Date,IRELAND SMID GROWTH SMID (Small+Mid Cap)
2005-11-09,547.083
2005-11-10,544.303
2005-11-11,541.903
2005-11-14,542.917
2005-11-15,544.597
2005-11-16,541.355
2005-11-17,540.247
2005-11-18,544.103
2005-11-21,540.801
2005-11-22,539.111
2005-11-23,555.623
2005-11-24,553.993
2005-11-25,547.651
2005-11-28,554.881
2005-11-29,553.185
2005-11-30,552.813
2005-12-01,554.321
2005-12-02,557.052
2005-12-05,558.988
2005-12-06,568.298
2005-12-07,569.103
2005-12-08,583.736
2005-12-09,585.265
2005-12-12,591.99
2005-12-13,590.69
2005-12-14,597.688
2005-12-15,598.082
2005-12-16,609.892
2005-12-19,605.405
2005-12-20,591.487
2005-12-21,593.491
2005-12-22,598.845
2005-12-23,604.716
2005-12-26,604.716
2005-12-27,604.41
2005-12-28,611.576
2005-12-29,609.628
2005-12-30,610.008
2006-01-02,610.008
2006-01-03,626.117
2006-01-04,639.024
2006-01-05,636.22
2006-01-06,638.429
2006-01-09,642.875
2006-01-10,633.642
2006-01-11,647.19
2006-01-12,644.198
2006-01-13,648.181
2006-01-16,650.709
2006-01-17,644.965
2006-01-18,646.525
2006-01-19,639.348
2006-01-20,634.523
2006-01-23,639.519
2006-01-24,638.628
2006-01-25,639.784
2006-01-26,643.74
2006-01-27,645.996
2006-01-30,639.805
2006-01-31,647.851
2006-02-01,650.17
2006-02-02,646.692
2006-02-03,644.327
2006-02-06,640.905
2006-02-07,633.826
2006-02-08,629.101
2006-02-09,634.818
2006-02-10,633.365
2006-02-13,632.221
2006-02-14,629.759
2006-02-15,631.163
2006-02-16,634.7
2006-02-17,639.461
2006-02-20,641.243
2006-02-21,637.18
2006-02-22,643.179
2006-02-23,655.851
2006-02-24,657.007
2006-02-27,660.378
2006-02-28,656.608
2006-03-01,655.617
2006-03-02,658.64
2006-03-03,649.774
2006-03-06,656.636
2006-03-07,650.183
2006-03-08,648.27
2006-03-09,662.225
2006-03-10,656.135
2006-03-13,664.59
2006-03-14,665.011
2006-03-15,671.41
2006-03-16,674.07
2006-03-17,676.467
2006-03-20,680.644
2006-03-21,673.274
2006-03-22,663.043
2006-03-23,659.505
2006-03-24,666.666
2006-03-27,663.635
2006-03-28,666.258
2006-03-29,660.864
2006-03-30,673.61
2006-03-31,677.308
2006-04-03,673.884
2006-04-04,675.914
2006-04-05,678.069
2006-04-06,676.041
2006-04-07,668.871
2006-04-10,666.744
2006-04-11,661.115
2006-04-12,665.439
2006-04-13,666.939
2006-04-14,666.939
2006-04-17,678.173
2006-04-18,675.759
2006-04-19,678.233
2006-04-20,679.895
2006-04-21,683.988
2006-04-24,680.3
2006-04-25,690.525
2006-04-26,691.92
2006-04-27,697.879
2006-04-28,700.472
2006-05-01,701.695
2006-05-02,707.917
2006-05-03,705.371
2006-05-04,712.496
2006-05-05,725.533
2006-05-08,732.214
2006-05-09,736.659
2006-05-10,735.767
2006-05-11,728.949
2006-05-12,720.085
2006-05-15,717.159
2006-05-16,727.943
2006-05-17,713.141
2006-05-18,702.102
2006-05-19,698.914
2006-05-22,682.063
2006-05-23,691.457
2006-05-24,681.314
2006-05-25,685.852
2006-05-26,699.791
2006-05-29,704.791
2006-05-30,704.301
2006-05-31,713.886
2006-06-01,711.755
2006-06-02,723.46
2006-06-05,724.075
2006-06-06,674.053
2006-06-07,668.755
2006-06-08,649.203
2006-06-09,658.627
2006-06-12,644.98
2006-06-13,624.072
2006-06-14,625.288
2006-06-15,652.068
2006-06-16,652.451
2006-06-19,655.42
2006-06-20,649.976
2006-06-21,653.397
2006-06-22,651.271
2006-06-23,646.086
2006-06-26,661.002
2006-06-27,661.808
2006-06-28,660.274
2006-06-29,662.33
2006-06-30,691.091
2006-07-03,686.194
2006-07-04,687.679
2006-07-05,676.16
2006-07-06,683.386
2006-07-07,685.067
2006-07-10,682.998
2006-07-11,680.863
2006-07-12,681.04
2006-07-13,669.925
2006-07-14,655.206
2006-07-17,637.557
2006-07-18,632.164
2006-07-19,650.433
2006-07-20,662.148
2006-07-21,656.151
2006-07-24,658.586
2006-07-25,658.263
2006-07-26,658.614
2006-07-27,670.088
2006-07-28,672.933
2006-07-31,675.03
2006-08-01,674.642
2006-08-02,688.95
2006-08-03,685.998
2006-08-04,699.818
2006-08-07,692.583
2006-08-08,695.635
2006-08-09,704.951
2006-08-10,694.536
2006-08-11,686.369
2006-08-14,688.898
2006-08-15,700.305
2006-08-16,709.098
2006-08-17,712.561
2006-08-18,709.609
2006-08-21,716.631
2006-08-22,709.119
2006-08-23,708.684
2006-08-24,715.877
2006-08-25,723.784
2006-08-28,732.327
2006-08-29,737.443
2006-08-30,743.557
2006-08-31,745.361
2006-09-01,756.955
2006-09-04,760.762
2006-09-05,752.28
2006-09-06,748.819
2006-09-07,738.872
2006-09-08,732.683
2006-09-11,733.138
2006-09-12,733.33
2006-09-13,736.609
2006-09-14,740.242
2006-09-15,739.351
2006-09-18,744.431
2006-09-19,740.428
2006-09-20,748.677
2006-09-21,751.126
2006-09-22,752.012
2006-09-25,747.229
2006-09-26,742.501
2006-09-27,745.67
2006-09-28,748.698
2006-09-29,750.9
2006-10-02,758.776
2006-10-03,754.272
2006-10-04,761.521
2006-10-05,770.181
2006-10-06,759.813
2006-10-09,769.731
2006-10-10,769.459
2006-10-11,763.387
2006-10-12,767.756
2006-10-13,768.594
2006-10-16,779.683
2006-10-17,777.618
2006-10-18,776.178
2006-10-19,784.17
2006-10-20,785.163
2006-10-23,783.225
2006-10-24,784.107
2006-10-25,788.303
2006-10-26,799.491
2006-10-27,802.517
2006-10-30,796.594
2006-10-31,803.585
2006-11-01,808.706
2006-11-02,803.636
2006-11-03,794.408
2006-11-06,799.559
2006-11-07,811.807
2006-11-08,809.174
2006-11-09,806.639
2006-11-10,803.069
2006-11-13,797.414
2006-11-14,800.481
2006-11-15,804.768
2006-11-16,810.461
2006-11-17,813.973
2006-11-20,809.556
2006-11-21,817.51
2006-11-22,824.063
2006-11-23,828.528
2006-11-24,832.147
2006-11-27,825.471
2006-11-28,815.668
2006-11-29,821.898
2006-11-30,823.804
2006-12-01,823.549
2006-12-04,827.984
2006-12-05,829.308
2006-12-06,847.858
2006-12-07,859.574
2006-12-08,862.076
2006-12-11,854.578
2006-12-12,858.159
2006-12-13,855.988
2006-12-14,865.63
2006-12-15,865.424
2006-12-18,865.233
2006-12-19,872.862
2006-12-20,882.291
2006-12-21,878.026
2006-12-22,882.224
2006-12-25,882.224
2006-12-26,880.849
2006-12-27,885.183
2006-12-28,895.526
2006-12-29,895.62
2007-01-01,895.62
2007-01-02,910.007
2007-01-03,897.826
2007-01-04,884.524
2007-01-05,881.716
2007-01-08,876.6
2007-01-09,885.762
2007-01-10,875.491
2007-01-11,864.155
2007-01-12,868.642
2007-01-15,872.517
2007-01-16,866.714
2007-01-17,870.151
2007-01-18,865.921
2007-01-19,872.533
2007-01-22,864.501
2007-01-23,864.997
2007-01-24,870.136
2007-01-25,863.514
2007-01-26,853.296
2007-01-29,857.526
2007-01-30,855.93
2007-01-31,852.032
2007-02-01,869.4
2007-02-02,880.328
2007-02-05,886.043
2007-02-06,887.405
2007-02-07,893.231
2007-02-08,895.237
2007-02-09,896.541
2007-02-12,891.138
2007-02-13,897.624
2007-02-14,912.168
2007-02-15,924.498
2007-02-16,919.368
2007-02-19,923.614
2007-02-20,923.742
2007-02-21,919.771
2007-02-22,919.56
2007-02-23,924.297
2007-02-26,922.332
2007-02-27,897.941
2007-02-28,882.872
2007-03-01,873.082
2007-03-02,859.687
2007-03-05,835.655
2007-03-06,849.571
2007-03-07,860.62
2007-03-08,889.069
2007-03-09,885.374
2007-03-12,887.807
2007-03-13,881.784
2007-03-14,857.584
2007-03-15,868.125
2007-03-16,882.941
2007-03-19,889.446
2007-03-20,888.633
2007-03-21,900.581
2007-03-22,912.038
2007-03-23,909.175
2007-03-26,909.548
2007-03-27,907.902
2007-03-28,897.536
2007-03-29,905.527
2007-03-30,897.345
2007-04-02,903.567
2007-04-03,907.252
2007-04-04,903.871
2007-04-05,919.48
2007-04-06,919.48
2007-04-09,914.69
2007-04-10,932.886
2007-04-11,935.296
2007-04-12,944.937
2007-04-13,951.068
2007-04-16,963.749
2007-04-17,967.257
2007-04-18,960.712
2007-04-19,959.491
2007-04-20,965.106
2007-04-23,966.275
2007-04-24,951.473
2007-04-25,953.427
2007-04-26,958.585
2007-04-27,955.233
2007-04-30,953.352
2007-05-01,951.386
2007-05-02,971.355
2007-05-03,979.378
2007-05-04,975.24
2007-05-07,977.68
2007-05-08,964.242
2007-05-09,959.529
2007-05-10,942.407
2007-05-11,950.07
2007-05-14,952.73
2007-05-15,955.393
2007-05-16,954.557
2007-05-17,949.269
2007-05-18,960.733
2007-05-21,974.641
2007-05-22,984.087
2007-05-23,999.36
2007-05-24,989.157
2007-05-25,993.97
2007-05-28,991.979
2007-05-29,1000.151
2007-05-30,992.469
2007-05-31,1000.0
2007-06-01,1005.366
2007-06-04,1010.199
2007-06-05,983.662
2007-06-06,950.308
2007-06-07,941.359
2007-06-08,931.737
2007-06-11,942.094
2007-06-12,942.5
2007-06-13,936.179
2007-06-14,949.75
2007-06-15,967.476
2007-06-18,971.1
2007-06-19,967.059
2007-06-20,968.568
2007-06-21,959.47
2007-06-22,952.188
2007-06-25,947.397
2007-06-26,944.777
2007-06-27,938.969
2007-06-28,951.132
2007-06-29,950.088
2007-07-02,960.368
2007-07-03,961.616
2007-07-04,959.637
2007-07-05,953.123
2007-07-06,960.678
2007-07-09,957.069
2007-07-10,954.867
2007-07-11,953.554
2007-07-12,942.785
2007-07-13,921.178
2007-07-16,924.099
2007-07-17,919.672
2007-07-18,920.111
2007-07-19,927.434
2007-07-20,915.395
2007-07-23,919.915
2007-07-24,902.155
2007-07-25,879.523
2007-07-26,858.785
2007-07-27,844.75
2007-07-30,839.227
2007-07-31,841.909
2007-08-01,833.196
2007-08-02,850.468
2007-08-03,855.664
2007-08-06,848.493
2007-08-07,864.724
2007-08-08,885.707
2007-08-09,868.81
2007-08-10,842.333
2007-08-13,839.287
2007-08-14,836.366
2007-08-15,822.052
2007-08-16,784.911
2007-08-17,783.44
2007-08-20,778.649
2007-08-21,781.381
2007-08-22,797.441
2007-08-23,807.799
2007-08-24,809.301
2007-08-27,820.488
2007-08-28,800.55
2007-08-29,803.116
2007-08-30,810.79
2007-08-31,824.13
2007-09-03,824.896
2007-09-04,836.754
2007-09-05,831.102
2007-09-06,834.136
2007-09-07,832.102
2007-09-10,830.905
2007-09-11,854.661
2007-09-12,856.238
2007-09-13,862.264
2007-09-14,837.869
2007-09-17,820.266
2007-09-18,822.022
2007-09-19,850.425
2007-09-20,841.59
2007-09-21,862.626
2007-09-24,860.618
2007-09-25,842.692
2007-09-26,837.684
2007-09-27,845.027
2007-09-28,844.191
2007-10-01,864.813
2007-10-02,872.676
2007-10-03,881.782
2007-10-04,883.495
2007-10-05,890.28
2007-10-08,887.368
2007-10-09,884.686
2007-10-10,880.592
2007-10-11,877.567
2007-10-12,870.976
2007-10-15,887.233
2007-10-16,872.665
2007-10-17,888.629
2007-10-18,889.636
2007-10-19,877.378
2007-10-22,855.12
2007-10-23,870.175
2007-10-24,867.324
2007-10-25,880.079
2007-10-26,885.524
2007-10-29,894.242
2007-10-30,889.569
2007-10-31,898.877
2007-11-01,894.973
2007-11-02,885.559
2007-11-05,876.78
2007-11-06,878.81
2007-11-07,865.368
2007-11-08,851.104
2007-11-09,857.072
2007-11-12,838.31
2007-11-13,847.707
2007-11-14,846.6
2007-11-15,845.303
2007-11-16,838.816
2007-11-19,818.641
2007-11-20,812.359
2007-11-21,791.471
2007-11-22,787.788
2007-11-23,807.095
2007-11-26,797.397
2007-11-27,787.841
2007-11-28,798.036
2007-11-29,795.565
2007-11-30,802.372
2007-12-03,804.176
2007-12-04,800.42
2007-12-05,806.865
2007-12-06,815.936
2007-12-07,823.415
2007-12-10,831.49
2007-12-11,836.65
2007-12-12,837.988
2007-12-13,804.217
2007-12-14,800.756
2007-12-17,781.168
2007-12-18,767.032
2007-12-19,771.855
2007-12-20,769.685
2007-12-21,777.251
2007-12-24,786.826
2007-12-25,786.826
2007-12-26,792.234
2007-12-27,781.598
2007-12-28,791.739
2007-12-31,783.299
2008-01-01,783.299
2008-01-02,794.492
2008-01-03,800.603
2008-01-04,805.096
2008-01-07,793.504
2008-01-08,799.578
2008-01-09,789.332
2008-01-10,791.885
2008-01-11,793.563
2008-01-14,796.594
2008-01-15,771.784
2008-01-16,761.292
2008-01-17,756.241
2008-01-18,750.974
2008-01-21,714.083
2008-01-22,739.366
2008-01-23,736.07
2008-01-24,751.286
2008-01-25,734.148
2008-01-28,739.602
2008-01-29,751.668
2008-01-30,762.453
2008-01-31,753.036
2008-02-01,760.993
2008-02-04,773.804
2008-02-05,744.463
2008-02-06,735.867
2008-02-07,716.98
2008-02-08,733.946
2008-02-11,734.135
2008-02-12,745.305
2008-02-13,740.822
2008-02-14,744.064
2008-02-15,748.799
2008-02-18,748.364
2008-02-19,756.564
2008-02-20,747.167
2008-02-21,745.095
2008-02-22,730.279
2008-02-25,741.551
2008-02-26,763.333
2008-02-27,781.336
2008-02-28,762.863
2008-02-29,761.841
2008-03-03,751.178
2008-03-04,739.189
2008-03-05,750.786
2008-03-06,734.073
2008-03-07,716.483
2008-03-10,705.616
2008-03-11,713.043
2008-03-12,737.496
2008-03-13,733.549
2008-03-14,728.391
2008-03-17,713.12
2008-03-18,724.868
2008-03-19,712.789
2008-03-20,737.022
2008-03-21,737.022
2008-03-24,735.97
2008-03-25,753.455
2008-03-26,750.807
2008-03-27,751.358
2008-03-28,746.166
2008-03-31,746.816
2008-04-01,754.544
2008-04-02,772.631
2008-04-03,758.335
2008-04-04,769.039
2008-04-07,779.259
2008-04-08,781.017
2008-04-09,769.757
2008-04-10,773.944
2008-04-11,754.363
2008-04-14,738.759
2008-04-15,738.143
2008-04-16,774.308
2008-04-17,771.132
2008-04-18,786.474
2008-04-21,800.464
2008-04-22,794.23
2008-04-23,801.226
2008-04-24,779.896
2008-04-25,781.941
2008-04-28,789.998
2008-04-29,796.18
2008-04-30,799.91
2008-05-01,793.822
2008-05-02,793.758
2008-05-05,797.726
2008-05-06,796.586
2008-05-07,792.634
2008-05-08,797.415
2008-05-09,796.379
2008-05-12,801.264
2008-05-13,798.3
2008-05-14,801.968
2008-05-15,810.792
2008-05-16,808.826
2008-05-19,803.22
2008-05-20,781.29
2008-05-21,780.832
2008-05-22,780.281
2008-05-23,770.024
2008-05-26,773.47
2008-05-27,764.576
2008-05-28,766.399
2008-05-29,768.538
2008-05-30,769.141
2008-06-02,768.547
2008-06-03,759.664
2008-06-04,753.254
2008-06-05,773.415
2008-06-06,763.599
2008-06-09,749.522
2008-06-10,751.582
2008-06-11,749.14
2008-06-12,754.301
2008-06-13,750.164
2008-06-16,755.487
2008-06-17,772.86
2008-06-18,782.509
2008-06-19,785.984
2008-06-20,807.638
2008-06-23,812.439
2008-06-24,804.282
2008-06-25,807.249
2008-06-26,818.944
2008-06-27,827.325
2008-06-30,807.962
2008-07-01,802.084
2008-07-02,792.593
2008-07-03,785.974
2008-07-04,777.009
2008-07-07,786.776
2008-07-08,770.932
2008-07-09,798.007
2008-07-10,792.351
2008-07-11,759.384
2008-07-14,754.598
2008-07-15,745.889
2008-07-16,747.69
2008-07-17,757.578
2008-07-18,774.667
2008-07-21,807.029
2008-07-22,787.108
2008-07-23,813.59
2008-07-24,776.157
2008-07-25,782.388
2008-07-28,770.169
2008-07-29,748.09
2008-07-30,654.473
2008-07-31,636.568
2008-08-01,539.402
2008-08-04,541.594
2008-08-05,567.75
2008-08-06,582.036
2008-08-07,562.525
2008-08-08,556.879
2008-08-11,573.673
2008-08-12,556.599
2008-08-13,546.1
2008-08-14,560.757
2008-08-15,582.554
2008-08-18,575.47
2008-08-19,559.24
2008-08-20,562.792
2008-08-21,556.055
2008-08-22,562.944
2008-08-25,561.626
2008-08-26,572.443
2008-08-27,570.442
2008-08-28,570.356
2008-08-29,583.545
2008-09-01,564.106
2008-09-02,567.993
2008-09-03,555.45
2008-09-04,548.954
2008-09-05,530.567
2008-09-08,547.492
2008-09-09,542.064
2008-09-10,521.032
2008-09-11,512.18
2008-09-12,525.147
2008-09-15,520.332
2008-09-16,506.947
2008-09-17,499.708
2008-09-18,493.531
2008-09-19,526.196
2008-09-22,520.55
2008-09-23,495.37
2008-09-24,493.239
2008-09-25,496.03
2008-09-26,493.627
2008-09-29,437.721
2008-09-30,463.53
2008-10-01,478.85
2008-10-02,493.611
2008-10-03,493.752
2008-10-06,438.055
2008-10-07,419.144
2008-10-08,393.961
2008-10-09,394.195
2008-10-10,355.661
2008-10-13,378.26
2008-10-14,392.976
2008-10-15,374.057
2008-10-16,351.929
2008-10-17,360.821
2008-10-20,362.508
2008-10-21,372.437
2008-10-22,340.297
2008-10-23,330.541
2008-10-24,326.867
2008-10-27,308.701
2008-10-28,300.843
2008-10-29,329.329
2008-10-30,324.047
2008-10-31,347.969
2008-11-03,354.21
2008-11-04,354.465
2008-11-05,353.7
2008-11-06,327.566
2008-11-07,329.281
2008-11-10,333.941
2008-11-11,322.804
2008-11-12,313.757
2008-11-13,307.538
2008-11-14,306.371
2008-11-17,296.857
2008-11-18,286.672
2008-11-19,282.148
2008-11-20,269.467
2008-11-21,264.393
2008-11-24,283.493
2008-11-25,281.962
2008-11-26,279.672
2008-11-27,275.827
2008-11-28,280.028
2008-12-01,276.303
2008-12-02,283.193
2008-12-03,284.564
2008-12-04,292.984
2008-12-05,288.071
2008-12-08,302.674
2008-12-09,300.627
2008-12-10,299.79
2008-12-11,298.684
2008-12-12,294.3
2008-12-15,297.984
2008-12-16,288.775
2008-12-17,301.207
2008-12-18,301.156
2008-12-19,284.476
2008-12-22,284.232
2008-12-23,277.28
2008-12-24,277.812
2008-12-25,277.812
2008-12-26,279.153
2008-12-29,284.367
2008-12-30,284.535
2008-12-31,280.432
2009-01-01,280.432
2009-01-02,291.818
2009-01-05,299.232
2009-01-06,313.111
2009-01-07,323.099
2009-01-08,328.61
2009-01-09,334.672
2009-01-12,322.725
2009-01-13,317.351
2009-01-14,306.696
2009-01-15,298.265
2009-01-16,303.553
2009-01-19,286.804
2009-01-20,285.695
2009-01-21,278.561
2009-01-22,288.766
2009-01-23,291.318
2009-01-26,291.588
2009-01-27,295.928
2009-01-28,301.954
2009-01-29,294.914
2009-01-30,288.081
2009-02-02,291.805
2009-02-03,299.219
2009-02-04,305.257
2009-02-05,303.011
2009-02-06,305.747
2009-02-09,313.268
2009-02-10,309.986
2009-02-11,300.975
2009-02-12,299.898
2009-02-13,302.012
2009-02-16,294.767
2009-02-17,282.336
2009-02-18,278.008
2009-02-19,280.495
2009-02-20,270.506
2009-02-23,269.249
2009-02-24,266.031
2009-02-25,263.632
2009-02-26,269.44
2009-02-27,277.56
2009-03-02,259.14
2009-03-03,255.8
2009-03-04,256.31
2009-03-05,252.886
2009-03-06,251.048
2009-03-09,251.906
2009-03-10,267.528
2009-03-11,255.231
2009-03-12,262.688
2009-03-13,259.917
2009-03-16,267.345
2009-03-17,262.962
2009-03-18,268.295
2009-03-19,269.944
2009-03-20,266.537
2009-03-23,268.463
2009-03-24,272.7
2009-03-25,278.724
2009-03-26,292.564
2009-03-27,275.87
2009-03-30,271.592
2009-03-31,286.36
2009-04-01,283.511
2009-04-02,291.796
2009-04-03,283.312
2009-04-06,276.847
2009-04-07,266.622
2009-04-08,271.131
2009-04-09,276.43
2009-04-10,276.43
2009-04-13,278.774
2009-04-14,284.72
2009-04-15,280.273
2009-04-16,292.344
2009-04-17,289.817
2009-04-20,283.362
2009-04-21,282.884
2009-04-22,290.474
2009-04-23,289.732
2009-04-24,293.169
2009-04-27,285.08
2009-04-28,278.662
2009-04-29,291.114
2009-04-30,298.058
2009-05-01,298.086
2009-05-04,300.11
2009-05-05,314.106
2009-05-06,314.086
2009-05-07,313.947
2009-05-08,322.317
2009-05-11,319.125
2009-05-12,320.327
2009-05-13,311.009
2009-05-14,314.891
2009-05-15,323.316
2009-05-18,324.06
2009-05-19,335.793
2009-05-20,340.586
2009-05-21,337.738
2009-05-22,335.28
2009-05-25,333.033
2009-05-26,332.651
2009-05-27,341.686
2009-05-28,338.939
2009-05-29,352.605
2009-06-01,352.739
2009-06-02,358.927
2009-06-03,355.76
2009-06-04,364.786
2009-06-05,364.985
2009-06-08,353.851
2009-06-09,357.387
2009-06-10,357.205
2009-06-11,357.859
2009-06-12,356.371
2009-06-15,343.274
2009-06-16,342.828
2009-06-17,337.819
2009-06-18,338.694
2009-06-19,333.902
2009-06-22,325.771
2009-06-23,330.345
2009-06-24,339.689
2009-06-25,335.813
2009-06-26,336.09
2009-06-29,336.637
2009-06-30,331.625
2009-07-01,338.053
2009-07-02,348.677
2009-07-03,351.86
2009-07-06,338.914
2009-07-07,344.994
2009-07-08,340.997
2009-07-09,341.095
2009-07-10,336.291
2009-07-13,334.191
2009-07-14,332.486
2009-07-15,343.721
2009-07-16,349.472
2009-07-17,350.025
2009-07-20,359.681
2009-07-21,358.804
2009-07-22,352.552
2009-07-23,358.515
2009-07-24,355.057
2009-07-27,355.246
2009-07-28,355.552
2009-07-29,349.342
2009-07-30,352.179
2009-07-31,354.424
2009-08-03,364.151
2009-08-04,363.408
2009-08-05,358.098
2009-08-06,360.771
2009-08-07,355.854
2009-08-10,353.991
2009-08-11,353.196
2009-08-12,358.986
2009-08-13,359.991
2009-08-14,359.661
2009-08-17,350.194
2009-08-18,354.07
2009-08-19,354.535
2009-08-20,357.096
2009-08-21,363.743
2009-08-24,369.2
2009-08-25,371.181
2009-08-26,369.343
2009-08-27,371.73
2009-08-28,380.64
2009-08-31,373.564
2009-09-01,371.128
2009-09-02,364.987
2009-09-03,369.385
2009-09-04,370.825
2009-09-07,380.966
2009-09-08,396.637
2009-09-09,401.844
2009-09-10,407.35
2009-09-11,408.731
2009-09-14,407.874
2009-09-15,412.708
2009-09-16,412.499
2009-09-17,411.66
2009-09-18,399.57
2009-09-21,396.44
2009-09-22,407.541
2009-09-23,405.709
2009-09-24,398.169
2009-09-25,395.841
2009-09-28,396.788
2009-09-29,393.019
2009-09-30,395.743
2009-10-01,392.008
2009-10-02,385.35
2009-10-05,385.129
2009-10-06,393.884
2009-10-07,397.464
2009-10-08,399.196
2009-10-09,401.556
2009-10-12,402.368
2009-10-13,395.928
2009-10-14,398.913
2009-10-15,401.402
2009-10-16,398.05
2009-10-19,402.165
2009-10-20,400.231
2009-10-21,398.418
2009-10-22,391.988
2009-10-23,377.093
2009-10-26,378.128
2009-10-27,377.586
2009-10-28,364.983
2009-10-29,371.14
2009-10-30,370.355
2009-11-02,370.906
2009-11-03,369.083
2009-11-04,378.769
2009-11-05,383.288
2009-11-06,386.316
2009-11-09,394.12
2009-11-10,393.852
2009-11-11,393.42
2009-11-12,396.682
2009-11-13,402.949
2009-11-16,405.859
2009-11-17,400.232
2009-11-18,401.574
2009-11-19,393.335
2009-11-20,396.091
2009-11-23,400.671
2009-11-24,397.99
2009-11-25,394.774
2009-11-26,386.837
2009-11-27,390.161
2009-11-30,390.739
2009-12-01,397.364
2009-12-02,401.233
2009-12-03,409.803
2009-12-04,411.847
2009-12-07,409.465
2009-12-08,397.887
2009-12-09,394.281
2009-12-10,396.013
2009-12-11,399.291
2009-12-14,399.087
2009-12-15,396.671
2009-12-16,396.672
2009-12-17,388.814
2009-12-18,388.385
2009-12-21,387.5
2009-12-22,395.011
2009-12-23,398.011
2009-12-24,392.584
2009-12-25,392.584
2009-12-28,393.5
2009-12-29,400.987
2009-12-30,390.697
2009-12-31,381.923
2010-01-01,381.923
2010-01-04,407.96
2010-01-05,412.398
2010-01-06,419.892
2010-01-07,419.611
2010-01-08,418.479
2010-01-11,424.945
2010-01-12,419.615
2010-01-13,423.808
2010-01-14,431.61
2010-01-15,428.184
2010-01-18,427.67
2010-01-19,426.944
2010-01-20,420.219
2010-01-21,411.804
2010-01-22,412.095
2010-01-25,410.929
2010-01-26,405.536
2010-01-27,399.708
2010-01-28,397.456
2010-01-29,397.435
2010-02-01,393.669
2010-02-02,400.803
2010-02-03,404.033
2010-02-04,388.077
2010-02-05,377.522
2010-02-08,379.433
2010-02-09,376.523
2010-02-10,380.367
2010-02-11,378.623
2010-02-12,382.413
2010-02-15,379.512
2010-02-16,381.746
2010-02-17,383.176
2010-02-18,384.492
2010-02-19,384.768
2010-02-22,385.118
2010-02-23,383.641
2010-02-24,383.745
2010-02-25,379.844
2010-02-26,381.733
2010-03-01,385.454
2010-03-02,394.64
2010-03-03,402.502
2010-03-04,399.554
2010-03-05,400.875
2010-03-08,398.361
2010-03-09,395.697
2010-03-10,398.271
2010-03-11,402.901
2010-03-12,408.251
2010-03-15,402.45
2010-03-16,406.186
2010-03-17,411.738
2010-03-18,404.266
2010-03-19,403.937
2010-03-22,403.232
2010-03-23,410.787
2010-03-24,405.27
2010-03-25,407.912
2010-03-26,410.776
2010-03-29,406.565
2010-03-30,403.403
2010-03-31,407.032
2010-04-01,414.451
2010-04-02,414.451
2010-04-05,413.502
2010-04-06,413.217
2010-04-07,415.136
2010-04-08,418.519
2010-04-09,431.48
2010-04-12,435.302
2010-04-13,435.779
2010-04-14,442.388
2010-04-15,436.873
2010-04-16,425.779
2010-04-19,421.324
2010-04-20,425.508
2010-04-21,425.753
2010-04-22,418.057
2010-04-23,424.376
2010-04-26,422.415
2010-04-27,409.918
2010-04-28,397.958
2010-04-29,409.128
2010-04-30,413.476
2010-05-03,409.698
2010-05-04,392.658
2010-05-05,378.861
2010-05-06,373.899
2010-05-07,354.822
2010-05-10,375.479
2010-05-11,369.459
2010-05-12,377.342
2010-05-13,379.9
2010-05-14,366.26
2010-05-17,362.911
2010-05-18,363.263
2010-05-19,349.364
2010-05-20,338.309
2010-05-21,342.356
2010-05-24,339.817
2010-05-25,323.038
2010-05-26,327.128
2010-05-27,342.055
2010-05-28,346.071
2010-05-31,350.181
2010-06-01,348.942
2010-06-02,347.866
2010-06-03,352.314
2010-06-04,344.156
2010-06-07,341.125
2010-06-08,325.784
2010-06-09,338.841
2010-06-10,347.247
2010-06-11,345.231
2010-06-14,343.988
2010-06-15,349.496
2010-06-16,349.119
2010-06-17,349.011
2010-06-18,350.371
2010-06-21,349.268
2010-06-22,350.438
2010-06-23,343.588
2010-06-24,344.071
2010-06-25,339.952
2010-06-28,343.007
2010-06-29,334.165
2010-06-30,332.312
2010-07-01,335.384
2010-07-02,345.759
2010-07-05,340.085
2010-07-06,353.404
2010-07-07,347.958
2010-07-08,360.298
2010-07-09,356.972
2010-07-12,357.046
2010-07-13,361.748
2010-07-14,368.321
2010-07-15,365.456
2010-07-16,364.202
2010-07-19,360.392
2010-07-20,359.141
2010-07-21,364.143
2010-07-22,369.822
2010-07-23,365.254
2010-07-26,370.283
2010-07-27,369.172
2010-07-28,368.649
2010-07-29,370.034
2010-07-30,369.142
2010-08-02,376.44
2010-08-03,380.598
2010-08-04,381.674
2010-08-05,385.857
2010-08-06,387.228
2010-08-09,392.601
2010-08-10,383.871
2010-08-11,369.146
2010-08-12,367.917
2010-08-13,362.288
2010-08-16,363.411
2010-08-17,366.621
2010-08-18,367.689
2010-08-19,366.204
2010-08-20,353.795
2010-08-23,355.041
2010-08-24,350.109
2010-08-25,347.749
2010-08-26,354.02
2010-08-27,354.794
2010-08-30,352.568
2010-08-31,360.43
2010-09-01,370.833
2010-09-02,372.249
2010-09-03,372.137
2010-09-06,372.691
2010-09-07,368.538
2010-09-08,368.654
2010-09-09,374.717
2010-09-10,371.808
2010-09-13,376.549
2010-09-14,380.732
2010-09-15,384.652
2010-09-16,384.785
2010-09-17,380.877
2010-09-20,384.908
