Date,IRELAND SMID GROWTH SMID (Small+Mid Cap)
2014-03-13,1073.114
2014-03-14,1050.631
2014-03-17,1067.46
2014-03-18,1071.222
2014-03-19,1050.595
2014-03-20,1037.366
2014-03-21,1040.299
2014-03-24,1018.912
2014-03-25,1024.537
2014-03-26,1029.366
2014-03-27,1023.622
2014-03-28,1041.668
2014-03-31,1049.39
2014-04-01,1070.374
2014-04-02,1064.558
2014-04-03,1064.745
2014-04-04,1057.834
2014-04-07,1042.965
2014-04-08,1033.683
2014-04-09,1033.521
2014-04-10,1020.238
2014-04-11,1007.246
2014-04-14,998.725
2014-04-15,994.796
2014-04-16,1004.188
2014-04-17,1000.683
2014-04-18,1000.683
2014-04-21,998.404
2014-04-22,1018.771
2014-04-23,1013.324
2014-04-24,1004.704
2014-04-25,998.781
2014-04-28,997.401
2014-04-29,1016.398
2014-04-30,1025.635
2014-05-01,1018.814
2014-05-02,1024.918
2014-05-05,1025.879
2014-05-06,1020.61
2014-05-07,1010.048
2014-05-08,1026.804
2014-05-09,1004.439
2014-05-12,998.539
2014-05-13,985.689
2014-05-14,964.37
2014-05-15,939.872
2014-05-16,947.517
2014-05-19,961.722
2014-05-20,965.256
2014-05-21,977.21
2014-05-22,984.195
2014-05-23,978.115
2014-05-26,990.652
2014-05-27,985.724
2014-05-28,995.396
2014-05-29,996.51
2014-05-30,998.995
2014-06-02,996.213
2014-06-03,989.613
2014-06-04,987.815
2014-06-05,990.651
2014-06-06,1002.297
2014-06-09,1003.539
2014-06-10,990.768
2014-06-11,974.554
2014-06-12,977.263
2014-06-13,967.517
2014-06-16,961.075
2014-06-17,961.308
2014-06-18,952.573
2014-06-19,968.016
2014-06-20,955.003
2014-06-23,950.273
2014-06-24,942.487
2014-06-25,942.89
2014-06-26,937.58
2014-06-27,944.891
2014-06-30,943.166
2014-07-01,947.366
2014-07-02,953.3
2014-07-03,965.762
2014-07-04,957.647
2014-07-07,952.721
2014-07-08,932.675
2014-07-09,938.685
2014-07-10,935.204
2014-07-11,938.488
2014-07-14,949.106
2014-07-15,952.07
2014-07-16,960.591
2014-07-17,959.462
2014-07-18,947.396
2014-07-21,938.771
2014-07-22,946.757
2014-07-23,953.195
2014-07-24,962.669
2014-07-25,961.904
2014-07-28,954.452
2014-07-29,961.888
2014-07-30,957.957
2014-07-31,951.3
2014-08-01,951.829
2014-08-04,947.399
2014-08-05,935.683
2014-08-06,926.646
2014-08-07,936.104
2014-08-08,935.186
2014-08-11,943.569
2014-08-12,938.939
2014-08-13,949.861
2014-08-14,962.426
2014-08-15,966.35
2014-08-18,976.037
2014-08-19,968.07
2014-08-20,964.738
2014-08-21,969.789
2014-08-22,973.626
2014-08-25,974.367
2014-08-26,978.969
2014-08-27,992.802
2014-08-28,982.939
2014-08-29,985.798
2014-09-01,991.192
2014-09-02,990.167
2014-09-03,1003.356
2014-09-04,1000.724
2014-09-05,1004.227
2014-09-08,990.598
2014-09-09,981.627
2014-09-10,976.165
2014-09-11,978.994
2014-09-12,981.389
2014-09-15,975.186
2014-09-16,974.645
2014-09-17,975.109
2014-09-18,988.225
2014-09-19,975.025
2014-09-22,964.388
2014-09-23,958.923
2014-09-24,950.527
2014-09-25,947.247
2014-09-26,949.298
2014-09-29,951.173
2014-09-30,955.124
2014-10-01,948.014
2014-10-02,926.99
2014-10-03,931.637
2014-10-06,941.052
2014-10-07,924.48
2014-10-08,917.342
2014-10-09,907.889
2014-10-10,887.437
2014-10-13,887.327
2014-10-14,894.131
2014-10-15,871.007
2014-10-16,868.343
2014-10-17,896.036
2014-10-20,907.328
2014-10-21,930.921
2014-10-22,934.773
2014-10-23,935.934
2014-10-24,930.663
2014-10-27,927.051
2014-10-28,936.118
2014-10-29,931.421
2014-10-30,915.351
2014-10-31,936.898
2014-11-03,931.741
2014-11-04,936.745
2014-11-05,941.749
2014-11-06,934.225
2014-11-07,922.786
2014-11-10,927.727
2014-11-11,929.063
2014-11-12,922.302
2014-11-13,916.107
2014-11-14,914.516
2014-11-17,922.267
2014-11-18,939.146
2014-11-19,951.42
2014-11-20,955.032
2014-11-21,962.911
2014-11-24,965.562
2014-11-25,987.92
2014-11-26,984.892
2014-11-27,998.011
2014-11-28,1007.832
2014-12-01,1011.822
2014-12-02,1007.964
2014-12-03,1008.615
2014-12-04,1019.066
2014-12-05,1031.181
2014-12-08,1032.439
2014-12-09,1017.335
2014-12-10,1011.734
2014-12-11,1011.958
2014-12-12,1000.915
2014-12-15,970.183
2014-12-16,983.407
2014-12-17,979.35
2014-12-18,990.215
2014-12-19,985.131
2014-12-22,991.129
2014-12-23,991.557
2014-12-24,987.768
2014-12-25,987.768
2014-12-26,986.229
2014-12-29,989.326
2014-12-30,981.243
2014-12-31,976.566
2015-01-01,976.566
2015-01-02,976.794
2015-01-05,955.567
2015-01-06,940.001
2015-01-07,929.623
2015-01-08,935.31
2015-01-09,932.854
2015-01-12,927.096
2015-01-13,948.697
2015-01-14,948.617
2015-01-15,948.347
2015-01-16,952.22
2015-01-19,963.491
2015-01-20,954.258
2015-01-21,963.915
2015-01-22,961.863
2015-01-23,953.858
2015-01-26,961.918
2015-01-27,962.081
2015-01-28,941.967
2015-01-29,949.657
2015-01-30,938.09
2015-02-02,948.646
2015-02-03,967.013
2015-02-04,963.012
2015-02-05,967.561
2015-02-06,971.166
2015-02-09,960.224
2015-02-10,962.209
2015-02-11,968.556
2015-02-12,981.144
2015-02-13,993.517
2015-02-16,980.966
2015-02-17,980.478
2015-02-18,989.917
2015-02-19,997.359
2015-02-20,988.519
2015-02-23,1014.222
2015-02-24,1015.236
2015-02-25,1017.396
2015-02-26,1001.719
2015-02-27,1024.99
2015-03-02,1030.566
2015-03-03,1017.412
2015-03-04,1014.338
2015-03-05,1020.456
2015-03-06,1003.744
2015-03-09,1000.334
2015-03-10,974.966
2015-03-11,982.304
2015-03-12,1014.75
2015-03-13,1016.121
2015-03-16,1023.705
2015-03-17,1009.944
2015-03-18,1016.745
2015-03-19,1020.651
2015-03-20,1041.672
2015-03-23,1054.909
2015-03-24,1055.253
2015-03-25,1057.12
2015-03-26,1030.657
2015-03-27,1035.902
2015-03-30,1044.577
2015-03-31,1014.402
2015-04-01,1022.348
2015-04-02,1044.31
2015-04-03,1044.31
2015-04-06,1058.801
2015-04-07,1062.47
2015-04-08,1059.315
2015-04-09,1057.057
2015-04-10,1050.622
2015-04-13,1056.739
2015-04-14,1066.778
2015-04-15,1060.53
2015-04-16,1069.279
2015-04-17,1062.634
2015-04-20,1053.601
2015-04-21,1053.551
2015-04-22,1047.43
2015-04-23,1057.187
2015-04-24,1061.87
2015-04-27,1085.987
2015-04-28,1088.08
2015-04-29,1065.978
2015-04-30,1065.276
2015-05-01,1066.726
2015-05-04,1060.928
2015-05-05,1064.812
2015-05-06,1072.898
2015-05-07,1072.121
2015-05-08,1089.907
2015-05-11,1072.84
2015-05-12,1068.895
2015-05-13,1084.832
2015-05-14,1101.911
2015-05-15,1119.474
2015-05-18,1117.436
2015-05-19,1111.777
2015-05-20,1113.028
2015-05-21,1105.596
2015-05-22,1095.785
2015-05-25,1094.023
2015-05-26,1082.824
2015-05-27,1088.674
2015-05-28,1094.298
2015-05-29,1083.907
2015-06-01,1077.382
2015-06-02,1096.062
2015-06-03,1106.296
2015-06-04,1099.04
2015-06-05,1074.29
2015-06-08,1078.608
2015-06-09,1081.756
2015-06-10,1097.757
2015-06-11,1106.959
2015-06-12,1104.795
2015-06-15,1095.055
2015-06-16,1096.332
2015-06-17,1087.823
2015-06-18,1115.857
2015-06-19,1119.398
2015-06-22,1130.491
2015-06-23,1123.819
2015-06-24,1120.063
2015-06-25,1123.808
2015-06-26,1128.772
2015-06-29,1099.379
2015-06-30,1094.698
2015-07-01,1101.033
2015-07-02,1099.687
2015-07-03,1100.706
2015-07-06,1078.587
2015-07-07,1063.685
2015-07-08,1072.414
2015-07-09,1085.551
2015-07-10,1118.498
2015-07-13,1118.188
2015-07-14,1124.837
2015-07-15,1123.409
2015-07-16,1125.245
2015-07-17,1120.349
2015-07-20,1132.076
2015-07-21,1134.121
2015-07-22,1134.304
2015-07-23,1140.329
2015-07-24,1137.557
2015-07-27,1123.73
2015-07-28,1123.592
2015-07-29,1124.232
2015-07-30,1118.122
2015-07-31,1147.099
2015-08-03,1158.097
2015-08-04,1153.948
2015-08-05,1145.276
2015-08-06,1133.478
2015-08-07,1130.78
2015-08-10,1131.71
2015-08-11,1133.269
2015-08-12,1114.239
2015-08-13,1129.083
2015-08-14,1129.373
2015-08-17,1128.255
2015-08-18,1130.519
2015-08-19,1123.12
2015-08-20,1111.395
2015-08-21,1100.815
2015-08-24,1073.181
2015-08-25,1096.783
2015-08-26,1113.077
2015-08-27,1122.866
2015-08-28,1115.964
2015-08-31,1132.61
2015-09-01,1114.776
2015-09-02,1114.985
2015-09-03,1118.109
2015-09-04,1104.683
2015-09-07,1113.783
2015-09-08,1118.126
2015-09-09,1126.268
2015-09-10,1130.057
2015-09-11,1130.972
2015-09-14,1124.601
2015-09-15,1134.056
2015-09-16,1141.879
2015-09-17,1155.46
2015-09-18,1149.28
2015-09-21,1141.024
2015-09-22,1112.774
2015-09-23,1111.499
2015-09-24,1111.27
2015-09-25,1119.324
2015-09-28,1114.515
2015-09-29,1095.239
2015-09-30,1117.02
2015-10-01,1111.146
2015-10-02,1115.232
2015-10-05,1137.069
2015-10-06,1144.838
2015-10-07,1124.424
2015-10-08,1123.514
2015-10-09,1120.36
2015-10-12,1116.413
2015-10-13,1116.224
2015-10-14,1123.589
2015-10-15,1143.863
2015-10-16,1152.573
2015-10-19,1149.623
2015-10-20,1160.038
2015-10-21,1165.613
2015-10-22,1153.845
2015-10-23,1152.07
2015-10-26,1146.623
2015-10-27,1135.97
2015-10-28,1151.306
2015-10-29,1143.671
2015-10-30,1154.538
2015-11-02,1154.358
2015-11-03,1137.137
2015-11-04,1121.486
2015-11-05,1122.364
2015-11-06,1113.818
2015-11-09,1109.469
2015-11-10,1114.406
2015-11-11,1126.35
2015-11-12,1122.457
2015-11-13,1108.578
2015-11-16,1115.933
2015-11-17,1120.703
2015-11-18,1114.39
2015-11-19,1141.834
2015-11-20,1140.93
2015-11-23,1141.887
2015-11-24,1137.734
2015-11-25,1146.557
2015-11-26,1161.277
2015-11-27,1156.371
2015-11-30,1160.003
2015-12-01,1164.588
2015-12-02,1165.985
2015-12-03,1177.983
2015-12-04,1181.054
2015-12-07,1190.205
2015-12-08,1176.929
2015-12-09,1179.601
2015-12-10,1169.833
2015-12-11,1170.497
2015-12-14,1173.072
2015-12-15,1168.549
2015-12-16,1175.571
2015-12-17,1176.412
2015-12-18,1171.186
2015-12-21,1169.562
2015-12-22,1170.769
2015-12-23,1170.979
2015-12-24,1175.325
2015-12-25,1175.325
2015-12-28,1176.719
2015-12-29,1189.414
2015-12-30,1193.343
2015-12-31,1174.744
2016-01-01,1174.744
2016-01-04,1161.242
2016-01-05,1148.139
2016-01-06,1144.242
2016-01-07,1146.513
2016-01-08,1159.827
2016-01-11,1149.38
2016-01-12,1161.537
2016-01-13,1159.58
2016-01-14,1127.615
2016-01-15,1131.724
2016-01-18,1117.39
2016-01-19,1126.257
2016-01-20,1084.143
2016-01-21,1089.581
2016-01-22,1108.503
2016-01-25,1108.088
2016-01-26,1125.192
2016-01-27,1123.733
2016-01-28,1121.975
2016-01-29,1130.509
2016-02-01,1151.499
2016-02-02,1140.315
2016-02-03,1133.526
2016-02-04,1128.661
2016-02-05,1108.764
2016-02-08,1052.779
2016-02-09,1059.758
2016-02-10,1069.878
2016-02-11,1056.908
2016-02-12,1064.789
2016-02-15,1085.048
2016-02-16,1078.035
2016-02-17,1107.994
2016-02-18,1095.053
2016-02-19,1104.827
2016-02-22,1105.812
2016-02-23,1095.327
2016-02-24,1098.39
2016-02-25,1119.824
2016-02-26,1133.205
2016-02-29,1141.027
2016-03-01,1141.281
2016-03-02,1138.681
2016-03-03,1128.159
2016-03-04,1135.027
2016-03-07,1118.714
2016-03-08,1122.657
2016-03-09,1126.81
2016-03-10,1128.363
2016-03-11,1151.913
2016-03-14,1136.427
2016-03-15,1118.951
2016-03-16,1108.473
2016-03-17,1132.194
2016-03-18,1130.357
2016-03-21,1126.43
2016-03-22,1128.33
2016-03-23,1134.4
2016-03-24,1130.643
2016-03-25,1130.643
2016-03-28,1135.859
2016-03-29,1139.677
2016-03-30,1165.18
2016-03-31,1166.621
2016-04-01,1155.344
2016-04-04,1163.578
2016-04-05,1159.309
2016-04-06,1156.823
2016-04-07,1144.939
2016-04-08,1151.243
2016-04-11,1152.656
2016-04-12,1139.776
2016-04-13,1148.119
2016-04-14,1147.493
2016-04-15,1139.168
2016-04-18,1145.353
2016-04-19,1161.058
2016-04-20,1142.076
2016-04-21,1126.545
2016-04-22,1113.034
2016-04-25,1120.559
2016-04-26,1139.803
2016-04-27,1141.782
2016-04-28,1129.23
2016-04-29,1144.875
2016-05-02,1150.873
2016-05-03,1131.01
2016-05-04,1120.151
2016-05-05,1112.952
2016-05-06,1116.658
2016-05-09,1122.931
2016-05-10,1126.725
2016-05-11,1134.354
2016-05-12,1130.49
2016-05-13,1115.678
2016-05-16,1122.426
2016-05-17,1121.549
2016-05-18,1121.758
2016-05-19,1100.769
2016-05-20,1114.819
2016-05-23,1113.113
2016-05-24,1133.309
2016-05-25,1149.189
2016-05-26,1153.436
2016-05-27,1155.79
2016-05-30,1153.252
2016-05-31,1160.797
2016-06-01,1158.553
2016-06-02,1154.224
2016-06-03,1172.408
2016-06-06,1175.925
2016-06-07,1189.713
2016-06-08,1172.89
2016-06-09,1154.887
2016-06-10,1134.531
2016-06-13,1112.631
2016-06-14,1083.885
2016-06-15,1088.86
2016-06-16,1064.575
2016-06-17,1083.74
2016-06-20,1139.89
2016-06-21,1132.055
2016-06-22,1145.534
2016-06-23,1158.128
2016-06-24,1050.477
2016-06-27,949.616
2016-06-28,973.354
2016-06-29,997.721
2016-06-30,997.803
2016-07-01,1017.121
2016-07-04,1005.221
2016-07-05,984.061
2016-07-06,962.659
2016-07-07,975.145
2016-07-08,988.273
2016-07-11,1008.712
2016-07-12,1020.633
2016-07-13,1030.529
2016-07-14,1041.968
2016-07-15,1034.122
2016-07-18,1036.867
2016-07-19,1036.503
2016-07-20,1047.512
2016-07-21,1042.886
2016-07-22,1030.851
2016-07-25,1020.511
2016-07-26,1007.79
2016-07-27,1004.592
2016-07-28,1007.549
2016-07-29,1028.857
2016-08-01,1020.003
2016-08-02,1011.915
2016-08-03,1003.003
2016-08-04,1013.7
2016-08-05,1024.028
2016-08-08,1034.563
2016-08-09,1045.322
2016-08-10,1038.493
2016-08-11,1055.911
2016-08-12,1061.693
2016-08-15,1065.977
2016-08-16,1062.248
2016-08-17,1065.541
2016-08-18,1073.25
2016-08-19,1072.926
2016-08-22,1076.134
2016-08-23,1092.668
2016-08-24,1084.024
2016-08-25,1078.012
2016-08-26,1090.315
2016-08-29,1076.722
2016-08-30,1068.095
2016-08-31,1059.526
2016-09-01,1067.842
2016-09-02,1080.773
2016-09-05,1078.585
2016-09-06,1077.334
2016-09-07,1080.855
2016-09-08,1081.786
2016-09-09,1052.514
2016-09-12,1047.349
2016-09-13,1045.105
2016-09-14,1037.806
2016-09-15,1041.963
2016-09-16,1027.663
2016-09-19,1033.376
2016-09-20,1037.345
2016-09-21,1033.195
2016-09-22,1048.368
2016-09-23,1032.96
2016-09-26,1024.147
2016-09-27,1008.172
2016-09-28,1013.123
2016-09-29,1013.1
2016-09-30,1025.098
2016-10-03,1025.064
2016-10-04,1015.778
2016-10-05,1013.611
2016-10-06,1005.176
2016-10-07,975.636
2016-10-10,975.337
2016-10-11,966.793
2016-10-12,951.86
2016-10-13,957.881
2016-10-14,972.183
2016-10-17,962.706
2016-10-18,966.228
2016-10-19,970.619
2016-10-20,972.82
2016-10-21,960.897
2016-10-24,949.799
2016-10-25,941.423
2016-10-26,941.02
2016-10-27,938.058
2016-10-28,933.626
2016-10-31,933.575
2016-11-01,934.01
2016-11-02,962.338
2016-11-03,962.815
2016-11-04,969.704
2016-11-07,970.758
2016-11-08,972.929
2016-11-09,960.754
2016-11-10,945.814
2016-11-11,938.975
2016-11-14,933.933
2016-11-15,927.342
2016-11-16,920.464
2016-11-17,930.534
2016-11-18,935.47
2016-11-21,934.844
2016-11-22,938.22
2016-11-23,934.343
2016-11-24,943.543
2016-11-25,943.283
2016-11-28,930.528
2016-11-29,936.939
2016-11-30,939.142
2016-12-01,928.333
2016-12-02,938.716
2016-12-05,943.455
2016-12-06,945.862
2016-12-07,948.326
2016-12-08,942.02
2016-12-09,942.122
2016-12-12,946.864
2016-12-13,956.178
2016-12-14,939.429
2016-12-15,931.455
2016-12-16,937.815
2016-12-19,952.873
2016-12-20,938.224
2016-12-21,940.842
2016-12-22,954.23
2016-12-23,955.031
2016-12-26,955.031
2016-12-27,954.711
2016-12-28,946.384
2016-12-29,957.848
2016-12-30,962.012
2017-01-02,962.012
2017-01-03,959.52
2017-01-04,974.877
2017-01-05,991.467
2017-01-06,982.502
2017-01-09,986.194
2017-01-10,984.587
2017-01-11,970.691
2017-01-12,988.065
2017-01-13,988.878
2017-01-16,972.031
2017-01-17,976.915
2017-01-18,979.063
2017-01-19,971.758
2017-01-20,976.531
2017-01-23,969.686
2017-01-24,959.689
2017-01-25,964.436
2017-01-26,960.078
2017-01-27,965.986
2017-01-30,961.051
2017-01-31,968.868
2017-02-01,964.859
2017-02-02,970.854
2017-02-03,972.616
2017-02-06,973.913
2017-02-07,973.026
2017-02-08,986.186
2017-02-09,985.005
2017-02-10,985.855
2017-02-13,992.647
2017-02-14,986.744
2017-02-15,988.39
2017-02-16,999.733
2017-02-17,1004.753
2017-02-20,999.735
2017-02-21,1006.865
2017-02-22,1014.859
2017-02-23,1022.384
2017-02-24,1017.867
2017-02-27,1021.574
2017-02-28,1027.081
2017-03-01,1034.511
2017-03-02,1034.422
2017-03-03,1029.571
2017-03-06,1032.105
2017-03-07,1011.01
2017-03-08,1017.593
2017-03-09,1026.904
2017-03-10,1044.521
2017-03-13,1046.289
2017-03-14,1040.731
2017-03-15,1047.815
2017-03-16,1056.403
2017-03-17,1061.352
2017-03-20,1065.817
2017-03-21,1058.785
2017-03-22,1045.006
2017-03-23,1050.888
2017-03-24,1050.873
2017-03-27,1054.143
2017-03-28,1055.549
2017-03-29,1042.813
2017-03-30,1038.703
2017-03-31,1041.169
2017-04-03,1034.875
2017-04-04,1033.185
2017-04-05,1038.759
2017-04-06,1046.81
2017-04-07,1046.431
2017-04-10,1050.733
2017-04-11,1051.819
2017-04-12,1061.613
2017-04-13,1064.885
2017-04-14,1064.885
2017-04-17,1068.744
2017-04-18,1073.573
2017-04-19,1076.531
2017-04-20,1080.226
2017-04-21,1065.722
2017-04-24,1106.939
2017-04-25,1112.379
2017-04-26,1106.401
2017-04-27,1097.862
2017-04-28,1091.044
2017-05-01,1093.849
2017-05-02,1116.868
2017-05-03,1104.826
2017-05-04,1121.351
2017-05-05,1135.628
2017-05-08,1128.454
2017-05-09,1129.303
2017-05-10,1122.591
2017-05-11,1118.992
2017-05-12,1115.895
2017-05-15,1116.236
2017-05-16,1124.992
2017-05-17,1123.503
2017-05-18,1115.224
2017-05-19,1126.401
2017-05-22,1137.218
2017-05-23,1137.94
2017-05-24,1133.783
2017-05-25,1131.41
2017-05-26,1124.894
2017-05-29,1124.541
2017-05-30,1116.042
2017-05-31,1124.189
2017-06-01,1142.288
2017-06-02,1144.668
2017-06-05,1142.384
2017-06-06,1145.687
2017-06-07,1143.091
2017-06-08,1129.459
2017-06-09,1117.581
2017-06-12,1109.528
2017-06-13,1118.595
2017-06-14,1128.665
2017-06-15,1107.527
2017-06-16,1120.593
2017-06-19,1119.68
2017-06-20,1119.349
2017-06-21,1120.354
2017-06-22,1124.075
2017-06-23,1112.777
2017-06-26,1110.16
2017-06-27,1100.546
2017-06-28,1106.082
2017-06-29,1103.492
2017-06-30,1105.017
2017-07-03,1098.567
2017-07-04,1094.434
2017-07-05,1102.669
2017-07-06,1101.625
2017-07-07,1094.939
2017-07-10,1101.933
2017-07-11,1092.029
2017-07-12,1102.089
2017-07-13,1103.749
2017-07-14,1110.397
2017-07-17,1111.951
2017-07-18,1122.011
2017-07-19,1113.106
2017-07-20,1116.675
2017-07-21,1105.882
2017-07-24,1100.956
2017-07-25,1101.833
2017-07-26,1096.036
2017-07-27,1111.101
2017-07-28,1106.8
2017-07-31,1119.009
2017-08-01,1121.097
2017-08-02,1123.672
2017-08-03,1125.439
2017-08-04,1127.404
2017-08-07,1120.751
2017-08-08,1105.764
2017-08-09,1097.201
2017-08-10,1112.101
2017-08-11,1104.394
2017-08-14,1115.729
2017-08-15,1118.1
2017-08-16,1128.365
2017-08-17,1121.489
2017-08-18,1122.849
2017-08-21,1127.334
2017-08-22,1132.178
2017-08-23,1125.909
2017-08-24,1129.082
2017-08-25,1125.934
2017-08-28,1133.818
2017-08-29,1124.204
2017-08-30,1121.678
2017-08-31,1125.019
2017-09-01,1140.755
2017-09-04,1131.608
2017-09-05,1142.667
2017-09-06,1153.745
2017-09-07,1157.032
2017-09-08,1170.902
2017-09-11,1173.228
2017-09-12,1169.045
2017-09-13,1165.585
2017-09-14,1162.297
2017-09-15,1169.554
2017-09-18,1171.913
2017-09-19,1173.397
2017-09-20,1180.659
2017-09-21,1174.543
2017-09-22,1176.3
2017-09-25,1173.2
2017-09-26,1166.169
2017-09-27,1170.839
2017-09-28,1180.491
2017-09-29,1193.014
2017-10-02,1190.361
2017-10-03,1194.819
2017-10-04,1209.615
2017-10-05,1205.077
2017-10-06,1209.827
2017-10-09,1194.09
2017-10-10,1197.864
2017-10-11,1199.656
2017-10-12,1207.785
2017-10-13,1209.132
2017-10-16,1208.698
2017-10-17,1201.0
2017-10-18,1204.999
2017-10-19,1203.44
2017-10-20,1199.009
2017-10-23,1200.784
2017-10-24,1188.175
2017-10-25,1186.432
2017-10-26,1193.217
2017-10-27,1196.953
2017-10-30,1212.11
2017-10-31,1214.637
2017-11-01,1225.608
2017-11-02,1221.928
2017-11-03,1222.068
2017-11-06,1216.412
2017-11-07,1211.323
2017-11-08,1224.173
2017-11-09,1232.818
2017-11-10,1228.329
2017-11-13,1215.718
2017-11-14,1220.998
2017-11-15,1225.235
2017-11-16,1242.395
2017-11-17,1247.001
2017-11-20,1244.1
2017-11-21,1249.74
2017-11-22,1246.468
2017-11-23,1245.621
2017-11-24,1261.926
2017-11-27,1259.982
2017-11-28,1251.68
2017-11-29,1246.734
2017-11-30,1254.843
2017-12-01,1250.723
2017-12-04,1260.438
2017-12-05,1269.566
2017-12-06,1280.852
2017-12-07,1281.882
2017-12-08,1284.0
2017-12-11,1287.893
2017-12-12,1286.273
2017-12-13,1294.814
2017-12-14,1293.051
2017-12-15,1302.702
2017-12-18,1309.599
2017-12-19,1308.44
2017-12-20,1306.527
2017-12-21,1302.003
2017-12-22,1296.719
2017-12-25,1296.719
2017-12-26,1300.115
2017-12-27,1314.428
2017-12-28,1325.374
2017-12-29,1326.898
2018-01-01,1326.898
2018-01-02,1336.538
2018-01-03,1326.947
2018-01-04,1335.964
2018-01-05,1346.779
2018-01-08,1329.186
2018-01-09,1318.181
2018-01-10,1289.771
2018-01-11,1278.543
2018-01-12,1298.611
2018-01-15,1320.015
2018-01-16,1309.222
2018-01-17,1308.118
2018-01-18,1317.44
2018-01-19,1316.898
2018-01-22,1308.229
2018-01-23,1319.718
2018-01-24,1314.713
2018-01-25,1306.416
2018-01-26,1309.848
2018-01-29,1289.016
2018-01-30,1290.159
2018-01-31,1306.232
2018-02-01,1316.242
2018-02-02,1302.149
2018-02-05,1278.327
2018-02-06,1246.74
2018-02-07,1274.761
2018-02-08,1252.033
2018-02-09,1259.481
2018-02-12,1266.769
2018-02-13,1282.958
2018-02-14,1291.988
2018-02-15,1298.511
2018-02-16,1309.045
2018-02-19,1298.263
2018-02-20,1279.283
2018-02-21,1267.109
2018-02-22,1262.813
2018-02-23,1258.646
2018-02-26,1269.519
2018-02-27,1266.876
2018-02-28,1247.139
2018-03-01,1242.014
2018-03-02,1255.476
2018-03-05,1238.924
2018-03-06,1257.55
2018-03-07,1243.849
2018-03-08,1249.714
2018-03-09,1251.249
2018-03-12,1257.666
2018-03-13,1237.165
2018-03-14,1233.52
2018-03-15,1225.777
2018-03-16,1207.856
2018-03-19,1216.656
2018-03-20,1204.448
2018-03-21,1199.567
2018-03-22,1191.664
2018-03-23,1198.127
2018-03-26,1202.312
2018-03-27,1215.665
2018-03-28,1214.16
2018-03-29,1222.976
2018-03-30,1222.976
2018-04-02,1224.07
2018-04-03,1214.697
2018-04-04,1214.552
2018-04-05,1221.158
2018-04-06,1215.741
2018-04-09,1223.073
2018-04-10,1229.718
2018-04-11,1221.319
2018-04-12,1225.607
2018-04-13,1219.59
2018-04-16,1251.975
2018-04-17,1251.251
2018-04-18,1269.584
2018-04-19,1282.959
2018-04-20,1277.426
2018-04-23,1266.889
2018-04-24,1249.207
2018-04-25,1238.11
2018-04-26,1243.199
2018-04-27,1243.918
2018-04-30,1237.814
2018-05-01,1230.588
2018-05-02,1226.441
2018-05-03,1228.556
2018-05-04,1241.111
2018-05-07,1239.447
2018-05-08,1246.905
2018-05-09,1252.573
2018-05-10,1261.257
2018-05-11,1265.004
2018-05-14,1302.255
2018-05-15,1276.986
2018-05-16,1286.848
2018-05-17,1299.577
2018-05-18,1300.449
2018-05-21,1308.593
2018-05-22,1302.945
2018-05-23,1294.748
2018-05-24,1319.737
2018-05-25,1317.201
2018-05-28,1318.898
2018-05-29,1310.197
2018-05-30,1314.643
2018-05-31,1318.408
2018-06-01,1311.863
2018-06-04,1315.631
2018-06-05,1296.711
2018-06-06,1307.923
2018-06-07,1303.63
2018-06-08,1302.406
2018-06-11,1304.107
2018-06-12,1295.025
2018-06-13,1309.234
2018-06-14,1300.344
2018-06-15,1295.05
2018-06-18,1292.803
2018-06-19,1279.796
2018-06-20,1282.388
2018-06-21,1283.083
2018-06-22,1296.118
2018-06-25,1292.073
2018-06-26,1288.042
2018-06-27,1287.803
2018-06-28,1288.191
2018-06-29,1302.107
2018-07-02,1284.017
2018-07-03,1291.502
2018-07-04,1301.211
2018-07-05,1306.856
2018-07-06,1320.641
2018-07-09,1321.818
2018-07-10,1317.142
2018-07-11,1310.697
2018-07-12,1318.532
2018-07-13,1325.055
2018-07-16,1326.095
2018-07-17,1320.139
2018-07-18,1308.756
2018-07-19,1299.362
2018-07-20,1305.246
2018-07-23,1299.53
2018-07-24,1304.427
2018-07-25,1297.862
2018-07-26,1297.223
2018-07-27,1289.991
2018-07-30,1283.027
2018-07-31,1286.707
2018-08-01,1300.068
2018-08-02,1279.415
2018-08-03,1292.436
2018-08-06,1293.997
2018-08-07,1286.026
2018-08-08,1266.26
2018-08-09,1272.242
2018-08-10,1244.558
2018-08-13,1242.999
2018-08-14,1239.052
2018-08-15,1219.874
2018-08-16,1236.282
2018-08-17,1247.824
2018-08-20,1251.047
2018-08-21,1263.85
2018-08-22,1273.914
2018-08-23,1265.624
2018-08-24,1287.146
2018-08-27,1291.604
2018-08-28,1297.323
2018-08-29,1293.481
2018-08-30,1292.558
2018-08-31,1292.992
2018-09-03,1296.086
2018-09-04,1284.638
2018-09-05,1278.024
2018-09-06,1278.612
2018-09-07,1274.349
2018-09-10,1268.162
2018-09-11,1270.128
2018-09-12,1270.886
2018-09-13,1282.641
2018-09-14,1282.52
2018-09-17,1286.14
2018-09-18,1292.21
2018-09-19,1287.348
2018-09-20,1289.341
2018-09-21,1282.655
2018-09-24,1266.662
2018-09-25,1260.251
2018-09-26,1259.386
2018-09-27,1258.858
2018-09-28,1244.039
2018-10-01,1248.402
2018-10-02,1238.264
