Date,KOKUSAI INDEX (WORLD ex JP) SMALL GROWTH Small Cap
2005-11-07,662.787
2005-11-08,659.925
2005-11-09,660.912
2005-11-10,662.407
2005-11-11,664.288
2005-11-14,664.292
2005-11-15,660.15
2005-11-16,659.344
2005-11-17,668.475
2005-11-18,671.165
2005-11-21,677.179
2005-11-22,680.456
2005-11-23,683.279
2005-11-24,683.214
2005-11-25,683.369
2005-11-28,676.259
2005-11-29,677.135
2005-11-30,679.74
2005-12-01,688.364
2005-12-02,691.084
2005-12-05,690.577
2005-12-06,692.553
2005-12-07,689.95
2005-12-08,692.575
2005-12-09,695.133
2005-12-12,698.178
2005-12-13,698.343
2005-12-14,700.537
2005-12-15,696.211
2005-12-16,696.323
2005-12-19,690.14
2005-12-20,689.274
2005-12-21,693.528
2005-12-22,698.011
2005-12-23,700.144
2005-12-26,700.144
2005-12-27,694.076
2005-12-28,697.865
2005-12-29,697.484
2005-12-30,694.348
2006-01-02,695.113
2006-01-03,708.185
2006-01-04,717.012
2006-01-05,717.361
2006-01-06,724.997
2006-01-09,728.589
2006-01-10,729.468
2006-01-11,732.335
2006-01-12,730.25
2006-01-13,731.462
2006-01-16,733.543
2006-01-17,729.047
2006-01-18,725.726
2006-01-19,735.616
2006-01-20,729.446
2006-01-23,732.238
2006-01-24,737.92
2006-01-25,739.217
2006-01-26,746.435
2006-01-27,750.737
2006-01-30,751.356
2006-01-31,753.869
2006-02-01,756.61
2006-02-02,751.602
2006-02-03,747.702
2006-02-06,751.331
2006-02-07,741.324
2006-02-08,741.8
2006-02-09,743.233
2006-02-10,740.535
2006-02-13,735.056
2006-02-14,738.032
2006-02-15,742.31
2006-02-16,747.342
2006-02-17,749.843
2006-02-20,752.044
2006-02-21,750.66
2006-02-22,753.265
2006-02-23,754.343
2006-02-24,756.762
2006-02-27,759.193
2006-02-28,753.627
2006-03-01,763.575
2006-03-02,765.335
2006-03-03,764.791
2006-03-06,760.245
2006-03-07,748.641
2006-03-08,746.033
2006-03-09,745.81
2006-03-10,749.939
2006-03-13,755.552
2006-03-14,763.697
2006-03-15,769.171
2006-03-16,772.923
2006-03-17,774.701
2006-03-20,774.742
2006-03-21,768.785
2006-03-22,774.216
2006-03-23,774.632
2006-03-24,779.738
2006-03-27,780.36
2006-03-28,779.641
2006-03-29,784.951
2006-03-30,789.748
2006-03-31,789.383
2006-04-03,789.313
2006-04-04,794.308
2006-04-05,798.962
2006-04-06,801.891
2006-04-07,793.324
2006-04-10,792.08
2006-04-11,784.55
2006-04-12,785.131
2006-04-13,787.922
2006-04-14,787.922
2006-04-17,792.654
2006-04-18,805.227
2006-04-19,815.955
2006-04-20,813.715
2006-04-21,816.322
2006-04-24,814.887
2006-04-25,813.938
2006-04-26,815.974
2006-04-27,812.207
2006-04-28,815.209
2006-05-01,815.984
2006-05-02,821.627
2006-05-03,821.263
2006-05-04,828.121
2006-05-05,837.961
2006-05-08,839.733
2006-05-09,842.024
2006-05-10,841.385
2006-05-11,833.889
2006-05-12,818.532
2006-05-15,801.189
2006-05-16,798.548
2006-05-17,783.489
2006-05-18,770.65
2006-05-19,770.389
2006-05-22,752.78
2006-05-23,761.861
2006-05-24,753.506
2006-05-25,764.849
2006-05-26,775.873
2006-05-29,779.577
2006-05-30,767.113
2006-05-31,775.1
2006-06-01,783.172
2006-06-02,789.651
2006-06-05,774.333
2006-06-06,760.607
2006-06-07,753.507
2006-06-08,739.348
2006-06-09,741.952
2006-06-12,724.681
2006-06-13,705.823
2006-06-14,710.477
2006-06-15,736.228
2006-06-16,732.699
2006-06-19,723.351
2006-06-20,721.39
2006-06-21,732.233
2006-06-22,731.373
2006-06-23,735.798
2006-06-26,739.707
2006-06-27,734.003
2006-06-28,732.089
2006-06-29,751.363
2006-06-30,766.16
2006-07-03,771.688
2006-07-04,773.463
2006-07-05,761.733
2006-07-06,764.044
2006-07-07,758.201
2006-07-10,753.615
2006-07-11,754.876
2006-07-12,748.346
2006-07-13,735.226
2006-07-14,727.675
2006-07-17,716.851
2006-07-18,714.956
2006-07-19,732.695
2006-07-20,723.437
2006-07-21,713.076
2006-07-24,725.488
2006-07-25,733.54
2006-07-26,733.072
2006-07-27,732.413
2006-07-28,740.672
2006-07-31,744.139
2006-08-01,738.184
2006-08-02,745.789
2006-08-03,746.972
2006-08-04,747.507
2006-08-07,742.534
2006-08-08,738.461
2006-08-09,735.793
2006-08-10,733.863
2006-08-11,729.996
2006-08-14,730.218
2006-08-15,742.282
2006-08-16,753.818
2006-08-17,755.92
2006-08-18,755.578
2006-08-21,754.379
2006-08-22,754.096
2006-08-23,748.767
2006-08-24,747.554
2006-08-25,747.917
2006-08-28,752.329
2006-08-29,756.594
2006-08-30,761.57
2006-08-31,762.831
2006-09-01,768.151
2006-09-04,771.028
2006-09-05,773.042
2006-09-06,761.025
2006-09-07,753.707
2006-09-08,753.076
2006-09-11,746.817
2006-09-12,757.512
2006-09-13,764.117
2006-09-14,763.73
2006-09-15,762.903
2006-09-18,765.5
2006-09-19,762.887
2006-09-20,766.494
2006-09-21,764.89
2006-09-22,759.071
2006-09-25,761.313
2006-09-26,766.653
2006-09-27,770.569
2006-09-28,771.086
2006-09-29,768.884
2006-10-02,765.797
2006-10-03,760.509
2006-10-04,768.757
2006-10-05,779.664
2006-10-06,775.729
2006-10-09,778.829
2006-10-10,781.521
2006-10-11,779.277
2006-10-12,789.073
2006-10-13,793.303
2006-10-16,800.451
2006-10-17,793.818
2006-10-18,794.286
2006-10-19,799.932
2006-10-20,797.807
2006-10-23,798.86
2006-10-24,801.133
2006-10-25,806.947
2006-10-26,813.534
2006-10-27,808.093
2006-10-30,807.626
2006-10-31,808.828
2006-11-01,802.529
2006-11-02,801.537
2006-11-03,803.719
2006-11-06,813.427
2006-11-07,819.095
2006-11-08,820.579
2006-11-09,818.928
2006-11-10,823.725
2006-11-13,824.367
2006-11-14,830.216
2006-11-15,836.085
2006-11-16,834.986
2006-11-17,832.555
2006-11-20,832.826
2006-11-21,837.559
2006-11-22,843.186
2006-11-23,843.335
2006-11-24,845.038
2006-11-27,831.335
2006-11-28,830.218
2006-11-29,842.244
2006-11-30,848.232
2006-12-01,848.108
2006-12-04,857.06
2006-12-05,860.169
2006-12-06,861.321
2006-12-07,859.778
2006-12-08,861.596
2006-12-11,860.181
2006-12-12,856.594
2006-12-13,858.147
2006-12-14,863.073
2006-12-15,861.105
2006-12-18,854.778
2006-12-19,855.88
2006-12-20,859.76
2006-12-21,855.765
2006-12-22,854.372
2006-12-25,854.374
2006-12-26,856.167
2006-12-27,863.574
2006-12-28,863.477
2006-12-29,861.448
2007-01-01,861.448
2007-01-02,866.604
2007-01-03,861.424
2007-01-04,856.344
2007-01-05,848.031
2007-01-08,850.336
2007-01-09,852.473
2007-01-10,850.965
2007-01-11,859.263
2007-01-12,866.966
2007-01-15,871.117
2007-01-16,869.184
2007-01-17,869.746
2007-01-18,863.538
2007-01-19,868.822
2007-01-22,867.064
2007-01-23,873.917
2007-01-24,879.748
2007-01-25,874.342
2007-01-26,873.074
2007-01-29,875.713
2007-01-30,880.469
2007-01-31,884.626
2007-02-01,894.18
2007-02-02,896.227
2007-02-05,896.679
2007-02-06,900.398
2007-02-07,905.858
2007-02-08,905.248
2007-02-09,901.503
2007-02-12,897.293
2007-02-13,903.156
2007-02-14,911.921
2007-02-15,914.767
2007-02-16,915.75
2007-02-19,917.922
2007-02-20,921.437
2007-02-21,922.988
2007-02-22,925.417
2007-02-23,926.863
2007-02-26,927.217
2007-02-27,894.948
2007-02-28,890.418
2007-03-01,885.016
2007-03-02,874.677
2007-03-05,855.094
2007-03-06,871.519
2007-03-07,876.759
2007-03-08,885.757
2007-03-09,887.521
2007-03-12,892.372
2007-03-13,878.311
2007-03-14,873.22
2007-03-15,884.217
2007-03-16,884.2
2007-03-19,894.617
2007-03-20,899.786
2007-03-21,911.343
2007-03-22,918.907
2007-03-23,920.164
2007-03-26,920.715
2007-03-27,917.071
2007-03-28,913.931
2007-03-29,917.068
2007-03-30,918.782
2007-04-02,923.764
2007-04-03,932.464
2007-04-04,935.655
2007-04-05,940.066
2007-04-06,940.066
2007-04-09,938.657
2007-04-10,944.898
2007-04-11,941.44
2007-04-12,946.804
2007-04-13,951.759
2007-04-16,962.442
2007-04-17,960.927
2007-04-18,957.455
2007-04-19,951.752
2007-04-20,961.25
2007-04-23,963.163
2007-04-24,958.774
2007-04-25,966.431
2007-04-26,968.066
2007-04-27,968.406
2007-04-30,960.408
2007-05-01,958.987
2007-05-02,970.361
2007-05-03,970.61
2007-05-04,977.212
2007-05-07,979.161
2007-05-08,974.358
2007-05-09,978.77
2007-05-10,967.522
2007-05-11,973.023
2007-05-14,970.215
2007-05-15,968.152
2007-05-16,970.376
2007-05-17,969.59
2007-05-18,978.097
2007-05-21,985.509
2007-05-22,989.745
2007-05-23,991.819
2007-05-24,978.454
2007-05-25,983.052
2007-05-28,984.402
2007-05-29,988.548
2007-05-30,990.346
2007-05-31,1000.0
2007-06-01,1006.351
2007-06-04,1009.759
2007-06-05,1007.278
2007-06-06,993.749
2007-06-07,974.903
2007-06-08,978.225
2007-06-11,980.602
2007-06-12,971.158
2007-06-13,979.038
2007-06-14,989.041
2007-06-15,1000.332
2007-06-18,1000.705
2007-06-19,1001.745
2007-06-20,996.612
2007-06-21,996.307
2007-06-22,992.371
2007-06-25,985.385
2007-06-26,981.112
2007-06-27,986.57
2007-06-28,993.253
2007-06-29,995.618
2007-07-02,1007.97
2007-07-03,1014.322
2007-07-04,1017.054
2007-07-05,1018.397
2007-07-06,1024.905
2007-07-09,1027.988
2007-07-10,1017.469
2007-07-11,1019.785
2007-07-12,1034.997
2007-07-13,1038.277
2007-07-16,1033.16
2007-07-17,1032.08
2007-07-18,1029.535
2007-07-19,1036.786
2007-07-20,1028.321
2007-07-23,1027.463
2007-07-24,1008.44
2007-07-25,999.681
2007-07-26,975.909
2007-07-27,959.838
2007-07-30,967.942
2007-07-31,969.675
2007-08-01,962.423
2007-08-02,970.585
2007-08-03,952.549
2007-08-06,950.266
2007-08-07,957.52
2007-08-08,978.279
2007-08-09,958.946
2007-08-10,946.613
2007-08-13,948.564
2007-08-14,931.815
2007-08-15,911.787
2007-08-16,893.352
2007-08-17,909.815
2007-08-20,918.683
2007-08-21,919.728
2007-08-22,938.582
2007-08-23,938.767
2007-08-24,950.779
2007-08-27,947.96
2007-08-28,927.214
2007-08-29,941.057
2007-08-30,943.358
2007-08-31,958.424
2007-09-03,960.829
2007-09-04,970.555
2007-09-05,961.887
2007-09-06,966.564
2007-09-07,952.734
2007-09-10,943.433
2007-09-11,959.29
2007-09-12,960.31
2007-09-13,961.776
2007-09-14,959.642
2007-09-17,948.788
2007-09-18,969.918
2007-09-19,985.924
2007-09-20,984.267
2007-09-21,989.255
2007-09-24,986.842
2007-09-25,983.625
2007-09-26,990.173
2007-09-27,998.285
2007-09-28,998.694
2007-10-01,1012.559
2007-10-02,1017.283
2007-10-03,1015.773
2007-10-04,1016.458
2007-10-05,1032.554
2007-10-08,1029.967
2007-10-09,1037.17
2007-10-10,1042.198
2007-10-11,1040.179
2007-10-12,1043.609
2007-10-15,1038.715
2007-10-16,1028.496
2007-10-17,1034.987
2007-10-18,1037.207
2007-10-19,1017.026
2007-10-22,1010.644
2007-10-23,1027.995
2007-10-24,1023.055
2007-10-25,1023.235
2007-10-26,1036.0
2007-10-29,1044.213
2007-10-30,1037.931
2007-10-31,1056.788
2007-11-01,1035.027
2007-11-02,1036.413
2007-11-05,1026.342
2007-11-06,1040.898
2007-11-07,1024.903
2007-11-08,1019.108
2007-11-09,999.929
2007-11-12,977.968
2007-11-13,992.989
2007-11-14,997.37
2007-11-15,980.185
2007-11-16,976.497
2007-11-19,952.182
2007-11-20,953.196
2007-11-21,933.915
2007-11-22,934.314
2007-11-23,948.614
2007-11-26,942.325
2007-11-27,944.109
2007-11-28,969.749
2007-11-29,972.288
2007-11-30,978.047
2007-12-03,971.679
2007-12-04,962.127
2007-12-05,972.706
2007-12-06,986.277
2007-12-07,990.646
2007-12-10,996.833
2007-12-11,980.038
2007-12-12,984.089
2007-12-13,972.212
2007-12-14,958.903
2007-12-17,934.552
2007-12-18,941.571
2007-12-19,942.681
2007-12-20,950.761
2007-12-21,969.234
2007-12-24,976.315
2007-12-25,976.315
2007-12-26,980.849
2007-12-27,971.647
2007-12-28,976.135
2007-12-31,971.496
2008-01-01,971.496
2008-01-02,963.369
2008-01-03,957.449
2008-01-04,933.171
2008-01-07,921.341
2008-01-08,911.783
2008-01-09,905.46
2008-01-10,907.121
2008-01-11,894.966
2008-01-14,906.495
2008-01-15,884.014
2008-01-16,867.39
2008-01-17,851.888
2008-01-18,844.798
2008-01-21,823.473
2008-01-22,823.083
2008-01-23,828.016
2008-01-24,850.916
2008-01-25,854.957
2008-01-28,862.862
2008-01-29,872.059
2008-01-30,865.119
2008-01-31,875.466
2008-02-01,898.522
2008-02-04,899.74
2008-02-05,869.986
2008-02-06,859.538
2008-02-07,858.238
2008-02-08,862.019
2008-02-11,864.488
2008-02-12,876.516
2008-02-13,889.045
2008-02-14,885.373
2008-02-15,879.199
2008-02-18,882.146
2008-02-19,888.975
2008-02-20,888.768
2008-02-21,887.723
2008-02-22,886.738
2008-02-25,903.228
2008-02-26,913.452
2008-02-27,918.116
2008-02-28,909.714
2008-02-29,890.684
2008-03-03,884.705
2008-03-04,877.642
2008-03-05,887.097
2008-03-06,871.997
2008-03-07,859.337
2008-03-10,836.158
2008-03-11,856.53
2008-03-12,862.03
2008-03-13,866.369
2008-03-14,853.254
2008-03-17,827.713
2008-03-18,854.71
2008-03-19,833.552
2008-03-20,833.923
2008-03-21,833.923
2008-03-24,851.538
2008-03-25,870.608
2008-03-26,874.117
2008-03-27,873.936
2008-03-28,867.934
2008-03-31,873.783
2008-04-01,891.019
2008-04-02,896.317
2008-04-03,899.246
2008-04-04,906.436
2008-04-07,908.475
2008-04-08,903.752
2008-04-09,895.483
2008-04-10,900.027
2008-04-11,884.847
2008-04-14,880.932
2008-04-15,885.771
2008-04-16,910.441
2008-04-17,905.959
2008-04-18,918.616
2008-04-21,921.531
2008-04-22,912.171
2008-04-23,914.692
2008-04-24,913.965
2008-04-25,925.141
2008-04-28,928.57
2008-04-29,919.786
2008-04-30,923.399
2008-05-01,928.195
2008-05-02,933.178
2008-05-05,936.806
2008-05-06,944.977
2008-05-07,936.503
2008-05-08,942.605
2008-05-09,939.486
2008-05-12,950.274
2008-05-13,953.989
2008-05-14,954.355
2008-05-15,964.339
2008-05-16,970.449
2008-05-19,971.689
2008-05-20,967.453
2008-05-21,960.403
2008-05-22,962.025
2008-05-23,952.993
2008-05-26,951.27
2008-05-27,953.473
2008-05-28,961.48
2008-05-29,963.749
2008-05-30,970.203
2008-06-02,963.864
2008-06-03,962.494
2008-06-04,961.071
2008-06-05,976.551
2008-06-06,963.176
2008-06-09,957.55
2008-06-10,943.358
2008-06-11,932.411
2008-06-12,930.672
2008-06-13,942.938
2008-06-16,951.724
2008-06-17,956.342
2008-06-18,948.668
2008-06-19,951.414
2008-06-20,940.392
2008-06-23,934.443
2008-06-24,922.72
2008-06-25,930.011
2008-06-26,915.018
2008-06-27,915.807
2008-06-30,912.201
2008-07-01,906.409
2008-07-02,885.96
2008-07-03,873.38
2008-07-04,871.93
2008-07-07,866.958
2008-07-08,870.037
2008-07-09,865.866
2008-07-10,867.645
2008-07-11,866.59
2008-07-14,864.074
2008-07-15,856.771
2008-07-16,867.888
2008-07-17,875.941
2008-07-18,874.647
2008-07-21,884.143
2008-07-22,888.707
2008-07-23,888.54
2008-07-24,868.589
2008-07-25,871.817
2008-07-28,864.281
2008-07-29,871.424
2008-07-30,883.804
2008-07-31,881.411
2008-08-01,876.776
2008-08-04,861.031
2008-08-05,866.138
2008-08-06,875.039
2008-08-07,866.99
2008-08-08,871.596
2008-08-11,877.422
2008-08-12,869.498
2008-08-13,868.708
2008-08-14,875.938
2008-08-15,872.518
2008-08-18,865.024
2008-08-19,853.748
2008-08-20,860.035
2008-08-21,864.643
2008-08-22,871.402
2008-08-25,859.275
2008-08-26,858.206
2008-08-27,867.101
2008-08-28,877.74
2008-08-29,875.587
2008-09-01,871.032
2008-09-02,861.8
2008-09-03,850.833
2008-09-04,825.903
2008-09-05,818.012
2008-09-08,825.77
2008-09-09,795.228
2008-09-10,798.947
2008-09-11,796.405
2008-09-12,809.601
2008-09-15,778.722
2008-09-16,777.302
2008-09-17,754.984
2008-09-18,777.72
2008-09-19,817.368
2008-09-22,801.151
2008-09-23,787.104
2008-09-24,778.164
2008-09-25,782.785
2008-09-26,772.267
2008-09-29,719.046
2008-09-30,730.25
2008-10-01,721.797
2008-10-02,684.206
2008-10-03,671.424
2008-10-06,627.442
2008-10-07,602.045
2008-10-08,584.118
2008-10-09,558.291
2008-10-10,545.485
2008-10-13,598.052
2008-10-14,596.737
2008-10-15,546.068
2008-10-16,551.033
2008-10-17,553.213
2008-10-20,573.516
2008-10-21,560.502
2008-10-22,526.014
2008-10-23,510.316
2008-10-24,487.828
2008-10-27,463.481
2008-10-28,488.326
2008-10-29,512.18
2008-10-30,533.697
2008-10-31,547.749
2008-11-03,553.794
2008-11-04,574.023
2008-11-05,553.1
2008-11-06,523.641
2008-11-07,530.831
2008-11-10,527.992
2008-11-11,508.444
2008-11-12,480.646
2008-11-13,502.243
2008-11-14,483.84
2008-11-17,474.934
2008-11-18,469.94
2008-11-19,441.228
2008-11-20,412.134
2008-11-21,425.603
2008-11-24,455.298
2008-11-25,462.12
2008-11-26,480.061
2008-11-27,484.449
2008-11-28,487.122
2008-12-01,445.968
2008-12-02,459.689
2008-12-03,465.589
2008-12-04,454.86
2008-12-05,463.033
2008-12-08,486.398
2008-12-09,479.906
2008-12-10,490.686
2008-12-11,479.691
2008-12-12,485.028
2008-12-15,480.037
2008-12-16,498.865
2008-12-17,508.103
2008-12-18,504.044
2008-12-19,500.378
2008-12-22,489.143
2008-12-23,486.257
2008-12-24,488.506
2008-12-25,488.506
2008-12-26,493.008
2008-12-29,491.675
2008-12-30,503.916
2008-12-31,512.543
2009-01-01,512.543
2009-01-02,526.982
2009-01-05,529.433
2009-01-06,537.992
2009-01-07,527.251
2009-01-08,529.705
2009-01-09,516.85
2009-01-12,502.485
2009-01-13,500.697
2009-01-14,483.381
2009-01-15,487.988
2009-01-16,495.824
2009-01-19,493.107
2009-01-20,467.618
2009-01-21,480.483
2009-01-22,474.563
2009-01-23,473.407
2009-01-26,481.984
2009-01-27,486.606
2009-01-28,503.163
2009-01-29,489.256
2009-01-30,481.733
2009-02-02,479.724
2009-02-03,486.969
2009-02-04,488.688
2009-02-05,495.084
2009-02-06,508.892
2009-02-09,512.242
2009-02-10,494.541
2009-02-11,493.051
2009-02-12,493.464
2009-02-13,496.33
2009-02-16,493.697
2009-02-17,475.221
2009-02-18,469.5
2009-02-19,466.447
2009-02-20,459.033
2009-02-23,446.858
2009-02-24,456.745
2009-02-25,451.385
2009-02-26,447.554
2009-02-27,443.258
2009-03-02,419.719
2009-03-03,415.438
2009-03-04,428.127
2009-03-05,412.41
2009-03-06,410.606
2009-03-09,403.072
2009-03-10,424.584
2009-03-11,427.014
2009-03-12,442.647
2009-03-13,448.605
2009-03-16,447.281
2009-03-17,457.377
2009-03-18,466.828
2009-03-19,473.416
2009-03-20,462.616
2009-03-23,488.177
2009-03-24,480.728
2009-03-25,487.575
2009-03-26,503.01
2009-03-27,489.818
2009-03-30,474.621
2009-03-31,482.508
2009-04-01,488.761
2009-04-02,511.776
2009-04-03,517.356
2009-04-06,511.582
2009-04-07,497.423
2009-04-08,503.493
2009-04-09,525.174
2009-04-10,525.174
2009-04-13,526.538
2009-04-14,523.359
2009-04-15,526.389
2009-04-16,538.085
2009-04-17,542.785
2009-04-20,517.906
2009-04-21,527.684
2009-04-22,533.238
2009-04-23,534.148
2009-04-24,547.986
2009-04-27,541.147
2009-04-28,539.405
2009-04-29,558.002
2009-04-30,560.808
2009-05-01,563.098
2009-05-04,582.758
2009-05-05,584.127
2009-05-06,587.053
2009-05-07,580.57
2009-05-08,594.107
2009-05-11,585.973
2009-05-12,582.789
2009-05-13,561.063
2009-05-14,566.313
2009-05-15,566.914
2009-05-18,581.308
2009-05-19,589.327
2009-05-20,592.173
2009-05-21,582.096
2009-05-22,583.786
2009-05-25,584.465
2009-05-26,598.66
2009-05-27,595.19
2009-05-28,596.964
2009-05-29,607.54
2009-06-01,628.294
2009-06-02,635.04
2009-06-03,624.837
2009-06-04,629.765
2009-06-05,627.803
2009-06-08,620.114
2009-06-09,628.576
2009-06-10,630.171
2009-06-11,636.538
2009-06-12,633.011
2009-06-15,615.549
2009-06-16,607.792
2009-06-17,603.372
2009-06-18,606.136
2009-06-19,610.679
2009-06-22,587.927
2009-06-23,586.087
2009-06-24,597.089
2009-06-25,606.538
2009-06-26,612.99
2009-06-29,615.784
2009-06-30,612.737
2009-07-01,620.476
2009-07-02,602.761
2009-07-03,601.872
2009-07-06,592.184
2009-07-07,584.981
2009-07-08,576.952
2009-07-09,581.21
2009-07-10,579.833
2009-07-13,588.99
2009-07-14,597.373
2009-07-15,617.585
2009-07-16,623.807
2009-07-17,623.438
2009-07-20,634.907
2009-07-21,636.71
2009-07-22,638.867
2009-07-23,654.206
2009-07-24,655.593
2009-07-27,657.494
2009-07-28,654.551
2009-07-29,650.05
2009-07-30,659.807
2009-07-31,663.934
2009-08-03,679.765
2009-08-04,681.82
2009-08-05,678.538
2009-08-06,673.568
2009-08-07,680.125
2009-08-10,678.943
2009-08-11,670.642
2009-08-12,678.848
2009-08-13,687.439
2009-08-14,679.709
2009-08-17,658.294
2009-08-18,667.346
2009-08-19,671.507
2009-08-20,680.374
2009-08-21,693.032
2009-08-24,696.229
2009-08-25,697.799
2009-08-26,694.13
2009-08-27,692.478
2009-08-28,697.421
2009-08-31,689.121
2009-09-01,675.825
2009-09-02,671.645
2009-09-03,680.913
2009-09-04,691.751
2009-09-07,697.636
2009-09-08,708.673
2009-09-09,717.754
2009-09-10,725.442
2009-09-11,727.595
2009-09-14,729.106
2009-09-15,734.309
2009-09-16,749.04
2009-09-17,750.082
2009-09-18,748.711
2009-09-21,744.267
2009-09-22,752.869
2009-09-23,748.116
2009-09-24,732.369
2009-09-25,727.927
2009-09-28,738.526
2009-09-29,739.121
2009-09-30,739.672
2009-10-01,720.407
2009-10-02,711.106
2009-10-05,723.062
2009-10-06,739.872
2009-10-07,740.651
2009-10-08,752.812
2009-10-09,757.519
2009-10-12,760.067
2009-10-13,758.753
2009-10-14,774.251
2009-10-15,775.942
2009-10-16,768.978
2009-10-19,777.028
2009-10-20,770.994
2009-10-21,766.265
2009-10-22,768.098
2009-10-23,760.425
2009-10-26,749.63
2009-10-27,739.239
2009-10-28,714.203
2009-10-29,730.948
2009-10-30,715.237
2009-11-02,715.999
2009-11-03,720.16
2009-11-04,726.107
2009-11-05,740.135
2009-11-06,741.567
2009-11-09,758.187
2009-11-10,754.721
2009-11-11,759.907
2009-11-12,750.204
2009-11-13,756.351
2009-11-16,773.852
2009-11-17,769.335
2009-11-18,768.129
2009-11-19,751.185
2009-11-20,746.937
2009-11-23,759.391
2009-11-24,755.692
2009-11-25,760.55
2009-11-26,751.625
2009-11-27,743.55
2009-11-30,741.063
2009-12-01,758.592
2009-12-02,765.366
2009-12-03,759.823
2009-12-04,765.158
2009-12-07,763.778
2009-12-08,754.028
2009-12-09,752.217
2009-12-10,754.317
2009-12-11,756.445
2009-12-14,765.977
2009-12-15,764.838
2009-12-16,770.687
2009-12-17,758.353
2009-12-18,761.038
2009-12-21,769.771
2009-12-22,774.013
2009-12-23,782.524
2009-12-24,785.485
2009-12-25,785.485
2009-12-28,786.711
2009-12-29,788.361
2009-12-30,786.149
2009-12-31,783.333
2010-01-01,783.333
2010-01-04,802.669
2010-01-05,806.868
2010-01-06,810.865
2010-01-07,813.275
2010-01-08,817.782
2010-01-11,822.108
2010-01-12,809.336
2010-01-13,814.892
2010-01-14,818.299
2010-01-15,808.811
2010-01-18,809.672
2010-01-19,815.564
2010-01-20,803.435
2010-01-21,789.259
2010-01-22,776.268
2010-01-25,777.677
2010-01-26,772.281
2010-01-27,771.828
2010-01-28,764.104
2010-01-29,756.109
2010-02-01,765.495
2010-02-02,777.116
2010-02-03,773.805
2010-02-04,745.208
2010-02-05,738.37
2010-02-08,733.08
2010-02-09,742.39
2010-02-10,744.366
2010-02-11,755.607
2010-02-12,758.892
2010-02-15,758.649
2010-02-16,772.101
2010-02-17,778.811
2010-02-18,782.275
2010-02-19,781.276
2010-02-22,782.781
2010-02-23,771.93
2010-02-24,775.598
2010-02-25,770.026
2010-02-26,775.508
2010-03-01,788.362
2010-03-02,798.223
2010-03-03,803.813
2010-03-04,804.317
2010-03-05,818.324
2010-03-08,819.985
2010-03-09,820.379
2010-03-10,828.682
2010-03-11,830.96
2010-03-12,834.731
2010-03-15,829.286
2010-03-16,837.902
2010-03-17,845.789
2010-03-18,840.259
2010-03-19,831.336
2010-03-22,837.358
2010-03-23,846.452
2010-03-24,837.145
2010-03-25,835.304
2010-03-26,835.458
2010-03-29,841.712
2010-03-30,841.564
2010-03-31,840.398
2010-04-01,851.465
2010-04-02,851.465
2010-04-05,862.117
2010-04-06,866.613
2010-04-07,864.132
2010-04-08,862.368
2010-04-09,871.409
2010-04-12,875.092
2010-04-13,872.613
2010-04-14,888.491
2010-04-15,891.466
2010-04-16,878.968
2010-04-19,869.975
2010-04-20,883.397
2010-04-21,884.955
2010-04-22,888.005
2010-04-23,898.336
2010-04-26,899.795
2010-04-27,879.801
2010-04-28,872.085
2010-04-29,886.233
2010-04-30,874.042
2010-05-03,882.154
2010-05-04,853.721
2010-05-05,838.193
2010-05-06,812.776
2010-05-07,783.981
2010-05-10,830.897
2010-05-11,830.626
2010-05-12,852.195
2010-05-13,847.407
2010-05-14,825.081
2010-05-17,817.412
2010-05-18,810.268
2010-05-19,791.449
2010-05-20,757.008
2010-05-21,769.48
2010-05-24,764.234
2010-05-25,752.509
2010-05-26,762.61
2010-05-27,791.886
2010-05-28,786.646
2010-05-31,787.214
2010-06-01,771.961
2010-06-02,786.171
2010-06-03,797.453
2010-06-04,767.741
2010-06-07,748.934
2010-06-08,746.682
2010-06-09,754.709
2010-06-10,776.444
2010-06-11,784.398
2010-06-14,794.057
2010-06-15,809.043
2010-06-16,807.598
2010-06-17,806.62
2010-06-18,809.936
2010-06-21,808.722
2010-06-22,794.402
2010-06-23,789.386
2010-06-24,777.625
2010-06-25,784.039
2010-06-28,784.687
2010-06-29,753.317
2010-06-30,748.36
2010-07-01,742.335
2010-07-02,741.97
2010-07-05,740.654
2010-07-06,744.961
2010-07-07,762.493
2010-07-08,772.509
2010-07-09,780.126
2010-07-12,775.39
2010-07-13,793.579
2010-07-14,794.931
2010-07-15,793.002
2010-07-16,772.565
2010-07-19,770.916
2010-07-20,778.294
2010-07-21,775.263
2010-07-22,795.929
2010-07-23,808.954
2010-07-26,823.638
2010-07-27,819.233
2010-07-28,810.742
2010-07-29,811.059
2010-07-30,811.065
2010-08-02,828.896
2010-08-03,826.635
2010-08-04,831.87
2010-08-05,828.825
2010-08-06,827.487
2010-08-09,835.383
2010-08-10,819.85
2010-08-11,791.752
2010-08-12,786.309
2010-08-13,783.203
2010-08-16,787.613
2010-08-17,801.14
2010-08-18,802.449
2010-08-19,790.573
2010-08-20,783.927
2010-08-23,779.351
2010-08-24,766.373
2010-08-25,768.017
2010-08-26,769.349
2010-08-27,782.788
2010-08-30,774.116
2010-08-31,773.059
2010-09-01,799.176
2010-09-02,809.18
2010-09-03,820.721
2010-09-06,823.069
2010-09-07,810.71
2010-09-08,817.311
2010-09-09,820.277
