Date,AUSTRALIA GROWTH Standard (Large+Mid Cap)
2005-09-12,1629.953
2005-09-13,1635.065
2005-09-14,1652.351
2005-09-15,1641.249
2005-09-16,1655.157
2005-09-19,1661.301
2005-09-20,1682.24
2005-09-21,1670.97
2005-09-22,1663.155
2005-09-23,1653.818
2005-09-26,1680.281
2005-09-27,1681.673
2005-09-28,1687.765
2005-09-29,1718.315
2005-09-30,1718.135
2005-10-03,1710.701
2005-10-04,1710.517
2005-10-05,1647.96
2005-10-06,1609.888
2005-10-07,1602.961
2005-10-10,1622.215
2005-10-11,1592.719
2005-10-12,1610.2
2005-10-13,1575.027
2005-10-14,1567.947
2005-10-17,1568.785
2005-10-18,1583.677
2005-10-19,1554.735
2005-10-20,1559.755
2005-10-21,1545.877
2005-10-24,1537.093
2005-10-25,1560.445
2005-10-26,1584.256
2005-10-27,1588.949
2005-10-28,1552.092
2005-10-31,1580.269
2005-11-01,1582.013
2005-11-02,1569.744
2005-11-03,1597.296
2005-11-04,1582.811
2005-11-07,1579.131
2005-11-08,1601.629
2005-11-09,1589.616
2005-11-10,1593.807
2005-11-11,1605.09
2005-11-14,1611.108
2005-11-15,1612.199
2005-11-16,1617.587
2005-11-17,1629.481
2005-11-18,1641.245
2005-11-21,1648.375
2005-11-22,1634.016
2005-11-23,1639.584
2005-11-24,1659.696
2005-11-25,1650.494
2005-11-28,1661.439
2005-11-29,1652.007
2005-11-30,1654.834
2005-12-01,1642.598
2005-12-02,1674.371
2005-12-05,1687.084
2005-12-06,1690.959
2005-12-07,1684.314
2005-12-08,1670.01
2005-12-09,1682.853
2005-12-12,1698.647
2005-12-13,1685.811
2005-12-14,1700.983
2005-12-15,1683.492
2005-12-16,1671.787
2005-12-19,1679.208
2005-12-20,1670.934
2005-12-21,1685.521
2005-12-22,1684.937
2005-12-23,1683.432
2005-12-26,1683.432
2005-12-27,1679.272
2005-12-28,1697.663
2005-12-29,1710.55
2005-12-30,1710.133
2006-01-02,1710.133
2006-01-03,1729.514
2006-01-04,1770.852
2006-01-05,1766.998
2006-01-06,1763.275
2006-01-09,1787.002
2006-01-10,1779.4
2006-01-11,1789.74
2006-01-12,1787.653
2006-01-13,1786.883
2006-01-16,1793.84
2006-01-17,1803.242
2006-01-18,1763.857
2006-01-19,1785.36
2006-01-20,1793.246
2006-01-23,1791.194
2006-01-24,1795.062
2006-01-25,1812.945
2006-01-26,1818.126
2006-01-27,1841.031
2006-01-30,1854.069
2006-01-31,1849.369
2006-02-01,1850.699
2006-02-02,1829.297
2006-02-03,1803.235
2006-02-06,1801.222
2006-02-07,1796.573
2006-02-08,1748.976
2006-02-09,1772.362
2006-02-10,1772.725
2006-02-13,1742.382
2006-02-14,1756.74
2006-02-15,1753.206
2006-02-16,1732.46
2006-02-17,1724.549
2006-02-20,1761.096
2006-02-21,1775.701
2006-02-22,1768.93
2006-02-23,1788.362
2006-02-24,1768.463
2006-02-27,1782.114
2006-02-28,1787.536
2006-03-01,1768.796
2006-03-02,1796.634
2006-03-03,1791.012
2006-03-06,1789.449
2006-03-07,1754.872
2006-03-08,1742.804
2006-03-09,1756.655
2006-03-10,1743.408
2006-03-13,1781.746
2006-03-14,1778.899
2006-03-15,1796.384
2006-03-16,1811.571
2006-03-17,1798.407
2006-03-20,1799.832
2006-03-21,1781.349
2006-03-22,1796.37
2006-03-23,1793.089
2006-03-24,1789.289
2006-03-27,1806.942
2006-03-28,1814.583
2006-03-29,1802.774
2006-03-30,1841.207
2006-03-31,1851.889
2006-04-03,1890.471
2006-04-04,1898.915
2006-04-05,1932.061
2006-04-06,1968.815
2006-04-07,1956.812
2006-04-10,1942.919
2006-04-11,1979.689
2006-04-12,1946.974
2006-04-13,1932.351
2006-04-14,1932.351
2006-04-17,1966.165
2006-04-18,1999.725
2006-04-19,2041.863
2006-04-20,2008.445
2006-04-21,2005.978
2006-04-24,2019.072
2006-04-25,2025.59
2006-04-26,2064.356
2006-04-27,2052.961
2006-04-28,2030.37
2006-05-01,2068.655
2006-05-02,2061.291
2006-05-03,2086.833
2006-05-04,2053.825
2006-05-05,2085.123
2006-05-08,2114.7
2006-05-09,2119.888
2006-05-10,2147.8
2006-05-11,2161.559
2006-05-12,2139.347
2006-05-15,2062.277
2006-05-16,2058.461
2006-05-17,2049.448
2006-05-18,2007.641
2006-05-19,1967.693
2006-05-22,1924.419
2006-05-23,1924.232
2006-05-24,1936.341
2006-05-25,1918.374
2006-05-26,1958.761
2006-05-29,1993.679
2006-05-30,2001.983
2006-05-31,1923.969
2006-06-01,1930.343
2006-06-02,1944.378
2006-06-05,1967.769
2006-06-06,1905.662
2006-06-07,1889.228
2006-06-08,1835.811
2006-06-09,1863.743
2006-06-12,1857.282
2006-06-13,1774.638
2006-06-14,1788.773
2006-06-15,1797.502
2006-06-16,1859.483
2006-06-19,1822.161
2006-06-20,1803.395
2006-06-21,1824.812
2006-06-22,1867.08
2006-06-23,1834.978
2006-06-26,1837.042
2006-06-27,1863.958
2006-06-28,1818.015
2006-06-29,1851.03
2006-06-30,1922.782
2006-07-03,1937.8
2006-07-04,1949.04
2006-07-05,1922.363
2006-07-06,1936.304
2006-07-07,1964.283
2006-07-10,1955.925
2006-07-11,1948.106
2006-07-12,1972.401
2006-07-13,1960.01
2006-07-14,1900.608
2006-07-17,1886.582
2006-07-18,1867.986
2006-07-19,1857.761
2006-07-20,1909.385
2006-07-21,1885.621
2006-07-24,1866.699
2006-07-25,1902.334
2006-07-26,1888.272
2006-07-27,1928.788
2006-07-28,1913.179
2006-07-31,1919.46
2006-08-01,1899.735
2006-08-02,1877.036
2006-08-03,1891.84
2006-08-04,1886.643
2006-08-07,1886.034
2006-08-08,1899.115
2006-08-09,1878.867
2006-08-10,1874.154
2006-08-11,1871.806
2006-08-14,1869.196
2006-08-15,1856.944
2006-08-16,1881.496
2006-08-17,1919.704
2006-08-18,1916.754
2006-08-21,1940.348
2006-08-22,1951.53
2006-08-23,1952.019
2006-08-24,1915.679
2006-08-25,1911.199
2006-08-28,1921.933
2006-08-29,1945.03
2006-08-30,1943.063
2006-08-31,1963.8
2006-09-01,1960.816
2006-09-04,1987.55
2006-09-05,2000.309
2006-09-06,1974.462
2006-09-07,1946.087
2006-09-08,1925.596
2006-09-11,1878.378
2006-09-12,1838.162
2006-09-13,1857.339
2006-09-14,1891.697
2006-09-15,1870.477
2006-09-18,1881.443
2006-09-19,1884.343
2006-09-20,1849.675
2006-09-21,1862.413
2006-09-22,1855.378
2006-09-25,1850.346
2006-09-26,1849.265
2006-09-27,1899.414
2006-09-28,1906.284
2006-09-29,1917.962
2006-10-02,1928.908
2006-10-03,1919.107
2006-10-04,1882.786
2006-10-05,1918.877
2006-10-06,1909.325
2006-10-09,1906.692
2006-10-10,1933.764
2006-10-11,1951.214
2006-10-12,1955.66
2006-10-13,1974.815
2006-10-16,2006.31
2006-10-17,2000.641
2006-10-18,2011.768
2006-10-19,2001.638
2006-10-20,2025.766
2006-10-23,2027.602
2006-10-24,2015.453
2006-10-25,2041.46
2006-10-26,2063.777
2006-10-27,2064.022
2006-10-30,2102.241
2006-10-31,2095.926
2006-11-01,2114.83
2006-11-02,2108.231
2006-11-03,2095.569
2006-11-06,2110.91
2006-11-07,2148.314
2006-11-08,2107.394
2006-11-09,2093.435
2006-11-10,2110.145
2006-11-13,2073.315
2006-11-14,2087.525
2006-11-15,2082.321
2006-11-16,2073.661
2006-11-17,2084.003
2006-11-20,2050.756
2006-11-21,2062.038
2006-11-22,2114.49
2006-11-23,2116.497
2006-11-24,2119.756
2006-11-27,2121.14
2006-11-28,2097.45
2006-11-29,2133.677
2006-11-30,2166.871
2006-12-01,2150.727
2006-12-04,2141.051
2006-12-05,2141.524
2006-12-06,2168.378
2006-12-07,2170.747
2006-12-08,2151.402
2006-12-11,2145.699
2006-12-12,2143.9
2006-12-13,2158.227
2006-12-14,2194.426
2006-12-15,2188.874
2006-12-18,2184.207
2006-12-19,2180.92
2006-12-20,2213.079
2006-12-21,2192.71
2006-12-22,2194.533
2006-12-25,2194.533
2006-12-26,2189.916
2006-12-27,2205.43
2006-12-28,2222.001
2006-12-29,2228.805
2007-01-01,2228.805
2007-01-02,2258.883
2007-01-03,2243.734
2007-01-04,2179.014
2007-01-05,2156.794
2007-01-08,2131.044
2007-01-09,2166.638
2007-01-10,2125.806
2007-01-11,2158.011
2007-01-12,2200.541
2007-01-15,2219.119
2007-01-16,2207.028
2007-01-17,2206.217
2007-01-18,2221.838
2007-01-19,2223.04
2007-01-22,2253.645
2007-01-23,2263.769
2007-01-24,2251.913
2007-01-25,2244.396
2007-01-26,2228.251
2007-01-29,2221.033
2007-01-30,2239.863
2007-01-31,2235.014
2007-02-01,2251.41
2007-02-02,2266.62
2007-02-05,2263.65
2007-02-06,2282.074
2007-02-07,2315.32
2007-02-08,2314.408
2007-02-09,2317.968
2007-02-12,2308.94
2007-02-13,2324.976
2007-02-14,2367.041
2007-02-15,2384.021
2007-02-16,2371.246
2007-02-19,2391.259
2007-02-20,2393.367
2007-02-21,2382.13
2007-02-22,2402.591
2007-02-23,2429.452
2007-02-26,2458.118
2007-02-27,2441.215
2007-02-28,2342.461
2007-03-01,2333.581
2007-03-02,2317.922
2007-03-05,2237.831
2007-03-06,2283.334
2007-03-07,2315.003
2007-03-08,2307.365
2007-03-09,2323.887
2007-03-12,2365.622
2007-03-13,2370.006
2007-03-14,2313.25
2007-03-15,2368.074
2007-03-16,2387.381
2007-03-19,2413.714
2007-03-20,2430.404
2007-03-21,2429.547
2007-03-22,2489.788
2007-03-23,2479.397
2007-03-26,2524.372
2007-03-27,2506.555
2007-03-28,2484.431
2007-03-29,2498.53
2007-03-30,2515.828
2007-04-02,2505.438
2007-04-03,2548.035
2007-04-04,2600.447
2007-04-05,2596.725
2007-04-06,2596.725
2007-04-09,2587.535
2007-04-10,2642.4
2007-04-11,2644.498
2007-04-12,2645.948
2007-04-13,2651.181
2007-04-16,2686.458
2007-04-17,2679.003
2007-04-18,2700.775
2007-04-19,2657.935
2007-04-20,2679.653
2007-04-23,2678.43
2007-04-24,2652.871
2007-04-25,2671.773
2007-04-26,2660.062
2007-04-27,2643.363
2007-04-30,2644.447
2007-05-01,2613.067
2007-05-02,2640.733
2007-05-03,2642.768
2007-05-04,2663.556
2007-05-07,2709.987
2007-05-08,2704.319
2007-05-09,2736.012
2007-05-10,2752.529
2007-05-11,2721.086
2007-05-14,2750.389
2007-05-15,2721.941
2007-05-16,2698.348
2007-05-17,2726.623
2007-05-18,2701.577
2007-05-21,2722.802
2007-05-22,2723.228
2007-05-23,2746.36
2007-05-24,2698.401
2007-05-25,2671.038
2007-05-28,2674.221
2007-05-29,2703.814
2007-05-30,2673.253
2007-05-31,2708.686
2007-06-01,2740.294
2007-06-04,2781.064
2007-06-05,2784.77
2007-06-06,2787.072
2007-06-07,2787.66
2007-06-08,2750.538
2007-06-11,2743.854
2007-06-12,2756.007
2007-06-13,2722.411
2007-06-14,2763.168
2007-06-15,2799.286
2007-06-18,2844.661
2007-06-19,2866.972
2007-06-20,2874.761
2007-06-21,2874.948
2007-06-22,2878.821
2007-06-25,2855.432
2007-06-26,2839.592
2007-06-27,2740.555
2007-06-28,2808.523
2007-06-29,2823.99
2007-07-02,2852.698
2007-07-03,2868.769
2007-07-04,2886.418
2007-07-05,2913.984
2007-07-06,2915.268
2007-07-09,2959.715
2007-07-10,2945.643
2007-07-11,2923.868
2007-07-12,2961.834
2007-07-13,2990.313
2007-07-16,2982.997
2007-07-17,2991.196
2007-07-18,2965.754
2007-07-19,2998.132
2007-07-20,3025.366
2007-07-23,3014.054
2007-07-24,3032.576
2007-07-25,2982.21
2007-07-26,2917.971
2007-07-27,2751.481
2007-07-30,2759.97
2007-07-31,2802.053
2007-08-01,2683.825
2007-08-02,2726.198
2007-08-03,2738.613
2007-08-06,2680.122
2007-08-07,2697.148
2007-08-08,2793.99
2007-08-09,2788.799
2007-08-10,2644.359
2007-08-13,2664.767
2007-08-14,2636.508
2007-08-15,2515.091
2007-08-16,2355.215
2007-08-17,2342.87
2007-08-20,2524.092
2007-08-21,2554.829
2007-08-22,2570.809
2007-08-23,2711.109
2007-08-24,2686.308
2007-08-27,2763.6
2007-08-28,2741.043
2007-08-29,2684.747
2007-08-30,2722.296
2007-08-31,2763.683
2007-09-03,2790.824
2007-09-04,2819.304
2007-09-05,2813.764
2007-09-06,2832.759
2007-09-07,2854.59
2007-09-10,2790.491
2007-09-11,2835.739
2007-09-12,2860.848
2007-09-13,2868.05
2007-09-14,2916.476
2007-09-17,2888.442
2007-09-18,2859.741
2007-09-19,3019.221
2007-09-20,3082.446
2007-09-21,3063.963
2007-09-24,3140.339
2007-09-25,3172.238
2007-09-26,3179.17
2007-09-27,3228.225
2007-09-28,3273.269
2007-10-01,3296.555
2007-10-02,3328.8
2007-10-03,3335.565
2007-10-04,3271.858
2007-10-05,3338.516
2007-10-08,3361.092
2007-10-09,3371.392
2007-10-10,3404.067
2007-10-11,3443.089
2007-10-12,3425.545
2007-10-15,3430.537
2007-10-16,3341.516
2007-10-17,3358.924
2007-10-18,3434.398
2007-10-19,3387.631
2007-10-22,3251.708
2007-10-23,3347.267
2007-10-24,3350.952
2007-10-25,3370.938
2007-10-26,3471.029
2007-10-29,3551.617
2007-10-30,3512.712
2007-10-31,3531.901
2007-11-01,3542.941
2007-11-02,3448.678
2007-11-05,3386.273
2007-11-06,3426.972
2007-11-07,3530.586
2007-11-08,3410.337
2007-11-09,3396.932
2007-11-12,3232.045
2007-11-13,3292.465
2007-11-14,3362.836
2007-11-15,3274.449
2007-11-16,3229.487
2007-11-19,3265.203
2007-11-20,3205.004
2007-11-21,3121.501
2007-11-22,3097.623
2007-11-23,3102.449
2007-11-26,3216.321
2007-11-27,3191.862
2007-11-28,3184.255
2007-11-29,3223.377
2007-11-30,3292.55
2007-12-03,3282.265
2007-12-04,3243.141
2007-12-05,3220.474
2007-12-06,3272.274
2007-12-07,3325.696
2007-12-10,3330.059
2007-12-11,3370.027
2007-12-12,3330.601
2007-12-13,3299.823
2007-12-14,3195.72
2007-12-17,3085.91
2007-12-18,3070.137
2007-12-19,3052.155
2007-12-20,3020.986
2007-12-21,3086.334
2007-12-24,3146.515
2007-12-25,3146.515
2007-12-26,3155.003
2007-12-27,3199.532
2007-12-28,3200.312
2007-12-31,3198.312
2008-01-01,3198.312
2008-01-02,3218.42
2008-01-03,3202.194
2008-01-04,3182.233
2008-01-07,3095.89
2008-01-08,3107.817
2008-01-09,3098.974
2008-01-10,3123.855
2008-01-11,3096.178
2008-01-14,3114.749
2008-01-15,3086.307
2008-01-16,2947.263
2008-01-17,2941.697
2008-01-18,2871.787
2008-01-21,2722.349
2008-01-22,2535.285
2008-01-23,2671.043
2008-01-24,2783.914
2008-01-25,2941.436
2008-01-28,2946.936
2008-01-29,2889.98
2008-01-30,2877.421
2008-01-31,2906.334
2008-02-01,3039.15
2008-02-04,3102.124
2008-02-05,3033.558
2008-02-06,2917.672
2008-02-07,2898.623
2008-02-08,2914.913
2008-02-11,2879.114
2008-02-12,2927.412
2008-02-13,2882.479
2008-02-14,2995.327
2008-02-15,2975.06
2008-02-18,2973.259
2008-02-19,3032.121
2008-02-20,2970.139
2008-02-21,3040.962
2008-02-22,3054.571
2008-02-25,3108.598
2008-02-26,3125.554
2008-02-27,3214.402
2008-02-28,3199.015
2008-02-29,3134.872
2008-03-03,3080.121
2008-03-04,3032.918
2008-03-05,3049.944
2008-03-06,3095.128
2008-03-07,3006.365
2008-03-10,2904.769
2008-03-11,2848.346
2008-03-12,2942.093
2008-03-13,2916.366
2008-03-14,2961.87
2008-03-17,2857.824
2008-03-18,2850.168
2008-03-19,2925.161
2008-03-20,2713.554
2008-03-21,2713.554
2008-03-24,2745.056
2008-03-25,2839.913
2008-03-26,2901.042
2008-03-27,2909.191
2008-03-28,2900.523
2008-03-31,2881.011
2008-04-01,2873.486
2008-04-02,2958.914
2008-04-03,3037.294
2008-04-04,3082.285
2008-04-07,3158.049
2008-04-08,3132.703
2008-04-09,3146.586
2008-04-10,3139.508
2008-04-11,3126.436
2008-04-14,3052.864
2008-04-15,3082.458
2008-04-16,3178.035
2008-04-17,3202.401
2008-04-18,3103.407
2008-04-21,3244.741
2008-04-22,3228.482
2008-04-23,3313.843
2008-04-24,3263.499
2008-04-25,3241.304
2008-04-28,3218.268
2008-04-29,3195.191
2008-04-30,3203.028
2008-05-01,3179.895
2008-05-02,3245.909
2008-05-05,3307.349
2008-05-06,3322.964
2008-05-07,3321.925
2008-05-08,3329.878
2008-05-09,3362.061
2008-05-12,3395.712
2008-05-13,3369.786
2008-05-14,3425.608
2008-05-15,3451.865
2008-05-16,3517.261
2008-05-19,3578.219
2008-05-20,3571.071
2008-05-21,3522.838
2008-05-22,3523.065
2008-05-23,3497.66
2008-05-26,3445.606
2008-05-27,3451.405
2008-05-28,3378.933
2008-05-29,3406.727
2008-05-30,3339.227
2008-06-02,3402.55
2008-06-03,3363.422
2008-06-04,3377.55
2008-06-05,3268.794
2008-06-06,3357.475
2008-06-09,3328.653
2008-06-10,3241.347
2008-06-11,3238.395
2008-06-12,3110.469
2008-06-13,3187.719
2008-06-16,3199.094
2008-06-17,3252.002
2008-06-18,3288.28
2008-06-19,3296.042
2008-06-20,3262.024
2008-06-23,3253.589
2008-06-24,3338.876
2008-06-25,3249.704
2008-06-26,3278.316
2008-06-27,3267.027
2008-06-30,3278.987
2008-07-01,3241.233
2008-07-02,3202.394
2008-07-03,3050.231
2008-07-04,3090.93
2008-07-07,3006.418
2008-07-08,2976.815
2008-07-09,3032.066
2008-07-10,3008.421
2008-07-11,3099.246
2008-07-14,3080.854
2008-07-15,3068.441
2008-07-16,3049.643
2008-07-17,3018.301
2008-07-18,2946.785
2008-07-21,3056.631
2008-07-22,3058.657
2008-07-23,3022.667
2008-07-24,2966.476
2008-07-25,2900.229
2008-07-28,2925.316
2008-07-29,2898.274
2008-07-30,2910.176
2008-07-31,2951.323
2008-08-01,2882.762
2008-08-04,2872.922
2008-08-05,2711.353
2008-08-06,2757.909
2008-08-07,2763.957
2008-08-08,2720.924
2008-08-11,2708.284
2008-08-12,2686.977
2008-08-13,2628.067
2008-08-14,2719.453
2008-08-15,2665.934
2008-08-18,2700.383
2008-08-19,2634.952
2008-08-20,2696.772
2008-08-21,2714.986
2008-08-22,2736.48
2008-08-25,2751.719
2008-08-26,2732.679
2008-08-27,2760.633
2008-08-28,2832.951
2008-08-29,2849.523
2008-09-01,2788.853
2008-09-02,2700.867
2008-09-03,2613.659
2008-09-04,2569.553
2008-09-05,2460.813
2008-09-08,2569.406
2008-09-09,2470.356
2008-09-10,2399.214
2008-09-11,2336.893
2008-09-12,2472.278
2008-09-15,2439.052
2008-09-16,2361.41
2008-09-17,2340.435
2008-09-18,2337.279
2008-09-19,2453.024
2008-09-22,2663.603
2008-09-23,2590.231
2008-09-24,2590.83
2008-09-25,2545.083
2008-09-26,2508.108
2008-09-29,2396.78
2008-09-30,2178.502
2008-10-01,2292.21
2008-10-02,2199.017
2008-10-03,2171.961
2008-10-06,1923.437
2008-10-07,1975.912
2008-10-08,1735.043
2008-10-09,1824.557
2008-10-10,1559.451
2008-10-13,1694.081
2008-10-14,1839.145
2008-10-15,1758.618
2008-10-16,1555.325
2008-10-17,1583.557
2008-10-20,1681.175
2008-10-21,1753.012
2008-10-22,1654.865
2008-10-23,1531.739
2008-10-24,1396.897
2008-10-27,1369.506
2008-10-28,1421.741
2008-10-29,1556.057
2008-10-30,1647.439
2008-10-31,1615.781
2008-11-03,1745.821
2008-11-04,1779.994
2008-11-05,1866.398
2008-11-06,1722.058
2008-11-07,1660.256
2008-11-10,1759.721
2008-11-11,1612.81
2008-11-12,1576.108
2008-11-13,1470.121
2008-11-14,1550.624
2008-11-17,1495.366
2008-11-18,1437.241
2008-11-19,1391.684
2008-11-20,1239.985
2008-11-21,1279.21
2008-11-24,1363.649
2008-11-25,1436.806
2008-11-26,1398.902
2008-11-27,1458.628
2008-11-28,1522.976
2008-12-01,1472.311
2008-12-02,1393.762
2008-12-03,1415.875
2008-12-04,1412.888
2008-12-05,1353.935
2008-12-08,1470.797
2008-12-09,1478.291
2008-12-10,1513.111
2008-12-11,1522.311
2008-12-12,1446.533
2008-12-15,1528.521
2008-12-16,1519.565
2008-12-17,1584.625
2008-12-18,1602.356
2008-12-19,1565.249
2008-12-22,1535.784
2008-12-23,1503.1
2008-12-24,1531.693
2008-12-25,1531.693
2008-12-26,1526.652
2008-12-29,1565.314
2008-12-30,1579.416
2008-12-31,1627.637
2009-01-01,1627.637
2009-01-02,1643.304
2009-01-05,1664.486
2009-01-06,1681.574
2009-01-07,1698.975
2009-01-08,1633.072
2009-01-09,1646.944
2009-01-12,1576.219
2009-01-13,1523.323
2009-01-14,1529.283
2009-01-15,1455.273
2009-01-16,1509.249
2009-01-19,1522.121
2009-01-20,1441.681
2009-01-21,1416.569
2009-01-22,1446.32
2009-01-23,1382.701
2009-01-26,1400.547
2009-01-27,1465.066
2009-01-28,1500.147
2009-01-29,1492.183
2009-01-30,1452.491
2009-02-02,1422.22
2009-02-03,1448.349
2009-02-04,1447.424
2009-02-05,1476.47
2009-02-06,1540.782
2009-02-09,1597.073
2009-02-10,1557.439
2009-02-11,1507.1
2009-02-12,1513.523
2009-02-13,1566.287
2009-02-16,1516.676
2009-02-17,1474.989
2009-02-18,1447.299
2009-02-19,1479.932
2009-02-20,1448.91
2009-02-23,1439.764
2009-02-24,1436.758
2009-02-25,1439.811
2009-02-26,1460.036
2009-02-27,1422.707
2009-03-02,1368.526
2009-03-03,1368.911
2009-03-04,1368.369
2009-03-05,1386.678
2009-03-06,1370.976
2009-03-09,1376.923
2009-03-10,1424.527
2009-03-11,1461.29
2009-03-12,1439.724
2009-03-13,1502.611
2009-03-16,1496.681
2009-03-17,1531.063
2009-03-18,1508.971
2009-03-19,1598.375
2009-03-20,1603.159
2009-03-23,1671.994
2009-03-24,1695.666
2009-03-25,1691.318
2009-03-26,1718.017
2009-03-27,1709.05
2009-03-30,1638.174
2009-03-31,1653.739
2009-04-01,1655.485
2009-04-02,1754.665
2009-04-03,1759.329
2009-04-06,1759.345
2009-04-07,1735.037
2009-04-08,1691.005
2009-04-09,1731.589
2009-04-10,1731.589
2009-04-13,1756.099
2009-04-14,1790.769
2009-04-15,1786.817
2009-04-16,1781.68
2009-04-17,1783.151
2009-04-20,1737.207
2009-04-21,1697.463
2009-04-22,1702.845
2009-04-23,1751.577
2009-04-24,1764.809
2009-04-27,1764.862
2009-04-28,1725.442
2009-04-29,1766.623
2009-04-30,1837.434
2009-05-01,1809.832
2009-05-04,1893.988
2009-05-05,1913.845
2009-05-06,1905.741
2009-05-07,1989.636
2009-05-08,1993.27
2009-05-11,1996.995
2009-05-12,1972.178
2009-05-13,1949.853
2009-05-14,1861.114
2009-05-15,1905.526
2009-05-18,1894.72
2009-05-19,1976.696
2009-05-20,1988.701
2009-05-21,1968.638
2009-05-22,1969.787
2009-05-25,1957.201
2009-05-26,1975.869
2009-05-27,1995.277
2009-05-28,1956.232
2009-05-29,2026.032
2009-06-01,2083.491
2009-06-02,2144.478
2009-06-03,2148.438
2009-06-04,2064.966
2009-06-05,2125.657
2009-06-08,2084.636
2009-06-09,2080.061
2009-06-10,2149.255
2009-06-11,2202.594
2009-06-12,2189.224
2009-06-15,2113.402
2009-06-16,2098.054
2009-06-17,2035.117
2009-06-18,2047.974
2009-06-19,2065.642
2009-06-22,2042.242
2009-06-23,1963.32
2009-06-24,2009.227
2009-06-25,2021.432
2009-06-26,2064.111
2009-06-29,2041.153
2009-06-30,2095.916
2009-07-01,2055.304
2009-07-02,2025.621
2009-07-03,2001.249
2009-07-06,1948.993
2009-07-07,1955.146
2009-07-08,1917.606
2009-07-09,1912.838
2009-07-10,1910.108
2009-07-13,1885.472
2009-07-14,1974.022
2009-07-15,2040.613
2009-07-16,2077.896
2009-07-17,2081.3
2009-07-20,2141.698
2009-07-21,2161.272
2009-07-22,2169.141
2009-07-23,2179.35
2009-07-24,2182.814
2009-07-27,2217.22
2009-07-28,2254.878
2009-07-29,2210.72
2009-07-30,2248.178
2009-07-31,2285.993
2009-08-03,2322.047
2009-08-04,2345.596
2009-08-05,2310.694
2009-08-06,2353.258
2009-08-07,2325.774
2009-08-10,2314.682
2009-08-11,2296.786
2009-08-12,2310.826
2009-08-13,2385.85
2009-08-14,2371.798
2009-08-17,2292.639
2009-08-18,2295.417
2009-08-19,2293.049
2009-08-20,2319.566
2009-08-21,2301.067
2009-08-24,2396.399
2009-08-25,2375.568
2009-08-26,2367.459
2009-08-27,2367.872
2009-08-28,2426.842
2009-08-31,2403.68
2009-09-01,2412.825
2009-09-02,2361.735
2009-09-03,2375.475
2009-09-04,2402.876
2009-09-07,2443.485
2009-09-08,2507.59
2009-09-09,2503.709
2009-09-10,2507.724
2009-09-11,2538.098
2009-09-14,2493.804
2009-09-15,2495.082
2009-09-16,2587.926
2009-09-17,2633.061
2009-09-18,2583.614
2009-09-21,2552.938
2009-09-22,2588.864
2009-09-23,2620.656
2009-09-24,2588.552
2009-09-25,2582.853
2009-09-28,2561.01
2009-09-29,2602.671
2009-09-30,2631.474
2009-10-01,2595.271
2009-10-02,2507.963
2009-10-05,2526.505
2009-10-06,2593.158
2009-10-07,2640.219
2009-10-08,2711.731
2009-10-09,2693.897
2009-10-12,2703.069
2009-10-13,2721.193
2009-10-14,2773.795
2009-10-15,2822.817
2009-10-16,2805.611
2009-10-19,2818.965
2009-10-20,2847.273
2009-10-21,2852.459
2009-10-22,2832.669
2009-10-23,2862.796
2009-10-26,2829.017
2009-10-27,2763.882
2009-10-28,2691.389
2009-10-29,2664.535
2009-10-30,2664.646
2009-11-02,2623.66
2009-11-03,2604.851
2009-11-04,2639.156
2009-11-05,2632.005
2009-11-06,2710.108
2009-11-09,2775.464
2009-11-10,2808.441
2009-11-11,2827.621
2009-11-12,2827.684
2009-11-13,2812.166
2009-11-16,2873.059
2009-11-17,2830.98
2009-11-18,2842.032
2009-11-19,2799.448
2009-11-20,2753.37
2009-11-23,2817.054
2009-11-24,2773.987
2009-11-25,2834.397
2009-11-26,2791.114
2009-11-27,2703.21
2009-11-30,2788.42
2009-12-01,2821.835
2009-12-02,2871.107
2009-12-03,2884.231
2009-12-04,2800.046
2009-12-07,2762.359
2009-12-08,2750.294
2009-12-09,2719.24
2009-12-10,2725.567
2009-12-11,2727.643
2009-12-14,2746.06
2009-12-15,2750.201
2009-12-16,2713.088
2009-12-17,2680.049
2009-12-18,2668.684
2009-12-21,2658.47
2009-12-22,2682.689
2009-12-23,2720.73
2009-12-24,2755.656
2009-12-25,2755.656
2009-12-28,2771.428
2009-12-29,2822.918
2009-12-30,2798.763
2009-12-31,2838.031
2010-01-01,2838.031
2010-01-04,2889.859
2010-01-05,2914.402
2010-01-06,2939.651
2010-01-07,2945.537
2010-01-08,2946.198
2010-01-11,3014.014
2010-01-12,2959.664
2010-01-13,2927.835
2010-01-14,2978.402
2010-01-15,2949.744
2010-01-18,2957.935
2010-01-19,2927.894
2010-01-20,2882.664
2010-01-21,2833.432
2010-01-22,2785.434
2010-01-25,2759.772
2010-01-26,2745.111
2010-01-27,2679.883
2010-01-28,2694.599
2010-01-29,2600.714
2010-02-01,2566.648
2010-02-02,2618.134
2010-02-03,2652.175
2010-02-04,2591.885
2010-02-05,2501.631
2010-02-08,2530.53
2010-02-09,2533.21
2010-02-10,2539.032
2010-02-11,2603.09
2010-02-12,2616.465
2010-02-15,2631.23
2010-02-16,2684.514
2010-02-17,2751.261
2010-02-18,2739.346
2010-02-19,2705.54
2010-02-22,2786.188
2010-02-23,2778.63
2010-02-24,2717.481
2010-02-25,2651.068
