Date,AUSTRALIA GROWTH Standard (Large+Mid Cap)
2010-01-21,4049.726
2010-01-22,3981.125
2010-01-25,3944.447
2010-01-26,3923.493
2010-01-27,3830.264
2010-01-28,3851.296
2010-01-29,3717.111
2010-02-01,3668.422
2010-02-02,3742.009
2010-02-03,3790.662
2010-02-04,3704.492
2010-02-05,3575.495
2010-02-08,3616.799
2010-02-09,3620.629
2010-02-10,3628.95
2010-02-11,3720.506
2010-02-12,3739.623
2010-02-15,3760.726
2010-02-16,3836.883
2010-02-17,3932.282
2010-02-18,3915.252
2010-02-19,3866.934
2010-02-22,3982.202
2010-02-23,3971.4
2010-02-24,3884.001
2010-02-25,3789.08
2010-02-26,3894.702
2010-03-01,3964.647
2010-03-02,4000.503
2010-03-03,4048.993
2010-03-04,4050.865
2010-03-05,4105.753
2010-03-08,4181.468
2010-03-09,4193.764
2010-03-10,4218.316
2010-03-11,4183.664
2010-03-12,4191.729
2010-03-15,4137.491
2010-03-16,4163.712
2010-03-17,4267.596
2010-03-18,4246.978
2010-03-19,4231.934
2010-03-22,4188.331
2010-03-23,4238.177
2010-03-24,4221.765
2010-03-25,4236.089
2010-03-26,4207.932
2010-03-29,4256.748
2010-03-30,4311.809
2010-03-31,4260.608
2010-04-01,4302.732
2010-04-02,4302.732
2010-04-05,4300.163
2010-04-06,4375.424
2010-04-07,4386.34
2010-04-08,4348.798
2010-04-09,4373.977
2010-04-12,4393.46
2010-04-13,4324.542
2010-04-14,4398.977
2010-04-15,4389.133
2010-04-16,4338.168
2010-04-19,4243.061
2010-04-20,4289.66
2010-04-21,4305.943
2010-04-22,4239.881
2010-04-23,4181.971
2010-04-26,4206.471
2010-04-27,4186.056
2010-04-28,4122.959
2010-04-29,4109.571
2010-04-30,4137.445
2010-05-03,4055.201
2010-05-04,3937.235
2010-05-05,3893.664
2010-05-06,3778.115
2010-05-07,3658.349
2010-05-10,3831.532
2010-05-11,3762.026
2010-05-12,3774.312
2010-05-13,3862.6
2010-05-14,3800.764
2010-05-17,3619.942
2010-05-18,3609.678
2010-05-19,3418.315
2010-05-20,3279.881
2010-05-21,3298.206
2010-05-24,3396.383
2010-05-25,3218.446
2010-05-26,3333.718
2010-05-27,3469.217
2010-05-28,3529.493
2010-05-31,3456.655
2010-06-01,3462.124
2010-06-02,3401.933
2010-06-03,3523.095
2010-06-04,3426.586
2010-06-07,3271.488
2010-06-08,3326.521
2010-06-09,3390.529
2010-06-10,3482.296
2010-06-11,3564.176
2010-06-14,3630.074
2010-06-15,3604.948
2010-06-16,3668.691
2010-06-17,3633.365
2010-06-18,3686.079
2010-06-21,3787.094
2010-06-22,3735.229
2010-06-23,3632.061
2010-06-24,3621.939
2010-06-25,3556.406
2010-06-28,3567.569
2010-06-29,3449.003
2010-06-30,3380.38
2010-07-01,3300.451
2010-07-02,3336.835
2010-07-05,3288.924
2010-07-06,3390.268
2010-07-07,3404.965
2010-07-08,3543.261
2010-07-09,3582.573
2010-07-12,3591.948
2010-07-13,3554.928
2010-07-14,3639.061
2010-07-15,3595.568
2010-07-16,3559.551
2010-07-19,3489.047
2010-07-20,3560.288
2010-07-21,3594.831
2010-07-22,3618.348
2010-07-23,3698.07
2010-07-26,3745.074
2010-07-27,3765.87
2010-07-28,3756.036
2010-07-29,3797.397
2010-07-30,3783.891
2010-08-02,3847.754
2010-08-03,3884.955
2010-08-04,3861.237
2010-08-05,3874.237
2010-08-06,3896.81
2010-08-09,3932.032
2010-08-10,3846.15
2010-08-11,3732.898
2010-08-12,3678.428
2010-08-13,3741.524
2010-08-16,3727.412
2010-08-17,3789.876
2010-08-18,3736.56
2010-08-19,3724.272
2010-08-20,3653.229
2010-08-23,3673.479
2010-08-24,3592.47
2010-08-25,3520.474
2010-08-26,3592.471
2010-08-27,3623.606
2010-08-30,3695.598
2010-08-31,3622.723
2010-09-01,3778.432
2010-09-02,3821.472
2010-09-03,3842.957
2010-09-06,3892.919
2010-09-07,3877.93
2010-09-08,3866.822
2010-09-09,3928.14
2010-09-10,3908.701
2010-09-13,4000.956
2010-09-14,4036.719
2010-09-15,4077.442
2010-09-16,4019.266
2010-09-17,4053.41
2010-09-20,4091.213
2010-09-21,4075.625
2010-09-22,4134.927
2010-09-23,4140.058
2010-09-24,4147.33
2010-09-27,4221.941
2010-09-28,4225.86
2010-09-29,4226.681
2010-09-30,4170.78
2010-10-01,4194.027
2010-10-04,4236.743
2010-10-05,4211.808
2010-10-06,4327.147
2010-10-07,4375.453
2010-10-08,4369.339
2010-10-11,4396.809
2010-10-12,4302.812
2010-10-13,4346.31
2010-10-14,4447.649
2010-10-15,4411.546
2010-10-18,4376.395
2010-10-19,4299.162
2010-10-20,4323.105
2010-10-21,4328.573
2010-10-22,4331.02
2010-10-25,4449.058
2010-10-26,4405.908
2010-10-27,4280.347
2010-10-28,4348.801
2010-10-29,4341.358
2010-11-01,4407.885
2010-11-02,4453.711
2010-11-03,4479.883
2010-11-04,4615.56
2010-11-05,4720.823
2010-11-08,4693.835
2010-11-09,4677.112
2010-11-10,4552.482
2010-11-11,4579.986
2010-11-12,4512.584
2010-11-15,4499.763
2010-11-16,4455.675
2010-11-17,4392.636
2010-11-18,4448.273
2010-11-19,4416.826
2010-11-22,4442.388
2010-11-23,4332.548
2010-11-24,4357.957
2010-11-25,4354.489
2010-11-26,4287.419
2010-11-29,4275.116
2010-11-30,4240.749
2010-12-01,4270.18
2010-12-02,4399.645
2010-12-03,4491.125
2010-12-06,4498.731
2010-12-07,4551.054
2010-12-08,4458.653
2010-12-09,4517.025
2010-12-10,4520.285
2010-12-13,4567.947
2010-12-14,4617.698
2010-12-15,4581.17
2010-12-16,4563.98
2010-12-17,4542.601
2010-12-20,4553.344
2010-12-21,4621.795
2010-12-22,4655.532
2010-12-23,4694.461
2010-12-24,4665.127
2010-12-27,4662.338
2010-12-28,4700.682
2010-12-29,4693.482
2010-12-30,4712.133
2010-12-31,4723.446
2011-01-03,4693.955
2011-01-04,4641.684
2011-01-05,4565.468
2011-01-06,4567.076
2011-01-07,4554.904
2011-01-10,4522.465
2011-01-11,4491.681
2011-01-12,4557.132
2011-01-13,4653.974
2011-01-14,4613.713
2011-01-17,4602.277
2011-01-18,4651.319
2011-01-19,4713.833
2011-01-20,4559.622
2011-01-21,4541.492
2011-01-24,4590.378
2011-01-25,4594.631
2011-01-26,4601.562
2011-01-27,4604.04
2011-01-28,4557.326
2011-01-31,4541.072
2011-02-01,4617.093
2011-02-02,4662.055
2011-02-03,4698.357
2011-02-04,4748.823
2011-02-07,4746.858
2011-02-08,4777.977
2011-02-09,4732.19
2011-02-10,4707.058
2011-02-11,4664.299
2011-02-14,4723.08
2011-02-15,4722.208
2011-02-16,4698.889
2011-02-17,4744.064
2011-02-18,4767.242
2011-02-21,4724.562
2011-02-22,4688.11
2011-02-23,4679.986
2011-02-24,4677.058
2011-02-25,4726.426
2011-02-28,4751.395
2011-03-01,4754.753
2011-03-02,4738.502
2011-03-03,4750.628
2011-03-04,4808.759
2011-03-07,4774.439
2011-03-08,4749.282
2011-03-09,4701.262
2011-03-10,4560.858
2011-03-11,4535.561
2011-03-14,4533.147
2011-03-15,4353.985
2011-03-16,4370.877
2011-03-17,4363.754
2011-03-18,4503.656
2011-03-21,4559.669
2011-03-22,4575.289
2011-03-23,4580.175
2011-03-24,4683.796
2011-03-25,4751.315
2011-03-28,4728.877
2011-03-29,4741.358
2011-03-30,4855.815
2011-03-31,4896.623
2011-04-01,4947.427
2011-04-04,4962.084
2011-04-05,4977.392
2011-04-06,5053.595
2011-04-07,5061.13
2011-04-08,5122.36
2011-04-11,5205.564
2011-04-12,5072.739
2011-04-13,5089.241
2011-04-14,5049.598
2011-04-15,5025.835
2011-04-18,4986.85
2011-04-19,4929.436
2011-04-20,5073.513
2011-04-21,5153.265
2011-04-22,5153.265
2011-04-25,5134.319
2011-04-26,5163.578
2011-04-27,5115.245
2011-04-28,5166.524
2011-04-29,5107.832
2011-05-02,5146.239
2011-05-03,5057.119
2011-05-04,4967.62
2011-05-05,4926.411
2011-05-06,4932.865
2011-05-09,4930.922
2011-05-10,4946.615
2011-05-11,4997.943
2011-05-12,4823.895
2011-05-13,4841.481
2011-05-16,4780.501
2011-05-17,4799.771
2011-05-18,4834.988
2011-05-19,4905.837
2011-05-20,4870.256
2011-05-23,4739.67
2011-05-24,4759.525
2011-05-25,4696.232
2011-05-26,4818.382
2011-05-27,4893.448
2011-05-30,4884.398
2011-05-31,4919.64
2011-06-01,4951.751
2011-06-02,4820.072
2011-06-03,4820.439
2011-06-06,4814.603
2011-06-07,4800.049
2011-06-08,4721.837
2011-06-09,4723.818
2011-06-10,4710.441
2011-06-13,4717.807
2011-06-14,4775.699
2011-06-15,4745.908
2011-06-16,4595.988
2011-06-17,4621.034
2011-06-20,4554.638
2011-06-21,4631.035
2011-06-22,4672.035
2011-06-23,4573.584
2011-06-24,4603.22
2011-06-27,4524.733
2011-06-28,4558.629
2011-06-29,4698.649
2011-06-30,4808.376
2011-07-01,4806.204
2011-07-04,4830.79
2011-07-05,4809.701
2011-07-06,4822.138
2011-07-07,4858.404
2011-07-08,4890.929
2011-07-11,4777.95
2011-07-12,4687.255
2011-07-13,4794.175
2011-07-14,4773.582
2011-07-15,4709.269
2011-07-18,4665.35
2011-07-19,4725.32
2011-07-20,4826.166
2011-07-21,4872.599
2011-07-22,4896.907
2011-07-25,4823.718
2011-07-26,4909.156
2011-07-27,4914.874
2011-07-28,4823.19
2011-07-29,4753.832
2011-08-01,4824.851
2011-08-02,4700.536
2011-08-03,4522.978
2011-08-04,4429.807
2011-08-05,4182.295
2011-08-08,4004.865
2011-08-09,3988.88
2011-08-10,4134.839
2011-08-11,4132.875
2011-08-12,4200.733
2011-08-15,4395.426
2011-08-16,4358.723
2011-08-17,4451.465
2011-08-18,4302.761
2011-08-19,4172.854
2011-08-22,4165.642
2011-08-23,4279.521
2011-08-24,4275.255
2011-08-25,4284.103
2011-08-26,4291.63
2011-08-29,4401.811
2011-08-30,4416.027
2011-08-31,4462.455
2011-09-01,4490.889
2011-09-02,4395.345
2011-09-05,4271.246
2011-09-06,4186.946
2011-09-07,4329.467
2011-09-08,4353.986
2011-09-09,4276.975
2011-09-12,4069.797
2011-09-13,4117.226
2011-09-14,4004.581
2011-09-15,4102.432
2011-09-16,4210.268
2011-09-19,4074.446
2011-09-20,4083.932
2011-09-21,4085.769
2011-09-22,3788.279
2011-09-23,3707.568
2011-09-26,3603.856
2011-09-27,3835.267
2011-09-28,3826.925
2011-09-29,3768.909
2011-09-30,3731.369
2011-10-03,3592.56
2011-10-04,3503.023
2011-10-05,3629.659
2011-10-06,3794.837
2011-10-07,3948.172
2011-10-10,4029.351
2011-10-11,4036.404
2011-10-12,4099.874
2011-10-13,4130.605
2011-10-14,4156.365
2011-10-17,4195.921
2011-10-18,4070.862
2011-10-19,4117.699
2011-10-20,3980.132
2011-10-21,4026.87
2011-10-24,4187.33
2011-10-25,4184.702
2011-10-26,4148.328
2011-10-27,4408.364
2011-10-28,4425.226
2011-10-31,4317.726
2011-11-01,4121.503
2011-11-02,4111.867
2011-11-03,4102.695
2011-11-04,4226.249
2011-11-07,4222.713
2011-11-08,4238.875
2011-11-09,4229.937
2011-11-10,4115.824
2011-11-11,4232.076
2011-11-14,4212.826
2011-11-15,4165.477
2011-11-16,4117.112
2011-11-17,4107.842
2011-11-18,4030.904
2011-11-21,3920.923
2011-11-22,3890.164
2011-11-23,3762.165
2011-11-24,3767.787
2011-11-25,3719.501
2011-11-28,3846.947
2011-11-29,3907.109
2011-11-30,4013.702
2011-12-01,4111.909
2011-12-02,4175.976
2011-12-05,4221.878
2011-12-06,4117.802
2011-12-07,4159.635
2011-12-08,4132.604
2011-12-09,4035.708
2011-12-12,4047.272
2011-12-13,3988.045
2011-12-14,3908.885
2011-12-15,3861.204
2011-12-16,3903.855
2011-12-19,3786.327
2011-12-20,3831.75
2011-12-21,3921.875
2011-12-22,3895.098
2011-12-23,3947.227
2011-12-26,3947.227
2011-12-27,3949.171
2011-12-28,3881.441
2011-12-29,3862.286
2011-12-30,3900.059
2012-01-02,3900.059
2012-01-03,3994.22
2012-01-04,4077.81
2012-01-05,3990.254
2012-01-06,3948.808
2012-01-09,3949.79
2012-01-10,4044.251
2012-01-11,4072.909
2012-01-12,4085.356
2012-01-13,4089.244
2012-01-16,4058.785
2012-01-17,4155.926
2012-01-18,4174.872
2012-01-19,4187.028
2012-01-20,4226.901
2012-01-23,4247.017
2012-01-24,4207.9
2012-01-25,4239.511
2012-01-26,4309.121
2012-01-27,4333.965
2012-01-30,4295.355
2012-01-31,4307.981
2012-02-01,4305.537
2012-02-02,4358.296
2012-02-03,4356.695
2012-02-06,4380.348
2012-02-07,4392.05
2012-02-08,4418.494
2012-02-09,4398.473
2012-02-10,4298.641
2012-02-13,4363.775
2012-02-14,4296.334
2012-02-15,4318.947
2012-02-16,4233.676
2012-02-17,4237.846
2012-02-20,4349.097
2012-02-21,4369.289
2012-02-22,4346.195
2012-02-23,4374.85
2012-02-24,4395.504
2012-02-27,4370.243
2012-02-28,4377.219
2012-02-29,4440.366
2012-03-01,4374.816
2012-03-02,4369.386
2012-03-05,4320.54
2012-03-06,4202.06
2012-03-07,4135.739
2012-03-08,4188.595
2012-03-09,4256.787
2012-03-12,4194.781
2012-03-13,4256.314
2012-03-14,4257.15
2012-03-15,4260.659
2012-03-16,4272.014
2012-03-19,4303.586
2012-03-20,4234.756
2012-03-21,4184.225
2012-03-22,4163.545
2012-03-23,4181.392
2012-03-26,4189.543
2012-03-27,4211.572
2012-03-28,4212.946
2012-03-29,4187.146
2012-03-30,4218.74
2012-04-02,4244.304
2012-04-03,4242.484
2012-04-04,4169.186
2012-04-05,4172.141
2012-04-06,4172.141
2012-04-09,4173.355
2012-04-10,4125.204
2012-04-11,4095.559
2012-04-12,4175.386
2012-04-13,4204.559
2012-04-16,4164.323
2012-04-17,4168.356
2012-04-18,4225.132
2012-04-19,4234.563
2012-04-20,4250.163
2012-04-23,4192.196
2012-04-24,4178.567
2012-04-25,4188.703
2012-04-26,4210.9
2012-04-27,4220.03
2012-04-30,4249.773
2012-05-01,4261.601
2012-05-02,4272.459
2012-05-03,4247.468
2012-05-04,4176.32
2012-05-07,4054.855
2012-05-08,4026.605
2012-05-09,3945.861
2012-05-10,4025.383
2012-05-11,3999.282
2012-05-14,3975.133
2012-05-15,3932.642
2012-05-16,3808.085
2012-05-17,3813.377
2012-05-18,3693.933
2012-05-21,3724.791
2012-05-22,3783.264
2012-05-23,3664.679
2012-05-24,3684.233
2012-05-25,3651.199
2012-05-28,3709.725
2012-05-29,3766.453
2012-05-30,3686.934
2012-05-31,3670.384
2012-06-01,3623.205
2012-06-04,3571.552
2012-06-05,3632.124
2012-06-06,3699.017
2012-06-07,3763.31
2012-06-08,3715.048
2012-06-11,3735.738
2012-06-12,3726.162
2012-06-13,3762.605
2012-06-14,3733.076
2012-06-15,3769.471
2012-06-18,3860.274
2012-06-19,3884.629
2012-06-20,3887.119
2012-06-21,3810.609
2012-06-22,3735.155
2012-06-25,3689.12
2012-06-26,3686.209
2012-06-27,3713.166
2012-06-28,3693.034
2012-06-29,3820.069
2012-07-02,3841.32
2012-07-03,3848.996
2012-07-04,3916.409
2012-07-05,3913.076
2012-07-06,3862.394
2012-07-09,3795.786
2012-07-10,3781.499
2012-07-11,3779.856
2012-07-12,3693.593
2012-07-13,3734.762
2012-07-16,3769.948
2012-07-17,3794.074
2012-07-18,3788.394
2012-07-19,3923.017
2012-07-20,3905.539
2012-07-23,3789.527
2012-07-24,3810.248
2012-07-25,3804.249
2012-07-26,3863.205
2012-07-27,3944.697
2012-07-30,3982.569
2012-07-31,4016.863
2012-08-01,4002.375
2012-08-02,4000.589
2012-08-03,3964.064
2012-08-06,4039.596
2012-08-07,4041.306
2012-08-08,4058.998
2012-08-09,4088.239
2012-08-10,4059.209
2012-08-13,4066.988
2012-08-14,4065.272
2012-08-15,4045.094
2012-08-16,4083.567
2012-08-17,4093.257
2012-08-20,4112.736
2012-08-21,4166.413
2012-08-22,4134.045
2012-08-23,4169.666
2012-08-24,4094.253
2012-08-27,4090.023
2012-08-28,4104.435
2012-08-29,4083.748
2012-08-30,4006.474
2012-08-31,4018.053
2012-09-03,4009.184
2012-09-04,4001.962
2012-09-05,3960.536
2012-09-06,4040.066
2012-09-07,4106.081
2012-09-10,4127.422
2012-09-11,4153.01
2012-09-12,4177.097
2012-09-13,4155.752
2012-09-14,4266.09
2012-09-17,4260.881
2012-09-18,4231.718
2012-09-19,4275.324
2012-09-20,4212.407
2012-09-21,4243.999
2012-09-24,4195.101
2012-09-25,4181.227
2012-09-26,4120.688
2012-09-27,4176.36
2012-09-28,4168.862
2012-10-01,4162.191
2012-10-02,4171.087
2012-10-03,4127.663
2012-10-04,4123.108
2012-10-05,4172.47
2012-10-08,4154.042
2012-10-09,4179.894
2012-10-10,4191.503
2012-10-11,4178.984
2012-10-12,4170.35
2012-10-15,4155.561
2012-10-16,4163.773
2012-10-17,4249.54
2012-10-18,4315.525
2012-10-19,4337.135
2012-10-22,4287.906
2012-10-23,4252.694
2012-10-24,4241.277
2012-10-25,4252.235
2012-10-26,4208.72
2012-10-29,4199.529
2012-10-30,4223.333
2012-10-31,4256.893
2012-11-01,4216.154
2012-11-02,4221.292
2012-11-05,4242.576
2012-11-06,4275.793
2012-11-07,4294.71
2012-11-08,4267.942
2012-11-09,4234.953
2012-11-12,4231.122
2012-11-13,4182.697
2012-11-14,4153.716
2012-11-15,4079.537
2012-11-16,4067.566
2012-11-19,4138.274
2012-11-20,4161.456
2012-11-21,4127.595
2012-11-22,4182.302
2012-11-23,4201.67
2012-11-26,4226.54
2012-11-27,4268.287
2012-11-28,4253.304
2012-11-29,4286.382
2012-11-30,4304.344
2012-12-03,4327.038
2012-12-04,4322.012
2012-12-05,4317.725
2012-12-06,4337.764
2012-12-07,4374.448
2012-12-10,4379.753
2012-12-11,4407.443
2012-12-12,4444.912
2012-12-13,4446.205
2012-12-14,4445.775
2012-12-17,4435.312
2012-12-18,4461.347
2012-12-19,4468.589
2012-12-20,4467.563
2012-12-21,4440.083
2012-12-24,4431.901
2012-12-25,4431.901
2012-12-26,4424.212
2012-12-27,4440.541
2012-12-28,4478.076
2012-12-31,4450.819
2013-01-01,4450.819
2013-01-02,4564.115
2013-01-03,4618.717
2013-01-04,4561.19
2013-01-07,4563.778
2013-01-08,4538.661
2013-01-09,4563.511
2013-01-10,4598.912
2013-01-11,4557.718
2013-01-14,4562.811
2013-01-15,4567.207
2013-01-16,4583.398
2013-01-17,4591.113
2013-01-18,4592.433
2013-01-21,4596.791
2013-01-22,4629.15
2013-01-23,4629.896
2013-01-24,4609.534
2013-01-25,4604.044
2013-01-28,4590.371
2013-01-29,4649.486
2013-01-30,4659.948
2013-01-31,4633.18
2013-02-01,4651.296
2013-02-04,4656.142
2013-02-05,4612.235
2013-02-06,4627.783
2013-02-07,4638.427
2013-02-08,4683.023
2013-02-11,4644.152
2013-02-12,4662.796
2013-02-13,4715.497
2013-02-14,4773.273
2013-02-15,4733.812
2013-02-18,4761.255
2013-02-19,4811.21
2013-02-20,4801.358
2013-02-21,4676.304
2013-02-22,4722.522
2013-02-25,4728.662
2013-02-26,4639.275
2013-02-27,4682.138
2013-02-28,4773.653
2013-03-01,4739.163
2013-03-04,4642.44
2013-03-05,4721.406
2013-03-06,4771.665
2013-03-07,4775.454
2013-03-08,4776.208
2013-03-11,4806.421
2013-03-12,4796.654
2013-03-13,4785.798
2013-03-14,4762.633
2013-03-15,4860.957
2013-03-18,4752.966
2013-03-19,4694.955
2013-03-20,4668.854
2013-03-21,4671.661
2013-03-22,4670.44
2013-03-25,4686.347
2013-03-26,4653.827
2013-03-27,4677.174
2013-03-28,4637.439
2013-03-29,4637.439
2013-04-01,4632.546
2013-04-02,4661.435
2013-04-03,4629.913
2013-04-04,4552.291
2013-04-05,4536.028
2013-04-08,4557.889
2013-04-09,4656.401
2013-04-10,4691.116
2013-04-11,4725.522
2013-04-12,4700.143
2013-04-15,4572.668
2013-04-16,4527.531
2013-04-17,4547.106
2013-04-18,4438.542
2013-04-19,4483.113
2013-04-22,4504.548
2013-04-23,4549.979
2013-04-24,4619.168
2013-04-25,4643.936
2013-04-26,4639.196
2013-04-29,4683.98
2013-04-30,4721.992
2013-05-01,4636.952
2013-05-02,4569.413
2013-05-03,4604.097
2013-05-06,4625.399
2013-05-07,4608.505
2013-05-08,4656.765
2013-05-09,4668.304
2013-05-10,4613.71
2013-05-13,4608.276
2013-05-14,4602.542
2013-05-15,4545.684
2013-05-16,4508.614
2013-05-17,4463.824
2013-05-20,4512.585
2013-05-21,4482.254
2013-05-22,4454.607
2013-05-23,4421.37
2013-05-24,4337.821
2013-05-27,4285.122
2013-05-28,4282.424
2013-05-29,4328.28
2013-05-30,4331.006
2013-05-31,4290.237
2013-06-03,4288.277
2013-06-04,4268.964
2013-06-05,4171.911
2013-06-06,4126.925
2013-06-07,4057.383
2013-06-10,4040.055
2013-06-11,4041.17
2013-06-12,4066.7
2013-06-13,4046.501
2013-06-14,4141.915
2013-06-17,4132.156
2013-06-18,4068.201
2013-06-19,4151.489
2013-06-20,3925.068
2013-06-21,3937.444
2013-06-24,3901.705
2013-06-25,3876.793
2013-06-26,3966.54
2013-06-27,4000.826
2013-06-28,3936.626
2013-07-01,3899.858
2013-07-02,3992.559
2013-07-03,3868.247
2013-07-04,3956.726
2013-07-05,3941.684
2013-07-08,3933.23
2013-07-09,4004.548
2013-07-10,4047.918
2013-07-11,4090.786
2013-07-12,4079.936
2013-07-15,4087.794
2013-07-16,4149.472
2013-07-17,4162.799
2013-07-18,4134.17
2013-07-19,4121.639
2013-07-22,4168.222
2013-07-23,4191.207
2013-07-24,4183.758
2013-07-25,4177.088
2013-07-26,4193.079
2013-07-29,4174.48
2013-07-30,4108.481
2013-07-31,4072.965
2013-08-01,4084.151
2013-08-02,4121.184
2013-08-05,4120.062
2013-08-06,4142.263
2013-08-07,4068.448
2013-08-08,4167.763
2013-08-09,4210.25
2013-08-12,4251.573
2013-08-13,4259.73
2013-08-14,4282.524
2013-08-15,4235.884
2013-08-16,4256.058
2013-08-19,4259.453
2013-08-20,4192.093
2013-08-21,4163.761
2013-08-22,4135.621
2013-08-23,4186.64
2013-08-26,4203.5
2013-08-27,4176.47
2013-08-28,4121.856
2013-08-29,4135.629
2013-08-30,4166.636
2013-09-02,4261.02
2013-09-03,4308.238
2013-09-04,4337.791
2013-09-05,4301.219
2013-09-06,4333.086
2013-09-09,4381.018
2013-09-10,4431.123
2013-09-11,4469.98
2013-09-12,4467.464
2013-09-13,4432.537
2013-09-16,4504.42
2013-09-17,4497.074
2013-09-18,4475.207
2013-09-19,4574.181
2013-09-20,4519.283
2013-09-23,4517.309
2013-09-24,4480.4
2013-09-25,4504.337
2013-09-26,4520.362
2013-09-27,4512.761
2013-09-30,4453.168
2013-10-01,4453.207
2013-10-02,4442.966
2013-10-03,4466.449
2013-10-04,4472.948
2013-10-07,4421.579
2013-10-08,4431.882
2013-10-09,4427.862
2013-10-10,4421.278
2013-10-11,4485.346
2013-10-14,4472.749
2013-10-15,4539.798
2013-10-16,4555.146
2013-10-17,4608.323
2013-10-18,4646.947
2013-10-21,4688.965
2013-10-22,4739.707
2013-10-23,4693.411
2013-10-24,4678.718
2013-10-25,4678.236
2013-10-28,4720.603
2013-10-29,4649.142
2013-10-30,4667.747
2013-10-31,4669.644
2013-11-01,4631.554
2013-11-04,4647.041
2013-11-05,4683.76
2013-11-06,4705.751
2013-11-07,4688.914
2013-11-08,4628.872
2013-11-11,4626.125
2013-11-12,4617.67
2013-11-13,4558.827
2013-11-14,4597.98
2013-11-15,4647.253
2013-11-18,4657.235
2013-11-19,4652.742
2013-11-20,4600.905
2013-11-21,4522.179
2013-11-22,4516.564
2013-11-25,4526.875
2013-11-26,4506.3
2013-11-27,4458.389
2013-11-28,4460.996
2013-11-29,4470.693
2013-12-02,4422.461
2013-12-03,4419.585
2013-12-04,4377.263
2013-12-05,4342.763
2013-12-06,4363.67
2013-12-09,4314.668
2013-12-10,4336.535
2013-12-11,4260.642
2013-12-12,4152.209
2013-12-13,4196.055
2013-12-16,4188.975
2013-12-17,4172.084
2013-12-18,4163.987
2013-12-19,4245.102
2013-12-20,4326.821
2013-12-23,4356.714
2013-12-24,4380.631
2013-12-25,4380.631
2013-12-26,4359.527
2013-12-27,4362.571
2013-12-30,4401.256
2013-12-31,4415.136
2014-01-01,4415.136
2014-01-02,4416.216
2014-01-03,4424.372
2014-01-06,4390.114
2014-01-07,4356.35
2014-01-08,4367.461
2014-01-09,4357.769
2014-01-10,4376.857
2014-01-13,4405.469
2014-01-14,4318.726
2014-01-15,4303.453
2014-01-16,4316.994
2014-01-17,4327.9
2014-01-20,4326.312
2014-01-21,4347.615
2014-01-22,4356.079
2014-01-23,4280.05
2014-01-24,4245.948
2014-01-27,4259.094
2014-01-28,4215.989
2014-01-29,4248.682
2014-01-30,4218.131
2014-01-31,4195.678
2014-02-03,4236.467
2014-02-04,4197.114
2014-02-05,4184.847
2014-02-06,4258.878
2014-02-07,4286.27
2014-02-10,4316.325
2014-02-11,4371.649
2014-02-12,4414.119
2014-02-13,4385.423
2014-02-14,4448.268
2014-02-17,4482.383
2014-02-18,4500.91
2014-02-19,4510.073
2014-02-20,4492.521
2014-02-21,4514.169
2014-02-24,4556.327
2014-02-25,4561.47
2014-02-26,4535.537
2014-02-27,4514.962
2014-02-28,4506.422
2014-03-03,4486.584
2014-03-04,4502.228
2014-03-05,4560.111
2014-03-06,4603.97
2014-03-07,4631.673
2014-03-10,4553.826
2014-03-11,4545.195
2014-03-12,4499.34
2014-03-13,4561.578
2014-03-14,4482.21
2014-03-17,4499.565
2014-03-18,4544.123
2014-03-19,4538.294
2014-03-20,4450.181
2014-03-21,4519.713
2014-03-24,4543.074
2014-03-25,4550.895
2014-03-26,4632.082
2014-03-27,4616.774
2014-03-28,4605.996
2014-03-31,4641.632
2014-04-01,4635.184
2014-04-02,4651.269
2014-04-03,4657.816
2014-04-04,4703.645
2014-04-07,4685.026
2014-04-08,4708.896
2014-04-09,4765.739
2014-04-10,4794.826
2014-04-11,4738.595
2014-04-14,4685.024
2014-04-15,4683.604
2014-04-16,4722.634
2014-04-17,4736.122
2014-04-18,4736.122
2014-04-21,4737.136
2014-04-22,4771.757
2014-04-23,4763.11
2014-04-24,4753.533
2014-04-25,4760.714
2014-04-28,4753.025
2014-04-29,4716.347
2014-04-30,4715.051
2014-05-01,4696.159
2014-05-02,4701.688
2014-05-05,4721.539
2014-05-06,4784.967
2014-05-07,4732.261
2014-05-08,4782.26
2014-05-09,4761.418
2014-05-12,4751.74
2014-05-13,4806.754
2014-05-14,4830.218
2014-05-15,4830.688
2014-05-16,4811.302
2014-05-19,4742.39
2014-05-20,4714.608
2014-05-21,4690.856
2014-05-22,4752.675
2014-05-23,4760.477
2014-05-26,4788.284
2014-05-27,4787.824
2014-05-28,4784.105
2014-05-29,4810.862
2014-05-30,4795.604
2014-06-02,4776.158
2014-06-03,4737.62
2014-06-04,4710.513
2014-06-05,4729.827
2014-06-06,4756.631
2014-06-09,4761.219
2014-06-10,4769.51
2014-06-11,4759.022
2014-06-12,4755.454
2014-06-13,4716.419
2014-06-16,4721.117
2014-06-17,4670.92
2014-06-18,4659.786
2014-06-19,4775.254
2014-06-20,4707.349
2014-06-23,4763.007
2014-06-24,4731.604
2014-06-25,4713.047
2014-06-26,4772.574
2014-06-27,4768.302
2014-06-30,4733.054
2014-07-01,4745.364
2014-07-02,4802.617
2014-07-03,4795.754
2014-07-04,4823.587
2014-07-07,4820.443
2014-07-08,4831.097
