Date,PORTUGAL IMI IMI (Large+Mid+Small Cap)
2005-11-09,502.072
2005-11-10,501.082
2005-11-11,504.631
2005-11-14,503.685
2005-11-15,501.489
2005-11-16,501.901
2005-11-17,504.443
2005-11-18,504.809
2005-11-21,506.153
2005-11-22,504.354
2005-11-23,510.228
2005-11-24,514.069
2005-11-25,513.678
2005-11-28,516.24
2005-11-29,516.265
2005-11-30,513.043
2005-12-01,512.281
2005-12-02,511.365
2005-12-05,516.115
2005-12-06,521.951
2005-12-07,522.392
2005-12-08,526.359
2005-12-09,526.239
2005-12-12,531.907
2005-12-13,529.52
2005-12-14,535.784
2005-12-15,538.509
2005-12-16,539.83
2005-12-19,538.095
2005-12-20,531.26
2005-12-21,541.595
2005-12-22,545.879
2005-12-23,551.15
2005-12-26,551.15
2005-12-27,550.22
2005-12-28,551.976
2005-12-29,551.11
2005-12-30,549.489
2006-01-02,548.178
2006-01-03,564.421
2006-01-04,572.84
2006-01-05,573.271
2006-01-06,577.639
2006-01-09,582.411
2006-01-10,579.181
2006-01-11,586.831
2006-01-12,578.213
2006-01-13,581.23
2006-01-16,584.28
2006-01-17,579.114
2006-01-18,576.921
2006-01-19,575.928
2006-01-20,572.571
2006-01-23,581.453
2006-01-24,578.68
2006-01-25,579.355
2006-01-26,579.703
2006-01-27,573.198
2006-01-30,570.844
2006-01-31,573.377
2006-02-01,577.526
2006-02-02,570.315
2006-02-03,567.911
2006-02-06,569.762
2006-02-07,597.837
2006-02-08,600.807
2006-02-09,599.577
2006-02-10,599.566
2006-02-13,600.705
2006-02-14,601.538
2006-02-15,605.806
2006-02-16,607.338
2006-02-17,609.84
2006-02-20,610.77
2006-02-21,612.015
2006-02-22,613.212
2006-02-23,616.414
2006-02-24,616.363
2006-02-27,617.312
2006-02-28,613.686
2006-03-01,618.165
2006-03-02,618.848
2006-03-03,619.548
2006-03-06,627.88
2006-03-07,618.649
2006-03-08,619.761
2006-03-09,621.684
2006-03-10,622.706
2006-03-13,633.379
2006-03-14,643.136
2006-03-15,657.6
2006-03-16,660.418
2006-03-17,661.033
2006-03-20,660.587
2006-03-21,657.232
2006-03-22,660.258
2006-03-23,654.345
2006-03-24,658.756
2006-03-27,659.09
2006-03-28,659.543
2006-03-29,661.297
2006-03-30,674.368
2006-03-31,670.219
2006-04-03,673.68
2006-04-04,680.69
2006-04-05,685.281
2006-04-06,681.263
2006-04-07,678.739
2006-04-10,678.181
2006-04-11,676.259
2006-04-12,673.65
2006-04-13,674.489
2006-04-14,674.489
2006-04-17,685.202
2006-04-18,683.722
2006-04-19,690.357
2006-04-20,686.38
2006-04-21,687.835
2006-04-24,690.935
2006-04-25,689.937
2006-04-26,690.765
2006-04-27,692.756
2006-04-28,693.029
2006-05-01,694.239
2006-05-02,694.816
2006-05-03,692.29
2006-05-04,698.599
2006-05-05,698.619
2006-05-08,700.619
2006-05-09,700.703
2006-05-10,701.352
2006-05-11,701.848
2006-05-12,699.682
2006-05-15,693.472
2006-05-16,692.034
2006-05-17,678.439
2006-05-18,672.717
2006-05-19,661.39
2006-05-22,661.291
2006-05-23,665.674
2006-05-24,661.729
2006-05-25,665.012
2006-05-26,672.708
2006-05-29,674.057
2006-05-30,672.748
2006-05-31,667.944
2006-06-01,666.19
2006-06-02,684.025
2006-06-05,684.145
2006-06-06,675.903
2006-06-07,680.641
2006-06-08,662.987
2006-06-09,666.94
2006-06-12,659.383
2006-06-13,645.829
2006-06-14,644.554
2006-06-15,651.971
2006-06-16,651.933
2006-06-19,650.049
2006-06-20,649.747
2006-06-21,658.376
2006-06-22,658.225
2006-06-23,656.784
2006-06-26,656.334
2006-06-27,659.183
2006-06-28,655.538
2006-06-29,658.379
2006-06-30,674.793
2006-07-03,677.161
2006-07-04,675.347
2006-07-05,668.286
2006-07-06,672.055
2006-07-07,676.568
2006-07-10,673.632
2006-07-11,672.931
2006-07-12,668.421
2006-07-13,666.894
2006-07-14,660.078
2006-07-17,652.351
2006-07-18,649.397
2006-07-19,660.077
2006-07-20,664.436
2006-07-21,665.907
2006-07-24,664.903
2006-07-25,669.555
2006-07-26,671.015
2006-07-27,679.935
2006-07-28,683.733
2006-07-31,683.067
2006-08-01,682.298
2006-08-02,688.775
2006-08-03,689.887
2006-08-04,696.116
2006-08-07,693.713
2006-08-08,695.297
2006-08-09,701.026
2006-08-10,693.043
2006-08-11,692.5
2006-08-14,693.89
2006-08-15,695.575
2006-08-16,703.729
2006-08-17,702.715
2006-08-18,702.549
2006-08-21,705.2
2006-08-22,702.491
2006-08-23,701.553
2006-08-24,701.441
2006-08-25,697.761
2006-08-28,706.694
2006-08-29,702.804
2006-08-30,708.462
2006-08-31,705.924
2006-09-01,707.375
2006-09-04,713.731
2006-09-05,709.521
2006-09-06,706.985
2006-09-07,700.45
2006-09-08,699.947
2006-09-11,697.915
2006-09-12,699.899
2006-09-13,702.397
2006-09-14,704.365
2006-09-15,701.623
2006-09-18,703.023
2006-09-19,705.153
2006-09-20,707.597
2006-09-21,710.278
2006-09-22,714.868
2006-09-25,709.017
2006-09-26,707.008
2006-09-27,719.476
2006-09-28,722.197
2006-09-29,722.79
2006-10-02,731.723
2006-10-03,728.561
2006-10-04,731.001
2006-10-05,728.808
2006-10-06,723.279
2006-10-09,725.735
2006-10-10,723.104
2006-10-11,722.886
2006-10-12,723.486
2006-10-13,721.554
2006-10-16,721.138
2006-10-17,721.608
2006-10-18,722.176
2006-10-19,726.103
2006-10-20,728.128
2006-10-23,726.924
2006-10-24,724.523
2006-10-25,733.061
2006-10-26,737.639
2006-10-27,741.289
2006-10-30,738.778
2006-10-31,739.752
2006-11-01,739.838
2006-11-02,739.538
2006-11-03,735.816
2006-11-06,742.622
2006-11-07,748.401
2006-11-08,745.793
2006-11-09,750.069
2006-11-10,753.307
2006-11-13,750.335
2006-11-14,748.61
2006-11-15,751.538
2006-11-16,750.334
2006-11-17,750.181
2006-11-20,747.468
2006-11-21,751.025
2006-11-22,755.425
2006-11-23,757.011
2006-11-24,764.678
2006-11-27,767.671
2006-11-28,766.854
2006-11-29,768.949
2006-11-30,777.781
2006-12-01,779.514
2006-12-04,781.5
2006-12-05,784.362
2006-12-06,793.222
2006-12-07,790.873
2006-12-08,793.595
2006-12-11,787.324
2006-12-12,791.81
2006-12-13,794.677
2006-12-14,795.098
2006-12-15,798.682
2006-12-18,799.614
2006-12-19,807.016
2006-12-20,804.335
2006-12-21,805.05
2006-12-22,801.574
2006-12-25,801.574
2006-12-26,800.325
2006-12-27,800.835
2006-12-28,805.441
2006-12-29,812.431
2007-01-01,812.431
2007-01-02,820.116
2007-01-03,815.457
2007-01-04,812.73
2007-01-05,806.629
2007-01-08,812.691
2007-01-09,815.861
2007-01-10,815.594
2007-01-11,820.219
2007-01-12,824.843
2007-01-15,825.062
2007-01-16,826.12
2007-01-17,832.018
2007-01-18,832.854
2007-01-19,828.455
2007-01-22,825.287
2007-01-23,829.48
2007-01-24,828.249
2007-01-25,828.446
2007-01-26,824.657
2007-01-29,829.5
2007-01-30,833.668
2007-01-31,831.464
2007-02-01,838.204
2007-02-02,835.152
2007-02-05,834.162
2007-02-06,839.37
2007-02-07,849.355
2007-02-08,854.008
2007-02-09,857.937
2007-02-12,852.406
2007-02-13,852.076
2007-02-14,862.852
2007-02-15,867.93
2007-02-16,880.599
2007-02-19,888.687
2007-02-20,890.395
2007-02-21,880.884
2007-02-22,883.784
2007-02-23,879.979
2007-02-26,878.658
2007-02-27,867.435
2007-02-28,856.155
2007-03-01,853.584
2007-03-02,846.966
2007-03-05,830.538
2007-03-06,838.263
2007-03-07,835.468
2007-03-08,842.392
2007-03-09,841.507
2007-03-12,852.801
2007-03-13,846.17
2007-03-14,833.087
2007-03-15,841.801
2007-03-16,839.071
2007-03-19,848.918
2007-03-20,847.385
2007-03-21,850.739
2007-03-22,861.253
2007-03-23,864.292
2007-03-26,870.129
2007-03-27,867.519
2007-03-28,859.554
2007-03-29,861.912
2007-03-30,858.648
2007-04-02,871.092
2007-04-03,877.468
2007-04-04,879.203
2007-04-05,882.82
2007-04-06,882.82
2007-04-09,878.221
2007-04-10,887.057
2007-04-11,887.016
2007-04-12,887.299
2007-04-13,892.207
2007-04-16,903.966
2007-04-17,904.035
2007-04-18,907.158
2007-04-19,909.619
2007-04-20,917.496
2007-04-23,912.179
2007-04-24,911.314
2007-04-25,924.891
2007-04-26,924.28
2007-04-27,931.373
2007-04-30,932.636
2007-05-01,929.151
2007-05-02,928.217
2007-05-03,925.445
2007-05-04,932.783
2007-05-07,938.594
2007-05-08,928.473
2007-05-09,933.423
2007-05-10,926.878
2007-05-11,924.251
2007-05-14,932.056
2007-05-15,938.386
2007-05-16,937.446
2007-05-17,942.138
2007-05-18,947.994
2007-05-21,947.081
2007-05-22,956.885
2007-05-23,970.77
2007-05-24,971.611
2007-05-25,973.536
2007-05-28,981.025
2007-05-29,988.85
2007-05-30,981.755
2007-05-31,1000.0
2007-06-01,993.127
2007-06-04,989.304
2007-06-05,982.11
2007-06-06,967.788
2007-06-07,957.599
2007-06-08,951.731
2007-06-11,961.827
2007-06-12,963.304
2007-06-13,965.363
2007-06-14,976.53
2007-06-15,985.26
2007-06-18,987.83
2007-06-19,990.031
2007-06-20,1003.561
2007-06-21,997.957
2007-06-22,999.664
2007-06-25,1008.491
2007-06-26,1013.513
2007-06-27,999.634
2007-06-28,1008.731
2007-06-29,1012.67
2007-07-02,1022.391
2007-07-03,1019.334
2007-07-04,1029.447
2007-07-05,1020.027
2007-07-06,1024.717
2007-07-09,1023.684
2007-07-10,1029.682
2007-07-11,1026.742
2007-07-12,1031.101
2007-07-13,1036.198
2007-07-16,1044.954
2007-07-17,1048.921
2007-07-18,1046.196
2007-07-19,1047.365
2007-07-20,1049.062
2007-07-23,1047.446
2007-07-24,1032.451
2007-07-25,1024.956
2007-07-26,1007.687
2007-07-27,997.955
2007-07-30,1008.228
2007-07-31,1017.134
2007-08-01,998.568
2007-08-02,1003.409
2007-08-03,1010.425
2007-08-06,1005.526
2007-08-07,1004.802
2007-08-08,1026.333
2007-08-09,1005.811
2007-08-10,977.082
2007-08-13,975.251
2007-08-14,961.111
2007-08-15,949.475
2007-08-16,909.363
2007-08-17,928.109
2007-08-20,935.728
2007-08-21,933.383
2007-08-22,948.106
2007-08-23,957.26
2007-08-24,963.775
2007-08-27,967.113
2007-08-28,954.824
2007-08-29,952.763
2007-08-30,946.531
2007-08-31,958.258
2007-09-03,963.558
2007-09-04,963.592
2007-09-05,964.288
2007-09-06,964.44
2007-09-07,945.482
2007-09-10,934.326
2007-09-11,941.936
2007-09-12,944.303
2007-09-13,939.816
2007-09-14,932.178
2007-09-17,915.748
2007-09-18,916.188
2007-09-19,944.874
2007-09-20,943.038
2007-09-21,946.632
2007-09-24,938.374
2007-09-25,916.349
2007-09-26,918.512
2007-09-27,935.916
2007-09-28,944.077
2007-10-01,951.968
2007-10-02,964.327
2007-10-03,979.328
2007-10-04,976.949
2007-10-05,983.662
2007-10-08,977.565
2007-10-09,983.114
2007-10-10,986.743
2007-10-11,1003.207
2007-10-12,999.873
2007-10-15,998.451
2007-10-16,986.073
2007-10-17,997.95
2007-10-18,1009.007
2007-10-19,1002.463
2007-10-22,985.944
2007-10-23,1003.0
2007-10-24,993.287
2007-10-25,1005.446
2007-10-26,1026.879
2007-10-29,1037.273
2007-10-30,1040.893
2007-10-31,1045.303
2007-11-01,1035.899
2007-11-02,1030.794
2007-11-05,1025.22
2007-11-06,1048.636
2007-11-07,1054.476
2007-11-08,1060.289
2007-11-09,1060.537
2007-11-12,1056.135
2007-11-13,1053.897
2007-11-14,1060.944
2007-11-15,1049.388
2007-11-16,1045.944
2007-11-19,1031.383
2007-11-20,1038.246
2007-11-21,1030.99
2007-11-22,1047.287
2007-11-23,1057.133
2007-11-26,1051.296
2007-11-27,1043.34
2007-11-28,1049.847
2007-11-29,1047.873
2007-11-30,1044.508
2007-12-03,1048.349
2007-12-04,1051.569
2007-12-05,1043.717
2007-12-06,1038.868
2007-12-07,1041.574
2007-12-10,1040.621
2007-12-11,1043.337
2007-12-12,1034.101
2007-12-13,1009.214
2007-12-14,1011.411
2007-12-17,1008.685
2007-12-18,1009.366
2007-12-19,1001.46
2007-12-20,989.954
2007-12-21,996.334
2007-12-24,1003.02
2007-12-25,1003.02
2007-12-26,1009.914
2007-12-27,1002.213
2007-12-28,1008.532
2007-12-31,1003.31
2008-01-01,1003.31
2008-01-02,1001.218
2008-01-03,993.298
2008-01-04,991.048
2008-01-07,992.127
2008-01-08,1000.061
2008-01-09,983.304
2008-01-10,978.829
2008-01-11,968.068
2008-01-14,972.188
2008-01-15,955.866
2008-01-16,918.63
2008-01-17,917.101
2008-01-18,910.895
2008-01-21,849.823
2008-01-22,857.035
2008-01-23,831.172
2008-01-24,867.239
2008-01-25,877.131
2008-01-28,877.259
2008-01-29,898.305
2008-01-30,893.693
2008-01-31,889.843
2008-02-01,900.268
2008-02-04,905.154
2008-02-05,865.447
2008-02-06,875.705
2008-02-07,859.735
2008-02-08,859.496
2008-02-11,850.753
2008-02-12,870.853
2008-02-13,876.734
2008-02-14,884.16
2008-02-15,878.517
2008-02-18,878.674
2008-02-19,881.79
2008-02-20,865.705
2008-02-21,871.143
2008-02-22,861.306
2008-02-25,868.765
2008-02-26,877.753
2008-02-27,885.77
2008-02-28,880.739
2008-02-29,877.479
2008-03-03,866.672
2008-03-04,861.689
2008-03-05,878.59
2008-03-06,874.86
2008-03-07,871.429
2008-03-10,857.659
2008-03-11,855.989
2008-03-12,862.794
2008-03-13,849.135
2008-03-14,841.386
2008-03-17,825.196
2008-03-18,844.766
2008-03-19,836.172
2008-03-20,823.262
2008-03-21,823.262
2008-03-24,822.087
2008-03-25,863.547
2008-03-26,871.825
2008-03-27,879.161
2008-03-28,885.403
2008-03-31,882.271
2008-04-01,882.184
2008-04-02,901.438
2008-04-03,905.807
2008-04-04,910.108
2008-04-07,919.866
2008-04-08,921.415
2008-04-09,924.773
2008-04-10,923.955
2008-04-11,925.601
2008-04-14,922.296
2008-04-15,922.804
2008-04-16,941.876
2008-04-17,939.054
2008-04-18,936.934
2008-04-21,949.296
2008-04-22,952.918
2008-04-23,937.842
2008-04-24,925.653
2008-04-25,934.699
2008-04-28,937.152
2008-04-29,923.376
2008-04-30,918.563
2008-05-01,911.571
2008-05-02,924.604
2008-05-05,925.856
2008-05-06,938.971
2008-05-07,943.048
2008-05-08,938.719
2008-05-09,934.139
2008-05-12,932.231
2008-05-13,935.179
2008-05-14,932.022
2008-05-15,923.305
2008-05-16,926.208
2008-05-19,927.9
2008-05-20,923.903
2008-05-21,925.099
2008-05-22,923.788
2008-05-23,919.351
2008-05-26,915.416
2008-05-27,908.436
2008-05-28,902.262
2008-05-29,890.844
2008-05-30,893.106
2008-06-02,885.401
2008-06-03,883.358
2008-06-04,869.453
2008-06-05,877.644
2008-06-06,874.793
2008-06-09,867.008
2008-06-10,852.81
2008-06-11,845.163
2008-06-12,844.306
2008-06-13,839.593
2008-06-16,844.697
2008-06-17,851.842
2008-06-18,844.278
2008-06-19,824.557
2008-06-20,815.687
2008-06-23,802.642
2008-06-24,789.075
2008-06-25,799.51
2008-06-26,786.385
2008-06-27,768.426
2008-06-30,759.205
2008-07-01,721.589
2008-07-02,746.588
2008-07-03,738.834
2008-07-04,725.192
2008-07-07,736.177
2008-07-08,742.269
2008-07-09,759.77
2008-07-10,751.925
2008-07-11,738.733
2008-07-14,726.68
2008-07-15,703.722
2008-07-16,712.012
2008-07-17,740.435
2008-07-18,765.069
2008-07-21,776.041
2008-07-22,761.485
2008-07-23,766.596
2008-07-24,755.446
2008-07-25,753.602
2008-07-28,743.408
2008-07-29,730.913
2008-07-30,732.662
2008-07-31,735.464
2008-08-01,724.93
2008-08-04,722.007
2008-08-05,716.933
2008-08-06,702.398
2008-08-07,702.911
2008-08-08,689.315
2008-08-11,706.793
2008-08-12,710.35
2008-08-13,695.075
2008-08-14,698.729
2008-08-15,692.536
2008-08-18,690.09
2008-08-19,674.143
2008-08-20,673.693
2008-08-21,675.914
2008-08-22,683.654
2008-08-25,679.97
2008-08-26,675.912
2008-08-27,677.818
2008-08-28,686.435
2008-08-29,690.715
2008-09-01,688.676
2008-09-02,691.204
2008-09-03,697.348
2008-09-04,680.558
2008-09-05,659.573
2008-09-08,672.041
2008-09-09,658.779
2008-09-10,646.262
2008-09-11,631.758
2008-09-12,650.321
2008-09-15,633.217
2008-09-16,631.464
2008-09-17,623.564
2008-09-18,608.855
2008-09-19,658.964
2008-09-22,665.842
2008-09-23,659.504
2008-09-24,655.489
2008-09-25,659.289
2008-09-26,657.484
2008-09-29,626.462
2008-09-30,622.44
2008-10-01,618.045
2008-10-02,595.788
2008-10-03,588.053
2008-10-06,518.874
2008-10-07,518.834
2008-10-08,501.048
2008-10-09,504.774
2008-10-10,474.821
2008-10-13,527.494
2008-10-14,555.266
2008-10-15,539.152
2008-10-16,506.138
2008-10-17,512.849
2008-10-20,518.777
2008-10-21,503.447
2008-10-22,470.719
2008-10-23,466.694
2008-10-24,436.669
2008-10-27,416.96
2008-10-28,419.962
2008-10-29,465.494
2008-10-30,465.393
2008-10-31,464.203
2008-11-03,481.7
2008-11-04,514.743
2008-11-05,508.327
2008-11-06,478.727
2008-11-07,486.183
2008-11-10,486.349
2008-11-11,468.261
2008-11-12,460.487
2008-11-13,462.181
2008-11-14,469.409
2008-11-17,460.33
2008-11-18,461.801
2008-11-19,450.79
2008-11-20,429.635
2008-11-21,416.877
2008-11-24,444.118
2008-11-25,448.958
2008-11-26,446.691
2008-11-27,452.0
2008-11-28,449.801
2008-12-01,440.188
2008-12-02,440.982
2008-12-03,444.864
2008-12-04,446.424
2008-12-05,427.69
2008-12-08,447.862
2008-12-09,450.582
2008-12-10,451.127
2008-12-11,458.466
2008-12-12,457.38
2008-12-15,471.003
2008-12-16,475.96
2008-12-17,502.398
2008-12-18,511.566
2008-12-19,487.151
2008-12-22,485.797
2008-12-23,487.177
2008-12-24,489.884
2008-12-25,489.884
2008-12-26,492.248
2008-12-29,502.406
2008-12-30,503.93
2008-12-31,494.001
2009-01-01,494.001
2009-01-02,501.324
2009-01-05,501.584
2009-01-06,501.915
2009-01-07,510.275
2009-01-08,507.449
2009-01-09,498.496
2009-01-12,488.095
2009-01-13,479.908
2009-01-14,463.285
2009-01-15,465.567
2009-01-16,479.888
2009-01-19,471.196
2009-01-20,458.411
2009-01-21,452.011
2009-01-22,458.391
2009-01-23,454.652
2009-01-26,471.077
2009-01-27,468.258
2009-01-28,477.103
2009-01-29,471.758
2009-01-30,465.425
2009-02-02,458.129
2009-02-03,466.607
2009-02-04,467.036
2009-02-05,460.673
2009-02-06,468.514
2009-02-09,476.463
2009-02-10,471.352
2009-02-11,469.111
2009-02-12,460.085
2009-02-13,467.825
2009-02-16,457.66
2009-02-17,435.932
2009-02-18,435.879
2009-02-19,439.196
2009-02-20,428.17
2009-02-23,432.555
2009-02-24,425.4
2009-02-25,419.819
2009-02-26,429.247
2009-02-27,430.183
2009-03-02,417.549
2009-03-03,407.138
2009-03-04,413.564
2009-03-05,407.282
2009-03-06,413.861
2009-03-09,411.708
2009-03-10,422.481
2009-03-11,427.275
2009-03-12,431.975
2009-03-13,436.545
2009-03-16,442.508
2009-03-17,441.822
2009-03-18,452.003
2009-03-19,479.694
2009-03-20,471.552
2009-03-23,481.944
2009-03-24,473.287
2009-03-25,473.856
2009-03-26,465.855
2009-03-27,452.673
2009-03-30,444.933
2009-03-31,459.963
2009-04-01,462.303
2009-04-02,487.003
2009-04-03,482.404
2009-04-06,485.337
2009-04-07,480.626
2009-04-08,481.384
2009-04-09,490.808
2009-04-10,490.808
2009-04-13,494.97
2009-04-14,496.147
2009-04-15,490.578
2009-04-16,496.04
2009-04-17,495.934
2009-04-20,485.635
2009-04-21,478.964
2009-04-22,485.169
2009-04-23,485.363
2009-04-24,498.858
2009-04-27,494.035
2009-04-28,486.664
2009-04-29,504.475
2009-04-30,510.362
2009-05-01,510.439
2009-05-04,527.218
2009-05-05,527.37
2009-05-06,537.993
2009-05-07,550.278
2009-05-08,559.535
2009-05-11,560.1
2009-05-12,548.565
2009-05-13,539.96
2009-05-14,547.92
2009-05-15,551.17
2009-05-18,551.766
2009-05-19,565.679
2009-05-20,575.431
2009-05-21,566.215
2009-05-22,579.373
2009-05-25,579.488
2009-05-26,581.312
2009-05-27,582.436
2009-05-28,579.081
2009-05-29,585.572
2009-06-01,591.314
2009-06-02,594.578
2009-06-03,585.826
2009-06-04,583.51
2009-06-05,574.773
2009-06-08,559.49
2009-06-09,574.955
2009-06-10,571.377
2009-06-11,579.901
2009-06-12,576.584
2009-06-15,563.476
2009-06-16,564.064
2009-06-17,550.129
2009-06-18,558.31
2009-06-19,567.687
2009-06-22,556.36
2009-06-23,563.716
2009-06-24,568.942
2009-06-25,565.173
2009-06-26,571.867
2009-06-29,577.72
2009-06-30,579.106
2009-07-01,593.937
2009-07-02,579.677
2009-07-03,581.8
2009-07-06,573.533
2009-07-07,576.048
2009-07-08,567.882
2009-07-09,572.717
2009-07-10,563.405
2009-07-13,571.993
2009-07-14,574.202
2009-07-15,589.309
2009-07-16,587.186
2009-07-17,588.325
2009-07-20,596.91
2009-07-21,597.691
2009-07-22,596.378
2009-07-23,601.073
2009-07-24,596.758
2009-07-27,600.785
2009-07-28,599.056
2009-07-29,596.861
2009-07-30,597.257
2009-07-31,598.289
2009-08-03,617.985
2009-08-04,621.024
2009-08-05,620.216
2009-08-06,617.826
2009-08-07,612.136
2009-08-10,610.313
2009-08-11,608.207
2009-08-12,614.521
2009-08-13,621.813
2009-08-14,621.566
2009-08-17,603.689
2009-08-18,611.069
2009-08-19,618.923
2009-08-20,627.66
2009-08-21,640.053
2009-08-24,648.244
2009-08-25,649.38
2009-08-26,644.507
2009-08-27,640.649
2009-08-28,647.415
2009-08-31,645.952
2009-09-01,639.66
2009-09-02,626.034
2009-09-03,633.486
2009-09-04,638.746
2009-09-07,653.347
2009-09-08,660.134
2009-09-09,667.334
2009-09-10,670.905
2009-09-11,677.657
2009-09-14,679.123
2009-09-15,685.173
2009-09-16,697.975
2009-09-17,712.051
2009-09-18,706.687
2009-09-21,697.184
2009-09-22,708.066
2009-09-23,707.474
2009-09-24,701.044
2009-09-25,698.107
2009-09-28,701.969
2009-09-29,698.369
2009-09-30,703.979
2009-10-01,699.961
2009-10-02,693.692
2009-10-05,700.824
2009-10-06,722.338
2009-10-07,723.025
2009-10-08,733.787
2009-10-09,733.865
2009-10-12,743.625
2009-10-13,735.142
2009-10-14,752.023
2009-10-15,749.355
2009-10-16,742.677
2009-10-19,750.733
2009-10-20,748.13
2009-10-21,748.25
2009-10-22,738.04
2009-10-23,735.142
2009-10-26,722.062
2009-10-27,715.171
2009-10-28,693.48
2009-10-29,715.074
2009-10-30,700.668
2009-11-02,706.318
2009-11-03,691.446
2009-11-04,712.21
2009-11-05,718.076
2009-11-06,716.679
2009-11-09,728.955
2009-11-10,725.505
2009-11-11,727.116
2009-11-12,719.557
2009-11-13,721.482
2009-11-16,731.056
2009-11-17,719.212
2009-11-18,728.534
2009-11-19,714.189
2009-11-20,713.538
2009-11-23,727.658
2009-11-24,722.087
2009-11-25,727.198
2009-11-26,709.357
2009-11-27,715.785
2009-11-30,709.252
2009-12-01,724.346
2009-12-02,722.766
2009-12-03,723.868
2009-12-04,716.066
2009-12-07,710.617
2009-12-08,698.827
2009-12-09,686.794
2009-12-10,690.655
2009-12-11,691.317
2009-12-14,696.224
2009-12-15,691.327
2009-12-16,697.061
2009-12-17,677.369
2009-12-18,677.742
2009-12-21,689.288
2009-12-22,690.114
2009-12-23,696.805
2009-12-24,699.597
2009-12-25,699.597
2009-12-28,699.019
2009-12-29,704.373
2009-12-30,701.143
2009-12-31,700.09
2010-01-01,700.09
2010-01-04,714.092
2010-01-05,716.342
2010-01-06,715.909
2010-01-07,718.867
2010-01-08,725.124
2010-01-11,733.494
2010-01-12,726.56
2010-01-13,725.728
2010-01-14,720.363
2010-01-15,698.646
2010-01-18,702.346
2010-01-19,694.157
2010-01-20,674.161
2010-01-21,664.558
2010-01-22,658.825
2010-01-25,659.029
2010-01-26,653.925
2010-01-27,648.89
2010-01-28,636.957
2010-01-29,632.542
2010-02-01,637.27
2010-02-02,643.605
2010-02-03,624.38
2010-02-04,590.266
2010-02-05,578.732
2010-02-08,586.541
2010-02-09,592.111
2010-02-10,600.197
2010-02-11,592.362
2010-02-12,587.626
2010-02-15,586.108
2010-02-16,594.182
2010-02-17,594.346
2010-02-18,599.069
2010-02-19,600.854
2010-02-22,605.131
2010-02-23,594.88
2010-02-24,592.395
2010-02-25,579.536
2010-02-26,591.815
2010-03-01,592.765
2010-03-02,598.522
2010-03-03,608.371
2010-03-04,607.537
2010-03-05,621.254
2010-03-08,619.538
2010-03-09,612.883
2010-03-10,625.929
2010-03-11,626.769
2010-03-12,630.856
2010-03-15,621.541
2010-03-16,634.13
2010-03-17,644.144
2010-03-18,633.202
2010-03-19,627.531
2010-03-22,620.961
2010-03-23,626.888
2010-03-24,612.244
2010-03-25,617.497
2010-03-26,622.677
2010-03-29,631.134
2010-03-30,627.725
2010-03-31,629.701
2010-04-01,635.68
2010-04-02,635.68
2010-04-05,634.224
2010-04-06,629.292
2010-04-07,623.917
2010-04-08,619.685
2010-04-09,635.747
2010-04-12,648.295
2010-04-13,645.137
2010-04-14,654.254
2010-04-15,648.797
2010-04-16,631.72
2010-04-19,623.219
2010-04-20,631.258
2010-04-21,617.907
2010-04-22,599.136
2010-04-23,605.568
2010-04-26,585.059
2010-04-27,554.167
2010-04-28,539.592
2010-04-29,565.149
2010-04-30,573.182
2010-05-03,568.708
2010-05-04,541.453
2010-05-05,525.991
2010-05-06,507.886
2010-05-07,489.219
2010-05-10,554.357
2010-05-11,542.514
2010-05-12,556.811
2010-05-13,548.943
2010-05-14,521.045
2010-05-17,518.029
2010-05-18,521.926
2010-05-19,508.857
2010-05-20,498.02
2010-05-21,510.957
2010-05-24,504.55
2010-05-25,486.214
2010-05-26,499.053
2010-05-27,518.747
2010-05-28,520.12
2010-05-31,517.62
2010-06-01,521.169
2010-06-02,514.672
2010-06-03,520.065
2010-06-04,501.917
2010-06-07,495.474
2010-06-08,490.764
2010-06-09,497.587
2010-06-10,512.934
2010-06-11,515.875
2010-06-14,527.46
2010-06-15,529.767
2010-06-16,534.311
2010-06-17,534.487
2010-06-18,548.028
2010-06-21,553.042
2010-06-22,546.975
2010-06-23,540.389
2010-06-24,531.421
2010-06-25,529.321
2010-06-28,530.442
2010-06-29,510.54
2010-06-30,516.409
2010-07-01,522.328
2010-07-02,532.454
2010-07-05,531.78
2010-07-06,547.874
2010-07-07,555.524
2010-07-08,562.397
2010-07-09,551.099
2010-07-12,548.054
2010-07-13,551.782
2010-07-14,551.057
2010-07-15,559.288
2010-07-16,551.525
2010-07-19,550.249
2010-07-20,549.719
2010-07-21,545.083
2010-07-22,560.426
2010-07-23,553.824
2010-07-26,561.229
2010-07-27,569.587
2010-07-28,576.819
2010-07-29,577.065
2010-07-30,572.15
2010-08-02,589.626
2010-08-03,591.789
2010-08-04,591.292
2010-08-05,589.659
2010-08-06,585.498
2010-08-09,591.483
2010-08-10,581.273
2010-08-11,560.852
2010-08-12,559.21
2010-08-13,556.116
2010-08-16,562.65
2010-08-17,573.443
2010-08-18,569.83
2010-08-19,565.86
2010-08-20,557.864
2010-08-23,557.42
2010-08-24,554.557
2010-08-25,547.679
2010-08-26,557.188
2010-08-27,559.748
2010-08-30,559.783
2010-08-31,560.864
2010-09-01,570.101
2010-09-02,567.355
2010-09-03,568.047
2010-09-06,573.426
2010-09-07,564.396
2010-09-08,561.625
2010-09-09,566.672
