Date,PORTUGAL IMI IMI (Large+Mid+Small Cap)
2010-09-09,581.691
2010-09-10,581.995
2010-09-13,596.527
2010-09-14,603.268
2010-09-15,600.067
2010-09-16,600.634
2010-09-17,595.399
2010-09-20,596.196
2010-09-21,602.343
2010-09-22,611.072
2010-09-23,606.199
2010-09-24,618.25
2010-09-27,619.753
2010-09-28,623.565
2010-09-29,626.241
2010-09-30,630.958
2010-10-01,640.889
2010-10-04,634.053
2010-10-05,650.392
2010-10-06,658.561
2010-10-07,666.027
2010-10-08,667.405
2010-10-11,665.418
2010-10-12,655.713
2010-10-13,667.856
2010-10-14,672.63
2010-10-15,673.832
2010-10-18,675.77
2010-10-19,670.013
2010-10-20,675.947
2010-10-21,682.162
2010-10-22,679.844
2010-10-25,686.557
2010-10-26,684.682
2010-10-27,672.136
2010-10-28,687.773
2010-10-29,691.014
2010-11-01,693.531
2010-11-02,701.346
2010-11-03,696.73
2010-11-04,702.892
2010-11-05,681.923
2010-11-08,672.584
2010-11-09,670.431
2010-11-10,658.97
2010-11-11,647.961
2010-11-12,653.139
2010-11-15,652.435
2010-11-16,647.009
2010-11-17,649.626
2010-11-18,658.364
2010-11-19,662.311
2010-11-22,651.379
2010-11-23,628.893
2010-11-24,629.851
2010-11-25,626.834
2010-11-26,615.363
2010-11-29,596.728
2010-11-30,586.603
2010-12-01,604.081
2010-12-02,620.705
2010-12-03,635.155
2010-12-06,630.54
2010-12-07,640.336
2010-12-08,639.569
2010-12-09,642.446
2010-12-10,648.312
2010-12-13,660.176
2010-12-14,654.432
2010-12-15,644.825
2010-12-16,633.69
2010-12-17,628.456
2010-12-20,630.602
2010-12-21,635.855
2010-12-22,633.607
2010-12-23,630.918
2010-12-24,633.622
2010-12-27,627.714
2010-12-28,625.265
2010-12-29,626.681
2010-12-30,624.576
2010-12-31,625.19
2011-01-03,631.602
2011-01-04,636.073
2011-01-05,624.089
2011-01-06,611.842
2011-01-07,591.721
2011-01-10,581.134
2011-01-11,593.955
2011-01-12,614.756
2011-01-13,630.084
2011-01-14,624.098
2011-01-17,619.35
2011-01-18,632.613
2011-01-19,639.017
2011-01-20,641.868
2011-01-21,652.585
2011-01-24,660.798
2011-01-25,652.243
2011-01-26,652.832
2011-01-27,656.104
2011-01-28,650.68
2011-01-31,661.154
2011-02-01,672.855
2011-02-02,675.78
2011-02-03,664.151
2011-02-04,662.176
2011-02-07,664.987
2011-02-08,677.453
2011-02-09,684.538
2011-02-10,667.382
2011-02-11,664.922
2011-02-14,663.517
2011-02-15,668.621
2011-02-16,675.743
2011-02-17,679.418
2011-02-18,673.906
2011-02-21,660.653
2011-02-22,661.756
2011-02-23,666.366
2011-02-24,670.227
2011-02-25,673.124
2011-02-28,677.593
2011-03-01,678.257
2011-03-02,679.812
2011-03-03,680.853
2011-03-04,678.718
2011-03-07,679.383
2011-03-08,678.705
2011-03-09,680.305
2011-03-10,671.941
2011-03-11,671.442
2011-03-14,682.433
2011-03-15,674.162
2011-03-16,665.813
2011-03-17,668.346
2011-03-18,681.784
2011-03-21,695.291
2011-03-22,685.643
2011-03-23,675.189
2011-03-24,686.384
2011-03-25,682.591
2011-03-28,678.783
2011-03-29,676.523
2011-03-30,681.587
2011-03-31,677.862
2011-04-01,685.172
2011-04-04,689.604
2011-04-05,682.051
2011-04-06,692.452
2011-04-07,696.654
2011-04-08,704.306
2011-04-11,705.786
2011-04-12,696.402
2011-04-13,706.424
2011-04-14,693.459
2011-04-15,688.683
2011-04-18,663.72
2011-04-19,671.737
2011-04-20,683.794
2011-04-21,687.87
2011-04-22,687.87
2011-04-25,687.374
2011-04-26,688.993
2011-04-27,692.163
2011-04-28,703.66
2011-04-29,706.705
2011-05-02,715.247
2011-05-03,710.346
2011-05-04,709.818
2011-05-05,703.695
2011-05-06,705.143
2011-05-09,691.105
2011-05-10,698.177
2011-05-11,700.506
2011-05-12,695.854
2011-05-13,695.793
2011-05-16,695.134
2011-05-17,691.714
2011-05-18,692.728
2011-05-19,696.438
2011-05-20,688.199
2011-05-23,673.904
2011-05-24,678.152
2011-05-25,681.867
2011-05-26,681.063
2011-05-27,690.02
2011-05-30,685.32
2011-05-31,697.404
2011-06-01,692.321
2011-06-02,695.919
2011-06-03,710.254
2011-06-06,704.805
2011-06-07,708.373
2011-06-08,692.58
2011-06-09,690.461
2011-06-10,672.092
2011-06-13,671.735
2011-06-14,681.443
2011-06-15,659.382
2011-06-16,648.959
2011-06-17,665.466
2011-06-20,652.057
2011-06-21,663.578
2011-06-22,661.953
2011-06-23,639.938
2011-06-24,636.967
2011-06-27,638.527
2011-06-28,642.101
2011-06-29,656.922
2011-06-30,679.934
2011-07-01,681.188
2011-07-04,689.551
2011-07-05,682.601
2011-07-06,655.157
2011-07-07,669.164
2011-07-08,655.095
2011-07-11,614.871
2011-07-12,619.035
2011-07-13,625.557
2011-07-14,612.764
2011-07-15,608.28
2011-07-18,589.595
2011-07-19,606.223
2011-07-20,618.965
2011-07-21,643.122
2011-07-22,652.437
2011-07-25,646.84
2011-07-26,653.192
2011-07-27,632.796
2011-07-28,634.628
2011-07-29,637.359
2011-08-01,613.961
2011-08-02,606.451
2011-08-03,601.791
2011-08-04,577.718
2011-08-05,573.499
2011-08-08,557.252
2011-08-09,551.385
2011-08-10,543.934
2011-08-11,555.666
2011-08-12,570.121
2011-08-15,591.867
2011-08-16,581.424
2011-08-17,588.898
2011-08-18,559.357
2011-08-19,562.111
2011-08-22,571.472
2011-08-23,571.733
2011-08-24,574.953
2011-08-25,566.729
2011-08-26,562.202
2011-08-29,583.567
2011-08-30,578.477
2011-08-31,592.005
2011-09-01,584.295
2011-09-02,587.629
2011-09-05,567.464
2011-09-06,550.601
2011-09-07,562.52
2011-09-08,566.419
2011-09-09,541.559
2011-09-12,514.833
2011-09-13,521.0
2011-09-14,528.337
2011-09-15,550.252
2011-09-16,553.434
2011-09-19,534.566
2011-09-20,543.97
2011-09-21,545.531
2011-09-22,509.639
2011-09-23,506.705
2011-09-26,507.306
2011-09-27,528.586
2011-09-28,528.159
2011-09-29,532.426
2011-09-30,517.193
2011-10-03,498.337
2011-10-04,489.265
2011-10-05,503.105
2011-10-06,514.441
2011-10-07,522.809
2011-10-10,541.152
2011-10-11,533.511
2011-10-12,551.623
2011-10-13,539.776
2011-10-14,551.03
2011-10-17,539.474
2011-10-18,536.025
2011-10-19,539.747
2011-10-20,530.156
2011-10-21,544.356
2011-10-24,542.67
2011-10-25,532.567
2011-10-26,528.674
2011-10-27,553.879
2011-10-28,551.197
2011-10-31,535.218
2011-11-01,505.779
2011-11-02,509.073
2011-11-03,522.87
2011-11-04,518.276
2011-11-07,520.11
2011-11-08,519.486
2011-11-09,505.585
2011-11-10,503.767
2011-11-11,505.56
2011-11-14,498.583
2011-11-15,491.071
2011-11-16,488.82
2011-11-17,484.383
2011-11-18,484.263
2011-11-21,471.801
2011-11-22,466.84
2011-11-23,458.279
2011-11-24,453.567
2011-11-25,453.456
2011-11-28,469.055
2011-11-29,469.772
2011-11-30,488.76
2011-12-01,485.666
2011-12-02,492.173
2011-12-05,503.329
2011-12-06,494.27
2011-12-07,494.67
2011-12-08,479.147
2011-12-09,488.134
2011-12-12,472.61
2011-12-13,461.246
2011-12-14,450.959
2011-12-15,458.351
2011-12-16,456.998
2011-12-19,456.786
2011-12-20,461.719
2011-12-21,452.239
2011-12-22,458.065
2011-12-23,462.455
2011-12-26,462.455
2011-12-27,467.83
2011-12-28,465.969
2011-12-29,465.231
2011-12-30,471.363
2012-01-02,480.764
2012-01-03,489.795
2012-01-04,475.647
2012-01-05,463.457
2012-01-06,467.277
2012-01-09,464.917
2012-01-10,464.804
2012-01-11,458.567
2012-01-12,464.049
2012-01-13,455.776
2012-01-16,452.099
2012-01-17,456.337
2012-01-18,454.111
2012-01-19,462.84
2012-01-20,464.07
2012-01-23,466.456
2012-01-24,463.898
2012-01-25,459.978
2012-01-26,471.03
2012-01-27,465.714
2012-01-30,454.044
2012-01-31,455.885
2012-02-01,461.539
2012-02-02,462.789
2012-02-03,470.071
2012-02-06,467.92
2012-02-07,483.472
2012-02-08,493.893
2012-02-09,492.77
2012-02-10,484.233
2012-02-13,490.83
2012-02-14,487.813
2012-02-15,483.813
2012-02-16,478.922
2012-02-17,484.378
2012-02-20,490.218
2012-02-21,487.135
2012-02-22,485.403
2012-02-23,478.644
2012-02-24,488.507
2012-02-27,483.724
2012-02-28,487.875
2012-02-29,486.859
2012-03-01,489.219
2012-03-02,487.861
2012-03-05,486.595
2012-03-06,469.979
2012-03-07,474.046
2012-03-08,484.029
2012-03-09,482.594
2012-03-12,476.199
2012-03-13,482.359
2012-03-14,476.134
2012-03-15,475.615
2012-03-16,476.402
2012-03-19,482.664
2012-03-20,485.103
2012-03-21,484.902
2012-03-22,480.744
2012-03-23,483.243
2012-03-26,489.329
2012-03-27,490.224
2012-03-28,485.323
2012-03-29,478.968
2012-03-30,482.782
2012-04-02,482.698
2012-04-03,479.594
2012-04-04,461.319
2012-04-05,458.592
2012-04-06,458.592
2012-04-09,458.855
2012-04-10,451.894
2012-04-11,457.492
2012-04-12,456.009
2012-04-13,450.1
2012-04-16,444.818
2012-04-17,454.364
2012-04-18,448.712
2012-04-19,448.882
2012-04-20,451.983
2012-04-23,441.145
2012-04-24,447.806
2012-04-25,453.238
2012-04-26,448.294
2012-04-27,455.435
2012-04-30,460.111
2012-05-01,459.746
2012-05-02,453.231
2012-05-03,452.123
2012-05-04,450.282
2012-05-07,451.71
2012-05-08,453.784
2012-05-09,448.14
2012-05-10,451.722
2012-05-11,452.558
2012-05-14,439.515
2012-05-15,428.785
2012-05-16,417.88
2012-05-17,404.134
2012-05-18,405.586
2012-05-21,406.749
2012-05-22,413.688
2012-05-23,394.957
2012-05-24,395.603
2012-05-25,397.828
2012-05-28,396.085
2012-05-29,391.834
2012-05-30,383.021
2012-05-31,382.251
2012-06-01,376.189
2012-06-04,383.289
2012-06-05,385.729
2012-06-06,391.996
2012-06-07,392.104
2012-06-08,389.807
2012-06-11,389.291
2012-06-12,385.334
2012-06-13,382.905
2012-06-14,386.922
2012-06-15,396.707
2012-06-18,396.525
2012-06-19,403.843
2012-06-20,409.479
2012-06-21,404.154
2012-06-22,404.803
2012-06-25,393.175
2012-06-26,384.389
2012-06-27,389.713
2012-06-28,385.364
2012-06-29,404.304
2012-07-02,410.53
2012-07-03,418.925
2012-07-04,420.971
2012-07-05,409.24
2012-07-06,396.302
2012-07-09,397.425
2012-07-10,399.31
2012-07-11,399.16
2012-07-12,396.966
2012-07-13,402.675
2012-07-16,400.517
2012-07-17,403.563
2012-07-18,405.407
2012-07-19,404.528
2012-07-20,393.13
2012-07-23,377.69
2012-07-24,367.714
2012-07-25,364.537
2012-07-26,381.545
2012-07-27,388.182
2012-07-30,390.614
2012-07-31,392.446
2012-08-01,388.775
2012-08-02,377.867
2012-08-03,389.818
2012-08-06,398.076
2012-08-07,410.13
2012-08-08,407.705
2012-08-09,410.092
2012-08-10,409.216
2012-08-13,408.488
2012-08-14,408.214
2012-08-15,406.806
2012-08-16,411.711
2012-08-17,414.387
2012-08-20,420.212
2012-08-21,425.791
2012-08-22,423.572
2012-08-23,420.506
2012-08-24,417.687
2012-08-27,424.511
2012-08-28,427.701
2012-08-29,426.596
2012-08-30,421.961
2012-08-31,429.813
2012-09-03,434.543
2012-09-04,432.788
2012-09-05,436.033
2012-09-06,449.409
2012-09-07,465.963
2012-09-10,465.898
2012-09-11,473.262
2012-09-12,479.25
2012-09-13,476.911
2012-09-14,493.769
2012-09-17,488.851
2012-09-18,475.248
2012-09-19,478.12
2012-09-20,473.947
2012-09-21,482.563
2012-09-24,473.523
2012-09-25,473.097
2012-09-26,458.568
2012-09-27,461.023
2012-09-28,457.673
2012-10-01,462.694
2012-10-02,465.728
2012-10-03,468.967
2012-10-04,471.45
2012-10-05,482.985
2012-10-08,477.539
2012-10-09,474.354
2012-10-10,469.361
2012-10-11,477.327
2012-10-12,476.996
2012-10-15,475.19
2012-10-16,484.211
2012-10-17,491.276
2012-10-18,499.127
2012-10-19,489.313
2012-10-22,493.282
2012-10-23,482.147
2012-10-24,483.826
2012-10-25,480.904
2012-10-26,479.866
2012-10-29,474.669
2012-10-30,481.061
2012-10-31,477.501
2012-11-01,479.004
2012-11-02,475.519
2012-11-05,470.646
2012-11-06,471.882
2012-11-07,464.198
2012-11-08,464.931
2012-11-09,462.975
2012-11-12,461.719
2012-11-13,462.364
2012-11-14,460.536
2012-11-15,459.456
2012-11-16,446.825
2012-11-19,460.729
2012-11-20,462.449
2012-11-21,465.952
2012-11-22,469.961
2012-11-23,472.913
2012-11-26,470.139
2012-11-27,464.819
2012-11-28,462.42
2012-11-29,468.244
2012-11-30,468.723
2012-12-03,472.598
2012-12-04,475.437
2012-12-05,483.327
2012-12-06,482.411
2012-12-07,483.991
2012-12-10,481.557
2012-12-11,494.167
2012-12-12,499.769
2012-12-13,505.071
2012-12-14,507.726
2012-12-17,510.28
2012-12-18,517.897
2012-12-19,523.9
2012-12-20,525.704
2012-12-21,519.596
2012-12-24,521.486
2012-12-25,521.486
2012-12-26,522.553
2012-12-27,522.229
2012-12-28,518.064
2012-12-31,516.072
2013-01-01,516.072
2013-01-02,533.542
2013-01-03,533.129
2013-01-04,531.325
2013-01-07,533.663
2013-01-08,530.804
2013-01-09,545.228
2013-01-10,560.326
2013-01-11,569.817
2013-01-14,572.616
2013-01-15,569.436
2013-01-16,563.866
2013-01-17,575.304
2013-01-18,574.682
2013-01-21,582.63
2013-01-22,577.749
2013-01-23,585.852
2013-01-24,583.979
2013-01-25,587.617
2013-01-28,586.8
2013-01-29,587.053
2013-01-30,589.434
2013-01-31,583.24
2013-02-01,596.232
2013-02-04,579.533
2013-02-05,581.435
2013-02-06,578.308
2013-02-07,569.826
2013-02-08,571.061
2013-02-11,573.344
2013-02-12,582.746
2013-02-13,583.176
2013-02-14,572.559
2013-02-15,569.221
2013-02-18,566.617
2013-02-19,572.756
2013-02-20,573.317
2013-02-21,558.585
2013-02-22,557.995
2013-02-25,566.12
2013-02-26,545.468
2013-02-27,545.37
2013-02-28,543.119
2013-03-01,535.006
2013-03-04,532.53
2013-03-05,544.648
2013-03-06,538.456
2013-03-07,545.725
2013-03-08,548.639
2013-03-11,546.413
2013-03-12,549.454
2013-03-13,546.371
2013-03-14,560.849
2013-03-15,561.185
2013-03-18,551.258
2013-03-19,543.818
2013-03-20,551.856
2013-03-21,549.858
2013-03-22,553.106
2013-03-25,543.441
2013-03-26,534.368
2013-03-27,524.0
2013-03-28,526.775
2013-03-29,526.775
2013-04-01,527.021
2013-04-02,525.131
2013-04-03,509.095
2013-04-04,515.899
2013-04-05,519.414
2013-04-08,513.789
2013-04-09,529.497
2013-04-10,550.017
2013-04-11,549.751
2013-04-12,549.22
2013-04-15,545.429
2013-04-16,539.942
2013-04-17,528.164
2013-04-18,526.891
2013-04-19,539.836
2013-04-22,540.373
2013-04-23,554.567
2013-04-24,564.043
2013-04-25,574.762
2013-04-26,567.472
2013-04-29,580.267
2013-04-30,582.429
2013-05-01,582.827
2013-05-02,576.242
2013-05-03,580.611
2013-05-06,582.128
2013-05-07,587.739
2013-05-08,585.503
2013-05-09,581.282
2013-05-10,577.056
2013-05-13,573.695
2013-05-14,561.051
2013-05-15,560.726
2013-05-16,560.722
2013-05-17,561.807
2013-05-20,566.402
2013-05-21,565.237
2013-05-22,564.535
2013-05-23,559.863
2013-05-24,566.765
2013-05-27,571.915
2013-05-28,571.707
2013-05-29,570.223
2013-05-30,570.093
2013-05-31,560.453
2013-06-03,557.394
2013-06-04,565.766
2013-06-05,561.202
2013-06-06,559.781
2013-06-07,568.131
2013-06-10,564.43
2013-06-11,563.334
2013-06-12,565.963
2013-06-13,561.275
2013-06-14,566.816
2013-06-17,573.944
2013-06-18,580.458
2013-06-19,578.334
2013-06-20,549.789
2013-06-21,528.784
2013-06-24,512.157
2013-06-25,524.351
2013-06-26,529.847
2013-06-27,530.022
2013-06-28,532.437
2013-07-01,538.165
2013-07-02,531.398
2013-07-03,501.379
2013-07-04,516.849
2013-07-05,511.338
2013-07-08,522.703
2013-07-09,519.912
2013-07-10,524.542
2013-07-11,522.847
2013-07-12,517.683
2013-07-15,521.86
2013-07-16,527.025
2013-07-17,525.907
2013-07-18,538.12
2013-07-19,537.703
2013-07-22,549.479
2013-07-23,551.192
2013-07-24,559.989
2013-07-25,559.307
2013-07-26,563.782
2013-07-29,562.887
2013-07-30,566.153
2013-07-31,560.223
2013-08-01,561.478
2013-08-02,565.162
2013-08-05,561.42
2013-08-06,557.974
2013-08-07,560.955
2013-08-08,577.577
2013-08-09,586.85
2013-08-12,583.484
2013-08-13,586.958
2013-08-14,590.54
2013-08-15,588.351
2013-08-16,588.691
2013-08-19,584.746
2013-08-20,578.857
2013-08-21,576.916
2013-08-22,588.031
2013-08-23,592.344
2013-08-26,588.099
2013-08-27,578.789
2013-08-28,576.029
2013-08-29,574.404
2013-08-30,564.408
2013-09-02,573.447
2013-09-03,571.303
2013-09-04,573.631
2013-09-05,576.272
2013-09-06,580.88
2013-09-09,581.447
2013-09-10,588.854
2013-09-11,592.087
2013-09-12,595.024
2013-09-13,592.737
2013-09-16,592.591
2013-09-17,583.837
2013-09-18,587.627
2013-09-19,597.338
2013-09-20,601.493
2013-09-23,595.888
2013-09-24,595.467
2013-09-25,601.886
2013-09-26,600.285
2013-09-27,599.171
2013-09-30,594.212
2013-10-01,595.269
2013-10-02,602.324
2013-10-03,599.552
2013-10-04,597.745
2013-10-07,592.313
2013-10-08,589.111
2013-10-09,589.585
2013-10-10,592.881
2013-10-11,604.817
2013-10-14,612.091
2013-10-15,612.97
2013-10-16,617.705
2013-10-17,627.121
2013-10-18,630.9
2013-10-21,634.869
2013-10-22,635.392
2013-10-23,627.252
2013-10-24,625.792
2013-10-25,618.038
2013-10-28,621.488
2013-10-29,623.786
2013-10-30,630.724
2013-10-31,615.44
2013-11-01,610.319
2013-11-04,617.069
2013-11-05,618.814
2013-11-06,629.782
2013-11-07,621.325
2013-11-08,612.819
2013-11-11,621.453
2013-11-12,622.292
2013-11-13,615.764
2013-11-14,617.768
2013-11-15,618.392
2013-11-18,625.343
2013-11-19,624.706
2013-11-20,616.955
2013-11-21,618.71
2013-11-22,624.179
2013-11-25,625.278
2013-11-26,626.936
2013-11-27,638.112
2013-11-28,641.741
2013-11-29,645.165
2013-12-02,640.988
2013-12-03,637.072
2013-12-04,627.587
2013-12-05,627.371
2013-12-06,627.104
2013-12-09,635.742
2013-12-10,641.346
2013-12-11,639.963
2013-12-12,630.136
2013-12-13,626.403
2013-12-16,631.614
2013-12-17,629.816
2013-12-18,632.533
2013-12-19,631.817
2013-12-20,637.62
2013-12-23,647.262
2013-12-24,644.855
2013-12-25,644.855
2013-12-26,646.059
2013-12-27,652.592
2013-12-30,648.205
2013-12-31,647.124
2014-01-01,647.124
2014-01-02,644.735
2014-01-03,656.341
2014-01-06,659.08
2014-01-07,671.279
2014-01-08,680.096
2014-01-09,681.203
2014-01-10,686.537
2014-01-13,689.509
2014-01-14,683.82
2014-01-15,682.392
2014-01-16,681.137
2014-01-17,681.37
2014-01-20,680.808
2014-01-21,677.418
2014-01-22,659.942
2014-01-23,665.12
2014-01-24,659.099
2014-01-27,651.331
2014-01-28,660.765
2014-01-29,658.591
2014-01-30,651.655
2014-01-31,641.831
2014-02-03,636.464
2014-02-04,641.724
2014-02-05,644.482
2014-02-06,663.072
2014-02-07,667.536
2014-02-10,668.028
2014-02-11,679.236
2014-02-12,670.914
2014-02-13,679.125
2014-02-14,688.715
2014-02-17,700.602
2014-02-18,698.822
2014-02-19,697.115
2014-02-20,694.183
2014-02-21,701.336
2014-02-24,706.388
2014-02-25,710.756
2014-02-26,699.477
2014-02-27,705.291
2014-02-28,718.045
2014-03-03,698.258
2014-03-04,713.078
2014-03-05,717.977
2014-03-06,731.58
2014-03-07,730.205
2014-03-10,738.164
2014-03-11,743.324
2014-03-12,734.099
2014-03-13,721.118
2014-03-14,717.63
2014-03-17,729.249
2014-03-18,735.67
2014-03-19,734.679
2014-03-20,726.703
2014-03-21,725.98
2014-03-24,716.754
2014-03-25,723.679
2014-03-26,731.626
2014-03-27,730.749
2014-03-28,737.749
2014-03-31,743.266
2014-04-01,754.339
2014-04-02,746.728
2014-04-03,746.459
2014-04-04,739.821
2014-04-07,739.589
2014-04-08,728.447
2014-04-09,734.777
2014-04-10,732.804
2014-04-11,724.523
2014-04-14,721.066
2014-04-15,713.029
2014-04-16,726.845
2014-04-17,735.523
2014-04-18,735.523
2014-04-21,733.848
2014-04-22,746.605
2014-04-23,740.149
2014-04-24,740.319
2014-04-25,733.167
2014-04-28,735.894
2014-04-29,742.502
2014-04-30,744.858
2014-05-01,744.858
2014-05-02,750.065
2014-05-05,753.32
2014-05-06,758.811
2014-05-07,747.959
2014-05-08,749.083
2014-05-09,729.948
2014-05-12,737.525
2014-05-13,730.052
2014-05-14,706.178
2014-05-15,690.215
2014-05-16,692.977
2014-05-19,695.433
2014-05-20,694.553
2014-05-21,690.148
2014-05-22,694.558
2014-05-23,697.309
2014-05-26,709.496
2014-05-27,715.981
2014-05-28,723.28
2014-05-29,717.858
2014-05-30,724.767
2014-06-02,728.081
2014-06-03,725.373
2014-06-04,728.956
2014-06-05,736.294
2014-06-06,748.612
2014-06-09,752.615
2014-06-10,755.102
2014-06-11,743.513
2014-06-12,739.53
2014-06-13,737.763
2014-06-16,736.634
2014-06-17,735.574
2014-06-18,734.07
2014-06-19,740.699
2014-06-20,730.92
2014-06-23,726.841
2014-06-24,716.812
2014-06-25,722.243
2014-06-26,718.801
2014-06-27,712.226
2014-06-30,709.385
2014-07-01,730.203
2014-07-02,726.461
2014-07-03,719.584
2014-07-04,707.271
2014-07-07,696.268
2014-07-08,678.26
2014-07-09,662.905
2014-07-10,635.854
2014-07-11,642.829
2014-07-14,647.137
2014-07-15,636.403
2014-07-16,655.118
2014-07-17,647.628
2014-07-18,643.158
2014-07-21,644.779
2014-07-22,650.068
2014-07-23,663.716
2014-07-24,676.383
2014-07-25,672.957
2014-07-28,673.857
2014-07-29,664.265
2014-07-30,646.195
2014-07-31,626.785
2014-08-01,609.643
2014-08-04,615.75
2014-08-05,601.575
2014-08-06,572.31
2014-08-07,556.728
2014-08-08,552.77
2014-08-11,558.025
2014-08-12,556.784
2014-08-13,571.506
2014-08-14,578.373
2014-08-15,581.047
2014-08-18,592.887
2014-08-19,595.263
2014-08-20,593.486
2014-08-21,596.242
2014-08-22,590.148
2014-08-25,594.881
2014-08-26,606.591
2014-08-27,619.443
2014-08-28,610.536
2014-08-29,616.609
2014-09-01,610.664
2014-09-02,607.121
2014-09-03,613.354
2014-09-04,616.728
2014-09-05,618.993
2014-09-08,614.68
2014-09-09,602.96
2014-09-10,601.152
2014-09-11,601.393
2014-09-12,596.596
2014-09-15,590.554
2014-09-16,587.243
2014-09-17,590.92
2014-09-18,595.498
2014-09-19,592.733
2014-09-22,590.462
2014-09-23,584.062
2014-09-24,575.998
2014-09-25,566.364
2014-09-26,569.879
2014-09-29,568.991
2014-09-30,569.661
2014-10-01,562.995
2014-10-02,545.77
2014-10-03,545.493
2014-10-06,546.126
2014-10-07,545.127
2014-10-08,536.575
2014-10-09,526.903
2014-10-10,519.169
2014-10-13,522.42
2014-10-14,521.936
2014-10-15,508.666
2014-10-16,493.549
2014-10-17,506.777
2014-10-20,508.105
2014-10-21,522.873
2014-10-22,520.816
2014-10-23,522.004
2014-10-24,519.253
2014-10-27,515.552
2014-10-28,529.987
2014-10-29,526.288
2014-10-30,512.999
2014-10-31,519.856
2014-11-03,512.13
2014-11-04,500.656
2014-11-05,504.278
2014-11-06,503.351
2014-11-07,497.743
2014-11-10,507.544
2014-11-11,505.732
2014-11-12,491.623
2014-11-13,496.91
2014-11-14,498.953
2014-11-17,500.39
2014-11-18,509.474
2014-11-19,508.496
2014-11-20,503.109
2014-11-21,510.073
2014-11-24,513.064
2014-11-25,515.412
2014-11-26,511.845
2014-11-27,511.212
2014-11-28,499.104
2014-12-01,493.162
2014-12-02,498.942
2014-12-03,498.344
2014-12-04,500.078
2014-12-05,503.875
2014-12-08,499.002
2014-12-09,492.318
2014-12-10,481.271
2014-12-11,473.762
2014-12-12,466.722
2014-12-15,451.154
2014-12-16,459.856
2014-12-17,454.272
2014-12-18,466.067
2014-12-19,460.876
2014-12-22,459.718
2014-12-23,465.237
2014-12-24,461.85
2014-12-25,461.85
2014-12-26,461.131
2014-12-29,458.222
2014-12-30,449.268
2014-12-31,446.057
2015-01-01,446.057
2015-01-02,450.247
2015-01-05,433.512
2015-01-06,427.093
2015-01-07,420.138
2015-01-08,431.173
2015-01-09,426.549
2015-01-12,427.367
2015-01-13,437.677
2015-01-14,441.62
2015-01-15,441.978
2015-01-16,444.107
2015-01-19,454.249
2015-01-20,451.551
2015-01-21,461.24
2015-01-22,461.714
2015-01-23,456.734
2015-01-26,461.338
2015-01-27,461.201
2015-01-28,450.133
2015-01-29,452.642
2015-01-30,441.825
2015-02-02,450.111
2015-02-03,461.54
2015-02-04,457.121
2015-02-05,454.743
2015-02-06,451.5
2015-02-09,448.412
2015-02-10,450.307
2015-02-11,441.675
2015-02-12,452.45
2015-02-13,461.382
2015-02-16,461.304
2015-02-17,469.446
2015-02-18,473.897
2015-02-19,471.538
2015-02-20,474.195
2015-02-23,477.47
2015-02-24,486.608
2015-02-25,486.273
2015-02-26,484.572
2015-02-27,487.875
2015-03-02,483.632
2015-03-03,481.899
2015-03-04,468.281
2015-03-05,474.253
2015-03-06,468.967
2015-03-09,467.772
2015-03-10,449.767
2015-03-11,454.761
2015-03-12,460.144
2015-03-13,456.569
2015-03-16,463.225
2015-03-17,463.264
2015-03-18,468.407
2015-03-19,469.991
2015-03-20,488.203
2015-03-23,496.016
2015-03-24,499.484
2015-03-25,501.883
2015-03-26,493.346
2015-03-27,496.257
2015-03-30,492.724
2015-03-31,482.759
2015-04-01,487.754
2015-04-02,494.771
2015-04-03,494.771
2015-04-06,501.636
2015-04-07,500.979
2015-04-08,507.226
2015-04-09,513.026
2015-04-10,509.727
2015-04-13,508.421
2015-04-14,507.959
2015-04-15,508.877
2015-04-16,501.227
2015-04-17,494.704
2015-04-20,496.392
2015-04-21,496.188
2015-04-22,490.224
2015-04-23,492.752
2015-04-24,500.373
2015-04-27,508.579
2015-04-28,511.048
2015-04-29,511.433
2015-04-30,522.593
2015-05-01,523.386
2015-05-04,528.819
2015-05-05,517.942
2015-05-06,523.393
2015-05-07,516.754
2015-05-08,527.619
2015-05-11,528.997
2015-05-12,533.641
2015-05-13,544.119
2015-05-14,545.654
2015-05-15,544.703
2015-05-18,540.275
2015-05-19,531.409
2015-05-20,527.735
2015-05-21,529.29
2015-05-22,524.679
2015-05-25,514.995
2015-05-26,500.449
2015-05-27,507.557
2015-05-28,508.401
2015-05-29,503.178
2015-06-01,498.972
2015-06-02,514.054
2015-06-03,523.469
2015-06-04,517.798
2015-06-05,504.097
2015-06-08,494.626
2015-06-09,496.645
2015-06-10,510.745
2015-06-11,514.253
2015-06-12,508.644
2015-06-15,496.853
2015-06-16,495.666
2015-06-17,492.849
2015-06-18,500.513
2015-06-19,500.827
2015-06-22,514.486
2015-06-23,518.59
2015-06-24,513.303
2015-06-25,511.574
2015-06-26,510.92
2015-06-29,485.092
2015-06-30,486.016
2015-07-01,490.219
2015-07-02,490.337
2015-07-03,486.833
2015-07-06,467.391
2015-07-07,452.121
2015-07-08,464.722
2015-07-09,481.574
2015-07-10,501.461
2015-07-13,500.635
2015-07-14,496.764
2015-07-15,498.797
2015-07-16,503.076
2015-07-17,499.195
2015-07-20,501.208
2015-07-21,499.76
