Date,SPAIN LARGE GROWTH Large Cap
2010-08-19,898.273
2010-08-20,877.754
2010-08-23,883.475
2010-08-24,874.467
2010-08-25,862.287
2010-08-26,873.378
2010-08-27,884.882
2010-08-30,880.392
2010-08-31,888.863
2010-09-01,929.439
2010-09-02,934.459
2010-09-03,936.299
2010-09-06,944.028
2010-09-07,921.741
2010-09-08,936.493
2010-09-09,950.016
2010-09-10,943.588
2010-09-13,965.538
2010-09-14,977.019
2010-09-15,970.942
2010-09-16,977.655
2010-09-17,980.895
2010-09-20,997.21
2010-09-21,998.923
2010-09-22,1000.166
2010-09-23,994.177
2010-09-24,1038.11
2010-09-27,1021.359
2010-09-28,1029.511
2010-09-29,1029.598
2010-09-30,1033.682
2010-10-01,1028.323
2010-10-04,1018.502
2010-10-05,1047.517
2010-10-06,1054.298
2010-10-07,1065.461
2010-10-08,1063.237
2010-10-11,1053.472
2010-10-12,1048.862
2010-10-13,1067.153
2010-10-14,1078.98
2010-10-15,1079.246
2010-10-18,1070.423
2010-10-19,1056.86
2010-10-20,1069.566
2010-10-21,1093.665
2010-10-22,1086.106
2010-10-25,1094.369
2010-10-26,1082.481
2010-10-27,1069.556
2010-10-28,1080.5
2010-10-29,1086.065
2010-11-01,1070.051
2010-11-02,1087.764
2010-11-03,1076.749
2010-11-04,1093.174
2010-11-05,1056.133
2010-11-08,1046.526
2010-11-09,1055.245
2010-11-10,1026.701
2010-11-11,1021.169
2010-11-12,1026.889
2010-11-15,1032.6
2010-11-16,1011.341
2010-11-17,1023.029
2010-11-18,1043.601
2010-11-19,1054.695
2010-11-22,1030.529
2010-11-23,1003.551
2010-11-24,1019.044
2010-11-25,1010.457
2010-11-26,982.295
2010-11-29,954.937
2010-11-30,952.763
2010-12-01,987.38
2010-12-02,1014.95
2010-12-03,1049.391
2010-12-06,1034.447
2010-12-07,1047.883
2010-12-08,1051.161
2010-12-09,1043.417
2010-12-10,1053.894
2010-12-13,1072.109
2010-12-14,1071.711
2010-12-15,1036.181
2010-12-16,1025.014
2010-12-17,1011.583
2010-12-20,1003.329
2010-12-21,1031.058
2010-12-22,1033.031
2010-12-23,1016.939
2010-12-24,1020.947
2010-12-27,1000.156
2010-12-28,1002.549
2010-12-29,1012.231
2010-12-30,1007.202
2010-12-31,1017.325
2011-01-03,1015.123
2011-01-04,1012.946
2011-01-05,988.515
2011-01-06,973.647
2011-01-07,966.676
2011-01-10,966.689
2011-01-11,982.562
2011-01-12,1018.512
2011-01-13,1053.363
2011-01-14,1061.359
2011-01-17,1043.059
2011-01-18,1077.214
2011-01-19,1080.793
2011-01-20,1078.624
2011-01-21,1083.808
2011-01-24,1081.197
2011-01-25,1073.727
2011-01-26,1087.553
2011-01-27,1086.161
2011-01-28,1068.396
2011-01-31,1083.563
2011-02-01,1096.282
2011-02-02,1097.234
2011-02-03,1059.179
2011-02-04,1059.436
2011-02-07,1064.251
2011-02-08,1085.298
2011-02-09,1089.877
2011-02-10,1067.774
2011-02-11,1050.555
2011-02-14,1047.826
2011-02-15,1051.681
2011-02-16,1063.959
2011-02-17,1078.034
2011-02-18,1076.835
2011-02-21,1057.363
2011-02-22,1051.059
2011-02-23,1052.099
2011-02-24,1057.614
2011-02-25,1064.696
2011-02-28,1065.308
2011-03-01,1062.09
2011-03-02,1059.502
2011-03-03,1060.006
2011-03-04,1066.856
2011-03-07,1081.599
2011-03-08,1073.785
2011-03-09,1077.885
2011-03-10,1066.282
2011-03-11,1062.037
2011-03-14,1061.206
2011-03-15,1048.188
2011-03-16,1028.944
2011-03-17,1056.192
2011-03-18,1077.504
2011-03-21,1099.864
2011-03-22,1106.853
2011-03-23,1125.736
2011-03-24,1142.875
2011-03-25,1135.792
2011-03-28,1133.841
2011-03-29,1140.979
2011-03-30,1144.195
2011-03-31,1145.313
2011-04-01,1156.917
2011-04-04,1176.611
2011-04-05,1171.794
2011-04-06,1197.607
2011-04-07,1182.142
2011-04-08,1196.847
2011-04-11,1191.386
2011-04-12,1185.856
2011-04-13,1190.677
2011-04-14,1172.373
2011-04-15,1173.93
2011-04-18,1133.216
2011-04-19,1147.46
2011-04-20,1186.842
2011-04-21,1199.249
2011-04-22,1199.249
2011-04-25,1198.385
2011-04-26,1208.958
2011-04-27,1214.87
2011-04-28,1241.771
2011-04-29,1244.702
2011-05-02,1258.39
2011-05-03,1248.009
2011-05-04,1246.459
2011-05-05,1218.971
2011-05-06,1219.434
2011-05-09,1174.07
2011-05-10,1187.588
2011-05-11,1203.715
2011-05-12,1187.846
2011-05-13,1182.353
2011-05-16,1186.673
2011-05-17,1173.228
2011-05-18,1186.297
2011-05-19,1195.067
2011-05-20,1164.986
2011-05-23,1145.476
2011-05-24,1156.199
2011-05-25,1169.911
2011-05-26,1175.797
2011-05-27,1196.331
2011-05-30,1199.122
2011-05-31,1227.365
2011-06-01,1214.273
2011-06-02,1200.535
2011-06-03,1216.038
2011-06-06,1210.202
2011-06-07,1209.159
2011-06-08,1194.316
2011-06-09,1191.118
2011-06-10,1164.573
2011-06-13,1171.823
2011-06-14,1198.952
2011-06-15,1164.021
2011-06-16,1149.073
2011-06-17,1169.387
2011-06-20,1163.041
2011-06-21,1199.288
2011-06-22,1205.549
2011-06-23,1168.815
2011-06-24,1158.085
2011-06-27,1176.371
2011-06-28,1187.013
2011-06-29,1211.381
2011-06-30,1236.385
2011-07-01,1235.027
2011-07-04,1253.282
2011-07-05,1238.643
2011-07-06,1223.646
2011-07-07,1221.885
2011-07-08,1205.47
2011-07-11,1159.091
2011-07-12,1144.061
2011-07-13,1169.372
2011-07-14,1154.606
2011-07-15,1142.065
2011-07-18,1131.084
2011-07-19,1143.966
2011-07-20,1171.74
2011-07-21,1199.156
2011-07-22,1214.904
2011-07-25,1210.364
2011-07-26,1214.422
2011-07-27,1191.965
2011-07-28,1186.082
2011-07-29,1187.508
2011-08-01,1149.297
2011-08-02,1120.43
2011-08-03,1111.254
2011-08-04,1051.299
2011-08-05,1040.351
2011-08-08,1012.531
2011-08-09,1024.524
2011-08-10,991.779
2011-08-11,1034.314
2011-08-12,1066.303
2011-08-15,1083.812
2011-08-16,1077.3
2011-08-17,1094.164
2011-08-18,1034.476
2011-08-19,1011.641
2011-08-22,1027.582
2011-08-23,1020.882
2011-08-24,1034.745
2011-08-25,1021.547
2011-08-26,1010.069
2011-08-29,1046.975
2011-08-30,1068.339
2011-08-31,1102.064
2011-09-01,1112.09
2011-09-02,1084.607
2011-09-05,1034.1
2011-09-06,1018.66
2011-09-07,1055.42
2011-09-08,1069.203
2011-09-09,1027.405
2011-09-12,1007.091
2011-09-13,1019.858
2011-09-14,1045.694
2011-09-15,1082.43
2011-09-16,1088.587
2011-09-19,1050.023
2011-09-20,1086.947
2011-09-21,1084.264
2011-09-22,1032.519
2011-09-23,1049.039
2011-09-26,1068.971
2011-09-27,1109.791
2011-09-28,1092.873
2011-09-29,1105.383
2011-09-30,1079.109
2011-10-03,1040.702
2011-10-04,1018.742
2011-10-05,1053.694
2011-10-06,1084.586
2011-10-07,1113.183
2011-10-10,1140.602
2011-10-11,1143.503
2011-10-12,1166.649
2011-10-13,1164.985
2011-10-14,1186.25
2011-10-17,1175.496
2011-10-18,1154.191
2011-10-19,1155.611
2011-10-20,1154.995
2011-10-21,1194.686
2011-10-24,1199.261
2011-10-25,1198.04
2011-10-26,1186.858
2011-10-27,1233.083
2011-10-28,1221.29
2011-10-31,1176.956
2011-11-01,1112.454
2011-11-02,1123.442
2011-11-03,1135.738
2011-11-04,1134.864
2011-11-07,1135.309
2011-11-08,1164.748
2011-11-09,1136.928
2011-11-10,1123.759
2011-11-11,1170.397
2011-11-14,1148.612
2011-11-15,1135.139
2011-11-16,1135.702
2011-11-17,1134.977
2011-11-18,1127.0
2011-11-21,1091.081
2011-11-22,1093.695
2011-11-23,1048.652
2011-11-24,1039.095
2011-11-25,1029.583
2011-11-28,1069.4
2011-11-29,1063.176
2011-11-30,1125.179
2011-12-01,1129.261
2011-12-02,1134.015
2011-12-05,1148.832
2011-12-06,1140.021
2011-12-07,1132.655
2011-12-08,1101.795
2011-12-09,1136.753
2011-12-12,1094.427
2011-12-13,1080.094
2011-12-14,1057.12
2011-12-15,1071.727
2011-12-16,1059.479
2011-12-19,1062.14
2011-12-20,1085.221
2011-12-21,1073.845
2011-12-22,1085.722
2011-12-23,1094.548
2011-12-26,1094.548
2011-12-27,1096.597
2011-12-28,1065.954
2011-12-29,1080.999
2011-12-30,1094.207
2012-01-02,1115.411
2012-01-03,1120.231
2012-01-04,1099.94
2012-01-05,1065.517
2012-01-06,1056.339
2012-01-09,1066.003
2012-01-10,1093.368
2012-01-11,1069.319
2012-01-12,1071.633
2012-01-13,1059.704
2012-01-16,1063.713
2012-01-17,1079.056
2012-01-18,1076.632
2012-01-19,1085.552
2012-01-20,1078.652
2012-01-23,1093.008
2012-01-24,1085.605
2012-01-25,1075.16
2012-01-26,1113.575
2012-01-27,1099.266
2012-01-30,1087.491
2012-01-31,1079.301
2012-02-01,1103.1
2012-02-02,1108.139
2012-02-03,1107.551
2012-02-06,1089.848
2012-02-07,1107.361
2012-02-08,1112.498
2012-02-09,1125.479
2012-02-10,1111.906
2012-02-13,1111.226
2012-02-14,1107.062
2012-02-15,1097.501
2012-02-16,1084.822
2012-02-17,1104.778
2012-02-20,1132.216
2012-02-21,1125.044
2012-02-22,1116.24
2012-02-23,1106.798
2012-02-24,1117.557
2012-02-27,1110.662
2012-02-28,1112.502
2012-02-29,1092.937
2012-03-01,1100.604
2012-03-02,1096.524
2012-03-05,1086.126
2012-03-06,1047.377
2012-03-07,1045.345
2012-03-08,1070.168
2012-03-09,1055.011
2012-03-12,1047.212
2012-03-13,1064.582
2012-03-14,1056.332
2012-03-15,1066.748
2012-03-16,1086.472
2012-03-19,1102.565
2012-03-20,1104.604
2012-03-21,1109.252
2012-03-22,1095.084
2012-03-23,1089.236
2012-03-26,1088.917
2012-03-27,1083.412
2012-03-28,1064.404
2012-03-29,1057.992
2012-03-30,1074.317
2012-04-02,1081.583
2012-04-03,1064.66
2012-04-04,1022.955
2012-04-05,1018.704
2012-04-06,1018.704
2012-04-09,1019.289
2012-04-10,995.545
2012-04-11,1010.608
2012-04-12,1012.795
2012-04-13,977.657
2012-04-16,979.742
2012-04-17,991.596
2012-04-18,937.236
2012-04-19,916.377
2012-04-20,939.621
2012-04-23,903.871
2012-04-24,918.706
2012-04-25,919.215
2012-04-26,925.108
2012-04-27,936.48
2012-04-30,920.905
2012-05-01,920.175
2012-05-02,898.701
2012-05-03,911.886
2012-05-04,900.302
2012-05-07,913.814
2012-05-08,898.592
2012-05-09,876.416
2012-05-10,903.3
2012-05-11,903.209
2012-05-14,876.121
2012-05-15,869.922
2012-05-16,855.094
2012-05-17,848.847
2012-05-18,861.981
2012-05-21,855.605
2012-05-22,876.932
2012-05-23,845.084
2012-05-24,861.64
2012-05-25,859.771
2012-05-28,848.675
2012-05-29,826.867
2012-05-30,788.642
2012-05-31,786.783
2012-06-01,767.402
2012-06-04,776.12
2012-06-05,776.706
2012-06-06,793.415
2012-06-07,807.477
2012-06-08,802.235
2012-06-11,804.498
2012-06-12,801.638
2012-06-13,892.921
2012-06-14,908.299
2012-06-15,905.518
2012-06-18,897.601
2012-06-19,930.534
2012-06-20,929.485
2012-06-21,916.031
2012-06-22,907.182
2012-06-25,905.555
2012-06-26,908.097
2012-06-27,917.256
2012-06-28,913.132
2012-06-29,973.382
2012-07-02,963.444
2012-07-03,977.506
2012-07-04,964.556
2012-07-05,938.107
2012-07-06,922.062
2012-07-09,914.414
2012-07-10,922.798
2012-07-11,930.928
2012-07-12,911.307
2012-07-13,929.578
2012-07-16,926.543
2012-07-17,927.665
2012-07-18,939.111
2012-07-19,954.217
2012-07-20,911.489
2012-07-23,901.381
2012-07-24,879.03
2012-07-25,904.512
2012-07-26,939.608
2012-07-27,958.962
2012-07-30,987.632
2012-07-31,963.456
2012-08-01,953.23
2012-08-02,921.829
2012-08-03,983.457
2012-08-06,1027.4
2012-08-07,1046.541
2012-08-08,1019.41
2012-08-09,1004.401
2012-08-10,987.12
2012-08-13,994.972
2012-08-14,981.934
2012-08-15,974.021
2012-08-16,998.546
2012-08-17,1003.04
2012-08-20,997.78
2012-08-21,1043.509
2012-08-22,1014.72
2012-08-23,1014.447
2012-08-24,1019.895
2012-08-27,1034.077
2012-08-28,1021.682
2012-08-29,1019.527
2012-08-30,1012.191
2012-08-31,1041.691
2012-09-03,1049.183
2012-09-04,1042.635
2012-09-05,1064.746
2012-09-06,1125.995
2012-09-07,1071.401
2012-09-10,1069.83
2012-09-11,1078.291
2012-09-12,1054.01
2012-09-13,1063.919
2012-09-14,1109.519
2012-09-17,1128.88
2012-09-18,1126.919
2012-09-19,1164.443
2012-09-20,1173.222
2012-09-21,1206.066
2012-09-24,1178.372
2012-09-25,1205.737
2012-09-26,1181.747
2012-09-27,1155.006
2012-09-28,1158.832
2012-10-01,1179.853
2012-10-02,1185.353
2012-10-03,1168.568
2012-10-04,1205.044
2012-10-05,1218.848
2012-10-08,1216.094
2012-10-09,1191.273
2012-10-10,1188.572
2012-10-11,1186.607
2012-10-12,1179.247
2012-10-15,1170.741
2012-10-16,1197.003
2012-10-17,1212.925
2012-10-18,1215.003
2012-10-19,1183.283
2012-10-22,1188.37
2012-10-23,1156.979
2012-10-24,1162.298
2012-10-25,1173.225
2012-10-26,1173.676
2012-10-29,1173.925
2012-10-30,1191.376
2012-10-31,1188.662
2012-11-01,1198.55
2012-11-02,1232.042
2012-11-05,1200.016
2012-11-06,1200.67
2012-11-07,1173.357
2012-11-08,1161.256
2012-11-09,1187.804
2012-11-12,1171.732
2012-11-13,1186.078
2012-11-14,1185.52
2012-11-15,1189.111
2012-11-16,1168.998
2012-11-19,1212.801
2012-11-20,1213.733
2012-11-21,1211.823
2012-11-22,1240.201
2012-11-23,1241.403
2012-11-26,1246.688
2012-11-27,1239.369
2012-11-28,1252.649
2012-11-29,1280.117
2012-11-30,1279.716
2012-12-03,1266.698
2012-12-04,1235.734
2012-12-05,1211.546
2012-12-06,1218.506
2012-12-07,1222.206
2012-12-10,1221.505
2012-12-11,1261.553
2012-12-12,1270.015
2012-12-13,1270.18
2012-12-14,1277.24
2012-12-17,1307.69
2012-12-18,1343.382
2012-12-19,1351.385
2012-12-20,1341.334
2012-12-21,1311.253
2012-12-24,1336.717
2012-12-25,1336.717
2012-12-26,1339.452
2012-12-27,1341.378
2012-12-28,1300.113
2012-12-31,1309.607
2013-01-01,1309.607
2013-01-02,1363.039
2013-01-03,1327.358
2013-01-04,1312.321
2013-01-07,1279.821
2013-01-08,1301.404
2013-01-09,1300.574
2013-01-10,1315.829
2013-01-11,1329.873
2013-01-14,1314.093
2013-01-15,1318.479
2013-01-16,1309.443
2013-01-17,1327.089
2013-01-18,1322.568
2013-01-21,1331.665
2013-01-22,1344.709
2013-01-23,1346.265
2013-01-24,1355.543
2013-01-25,1364.432
2013-01-28,1336.827
2013-01-29,1316.531
2013-01-30,1353.357
2013-01-31,1323.553
2013-02-01,1312.813
2013-02-04,1290.93
2013-02-05,1326.334
2013-02-06,1322.45
2013-02-07,1302.685
2013-02-08,1316.535
2013-02-11,1291.689
2013-02-12,1340.907
2013-02-13,1338.472
2013-02-14,1311.098
2013-02-15,1307.691
2013-02-18,1292.855
2013-02-19,1296.455
2013-02-20,1281.526
2013-02-21,1253.966
2013-02-22,1278.5
2013-02-25,1300.069
2013-02-26,1255.985
2013-02-27,1263.668
2013-02-28,1276.497
2013-03-01,1284.847
2013-03-04,1282.485
2013-03-05,1326.685
2013-03-06,1308.777
2013-03-07,1321.698
2013-03-08,1335.332
2013-03-11,1322.043
2013-03-12,1336.03
2013-03-13,1298.746
2013-03-14,1282.07
2013-03-15,1271.423
2013-03-18,1270.724
2013-03-19,1246.998
2013-03-20,1268.452
2013-03-21,1246.272
2013-03-22,1251.865
2013-03-25,1238.578
2013-03-26,1242.04
2013-03-27,1228.387
2013-03-28,1258.811
2013-03-29,1258.811
2013-04-01,1259.399
2013-04-02,1270.684
2013-04-03,1274.182
2013-04-04,1251.766
2013-04-05,1248.686
2013-04-08,1247.371
2013-04-09,1237.841
2013-04-10,1244.587
2013-04-11,1259.171
2013-04-12,1262.722
2013-04-15,1256.831
2013-04-16,1234.711
2013-04-17,1179.337
2013-04-18,1167.455
2013-04-19,1213.887
2013-04-22,1212.582
2013-04-23,1243.542
2013-04-24,1254.023
2013-04-25,1262.114
2013-04-26,1262.027
2013-04-29,1282.524
2013-04-30,1290.434
2013-05-01,1291.315
2013-05-02,1274.178
2013-05-03,1311.798
2013-05-06,1298.955
2013-05-07,1286.652
2013-05-08,1325.529
2013-05-09,1297.518
2013-05-10,1297.809
2013-05-13,1302.043
2013-05-14,1312.141
2013-05-15,1315.909
2013-05-16,1286.771
2013-05-17,1298.264
2013-05-20,1272.851
2013-05-21,1270.19
2013-05-22,1260.815
2013-05-23,1239.227
2013-05-24,1226.962
2013-05-27,1235.409
2013-05-28,1232.713
2013-05-29,1225.914
2013-05-30,1245.098
2013-05-31,1208.022
2013-06-03,1232.245
2013-06-04,1245.118
2013-06-05,1261.648
2013-06-06,1264.15
2013-06-07,1286.704
2013-06-10,1283.532
2013-06-11,1263.422
2013-06-12,1314.211
2013-06-13,1287.148
2013-06-14,1267.19
2013-06-17,1268.552
2013-06-18,1273.089
2013-06-19,1275.617
2013-06-20,1221.398
2013-06-21,1184.859
2013-06-24,1168.715
2013-06-25,1198.218
2013-06-26,1214.26
2013-06-27,1217.596
2013-06-28,1199.219
2013-07-01,1237.504
2013-07-02,1219.277
2013-07-03,1210.907
2013-07-04,1241.122
2013-07-05,1209.683
2013-07-08,1235.162
2013-07-09,1211.455
2013-07-10,1233.239
2013-07-11,1266.443
2013-07-12,1238.07
2013-07-15,1258.57
2013-07-16,1246.804
2013-07-17,1248.487
2013-07-18,1255.556
2013-07-19,1253.001
2013-07-22,1255.712
2013-07-23,1256.677
2013-07-24,1273.196
2013-07-25,1277.22
2013-07-26,1288.406
2013-07-29,1308.61
2013-07-30,1327.054
2013-07-31,1294.287
2013-08-01,1311.141
2013-08-02,1329.613
2013-08-05,1322.089
2013-08-06,1343.271
2013-08-07,1344.229
2013-08-08,1347.035
2013-08-09,1340.366
2013-08-12,1337.776
2013-08-13,1338.478
2013-08-14,1338.931
2013-08-15,1339.351
2013-08-16,1332.672
2013-08-19,1333.772
2013-08-20,1320.467
2013-08-21,1306.49
2013-08-22,1343.608
2013-08-23,1334.504
2013-08-26,1340.073
2013-08-27,1308.102
2013-08-28,1294.879
2013-08-29,1294.812
2013-08-30,1284.629
2013-09-02,1308.607
2013-09-03,1316.361
2013-09-04,1341.596
2013-09-05,1324.682
2013-09-06,1351.02
2013-09-09,1360.774
2013-09-10,1395.069
2013-09-11,1385.163
2013-09-12,1393.013
2013-09-13,1418.84
2013-09-16,1437.235
2013-09-17,1431.014
2013-09-18,1442.593
2013-09-19,1493.255
2013-09-20,1477.132
2013-09-23,1483.805
2013-09-24,1486.43
2013-09-25,1504.507
2013-09-26,1497.621
2013-09-27,1497.756
2013-09-30,1499.836
2013-10-01,1504.538
2013-10-02,1493.921
2013-10-03,1497.548
2013-10-04,1492.487
2013-10-07,1475.99
2013-10-08,1472.757
2013-10-09,1485.786
2013-10-10,1500.916
2013-10-11,1511.293
2013-10-14,1506.642
2013-10-15,1509.316
2013-10-16,1506.662
2013-10-17,1541.876
2013-10-18,1576.739
2013-10-21,1565.124
2013-10-22,1577.68
2013-10-23,1574.018
2013-10-24,1581.788
2013-10-25,1588.079
2013-10-28,1599.17
2013-10-29,1602.672
2013-10-30,1600.837
2013-10-31,1600.215
2013-11-01,1567.881
2013-11-04,1577.126
2013-11-05,1568.293
2013-11-06,1587.079
2013-11-07,1537.221
2013-11-08,1522.29
2013-11-11,1532.853
2013-11-12,1524.409
2013-11-13,1524.613
2013-11-14,1565.77
2013-11-15,1558.372
2013-11-18,1570.851
2013-11-19,1536.991
2013-11-20,1525.376
2013-11-21,1519.863
2013-11-22,1535.606
2013-11-25,1531.574
2013-11-26,1539.028
2013-11-27,1555.873
2013-11-28,1568.231
2013-11-29,1565.692
2013-12-02,1541.845
2013-12-03,1525.871
2013-12-04,1515.77
2013-12-05,1499.324
2013-12-06,1504.612
2013-12-09,1522.575
2013-12-10,1519.283
2013-12-11,1503.022
2013-12-12,1483.693
2013-12-13,1479.293
2013-12-16,1511.256
2013-12-17,1489.608
2013-12-18,1512.154
2013-12-19,1536.21
2013-12-20,1544.051
2013-12-23,1560.58
2013-12-24,1564.925
2013-12-25,1564.925
2013-12-26,1567.845
2013-12-27,1591.943
2013-12-30,1595.929
2013-12-31,1595.057
2014-01-01,1595.057
2014-01-02,1550.966
2014-01-03,1550.925
2014-01-06,1562.489
2014-01-07,1606.402
2014-01-08,1612.173
2014-01-09,1606.212
2014-01-10,1624.819
2014-01-13,1638.159
2014-01-14,1648.288
2014-01-15,1671.76
2014-01-16,1655.523
2014-01-17,1652.971
2014-01-20,1655.251
2014-01-21,1638.476
2014-01-22,1621.961
2014-01-23,1621.014
2014-01-24,1554.748
2014-01-27,1529.069
2014-01-28,1542.032
2014-01-29,1543.172
2014-01-30,1543.564
2014-01-31,1528.582
2014-02-03,1495.654
2014-02-04,1499.532
2014-02-05,1508.744
2014-02-06,1544.531
2014-02-07,1565.873
2014-02-10,1547.187
2014-02-11,1570.152
2014-02-12,1554.895
2014-02-13,1566.556
2014-02-14,1569.475
2014-02-17,1569.318
2014-02-18,1559.398
2014-02-19,1563.06
2014-02-20,1559.586
2014-02-21,1563.149
2014-02-24,1578.217
2014-02-25,1584.705
2014-02-26,1572.768
2014-02-27,1557.82
2014-02-28,1563.266
2014-03-03,1521.693
2014-03-04,1558.759
2014-03-05,1575.943
2014-03-06,1601.345
2014-03-07,1581.661
2014-03-10,1592.072
2014-03-11,1581.69
2014-03-12,1570.03
2014-03-13,1552.037
2014-03-14,1532.148
2014-03-17,1554.682
2014-03-18,1564.501
2014-03-19,1573.366
2014-03-20,1555.623
2014-03-21,1553.845
2014-03-24,1539.596
2014-03-25,1547.568
2014-03-26,1567.236
2014-03-27,1569.294
2014-03-28,1594.859
2014-03-31,1601.545
2014-04-01,1621.111
2014-04-02,1615.598
2014-04-03,1640.895
2014-04-04,1651.947
2014-04-07,1647.438
2014-04-08,1642.122
2014-04-09,1646.759
2014-04-10,1631.062
2014-04-11,1613.861
2014-04-14,1619.249
2014-04-15,1605.699
2014-04-16,1628.191
2014-04-17,1633.777
2014-04-18,1633.777
2014-04-21,1630.057
2014-04-22,1648.504
2014-04-23,1647.723
2014-04-24,1656.895
2014-04-25,1631.307
2014-04-28,1640.338
2014-04-29,1658.04
2014-04-30,1660.079
2014-05-01,1660.079
2014-05-02,1663.004
2014-05-05,1665.949
2014-05-06,1669.254
2014-05-07,1669.53
2014-05-08,1692.096
2014-05-09,1656.087
2014-05-12,1669.417
2014-05-13,1671.551
2014-05-14,1683.937
2014-05-15,1649.364
2014-05-16,1673.971
2014-05-19,1664.18
2014-05-20,1662.521
2014-05-21,1671.577
2014-05-22,1669.329
2014-05-23,1672.773
2014-05-26,1692.277
2014-05-27,1691.975
2014-05-28,1698.997
2014-05-29,1695.692
2014-05-30,1706.681
2014-06-02,1698.773
2014-06-03,1697.527
2014-06-04,1695.814
2014-06-05,1718.496
2014-06-06,1749.933
2014-06-09,1755.083
2014-06-10,1751.11
2014-06-11,1740.166
2014-06-12,1742.019
2014-06-13,1739.849
2014-06-16,1724.869
2014-06-17,1726.228
2014-06-18,1733.796
2014-06-19,1757.332
2014-06-20,1740.016
2014-06-23,1738.003
2014-06-24,1732.796
2014-06-25,1720.082
2014-06-26,1713.334
2014-06-27,1718.211
2014-06-30,1722.73
2014-07-01,1740.275
2014-07-02,1739.878
2014-07-03,1761.041
2014-07-04,1746.964
2014-07-07,1725.645
2014-07-08,1700.566
2014-07-09,1715.088
2014-07-10,1685.879
2014-07-11,1679.545
2014-07-14,1691.095
2014-07-15,1663.232
2014-07-16,1686.342
2014-07-17,1669.521
2014-07-18,1659.882
2014-07-21,1652.502
2014-07-22,1668.374
2014-07-23,1675.039
2014-07-24,1707.606
2014-07-25,1706.236
2014-07-28,1709.017
2014-07-29,1702.522
2014-07-30,1705.455
2014-07-31,1667.598
2014-08-01,1637.888
2014-08-04,1626.445
2014-08-05,1607.004
2014-08-06,1587.644
2014-08-07,1563.703
2014-08-08,1574.571
2014-08-11,1584.371
2014-08-12,1598.978
2014-08-13,1606.853
2014-08-14,1604.087
2014-08-15,1594.383
2014-08-18,1615.056
2014-08-19,1615.971
2014-08-20,1615.177
2014-08-21,1636.555
2014-08-22,1612.506
2014-08-25,1638.1
2014-08-26,1663.901
2014-08-27,1662.284
2014-08-28,1638.765
2014-08-29,1635.503
2014-09-01,1635.299
2014-09-02,1640.861
2014-09-03,1663.484
2014-09-04,1676.329
2014-09-05,1685.041
2014-09-08,1675.53
2014-09-09,1650.861
2014-09-10,1659.547
2014-09-11,1659.377
2014-09-12,1662.577
2014-09-15,1662.972
2014-09-16,1655.988
2014-09-17,1659.874
2014-09-18,1665.403
2014-09-19,1649.489
2014-09-22,1636.463
2014-09-23,1614.962
2014-09-24,1619.398
2014-09-25,1600.62
2014-09-26,1605.745
2014-09-29,1580.959
2014-09-30,1596.007
2014-10-01,1582.274
2014-10-02,1542.247
2014-10-03,1545.964
2014-10-06,1565.141
2014-10-07,1539.037
2014-10-08,1526.943
2014-10-09,1523.001
2014-10-10,1501.153
2014-10-13,1508.545
2014-10-14,1501.349
2014-10-15,1464.214
2014-10-16,1448.381
2014-10-17,1490.147
2014-10-20,1488.446
2014-10-21,1520.364
2014-10-22,1526.534
2014-10-23,1536.641
2014-10-24,1547.662
2014-10-27,1531.992
2014-10-28,1571.208
2014-10-29,1546.87
2014-10-30,1529.783
2014-10-31,1555.844
2014-11-03,1531.674
2014-11-04,1508.108
2014-11-05,1522.191
2014-11-06,1513.05
2014-11-07,1491.567
2014-11-10,1522.952
2014-11-11,1530.283
2014-11-12,1508.351
2014-11-13,1510.405
2014-11-14,1512.163
2014-11-17,1538.353
2014-11-18,1570.112
2014-11-19,1558.94
2014-11-20,1516.786
2014-11-21,1541.169
2014-11-24,1560.338
2014-11-25,1570.925
2014-11-26,1568.427
2014-11-27,1575.132
2014-11-28,1581.602
2014-12-01,1564.263
2014-12-02,1571.147
2014-12-03,1572.788
2014-12-04,1539.538
2014-12-05,1563.928
2014-12-08,1549.969
2014-12-09,1520.701
2014-12-10,1505.175
2014-12-11,1515.702
2014-12-12,1486.302
2014-12-15,1443.808
2014-12-16,1479.08
2014-12-17,1452.577
2014-12-18,1497.665
2014-12-19,1490.282
2014-12-22,1493.192
2014-12-23,1501.737
2014-12-24,1503.001
2014-12-25,1503.001
2014-12-26,1500.659
2014-12-29,1488.51
2014-12-30,1471.478
2014-12-31,1464.565
2015-01-01,1464.565
2015-01-02,1469.895
2015-01-05,1402.057
2015-01-06,1382.134
2015-01-07,1372.918
2015-01-08,1399.264
2015-01-09,1374.021
2015-01-12,1381.856
2015-01-13,1398.188
2015-01-14,1391.255
2015-01-15,1377.194
2015-01-16,1371.752
2015-01-19,1405.719
2015-01-20,1428.613
2015-01-21,1440.275
2015-01-22,1435.153
2015-01-23,1413.216
2015-01-26,1426.48
2015-01-27,1425.35
2015-01-28,1387.314
2015-01-29,1389.339
2015-01-30,1371.601
2015-02-02,1378.895
2015-02-03,1431.463
2015-02-04,1442.587
2015-02-05,1440.436
2015-02-06,1439.942
2015-02-09,1400.833
2015-02-10,1423.844
2015-02-11,1404.542
2015-02-12,1442.673
2015-02-13,1482.655
2015-02-16,1473.682
2015-02-17,1477.468
2015-02-18,1497.89
