Date,WORLD ex USA LARGE VALUE Large Cap
2010-09-15,726.615
2010-09-16,724.209
2010-09-17,720.198
2010-09-20,729.161
2010-09-21,728.328
2010-09-22,731.756
2010-09-23,727.561
2010-09-24,737.916
2010-09-27,738.013
2010-09-28,739.654
2010-09-29,739.62
2010-09-30,736.138
2010-10-01,739.751
2010-10-04,732.949
2010-10-05,749.267
2010-10-06,757.505
2010-10-07,760.95
2010-10-08,760.216
2010-10-11,760.534
2010-10-12,753.304
2010-10-13,765.976
2010-10-14,773.472
2010-10-15,768.638
2010-10-18,770.999
2010-10-19,760.598
2010-10-20,768.722
2010-10-21,770.185
2010-10-22,766.208
2010-10-25,771.012
2010-10-26,764.272
2010-10-27,754.1
2010-10-28,763.224
2010-10-29,765.167
2010-11-01,764.523
2010-11-02,773.303
2010-11-03,769.725
2010-11-04,790.28
2010-11-05,786.186
2010-11-08,782.92
2010-11-09,786.19
2010-11-10,772.62
2010-11-11,771.855
2010-11-12,768.519
2010-11-15,768.372
2010-11-16,752.693
2010-11-17,755.782
2010-11-18,767.989
2010-11-19,768.11
2010-11-22,761.613
2010-11-23,745.192
2010-11-24,746.624
2010-11-25,747.426
2010-11-26,735.773
2010-11-29,724.073
2010-11-30,719.215
2010-12-01,733.25
2010-12-02,747.695
2010-12-03,756.044
2010-12-06,752.574
2010-12-07,758.282
2010-12-08,755.049
2010-12-09,760.596
2010-12-10,762.401
2010-12-13,773.406
2010-12-14,776.383
2010-12-15,770.925
2010-12-16,766.097
2010-12-17,760.55
2010-12-20,760.694
2010-12-21,769.797
2010-12-22,769.621
2010-12-23,770.547
2010-12-24,771.61
2010-12-27,768.661
2010-12-28,771.309
2010-12-29,774.975
2010-12-30,772.804
2010-12-31,777.163
2011-01-03,778.947
2011-01-04,782.644
2011-01-05,774.9
2011-01-06,774.711
2011-01-07,772.198
2011-01-10,765.461
2011-01-11,769.417
2011-01-12,785.589
2011-01-13,799.448
2011-01-14,800.267
2011-01-17,797.69
2011-01-18,808.028
2011-01-19,808.735
2011-01-20,797.396
2011-01-21,807.958
2011-01-24,815.708
2011-01-25,812.945
2011-01-26,815.481
2011-01-27,818.714
2011-01-28,809.317
2011-01-31,810.942
2011-02-01,826.406
2011-02-02,831.143
2011-02-03,824.573
2011-02-04,824.253
2011-02-07,829.136
2011-02-08,836.056
2011-02-09,834.116
2011-02-10,828.051
2011-02-11,825.0
2011-02-14,825.912
2011-02-15,830.748
2011-02-16,837.607
2011-02-17,845.057
2011-02-18,848.475
2011-02-21,842.02
2011-02-22,833.229
2011-02-23,829.139
2011-02-24,827.895
2011-02-25,834.624
2011-02-28,843.386
2011-03-01,841.53
2011-03-02,836.411
2011-03-03,839.481
2011-03-04,841.072
2011-03-07,836.977
2011-03-08,833.602
2011-03-09,833.039
2011-03-10,818.306
2011-03-11,814.617
2011-03-14,802.111
2011-03-15,774.775
2011-03-16,772.771
2011-03-17,786.923
2011-03-18,791.452
2011-03-21,806.135
2011-03-22,815.297
2011-03-23,812.892
2011-03-24,820.276
2011-03-25,820.292
2011-03-28,817.816
2011-03-29,814.49
2011-03-30,820.936
2011-03-31,819.84
2011-04-01,825.332
2011-04-04,829.139
2011-04-05,825.574
2011-04-06,831.633
2011-04-07,830.873
2011-04-08,842.493
2011-04-11,841.759
2011-04-12,830.921
2011-04-13,836.667
2011-04-14,832.102
2011-04-15,829.024
2011-04-18,810.025
2011-04-19,813.037
2011-04-20,834.432
2011-04-21,842.162
2011-04-22,842.366
2011-04-25,839.613
2011-04-26,844.572
2011-04-27,847.105
2011-04-28,862.799
2011-04-29,865.764
2011-05-02,871.457
2011-05-03,864.793
2011-05-04,856.617
2011-05-05,844.461
2011-05-06,846.055
2011-05-09,833.5
2011-05-10,843.378
2011-05-11,842.808
2011-05-12,831.655
2011-05-13,827.522
2011-05-16,824.329
2011-05-17,815.671
2011-05-18,824.42
2011-05-19,827.797
2011-05-20,822.086
2011-05-23,804.306
2011-05-24,806.455
2011-05-25,810.307
2011-05-26,813.585
2011-05-27,823.75
2011-05-30,822.474
2011-05-31,835.54
2011-06-01,829.131
2011-06-02,817.331
2011-06-03,819.828
2011-06-06,814.777
2011-06-07,819.113
2011-06-08,811.758
2011-06-09,812.917
2011-06-10,800.274
2011-06-13,800.594
2011-06-14,814.366
2011-06-15,800.004
2011-06-16,787.867
2011-06-17,797.191
2011-06-20,794.416
2011-06-21,808.873
2011-06-22,811.059
2011-06-23,788.799
2011-06-24,788.556
2011-06-27,789.135
2011-06-28,797.537
2011-06-29,812.678
2011-06-30,827.828
2011-07-01,832.133
2011-07-04,835.95
2011-07-05,832.574
2011-07-06,824.66
2011-07-07,827.842
2011-07-08,819.849
2011-07-11,797.616
2011-07-12,791.324
2011-07-13,804.092
2011-07-14,797.893
2011-07-15,795.043
2011-07-18,781.029
2011-07-19,793.256
2011-07-20,805.109
2011-07-21,822.285
2011-07-22,826.276
2011-07-25,818.71
2011-07-26,824.34
2011-07-27,811.096
2011-07-28,807.705
2011-07-29,805.44
2011-08-01,794.728
2011-08-02,781.901
2011-08-03,771.214
2011-08-04,743.138
2011-08-05,727.51
2011-08-08,704.58
2011-08-09,707.49
2011-08-10,691.537
2011-08-11,705.332
2011-08-12,719.684
2011-08-15,733.775
2011-08-16,730.575
2011-08-17,735.507
2011-08-18,705.052
2011-08-19,694.815
2011-08-22,695.592
2011-08-23,705.313
2011-08-24,710.488
2011-08-25,703.337
2011-08-26,699.984
2011-08-29,714.621
2011-08-30,716.92
2011-08-31,731.86
2011-09-01,729.987
2011-09-02,712.483
2011-09-05,685.44
2011-09-06,675.614
2011-09-07,693.706
2011-09-08,697.324
2011-09-09,672.222
2011-09-12,651.455
2011-09-13,661.693
2011-09-14,665.231
2011-09-15,686.779
2011-09-16,690.008
2011-09-19,673.52
2011-09-20,681.737
2011-09-21,672.49
2011-09-22,639.317
2011-09-23,644.535
2011-09-26,650.348
2011-09-27,681.355
2011-09-28,677.595
2011-09-29,683.677
2011-09-30,670.689
2011-10-03,654.567
2011-10-04,638.975
2011-10-05,654.42
2011-10-06,674.771
2011-10-07,683.696
2011-10-10,698.547
2011-10-11,700.665
2011-10-12,715.064
2011-10-13,706.74
2011-10-14,715.246
2011-10-17,712.015
2011-10-18,703.105
2011-10-19,712.881
2011-10-20,699.456
2011-10-21,719.207
2011-10-24,728.45
2011-10-25,722.923
2011-10-26,720.084
2011-10-27,759.598
2011-10-28,760.324
2011-10-31,734.668
2011-11-01,699.451
2011-11-02,705.986
2011-11-03,713.203
2011-11-04,710.268
2011-11-07,708.729
2011-11-08,713.136
2011-11-09,698.257
2011-11-10,692.508
2011-11-11,711.146
2011-11-14,705.263
2011-11-15,695.752
2011-11-16,695.533
2011-11-17,688.771
2011-11-18,683.538
2011-11-21,664.686
2011-11-22,660.991
2011-11-23,646.709
2011-11-24,641.474
2011-11-25,641.811
2011-11-28,665.114
2011-11-29,672.428
2011-11-30,697.325
2011-12-01,698.621
2011-12-02,705.327
2011-12-05,713.621
2011-12-06,705.627
2011-12-07,708.147
2011-12-08,695.258
2011-12-09,701.073
2011-12-12,687.712
2011-12-13,683.012
2011-12-14,666.657
2011-12-15,670.02
2011-12-16,671.285
2011-12-19,666.351
2011-12-20,679.752
2011-12-21,678.69
2011-12-22,686.108
2011-12-23,690.219
2011-12-26,690.779
2011-12-27,691.297
2011-12-28,680.182
2011-12-29,685.097
2011-12-30,694.866
2012-01-02,700.085
2012-01-03,712.516
2012-01-04,708.311
2012-01-05,695.569
2012-01-06,690.918
2012-01-09,688.566
2012-01-10,701.765
2012-01-11,697.046
2012-01-12,699.01
2012-01-13,694.547
2012-01-16,696.276
2012-01-17,705.554
2012-01-18,708.112
2012-01-19,720.238
2012-01-20,723.348
2012-01-23,733.137
2012-01-24,727.485
2012-01-25,726.783
2012-01-26,739.541
2012-01-27,734.092
2012-01-30,726.889
2012-01-31,729.942
2012-02-01,743.91
2012-02-02,745.536
2012-02-03,751.009
2012-02-06,750.878
2012-02-07,756.264
2012-02-08,758.733
2012-02-09,761.147
2012-02-10,747.159
2012-02-13,753.647
2012-02-14,747.463
2012-02-15,753.042
2012-02-16,750.527
2012-02-17,760.246
2012-02-20,770.665
2012-02-21,768.365
2012-02-22,762.596
2012-02-23,764.357
2012-02-24,772.18
2012-02-27,768.674
2012-02-28,771.352
2012-02-29,769.954
2012-03-01,772.959
2012-03-02,768.384
2012-03-05,764.376
2012-03-06,743.886
2012-03-07,743.565
2012-03-08,759.358
2012-03-09,757.376
2012-03-12,754.096
2012-03-13,764.023
2012-03-14,763.886
2012-03-15,768.926
2012-03-16,776.104
2012-03-19,780.002
2012-03-20,772.195
2012-03-21,767.315
2012-03-22,764.106
2012-03-23,765.756
2012-03-26,772.017
2012-03-27,772.472
2012-03-28,765.73
2012-03-29,756.213
2012-03-30,759.942
2012-04-02,768.157
2012-04-03,760.932
2012-04-04,740.033
2012-04-05,738.174
2012-04-06,736.971
2012-04-09,735.219
2012-04-10,723.068
2012-04-11,726.014
2012-04-12,733.997
2012-04-13,724.136
2012-04-16,722.503
2012-04-17,736.479
2012-04-18,734.479
2012-04-19,729.474
2012-04-20,734.474
2012-04-23,721.225
2012-04-24,729.323
2012-04-25,734.34
2012-04-26,738.29
2012-04-27,744.354
2012-04-30,741.753
2012-05-01,740.309
2012-05-02,733.414
2012-05-03,731.281
2012-05-04,722.726
2012-05-07,719.615
2012-05-08,711.802
2012-05-09,705.005
2012-05-10,710.569
2012-05-11,709.501
2012-05-14,695.696
2012-05-15,687.178
2012-05-16,679.617
2012-05-17,674.751
2012-05-18,666.507
2012-05-21,669.038
2012-05-22,680.095
2012-05-23,662.879
2012-05-24,667.429
2012-05-25,665.363
2012-05-28,666.243
2012-05-29,670.166
2012-05-30,657.376
2012-05-31,655.774
2012-06-01,647.678
2012-06-04,647.741
2012-06-05,651.52
2012-06-06,665.73
2012-06-07,674.581
2012-06-08,666.254
2012-06-11,670.215
2012-06-12,671.022
2012-06-13,675.662
2012-06-14,675.518
2012-06-15,685.212
2012-06-18,685.125
2012-06-19,697.816
2012-06-20,703.522
2012-06-21,693.872
2012-06-22,687.973
2012-06-25,677.563
2012-06-26,676.197
2012-06-27,684.898
2012-06-28,684.407
2012-06-29,710.162
2012-07-02,714.15
2012-07-03,721.689
2012-07-04,719.205
2012-07-05,712.46
2012-07-06,702.982
2012-07-09,698.798
2012-07-10,698.942
2012-07-11,702.225
2012-07-12,691.984
2012-07-13,700.777
2012-07-16,702.042
2012-07-17,700.217
2012-07-18,707.395
2012-07-19,714.332
2012-07-20,698.607
2012-07-23,682.523
2012-07-24,676.412
2012-07-25,675.899
2012-07-26,695.916
2012-07-27,709.896
2012-07-30,716.811
2012-07-31,716.544
2012-08-01,715.967
2012-08-02,704.164
2012-08-03,722.93
2012-08-06,731.613
2012-08-07,740.651
2012-08-08,740.511
2012-08-09,740.754
2012-08-10,739.653
2012-08-13,738.73
2012-08-14,740.313
2012-08-15,738.389
2012-08-16,746.854
2012-08-17,749.582
2012-08-20,748.511
2012-08-21,757.146
2012-08-22,749.926
2012-08-23,752.367
2012-08-24,747.39
2012-08-27,749.545
2012-08-28,747.268
2012-08-29,744.638
2012-08-30,736.754
2012-08-31,742.49
2012-09-03,744.245
2012-09-04,737.243
2012-09-05,735.845
2012-09-06,750.622
2012-09-07,767.56
2012-09-10,766.946
2012-09-11,773.405
2012-09-12,779.108
2012-09-13,780.221
2012-09-14,801.09
2012-09-17,797.078
2012-09-18,788.937
2012-09-19,793.7
2012-09-20,784.835
2012-09-21,790.381
2012-09-24,785.368
2012-09-25,789.331
2012-09-26,770.711
2012-09-27,776.295
2012-09-28,767.068
2012-10-01,775.11
2012-10-02,774.606
2012-10-03,771.179
2012-10-04,777.036
2012-10-05,785.533
2012-10-08,777.437
2012-10-09,770.118
2012-10-10,765.883
2012-10-11,771.269
2012-10-12,769.682
2012-10-15,771.654
2012-10-16,786.067
2012-10-17,797.507
2012-10-18,800.706
2012-10-19,791.18
2012-10-22,789.333
2012-10-23,774.672
2012-10-24,775.201
2012-10-25,775.957
2012-10-26,773.613
2012-10-29,767.779
2012-10-30,777.06
2012-10-31,776.186
2012-11-01,782.384
2012-11-02,780.837
2012-11-05,774.226
2012-11-06,778.355
2012-11-07,769.912
2012-11-08,765.441
2012-11-09,762.781
2012-11-12,761.26
2012-11-13,761.691
2012-11-14,755.357
2012-11-15,753.991
2012-11-16,746.736
2012-11-19,766.339
2012-11-20,765.594
2012-11-21,768.394
2012-11-22,775.325
2012-11-23,782.854
2012-11-26,780.533
2012-11-27,780.003
2012-11-28,778.699
2012-11-29,789.527
2012-11-30,790.313
2012-12-03,793.095
2012-12-04,794.654
2012-12-05,796.306
2012-12-06,797.343
2012-12-07,796.117
2012-12-10,795.865
2012-12-11,802.052
2012-12-12,806.317
2012-12-13,807.094
2012-12-14,807.684
2012-12-17,810.277
2012-12-18,816.944
2012-12-19,825.978
2012-12-20,824.493
2012-12-21,820.59
2012-12-24,819.525
2012-12-25,820.157
2012-12-26,820.526
2012-12-27,821.601
2012-12-28,818.24
2012-12-31,818.367
2013-01-01,818.411
2013-01-02,834.603
2013-01-03,832.205
2013-01-04,835.679
2013-01-07,835.803
2013-01-08,832.317
2013-01-09,837.031
2013-01-10,846.401
2013-01-11,851.12
2013-01-14,850.236
2013-01-15,850.799
2013-01-16,845.132
2013-01-17,849.692
2013-01-18,848.62
2013-01-21,851.505
2013-01-22,850.845
2013-01-23,848.105
2013-01-24,853.769
2013-01-25,859.963
2013-01-28,860.395
2013-01-29,867.438
2013-01-30,868.963
2013-01-31,865.78
2013-02-01,868.101
2013-02-04,854.348
2013-02-05,853.144
2013-02-06,854.384
2013-02-07,847.336
2013-02-08,853.399
2013-02-11,850.012
2013-02-12,859.466
2013-02-13,858.706
2013-02-14,852.73
2013-02-15,846.483
2013-02-18,849.875
2013-02-19,857.134
2013-02-20,854.434
2013-02-21,835.009
2013-02-22,839.922
2013-02-25,845.03
2013-02-26,829.588
2013-02-27,835.764
2013-02-28,842.869
2013-03-01,835.054
2013-03-04,834.17
2013-03-05,846.533
2013-03-06,848.346
2013-03-07,849.303
2013-03-08,852.466
2013-03-11,857.414
2013-03-12,857.762
2013-03-13,850.246
2013-03-14,858.864
2013-03-15,863.92
2013-03-18,851.582
2013-03-19,847.582
2013-03-20,852.688
2013-03-21,852.067
2013-03-22,853.421
2013-03-25,847.281
2013-03-26,846.659
2013-03-27,841.832
2013-03-28,843.041
2013-03-29,842.024
2013-04-01,838.64
2013-04-02,845.729
2013-04-03,840.166
2013-04-04,833.131
2013-04-05,833.542
2013-04-08,835.421
2013-04-09,844.105
2013-04-10,859.117
2013-04-11,868.33
2013-04-12,862.823
2013-04-15,854.23
2013-04-16,850.618
2013-04-17,841.075
2013-04-18,838.73
2013-04-19,840.212
2013-04-22,842.472
2013-04-23,854.59
2013-04-24,864.969
2013-04-25,871.911
2013-04-26,871.508
2013-04-29,880.234
2013-04-30,888.139
2013-05-01,885.511
2013-05-02,881.375
2013-05-03,888.546
2013-05-06,885.032
2013-05-07,893.309
2013-05-08,903.7
2013-05-09,897.053
2013-05-10,891.22
2013-05-13,893.101
2013-05-14,893.527
2013-05-15,895.433
2013-05-16,896.365
2013-05-17,893.859
2013-05-20,902.405
2013-05-21,903.678
2013-05-22,903.396
2013-05-23,881.949
2013-05-24,879.412
2013-05-27,876.864
2013-05-28,881.654
2013-05-29,878.363
2013-05-30,879.065
2013-05-31,867.04
2013-06-03,864.243
2013-06-04,870.73
2013-06-05,855.231
2013-06-06,851.058
2013-06-07,857.81
2013-06-10,860.25
2013-06-11,858.749
2013-06-12,857.841
2013-06-13,854.177
2013-06-14,858.618
2013-06-17,868.522
2013-06-18,868.814
2013-06-19,870.847
2013-06-20,831.177
2013-06-21,824.593
2013-06-24,812.277
2013-06-25,817.445
2013-06-26,825.067
2013-06-27,830.632
2013-06-28,831.286
2013-07-01,838.916
2013-07-02,838.72
2013-07-03,831.028
2013-07-04,841.833
2013-07-05,831.228
2013-07-08,838.878
2013-07-09,845.477
2013-07-10,850.736
2013-07-11,866.387
2013-07-12,865.104
2013-07-15,867.833
2013-07-16,872.155
2013-07-17,873.373
2013-07-18,880.456
2013-07-19,882.967
2013-07-22,890.893
2013-07-23,894.017
2013-07-24,897.504
2013-07-25,892.811
2013-07-26,890.513
2013-07-29,884.964
2013-07-30,884.388
2013-07-31,881.631
2013-08-01,888.366
2013-08-02,896.514
2013-08-05,892.921
2013-08-06,893.431
2013-08-07,887.913
2013-08-08,897.024
2013-08-09,900.906
2013-08-12,899.059
2013-08-13,900.436
2013-08-14,906.105
2013-08-15,898.567
2013-08-16,903.937
2013-08-19,898.662
2013-08-20,892.781
2013-08-21,884.599
2013-08-22,887.413
2013-08-23,897.215
2013-08-26,895.631
2013-08-27,886.115
2013-08-28,880.577
2013-08-29,880.177
2013-08-30,871.613
2013-09-02,882.796
2013-09-03,884.84
2013-09-04,891.297
2013-09-05,893.871
2013-09-06,901.234
2013-09-09,907.837
2013-09-10,917.576
2013-09-11,923.239
2013-09-12,923.87
2013-09-13,921.237
2013-09-16,931.555
2013-09-17,927.713
2013-09-18,932.725
2013-09-19,948.004
2013-09-20,942.758
2013-09-23,941.196
2013-09-24,941.989
2013-09-25,943.735
2013-09-26,944.723
2013-09-27,946.203
2013-09-30,936.562
2013-10-01,941.911
2013-10-02,941.327
2013-10-03,940.092
2013-10-04,941.117
2013-10-07,936.438
2013-10-08,932.714
2013-10-09,929.61
2013-10-10,942.067
2013-10-11,949.724
2013-10-14,953.347
2013-10-15,955.977
2013-10-16,958.162
2013-10-17,971.243
2013-10-18,976.98
2013-10-21,977.778
2013-10-22,986.349
2013-10-23,977.845
2013-10-24,983.231
2013-10-25,979.583
2013-10-28,980.141
2013-10-29,982.995
2013-10-30,985.37
2013-10-31,976.217
2013-11-01,967.375
2013-11-04,971.64
2013-11-05,968.189
2013-11-06,975.903
2013-11-07,965.804
2013-11-08,961.986
2013-11-11,966.873
2013-11-12,966.017
2013-11-13,961.634
2013-11-14,970.58
2013-11-15,977.329
2013-11-18,985.646
2013-11-19,978.821
2013-11-20,976.799
2013-11-21,974.554
2013-11-22,977.851
2013-11-25,978.463
2013-11-26,976.268
2013-11-27,977.102
2013-11-28,982.353
2013-11-29,983.007
2013-12-02,976.198
2013-12-03,968.394
2013-12-04,958.196
2013-12-05,953.361
2013-12-06,960.394
2013-12-09,964.473
2013-12-10,963.168
2013-12-11,957.423
2013-12-12,947.994
2013-12-13,945.195
2013-12-16,953.454
2013-12-17,948.57
2013-12-18,957.474
2013-12-19,965.111
2013-12-20,969.955
2013-12-23,978.497
2013-12-24,978.216
2013-12-25,978.135
2013-12-26,981.086
2013-12-27,992.025
2013-12-30,994.403
2013-12-31,996.149
2014-01-01,996.176
2014-01-02,984.789
2014-01-03,985.629
2014-01-06,982.753
2014-01-07,984.786
2014-01-08,986.881
2014-01-09,981.599
2014-01-10,990.048
2014-01-13,991.865
2014-01-14,988.862
2014-01-15,995.224
2014-01-16,995.353
2014-01-17,998.204
2014-01-20,997.875
2014-01-21,996.038
2014-01-22,998.621
2014-01-23,995.689
2014-01-24,977.862
2014-01-27,966.592
2014-01-28,967.509
2014-01-29,968.495
2014-01-30,962.622
2014-01-31,956.769
2014-02-03,946.618
2014-02-04,935.855
2014-02-05,941.263
2014-02-06,953.643
2014-02-07,964.613
2014-02-10,967.903
2014-02-11,979.285
2014-02-12,985.664
2014-02-13,987.544
2014-02-14,991.51
2014-02-17,996.082
2014-02-18,1004.147
2014-02-19,1005.625
2014-02-20,1000.322
2014-02-21,1007.961
2014-02-24,1010.638
2014-02-25,1011.973
2014-02-26,1005.437
2014-02-27,1004.253
2014-02-28,1010.264
2014-03-03,993.499
2014-03-04,1004.731
2014-03-05,1007.192
2014-03-06,1014.311
2014-03-07,1005.417
2014-03-10,1000.359
2014-03-11,1001.644
2014-03-12,993.887
2014-03-13,989.402
2014-03-14,978.697
2014-03-17,984.759
2014-03-18,990.382
2014-03-19,987.963
2014-03-20,977.219
2014-03-21,980.544
2014-03-24,975.643
2014-03-25,984.417
2014-03-26,991.489
2014-03-27,993.08
2014-03-28,1000.357
2014-03-31,1006.427
2014-04-01,1010.72
2014-04-02,1012.137
2014-04-03,1011.12
2014-04-04,1016.419
2014-04-07,1007.705
2014-04-08,1010.271
2014-04-09,1012.502
2014-04-10,1012.467
2014-04-11,1001.614
2014-04-14,1001.766
2014-04-15,996.192
2014-04-16,1007.183
2014-04-17,1013.035
2014-04-18,1013.638
2014-04-21,1011.152
2014-04-22,1019.241
2014-04-23,1018.567
2014-04-24,1020.111
2014-04-25,1016.47
2014-04-28,1017.524
2014-04-29,1027.137
2014-04-30,1030.863
2014-05-01,1032.239
2014-05-02,1032.938
2014-05-05,1032.207
2014-05-06,1034.395
2014-05-07,1031.038
2014-05-08,1039.269
2014-05-09,1032.101
2014-05-12,1036.55
2014-05-13,1039.607
2014-05-14,1042.452
2014-05-15,1037.774
2014-05-16,1036.027
2014-05-19,1033.086
2014-05-20,1029.132
2014-05-21,1031.425
2014-05-22,1034.648
2014-05-23,1038.232
2014-05-26,1045.442
2014-05-27,1043.202
2014-05-28,1042.346
2014-05-29,1044.744
2014-05-30,1043.868
2014-06-02,1046.021
2014-06-03,1045.335
2014-06-04,1044.624
2014-06-05,1046.983
2014-06-06,1055.075
2014-06-09,1056.537
2014-06-10,1055.072
2014-06-11,1054.982
2014-06-12,1056.983
2014-06-13,1057.05
2014-06-16,1055.72
2014-06-17,1054.465
2014-06-18,1058.754
2014-06-19,1071.949
2014-06-20,1067.253
2014-06-23,1066.948
2014-06-24,1063.609
2014-06-25,1057.312
2014-06-26,1056.502
2014-06-27,1058.929
2014-06-30,1061.392
2014-07-01,1068.463
2014-07-02,1070.876
2014-07-03,1072.793
2014-07-04,1072.115
2014-07-07,1065.924
2014-07-08,1057.725
2014-07-09,1058.547
2014-07-10,1047.474
2014-07-11,1048.378
2014-07-14,1056.909
2014-07-15,1052.745
2014-07-16,1062.141
2014-07-17,1053.044
2014-07-18,1052.338
2014-07-21,1049.745
2014-07-22,1057.541
2014-07-23,1059.658
2014-07-24,1063.025
2014-07-25,1059.508
2014-07-28,1060.017
2014-07-29,1061.007
2014-07-30,1054.566
2014-07-31,1047.134
2014-08-01,1037.684
2014-08-04,1035.866
2014-08-05,1030.652
2014-08-06,1024.45
2014-08-07,1019.149
2014-08-08,1012.678
2014-08-11,1022.85
2014-08-12,1021.619
2014-08-13,1026.988
2014-08-14,1030.287
2014-08-15,1027.758
2014-08-18,1034.034
2014-08-19,1036.701
2014-08-20,1035.227
2014-08-21,1041.035
2014-08-22,1034.748
2014-08-25,1041.251
2014-08-26,1045.493
2014-08-27,1047.855
2014-08-28,1041.214
2014-08-29,1043.156
2014-09-01,1042.901
2014-09-02,1040.727
2014-09-03,1049.785
2014-09-04,1046.911
2014-09-05,1043.063
2014-09-08,1038.171
2014-09-09,1030.799
2014-09-10,1031.107
2014-09-11,1030.304
2014-09-12,1027.595
2014-09-15,1025.441
2014-09-16,1024.235
2014-09-17,1027.113
2014-09-18,1030.761
2014-09-19,1028.313
2014-09-22,1021.634
2014-09-23,1016.112
2014-09-24,1016.289
2014-09-25,1007.557
2014-09-26,1004.393
2014-09-29,998.472
2014-09-30,997.643
2014-10-01,989.733
2014-10-02,973.199
2014-10-03,968.255
2014-10-06,976.233
2014-10-07,971.95
2014-10-08,967.885
2014-10-09,966.272
2014-10-10,945.252
2014-10-13,950.826
2014-10-14,944.406
2014-10-15,929.362
2014-10-16,923.092
2014-10-17,936.379
2014-10-20,940.207
2014-10-21,950.487
2014-10-22,954.266
2014-10-23,957.414
2014-10-24,958.319
2014-10-27,957.54
2014-10-28,966.071
2014-10-29,969.229
2014-10-30,963.497
2014-10-31,974.254
2014-11-03,961.471
2014-11-04,962.112
2014-11-05,967.705
2014-11-06,962.443
2014-11-07,962.115
2014-11-10,968.131
2014-11-11,969.029
2014-11-12,966.617
2014-11-13,966.133
2014-11-14,967.546
2014-11-17,965.227
2014-11-18,975.479
2014-11-19,972.578
2014-11-20,969.841
2014-11-21,980.338
2014-11-24,980.196
2014-11-25,985.492
2014-11-26,988.651
2014-11-27,981.061
2014-11-28,976.854
2014-12-01,972.834
2014-12-02,974.728
2014-12-03,974.362
2014-12-04,968.734
2014-12-05,969.234
2014-12-08,962.53
2014-12-09,955.681
2014-12-10,945.715
2014-12-11,940.919
2014-12-12,926.696
2014-12-15,906.168
2014-12-16,921.084
2014-12-17,918.695
2014-12-18,932.032
2014-12-19,941.414
2014-12-22,944.6
2014-12-23,944.928
2014-12-24,947.857
2014-12-25,947.322
2014-12-26,947.622
2014-12-29,949.681
2014-12-30,941.413
2014-12-31,940.15
2015-01-01,940.155
2015-01-02,933.409
2015-01-05,907.333
2015-01-06,897.148
2015-01-07,892.935
2015-01-08,912.332
2015-01-09,906.23
2015-01-12,905.938
2015-01-13,910.99
2015-01-14,899.228
2015-01-15,907.184
2015-01-16,909.328
2015-01-19,917.103
2015-01-20,920.87
2015-01-21,927.813
2015-01-22,932.516
2015-01-23,934.009
2015-01-26,935.557
2015-01-27,942.427
2015-01-28,937.289
2015-01-29,930.488
2015-01-30,924.957
2015-02-02,934.204
2015-02-03,948.101
2015-02-04,951.436
2015-02-05,955.11
2015-02-06,951.035
2015-02-09,949.014
2015-02-10,948.321
2015-02-11,941.716
2015-02-12,955.489
2015-02-13,967.144
2015-02-16,968.639
2015-02-17,968.506
2015-02-18,973.873
2015-02-19,975.965
2015-02-20,976.43
2015-02-23,976.673
2015-02-24,980.999
2015-02-25,984.11
2015-02-26,980.616
2015-02-27,983.323
2015-03-02,978.662
2015-03-03,974.11
2015-03-04,969.86
2015-03-05,971.613
2015-03-06,960.643
2015-03-09,956.158
2015-03-10,938.344
2015-03-11,938.247
2015-03-12,945.653
2015-03-13,938.708
2015-03-16,947.639
2015-03-17,948.252
2015-03-18,955.409
2015-03-19,957.565
2015-03-20,979.512
2015-03-23,988.183
2015-03-24,989.016
2015-03-25,989.61
2015-03-26,978.739
2015-03-27,974.593
2015-03-30,974.186
2015-03-31,962.861
2015-04-01,965.228
2015-04-02,975.027
2015-04-03,975.976
2015-04-06,985.762
2015-04-07,989.67
2015-04-08,985.253
2015-04-09,985.233
2015-04-10,987.516
2015-04-13,984.459
2015-04-14,993.702
2015-04-15,993.805
2015-04-16,998.469
2015-04-17,992.772
2015-04-20,996.093
2015-04-21,998.387
2015-04-22,998.677
2015-04-23,1004.702
2015-04-24,1013.124
2015-04-27,1021.545
2015-04-28,1022.729
2015-04-29,1019.239
2015-04-30,1009.731
2015-05-01,1007.604
2015-05-04,1007.509
2015-05-05,1000.977
2015-05-06,1007.425
2015-05-07,997.238
2015-05-08,1015.359
2015-05-11,1015.035
2015-05-12,1013.863
2015-05-13,1020.682
2015-05-14,1024.8
2015-05-15,1025.542
2015-05-18,1022.747
2015-05-19,1015.355
2015-05-20,1017.298
2015-05-21,1023.956
2015-05-22,1017.395
2015-05-25,1017.508
2015-05-26,999.991
2015-05-27,1004.417
2015-05-28,1002.884
2015-05-29,995.882
2015-06-01,990.465
2015-06-02,998.909
2015-06-03,1007.72
2015-06-04,999.05
2015-06-05,981.309
2015-06-08,978.653
2015-06-09,977.575
2015-06-10,995.278
2015-06-11,996.153
2015-06-12,992.524
2015-06-15,981.569
2015-06-16,981.395
2015-06-17,977.658
2015-06-18,988.482
2015-06-19,987.072
2015-06-22,1008.224
2015-06-23,1006.703
2015-06-24,1005.158
2015-06-25,1003.476
2015-06-26,997.495
2015-06-29,973.298
2015-06-30,965.94
2015-07-01,970.121
2015-07-02,972.47
2015-07-03,968.677
2015-07-06,952.423
