Date,WORLD ex USA LARGE VALUE Large Cap
2005-11-10,669.172
2005-11-11,673.66
2005-11-14,670.389
2005-11-15,665.851
2005-11-16,665.099
2005-11-17,673.022
2005-11-18,676.226
2005-11-21,680.46
2005-11-22,679.019
2005-11-23,685.981
2005-11-24,684.884
2005-11-25,683.651
2005-11-28,685.733
2005-11-29,684.911
2005-11-30,681.408
2005-12-01,686.522
2005-12-02,690.943
2005-12-05,692.557
2005-12-06,695.649
2005-12-07,694.173
2005-12-08,695.225
2005-12-09,695.892
2005-12-12,704.111
2005-12-13,704.648
2005-12-14,709.214
2005-12-15,702.606
2005-12-16,709.656
2005-12-19,708.033
2005-12-20,706.786
2005-12-21,708.803
2005-12-22,711.683
2005-12-23,712.376
2005-12-26,712.491
2005-12-27,710.659
2005-12-28,714.114
2005-12-29,713.569
2005-12-30,706.431
2006-01-02,708.385
2006-01-03,721.52
2006-01-04,733.691
2006-01-05,733.846
2006-01-06,741.402
2006-01-09,739.415
2006-01-10,733.603
2006-01-11,740.383
2006-01-12,740.079
2006-01-13,736.076
2006-01-16,735.669
2006-01-17,725.075
2006-01-18,717.399
2006-01-19,724.058
2006-01-20,720.928
2006-01-23,726.3
2006-01-24,724.519
2006-01-25,728.536
2006-01-26,736.474
2006-01-27,741.758
2006-01-30,740.392
2006-01-31,745.298
2006-02-01,746.427
2006-02-02,741.014
2006-02-03,734.405
2006-02-06,736.456
2006-02-07,735.015
2006-02-08,729.451
2006-02-09,737.326
2006-02-10,733.898
2006-02-13,734.742
2006-02-14,736.07
2006-02-15,735.513
2006-02-16,738.648
2006-02-17,739.612
2006-02-20,740.583
2006-02-21,742.167
2006-02-22,744.448
2006-02-23,750.295
2006-02-24,751.437
2006-02-27,754.912
2006-02-28,751.843
2006-03-01,753.844
2006-03-02,751.681
2006-03-03,750.682
2006-03-06,753.492
2006-03-07,744.612
2006-03-08,741.359
2006-03-09,747.428
2006-03-10,747.858
2006-03-13,755.837
2006-03-14,762.519
2006-03-15,764.53
2006-03-16,768.894
2006-03-17,771.588
2006-03-20,774.34
2006-03-21,771.093
2006-03-22,771.995
2006-03-23,764.948
2006-03-24,768.923
2006-03-27,767.043
2006-03-28,766.029
2006-03-29,764.074
2006-03-30,777.639
2006-03-31,769.973
2006-04-03,776.761
2006-04-04,780.429
2006-04-05,784.163
2006-04-06,787.685
2006-04-07,780.829
2006-04-10,781.998
2006-04-11,775.408
2006-04-12,771.17
2006-04-13,771.609
2006-04-14,771.626
2006-04-17,779.066
2006-04-18,781.527
2006-04-19,790.638
2006-04-20,792.389
2006-04-21,801.085
2006-04-24,796.543
2006-04-25,799.612
2006-04-26,804.764
2006-04-27,808.646
2006-04-28,806.736
2006-05-01,812.161
2006-05-02,819.674
2006-05-03,812.399
2006-05-04,816.764
2006-05-05,827.299
2006-05-08,830.476
2006-05-09,835.196
2006-05-10,832.715
2006-05-11,828.347
2006-05-12,816.622
2006-05-15,807.938
2006-05-16,808.221
2006-05-17,791.394
2006-05-18,785.994
2006-05-19,780.202
2006-05-22,769.568
2006-05-23,778.686
2006-05-24,769.629
2006-05-25,777.004
2006-05-26,785.647
2006-05-29,787.359
2006-05-30,783.027
2006-05-31,782.0
2006-06-01,785.385
2006-06-02,795.554
2006-06-05,789.621
2006-06-06,769.475
2006-06-07,768.301
2006-06-08,742.628
2006-06-09,755.307
2006-06-12,748.524
2006-06-13,727.372
2006-06-14,730.888
2006-06-15,742.216
2006-06-16,745.341
2006-06-19,743.29
2006-06-20,745.606
2006-06-21,748.139
2006-06-22,751.186
2006-06-23,747.377
2006-06-26,748.141
2006-06-27,746.322
2006-06-28,742.007
2006-06-29,756.119
2006-06-30,780.813
2006-07-03,783.804
2006-07-04,787.468
2006-07-05,773.684
2006-07-06,780.476
2006-07-07,786.107
2006-07-10,786.96
2006-07-11,781.741
2006-07-12,775.121
2006-07-13,766.424
2006-07-14,752.725
2006-07-17,745.144
2006-07-18,738.636
2006-07-19,753.905
2006-07-20,763.829
2006-07-21,761.004
2006-07-24,768.391
2006-07-25,771.461
2006-07-26,772.509
2006-07-27,788.67
2006-07-28,795.877
2006-07-31,793.304
2006-08-01,786.249
2006-08-02,796.969
2006-08-03,792.471
2006-08-04,804.273
2006-08-07,793.857
2006-08-08,797.395
2006-08-09,805.679
2006-08-10,795.842
2006-08-11,794.169
2006-08-14,798.812
2006-08-15,806.731
2006-08-16,815.662
2006-08-17,817.524
2006-08-18,814.695
2006-08-21,817.005
2006-08-22,815.781
2006-08-23,812.739
2006-08-24,812.057
2006-08-25,809.018
2006-08-28,812.407
2006-08-29,813.414
2006-08-30,818.892
2006-08-31,817.797
2006-09-01,820.21
2006-09-04,829.429
2006-09-05,824.579
2006-09-06,815.962
2006-09-07,804.642
2006-09-08,804.169
2006-09-11,798.703
2006-09-12,805.188
2006-09-13,806.707
2006-09-14,812.622
2006-09-15,809.625
2006-09-18,810.773
2006-09-19,808.779
2006-09-20,812.563
2006-09-21,817.665
2006-09-22,812.002
2006-09-25,810.09
2006-09-26,812.578
2006-09-27,821.48
2006-09-28,821.875
2006-09-29,820.777
2006-10-02,827.107
2006-10-03,824.707
2006-10-04,826.845
2006-10-05,834.64
2006-10-06,829.571
2006-10-09,830.031
2006-10-10,831.182
2006-10-11,831.576
2006-10-12,835.102
2006-10-13,835.49
2006-10-16,839.899
2006-10-17,833.244
2006-10-18,836.371
2006-10-19,839.858
2006-10-20,843.062
2006-10-23,844.075
2006-10-24,844.362
2006-10-25,848.197
2006-10-26,855.728
2006-10-27,858.146
2006-10-30,853.721
2006-10-31,856.717
2006-11-01,859.546
2006-11-02,856.493
2006-11-03,855.339
2006-11-06,862.161
2006-11-07,871.298
2006-11-08,868.436
2006-11-09,867.153
2006-11-10,870.085
2006-11-13,867.049
2006-11-14,868.73
2006-11-15,871.47
2006-11-16,870.837
2006-11-17,867.951
2006-11-20,862.989
2006-11-21,865.23
2006-11-22,873.071
2006-11-23,873.726
2006-11-24,874.056
2006-11-27,867.573
2006-11-28,866.223
2006-11-29,876.504
2006-11-30,879.927
2006-12-01,877.631
2006-12-04,880.584
2006-12-05,885.098
2006-12-06,889.009
2006-12-07,891.742
2006-12-08,892.206
2006-12-11,890.597
2006-12-12,894.432
2006-12-13,897.503
2006-12-14,900.853
2006-12-15,901.029
2006-12-18,900.37
2006-12-19,899.618
2006-12-20,906.37
2006-12-21,905.093
2006-12-22,901.892
2006-12-25,901.281
2006-12-26,900.562
2006-12-27,909.319
2006-12-28,911.002
2006-12-29,910.604
2007-01-01,910.604
2007-01-02,924.53
2007-01-03,919.592
2007-01-04,913.852
2007-01-05,899.84
2007-01-08,899.783
2007-01-09,901.417
2007-01-10,888.709
2007-01-11,894.883
2007-01-12,904.739
2007-01-15,910.9
2007-01-16,905.045
2007-01-17,904.538
2007-01-18,904.628
2007-01-19,909.912
2007-01-22,909.939
2007-01-23,914.633
2007-01-24,919.609
2007-01-25,915.33
2007-01-26,907.092
2007-01-29,909.748
2007-01-30,913.392
2007-01-31,911.067
2007-02-01,922.773
2007-02-02,921.626
2007-02-05,917.839
2007-02-06,924.655
2007-02-07,929.219
2007-02-08,923.51
2007-02-09,926.442
2007-02-12,920.095
2007-02-13,926.914
2007-02-14,937.534
2007-02-15,941.05
2007-02-16,938.732
2007-02-19,941.437
2007-02-20,940.985
2007-02-21,935.384
2007-02-22,936.724
2007-02-23,943.497
2007-02-26,949.619
2007-02-27,937.955
2007-02-28,915.924
2007-03-01,906.896
2007-03-02,901.892
2007-03-05,885.926
2007-03-06,896.781
2007-03-07,901.849
2007-03-08,912.34
2007-03-09,913.666
2007-03-12,916.581
2007-03-13,908.242
2007-03-14,885.789
2007-03-15,899.79
2007-03-16,899.69
2007-03-19,910.778
2007-03-20,917.51
2007-03-21,920.503
2007-03-22,937.92
2007-03-23,941.778
2007-03-26,937.215
2007-03-27,936.343
2007-03-28,933.779
2007-03-29,937.322
2007-03-30,934.044
2007-04-02,936.069
2007-04-03,943.71
2007-04-04,948.251
2007-04-05,950.436
2007-04-06,949.478
2007-04-09,947.373
2007-04-10,955.651
2007-04-11,956.427
2007-04-12,957.974
2007-04-13,960.268
2007-04-16,973.423
2007-04-17,976.958
2007-04-18,978.217
2007-04-19,971.667
2007-04-20,981.244
2007-04-23,978.358
2007-04-24,975.667
2007-04-25,981.304
2007-04-26,979.258
2007-04-27,977.892
2007-04-30,979.172
2007-05-01,974.143
2007-05-02,979.745
2007-05-03,981.924
2007-05-04,987.826
2007-05-07,995.034
2007-05-08,984.399
2007-05-09,987.614
2007-05-10,978.722
2007-05-11,983.017
2007-05-14,985.33
2007-05-15,989.722
2007-05-16,986.163
2007-05-17,984.214
2007-05-18,990.754
2007-05-21,991.41
2007-05-22,992.765
2007-05-23,1001.157
2007-05-24,991.55
2007-05-25,989.293
2007-05-28,991.848
2007-05-29,995.773
2007-05-30,991.536
2007-05-31,1000.0
2007-06-01,1007.092
2007-06-04,1010.123
2007-06-05,1009.135
2007-06-06,999.141
2007-06-07,989.782
2007-06-08,981.543
2007-06-11,986.066
2007-06-12,978.446
2007-06-13,978.396
2007-06-14,989.06
2007-06-15,1002.085
2007-06-18,1002.506
2007-06-19,1001.811
2007-06-20,1005.38
2007-06-21,997.807
2007-06-22,994.525
2007-06-25,993.769
2007-06-26,990.09
2007-06-27,981.292
2007-06-28,991.616
2007-06-29,1000.267
2007-07-02,1006.661
2007-07-03,1011.991
2007-07-04,1014.605
2007-07-05,1008.7
2007-07-06,1015.762
2007-07-09,1019.76
2007-07-10,1016.832
2007-07-11,1011.969
2007-07-12,1020.931
2007-07-13,1028.395
2007-07-16,1030.315
2007-07-17,1027.881
2007-07-18,1019.328
2007-07-19,1025.959
2007-07-20,1020.233
2007-07-23,1020.888
2007-07-24,1011.416
2007-07-25,997.947
2007-07-26,977.414
2007-07-27,964.03
2007-07-30,962.343
2007-07-31,977.401
2007-08-01,960.776
2007-08-02,966.469
2007-08-03,961.185
2007-08-06,955.927
2007-08-07,965.105
2007-08-08,983.162
2007-08-09,964.686
2007-08-10,935.65
2007-08-13,948.144
2007-08-14,936.698
2007-08-15,923.56
2007-08-16,900.604
2007-08-17,915.817
2007-08-20,923.589
2007-08-21,928.004
2007-08-22,936.801
2007-08-23,946.265
2007-08-24,949.485
2007-08-27,951.666
2007-08-28,937.849
2007-08-29,938.076
2007-08-30,943.67
2007-08-31,956.697
2007-09-03,958.66
2007-09-04,961.79
2007-09-05,951.408
2007-09-06,954.787
2007-09-07,944.736
2007-09-10,937.717
2007-09-11,950.484
2007-09-12,955.42
2007-09-13,959.681
2007-09-14,956.31
2007-09-17,946.005
2007-09-18,950.853
2007-09-19,981.668
2007-09-20,987.549
2007-09-21,986.849
2007-09-24,985.681
2007-09-25,984.063
2007-09-26,987.036
2007-09-27,999.827
2007-09-28,1004.131
2007-10-01,1010.839
2007-10-02,1012.49
2007-10-03,1014.45
2007-10-04,1015.364
2007-10-05,1023.104
2007-10-08,1015.447
2007-10-09,1021.949
2007-10-10,1024.339
2007-10-11,1034.522
2007-10-12,1031.463
2007-10-15,1024.757
2007-10-16,1012.691
2007-10-17,1014.772
2007-10-18,1016.458
2007-10-19,1007.237
2007-10-22,990.385
2007-10-23,1001.819
2007-10-24,996.995
2007-10-25,1006.485
2007-10-26,1023.46
2007-10-29,1037.2
2007-10-30,1034.943
2007-10-31,1047.074
2007-11-01,1032.787
2007-11-02,1022.127
2007-11-05,1012.227
2007-11-06,1018.82
2007-11-07,1019.591
2007-11-08,1004.938
2007-11-09,989.674
2007-11-12,979.94
2007-11-13,986.649
2007-11-14,999.382
2007-11-15,984.368
2007-11-16,974.384
2007-11-19,961.189
2007-11-20,974.694
2007-11-21,956.401
2007-11-22,960.764
2007-11-23,969.095
2007-11-26,969.934
2007-11-27,971.119
2007-11-28,983.239
2007-11-29,991.357
2007-11-30,998.336
2007-12-03,995.742
2007-12-04,988.666
2007-12-05,995.933
2007-12-06,1000.231
2007-12-07,1007.599
2007-12-10,1014.627
2007-12-11,1011.236
2007-12-12,1010.319
2007-12-13,982.135
2007-12-14,972.497
2007-12-17,952.921
2007-12-18,953.597
2007-12-19,948.897
2007-12-20,949.129
2007-12-21,959.942
2007-12-24,962.875
2007-12-25,965.795
2007-12-26,971.574
2007-12-27,974.998
2007-12-28,978.952
2007-12-31,977.38
2008-01-01,977.38
2008-01-02,976.722
2008-01-03,976.554
2008-01-04,961.058
2008-01-07,956.463
2008-01-08,956.499
2008-01-09,950.446
2008-01-10,945.098
2008-01-11,943.401
2008-01-14,949.247
2008-01-15,928.611
2008-01-16,907.92
2008-01-17,905.527
2008-01-18,891.116
2008-01-21,838.494
2008-01-22,844.72
2008-01-23,833.575
2008-01-24,876.509
2008-01-25,885.249
2008-01-28,879.098
2008-01-29,889.734
2008-01-30,883.337
2008-01-31,885.991
2008-02-01,898.139
2008-02-04,901.629
2008-02-05,871.609
2008-02-06,865.606
2008-02-07,850.617
2008-02-08,850.335
2008-02-11,842.504
2008-02-12,865.663
2008-02-13,861.942
2008-02-14,869.505
2008-02-15,859.636
2008-02-18,867.709
2008-02-19,876.855
2008-02-20,857.757
2008-02-21,871.033
2008-02-22,866.324
2008-02-25,883.04
2008-02-26,898.206
2008-02-27,909.68
2008-02-28,900.036
2008-02-29,886.616
2008-03-03,869.803
2008-03-04,860.708
2008-03-05,871.784
2008-03-06,865.57
2008-03-07,852.209
2008-03-10,844.708
2008-03-11,856.029
2008-03-12,876.456
2008-03-13,865.517
2008-03-14,854.043
2008-03-17,826.872
2008-03-18,853.536
2008-03-19,847.345
2008-03-20,837.842
2008-03-21,841.187
2008-03-24,841.103
2008-03-25,876.754
2008-03-26,879.922
2008-03-27,884.911
2008-03-28,880.054
2008-03-31,877.157
2008-04-01,889.0
2008-04-02,909.281
2008-04-03,910.495
2008-04-04,915.65
2008-04-07,919.334
2008-04-08,911.491
2008-04-09,905.837
2008-04-10,905.692
2008-04-11,900.634
2008-04-14,890.388
2008-04-15,892.878
2008-04-16,914.53
2008-04-17,912.741
2008-04-18,921.187
2008-04-21,929.334
2008-04-22,924.355
2008-04-23,920.677
2008-04-24,912.838
2008-04-25,924.846
2008-04-28,933.409
2008-04-29,932.15
2008-04-30,932.803
2008-05-01,926.031
2008-05-02,942.075
2008-05-05,943.134
2008-05-06,942.396
2008-05-07,941.635
2008-05-08,938.908
2008-05-09,928.5
2008-05-12,934.103
2008-05-13,932.087
2008-05-14,934.337
2008-05-15,941.684
2008-05-16,951.71
2008-05-19,955.744
2008-05-20,950.103
2008-05-21,945.376
2008-05-22,945.995
2008-05-23,937.774
2008-05-26,931.172
2008-05-27,927.072
2008-05-28,924.466
2008-05-29,925.799
2008-05-30,931.488
2008-06-02,924.432
2008-06-03,920.666
2008-06-04,915.67
2008-06-05,918.389
2008-06-06,914.25
2008-06-09,903.901
2008-06-10,884.18
2008-06-11,878.537
2008-06-12,870.751
2008-06-13,874.146
2008-06-16,880.97
2008-06-17,886.831
2008-06-18,877.24
2008-06-19,864.454
2008-06-20,856.155
2008-06-23,847.527
2008-06-24,848.604
2008-06-25,856.303
2008-06-26,848.372
2008-06-27,843.389
2008-06-30,846.24
2008-07-01,832.267
2008-07-02,832.731
2008-07-03,833.66
2008-07-04,825.106
2008-07-07,829.321
2008-07-08,818.598
2008-07-09,830.808
2008-07-10,822.879
2008-07-11,810.903
2008-07-14,808.638
2008-07-15,793.41
2008-07-16,792.872
2008-07-17,815.334
2008-07-18,824.792
2008-07-21,831.36
2008-07-22,830.513
2008-07-23,844.175
2008-07-24,840.146
2008-07-25,829.25
2008-07-28,820.402
2008-07-29,810.682
2008-07-30,822.341
2008-07-31,823.876
2008-08-01,813.697
2008-08-04,806.221
2008-08-05,818.389
2008-08-06,825.53
2008-08-07,818.902
2008-08-08,808.653
2008-08-11,820.727
2008-08-12,816.7
2008-08-13,794.761
2008-08-14,796.357
2008-08-15,789.532
2008-08-18,791.892
2008-08-19,769.623
2008-08-20,773.042
2008-08-21,774.192
2008-08-22,780.244
2008-08-25,779.495
2008-08-26,772.391
2008-08-27,776.583
2008-08-28,788.413
2008-08-29,796.182
2008-09-01,785.538
2008-09-02,785.37
2008-09-03,780.214
2008-09-04,759.859
2008-09-05,740.054
2008-09-08,765.155
2008-09-09,757.318
2008-09-10,751.458
2008-09-11,737.552
2008-09-12,756.194
2008-09-15,730.553
2008-09-16,702.711
2008-09-17,690.939
2008-09-18,688.249
2008-09-19,752.944
2008-09-22,754.831
2008-09-23,749.611
2008-09-24,746.762
2008-09-25,759.232
2008-09-26,747.318
2008-09-29,705.297
2008-09-30,691.324
2008-10-01,701.066
2008-10-02,685.249
2008-10-03,697.932
2008-10-06,642.523
2008-10-07,635.372
2008-10-08,597.541
2008-10-09,586.171
2008-10-10,530.076
2008-10-13,570.435
2008-10-14,607.256
2008-10-15,576.983
2008-10-16,537.861
2008-10-17,558.812
2008-10-20,580.59
2008-10-21,577.392
2008-10-22,538.488
2008-10-23,537.43
2008-10-24,505.413
2008-10-27,471.069
2008-10-28,480.555
2008-10-29,532.891
2008-10-30,551.707
2008-10-31,546.562
2008-11-03,553.271
2008-11-04,585.926
2008-11-05,588.957
2008-11-06,548.136
2008-11-07,548.816
2008-11-10,555.112
2008-11-11,525.152
2008-11-12,510.263
2008-11-13,503.586
2008-11-14,511.133
2008-11-17,499.823
2008-11-18,498.704
2008-11-19,480.348
2008-11-20,455.106
2008-11-21,451.903
2008-11-24,489.67
2008-11-25,505.802
2008-11-26,502.495
2008-11-27,512.214
2008-11-28,517.301
2008-12-01,490.273
2008-12-02,492.001
2008-12-03,493.628
2008-12-04,491.719
2008-12-05,476.541
2008-12-08,516.433
2008-12-09,520.334
2008-12-10,526.75
2008-12-11,534.742
2008-12-12,518.379
2008-12-15,530.765
2008-12-16,534.696
2008-12-17,549.938
2008-12-18,550.169
2008-12-19,533.333
2008-12-22,526.076
2008-12-23,525.243
2008-12-24,521.202
2008-12-25,523.347
2008-12-26,525.551
2008-12-29,537.39
2008-12-30,544.076
2008-12-31,540.728
2009-01-01,540.728
2009-01-02,555.817
2009-01-05,555.706
2009-01-06,556.068
2009-01-07,562.32
2009-01-08,558.51
2009-01-09,550.956
2009-01-12,540.922
2009-01-13,521.71
2009-01-14,505.159
2009-01-15,489.82
2009-01-16,499.723
2009-01-19,488.968
2009-01-20,470.167
2009-01-21,467.584
2009-01-22,464.832
2009-01-23,454.711
2009-01-26,475.3
2009-01-27,484.264
2009-01-28,502.373
2009-01-29,493.101
2009-01-30,479.667
2009-02-02,468.407
2009-02-03,479.941
2009-02-04,490.096
2009-02-05,486.787
2009-02-06,494.478
2009-02-09,502.941
2009-02-10,489.702
2009-02-11,484.469
2009-02-12,473.233
2009-02-13,476.606
2009-02-16,467.655
2009-02-17,447.111
2009-02-18,441.784
2009-02-19,446.324
2009-02-20,429.267
2009-02-23,426.681
2009-02-24,422.693
2009-02-25,424.165
2009-02-26,435.405
2009-02-27,427.982
2009-03-02,403.918
2009-03-03,396.358
2009-03-04,406.608
2009-03-05,393.87
2009-03-06,388.101
2009-03-09,380.57
2009-03-10,401.249
2009-03-11,406.965
2009-03-12,408.469
2009-03-13,418.766
2009-03-16,433.143
2009-03-17,435.469
2009-03-18,439.218
2009-03-19,462.895
2009-03-20,455.534
2009-03-23,474.618
2009-03-24,475.239
2009-03-25,478.182
2009-03-26,482.776
2009-03-27,473.466
2009-03-30,448.703
2009-03-31,458.514
2009-04-01,468.287
2009-04-02,500.098
2009-04-03,499.6
2009-04-06,496.576
2009-04-07,489.187
2009-04-08,487.703
2009-04-09,503.155
2009-04-10,504.664
2009-04-13,509.259
2009-04-14,516.191
2009-04-15,510.22
2009-04-16,518.015
2009-04-17,525.428
2009-04-20,506.802
2009-04-21,502.659
2009-04-22,510.26
2009-04-23,512.736
2009-04-24,526.662
2009-04-27,524.953
2009-04-28,513.026
2009-04-29,527.448
2009-04-30,538.622
2009-05-01,539.159
2009-05-04,551.861
2009-05-05,557.656
2009-05-06,563.377
2009-05-07,569.004
2009-05-08,581.567
2009-05-11,580.404
2009-05-12,576.915
2009-05-13,562.117
2009-05-14,558.039
2009-05-15,563.536
2009-05-18,568.464
2009-05-19,584.506
2009-05-20,593.5
2009-05-21,582.178
2009-05-22,588.683
2009-05-25,589.678
2009-05-26,596.219
2009-05-27,599.707
2009-05-28,594.733
2009-05-29,605.519
2009-06-01,623.498
2009-06-02,627.678
2009-06-03,614.289
2009-06-04,612.584
2009-06-05,609.517
2009-06-08,601.525
2009-06-09,608.369
2009-06-10,616.341
2009-06-11,624.465
2009-06-12,620.403
2009-06-15,601.418
2009-06-16,597.624
2009-06-17,589.579
2009-06-18,593.895
2009-06-19,600.614
2009-06-22,585.434
2009-06-23,581.132
2009-06-24,593.827
2009-06-25,589.382
2009-06-26,596.761
2009-06-29,602.034
2009-06-30,597.347
2009-07-01,605.981
2009-07-02,589.894
2009-07-03,590.006
2009-07-06,581.235
2009-07-07,578.05
2009-07-08,567.548
2009-07-09,571.9
2009-07-10,567.581
2009-07-13,573.273
2009-07-14,584.599
2009-07-15,601.6
2009-07-16,606.863
2009-07-17,608.457
2009-07-20,618.767
2009-07-21,626.434
2009-07-22,626.575
2009-07-23,638.151
2009-07-24,640.338
2009-07-27,646.314
2009-07-28,642.098
2009-07-29,640.768
2009-07-30,653.226
2009-07-31,659.146
2009-08-03,677.827
2009-08-04,678.38
2009-08-05,674.704
2009-08-06,675.818
2009-08-07,675.116
2009-08-10,674.508
2009-08-11,667.162
2009-08-12,672.636
2009-08-13,684.531
2009-08-14,680.211
2009-08-17,658.775
2009-08-18,666.243
2009-08-19,669.437
2009-08-20,678.553
2009-08-21,689.97
2009-08-24,700.444
2009-08-25,705.354
2009-08-26,699.847
2009-08-27,698.352
2009-08-28,709.894
2009-08-31,705.054
2009-09-01,692.408
2009-09-02,683.586
2009-09-03,684.329
2009-09-04,691.352
2009-09-07,702.834
2009-09-08,711.732
2009-09-09,716.972
2009-09-10,719.5
2009-09-11,724.168
2009-09-14,719.34
2009-09-15,719.083
2009-09-16,732.785
2009-09-17,741.328
2009-09-18,738.069
2009-09-21,729.165
2009-09-22,740.265
2009-09-23,740.487
2009-09-24,727.206
2009-09-25,723.14
2009-09-28,729.198
2009-09-29,727.712
2009-09-30,730.307
2009-10-01,715.084
2009-10-02,701.116
2009-10-05,705.877
2009-10-06,725.291
2009-10-07,724.894
2009-10-08,737.285
2009-10-09,736.298
2009-10-12,740.969
2009-10-13,736.739
2009-10-14,752.183
2009-10-15,753.383
2009-10-16,743.572
2009-10-19,755.457
2009-10-20,752.842
2009-10-21,756.523
2009-10-22,749.521
2009-10-23,745.192
2009-10-26,734.776
2009-10-27,726.935
2009-10-28,712.752
2009-10-29,722.496
2009-10-30,711.107
2009-11-02,711.893
2009-11-03,701.38
2009-11-04,715.464
2009-11-05,719.898
2009-11-06,722.066
2009-11-09,740.706
2009-11-10,739.996
2009-11-11,744.706
2009-11-12,739.906
2009-11-13,743.479
2009-11-16,755.014
2009-11-17,746.062
2009-11-18,750.165
2009-11-19,734.278
2009-11-20,727.926
2009-11-23,745.379
2009-11-24,738.036
2009-11-25,748.356
2009-11-26,726.169
2009-11-27,726.145
2009-11-30,728.64
2009-12-01,747.609
2009-12-02,748.614
2009-12-03,749.392
2009-12-04,745.522
2009-12-07,741.754
2009-12-08,731.612
2009-12-09,725.493
2009-12-10,728.265
2009-12-11,726.622
2009-12-14,733.17
2009-12-15,727.527
2009-12-16,737.498
2009-12-17,720.11
2009-12-18,713.331
2009-12-21,722.275
2009-12-22,724.151
2009-12-23,730.811
2009-12-24,734.259
2009-12-25,733.302
2009-12-28,738.77
2009-12-29,741.601
2009-12-30,733.336
2009-12-31,736.618
2010-01-01,736.618
2010-01-04,751.103
2010-01-05,754.754
2010-01-06,754.666
2010-01-07,750.787
2010-01-08,754.882
2010-01-11,764.871
2010-01-12,762.917
2010-01-13,758.786
2010-01-14,764.316
2010-01-15,756.138
2010-01-18,758.964
2010-01-19,756.795
2010-01-20,740.189
2010-01-21,731.385
2010-01-22,725.796
2010-01-25,721.935
2010-01-26,718.505
2010-01-27,710.506
2010-01-28,702.036
2010-01-29,699.269
2010-02-01,702.053
2010-02-02,711.593
2010-02-03,706.148
2010-02-04,686.672
2010-02-05,672.191
2010-02-08,674.906
2010-02-09,676.725
2010-02-10,679.854
2010-02-11,679.241
2010-02-12,679.227
2010-02-15,679.659
2010-02-16,689.817
2010-02-17,697.601
2010-02-18,699.107
2010-02-19,692.368
2010-02-22,699.525
2010-02-23,693.438
2010-02-24,693.302
2010-02-25,683.139
2010-02-26,693.936
2010-03-01,694.24
2010-03-02,703.098
2010-03-03,713.612
2010-03-04,709.522
2010-03-05,718.284
2010-03-08,723.007
2010-03-09,721.343
2010-03-10,726.538
2010-03-11,726.957
2010-03-12,732.664
2010-03-15,726.203
2010-03-16,735.438
2010-03-17,742.696
2010-03-18,735.375
2010-03-19,731.639
2010-03-22,730.582
2010-03-23,734.692
2010-03-24,725.967
2010-03-25,730.722
2010-03-26,732.168
2010-03-29,737.796
2010-03-30,737.259
2010-03-31,738.137
2010-04-01,746.795
2010-04-02,747.853
2010-04-05,746.973
2010-04-06,747.241
2010-04-07,746.052
2010-04-08,741.492
2010-04-09,751.906
2010-04-12,759.422
2010-04-13,754.913
2010-04-14,764.119
2010-04-15,768.022
2010-04-16,755.6
2010-04-19,747.605
2010-04-20,754.767
2010-04-21,751.131
2010-04-22,739.43
2010-04-23,740.27
2010-04-26,746.491
2010-04-27,730.265
2010-04-28,716.529
2010-04-29,722.653
2010-04-30,722.245
2010-05-03,718.788
2010-05-04,697.834
2010-05-05,687.701
2010-05-06,667.819
2010-05-07,647.226
2010-05-10,687.43
2010-05-11,678.184
2010-05-12,684.739
2010-05-13,684.625
2010-05-14,661.024
2010-05-17,652.117
2010-05-18,658.303
2010-05-19,643.238
2010-05-20,632.868
2010-05-21,636.118
2010-05-24,631.762
2010-05-25,613.562
2010-05-26,621.414
2010-05-27,638.431
2010-05-28,640.564
2010-05-31,638.918
2010-06-01,637.014
2010-06-02,631.379
2010-06-03,641.561
2010-06-04,626.015
2010-06-07,612.604
2010-06-08,610.115
2010-06-09,618.307
2010-06-10,628.32
2010-06-11,633.803
2010-06-14,646.317
2010-06-15,652.147
2010-06-16,655.223
2010-06-17,657.344
2010-06-18,659.617
2010-06-21,667.649
2010-06-22,659.508
2010-06-23,650.04
2010-06-24,644.089
2010-06-25,639.082
2010-06-28,644.385
2010-06-29,622.1
2010-06-30,622.562
2010-07-01,619.516
2010-07-02,623.48
2010-07-05,619.548
2010-07-06,638.858
2010-07-07,645.643
2010-07-08,655.854
2010-07-09,658.891
2010-07-12,658.652
2010-07-13,670.696
2010-07-14,674.938
2010-07-15,673.172
2010-07-16,664.402
2010-07-19,659.69
2010-07-20,656.418
2010-07-21,657.484
2010-07-22,670.505
2010-07-23,672.188
2010-07-26,680.666
2010-07-27,686.776
2010-07-28,689.729
2010-07-29,692.75
2010-07-30,687.943
2010-08-02,708.704
2010-08-03,712.433
2010-08-04,709.476
2010-08-05,710.36
2010-08-06,711.543
2010-08-09,715.977
2010-08-10,704.548
2010-08-11,683.495
2010-08-12,677.417
2010-08-13,675.742
2010-08-16,677.888
2010-08-17,684.968
2010-08-18,684.754
2010-08-19,678.348
2010-08-20,664.751
2010-08-23,668.138
2010-08-24,659.493
2010-08-25,650.847
2010-08-26,659.342
2010-08-27,663.825
2010-08-30,665.259
2010-08-31,662.658
2010-09-01,680.854
2010-09-02,683.325
2010-09-03,690.652
2010-09-06,696.836
2010-09-07,688.751
2010-09-08,691.025
2010-09-09,697.714
2010-09-10,696.931
2010-09-13,709.176
2010-09-14,713.278
2010-09-15,711.359
