Date,WORLD ex USA LARGE CAP Large Cap
2010-09-08,755.198
2010-09-09,762.451
2010-09-10,761.816
2010-09-13,774.218
2010-09-14,779.309
2010-09-15,777.89
2010-09-16,775.154
2010-09-17,772.692
2010-09-20,782.02
2010-09-21,780.953
2010-09-22,785.729
2010-09-23,782.332
2010-09-24,792.647
2010-09-27,793.647
2010-09-28,795.419
2010-09-29,796.178
2010-09-30,792.107
2010-10-01,795.574
2010-10-04,790.063
2010-10-05,805.834
2010-10-06,814.813
2010-10-07,817.397
2010-10-08,817.107
2010-10-11,817.605
2010-10-12,811.295
2010-10-13,824.452
2010-10-14,832.605
2010-10-15,827.521
2010-10-18,828.278
2010-10-19,816.12
2010-10-20,824.929
2010-10-21,827.524
2010-10-22,822.849
2010-10-25,829.688
2010-10-26,821.564
2010-10-27,810.56
2010-10-28,819.826
2010-10-29,820.832
2010-11-01,821.1
2010-11-02,829.42
2010-11-03,826.917
2010-11-04,850.901
2010-11-05,849.585
2010-11-08,846.869
2010-11-09,849.538
2010-11-10,835.289
2010-11-11,836.0
2010-11-12,830.629
2010-11-15,830.269
2010-11-16,813.425
2010-11-17,815.901
2010-11-18,829.871
2010-11-19,828.923
2010-11-22,824.478
2010-11-23,808.008
2010-11-24,810.849
2010-11-25,812.96
2010-11-26,801.108
2010-11-29,789.763
2010-11-30,784.873
2010-12-01,798.498
2010-12-02,815.342
2010-12-03,825.482
2010-12-06,822.851
2010-12-07,828.576
2010-12-08,822.566
2010-12-09,826.531
2010-12-10,828.616
2010-12-13,840.058
2010-12-14,842.513
2010-12-15,835.979
2010-12-16,831.225
2010-12-17,826.686
2010-12-20,827.192
2010-12-21,837.562
2010-12-22,838.145
2010-12-23,839.186
2010-12-24,840.495
2010-12-27,837.991
2010-12-28,840.802
2010-12-29,844.166
2010-12-30,841.892
2010-12-31,846.33
2011-01-03,847.29
2011-01-04,850.347
2011-01-05,841.074
2011-01-06,840.851
2011-01-07,838.648
2011-01-10,832.058
2011-01-11,837.016
2011-01-12,851.408
2011-01-13,862.488
2011-01-14,861.278
2011-01-17,859.202
2011-01-18,869.391
2011-01-19,868.602
2011-01-20,852.606
2011-01-21,860.966
2011-01-24,869.158
2011-01-25,866.963
2011-01-26,872.321
2011-01-27,873.963
2011-01-28,863.958
2011-01-31,865.83
2011-02-01,880.662
2011-02-02,887.183
2011-02-03,881.284
2011-02-04,880.859
2011-02-07,885.306
2011-02-08,892.495
2011-02-09,889.005
2011-02-10,882.573
2011-02-11,881.495
2011-02-14,884.155
2011-02-15,887.109
2011-02-16,892.176
2011-02-17,899.75
2011-02-18,901.958
2011-02-21,896.091
2011-02-22,888.168
2011-02-23,883.404
2011-02-24,881.154
2011-02-25,890.109
2011-02-28,898.86
2011-03-01,898.048
2011-03-02,893.047
2011-03-03,896.813
2011-03-04,898.149
2011-03-07,892.815
2011-03-08,888.556
2011-03-09,887.966
2011-03-10,870.986
2011-03-11,867.507
2011-03-14,853.907
2011-03-15,825.309
2011-03-16,825.633
2011-03-17,840.202
2011-03-18,845.732
2011-03-21,860.021
2011-03-22,868.027
2011-03-23,866.312
2011-03-24,874.464
2011-03-25,874.171
2011-03-28,871.096
2011-03-29,869.439
2011-03-30,879.167
2011-03-31,878.703
2011-04-01,883.187
2011-04-04,888.318
2011-04-05,885.615
2011-04-06,891.091
2011-04-07,888.446
2011-04-08,900.355
2011-04-11,899.704
2011-04-12,887.312
2011-04-13,893.38
2011-04-14,890.47
2011-04-15,888.88
2011-04-18,871.064
2011-04-19,875.734
2011-04-20,898.297
2011-04-21,908.188
2011-04-22,908.309
2011-04-25,905.121
2011-04-26,909.399
2011-04-27,910.377
2011-04-28,925.379
2011-04-29,928.626
2011-05-02,934.852
2011-05-03,927.258
2011-05-04,918.437
2011-05-05,905.922
2011-05-06,907.897
2011-05-09,895.985
2011-05-10,905.418
2011-05-11,904.007
2011-05-12,891.656
2011-05-13,888.548
2011-05-16,886.503
2011-05-17,877.686
2011-05-18,886.887
2011-05-19,889.787
2011-05-20,884.381
2011-05-23,865.547
2011-05-24,869.142
2011-05-25,872.434
2011-05-26,877.867
2011-05-27,889.298
2011-05-30,888.675
2011-05-31,901.199
2011-06-01,896.363
2011-06-02,883.726
2011-06-03,885.462
2011-06-06,881.195
2011-06-07,884.937
2011-06-08,875.71
2011-06-09,877.739
2011-06-10,864.219
2011-06-13,864.239
2011-06-14,876.584
2011-06-15,862.455
2011-06-16,848.432
2011-06-17,855.578
2011-06-20,852.649
2011-06-21,867.512
2011-06-22,869.528
2011-06-23,847.9
2011-06-24,849.878
2011-06-27,850.967
2011-06-28,859.649
2011-06-29,875.556
2011-06-30,889.699
2011-07-01,893.985
2011-07-04,899.445
2011-07-05,897.487
2011-07-06,891.382
2011-07-07,895.661
2011-07-08,889.375
2011-07-11,868.372
2011-07-12,861.628
2011-07-13,875.975
2011-07-14,869.844
2011-07-15,867.697
2011-07-18,853.839
2011-07-19,865.228
2011-07-20,875.987
2011-07-21,890.517
2011-07-22,895.764
2011-07-25,890.497
2011-07-26,896.331
2011-07-27,883.538
2011-07-28,878.673
2011-07-29,874.91
2011-08-01,866.685
2011-08-02,852.573
2011-08-03,840.249
2011-08-04,809.378
2011-08-05,791.341
2011-08-08,764.73
2011-08-09,770.644
2011-08-10,756.847
2011-08-11,770.462
2011-08-12,785.298
2011-08-15,800.021
2011-08-16,797.627
2011-08-17,802.624
2011-08-18,768.672
2011-08-19,758.133
2011-08-22,758.014
2011-08-23,767.973
2011-08-24,772.18
2011-08-25,765.599
2011-08-26,764.36
2011-08-29,778.767
2011-08-30,783.358
2011-08-31,799.562
2011-09-01,798.88
2011-09-02,781.692
2011-09-05,752.638
2011-09-06,743.001
2011-09-07,762.631
2011-09-08,765.608
2011-09-09,740.003
2011-09-12,718.913
2011-09-13,728.072
2011-09-14,731.38
2011-09-15,750.902
2011-09-16,754.995
2011-09-19,736.973
2011-09-20,746.136
2011-09-21,736.112
2011-09-22,697.718
2011-09-23,701.6
2011-09-26,704.735
2011-09-27,737.409
2011-09-28,731.599
2011-09-29,735.828
2011-09-30,721.063
2011-10-03,704.12
2011-10-04,687.629
2011-10-05,703.494
2011-10-06,726.39
2011-10-07,736.026
2011-10-10,750.56
2011-10-11,753.788
2011-10-12,767.928
2011-10-13,761.151
2011-10-14,770.137
2011-10-17,766.801
2011-10-18,757.955
2011-10-19,765.489
2011-10-20,751.073
2011-10-21,772.222
2011-10-24,784.02
2011-10-25,779.207
2011-10-26,777.072
2011-10-27,816.961
2011-10-28,821.305
2011-10-31,792.846
2011-11-01,759.036
2011-11-02,766.038
2011-11-03,773.612
2011-11-04,773.327
2011-11-07,771.301
2011-11-08,776.397
2011-11-09,760.789
2011-11-10,752.469
2011-11-11,771.979
2011-11-14,765.428
2011-11-15,757.068
2011-11-16,755.28
2011-11-17,747.822
2011-11-18,741.443
2011-11-21,720.928
2011-11-22,719.103
2011-11-23,704.029
2011-11-24,699.578
2011-11-25,699.187
2011-11-28,723.33
2011-11-29,731.201
2011-11-30,757.032
2011-12-01,758.633
2011-12-02,762.933
2011-12-05,770.07
2011-12-06,762.109
2011-12-07,765.689
2011-12-08,753.347
2011-12-09,756.834
2011-12-12,744.589
2011-12-13,739.334
2011-12-14,721.929
2011-12-15,724.33
2011-12-16,725.665
2011-12-19,720.732
2011-12-20,734.358
2011-12-21,733.266
2011-12-22,739.369
2011-12-23,743.749
2011-12-26,744.533
2011-12-27,745.39
2011-12-28,735.151
2011-12-29,739.29
2011-12-30,749.358
2012-01-02,754.182
2012-01-03,768.324
2012-01-04,764.776
2012-01-05,753.248
2012-01-06,747.857
2012-01-09,746.929
2012-01-10,759.61
2012-01-11,754.419
2012-01-12,756.107
2012-01-13,751.784
2012-01-16,753.983
2012-01-17,763.216
2012-01-18,767.389
2012-01-19,777.895
2012-01-20,781.14
2012-01-23,790.15
2012-01-24,784.066
2012-01-25,784.41
2012-01-26,799.024
2012-01-27,793.785
2012-01-30,786.522
2012-01-31,788.92
2012-02-01,803.014
2012-02-02,804.762
2012-02-03,810.787
2012-02-06,810.824
2012-02-07,816.081
2012-02-08,818.158
2012-02-09,820.9
2012-02-10,807.282
2012-02-13,814.418
2012-02-14,808.005
2012-02-15,814.235
2012-02-16,811.648
2012-02-17,820.501
2012-02-20,831.937
2012-02-21,829.376
2012-02-22,824.593
2012-02-23,827.595
2012-02-24,834.329
2012-02-27,830.816
2012-02-28,834.42
2012-02-29,832.911
2012-03-01,835.218
2012-03-02,829.779
2012-03-05,825.482
2012-03-06,803.976
2012-03-07,804.534
2012-03-08,822.225
2012-03-09,820.826
2012-03-12,818.063
2012-03-13,827.363
2012-03-14,825.504
2012-03-15,831.786
2012-03-16,839.715
2012-03-19,842.707
2012-03-20,833.695
2012-03-21,829.236
2012-03-22,825.469
2012-03-23,827.448
2012-03-26,834.81
2012-03-27,836.177
2012-03-28,829.719
2012-03-29,821.09
2012-03-30,826.096
2012-04-02,836.196
2012-04-03,829.566
2012-04-04,806.176
2012-04-05,804.41
2012-04-06,802.942
2012-04-09,801.481
2012-04-10,789.181
2012-04-11,791.955
2012-04-12,802.651
2012-04-13,792.741
2012-04-16,792.184
2012-04-17,805.574
2012-04-18,805.27
2012-04-19,802.159
2012-04-20,807.021
2012-04-23,792.266
2012-04-24,799.683
2012-04-25,805.23
2012-04-26,809.718
2012-04-27,814.794
2012-04-30,812.814
2012-05-01,811.563
2012-05-02,806.241
2012-05-03,804.641
2012-05-04,794.371
2012-05-07,789.051
2012-05-08,779.087
2012-05-09,772.927
2012-05-10,776.822
2012-05-11,776.825
2012-05-14,762.895
2012-05-15,754.395
2012-05-16,746.307
2012-05-17,742.436
2012-05-18,731.862
2012-05-21,735.324
2012-05-22,746.473
2012-05-23,727.783
2012-05-24,732.437
2012-05-25,730.399
2012-05-28,732.377
2012-05-29,737.956
2012-05-30,723.942
2012-05-31,721.561
2012-06-01,710.596
2012-06-04,708.366
2012-06-05,712.501
2012-06-06,727.728
2012-06-07,737.907
2012-06-08,728.423
2012-06-11,733.692
2012-06-12,734.517
2012-06-13,739.276
2012-06-14,737.957
2012-06-15,745.786
2012-06-18,748.392
2012-06-19,760.455
2012-06-20,765.14
2012-06-21,754.962
2012-06-22,747.298
2012-06-25,737.894
2012-06-26,736.891
2012-06-27,744.767
2012-06-28,744.438
2012-06-29,770.815
2012-07-02,775.102
2012-07-03,784.041
2012-07-04,782.194
2012-07-05,775.647
2012-07-06,766.813
2012-07-09,761.335
2012-07-10,761.247
2012-07-11,762.189
2012-07-12,750.975
2012-07-13,760.928
2012-07-16,762.693
2012-07-17,761.252
2012-07-18,769.181
2012-07-19,778.147
2012-07-20,764.685
2012-07-23,746.822
2012-07-24,742.283
2012-07-25,740.668
2012-07-26,761.475
2012-07-27,774.795
2012-07-30,780.709
2012-07-31,780.626
2012-08-01,780.746
2012-08-02,769.624
2012-08-03,786.461
2012-08-06,795.219
2012-08-07,802.223
2012-08-08,802.196
2012-08-09,803.854
2012-08-10,802.265
2012-08-13,801.094
2012-08-14,802.779
2012-08-15,800.718
2012-08-16,808.7
2012-08-17,810.138
2012-08-20,810.014
2012-08-21,818.39
2012-08-22,810.429
2012-08-23,814.322
2012-08-24,809.37
2012-08-27,811.199
2012-08-28,808.74
2012-08-29,806.322
2012-08-30,798.249
2012-08-31,803.06
2012-09-03,805.675
2012-09-04,798.037
2012-09-05,797.149
2012-09-06,811.775
2012-09-07,827.19
2012-09-10,825.517
2012-09-11,830.569
2012-09-12,834.666
2012-09-13,836.794
2012-09-14,857.21
2012-09-17,853.544
2012-09-18,847.903
2012-09-19,852.89
2012-09-20,843.892
2012-09-21,848.676
2012-09-24,842.982
2012-09-25,847.363
2012-09-26,829.728
2012-09-27,835.074
2012-09-28,826.557
2012-10-01,834.704
2012-10-02,834.664
2012-10-03,830.476
2012-10-04,837.214
2012-10-05,845.377
2012-10-08,837.468
2012-10-09,829.544
2012-10-10,824.428
2012-10-11,829.251
2012-10-12,828.117
2012-10-15,829.79
2012-10-16,843.04
2012-10-17,853.356
2012-10-18,855.705
2012-10-19,848.016
2012-10-22,845.765
2012-10-23,830.719
2012-10-24,832.18
2012-10-25,834.529
2012-10-26,832.017
2012-10-29,827.206
2012-10-30,834.9
2012-10-31,832.911
2012-11-01,838.053
2012-11-02,837.267
2012-11-05,832.021
2012-11-06,835.56
2012-11-07,827.568
2012-11-08,822.528
2012-11-09,820.567
2012-11-12,818.277
2012-11-13,818.889
2012-11-14,811.672
2012-11-15,809.06
2012-11-16,803.388
2012-11-19,823.773
2012-11-20,823.621
2012-11-21,825.813
2012-11-22,834.109
2012-11-23,841.709
2012-11-26,840.519
2012-11-27,840.625
2012-11-28,839.477
2012-11-29,850.389
2012-11-30,850.975
2012-12-03,854.036
2012-12-04,855.476
2012-12-05,855.902
2012-12-06,857.759
2012-12-07,857.11
2012-12-10,858.464
2012-12-11,863.488
2012-12-12,866.683
2012-12-13,866.683
2012-12-14,867.576
2012-12-17,869.836
2012-12-18,876.211
2012-12-19,884.396
2012-12-20,882.75
2012-12-21,877.378
2012-12-24,876.13
2012-12-25,877.114
2012-12-26,877.761
2012-12-27,879.278
2012-12-28,876.756
2012-12-31,876.703
2013-01-01,876.755
2013-01-02,892.248
2013-01-03,890.185
2013-01-04,893.318
2013-01-07,892.082
2013-01-08,888.765
2013-01-09,892.69
2013-01-10,901.092
2013-01-11,905.819
2013-01-14,904.344
2013-01-15,906.607
2013-01-16,901.464
2013-01-17,905.959
2013-01-18,905.021
2013-01-21,906.987
2013-01-22,907.855
2013-01-23,906.144
2013-01-24,910.977
2013-01-25,918.2
2013-01-28,916.837
2013-01-29,923.365
2013-01-30,925.691
2013-01-31,922.43
2013-02-01,927.846
2013-02-04,915.587
2013-02-05,912.969
2013-02-06,916.294
2013-02-07,908.818
2013-02-08,914.876
2013-02-11,909.281
2013-02-12,919.336
2013-02-13,919.18
2013-02-14,915.054
2013-02-15,909.569
2013-02-18,912.201
2013-02-19,920.79
2013-02-20,920.312
2013-02-21,901.495
2013-02-22,906.278
2013-02-25,910.483
2013-02-26,896.892
2013-02-27,902.549
2013-02-28,911.505
2013-03-01,904.304
2013-03-04,903.976
2013-03-05,915.765
2013-03-06,917.256
2013-03-07,919.577
2013-03-08,920.75
2013-03-11,926.116
2013-03-12,926.663
2013-03-13,920.793
2013-03-14,929.448
2013-03-15,937.004
2013-03-18,923.693
2013-03-19,920.154
2013-03-20,924.192
2013-03-21,922.072
2013-03-22,922.987
2013-03-25,918.717
2013-03-26,918.71
2013-03-27,915.183
2013-03-28,918.167
2013-03-29,917.615
2013-04-01,914.092
2013-04-02,920.036
2013-04-03,917.419
2013-04-04,908.721
2013-04-05,908.741
2013-04-08,912.57
2013-04-09,918.215
2013-04-10,932.05
2013-04-11,943.139
2013-04-12,937.246
2013-04-15,928.229
2013-04-16,923.721
2013-04-17,913.569
2013-04-18,911.282
2013-04-19,913.703
2013-04-22,915.001
2013-04-23,927.351
2013-04-24,937.499
2013-04-25,944.717
2013-04-26,945.233
2013-04-29,953.434
2013-04-30,960.722
2013-05-01,957.845
2013-05-02,952.786
2013-05-03,959.663
2013-05-06,956.837
2013-05-07,965.495
2013-05-08,977.609
2013-05-09,970.881
2013-05-10,966.361
2013-05-13,969.106
2013-05-14,970.22
2013-05-15,972.243
2013-05-16,973.814
2013-05-17,969.714
2013-05-20,978.374
2013-05-21,979.401
2013-05-22,979.281
2013-05-23,955.965
2013-05-24,955.4
2013-05-27,951.186
2013-05-28,955.451
2013-05-29,951.979
2013-05-30,951.734
2013-05-31,939.726
2013-06-03,934.618
2013-06-04,942.161
2013-06-05,926.114
2013-06-06,922.063
2013-06-07,929.794
2013-06-10,933.878
2013-06-11,932.267
2013-06-12,933.646
2013-06-13,926.919
2013-06-14,932.084
2013-06-17,941.827
2013-06-18,941.469
2013-06-19,945.297
2013-06-20,901.998
2013-06-21,896.021
2013-06-24,881.435
2013-06-25,887.321
2013-06-26,895.944
2013-06-27,903.359
2013-06-28,903.992
2013-07-01,912.572
2013-07-02,913.618
2013-07-03,906.121
2013-07-04,917.351
2013-07-05,906.983
2013-07-08,913.254
2013-07-09,920.581
2013-07-10,926.786
2013-07-11,944.153
2013-07-12,942.764
2013-07-15,944.779
2013-07-16,948.391
2013-07-17,949.691
2013-07-18,954.61
2013-07-19,956.501
2013-07-22,964.141
2013-07-23,965.234
2013-07-24,967.961
2013-07-25,962.923
2013-07-26,959.848
2013-07-29,953.996
2013-07-30,954.647
2013-07-31,951.785
2013-08-01,960.682
2013-08-02,971.425
2013-08-05,967.94
2013-08-06,971.021
2013-08-07,963.769
2013-08-08,971.024
2013-08-09,973.82
2013-08-12,971.429
2013-08-13,973.23
2013-08-14,979.685
2013-08-15,970.171
2013-08-16,975.011
2013-08-19,971.321
2013-08-20,965.372
2013-08-21,956.766
2013-08-22,958.577
2013-08-23,968.805
2013-08-26,967.704
2013-08-27,958.011
2013-08-28,949.262
2013-08-29,948.16
2013-08-30,939.731
2013-09-02,952.006
2013-09-03,953.997
2013-09-04,959.625
2013-09-05,960.027
2013-09-06,966.8
2013-09-09,973.67
2013-09-10,983.755
2013-09-11,989.48
2013-09-12,989.649
2013-09-13,987.554
2013-09-16,999.245
2013-09-17,994.793
2013-09-18,1000.914
2013-09-19,1019.227
2013-09-20,1014.02
2013-09-23,1012.013
2013-09-24,1011.629
2013-09-25,1012.449
2013-09-26,1013.745
2013-09-27,1015.644
2013-09-30,1006.023
2013-10-01,1010.183
2013-10-02,1007.879
2013-10-03,1007.458
2013-10-04,1006.052
2013-10-07,1000.784
2013-10-08,996.738
2013-10-09,991.8
2013-10-10,1003.852
2013-10-11,1012.485
2013-10-14,1015.254
2013-10-15,1017.077
2013-10-16,1017.99
2013-10-17,1032.822
2013-10-18,1040.703
2013-10-21,1042.377
2013-10-22,1052.12
2013-10-23,1045.325
2013-10-24,1050.159
2013-10-25,1045.622
2013-10-28,1047.707
2013-10-29,1047.695
2013-10-30,1050.341
2013-10-31,1041.437
2013-11-01,1032.046
2013-11-04,1036.177
2013-11-05,1033.538
2013-11-06,1040.773
2013-11-07,1030.56
2013-11-08,1026.205
2013-11-11,1031.912
2013-11-12,1031.365
2013-11-13,1026.008
2013-11-14,1036.258
2013-11-15,1043.297
2013-11-18,1051.433
2013-11-19,1045.129
2013-11-20,1043.204
2013-11-21,1040.114
2013-11-22,1043.625
2013-11-25,1046.152
2013-11-26,1042.67
2013-11-27,1043.87
2013-11-28,1049.766
2013-11-29,1049.977
2013-12-02,1043.101
2013-12-03,1035.516
2013-12-04,1024.835
2013-12-05,1021.327
2013-12-06,1028.208
2013-12-09,1032.648
2013-12-10,1030.723
2013-12-11,1025.051
2013-12-12,1013.309
2013-12-13,1011.331
2013-12-16,1019.059
2013-12-17,1014.168
2013-12-18,1024.289
2013-12-19,1032.356
2013-12-20,1037.246
2013-12-23,1045.857
2013-12-24,1045.213
2013-12-25,1045.339
2013-12-26,1048.792
2013-12-27,1061.061
2013-12-30,1063.649
2013-12-31,1065.271
2014-01-01,1065.304
2014-01-02,1053.761
2014-01-03,1055.112
2014-01-06,1050.969
2014-01-07,1052.782
2014-01-08,1056.075
2014-01-09,1050.172
2014-01-10,1059.499
2014-01-13,1061.685
2014-01-14,1057.137
2014-01-15,1062.445
2014-01-16,1062.82
2014-01-17,1064.714
2014-01-20,1064.646
2014-01-21,1064.347
2014-01-22,1066.627
2014-01-23,1061.71
2014-01-24,1042.424
2014-01-27,1029.876
2014-01-28,1030.414
2014-01-29,1031.557
2014-01-30,1023.724
2014-01-31,1018.844
2014-02-03,1009.155
2014-02-04,997.465
2014-02-05,1003.436
2014-02-06,1017.404
2014-02-07,1028.05
2014-02-10,1032.916
2014-02-11,1044.37
2014-02-12,1049.419
2014-02-13,1049.736
2014-02-14,1053.758
2014-02-17,1058.415
2014-02-18,1066.569
2014-02-19,1067.497
2014-02-20,1061.225
2014-02-21,1068.861
2014-02-24,1072.716
2014-02-25,1075.604
2014-02-26,1069.193
2014-02-27,1068.043
2014-02-28,1074.33
2014-03-03,1055.634
2014-03-04,1068.314
2014-03-05,1070.315
2014-03-06,1078.623
2014-03-07,1070.943
2014-03-10,1065.554
2014-03-11,1066.167
2014-03-12,1057.16
2014-03-13,1052.131
2014-03-14,1040.861
2014-03-17,1046.841
2014-03-18,1053.721
2014-03-19,1051.52
2014-03-20,1039.771
2014-03-21,1042.907
2014-03-24,1039.329
2014-03-25,1048.074
2014-03-26,1055.263
2014-03-27,1057.647
2014-03-28,1064.327
2014-03-31,1070.805
2014-04-01,1075.32
2014-04-02,1077.116
2014-04-03,1076.379
2014-04-04,1080.7
2014-04-07,1070.975
2014-04-08,1073.094
2014-04-09,1074.985
2014-04-10,1075.286
2014-04-11,1062.896
2014-04-14,1063.39
2014-04-15,1058.216
2014-04-16,1070.099
2014-04-17,1075.145
2014-04-18,1076.127
2014-04-21,1073.753
2014-04-22,1082.0
2014-04-23,1081.304
2014-04-24,1082.044
2014-04-25,1078.164
2014-04-28,1078.117
2014-04-29,1085.729
2014-04-30,1089.795
2014-05-01,1093.294
2014-05-02,1092.976
2014-05-05,1092.024
2014-05-06,1094.516
2014-05-07,1089.393
2014-05-08,1096.659
2014-05-09,1089.614
2014-05-12,1094.006
2014-05-13,1098.306
2014-05-14,1101.628
2014-05-15,1096.971
2014-05-16,1095.742
2014-05-19,1093.273
2014-05-20,1090.44
2014-05-21,1092.272
2014-05-22,1097.074
2014-05-23,1099.665
2014-05-26,1107.205
2014-05-27,1105.503
2014-05-28,1104.405
2014-05-29,1107.495
2014-05-30,1107.844
2014-06-02,1109.892
2014-06-03,1108.809
2014-06-04,1108.705
2014-06-05,1110.995
2014-06-06,1117.082
2014-06-09,1118.145
2014-06-10,1117.908
2014-06-11,1117.485
2014-06-12,1118.691
2014-06-13,1117.481
2014-06-16,1115.939
2014-06-17,1115.211
2014-06-18,1118.065
2014-06-19,1131.995
2014-06-20,1128.174
2014-06-23,1126.597
2014-06-24,1123.854
2014-06-25,1118.104
2014-06-26,1117.745
2014-06-27,1120.489
2014-06-30,1123.625
2014-07-01,1130.941
2014-07-02,1133.554
2014-07-03,1136.536
2014-07-04,1135.681
2014-07-07,1129.152
2014-07-08,1120.618
2014-07-09,1120.88
2014-07-10,1110.189
2014-07-11,1110.675
2014-07-14,1119.86
2014-07-15,1114.87
2014-07-16,1123.414
2014-07-17,1115.501
2014-07-18,1114.638
2014-07-21,1111.861
2014-07-22,1120.146
2014-07-23,1122.393
2014-07-24,1125.153
2014-07-25,1120.171
2014-07-28,1120.232
2014-07-29,1120.69
2014-07-30,1114.803
2014-07-31,1104.843
2014-08-01,1095.937
2014-08-04,1092.709
2014-08-05,1089.133
2014-08-06,1082.73
2014-08-07,1077.47
2014-08-08,1070.949
2014-08-11,1082.166
2014-08-12,1080.935
2014-08-13,1086.342
2014-08-14,1090.566
2014-08-15,1088.151
2014-08-18,1095.462
2014-08-19,1099.849
2014-08-20,1098.27
2014-08-21,1103.463
2014-08-22,1097.194
2014-08-25,1104.274
2014-08-26,1108.343
2014-08-27,1110.219
2014-08-28,1103.639
2014-08-29,1105.443
2014-09-01,1105.052
2014-09-02,1104.237
2014-09-03,1112.994
2014-09-04,1110.917
2014-09-05,1106.831
2014-09-08,1102.475
2014-09-09,1096.113
2014-09-10,1095.343
2014-09-11,1095.707
2014-09-12,1093.449
2014-09-15,1092.148
2014-09-16,1090.838
2014-09-17,1093.139
2014-09-18,1097.547
2014-09-19,1094.814
2014-09-22,1086.603
2014-09-23,1080.396
2014-09-24,1080.74
2014-09-25,1072.909
2014-09-26,1069.584
2014-09-29,1064.213
2014-09-30,1063.378
2014-10-01,1054.426
2014-10-02,1038.156
2014-10-03,1033.441
2014-10-06,1042.017
2014-10-07,1036.167
2014-10-08,1030.747
2014-10-09,1030.184
2014-10-10,1008.272
2014-10-13,1012.334
2014-10-14,1005.733
2014-10-15,992.273
2014-10-16,987.427
2014-10-17,1001.43
2014-10-20,1006.512
2014-10-21,1016.177
2014-10-22,1020.415
2014-10-23,1022.964
2014-10-24,1024.576
2014-10-27,1025.125
2014-10-28,1034.027
2014-10-29,1039.063
2014-10-30,1034.669
2014-10-31,1046.265
2014-11-03,1032.963
2014-11-04,1036.02
2014-11-05,1040.684
2014-11-06,1037.058
2014-11-07,1035.225
2014-11-10,1042.146
2014-11-11,1044.0
2014-11-12,1042.057
2014-11-13,1043.711
2014-11-14,1044.048
2014-11-17,1040.592
2014-11-18,1051.936
2014-11-19,1049.288
2014-11-20,1047.256
2014-11-21,1057.023
2014-11-24,1057.105
2014-11-25,1062.318
2014-11-26,1065.942
2014-11-27,1061.586
2014-11-28,1058.327
2014-12-01,1054.414
2014-12-02,1054.54
2014-12-03,1053.459
2014-12-04,1050.358
2014-12-05,1051.243
2014-12-08,1044.727
2014-12-09,1037.792
2014-12-10,1027.643
2014-12-11,1022.488
2014-12-12,1009.579
2014-12-15,988.439
2014-12-16,1001.921
2014-12-17,997.846
2014-12-18,1012.773
2014-12-19,1021.283
2014-12-22,1025.183
2014-12-23,1023.718
2014-12-24,1026.802
2014-12-25,1026.24
2014-12-26,1026.495
2014-12-29,1029.345
2014-12-30,1020.51
2014-12-31,1018.952
2015-01-01,1018.964
2015-01-02,1011.785
2015-01-05,988.377
2015-01-06,976.961
2015-01-07,972.368
2015-01-08,994.305
2015-01-09,989.896
2015-01-12,991.61
2015-01-13,997.176
2015-01-14,986.053
2015-01-15,995.636
2015-01-16,996.326
2015-01-19,1005.376
2015-01-20,1008.463
2015-01-21,1014.881
2015-01-22,1016.946
2015-01-23,1020.719
2015-01-26,1022.841
2015-01-27,1030.939
2015-01-28,1026.217
2015-01-29,1020.046
2015-01-30,1013.579
2015-02-02,1020.974
2015-02-03,1030.793
2015-02-04,1036.646
2015-02-05,1038.978
2015-02-06,1033.877
2015-02-09,1031.036
2015-02-10,1032.042
2015-02-11,1025.694
2015-02-12,1039.682
2015-02-13,1049.828
2015-02-16,1051.007
2015-02-17,1051.813
2015-02-18,1057.261
2015-02-19,1061.268
2015-02-20,1062.787
2015-02-23,1066.156
2015-02-24,1069.95
2015-02-25,1073.037
2015-02-26,1071.414
2015-02-27,1074.157
2015-03-02,1070.529
2015-03-03,1065.559
2015-03-04,1061.708
2015-03-05,1064.276
2015-03-06,1053.765
2015-03-09,1048.324
2015-03-10,1030.022
2015-03-11,1029.914
2015-03-12,1038.024
2015-03-13,1033.805
2015-03-16,1044.321
2015-03-17,1044.125
2015-03-18,1051.9
2015-03-19,1054.973
2015-03-20,1076.36
2015-03-23,1084.152
2015-03-24,1084.874
2015-03-25,1083.199
2015-03-26,1070.609
2015-03-27,1068.931
2015-03-30,1069.705
2015-03-31,1057.925
2015-04-01,1059.842
2015-04-02,1070.794
2015-04-03,1072.069
2015-04-06,1082.461
2015-04-07,1085.746
2015-04-08,1084.442
2015-04-09,1085.911
2015-04-10,1089.789
2015-04-13,1086.197
2015-04-14,1094.338
2015-04-15,1092.982
2015-04-16,1098.035
2015-04-17,1090.142
2015-04-20,1092.921
2015-04-21,1098.497
2015-04-22,1098.568
2015-04-23,1103.775
2015-04-24,1112.123
2015-04-27,1120.985
2015-04-28,1120.299
2015-04-29,1114.601
2015-04-30,1104.612
2015-05-01,1102.898
2015-05-04,1103.858
2015-05-05,1096.187
2015-05-06,1101.991
2015-05-07,1091.743
2015-05-08,1110.298
2015-05-11,1109.793
2015-05-12,1107.923
2015-05-13,1115.379
2015-05-14,1120.203
2015-05-15,1123.462
2015-05-18,1121.46
2015-05-19,1115.294
2015-05-20,1116.611
2015-05-21,1123.609
2015-05-22,1116.461
2015-05-25,1117.051
2015-05-26,1099.215
2015-05-27,1104.656
