Date,WORLD ex USA LARGE CAP Large Cap
2005-11-10,681.728
2005-11-11,686.62
2005-11-14,683.689
2005-11-15,679.991
2005-11-16,678.261
2005-11-17,686.413
2005-11-18,690.217
2005-11-21,694.322
2005-11-22,692.948
2005-11-23,699.028
2005-11-24,698.163
2005-11-25,697.08
2005-11-28,698.226
2005-11-29,696.974
2005-11-30,693.36
2005-12-01,699.554
2005-12-02,705.358
2005-12-05,707.144
2005-12-06,710.061
2005-12-07,708.446
2005-12-08,709.777
2005-12-09,711.781
2005-12-12,719.964
2005-12-13,720.862
2005-12-14,724.725
2005-12-15,718.152
2005-12-16,724.564
2005-12-19,724.477
2005-12-20,722.877
2005-12-21,724.441
2005-12-22,726.772
2005-12-23,727.344
2005-12-26,728.308
2005-12-27,726.54
2005-12-28,730.123
2005-12-29,730.421
2005-12-30,723.324
2006-01-02,724.969
2006-01-03,738.624
2006-01-04,751.583
2006-01-05,751.704
2006-01-06,759.043
2006-01-09,757.509
2006-01-10,750.688
2006-01-11,756.863
2006-01-12,757.206
2006-01-13,754.938
2006-01-16,755.61
2006-01-17,744.445
2006-01-18,736.094
2006-01-19,744.509
2006-01-20,741.46
2006-01-23,746.272
2006-01-24,745.978
2006-01-25,749.542
2006-01-26,756.442
2006-01-27,763.128
2006-01-30,762.296
2006-01-31,766.794
2006-02-01,767.14
2006-02-02,761.829
2006-02-03,756.275
2006-02-06,757.142
2006-02-07,753.812
2006-02-08,746.413
2006-02-09,754.29
2006-02-10,749.316
2006-02-13,747.559
2006-02-14,749.097
2006-02-15,748.599
2006-02-16,752.054
2006-02-17,752.025
2006-02-20,752.872
2006-02-21,755.344
2006-02-22,756.835
2006-02-23,762.679
2006-02-24,763.539
2006-02-27,767.671
2006-02-28,764.359
2006-03-01,766.386
2006-03-02,764.981
2006-03-03,763.604
2006-03-06,765.48
2006-03-07,755.803
2006-03-08,752.637
2006-03-09,760.107
2006-03-10,760.381
2006-03-13,769.222
2006-03-14,775.509
2006-03-15,777.715
2006-03-16,781.142
2006-03-17,784.325
2006-03-20,787.237
2006-03-21,782.901
2006-03-22,784.134
2006-03-23,777.226
2006-03-24,782.629
2006-03-27,781.072
2006-03-28,780.892
2006-03-29,778.733
2006-03-30,793.274
2006-03-31,786.543
2006-04-03,795.148
2006-04-04,798.543
2006-04-05,802.376
2006-04-06,806.474
2006-04-07,799.895
2006-04-10,801.108
2006-04-11,795.794
2006-04-12,790.823
2006-04-13,791.895
2006-04-14,792.055
2006-04-17,799.517
2006-04-18,803.308
2006-04-19,812.687
2006-04-20,812.406
2006-04-21,820.58
2006-04-24,816.618
2006-04-25,818.971
2006-04-26,822.63
2006-04-27,826.031
2006-04-28,824.274
2006-05-01,829.789
2006-05-02,837.726
2006-05-03,830.697
2006-05-04,835.099
2006-05-05,845.529
2006-05-08,848.67
2006-05-09,853.898
2006-05-10,851.03
2006-05-11,847.72
2006-05-12,836.109
2006-05-15,824.945
2006-05-16,823.959
2006-05-17,808.4
2006-05-18,801.473
2006-05-19,794.524
2006-05-22,783.516
2006-05-23,792.946
2006-05-24,783.348
2006-05-25,790.121
2006-05-26,800.241
2006-05-29,802.678
2006-05-30,797.882
2006-05-31,794.738
2006-06-01,797.211
2006-06-02,807.654
2006-06-05,802.203
2006-06-06,780.65
2006-06-07,777.929
2006-06-08,751.071
2006-06-09,763.567
2006-06-12,756.844
2006-06-13,735.259
2006-06-14,739.251
2006-06-15,752.416
2006-06-16,756.336
2006-06-19,753.437
2006-06-20,756.057
2006-06-21,759.715
2006-06-22,762.98
2006-06-23,760.272
2006-06-26,760.737
2006-06-27,759.345
2006-06-28,754.742
2006-06-29,769.04
2006-06-30,794.989
2006-07-03,798.374
2006-07-04,801.471
2006-07-05,787.781
2006-07-06,793.631
2006-07-07,798.709
2006-07-10,799.278
2006-07-11,794.108
2006-07-12,787.969
2006-07-13,779.423
2006-07-14,765.319
2006-07-17,757.117
2006-07-18,750.331
2006-07-19,764.679
2006-07-20,775.415
2006-07-21,772.08
2006-07-24,778.919
2006-07-25,782.526
2006-07-26,782.953
2006-07-27,798.149
2006-07-28,806.085
2006-07-31,804.86
2006-08-01,797.692
2006-08-02,807.732
2006-08-03,802.37
2006-08-04,813.954
2006-08-07,802.276
2006-08-08,805.075
2006-08-09,813.215
2006-08-10,804.097
2006-08-11,802.521
2006-08-14,807.628
2006-08-15,815.782
2006-08-16,824.944
2006-08-17,826.965
2006-08-18,824.092
2006-08-21,826.561
2006-08-22,825.645
2006-08-23,822.357
2006-08-24,820.715
2006-08-25,817.19
2006-08-28,819.834
2006-08-29,821.426
2006-08-30,827.19
2006-08-31,826.709
2006-09-01,829.296
2006-09-04,838.52
2006-09-05,834.144
2006-09-06,824.145
2006-09-07,812.683
2006-09-08,811.42
2006-09-11,803.762
2006-09-12,809.568
2006-09-13,811.182
2006-09-14,815.89
2006-09-15,811.917
2006-09-18,814.218
2006-09-19,812.618
2006-09-20,814.609
2006-09-21,819.723
2006-09-22,814.968
2006-09-25,811.39
2006-09-26,814.715
2006-09-27,825.085
2006-09-28,825.616
2006-09-29,824.379
2006-10-02,830.188
2006-10-03,826.558
2006-10-04,826.728
2006-10-05,834.989
2006-10-06,829.621
2006-10-09,830.793
2006-10-10,831.529
2006-10-11,831.107
2006-10-12,834.543
2006-10-13,836.136
2006-10-16,842.007
2006-10-17,836.631
2006-10-18,839.798
2006-10-19,844.045
2006-10-20,847.18
2006-10-23,848.508
2006-10-24,848.694
2006-10-25,853.107
2006-10-26,858.399
2006-10-27,859.721
2006-10-30,854.778
2006-10-31,856.535
2006-11-01,859.741
2006-11-02,857.22
2006-11-03,855.581
2006-11-06,861.96
2006-11-07,870.969
2006-11-08,866.111
2006-11-09,864.549
2006-11-10,866.509
2006-11-13,862.477
2006-11-14,864.764
2006-11-15,867.509
2006-11-16,866.913
2006-11-17,863.556
2006-11-20,859.216
2006-11-21,861.563
2006-11-22,870.411
2006-11-23,871.048
2006-11-24,871.437
2006-11-27,865.277
2006-11-28,863.832
2006-11-29,874.99
2006-11-30,879.315
2006-12-01,877.807
2006-12-04,881.003
2006-12-05,884.671
2006-12-06,887.89
2006-12-07,890.636
2006-12-08,890.192
2006-12-11,887.632
2006-12-12,891.982
2006-12-13,894.682
2006-12-14,898.298
2006-12-15,897.775
2006-12-18,896.331
2006-12-19,894.628
2006-12-20,899.939
2006-12-21,897.818
2006-12-22,894.474
2006-12-25,893.857
2006-12-26,893.1
2006-12-27,901.147
2006-12-28,902.811
2006-12-29,902.646
2007-01-01,902.646
2007-01-02,915.613
2007-01-03,909.953
2007-01-04,904.034
2007-01-05,891.617
2007-01-08,891.337
2007-01-09,892.618
2007-01-10,881.424
2007-01-11,887.703
2007-01-12,897.794
2007-01-15,904.272
2007-01-16,899.331
2007-01-17,900.131
2007-01-18,899.525
2007-01-19,904.016
2007-01-22,904.18
2007-01-23,909.055
2007-01-24,912.915
2007-01-25,910.364
2007-01-26,901.665
2007-01-29,904.264
2007-01-30,908.843
2007-01-31,906.976
2007-02-01,918.837
2007-02-02,918.621
2007-02-05,914.882
2007-02-06,920.36
2007-02-07,924.777
2007-02-08,919.127
2007-02-09,922.366
2007-02-12,916.761
2007-02-13,923.434
2007-02-14,935.585
2007-02-15,940.19
2007-02-16,938.26
2007-02-19,941.122
2007-02-20,939.749
2007-02-21,933.355
2007-02-22,935.53
2007-02-23,942.312
2007-02-26,946.975
2007-02-27,933.216
2007-02-28,912.955
2007-03-01,904.377
2007-03-02,900.299
2007-03-05,883.739
2007-03-06,894.39
2007-03-07,899.508
2007-03-08,909.053
2007-03-09,910.525
2007-03-12,913.662
2007-03-13,906.038
2007-03-14,885.522
2007-03-15,899.929
2007-03-16,900.801
2007-03-19,911.343
2007-03-20,918.175
2007-03-21,921.567
2007-03-22,937.226
2007-03-23,939.51
2007-03-26,935.799
2007-03-27,934.517
2007-03-28,931.647
2007-03-29,935.272
2007-03-30,933.704
2007-04-02,935.646
2007-04-03,944.516
2007-04-04,950.338
2007-04-05,952.902
2007-04-06,952.404
2007-04-09,950.2
2007-04-10,958.717
2007-04-11,958.647
2007-04-12,959.223
2007-04-13,962.132
2007-04-16,974.426
2007-04-17,976.208
2007-04-18,977.704
2007-04-19,972.262
2007-04-20,980.888
2007-04-23,978.545
2007-04-24,975.733
2007-04-25,980.586
2007-04-26,978.83
2007-04-27,976.942
2007-04-30,977.334
2007-05-01,972.295
2007-05-02,978.166
2007-05-03,979.723
2007-05-04,986.908
2007-05-07,994.392
2007-05-08,984.757
2007-05-09,989.943
2007-05-10,980.701
2007-05-11,984.0
2007-05-14,985.449
2007-05-15,989.05
2007-05-16,986.332
2007-05-17,984.061
2007-05-18,989.976
2007-05-21,989.703
2007-05-22,991.463
2007-05-23,999.8
2007-05-24,990.764
2007-05-25,989.312
2007-05-28,991.323
2007-05-29,995.126
2007-05-30,991.446
2007-05-31,1000.0
2007-06-01,1007.007
2007-06-04,1010.719
2007-06-05,1009.186
2007-06-06,998.141
2007-06-07,987.814
2007-06-08,979.36
2007-06-11,985.108
2007-06-12,978.66
2007-06-13,979.099
2007-06-14,990.887
2007-06-15,1004.289
2007-06-18,1005.469
2007-06-19,1004.34
2007-06-20,1006.465
2007-06-21,999.996
2007-06-22,996.811
2007-06-25,995.38
2007-06-26,991.582
2007-06-27,983.72
2007-06-28,993.771
2007-06-29,1003.002
2007-07-02,1010.235
2007-07-03,1016.03
2007-07-04,1019.612
2007-07-05,1014.841
2007-07-06,1020.605
2007-07-09,1025.246
2007-07-10,1022.772
2007-07-11,1020.4
2007-07-12,1029.166
2007-07-13,1036.552
2007-07-16,1037.439
2007-07-17,1034.73
2007-07-18,1026.659
2007-07-19,1035.671
2007-07-20,1031.158
2007-07-23,1031.788
2007-07-24,1022.707
2007-07-25,1009.548
2007-07-26,988.26
2007-07-27,974.292
2007-07-30,975.581
2007-07-31,989.295
2007-08-01,972.365
2007-08-02,978.434
2007-08-03,974.424
2007-08-06,969.419
2007-08-07,975.438
2007-08-08,994.119
2007-08-09,978.186
2007-08-10,949.907
2007-08-13,960.958
2007-08-14,950.19
2007-08-15,936.547
2007-08-16,910.461
2007-08-17,920.527
2007-08-20,931.196
2007-08-21,937.233
2007-08-22,948.169
2007-08-23,959.176
2007-08-24,964.184
2007-08-27,966.742
2007-08-28,954.426
2007-08-29,954.664
2007-08-30,962.251
2007-08-31,977.042
2007-09-03,978.161
2007-09-04,980.73
2007-09-05,970.533
2007-09-06,975.802
2007-09-07,966.147
2007-09-10,957.446
2007-09-11,971.778
2007-09-12,977.271
2007-09-13,981.791
2007-09-14,979.068
2007-09-17,969.28
2007-09-18,974.658
2007-09-19,1005.996
2007-09-20,1012.122
2007-09-21,1012.601
2007-09-24,1014.749
2007-09-25,1013.926
2007-09-26,1016.906
2007-09-27,1030.045
2007-09-28,1035.816
2007-10-01,1042.188
2007-10-02,1043.161
2007-10-03,1044.351
2007-10-04,1043.454
2007-10-05,1052.49
2007-10-08,1044.826
2007-10-09,1051.795
2007-10-10,1056.511
2007-10-11,1068.038
2007-10-12,1063.697
2007-10-15,1058.885
2007-10-16,1045.185
2007-10-17,1049.18
2007-10-18,1053.299
2007-10-19,1043.365
2007-10-22,1024.388
2007-10-23,1038.46
2007-10-24,1034.029
2007-10-25,1044.274
2007-10-26,1060.974
2007-10-29,1074.185
2007-10-30,1069.979
2007-10-31,1081.464
2007-11-01,1070.346
2007-11-02,1062.678
2007-11-05,1052.778
2007-11-06,1062.053
2007-11-07,1064.141
2007-11-08,1054.068
2007-11-09,1039.228
2007-11-12,1023.268
2007-11-13,1029.102
2007-11-14,1043.256
2007-11-15,1027.77
2007-11-16,1018.923
2007-11-19,1004.98
2007-11-20,1020.132
2007-11-21,1000.276
2007-11-22,1006.293
2007-11-23,1015.823
2007-11-26,1019.057
2007-11-27,1017.755
2007-11-28,1030.106
2007-11-29,1041.053
2007-11-30,1046.348
2007-12-03,1042.836
2007-12-04,1036.317
2007-12-05,1043.239
2007-12-06,1046.506
2007-12-07,1053.968
2007-12-10,1060.97
2007-12-11,1058.034
2007-12-12,1056.901
2007-12-13,1029.551
2007-12-14,1018.732
2007-12-17,997.955
2007-12-18,997.516
2007-12-19,992.859
2007-12-20,993.658
2007-12-21,1007.811
2007-12-24,1011.244
2007-12-25,1014.994
2007-12-26,1021.163
2007-12-27,1024.84
2007-12-28,1029.151
2007-12-31,1027.457
2008-01-01,1027.457
2008-01-02,1026.895
2008-01-03,1025.909
2008-01-04,1008.177
2008-01-07,1000.207
2008-01-08,1003.978
2008-01-09,997.28
2008-01-10,991.477
2008-01-11,986.428
2008-01-14,993.646
2008-01-15,971.968
2008-01-16,947.076
2008-01-17,945.337
2008-01-18,936.008
2008-01-21,882.198
2008-01-22,886.214
2008-01-23,874.581
2008-01-24,918.78
2008-01-25,930.285
2008-01-28,921.155
2008-01-29,933.303
2008-01-30,926.708
2008-01-31,933.24
2008-02-01,947.923
2008-02-04,952.015
2008-02-05,920.573
2008-02-06,914.146
2008-02-07,897.346
2008-02-08,898.19
2008-02-11,892.9
2008-02-12,917.051
2008-02-13,913.825
2008-02-14,925.314
2008-02-15,916.195
2008-02-18,924.295
2008-02-19,934.089
2008-02-20,914.469
2008-02-21,930.251
2008-02-22,925.961
2008-02-25,942.156
2008-02-26,956.156
2008-02-27,970.626
2008-02-28,962.356
2008-02-29,948.381
2008-03-03,931.162
2008-03-04,923.278
2008-03-05,934.444
2008-03-06,933.306
2008-03-07,917.896
2008-03-10,906.564
2008-03-11,914.305
2008-03-12,933.985
2008-03-13,926.665
2008-03-14,917.632
2008-03-17,889.296
2008-03-18,913.23
2008-03-19,904.439
2008-03-20,890.562
2008-03-21,893.426
2008-03-24,892.625
2008-03-25,928.421
2008-03-26,934.223
2008-03-27,939.698
2008-03-28,936.372
2008-03-31,933.349
2008-04-01,942.361
2008-04-02,961.083
2008-04-03,965.559
2008-04-04,973.233
2008-04-07,978.889
2008-04-08,969.302
2008-04-09,964.593
2008-04-10,964.312
2008-04-11,958.81
2008-04-14,948.822
2008-04-15,952.699
2008-04-16,975.806
2008-04-17,971.295
2008-04-18,977.431
2008-04-21,989.051
2008-04-22,984.663
2008-04-23,984.032
2008-04-24,975.245
2008-04-25,987.237
2008-04-28,992.52
2008-04-29,986.898
2008-04-30,988.41
2008-05-01,982.866
2008-05-02,998.384
2008-05-05,1001.038
2008-05-06,1003.355
2008-05-07,1001.453
2008-05-08,1002.356
2008-05-09,991.653
2008-05-12,998.344
2008-05-13,998.626
2008-05-14,1001.534
2008-05-15,1010.409
2008-05-16,1021.645
2008-05-19,1028.967
2008-05-20,1022.129
2008-05-21,1017.726
2008-05-22,1017.543
2008-05-23,1007.744
2008-05-26,1001.397
2008-05-27,997.53
2008-05-28,996.54
2008-05-29,998.512
2008-05-30,1003.154
2008-06-02,999.981
2008-06-03,996.275
2008-06-04,990.591
2008-06-05,990.439
2008-06-06,989.576
2008-06-09,980.602
2008-06-10,958.541
2008-06-11,953.283
2008-06-12,943.655
2008-06-13,946.81
2008-06-16,955.185
2008-06-17,961.699
2008-06-18,955.841
2008-06-19,944.769
2008-06-20,935.63
2008-06-23,928.738
2008-06-24,928.026
2008-06-25,932.199
2008-06-26,925.533
2008-06-27,920.678
2008-06-30,926.279
2008-07-01,912.112
2008-07-02,907.714
2008-07-03,905.659
2008-07-04,898.098
2008-07-07,902.514
2008-07-08,890.745
2008-07-09,903.26
2008-07-10,895.299
2008-07-11,885.629
2008-07-14,887.379
2008-07-15,874.066
2008-07-16,871.799
2008-07-17,890.687
2008-07-18,894.229
2008-07-21,901.175
2008-07-22,902.076
2008-07-23,909.293
2008-07-24,902.963
2008-07-25,895.105
2008-07-28,890.804
2008-07-29,882.495
2008-07-30,896.063
2008-07-31,896.799
2008-08-01,883.227
2008-08-04,874.861
2008-08-05,880.283
2008-08-06,887.35
2008-08-07,880.538
2008-08-08,868.674
2008-08-11,877.677
2008-08-12,871.897
2008-08-13,854.275
2008-08-14,856.999
2008-08-15,848.006
2008-08-18,851.082
2008-08-19,832.237
2008-08-20,837.837
2008-08-21,841.591
2008-08-22,845.143
2008-08-25,844.274
2008-08-26,838.167
2008-08-27,842.63
2008-08-28,851.898
2008-08-29,859.586
2008-09-01,848.161
2008-09-02,843.719
2008-09-03,833.647
2008-09-04,812.528
2008-09-05,792.712
2008-09-08,813.755
2008-09-09,801.333
2008-09-10,795.366
2008-09-11,783.441
2008-09-12,805.959
2008-09-15,785.02
2008-09-16,759.921
2008-09-17,750.493
2008-09-18,749.985
2008-09-19,806.963
2008-09-22,811.027
2008-09-23,804.754
2008-09-24,799.367
2008-09-25,808.768
2008-09-26,793.776
2008-09-29,753.074
2008-09-30,737.841
2008-10-01,745.364
2008-10-02,722.506
2008-10-03,730.674
2008-10-06,675.138
2008-10-07,673.028
2008-10-08,634.474
2008-10-09,623.328
2008-10-10,569.354
2008-10-13,612.737
2008-10-14,649.958
2008-10-15,616.058
2008-10-16,574.854
2008-10-17,596.47
2008-10-20,617.635
2008-10-21,614.197
2008-10-22,572.543
2008-10-23,568.416
2008-10-24,538.631
2008-10-27,509.989
2008-10-28,526.449
2008-10-29,572.654
2008-10-30,591.367
2008-10-31,588.661
2008-11-03,595.221
2008-11-04,627.709
2008-11-05,630.374
2008-11-06,587.429
2008-11-07,589.023
2008-11-10,598.569
2008-11-11,567.712
2008-11-12,551.692
2008-11-13,544.395
2008-11-14,551.208
2008-11-17,539.137
2008-11-18,538.027
2008-11-19,521.321
2008-11-20,492.479
2008-11-21,491.099
2008-11-24,528.658
2008-11-25,541.885
2008-11-26,539.241
2008-11-27,549.068
2008-11-28,554.028
2008-12-01,525.8
2008-12-02,526.271
2008-12-03,529.308
2008-12-04,526.246
2008-12-05,510.938
2008-12-08,549.436
2008-12-09,553.125
2008-12-10,559.931
2008-12-11,567.898
2008-12-12,554.441
2008-12-15,568.641
2008-12-16,573.306
2008-12-17,592.144
2008-12-18,593.081
2008-12-19,575.084
2008-12-22,567.623
2008-12-23,566.955
2008-12-24,563.77
2008-12-25,565.374
2008-12-26,567.519
2008-12-29,579.48
2008-12-30,585.354
2008-12-31,582.424
2009-01-01,582.424
2009-01-02,596.88
2009-01-05,598.427
2009-01-06,598.521
2009-01-07,603.735
2009-01-08,600.544
2009-01-09,592.363
2009-01-12,580.211
2009-01-13,562.112
2009-01-14,546.153
2009-01-15,533.582
2009-01-16,545.213
2009-01-19,537.331
2009-01-20,519.607
2009-01-21,516.542
2009-01-22,514.593
2009-01-23,505.468
2009-01-26,524.239
2009-01-27,534.001
2009-01-28,547.164
2009-01-29,539.016
2009-01-30,526.375
2009-02-02,514.387
2009-02-03,525.728
2009-02-04,534.661
2009-02-05,531.969
2009-02-06,539.628
2009-02-09,546.789
2009-02-10,534.887
2009-02-11,529.091
2009-02-12,518.46
2009-02-13,522.767
2009-02-16,515.122
2009-02-17,495.622
2009-02-18,489.97
2009-02-19,494.852
2009-02-20,478.235
2009-02-23,476.483
2009-02-24,470.94
2009-02-25,471.246
2009-02-26,479.169
2009-02-27,473.432
2009-03-02,448.377
2009-03-03,440.321
2009-03-04,451.307
2009-03-05,442.432
2009-03-06,438.277
2009-03-09,431.418
2009-03-10,450.492
2009-03-11,456.928
2009-03-12,456.808
2009-03-13,467.181
2009-03-16,480.471
2009-03-17,481.972
2009-03-18,484.498
2009-03-19,508.346
2009-03-20,501.65
2009-03-23,518.906
2009-03-24,521.429
2009-03-25,523.943
2009-03-26,528.123
2009-03-27,517.56
2009-03-30,494.566
2009-03-31,504.204
2009-04-01,511.693
2009-04-02,541.402
2009-04-03,537.97
2009-04-06,534.411
2009-04-07,527.868
2009-04-08,525.344
2009-04-09,537.744
2009-04-10,538.429
2009-04-13,542.622
2009-04-14,547.492
2009-04-15,542.942
2009-04-16,549.667
2009-04-17,554.003
2009-04-20,537.421
2009-04-21,535.228
2009-04-22,540.454
2009-04-23,543.522
2009-04-24,557.636
2009-04-27,556.174
2009-04-28,545.026
2009-04-29,558.341
2009-04-30,568.003
2009-05-01,569.127
2009-05-04,582.474
2009-05-05,586.117
2009-05-06,592.463
2009-05-07,599.876
2009-05-08,611.188
2009-05-11,611.497
2009-05-12,610.093
2009-05-13,599.094
2009-05-14,594.614
2009-05-15,600.492
2009-05-18,603.286
2009-05-19,618.626
2009-05-20,628.892
2009-05-21,618.283
2009-05-22,623.946
2009-05-25,625.788
2009-05-26,631.401
2009-05-27,634.158
2009-05-28,629.19
2009-05-29,640.171
2009-06-01,655.752
2009-06-02,661.643
2009-06-03,648.894
2009-06-04,646.273
2009-06-05,643.291
2009-06-08,635.098
2009-06-09,641.883
2009-06-10,650.098
2009-06-11,658.322
2009-06-12,654.434
2009-06-15,635.491
2009-06-16,632.687
2009-06-17,624.074
2009-06-18,627.501
2009-06-19,633.742
2009-06-22,619.194
2009-06-23,616.669
2009-06-24,628.98
2009-06-25,624.553
2009-06-26,632.754
2009-06-29,636.97
2009-06-30,632.453
2009-07-01,641.562
2009-07-02,626.022
2009-07-03,625.179
2009-07-06,616.631
2009-07-07,614.104
2009-07-08,604.086
2009-07-09,609.073
2009-07-10,604.601
2009-07-13,608.614
2009-07-14,619.323
2009-07-15,636.04
2009-07-16,641.288
2009-07-17,643.961
2009-07-20,653.858
2009-07-21,662.442
2009-07-22,663.02
2009-07-23,673.856
2009-07-24,675.057
2009-07-27,679.812
2009-07-28,676.296
2009-07-29,673.669
2009-07-30,686.201
2009-07-31,692.823
2009-08-03,709.492
2009-08-04,709.096
2009-08-05,704.197
2009-08-06,704.928
2009-08-07,701.831
2009-08-10,699.601
2009-08-11,693.938
2009-08-12,698.614
2009-08-13,709.588
2009-08-14,705.64
2009-08-17,683.755
2009-08-18,691.228
2009-08-19,694.07
2009-08-20,702.933
2009-08-21,713.729
2009-08-24,723.266
2009-08-25,725.731
2009-08-26,720.601
2009-08-27,717.789
2009-08-28,729.592
2009-08-31,724.764
2009-09-01,714.485
2009-09-02,707.509
2009-09-03,708.026
2009-09-04,713.931
2009-09-07,726.253
2009-09-08,736.892
2009-09-09,741.53
2009-09-10,745.299
2009-09-11,751.713
2009-09-14,746.868
2009-09-15,746.395
2009-09-16,759.399
2009-09-17,766.823
2009-09-18,762.089
2009-09-21,753.629
2009-09-22,764.866
2009-09-23,765.13
2009-09-24,752.417
2009-09-25,747.67
2009-09-28,751.441
2009-09-29,750.337
2009-09-30,753.71
2009-10-01,739.348
2009-10-02,725.815
2009-10-05,729.682
2009-10-06,748.765
2009-10-07,748.284
2009-10-08,761.319
2009-10-09,760.298
2009-10-12,764.91
2009-10-13,761.871
2009-10-14,776.524
2009-10-15,778.738
2009-10-16,770.695
2009-10-19,783.062
2009-10-20,781.547
2009-10-21,785.13
2009-10-22,778.14
2009-10-23,773.619
2009-10-26,764.672
2009-10-27,757.411
2009-10-28,743.416
2009-10-29,752.526
2009-10-30,743.303
2009-11-02,743.131
2009-11-03,733.811
2009-11-04,747.136
2009-11-05,751.305
2009-11-06,754.318
2009-11-09,772.185
2009-11-10,771.462
2009-11-11,775.276
2009-11-12,770.256
2009-11-13,773.788
2009-11-16,785.836
2009-11-17,777.726
2009-11-18,781.063
2009-11-19,765.739
2009-11-20,759.947
2009-11-23,776.97
2009-11-24,770.222
2009-11-25,781.02
2009-11-26,760.356
2009-11-27,759.351
2009-11-30,762.207
2009-12-01,782.783
2009-12-02,785.189
2009-12-03,787.003
2009-12-04,781.39
2009-12-07,777.974
2009-12-08,767.27
2009-12-09,761.862
2009-12-10,764.29
2009-12-11,763.446
2009-12-14,770.152
2009-12-15,764.918
2009-12-16,774.194
2009-12-17,756.263
2009-12-18,750.201
2009-12-21,758.318
2009-12-22,760.353
2009-12-23,767.687
2009-12-24,771.725
2009-12-25,770.923
2009-12-28,776.357
2009-12-29,779.32
2009-12-30,770.543
2009-12-31,774.12
2010-01-01,774.12
2010-01-04,789.118
2010-01-05,790.686
2010-01-06,790.816
2010-01-07,786.914
2010-01-08,791.491
2010-01-11,801.478
2010-01-12,798.938
2010-01-13,795.362
2010-01-14,801.797
2010-01-15,793.814
2010-01-18,797.304
2010-01-19,794.861
2010-01-20,777.826
2010-01-21,768.699
2010-01-22,762.872
2010-01-25,758.217
2010-01-26,754.46
2010-01-27,747.206
2010-01-28,740.038
2010-01-29,735.898
2010-02-01,738.484
2010-02-02,749.169
2010-02-03,745.409
2010-02-04,725.539
2010-02-05,709.736
2010-02-08,712.731
2010-02-09,714.771
2010-02-10,716.875
2010-02-11,718.653
2010-02-12,719.526
2010-02-15,719.857
2010-02-16,730.152
2010-02-17,738.701
2010-02-18,740.686
2010-02-19,733.623
2010-02-22,741.093
2010-02-23,735.257
2010-02-24,734.872
2010-02-25,724.346
2010-02-26,735.419
2010-03-01,737.419
2010-03-02,747.061
2010-03-03,757.421
2010-03-04,752.653
2010-03-05,761.819
2010-03-08,767.37
2010-03-09,765.487
2010-03-10,770.196
2010-03-11,770.229
2010-03-12,776.052
2010-03-15,769.081
2010-03-16,778.242
2010-03-17,785.4
2010-03-18,778.557
2010-03-19,774.932
2010-03-22,774.522
2010-03-23,778.384
2010-03-24,769.016
2010-03-25,772.542
2010-03-26,773.715
2010-03-29,779.843
2010-03-30,780.58
2010-03-31,782.06
2010-04-01,791.495
2010-04-02,792.363
2010-04-05,791.739
2010-04-06,791.215
2010-04-07,789.452
2010-04-08,784.43
2010-04-09,794.711
2010-04-12,801.426
2010-04-13,796.742
2010-04-14,805.437
2010-04-15,808.214
2010-04-16,795.347
2010-04-19,786.645
2010-04-20,793.436
2010-04-21,790.47
2010-04-22,779.614
2010-04-23,782.109
2010-04-26,789.95
2010-04-27,774.495
2010-04-28,759.697
2010-04-29,767.34
2010-04-30,767.609
2010-05-03,762.894
2010-05-04,742.158
2010-05-05,731.343
2010-05-06,713.622
2010-05-07,692.533
2010-05-10,731.451
2010-05-11,722.936
2010-05-12,729.357
2010-05-13,730.647
2010-05-14,707.312
2010-05-17,697.194
2010-05-18,702.932
2010-05-19,686.372
2010-05-20,673.886
2010-05-21,676.379
2010-05-24,673.314
2010-05-25,653.737
2010-05-26,663.108
2010-05-27,681.06
2010-05-28,683.87
2010-05-31,683.026
2010-06-01,682.253
2010-06-02,677.312
2010-06-03,688.978
2010-06-04,673.818
2010-06-07,659.174
2010-06-08,657.626
2010-06-09,667.428
2010-06-10,678.866
2010-06-11,682.563
2010-06-14,697.059
2010-06-15,702.575
2010-06-16,707.024
2010-06-17,708.564
2010-06-18,710.297
2010-06-21,720.057
2010-06-22,711.927
2010-06-23,701.945
2010-06-24,696.644
2010-06-25,690.633
2010-06-28,696.362
2010-06-29,673.661
2010-06-30,672.135
2010-07-01,667.363
2010-07-02,670.962
2010-07-05,667.152
2010-07-06,686.996
2010-07-07,692.495
2010-07-08,702.977
2010-07-09,706.469
2010-07-12,706.354
2010-07-13,718.096
2010-07-14,723.512
2010-07-15,722.519
2010-07-16,712.457
2010-07-19,707.587
2010-07-20,704.84
2010-07-21,706.64
2010-07-22,719.273
2010-07-23,722.744
2010-07-26,730.586
2010-07-27,733.592
2010-07-28,737.053
2010-07-29,738.958
2010-07-30,734.454
2010-08-02,754.501
2010-08-03,759.009
2010-08-04,754.251
2010-08-05,755.424
2010-08-06,756.995
2010-08-09,761.037
2010-08-10,749.585
2010-08-11,728.446
2010-08-12,723.741
2010-08-13,723.05
2010-08-16,726.353
2010-08-17,733.777
2010-08-18,733.68
2010-08-19,728.701
2010-08-20,714.721
2010-08-23,717.055
2010-08-24,708.703
2010-08-25,699.707
2010-08-26,709.313
2010-08-27,713.617
2010-08-30,716.415
2010-08-31,712.671
2010-09-01,732.404
2010-09-02,735.497
2010-09-03,742.191
2010-09-06,748.312
2010-09-07,740.616
