Date,WORLD ex USA VALUE Standard (Large+Mid Cap)
2005-06-14,6199.728
2005-06-15,6223.108
2005-06-16,6249.963
2005-06-17,6329.859
2005-06-20,6289.705
2005-06-21,6312.414
2005-06-22,6326.944
2005-06-23,6323.91
2005-06-24,6295.198
2005-06-27,6268.291
2005-06-28,6283.422
2005-06-29,6284.144
2005-06-30,6278.319
2005-07-01,6251.946
2005-07-04,6251.651
2005-07-05,6238.922
2005-07-06,6273.915
2005-07-07,6194.163
2005-07-08,6248.139
2005-07-11,6337.748
2005-07-12,6379.677
2005-07-13,6355.115
2005-07-14,6391.834
2005-07-15,6359.848
2005-07-18,6367.128
2005-07-19,6349.057
2005-07-20,6340.69
2005-07-21,6428.553
2005-07-22,6424.41
2005-07-25,6416.451
2005-07-26,6390.038
2005-07-27,6420.885
2005-07-28,6451.133
2005-07-29,6483.406
2005-08-01,6522.065
2005-08-02,6574.692
2005-08-03,6614.585
2005-08-04,6580.116
2005-08-05,6520.251
2005-08-08,6569.241
2005-08-09,6594.57
2005-08-10,6706.115
2005-08-11,6746.337
2005-08-12,6739.952
2005-08-15,6711.784
2005-08-16,6690.602
2005-08-17,6660.067
2005-08-18,6561.622
2005-08-19,6589.752
2005-08-22,6661.972
2005-08-23,6621.453
2005-08-24,6619.741
2005-08-25,6605.199
2005-08-26,6603.182
2005-08-29,6564.332
2005-08-30,6543.372
2005-08-31,6634.336
2005-09-01,6759.898
2005-09-02,6794.36
2005-09-05,6825.823
2005-09-06,6848.097
2005-09-07,6849.836
2005-09-08,6818.901
2005-09-09,6872.656
2005-09-12,6829.685
2005-09-13,6791.109
2005-09-14,6824.965
2005-09-15,6811.804
2005-09-16,6833.603
2005-09-19,6828.159
2005-09-20,6874.482
2005-09-21,6864.399
2005-09-22,6810.821
2005-09-23,6787.709
2005-09-26,6872.149
2005-09-27,6840.874
2005-09-28,6914.086
2005-09-29,6946.778
2005-09-30,6952.367
2005-10-03,6921.585
2005-10-04,6934.109
2005-10-05,6852.772
2005-10-06,6798.038
2005-10-07,6775.606
2005-10-10,6757.868
2005-10-11,6780.911
2005-10-12,6756.243
2005-10-13,6656.644
2005-10-14,6713.188
2005-10-17,6695.285
2005-10-18,6624.569
2005-10-19,6560.913
2005-10-20,6582.851
2005-10-21,6570.396
2005-10-24,6604.365
2005-10-25,6669.272
2005-10-26,6692.366
2005-10-27,6681.989
2005-10-28,6647.603
2005-10-31,6727.973
2005-11-01,6759.05
2005-11-02,6811.452
2005-11-03,6862.883
2005-11-04,6787.547
2005-11-07,6797.249
2005-11-08,6793.733
2005-11-09,6778.633
2005-11-10,6774.528
2005-11-11,6825.169
2005-11-14,6801.061
2005-11-15,6785.601
2005-11-16,6770.806
2005-11-17,6857.4
2005-11-18,6893.769
2005-11-21,6946.432
2005-11-22,6937.285
2005-11-23,6999.064
2005-11-24,6990.576
2005-11-25,6972.403
2005-11-28,6991.464
2005-11-29,6980.117
2005-11-30,6949.056
2005-12-01,7001.818
2005-12-02,7052.871
2005-12-05,7070.687
2005-12-06,7100.896
2005-12-07,7085.416
2005-12-08,7095.177
2005-12-09,7108.567
2005-12-12,7190.465
2005-12-13,7199.943
2005-12-14,7243.934
2005-12-15,7178.713
2005-12-16,7247.768
2005-12-19,7234.359
2005-12-20,7216.27
2005-12-21,7233.505
2005-12-22,7262.469
2005-12-23,7269.293
2005-12-26,7270.865
2005-12-27,7252.868
2005-12-28,7289.288
2005-12-29,7287.357
2005-12-30,7222.718
2006-01-02,7239.192
2006-01-03,7374.695
2006-01-04,7503.65
2006-01-05,7506.134
2006-01-06,7579.287
2006-01-09,7563.398
2006-01-10,7509.166
2006-01-11,7579.706
2006-01-12,7580.99
2006-01-13,7546.344
2006-01-16,7545.901
2006-01-17,7438.864
2006-01-18,7354.83
2006-01-19,7437.231
2006-01-20,7409.769
2006-01-23,7457.331
2006-01-24,7451.194
2006-01-25,7493.985
2006-01-26,7567.859
2006-01-27,7623.949
2006-01-30,7611.595
2006-01-31,7664.525
2006-02-01,7677.906
2006-02-02,7626.207
2006-02-03,7558.774
2006-02-06,7579.066
2006-02-07,7559.731
2006-02-08,7501.321
2006-02-09,7576.423
2006-02-10,7537.752
2006-02-13,7533.297
2006-02-14,7538.075
2006-02-15,7537.428
2006-02-16,7568.617
2006-02-17,7576.567
2006-02-20,7588.969
2006-02-21,7614.638
2006-02-22,7638.525
2006-02-23,7702.97
2006-02-24,7705.056
2006-02-27,7741.65
2006-02-28,7715.554
2006-03-01,7732.28
2006-03-02,7707.717
2006-03-03,7689.382
2006-03-06,7714.454
2006-03-07,7615.72
2006-03-08,7582.398
2006-03-09,7647.814
2006-03-10,7651.523
2006-03-13,7732.541
2006-03-14,7806.63
2006-03-15,7829.363
2006-03-16,7877.318
2006-03-17,7913.548
2006-03-20,7945.034
2006-03-21,7905.512
2006-03-22,7917.65
2006-03-23,7848.504
2006-03-24,7895.365
2006-03-27,7882.931
2006-03-28,7878.05
2006-03-29,7853.272
2006-03-30,7988.147
2006-03-31,7920.866
2006-04-03,7990.973
2006-04-04,8033.639
2006-04-05,8069.053
2006-04-06,8109.444
2006-04-07,8042.439
2006-04-10,8050.54
2006-04-11,7989.488
2006-04-12,7941.947
2006-04-13,7950.178
2006-04-14,7950.692
2006-04-17,8027.945
2006-04-18,8057.654
2006-04-19,8155.169
2006-04-20,8167.834
2006-04-21,8257.019
2006-04-24,8221.103
2006-04-25,8252.234
2006-04-26,8301.517
2006-04-27,8332.707
2006-04-28,8319.75
2006-05-01,8375.927
2006-05-02,8454.326
2006-05-03,8390.34
2006-05-04,8441.244
2006-05-05,8554.189
2006-05-08,8597.761
2006-05-09,8637.941
2006-05-10,8617.731
2006-05-11,8581.331
2006-05-12,8455.308
2006-05-15,8344.795
2006-05-16,8333.695
2006-05-17,8165.349
2006-05-18,8093.084
2006-05-19,8033.622
2006-05-22,7908.892
2006-05-23,8019.641
2006-05-24,7923.593
2006-05-25,7989.145
2006-05-26,8091.456
2006-05-29,8113.108
2006-05-30,8062.827
2006-05-31,8046.903
2006-06-01,8076.346
2006-06-02,8189.818
2006-06-05,8130.38
2006-06-06,7921.369
2006-06-07,7897.189
2006-06-08,7635.052
2006-06-09,7765.403
2006-06-12,7697.391
2006-06-13,7474.048
2006-06-14,7512.699
2006-06-15,7638.688
2006-06-16,7673.89
2006-06-19,7645.725
2006-06-20,7669.972
2006-06-21,7700.028
2006-06-22,7731.75
2006-06-23,7691.996
2006-06-26,7701.397
2006-06-27,7687.172
2006-06-28,7640.941
2006-06-29,7777.533
2006-06-30,8030.793
2006-07-03,8059.123
2006-07-04,8096.157
2006-07-05,7961.08
2006-07-06,8022.811
2006-07-07,8074.821
2006-07-10,8078.764
2006-07-11,8025.429
2006-07-12,7956.131
2006-07-13,7870.994
2006-07-14,7732.355
2006-07-17,7651.057
2006-07-18,7582.593
2006-07-19,7729.708
2006-07-20,7834.255
2006-07-21,7803.514
2006-07-24,7870.953
2006-07-25,7909.071
2006-07-26,7918.148
2006-07-27,8087.373
2006-07-28,8163.609
2006-07-31,8148.977
2006-08-01,8085.995
2006-08-02,8193.773
2006-08-03,8148.939
2006-08-04,8268.874
2006-08-07,8164.18
2006-08-08,8200.929
2006-08-09,8280.866
2006-08-10,8181.351
2006-08-11,8170.251
2006-08-14,8218.205
2006-08-15,8295.036
2006-08-16,8386.092
2006-08-17,8404.148
2006-08-18,8375.69
2006-08-21,8398.509
2006-08-22,8385.53
2006-08-23,8359.865
2006-08-24,8344.25
2006-08-25,8310.194
2006-08-28,8340.885
2006-08-29,8358.373
2006-08-30,8413.217
2006-08-31,8409.692
2006-09-01,8437.433
2006-09-04,8536.804
2006-09-05,8487.692
2006-09-06,8400.411
2006-09-07,8286.053
2006-09-08,8280.903
2006-09-11,8218.456
2006-09-12,8283.181
2006-09-13,8303.37
2006-09-14,8366.865
2006-09-15,8337.863
2006-09-18,8352.711
2006-09-19,8338.326
2006-09-20,8368.838
2006-09-21,8423.859
2006-09-22,8367.514
2006-09-25,8346.253
2006-09-26,8379.233
2006-09-27,8479.926
2006-09-28,8475.957
2006-09-29,8466.421
2006-10-02,8532.708
2006-10-03,8502.377
2006-10-04,8519.375
2006-10-05,8607.886
2006-10-06,8556.419
2006-10-09,8554.337
2006-10-10,8563.42
2006-10-11,8564.629
2006-10-12,8607.885
2006-10-13,8615.73
2006-10-16,8664.915
2006-10-17,8596.534
2006-10-18,8632.969
2006-10-19,8669.737
2006-10-20,8703.442
2006-10-23,8706.91
2006-10-24,8709.772
2006-10-25,8747.913
2006-10-26,8820.114
2006-10-27,8847.314
2006-10-30,8799.123
2006-10-31,8830.118
2006-11-01,8853.218
2006-11-02,8824.914
2006-11-03,8808.919
2006-11-06,8875.358
2006-11-07,8968.783
2006-11-08,8936.394
2006-11-09,8924.055
2006-11-10,8957.869
2006-11-13,8925.524
2006-11-14,8945.304
2006-11-15,8968.315
2006-11-16,8970.416
2006-11-17,8945.127
2006-11-20,8894.612
2006-11-21,8924.241
2006-11-22,9010.268
2006-11-23,9015.232
2006-11-24,9024.454
2006-11-27,8959.151
2006-11-28,8939.649
2006-11-29,9051.596
2006-11-30,9095.875
2006-12-01,9082.479
2006-12-04,9115.064
2006-12-05,9152.252
2006-12-06,9199.135
2006-12-07,9222.283
2006-12-08,9221.51
2006-12-11,9206.124
2006-12-12,9249.321
2006-12-13,9275.076
2006-12-14,9310.691
2006-12-15,9304.411
2006-12-18,9294.221
2006-12-19,9283.116
2006-12-20,9349.258
2006-12-21,9337.835
2006-12-22,9309.567
2006-12-25,9301.016
2006-12-26,9295.289
2006-12-27,9376.649
2006-12-28,9397.925
2006-12-29,9390.301
2007-01-01,9390.301
2007-01-02,9524.241
2007-01-03,9475.442
2007-01-04,9416.654
2007-01-05,9281.125
2007-01-08,9280.61
2007-01-09,9299.651
2007-01-10,9174.031
2007-01-11,9231.682
2007-01-12,9334.712
2007-01-15,9405.758
2007-01-16,9353.034
2007-01-17,9353.956
2007-01-18,9354.836
2007-01-19,9409.274
2007-01-22,9416.33
2007-01-23,9459.171
2007-01-24,9504.266
2007-01-25,9464.991
2007-01-26,9378.95
2007-01-29,9410.852
2007-01-30,9453.319
2007-01-31,9433.828
2007-02-01,9555.688
2007-02-02,9554.016
2007-02-05,9520.297
2007-02-06,9587.978
2007-02-07,9634.204
2007-02-08,9575.148
2007-02-09,9605.172
2007-02-12,9542.196
2007-02-13,9611.038
2007-02-14,9727.796
2007-02-15,9775.719
2007-02-16,9747.276
2007-02-19,9777.792
2007-02-20,9773.151
2007-02-21,9713.949
2007-02-22,9739.248
2007-02-23,9809.716
2007-02-26,9868.709
2007-02-27,9736.237
2007-02-28,9512.731
2007-03-01,9428.222
2007-03-02,9387.229
2007-03-05,9213.549
2007-03-06,9324.185
2007-03-07,9385.67
2007-03-08,9491.654
2007-03-09,9501.576
2007-03-12,9531.522
2007-03-13,9449.848
2007-03-14,9217.208
2007-03-15,9352.776
2007-03-16,9350.934
2007-03-19,9464.965
2007-03-20,9531.757
2007-03-21,9565.336
2007-03-22,9736.919
2007-03-23,9767.962
2007-03-26,9731.32
2007-03-27,9717.559
2007-03-28,9693.401
2007-03-29,9724.846
2007-03-30,9698.403
2007-04-02,9723.443
2007-04-03,9803.993
2007-04-04,9855.997
2007-04-05,9883.701
2007-04-06,9876.953
2007-04-09,9854.798
2007-04-10,9943.108
2007-04-11,9947.464
2007-04-12,9962.249
2007-04-13,9977.13
2007-04-16,10113.683
2007-04-17,10139.077
2007-04-18,10164.252
2007-04-19,10095.242
2007-04-20,10190.027
2007-04-23,10170.376
2007-04-24,10138.966
2007-04-25,10189.156
2007-04-26,10169.363
2007-04-27,10158.634
2007-04-30,10167.43
2007-05-01,10117.857
2007-05-02,10177.834
2007-05-03,10195.292
2007-05-04,10264.036
2007-05-07,10335.542
2007-05-08,10223.367
2007-05-09,10261.653
2007-05-10,10174.428
2007-05-11,10213.021
2007-05-14,10233.978
2007-05-15,10275.478
2007-05-16,10238.961
2007-05-17,10219.695
2007-05-18,10278.209
2007-05-21,10292.313
2007-05-22,10304.936
2007-05-23,10388.81
2007-05-24,10290.572
2007-05-25,10265.139
2007-05-28,10291.604
2007-05-29,10334.821
2007-05-30,10289.73
2007-05-31,10383.849
2007-06-01,10460.197
2007-06-04,10499.922
2007-06-05,10491.253
2007-06-06,10393.706
2007-06-07,10289.534
2007-06-08,10196.771
2007-06-11,10241.206
2007-06-12,10167.935
2007-06-13,10156.129
2007-06-14,10269.846
2007-06-15,10397.65
2007-06-18,10410.063
2007-06-19,10402.891
2007-06-20,10439.254
2007-06-21,10362.927
2007-06-22,10327.523
2007-06-25,10312.598
2007-06-26,10276.632
2007-06-27,10182.936
2007-06-28,10290.421
2007-06-29,10378.329
2007-07-02,10452.046
2007-07-03,10505.648
2007-07-04,10532.076
2007-07-05,10473.297
2007-07-06,10540.487
2007-07-09,10585.123
2007-07-10,10564.243
2007-07-11,10519.504
2007-07-12,10603.269
2007-07-13,10681.938
2007-07-16,10698.259
2007-07-17,10672.225
2007-07-18,10594.616
2007-07-19,10667.646
2007-07-20,10614.958
2007-07-23,10616.027
2007-07-24,10517.856
2007-07-25,10382.404
2007-07-26,10170.845
2007-07-27,10031.551
2007-07-30,10018.255
2007-07-31,10168.575
2007-08-01,10009.123
2007-08-02,10067.447
2007-08-03,10015.658
2007-08-06,9960.588
2007-08-07,10040.251
2007-08-08,10210.678
2007-08-09,10030.796
2007-08-10,9727.165
2007-08-13,9859.553
2007-08-14,9748.328
2007-08-15,9625.177
2007-08-16,9372.545
2007-08-17,9510.987
2007-08-20,9599.025
2007-08-21,9647.656
2007-08-22,9742.224
2007-08-23,9842.345
2007-08-24,9876.514
2007-08-27,9905.124
2007-08-28,9771.994
2007-08-29,9769.982
2007-08-30,9828.245
2007-08-31,9971.101
2007-09-03,9993.592
2007-09-04,10022.737
2007-09-05,9917.259
2007-09-06,9951.359
2007-09-07,9854.8
2007-09-10,9775.304
2007-09-11,9903.457
2007-09-12,9954.354
2007-09-13,9995.614
2007-09-14,9956.358
2007-09-17,9846.526
2007-09-18,9887.615
2007-09-19,10201.029
2007-09-20,10255.986
2007-09-21,10251.628
2007-09-24,10242.462
2007-09-25,10228.498
2007-09-26,10258.647
2007-09-27,10391.425
2007-09-28,10440.684
2007-10-01,10505.555
2007-10-02,10529.226
2007-10-03,10550.369
2007-10-04,10551.299
2007-10-05,10632.007
2007-10-08,10555.135
2007-10-09,10620.577
2007-10-10,10644.995
2007-10-11,10744.093
2007-10-12,10709.253
2007-10-15,10654.181
2007-10-16,10524.252
2007-10-17,10552.221
2007-10-18,10571.026
2007-10-19,10476.075
2007-10-22,10299.182
2007-10-23,10423.029
2007-10-24,10377.676
2007-10-25,10471.587
2007-10-26,10636.523
2007-10-29,10772.887
2007-10-30,10748.362
2007-10-31,10868.035
2007-11-01,10733.544
2007-11-02,10623.037
2007-11-05,10522.096
2007-11-06,10591.144
2007-11-07,10600.439
2007-11-08,10452.702
2007-11-09,10297.567
2007-11-12,10176.057
2007-11-13,10246.908
2007-11-14,10375.509
2007-11-15,10232.844
2007-11-16,10131.907
2007-11-19,9993.54
2007-11-20,10122.335
2007-11-21,9924.871
2007-11-22,9960.403
2007-11-23,10043.356
2007-11-26,10071.081
2007-11-27,10069.241
2007-11-28,10180.752
2007-11-29,10270.7
2007-11-30,10326.771
2007-12-03,10301.382
2007-12-04,10222.089
2007-12-05,10295.927
2007-12-06,10340.9
2007-12-07,10428.779
2007-12-10,10496.053
2007-12-11,10464.677
2007-12-12,10451.416
2007-12-13,10162.718
2007-12-14,10060.687
2007-12-17,9845.526
2007-12-18,9849.963
2007-12-19,9800.368
2007-12-20,9799.893
2007-12-21,9911.296
2007-12-24,9942.98
2007-12-25,9974.288
2007-12-26,10036.022
2007-12-27,10067.563
2007-12-28,10106.649
2007-12-31,10095.794
2008-01-01,10095.794
2008-01-02,10093.85
2008-01-03,10083.474
2008-01-04,9918.832
2008-01-07,9854.036
2008-01-08,9858.977
2008-01-09,9789.282
2008-01-10,9729.456
2008-01-11,9711.904
2008-01-14,9781.381
2008-01-15,9567.743
2008-01-16,9355.04
2008-01-17,9344.39
2008-01-18,9209.27
2008-01-21,8688.584
2008-01-22,8740.691
2008-01-23,8640.346
2008-01-24,9071.924
2008-01-25,9170.158
2008-01-28,9099.026
2008-01-29,9218.307
2008-01-30,9152.882
2008-01-31,9189.88
2008-02-01,9319.472
2008-02-04,9362.484
2008-02-05,9052.349
2008-02-06,8983.429
2008-02-07,8829.253
2008-02-08,8823.467
2008-02-11,8747.126
2008-02-12,8974.171
2008-02-13,8940.412
2008-02-14,9028.379
2008-02-15,8937.35
2008-02-18,9018.253
2008-02-19,9115.299
2008-02-20,8918.04
2008-02-21,9059.271
2008-02-22,9008.862
2008-02-25,9180.858
2008-02-26,9327.642
2008-02-27,9452.155
2008-02-28,9356.395
2008-02-29,9222.948
2008-03-03,9045.47
2008-03-04,8953.723
2008-03-05,9062.717
2008-03-06,9014.604
2008-03-07,8874.672
2008-03-10,8789.36
2008-03-11,8896.503
2008-03-12,9104.319
2008-03-13,8995.998
2008-03-14,8885.032
2008-03-17,8608.483
2008-03-18,8873.298
2008-03-19,8808.41
2008-03-20,8707.818
2008-03-21,8746.566
2008-03-24,8744.728
2008-03-25,9115.057
2008-03-26,9159.104
2008-03-27,9214.94
2008-03-28,9169.544
2008-03-31,9139.987
2008-04-01,9252.488
2008-04-02,9457.021
2008-04-03,9469.767
2008-04-04,9525.462
2008-04-07,9567.553
2008-04-08,9478.81
2008-04-09,9417.859
2008-04-10,9412.623
2008-04-11,9367.347
2008-04-14,9262.067
2008-04-15,9283.044
2008-04-16,9510.256
2008-04-17,9493.823
2008-04-18,9571.585
2008-04-21,9658.958
2008-04-22,9607.624
2008-04-23,9573.427
2008-04-24,9489.01
2008-04-25,9611.271
2008-04-28,9699.825
2008-04-29,9680.925
2008-04-30,9688.434
2008-05-01,9618.502
2008-05-02,9783.767
2008-05-05,9800.87
2008-05-06,9796.683
2008-05-07,9789.753
2008-05-08,9773.735
2008-05-09,9663.402
2008-05-12,9721.554
2008-05-13,9698.282
2008-05-14,9719.962
2008-05-15,9795.956
2008-05-16,9907.926
2008-05-19,9949.08
2008-05-20,9891.717
2008-05-21,9844.35
2008-05-22,9852.088
2008-05-23,9772.5
2008-05-26,9701.571
2008-05-27,9661.249
2008-05-28,9633.361
2008-05-29,9649.364
2008-05-30,9714.6
2008-06-02,9647.733
2008-06-03,9605.145
2008-06-04,9561.804
2008-06-05,9587.836
2008-06-06,9547.532
2008-06-09,9431.469
2008-06-10,9224.865
2008-06-11,9164.696
2008-06-12,9078.151
2008-06-13,9113.028
2008-06-16,9188.176
2008-06-17,9247.644
2008-06-18,9147.75
2008-06-19,9012.466
2008-06-20,8927.161
2008-06-23,8833.585
2008-06-24,8840.59
2008-06-25,8917.001
2008-06-26,8837.621
2008-06-27,8786.236
2008-06-30,8811.54
2008-07-01,8666.675
2008-07-02,8655.567
2008-07-03,8654.502
2008-07-04,8569.439
2008-07-07,8608.129
2008-07-08,8491.482
2008-07-09,8619.986
2008-07-10,8540.636
2008-07-11,8420.919
2008-07-14,8402.524
2008-07-15,8248.127
2008-07-16,8247.524
2008-07-17,8476.397
2008-07-18,8567.681
2008-07-21,8641.563
2008-07-22,8636.343
2008-07-23,8771.683
2008-07-24,8727.936
2008-07-25,8614.025
2008-07-28,8526.555
2008-07-29,8425.143
2008-07-30,8550.535
2008-07-31,8562.027
2008-08-01,8454.359
2008-08-04,8376.037
2008-08-05,8500.446
2008-08-06,8579.807
2008-08-07,8504.753
2008-08-08,8406.58
2008-08-11,8533.033
2008-08-12,8488.265
2008-08-13,8265.373
2008-08-14,8278.614
2008-08-15,8215.127
2008-08-18,8241.141
2008-08-19,8012.028
2008-08-20,8045.827
2008-08-21,8064.665
2008-08-22,8120.574
2008-08-25,8118.263
2008-08-26,8046.597
2008-08-27,8085.733
2008-08-28,8205.805
2008-08-29,8294.254
2008-09-01,8186.26
2008-09-02,8179.523
2008-09-03,8124.323
2008-09-04,7913.839
2008-09-05,7715.455
2008-09-08,7972.072
2008-09-09,7886.187
2008-09-10,7827.801
2008-09-11,7686.01
2008-09-12,7877.346
2008-09-15,7627.307
2008-09-16,7350.67
2008-09-17,7225.627
2008-09-18,7203.213
2008-09-19,7844.244
2008-09-22,7868.126
2008-09-23,7806.66
2008-09-24,7774.152
2008-09-25,7891.648
2008-09-26,7765.954
2008-09-29,7337.382
2008-09-30,7197.338
2008-10-01,7288.064
2008-10-02,7124.901
2008-10-03,7232.196
2008-10-06,6673.53
2008-10-07,6595.399
2008-10-08,6206.974
2008-10-09,6097.396
2008-10-10,5531.941
2008-10-13,5933.17
2008-10-14,6315.508
2008-10-15,6014.346
2008-10-16,5609.648
2008-10-17,5816.042
2008-10-20,6032.514
2008-10-21,6009.133
2008-10-22,5611.207
2008-10-23,5589.603
2008-10-24,5266.122
2008-10-27,4912.087
2008-10-28,5017.002
2008-10-29,5536.848
2008-10-30,5742.985
2008-10-31,5685.089
2008-11-03,5759.527
2008-11-04,6098.612
2008-11-05,6142.444
2008-11-06,5727.373
2008-11-07,5728.261
2008-11-10,5800.357
2008-11-11,5497.908
2008-11-12,5351.461
2008-11-13,5277.338
2008-11-14,5347.529
2008-11-17,5236.566
2008-11-18,5219.16
2008-11-19,5037.893
2008-11-20,4780.788
2008-11-21,4754.435
2008-11-24,5123.22
2008-11-25,5291.066
2008-11-26,5261.427
2008-11-27,5365.744
2008-11-28,5415.867
2008-12-01,5140.904
2008-12-02,5150.571
2008-12-03,5168.587
2008-12-04,5145.6
2008-12-05,4990.679
2008-12-08,5389.568
2008-12-09,5437.51
2008-12-10,5511.628
2008-12-11,5594.845
2008-12-12,5428.52
2008-12-15,5564.271
2008-12-16,5597.414
2008-12-17,5760.245
2008-12-18,5765.876
2008-12-19,5593.571
2008-12-22,5517.952
2008-12-23,5513.505
2008-12-24,5469.865
2008-12-25,5491.677
2008-12-26,5515.841
2008-12-29,5637.864
2008-12-30,5701.142
2008-12-31,5667.092
2009-01-01,5667.092
2009-01-02,5823.596
2009-01-05,5823.514
2009-01-06,5836.834
2009-01-07,5904.27
2009-01-08,5856.05
2009-01-09,5781.837
2009-01-12,5678.235
2009-01-13,5477.192
2009-01-14,5312.315
2009-01-15,5156.292
2009-01-16,5261.149
2009-01-19,5154.353
2009-01-20,4961.107
2009-01-21,4940.201
2009-01-22,4917.086
2009-01-23,4807.647
2009-01-26,5009.675
2009-01-27,5107.112
2009-01-28,5285.304
2009-01-29,5191.848
2009-01-30,5057.065
2009-02-02,4938.155
2009-02-03,5049.401
2009-02-04,5157.087
2009-02-05,5125.36
2009-02-06,5208.444
2009-02-09,5292.885
2009-02-10,5160.062
2009-02-11,5105.822
2009-02-12,4989.282
2009-02-13,5025.378
2009-02-16,4935.767
2009-02-17,4723.58
2009-02-18,4665.433
2009-02-19,4707.138
2009-02-20,4532.474
2009-02-23,4500.265
2009-02-24,4452.942
2009-02-25,4467.65
2009-02-26,4577.55
2009-02-27,4506.546
2009-03-02,4262.368
2009-03-03,4185.302
2009-03-04,4290.727
2009-03-05,4170.048
2009-03-06,4107.491
2009-03-09,4029.315
2009-03-10,4237.101
2009-03-11,4301.712
2009-03-12,4313.581
2009-03-13,4419.901
2009-03-16,4568.01
2009-03-17,4592.964
2009-03-18,4636.066
2009-03-19,4886.554
2009-03-20,4808.469
2009-03-23,4998.288
2009-03-24,5012.78
2009-03-25,5039.134
2009-03-26,5087.416
2009-03-27,4996.677
2009-03-30,4743.992
2009-03-31,4840.821
2009-04-01,4940.958
2009-04-02,5268.864
2009-04-03,5271.928
2009-04-06,5241.239
2009-04-07,5162.198
2009-04-08,5143.783
2009-04-09,5307.394
2009-04-10,5323.901
2009-04-13,5374.334
2009-04-14,5449.449
2009-04-15,5388.824
2009-04-16,5467.88
2009-04-17,5543.978
2009-04-20,5350.75
2009-04-21,5310.649
2009-04-22,5393.246
2009-04-23,5427.655
2009-04-24,5571.535
2009-04-27,5550.083
2009-04-28,5422.398
2009-04-29,5570.987
2009-04-30,5685.877
2009-05-01,5691.942
2009-05-04,5833.584
2009-05-05,5893.617
2009-05-06,5956.716
2009-05-07,6023.937
2009-05-08,6150.207
2009-05-11,6135.538
2009-05-12,6097.478
2009-05-13,5937.771
2009-05-14,5894.736
2009-05-15,5957.469
2009-05-18,6004.855
2009-05-19,6175.94
2009-05-20,6276.734
2009-05-21,6161.883
2009-05-22,6226.75
2009-05-25,6237.687
2009-05-26,6297.386
2009-05-27,6339.269
2009-05-28,6283.899
2009-05-29,6400.863
2009-06-01,6588.694
2009-06-02,6637.223
2009-06-03,6499.077
2009-06-04,6476.063
2009-06-05,6443.065
2009-06-08,6357.81
2009-06-09,6429.608
2009-06-10,6516.273
2009-06-11,6600.265
2009-06-12,6561.348
2009-06-15,6366.246
2009-06-16,6324.172
2009-06-17,6234.092
2009-06-18,6274.254
2009-06-19,6344.687
2009-06-22,6189.289
2009-06-23,6144.725
2009-06-24,6279.201
2009-06-25,6237.833
2009-06-26,6320.461
2009-06-29,6370.886
2009-06-30,6329.867
2009-07-01,6419.472
2009-07-02,6257.527
2009-07-03,6254.684
2009-07-06,6162.379
2009-07-07,6130.271
2009-07-08,6014.609
2009-07-09,6060.846
2009-07-10,6017.135
2009-07-13,6068.485
2009-07-14,6188.923
2009-07-15,6368.324
2009-07-16,6424.164
2009-07-17,6442.717
2009-07-20,6551.069
2009-07-21,6636.006
2009-07-22,6641.804
2009-07-23,6758.573
2009-07-24,6781.816
2009-07-27,6842.247
2009-07-28,6799.861
2009-07-29,6782.263
2009-07-30,6911.714
2009-07-31,6980.436
2009-08-03,7174.57
2009-08-04,7180.387
2009-08-05,7147.461
2009-08-06,7157.125
2009-08-07,7142.66
2009-08-10,7139.483
2009-08-11,7064.512
2009-08-12,7121.698
2009-08-13,7249.716
2009-08-14,7212.351
2009-08-17,6982.328
2009-08-18,7059.028
2009-08-19,7091.298
2009-08-20,7188.441
2009-08-21,7304.419
2009-08-24,7418.405
2009-08-25,7464.962
2009-08-26,7410.574
2009-08-27,7391.985
2009-08-28,7517.759
2009-08-31,7461.838
2009-09-01,7334.389
2009-09-02,7234.764
2009-09-03,7247.707
2009-09-04,7318.725
2009-09-07,7445.66
2009-09-08,7543.05
2009-09-09,7599.945
2009-09-10,7628.717
2009-09-11,7681.411
2009-09-14,7625.233
2009-09-15,7625.517
2009-09-16,7769.579
2009-09-17,7857.181
2009-09-18,7817.932
2009-09-21,7721.083
2009-09-22,7839.339
2009-09-23,7842.137
2009-09-24,7708.682
2009-09-25,7664.464
2009-09-28,7723.654
2009-09-29,7707.429
2009-09-30,7744.147
2009-10-01,7586.311
2009-10-02,7437.315
2009-10-05,7485.738
2009-10-06,7689.546
2009-10-07,7690.748
2009-10-08,7825.269
2009-10-09,7817.134
2009-10-12,7868.438
2009-10-13,7829.636
2009-10-14,7985.155
2009-10-15,8001.458
2009-10-16,7904.043
2009-10-19,8022.652
2009-10-20,8000.383
2009-10-21,8033.456
2009-10-22,7956.347
2009-10-23,7913.509
2009-10-26,7802.463
2009-10-27,7706.724
2009-10-28,7546.186
2009-10-29,7648.795
2009-10-30,7540.617
2009-11-02,7544.724
2009-11-03,7439.107
2009-11-04,7591.448
2009-11-05,7633.185
2009-11-06,7660.521
2009-11-09,7852.241
2009-11-10,7841.771
2009-11-11,7891.033
2009-11-12,7841.253
2009-11-13,7877.507
2009-11-16,7996.061
2009-11-17,7901.442
2009-11-18,7944.065
2009-11-19,7778.206
2009-11-20,7712.871
2009-11-23,7892.822
2009-11-24,7812.648
2009-11-25,7912.578
2009-11-26,7684.556
2009-11-27,7681.589
