Date,WORLD ex USA VALUE Standard (Large+Mid Cap)
2005-06-14,5120.693
2005-06-15,5139.996
2005-06-16,5162.177
2005-06-17,5228.167
2005-06-20,5193.693
2005-06-21,5212.443
2005-06-22,5224.436
2005-06-23,5221.778
2005-06-24,5197.681
2005-06-27,5175.446
2005-06-28,5187.906
2005-06-29,5188.502
2005-06-30,5183.617
2005-07-01,5161.718
2005-07-04,5161.469
2005-07-05,5150.914
2005-07-06,5179.805
2005-07-07,5113.961
2005-07-08,5158.524
2005-07-11,5232.451
2005-07-12,5267.039
2005-07-13,5246.761
2005-07-14,5277.076
2005-07-15,5250.669
2005-07-18,5256.679
2005-07-19,5241.753
2005-07-20,5234.846
2005-07-21,5307.382
2005-07-22,5303.876
2005-07-25,5297.303
2005-07-26,5275.494
2005-07-27,5300.939
2005-07-28,5325.898
2005-07-29,5352.529
2005-08-01,5384.337
2005-08-02,5427.499
2005-08-03,5460.068
2005-08-04,5431.613
2005-08-05,5382.197
2005-08-08,5422.632
2005-08-09,5443.515
2005-08-10,5535.358
2005-08-11,5568.535
2005-08-12,5562.907
2005-08-15,5539.206
2005-08-16,5521.724
2005-08-17,5496.508
2005-08-18,5415.262
2005-08-19,5438.476
2005-08-22,5498.044
2005-08-23,5464.605
2005-08-24,5463.168
2005-08-25,5451.119
2005-08-26,5449.221
2005-08-29,5417.081
2005-08-30,5399.768
2005-08-31,5474.651
2005-09-01,5578.248
2005-09-02,5606.602
2005-09-05,5632.484
2005-09-06,5650.861
2005-09-07,5652.275
2005-09-08,5626.749
2005-09-09,5671.069
2005-09-12,5635.579
2005-09-13,5603.715
2005-09-14,5631.638
2005-09-15,5620.773
2005-09-16,5638.76
2005-09-19,5634.147
2005-09-20,5672.353
2005-09-21,5664.027
2005-09-22,5619.809
2005-09-23,5600.739
2005-09-26,5670.138
2005-09-27,5643.884
2005-09-28,5704.151
2005-09-29,5731.123
2005-09-30,5735.655
2005-10-03,5710.258
2005-10-04,5720.583
2005-10-05,5653.465
2005-10-06,5608.31
2005-10-07,5589.785
2005-10-10,5575.099
2005-10-11,5594.109
2005-10-12,5573.758
2005-10-13,5491.576
2005-10-14,5538.208
2005-10-17,5523.438
2005-10-18,5465.1
2005-10-19,5412.58
2005-10-20,5430.653
2005-10-21,5420.284
2005-10-24,5447.902
2005-10-25,5501.443
2005-10-26,5520.492
2005-10-27,5511.93
2005-10-28,5483.55
2005-10-31,5549.834
2005-11-01,5575.364
2005-11-02,5618.226
2005-11-03,5660.617
2005-11-04,5598.479
2005-11-07,5606.473
2005-11-08,5603.319
2005-11-09,5590.865
2005-11-10,5587.434
2005-11-11,5629.201
2005-11-14,5609.301
2005-11-15,5596.55
2005-11-16,5584.347
2005-11-17,5655.752
2005-11-18,5685.747
2005-11-21,5728.526
2005-11-22,5720.983
2005-11-23,5771.89
2005-11-24,5764.539
2005-11-25,5749.528
2005-11-28,5765.201
2005-11-29,5755.829
2005-11-30,5730.212
2005-12-01,5773.72
2005-12-02,5815.819
2005-12-05,5830.509
2005-12-06,5855.42
2005-12-07,5842.642
2005-12-08,5850.688
2005-12-09,5861.729
2005-12-12,5929.256
2005-12-13,5937.032
2005-12-14,5973.277
2005-12-15,5919.492
2005-12-16,5976.435
2005-12-19,5965.378
2005-12-20,5950.424
2005-12-21,5964.636
2005-12-22,5988.145
2005-12-23,5993.703
2005-12-26,5995.0
2005-12-27,5980.139
2005-12-28,6010.105
2005-12-29,6008.429
2005-12-30,5955.134
2006-01-02,5968.653
2006-01-03,6080.374
2006-01-04,6186.693
2006-01-05,6188.74
2006-01-06,6249.054
2006-01-09,6235.953
2006-01-10,6191.153
2006-01-11,6249.31
2006-01-12,6250.334
2006-01-13,6221.77
2006-01-16,6221.398
2006-01-17,6133.148
2006-01-18,6063.865
2006-01-19,6131.802
2006-01-20,6109.16
2006-01-23,6148.372
2006-01-24,6143.215
2006-01-25,6178.495
2006-01-26,6239.398
2006-01-27,6285.49
2006-01-30,6275.224
2006-01-31,6318.861
2006-02-01,6329.726
2006-02-02,6287.104
2006-02-03,6231.511
2006-02-06,6248.24
2006-02-07,6232.103
2006-02-08,6183.644
2006-02-09,6245.552
2006-02-10,6213.673
2006-02-13,6209.978
2006-02-14,6213.918
2006-02-15,6213.377
2006-02-16,6239.087
2006-02-17,6245.618
2006-02-20,6255.395
2006-02-21,6276.554
2006-02-22,6296.243
2006-02-23,6349.33
2006-02-24,6351.044
2006-02-27,6381.145
2006-02-28,6359.573
2006-03-01,6373.14
2006-03-02,6352.758
2006-03-03,6337.646
2006-03-06,6358.304
2006-03-07,6276.927
2006-03-08,6249.387
2006-03-09,6303.28
2006-03-10,6306.324
2006-03-13,6373.083
2006-03-14,6434.123
2006-03-15,6452.637
2006-03-16,6492.112
2006-03-17,6521.791
2006-03-20,6547.739
2006-03-21,6515.162
2006-03-22,6525.066
2006-03-23,6467.891
2006-03-24,6506.38
2006-03-27,6496.037
2006-03-28,6491.245
2006-03-29,6470.759
2006-03-30,6581.891
2006-03-31,6525.968
2006-04-03,6583.684
2006-04-04,6618.834
2006-04-05,6647.832
2006-04-06,6680.495
2006-04-07,6625.184
2006-04-10,6631.727
2006-04-11,6581.423
2006-04-12,6541.199
2006-04-13,6547.599
2006-04-14,6548.023
2006-04-17,6611.647
2006-04-18,6636.003
2006-04-19,6716.302
2006-04-20,6725.563
2006-04-21,6798.833
2006-04-24,6768.667
2006-04-25,6794.249
2006-04-26,6834.135
2006-04-27,6859.284
2006-04-28,6848.104
2006-05-01,6894.328
2006-05-02,6958.177
2006-05-03,6905.306
2006-05-04,6945.74
2006-05-05,7037.095
2006-05-08,7072.198
2006-05-09,7105.072
2006-05-10,7088.071
2006-05-11,7057.952
2006-05-12,6953.782
2006-05-15,6862.475
2006-05-16,6853.183
2006-05-17,6714.715
2006-05-18,6654.559
2006-05-19,6605.613
2006-05-22,6502.204
2006-05-23,6593.255
2006-05-24,6514.132
2006-05-25,6568.024
2006-05-26,6652.132
2006-05-29,6669.352
2006-05-30,6627.903
2006-05-31,6613.963
2006-06-01,6637.855
2006-06-02,6730.095
2006-06-05,6681.251
2006-06-06,6508.953
2006-06-07,6489.057
2006-06-08,6273.511
2006-06-09,6380.585
2006-06-12,6324.702
2006-06-13,6141.141
2006-06-14,6172.887
2006-06-15,6276.407
2006-06-16,6305.317
2006-06-19,6282.175
2006-06-20,6300.747
2006-06-21,6325.438
2006-06-22,6351.344
2006-06-23,6318.687
2006-06-26,6325.953
2006-06-27,6314.206
2006-06-28,6276.09
2006-06-29,6388.187
2006-06-30,6596.204
2006-07-03,6618.718
2006-07-04,6648.911
2006-07-05,6537.923
2006-07-06,6588.853
2006-07-07,6631.567
2006-07-10,6634.781
2006-07-11,6590.953
2006-07-12,6534.031
2006-07-13,6464.112
2006-07-14,6350.254
2006-07-17,6283.487
2006-07-18,6227.248
2006-07-19,6348.056
2006-07-20,6433.907
2006-07-21,6408.656
2006-07-24,6463.878
2006-07-25,6495.182
2006-07-26,6502.632
2006-07-27,6641.568
2006-07-28,6704.147
2006-07-31,6692.131
2006-08-01,6639.934
2006-08-02,6727.905
2006-08-03,6691.092
2006-08-04,6789.57
2006-08-07,6703.606
2006-08-08,6733.768
2006-08-09,6799.142
2006-08-10,6717.434
2006-08-11,6707.674
2006-08-14,6746.488
2006-08-15,6809.559
2006-08-16,6884.282
2006-08-17,6899.097
2006-08-18,6875.712
2006-08-21,6894.178
2006-08-22,6883.524
2006-08-23,6862.457
2006-08-24,6849.586
2006-08-25,6821.613
2006-08-28,6846.762
2006-08-29,6860.989
2006-08-30,6905.934
2006-08-31,6902.94
2006-09-01,6925.638
2006-09-04,7007.204
2006-09-05,6966.85
2006-09-06,6895.109
2006-09-07,6801.243
2006-09-08,6797.005
2006-09-11,6745.717
2006-09-12,6798.843
2006-09-13,6815.371
2006-09-14,6867.481
2006-09-15,6843.675
2006-09-18,6855.755
2006-09-19,6843.949
2006-09-20,6868.977
2006-09-21,6914.12
2006-09-22,6867.873
2006-09-25,6850.281
2006-09-26,6876.643
2006-09-27,6959.137
2006-09-28,6955.878
2006-09-29,6947.959
2006-10-02,7002.35
2006-10-03,6977.452
2006-10-04,6991.381
2006-10-05,7064.005
2006-10-06,7021.768
2006-10-09,7020.06
2006-10-10,7027.514
2006-10-11,7028.506
2006-10-12,7064.004
2006-10-13,7070.433
2006-10-16,7110.796
2006-10-17,7054.679
2006-10-18,7084.58
2006-10-19,7114.734
2006-10-20,7142.393
2006-10-23,7144.665
2006-10-24,7146.888
2006-10-25,7178.152
2006-10-26,7237.393
2006-10-27,7259.675
2006-10-30,7220.127
2006-10-31,7245.559
2006-11-01,7263.962
2006-11-02,7240.739
2006-11-03,7227.615
2006-11-06,7282.128
2006-11-07,7358.782
2006-11-08,7332.166
2006-11-09,7321.704
2006-11-10,7348.962
2006-11-13,7322.425
2006-11-14,7338.653
2006-11-15,7357.53
2006-11-16,7358.953
2006-11-17,7337.972
2006-11-20,7296.142
2006-11-21,7320.445
2006-11-22,7390.961
2006-11-23,7395.032
2006-11-24,7402.597
2006-11-27,7348.968
2006-11-28,7332.922
2006-11-29,7424.691
2006-11-30,7461.011
2006-12-01,7450.022
2006-12-04,7476.751
2006-12-05,7507.214
2006-12-06,7545.624
2006-12-07,7564.611
2006-12-08,7563.977
2006-12-11,7551.339
2006-12-12,7586.771
2006-12-13,7607.846
2006-12-14,7637.029
2006-12-15,7631.878
2006-12-18,7623.518
2006-12-19,7614.409
2006-12-20,7668.668
2006-12-21,7658.906
2006-12-22,7635.585
2006-12-25,7628.575
2006-12-26,7623.815
2006-12-27,7690.38
2006-12-28,7707.73
2006-12-29,7701.477
2007-01-01,7701.477
2007-01-02,7811.223
2007-01-03,7771.201
2007-01-04,7722.987
2007-01-05,7611.835
2007-01-08,7611.391
2007-01-09,7626.99
2007-01-10,7523.885
2007-01-11,7571.085
2007-01-12,7655.571
2007-01-15,7713.837
2007-01-16,7670.596
2007-01-17,7671.35
2007-01-18,7672.051
2007-01-19,7716.697
2007-01-22,7722.374
2007-01-23,7757.372
2007-01-24,7794.352
2007-01-25,7762.143
2007-01-26,7691.582
2007-01-29,7717.701
2007-01-30,7752.528
2007-01-31,7736.46
2007-02-01,7836.226
2007-02-02,7834.855
2007-02-05,7807.203
2007-02-06,7862.7
2007-02-07,7900.186
2007-02-08,7851.759
2007-02-09,7876.379
2007-02-12,7824.738
2007-02-13,7881.089
2007-02-14,7976.831
2007-02-15,8016.128
2007-02-16,7992.796
2007-02-19,8017.413
2007-02-20,8013.545
2007-02-21,7964.917
2007-02-22,7985.61
2007-02-23,8043.379
2007-02-26,8091.484
2007-02-27,7982.72
2007-02-28,7799.41
2007-03-01,7729.942
2007-03-02,7696.314
2007-03-05,7553.887
2007-03-06,7644.563
2007-03-07,7694.674
2007-03-08,7781.563
2007-03-09,7789.563
2007-03-12,7814.113
2007-03-13,7747.023
2007-03-14,7556.168
2007-03-15,7667.253
2007-03-16,7665.726
2007-03-19,7759.171
2007-03-20,7813.903
2007-03-21,7841.361
2007-03-22,7981.943
2007-03-23,8007.37
2007-03-26,7977.176
2007-03-27,7965.034
2007-03-28,7944.885
2007-03-29,7970.155
2007-03-30,7948.005
2007-04-02,7968.456
2007-04-03,8034.431
2007-04-04,8076.765
2007-04-05,8098.608
2007-04-06,8093.079
2007-04-09,8074.926
2007-04-10,8146.587
2007-04-11,8150.156
2007-04-12,8162.253
2007-04-13,8174.181
2007-04-16,8285.588
2007-04-17,8306.239
2007-04-18,8326.809
2007-04-19,8269.1
2007-04-20,8346.63
2007-04-23,8329.581
2007-04-24,8303.841
2007-04-25,8342.59
2007-04-26,8325.342
2007-04-27,8315.677
2007-04-30,8322.603
2007-05-01,8281.987
2007-05-02,8330.646
2007-05-03,8344.34
2007-05-04,8399.175
2007-05-07,8457.689
2007-05-08,8365.863
2007-05-09,8396.61
2007-05-10,8324.185
2007-05-11,8355.638
2007-05-14,8372.424
2007-05-15,8406.06
2007-05-16,8376.033
2007-05-17,8359.834
2007-05-18,8407.335
2007-05-21,8416.727
2007-05-22,8427.015
2007-05-23,8495.604
2007-05-24,8414.085
2007-05-25,8392.206
2007-05-28,8413.819
2007-05-29,8448.804
2007-05-30,8411.745
2007-05-31,8488.618
2007-06-01,8550.784
2007-06-04,8583.243
2007-06-05,8575.989
2007-06-06,8496.042
2007-06-07,8409.87
2007-06-08,8334.053
2007-06-11,8370.332
2007-06-12,8310.413
2007-06-13,8300.695
2007-06-14,8393.636
2007-06-15,8498.092
2007-06-18,8507.029
2007-06-19,8501.188
2007-06-20,8530.822
2007-06-21,8468.435
2007-06-22,8439.503
2007-06-25,8426.82
2007-06-26,8397.362
2007-06-27,8320.647
2007-06-28,8408.356
2007-06-29,8480.096
2007-07-02,8539.973
2007-07-03,8583.769
2007-07-04,8605.362
2007-07-05,8557.257
2007-07-06,8612.09
2007-07-09,8648.56
2007-07-10,8631.448
2007-07-11,8594.895
2007-07-12,8663.321
2007-07-13,8727.597
2007-07-16,8740.933
2007-07-17,8719.662
2007-07-18,8656.22
2007-07-19,8715.867
2007-07-20,8672.819
2007-07-23,8673.692
2007-07-24,8593.323
2007-07-25,8482.644
2007-07-26,8309.791
2007-07-27,8195.895
2007-07-30,8185.032
2007-07-31,8307.602
2007-08-01,8176.776
2007-08-02,8224.422
2007-08-03,8182.083
2007-08-06,8137.095
2007-08-07,8202.174
2007-08-08,8341.034
2007-08-09,8193.802
2007-08-10,7945.34
2007-08-13,8053.448
2007-08-14,7962.597
2007-08-15,7862.003
2007-08-16,7655.583
2007-08-17,7768.663
2007-08-20,7839.218
2007-08-21,7878.924
2007-08-22,7956.678
2007-08-23,8038.415
2007-08-24,8066.31
2007-08-27,8089.6
2007-08-28,7980.792
2007-08-29,7978.958
2007-08-30,8026.291
2007-08-31,8142.894
2007-09-03,8161.244
2007-09-04,8185.045
2007-09-05,8098.884
2007-09-06,8126.666
2007-09-07,8047.812
2007-09-10,7982.799
2007-09-11,8087.449
2007-09-12,8128.947
2007-09-13,8162.64
2007-09-14,8130.583
2007-09-17,8040.659
2007-09-18,8074.208
2007-09-19,8330.131
2007-09-20,8374.972
2007-09-21,8371.413
2007-09-24,8363.733
2007-09-25,8351.54
2007-09-26,8375.91
2007-09-27,8484.32
2007-09-28,8524.412
2007-10-01,8577.321
2007-10-02,8596.635
2007-10-03,8613.875
2007-10-04,8614.574
2007-10-05,8680.451
2007-10-08,8617.69
2007-10-09,8671.119
2007-10-10,8690.949
2007-10-11,8771.842
2007-10-12,8743.397
2007-10-15,8698.432
2007-10-16,8592.354
2007-10-17,8615.188
2007-10-18,8630.508
2007-10-19,8552.987
2007-10-22,8407.87
2007-10-23,8508.783
2007-10-24,8471.759
2007-10-25,8548.423
2007-10-26,8683.063
2007-10-29,8794.27
2007-10-30,8774.138
2007-10-31,8871.485
2007-11-01,8761.467
2007-11-02,8671.223
2007-11-05,8588.82
2007-11-06,8645.179
2007-11-07,8652.33
2007-11-08,8531.106
2007-11-09,8404.491
2007-11-12,8305.321
2007-11-13,8363.097
2007-11-14,8468.017
2007-11-15,8351.541
2007-11-16,8267.995
2007-11-19,8154.6
2007-11-20,8259.694
2007-11-21,8098.485
2007-11-22,8127.478
2007-11-23,8195.212
2007-11-26,8217.779
2007-11-27,8216.251
2007-11-28,8307.147
2007-11-29,8380.452
2007-11-30,8426.203
2007-12-03,8405.475
2007-12-04,8340.775
2007-12-05,8401.022
2007-12-06,8437.647
2007-12-07,8509.352
2007-12-10,8564.226
2007-12-11,8538.625
2007-12-12,8527.766
2007-12-13,8292.201
2007-12-14,8208.949
2007-12-17,8033.39
2007-12-18,8037.009
2007-12-19,7996.512
2007-12-20,7996.086
2007-12-21,8086.585
2007-12-24,8112.315
2007-12-25,8137.795
2007-12-26,8188.163
2007-12-27,8213.735
2007-12-28,8245.494
2007-12-31,8236.638
2008-01-01,8236.638
2008-01-02,8234.903
2008-01-03,8226.324
2008-01-04,8092.005
2008-01-07,8039.143
2008-01-08,8043.168
2008-01-09,7986.302
2008-01-10,7937.304
2008-01-11,7922.955
2008-01-14,7979.634
2008-01-15,7805.167
2008-01-16,7631.645
2008-01-17,7622.927
2008-01-18,7512.7
2008-01-21,7087.78
2008-01-22,7130.096
2008-01-23,7048.241
2008-01-24,7400.295
2008-01-25,7480.428
2008-01-28,7422.394
2008-01-29,7519.635
2008-01-30,7466.151
2008-01-31,7496.33
2008-02-01,7601.815
2008-02-04,7636.895
2008-02-05,7383.92
2008-02-06,7327.462
2008-02-07,7201.707
2008-02-08,7196.937
2008-02-11,7134.39
2008-02-12,7319.571
2008-02-13,7292.003
2008-02-14,7363.751
2008-02-15,7289.495
2008-02-18,7355.021
2008-02-19,7434.155
2008-02-20,7273.266
2008-02-21,7388.442
2008-02-22,7347.316
2008-02-25,7487.309
2008-02-26,7606.81
2008-02-27,7707.989
2008-02-28,7629.747
2008-02-29,7520.925
2008-03-03,7375.835
2008-03-04,7300.873
2008-03-05,7389.424
2008-03-06,7350.126
2008-03-07,7236.0
2008-03-10,7166.432
2008-03-11,7253.785
2008-03-12,7423.12
2008-03-13,7334.799
2008-03-14,7244.299
2008-03-17,7018.736
2008-03-18,7234.647
2008-03-19,7181.684
2008-03-20,7099.657
2008-03-21,7131.25
2008-03-24,7129.75
2008-03-25,7431.557
2008-03-26,7466.188
2008-03-27,7511.248
2008-03-28,7473.828
2008-03-31,7449.703
2008-04-01,7540.726
2008-04-02,7707.117
2008-04-03,7717.387
2008-04-04,7761.945
2008-04-07,7796.208
2008-04-08,7723.027
2008-04-09,7673.057
2008-04-10,7667.643
2008-04-11,7630.727
2008-04-14,7544.952
2008-04-15,7561.815
2008-04-16,7746.601
2008-04-17,7732.981
2008-04-18,7795.19
2008-04-21,7865.654
2008-04-22,7823.639
2008-04-23,7795.191
2008-04-24,7724.694
2008-04-25,7823.669
2008-04-28,7895.472
2008-04-29,7880.073
2008-04-30,7885.981
2008-05-01,7829.046
2008-05-02,7961.624
2008-05-05,7975.526
2008-05-06,7972.098
2008-05-07,7965.849
2008-05-08,7952.376
2008-05-09,7861.239
2008-05-12,7908.211
2008-05-13,7889.242
2008-05-14,7906.503
2008-05-15,7968.213
2008-05-16,8057.152
2008-05-19,8086.451
2008-05-20,8038.09
2008-05-21,7998.715
2008-05-22,8003.854
2008-05-23,7939.101
2008-05-26,7880.071
2008-05-27,7846.965
2008-05-28,7823.968
2008-05-29,7835.885
2008-05-30,7887.345
2008-06-02,7832.837
2008-06-03,7798.065
2008-06-04,7762.84
2008-06-05,7783.906
2008-06-06,7751.142
2008-06-09,7656.917
2008-06-10,7489.186
2008-06-11,7440.179
2008-06-12,7369.892
2008-06-13,7398.206
2008-06-16,7458.973
2008-06-17,7507.249
2008-06-18,7426.145
2008-06-19,7316.295
2008-06-20,7247.045
2008-06-23,7170.458
2008-06-24,7175.739
2008-06-25,7237.599
2008-06-26,7172.941
2008-06-27,7131.105
2008-06-30,7151.612
2008-07-01,7034.037
2008-07-02,7024.987
2008-07-03,7024.123
2008-07-04,6955.081
2008-07-07,6986.314
2008-07-08,6891.625
2008-07-09,6995.74
2008-07-10,6931.156
2008-07-11,6833.969
2008-07-14,6819.007
2008-07-15,6693.707
2008-07-16,6693.208
2008-07-17,6878.948
2008-07-18,6953.009
2008-07-21,7012.967
2008-07-22,7008.535
2008-07-23,7118.362
2008-07-24,7082.861
2008-07-25,6990.421
2008-07-28,6919.43
2008-07-29,6837.07
2008-07-30,6938.718
2008-07-31,6948.044
2008-08-01,6860.412
2008-08-04,6796.856
2008-08-05,6897.81
2008-08-06,6961.853
2008-08-07,6900.953
2008-08-08,6821.191
2008-08-11,6923.526
2008-08-12,6887.202
2008-08-13,6706.258
2008-08-14,6716.66
2008-08-15,6665.034
2008-08-18,6685.518
2008-08-19,6499.64
2008-08-20,6527.008
2008-08-21,6542.253
2008-08-22,6587.608
2008-08-25,6585.52
2008-08-26,6526.991
2008-08-27,6558.593
2008-08-28,6655.871
2008-08-29,6727.403
2008-09-01,6639.752
2008-09-02,6634.187
2008-09-03,6589.416
2008-09-04,6418.66
2008-09-05,6257.732
2008-09-08,6465.366
2008-09-09,6395.713
2008-09-10,6348.362
2008-09-11,6233.356
2008-09-12,6388.526
2008-09-15,6185.667
2008-09-16,5961.317
2008-09-17,5859.879
2008-09-18,5841.667
2008-09-19,6361.531
2008-09-22,6380.09
2008-09-23,6330.224
2008-09-24,6303.837
2008-09-25,6398.125
2008-09-26,6296.085
2008-09-29,5948.619
2008-09-30,5835.081
2008-10-01,5908.491
2008-10-02,5776.214
2008-10-03,5863.026
2008-10-06,5410.125
2008-10-07,5346.786
2008-10-08,5031.876
2008-10-09,4943.043
2008-10-10,4484.43
2008-10-13,4809.657
2008-10-14,5119.594
2008-10-15,4875.452
2008-10-16,4547.389
2008-10-17,4714.699
2008-10-20,4890.149
2008-10-21,4871.195
2008-10-22,4548.62
2008-10-23,4530.968
2008-10-24,4268.749
2008-10-27,3981.736
2008-10-28,4066.772
2008-10-29,4488.022
2008-10-30,4655.112
2008-10-31,4608.143
2008-11-03,4668.286
2008-11-04,4943.126
2008-11-05,4978.052
2008-11-06,4641.367
2008-11-07,4641.738
2008-11-10,4700.157
2008-11-11,4455.077
2008-11-12,4336.351
2008-11-13,4276.277
2008-11-14,4332.218
2008-11-17,4242.278
2008-11-18,4228.177
2008-11-19,4081.283
2008-11-20,3872.989
2008-11-21,3851.635
2008-11-24,4149.679
2008-11-25,4285.627
2008-11-26,4261.565
2008-11-27,4346.041
2008-11-28,4386.641
2008-12-01,4163.887
2008-12-02,4171.603
2008-12-03,4186.193
2008-12-04,4167.575
2008-12-05,4042.092
2008-12-08,4365.122
2008-12-09,4403.93
2008-12-10,4463.92
2008-12-11,4531.303
2008-12-12,4396.596
2008-12-15,4506.432
2008-12-16,4533.242
2008-12-17,4665.116
2008-12-18,4669.671
2008-12-19,4530.087
2008-12-22,4468.845
2008-12-23,4464.862
2008-12-24,4429.523
2008-12-25,4447.109
2008-12-26,4466.676
2008-12-29,4565.347
2008-12-30,4616.565
2008-12-31,4588.993
2009-01-01,4588.993
2009-01-02,4715.554
2009-01-05,4715.484
2009-01-06,4726.27
2009-01-07,4780.874
2009-01-08,4741.814
2009-01-09,4681.712
2009-01-12,4597.621
2009-01-13,4434.837
2009-01-14,4301.314
2009-01-15,4174.854
2009-01-16,4259.713
2009-01-19,4173.245
2009-01-20,4016.782
2009-01-21,3999.838
2009-01-22,3980.973
2009-01-23,3892.37
2009-01-26,4055.753
2009-01-27,4134.616
2009-01-28,4278.835
2009-01-29,4203.178
2009-01-30,4094.059
2009-02-02,3997.244
2009-02-03,4087.294
2009-02-04,4174.244
2009-02-05,4148.556
2009-02-06,4215.799
2009-02-09,4284.146
2009-02-10,4176.637
2009-02-11,4132.681
2009-02-12,4038.353
2009-02-13,4067.57
2009-02-16,3995.039
2009-02-17,3823.29
2009-02-18,3776.226
2009-02-19,3809.978
2009-02-20,3668.549
2009-02-23,3642.428
2009-02-24,3604.11
2009-02-25,3615.971
2009-02-26,3704.893
2009-02-27,3647.391
2009-03-02,3449.755
2009-03-03,3387.353
2009-03-04,3472.661
2009-03-05,3374.985
2009-03-06,3324.328
2009-03-09,3261.035
2009-03-10,3429.197
2009-03-11,3481.404
2009-03-12,3490.929
2009-03-13,3576.954
2009-03-16,3696.816
2009-03-17,3717.009
2009-03-18,3751.886
2009-03-19,3954.518
2009-03-20,3891.323
2009-03-23,4044.926
2009-03-24,4056.595
2009-03-25,4077.747
2009-03-26,4116.065
2009-03-27,4042.54
2009-03-30,3837.945
2009-03-31,3916.254
2009-04-01,3997.056
2009-04-02,4261.964
2009-04-03,4264.051
2009-04-06,4239.088
2009-04-07,4174.518
2009-04-08,4159.487
2009-04-09,4291.567
2009-04-10,4304.862
2009-04-13,4345.641
2009-04-14,4406.256
2009-04-15,4357.228
2009-04-16,4421.106
2009-04-17,4482.626
2009-04-20,4326.026
2009-04-21,4293.32
2009-04-22,4359.824
2009-04-23,4385.553
2009-04-24,4501.472
2009-04-27,4483.967
2009-04-28,4380.634
2009-04-29,4500.352
2009-04-30,4592.351
2009-05-01,4597.258
2009-05-04,4708.965
2009-05-05,4757.342
2009-05-06,4807.765
2009-05-07,4860.607
2009-05-08,4962.436
2009-05-11,4950.356
2009-05-12,4918.983
2009-05-13,4790.131
2009-05-14,4755.293
2009-05-15,4805.802
2009-05-18,4842.661
2009-05-19,4980.296
2009-05-20,5060.685
2009-05-21,4968.082
2009-05-22,5020.096
2009-05-25,5028.849
2009-05-26,5076.873
2009-05-27,5110.071
2009-05-28,5065.343
2009-05-29,5159.611
2009-06-01,5310.933
2009-06-02,5349.442
2009-06-03,5238.038
2009-06-04,5219.476
2009-06-05,5192.856
2009-06-08,5124.113
2009-06-09,5181.961
2009-06-10,5251.639
2009-06-11,5319.161
2009-06-12,5287.796
2009-06-15,5130.563
2009-06-16,5096.655
2009-06-17,5024.04
2009-06-18,5056.326
2009-06-19,5113.087
2009-06-22,4986.992
2009-06-23,4951.061
2009-06-24,5059.139
2009-06-25,5025.687
2009-06-26,5092.135
2009-06-29,5132.761
2009-06-30,5099.713
2009-07-01,5171.55
2009-07-02,5040.949
2009-07-03,5038.507
2009-07-06,4964.095
2009-07-07,4938.231
2009-07-08,4845.052
2009-07-09,4882.191
2009-07-10,4846.819
2009-07-13,4888.181
2009-07-14,4985.194
2009-07-15,5129.693
2009-07-16,5174.672
2009-07-17,5189.616
2009-07-20,5276.89
2009-07-21,5345.307
2009-07-22,5349.977
2009-07-23,5443.855
2009-07-24,5462.577
2009-07-27,5511.249
2009-07-28,5477.088
2009-07-29,5462.824
2009-07-30,5567.088
2009-07-31,5622.44
2009-08-03,5778.488
2009-08-04,5783.174
2009-08-05,5756.265
2009-08-06,5764.035
2009-08-07,5752.385
2009-08-10,5749.826
2009-08-11,5689.178
2009-08-12,5735.231
2009-08-13,5838.326
2009-08-14,5808.182
2009-08-17,5622.938
2009-08-18,5684.703
2009-08-19,5710.648
2009-08-20,5788.873
2009-08-21,5882.227
2009-08-24,5973.99
2009-08-25,6011.481
2009-08-26,5967.673
2009-08-27,5952.665
2009-08-28,6053.48
2009-08-31,6008.429
2009-09-01,5905.765
2009-09-02,5825.505
2009-09-03,5835.926
2009-09-04,5893.085
2009-09-07,5995.279
2009-09-08,6073.666
2009-09-09,6119.477
2009-09-10,6142.638
2009-09-11,6185.026
2009-09-14,6139.792
2009-09-15,6140.022
2009-09-16,6256.02
2009-09-17,6326.557
2009-09-18,6294.949
2009-09-21,6216.362
2009-09-22,6311.546
2009-09-23,6313.789
2009-09-24,6206.227
2009-09-25,6169.969
2009-09-28,6217.471
2009-09-29,6204.41
2009-09-30,6233.952
2009-10-01,6106.76
2009-10-02,5986.698
2009-10-05,6025.676
2009-10-06,6189.732
2009-10-07,6190.691
2009-10-08,6298.974
2009-10-09,6292.426
2009-10-12,6333.628
2009-10-13,6302.381
2009-10-14,6427.554
2009-10-15,6440.677
2009-10-16,6361.973
2009-10-19,6457.438
2009-10-20,6439.507
2009-10-21,6466.126
2009-10-22,6403.878
2009-10-23,6369.396
2009-10-26,6280.016
2009-10-27,6202.943
2009-10-28,6073.667
2009-10-29,6156.252
2009-10-30,6069.183
2009-11-02,6072.482
2009-11-03,5987.475
2009-11-04,6109.728
2009-11-05,6143.314
2009-11-06,6165.304
2009-11-09,6319.604
2009-11-10,6311.177
2009-11-11,6350.81
2009-11-12,6310.747
2009-11-13,6339.517
2009-11-16,6434.925
2009-11-17,6358.779
2009-11-18,6393.025
2009-11-19,6259.538
2009-11-20,6206.911
2009-11-23,6351.338
2009-11-24,6286.819
2009-11-25,6367.233
2009-11-26,6183.694
2009-11-27,6181.281
