Date,DENMARK SMALL VALUE Small Cap
2005-11-10,492.365
2005-11-11,493.669
2005-11-14,500.431
2005-11-15,498.409
2005-11-16,496.949
2005-11-17,501.335
2005-11-18,500.883
2005-11-21,503.958
2005-11-22,503.726
2005-11-23,506.887
2005-11-24,503.759
2005-11-25,512.092
2005-11-28,510.715
2005-11-29,509.91
2005-11-30,515.063
2005-12-01,519.593
2005-12-02,523.839
2005-12-05,530.185
2005-12-06,532.589
2005-12-07,528.879
2005-12-08,532.864
2005-12-09,534.909
2005-12-12,537.501
2005-12-13,538.208
2005-12-14,540.931
2005-12-15,538.322
2005-12-16,545.173
2005-12-19,544.195
2005-12-20,542.392
2005-12-21,539.567
2005-12-22,544.604
2005-12-23,547.796
2005-12-26,547.796
2005-12-27,548.033
2005-12-28,551.494
2005-12-29,550.886
2005-12-30,548.964
2006-01-02,555.672
2006-01-03,569.506
2006-01-04,577.664
2006-01-05,574.538
2006-01-06,575.503
2006-01-09,569.781
2006-01-10,566.664
2006-01-11,569.573
2006-01-12,571.743
2006-01-13,571.624
2006-01-16,575.327
2006-01-17,571.793
2006-01-18,565.151
2006-01-19,572.113
2006-01-20,570.678
2006-01-23,572.136
2006-01-24,574.875
2006-01-25,577.525
2006-01-26,580.804
2006-01-27,577.761
2006-01-30,574.969
2006-01-31,578.619
2006-02-01,581.664
2006-02-02,584.689
2006-02-03,578.56
2006-02-06,577.507
2006-02-07,567.336
2006-02-08,571.513
2006-02-09,574.202
2006-02-10,571.615
2006-02-13,573.311
2006-02-14,577.922
2006-02-15,578.237
2006-02-16,581.18
2006-02-17,584.633
2006-02-20,586.444
2006-02-21,585.084
2006-02-22,586.339
2006-02-23,591.903
2006-02-24,592.551
2006-02-27,599.072
2006-02-28,598.63
2006-03-01,605.188
2006-03-02,607.19
2006-03-03,611.143
2006-03-06,614.392
2006-03-07,606.426
2006-03-08,608.382
2006-03-09,606.381
2006-03-10,607.776
2006-03-13,613.059
2006-03-14,621.143
2006-03-15,628.157
2006-03-16,634.461
2006-03-17,644.878
2006-03-20,650.868
2006-03-21,650.966
2006-03-22,650.071
2006-03-23,641.72
2006-03-24,645.135
2006-03-27,648.669
2006-03-28,653.923
2006-03-29,648.806
2006-03-30,662.421
2006-03-31,666.08
2006-04-03,668.449
2006-04-04,675.813
2006-04-05,677.459
2006-04-06,682.442
2006-04-07,673.806
2006-04-10,671.626
2006-04-11,669.926
2006-04-12,664.525
2006-04-13,663.298
2006-04-14,663.298
2006-04-17,673.853
2006-04-18,674.359
2006-04-19,677.251
2006-04-20,683.822
2006-04-21,692.232
2006-04-24,695.921
2006-04-25,704.853
2006-04-26,712.856
2006-04-27,712.558
2006-04-28,719.594
2006-05-01,720.6
2006-05-02,726.242
2006-05-03,725.429
2006-05-04,734.031
2006-05-05,735.066
2006-05-08,739.98
2006-05-09,744.008
2006-05-10,755.774
2006-05-11,760.198
2006-05-12,764.198
2006-05-15,733.247
2006-05-16,725.734
2006-05-17,707.593
2006-05-18,683.412
2006-05-19,686.941
2006-05-22,660.937
2006-05-23,675.499
2006-05-24,661.331
2006-05-25,662.209
2006-05-26,676.465
2006-05-29,695.134
2006-05-30,689.794
2006-05-31,687.462
2006-06-01,684.144
2006-06-02,695.902
2006-06-05,696.481
2006-06-06,674.245
2006-06-07,667.605
2006-06-08,636.321
2006-06-09,639.016
2006-06-12,631.316
2006-06-13,599.7
2006-06-14,594.389
2006-06-15,620.163
2006-06-16,618.815
2006-06-19,627.992
2006-06-20,622.864
2006-06-21,627.502
2006-06-22,632.978
2006-06-23,630.415
2006-06-26,637.445
2006-06-27,640.954
2006-06-28,632.828
2006-06-29,640.61
2006-06-30,666.626
2006-07-03,674.223
2006-07-04,677.375
2006-07-05,670.729
2006-07-06,677.574
2006-07-07,679.902
2006-07-10,676.144
2006-07-11,675.502
2006-07-12,673.462
2006-07-13,661.09
2006-07-14,654.827
2006-07-17,637.89
2006-07-18,633.365
2006-07-19,645.159
2006-07-20,655.745
2006-07-21,653.641
2006-07-24,656.641
2006-07-25,661.613
2006-07-26,663.961
2006-07-27,674.507
2006-07-28,675.851
2006-07-31,668.295
2006-08-01,667.783
2006-08-02,681.703
2006-08-03,679.805
2006-08-04,692.76
2006-08-07,687.649
2006-08-08,687.947
2006-08-09,689.609
2006-08-10,683.409
2006-08-11,684.928
2006-08-14,690.626
2006-08-15,702.034
2006-08-16,709.041
2006-08-17,707.905
2006-08-18,703.888
2006-08-21,705.352
2006-08-22,700.037
2006-08-23,696.407
2006-08-24,693.865
2006-08-25,688.982
2006-08-28,687.716
2006-08-29,686.167
2006-08-30,695.866
2006-08-31,693.315
2006-09-01,690.691
2006-09-04,697.473
2006-09-05,692.095
2006-09-06,690.661
2006-09-07,683.222
2006-09-08,676.895
2006-09-11,676.006
2006-09-12,682.067
2006-09-13,685.219
2006-09-14,692.155
2006-09-15,688.032
2006-09-18,690.608
2006-09-19,687.911
2006-09-20,688.42
2006-09-21,695.355
2006-09-22,694.934
2006-09-25,689.247
2006-09-26,692.445
2006-09-27,698.236
2006-09-28,697.244
2006-09-29,700.49
2006-10-02,706.968
2006-10-03,705.628
2006-10-04,704.161
2006-10-05,706.577
2006-10-06,702.075
2006-10-09,706.346
2006-10-10,711.729
2006-10-11,716.076
2006-10-12,727.596
2006-10-13,728.985
2006-10-16,738.071
2006-10-17,728.938
2006-10-18,733.258
2006-10-19,741.402
2006-10-20,743.573
2006-10-23,741.436
2006-10-24,737.288
2006-10-25,742.25
2006-10-26,745.222
2006-10-27,746.817
2006-10-30,740.997
2006-10-31,749.215
2006-11-01,754.64
2006-11-02,751.115
2006-11-03,746.35
2006-11-06,759.633
2006-11-07,765.644
2006-11-08,767.631
2006-11-09,772.44
2006-11-10,780.08
2006-11-13,779.339
2006-11-14,780.624
2006-11-15,785.506
2006-11-16,793.492
2006-11-17,791.402
2006-11-20,790.809
2006-11-21,810.871
2006-11-22,816.363
2006-11-23,817.664
2006-11-24,828.705
2006-11-27,821.851
2006-11-28,811.952
2006-11-29,828.78
2006-11-30,842.664
2006-12-01,845.929
2006-12-04,856.706
2006-12-05,851.597
2006-12-06,854.817
2006-12-07,853.538
2006-12-08,855.002
2006-12-11,853.684
2006-12-12,850.738
2006-12-13,848.338
2006-12-14,851.954
2006-12-15,847.787
2006-12-18,851.275
2006-12-19,854.228
2006-12-20,863.748
2006-12-21,862.327
2006-12-22,863.415
2006-12-25,863.415
2006-12-26,861.985
2006-12-27,868.933
2006-12-28,868.946
2006-12-29,873.24
2007-01-01,873.24
2007-01-02,888.702
2007-01-03,885.725
2007-01-04,872.243
2007-01-05,868.928
2007-01-08,867.403
2007-01-09,872.849
2007-01-10,864.246
2007-01-11,863.316
2007-01-12,862.395
2007-01-15,870.171
2007-01-16,867.76
2007-01-17,876.607
2007-01-18,877.183
2007-01-19,881.225
2007-01-22,883.615
2007-01-23,889.296
2007-01-24,893.536
2007-01-25,891.715
2007-01-26,887.056
2007-01-29,888.096
2007-01-30,890.649
2007-01-31,892.01
2007-02-01,896.195
2007-02-02,897.847
2007-02-05,895.632
2007-02-06,905.279
2007-02-07,910.505
2007-02-08,906.428
2007-02-09,909.815
2007-02-12,902.783
2007-02-13,909.062
2007-02-14,930.06
2007-02-15,933.737
2007-02-16,934.329
2007-02-19,937.349
2007-02-20,932.466
2007-02-21,924.788
2007-02-22,924.904
2007-02-23,928.833
2007-02-26,924.542
2007-02-27,901.687
2007-02-28,892.738
2007-03-01,879.668
2007-03-02,887.413
2007-03-05,857.821
2007-03-06,870.225
2007-03-07,878.458
2007-03-08,890.99
2007-03-09,891.9
2007-03-12,898.315
2007-03-13,895.804
2007-03-14,881.824
2007-03-15,890.431
2007-03-16,893.173
2007-03-19,902.611
2007-03-20,900.262
2007-03-21,912.449
2007-03-22,921.155
2007-03-23,920.941
2007-03-26,919.617
2007-03-27,921.93
2007-03-28,926.22
2007-03-29,929.001
2007-03-30,930.809
2007-04-02,933.814
2007-04-03,938.214
2007-04-04,936.759
2007-04-05,941.056
2007-04-06,941.056
2007-04-09,936.087
2007-04-10,945.716
2007-04-11,942.706
2007-04-12,944.941
2007-04-13,949.749
2007-04-16,958.188
2007-04-17,967.604
2007-04-18,973.275
2007-04-19,975.84
2007-04-20,982.121
2007-04-23,981.14
2007-04-24,983.331
2007-04-25,990.249
2007-04-26,995.523
2007-04-27,997.503
2007-04-30,1001.469
2007-05-01,992.756
2007-05-02,996.929
2007-05-03,996.877
2007-05-04,998.476
2007-05-07,1001.556
2007-05-08,991.71
2007-05-09,992.258
2007-05-10,989.482
2007-05-11,989.897
2007-05-14,992.778
2007-05-15,1002.325
2007-05-16,997.395
2007-05-17,991.382
2007-05-18,991.854
2007-05-21,991.064
2007-05-22,993.274
2007-05-23,1008.172
2007-05-24,1002.18
2007-05-25,1005.767
2007-05-28,1005.767
2007-05-29,1008.957
2007-05-30,994.905
2007-05-31,1000.0
2007-06-01,997.924
2007-06-04,996.822
2007-06-05,999.709
2007-06-06,987.834
2007-06-07,953.7
2007-06-08,932.932
2007-06-11,946.94
2007-06-12,939.635
2007-06-13,937.037
2007-06-14,949.001
2007-06-15,955.542
2007-06-18,958.213
2007-06-19,956.298
2007-06-20,954.687
2007-06-21,948.811
2007-06-22,950.633
2007-06-25,945.076
2007-06-26,945.071
2007-06-27,938.931
2007-06-28,960.641
2007-06-29,973.063
2007-07-02,983.249
2007-07-03,989.803
2007-07-04,995.412
2007-07-05,996.172
2007-07-06,1003.59
2007-07-09,1010.886
2007-07-10,1016.946
2007-07-11,1021.25
2007-07-12,1025.32
2007-07-13,1027.354
2007-07-16,1029.331
2007-07-17,1028.147
2007-07-18,1024.431
2007-07-19,1034.044
2007-07-20,1032.065
2007-07-23,1036.077
2007-07-24,1029.228
2007-07-25,1017.93
2007-07-26,1005.199
2007-07-27,988.644
2007-07-30,993.154
2007-07-31,1006.335
2007-08-01,985.326
2007-08-02,988.543
2007-08-03,990.66
2007-08-06,980.627
2007-08-07,978.863
2007-08-08,999.464
2007-08-09,971.148
2007-08-10,947.125
2007-08-13,958.292
2007-08-14,946.549
2007-08-15,924.771
2007-08-16,881.462
2007-08-17,914.966
2007-08-20,923.505
2007-08-21,924.693
2007-08-22,932.107
2007-08-23,948.261
2007-08-24,952.725
2007-08-27,959.103
2007-08-28,948.127
2007-08-29,950.057
2007-08-30,951.901
2007-08-31,967.56
2007-09-03,967.942
2007-09-04,975.244
2007-09-05,967.991
2007-09-06,975.058
2007-09-07,961.943
2007-09-10,946.463
2007-09-11,971.229
2007-09-12,971.347
2007-09-13,974.553
2007-09-14,968.411
2007-09-17,960.445
2007-09-18,967.309
2007-09-19,982.223
2007-09-20,985.234
2007-09-21,991.572
2007-09-24,993.134
2007-09-25,985.61
2007-09-26,990.049
2007-09-27,993.828
2007-09-28,989.439
2007-10-01,995.478
2007-10-02,993.959
2007-10-03,996.233
2007-10-04,1005.925
2007-10-05,1013.751
2007-10-08,1015.846
2007-10-09,1026.881
2007-10-10,1041.859
2007-10-11,1061.438
2007-10-12,1048.111
2007-10-15,1052.62
2007-10-16,1033.651
2007-10-17,1035.999
2007-10-18,1032.564
2007-10-19,1026.5
2007-10-22,1002.416
2007-10-23,1025.849
2007-10-24,1013.12
2007-10-25,1022.957
2007-10-26,1032.435
2007-10-29,1037.241
2007-10-30,1032.305
2007-10-31,1042.827
2007-11-01,1027.718
2007-11-02,1024.576
2007-11-05,1021.21
2007-11-06,1021.555
2007-11-07,1014.647
2007-11-08,1006.412
2007-11-09,992.931
2007-11-12,972.323
2007-11-13,962.946
2007-11-14,964.271
2007-11-15,944.267
2007-11-16,916.034
2007-11-19,889.797
2007-11-20,899.749
2007-11-21,870.305
2007-11-22,876.597
2007-11-23,893.767
2007-11-26,898.938
2007-11-27,887.301
2007-11-28,895.698
2007-11-29,891.435
2007-11-30,902.148
2007-12-03,899.383
2007-12-04,893.512
2007-12-05,888.181
2007-12-06,881.644
2007-12-07,889.792
2007-12-10,898.724
2007-12-11,896.728
2007-12-12,893.856
2007-12-13,881.365
2007-12-14,865.133
2007-12-17,833.43
2007-12-18,833.963
2007-12-19,829.042
2007-12-20,826.973
2007-12-21,836.69
2007-12-24,838.653
2007-12-25,838.653
2007-12-26,844.571
2007-12-27,853.49
2007-12-28,865.276
2007-12-31,860.441
2008-01-01,860.441
2008-01-02,861.449
2008-01-03,853.292
2008-01-04,840.558
2008-01-07,821.881
2008-01-08,816.806
2008-01-09,787.127
2008-01-10,771.231
2008-01-11,756.849
2008-01-14,772.21
2008-01-15,745.842
2008-01-16,729.085
2008-01-17,726.773
2008-01-18,718.14
2008-01-21,669.296
2008-01-22,672.198
2008-01-23,662.151
2008-01-24,689.062
2008-01-25,704.479
2008-01-28,700.18
2008-01-29,716.094
2008-01-30,720.271
2008-01-31,717.383
2008-02-01,732.449
2008-02-04,751.294
2008-02-05,728.991
2008-02-06,735.331
2008-02-07,718.84
2008-02-08,718.653
2008-02-11,714.733
2008-02-12,735.51
2008-02-13,738.918
2008-02-14,751.036
2008-02-15,746.192
2008-02-18,749.564
2008-02-19,755.728
2008-02-20,743.766
2008-02-21,752.119
2008-02-22,746.465
2008-02-25,753.437
2008-02-26,765.135
2008-02-27,773.997
2008-02-28,773.447
2008-02-29,772.919
2008-03-03,765.208
2008-03-04,766.847
2008-03-05,776.124
2008-03-06,780.8
2008-03-07,765.898
2008-03-10,755.151
2008-03-11,758.059
2008-03-12,769.97
2008-03-13,757.99
2008-03-14,754.157
2008-03-17,748.328
2008-03-18,753.214
2008-03-19,743.07
2008-03-20,732.312
2008-03-21,732.312
2008-03-24,731.269
2008-03-25,759.362
2008-03-26,764.482
2008-03-27,782.055
2008-03-28,786.407
2008-03-31,795.979
2008-04-01,790.613
2008-04-02,799.319
2008-04-03,791.652
2008-04-04,802.025
2008-04-07,809.424
2008-04-08,806.628
2008-04-09,811.995
2008-04-10,806.112
2008-04-11,799.412
2008-04-14,791.407
2008-04-15,798.095
2008-04-16,815.03
2008-04-17,812.057
2008-04-18,803.215
2008-04-21,819.294
2008-04-22,830.685
2008-04-23,822.007
2008-04-24,812.001
2008-04-25,817.128
2008-04-28,815.549
2008-04-29,807.023
2008-04-30,806.281
2008-05-01,800.18
2008-05-02,808.321
2008-05-05,816.155
2008-05-06,815.085
2008-05-07,810.171
2008-05-08,812.941
2008-05-09,805.948
2008-05-12,809.489
2008-05-13,810.033
2008-05-14,805.952
2008-05-15,814.69
2008-05-16,823.748
2008-05-19,834.933
2008-05-20,828.205
2008-05-21,832.683
2008-05-22,822.71
2008-05-23,823.101
2008-05-26,817.078
2008-05-27,806.299
2008-05-28,805.846
2008-05-29,801.107
2008-05-30,799.16
2008-06-02,792.93
2008-06-03,785.679
2008-06-04,778.578
2008-06-05,782.998
2008-06-06,779.051
2008-06-09,769.961
2008-06-10,753.241
2008-06-11,743.502
2008-06-12,736.089
2008-06-13,732.246
2008-06-16,732.763
2008-06-17,748.884
2008-06-18,736.442
2008-06-19,727.641
2008-06-20,724.946
2008-06-23,717.547
2008-06-24,714.443
2008-06-25,723.833
2008-06-26,720.194
2008-06-27,715.43
2008-06-30,704.978
2008-07-01,686.399
2008-07-02,695.664
2008-07-03,679.215
2008-07-04,673.122
2008-07-07,675.844
2008-07-08,671.302
2008-07-09,680.692
2008-07-10,675.821
2008-07-11,649.664
2008-07-14,645.775
2008-07-15,642.221
2008-07-16,629.404
2008-07-17,646.293
2008-07-18,650.852
2008-07-21,660.606
2008-07-22,653.659
2008-07-23,666.304
2008-07-24,663.443
2008-07-25,658.806
2008-07-28,661.082
2008-07-29,650.318
2008-07-30,658.948
2008-07-31,658.736
2008-08-01,655.15
2008-08-04,658.671
2008-08-05,659.62
2008-08-06,677.12
2008-08-07,673.406
2008-08-08,664.11
2008-08-11,679.747
2008-08-12,668.327
2008-08-13,662.585
2008-08-14,657.292
2008-08-15,660.354
2008-08-18,661.153
2008-08-19,649.289
2008-08-20,643.772
2008-08-21,648.818
2008-08-22,650.106
2008-08-25,644.867
2008-08-26,631.064
2008-08-27,635.47
2008-08-28,634.412
2008-08-29,628.318
2008-09-01,620.621
2008-09-02,613.12
2008-09-03,605.557
2008-09-04,590.726
2008-09-05,571.79
2008-09-08,580.472
2008-09-09,562.838
2008-09-10,549.901
2008-09-11,535.794
2008-09-12,554.884
2008-09-15,550.974
2008-09-16,533.876
2008-09-17,526.85
2008-09-18,524.727
2008-09-19,543.493
2008-09-22,554.347
2008-09-23,546.836
2008-09-24,539.347
2008-09-25,541.905
2008-09-26,530.836
2008-09-29,490.435
2008-09-30,469.517
2008-10-01,466.521
2008-10-02,453.447
2008-10-03,449.393
2008-10-06,392.519
2008-10-07,381.185
2008-10-08,348.062
2008-10-09,360.645
2008-10-10,330.651
2008-10-13,363.849
2008-10-14,397.136
2008-10-15,371.613
2008-10-16,352.941
2008-10-17,365.297
2008-10-20,363.745
2008-10-21,362.786
2008-10-22,338.005
2008-10-23,318.827
2008-10-24,282.858
2008-10-27,262.041
2008-10-28,263.829
2008-10-29,293.733
2008-10-30,309.918
2008-10-31,309.603
2008-11-03,315.035
2008-11-04,336.477
2008-11-05,335.66
2008-11-06,313.507
2008-11-07,313.221
2008-11-10,319.202
2008-11-11,297.797
2008-11-12,288.558
2008-11-13,288.361
2008-11-14,290.804
2008-11-17,280.864
2008-11-18,274.761
2008-11-19,267.858
2008-11-20,246.166
2008-11-21,252.377
2008-11-24,260.125
2008-11-25,257.462
2008-11-26,256.184
2008-11-27,264.362
2008-11-28,257.543
2008-12-01,250.06
2008-12-02,253.609
2008-12-03,249.476
2008-12-04,253.123
2008-12-05,242.995
2008-12-08,257.036
2008-12-09,259.302
2008-12-10,263.866
2008-12-11,265.143
2008-12-12,262.75
2008-12-15,276.355
2008-12-16,278.145
2008-12-17,289.355
2008-12-18,286.907
2008-12-19,269.241
2008-12-22,263.486
2008-12-23,262.588
2008-12-24,263.515
2008-12-25,263.515
2008-12-26,264.765
2008-12-29,271.622
2008-12-30,273.894
2008-12-31,269.511
2009-01-01,269.511
2009-01-02,289.339
2009-01-05,292.89
2009-01-06,299.969
2009-01-07,296.143
2009-01-08,299.544
2009-01-09,297.983
2009-01-12,295.717
2009-01-13,291.529
2009-01-14,278.709
2009-01-15,274.02
2009-01-16,279.822
2009-01-19,268.977
2009-01-20,264.132
2009-01-21,265.406
2009-01-22,266.915
2009-01-23,259.323
2009-01-26,276.662
2009-01-27,275.131
2009-01-28,285.498
2009-01-29,276.044
2009-01-30,266.327
2009-02-02,261.771
2009-02-03,262.773
2009-02-04,275.532
2009-02-05,278.125
2009-02-06,286.634
2009-02-09,290.267
2009-02-10,278.649
2009-02-11,272.803
2009-02-12,269.027
2009-02-13,280.363
2009-02-16,270.858
2009-02-17,260.381
2009-02-18,260.348
2009-02-19,261.536
2009-02-20,250.312
2009-02-23,244.157
2009-02-24,237.458
2009-02-25,234.171
2009-02-26,233.414
2009-02-27,231.821
2009-03-02,222.868
2009-03-03,217.234
2009-03-04,225.839
2009-03-05,218.386
2009-03-06,211.799
2009-03-09,209.088
2009-03-10,210.471
2009-03-11,213.889
2009-03-12,216.482
2009-03-13,222.433
2009-03-16,231.001
2009-03-17,230.299
2009-03-18,232.247
2009-03-19,245.479
2009-03-20,241.164
2009-03-23,243.141
2009-03-24,238.596
2009-03-25,239.497
2009-03-26,239.752
2009-03-27,235.606
2009-03-30,226.335
2009-03-31,230.242
2009-04-01,232.239
2009-04-02,246.698
2009-04-03,247.92
2009-04-06,250.592
2009-04-07,242.069
2009-04-08,240.427
2009-04-09,240.034
2009-04-10,240.034
2009-04-13,242.079
2009-04-14,250.675
2009-04-15,251.918
2009-04-16,262.618
2009-04-17,267.926
2009-04-20,257.075
2009-04-21,253.79
2009-04-22,261.398
2009-04-23,267.812
2009-04-24,273.336
2009-04-27,267.314
2009-04-28,263.888
2009-04-29,270.661
2009-04-30,280.684
2009-05-01,284.483
2009-05-04,302.846
2009-05-05,307.417
2009-05-06,316.771
2009-05-07,318.79
2009-05-08,320.492
2009-05-11,319.307
2009-05-12,313.088
2009-05-13,307.469
2009-05-14,309.412
2009-05-15,316.572
2009-05-18,322.509
2009-05-19,335.355
2009-05-20,345.45
2009-05-21,345.073
2009-05-22,350.623
2009-05-25,349.204
2009-05-26,341.606
2009-05-27,337.497
2009-05-28,330.889
2009-05-29,339.55
2009-06-01,339.595
2009-06-02,350.212
2009-06-03,341.985
2009-06-04,341.899
2009-06-05,337.561
2009-06-08,335.9
2009-06-09,347.231
2009-06-10,351.66
2009-06-11,357.916
2009-06-12,355.919
2009-06-15,348.862
2009-06-16,353.649
2009-06-17,339.008
2009-06-18,344.469
2009-06-19,346.071
2009-06-22,329.724
2009-06-23,329.414
2009-06-24,332.63
2009-06-25,331.827
2009-06-26,332.697
2009-06-29,335.318
2009-06-30,331.393
2009-07-01,339.0
2009-07-02,329.853
2009-07-03,330.644
2009-07-06,324.137
2009-07-07,328.403
2009-07-08,323.504
2009-07-09,325.68
2009-07-10,321.474
2009-07-13,319.629
2009-07-14,323.267
2009-07-15,334.74
2009-07-16,339.148
2009-07-17,345.95
2009-07-20,356.651
2009-07-21,366.553
2009-07-22,362.002
2009-07-23,367.476
2009-07-24,368.545
2009-07-27,377.39
2009-07-28,383.779
2009-07-29,374.867
2009-07-30,386.045
2009-07-31,388.043
2009-08-03,403.806
2009-08-04,396.468
2009-08-05,401.753
2009-08-06,408.255
2009-08-07,405.573
2009-08-10,405.209
2009-08-11,401.982
2009-08-12,407.596
2009-08-13,413.443
2009-08-14,411.186
2009-08-17,399.34
2009-08-18,400.983
2009-08-19,398.306
2009-08-20,409.235
2009-08-21,415.511
2009-08-24,420.962
2009-08-25,424.537
2009-08-26,426.084
2009-08-27,423.457
2009-08-28,422.829
2009-08-31,416.21
2009-09-01,412.985
2009-09-02,401.698
2009-09-03,404.658
2009-09-04,408.755
2009-09-07,416.811
2009-09-08,426.774
2009-09-09,431.371
2009-09-10,428.323
2009-09-11,424.263
2009-09-14,419.643
2009-09-15,419.148
2009-09-16,438.142
2009-09-17,465.261
2009-09-18,461.436
2009-09-21,463.067
2009-09-22,467.244
2009-09-23,469.383
2009-09-24,459.149
2009-09-25,455.45
2009-09-28,455.265
2009-09-29,448.426
2009-09-30,454.198
2009-10-01,453.781
2009-10-02,445.807
2009-10-05,447.609
2009-10-06,463.286
2009-10-07,460.679
2009-10-08,468.433
2009-10-09,465.334
2009-10-12,466.878
2009-10-13,463.28
2009-10-14,473.23
2009-10-15,476.637
2009-10-16,469.969
2009-10-19,473.458
2009-10-20,473.426
2009-10-21,474.419
2009-10-22,472.626
2009-10-23,477.206
2009-10-26,469.646
2009-10-27,456.568
2009-10-28,442.284
2009-10-29,450.892
2009-10-30,452.305
2009-11-02,450.214
2009-11-03,439.14
2009-11-04,452.339
2009-11-05,457.715
2009-11-06,454.397
2009-11-09,461.613
2009-11-10,455.741
2009-11-11,456.366
2009-11-12,457.31
2009-11-13,459.313
2009-11-16,470.24
2009-11-17,468.009
2009-11-18,471.844
2009-11-19,459.678
2009-11-20,457.67
2009-11-23,462.209
2009-11-24,456.491
2009-11-25,456.534
2009-11-26,447.834
2009-11-27,449.882
2009-11-30,444.14
2009-12-01,457.694
2009-12-02,463.565
2009-12-03,468.897
2009-12-04,464.721
2009-12-07,467.923
2009-12-08,457.524
2009-12-09,457.365
2009-12-10,458.198
2009-12-11,455.118
2009-12-14,462.418
2009-12-15,461.175
2009-12-16,461.47
2009-12-17,464.853
2009-12-18,456.327
2009-12-21,454.031
2009-12-22,452.63
2009-12-23,456.255
2009-12-24,457.025
2009-12-25,457.025
2009-12-28,461.054
2009-12-29,465.101
2009-12-30,465.841
2009-12-31,467.391
2010-01-01,467.391
2010-01-04,482.706
2010-01-05,482.957
2010-01-06,485.157
2010-01-07,493.111
2010-01-08,496.97
2010-01-11,507.469
2010-01-12,502.734
2010-01-13,501.083
2010-01-14,509.886
2010-01-15,503.382
2010-01-18,504.502
2010-01-19,503.399
2010-01-20,492.017
2010-01-21,486.509
2010-01-22,482.702
2010-01-25,483.685
2010-01-26,474.892
2010-01-27,474.649
2010-01-28,474.314
2010-01-29,475.803
2010-02-01,477.147
2010-02-02,481.49
2010-02-03,485.994
2010-02-04,475.045
2010-02-05,467.461
2010-02-08,457.839
2010-02-09,457.449
2010-02-10,454.231
2010-02-11,450.003
2010-02-12,450.411
2010-02-15,448.674
2010-02-16,458.23
2010-02-17,466.629
2010-02-18,467.799
2010-02-19,465.084
2010-02-22,473.947
2010-02-23,462.858
2010-02-24,461.663
2010-02-25,453.962
2010-02-26,460.409
2010-03-01,464.631
2010-03-02,470.895
2010-03-03,480.099
2010-03-04,476.728
2010-03-05,485.076
2010-03-08,489.701
2010-03-09,481.907
2010-03-10,490.133
2010-03-11,489.998
2010-03-12,494.135
2010-03-15,490.576
2010-03-16,498.613
2010-03-17,498.018
2010-03-18,499.251
2010-03-19,494.185
2010-03-22,491.733
2010-03-23,497.9
2010-03-24,491.292
2010-03-25,497.094
2010-03-26,498.156
2010-03-29,497.211
2010-03-30,494.658
2010-03-31,498.121
2010-04-01,498.302
2010-04-02,498.302
2010-04-05,497.1
2010-04-06,498.69
2010-04-07,505.857
2010-04-08,498.654
2010-04-09,505.385
2010-04-12,513.71
2010-04-13,509.42
2010-04-14,517.196
2010-04-15,515.939
2010-04-16,511.045
2010-04-19,503.699
2010-04-20,507.737
2010-04-21,511.222
2010-04-22,504.106
2010-04-23,512.523
2010-04-26,513.019
2010-04-27,508.435
2010-04-28,488.996
2010-04-29,499.744
2010-04-30,501.713
2010-05-03,494.902
2010-05-04,469.476
2010-05-05,449.684
2010-05-06,445.406
2010-05-07,420.255
2010-05-10,461.055
2010-05-11,445.372
2010-05-12,448.51
2010-05-13,444.593
2010-05-14,439.584
2010-05-17,427.85
2010-05-18,435.522
2010-05-19,422.9
2010-05-20,409.791
2010-05-21,417.534
2010-05-24,411.607
2010-05-25,392.653
2010-05-26,403.65
2010-05-27,413.209
2010-05-28,409.365
2010-05-31,411.452
2010-06-01,409.676
2010-06-02,408.148
2010-06-03,418.276
2010-06-04,409.357
2010-06-07,405.261
2010-06-08,402.253
2010-06-09,411.218
2010-06-10,421.277
2010-06-11,418.456
2010-06-14,432.634
2010-06-15,433.505
2010-06-16,435.79
2010-06-17,436.017
2010-06-18,438.007
2010-06-21,441.038
2010-06-22,437.354
2010-06-23,438.579
2010-06-24,431.705
2010-06-25,426.807
2010-06-28,427.64
2010-06-29,403.951
2010-06-30,408.593
2010-07-01,405.758
2010-07-02,415.821
2010-07-05,412.257
2010-07-06,430.641
2010-07-07,434.317
2010-07-08,438.29
2010-07-09,435.7
2010-07-12,436.061
2010-07-13,443.474
2010-07-14,444.216
2010-07-15,452.377
2010-07-16,447.625
2010-07-19,442.856
2010-07-20,435.084
2010-07-21,437.791
2010-07-22,448.567
2010-07-23,446.907
2010-07-26,451.788
2010-07-27,456.439
2010-07-28,455.557
2010-07-29,460.275
2010-07-30,456.937
2010-08-02,470.854
2010-08-03,477.798
2010-08-04,475.789
2010-08-05,479.858
2010-08-06,478.059
2010-08-09,479.374
2010-08-10,469.198
2010-08-11,455.647
2010-08-12,450.641
2010-08-13,448.525
2010-08-16,452.347
2010-08-17,456.876
2010-08-18,451.739
2010-08-19,453.773
2010-08-20,441.461
2010-08-23,442.26
2010-08-24,432.123
2010-08-25,424.079
2010-08-26,433.19
2010-08-27,435.217
2010-08-30,430.969
2010-08-31,436.063
2010-09-01,450.814
2010-09-02,453.894
2010-09-03,469.843
2010-09-06,482.147
2010-09-07,466.955
2010-09-08,465.401
2010-09-09,467.172
2010-09-10,471.609
2010-09-13,482.69
2010-09-14,486.927
2010-09-15,489.187
2010-09-16,487.16
