Date,DENMARK SMALL VALUE Small Cap
2010-09-17,499.079
2010-09-20,502.196
2010-09-21,509.472
2010-09-22,525.134
2010-09-23,520.213
2010-09-24,529.624
2010-09-27,526.14
2010-09-28,523.658
2010-09-29,525.89
2010-09-30,527.399
2010-10-01,528.555
2010-10-04,523.423
2010-10-05,530.519
2010-10-06,539.306
2010-10-07,543.358
2010-10-08,533.605
2010-10-11,536.428
2010-10-12,532.84
2010-10-13,548.916
2010-10-14,553.396
2010-10-15,547.764
2010-10-18,544.576
2010-10-19,540.838
2010-10-20,550.509
2010-10-21,557.176
2010-10-22,552.767
2010-10-25,557.231
2010-10-26,549.528
2010-10-27,544.183
2010-10-28,547.077
2010-10-29,545.5
2010-11-01,545.834
2010-11-02,549.264
2010-11-03,543.948
2010-11-04,555.968
2010-11-05,554.454
2010-11-08,546.249
2010-11-09,548.774
2010-11-10,534.41
2010-11-11,535.118
2010-11-12,536.823
2010-11-15,539.66
2010-11-16,528.547
2010-11-17,524.886
2010-11-18,532.76
2010-11-19,534.936
2010-11-22,531.018
2010-11-23,518.417
2010-11-24,518.697
2010-11-25,517.529
2010-11-26,510.63
2010-11-29,499.826
2010-11-30,499.366
2010-12-01,514.616
2010-12-02,531.362
2010-12-03,531.708
2010-12-06,527.114
2010-12-07,539.832
2010-12-08,536.246
2010-12-09,530.143
2010-12-10,536.218
2010-12-13,548.465
2010-12-14,552.024
2010-12-15,547.872
2010-12-16,543.774
2010-12-17,554.671
2010-12-20,547.687
2010-12-21,548.556
2010-12-22,546.989
2010-12-23,548.852
2010-12-24,551.031
2010-12-27,551.093
2010-12-28,553.71
2010-12-29,556.262
2010-12-30,568.67
2010-12-31,574.592
2011-01-03,576.493
2011-01-04,576.485
2011-01-05,564.177
2011-01-06,560.096
2011-01-07,556.907
2011-01-10,601.269
2011-01-11,604.409
2011-01-12,610.121
2011-01-13,619.39
2011-01-14,623.42
2011-01-17,619.906
2011-01-18,626.772
2011-01-19,635.427
2011-01-20,626.838
2011-01-21,635.65
2011-01-24,635.73
2011-01-25,630.76
2011-01-26,632.039
2011-01-27,636.326
2011-01-28,633.768
2011-01-31,635.652
2011-02-01,640.618
2011-02-02,637.974
2011-02-03,629.631
2011-02-04,627.108
2011-02-07,622.58
2011-02-08,628.445
2011-02-09,628.901
2011-02-10,618.574
2011-02-11,616.993
2011-02-14,612.652
2011-02-15,613.637
2011-02-16,615.055
2011-02-17,615.46
2011-02-18,616.506
2011-02-21,613.797
2011-02-22,623.294
2011-02-23,626.305
2011-02-24,625.924
2011-02-25,627.752
2011-02-28,628.39
2011-03-01,627.787
2011-03-02,626.912
2011-03-03,629.682
2011-03-04,632.235
2011-03-07,632.477
2011-03-08,627.637
2011-03-09,628.432
2011-03-10,611.13
2011-03-11,607.287
2011-03-14,609.238
2011-03-15,602.573
2011-03-16,599.201
2011-03-17,605.581
2011-03-18,617.542
2011-03-21,625.056
2011-03-22,626.519
2011-03-23,621.5
2011-03-24,626.631
2011-03-25,629.495
2011-03-28,627.742
2011-03-29,625.861
2011-03-30,627.035
2011-03-31,631.689
2011-04-01,633.445
2011-04-04,635.07
2011-04-05,632.861
2011-04-06,642.958
2011-04-07,641.358
2011-04-08,654.368
2011-04-11,656.139
2011-04-12,656.644
2011-04-13,661.082
2011-04-14,659.991
2011-04-15,656.665
2011-04-18,641.473
2011-04-19,644.173
2011-04-20,656.957
2011-04-21,659.697
2011-04-22,659.697
2011-04-25,659.221
2011-04-26,666.712
2011-04-27,665.81
2011-04-28,671.727
2011-04-29,678.353
2011-05-02,695.187
2011-05-03,691.298
2011-05-04,685.999
2011-05-05,672.554
2011-05-06,670.522
2011-05-09,657.438
2011-05-10,664.838
2011-05-11,662.818
2011-05-12,659.64
2011-05-13,660.843
2011-05-16,669.636
2011-05-17,660.781
2011-05-18,659.904
2011-05-19,660.906
2011-05-20,656.415
2011-05-23,642.65
2011-05-24,646.138
2011-05-25,641.526
2011-05-26,636.171
2011-05-27,647.585
2011-05-30,647.254
2011-05-31,652.229
2011-06-01,652.137
2011-06-02,652.743
2011-06-03,658.482
2011-06-06,648.432
2011-06-07,646.985
2011-06-08,634.076
2011-06-09,628.558
2011-06-10,615.606
2011-06-13,616.324
2011-06-14,618.068
2011-06-15,598.644
2011-06-16,582.492
2011-06-17,591.394
2011-06-20,578.387
2011-06-21,588.692
2011-06-22,590.294
2011-06-23,567.825
2011-06-24,563.172
2011-06-27,561.106
2011-06-28,568.958
2011-06-29,577.307
2011-06-30,592.497
2011-07-01,608.654
2011-07-04,615.723
2011-07-05,610.621
2011-07-06,601.825
2011-07-07,607.882
2011-07-08,596.936
2011-07-11,572.239
2011-07-12,566.454
2011-07-13,580.522
2011-07-14,574.551
2011-07-15,570.265
2011-07-18,555.259
2011-07-19,570.674
2011-07-20,585.12
2011-07-21,613.923
2011-07-22,615.74
2011-07-25,606.919
2011-07-26,611.818
2011-07-27,597.376
2011-07-28,593.245
2011-07-29,590.555
2011-08-01,582.101
2011-08-02,559.833
2011-08-03,551.29
2011-08-04,528.461
2011-08-05,524.16
2011-08-08,495.973
2011-08-09,500.16
2011-08-10,488.974
2011-08-11,496.241
2011-08-12,511.376
2011-08-15,528.951
2011-08-16,505.178
2011-08-17,501.591
2011-08-18,472.409
2011-08-19,465.408
2011-08-22,448.185
2011-08-23,438.361
2011-08-24,440.027
2011-08-25,449.565
2011-08-26,443.313
2011-08-29,462.22
2011-08-30,460.538
2011-08-31,472.114
2011-09-01,466.649
2011-09-02,452.857
2011-09-05,425.847
2011-09-06,416.109
2011-09-07,429.366
2011-09-08,428.389
2011-09-09,406.481
2011-09-12,387.183
2011-09-13,394.01
2011-09-14,392.587
2011-09-15,415.361
2011-09-16,426.465
2011-09-19,409.959
2011-09-20,416.458
2011-09-21,414.377
2011-09-22,399.139
2011-09-23,404.87
2011-09-26,408.369
2011-09-27,434.321
2011-09-28,436.547
2011-09-29,437.918
2011-09-30,425.555
2011-10-03,418.256
2011-10-04,410.341
2011-10-05,418.028
2011-10-06,423.752
2011-10-07,430.551
2011-10-10,449.473
2011-10-11,446.434
2011-10-12,455.003
2011-10-13,445.805
2011-10-14,453.38
2011-10-17,441.268
2011-10-18,435.194
2011-10-19,437.392
2011-10-20,429.475
2011-10-21,437.363
2011-10-24,440.582
2011-10-25,436.076
2011-10-26,436.233
2011-10-27,462.624
2011-10-28,470.222
2011-10-31,451.056
2011-11-01,418.088
2011-11-02,421.001
2011-11-03,424.558
2011-11-04,423.174
2011-11-07,422.698
2011-11-08,430.57
2011-11-09,415.956
2011-11-10,412.192
2011-11-11,419.141
2011-11-14,418.028
2011-11-15,412.206
2011-11-16,411.318
2011-11-17,405.548
2011-11-18,402.698
2011-11-21,394.308
2011-11-22,394.024
2011-11-23,390.165
2011-11-24,387.947
2011-11-25,387.184
2011-11-28,401.846
2011-11-29,400.133
2011-11-30,420.721
2011-12-01,406.718
2011-12-02,410.112
2011-12-05,421.494
2011-12-06,419.568
2011-12-07,420.996
2011-12-08,409.672
2011-12-09,408.391
2011-12-12,388.967
2011-12-13,383.131
2011-12-14,368.133
2011-12-15,369.372
2011-12-16,374.646
2011-12-19,372.398
2011-12-20,379.908
2011-12-21,378.914
2011-12-22,378.369
2011-12-23,380.237
2011-12-26,380.237
2011-12-27,377.946
2011-12-28,372.108
2011-12-29,371.86
2011-12-30,377.185
2012-01-02,389.257
2012-01-03,399.704
2012-01-04,392.643
2012-01-05,391.858
2012-01-06,388.949
2012-01-09,390.339
2012-01-10,399.967
2012-01-11,399.682
2012-01-12,413.518
2012-01-13,418.174
2012-01-16,422.444
2012-01-17,428.344
2012-01-18,430.774
2012-01-19,440.625
2012-01-20,445.065
2012-01-23,454.307
2012-01-24,443.806
2012-01-25,446.265
2012-01-26,458.886
2012-01-27,453.635
2012-01-30,439.788
2012-01-31,441.39
2012-02-01,459.673
2012-02-02,463.0
2012-02-03,470.765
2012-02-06,471.767
2012-02-07,483.03
2012-02-08,490.563
2012-02-09,501.936
2012-02-10,494.48
2012-02-13,497.424
2012-02-14,485.626
2012-02-15,492.518
2012-02-16,483.723
2012-02-17,496.279
2012-02-20,503.274
2012-02-21,499.077
2012-02-22,490.142
2012-02-23,481.453
2012-02-24,492.548
2012-02-27,488.305
2012-02-28,500.194
2012-02-29,501.326
2012-03-01,497.376
2012-03-02,495.752
2012-03-05,499.39
2012-03-06,479.121
2012-03-07,486.243
2012-03-08,496.114
2012-03-09,495.688
2012-03-12,492.126
2012-03-13,497.779
2012-03-14,496.657
2012-03-15,496.602
2012-03-16,500.484
2012-03-19,500.601
2012-03-20,495.235
2012-03-21,490.374
2012-03-22,481.81
2012-03-23,487.357
2012-03-26,490.942
2012-03-27,484.688
2012-03-28,481.344
2012-03-29,467.441
2012-03-30,479.495
2012-04-02,485.72
2012-04-03,489.877
2012-04-04,474.928
2012-04-05,472.927
2012-04-06,472.927
2012-04-09,473.201
2012-04-10,464.589
2012-04-11,461.156
2012-04-12,468.957
2012-04-13,467.748
2012-04-16,462.919
2012-04-17,474.815
2012-04-18,472.216
2012-04-19,474.03
2012-04-20,477.945
2012-04-23,465.496
2012-04-24,470.073
2012-04-25,474.397
2012-04-26,470.528
2012-04-27,475.22
2012-04-30,476.317
2012-05-01,476.792
2012-05-02,476.013
2012-05-03,477.11
2012-05-04,475.739
2012-05-07,465.761
2012-05-08,460.177
2012-05-09,442.159
2012-05-10,447.956
2012-05-11,448.966
2012-05-14,431.288
2012-05-15,425.668
2012-05-16,423.549
2012-05-17,422.47
2012-05-18,422.914
2012-05-21,424.369
2012-05-22,434.574
2012-05-23,422.784
2012-05-24,430.239
2012-05-25,430.285
2012-05-28,431.196
2012-05-29,431.379
2012-05-30,417.45
2012-05-31,418.483
2012-06-01,404.594
2012-06-04,401.313
2012-06-05,400.205
2012-06-06,406.468
2012-06-07,419.16
2012-06-08,413.381
2012-06-11,411.025
2012-06-12,403.904
2012-06-13,405.027
2012-06-14,399.363
2012-06-15,406.203
2012-06-18,404.873
2012-06-19,416.045
2012-06-20,424.201
2012-06-21,419.717
2012-06-22,410.738
2012-06-25,405.111
2012-06-26,394.591
2012-06-27,396.646
2012-06-28,394.973
2012-06-29,417.617
2012-07-02,412.852
2012-07-03,413.496
2012-07-04,410.269
2012-07-05,404.617
2012-07-06,393.849
2012-07-09,392.578
2012-07-10,389.418
2012-07-11,387.882
2012-07-12,384.264
2012-07-13,388.955
2012-07-16,392.597
2012-07-17,387.552
2012-07-18,394.683
2012-07-19,403.233
2012-07-20,395.148
2012-07-23,383.774
2012-07-24,385.427
2012-07-25,385.928
2012-07-26,394.625
2012-07-27,399.164
2012-07-30,399.263
2012-07-31,406.068
2012-08-01,400.576
2012-08-02,395.559
2012-08-03,411.805
2012-08-06,418.684
2012-08-07,425.254
2012-08-08,421.198
2012-08-09,423.224
2012-08-10,424.064
2012-08-13,428.989
2012-08-14,428.43
2012-08-15,429.621
2012-08-16,433.727
2012-08-17,433.953
2012-08-20,433.531
2012-08-21,445.488
2012-08-22,437.458
2012-08-23,445.84
2012-08-24,438.645
2012-08-27,440.134
2012-08-28,449.859
2012-08-29,448.181
2012-08-30,448.383
2012-08-31,457.888
2012-09-03,464.971
2012-09-04,469.517
2012-09-05,465.983
2012-09-06,474.043
2012-09-07,483.562
2012-09-10,484.739
2012-09-11,478.823
2012-09-12,479.326
2012-09-13,468.869
2012-09-14,486.977
2012-09-17,495.981
2012-09-18,489.509
2012-09-19,491.216
2012-09-20,487.968
2012-09-21,491.671
2012-09-24,492.679
2012-09-25,497.984
2012-09-26,481.952
2012-09-27,482.18
2012-09-28,478.902
2012-10-01,477.697
2012-10-02,475.585
2012-10-03,469.079
2012-10-04,471.875
2012-10-05,484.408
2012-10-08,479.273
2012-10-09,470.847
2012-10-10,464.772
2012-10-11,466.753
2012-10-12,465.725
2012-10-15,463.79
2012-10-16,472.861
2012-10-17,478.352
2012-10-18,481.995
2012-10-19,474.723
2012-10-22,476.524
2012-10-23,470.98
2012-10-24,472.445
2012-10-25,471.954
2012-10-26,468.572
2012-10-29,465.989
2012-10-30,472.02
2012-10-31,471.406
2012-11-01,471.075
2012-11-02,473.799
2012-11-05,463.59
2012-11-06,469.298
2012-11-07,456.709
2012-11-08,457.088
2012-11-09,453.457
2012-11-12,452.517
2012-11-13,446.549
2012-11-14,444.385
2012-11-15,438.351
2012-11-16,436.723
2012-11-19,442.853
2012-11-20,444.565
2012-11-21,447.615
2012-11-22,457.755
2012-11-23,459.67
2012-11-26,464.945
2012-11-27,460.275
2012-11-28,454.257
2012-11-29,464.077
2012-11-30,465.842
2012-12-03,475.008
2012-12-04,478.056
2012-12-05,481.855
2012-12-06,481.23
2012-12-07,479.963
2012-12-10,475.587
2012-12-11,478.615
2012-12-12,480.442
2012-12-13,479.948
2012-12-14,483.503
2012-12-17,479.587
2012-12-18,483.285
2012-12-19,489.987
2012-12-20,494.073
2012-12-21,491.609
2012-12-24,492.369
2012-12-25,492.369
2012-12-26,493.548
2012-12-27,490.283
2012-12-28,482.834
2012-12-31,481.46
2013-01-01,481.46
2013-01-02,500.441
2013-01-03,499.653
2013-01-04,499.941
2013-01-07,512.946
2013-01-08,513.618
2013-01-09,516.492
2013-01-10,532.537
2013-01-11,540.997
2013-01-14,535.086
2013-01-15,534.2
2013-01-16,532.789
2013-01-17,537.705
2013-01-18,537.33
2013-01-21,538.609
2013-01-22,539.271
2013-01-23,537.195
2013-01-24,539.815
2013-01-25,545.032
2013-01-28,541.303
2013-01-29,538.042
2013-01-30,541.353
2013-01-31,533.53
2013-02-01,545.359
2013-02-04,534.623
2013-02-05,532.95
2013-02-06,536.623
2013-02-07,537.914
2013-02-08,542.983
2013-02-11,535.7
2013-02-12,543.724
2013-02-13,548.173
2013-02-14,543.94
2013-02-15,544.524
2013-02-18,543.856
2013-02-19,550.237
2013-02-20,559.26
2013-02-21,546.686
2013-02-22,549.26
2013-02-25,555.376
2013-02-26,550.073
2013-02-27,555.313
2013-02-28,561.197
2013-03-01,557.911
2013-03-04,558.112
2013-03-05,564.464
2013-03-06,564.778
2013-03-07,570.021
2013-03-08,578.207
2013-03-11,583.183
2013-03-12,588.398
2013-03-13,583.712
2013-03-14,588.231
2013-03-15,595.583
2013-03-18,585.289
2013-03-19,581.516
2013-03-20,588.746
2013-03-21,589.377
2013-03-22,590.016
2013-03-25,586.598
2013-03-26,585.496
2013-03-27,583.85
2013-03-28,586.455
2013-03-29,586.455
2013-04-01,586.718
2013-04-02,589.427
2013-04-03,589.522
2013-04-04,581.096
2013-04-05,578.85
2013-04-08,584.975
2013-04-09,589.373
2013-04-10,605.866
2013-04-11,617.224
2013-04-12,617.831
2013-04-15,616.243
2013-04-16,614.021
2013-04-17,599.645
2013-04-18,593.383
2013-04-19,605.314
2013-04-22,606.116
2013-04-23,618.106
2013-04-24,615.284
2013-04-25,618.412
2013-04-26,619.406
2013-04-29,634.072
2013-04-30,634.968
2013-05-01,642.368
2013-05-02,634.153
2013-05-03,642.167
2013-05-06,649.385
2013-05-07,653.05
2013-05-08,676.176
2013-05-09,672.167
2013-05-10,665.711
2013-05-13,679.236
2013-05-14,698.037
2013-05-15,692.836
2013-05-16,692.121
2013-05-17,688.787
2013-05-20,690.469
2013-05-21,704.882
2013-05-22,696.352
2013-05-23,683.504
2013-05-24,697.626
2013-05-27,705.824
2013-05-28,717.687
2013-05-29,720.554
2013-05-30,727.397
2013-05-31,718.401
2013-06-03,708.19
2013-06-04,706.071
2013-06-05,706.87
2013-06-06,696.373
2013-06-07,699.622
2013-06-10,702.547
2013-06-11,689.428
2013-06-12,688.589
2013-06-13,684.264
2013-06-14,690.293
2013-06-17,702.541
2013-06-18,703.165
2013-06-19,699.283
2013-06-20,671.837
2013-06-21,670.317
2013-06-24,656.25
2013-06-25,663.16
2013-06-26,672.06
2013-06-27,682.833
2013-06-28,684.36
2013-07-01,685.645
2013-07-02,687.907
2013-07-03,682.017
2013-07-04,697.683
2013-07-05,696.133
2013-07-08,716.215
2013-07-09,717.703
2013-07-10,720.216
2013-07-11,741.811
2013-07-12,746.661
2013-07-15,749.502
2013-07-16,750.221
2013-07-17,754.864
2013-07-18,762.081
2013-07-19,770.992
2013-07-22,783.275
2013-07-23,793.502
2013-07-24,814.268
2013-07-25,813.045
2013-07-26,804.641
2013-07-29,805.393
2013-07-30,811.927
2013-07-31,823.894
2013-08-01,844.552
2013-08-02,856.351
2013-08-05,864.857
2013-08-06,844.713
2013-08-07,831.564
2013-08-08,846.764
2013-08-09,847.268
2013-08-12,845.738
2013-08-13,848.865
2013-08-14,854.762
2013-08-15,852.543
2013-08-16,864.586
2013-08-19,843.093
2013-08-20,843.031
2013-08-21,851.212
2013-08-22,856.984
2013-08-23,866.775
2013-08-26,857.924
2013-08-27,828.422
2013-08-28,837.996
2013-08-29,840.824
2013-08-30,828.429
2013-09-02,838.369
2013-09-03,842.525
2013-09-04,840.637
2013-09-05,851.228
2013-09-06,868.802
2013-09-09,882.174
2013-09-10,903.673
2013-09-11,904.189
2013-09-12,906.68
2013-09-13,901.51
2013-09-16,914.987
2013-09-17,910.553
2013-09-18,920.386
2013-09-19,945.692
2013-09-20,942.831
2013-09-23,923.802
2013-09-24,937.932
2013-09-25,927.661
2013-09-26,948.33
2013-09-27,966.057
2013-09-30,963.068
2013-10-01,986.644
2013-10-02,986.902
2013-10-03,1001.056
2013-10-04,1004.9
2013-10-07,997.361
2013-10-08,1001.993
2013-10-09,979.568
2013-10-10,1002.497
2013-10-11,1008.2
2013-10-14,998.746
2013-10-15,1002.351
2013-10-16,1019.509
2013-10-17,1039.358
2013-10-18,1044.531
2013-10-21,1051.316
2013-10-22,1067.169
2013-10-23,1059.918
2013-10-24,1054.284
2013-10-25,1043.124
2013-10-28,1022.56
2013-10-29,1043.59
2013-10-30,1041.455
2013-10-31,1035.253
2013-11-01,1030.906
2013-11-04,1025.375
2013-11-05,1009.092
2013-11-06,1072.115
2013-11-07,1052.882
2013-11-08,1047.37
2013-11-11,1040.807
2013-11-12,1037.88
2013-11-13,1027.043
2013-11-14,1036.053
2013-11-15,1034.797
2013-11-18,1044.91
2013-11-19,1031.944
2013-11-20,1012.561
2013-11-21,1015.513
2013-11-22,1022.55
2013-11-25,1024.91
2013-11-26,1024.223
2013-11-27,1029.494
2013-11-28,1048.612
2013-11-29,1051.18
2013-12-02,1044.055
2013-12-03,1028.983
2013-12-04,1013.87
2013-12-05,1003.249
2013-12-06,1001.331
2013-12-09,1008.433
2013-12-10,1012.523
2013-12-11,1014.675
2013-12-12,993.107
2013-12-13,984.097
2013-12-16,991.708
2013-12-17,986.137
2013-12-18,992.574
2013-12-19,996.691
2013-12-20,1016.042
2013-12-23,1028.004
2013-12-24,1025.179
2013-12-25,1025.179
2013-12-26,1027.06
2013-12-27,1052.426
2013-12-30,1071.031
2013-12-31,1068.261
2014-01-01,1068.261
2014-01-02,1053.429
2014-01-03,1058.35
2014-01-06,1074.443
2014-01-07,1087.464
2014-01-08,1098.766
2014-01-09,1104.408
2014-01-10,1113.849
2014-01-13,1112.808
2014-01-14,1116.442
2014-01-15,1123.0
2014-01-16,1120.351
2014-01-17,1121.673
2014-01-20,1113.154
2014-01-21,1115.193
2014-01-22,1118.458
2014-01-23,1121.774
2014-01-24,1101.46
2014-01-27,1060.821
2014-01-28,1069.032
2014-01-29,1052.588
2014-01-30,1057.654
2014-01-31,1049.286
2014-02-03,1036.791
2014-02-04,1037.218
2014-02-05,1050.137
2014-02-06,1073.168
2014-02-07,1073.788
2014-02-10,1087.566
2014-02-11,1092.361
2014-02-12,1087.711
2014-02-13,1071.152
2014-02-14,1087.755
2014-02-17,1092.153
2014-02-18,1094.972
2014-02-19,1095.581
2014-02-20,1087.851
2014-02-21,1100.313
2014-02-24,1103.34
2014-02-25,1155.802
2014-02-26,1131.6
2014-02-27,1115.08
2014-02-28,1141.701
2014-03-03,1111.442
2014-03-04,1129.083
2014-03-05,1133.275
2014-03-06,1143.521
2014-03-07,1151.15
2014-03-10,1141.369
2014-03-11,1130.218
2014-03-12,1112.618
2014-03-13,1109.189
2014-03-14,1086.521
2014-03-17,1096.633
2014-03-18,1098.656
2014-03-19,1099.029
2014-03-20,1076.007
2014-03-21,1073.733
2014-03-24,1057.058
2014-03-25,1057.497
2014-03-26,1068.491
2014-03-27,1056.608
2014-03-28,1057.814
2014-03-31,1078.224
2014-04-01,1122.272
2014-04-02,1130.442
2014-04-03,1118.495
2014-04-04,1129.242
2014-04-07,1118.073
2014-04-08,1108.264
2014-04-09,1122.572
2014-04-10,1117.582
2014-04-11,1101.8
2014-04-14,1077.286
2014-04-15,1070.757
2014-04-16,1089.34
2014-04-17,1091.621
2014-04-18,1091.621
2014-04-21,1089.148
2014-04-22,1111.391
2014-04-23,1113.174
2014-04-24,1111.679
2014-04-25,1103.772
2014-04-28,1098.915
2014-04-29,1106.967
2014-04-30,1108.864
2014-05-01,1115.758
2014-05-02,1124.882
2014-05-05,1133.306
2014-05-06,1138.246
2014-05-07,1122.761
2014-05-08,1126.645
2014-05-09,1121.917
2014-05-12,1144.879
2014-05-13,1129.407
2014-05-14,1154.763
2014-05-15,1155.312
2014-05-16,1154.273
2014-05-19,1139.752
2014-05-20,1137.074
2014-05-21,1141.549
2014-05-22,1141.084
2014-05-23,1139.995
2014-05-26,1152.393
2014-05-27,1152.042
2014-05-28,1153.888
2014-05-29,1155.425
2014-05-30,1158.023
2014-06-02,1161.932
2014-06-03,1153.162
2014-06-04,1154.201
2014-06-05,1153.854
2014-06-06,1170.394
2014-06-09,1166.492
2014-06-10,1162.585
2014-06-11,1146.277
2014-06-12,1151.566
2014-06-13,1149.827
2014-06-16,1150.62
2014-06-17,1147.587
2014-06-18,1153.748
2014-06-19,1172.244
2014-06-20,1158.313
2014-06-23,1165.652
2014-06-24,1150.247
2014-06-25,1145.645
2014-06-26,1142.01
2014-06-27,1148.791
2014-06-30,1153.456
2014-07-01,1160.623
2014-07-02,1172.5
2014-07-03,1182.732
2014-07-04,1182.129
2014-07-07,1172.254
2014-07-08,1150.391
2014-07-09,1141.097
2014-07-10,1120.07
2014-07-11,1121.024
2014-07-14,1141.72
2014-07-15,1123.859
2014-07-16,1140.301
2014-07-17,1136.516
2014-07-18,1118.884
2014-07-21,1115.482
2014-07-22,1127.003
2014-07-23,1134.581
2014-07-24,1141.607
2014-07-25,1133.407
2014-07-28,1130.377
2014-07-29,1135.374
2014-07-30,1126.982
2014-07-31,1111.215
2014-08-01,1105.862
2014-08-04,1110.844
2014-08-05,1112.005
2014-08-06,1096.041
2014-08-07,1083.511
2014-08-08,1071.841
2014-08-11,1097.439
2014-08-12,1101.774
2014-08-13,1117.418
2014-08-14,1113.628
2014-08-15,1111.295
2014-08-18,1119.077
2014-08-19,1097.284
2014-08-20,1099.747
2014-08-21,1123.471
2014-08-22,1114.564
2014-08-25,1122.089
2014-08-26,1126.407
2014-08-27,1135.38
2014-08-28,1125.499
2014-08-29,1123.691
2014-09-01,1121.503
2014-09-02,1125.711
2014-09-03,1134.302
2014-09-04,1130.086
2014-09-05,1127.156
2014-09-08,1120.141
2014-09-09,1112.975
2014-09-10,1109.064
2014-09-11,1103.788
2014-09-12,1105.602
2014-09-15,1103.265
2014-09-16,1090.343
2014-09-17,1097.255
2014-09-18,1099.383
2014-09-19,1099.97
2014-09-22,1092.935
2014-09-23,1076.058
2014-09-24,1069.664
2014-09-25,1064.895
2014-09-26,1067.067
2014-09-29,1061.291
2014-09-30,1064.741
2014-10-01,1057.273
2014-10-02,1035.557
2014-10-03,1030.902
2014-10-06,1034.49
2014-10-07,1026.927
2014-10-08,1009.69
2014-10-09,1016.159
2014-10-10,986.767
2014-10-13,977.738
2014-10-14,976.935
2014-10-15,959.395
2014-10-16,938.646
2014-10-17,976.222
2014-10-20,979.462
2014-10-21,1012.116
2014-10-22,1025.728
2014-10-23,1029.854
2014-10-24,1024.225
2014-10-27,1030.602
2014-10-28,1048.901
2014-10-29,1056.474
2014-10-30,1048.488
2014-10-31,1053.73
2014-11-03,1038.146
2014-11-04,1037.7
2014-11-05,1038.68
2014-11-06,1033.247
2014-11-07,1015.899
2014-11-10,1013.146
2014-11-11,1018.041
2014-11-12,1011.922
2014-11-13,1007.18
2014-11-14,1011.265
2014-11-17,1004.956
2014-11-18,1027.644
2014-11-19,1029.328
2014-11-20,1020.731
2014-11-21,1031.459
2014-11-24,1040.973
2014-11-25,1049.366
2014-11-26,1048.462
2014-11-27,1042.231
2014-11-28,1036.476
2014-12-01,1021.616
2014-12-02,1038.257
2014-12-03,1040.813
2014-12-04,1039.454
2014-12-05,1043.247
2014-12-08,1039.852
2014-12-09,1038.279
2014-12-10,1033.836
2014-12-11,1031.248
2014-12-12,1023.022
2014-12-15,1010.671
2014-12-16,1006.659
2014-12-17,1004.986
2014-12-18,1017.213
2014-12-19,1028.732
2014-12-22,1031.3
2014-12-23,1027.148
2014-12-24,1028.157
2014-12-25,1028.157
2014-12-26,1026.576
2014-12-29,1032.797
2014-12-30,1033.644
2014-12-31,1028.051
2015-01-01,1028.051
2015-01-02,1035.489
2015-01-05,1021.231
2015-01-06,1011.426
2015-01-07,992.117
2015-01-08,998.822
2015-01-09,1003.589
2015-01-12,1007.823
2015-01-13,1005.094
2015-01-14,985.136
2015-01-15,977.764
2015-01-16,964.772
2015-01-19,980.37
2015-01-20,980.044
2015-01-21,978.786
2015-01-22,977.574
2015-01-23,966.51
2015-01-26,977.261
2015-01-27,970.18
2015-01-28,964.865
2015-01-29,962.795
2015-01-30,964.752
2015-02-02,966.152
2015-02-03,998.342
2015-02-04,1003.634
2015-02-05,1009.067
2015-02-06,997.057
2015-02-09,987.438
2015-02-10,994.37
2015-02-11,981.459
2015-02-12,991.874
2015-02-13,1008.525
2015-02-16,1012.291
2015-02-17,1009.169
2015-02-18,1016.473
2015-02-19,1026.138
2015-02-20,1029.733
2015-02-23,1047.752
2015-02-24,1021.007
2015-02-25,1019.815
2015-02-26,1009.523
2015-02-27,1008.984
2015-03-02,1013.807
2015-03-03,1012.029
2015-03-04,999.516
2015-03-05,1009.457
2015-03-06,997.674
2015-03-09,993.352
2015-03-10,979.681
2015-03-11,972.527
2015-03-12,973.827
2015-03-13,969.054
2015-03-16,975.871
2015-03-17,969.152
2015-03-18,971.984
2015-03-19,976.679
2015-03-20,999.301
2015-03-23,1019.306
2015-03-24,1028.858
2015-03-25,1036.033
2015-03-26,1011.424
2015-03-27,1018.391
2015-03-30,1027.555
2015-03-31,1020.135
2015-04-01,1027.184
2015-04-02,1038.89
2015-04-03,1038.89
2015-04-06,1052.976
2015-04-07,1054.228
2015-04-08,1047.839
2015-04-09,1040.827
2015-04-10,1043.305
2015-04-13,1055.585
2015-04-14,1064.784
2015-04-15,1063.343
2015-04-16,1064.733
2015-04-17,1060.753
2015-04-20,1071.518
2015-04-21,1090.977
2015-04-22,1089.306
2015-04-23,1094.455
2015-04-24,1105.51
2015-04-27,1120.633
2015-04-28,1116.737
2015-04-29,1102.664
2015-04-30,1118.275
2015-05-01,1119.612
2015-05-04,1114.801
2015-05-05,1110.387
2015-05-06,1120.076
2015-05-07,1114.914
2015-05-08,1134.585
2015-05-11,1147.375
2015-05-12,1149.951
2015-05-13,1166.05
2015-05-14,1168.53
2015-05-15,1174.961
2015-05-18,1168.592
2015-05-19,1155.295
2015-05-20,1156.685
2015-05-21,1160.845
2015-05-22,1156.912
2015-05-25,1156.912
2015-05-26,1148.179
2015-05-27,1151.496
2015-05-28,1157.703
2015-05-29,1163.411
2015-06-01,1154.493
2015-06-02,1179.915
2015-06-03,1212.444
2015-06-04,1201.783
2015-06-05,1183.359
2015-06-08,1196.562
2015-06-09,1188.015
2015-06-10,1215.628
2015-06-11,1202.491
