Date,NEW ZEALAND MID CAP Mid Cap
2005-11-10,625.466
2005-11-11,621.218
2005-11-14,617.525
2005-11-15,620.296
2005-11-16,623.435
2005-11-17,622.314
2005-11-18,618.772
2005-11-21,622.927
2005-11-22,619.745
2005-11-23,621.864
2005-11-24,624.792
2005-11-25,624.085
2005-11-28,624.017
2005-11-29,618.838
2005-11-30,625.821
2005-12-01,632.79
2005-12-02,639.382
2005-12-05,642.953
2005-12-06,631.083
2005-12-07,621.461
2005-12-08,616.157
2005-12-09,610.329
2005-12-12,612.914
2005-12-13,608.911
2005-12-14,619.083
2005-12-15,608.792
2005-12-16,617.395
2005-12-19,623.389
2005-12-20,620.834
2005-12-21,612.747
2005-12-22,602.929
2005-12-23,603.646
2005-12-26,603.646
2005-12-27,605.936
2005-12-28,625.499
2005-12-29,627.44
2005-12-30,628.468
2006-01-02,628.468
2006-01-03,628.745
2006-01-04,636.439
2006-01-05,632.531
2006-01-06,637.057
2006-01-09,637.155
2006-01-10,650.074
2006-01-11,654.718
2006-01-12,652.882
2006-01-13,649.831
2006-01-16,647.829
2006-01-17,635.951
2006-01-18,625.434
2006-01-19,622.453
2006-01-20,621.251
2006-01-23,623.109
2006-01-24,620.944
2006-01-25,622.335
2006-01-26,627.145
2006-01-27,627.529
2006-01-30,626.585
2006-01-31,632.269
2006-02-01,635.619
2006-02-02,645.694
2006-02-03,646.438
2006-02-06,642.577
2006-02-07,637.26
2006-02-08,631.618
2006-02-09,630.187
2006-02-10,632.58
2006-02-13,638.852
2006-02-14,630.819
2006-02-15,626.733
2006-02-16,619.835
2006-02-17,620.121
2006-02-20,637.455
2006-02-21,635.196
2006-02-22,638.222
2006-02-23,639.428
2006-02-24,636.55
2006-02-27,632.436
2006-02-28,635.632
2006-03-01,639.523
2006-03-02,645.904
2006-03-03,641.191
2006-03-06,633.536
2006-03-07,627.482
2006-03-08,630.949
2006-03-09,634.847
2006-03-10,628.154
2006-03-13,638.71
2006-03-14,649.725
2006-03-15,654.145
2006-03-16,647.745
2006-03-17,643.199
2006-03-20,632.01
2006-03-21,629.561
2006-03-22,636.589
2006-03-23,637.54
2006-03-24,628.568
2006-03-27,632.654
2006-03-28,635.539
2006-03-29,637.242
2006-03-30,654.246
2006-03-31,650.932
2006-04-03,653.316
2006-04-04,654.872
2006-04-05,663.36
2006-04-06,669.021
2006-04-07,666.532
2006-04-10,662.846
2006-04-11,668.674
2006-04-12,673.662
2006-04-13,673.259
2006-04-14,673.259
2006-04-17,679.245
2006-04-18,678.808
2006-04-19,674.227
2006-04-20,659.58
2006-04-21,679.308
2006-04-24,673.894
2006-04-25,667.062
2006-04-26,687.163
2006-04-27,690.093
2006-04-28,686.087
2006-05-01,681.135
2006-05-02,682.402
2006-05-03,686.072
2006-05-04,699.048
2006-05-05,702.008
2006-05-08,698.896
2006-05-09,701.904
2006-05-10,704.916
2006-05-11,705.39
2006-05-12,693.785
2006-05-15,680.185
2006-05-16,683.205
2006-05-17,683.533
2006-05-18,684.306
2006-05-19,681.215
2006-05-22,675.607
2006-05-23,675.856
2006-05-24,677.679
2006-05-25,679.182
2006-05-26,676.142
2006-05-29,681.95
2006-05-30,686.654
2006-05-31,684.618
2006-06-01,673.2
2006-06-02,678.857
2006-06-05,679.018
2006-06-06,669.991
2006-06-07,677.602
2006-06-08,676.648
2006-06-09,678.724
2006-06-12,673.235
2006-06-13,661.586
2006-06-14,651.122
2006-06-15,635.925
2006-06-16,642.017
2006-06-19,643.954
2006-06-20,644.334
2006-06-21,648.564
2006-06-22,649.811
2006-06-23,643.294
2006-06-26,645.871
2006-06-27,657.385
2006-06-28,632.616
2006-06-29,635.492
2006-06-30,649.283
2006-07-03,650.484
2006-07-04,654.303
2006-07-05,648.51
2006-07-06,649.873
2006-07-07,666.121
2006-07-10,664.961
2006-07-11,666.163
2006-07-12,662.954
2006-07-13,669.335
2006-07-14,660.205
2006-07-17,654.141
2006-07-18,652.335
2006-07-19,641.625
2006-07-20,644.13
2006-07-21,646.626
2006-07-24,638.834
2006-07-25,644.209
2006-07-26,641.049
2006-07-27,637.366
2006-07-28,635.935
2006-07-31,638.433
2006-08-01,639.553
2006-08-02,635.676
2006-08-03,636.286
2006-08-04,647.641
2006-08-07,637.124
2006-08-08,642.914
2006-08-09,640.467
2006-08-10,643.365
2006-08-11,639.532
2006-08-14,632.4
2006-08-15,635.551
2006-08-16,640.469
2006-08-17,642.977
2006-08-18,637.27
2006-08-21,635.534
2006-08-22,629.775
2006-08-23,635.056
2006-08-24,638.464
2006-08-25,634.693
2006-08-28,634.061
2006-08-29,641.207
2006-08-30,647.431
2006-08-31,653.059
2006-09-01,650.837
2006-09-04,646.648
2006-09-05,645.162
2006-09-06,650.084
2006-09-07,646.933
2006-09-08,636.804
2006-09-11,641.107
2006-09-12,642.769
2006-09-13,646.037
2006-09-14,654.531
2006-09-15,662.259
2006-09-18,663.681
2006-09-19,665.993
2006-09-20,657.269
2006-09-21,661.901
2006-09-22,656.495
2006-09-25,663.517
2006-09-26,668.56
2006-09-27,665.261
2006-09-28,672.349
2006-09-29,674.794
2006-10-02,681.111
2006-10-03,682.628
2006-10-04,684.451
2006-10-05,685.768
2006-10-06,686.098
2006-10-09,686.391
2006-10-10,693.416
2006-10-11,692.921
2006-10-12,691.609
2006-10-13,696.15
2006-10-16,704.219
2006-10-17,717.752
2006-10-18,724.124
2006-10-19,727.067
2006-10-20,719.264
2006-10-23,715.328
2006-10-24,713.045
2006-10-25,713.118
2006-10-26,708.58
2006-10-27,713.546
2006-10-30,729.474
2006-10-31,732.462
2006-11-01,738.983
2006-11-02,732.018
2006-11-03,724.406
2006-11-06,727.306
2006-11-07,736.626
2006-11-08,742.124
2006-11-09,747.134
2006-11-10,761.942
2006-11-13,754.952
2006-11-14,755.832
2006-11-15,750.941
2006-11-16,748.11
2006-11-17,752.209
2006-11-20,754.527
2006-11-21,757.503
2006-11-22,760.088
2006-11-23,772.609
2006-11-24,770.288
2006-11-27,764.329
2006-11-28,774.696
2006-11-29,782.688
2006-11-30,792.019
2006-12-01,790.703
2006-12-04,790.007
2006-12-05,794.111
2006-12-06,793.749
2006-12-07,796.832
2006-12-08,807.258
2006-12-11,797.02
2006-12-12,818.166
2006-12-13,815.298
2006-12-14,825.213
2006-12-15,829.055
2006-12-18,826.917
2006-12-19,828.066
2006-12-20,835.594
2006-12-21,837.365
2006-12-22,846.11
2006-12-25,846.11
2006-12-26,845.808
2006-12-27,852.911
2006-12-28,850.372
2006-12-29,857.582
2007-01-01,857.582
2007-01-02,860.744
2007-01-03,855.822
2007-01-04,842.817
2007-01-05,830.019
2007-01-08,830.103
2007-01-09,842.391
2007-01-10,830.022
2007-01-11,829.28
2007-01-12,827.337
2007-01-15,838.956
2007-01-16,834.205
2007-01-17,837.652
2007-01-18,843.859
2007-01-19,837.17
2007-01-22,844.942
2007-01-23,853.315
2007-01-24,853.476
2007-01-25,861.954
2007-01-26,852.929
2007-01-29,851.956
2007-01-30,845.764
2007-01-31,864.636
2007-02-01,854.442
2007-02-02,849.432
2007-02-05,858.201
2007-02-06,853.174
2007-02-07,870.582
2007-02-08,865.503
2007-02-09,860.078
2007-02-12,861.593
2007-02-13,862.971
2007-02-14,865.594
2007-02-15,865.044
2007-02-16,861.607
2007-02-19,860.197
2007-02-20,848.733
2007-02-21,850.545
2007-02-22,849.291
2007-02-23,850.25
2007-02-26,856.151
2007-02-27,854.041
2007-02-28,838.95
2007-03-01,849.768
2007-03-02,847.577
2007-03-05,817.283
2007-03-06,824.745
2007-03-07,844.29
2007-03-08,841.714
2007-03-09,851.618
2007-03-12,853.646
2007-03-13,868.767
2007-03-14,851.082
2007-03-15,857.162
2007-03-16,858.166
2007-03-19,865.823
2007-03-20,866.187
2007-03-21,871.696
2007-03-22,880.225
2007-03-23,873.613
2007-03-26,890.463
2007-03-27,903.735
2007-03-28,887.934
2007-03-29,892.645
2007-03-30,892.125
2007-04-02,904.512
2007-04-03,909.642
2007-04-04,920.77
2007-04-05,924.043
2007-04-06,924.043
2007-04-09,919.446
2007-04-10,930.665
2007-04-11,920.312
2007-04-12,913.299
2007-04-13,937.471
2007-04-16,934.261
2007-04-17,939.172
2007-04-18,942.18
2007-04-19,941.163
2007-04-20,935.704
2007-04-23,937.859
2007-04-24,931.868
2007-04-25,936.135
2007-04-26,935.444
2007-04-27,946.998
2007-04-30,948.483
2007-05-01,941.46
2007-05-02,941.504
2007-05-03,947.152
2007-05-04,948.371
2007-05-07,954.358
2007-05-08,956.06
2007-05-09,964.063
2007-05-10,962.525
2007-05-11,950.403
2007-05-14,966.042
2007-05-15,954.679
2007-05-16,962.339
2007-05-17,984.908
2007-05-18,974.231
2007-05-21,986.345
2007-05-22,980.288
2007-05-23,988.418
2007-05-24,1000.597
2007-05-25,991.858
2007-05-28,990.33
2007-05-29,989.162
2007-05-30,985.423
2007-05-31,1000.0
2007-06-01,1004.326
2007-06-04,1009.463
2007-06-05,1024.418
2007-06-06,1018.304
2007-06-07,1008.272
2007-06-08,994.726
2007-06-11,998.681
2007-06-12,1007.473
2007-06-13,1000.569
2007-06-14,1000.496
2007-06-15,1013.109
2007-06-18,1058.526
2007-06-19,1074.8
2007-06-20,1079.029
2007-06-21,1067.488
2007-06-22,1066.489
2007-06-25,1063.521
2007-06-26,1066.122
2007-06-27,1045.618
2007-06-28,1053.397
2007-06-29,1068.051
2007-07-02,1079.639
2007-07-03,1075.525
2007-07-04,1088.559
2007-07-05,1080.831
2007-07-06,1073.24
2007-07-09,1068.427
2007-07-10,1065.045
2007-07-11,1070.527
2007-07-12,1076.523
2007-07-13,1085.005
2007-07-16,1087.396
2007-07-17,1094.958
2007-07-18,1088.823
2007-07-19,1101.664
2007-07-20,1125.883
2007-07-23,1138.484
2007-07-24,1156.056
2007-07-25,1149.195
2007-07-26,1134.855
2007-07-27,1076.152
2007-07-30,1061.066
2007-07-31,1069.755
2007-08-01,1047.825
2007-08-02,1045.978
2007-08-03,1058.504
2007-08-06,1023.38
2007-08-07,1049.235
2007-08-08,1037.076
2007-08-09,1037.549
2007-08-10,1005.399
2007-08-13,983.614
2007-08-14,963.963
2007-08-15,925.866
2007-08-16,865.53
2007-08-17,857.084
2007-08-20,894.268
2007-08-21,903.324
2007-08-22,908.236
2007-08-23,950.864
2007-08-24,936.066
2007-08-27,953.975
2007-08-28,937.883
2007-08-29,925.349
2007-08-30,932.722
2007-08-31,920.931
2007-09-03,923.851
2007-09-04,919.548
2007-09-05,904.561
2007-09-06,904.747
2007-09-07,909.24
2007-09-10,904.343
2007-09-11,926.273
2007-09-12,935.704
2007-09-13,948.111
2007-09-14,945.908
2007-09-17,946.158
2007-09-18,935.129
2007-09-19,994.281
2007-09-20,1020.034
2007-09-21,1064.099
2007-09-24,1066.916
2007-09-25,1047.151
2007-09-26,1066.513
2007-09-27,1070.982
2007-09-28,1074.081
2007-10-01,1097.655
2007-10-02,1095.362
2007-10-03,1097.724
2007-10-04,1075.229
2007-10-05,1070.336
2007-10-08,1072.654
2007-10-09,1070.512
2007-10-10,1070.912
2007-10-11,1094.393
2007-10-12,1111.879
2007-10-15,1111.549
2007-10-16,1066.725
2007-10-17,1075.322
2007-10-18,1069.573
2007-10-19,1067.991
2007-10-22,1056.376
2007-10-23,1061.015
2007-10-24,1067.816
2007-10-25,1076.95
2007-10-26,1071.966
2007-10-29,1072.487
2007-10-30,1069.038
2007-10-31,1048.911
2007-11-01,1048.251
2007-11-02,1030.391
2007-11-05,1035.48
2007-11-06,1047.367
2007-11-07,1097.815
2007-11-08,1075.178
2007-11-09,1046.201
2007-11-12,1008.699
2007-11-13,1024.029
2007-11-14,1048.527
2007-11-15,1030.318
2007-11-16,1027.266
2007-11-19,1029.162
2007-11-20,1024.019
2007-11-21,1025.135
2007-11-22,1017.739
2007-11-23,1018.952
2007-11-26,1026.236
2007-11-27,1047.803
2007-11-28,1042.794
2007-11-29,1036.253
2007-11-30,1014.702
2007-12-03,1013.157
2007-12-04,1003.73
2007-12-05,998.274
2007-12-06,1010.839
2007-12-07,1039.192
2007-12-10,1025.618
2007-12-11,1023.025
2007-12-12,1023.056
2007-12-13,1011.601
2007-12-14,1000.925
2007-12-17,969.135
2007-12-18,965.147
2007-12-19,965.408
2007-12-20,969.435
2007-12-21,995.795
2007-12-24,1003.407
2007-12-25,1003.407
2007-12-26,1007.005
2007-12-27,1014.409
2007-12-28,1009.407
2007-12-31,1005.419
2008-01-01,1005.419
2008-01-02,1008.62
2008-01-03,1013.883
2008-01-04,998.131
2008-01-07,972.59
2008-01-08,975.221
2008-01-09,967.605
2008-01-10,981.16
2008-01-11,976.17
2008-01-14,971.179
2008-01-15,965.207
2008-01-16,933.781
2008-01-17,929.954
2008-01-18,904.749
2008-01-21,879.032
2008-01-22,885.967
2008-01-23,883.672
2008-01-24,909.895
2008-01-25,928.948
2008-01-28,931.968
2008-01-29,929.993
2008-01-30,932.288
2008-01-31,934.43
2008-02-01,957.954
2008-02-04,959.519
2008-02-05,937.807
2008-02-06,938.166
2008-02-07,934.097
2008-02-08,917.828
2008-02-11,904.289
2008-02-12,914.194
2008-02-13,889.791
2008-02-14,908.082
2008-02-15,900.707
2008-02-18,935.018
2008-02-19,942.065
2008-02-20,937.822
2008-02-21,940.1
2008-02-22,941.602
2008-02-25,949.211
2008-02-26,931.318
2008-02-27,939.159
2008-02-28,933.759
2008-02-29,923.033
2008-03-03,927.123
2008-03-04,922.9
2008-03-05,936.405
2008-03-06,928.349
2008-03-07,907.901
2008-03-10,905.289
2008-03-11,913.504
2008-03-12,919.713
2008-03-13,941.746
2008-03-14,920.26
2008-03-17,889.743
2008-03-18,906.221
2008-03-19,907.374
2008-03-20,873.994
2008-03-21,873.994
2008-03-24,883.7
2008-03-25,884.852
2008-03-26,884.553
2008-03-27,872.957
2008-03-28,874.89
2008-03-31,863.574
2008-04-01,879.019
2008-04-02,903.993
2008-04-03,904.203
2008-04-04,907.937
2008-04-07,928.077
2008-04-08,907.69
2008-04-09,894.943
2008-04-10,886.379
2008-04-11,860.902
2008-04-14,859.06
2008-04-15,866.18
2008-04-16,874.853
2008-04-17,874.949
2008-04-18,872.844
2008-04-21,892.17
2008-04-22,894.769
2008-04-23,907.748
2008-04-24,897.69
2008-04-25,892.737
2008-04-28,904.951
2008-04-29,872.85
2008-04-30,891.123
2008-05-01,893.089
2008-05-02,908.209
2008-05-05,917.745
2008-05-06,913.666
2008-05-07,885.696
2008-05-08,887.533
2008-05-09,865.088
2008-05-12,876.234
2008-05-13,877.097
2008-05-14,864.226
2008-05-15,844.907
2008-05-16,882.801
2008-05-19,885.562
2008-05-20,881.679
2008-05-21,873.344
2008-05-22,879.472
2008-05-23,883.915
2008-05-26,888.29
2008-05-27,883.826
2008-05-28,876.306
2008-05-29,879.231
2008-05-30,900.779
2008-06-02,902.16
2008-06-03,868.584
2008-06-04,875.977
2008-06-05,849.804
2008-06-06,843.876
2008-06-09,826.366
2008-06-10,812.17
2008-06-11,809.69
2008-06-12,791.488
2008-06-13,783.662
2008-06-16,785.133
2008-06-17,793.018
2008-06-18,792.747
2008-06-19,787.443
2008-06-20,770.101
2008-06-23,772.448
2008-06-24,770.228
2008-06-25,763.357
2008-06-26,767.363
2008-06-27,752.531
2008-06-30,747.909
2008-07-01,734.069
2008-07-02,730.154
2008-07-03,707.404
2008-07-04,731.825
2008-07-07,713.227
2008-07-08,731.49
2008-07-09,745.539
2008-07-10,721.07
2008-07-11,725.606
2008-07-14,713.321
2008-07-15,709.824
2008-07-16,716.597
2008-07-17,725.353
2008-07-18,727.169
2008-07-21,729.162
2008-07-22,729.104
2008-07-23,732.644
2008-07-24,741.881
2008-07-25,735.049
2008-07-28,743.358
2008-07-29,730.028
2008-07-30,743.71
2008-07-31,759.025
2008-08-01,740.019
2008-08-04,749.967
2008-08-05,734.844
2008-08-06,740.899
2008-08-07,743.435
2008-08-08,709.263
2008-08-11,705.352
2008-08-12,692.398
2008-08-13,695.351
2008-08-14,697.103
2008-08-15,699.659
2008-08-18,709.771
2008-08-19,701.134
2008-08-20,708.696
2008-08-21,719.824
2008-08-22,707.542
2008-08-25,714.594
2008-08-26,698.577
2008-08-27,700.11
2008-08-28,707.75
2008-08-29,716.008
2008-09-01,707.501
2008-09-02,700.672
2008-09-03,691.677
2008-09-04,689.765
2008-09-05,674.278
2008-09-08,693.375
2008-09-09,688.975
2008-09-10,677.538
2008-09-11,650.379
2008-09-12,673.258
2008-09-15,658.27
2008-09-16,633.079
2008-09-17,646.807
2008-09-18,639.284
2008-09-19,650.645
2008-09-22,677.002
2008-09-23,667.287
2008-09-24,674.09
2008-09-25,667.88
2008-09-26,655.735
2008-09-29,651.461
2008-09-30,624.452
2008-10-01,655.544
2008-10-02,654.956
2008-10-03,638.014
2008-10-06,576.918
2008-10-07,571.531
2008-10-08,528.798
2008-10-09,541.232
2008-10-10,494.811
2008-10-13,494.705
2008-10-14,547.838
2008-10-15,526.877
2008-10-16,483.415
2008-10-17,507.811
2008-10-20,536.642
2008-10-21,541.195
2008-10-22,512.226
2008-10-23,488.32
2008-10-24,453.894
2008-10-27,441.687
2008-10-28,436.032
2008-10-29,468.214
2008-10-30,474.723
2008-10-31,484.345
2008-11-03,499.49
2008-11-04,505.866
2008-11-05,515.21
2008-11-06,492.898
2008-11-07,477.42
2008-11-10,496.434
2008-11-11,470.384
2008-11-12,458.835
2008-11-13,451.439
2008-11-14,463.457
2008-11-17,454.359
2008-11-18,447.281
2008-11-19,445.325
2008-11-20,418.11
2008-11-21,402.421
2008-11-24,419.753
2008-11-25,430.936
2008-11-26,438.868
2008-11-27,449.151
2008-11-28,451.306
2008-12-01,429.873
2008-12-02,418.354
2008-12-03,433.458
2008-12-04,436.611
2008-12-05,421.689
2008-12-08,429.263
2008-12-09,438.184
2008-12-10,443.766
2008-12-11,452.97
2008-12-12,436.927
2008-12-15,447.784
2008-12-16,460.809
2008-12-17,482.709
2008-12-18,497.269
2008-12-19,464.07
2008-12-22,465.566
2008-12-23,456.338
2008-12-24,460.929
2008-12-25,460.929
2008-12-26,461.811
2008-12-29,465.561
2008-12-30,457.276
2008-12-31,475.552
2009-01-01,475.552
2009-01-02,476.081
2009-01-05,486.093
2009-01-06,493.451
2009-01-07,497.841
2009-01-08,497.541
2009-01-09,497.49
2009-01-12,489.934
2009-01-13,468.908
2009-01-14,457.716
2009-01-15,439.878
2009-01-16,454.714
2009-01-19,453.994
2009-01-20,434.795
2009-01-21,430.155
2009-01-22,440.491
2009-01-23,436.761
2009-01-26,440.186
2009-01-27,447.554
2009-01-28,451.819
2009-01-29,441.871
2009-01-30,435.534
2009-02-02,430.973
2009-02-03,436.812
2009-02-04,439.015
2009-02-05,443.128
2009-02-06,453.864
2009-02-09,466.063
2009-02-10,455.437
2009-02-11,440.888
2009-02-12,442.228
2009-02-13,452.316
2009-02-16,426.26
2009-02-17,419.865
2009-02-18,412.211
2009-02-19,415.002
2009-02-20,403.672
2009-02-23,401.097
2009-02-24,394.902
2009-02-25,401.331
2009-02-26,396.506
2009-02-27,392.16
2009-03-02,378.837
2009-03-03,372.569
2009-03-04,386.932
2009-03-05,393.533
2009-03-06,387.16
2009-03-09,378.719
2009-03-10,383.903
2009-03-11,393.447
2009-03-12,398.471
2009-03-13,411.374
2009-03-16,418.526
2009-03-17,421.906
2009-03-18,435.577
2009-03-19,470.353
2009-03-20,463.903
2009-03-23,467.245
2009-03-24,472.648
2009-03-25,469.266
2009-03-26,473.836
2009-03-27,477.111
2009-03-30,470.888
2009-03-31,462.88
2009-04-01,457.613
2009-04-02,472.462
2009-04-03,476.914
2009-04-06,494.777
2009-04-07,487.114
2009-04-08,471.346
2009-04-09,479.114
2009-04-10,479.114
2009-04-13,482.487
2009-04-14,487.437
2009-04-15,479.394
2009-04-16,491.218
2009-04-17,497.154
2009-04-20,479.507
2009-04-21,473.578
2009-04-22,472.669
2009-04-23,475.92
2009-04-24,485.614
2009-04-27,485.374
2009-04-28,484.627
2009-04-29,499.707
2009-04-30,508.463
2009-05-01,495.001
2009-05-04,515.401
2009-05-05,528.134
2009-05-06,528.948
2009-05-07,546.479
2009-05-08,546.317
2009-05-11,538.86
2009-05-12,535.85
2009-05-13,526.889
2009-05-14,516.481
2009-05-15,517.729
2009-05-18,515.522
2009-05-19,525.519
2009-05-20,534.875
2009-05-21,523.285
2009-05-22,535.794
2009-05-25,524.303
2009-05-26,532.191
2009-05-27,542.314
2009-05-28,530.15
2009-05-29,549.614
2009-06-01,556.094
2009-06-02,580.047
2009-06-03,572.074
2009-06-04,561.091
2009-06-05,561.855
2009-06-08,539.566
2009-06-09,548.225
2009-06-10,555.108
2009-06-11,558.326
2009-06-12,558.67
2009-06-15,554.776
2009-06-16,548.524
2009-06-17,538.215
2009-06-18,562.038
2009-06-19,558.774
2009-06-22,552.828
2009-06-23,546.79
2009-06-24,550.395
2009-06-25,555.233
2009-06-26,557.206
2009-06-29,566.072
2009-06-30,572.849
2009-07-01,563.139
2009-07-02,544.64
2009-07-03,548.345
2009-07-06,542.266
2009-07-07,550.675
2009-07-08,551.474
2009-07-09,546.998
2009-07-10,544.213
2009-07-13,543.161
2009-07-14,551.468
2009-07-15,563.902
2009-07-16,572.814
2009-07-17,573.579
2009-07-20,586.186
2009-07-21,605.234
2009-07-22,610.645
2009-07-23,620.451
2009-07-24,620.278
2009-07-27,627.822
2009-07-28,635.925
2009-07-29,620.976
2009-07-30,620.531
2009-07-31,625.099
2009-08-03,646.343
2009-08-04,656.856
2009-08-05,657.755
2009-08-06,642.41
2009-08-07,649.116
2009-08-10,644.939
2009-08-11,629.226
2009-08-12,646.928
2009-08-13,670.904
2009-08-14,671.113
2009-08-17,639.66
2009-08-18,647.835
2009-08-19,649.91
2009-08-20,645.905
2009-08-21,650.347
2009-08-24,662.815
2009-08-25,669.316
2009-08-26,667.847
2009-08-27,659.214
2009-08-28,680.515
2009-08-31,668.397
2009-09-01,657.441
2009-09-02,647.073
2009-09-03,660.472
2009-09-04,670.544
2009-09-07,688.408
2009-09-08,688.1
2009-09-09,686.538
2009-09-10,687.82
2009-09-11,698.529
2009-09-14,689.133
2009-09-15,682.423
2009-09-16,698.723
2009-09-17,712.327
2009-09-18,704.807
2009-09-21,696.685
2009-09-22,711.946
2009-09-23,714.041
2009-09-24,706.076
2009-09-25,699.364
2009-09-28,710.498
2009-09-29,714.134
2009-09-30,720.83
2009-10-01,730.203
2009-10-02,716.989
2009-10-05,718.132
2009-10-06,733.962
2009-10-07,718.158
2009-10-08,736.244
2009-10-09,723.864
2009-10-12,726.838
2009-10-13,721.924
2009-10-14,731.085
2009-10-15,734.944
2009-10-16,736.942
2009-10-19,754.505
2009-10-20,766.96
2009-10-21,766.841
2009-10-22,755.599
2009-10-23,759.77
2009-10-26,754.034
2009-10-27,745.037
2009-10-28,736.083
2009-10-29,736.889
2009-10-30,730.738
2009-11-02,716.875
2009-11-03,707.637
2009-11-04,716.812
2009-11-05,701.939
2009-11-06,712.002
2009-11-09,727.578
2009-11-10,725.542
2009-11-11,726.762
2009-11-12,726.015
2009-11-13,727.901
2009-11-16,738.203
2009-11-17,721.955
2009-11-18,729.599
2009-11-19,713.61
2009-11-20,700.985
2009-11-23,708.875
2009-11-24,695.175
2009-11-25,701.575
2009-11-26,686.952
2009-11-27,677.403
2009-11-30,694.12
2009-12-01,710.064
2009-12-02,708.331
2009-12-03,702.584
2009-12-04,689.124
2009-12-07,675.38
2009-12-08,674.513
2009-12-09,673.502
2009-12-10,697.112
2009-12-11,688.684
2009-12-14,684.032
2009-12-15,683.37
2009-12-16,687.998
2009-12-17,676.044
2009-12-18,685.11
2009-12-21,681.929
2009-12-22,681.564
2009-12-23,695.403
2009-12-24,692.209
2009-12-25,692.209
2009-12-28,695.846
2009-12-29,716.373
2009-12-30,713.851
2009-12-31,721.61
2010-01-01,721.61
2010-01-04,727.808
2010-01-05,744.783
2010-01-06,740.361
2010-01-07,742.453
2010-01-08,753.56
2010-01-11,759.431
2010-01-12,755.84
2010-01-13,749.221
2010-01-14,749.367
2010-01-15,738.153
2010-01-18,734.094
2010-01-19,723.708
2010-01-20,707.057
2010-01-21,705.314
2010-01-22,690.632
2010-01-25,693.847
2010-01-26,696.21
2010-01-27,692.51
2010-01-28,689.235
2010-01-29,678.375
2010-02-01,674.983
2010-02-02,678.089
2010-02-03,672.019
2010-02-04,661.747
2010-02-05,644.704
2010-02-08,643.426
2010-02-09,637.845
2010-02-10,641.57
2010-02-11,641.772
2010-02-12,641.475
2010-02-15,641.659
2010-02-16,655.147
2010-02-17,666.897
2010-02-18,667.161
2010-02-19,657.653
2010-02-22,668.081
2010-02-23,660.708
2010-02-24,659.092
2010-02-25,657.777
2010-02-26,667.26
2010-03-01,661.547
2010-03-02,661.298
2010-03-03,664.228
2010-03-04,664.302
2010-03-05,672.336
2010-03-08,678.793
2010-03-09,673.717
2010-03-10,685.851
2010-03-11,676.308
2010-03-12,678.308
2010-03-15,678.896
2010-03-16,678.338
2010-03-17,685.151
2010-03-18,691.69
2010-03-19,688.51
2010-03-22,688.728
2010-03-23,686.007
2010-03-24,680.132
2010-03-25,688.406
2010-03-26,683.967
2010-03-29,689.797
2010-03-30,689.957
2010-03-31,695.169
2010-04-01,697.501
2010-04-02,697.501
2010-04-05,694.985
2010-04-06,702.907
2010-04-07,713.626
2010-04-08,704.276
2010-04-09,713.774
2010-04-12,711.381
2010-04-13,705.414
2010-04-14,719.957
2010-04-15,712.338
2010-04-16,709.328
2010-04-19,701.541
2010-04-20,705.881
2010-04-21,703.407
2010-04-22,702.44
2010-04-23,709.821
2010-04-26,718.496
2010-04-27,710.954
2010-04-28,708.427
2010-04-29,714.975
2010-04-30,721.22
2010-05-03,718.455
2010-05-04,714.537
2010-05-05,698.625
2010-05-06,693.848
2010-05-07,674.666
2010-05-10,685.826
2010-05-11,678.942
2010-05-12,675.932
2010-05-13,685.331
2010-05-14,684.131
2010-05-17,668.417
2010-05-18,665.785
2010-05-19,633.619
2010-05-20,624.609
2010-05-21,622.086
2010-05-24,620.378
2010-05-25,593.257
2010-05-26,605.494
2010-05-27,623.647
2010-05-28,623.821
2010-05-31,627.581
2010-06-01,634.264
2010-06-02,620.489
2010-06-03,622.359
2010-06-04,618.539
2010-06-07,606.612
2010-06-08,596.568
2010-06-09,609.813
2010-06-10,622.887
2010-06-11,634.938
2010-06-14,645.565
2010-06-15,639.37
2010-06-16,646.598
2010-06-17,643.888
2010-06-18,650.427
2010-06-21,665.119
2010-06-22,657.248
2010-06-23,663.753
2010-06-24,657.893
2010-06-25,657.082
2010-06-28,647.994
2010-06-29,631.961
2010-06-30,622.104
2010-07-01,611.058
2010-07-02,617.258
2010-07-05,613.445
2010-07-06,623.3
2010-07-07,630.225
2010-07-08,641.265
2010-07-09,645.185
2010-07-12,650.417
2010-07-13,656.23
2010-07-14,665.518
2010-07-15,655.774
2010-07-16,645.085
2010-07-19,630.692
2010-07-20,648.572
2010-07-21,657.441
2010-07-22,658.526
2010-07-23,664.438
2010-07-26,672.339
2010-07-27,670.401
2010-07-28,666.922
2010-07-29,668.538
2010-07-30,667.266
2010-08-02,676.463
2010-08-03,678.865
2010-08-04,677.018
2010-08-05,669.644
2010-08-06,675.416
2010-08-09,679.764
2010-08-10,669.385
2010-08-11,662.451
2010-08-12,649.38
2010-08-13,652.115
2010-08-16,646.992
2010-08-17,644.591
2010-08-18,655.544
2010-08-19,656.639
2010-08-20,636.064
2010-08-23,649.889
2010-08-24,647.906
2010-08-25,633.326
2010-08-26,647.328
2010-08-27,647.223
2010-08-30,656.676
2010-08-31,645.112
2010-09-01,666.419
2010-09-02,672.69
2010-09-03,679.075
2010-09-06,698.296
2010-09-07,703.611
