Date,NEW ZEALAND MID CAP Mid Cap
2005-11-10,631.527
2005-11-11,627.238
2005-11-14,623.509
2005-11-15,626.307
2005-11-16,629.476
2005-11-17,628.345
2005-11-18,624.768
2005-11-21,628.963
2005-11-22,625.75
2005-11-23,627.889
2005-11-24,630.846
2005-11-25,630.132
2005-11-28,630.063
2005-11-29,624.835
2005-11-30,631.885
2005-12-01,638.922
2005-12-02,645.577
2005-12-05,649.183
2005-12-06,637.198
2005-12-07,627.483
2005-12-08,622.128
2005-12-09,616.243
2005-12-12,618.853
2005-12-13,614.811
2005-12-14,625.082
2005-12-15,614.691
2005-12-16,623.378
2005-12-19,629.429
2005-12-20,626.85
2005-12-21,618.685
2005-12-22,608.771
2005-12-23,609.495
2005-12-26,609.495
2005-12-27,611.807
2005-12-28,631.56
2005-12-29,633.52
2005-12-30,634.558
2006-01-02,634.558
2006-01-03,634.837
2006-01-04,642.606
2006-01-05,638.661
2006-01-06,643.23
2006-01-09,643.329
2006-01-10,656.373
2006-01-11,661.062
2006-01-12,659.208
2006-01-13,656.128
2006-01-16,654.107
2006-01-17,642.113
2006-01-18,631.495
2006-01-19,628.484
2006-01-20,627.271
2006-01-23,629.147
2006-01-24,626.961
2006-01-25,628.366
2006-01-26,633.222
2006-01-27,633.61
2006-01-30,632.657
2006-01-31,638.396
2006-02-01,641.779
2006-02-02,651.951
2006-02-03,652.701
2006-02-06,648.803
2006-02-07,643.435
2006-02-08,637.738
2006-02-09,636.294
2006-02-10,638.709
2006-02-13,645.043
2006-02-14,636.932
2006-02-15,632.806
2006-02-16,625.841
2006-02-17,626.13
2006-02-20,643.632
2006-02-21,641.351
2006-02-22,644.406
2006-02-23,645.624
2006-02-24,642.718
2006-02-27,638.565
2006-02-28,641.791
2006-03-01,645.72
2006-03-02,652.163
2006-03-03,647.404
2006-03-06,639.675
2006-03-07,633.562
2006-03-08,637.063
2006-03-09,640.999
2006-03-10,633.904
2006-03-13,644.557
2006-03-14,655.672
2006-03-15,660.133
2006-03-16,653.674
2006-03-17,649.087
2006-03-20,637.38
2006-03-21,634.91
2006-03-22,641.997
2006-03-23,642.956
2006-03-24,633.909
2006-03-27,636.777
2006-03-28,639.68
2006-03-29,641.395
2006-03-30,658.51
2006-03-31,655.174
2006-04-03,657.574
2006-04-04,659.14
2006-04-05,667.683
2006-04-06,673.38
2006-04-07,670.876
2006-04-10,667.165
2006-04-11,673.032
2006-04-12,678.052
2006-04-13,677.647
2006-04-14,677.647
2006-04-17,683.672
2006-04-18,683.232
2006-04-19,678.62
2006-04-20,663.878
2006-04-21,683.734
2006-04-24,678.285
2006-04-25,671.409
2006-04-26,691.642
2006-04-27,694.59
2006-04-28,690.558
2006-05-01,685.574
2006-05-02,686.849
2006-05-03,690.543
2006-05-04,703.603
2006-05-05,706.583
2006-05-08,703.45
2006-05-09,706.478
2006-05-10,709.51
2006-05-11,709.987
2006-05-12,698.306
2006-05-15,684.618
2006-05-16,687.657
2006-05-17,687.987
2006-05-18,688.766
2006-05-19,685.654
2006-05-22,680.01
2006-05-23,680.261
2006-05-24,682.095
2006-05-25,683.608
2006-05-26,680.548
2006-05-29,686.394
2006-05-30,691.129
2006-05-31,689.079
2006-06-01,677.587
2006-06-02,683.281
2006-06-05,683.443
2006-06-06,674.357
2006-06-07,682.018
2006-06-08,681.053
2006-06-09,683.143
2006-06-12,677.618
2006-06-13,665.893
2006-06-14,655.361
2006-06-15,640.065
2006-06-16,646.197
2006-06-19,647.757
2006-06-20,648.139
2006-06-21,652.395
2006-06-22,653.649
2006-06-23,647.094
2006-06-26,649.686
2006-06-27,661.268
2006-06-28,636.353
2006-06-29,639.246
2006-06-30,653.118
2006-07-03,654.326
2006-07-04,658.168
2006-07-05,652.341
2006-07-06,653.711
2006-07-07,670.056
2006-07-10,668.889
2006-07-11,670.098
2006-07-12,666.87
2006-07-13,673.289
2006-07-14,664.104
2006-07-17,658.005
2006-07-18,656.188
2006-07-19,645.415
2006-07-20,647.935
2006-07-21,650.445
2006-07-24,642.607
2006-07-25,648.014
2006-07-26,644.836
2006-07-27,641.131
2006-07-28,639.691
2006-07-31,642.204
2006-08-01,643.33
2006-08-02,639.43
2006-08-03,640.045
2006-08-04,651.466
2006-08-07,640.887
2006-08-08,646.711
2006-08-09,644.25
2006-08-10,647.165
2006-08-11,643.31
2006-08-14,636.135
2006-08-15,639.305
2006-08-16,644.252
2006-08-17,646.774
2006-08-18,641.035
2006-08-21,639.288
2006-08-22,633.495
2006-08-23,638.807
2006-08-24,642.235
2006-08-25,638.442
2006-08-28,637.806
2006-08-29,644.994
2006-08-30,651.255
2006-08-31,656.917
2006-09-01,654.681
2006-09-04,650.468
2006-09-05,648.973
2006-09-06,653.923
2006-09-07,650.754
2006-09-08,640.565
2006-09-11,644.371
2006-09-12,646.042
2006-09-13,649.326
2006-09-14,657.864
2006-09-15,665.63
2006-09-18,667.06
2006-09-19,669.384
2006-09-20,660.615
2006-09-21,665.271
2006-09-22,659.837
2006-09-25,665.777
2006-09-26,670.837
2006-09-27,667.526
2006-09-28,674.639
2006-09-29,677.093
2006-10-02,683.431
2006-10-03,684.953
2006-10-04,686.782
2006-10-05,688.103
2006-10-06,688.435
2006-10-09,688.729
2006-10-10,695.777
2006-10-11,695.281
2006-10-12,693.965
2006-10-13,698.521
2006-10-16,706.104
2006-10-17,719.673
2006-10-18,726.062
2006-10-19,729.013
2006-10-20,721.189
2006-10-23,717.243
2006-10-24,714.954
2006-10-25,715.027
2006-10-26,710.477
2006-10-27,715.456
2006-10-30,731.426
2006-10-31,734.422
2006-11-01,740.961
2006-11-02,733.978
2006-11-03,726.345
2006-11-06,729.252
2006-11-07,738.598
2006-11-08,744.111
2006-11-09,749.134
2006-11-10,763.981
2006-11-13,756.973
2006-11-14,757.855
2006-11-15,752.951
2006-11-16,750.113
2006-11-17,754.222
2006-11-20,756.547
2006-11-21,759.531
2006-11-22,762.123
2006-11-23,774.344
2006-11-24,772.018
2006-11-27,766.046
2006-11-28,776.436
2006-11-29,784.445
2006-11-30,793.798
2006-12-01,792.479
2006-12-04,791.781
2006-12-05,795.894
2006-12-06,795.532
2006-12-07,798.622
2006-12-08,809.07
2006-12-11,798.81
2006-12-12,820.004
2006-12-13,817.129
2006-12-14,827.067
2006-12-15,830.917
2006-12-18,828.774
2006-12-19,829.926
2006-12-20,837.47
2006-12-21,839.246
2006-12-22,848.011
2006-12-25,848.011
2006-12-26,847.708
2006-12-27,854.827
2006-12-28,852.281
2006-12-29,859.508
2007-01-01,859.508
2007-01-02,862.677
2007-01-03,857.744
2007-01-04,844.71
2007-01-05,831.883
2007-01-08,831.967
2007-01-09,844.283
2007-01-10,831.886
2007-01-11,831.142
2007-01-12,829.195
2007-01-15,840.841
2007-01-16,836.078
2007-01-17,839.534
2007-01-18,845.754
2007-01-19,839.05
2007-01-22,846.839
2007-01-23,855.231
2007-01-24,855.393
2007-01-25,863.89
2007-01-26,854.844
2007-01-29,853.87
2007-01-30,847.663
2007-01-31,866.578
2007-02-01,856.361
2007-02-02,851.34
2007-02-05,860.129
2007-02-06,855.09
2007-02-07,872.537
2007-02-08,867.447
2007-02-09,862.01
2007-02-12,863.528
2007-02-13,864.91
2007-02-14,867.538
2007-02-15,866.987
2007-02-16,863.542
2007-02-19,862.129
2007-02-20,850.639
2007-02-21,852.455
2007-02-22,851.198
2007-02-23,852.16
2007-02-26,858.073
2007-02-27,855.959
2007-02-28,840.835
2007-03-01,851.677
2007-03-02,849.481
2007-03-05,819.119
2007-03-06,826.597
2007-03-07,846.186
2007-03-08,843.604
2007-03-09,853.531
2007-03-12,855.203
2007-03-13,870.352
2007-03-14,852.635
2007-03-15,858.725
2007-03-16,859.731
2007-03-19,866.937
2007-03-20,867.301
2007-03-21,872.818
2007-03-22,881.357
2007-03-23,874.737
2007-03-26,890.463
2007-03-27,903.735
2007-03-28,887.934
2007-03-29,892.645
2007-03-30,892.125
2007-04-02,904.512
2007-04-03,909.642
2007-04-04,920.77
2007-04-05,924.043
2007-04-06,924.043
2007-04-09,919.446
2007-04-10,930.665
2007-04-11,920.312
2007-04-12,913.299
2007-04-13,937.471
2007-04-16,934.261
2007-04-17,939.172
2007-04-18,942.18
2007-04-19,941.163
2007-04-20,935.704
2007-04-23,937.859
2007-04-24,931.868
2007-04-25,936.135
2007-04-26,935.444
2007-04-27,946.998
2007-04-30,948.483
2007-05-01,941.46
2007-05-02,941.504
2007-05-03,947.152
2007-05-04,948.371
2007-05-07,954.358
2007-05-08,956.06
2007-05-09,964.063
2007-05-10,962.525
2007-05-11,950.403
2007-05-14,966.042
2007-05-15,954.679
2007-05-16,962.339
2007-05-17,984.908
2007-05-18,974.231
2007-05-21,986.345
2007-05-22,980.288
2007-05-23,988.418
2007-05-24,1000.597
2007-05-25,991.858
2007-05-28,990.33
2007-05-29,989.162
2007-05-30,985.423
2007-05-31,1000.0
2007-06-01,1004.326
2007-06-04,1009.463
2007-06-05,1024.418
2007-06-06,1018.304
2007-06-07,1008.272
2007-06-08,994.726
2007-06-11,998.681
2007-06-12,1007.473
2007-06-13,1000.569
2007-06-14,1000.496
2007-06-15,1013.109
2007-06-18,1058.526
2007-06-19,1074.8
2007-06-20,1079.029
2007-06-21,1067.488
2007-06-22,1066.489
2007-06-25,1063.521
2007-06-26,1066.122
2007-06-27,1045.618
2007-06-28,1053.397
2007-06-29,1068.051
2007-07-02,1079.639
2007-07-03,1075.525
2007-07-04,1088.559
2007-07-05,1080.831
2007-07-06,1073.24
2007-07-09,1068.427
2007-07-10,1065.045
2007-07-11,1070.527
2007-07-12,1076.523
2007-07-13,1085.005
2007-07-16,1087.396
2007-07-17,1094.958
2007-07-18,1088.823
2007-07-19,1101.664
2007-07-20,1125.883
2007-07-23,1138.484
2007-07-24,1156.056
2007-07-25,1149.195
2007-07-26,1134.855
2007-07-27,1076.152
2007-07-30,1061.066
2007-07-31,1069.755
2007-08-01,1047.825
2007-08-02,1045.978
2007-08-03,1058.504
2007-08-06,1023.38
2007-08-07,1049.235
2007-08-08,1037.076
2007-08-09,1037.549
2007-08-10,1005.399
2007-08-13,983.614
2007-08-14,963.963
2007-08-15,925.866
2007-08-16,865.53
2007-08-17,857.084
2007-08-20,894.268
2007-08-21,903.324
2007-08-22,908.236
2007-08-23,950.864
2007-08-24,936.066
2007-08-27,953.975
2007-08-28,937.883
2007-08-29,925.349
2007-08-30,932.722
2007-08-31,920.931
2007-09-03,923.851
2007-09-04,919.548
2007-09-05,904.561
2007-09-06,904.747
2007-09-07,909.24
2007-09-10,904.343
2007-09-11,925.625
2007-09-12,934.449
2007-09-13,947.509
2007-09-14,945.307
2007-09-17,945.557
2007-09-18,934.535
2007-09-19,993.649
2007-09-20,1019.386
2007-09-21,1063.422
2007-09-24,1064.77
2007-09-25,1045.044
2007-09-26,1064.367
2007-09-27,1068.827
2007-09-28,1071.921
2007-10-01,1095.447
2007-10-02,1093.159
2007-10-03,1095.516
2007-10-04,1073.066
2007-10-05,1068.183
2007-10-08,1070.497
2007-10-09,1068.359
2007-10-10,1068.757
2007-10-11,1092.192
2007-10-12,1109.642
2007-10-15,1108.733
2007-10-16,1064.023
2007-10-17,1072.598
2007-10-18,1066.864
2007-10-19,1065.286
2007-10-22,1053.7
2007-10-23,1058.327
2007-10-24,1065.111
2007-10-25,1074.222
2007-10-26,1069.25
2007-10-29,1069.77
2007-10-30,1066.33
2007-10-31,1046.253
2007-11-01,1045.595
2007-11-02,1027.78
2007-11-05,1032.857
2007-11-06,1044.714
2007-11-07,1095.034
2007-11-08,1072.454
2007-11-09,1043.55
2007-11-12,1006.144
2007-11-13,1021.435
2007-11-14,1045.87
2007-11-15,1027.707
2007-11-16,1024.663
2007-11-19,1026.555
2007-11-20,1021.425
2007-11-21,1022.538
2007-11-22,1015.161
2007-11-23,1016.37
2007-11-26,1023.636
2007-11-27,1045.149
2007-11-28,1040.152
2007-11-29,1033.628
2007-11-30,1012.132
2007-12-03,1010.59
2007-12-04,1001.187
2007-12-05,995.745
2007-12-06,1008.278
2007-12-07,1036.56
2007-12-10,1023.02
2007-12-11,1020.433
2007-12-12,1020.464
2007-12-13,1009.038
2007-12-14,998.39
2007-12-17,966.68
2007-12-18,962.702
2007-12-19,962.962
2007-12-20,966.979
2007-12-21,993.272
2007-12-24,1000.865
2007-12-25,1000.865
2007-12-26,1004.454
2007-12-27,1011.84
2007-12-28,1006.85
2007-12-31,1002.872
2008-01-01,1002.872
2008-01-02,1006.065
2008-01-03,1011.314
2008-01-04,995.603
2008-01-07,970.126
2008-01-08,972.75
2008-01-09,965.154
2008-01-10,978.674
2008-01-11,973.697
2008-01-14,968.718
2008-01-15,962.762
2008-01-16,931.415
2008-01-17,927.598
2008-01-18,902.457
2008-01-21,876.806
2008-01-22,883.722
2008-01-23,881.434
2008-01-24,907.59
2008-01-25,926.595
2008-01-28,929.607
2008-01-29,927.637
2008-01-30,929.927
2008-01-31,932.062
2008-02-01,955.527
2008-02-04,957.088
2008-02-05,935.431
2008-02-06,935.789
2008-02-07,931.73
2008-02-08,915.502
2008-02-11,901.998
2008-02-12,911.878
2008-02-13,887.536
2008-02-14,905.781
2008-02-15,898.425
2008-02-18,932.65
2008-02-19,939.678
2008-02-20,935.446
2008-02-21,937.719
2008-02-22,939.217
2008-02-25,945.684
2008-02-26,927.858
2008-02-27,935.67
2008-02-28,930.29
2008-02-29,919.604
2008-03-03,923.679
2008-03-04,919.472
2008-03-05,932.926
2008-03-06,924.901
2008-03-07,904.528
2008-03-10,901.161
2008-03-11,909.338
2008-03-12,915.519
2008-03-13,937.451
2008-03-14,916.063
2008-03-17,885.685
2008-03-18,902.088
2008-03-19,903.236
2008-03-20,870.008
2008-03-21,870.008
2008-03-24,879.67
2008-03-25,879.748
2008-03-26,879.451
2008-03-27,867.922
2008-03-28,869.844
2008-03-31,858.593
2008-04-01,873.949
2008-04-02,898.779
2008-04-03,898.988
2008-04-04,902.7
2008-04-07,922.724
2008-04-08,902.454
2008-04-09,889.781
2008-04-10,881.267
2008-04-11,855.936
2008-04-14,854.105
2008-04-15,861.184
2008-04-16,869.807
2008-04-17,869.903
2008-04-18,867.81
2008-04-21,887.024
2008-04-22,889.608
2008-04-23,902.512
2008-04-24,892.512
2008-04-25,887.588
2008-04-28,899.731
2008-04-29,867.816
2008-04-30,885.983
2008-05-01,887.938
2008-05-02,902.97
2008-05-05,912.452
2008-05-06,908.396
2008-05-07,880.587
2008-05-08,882.414
2008-05-09,860.099
2008-05-12,871.18
2008-05-13,872.038
2008-05-14,859.241
2008-05-15,840.034
2008-05-16,877.709
2008-05-19,880.454
2008-05-20,876.593
2008-05-21,868.307
2008-05-22,874.399
2008-05-23,878.816
2008-05-26,882.049
2008-05-27,877.616
2008-05-28,870.149
2008-05-29,873.053
2008-05-30,894.45
2008-06-02,895.82
2008-06-03,862.481
2008-06-04,869.822
2008-06-05,843.833
2008-06-06,837.946
2008-06-09,820.56
2008-06-10,806.463
2008-06-11,804.001
2008-06-12,785.927
2008-06-13,778.156
2008-06-16,779.617
2008-06-17,787.445
2008-06-18,787.177
2008-06-19,781.91
2008-06-20,764.69
2008-06-23,767.02
2008-06-24,764.815
2008-06-25,757.993
2008-06-26,761.971
2008-06-27,747.243
2008-06-30,742.654
2008-07-01,728.911
2008-07-02,725.024
2008-07-03,702.433
2008-07-04,726.683
2008-07-07,708.216
2008-07-08,726.35
2008-07-09,740.3
2008-07-10,716.003
2008-07-11,720.507
2008-07-14,708.309
2008-07-15,704.837
2008-07-16,711.562
2008-07-17,720.256
2008-07-18,722.059
2008-07-21,724.038
2008-07-22,723.981
2008-07-23,727.496
2008-07-24,736.668
2008-07-25,729.884
2008-07-28,738.135
2008-07-29,724.898
2008-07-30,738.484
2008-07-31,753.691
2008-08-01,734.82
2008-08-04,744.698
2008-08-05,729.681
2008-08-06,735.693
2008-08-07,738.211
2008-08-08,704.279
2008-08-11,700.396
2008-08-12,687.533
2008-08-13,690.465
2008-08-14,692.205
2008-08-15,694.743
2008-08-18,704.784
2008-08-19,696.207
2008-08-20,703.717
2008-08-21,714.766
2008-08-22,702.57
2008-08-25,709.573
2008-08-26,693.669
2008-08-27,695.191
2008-08-28,702.777
2008-08-29,710.977
2008-09-01,701.394
2008-09-02,694.624
2008-09-03,685.707
2008-09-04,683.811
2008-09-05,668.458
2008-09-08,687.39
2008-09-09,683.028
2008-09-10,671.318
2008-09-11,644.409
2008-09-12,667.078
2008-09-15,652.227
2008-09-16,627.268
2008-09-17,640.87
2008-09-18,633.416
2008-09-19,644.672
2008-09-22,670.787
2008-09-23,661.162
2008-09-24,667.903
2008-09-25,661.75
2008-09-26,649.716
2008-09-29,644.53
2008-09-30,617.808
2008-10-01,648.57
2008-10-02,647.988
2008-10-03,631.226
2008-10-06,570.78
2008-10-07,565.451
2008-10-08,523.173
2008-10-09,535.474
2008-10-10,489.547
2008-10-13,489.442
2008-10-14,542.009
2008-10-15,521.272
2008-10-16,478.272
2008-10-17,502.409
2008-10-20,530.763
2008-10-21,535.266
2008-10-22,506.614
2008-10-23,482.97
2008-10-24,448.921
2008-10-27,436.848
2008-10-28,431.255
2008-10-29,463.084
2008-10-30,469.522
2008-10-31,479.039
2008-11-03,494.018
2008-11-04,500.324
2008-11-05,509.565
2008-11-06,487.498
2008-11-07,472.19
2008-11-10,490.995
2008-11-11,465.231
2008-11-12,453.808
2008-11-13,446.493
2008-11-14,458.38
2008-11-17,449.381
2008-11-18,442.38
2008-11-19,440.446
2008-11-20,413.529
2008-11-21,398.012
2008-11-24,415.155
2008-11-25,426.215
2008-11-26,434.06
2008-11-27,444.23
2008-11-28,446.361
2008-12-01,424.592
2008-12-02,413.215
2008-12-03,428.134
2008-12-04,431.248
2008-12-05,416.509
2008-12-08,423.99
2008-12-09,432.802
2008-12-10,438.315
2008-12-11,447.406
2008-12-12,431.56
2008-12-15,442.284
2008-12-16,455.148
2008-12-17,476.78
2008-12-18,491.161
2008-12-19,458.369
2008-12-22,459.847
2008-12-23,450.732
2008-12-24,455.267
2008-12-25,455.267
2008-12-26,456.138
2008-12-29,459.842
2008-12-30,451.659
2008-12-31,469.71
2009-01-01,469.71
2009-01-02,470.233
2009-01-05,480.122
2009-01-06,487.389
2009-01-07,491.726
2009-01-08,491.429
2009-01-09,491.379
2009-01-12,483.915
2009-01-13,463.148
2009-01-14,452.094
2009-01-15,434.475
2009-01-16,449.129
2009-01-19,448.417
2009-01-20,429.454
2009-01-21,424.871
2009-01-22,435.081
2009-01-23,431.396
2009-01-26,434.779
2009-01-27,442.056
2009-01-28,446.269
2009-01-29,436.443
2009-01-30,430.184
2009-02-02,425.679
2009-02-03,431.447
2009-02-04,433.622
2009-02-05,437.685
2009-02-06,448.289
2009-02-09,460.338
2009-02-10,449.842
2009-02-11,435.473
2009-02-12,436.796
2009-02-13,446.76
2009-02-16,421.024
2009-02-17,414.707
2009-02-18,407.147
2009-02-19,409.904
2009-02-20,398.713
2009-02-23,396.17
2009-02-24,390.051
2009-02-25,396.402
2009-02-26,391.635
2009-02-27,387.343
2009-03-02,373.653
2009-03-03,367.472
2009-03-04,381.638
2009-03-05,388.148
2009-03-06,381.863
2009-03-09,373.537
2009-03-10,378.65
2009-03-11,387.876
2009-03-12,392.83
2009-03-13,405.55
2009-03-16,412.373
2009-03-17,415.703
2009-03-18,429.172
2009-03-19,462.69
2009-03-20,456.346
2009-03-23,459.633
2009-03-24,464.948
2009-03-25,461.621
2009-03-26,466.116
2009-03-27,469.338
2009-03-30,463.216
2009-03-31,455.338
2009-04-01,450.158
2009-04-02,464.982
2009-04-03,469.363
2009-04-06,486.944
2009-04-07,479.402
2009-04-08,463.884
2009-04-09,471.528
2009-04-10,471.528
2009-04-13,474.848
2009-04-14,479.72
2009-04-15,471.804
2009-04-16,483.441
2009-04-17,489.283
2009-04-20,471.915
2009-04-21,466.08
2009-04-22,465.185
2009-04-23,468.385
2009-04-24,477.925
2009-04-27,477.689
2009-04-28,476.954
2009-04-29,491.796
2009-04-30,500.413
2009-05-01,487.164
2009-05-04,507.241
2009-05-05,519.772
2009-05-06,520.573
2009-05-07,537.827
2009-05-08,537.668
2009-05-11,530.329
2009-05-12,527.367
2009-05-13,518.547
2009-05-14,508.304
2009-05-15,509.532
2009-05-18,507.36
2009-05-19,517.199
2009-05-20,526.406
2009-05-21,515.0
2009-05-22,527.311
2009-05-25,515.356
2009-05-26,523.11
2009-05-27,533.059
2009-05-28,521.103
2009-05-29,540.236
2009-06-01,546.604
2009-06-02,570.149
2009-06-03,562.312
2009-06-04,551.516
2009-06-05,552.267
2009-06-08,530.359
2009-06-09,538.87
2009-06-10,545.635
2009-06-11,548.799
2009-06-12,549.137
2009-06-15,545.309
2009-06-16,539.164
2009-06-17,529.031
2009-06-18,552.447
2009-06-19,549.239
2009-06-22,543.395
2009-06-23,537.46
2009-06-24,541.003
2009-06-25,545.758
2009-06-26,547.698
2009-06-29,556.412
2009-06-30,563.074
2009-07-01,553.53
2009-07-02,535.346
2009-07-03,538.988
2009-07-06,533.013
2009-07-07,541.278
2009-07-08,542.063
2009-07-09,537.664
2009-07-10,534.926
2009-07-13,533.892
2009-07-14,542.058
2009-07-15,554.28
2009-07-16,563.04
2009-07-17,563.792
2009-07-20,576.183
2009-07-21,594.906
2009-07-22,600.225
2009-07-23,609.864
2009-07-24,609.694
2009-07-27,617.108
2009-07-28,625.074
2009-07-29,610.38
2009-07-30,609.942
2009-07-31,614.432
2009-08-03,635.313
2009-08-04,645.648
2009-08-05,646.531
2009-08-06,631.447
2009-08-07,638.039
2009-08-10,633.933
2009-08-11,618.489
2009-08-12,635.889
2009-08-13,659.456
2009-08-14,659.661
2009-08-17,628.745
2009-08-18,636.78
2009-08-19,638.82
2009-08-20,634.883
2009-08-21,639.249
2009-08-24,651.504
2009-08-25,657.895
2009-08-26,656.451
2009-08-27,647.965
2009-08-28,668.902
2009-08-31,656.991
2009-09-01,646.222
2009-09-02,636.031
2009-09-03,649.201
2009-09-04,659.101
2009-09-07,675.637
2009-09-08,675.334
2009-09-09,673.802
2009-09-10,675.059
2009-09-11,685.57
2009-09-14,676.348
2009-09-15,669.763
2009-09-16,685.76
2009-09-17,699.112
2009-09-18,691.732
2009-09-21,683.76
2009-09-22,698.738
2009-09-23,700.794
2009-09-24,692.977
2009-09-25,686.389
2009-09-28,696.682
2009-09-29,700.248
2009-09-30,706.813
2009-10-01,716.004
2009-10-02,703.047
2009-10-05,704.168
2009-10-06,719.69
2009-10-07,704.193
2009-10-08,721.928
2009-10-09,709.788
2009-10-12,712.705
2009-10-13,707.886
2009-10-14,716.869
2009-10-15,720.653
2009-10-16,722.612
2009-10-19,739.508
2009-10-20,751.716
2009-10-21,751.599
2009-10-22,740.581
2009-10-23,744.668
2009-10-26,739.047
2009-10-27,730.228
2009-10-28,721.453
2009-10-29,722.242
2009-10-30,716.214
2009-11-02,702.626
2009-11-03,693.571
2009-11-04,702.564
2009-11-05,687.987
2009-11-06,697.85
2009-11-09,713.117
2009-11-10,711.122
2009-11-11,712.317
2009-11-12,711.585
2009-11-13,713.434
2009-11-16,723.53
2009-11-17,707.606
2009-11-18,715.097
2009-11-19,699.426
2009-11-20,687.052
2009-11-23,693.995
2009-11-24,680.583
2009-11-25,686.848
2009-11-26,672.532
2009-11-27,663.184
2009-11-30,679.55
2009-12-01,695.159
2009-12-02,693.463
2009-12-03,687.836
2009-12-04,674.659
2009-12-07,661.203
2009-12-08,660.355
2009-12-09,659.365
2009-12-10,682.479
2009-12-11,674.228
2009-12-14,669.674
2009-12-15,669.026
2009-12-16,673.556
2009-12-17,661.853
2009-12-18,670.729
2009-12-21,667.615
2009-12-22,667.258
2009-12-23,680.806
2009-12-24,677.679
2009-12-25,677.679
2009-12-28,681.24
2009-12-29,701.336
2009-12-30,698.867
2009-12-31,706.463
2010-01-01,706.463
2010-01-04,712.531
2010-01-05,729.15
2010-01-06,724.82
2010-01-07,726.868
2010-01-08,737.742
2010-01-11,743.491
2010-01-12,739.974
2010-01-13,733.494
2010-01-14,733.637
2010-01-15,722.659
2010-01-18,718.685
2010-01-19,708.517
2010-01-20,692.216
2010-01-21,690.509
2010-01-22,676.135
2010-01-25,679.283
2010-01-26,681.596
2010-01-27,677.974
2010-01-28,674.767
2010-01-29,664.135
2010-02-01,660.815
2010-02-02,663.856
2010-02-03,657.913
2010-02-04,647.856
2010-02-05,631.171
2010-02-08,629.921
2010-02-09,624.456
2010-02-10,628.103
2010-02-11,628.3
2010-02-12,628.01
2010-02-15,628.19
2010-02-16,641.395
2010-02-17,652.899
2010-02-18,653.157
2010-02-19,643.848
2010-02-22,654.058
2010-02-23,646.84
2010-02-24,645.258
2010-02-25,643.969
2010-02-26,653.254
2010-03-01,646.902
2010-03-02,646.658
2010-03-03,649.524
2010-03-04,649.595
2010-03-05,657.452
2010-03-08,663.766
2010-03-09,658.802
2010-03-10,670.668
2010-03-11,661.336
2010-03-12,663.292
2010-03-15,663.867
2010-03-16,663.321
2010-03-17,669.983
2010-03-18,676.099
2010-03-19,672.99
2010-03-22,672.832
2010-03-23,670.174
2010-03-24,664.434
2010-03-25,672.517
2010-03-26,668.181
2010-03-29,673.876
2010-03-30,674.032
2010-03-31,679.124
2010-04-01,680.764
2010-04-02,680.764
2010-04-05,678.309
2010-04-06,686.041
2010-04-07,696.503
2010-04-08,687.377
2010-04-09,696.648
2010-04-12,694.311
2010-04-13,688.488
2010-04-14,702.682
2010-04-15,695.246
2010-04-16,692.308
2010-04-19,684.708
2010-04-20,688.944
2010-04-21,686.529
2010-04-22,685.585
2010-04-23,692.789
2010-04-26,701.256
2010-04-27,693.895
2010-04-28,691.428
2010-04-29,697.819
2010-04-30,703.914
2010-05-03,701.216
2010-05-04,697.392
2010-05-05,681.861
2010-05-06,677.199
2010-05-07,658.478
2010-05-10,669.37
2010-05-11,662.651
2010-05-12,659.713
2010-05-13,668.887
2010-05-14,667.716
2010-05-17,652.379
2010-05-18,649.809
2010-05-19,618.416
2010-05-20,609.621
2010-05-21,607.159
2010-05-24,604.747
2010-05-25,578.31
2010-05-26,590.238
2010-05-27,607.934
2010-05-28,608.104
2010-05-31,611.77
2010-06-01,618.284
2010-06-02,604.855
2010-06-03,606.679
2010-06-04,602.955
2010-06-07,591.328
2010-06-08,581.538
2010-06-09,594.449
2010-06-10,607.193
2010-06-11,618.941
2010-06-14,629.3
2010-06-15,623.262
2010-06-16,630.307
2010-06-17,627.665
2010-06-18,634.04
2010-06-21,648.362
2010-06-22,640.689
2010-06-23,647.03
2010-06-24,641.317
2010-06-25,640.527
2010-06-28,631.667
2010-06-29,616.038
2010-06-30,606.43
2010-07-01,595.662
2010-07-02,601.706
2010-07-05,597.989
2010-07-06,607.596
2010-07-07,614.347
2010-07-08,625.108
2010-07-09,628.93
2010-07-12,634.03
2010-07-13,639.697
2010-07-14,648.75
2010-07-15,639.252
2010-07-16,628.832
2010-07-19,614.802
2010-07-20,632.231
2010-07-21,640.877
2010-07-22,641.935
2010-07-23,647.698
2010-07-26,655.399
2010-07-27,653.51
2010-07-28,650.119
2010-07-29,651.694
2010-07-30,650.454
2010-08-02,659.419
2010-08-03,661.761
2010-08-04,659.961
2010-08-05,652.772
2010-08-06,658.399
2010-08-09,662.638
2010-08-10,652.52
2010-08-11,645.76
2010-08-12,633.019
2010-08-13,635.685
2010-08-16,630.691
2010-08-17,628.35
2010-08-18,639.028
2010-08-19,640.095
2010-08-20,620.038
2010-08-23,633.515
2010-08-24,631.582
2010-08-25,617.369
2010-08-26,631.018
2010-08-27,630.916
2010-08-30,640.131
2010-08-31,628.858
2010-09-01,648.826
2010-09-02,654.931
2010-09-03,661.147
2010-09-06,679.861
2010-09-07,685.036
