Date,FINLAND SMID CAP SMID (Small+Mid Cap)
2005-11-09,500.634
2005-11-10,502.984
2005-11-11,502.084
2005-11-14,501.612
2005-11-15,492.394
2005-11-16,490.158
2005-11-17,497.976
2005-11-18,498.588
2005-11-21,501.34
2005-11-22,500.817
2005-11-23,508.039
2005-11-24,508.315
2005-11-25,507.379
2005-11-28,507.657
2005-11-29,503.235
2005-11-30,506.072
2005-12-01,509.735
2005-12-02,512.58
2005-12-05,517.609
2005-12-06,518.335
2005-12-07,524.467
2005-12-08,525.768
2005-12-09,527.927
2005-12-12,530.097
2005-12-13,528.165
2005-12-14,536.969
2005-12-15,531.723
2005-12-16,539.941
2005-12-19,536.641
2005-12-20,530.915
2005-12-21,529.331
2005-12-22,531.49
2005-12-23,534.798
2005-12-26,534.798
2005-12-27,535.825
2005-12-28,537.382
2005-12-29,535.51
2005-12-30,533.142
2006-01-02,536.887
2006-01-03,553.281
2006-01-04,566.597
2006-01-05,565.773
2006-01-06,568.299
2006-01-09,568.631
2006-01-10,565.948
2006-01-11,572.755
2006-01-12,572.126
2006-01-13,570.126
2006-01-16,574.72
2006-01-17,568.95
2006-01-18,566.081
2006-01-19,571.389
2006-01-20,570.598
2006-01-23,575.128
2006-01-24,576.133
2006-01-25,583.293
2006-01-26,585.531
2006-01-27,587.656
2006-01-30,586.546
2006-01-31,589.542
2006-02-01,592.17
2006-02-02,593.095
2006-02-03,586.367
2006-02-06,592.38
2006-02-07,590.212
2006-02-08,586.22
2006-02-09,591.282
2006-02-10,588.669
2006-02-13,589.349
2006-02-14,589.115
2006-02-15,594.938
2006-02-16,595.242
2006-02-17,601.267
2006-02-20,608.994
2006-02-21,612.954
2006-02-22,608.604
2006-02-23,612.715
2006-02-24,612.011
2006-02-27,617.099
2006-02-28,611.191
2006-03-01,615.583
2006-03-02,615.009
2006-03-03,617.295
2006-03-06,617.767
2006-03-07,609.539
2006-03-08,607.53
2006-03-09,614.765
2006-03-10,615.667
2006-03-13,617.296
2006-03-14,628.602
2006-03-15,630.523
2006-03-16,639.455
2006-03-17,643.208
2006-03-20,648.912
2006-03-21,646.68
2006-03-22,644.075
2006-03-23,638.739
2006-03-24,643.597
2006-03-27,644.356
2006-03-28,642.471
2006-03-29,643.748
2006-03-30,659.408
2006-03-31,655.37
2006-04-03,660.594
2006-04-04,666.642
2006-04-05,670.972
2006-04-06,672.599
2006-04-07,665.337
2006-04-10,662.889
2006-04-11,660.322
2006-04-12,653.324
2006-04-13,653.672
2006-04-14,653.672
2006-04-17,664.055
2006-04-18,663.805
2006-04-19,671.079
2006-04-20,673.561
2006-04-21,679.292
2006-04-24,685.111
2006-04-25,686.946
2006-04-26,683.189
2006-04-27,682.029
2006-04-28,678.671
2006-05-01,679.856
2006-05-02,688.541
2006-05-03,685.655
2006-05-04,696.71
2006-05-05,707.915
2006-05-08,704.929
2006-05-09,711.392
2006-05-10,710.888
2006-05-11,711.587
2006-05-12,695.691
2006-05-15,674.235
2006-05-16,673.147
2006-05-17,650.993
2006-05-18,634.902
2006-05-19,628.045
2006-05-22,601.067
2006-05-23,628.16
2006-05-24,615.226
2006-05-25,616.093
2006-05-26,636.668
2006-05-29,642.039
2006-05-30,634.849
2006-05-31,637.651
2006-06-01,640.44
2006-06-02,653.709
2006-06-05,649.052
2006-06-06,621.084
2006-06-07,615.629
2006-06-08,586.797
2006-06-09,596.325
2006-06-12,584.104
2006-06-13,562.249
2006-06-14,570.406
2006-06-15,591.773
2006-06-16,589.994
2006-06-19,591.535
2006-06-20,593.083
2006-06-21,599.462
2006-06-22,601.454
2006-06-23,598.679
2006-06-26,599.317
2006-06-27,599.916
2006-06-28,593.638
2006-06-29,606.233
2006-06-30,631.602
2006-07-03,640.579
2006-07-04,639.808
2006-07-05,630.131
2006-07-06,634.431
2006-07-07,635.328
2006-07-10,631.473
2006-07-11,628.044
2006-07-12,627.948
2006-07-13,610.944
2006-07-14,600.684
2006-07-17,585.803
2006-07-18,579.569
2006-07-19,603.063
2006-07-20,610.365
2006-07-21,601.614
2006-07-24,603.334
2006-07-25,609.019
2006-07-26,607.517
2006-07-27,620.821
2006-07-28,619.961
2006-07-31,621.253
2006-08-01,621.756
2006-08-02,629.397
2006-08-03,621.352
2006-08-04,632.258
2006-08-07,622.367
2006-08-08,627.47
2006-08-09,632.483
2006-08-10,623.573
2006-08-11,626.659
2006-08-14,629.341
2006-08-15,630.646
2006-08-16,646.276
2006-08-17,646.896
2006-08-18,645.663
2006-08-21,651.648
2006-08-22,647.8
2006-08-23,646.464
2006-08-24,644.92
2006-08-25,640.437
2006-08-28,644.568
2006-08-29,645.481
2006-08-30,654.293
2006-08-31,649.118
2006-09-01,651.021
2006-09-04,654.984
2006-09-05,651.064
2006-09-06,646.702
2006-09-07,634.488
2006-09-08,634.128
2006-09-11,628.956
2006-09-12,635.153
2006-09-13,639.618
2006-09-14,645.065
2006-09-15,640.612
2006-09-18,640.4
2006-09-19,641.09
2006-09-20,641.69
2006-09-21,646.434
2006-09-22,643.211
2006-09-25,630.899
2006-09-26,635.652
2006-09-27,647.069
2006-09-28,650.877
2006-09-29,653.301
2006-10-02,657.87
2006-10-03,653.669
2006-10-04,653.811
2006-10-05,663.547
2006-10-06,659.386
2006-10-09,665.423
2006-10-10,671.626
2006-10-11,674.955
2006-10-12,681.627
2006-10-13,680.336
2006-10-16,687.324
2006-10-17,679.036
2006-10-18,686.473
2006-10-19,692.508
2006-10-20,692.832
2006-10-23,690.64
2006-10-24,694.353
2006-10-25,697.022
2006-10-26,704.151
2006-10-27,707.526
2006-10-30,700.742
2006-10-31,705.833
2006-11-01,705.665
2006-11-02,699.56
2006-11-03,699.838
2006-11-06,708.198
2006-11-07,721.022
2006-11-08,719.213
2006-11-09,734.023
2006-11-10,734.126
2006-11-13,731.384
2006-11-14,737.654
2006-11-15,743.676
2006-11-16,743.782
2006-11-17,738.242
2006-11-20,738.384
2006-11-21,745.385
2006-11-22,757.209
2006-11-23,757.031
2006-11-24,761.143
2006-11-27,748.135
2006-11-28,743.762
2006-11-29,762.145
2006-11-30,762.841
2006-12-01,766.655
2006-12-04,763.907
2006-12-05,774.422
2006-12-06,774.946
2006-12-07,785.43
2006-12-08,784.647
2006-12-11,783.378
2006-12-12,788.903
2006-12-13,792.534
2006-12-14,793.581
2006-12-15,795.984
2006-12-18,799.851
2006-12-19,796.218
2006-12-20,806.997
2006-12-21,803.718
2006-12-22,803.526
2006-12-25,803.526
2006-12-26,802.274
2006-12-27,809.932
2006-12-28,811.807
2006-12-29,815.579
2007-01-01,815.579
2007-01-02,830.229
2007-01-03,818.141
2007-01-04,797.624
2007-01-05,784.711
2007-01-08,791.036
2007-01-09,796.71
2007-01-10,789.306
2007-01-11,795.506
2007-01-12,798.309
2007-01-15,810.453
2007-01-16,806.39
2007-01-17,812.231
2007-01-18,808.36
2007-01-19,814.497
2007-01-22,817.453
2007-01-23,823.154
2007-01-24,830.737
2007-01-25,828.144
2007-01-26,818.114
2007-01-29,824.74
2007-01-30,829.805
2007-01-31,831.384
2007-02-01,834.129
2007-02-02,835.601
2007-02-05,835.33
2007-02-06,835.797
2007-02-07,847.985
2007-02-08,841.602
2007-02-09,849.855
2007-02-12,841.023
2007-02-13,844.064
2007-02-14,862.441
2007-02-15,864.389
2007-02-16,867.665
2007-02-19,876.812
2007-02-20,885.654
2007-02-21,877.291
2007-02-22,884.956
2007-02-23,890.189
2007-02-26,895.082
2007-02-27,862.776
2007-02-28,848.949
2007-03-01,836.95
2007-03-02,846.552
2007-03-05,828.573
2007-03-06,836.915
2007-03-07,852.917
2007-03-08,864.374
2007-03-09,863.146
2007-03-12,868.049
2007-03-13,860.908
2007-03-14,835.471
2007-03-15,854.209
2007-03-16,861.02
2007-03-19,872.525
2007-03-20,874.309
2007-03-21,883.557
2007-03-22,899.635
2007-03-23,895.454
2007-03-26,894.402
2007-03-27,894.951
2007-03-28,892.954
2007-03-29,897.287
2007-03-30,900.662
2007-04-02,905.828
2007-04-03,919.004
2007-04-04,925.257
2007-04-05,930.445
2007-04-06,930.445
2007-04-09,925.597
2007-04-10,940.02
2007-04-11,941.436
2007-04-12,942.898
2007-04-13,947.597
2007-04-16,955.808
2007-04-17,960.08
2007-04-18,957.082
2007-04-19,956.453
2007-04-20,977.153
2007-04-23,982.917
2007-04-24,971.397
2007-04-25,982.708
2007-04-26,982.474
2007-04-27,980.909
2007-04-30,977.859
2007-05-01,974.205
2007-05-02,988.152
2007-05-03,987.124
2007-05-04,994.286
2007-05-07,1003.874
2007-05-08,972.017
2007-05-09,969.905
2007-05-10,962.054
2007-05-11,967.437
2007-05-14,976.747
2007-05-15,981.413
2007-05-16,977.753
2007-05-17,971.847
2007-05-18,973.051
2007-05-21,975.876
2007-05-22,980.315
2007-05-23,987.618
2007-05-24,984.89
2007-05-25,984.395
2007-05-28,989.513
2007-05-29,987.438
2007-05-30,979.604
2007-05-31,1000.0
2007-06-01,1004.762
2007-06-04,1005.99
2007-06-05,1003.863
2007-06-06,979.679
2007-06-07,961.061
2007-06-08,956.998
2007-06-11,970.581
2007-06-12,959.391
2007-06-13,956.932
2007-06-14,979.047
2007-06-15,994.522
2007-06-18,1000.117
2007-06-19,1002.058
2007-06-20,1006.869
2007-06-21,996.955
2007-06-22,999.188
2007-06-25,989.271
2007-06-26,988.395
2007-06-27,974.85
2007-06-28,988.959
2007-06-29,995.52
2007-07-02,1018.006
2007-07-03,1023.238
2007-07-04,1032.721
2007-07-05,1022.169
2007-07-06,1028.304
2007-07-09,1033.472
2007-07-10,1034.947
2007-07-11,1039.295
2007-07-12,1047.408
2007-07-13,1054.588
2007-07-16,1050.666
2007-07-17,1044.943
2007-07-18,1031.553
2007-07-19,1031.869
2007-07-20,1029.475
2007-07-23,1029.225
2007-07-24,1010.895
2007-07-25,979.826
2007-07-26,959.171
2007-07-27,953.561
2007-07-30,961.093
2007-07-31,984.55
2007-08-01,959.258
2007-08-02,962.162
2007-08-03,946.13
2007-08-06,933.057
2007-08-07,940.12
2007-08-08,956.812
2007-08-09,926.171
2007-08-10,890.72
2007-08-13,919.314
2007-08-14,914.058
2007-08-15,901.586
2007-08-16,857.161
2007-08-17,871.636
2007-08-20,884.076
2007-08-21,884.246
2007-08-22,913.084
2007-08-23,921.141
2007-08-24,927.875
2007-08-27,931.827
2007-08-28,911.781
2007-08-29,923.322
2007-08-30,933.087
2007-08-31,942.864
2007-09-03,946.998
2007-09-04,953.726
2007-09-05,947.405
2007-09-06,955.096
2007-09-07,934.243
2007-09-10,919.279
2007-09-11,937.323
2007-09-12,943.556
2007-09-13,945.234
2007-09-14,942.18
2007-09-17,921.987
2007-09-18,931.197
2007-09-19,974.799
2007-09-20,978.305
2007-09-21,995.48
2007-09-24,997.972
2007-09-25,977.019
2007-09-26,990.327
2007-09-27,1001.134
2007-09-28,1001.812
2007-10-01,1006.919
2007-10-02,1003.921
2007-10-03,1001.096
2007-10-04,991.896
2007-10-05,1000.641
2007-10-08,994.334
2007-10-09,1004.218
2007-10-10,1005.246
2007-10-11,1018.45
2007-10-12,1007.048
2007-10-15,1000.075
2007-10-16,981.129
2007-10-17,993.108
2007-10-18,995.307
2007-10-19,996.04
2007-10-22,965.831
2007-10-23,990.57
2007-10-24,986.305
2007-10-25,997.324
2007-10-26,994.832
2007-10-29,1005.053
2007-10-30,1006.867
2007-10-31,1020.322
2007-11-01,1012.556
2007-11-02,1014.658
2007-11-05,1007.014
2007-11-06,1030.059
2007-11-07,1025.902
2007-11-08,1014.405
2007-11-09,989.018
2007-11-12,971.345
2007-11-13,958.522
2007-11-14,972.456
2007-11-15,950.928
2007-11-16,932.967
2007-11-19,900.266
2007-11-20,928.111
2007-11-21,902.174
2007-11-22,898.281
2007-11-23,905.875
2007-11-26,915.885
2007-11-27,899.029
2007-11-28,916.022
2007-11-29,920.757
2007-11-30,927.913
2007-12-03,919.437
2007-12-04,899.587
2007-12-05,909.582
2007-12-06,907.378
2007-12-07,933.203
2007-12-10,940.506
2007-12-11,940.991
2007-12-12,937.521
2007-12-13,903.604
2007-12-14,889.877
2007-12-17,858.405
2007-12-18,861.992
2007-12-19,850.05
2007-12-20,850.74
2007-12-21,870.647
2007-12-24,872.585
2007-12-25,872.585
2007-12-26,878.583
2007-12-27,882.769
2007-12-28,897.362
2007-12-31,892.235
2008-01-01,892.235
2008-01-02,893.629
2008-01-03,884.646
2008-01-04,867.938
2008-01-07,840.411
2008-01-08,846.843
2008-01-09,826.295
2008-01-10,804.394
2008-01-11,807.952
2008-01-14,825.583
2008-01-15,794.075
2008-01-16,769.442
2008-01-17,773.565
2008-01-18,758.429
2008-01-21,723.584
2008-01-22,748.516
2008-01-23,733.33
2008-01-24,784.09
2008-01-25,800.032
2008-01-28,794.379
2008-01-29,818.785
2008-01-30,810.101
2008-01-31,806.489
2008-02-01,834.223
2008-02-04,848.932
2008-02-05,795.97
2008-02-06,804.7
2008-02-07,775.949
2008-02-08,773.291
2008-02-11,768.745
2008-02-12,806.251
2008-02-13,809.021
2008-02-14,819.945
2008-02-15,818.959
2008-02-18,836.106
2008-02-19,843.076
2008-02-20,833.644
2008-02-21,850.978
2008-02-22,838.239
2008-02-25,856.736
2008-02-26,872.638
2008-02-27,886.623
2008-02-28,879.693
2008-02-29,868.278
2008-03-03,857.39
2008-03-04,845.686
2008-03-05,868.755
2008-03-06,869.272
2008-03-07,861.751
2008-03-10,842.801
2008-03-11,852.848
2008-03-12,875.074
2008-03-13,868.008
2008-03-14,869.674
2008-03-17,847.411
2008-03-18,870.552
2008-03-19,861.578
2008-03-20,851.415
2008-03-21,851.415
2008-03-24,850.2
2008-03-25,893.351
2008-03-26,914.094
2008-03-27,924.91
2008-03-28,926.796
2008-03-31,936.679
2008-04-01,949.37
2008-04-02,954.06
2008-04-03,935.13
2008-04-04,941.231
2008-04-07,948.58
2008-04-08,934.462
2008-04-09,933.887
2008-04-10,926.406
2008-04-11,922.13
2008-04-14,909.906
2008-04-15,908.903
2008-04-16,942.81
2008-04-17,934.145
2008-04-18,933.85
2008-04-21,938.572
2008-04-22,938.431
2008-04-23,928.595
2008-04-24,903.217
2008-04-25,920.436
2008-04-28,927.186
2008-04-29,914.322
2008-04-30,915.69
2008-05-01,908.72
2008-05-02,926.115
2008-05-05,935.488
2008-05-06,936.038
2008-05-07,949.193
2008-05-08,947.069
2008-05-09,935.966
2008-05-12,948.804
2008-05-13,953.252
2008-05-14,965.64
2008-05-15,961.288
2008-05-16,978.988
2008-05-19,983.697
2008-05-20,964.613
2008-05-21,970.625
2008-05-22,969.153
2008-05-23,952.567
2008-05-26,947.229
2008-05-27,932.762
2008-05-28,938.166
2008-05-29,936.806
2008-05-30,940.378
2008-06-02,935.431
2008-06-03,942.651
2008-06-04,936.518
2008-06-05,940.781
2008-06-06,933.193
2008-06-09,916.748
2008-06-10,887.286
2008-06-11,867.924
2008-06-12,853.0
2008-06-13,859.267
2008-06-16,873.14
2008-06-17,873.642
2008-06-18,846.432
2008-06-19,836.993
2008-06-20,844.775
2008-06-23,808.679
2008-06-24,806.761
2008-06-25,821.867
2008-06-26,814.98
2008-06-27,817.777
2008-06-30,820.476
2008-07-01,795.31
2008-07-02,795.011
2008-07-03,783.506
2008-07-04,773.355
2008-07-07,783.243
2008-07-08,765.802
2008-07-09,791.359
2008-07-10,782.21
2008-07-11,767.968
2008-07-14,768.803
2008-07-15,755.933
2008-07-16,762.67
2008-07-17,787.31
2008-07-18,792.642
2008-07-21,819.128
2008-07-22,802.817
2008-07-23,800.498
2008-07-24,743.367
2008-07-25,741.182
2008-07-28,733.73
2008-07-29,718.959
2008-07-30,737.158
2008-07-31,736.262
2008-08-01,722.384
2008-08-04,713.468
2008-08-05,734.481
2008-08-06,740.313
2008-08-07,738.356
2008-08-08,738.623
2008-08-11,747.02
2008-08-12,742.584
2008-08-13,720.033
2008-08-14,729.488
2008-08-15,731.657
2008-08-18,727.545
2008-08-19,705.041
2008-08-20,708.854
2008-08-21,711.263
2008-08-22,723.009
2008-08-25,718.013
2008-08-26,708.875
2008-08-27,707.862
2008-08-28,719.507
2008-08-29,723.485
2008-09-01,718.479
2008-09-02,723.04
2008-09-03,715.296
2008-09-04,686.536
2008-09-05,659.923
2008-09-08,677.962
2008-09-09,665.805
2008-09-10,665.036
2008-09-11,655.926
2008-09-12,675.276
2008-09-15,659.986
2008-09-16,643.243
2008-09-17,624.649
2008-09-18,621.79
2008-09-19,674.266
2008-09-22,666.663
2008-09-23,645.803
2008-09-24,637.514
2008-09-25,639.947
2008-09-26,620.195
2008-09-29,582.022
2008-09-30,572.283
2008-10-01,565.232
2008-10-02,547.791
2008-10-03,559.149
2008-10-06,503.208
2008-10-07,500.877
2008-10-08,472.403
2008-10-09,475.555
2008-10-10,449.177
2008-10-13,494.894
2008-10-14,505.947
2008-10-15,470.624
2008-10-16,445.344
2008-10-17,454.939
2008-10-20,458.315
2008-10-21,457.887
2008-10-22,430.594
2008-10-23,424.681
2008-10-24,402.388
2008-10-27,388.273
2008-10-28,393.558
2008-10-29,423.311
2008-10-30,438.696
2008-10-31,443.016
2008-11-03,458.724
2008-11-04,492.134
2008-11-05,492.636
2008-11-06,450.813
2008-11-07,452.129
2008-11-10,463.53
2008-11-11,441.154
2008-11-12,431.704
2008-11-13,425.055
2008-11-14,427.776
2008-11-17,416.389
2008-11-18,408.413
2008-11-19,389.924
2008-11-20,376.414
2008-11-21,364.627
2008-11-24,401.897
2008-11-25,410.456
2008-11-26,408.344
2008-11-27,424.27
2008-11-28,415.088
2008-12-01,389.418
2008-12-02,400.227
2008-12-03,401.381
2008-12-04,399.53
2008-12-05,382.454
2008-12-08,405.739
2008-12-09,409.904
2008-12-10,415.015
2008-12-11,411.057
2008-12-12,403.466
2008-12-15,409.101
2008-12-16,411.655
2008-12-17,424.47
2008-12-18,428.46
2008-12-19,411.54
2008-12-22,408.046
2008-12-23,411.403
2008-12-24,412.716
2008-12-25,412.716
2008-12-26,414.708
2008-12-29,425.557
2008-12-30,433.747
2008-12-31,426.265
2009-01-01,426.265
2009-01-02,450.108
2009-01-05,455.529
2009-01-06,447.142
2009-01-07,448.803
2009-01-08,434.344
2009-01-09,428.71
2009-01-12,424.16
2009-01-13,405.834
2009-01-14,389.856
2009-01-15,383.125
2009-01-16,394.098
2009-01-19,384.138
2009-01-20,373.46
2009-01-21,372.365
2009-01-22,374.908
2009-01-23,366.77
2009-01-26,385.535
2009-01-27,388.61
2009-01-28,404.106
2009-01-29,392.669
2009-01-30,385.865
2009-02-02,374.358
2009-02-03,384.36
2009-02-04,401.035
2009-02-05,393.087
2009-02-06,407.847
2009-02-09,420.931
2009-02-10,409.166
2009-02-11,403.671
2009-02-12,393.474
2009-02-13,399.098
2009-02-16,395.121
2009-02-17,375.416
2009-02-18,369.743
2009-02-19,371.517
2009-02-20,356.959
2009-02-23,352.128
2009-02-24,349.765
2009-02-25,342.733
2009-02-26,350.197
2009-02-27,345.834
2009-03-02,332.241
2009-03-03,322.311
2009-03-04,337.289
2009-03-05,328.702
2009-03-06,326.947
2009-03-09,321.932
2009-03-10,342.235
2009-03-11,348.798
2009-03-12,347.544
2009-03-13,348.957
2009-03-16,358.893
2009-03-17,355.003
2009-03-18,353.565
2009-03-19,375.851
2009-03-20,370.049
2009-03-23,375.632
2009-03-24,367.68
2009-03-25,373.1
2009-03-26,372.058
2009-03-27,360.596
2009-03-30,345.513
2009-03-31,351.935
2009-04-01,353.784
2009-04-02,384.309
2009-04-03,393.699
2009-04-06,394.797
2009-04-07,382.83
2009-04-08,382.403
2009-04-09,391.374
2009-04-10,391.374
2009-04-13,394.692
2009-04-14,405.775
2009-04-15,400.708
2009-04-16,410.648
2009-04-17,410.255
2009-04-20,389.774
2009-04-21,392.266
2009-04-22,413.867
2009-04-23,421.238
2009-04-24,442.669
2009-04-27,441.533
2009-04-28,434.066
2009-04-29,455.045
2009-04-30,461.053
2009-05-01,461.123
2009-05-04,493.922
2009-05-05,491.889
2009-05-06,509.018
2009-05-07,508.532
2009-05-08,522.276
2009-05-11,502.967
2009-05-12,492.609
2009-05-13,469.172
2009-05-14,476.737
2009-05-15,486.257
2009-05-18,491.465
2009-05-19,502.784
2009-05-20,521.434
2009-05-21,520.905
2009-05-22,512.103
2009-05-25,517.304
2009-05-26,509.97
2009-05-27,510.633
2009-05-28,508.751
2009-05-29,515.706
2009-06-01,534.294
2009-06-02,541.883
2009-06-03,522.955
2009-06-04,517.634
2009-06-05,510.664
2009-06-08,497.602
2009-06-09,506.803
2009-06-10,516.658
2009-06-11,525.215
2009-06-12,519.798
2009-06-15,501.021
2009-06-16,504.933
2009-06-17,483.907
2009-06-18,483.762
2009-06-19,482.549
2009-06-22,473.644
2009-06-23,473.773
2009-06-24,491.531
2009-06-25,486.866
2009-06-26,497.024
2009-06-29,507.667
2009-06-30,496.526
2009-07-01,514.063
2009-07-02,499.475
2009-07-03,493.02
2009-07-06,480.736
2009-07-07,484.761
2009-07-08,470.724
2009-07-09,474.15
2009-07-10,467.198
2009-07-13,474.126
2009-07-14,480.945
2009-07-15,505.457
2009-07-16,503.1
2009-07-17,506.023
2009-07-20,518.168
2009-07-21,531.966
2009-07-22,538.675
2009-07-23,544.032
2009-07-24,545.025
2009-07-27,549.506
2009-07-28,543.281
2009-07-29,537.66
2009-07-30,553.788
2009-07-31,558.326
2009-08-03,586.188
2009-08-04,580.038
2009-08-05,586.589
2009-08-06,585.889
2009-08-07,582.652
2009-08-10,575.358
2009-08-11,567.572
2009-08-12,578.212
2009-08-13,594.411
2009-08-14,596.713
2009-08-17,573.271
2009-08-18,579.469
2009-08-19,583.851
2009-08-20,596.443
2009-08-21,612.277
2009-08-24,626.298
2009-08-25,629.018
2009-08-26,616.963
2009-08-27,617.799
2009-08-28,633.463
2009-08-31,620.75
2009-09-01,607.827
2009-09-02,590.348
2009-09-03,599.264
2009-09-04,607.52
2009-09-07,628.13
2009-09-08,644.834
2009-09-09,653.93
2009-09-10,653.524
2009-09-11,661.824
2009-09-14,655.951
2009-09-15,659.42
2009-09-16,675.116
2009-09-17,683.699
2009-09-18,681.331
2009-09-21,671.759
2009-09-22,682.912
2009-09-23,682.818
2009-09-24,665.374
2009-09-25,659.204
2009-09-28,667.615
2009-09-29,657.293
2009-09-30,655.663
2009-10-01,638.721
2009-10-02,624.542
2009-10-05,632.008
2009-10-06,657.272
2009-10-07,649.674
2009-10-08,662.374
2009-10-09,664.431
2009-10-12,670.575
2009-10-13,667.749
2009-10-14,682.293
2009-10-15,684.983
2009-10-16,683.813
2009-10-19,693.418
2009-10-20,695.65
2009-10-21,693.957
2009-10-22,685.227
2009-10-23,684.688
2009-10-26,668.528
2009-10-27,654.902
2009-10-28,630.687
2009-10-29,650.604
2009-10-30,643.368
2009-11-02,647.861
2009-11-03,634.126
2009-11-04,657.059
2009-11-05,663.262
2009-11-06,664.879
2009-11-09,682.567
2009-11-10,680.756
2009-11-11,692.225
2009-11-12,690.981
2009-11-13,691.946
2009-11-16,713.372
2009-11-17,697.325
2009-11-18,711.692
2009-11-19,691.5
2009-11-20,689.448
2009-11-23,709.386
2009-11-24,701.952
2009-11-25,706.427
2009-11-26,679.862
2009-11-27,689.853
2009-11-30,680.154
2009-12-01,700.91
2009-12-02,705.357
2009-12-03,702.981
2009-12-04,695.93
2009-12-07,693.303
2009-12-08,682.669
2009-12-09,678.169
2009-12-10,683.29
2009-12-11,686.073
2009-12-14,685.484
2009-12-15,679.13
2009-12-16,679.125
2009-12-17,667.266
2009-12-18,659.712
2009-12-21,668.631
2009-12-22,672.118
2009-12-23,678.668
2009-12-24,679.828
2009-12-25,679.828
2009-12-28,684.099
2009-12-29,692.421
2009-12-30,690.646
2009-12-31,692.892
2010-01-01,692.892
2010-01-04,713.855
2010-01-05,718.131
2010-01-06,716.686
2010-01-07,720.062
2010-01-08,725.485
2010-01-11,732.503
2010-01-12,715.696
2010-01-13,721.485
2010-01-14,721.557
2010-01-15,710.684
2010-01-18,719.046
2010-01-19,719.067
2010-01-20,702.029
2010-01-21,697.256
2010-01-22,690.787
2010-01-25,692.181
2010-01-26,678.568
2010-01-27,683.76
2010-01-28,679.23
2010-01-29,682.262
2010-02-01,690.718
2010-02-02,694.687
2010-02-03,690.258
2010-02-04,668.319
2010-02-05,650.657
2010-02-08,640.593
2010-02-09,647.304
2010-02-10,646.353
2010-02-11,646.555
2010-02-12,636.935
2010-02-15,637.239
2010-02-16,650.464
2010-02-17,659.421
2010-02-18,662.961
2010-02-19,658.437
2010-02-22,666.547
2010-02-23,663.661
2010-02-24,666.765
2010-02-25,654.632
2010-02-26,666.777
2010-03-01,671.091
2010-03-02,684.31
2010-03-03,699.986
2010-03-04,697.179
2010-03-05,702.3
2010-03-08,709.954
2010-03-09,708.5
2010-03-10,719.218
2010-03-11,715.151
2010-03-12,733.839
2010-03-15,721.275
2010-03-16,732.347
2010-03-17,736.423
2010-03-18,724.347
2010-03-19,712.744
2010-03-22,721.861
2010-03-23,729.472
2010-03-24,720.885
2010-03-25,731.941
2010-03-26,742.335
2010-03-29,743.279
2010-03-30,736.218
2010-03-31,743.563
2010-04-01,754.491
2010-04-02,754.491
2010-04-05,752.763
2010-04-06,756.051
2010-04-07,751.956
2010-04-08,747.374
2010-04-09,759.034
2010-04-12,771.051
2010-04-13,766.483
2010-04-14,775.81
2010-04-15,774.383
2010-04-16,760.891
2010-04-19,750.156
2010-04-20,771.092
2010-04-21,761.024
2010-04-22,752.012
2010-04-23,766.846
2010-04-26,774.991
2010-04-27,751.607
2010-04-28,733.158
2010-04-29,749.553
2010-04-30,758.503
2010-05-03,752.459
2010-05-04,712.773
2010-05-05,686.403
2010-05-06,669.529
2010-05-07,637.146
2010-05-10,704.307
2010-05-11,687.98
2010-05-12,708.967
2010-05-13,702.565
2010-05-14,674.293
2010-05-17,666.819
2010-05-18,681.084
2010-05-19,653.857
2010-05-20,639.488
2010-05-21,651.247
2010-05-24,640.262
2010-05-25,610.631
2010-05-26,627.381
2010-05-27,650.628
2010-05-28,654.645
2010-05-31,650.497
2010-06-01,652.789
2010-06-02,654.958
2010-06-03,663.339
2010-06-04,641.709
2010-06-07,629.312
2010-06-08,626.627
2010-06-09,647.392
2010-06-10,668.201
2010-06-11,670.118
2010-06-14,696.86
2010-06-15,704.008
2010-06-16,699.03
2010-06-17,701.649
2010-06-18,707.222
2010-06-21,713.982
2010-06-22,707.049
2010-06-23,695.882
2010-06-24,683.471
2010-06-25,682.139
2010-06-28,688.664
2010-06-29,655.117
2010-06-30,657.289
2010-07-01,652.132
2010-07-02,661.175
2010-07-05,653.985
2010-07-06,679.131
2010-07-07,678.696
2010-07-08,690.125
2010-07-09,695.62
2010-07-12,694.406
2010-07-13,714.101
2010-07-14,715.751
2010-07-15,716.014
2010-07-16,707.981
2010-07-19,708.543
2010-07-20,703.064
2010-07-21,713.925
2010-07-22,732.161
2010-07-23,734.363
2010-07-26,748.531
2010-07-27,754.135
2010-07-28,754.674
2010-07-29,760.615
2010-07-30,752.136
2010-08-02,778.591
2010-08-03,782.342
2010-08-04,776.453
2010-08-05,784.187
2010-08-06,788.79
2010-08-09,796.116
2010-08-10,775.545
2010-08-11,741.037
2010-08-12,735.172
2010-08-13,739.158
2010-08-16,743.038
2010-08-17,759.493
2010-08-18,758.236
2010-08-19,748.248
2010-08-20,721.883
2010-08-23,720.881
2010-08-24,707.356
2010-08-25,698.564
2010-08-26,711.461
2010-08-27,714.365
2010-08-30,714.433
2010-08-31,721.749
2010-09-01,750.691
2010-09-02,756.476
2010-09-03,760.78
2010-09-06,760.437
2010-09-07,743.385
2010-09-08,753.626
2010-09-09,760.257
2010-09-10,763.949
2010-09-13,781.131
2010-09-14,784.408
2010-09-15,788.756
