Date,FINLAND SMID CAP SMID (Small+Mid Cap)
2010-09-16,761.223
2010-09-17,763.059
2010-09-20,773.44
2010-09-21,779.472
2010-09-22,784.302
2010-09-23,770.335
2010-09-24,794.336
2010-09-27,793.664
2010-09-28,812.509
2010-09-29,818.418
2010-09-30,825.531
2010-10-01,832.572
2010-10-04,822.582
2010-10-05,840.887
2010-10-06,849.304
2010-10-07,854.769
2010-10-08,856.038
2010-10-11,860.732
2010-10-12,856.904
2010-10-13,878.533
2010-10-14,871.649
2010-10-15,856.595
2010-10-18,846.834
2010-10-19,831.845
2010-10-20,855.455
2010-10-21,873.508
2010-10-22,863.71
2010-10-25,878.025
2010-10-26,864.514
2010-10-27,851.899
2010-10-28,844.499
2010-10-29,838.168
2010-11-01,845.584
2010-11-02,855.474
2010-11-03,852.492
2010-11-04,884.588
2010-11-05,872.739
2010-11-08,860.425
2010-11-09,879.157
2010-11-10,858.328
2010-11-11,851.272
2010-11-12,844.32
2010-11-15,849.312
2010-11-16,822.315
2010-11-17,825.338
2010-11-18,844.002
2010-11-19,846.397
2010-11-22,836.257
2010-11-23,812.308
2010-11-24,826.695
2010-11-25,833.566
2010-11-26,821.217
2010-11-29,797.903
2010-11-30,791.06
2010-12-01,816.176
2010-12-02,842.816
2010-12-03,855.167
2010-12-06,849.032
2010-12-07,862.636
2010-12-08,849.813
2010-12-09,837.191
2010-12-10,838.833
2010-12-13,858.948
2010-12-14,858.67
2010-12-15,860.942
2010-12-16,853.162
2010-12-17,848.796
2010-12-20,854.469
2010-12-21,872.658
2010-12-22,875.655
2010-12-23,871.7
2010-12-24,875.136
2010-12-27,875.353
2010-12-28,875.064
2010-12-29,879.807
2010-12-30,884.336
2010-12-31,893.225
2011-01-03,909.166
2011-01-04,899.66
2011-01-05,877.733
2011-01-06,870.454
2011-01-07,871.55
2011-01-10,851.626
2011-01-11,868.077
2011-01-12,892.088
2011-01-13,902.454
2011-01-14,904.14
2011-01-17,895.468
2011-01-18,913.478
2011-01-19,904.108
2011-01-20,883.104
2011-01-21,903.889
2011-01-24,912.172
2011-01-25,918.459
2011-01-26,929.468
2011-01-27,932.467
2011-01-28,926.849
2011-01-31,927.838
2011-02-01,944.569
2011-02-02,927.862
2011-02-03,907.838
2011-02-04,908.09
2011-02-07,918.703
2011-02-08,924.47
2011-02-09,927.641
2011-02-10,915.186
2011-02-11,918.986
2011-02-14,918.656
2011-02-15,911.926
2011-02-16,915.236
2011-02-17,911.6
2011-02-18,922.826
2011-02-21,916.169
2011-02-22,918.923
2011-02-23,901.611
2011-02-24,901.325
2011-02-25,909.851
2011-02-28,920.034
2011-03-01,926.128
2011-03-02,918.469
2011-03-03,937.059
2011-03-04,929.485
2011-03-07,931.811
2011-03-08,926.027
2011-03-09,931.995
2011-03-10,912.141
2011-03-11,898.096
2011-03-14,896.12
2011-03-15,886.328
2011-03-16,872.846
2011-03-17,897.325
2011-03-18,912.994
2011-03-21,938.678
2011-03-22,937.655
2011-03-23,933.504
2011-03-24,951.938
2011-03-25,956.029
2011-03-28,954.973
2011-03-29,955.325
2011-03-30,965.363
2011-03-31,969.039
2011-04-01,978.678
2011-04-04,992.94
2011-04-05,991.161
2011-04-06,999.598
2011-04-07,984.448
2011-04-08,999.705
2011-04-11,1002.938
2011-04-12,983.709
2011-04-13,995.126
2011-04-14,985.357
2011-04-15,980.028
2011-04-18,951.646
2011-04-19,974.339
2011-04-20,1001.442
2011-04-21,1007.577
2011-04-22,1007.577
2011-04-25,1006.851
2011-04-26,1014.837
2011-04-27,1014.67
2011-04-28,1028.334
2011-04-29,1030.418
2011-05-02,1035.005
2011-05-03,1015.864
2011-05-04,1002.215
2011-05-05,976.4
2011-05-06,988.52
2011-05-09,970.292
2011-05-10,985.668
2011-05-11,979.197
2011-05-12,965.858
2011-05-13,966.477
2011-05-16,961.821
2011-05-17,950.995
2011-05-18,957.858
2011-05-19,963.532
2011-05-20,955.852
2011-05-23,929.107
2011-05-24,933.863
2011-05-25,930.908
2011-05-26,925.803
2011-05-27,942.637
2011-05-30,942.516
2011-05-31,957.797
2011-06-01,955.316
2011-06-02,956.277
2011-06-03,947.809
2011-06-06,938.806
2011-06-07,944.572
2011-06-08,919.089
2011-06-09,923.846
2011-06-10,896.427
2011-06-13,891.757
2011-06-14,899.783
2011-06-15,873.072
2011-06-16,852.713
2011-06-17,872.925
2011-06-20,851.915
2011-06-21,875.222
2011-06-22,880.387
2011-06-23,844.467
2011-06-24,845.452
2011-06-27,847.001
2011-06-28,855.488
2011-06-29,891.861
2011-06-30,920.805
2011-07-01,928.234
2011-07-04,934.979
2011-07-05,927.344
2011-07-06,914.008
2011-07-07,930.148
2011-07-08,905.037
2011-07-11,863.152
2011-07-12,852.046
2011-07-13,879.412
2011-07-14,867.371
2011-07-15,850.557
2011-07-18,818.703
2011-07-19,832.995
2011-07-20,845.068
2011-07-21,851.877
2011-07-22,862.145
2011-07-25,855.744
2011-07-26,856.243
2011-07-27,836.526
2011-07-28,813.64
2011-07-29,812.36
2011-08-01,772.643
2011-08-02,744.032
2011-08-03,717.252
2011-08-04,665.439
2011-08-05,654.426
2011-08-08,620.404
2011-08-09,659.872
2011-08-10,643.289
2011-08-11,678.18
2011-08-12,699.474
2011-08-15,722.025
2011-08-16,703.124
2011-08-17,710.855
2011-08-18,653.509
2011-08-19,643.872
2011-08-22,641.671
2011-08-23,644.758
2011-08-24,654.729
2011-08-25,650.791
2011-08-26,647.565
2011-08-29,674.913
2011-08-30,678.184
2011-08-31,705.578
2011-09-01,693.348
2011-09-02,669.351
2011-09-05,635.268
2011-09-06,621.412
2011-09-07,647.383
2011-09-08,647.422
2011-09-09,611.343
2011-09-12,588.35
2011-09-13,595.79
2011-09-14,605.931
2011-09-15,635.284
2011-09-16,644.246
2011-09-19,614.17
2011-09-20,626.056
2011-09-21,617.313
2011-09-22,576.407
2011-09-23,570.548
2011-09-26,570.821
2011-09-27,609.023
2011-09-28,598.594
2011-09-29,609.507
2011-09-30,583.205
2011-10-03,569.233
2011-10-04,543.432
2011-10-05,566.141
2011-10-06,594.182
2011-10-07,595.682
2011-10-10,621.431
2011-10-11,624.319
2011-10-12,650.736
2011-10-13,648.039
2011-10-14,661.509
2011-10-17,632.905
2011-10-18,635.404
2011-10-19,632.577
2011-10-20,617.251
2011-10-21,648.812
2011-10-24,676.792
2011-10-25,673.329
2011-10-26,671.434
2011-10-27,728.071
2011-10-28,724.377
2011-10-31,676.432
2011-11-01,637.693
2011-11-02,657.185
2011-11-03,676.43
2011-11-04,660.564
2011-11-07,659.357
2011-11-08,663.657
2011-11-09,638.349
2011-11-10,629.524
2011-11-11,660.126
2011-11-14,648.988
2011-11-15,635.335
2011-11-16,632.289
2011-11-17,619.999
2011-11-18,610.509
2011-11-21,582.468
2011-11-22,583.804
2011-11-23,569.484
2011-11-24,577.406
2011-11-25,576.349
2011-11-28,618.437
2011-11-29,621.231
2011-11-30,656.595
2011-12-01,645.493
2011-12-02,645.678
2011-12-05,662.018
2011-12-06,657.815
2011-12-07,642.218
2011-12-08,614.035
2011-12-09,623.424
2011-12-12,596.481
2011-12-13,591.195
2011-12-14,565.568
2011-12-15,571.185
2011-12-16,572.636
2011-12-19,567.321
2011-12-20,598.212
2011-12-21,593.946
2011-12-22,605.324
2011-12-23,610.069
2011-12-26,610.069
2011-12-27,608.354
2011-12-28,601.536
2011-12-29,602.939
2011-12-30,614.575
2012-01-02,634.695
2012-01-03,652.002
2012-01-04,638.726
2012-01-05,627.596
2012-01-06,623.721
2012-01-09,622.318
2012-01-10,643.135
2012-01-11,638.487
2012-01-12,651.078
2012-01-13,638.116
2012-01-16,648.587
2012-01-17,667.607
2012-01-18,681.504
2012-01-19,697.842
2012-01-20,698.849
2012-01-23,714.386
2012-01-24,698.527
2012-01-25,701.592
2012-01-26,721.36
2012-01-27,708.031
2012-01-30,690.75
2012-01-31,696.734
2012-02-01,721.271
2012-02-02,726.506
2012-02-03,732.372
2012-02-06,730.596
2012-02-07,731.441
2012-02-08,745.127
2012-02-09,749.071
2012-02-10,734.4
2012-02-13,741.8
2012-02-14,736.295
2012-02-15,741.76
2012-02-16,735.89
2012-02-17,755.824
2012-02-20,777.432
2012-02-21,770.055
2012-02-22,760.914
2012-02-23,758.405
2012-02-24,774.572
2012-02-27,760.052
2012-02-28,760.496
2012-02-29,760.729
2012-03-01,759.997
2012-03-02,755.031
2012-03-05,748.264
2012-03-06,711.376
2012-03-07,727.381
2012-03-08,757.48
2012-03-09,747.952
2012-03-12,750.713
2012-03-13,765.461
2012-03-14,761.63
2012-03-15,768.953
2012-03-16,775.134
2012-03-19,777.98
2012-03-20,762.323
2012-03-21,754.196
2012-03-22,742.207
2012-03-23,751.567
2012-03-26,768.73
2012-03-27,760.797
2012-03-28,750.482
2012-03-29,744.71
2012-03-30,756.882
2012-04-02,759.576
2012-04-03,760.303
2012-04-04,721.34
2012-04-05,721.463
2012-04-06,721.463
2012-04-09,721.877
2012-04-10,692.076
2012-04-11,704.904
2012-04-12,722.76
2012-04-13,706.663
2012-04-16,707.887
2012-04-17,735.467
2012-04-18,726.562
2012-04-19,724.374
2012-04-20,732.276
2012-04-23,706.093
2012-04-24,729.183
2012-04-25,745.439
2012-04-26,739.522
2012-04-27,763.7
2012-04-30,750.396
2012-05-01,749.801
2012-05-02,737.582
2012-05-03,737.151
2012-05-04,715.2
2012-05-07,716.983
2012-05-08,697.927
2012-05-09,692.776
2012-05-10,704.78
2012-05-11,709.704
2012-05-14,678.016
2012-05-15,661.417
2012-05-16,653.148
2012-05-17,651.457
2012-05-18,630.84
2012-05-21,643.987
2012-05-22,662.339
2012-05-23,630.568
2012-05-24,632.74
2012-05-25,625.118
2012-05-28,625.97
2012-05-29,635.775
2012-05-30,614.247
2012-05-31,601.707
2012-06-01,582.088
2012-06-04,578.605
2012-06-05,582.288
2012-06-06,602.8
2012-06-07,619.874
2012-06-08,609.376
2012-06-11,609.864
2012-06-12,602.458
2012-06-13,590.255
2012-06-14,593.94
2012-06-15,612.527
2012-06-18,608.81
2012-06-19,626.1
2012-06-20,638.797
2012-06-21,628.732
2012-06-22,625.215
2012-06-25,599.917
2012-06-26,591.825
2012-06-27,600.591
2012-06-28,594.188
2012-06-29,636.241
2012-07-02,642.802
2012-07-03,655.242
2012-07-04,649.578
2012-07-05,640.606
2012-07-06,623.277
2012-07-09,617.91
2012-07-10,626.94
2012-07-11,617.964
2012-07-12,608.347
2012-07-13,621.506
2012-07-16,627.245
2012-07-17,625.321
2012-07-18,626.375
2012-07-19,637.967
2012-07-20,615.828
2012-07-23,591.983
2012-07-24,588.636
2012-07-25,595.549
2012-07-26,623.116
2012-07-27,638.299
2012-07-30,644.74
2012-07-31,633.754
2012-08-01,625.677
2012-08-02,603.036
2012-08-03,631.625
2012-08-06,648.281
2012-08-07,654.025
2012-08-08,644.482
2012-08-09,650.608
2012-08-10,644.945
2012-08-13,641.62
2012-08-14,643.081
2012-08-15,637.191
2012-08-16,649.733
2012-08-17,655.513
2012-08-20,654.938
2012-08-21,672.725
2012-08-22,660.79
2012-08-23,657.829
2012-08-24,648.961
2012-08-27,653.999
2012-08-28,646.367
2012-08-29,640.943
2012-08-30,631.59
2012-08-31,644.989
2012-09-03,650.45
2012-09-04,639.831
2012-09-05,644.848
2012-09-06,662.029
2012-09-07,685.745
2012-09-10,684.987
2012-09-11,694.969
2012-09-12,707.292
2012-09-13,706.604
2012-09-14,742.441
2012-09-17,735.895
2012-09-18,718.05
2012-09-19,718.225
2012-09-20,706.209
2012-09-21,709.629
2012-09-24,694.353
2012-09-25,703.623
2012-09-26,681.011
2012-09-27,686.774
2012-09-28,680.202
2012-10-01,690.288
2012-10-02,688.76
2012-10-03,682.894
2012-10-04,689.005
2012-10-05,707.292
2012-10-08,693.286
2012-10-09,687.413
2012-10-10,682.003
2012-10-11,690.105
2012-10-12,687.391
2012-10-15,686.991
2012-10-16,690.274
2012-10-17,705.867
2012-10-18,708.82
2012-10-19,695.074
2012-10-22,693.65
2012-10-23,681.919
2012-10-24,689.295
2012-10-25,681.472
2012-10-26,683.144
2012-10-29,681.534
2012-10-30,695.747
2012-10-31,696.021
2012-11-01,702.71
2012-11-02,706.758
2012-11-05,698.87
2012-11-06,702.416
2012-11-07,689.742
2012-11-08,683.801
2012-11-09,681.16
2012-11-12,679.103
2012-11-13,675.989
2012-11-14,672.032
2012-11-15,669.094
2012-11-16,657.004
2012-11-19,680.583
2012-11-20,681.282
2012-11-21,687.433
2012-11-22,699.575
2012-11-23,709.651
2012-11-26,705.593
2012-11-27,700.696
2012-11-28,696.673
2012-11-29,713.767
2012-11-30,718.76
2012-12-03,727.015
2012-12-04,728.662
2012-12-05,730.939
2012-12-06,726.38
2012-12-07,731.033
2012-12-10,724.147
2012-12-11,737.614
2012-12-12,740.509
2012-12-13,740.749
2012-12-14,742.745
2012-12-17,747.948
2012-12-18,759.099
2012-12-19,759.023
2012-12-20,758.672
2012-12-21,751.356
2012-12-24,752.525
2012-12-25,752.525
2012-12-26,754.065
2012-12-27,753.305
2012-12-28,749.111
2012-12-31,747.014
2013-01-01,747.014
2013-01-02,779.174
2013-01-03,774.9
2013-01-04,776.83
2013-01-07,775.659
2013-01-08,771.667
2013-01-09,770.265
2013-01-10,772.882
2013-01-11,783.119
2013-01-14,779.551
2013-01-15,775.864
2013-01-16,780.273
2013-01-17,795.02
2013-01-18,789.688
2013-01-21,799.287
2013-01-22,801.328
2013-01-23,800.881
2013-01-24,805.129
2013-01-25,811.881
2013-01-28,813.421
2013-01-29,811.172
2013-01-30,816.846
2013-01-31,800.836
2013-02-01,820.682
2013-02-04,797.422
2013-02-05,805.075
2013-02-06,801.476
2013-02-07,793.214
2013-02-08,800.583
2013-02-11,798.615
2013-02-12,807.794
2013-02-13,813.474
2013-02-14,807.314
2013-02-15,810.812
2013-02-18,803.963
2013-02-19,819.457
2013-02-20,821.543
2013-02-21,795.443
2013-02-22,799.334
2013-02-25,803.666
2013-02-26,778.215
2013-02-27,790.852
2013-02-28,789.517
2013-03-01,782.421
2013-03-04,780.186
2013-03-05,793.856
2013-03-06,791.582
2013-03-07,795.785
2013-03-08,793.944
2013-03-11,796.332
2013-03-12,797.577
2013-03-13,791.976
2013-03-14,795.386
2013-03-15,800.284
2013-03-18,787.159
2013-03-19,781.289
2013-03-20,791.06
2013-03-21,780.461
2013-03-22,776.367
2013-03-25,774.103
2013-03-26,769.528
2013-03-27,754.366
2013-03-28,760.621
2013-03-29,760.621
2013-04-01,760.976
2013-04-02,766.927
2013-04-03,765.526
2013-04-04,760.754
2013-04-05,757.589
2013-04-08,748.921
2013-04-09,754.288
2013-04-10,773.069
2013-04-11,781.134
2013-04-12,771.515
2013-04-15,754.866
2013-04-16,750.969
2013-04-17,737.528
2013-04-18,739.532
2013-04-19,743.11
2013-04-22,742.942
2013-04-23,763.869
2013-04-24,772.933
2013-04-25,783.417
2013-04-26,782.638
2013-04-29,790.519
2013-04-30,789.019
2013-05-01,789.558
2013-05-02,776.389
2013-05-03,792.222
2013-05-06,789.19
2013-05-07,797.166
2013-05-08,814.548
2013-05-09,809.694
2013-05-10,809.825
2013-05-13,809.102
2013-05-14,810.41
2013-05-15,804.214
2013-05-16,806.759
2013-05-17,795.419
2013-05-20,803.361
2013-05-21,805.25
2013-05-22,803.409
2013-05-23,784.372
2013-05-24,784.481
2013-05-27,785.374
2013-05-28,788.576
2013-05-29,787.045
2013-05-30,792.394
2013-05-31,777.076
2013-06-03,773.9
2013-06-04,765.818
2013-06-05,751.772
2013-06-06,752.605
2013-06-07,761.304
2013-06-10,761.956
2013-06-11,753.827
2013-06-12,758.014
2013-06-13,761.028
2013-06-14,770.599
2013-06-17,773.813
2013-06-18,773.059
2013-06-19,768.078
2013-06-20,736.51
2013-06-21,734.358
2013-06-24,707.684
2013-06-25,716.599
2013-06-26,723.433
2013-06-27,731.571
2013-06-28,721.976
2013-07-01,730.91
2013-07-02,731.914
2013-07-03,722.085
2013-07-04,732.894
2013-07-05,724.239
2013-07-08,735.316
2013-07-09,745.63
2013-07-10,747.881
2013-07-11,773.701
2013-07-12,771.419
2013-07-15,770.501
2013-07-16,772.621
2013-07-17,773.149
2013-07-18,775.393
2013-07-19,773.353
2013-07-22,774.185
2013-07-23,781.004
2013-07-24,783.402
2013-07-25,776.615
2013-07-26,774.326
2013-07-29,771.015
2013-07-30,773.611
2013-07-31,773.847
2013-08-01,789.966
2013-08-02,792.276
2013-08-05,792.659
2013-08-06,798.987
2013-08-07,796.867
2013-08-08,812.042
2013-08-09,821.458
2013-08-12,826.042
2013-08-13,826.819
2013-08-14,832.181
2013-08-15,823.942
2013-08-16,835.685
2013-08-19,838.153
2013-08-20,832.582
2013-08-21,826.424
2013-08-22,831.337
2013-08-23,839.885
2013-08-26,837.892
2013-08-27,824.873
2013-08-28,816.236
2013-08-29,814.742
2013-08-30,802.023
2013-09-02,816.81
2013-09-03,819.256
2013-09-04,828.398
2013-09-05,827.724
2013-09-06,834.845
2013-09-09,843.674
2013-09-10,868.416
2013-09-11,869.188
2013-09-12,866.613
2013-09-13,866.037
2013-09-16,874.501
2013-09-17,870.706
2013-09-18,870.75
2013-09-19,887.317
2013-09-20,885.192
2013-09-23,876.392
2013-09-24,871.152
2013-09-25,866.68
2013-09-26,866.692
2013-09-27,873.733
2013-09-30,859.762
2013-10-01,866.933
2013-10-02,868.81
2013-10-03,865.584
2013-10-04,853.848
2013-10-07,841.577
2013-10-08,841.927
2013-10-09,834.514
2013-10-10,852.152
2013-10-11,848.1
2013-10-14,848.544
2013-10-15,856.919
2013-10-16,857.57
2013-10-17,855.863
2013-10-18,863.456
2013-10-21,871.168
2013-10-22,874.669
2013-10-23,871.733
2013-10-24,882.109
2013-10-25,880.404
2013-10-28,880.957
2013-10-29,884.408
2013-10-30,891.522
2013-10-31,879.768
2013-11-01,872.623
2013-11-04,886.737
2013-11-05,888.589
2013-11-06,901.485
2013-11-07,897.199
2013-11-08,890.873
2013-11-11,899.271
2013-11-12,888.766
2013-11-13,882.004
2013-11-14,891.267
2013-11-15,898.253
2013-11-18,904.886
2013-11-19,899.932
2013-11-20,896.651
2013-11-21,902.433
2013-11-22,904.978
2013-11-25,907.381
2013-11-26,908.441
2013-11-27,916.72
2013-11-28,918.741
2013-11-29,911.202
2013-12-02,905.096
2013-12-03,882.357
2013-12-04,873.63
2013-12-05,879.647
2013-12-06,881.418
2013-12-09,887.247
2013-12-10,883.898
2013-12-11,882.04
2013-12-12,867.618
2013-12-13,865.027
2013-12-16,877.033
2013-12-17,875.121
2013-12-18,881.664
2013-12-19,891.99
2013-12-20,902.736
2013-12-23,911.09
2013-12-24,908.464
2013-12-25,908.464
2013-12-26,910.159
2013-12-27,930.263
2013-12-30,929.945
2013-12-31,927.589
2014-01-01,927.589
2014-01-02,911.834
2014-01-03,915.118
2014-01-06,917.067
2014-01-07,909.901
2014-01-08,913.885
2014-01-09,924.083
2014-01-10,937.768
2014-01-13,944.78
2014-01-14,945.438
2014-01-15,951.094
2014-01-16,953.002
2014-01-17,951.666
2014-01-20,953.994
2014-01-21,940.799
2014-01-22,944.464
2014-01-23,947.251
2014-01-24,926.346
2014-01-27,912.456
2014-01-28,920.531
2014-01-29,923.845
2014-01-30,909.291
2014-01-31,887.884
2014-02-03,882.118
2014-02-04,888.426
2014-02-05,902.117
2014-02-06,928.013
2014-02-07,932.302
2014-02-10,941.303
2014-02-11,958.949
2014-02-12,951.651
2014-02-13,960.912
2014-02-14,964.037
2014-02-17,968.464
2014-02-18,969.15
2014-02-19,973.986
2014-02-20,970.234
2014-02-21,977.63
2014-02-24,980.008
2014-02-25,988.074
2014-02-26,979.713
2014-02-27,980.99
2014-02-28,993.688
2014-03-03,962.141
2014-03-04,982.228
2014-03-05,986.451
2014-03-06,1002.892
2014-03-07,987.812
2014-03-10,978.946
2014-03-11,977.47
2014-03-12,963.034
2014-03-13,949.178
2014-03-14,948.981
2014-03-17,966.775
2014-03-18,973.536
2014-03-19,962.993
2014-03-20,939.992
2014-03-21,939.085
2014-03-24,925.246
2014-03-25,940.078
2014-03-26,953.06
2014-03-27,945.574
2014-03-28,959.532
2014-03-31,963.067
2014-04-01,989.222
2014-04-02,989.125
2014-04-03,982.754
2014-04-04,987.312
2014-04-07,982.019
2014-04-08,979.664
2014-04-09,994.413
2014-04-10,990.232
2014-04-11,975.355
2014-04-14,958.419
2014-04-15,949.856
2014-04-16,964.689
2014-04-17,969.44
2014-04-18,969.44
2014-04-21,967.233
2014-04-22,982.266
2014-04-23,993.072
2014-04-24,995.762
2014-04-25,985.532
2014-04-28,982.003
2014-04-29,997.358
2014-04-30,999.065
2014-05-01,999.065
2014-05-02,1003.049
2014-05-05,1003.857
2014-05-06,1006.664
2014-05-07,1009.027
2014-05-08,1015.211
2014-05-09,1007.045
2014-05-12,1014.72
2014-05-13,1020.632
2014-05-14,1015.736
2014-05-15,999.882
2014-05-16,989.418
2014-05-19,1000.608
2014-05-20,1004.552
2014-05-21,1007.129
2014-05-22,1011.34
2014-05-23,1013.202
2014-05-26,1019.599
2014-05-27,1015.28
2014-05-28,1009.133
2014-05-29,1010.469
2014-05-30,1007.989
2014-06-02,1020.249
2014-06-03,1010.915
2014-06-04,1011.387
2014-06-05,1017.312
2014-06-06,1028.88
2014-06-09,1030.188
2014-06-10,1024.67
2014-06-11,1013.709
2014-06-12,1015.847
2014-06-13,1009.607
2014-06-16,1008.562
2014-06-17,1007.032
2014-06-18,1013.268
2014-06-19,1014.184
2014-06-20,1009.981
2014-06-23,1012.637
2014-06-24,1002.683
2014-06-25,989.796
2014-06-26,991.884
2014-06-27,993.635
2014-06-30,990.778
2014-07-01,996.145
2014-07-02,996.05
2014-07-03,1006.724
2014-07-04,998.056
2014-07-07,991.692
2014-07-08,978.56
2014-07-09,981.838
2014-07-10,963.821
2014-07-11,960.108
2014-07-14,982.115
2014-07-15,969.701
2014-07-16,980.73
2014-07-17,970.915
2014-07-18,969.867
2014-07-21,974.923
2014-07-22,968.972
2014-07-23,981.795
2014-07-24,974.885
2014-07-25,969.255
2014-07-28,962.875
2014-07-29,959.996
2014-07-30,955.049
2014-07-31,943.772
2014-08-01,939.244
2014-08-04,943.241
2014-08-05,928.152
2014-08-06,911.513
2014-08-07,905.407
2014-08-08,892.717
2014-08-11,907.255
2014-08-12,902.501
2014-08-13,907.508
2014-08-14,908.918
2014-08-15,906.487
2014-08-18,916.04
2014-08-19,926.767
2014-08-20,921.445
2014-08-21,929.265
2014-08-22,922.108
2014-08-25,926.379
2014-08-26,933.366
2014-08-27,941.112
2014-08-28,921.567
2014-08-29,919.618
2014-09-01,914.976
2014-09-02,918.863
2014-09-03,928.791
2014-09-04,926.925
2014-09-05,928.421
2014-09-08,925.664
2014-09-09,916.253
2014-09-10,904.759
2014-09-11,902.911
2014-09-12,900.639
2014-09-15,895.517
2014-09-16,891.599
2014-09-17,898.754
2014-09-18,896.528
2014-09-19,895.641
2014-09-22,891.791
2014-09-23,879.501
2014-09-24,873.642
2014-09-25,866.101
2014-09-26,864.576
2014-09-29,858.069
2014-09-30,860.561
2014-10-01,845.535
2014-10-02,832.977
2014-10-03,832.635
2014-10-06,844.137
2014-10-07,831.607
2014-10-08,818.989
2014-10-09,816.221
2014-10-10,796.978
2014-10-13,798.631
2014-10-14,805.789
2014-10-15,788.843
2014-10-16,789.505
2014-10-17,817.99
2014-10-20,815.575
2014-10-21,827.756
2014-10-22,838.005
2014-10-23,839.039
2014-10-24,830.212
2014-10-27,828.41
2014-10-28,854.685
2014-10-29,854.215
2014-10-30,849.042
2014-10-31,852.039
2014-11-03,843.576
2014-11-04,844.86
2014-11-05,850.511
2014-11-06,849.871
2014-11-07,840.58
2014-11-10,847.217
2014-11-11,847.745
2014-11-12,838.645
2014-11-13,846.737
2014-11-14,848.695
2014-11-17,848.412
2014-11-18,862.808
2014-11-19,864.409
2014-11-20,864.645
2014-11-21,878.082
2014-11-24,891.553
2014-11-25,895.844
2014-11-26,895.205
2014-11-27,888.648
2014-11-28,872.64
2014-12-01,873.563
2014-12-02,869.501
2014-12-03,868.195
2014-12-04,875.167
2014-12-05,877.785
2014-12-08,871.316
2014-12-09,869.139
2014-12-10,865.728
2014-12-11,864.258
2014-12-12,851.549
2014-12-15,831.782
2014-12-16,849.82
2014-12-17,846.891
2014-12-18,862.707
2014-12-19,858.594
2014-12-22,864.304
2014-12-23,868.125
2014-12-24,869.052
2014-12-25,869.052
2014-12-26,867.697
2014-12-29,867.013
2014-12-30,855.256
2014-12-31,850.756
2015-01-01,850.756
2015-01-02,854.948
2015-01-05,834.168
2015-01-06,832.945
2015-01-07,821.547
2015-01-08,835.643
2015-01-09,838.569
2015-01-12,838.056
2015-01-13,843.33
2015-01-14,830.819
2015-01-15,828.756
2015-01-16,836.917
2015-01-19,859.314
2015-01-20,857.04
2015-01-21,867.612
2015-01-22,870.057
2015-01-23,881.041
2015-01-26,894.419
2015-01-27,882.63
2015-01-28,886.595
2015-01-29,881.472
2015-01-30,885.772
2015-02-02,883.042
2015-02-03,906.566
2015-02-04,897.594
2015-02-05,923.638
2015-02-06,916.851
2015-02-09,907.734
2015-02-10,911.826
2015-02-11,906.579
2015-02-12,924.181
2015-02-13,934.553
2015-02-16,931.418
2015-02-17,929.244
2015-02-18,936.592
2015-02-19,936.854
2015-02-20,940.796
2015-02-23,944.151
2015-02-24,951.414
2015-02-25,947.228
2015-02-26,936.263
2015-02-27,934.105
2015-03-02,934.31
2015-03-03,926.606
2015-03-04,914.13
2015-03-05,922.128
2015-03-06,915.95
2015-03-09,915.508
2015-03-10,895.974
2015-03-11,898.22
2015-03-12,901.429
2015-03-13,897.37
2015-03-16,915.506
2015-03-17,917.365
2015-03-18,920.806
2015-03-19,928.752
2015-03-20,953.641
2015-03-23,965.995
2015-03-24,968.197
2015-03-25,968.686
2015-03-26,952.503
2015-03-27,940.344
2015-03-30,945.325
2015-03-31,930.586
2015-04-01,940.061
2015-04-02,953.826
2015-04-03,953.826
2015-04-06,967.061
2015-04-07,962.251
2015-04-08,959.441
2015-04-09,958.442
2015-04-10,965.788
2015-04-13,963.007
2015-04-14,976.088
2015-04-15,973.128
2015-04-16,979.794
2015-04-17,972.621
2015-04-20,977.243
2015-04-21,989.492
2015-04-22,973.343
2015-04-23,974.111
2015-04-24,990.55
2015-04-27,998.823
2015-04-28,973.48
2015-04-29,957.916
2015-04-30,966.969
2015-05-01,968.436
2015-05-04,972.127
2015-05-05,952.165
2015-05-06,961.808
2015-05-07,957.93
2015-05-08,975.793
2015-05-11,964.938
2015-05-12,956.472
2015-05-13,976.984
2015-05-14,979.35
2015-05-15,993.142
2015-05-18,981.454
2015-05-19,981.569
2015-05-20,987.463
2015-05-21,989.785
2015-05-22,980.669
2015-05-25,972.115
2015-05-26,955.005
2015-05-27,959.821
2015-05-28,956.05
2015-05-29,950.941
2015-06-01,949.456
2015-06-02,973.478
2015-06-03,988.147
2015-06-04,977.064
2015-06-05,951.964
2015-06-08,946.864
2015-06-09,948.802
2015-06-10,965.132
2015-06-11,961.199
2015-06-12,952.167
2015-06-15,939.91
2015-06-16,950.433
2015-06-17,937.346
2015-06-18,959.253
2015-06-19,953.028
2015-06-22,985.172
2015-06-23,976.925
2015-06-24,974.663
2015-06-25,978.705
2015-06-26,978.378
2015-06-29,955.206
2015-06-30,942.835
2015-07-01,947.081
2015-07-02,938.731
2015-07-03,933.43
2015-07-06,916.284
2015-07-07,884.363
2015-07-08,900.563
2015-07-09,925.944
2015-07-10,959.805
2015-07-13,962.164
2015-07-14,968.905
2015-07-15,966.956
2015-07-16,977.591
2015-07-17,977.734
2015-07-20,993.233
2015-07-21,973.539
2015-07-22,961.662
