Date,DENMARK LARGE VALUE Large Cap
2010-09-10,775.968
2010-09-13,776.471
2010-09-14,793.913
2010-09-15,784.668
2010-09-16,777.897
2010-09-17,773.168
2010-09-20,785.14
2010-09-21,799.614
2010-09-22,800.901
2010-09-23,802.522
2010-09-24,824.004
2010-09-27,827.929
2010-09-28,819.497
2010-09-29,814.075
2010-09-30,824.424
2010-10-01,813.371
2010-10-04,816.518
2010-10-05,847.941
2010-10-06,863.526
2010-10-07,863.585
2010-10-08,870.397
2010-10-11,881.808
2010-10-12,869.403
2010-10-13,897.925
2010-10-14,890.356
2010-10-15,866.434
2010-10-18,870.898
2010-10-19,843.739
2010-10-20,851.716
2010-10-21,886.364
2010-10-22,877.756
2010-10-25,883.422
2010-10-26,867.632
2010-10-27,851.789
2010-10-28,865.967
2010-10-29,862.409
2010-11-01,873.458
2010-11-02,885.136
2010-11-03,874.197
2010-11-04,901.671
2010-11-05,885.159
2010-11-08,876.152
2010-11-09,832.613
2010-11-10,809.663
2010-11-11,822.413
2010-11-12,811.375
2010-11-15,802.036
2010-11-16,795.904
2010-11-17,790.19
2010-11-18,789.379
2010-11-19,792.815
2010-11-22,783.946
2010-11-23,782.382
2010-11-24,773.014
2010-11-25,784.496
2010-11-26,771.936
2010-11-29,750.613
2010-11-30,747.403
2010-12-01,773.36
2010-12-02,789.073
2010-12-03,797.467
2010-12-06,801.263
2010-12-07,815.473
2010-12-08,816.815
2010-12-09,801.937
2010-12-10,812.24
2010-12-13,818.019
2010-12-14,817.899
2010-12-15,828.661
2010-12-16,827.232
2010-12-17,826.514
2010-12-20,819.696
2010-12-21,831.59
2010-12-22,824.549
2010-12-23,828.735
2010-12-24,832.025
2010-12-27,828.469
2010-12-28,827.789
2010-12-29,832.086
2010-12-30,827.178
2010-12-31,835.792
2011-01-03,861.89
2011-01-04,867.175
2011-01-05,836.305
2011-01-06,833.367
2011-01-07,817.497
2011-01-10,814.868
2011-01-11,821.637
2011-01-12,843.115
2011-01-13,859.497
2011-01-14,868.895
2011-01-17,863.026
2011-01-18,879.63
2011-01-19,889.117
2011-01-20,878.158
2011-01-21,871.707
2011-01-24,883.706
2011-01-25,892.05
2011-01-26,897.34
2011-01-27,912.706
2011-01-28,906.346
2011-01-31,893.754
2011-02-01,917.077
2011-02-02,910.433
2011-02-03,895.573
2011-02-04,887.966
2011-02-07,901.639
2011-02-08,907.472
2011-02-09,911.745
2011-02-10,889.241
2011-02-11,888.009
2011-02-14,892.564
2011-02-15,898.93
2011-02-16,895.831
2011-02-17,899.329
2011-02-18,887.301
2011-02-21,876.982
2011-02-22,874.858
2011-02-23,876.763
2011-02-24,898.801
2011-02-25,892.686
2011-02-28,913.049
2011-03-01,899.585
2011-03-02,886.109
2011-03-03,888.74
2011-03-04,869.975
2011-03-07,864.027
2011-03-08,871.22
2011-03-09,881.827
2011-03-10,871.437
2011-03-11,852.873
2011-03-14,857.552
2011-03-15,843.184
2011-03-16,845.081
2011-03-17,857.247
2011-03-18,880.36
2011-03-21,887.749
2011-03-22,885.121
2011-03-23,885.051
2011-03-24,881.067
2011-03-25,876.283
2011-03-28,871.564
2011-03-29,863.556
2011-03-30,867.868
2011-03-31,866.839
2011-04-01,860.687
2011-04-04,869.481
2011-04-05,877.02
2011-04-06,881.692
2011-04-07,893.659
2011-04-08,905.446
2011-04-11,894.496
2011-04-12,884.763
2011-04-13,888.359
2011-04-14,885.827
2011-04-15,889.237
2011-04-18,850.956
2011-04-19,856.021
2011-04-20,890.187
2011-04-21,893.9
2011-04-22,893.9
2011-04-25,893.254
2011-04-26,900.08
2011-04-27,904.268
2011-04-28,923.518
2011-04-29,945.537
2011-05-02,939.801
2011-05-03,926.692
2011-05-04,919.083
2011-05-05,898.14
2011-05-06,895.556
2011-05-09,878.789
2011-05-10,884.066
2011-05-11,919.156
2011-05-12,918.788
2011-05-13,922.632
2011-05-16,923.294
2011-05-17,913.339
2011-05-18,909.283
2011-05-19,909.943
2011-05-20,903.761
2011-05-23,876.689
2011-05-24,880.733
2011-05-25,874.682
2011-05-26,868.737
2011-05-27,888.226
2011-05-30,878.719
2011-05-31,894.277
2011-06-01,885.406
2011-06-02,886.229
2011-06-03,894.021
2011-06-06,866.79
2011-06-07,849.288
2011-06-08,824.828
2011-06-09,831.068
2011-06-10,817.68
2011-06-13,818.634
2011-06-14,819.472
2011-06-15,784.901
2011-06-16,774.172
2011-06-17,780.493
2011-06-20,761.186
2011-06-21,791.276
2011-06-22,776.012
2011-06-23,736.298
2011-06-24,742.941
2011-06-27,755.506
2011-06-28,760.165
2011-06-29,776.141
2011-06-30,801.008
2011-07-01,804.514
2011-07-04,810.179
2011-07-05,792.125
2011-07-06,781.119
2011-07-07,786.419
2011-07-08,775.675
2011-07-11,737.714
2011-07-12,730.641
2011-07-13,751.365
2011-07-14,740.083
2011-07-15,728.66
2011-07-18,710.856
2011-07-19,729.754
2011-07-20,734.559
2011-07-21,755.611
2011-07-22,766.242
2011-07-25,749.602
2011-07-26,752.408
2011-07-27,743.032
2011-07-28,724.337
2011-07-29,714.904
2011-08-01,701.766
2011-08-02,688.617
2011-08-03,683.576
2011-08-04,650.384
2011-08-05,663.89
2011-08-08,621.477
2011-08-09,627.14
2011-08-10,585.028
2011-08-11,596.523
2011-08-12,600.868
2011-08-15,629.569
2011-08-16,624.889
2011-08-17,652.745
2011-08-18,606.632
2011-08-19,589.747
2011-08-22,590.489
2011-08-23,597.51
2011-08-24,602.616
2011-08-25,580.183
2011-08-26,583.008
2011-08-29,613.847
2011-08-30,613.914
2011-08-31,652.342
2011-09-01,639.223
2011-09-02,608.949
2011-09-05,581.63
2011-09-06,581.179
2011-09-07,606.435
2011-09-08,603.029
2011-09-09,573.148
2011-09-12,556.049
2011-09-13,553.093
2011-09-14,561.849
2011-09-15,595.787
2011-09-16,588.035
2011-09-19,562.287
2011-09-20,580.437
2011-09-21,591.298
2011-09-22,558.143
2011-09-23,554.433
2011-09-26,547.26
2011-09-27,567.873
2011-09-28,563.579
2011-09-29,571.11
2011-09-30,550.584
2011-10-03,546.398
2011-10-04,538.986
2011-10-05,547.098
2011-10-06,553.829
2011-10-07,559.667
2011-10-10,574.633
2011-10-11,575.526
2011-10-12,607.114
2011-10-13,603.248
2011-10-14,620.516
2011-10-17,602.79
2011-10-18,598.197
2011-10-19,601.812
2011-10-20,593.304
2011-10-21,617.327
2011-10-24,637.154
2011-10-25,641.952
2011-10-26,633.163
2011-10-27,669.13
2011-10-28,682.534
2011-10-31,637.021
2011-11-01,599.714
2011-11-02,588.471
2011-11-03,600.953
2011-11-04,602.244
2011-11-07,585.85
2011-11-08,599.208
2011-11-09,581.601
2011-11-10,582.485
2011-11-11,598.054
2011-11-14,600.736
2011-11-15,603.441
2011-11-16,603.552
2011-11-17,600.149
2011-11-18,588.88
2011-11-21,571.091
2011-11-22,561.025
2011-11-23,550.857
2011-11-24,548.846
2011-11-25,548.735
2011-11-28,571.894
2011-11-29,579.986
2011-11-30,633.89
2011-12-01,619.903
2011-12-02,636.687
2011-12-05,643.688
2011-12-06,631.829
2011-12-07,621.926
2011-12-08,610.498
2011-12-09,610.534
2011-12-12,600.684
2011-12-13,595.471
2011-12-14,556.945
2011-12-15,558.12
2011-12-16,560.579
2011-12-19,560.607
2011-12-20,574.583
2011-12-21,576.363
2011-12-22,588.976
2011-12-23,598.214
2011-12-26,598.214
2011-12-27,604.185
2011-12-28,594.991
2011-12-29,599.088
2011-12-30,612.652
2012-01-02,622.852
2012-01-03,630.095
2012-01-04,621.105
2012-01-05,628.704
2012-01-06,611.863
2012-01-09,610.174
2012-01-10,614.672
2012-01-11,604.117
2012-01-12,624.293
2012-01-13,616.151
2012-01-16,611.586
2012-01-17,617.155
2012-01-18,629.853
2012-01-19,634.234
2012-01-20,631.623
2012-01-23,639.016
2012-01-24,639.966
2012-01-25,651.708
2012-01-26,677.755
2012-01-27,659.537
2012-01-30,652.324
2012-01-31,684.07
2012-02-01,720.088
2012-02-02,710.505
2012-02-03,724.146
2012-02-06,722.678
2012-02-07,733.028
2012-02-08,736.002
2012-02-09,746.972
2012-02-10,733.693
2012-02-13,751.818
2012-02-14,748.546
2012-02-15,760.651
2012-02-16,746.854
2012-02-17,780.655
2012-02-20,796.145
2012-02-21,784.888
2012-02-22,738.82
2012-02-23,740.142
2012-02-24,765.066
2012-02-27,733.311
2012-02-28,735.932
2012-02-29,750.896
2012-03-01,774.971
2012-03-02,756.84
2012-03-05,744.996
2012-03-06,710.189
2012-03-07,709.677
2012-03-08,717.451
2012-03-09,735.281
2012-03-12,736.086
2012-03-13,745.112
2012-03-14,731.647
2012-03-15,734.058
2012-03-16,736.358
2012-03-19,728.478
2012-03-20,716.096
2012-03-21,706.192
2012-03-22,710.08
2012-03-23,725.637
2012-03-26,726.79
2012-03-27,714.018
2012-03-28,709.442
2012-03-29,685.145
2012-03-30,714.911
2012-04-02,725.717
2012-04-03,735.836
2012-04-04,700.552
2012-04-05,697.6
2012-04-06,697.6
2012-04-09,698.005
2012-04-10,674.793
2012-04-11,678.081
2012-04-12,697.159
2012-04-13,685.31
2012-04-16,690.389
2012-04-17,692.548
2012-04-18,698.622
2012-04-19,703.822
2012-04-20,698.386
2012-04-23,682.972
2012-04-24,690.397
2012-04-25,689.927
2012-04-26,701.219
2012-04-27,733.564
2012-04-30,738.11
2012-05-01,748.875
2012-05-02,741.28
2012-05-03,741.664
2012-05-04,739.532
2012-05-07,720.554
2012-05-08,704.29
2012-05-09,679.964
2012-05-10,685.795
2012-05-11,673.92
2012-05-14,649.3
2012-05-15,653.321
2012-05-16,611.299
2012-05-17,609.742
2012-05-18,610.383
2012-05-21,615.627
2012-05-22,617.72
2012-05-23,591.05
2012-05-24,592.059
2012-05-25,584.178
2012-05-28,585.415
2012-05-29,598.295
2012-05-30,579.35
2012-05-31,585.352
2012-06-01,566.625
2012-06-04,559.209
2012-06-05,557.666
2012-06-06,573.84
2012-06-07,598.232
2012-06-08,586.826
2012-06-11,593.523
2012-06-12,585.665
2012-06-13,587.148
2012-06-14,580.792
2012-06-15,601.145
2012-06-18,595.545
2012-06-19,613.321
2012-06-20,623.066
2012-06-21,614.31
2012-06-22,608.986
2012-06-25,586.743
2012-06-26,577.304
2012-06-27,579.962
2012-06-28,578.78
2012-06-29,618.661
2012-07-02,620.221
2012-07-03,643.536
2012-07-04,644.747
2012-07-05,631.645
2012-07-06,609.357
2012-07-09,603.807
2012-07-10,616.349
2012-07-11,611.696
2012-07-12,603.207
2012-07-13,620.391
2012-07-16,626.534
2012-07-17,634.814
2012-07-18,645.789
2012-07-19,656.372
2012-07-20,640.668
2012-07-23,612.616
2012-07-24,617.222
2012-07-25,619.134
2012-07-26,639.796
2012-07-27,655.527
2012-07-30,653.964
2012-07-31,654.836
2012-08-01,644.43
2012-08-02,634.423
2012-08-03,656.097
2012-08-06,667.429
2012-08-07,669.089
2012-08-08,660.246
2012-08-09,652.35
2012-08-10,635.959
2012-08-13,638.101
2012-08-14,654.295
2012-08-15,651.006
2012-08-16,650.714
2012-08-17,649.137
2012-08-20,647.87
2012-08-21,661.421
2012-08-22,653.136
2012-08-23,657.395
2012-08-24,636.855
2012-08-27,642.926
2012-08-28,635.722
2012-08-29,637.761
2012-08-30,617.537
2012-08-31,617.083
2012-09-03,623.546
2012-09-04,616.866
2012-09-05,620.329
2012-09-06,630.469
2012-09-07,647.975
2012-09-10,649.88
2012-09-11,649.638
2012-09-12,656.843
2012-09-13,650.394
2012-09-14,695.086
2012-09-17,691.162
2012-09-18,676.121
2012-09-19,693.781
2012-09-20,688.476
2012-09-21,705.368
2012-09-24,693.864
2012-09-25,697.394
2012-09-26,675.625
2012-09-27,675.948
2012-09-28,675.058
2012-10-01,696.88
2012-10-02,700.273
2012-10-03,698.182
2012-10-04,696.593
2012-10-05,705.439
2012-10-08,698.411
2012-10-09,679.924
2012-10-10,661.842
2012-10-11,670.589
2012-10-12,656.201
2012-10-15,656.7
2012-10-16,673.605
2012-10-17,678.451
2012-10-18,684.03
2012-10-19,670.616
2012-10-22,667.776
2012-10-23,655.488
2012-10-24,655.814
2012-10-25,657.197
2012-10-26,656.065
2012-10-29,656.314
2012-10-30,661.309
2012-10-31,657.686
2012-11-01,665.958
2012-11-02,668.707
2012-11-05,652.747
2012-11-06,652.301
2012-11-07,646.793
2012-11-08,639.939
2012-11-09,649.559
2012-11-12,660.581
2012-11-13,659.501
2012-11-14,656.477
2012-11-15,649.653
2012-11-16,644.027
2012-11-19,660.352
2012-11-20,660.886
2012-11-21,662.547
2012-11-22,670.657
2012-11-23,672.636
2012-11-26,663.73
2012-11-27,662.954
2012-11-28,651.175
2012-11-29,662.909
2012-11-30,672.831
2012-12-03,677.574
2012-12-04,670.738
2012-12-05,669.798
2012-12-06,671.219
2012-12-07,669.498
2012-12-10,668.845
2012-12-11,676.674
2012-12-12,686.202
2012-12-13,688.362
2012-12-14,698.2
2012-12-17,697.402
2012-12-18,710.433
2012-12-19,722.942
2012-12-20,715.455
2012-12-21,711.381
2012-12-24,712.481
2012-12-25,712.481
2012-12-26,714.186
2012-12-27,718.213
2012-12-28,709.714
2012-12-31,707.695
2013-01-01,707.695
2013-01-02,742.271
2013-01-03,740.175
2013-01-04,735.777
2013-01-07,743.084
2013-01-08,734.118
2013-01-09,745.696
2013-01-10,769.713
2013-01-11,774.728
2013-01-14,777.708
2013-01-15,774.402
2013-01-16,768.412
2013-01-17,775.533
2013-01-18,778.989
2013-01-21,794.764
2013-01-22,784.645
2013-01-23,773.42
2013-01-24,770.024
2013-01-25,784.739
2013-01-28,779.919
2013-01-29,772.837
2013-01-30,773.246
2013-01-31,752.126
2013-02-01,774.669
2013-02-04,758.339
2013-02-05,760.024
2013-02-06,754.622
2013-02-07,752.281
2013-02-08,755.026
2013-02-11,750.328
2013-02-12,756.963
2013-02-13,755.456
2013-02-14,753.067
2013-02-15,753.049
2013-02-18,752.981
2013-02-19,772.236
2013-02-20,775.067
2013-02-21,754.988
2013-02-22,741.711
2013-02-25,762.169
2013-02-26,752.486
2013-02-27,754.879
2013-02-28,758.08
2013-03-01,740.186
2013-03-04,742.418
2013-03-05,757.332
2013-03-06,759.347
2013-03-07,757.908
2013-03-08,753.23
2013-03-11,754.645
2013-03-12,758.441
2013-03-13,750.689
2013-03-14,758.208
2013-03-15,769.803
2013-03-18,761.485
2013-03-19,757.65
2013-03-20,767.095
2013-03-21,765.054
2013-03-22,765.276
2013-03-25,753.64
2013-03-26,750.358
2013-03-27,735.827
2013-03-28,739.11
2013-03-29,739.11
2013-04-01,739.441
2013-04-02,734.755
2013-04-03,734.857
2013-04-04,720.541
2013-04-05,715.759
2013-04-08,713.994
2013-04-09,714.716
2013-04-10,727.247
2013-04-11,729.189
2013-04-12,708.264
2013-04-15,688.75
2013-04-16,697.322
2013-04-17,675.405
2013-04-18,683.107
2013-04-19,686.206
2013-04-22,691.0
2013-04-23,711.525
2013-04-24,703.801
2013-04-25,704.686
2013-04-26,705.819
2013-04-29,688.993
2013-04-30,688.137
2013-05-01,686.582
2013-05-02,687.351
2013-05-03,709.123
2013-05-06,699.559
2013-05-07,703.776
2013-05-08,707.871
2013-05-09,703.674
2013-05-10,696.915
2013-05-13,690.421
2013-05-14,691.518
2013-05-15,674.639
2013-05-16,688.31
2013-05-17,694.046
2013-05-20,695.74
2013-05-21,698.774
2013-05-22,707.489
2013-05-23,694.086
2013-05-24,691.151
2013-05-27,698.088
2013-05-28,702.858
2013-05-29,706.698
2013-05-30,707.639
2013-05-31,691.613
2013-06-03,698.494
2013-06-04,714.001
2013-06-05,714.81
2013-06-06,705.118
2013-06-07,705.313
2013-06-10,722.111
2013-06-11,713.06
2013-06-12,709.032
2013-06-13,703.761
2013-06-14,706.682
2013-06-17,706.621
2013-06-18,732.771
2013-06-19,738.028
2013-06-20,711.23
2013-06-21,704.975
2013-06-24,688.939
2013-06-25,687.58
2013-06-26,682.686
2013-06-27,685.43
2013-06-28,686.997
2013-07-01,702.526
2013-07-02,717.675
2013-07-03,698.205
2013-07-04,699.797
2013-07-05,692.033
2013-07-08,705.332
2013-07-09,704.118
2013-07-10,723.488
2013-07-11,746.9
2013-07-12,742.875
2013-07-15,731.839
2013-07-16,730.708
2013-07-17,726.387
2013-07-18,729.71
2013-07-19,741.616
2013-07-22,742.877
2013-07-23,751.021
2013-07-24,758.508
2013-07-25,761.113
2013-07-26,752.946
2013-07-29,752.404
2013-07-30,755.335
2013-07-31,752.752
2013-08-01,759.664
2013-08-02,762.52
2013-08-05,758.014
2013-08-06,758.435
2013-08-07,757.409
2013-08-08,770.16
2013-08-09,778.512
2013-08-12,764.35
2013-08-13,780.431
2013-08-14,777.669
2013-08-15,766.14
2013-08-16,842.847
2013-08-19,865.069
2013-08-20,859.28
2013-08-21,853.497
2013-08-22,856.931
2013-08-23,848.557
2013-08-26,848.529
2013-08-27,839.594
2013-08-28,833.734
2013-08-29,825.542
2013-08-30,816.439
2013-09-02,829.449
2013-09-03,831.578
2013-09-04,841.584
2013-09-05,856.74
2013-09-06,861.014
2013-09-09,871.137
2013-09-10,885.188
2013-09-11,887.382
2013-09-12,891.567
2013-09-13,882.404
2013-09-16,883.529
2013-09-17,877.577
2013-09-18,881.02
2013-09-19,902.26
2013-09-20,908.41
2013-09-23,882.223
2013-09-24,893.57
2013-09-25,901.99
2013-09-26,895.542
2013-09-27,902.379
2013-09-30,881.734
2013-10-01,895.129
2013-10-02,906.887
2013-10-03,907.578
2013-10-04,904.25
2013-10-07,908.286
2013-10-08,907.444
2013-10-09,895.69
2013-10-10,905.876
2013-10-11,922.794
2013-10-14,924.433
2013-10-15,909.267
2013-10-16,932.899
2013-10-17,931.705
2013-10-18,933.151
2013-10-21,942.551
2013-10-22,953.719
2013-10-23,944.191
2013-10-24,956.031
2013-10-25,956.538
2013-10-28,942.842
2013-10-29,941.832
2013-10-30,946.377
2013-10-31,928.46
2013-11-01,925.506
2013-11-04,924.391
2013-11-05,919.152
2013-11-06,926.438
2013-11-07,911.301
2013-11-08,923.407
2013-11-11,939.205
2013-11-12,926.38
2013-11-13,933.01
2013-11-14,958.826
2013-11-15,960.731
2013-11-18,966.387
2013-11-19,960.054
2013-11-20,952.876
2013-11-21,953.759
2013-11-22,936.823
2013-11-25,943.782
2013-11-26,955.129
2013-11-27,970.265
2013-11-28,967.026
2013-11-29,976.048
2013-12-02,967.613
2013-12-03,959.786
2013-12-04,951.567
2013-12-05,955.974
2013-12-06,961.885
2013-12-09,965.867
2013-12-10,971.066
2013-12-11,976.712
2013-12-12,966.81
2013-12-13,963.545
2013-12-16,961.636
2013-12-17,960.705
2013-12-18,983.333
2013-12-19,990.254
2013-12-20,999.276
2013-12-23,1017.486
2013-12-24,1014.69
2013-12-25,1014.69
2013-12-26,1016.552
2013-12-27,1044.499
2013-12-30,1050.014
2013-12-31,1047.299
2014-01-01,1047.299
2014-01-02,1047.879
2014-01-03,1060.891
2014-01-06,1062.652
2014-01-07,1096.764
2014-01-08,1102.022
2014-01-09,1108.152
2014-01-10,1131.811
2014-01-13,1153.569
2014-01-14,1178.772
2014-01-15,1176.329
2014-01-16,1162.323
2014-01-17,1152.743
2014-01-20,1141.206
2014-01-21,1148.509
2014-01-22,1144.419
2014-01-23,1154.632
2014-01-24,1142.222
2014-01-27,1099.095
2014-01-28,1114.515
2014-01-29,1101.669
2014-01-30,1106.312
2014-01-31,1078.159
2014-02-03,1072.674
2014-02-04,1053.189
2014-02-05,1055.061
2014-02-06,1072.889
2014-02-07,1103.371
2014-02-10,1112.406
2014-02-11,1128.87
2014-02-12,1129.708
2014-02-13,1127.639
2014-02-14,1142.161
2014-02-17,1144.25
2014-02-18,1143.729
2014-02-19,1148.415
2014-02-20,1141.53
2014-02-21,1160.232
2014-02-24,1174.008
2014-02-25,1181.67
2014-02-26,1168.635
2014-02-27,1133.167
2014-02-28,1182.718
2014-03-03,1146.597
2014-03-04,1178.802
2014-03-05,1174.414
2014-03-06,1177.911
2014-03-07,1161.56
2014-03-10,1149.542
2014-03-11,1167.848
2014-03-12,1132.194
2014-03-13,1126.032
2014-03-14,1099.855
2014-03-17,1110.845
2014-03-18,1114.014
2014-03-19,1112.933
2014-03-20,1089.035
2014-03-21,1102.168
2014-03-24,1091.52
2014-03-25,1095.433
2014-03-26,1103.573
2014-03-27,1104.317
2014-03-28,1140.186
2014-03-31,1161.499
2014-04-01,1163.756
2014-04-02,1179.921
2014-04-03,1189.842
2014-04-04,1179.009
2014-04-07,1163.168
2014-04-08,1160.012
2014-04-09,1166.831
2014-04-10,1152.043
2014-04-11,1145.533
2014-04-14,1106.272
2014-04-15,1104.003
2014-04-16,1124.192
2014-04-17,1126.546
2014-04-18,1126.546
2014-04-21,1123.994
2014-04-22,1140.924
2014-04-23,1129.437
2014-04-24,1129.348
2014-04-25,1121.399
2014-04-28,1134.852
2014-04-29,1152.259
2014-04-30,1166.721
2014-05-01,1172.138
2014-05-02,1173.204
2014-05-05,1173.003
2014-05-06,1171.892
2014-05-07,1161.071
2014-05-08,1160.237
2014-05-09,1157.773
2014-05-12,1186.171
2014-05-13,1182.483
2014-05-14,1193.277
2014-05-15,1187.875
2014-05-16,1186.806
2014-05-19,1179.708
2014-05-20,1195.449
2014-05-21,1237.991
2014-05-22,1246.04
2014-05-23,1251.436
2014-05-26,1261.944
2014-05-27,1266.793
2014-05-28,1271.3
2014-05-29,1272.993
2014-05-30,1275.856
2014-06-02,1272.626
2014-06-03,1261.42
2014-06-04,1261.793
2014-06-05,1261.413
2014-06-06,1293.913
2014-06-09,1289.599
2014-06-10,1290.746
2014-06-11,1269.487
2014-06-12,1268.302
2014-06-13,1264.737
2014-06-16,1252.141
2014-06-17,1184.173
2014-06-18,1215.715
2014-06-19,1217.965
2014-06-20,1193.163
2014-06-23,1195.872
2014-06-24,1189.91
2014-06-25,1181.805
2014-06-26,1195.688
2014-06-27,1205.005
2014-06-30,1214.931
2014-07-01,1224.016
2014-07-02,1240.316
2014-07-03,1238.792
2014-07-04,1234.188
2014-07-07,1214.675
2014-07-08,1200.105
2014-07-09,1201.159
2014-07-10,1193.178
2014-07-11,1197.293
2014-07-14,1204.731
2014-07-15,1190.8
2014-07-16,1194.296
2014-07-17,1188.158
2014-07-18,1176.581
2014-07-21,1165.135
2014-07-22,1174.451
2014-07-23,1194.273
2014-07-24,1185.056
2014-07-25,1171.981
2014-07-28,1165.756
2014-07-29,1161.166
2014-07-30,1160.814
2014-07-31,1147.334
2014-08-01,1125.767
2014-08-04,1124.967
2014-08-05,1135.52
2014-08-06,1130.266
2014-08-07,1119.244
2014-08-08,1119.613
2014-08-11,1138.121
2014-08-12,1144.672
2014-08-13,1163.136
2014-08-14,1165.351
2014-08-15,1174.965
2014-08-18,1189.02
2014-08-19,1242.853
2014-08-20,1252.724
2014-08-21,1263.585
2014-08-22,1253.891
2014-08-25,1258.64
2014-08-26,1265.098
2014-08-27,1261.2
2014-08-28,1250.06
2014-08-29,1234.685
2014-09-01,1232.367
2014-09-02,1245.279
2014-09-03,1256.649
2014-09-04,1253.695
2014-09-05,1259.803
2014-09-08,1266.487
2014-09-09,1270.377
2014-09-10,1272.665
2014-09-11,1269.803
2014-09-12,1272.48
2014-09-15,1270.395
2014-09-16,1257.721
2014-09-17,1299.451
2014-09-18,1285.706
2014-09-19,1292.205
2014-09-22,1285.038
2014-09-23,1276.285
2014-09-24,1229.334
2014-09-25,1194.177
2014-09-26,1215.025
2014-09-29,1189.905
2014-09-30,1174.622
2014-10-01,1159.109
2014-10-02,1132.798
2014-10-03,1147.894
2014-10-06,1148.222
2014-10-07,1131.539
2014-10-08,1108.302
2014-10-09,1108.633
2014-10-10,1074.84
2014-10-13,1077.531
2014-10-14,1072.682
2014-10-15,1046.379
2014-10-16,1026.341
2014-10-17,1048.289
2014-10-20,1058.693
2014-10-21,1092.197
2014-10-22,1109.734
2014-10-23,1117.152
2014-10-24,1111.838
2014-10-27,1126.374
2014-10-28,1138.192
2014-10-29,1164.394
2014-10-30,1143.963
2014-10-31,1152.766
2014-11-03,1136.076
2014-11-04,1124.147
2014-11-05,1079.253
2014-11-06,1081.824
2014-11-07,1074.612
2014-11-10,1100.108
2014-11-11,1061.324
2014-11-12,1038.639
2014-11-13,1036.469
2014-11-14,1032.55
2014-11-17,1022.773
2014-11-18,1052.828
2014-11-19,1056.166
2014-11-20,1039.431
2014-11-21,1041.918
2014-11-24,1058.101
2014-11-25,1072.863
2014-11-26,1082.961
2014-11-27,1048.433
2014-11-28,1037.283
2014-12-01,1017.194
2014-12-02,1008.925
2014-12-03,1008.472
2014-12-04,1003.858
2014-12-05,985.58
2014-12-08,979.298
2014-12-09,971.542
2014-12-10,964.135
2014-12-11,919.292
2014-12-12,944.687
2014-12-15,934.553
2014-12-16,925.152
2014-12-17,945.537
2014-12-18,984.338
2014-12-19,989.057
2014-12-22,1001.708
2014-12-23,1002.829
2014-12-24,1003.814
2014-12-25,1003.814
2014-12-26,1002.271
2014-12-29,1004.309
2014-12-30,997.729
2014-12-31,992.33
2015-01-01,992.33
2015-01-02,1000.207
2015-01-05,958.02
2015-01-06,945.188
2015-01-07,939.371
2015-01-08,973.468
2015-01-09,973.551
2015-01-12,971.341
2015-01-13,993.192
2015-01-14,968.925
2015-01-15,976.467
2015-01-16,962.111
2015-01-19,982.64
2015-01-20,981.867
2015-01-21,999.867
2015-01-22,995.266
2015-01-23,989.095
2015-01-26,1004.277
2015-01-27,995.655
2015-01-28,1010.249
2015-01-29,993.506
2015-01-30,1001.893
2015-02-02,1005.097
2015-02-03,1036.501
2015-02-04,1017.722
2015-02-05,1021.521
2015-02-06,1017.387
2015-02-09,997.6
2015-02-10,981.338
2015-02-11,958.569
2015-02-12,980.857
2015-02-13,1012.98
2015-02-16,1034.472
2015-02-17,1046.981
2015-02-18,1060.784
2015-02-19,1065.753
2015-02-20,1068.446
2015-02-23,1063.871
2015-02-24,1045.942
2015-02-25,1144.048
2015-02-26,1129.124
2015-02-27,1140.261
2015-03-02,1128.139
2015-03-03,1115.368
2015-03-04,1099.849
2015-03-05,1109.184
2015-03-06,1087.073
2015-03-09,1104.931
2015-03-10,1078.264
2015-03-11,1069.414
2015-03-12,1075.531
2015-03-13,1060.775
2015-03-16,1077.414
2015-03-17,1068.509
2015-03-18,1084.209
2015-03-19,1094.966
2015-03-20,1129.987
2015-03-23,1161.66
2015-03-24,1158.916
2015-03-25,1161.849
2015-03-26,1144.396
2015-03-27,1154.239
2015-03-30,1173.464
2015-03-31,1137.327
2015-04-01,1153.629
2015-04-02,1166.777
2015-04-03,1166.777
2015-04-06,1182.596
2015-04-07,1167.659
2015-04-08,1168.545
2015-04-09,1158.928
2015-04-10,1142.206
2015-04-13,1114.084
2015-04-14,1090.546
2015-04-15,1101.652
2015-04-16,1098.682
2015-04-17,1083.775
2015-04-20,1079.426
2015-04-21,1103.031
2015-04-22,1091.375
2015-04-23,1088.081
2015-04-24,1081.103
2015-04-27,1081.728
2015-04-28,1093.14
2015-04-29,1093.312
2015-04-30,1079.29
2015-05-01,1080.58
2015-05-04,1089.472
2015-05-05,1091.608
2015-05-06,1095.149
2015-05-07,1084.119
2015-05-08,1084.876
2015-05-11,1113.948
2015-05-12,1109.569
2015-05-13,1118.004
2015-05-14,1120.381
2015-05-15,1126.547
2015-05-18,1108.5
2015-05-19,1086.363
2015-05-20,1084.941
2015-05-21,1066.977
2015-05-22,1053.45
2015-05-25,1053.45
2015-05-26,1024.636
2015-05-27,1044.909
2015-05-28,1049.945
2015-05-29,1048.87
2015-06-01,1046.431
2015-06-02,1074.415
2015-06-03,1088.513
2015-06-04,1076.838
2015-06-05,1060.329
2015-06-08,1046.924
2015-06-09,1034.648
2015-06-10,1059.56
