Date,DENMARK LARGE VALUE Large Cap
2010-09-10,789.21
2010-09-13,789.722
2010-09-14,807.461
2010-09-15,798.058
2010-09-16,791.172
2010-09-17,786.362
2010-09-20,798.539
2010-09-21,813.26
2010-09-22,814.569
2010-09-23,816.218
2010-09-24,838.067
2010-09-27,842.058
2010-09-28,833.483
2010-09-29,827.968
2010-09-30,838.493
2010-10-01,827.252
2010-10-04,830.453
2010-10-05,862.412
2010-10-06,878.263
2010-10-07,878.323
2010-10-08,885.25
2010-10-11,896.857
2010-10-12,884.24
2010-10-13,913.248
2010-10-14,905.55
2010-10-15,881.22
2010-10-18,885.761
2010-10-19,858.138
2010-10-20,866.251
2010-10-21,901.49
2010-10-22,892.735
2010-10-25,898.498
2010-10-26,882.439
2010-10-27,866.325
2010-10-28,880.745
2010-10-29,877.126
2010-11-01,888.364
2010-11-02,900.241
2010-11-03,889.116
2010-11-04,917.059
2010-11-05,900.265
2010-11-08,891.104
2010-11-09,846.822
2010-11-10,823.481
2010-11-11,836.448
2010-11-12,825.222
2010-11-15,815.724
2010-11-16,809.486
2010-11-17,803.675
2010-11-18,802.851
2010-11-19,806.345
2010-11-22,797.325
2010-11-23,795.734
2010-11-24,786.205
2010-11-25,797.884
2010-11-26,785.11
2010-11-29,763.423
2010-11-30,760.158
2010-12-01,786.558
2010-12-02,802.539
2010-12-03,811.076
2010-12-06,814.937
2010-12-07,829.39
2010-12-08,830.755
2010-12-09,815.623
2010-12-10,826.101
2010-12-13,831.979
2010-12-14,831.857
2010-12-15,842.802
2010-12-16,841.349
2010-12-17,840.619
2010-12-20,833.685
2010-12-21,845.782
2010-12-22,838.62
2010-12-23,842.878
2010-12-24,846.224
2010-12-27,842.608
2010-12-28,841.916
2010-12-29,846.286
2010-12-30,841.294
2010-12-31,850.055
2011-01-03,876.599
2011-01-04,881.974
2011-01-05,850.577
2011-01-06,847.588
2011-01-07,831.448
2011-01-10,828.774
2011-01-11,835.659
2011-01-12,857.503
2011-01-13,874.165
2011-01-14,883.723
2011-01-17,877.754
2011-01-18,894.642
2011-01-19,904.291
2011-01-20,893.144
2011-01-21,886.583
2011-01-24,898.787
2011-01-25,907.274
2011-01-26,912.654
2011-01-27,928.282
2011-01-28,921.813
2011-01-31,909.006
2011-02-01,932.727
2011-02-02,925.97
2011-02-03,910.857
2011-02-04,903.119
2011-02-07,917.026
2011-02-08,922.958
2011-02-09,927.304
2011-02-10,904.416
2011-02-11,903.164
2011-02-14,907.796
2011-02-15,914.27
2011-02-16,911.119
2011-02-17,914.677
2011-02-18,902.443
2011-02-21,891.948
2011-02-22,889.788
2011-02-23,891.726
2011-02-24,914.14
2011-02-25,907.92
2011-02-28,928.631
2011-03-01,914.937
2011-03-02,901.231
2011-03-03,903.907
2011-03-04,884.821
2011-03-07,878.772
2011-03-08,886.088
2011-03-09,896.876
2011-03-10,886.309
2011-03-11,867.428
2011-03-14,872.186
2011-03-15,857.573
2011-03-16,859.503
2011-03-17,871.877
2011-03-18,895.384
2011-03-21,902.899
2011-03-22,900.227
2011-03-23,900.155
2011-03-24,896.103
2011-03-25,891.237
2011-03-28,886.438
2011-03-29,878.293
2011-03-30,882.679
2011-03-31,881.632
2011-04-01,875.375
2011-04-04,884.319
2011-04-05,897.013
2011-04-06,901.791
2011-04-07,914.032
2011-04-08,926.088
2011-04-11,914.888
2011-04-12,904.933
2011-04-13,908.611
2011-04-14,906.021
2011-04-15,909.509
2011-04-18,870.356
2011-04-19,875.536
2011-04-20,910.48
2011-04-21,914.278
2011-04-22,914.278
2011-04-25,913.618
2011-04-26,920.6
2011-04-27,924.883
2011-04-28,944.572
2011-04-29,967.093
2011-05-02,961.226
2011-05-03,947.818
2011-05-04,940.035
2011-05-05,918.615
2011-05-06,915.972
2011-05-09,898.823
2011-05-10,904.22
2011-05-11,940.11
2011-05-12,939.734
2011-05-13,943.665
2011-05-16,944.342
2011-05-17,934.16
2011-05-18,930.012
2011-05-19,930.687
2011-05-20,924.364
2011-05-23,896.674
2011-05-24,900.811
2011-05-25,894.622
2011-05-26,888.541
2011-05-27,908.475
2011-05-30,898.751
2011-05-31,914.664
2011-06-01,905.591
2011-06-02,906.432
2011-06-03,914.402
2011-06-06,886.55
2011-06-07,868.65
2011-06-08,843.632
2011-06-09,850.014
2011-06-10,836.321
2011-06-13,837.296
2011-06-14,838.153
2011-06-15,802.794
2011-06-16,791.821
2011-06-17,798.286
2011-06-20,778.538
2011-06-21,809.315
2011-06-22,793.703
2011-06-23,753.083
2011-06-24,759.878
2011-06-27,772.729
2011-06-28,777.494
2011-06-29,793.835
2011-06-30,819.268
2011-07-01,822.854
2011-07-04,828.649
2011-07-05,810.183
2011-07-06,798.926
2011-07-07,804.347
2011-07-08,793.358
2011-07-11,754.532
2011-07-12,747.297
2011-07-13,768.493
2011-07-14,756.955
2011-07-15,745.271
2011-07-18,727.061
2011-07-19,746.39
2011-07-20,751.305
2011-07-21,772.837
2011-07-22,783.71
2011-07-25,766.691
2011-07-26,769.561
2011-07-27,759.971
2011-07-28,740.85
2011-07-29,731.202
2011-08-01,717.764
2011-08-02,704.315
2011-08-03,699.159
2011-08-04,665.211
2011-08-05,679.025
2011-08-08,635.645
2011-08-09,641.437
2011-08-10,598.365
2011-08-11,610.122
2011-08-12,614.566
2011-08-15,643.921
2011-08-16,639.134
2011-08-17,667.626
2011-08-18,620.461
2011-08-19,603.191
2011-08-22,603.95
2011-08-23,611.132
2011-08-24,616.354
2011-08-25,593.41
2011-08-26,596.299
2011-08-29,627.841
2011-08-30,627.91
2011-08-31,667.214
2011-09-01,653.796
2011-09-02,622.831
2011-09-05,594.889
2011-09-06,594.429
2011-09-07,620.26
2011-09-08,616.776
2011-09-09,586.215
2011-09-12,568.725
2011-09-13,565.702
2011-09-14,574.657
2011-09-15,609.369
2011-09-16,601.44
2011-09-19,575.106
2011-09-20,593.669
2011-09-21,604.778
2011-09-22,570.867
2011-09-23,567.073
2011-09-26,559.735
2011-09-27,580.818
2011-09-28,576.427
2011-09-29,584.129
2011-09-30,563.136
2011-10-03,558.855
2011-10-04,551.273
2011-10-05,559.571
2011-10-06,566.454
2011-10-07,572.426
2011-10-10,587.733
2011-10-11,588.646
2011-10-12,620.954
2011-10-13,617.0
2011-10-14,634.662
2011-10-17,616.532
2011-10-18,611.834
2011-10-19,615.532
2011-10-20,606.83
2011-10-21,631.401
2011-10-24,651.679
2011-10-25,656.587
2011-10-26,647.597
2011-10-27,684.384
2011-10-28,698.093
2011-10-31,651.543
2011-11-01,613.386
2011-11-02,601.887
2011-11-03,614.653
2011-11-04,615.973
2011-11-07,599.205
2011-11-08,612.868
2011-11-09,594.86
2011-11-10,595.764
2011-11-11,611.688
2011-11-14,614.431
2011-11-15,617.198
2011-11-16,617.312
2011-11-17,613.83
2011-11-18,602.304
2011-11-21,584.11
2011-11-22,573.815
2011-11-23,563.415
2011-11-24,561.358
2011-11-25,561.244
2011-11-28,584.931
2011-11-29,593.208
2011-11-30,648.341
2011-12-01,634.035
2011-12-02,651.201
2011-12-05,658.362
2011-12-06,646.233
2011-12-07,636.104
2011-12-08,624.415
2011-12-09,624.453
2011-12-12,614.378
2011-12-13,609.046
2011-12-14,569.642
2011-12-15,570.843
2011-12-16,573.359
2011-12-19,573.387
2011-12-20,587.682
2011-12-21,589.503
2011-12-22,602.403
2011-12-23,611.851
2011-12-26,611.851
2011-12-27,617.958
2011-12-28,608.555
2011-12-29,612.745
2011-12-30,626.618
2012-01-02,637.051
2012-01-03,644.46
2012-01-04,635.264
2012-01-05,643.037
2012-01-06,625.812
2012-01-09,624.085
2012-01-10,628.685
2012-01-11,617.889
2012-01-12,638.526
2012-01-13,630.197
2012-01-16,625.528
2012-01-17,631.224
2012-01-18,644.212
2012-01-19,648.693
2012-01-20,646.022
2012-01-23,653.583
2012-01-24,654.555
2012-01-25,666.565
2012-01-26,693.206
2012-01-27,674.573
2012-01-30,667.195
2012-01-31,699.664
2012-02-01,736.504
2012-02-02,726.702
2012-02-03,740.654
2012-02-06,739.153
2012-02-07,749.739
2012-02-08,752.781
2012-02-09,764.001
2012-02-10,750.419
2012-02-13,768.957
2012-02-14,765.611
2012-02-15,777.992
2012-02-16,763.88
2012-02-17,798.451
2012-02-20,814.295
2012-02-21,802.781
2012-02-22,755.663
2012-02-23,757.015
2012-02-24,782.508
2012-02-27,750.029
2012-02-28,752.709
2012-02-29,768.014
2012-03-01,792.638
2012-03-02,774.094
2012-03-05,761.98
2012-03-06,726.379
2012-03-07,725.856
2012-03-08,733.807
2012-03-09,752.044
2012-03-12,752.867
2012-03-13,762.099
2012-03-14,748.326
2012-03-15,750.792
2012-03-16,753.144
2012-03-19,745.085
2012-03-20,732.421
2012-03-21,722.291
2012-03-22,726.267
2012-03-23,742.179
2012-03-26,743.359
2012-03-27,730.296
2012-03-28,725.615
2012-03-29,700.764
2012-03-30,731.208
2012-04-02,742.261
2012-04-03,752.611
2012-04-04,716.523
2012-04-05,713.504
2012-04-06,713.504
2012-04-09,713.917
2012-04-10,690.176
2012-04-11,693.539
2012-04-12,713.052
2012-04-13,705.499
2012-04-16,710.728
2012-04-17,712.951
2012-04-18,719.204
2012-04-19,724.556
2012-04-20,718.96
2012-04-23,703.092
2012-04-24,710.736
2012-04-25,710.253
2012-04-26,721.877
2012-04-27,755.175
2012-04-30,759.855
2012-05-01,770.937
2012-05-02,763.119
2012-05-03,763.513
2012-05-04,761.319
2012-05-07,741.782
2012-05-08,725.039
2012-05-09,699.996
2012-05-10,705.999
2012-05-11,693.774
2012-05-14,668.428
2012-05-15,672.568
2012-05-16,629.308
2012-05-17,627.705
2012-05-18,628.365
2012-05-21,633.764
2012-05-22,635.919
2012-05-23,608.463
2012-05-24,609.501
2012-05-25,601.388
2012-05-28,602.661
2012-05-29,615.921
2012-05-30,596.418
2012-05-31,602.596
2012-06-01,583.318
2012-06-04,575.683
2012-06-05,574.095
2012-06-06,590.745
2012-06-07,615.856
2012-06-08,604.114
2012-06-11,611.008
2012-06-12,602.918
2012-06-13,604.445
2012-06-14,597.902
2012-06-15,618.855
2012-06-18,613.09
2012-06-19,631.389
2012-06-20,641.422
2012-06-21,632.407
2012-06-22,626.926
2012-06-25,604.029
2012-06-26,594.312
2012-06-27,597.048
2012-06-28,595.831
2012-06-29,636.887
2012-07-02,638.493
2012-07-03,662.495
2012-07-04,663.741
2012-07-05,650.253
2012-07-06,627.309
2012-07-09,621.596
2012-07-10,634.507
2012-07-11,629.717
2012-07-12,620.978
2012-07-13,638.668
2012-07-16,644.992
2012-07-17,653.516
2012-07-18,664.814
2012-07-19,675.708
2012-07-20,659.543
2012-07-23,630.663
2012-07-24,635.406
2012-07-25,637.374
2012-07-26,658.644
2012-07-27,674.839
2012-07-30,673.23
2012-07-31,674.127
2012-08-01,663.415
2012-08-02,653.113
2012-08-03,675.426
2012-08-06,687.092
2012-08-07,688.801
2012-08-08,679.697
2012-08-09,671.568
2012-08-10,654.694
2012-08-13,656.899
2012-08-14,673.571
2012-08-15,670.184
2012-08-16,669.884
2012-08-17,668.261
2012-08-20,666.957
2012-08-21,680.907
2012-08-22,672.377
2012-08-23,676.762
2012-08-24,655.617
2012-08-27,661.867
2012-08-28,654.451
2012-08-29,656.55
2012-08-30,635.73
2012-08-31,635.262
2012-09-03,641.916
2012-09-04,635.039
2012-09-05,638.604
2012-09-06,649.042
2012-09-07,667.064
2012-09-10,669.025
2012-09-11,668.777
2012-09-12,676.193
2012-09-13,669.555
2012-09-14,715.563
2012-09-17,711.523
2012-09-18,696.04
2012-09-19,714.22
2012-09-20,708.758
2012-09-21,726.149
2012-09-24,714.306
2012-09-25,717.939
2012-09-26,695.529
2012-09-27,695.861
2012-09-28,694.945
2012-10-01,717.41
2012-10-02,720.903
2012-10-03,718.751
2012-10-04,717.115
2012-10-05,726.221
2012-10-08,718.987
2012-10-09,699.955
2012-10-10,681.34
2012-10-11,690.345
2012-10-12,675.533
2012-10-15,676.047
2012-10-16,693.45
2012-10-17,698.438
2012-10-18,704.181
2012-10-19,690.372
2012-10-22,687.448
2012-10-23,674.799
2012-10-24,675.135
2012-10-25,676.558
2012-10-26,675.393
2012-10-29,675.649
2012-10-30,680.791
2012-10-31,677.062
2012-11-01,685.577
2012-11-02,688.407
2012-11-05,671.977
2012-11-06,671.518
2012-11-07,665.848
2012-11-08,658.792
2012-11-09,668.695
2012-11-12,680.042
2012-11-13,678.93
2012-11-14,675.817
2012-11-15,668.792
2012-11-16,663.0
2012-11-19,679.806
2012-11-20,680.355
2012-11-21,682.066
2012-11-22,690.415
2012-11-23,692.452
2012-11-26,683.283
2012-11-27,682.485
2012-11-28,670.358
2012-11-29,682.439
2012-11-30,692.652
2012-12-03,697.535
2012-12-04,690.498
2012-12-05,689.53
2012-12-06,690.993
2012-12-07,689.222
2012-12-10,688.55
2012-12-11,696.609
2012-12-12,706.418
2012-12-13,708.641
2012-12-14,718.769
2012-12-17,717.948
2012-12-18,731.362
2012-12-19,744.24
2012-12-20,736.532
2012-12-21,732.338
2012-12-24,733.471
2012-12-25,733.471
2012-12-26,735.227
2012-12-27,739.372
2012-12-28,730.622
2012-12-31,728.544
2013-01-01,728.544
2013-01-02,764.139
2013-01-03,761.98
2013-01-04,757.453
2013-01-07,764.976
2013-01-08,755.746
2013-01-09,767.664
2013-01-10,792.388
2013-01-11,797.552
2013-01-14,800.619
2013-01-15,797.216
2013-01-16,791.049
2013-01-17,798.38
2013-01-18,801.939
2013-01-21,818.178
2013-01-22,807.761
2013-01-23,796.205
2013-01-24,792.709
2013-01-25,807.858
2013-01-28,802.895
2013-01-29,795.605
2013-01-30,796.026
2013-01-31,774.284
2013-02-01,797.49
2013-02-04,780.679
2013-02-05,782.414
2013-02-06,776.854
2013-02-07,774.443
2013-02-08,777.269
2013-02-11,772.432
2013-02-12,779.264
2013-02-13,777.712
2013-02-14,775.252
2013-02-15,775.233
2013-02-18,775.164
2013-02-19,794.986
2013-02-20,797.901
2013-02-21,777.23
2013-02-22,763.562
2013-02-25,784.623
2013-02-26,774.654
2013-02-27,777.118
2013-02-28,780.413
2013-03-01,761.992
2013-03-04,764.29
2013-03-05,779.643
2013-03-06,781.717
2013-03-07,780.236
2013-03-08,775.421
2013-03-11,776.877
2013-03-12,780.785
2013-03-13,772.804
2013-03-14,780.545
2013-03-15,792.482
2013-03-18,783.919
2013-03-19,779.97
2013-03-20,789.694
2013-03-21,787.593
2013-03-22,787.821
2013-03-25,775.843
2013-03-26,772.464
2013-03-27,757.505
2013-03-28,760.884
2013-03-29,760.884
2013-04-01,761.225
2013-04-02,756.401
2013-04-03,756.506
2013-04-04,741.768
2013-04-05,736.845
2013-04-08,735.028
2013-04-09,735.772
2013-04-10,748.672
2013-04-11,750.671
2013-04-12,734.737
2013-04-15,714.494
2013-04-16,723.386
2013-04-17,700.65
2013-04-18,708.639
2013-04-19,711.855
2013-04-22,716.827
2013-04-23,738.119
2013-04-24,730.107
2013-04-25,731.025
2013-04-26,732.2
2013-04-29,714.746
2013-04-30,713.858
2013-05-01,712.244
2013-05-02,713.042
2013-05-03,735.628
2013-05-06,725.706
2013-05-07,730.081
2013-05-08,734.33
2013-05-09,729.975
2013-05-10,722.964
2013-05-13,716.227
2013-05-14,717.365
2013-05-15,699.856
2013-05-16,714.037
2013-05-17,719.987
2013-05-20,721.745
2013-05-21,724.892
2013-05-22,733.933
2013-05-23,720.029
2013-05-24,716.984
2013-05-27,724.181
2013-05-28,729.129
2013-05-29,733.112
2013-05-30,734.089
2013-05-31,717.464
2013-06-03,724.602
2013-06-04,740.689
2013-06-05,741.527
2013-06-06,731.474
2013-06-07,731.675
2013-06-10,749.102
2013-06-11,739.712
2013-06-12,735.534
2013-06-13,730.066
2013-06-14,733.096
2013-06-17,733.033
2013-06-18,760.16
2013-06-19,765.613
2013-06-20,737.814
2013-06-21,731.324
2013-06-24,714.69
2013-06-25,713.28
2013-06-26,708.202
2013-06-27,711.05
2013-06-28,712.675
2013-07-01,728.784
2013-07-02,744.5
2013-07-03,724.302
2013-07-04,725.953
2013-07-05,717.899
2013-07-08,731.696
2013-07-09,730.436
2013-07-10,750.53
2013-07-11,774.817
2013-07-12,770.641
2013-07-15,759.194
2013-07-16,758.02
2013-07-17,753.537
2013-07-18,756.985
2013-07-19,769.336
2013-07-22,770.643
2013-07-23,779.092
2013-07-24,786.859
2013-07-25,789.561
2013-07-26,781.089
2013-07-29,780.527
2013-07-30,783.567
2013-07-31,780.888
2013-08-01,788.058
2013-08-02,791.02
2013-08-05,786.346
2013-08-06,786.783
2013-08-07,785.719
2013-08-08,798.947
2013-08-09,807.611
2013-08-12,792.919
2013-08-13,809.601
2013-08-14,806.736
2013-08-15,794.776
2013-08-16,874.351
2013-08-19,897.403
2013-08-20,891.398
2013-08-21,885.399
2013-08-22,888.961
2013-08-23,880.274
2013-08-26,880.245
2013-08-27,870.976
2013-08-28,864.896
2013-08-29,856.399
2013-08-30,846.955
2013-09-02,860.451
2013-09-03,862.66
2013-09-04,873.04
2013-09-05,888.762
2013-09-06,893.196
2013-09-09,903.698
2013-09-10,918.273
2013-09-11,920.55
2013-09-12,924.891
2013-09-13,915.385
2013-09-16,916.553
2013-09-17,910.378
2013-09-18,913.951
2013-09-19,935.984
2013-09-20,942.364
2013-09-23,915.198
2013-09-24,926.969
2013-09-25,935.703
2013-09-26,929.015
2013-09-27,936.107
2013-09-30,914.691
2013-10-01,928.587
2013-10-02,940.784
2013-10-03,941.501
2013-10-04,938.049
2013-10-07,942.236
2013-10-08,941.361
2013-10-09,929.169
2013-10-10,939.736
2013-10-11,957.285
2013-10-14,958.985
2013-10-15,943.253
2013-10-16,967.768
2013-10-17,966.53
2013-10-18,968.029
2013-10-21,977.78
2013-10-22,989.366
2013-10-23,979.483
2013-10-24,991.765
2013-10-25,992.29
2013-10-28,978.083
2013-10-29,977.035
2013-10-30,981.75
2013-10-31,963.163
2013-11-01,960.099
2013-11-04,958.942
2013-11-05,953.508
2013-11-06,961.065
2013-11-07,945.362
2013-11-08,957.921
2013-11-11,974.31
2013-11-12,961.005
2013-11-13,967.883
2013-11-14,994.664
2013-11-15,996.64
2013-11-18,1002.508
2013-11-19,995.938
2013-11-20,988.492
2013-11-21,989.408
2013-11-22,971.838
2013-11-25,979.058
2013-11-26,990.829
2013-11-27,1006.531
2013-11-28,1003.171
2013-11-29,1012.53
2013-12-02,1003.779
2013-12-03,995.66
2013-12-04,987.134
2013-12-05,991.705
2013-12-06,997.837
2013-12-09,1001.968
2013-12-10,1007.362
2013-12-11,1013.219
2013-12-12,1002.947
2013-12-13,999.559
2013-12-16,997.579
2013-12-17,996.613
2013-12-18,1020.087
2013-12-19,1027.267
2013-12-20,1036.626
2013-12-23,1055.517
2013-12-24,1052.616
2013-12-25,1052.616
2013-12-26,1054.548
2013-12-27,1083.539
2013-12-30,1089.26
2013-12-31,1086.444
2014-01-01,1086.444
2014-01-02,1087.046
2014-01-03,1100.544
2014-01-06,1102.371
2014-01-07,1137.758
2014-01-08,1143.213
2014-01-09,1149.572
2014-01-10,1174.114
2014-01-13,1196.687
2014-01-14,1222.831
2014-01-15,1220.297
2014-01-16,1205.767
2014-01-17,1195.83
2014-01-20,1183.861
2014-01-21,1191.437
2014-01-22,1187.194
2014-01-23,1197.789
2014-01-24,1184.915
2014-01-27,1140.176
2014-01-28,1156.172
2014-01-29,1142.847
2014-01-30,1147.662
2014-01-31,1118.458
2014-02-03,1112.768
2014-02-04,1092.554
2014-02-05,1094.496
2014-02-06,1112.991
2014-02-07,1144.612
2014-02-10,1153.985
2014-02-11,1171.064
2014-02-12,1171.933
2014-02-13,1169.787
2014-02-14,1184.852
2014-02-17,1187.019
2014-02-18,1186.478
2014-02-19,1191.34
2014-02-20,1184.197
2014-02-21,1203.598
2014-02-24,1217.889
2014-02-25,1225.838
2014-02-26,1212.315
2014-02-27,1175.521
2014-02-28,1226.925
2014-03-03,1189.453
2014-03-04,1222.862
2014-03-05,1218.31
2014-03-06,1221.938
2014-03-07,1204.976
2014-03-10,1192.509
2014-03-11,1211.499
2014-03-12,1174.512
2014-03-13,1168.12
2014-03-14,1140.965
2014-03-17,1152.365
2014-03-18,1155.653
2014-03-19,1154.531
2014-03-20,1129.74
2014-03-21,1143.364
2014-03-24,1132.318
2014-03-25,1136.378
2014-03-26,1144.821
2014-03-27,1145.593
2014-03-28,1182.803
2014-03-31,1204.912
2014-04-01,1214.375
2014-04-02,1231.243
2014-04-03,1241.595
2014-04-04,1230.292
2014-04-07,1213.761
2014-04-08,1210.468
2014-04-09,1217.583
2014-04-10,1202.152
2014-04-11,1195.359
2014-04-14,1154.39
2014-04-15,1152.022
2014-04-16,1173.09
2014-04-17,1175.546
2014-04-18,1175.546
2014-04-21,1172.884
2014-04-22,1190.55
2014-04-23,1178.563
2014-04-24,1178.471
2014-04-25,1170.176
2014-04-28,1184.214
2014-04-29,1202.377
2014-04-30,1217.469
2014-05-01,1223.122
2014-05-02,1224.233
2014-05-05,1224.024
2014-05-06,1222.865
2014-05-07,1211.573
2014-05-08,1210.703
2014-05-09,1208.132
2014-05-12,1237.765
2014-05-13,1233.916
2014-05-14,1245.18
2014-05-15,1239.543
2014-05-16,1238.428
2014-05-19,1231.021
2014-05-20,1247.446
2014-05-21,1291.838
2014-05-22,1300.238
2014-05-23,1305.869
2014-05-26,1316.834
2014-05-27,1321.894
2014-05-28,1326.597
2014-05-29,1328.364
2014-05-30,1331.351
2014-06-02,1327.98
2014-06-03,1316.287
2014-06-04,1316.676
2014-06-05,1316.279
2014-06-06,1350.193
2014-06-09,1345.692
2014-06-10,1346.888
2014-06-11,1324.705
2014-06-12,1323.469
2014-06-13,1319.748
2014-06-16,1306.605
2014-06-17,1235.68
2014-06-18,1268.594
2014-06-19,1270.942
2014-06-20,1245.061
2014-06-23,1247.888
2014-06-24,1241.667
2014-06-25,1233.209
2014-06-26,1247.696
2014-06-27,1257.418
2014-06-30,1267.775
2014-07-01,1277.256
2014-07-02,1294.265
2014-07-03,1292.674
2014-07-04,1287.87
2014-07-07,1267.509
2014-07-08,1252.305
2014-07-09,1253.405
2014-07-10,1245.077
2014-07-11,1249.371
2014-07-14,1257.133
2014-07-15,1242.595
2014-07-16,1246.243
2014-07-17,1239.838
2014-07-18,1227.758
2014-07-21,1215.814
2014-07-22,1225.535
2014-07-23,1246.219
2014-07-24,1236.602
2014-07-25,1222.958
2014-07-28,1216.462
2014-07-29,1211.672
2014-07-30,1211.305
2014-07-31,1197.238
2014-08-01,1174.734
2014-08-04,1173.899
2014-08-05,1184.91
2014-08-06,1179.428
2014-08-07,1167.927
2014-08-08,1168.312
2014-08-11,1187.625
2014-08-12,1194.461
2014-08-13,1213.728
2014-08-14,1216.04
2014-08-15,1226.072
2014-08-18,1240.738
2014-08-19,1296.912
2014-08-20,1307.213
2014-08-21,1318.546
2014-08-22,1308.431
2014-08-25,1313.386
2014-08-26,1320.125
2014-08-27,1316.057
2014-08-28,1304.433
2014-08-29,1288.389
2014-09-01,1285.97
2014-09-02,1299.444
2014-09-03,1311.308
2014-09-04,1308.225
2014-09-05,1314.599
2014-09-08,1321.574
2014-09-09,1325.634
2014-09-10,1328.021
2014-09-11,1325.034
2014-09-12,1327.828
2014-09-15,1325.652
2014-09-16,1312.427
2014-09-17,1355.972
2014-09-18,1341.629
2014-09-19,1348.411
2014-09-22,1340.932
2014-09-23,1331.798
2014-09-24,1282.806
2014-09-25,1246.119
2014-09-26,1267.874
2014-09-29,1241.661
2014-09-30,1225.713
2014-10-01,1209.526
2014-10-02,1182.071
2014-10-03,1197.823
2014-10-06,1198.165
2014-10-07,1180.757
2014-10-08,1156.509
2014-10-09,1156.854
2014-10-10,1121.592
2014-10-13,1124.4
2014-10-14,1119.339
2014-10-15,1091.892
2014-10-16,1070.983
2014-10-17,1093.886
2014-10-20,1104.743
2014-10-21,1139.704
2014-10-22,1158.003
2014-10-23,1165.744
2014-10-24,1160.199
2014-10-27,1175.367
2014-10-28,1187.699
2014-10-29,1215.041
2014-10-30,1193.721
2014-10-31,1202.907
2014-11-03,1185.491
2014-11-04,1173.043
2014-11-05,1126.196
2014-11-06,1128.879
2014-11-07,1121.353
2014-11-10,1147.958
2014-11-11,1107.487
2014-11-12,1083.816
2014-11-13,1081.551
2014-11-14,1077.462
2014-11-17,1067.26
2014-11-18,1098.622
2014-11-19,1102.105
2014-11-20,1084.642
2014-11-21,1087.238
2014-11-24,1104.125
2014-11-25,1119.529
2014-11-26,1130.066
2014-11-27,1094.035
2014-11-28,1082.4
2014-12-01,1061.438
2014-12-02,1052.81
2014-12-03,1052.337
2014-12-04,1047.522
2014-12-05,1028.449
2014-12-08,1021.894
2014-12-09,1013.801
2014-12-10,1006.071
2014-12-11,959.277
2014-12-12,985.778
2014-12-15,975.203
2014-12-16,965.393
2014-12-17,986.664
2014-12-18,1027.153
2014-12-19,1032.078
2014-12-22,1045.279
2014-12-23,1046.448
2014-12-24,1047.476
2014-12-25,1047.476
2014-12-26,1045.866
2014-12-29,1047.993
2014-12-30,1041.126
2014-12-31,1035.492
2015-01-01,1035.492
2015-01-02,1043.712
2015-01-05,999.69
2015-01-06,986.3
2015-01-07,980.23
2015-01-08,1015.81
2015-01-09,1015.896
2015-01-12,1013.59
2015-01-13,1036.392
2015-01-14,1011.07
2015-01-15,1018.939
2015-01-16,1003.959
2015-01-19,1025.381
2015-01-20,1024.574
2015-01-21,1043.357
2015-01-22,1038.556
2015-01-23,1032.117
2015-01-26,1047.959
2015-01-27,1038.962
2015-01-28,1054.191
2015-01-29,1036.719
2015-01-30,1045.472
2015-02-02,1048.815
2015-02-03,1081.584
2015-02-04,1061.989
2015-02-05,1065.953
2015-02-06,1061.639
2015-02-09,1040.991
2015-02-10,1024.023
2015-02-11,1000.263
2015-02-12,1023.521
2015-02-13,1057.041
2015-02-16,1079.467
2015-02-17,1092.521
2015-02-18,1106.924
2015-02-19,1112.109
2015-02-20,1114.919
2015-02-23,1110.145
2015-02-24,1091.436
2015-02-25,1193.809
2015-02-26,1178.237
2015-02-27,1189.858
2015-03-02,1177.209
2015-03-03,1163.882
2015-03-04,1147.688
2015-03-05,1157.429
2015-03-06,1134.357
2015-03-09,1152.991
2015-03-10,1125.164
2015-03-11,1115.93
2015-03-12,1122.312
2015-03-13,1106.915
2015-03-16,1124.277
2015-03-17,1114.985
2015-03-18,1131.367
2015-03-19,1142.593
2015-03-20,1179.137
2015-03-23,1212.187
2015-03-24,1209.325
2015-03-25,1212.385
2015-03-26,1194.173
2015-03-27,1204.444
2015-03-30,1224.505
2015-03-31,1226.681
2015-04-01,1244.263
2015-04-02,1258.444
2015-04-03,1258.444
2015-04-06,1275.506
2015-04-07,1259.396
2015-04-08,1260.351
2015-04-09,1249.978
2015-04-10,1231.943
2015-04-13,1201.611
2015-04-14,1176.224
2015-04-15,1188.202
2015-04-16,1184.999
2015-04-17,1168.921
2015-04-20,1164.23
2015-04-21,1189.69
2015-04-22,1177.118
2015-04-23,1173.565
2015-04-24,1166.04
2015-04-27,1166.713
2015-04-28,1179.022
2015-04-29,1179.207
2015-04-30,1164.084
2015-05-01,1165.475
2015-05-04,1175.065
2015-05-05,1177.369
2015-05-06,1181.188
2015-05-07,1169.292
2015-05-08,1170.108
2015-05-11,1201.465
2015-05-12,1196.742
2015-05-13,1205.839
2015-05-14,1208.403
2015-05-15,1215.053
2015-05-18,1195.588
2015-05-19,1171.712
2015-05-20,1170.179
2015-05-21,1150.803
2015-05-22,1136.213
2015-05-25,1136.213
2015-05-26,1105.136
2015-05-27,1127.001
2015-05-28,1132.433
2015-05-29,1131.273
2015-06-01,1128.644
2015-06-02,1158.826
2015-06-03,1174.032
2015-06-04,1161.439
