Date,AUSTRIA SMID CAP SMID (Small+Mid Cap)
2010-09-21,450.064
2010-09-22,455.59
2010-09-23,450.438
2010-09-24,461.618
2010-09-27,463.237
2010-09-28,464.729
2010-09-29,466.784
2010-09-30,468.093
2010-10-01,474.9
2010-10-04,470.528
2010-10-05,480.335
2010-10-06,489.043
2010-10-07,493.039
2010-10-08,493.414
2010-10-11,494.091
2010-10-12,488.295
2010-10-13,497.896
2010-10-14,503.374
2010-10-15,501.394
2010-10-18,502.007
2010-10-19,493.534
2010-10-20,501.737
2010-10-21,506.451
2010-10-22,502.721
2010-10-25,508.6
2010-10-26,504.598
2010-10-27,496.504
2010-10-28,501.227
2010-10-29,496.284
2010-11-01,495.891
2010-11-02,503.711
2010-11-03,499.431
2010-11-04,516.334
2010-11-05,511.745
2010-11-08,509.199
2010-11-09,513.172
2010-11-10,501.831
2010-11-11,493.163
2010-11-12,495.459
2010-11-15,497.109
2010-11-16,486.807
2010-11-17,491.269
2010-11-18,499.303
2010-11-19,502.516
2010-11-22,500.567
2010-11-23,483.668
2010-11-24,486.938
2010-11-25,488.681
2010-11-26,484.053
2010-11-29,474.38
2010-11-30,465.555
2010-12-01,481.649
2010-12-02,495.848
2010-12-03,505.878
2010-12-06,506.255
2010-12-07,513.615
2010-12-08,508.611
2010-12-09,507.908
2010-12-10,509.056
2010-12-13,517.485
2010-12-14,514.88
2010-12-15,508.926
2010-12-16,501.946
2010-12-17,502.853
2010-12-20,505.138
2010-12-21,513.749
2010-12-22,513.956
2010-12-23,508.312
2010-12-24,510.316
2010-12-27,511.411
2010-12-28,514.095
2010-12-29,520.657
2010-12-30,521.193
2010-12-31,526.432
2011-01-03,532.998
2011-01-04,528.973
2011-01-05,511.762
2011-01-06,507.519
2011-01-07,509.891
2011-01-10,500.063
2011-01-11,506.058
2011-01-12,515.667
2011-01-13,520.521
2011-01-14,515.551
2011-01-17,511.731
2011-01-18,520.27
2011-01-19,522.086
2011-01-20,504.814
2011-01-21,515.054
2011-01-24,519.642
2011-01-25,518.571
2011-01-26,523.235
2011-01-27,531.176
2011-01-28,525.678
2011-01-31,523.302
2011-02-01,533.801
2011-02-02,531.781
2011-02-03,523.776
2011-02-04,525.862
2011-02-07,530.946
2011-02-08,536.909
2011-02-09,537.116
2011-02-10,530.091
2011-02-11,529.802
2011-02-14,532.226
2011-02-15,527.852
2011-02-16,529.127
2011-02-17,527.891
2011-02-18,531.115
2011-02-21,527.122
2011-02-22,526.574
2011-02-23,520.11
2011-02-24,518.49
2011-02-25,523.981
2011-02-28,530.026
2011-03-01,530.247
2011-03-02,528.892
2011-03-03,531.374
2011-03-04,531.461
2011-03-07,532.267
2011-03-08,526.324
2011-03-09,528.055
2011-03-10,519.564
2011-03-11,514.96
2011-03-14,509.631
2011-03-15,496.024
2011-03-16,497.117
2011-03-17,512.462
2011-03-18,523.846
2011-03-21,534.442
2011-03-22,534.382
2011-03-23,533.705
2011-03-24,545.334
2011-03-25,545.336
2011-03-28,544.205
2011-03-29,544.728
2011-03-30,547.584
2011-03-31,545.137
2011-04-01,549.083
2011-04-04,551.357
2011-04-05,548.217
2011-04-06,557.263
2011-04-07,547.716
2011-04-08,557.861
2011-04-11,554.55
2011-04-12,548.707
2011-04-13,552.587
2011-04-14,547.211
2011-04-15,547.191
2011-04-18,528.238
2011-04-19,535.136
2011-04-20,555.009
2011-04-21,559.798
2011-04-22,559.798
2011-04-25,559.395
2011-04-26,562.232
2011-04-27,563.888
2011-04-28,571.331
2011-04-29,571.721
2011-05-02,576.09
2011-05-03,575.697
2011-05-04,571.607
2011-05-05,554.799
2011-05-06,553.169
2011-05-09,546.877
2011-05-10,555.935
2011-05-11,556.051
2011-05-12,544.15
2011-05-13,539.349
2011-05-16,538.683
2011-05-17,530.078
2011-05-18,537.778
2011-05-19,538.586
2011-05-20,532.688
2011-05-23,519.828
2011-05-24,526.545
2011-05-25,523.349
2011-05-26,524.453
2011-05-27,535.353
2011-05-30,536.7
2011-05-31,545.587
2011-06-01,546.493
2011-06-02,547.042
2011-06-03,549.123
2011-06-06,546.726
2011-06-07,545.654
2011-06-08,534.603
2011-06-09,532.401
2011-06-10,524.773
2011-06-13,525.394
2011-06-14,534.863
2011-06-15,524.806
2011-06-16,513.024
2011-06-17,520.738
2011-06-20,513.103
2011-06-21,525.281
2011-06-22,524.222
2011-06-23,513.853
2011-06-24,504.881
2011-06-27,507.537
2011-06-28,513.331
2011-06-29,523.838
2011-06-30,533.084
2011-07-01,540.041
2011-07-04,543.424
2011-07-05,538.162
2011-07-06,529.369
2011-07-07,533.46
2011-07-08,526.642
2011-07-11,502.219
2011-07-12,499.058
2011-07-13,513.487
2011-07-14,506.883
2011-07-15,504.095
2011-07-18,486.264
2011-07-19,497.569
2011-07-20,501.735
2011-07-21,514.511
2011-07-22,517.378
2011-07-25,517.964
2011-07-26,522.965
2011-07-27,512.628
2011-07-28,504.074
2011-07-29,505.077
2011-08-01,493.218
2011-08-02,475.245
2011-08-03,467.404
2011-08-04,449.259
2011-08-05,436.473
2011-08-08,407.477
2011-08-09,414.717
2011-08-10,405.521
2011-08-11,417.499
2011-08-12,432.647
2011-08-15,439.647
2011-08-16,436.146
2011-08-17,442.452
2011-08-18,416.018
2011-08-19,410.65
2011-08-22,413.324
2011-08-23,410.604
2011-08-24,421.917
2011-08-25,420.968
2011-08-26,418.459
2011-08-29,433.128
2011-08-30,433.726
2011-08-31,447.521
2011-09-01,444.84
2011-09-02,429.619
2011-09-05,410.386
2011-09-06,403.726
2011-09-07,412.991
2011-09-08,414.591
2011-09-09,390.603
2011-09-12,374.806
2011-09-13,379.349
2011-09-14,380.623
2011-09-15,394.883
2011-09-16,400.906
2011-09-19,384.674
2011-09-20,391.844
2011-09-21,387.382
2011-09-22,364.007
2011-09-23,360.811
2011-09-26,364.267
2011-09-27,390.126
2011-09-28,387.134
2011-09-29,392.27
2011-09-30,378.364
2011-10-03,364.915
2011-10-04,353.054
2011-10-05,371.625
2011-10-06,379.149
2011-10-07,384.775
2011-10-10,392.338
2011-10-11,386.351
2011-10-12,407.126
2011-10-13,398.687
2011-10-14,409.931
2011-10-17,402.381
2011-10-18,399.389
2011-10-19,400.284
2011-10-20,388.353
2011-10-21,403.308
2011-10-24,409.86
2011-10-25,409.495
2011-10-26,406.991
2011-10-27,435.781
2011-10-28,434.447
2011-10-31,414.551
2011-11-01,406.467
2011-11-02,402.812
2011-11-03,409.437
2011-11-04,414.325
2011-11-07,406.868
2011-11-08,415.566
2011-11-09,396.769
2011-11-10,389.44
2011-11-11,402.122
2011-11-14,395.858
2011-11-15,385.877
2011-11-16,383.384
2011-11-17,371.251
2011-11-18,369.869
2011-11-21,352.961
2011-11-22,346.885
2011-11-23,341.455
2011-11-24,344.71
2011-11-25,344.35
2011-11-28,361.708
2011-11-29,363.738
2011-11-30,378.944
2011-12-01,374.635
2011-12-02,380.607
2011-12-05,385.017
2011-12-06,381.948
2011-12-07,384.857
2011-12-08,382.601
2011-12-09,378.443
2011-12-12,362.343
2011-12-13,359.697
2011-12-14,350.677
2011-12-15,354.603
2011-12-16,358.771
2011-12-19,357.57
2011-12-20,370.744
2011-12-21,368.548
2011-12-22,375.699
2011-12-23,374.799
2011-12-26,374.799
2011-12-27,376.962
2011-12-28,370.782
2011-12-29,373.01
2011-12-30,374.945
2012-01-02,383.108
2012-01-03,389.263
2012-01-04,381.698
2012-01-05,373.181
2012-01-06,370.877
2012-01-09,364.324
2012-01-10,372.683
2012-01-11,371.139
2012-01-12,376.111
2012-01-13,372.851
2012-01-16,375.179
2012-01-17,381.124
2012-01-18,385.468
2012-01-19,393.692
2012-01-20,396.521
2012-01-23,408.271
2012-01-24,400.841
2012-01-25,401.355
2012-01-26,418.258
2012-01-27,416.122
2012-01-30,404.69
2012-01-31,406.303
2012-02-01,419.345
2012-02-02,421.414
2012-02-03,428.718
2012-02-06,430.016
2012-02-07,433.876
2012-02-08,435.465
2012-02-09,435.851
2012-02-10,422.619
2012-02-13,427.993
2012-02-14,420.122
2012-02-15,418.876
2012-02-16,415.042
2012-02-17,424.824
2012-02-20,433.274
2012-02-21,428.598
2012-02-22,420.718
2012-02-23,421.895
2012-02-24,433.238
2012-02-27,430.286
2012-02-28,432.585
2012-02-29,429.485
2012-03-01,431.081
2012-03-02,426.228
2012-03-05,421.537
2012-03-06,404.619
2012-03-07,407.336
2012-03-08,416.619
2012-03-09,413.692
2012-03-12,412.153
2012-03-13,416.845
2012-03-14,419.258
2012-03-15,422.813
2012-03-16,429.26
2012-03-19,432.918
2012-03-20,427.986
2012-03-21,426.192
2012-03-22,419.995
2012-03-23,423.084
2012-03-26,430.207
2012-03-27,430.229
2012-03-28,426.511
2012-03-29,425.695
2012-03-30,428.779
2012-04-02,429.671
2012-04-03,430.339
2012-04-04,413.655
2012-04-05,407.76
2012-04-06,407.76
2012-04-09,407.994
2012-04-10,400.48
2012-04-11,406.973
2012-04-12,416.532
2012-04-13,406.875
2012-04-16,407.489
2012-04-17,413.532
2012-04-18,410.229
2012-04-19,410.732
2012-04-20,416.098
2012-04-23,405.293
2012-04-24,411.703
2012-04-25,416.57
2012-04-26,417.503
2012-04-27,424.26
2012-04-30,422.429
2012-05-01,422.094
2012-05-02,418.32
2012-05-03,417.587
2012-05-04,413.286
2012-05-07,416.087
2012-05-08,410.273
2012-05-09,401.137
2012-05-10,403.635
2012-05-11,401.541
2012-05-14,387.447
2012-05-15,379.951
2012-05-16,379.448
2012-05-17,378.465
2012-05-18,375.448
2012-05-21,379.323
2012-05-22,390.451
2012-05-23,377.603
2012-05-24,378.62
2012-05-25,374.642
2012-05-28,375.42
2012-05-29,376.861
2012-05-30,365.815
2012-05-31,368.707
2012-06-01,361.586
2012-06-04,362.061
2012-06-05,364.168
2012-06-06,372.433
2012-06-07,374.37
2012-06-08,370.274
2012-06-11,372.151
2012-06-12,368.549
2012-06-13,370.081
2012-06-14,371.651
2012-06-15,377.95
2012-06-18,376.808
2012-06-19,386.728
2012-06-20,391.347
2012-06-21,383.956
2012-06-22,374.839
2012-06-25,369.669
2012-06-26,364.181
2012-06-27,366.891
2012-06-28,364.556
2012-06-29,386.894
2012-07-02,390.367
2012-07-03,392.964
2012-07-04,387.174
2012-07-05,381.332
2012-07-06,373.999
2012-07-09,371.359
2012-07-10,373.438
2012-07-11,372.083
2012-07-12,366.901
2012-07-13,373.196
2012-07-16,374.091
2012-07-17,374.536
2012-07-18,379.361
2012-07-19,382.277
2012-07-20,371.19
2012-07-23,360.212
2012-07-24,358.247
2012-07-25,359.095
2012-07-26,374.703
2012-07-27,378.32
2012-07-30,382.908
2012-07-31,385.999
2012-08-01,382.562
2012-08-02,369.181
2012-08-03,385.118
2012-08-06,391.731
2012-08-07,392.745
2012-08-08,391.998
2012-08-09,393.426
2012-08-10,392.184
2012-08-13,391.751
2012-08-14,391.161
2012-08-15,389.907
2012-08-16,394.314
2012-08-17,396.081
2012-08-20,392.936
2012-08-21,397.487
2012-08-22,393.432
2012-08-23,395.149
2012-08-24,389.926
2012-08-27,390.746
2012-08-28,389.371
2012-08-29,387.585
2012-08-30,381.085
2012-08-31,387.52
2012-09-03,389.86
2012-09-04,388.5
2012-09-05,392.261
2012-09-06,404.65
2012-09-07,410.892
2012-09-10,410.327
2012-09-11,413.599
2012-09-12,418.405
2012-09-13,416.681
2012-09-14,435.357
2012-09-17,432.848
2012-09-18,425.862
2012-09-19,425.242
2012-09-20,419.137
2012-09-21,423.442
2012-09-24,417.517
2012-09-25,416.939
2012-09-26,407.624
2012-09-27,410.679
2012-09-28,407.872
2012-10-01,416.127
2012-10-02,418.903
2012-10-03,419.926
2012-10-04,422.819
2012-10-05,430.029
2012-10-08,424.653
2012-10-09,417.785
2012-10-10,415.404
2012-10-11,420.452
2012-10-12,420.113
2012-10-15,421.812
2012-10-16,429.875
2012-10-17,437.356
2012-10-18,436.784
2012-10-19,430.078
2012-10-22,432.556
2012-10-23,419.194
2012-10-24,420.444
2012-10-25,422.495
2012-10-26,421.583
2012-10-29,418.924
2012-10-30,423.797
2012-10-31,423.33
2012-11-01,422.644
2012-11-02,425.944
2012-11-05,422.593
2012-11-06,424.49
2012-11-07,419.715
2012-11-08,412.796
2012-11-09,412.598
2012-11-12,413.064
2012-11-13,412.123
2012-11-14,412.909
2012-11-15,413.982
2012-11-16,409.402
2012-11-19,417.206
2012-11-20,418.291
2012-11-21,417.553
2012-11-22,424.457
2012-11-23,432.167
2012-11-26,432.862
2012-11-27,434.014
2012-11-28,434.347
2012-11-29,442.712
2012-11-30,442.687
2012-12-03,447.905
2012-12-04,447.083
2012-12-05,450.936
2012-12-06,452.923
2012-12-07,449.272
2012-12-10,450.712
2012-12-11,454.377
2012-12-12,456.473
2012-12-13,459.677
2012-12-14,460.655
2012-12-17,463.016
2012-12-18,468.915
2012-12-19,476.598
2012-12-20,472.877
2012-12-21,471.327
2012-12-24,472.061
2012-12-25,472.061
2012-12-26,473.027
2012-12-27,471.815
2012-12-28,469.934
2012-12-31,468.619
2013-01-01,468.619
2013-01-02,483.584
2013-01-03,478.448
2013-01-04,477.235
2013-01-07,478.783
2013-01-08,473.84
2013-01-09,472.113
2013-01-10,477.682
2013-01-11,480.476
2013-01-14,477.491
2013-01-15,474.956
2013-01-16,474.784
2013-01-17,482.441
2013-01-18,477.468
2013-01-21,480.401
2013-01-22,478.926
2013-01-23,479.058
2013-01-24,482.948
2013-01-25,487.943
2013-01-28,488.92
2013-01-29,487.017
2013-01-30,490.41
2013-01-31,489.219
2013-02-01,494.332
2013-02-04,482.517
2013-02-05,480.327
2013-02-06,481.161
2013-02-07,474.494
2013-02-08,478.666
2013-02-11,480.297
2013-02-12,481.327
2013-02-13,484.706
2013-02-14,480.013
2013-02-15,479.634
2013-02-18,476.916
2013-02-19,480.607
2013-02-20,480.914
2013-02-21,467.259
2013-02-22,467.53
2013-02-25,472.539
2013-02-26,459.771
2013-02-27,467.376
2013-02-28,469.041
2013-03-01,465.356
2013-03-04,462.569
2013-03-05,468.377
2013-03-06,468.834
2013-03-07,472.667
2013-03-08,476.958
2013-03-11,477.176
2013-03-12,476.377
2013-03-13,471.645
2013-03-14,475.005
2013-03-15,478.195
2013-03-18,472.14
2013-03-19,465.73
2013-03-20,466.788
2013-03-21,465.05
2013-03-22,460.838
2013-03-25,451.288
2013-03-26,448.668
2013-03-27,444.056
2013-03-28,446.62
2013-03-29,446.62
2013-04-01,446.829
2013-04-02,449.254
2013-04-03,446.924
2013-04-04,442.328
2013-04-05,442.555
2013-04-08,442.966
2013-04-09,448.506
2013-04-10,456.119
2013-04-11,460.756
2013-04-12,457.522
2013-04-15,449.781
2013-04-16,448.672
2013-04-17,439.629
2013-04-18,438.621
2013-04-19,440.727
2013-04-22,439.084
2013-04-23,444.501
2013-04-24,449.379
2013-04-25,452.602
2013-04-26,451.277
2013-04-29,453.707
2013-04-30,457.921
2013-05-01,458.234
2013-05-02,443.17
2013-05-03,451.57
2013-05-06,450.519
2013-05-07,452.883
2013-05-08,453.955
2013-05-09,451.25
2013-05-10,456.832
2013-05-13,458.826
2013-05-14,460.337
2013-05-15,455.968
2013-05-16,453.246
2013-05-17,452.843
2013-05-20,453.99
2013-05-21,456.957
2013-05-22,456.017
2013-05-23,447.038
2013-05-24,450.201
2013-05-27,453.352
2013-05-28,450.784
2013-05-29,450.524
2013-05-30,453.565
2013-05-31,448.881
2013-06-03,447.983
2013-06-04,448.29
2013-06-05,450.202
2013-06-06,448.629
2013-06-07,456.992
2013-06-10,456.11
2013-06-11,453.637
2013-06-12,451.078
2013-06-13,447.684
2013-06-14,451.661
2013-06-17,452.921
2013-06-18,454.447
2013-06-19,453.16
2013-06-20,439.16
2013-06-21,432.994
2013-06-24,417.119
2013-06-25,418.02
2013-06-26,420.159
2013-06-27,425.625
2013-06-28,422.298
2013-07-01,427.692
2013-07-02,429.72
2013-07-03,421.224
2013-07-04,425.771
2013-07-05,424.431
2013-07-08,429.21
2013-07-09,430.036
2013-07-10,430.797
2013-07-11,440.442
2013-07-12,442.034
2013-07-15,444.664
2013-07-16,446.963
2013-07-17,447.658
2013-07-18,450.295
2013-07-19,449.575
2013-07-22,450.012
2013-07-23,449.746
2013-07-24,454.262
2013-07-25,452.407
2013-07-26,455.862
2013-07-29,457.297
2013-07-30,454.9
2013-07-31,455.569
2013-08-01,462.981
2013-08-02,466.39
2013-08-05,467.28
2013-08-06,467.908
2013-08-07,464.83
2013-08-08,472.037
2013-08-09,474.906
2013-08-12,474.269
2013-08-13,471.616
2013-08-14,477.704
2013-08-15,477.164
2013-08-16,484.228
2013-08-19,485.777
2013-08-20,483.225
2013-08-21,480.336
2013-08-22,481.747
2013-08-23,487.485
2013-08-26,484.947
2013-08-27,477.015
2013-08-28,473.173
2013-08-29,470.466
2013-08-30,465.487
2013-09-02,469.667
2013-09-03,468.147
2013-09-04,474.768
2013-09-05,477.038
2013-09-06,479.467
2013-09-09,483.879
2013-09-10,491.91
2013-09-11,497.421
2013-09-12,493.042
2013-09-13,487.795
2013-09-16,495.079
2013-09-17,493.293
2013-09-18,494.73
2013-09-19,503.936
2013-09-20,499.885
2013-09-23,498.641
2013-09-24,504.792
2013-09-25,507.02
2013-09-26,509.184
2013-09-27,512.786
2013-09-30,511.903
2013-10-01,514.563
2013-10-02,516.293
2013-10-03,518.563
2013-10-04,515.249
2013-10-07,508.294
2013-10-08,505.544
2013-10-09,499.499
2013-10-10,507.54
2013-10-11,508.318
2013-10-14,511.606
2013-10-15,514.734
2013-10-16,514.349
2013-10-17,520.799
2013-10-18,529.724
2013-10-21,529.635
2013-10-22,530.182
2013-10-23,530.936
2013-10-24,528.996
2013-10-25,527.367
2013-10-28,528.038
2013-10-29,530.829
2013-10-30,532.843
2013-10-31,527.855
2013-11-01,523.681
2013-11-04,530.589
2013-11-05,528.452
2013-11-06,535.169
2013-11-07,531.056
2013-11-08,527.995
2013-11-11,531.69
2013-11-12,531.934
2013-11-13,528.296
2013-11-14,529.908
2013-11-15,529.669
2013-11-18,535.461
2013-11-19,533.536
2013-11-20,530.439
2013-11-21,532.642
2013-11-22,536.524
2013-11-25,538.004
2013-11-26,538.532
2013-11-27,540.495
2013-11-28,540.668
2013-11-29,539.816
2013-12-02,534.947
2013-12-03,526.053
2013-12-04,515.533
2013-12-05,514.815
2013-12-06,515.462
2013-12-09,519.677
2013-12-10,522.579
2013-12-11,520.799
2013-12-12,515.619
2013-12-13,510.722
2013-12-16,510.156
2013-12-17,506.963
2013-12-18,513.324
2013-12-19,510.635
2013-12-20,512.905
2013-12-23,518.809
2013-12-24,517.313
2013-12-25,517.313
2013-12-26,518.279
2013-12-27,526.072
2013-12-30,527.715
2013-12-31,526.378
2014-01-01,526.378
2014-01-02,520.623
2014-01-03,523.415
2014-01-06,524.53
2014-01-07,535.662
2014-01-08,538.375
2014-01-09,538.543
2014-01-10,544.292
2014-01-13,541.016
2014-01-14,543.163
2014-01-15,545.412
2014-01-16,546.538
2014-01-17,546.486
2014-01-20,545.775
2014-01-21,544.827
2014-01-22,546.98
2014-01-23,545.678
2014-01-24,533.596
2014-01-27,531.535
2014-01-28,534.14
2014-01-29,527.046
2014-01-30,522.639
2014-01-31,517.673
2014-02-03,513.423
2014-02-04,509.824
2014-02-05,511.896
2014-02-06,516.617
2014-02-07,526.001
2014-02-10,526.101
2014-02-11,539.447
2014-02-12,537.524
2014-02-13,534.22
2014-02-14,539.521
2014-02-17,543.984
2014-02-18,544.466
2014-02-19,540.369
2014-02-20,536.826
2014-02-21,544.699
2014-02-24,544.801
2014-02-25,546.517
2014-02-26,545.504
2014-02-27,542.094
2014-02-28,547.86
2014-03-03,527.339
2014-03-04,537.135
2014-03-05,534.626
2014-03-06,545.19
2014-03-07,541.856
2014-03-10,534.876
2014-03-11,531.321
2014-03-12,523.497
2014-03-13,515.871
2014-03-14,512.498
2014-03-17,523.285
2014-03-18,532.545
2014-03-19,532.38
2014-03-20,523.847
2014-03-21,522.962
2014-03-24,516.174
2014-03-25,520.838
2014-03-26,526.121
2014-03-27,521.656
2014-03-28,526.745
2014-03-31,534.608
2014-04-01,540.92
2014-04-02,540.783
2014-04-03,541.193
2014-04-04,541.233
2014-04-07,533.028
2014-04-08,531.393
2014-04-09,540.873
2014-04-10,539.629
2014-04-11,535.148
2014-04-14,524.275
2014-04-15,518.519
2014-04-16,523.039
2014-04-17,526.838
2014-04-18,526.838
2014-04-21,525.638
2014-04-22,533.758
2014-04-23,536.223
2014-04-24,536.896
2014-04-25,533.499
2014-04-28,532.283
2014-04-29,536.926
2014-04-30,539.58
2014-05-01,539.58
2014-05-02,539.512
2014-05-05,536.197
2014-05-06,532.729
2014-05-07,533.28
2014-05-08,535.317
2014-05-09,529.903
2014-05-12,534.494
2014-05-13,529.335
2014-05-14,528.087
2014-05-15,520.37
2014-05-16,515.798
2014-05-19,519.05
2014-05-20,518.03
2014-05-21,515.696
2014-05-22,522.709
2014-05-23,526.17
2014-05-26,532.147
2014-05-27,535.313
2014-05-28,533.094
2014-05-29,533.799
2014-05-30,533.856
2014-06-02,534.216
2014-06-03,532.119
2014-06-04,531.089
2014-06-05,537.176
2014-06-06,543.955
2014-06-09,542.12
2014-06-10,543.718
2014-06-11,539.315
2014-06-12,540.493
2014-06-13,537.5
2014-06-16,538.88
2014-06-17,539.434
2014-06-18,543.151
2014-06-19,545.552
2014-06-20,544.795
2014-06-23,537.537
2014-06-24,534.401
2014-06-25,532.541
2014-06-26,530.897
2014-06-27,532.972
2014-06-30,536.685
2014-07-01,537.347
2014-07-02,540.25
2014-07-03,544.151
2014-07-04,543.502
2014-07-07,540.284
2014-07-08,531.355
2014-07-09,535.433
2014-07-10,530.769
2014-07-11,532.477
2014-07-14,542.748
2014-07-15,532.761
2014-07-16,534.993
2014-07-17,530.912
2014-07-18,526.67
2014-07-21,526.072
2014-07-22,523.835
2014-07-23,525.898
2014-07-24,523.622
2014-07-25,520.787
2014-07-28,514.227
2014-07-29,513.052
2014-07-30,508.528
2014-07-31,502.802
2014-08-01,497.095
2014-08-04,491.956
2014-08-05,488.123
2014-08-06,484.077
2014-08-07,483.383
2014-08-08,483.67
2014-08-11,490.912
2014-08-12,490.256
2014-08-13,495.14
2014-08-14,495.671
2014-08-15,495.764
2014-08-18,498.815
2014-08-19,497.994
2014-08-20,493.711
2014-08-21,500.664
2014-08-22,495.457
2014-08-25,498.608
2014-08-26,501.602
2014-08-27,503.078
2014-08-28,492.475
2014-08-29,492.44
2014-09-01,491.042
2014-09-02,489.534
2014-09-03,496.99
2014-09-04,493.989
2014-09-05,494.058
2014-09-08,491.373
2014-09-09,490.594
2014-09-10,489.171
2014-09-11,489.158
2014-09-12,487.282
2014-09-15,484.861
2014-09-16,479.471
2014-09-17,486.166
2014-09-18,488.05
2014-09-19,484.881
2014-09-22,481.778
2014-09-23,474.259
2014-09-24,471.508
2014-09-25,468.507
2014-09-26,463.345
2014-09-29,461.497
2014-09-30,459.328
2014-10-01,454.795
2014-10-02,451.458
2014-10-03,447.012
2014-10-06,448.749
2014-10-07,445.265
2014-10-08,442.269
2014-10-09,442.619
2014-10-10,431.135
2014-10-13,437.121
2014-10-14,437.265
2014-10-15,429.881
2014-10-16,428.783
2014-10-17,437.514
2014-10-20,436.878
2014-10-21,443.698
2014-10-22,443.792
2014-10-23,445.704
2014-10-24,446.83
2014-10-27,446.578
2014-10-28,450.736
2014-10-29,450.703
2014-10-30,447.431
2014-10-31,448.988
2014-11-03,449.737
2014-11-04,453.208
2014-11-05,446.333
2014-11-06,445.188
2014-11-07,445.157
2014-11-10,448.201
2014-11-11,448.835
2014-11-12,449.257
2014-11-13,447.679
2014-11-14,447.086
2014-11-17,446.578
2014-11-18,453.132
2014-11-19,454.292
2014-11-20,450.646
2014-11-21,455.792
2014-11-24,459.702
2014-11-25,462.93
2014-11-26,465.67
2014-11-27,461.547
2014-11-28,462.731
2014-12-01,460.897
2014-12-02,458.7
2014-12-03,457.219
2014-12-04,461.9
2014-12-05,460.42
2014-12-08,460.214
2014-12-09,457.768
2014-12-10,457.618
2014-12-11,450.699
2014-12-12,442.666
2014-12-15,432.554
2014-12-16,431.224
2014-12-17,428.898
2014-12-18,431.363
2014-12-19,434.027
2014-12-22,440.47
2014-12-23,441.038
2014-12-24,441.509
2014-12-25,441.509
2014-12-26,440.821
2014-12-29,443.167
2014-12-30,439.908
2014-12-31,437.594
2015-01-01,437.594
2015-01-02,439.943
2015-01-05,427.974
2015-01-06,427.346
2015-01-07,423.496
2015-01-08,427.724
2015-01-09,426.62
2015-01-12,424.592
2015-01-13,424.133
2015-01-14,417.132
2015-01-15,414.753
2015-01-16,409.762
2015-01-19,417.072
2015-01-20,419.15
2015-01-21,421.652
2015-01-22,423.223
2015-01-23,418.784
2015-01-26,421.768
2015-01-27,421.437
2015-01-28,418.917
2015-01-29,418.391
2015-01-30,417.579
2015-02-02,423.785
2015-02-03,433.008
2015-02-04,430.27
2015-02-05,431.476
2015-02-06,432.117
2015-02-09,431.857
2015-02-10,437.525
2015-02-11,435.736
2015-02-12,449.061
2015-02-13,453.802
2015-02-16,455.181
2015-02-17,453.947
2015-02-18,455.918
2015-02-19,457.703
2015-02-20,459.767
2015-02-23,458.37
2015-02-24,462.56
2015-02-25,467.203
2015-02-26,459.257
2015-02-27,462.919
2015-03-02,460.906
2015-03-03,460.348
2015-03-04,451.662
2015-03-05,457.652
2015-03-06,456.593
2015-03-09,455.471
2015-03-10,442.914
2015-03-11,439.911
2015-03-12,444.375
2015-03-13,441.761
2015-03-16,447.312
2015-03-17,445.044
2015-03-18,445.042
2015-03-19,447.674
2015-03-20,456.111
2015-03-23,460.959
2015-03-24,460.345
2015-03-25,461.621
2015-03-26,451.261
2015-03-27,448.371
2015-03-30,454.057
2015-03-31,450.753
2015-04-01,455.836
2015-04-02,460.372
2015-04-03,460.372
2015-04-06,466.76
2015-04-07,465.248
2015-04-08,463.948
2015-04-09,461.5
2015-04-10,462.6
2015-04-13,463.221
2015-04-14,466.537
2015-04-15,465.846
2015-04-16,466.587
2015-04-17,460.949
2015-04-20,463.393
2015-04-21,466.606
2015-04-22,461.397
2015-04-23,462.649
2015-04-24,466.779
2015-04-27,471.438
2015-04-28,470.034
2015-04-29,469.304
2015-04-30,468.613
2015-05-01,469.324
2015-05-04,473.594
2015-05-05,468.652
2015-05-06,472.724
2015-05-07,474.715
2015-05-08,482.235
2015-05-11,479.382
2015-05-12,478.993
2015-05-13,486.601
2015-05-14,487.78
2015-05-15,494.906
2015-05-18,490.796
2015-05-19,482.461
2015-05-20,481.496
2015-05-21,481.63
2015-05-22,476.592
2015-05-25,476.592
2015-05-26,465.818
2015-05-27,467.906
2015-05-28,462.851
2015-05-29,462.827
2015-06-01,460.846
2015-06-02,471.931
2015-06-03,486.057
2015-06-04,486.769
2015-06-05,468.898
2015-06-08,467.084
2015-06-09,467.569
2015-06-10,476.279
2015-06-11,471.776
2015-06-12,468.232
2015-06-15,457.334
2015-06-16,459.567
2015-06-17,454.101
2015-06-18,462.165
2015-06-19,455.963
2015-06-22,470.304
2015-06-23,464.432
2015-06-24,463.356
2015-06-25,460.184
2015-06-26,460.385
2015-06-29,446.772
2015-06-30,442.721
2015-07-01,451.491
2015-07-02,445.74
2015-07-03,446.193
2015-07-06,437.96
2015-07-07,424.81
2015-07-08,434.303
2015-07-09,439.542
2015-07-10,453.256
2015-07-13,455.043
2015-07-14,454.123
2015-07-15,451.028
2015-07-16,455.867
2015-07-17,454.648
2015-07-20,459.112
2015-07-21,459.253
2015-07-22,451.983
2015-07-23,455.641
2015-07-24,452.814
2015-07-27,449.852
2015-07-28,451.679
2015-07-29,451.606
2015-07-30,447.747
2015-07-31,457.705
