Date,AUSTRIA SMID CAP SMID (Small+Mid Cap)
2005-11-09,542.346
2005-11-10,540.757
2005-11-11,537.611
2005-11-14,542.393
2005-11-15,540.655
2005-11-16,541.241
2005-11-17,552.134
2005-11-18,552.993
2005-11-21,554.375
2005-11-22,559.234
2005-11-23,568.385
2005-11-24,569.404
2005-11-25,570.1
2005-11-28,571.026
2005-11-29,571.303
2005-11-30,572.533
2005-12-01,569.907
2005-12-02,572.078
2005-12-05,575.941
2005-12-06,574.984
2005-12-07,572.792
2005-12-08,577.824
2005-12-09,576.574
2005-12-12,586.144
2005-12-13,588.26
2005-12-14,592.508
2005-12-15,588.432
2005-12-16,592.312
2005-12-19,592.193
2005-12-20,589.552
2005-12-21,587.674
2005-12-22,590.882
2005-12-23,592.481
2005-12-26,592.481
2005-12-27,592.113
2005-12-28,595.782
2005-12-29,595.986
2005-12-30,593.545
2006-01-02,593.557
2006-01-03,608.313
2006-01-04,622.642
2006-01-05,625.827
2006-01-06,628.622
2006-01-09,630.266
2006-01-10,629.2
2006-01-11,633.001
2006-01-12,631.653
2006-01-13,629.838
2006-01-16,633.299
2006-01-17,629.035
2006-01-18,627.706
2006-01-19,635.319
2006-01-20,635.53
2006-01-23,644.838
2006-01-24,647.378
2006-01-25,647.657
2006-01-26,648.362
2006-01-27,650.628
2006-01-30,652.337
2006-01-31,656.375
2006-02-01,661.025
2006-02-02,655.747
2006-02-03,650.132
2006-02-06,650.73
2006-02-07,650.654
2006-02-08,647.231
2006-02-09,652.83
2006-02-10,651.452
2006-02-13,652.609
2006-02-14,650.884
2006-02-15,652.904
2006-02-16,655.643
2006-02-17,657.139
2006-02-20,664.729
2006-02-21,663.871
2006-02-22,663.083
2006-02-23,669.963
2006-02-24,663.197
2006-02-27,663.826
2006-02-28,661.443
2006-03-01,661.487
2006-03-02,661.545
2006-03-03,665.84
2006-03-06,667.446
2006-03-07,655.724
2006-03-08,649.156
2006-03-09,651.839
2006-03-10,652.248
2006-03-13,656.88
2006-03-14,661.869
2006-03-15,668.477
2006-03-16,677.801
2006-03-17,683.832
2006-03-20,685.207
2006-03-21,680.996
2006-03-22,685.887
2006-03-23,678.362
2006-03-24,676.244
2006-03-27,679.454
2006-03-28,678.756
2006-03-29,674.754
2006-03-30,685.829
2006-03-31,687.203
2006-04-03,688.355
2006-04-04,696.344
2006-04-05,696.349
2006-04-06,696.631
2006-04-07,688.06
2006-04-10,687.154
2006-04-11,684.508
2006-04-12,678.945
2006-04-13,680.308
2006-04-14,680.308
2006-04-17,691.113
2006-04-18,690.347
2006-04-19,703.521
2006-04-20,707.689
2006-04-21,717.218
2006-04-24,722.19
2006-04-25,729.451
2006-04-26,732.725
2006-04-27,729.365
2006-04-28,730.647
2006-05-01,731.923
2006-05-02,738.895
2006-05-03,743.111
2006-05-04,753.739
2006-05-05,762.271
2006-05-08,770.682
2006-05-09,768.087
2006-05-10,771.902
2006-05-11,775.686
2006-05-12,770.013
2006-05-15,750.859
2006-05-16,748.091
2006-05-17,729.322
2006-05-18,716.856
2006-05-19,713.336
2006-05-22,677.172
2006-05-23,696.316
2006-05-24,673.855
2006-05-25,674.806
2006-05-26,694.05
2006-05-29,703.096
2006-05-30,698.458
2006-05-31,699.935
2006-06-01,702.348
2006-06-02,722.742
2006-06-05,723.356
2006-06-06,690.76
2006-06-07,690.146
2006-06-08,667.193
2006-06-09,665.814
2006-06-12,657.338
2006-06-13,629.44
2006-06-14,638.998
2006-06-15,639.252
2006-06-16,650.276
2006-06-19,653.08
2006-06-20,653.115
2006-06-21,660.547
2006-06-22,657.344
2006-06-23,661.383
2006-06-26,666.056
2006-06-27,666.445
2006-06-28,660.059
2006-06-29,662.94
2006-06-30,693.519
2006-07-03,704.585
2006-07-04,704.698
2006-07-05,694.678
2006-07-06,703.25
2006-07-07,704.619
2006-07-10,701.624
2006-07-11,695.946
2006-07-12,697.241
2006-07-13,685.289
2006-07-14,670.815
2006-07-17,657.756
2006-07-18,649.62
2006-07-19,661.183
2006-07-20,669.401
2006-07-21,666.089
2006-07-24,666.165
2006-07-25,670.25
2006-07-26,671.668
2006-07-27,680.057
2006-07-28,683.65
2006-07-31,688.412
2006-08-01,687.752
2006-08-02,698.532
2006-08-03,695.513
2006-08-04,706.88
2006-08-07,701.507
2006-08-08,697.988
2006-08-09,697.81
2006-08-10,690.979
2006-08-11,689.513
2006-08-14,695.907
2006-08-15,698.2
2006-08-16,706.051
2006-08-17,707.898
2006-08-18,706.727
2006-08-21,711.466
2006-08-22,704.592
2006-08-23,707.775
2006-08-24,704.805
2006-08-25,705.301
2006-08-28,712.581
2006-08-29,709.266
2006-08-30,713.85
2006-08-31,710.725
2006-09-01,720.097
2006-09-04,722.314
2006-09-05,714.937
2006-09-06,713.051
2006-09-07,705.379
2006-09-08,705.04
2006-09-11,706.264
2006-09-12,706.555
2006-09-13,709.26
2006-09-14,716.089
2006-09-15,714.404
2006-09-18,718.969
2006-09-19,715.556
2006-09-20,717.792
2006-09-21,722.756
2006-09-22,721.959
2006-09-25,714.925
2006-09-26,717.481
2006-09-27,726.958
2006-09-28,729.722
2006-09-29,732.291
2006-10-02,719.881
2006-10-03,717.834
2006-10-04,721.224
2006-10-05,726.322
2006-10-06,722.116
2006-10-09,722.861
2006-10-10,726.217
2006-10-11,731.718
2006-10-12,734.376
2006-10-13,735.693
2006-10-16,745.13
2006-10-17,742.498
2006-10-18,744.412
2006-10-19,747.725
2006-10-20,751.047
2006-10-23,747.16
2006-10-24,749.11
2006-10-25,752.71
2006-10-26,757.614
2006-10-27,767.417
2006-10-30,762.17
2006-10-31,765.331
2006-11-01,765.871
2006-11-02,764.732
2006-11-03,757.829
2006-11-06,768.472
2006-11-07,767.996
2006-11-08,771.567
2006-11-09,771.709
2006-11-10,769.238
2006-11-13,769.0
2006-11-14,768.165
2006-11-15,772.075
2006-11-16,780.193
2006-11-17,778.104
2006-11-20,774.768
2006-11-21,778.243
2006-11-22,789.222
2006-11-23,789.595
2006-11-24,798.916
2006-11-27,794.516
2006-11-28,788.958
2006-11-29,800.567
2006-11-30,808.37
2006-12-01,815.47
2006-12-04,818.732
2006-12-05,820.119
2006-12-06,829.796
2006-12-07,836.196
2006-12-08,837.516
2006-12-11,835.124
2006-12-12,834.606
2006-12-13,838.674
2006-12-14,840.429
2006-12-15,845.124
2006-12-18,850.476
2006-12-19,849.198
2006-12-20,855.266
2006-12-21,855.035
2006-12-22,851.069
2006-12-25,851.069
2006-12-26,849.743
2006-12-27,854.633
2006-12-28,857.294
2006-12-29,860.098
2007-01-01,860.098
2007-01-02,876.723
2007-01-03,871.628
2007-01-04,864.583
2007-01-05,853.074
2007-01-08,852.35
2007-01-09,855.377
2007-01-10,847.665
2007-01-11,853.399
2007-01-12,859.451
2007-01-15,862.993
2007-01-16,857.487
2007-01-17,856.459
2007-01-18,854.407
2007-01-19,862.616
2007-01-22,870.17
2007-01-23,873.062
2007-01-24,874.97
2007-01-25,877.246
2007-01-26,866.607
2007-01-29,871.461
2007-01-30,876.111
2007-01-31,882.835
2007-02-01,888.106
2007-02-02,889.791
2007-02-05,888.364
2007-02-06,887.757
2007-02-07,894.954
2007-02-08,896.695
2007-02-09,895.798
2007-02-12,889.044
2007-02-13,895.259
2007-02-14,904.257
2007-02-15,907.102
2007-02-16,901.438
2007-02-19,913.441
2007-02-20,917.807
2007-02-21,912.972
2007-02-22,918.316
2007-02-23,925.725
2007-02-26,927.49
2007-02-27,895.281
2007-02-28,885.68
2007-03-01,876.371
2007-03-02,879.877
2007-03-05,861.971
2007-03-06,866.842
2007-03-07,881.832
2007-03-08,898.04
2007-03-09,904.271
2007-03-12,907.618
2007-03-13,903.79
2007-03-14,884.017
2007-03-15,895.011
2007-03-16,915.305
2007-03-19,927.514
2007-03-20,925.557
2007-03-21,931.911
2007-03-22,943.467
2007-03-23,937.872
2007-03-26,942.809
2007-03-27,936.353
2007-03-28,938.355
2007-03-29,944.093
2007-03-30,945.785
2007-04-02,959.085
2007-04-03,963.603
2007-04-04,969.192
2007-04-05,973.436
2007-04-06,973.436
2007-04-09,968.365
2007-04-10,982.428
2007-04-11,978.764
2007-04-12,973.384
2007-04-13,979.348
2007-04-16,981.59
2007-04-17,982.705
2007-04-18,977.321
2007-04-19,981.485
2007-04-20,988.445
2007-04-23,985.815
2007-04-24,989.501
2007-04-25,991.375
2007-04-26,995.885
2007-04-27,994.242
2007-04-30,992.347
2007-05-01,988.639
2007-05-02,986.71
2007-05-03,978.781
2007-05-04,979.367
2007-05-07,984.481
2007-05-08,971.176
2007-05-09,973.982
2007-05-10,971.794
2007-05-11,968.205
2007-05-14,970.73
2007-05-15,972.899
2007-05-16,970.305
2007-05-17,964.443
2007-05-18,969.68
2007-05-21,966.743
2007-05-22,973.556
2007-05-23,982.381
2007-05-24,987.508
2007-05-25,983.88
2007-05-28,983.88
2007-05-29,992.973
2007-05-30,983.974
2007-05-31,1000.0
2007-06-01,1007.621
2007-06-04,1012.834
2007-06-05,1003.936
2007-06-06,986.773
2007-06-07,984.286
2007-06-08,960.604
2007-06-11,971.647
2007-06-12,972.949
2007-06-13,964.599
2007-06-14,979.535
2007-06-15,990.64
2007-06-18,987.311
2007-06-19,980.85
2007-06-20,981.479
2007-06-21,959.966
2007-06-22,972.295
2007-06-25,965.817
2007-06-26,964.213
2007-06-27,960.11
2007-06-28,970.993
2007-06-29,984.696
2007-07-02,996.442
2007-07-03,994.366
2007-07-04,1000.849
2007-07-05,990.555
2007-07-06,993.064
2007-07-09,1000.835
2007-07-10,1001.554
2007-07-11,991.511
2007-07-12,999.189
2007-07-13,1004.833
2007-07-16,999.993
2007-07-17,989.074
2007-07-18,975.641
2007-07-19,988.559
2007-07-20,986.045
2007-07-23,985.348
2007-07-24,977.108
2007-07-25,958.0
2007-07-26,933.924
2007-07-27,907.804
2007-07-30,877.001
2007-07-31,925.44
2007-08-01,897.9
2007-08-02,914.761
2007-08-03,912.197
2007-08-06,894.415
2007-08-07,904.084
2007-08-08,926.302
2007-08-09,891.995
2007-08-10,860.658
2007-08-13,872.535
2007-08-14,859.403
2007-08-15,852.944
2007-08-16,794.585
2007-08-17,797.514
2007-08-20,813.266
2007-08-21,817.362
2007-08-22,860.158
2007-08-23,839.886
2007-08-24,846.309
2007-08-27,855.856
2007-08-28,837.124
2007-08-29,842.643
2007-08-30,851.386
2007-08-31,871.708
2007-09-03,882.104
2007-09-04,888.237
2007-09-05,859.273
2007-09-06,851.321
2007-09-07,826.356
2007-09-10,804.775
2007-09-11,830.6
2007-09-12,822.992
2007-09-13,838.018
2007-09-14,827.491
2007-09-17,809.015
2007-09-18,824.747
2007-09-19,855.584
2007-09-20,853.837
2007-09-21,866.825
2007-09-24,856.339
2007-09-25,842.85
2007-09-26,841.954
2007-09-27,850.586
2007-09-28,841.819
2007-10-01,849.139
2007-10-02,852.255
2007-10-03,855.96
2007-10-04,865.565
2007-10-05,881.68
2007-10-08,870.922
2007-10-09,876.192
2007-10-10,874.748
2007-10-11,885.813
2007-10-12,881.656
2007-10-15,889.576
2007-10-16,872.257
2007-10-17,889.001
2007-10-18,885.149
2007-10-19,874.936
2007-10-22,844.728
2007-10-23,865.352
2007-10-24,861.309
2007-10-25,875.226
2007-10-26,880.12
2007-10-29,891.709
2007-10-30,882.16
2007-10-31,889.191
2007-11-01,887.162
2007-11-02,864.128
2007-11-05,852.089
2007-11-06,855.933
2007-11-07,838.626
2007-11-08,827.43
2007-11-09,819.903
2007-11-12,806.337
2007-11-13,796.643
2007-11-14,782.395
2007-11-15,764.758
2007-11-16,757.975
2007-11-19,732.717
2007-11-20,750.384
2007-11-21,725.341
2007-11-22,734.386
2007-11-23,744.462
2007-11-26,753.24
2007-11-27,747.134
2007-11-28,771.99
2007-11-29,779.365
2007-11-30,793.171
2007-12-03,781.34
2007-12-04,772.926
2007-12-05,781.205
2007-12-06,773.781
2007-12-07,789.484
2007-12-10,798.095
2007-12-11,794.886
2007-12-12,791.549
2007-12-13,767.794
2007-12-14,764.191
2007-12-17,737.268
2007-12-18,746.638
2007-12-19,736.847
2007-12-20,733.914
2007-12-21,750.628
2007-12-24,752.3
2007-12-25,752.3
2007-12-26,757.47
2007-12-27,771.023
2007-12-28,779.543
2007-12-31,775.09
2008-01-01,775.09
2008-01-02,781.678
2008-01-03,771.934
2008-01-04,759.363
2008-01-07,740.462
2008-01-08,747.399
2008-01-09,725.516
2008-01-10,712.718
2008-01-11,710.082
2008-01-14,720.112
2008-01-15,696.276
2008-01-16,679.951
2008-01-17,674.935
2008-01-18,673.278
2008-01-21,636.28
2008-01-22,661.23
2008-01-23,648.897
2008-01-24,677.636
2008-01-25,682.447
2008-01-28,676.72
2008-01-29,688.662
2008-01-30,691.919
2008-01-31,694.174
2008-02-01,715.948
2008-02-04,720.911
2008-02-05,688.324
2008-02-06,690.862
2008-02-07,673.69
2008-02-08,675.344
2008-02-11,664.69
2008-02-12,689.745
2008-02-13,691.634
2008-02-14,696.39
2008-02-15,687.082
2008-02-18,693.801
2008-02-19,702.763
2008-02-20,694.526
2008-02-21,700.023
2008-02-22,703.719
2008-02-25,711.404
2008-02-26,724.222
2008-02-27,715.655
2008-02-28,709.791
2008-02-29,708.763
2008-03-03,692.49
2008-03-04,684.61
2008-03-05,711.057
2008-03-06,709.572
2008-03-07,696.016
2008-03-10,698.166
2008-03-11,703.426
2008-03-12,714.277
2008-03-13,706.185
2008-03-14,708.984
2008-03-17,682.912
2008-03-18,695.338
2008-03-19,689.799
2008-03-20,665.93
2008-03-21,665.93
2008-03-24,664.98
2008-03-25,700.723
2008-03-26,702.757
2008-03-27,710.383
2008-03-28,712.209
2008-03-31,713.57
2008-04-01,720.288
2008-04-02,725.493
2008-04-03,724.692
2008-04-04,731.859
2008-04-07,740.292
2008-04-08,731.227
2008-04-09,734.834
2008-04-10,727.093
2008-04-11,729.235
2008-04-14,720.81
2008-04-15,727.961
2008-04-16,750.715
2008-04-17,748.885
2008-04-18,752.853
2008-04-21,755.544
2008-04-22,753.217
2008-04-23,755.728
2008-04-24,750.434
2008-04-25,751.972
2008-04-28,761.138
2008-04-29,760.416
2008-04-30,767.71
2008-05-01,761.867
2008-05-02,767.832
2008-05-05,771.658
2008-05-06,769.855
2008-05-07,771.701
2008-05-08,765.824
2008-05-09,763.095
2008-05-12,766.507
2008-05-13,778.938
2008-05-14,787.039
2008-05-15,793.536
2008-05-16,805.073
2008-05-19,810.859
2008-05-20,801.772
2008-05-21,802.382
2008-05-22,799.735
2008-05-23,802.269
2008-05-26,798.828
2008-05-27,793.384
2008-05-28,792.498
2008-05-29,785.636
2008-05-30,795.784
2008-06-02,790.282
2008-06-03,789.311
2008-06-04,780.034
2008-06-05,793.41
2008-06-06,792.482
2008-06-09,776.487
2008-06-10,755.29
2008-06-11,744.179
2008-06-12,746.419
2008-06-13,746.644
2008-06-16,755.079
2008-06-17,766.076
2008-06-18,752.126
2008-06-19,743.883
2008-06-20,739.805
2008-06-23,731.059
2008-06-24,725.358
2008-06-25,735.15
2008-06-26,724.276
2008-06-27,721.949
2008-06-30,729.009
2008-07-01,705.659
2008-07-02,705.683
2008-07-03,699.208
2008-07-04,684.105
2008-07-07,695.805
2008-07-08,686.107
2008-07-09,693.953
2008-07-10,668.919
2008-07-11,657.116
2008-07-14,651.188
2008-07-15,623.438
2008-07-16,615.247
2008-07-17,636.934
2008-07-18,647.217
2008-07-21,659.854
2008-07-22,655.917
2008-07-23,661.822
2008-07-24,643.147
2008-07-25,637.497
2008-07-28,632.656
2008-07-29,633.275
2008-07-30,641.867
2008-07-31,643.764
2008-08-01,634.961
2008-08-04,635.906
2008-08-05,637.215
2008-08-06,641.506
2008-08-07,644.377
2008-08-08,623.913
2008-08-11,627.907
2008-08-12,621.361
2008-08-13,610.875
2008-08-14,610.05
2008-08-15,601.533
2008-08-18,601.018
2008-08-19,585.564
2008-08-20,588.643
2008-08-21,593.508
2008-08-22,596.148
2008-08-25,597.241
2008-08-26,599.102
2008-08-27,597.745
2008-08-28,596.813
2008-08-29,611.649
2008-09-01,604.277
2008-09-02,605.931
2008-09-03,599.5
2008-09-04,578.931
2008-09-05,560.136
2008-09-08,572.638
2008-09-09,562.58
2008-09-10,549.205
2008-09-11,537.014
2008-09-12,551.999
2008-09-15,534.169
2008-09-16,513.121
2008-09-17,486.847
2008-09-18,452.144
2008-09-19,495.77
2008-09-22,506.453
2008-09-23,483.736
2008-09-24,480.678
2008-09-25,485.423
2008-09-26,473.178
2008-09-29,434.085
2008-09-30,425.416
2008-10-01,418.957
2008-10-02,402.023
2008-10-03,417.684
2008-10-06,376.663
2008-10-07,359.893
2008-10-08,331.294
2008-10-09,329.063
2008-10-10,299.507
2008-10-13,339.066
2008-10-14,357.231
2008-10-15,335.354
2008-10-16,312.028
2008-10-17,308.443
2008-10-20,315.924
2008-10-21,316.889
2008-10-22,298.043
2008-10-23,289.743
2008-10-24,270.648
2008-10-27,241.689
2008-10-28,244.708
2008-10-29,262.98
2008-10-30,267.851
2008-10-31,275.463
2008-11-03,288.944
2008-11-04,311.788
2008-11-05,302.203
2008-11-06,285.25
2008-11-07,291.596
2008-11-10,282.456
2008-11-11,272.12
2008-11-12,258.846
2008-11-13,253.863
2008-11-14,255.04
2008-11-17,250.692
2008-11-18,244.904
2008-11-19,235.345
2008-11-20,218.612
2008-11-21,215.904
2008-11-24,240.491
2008-11-25,247.923
2008-11-26,244.785
2008-11-27,254.095
2008-11-28,246.835
2008-12-01,236.39
2008-12-02,244.125
2008-12-03,242.823
2008-12-04,250.153
2008-12-05,242.487
2008-12-08,247.317
2008-12-09,259.894
2008-12-10,268.618
2008-12-11,270.181
2008-12-12,265.665
2008-12-15,278.66
2008-12-16,284.662
2008-12-17,291.842
2008-12-18,291.159
2008-12-19,265.244
2008-12-22,273.274
2008-12-23,275.509
2008-12-24,276.388
2008-12-25,276.388
2008-12-26,277.722
2008-12-29,281.563
2008-12-30,278.304
2008-12-31,273.503
2009-01-01,273.503
2009-01-02,289.239
2009-01-05,287.899
2009-01-06,282.599
2009-01-07,297.635
2009-01-08,295.567
2009-01-09,289.342
2009-01-12,282.378
2009-01-13,274.583
2009-01-14,262.065
2009-01-15,261.864
2009-01-16,274.009
2009-01-19,262.637
2009-01-20,256.835
2009-01-21,252.688
2009-01-22,252.566
2009-01-23,246.442
2009-01-26,258.866
2009-01-27,261.163
2009-01-28,270.1
2009-01-29,267.214
2009-01-30,264.259
2009-02-02,257.244
2009-02-03,264.238
2009-02-04,268.271
2009-02-05,261.339
2009-02-06,266.46
2009-02-09,271.357
2009-02-10,270.702
2009-02-11,265.953
2009-02-12,259.163
2009-02-13,263.844
2009-02-16,254.683
2009-02-17,229.622
2009-02-18,227.153
2009-02-19,232.053
2009-02-20,226.512
2009-02-23,226.215
2009-02-24,221.046
2009-02-25,224.517
2009-02-26,229.907
2009-02-27,229.992
2009-03-02,220.286
2009-03-03,221.077
2009-03-04,227.568
2009-03-05,220.636
2009-03-06,216.116
2009-03-09,211.51
2009-03-10,217.466
2009-03-11,219.319
2009-03-12,221.962
2009-03-13,228.927
2009-03-16,236.764
2009-03-17,235.52
2009-03-18,237.124
2009-03-19,253.087
2009-03-20,250.709
2009-03-23,260.271
2009-03-24,254.269
2009-03-25,259.014
2009-03-26,262.889
2009-03-27,257.341
2009-03-30,247.839
2009-03-31,259.696
2009-04-01,260.916
2009-04-02,275.41
2009-04-03,280.989
2009-04-06,279.775
2009-04-07,267.599
2009-04-08,270.583
2009-04-09,278.056
2009-04-10,278.056
2009-04-13,280.414
2009-04-14,292.701
2009-04-15,285.052
2009-04-16,291.413
2009-04-17,303.807
2009-04-20,286.622
2009-04-21,286.306
2009-04-22,288.801
2009-04-23,288.461
2009-04-24,295.785
2009-04-27,290.848
2009-04-28,286.161
2009-04-29,295.635
2009-04-30,299.653
2009-05-01,299.698
2009-05-04,315.31
2009-05-05,317.287
2009-05-06,320.522
2009-05-07,327.218
2009-05-08,335.444
2009-05-11,330.877
2009-05-12,327.947
2009-05-13,314.471
2009-05-14,313.512
2009-05-15,318.096
2009-05-18,323.348
2009-05-19,332.685
2009-05-20,340.593
2009-05-21,340.247
2009-05-22,338.319
2009-05-25,342.41
2009-05-26,341.106
2009-05-27,341.801
2009-05-28,339.409
2009-05-29,356.174
2009-06-01,356.237
2009-06-02,369.269
2009-06-03,361.986
2009-06-04,359.477
2009-06-05,354.057
2009-06-08,343.075
2009-06-09,350.526
2009-06-10,357.653
2009-06-11,359.313
2009-06-12,358.348
2009-06-15,346.654
2009-06-16,347.678
2009-06-17,337.758
2009-06-18,340.272
2009-06-19,341.605
2009-06-22,331.052
2009-06-23,330.768
2009-06-24,344.061
2009-06-25,342.537
2009-06-26,348.972
2009-06-29,355.765
2009-06-30,352.42
2009-07-01,363.425
2009-07-02,354.388
2009-07-03,353.072
2009-07-06,344.725
2009-07-07,349.867
2009-07-08,341.902
2009-07-09,342.303
2009-07-10,338.509
2009-07-13,343.484
2009-07-14,351.916
2009-07-15,360.589
2009-07-16,365.138
2009-07-17,360.014
2009-07-20,367.263
2009-07-21,367.382
2009-07-22,366.425
2009-07-23,373.212
2009-07-24,372.015
2009-07-27,378.25
2009-07-28,372.828
2009-07-29,371.022
2009-07-30,374.847
2009-07-31,375.152
2009-08-03,388.868
2009-08-04,393.7
2009-08-05,400.131
2009-08-06,402.025
2009-08-07,399.178
2009-08-10,402.821
2009-08-11,395.354
2009-08-12,400.996
2009-08-13,413.67
2009-08-14,413.045
2009-08-17,399.724
2009-08-18,407.173
2009-08-19,410.434
2009-08-20,419.149
2009-08-21,435.112
2009-08-24,452.345
2009-08-25,454.663
2009-08-26,447.588
2009-08-27,443.13
2009-08-28,458.783
2009-08-31,449.343
2009-09-01,439.24
2009-09-02,427.631
2009-09-03,434.513
2009-09-04,436.81
2009-09-07,454.222
2009-09-08,459.052
2009-09-09,465.113
2009-09-10,465.094
2009-09-11,471.573
2009-09-14,474.787
2009-09-15,476.938
2009-09-16,486.424
2009-09-17,491.608
2009-09-18,488.784
2009-09-21,479.722
2009-09-22,493.408
2009-09-23,493.0
2009-09-24,488.693
2009-09-25,486.848
2009-09-28,489.447
2009-09-29,491.536
2009-09-30,499.588
2009-10-01,490.826
2009-10-02,478.175
2009-10-05,481.498
2009-10-06,506.298
2009-10-07,505.383
2009-10-08,519.757
2009-10-09,521.343
2009-10-12,528.221
2009-10-13,526.683
2009-10-14,539.308
2009-10-15,542.711
2009-10-16,537.356
2009-10-19,542.502
2009-10-20,537.775
2009-10-21,535.121
2009-10-22,524.604
2009-10-23,526.757
2009-10-26,524.074
2009-10-27,502.081
2009-10-28,472.829
2009-10-29,490.445
2009-10-30,473.634
2009-11-02,482.298
2009-11-03,464.034
2009-11-04,481.875
2009-11-05,490.853
2009-11-06,491.615
2009-11-09,504.16
2009-11-10,502.066
2009-11-11,498.188
2009-11-12,502.212
2009-11-13,505.992
2009-11-16,512.923
2009-11-17,506.979
2009-11-18,513.88
2009-11-19,499.828
2009-11-20,497.087
2009-11-23,511.235
2009-11-24,508.167
2009-11-25,509.417
2009-11-26,491.023
2009-11-27,493.111
2009-11-30,487.581
2009-12-01,503.512
2009-12-02,507.209
2009-12-03,506.412
2009-12-04,503.021
2009-12-07,496.808
2009-12-08,493.675
2009-12-09,474.126
2009-12-10,480.126
2009-12-11,479.767
2009-12-14,484.054
2009-12-15,473.96
2009-12-16,475.728
2009-12-17,463.355
2009-12-18,457.293
2009-12-21,462.319
2009-12-22,457.546
2009-12-23,459.523
2009-12-24,460.308
2009-12-25,460.308
2009-12-28,464.398
2009-12-29,468.382
2009-12-30,466.803
2009-12-31,468.32
2010-01-01,468.32
2010-01-04,479.424
2010-01-05,488.888
2010-01-06,487.905
2010-01-07,486.977
2010-01-08,486.43
2010-01-11,501.125
2010-01-12,496.722
2010-01-13,496.831
2010-01-14,499.09
2010-01-15,494.115
2010-01-18,496.818
2010-01-19,493.877
2010-01-20,478.074
2010-01-21,471.606
2010-01-22,471.185
2010-01-25,469.127
2010-01-26,460.82
2010-01-27,455.795
2010-01-28,448.982
2010-01-29,448.91
2010-02-01,453.667
2010-02-02,463.531
2010-02-03,457.082
2010-02-04,444.066
2010-02-05,426.858
2010-02-08,429.259
2010-02-09,429.879
2010-02-10,434.627
2010-02-11,436.993
2010-02-12,434.128
2010-02-15,434.52
2010-02-16,443.436
2010-02-17,448.313
2010-02-18,449.991
2010-02-19,446.249
2010-02-22,448.877
2010-02-23,436.457
2010-02-24,437.504
2010-02-25,426.501
2010-02-26,432.047
2010-03-01,429.919
2010-03-02,435.076
2010-03-03,437.661
2010-03-04,430.163
2010-03-05,436.979
2010-03-08,441.509
2010-03-09,439.582
2010-03-10,446.695
2010-03-11,447.812
2010-03-12,455.06
2010-03-15,453.322
2010-03-16,461.075
2010-03-17,465.495
2010-03-18,459.882
2010-03-19,456.563
2010-03-22,456.195
2010-03-23,458.777
2010-03-24,455.331
2010-03-25,462.59
2010-03-26,465.891
2010-03-29,472.145
2010-03-30,467.688
2010-03-31,470.486
2010-04-01,475.342
2010-04-02,475.342
2010-04-05,474.254
2010-04-06,476.232
2010-04-07,478.312
2010-04-08,477.713
2010-04-09,486.966
2010-04-12,494.522
2010-04-13,486.455
2010-04-14,496.227
2010-04-15,496.041
2010-04-16,489.248
2010-04-19,481.219
2010-04-20,489.406
2010-04-21,482.848
2010-04-22,476.741
2010-04-23,485.815
2010-04-26,488.743
2010-04-27,478.867
2010-04-28,461.574
2010-04-29,466.387
2010-04-30,470.207
2010-05-03,468.528
2010-05-04,444.183
2010-05-05,425.98
2010-05-06,409.926
2010-05-07,392.599
2010-05-10,430.253
2010-05-11,418.462
2010-05-12,425.814
2010-05-13,421.97
2010-05-14,406.566
2010-05-17,399.73
2010-05-18,405.937
2010-05-19,395.275
2010-05-20,386.658
2010-05-21,392.327
2010-05-24,386.734
2010-05-25,366.917
2010-05-26,374.92
2010-05-27,390.867
2010-05-28,394.02
2010-05-31,392.317
2010-06-01,390.011
2010-06-02,384.322
2010-06-03,384.417
2010-06-04,368.574
2010-06-07,361.118
2010-06-08,356.755
2010-06-09,367.074
2010-06-10,376.922
2010-06-11,381.797
2010-06-14,393.817
2010-06-15,394.581
2010-06-16,392.192
2010-06-17,393.721
2010-06-18,396.237
2010-06-21,401.672
2010-06-22,399.167
2010-06-23,395.131
2010-06-24,390.081
2010-06-25,387.334
2010-06-28,392.226
2010-06-29,376.102
2010-06-30,372.343
2010-07-01,369.362
2010-07-02,373.174
2010-07-05,370.578
2010-07-06,380.228
2010-07-07,386.163
2010-07-08,392.913
2010-07-09,391.07
2010-07-12,388.657
2010-07-13,398.719
2010-07-14,402.369
2010-07-15,402.479
2010-07-16,399.831
2010-07-19,397.39
2010-07-20,395.345
2010-07-21,398.865
2010-07-22,411.101
2010-07-23,406.278
2010-07-26,416.677
2010-07-27,422.441
2010-07-28,423.263
2010-07-29,432.338
2010-07-30,431.821
2010-08-02,445.716
2010-08-03,447.708
2010-08-04,447.098
2010-08-05,444.472
2010-08-06,444.408
2010-08-09,448.018
2010-08-10,437.024
2010-08-11,420.687
2010-08-12,412.159
2010-08-13,413.207
2010-08-16,417.612
2010-08-17,428.598
2010-08-18,429.385
2010-08-19,426.878
2010-08-20,417.842
2010-08-23,418.347
2010-08-24,412.603
2010-08-25,406.673
2010-08-26,412.355
2010-08-27,413.249
2010-08-30,412.847
2010-08-31,412.659
2010-09-01,424.864
2010-09-02,428.101
2010-09-03,433.345
2010-09-06,437.363
2010-09-07,427.135
2010-09-08,432.571
2010-09-09,436.295
2010-09-10,434.044
2010-09-13,444.089
2010-09-14,448.555
2010-09-15,452.287
2010-09-16,455.49
2010-09-17,454.602
2010-09-20,458.454
