Date,SINGAPORE VALUE Standard (Large+Mid Cap)
2005-06-14,6933.565
2005-06-15,6984.838
2005-06-16,6953.612
2005-06-17,7020.522
2005-06-20,6946.21
2005-06-21,6934.702
2005-06-22,6940.662
2005-06-23,6988.732
2005-06-24,6971.066
2005-06-27,6913.868
2005-06-28,6857.816
2005-06-29,6841.081
2005-06-30,6891.753
2005-07-01,6853.967
2005-07-04,6879.108
2005-07-05,6861.881
2005-07-06,6884.072
2005-07-07,6791.864
2005-07-08,6794.057
2005-07-11,6886.271
2005-07-12,6918.928
2005-07-13,6918.019
2005-07-14,6989.109
2005-07-15,7010.422
2005-07-18,6994.37
2005-07-19,7177.692
2005-07-20,7238.85
2005-07-21,7382.5
2005-07-22,7419.5
2005-07-25,7318.97
2005-07-26,7333.192
2005-07-27,7364.308
2005-07-28,7415.713
2005-07-29,7489.544
2005-08-01,7524.449
2005-08-02,7579.998
2005-08-03,7547.042
2005-08-04,7520.83
2005-08-05,7504.558
2005-08-08,7521.706
2005-08-09,7512.927
2005-08-10,7497.866
2005-08-11,7418.876
2005-08-12,7401.965
2005-08-15,7274.133
2005-08-16,7378.243
2005-08-17,7270.514
2005-08-18,7240.577
2005-08-19,7202.631
2005-08-22,7257.436
2005-08-23,7228.031
2005-08-24,7190.947
2005-08-25,7193.589
2005-08-26,7251.454
2005-08-29,7168.043
2005-08-30,7147.665
2005-08-31,7177.144
2005-09-01,7255.921
2005-09-02,7279.729
2005-09-05,7296.398
2005-09-06,7253.801
2005-09-07,7271.431
2005-09-08,7294.072
2005-09-09,7311.662
2005-09-12,7372.512
2005-09-13,7282.741
2005-09-14,7306.253
2005-09-15,7312.966
2005-09-16,7250.109
2005-09-19,7245.252
2005-09-20,7271.259
2005-09-21,7247.565
2005-09-22,7203.153
2005-09-23,7198.915
2005-09-26,7237.683
2005-09-27,7204.653
2005-09-28,7176.24
2005-09-29,7187.693
2005-09-30,7212.631
2005-10-03,7165.187
2005-10-04,7230.305
2005-10-05,7243.913
2005-10-06,7194.746
2005-10-07,7221.953
2005-10-10,7345.83
2005-10-11,7416.518
2005-10-12,7321.39
2005-10-13,7330.429
2005-10-14,7286.63
2005-10-17,7209.143
2005-10-18,7190.181
2005-10-19,6979.165
2005-10-20,7017.22
2005-10-21,7058.424
2005-10-24,7006.306
2005-10-25,7026.485
2005-10-26,7009.749
2005-10-27,6938.291
2005-10-28,6908.82
2005-10-31,6973.891
2005-11-01,6973.484
2005-11-02,7119.859
2005-11-03,7110.922
2005-11-04,7115.528
2005-11-07,7078.854
2005-11-08,7131.388
2005-11-09,7149.268
2005-11-10,7117.255
2005-11-11,7157.186
2005-11-14,7123.833
2005-11-15,7090.24
2005-11-16,7150.117
2005-11-17,7179.167
2005-11-18,7274.291
2005-11-21,7264.665
2005-11-22,7253.424
2005-11-23,7319.514
2005-11-24,7339.843
2005-11-25,7292.414
2005-11-28,7328.988
2005-11-29,7320.449
2005-11-30,7318.096
2005-12-01,7352.686
2005-12-02,7426.233
2005-12-05,7447.963
2005-12-06,7380.167
2005-12-07,7385.796
2005-12-08,7337.333
2005-12-09,7384.952
2005-12-12,7427.301
2005-12-13,7462.103
2005-12-14,7451.085
2005-12-15,7459.135
2005-12-16,7477.847
2005-12-19,7487.421
2005-12-20,7493.825
2005-12-21,7496.301
2005-12-22,7481.392
2005-12-23,7506.981
2005-12-26,7506.981
2005-12-27,7538.325
2005-12-28,7558.058
2005-12-29,7579.986
2005-12-30,7605.069
2006-01-02,7605.069
2006-01-03,7702.228
2006-01-04,7759.163
2006-01-05,7807.357
2006-01-06,7938.765
2006-01-09,7988.522
2006-01-10,7996.995
2006-01-11,8014.544
2006-01-12,7964.807
2006-01-13,7950.885
2006-01-16,7889.506
2006-01-17,7812.806
2006-01-18,7813.082
2006-01-19,7832.402
2006-01-20,7870.432
2006-01-23,7800.679
2006-01-24,7782.135
2006-01-25,7844.273
2006-01-26,7886.543
2006-01-27,7988.579
2006-01-30,7960.223
2006-01-31,7997.833
2006-02-01,8015.227
2006-02-02,7997.938
2006-02-03,7924.442
2006-02-06,7963.329
2006-02-07,7980.437
2006-02-08,7885.762
2006-02-09,7897.547
2006-02-10,7873.609
2006-02-13,7875.618
2006-02-14,7927.265
2006-02-15,7874.262
2006-02-16,7907.921
2006-02-17,7893.522
2006-02-20,7877.05
2006-02-21,7914.46
2006-02-22,7875.608
2006-02-23,7944.12
2006-02-24,7962.848
2006-02-27,8045.709
2006-02-28,8112.326
2006-03-01,8101.112
2006-03-02,8082.627
2006-03-03,8036.032
2006-03-06,8091.298
2006-03-07,7997.573
2006-03-08,8087.443
2006-03-09,8112.341
2006-03-10,8066.215
2006-03-13,8134.264
2006-03-14,8120.808
2006-03-15,8106.042
2006-03-16,8104.527
2006-03-17,8077.245
2006-03-20,8151.683
2006-03-21,8129.238
2006-03-22,8117.863
2006-03-23,8113.145
2006-03-24,8122.427
2006-03-27,8135.953
2006-03-28,8148.965
2006-03-29,8115.823
2006-03-30,8156.47
2006-03-31,8188.726
2006-04-03,8246.842
2006-04-04,8213.947
2006-04-05,8265.465
2006-04-06,8288.276
2006-04-07,8370.417
2006-04-10,8369.042
2006-04-11,8324.005
2006-04-12,8322.317
2006-04-13,8312.705
2006-04-14,8312.705
2006-04-17,8369.879
2006-04-18,8386.575
2006-04-19,8526.242
2006-04-20,8531.794
2006-04-21,8593.5
2006-04-24,8598.275
2006-04-25,8551.303
2006-04-26,8603.393
2006-04-27,8624.813
2006-04-28,8788.474
2006-05-01,8807.455
2006-05-02,8944.636
2006-05-03,9086.352
2006-05-04,8995.789
2006-05-05,8990.291
2006-05-08,9148.543
2006-05-09,9048.157
2006-05-10,9080.521
2006-05-11,9022.822
2006-05-12,9005.474
2006-05-15,8638.206
2006-05-16,8639.68
2006-05-17,8803.539
2006-05-18,8626.173
2006-05-19,8517.305
2006-05-22,8273.76
2006-05-23,8398.336
2006-05-24,8321.304
2006-05-25,8282.246
2006-05-26,8409.689
2006-05-29,8435.075
2006-05-30,8417.216
2006-05-31,8203.841
2006-06-01,8197.224
2006-06-02,8342.297
2006-06-05,8310.664
2006-06-06,8262.775
2006-06-07,8138.324
2006-06-08,7940.241
2006-06-09,8053.601
2006-06-12,8051.99
2006-06-13,7893.289
2006-06-14,7887.329
2006-06-15,7967.801
2006-06-16,8153.005
2006-06-19,8096.158
2006-06-20,7994.063
2006-06-21,8038.153
2006-06-22,8087.699
2006-06-23,8038.158
2006-06-26,8102.844
2006-06-27,8119.666
2006-06-28,8039.717
2006-06-29,8184.95
2006-06-30,8438.364
2006-07-03,8401.584
2006-07-04,8477.687
2006-07-05,8318.916
2006-07-06,8420.942
2006-07-07,8464.758
2006-07-10,8445.591
2006-07-11,8365.377
2006-07-12,8359.607
2006-07-13,8279.99
2006-07-14,8130.586
2006-07-17,7940.231
2006-07-18,7998.394
2006-07-19,8060.928
2006-07-20,8221.899
2006-07-21,8249.264
2006-07-24,8276.291
2006-07-25,8352.148
2006-07-26,8379.609
2006-07-27,8492.835
2006-07-28,8423.78
2006-07-31,8471.225
2006-08-01,8415.862
2006-08-02,8465.518
2006-08-03,8510.717
2006-08-04,8617.141
2006-08-07,8644.263
2006-08-08,8712.799
2006-08-09,8719.403
2006-08-10,8653.463
2006-08-11,8635.486
2006-08-14,8621.577
2006-08-15,8566.351
2006-08-16,8619.965
2006-08-17,8658.616
2006-08-18,8706.983
2006-08-21,8655.758
2006-08-22,8697.567
2006-08-23,8661.601
2006-08-24,8557.25
2006-08-25,8585.924
2006-08-28,8490.942
2006-08-29,8599.428
2006-08-30,8681.561
2006-08-31,8709.691
2006-09-01,8785.372
2006-09-04,8914.077
2006-09-05,8936.139
2006-09-06,8961.165
2006-09-07,8884.863
2006-09-08,8889.061
2006-09-11,8806.366
2006-09-12,8862.514
2006-09-13,8899.179
2006-09-14,8905.174
2006-09-15,8913.175
2006-09-18,9029.427
2006-09-19,8995.484
2006-09-20,8991.994
2006-09-21,9062.527
2006-09-22,8961.399
2006-09-25,8991.674
2006-09-26,8986.192
2006-09-27,9093.817
2006-09-28,9127.877
2006-09-29,9148.757
2006-10-02,9327.495
2006-10-03,9353.023
2006-10-04,9380.562
2006-10-05,9542.122
2006-10-06,9519.833
2006-10-09,9377.938
2006-10-10,9504.401
2006-10-11,9527.016
2006-10-12,9543.453
2006-10-13,9674.971
2006-10-16,9680.436
2006-10-17,9570.6
2006-10-18,9592.372
2006-10-19,9678.366
2006-10-20,9785.109
2006-10-23,9787.139
2006-10-24,9791.144
2006-10-25,9929.661
2006-10-26,10102.313
2006-10-27,10094.129
2006-10-30,9882.703
2006-10-31,9898.431
2006-11-01,9982.083
2006-11-02,9912.776
2006-11-03,9883.62
2006-11-06,9901.457
2006-11-07,9975.385
2006-11-08,9909.087
2006-11-09,9895.588
2006-11-10,9908.964
2006-11-13,9945.075
2006-11-14,10023.717
2006-11-15,10052.181
2006-11-16,10181.948
2006-11-17,10237.911
2006-11-20,10086.598
2006-11-21,10201.009
2006-11-22,10296.249
2006-11-23,10330.693
2006-11-24,10252.849
2006-11-27,10335.335
2006-11-28,10144.086
2006-11-29,10346.778
2006-11-30,10405.088
2006-12-01,10401.436
2006-12-04,10468.516
2006-12-05,10745.214
2006-12-06,10620.288
2006-12-07,10692.379
2006-12-08,10588.17
2006-12-11,10759.138
2006-12-12,10862.083
2006-12-13,10721.39
2006-12-14,10807.877
2006-12-15,10901.333
2006-12-18,11061.917
2006-12-19,10889.421
2006-12-20,10871.583
2006-12-21,10893.862
2006-12-22,11014.063
2006-12-25,11014.063
2006-12-26,11013.408
2006-12-27,11061.828
2006-12-28,11127.709
2006-12-29,11250.202
2007-01-01,11250.202
2007-01-02,11280.345
2007-01-03,11430.851
2007-01-04,11437.063
2007-01-05,11370.171
2007-01-08,11142.033
2007-01-09,11201.556
2007-01-10,11098.599
2007-01-11,11105.224
2007-01-12,11245.06
2007-01-15,11383.1
2007-01-16,11391.744
2007-01-17,11373.661
2007-01-18,11425.746
2007-01-19,11502.426
2007-01-22,11687.643
2007-01-23,11566.478
2007-01-24,11713.094
2007-01-25,11558.442
2007-01-26,11542.704
2007-01-29,11662.804
2007-01-30,11675.129
2007-01-31,11690.595
2007-02-01,11832.02
2007-02-02,12129.48
2007-02-05,12161.54
2007-02-06,12097.052
2007-02-07,12172.614
2007-02-08,12095.524
2007-02-09,12111.193
2007-02-12,11788.582
2007-02-13,11699.974
2007-02-14,11892.028
2007-02-15,12248.624
2007-02-16,12187.094
2007-02-19,12180.732
2007-02-20,12163.27
2007-02-21,12347.863
2007-02-22,12314.257
2007-02-23,12378.817
2007-02-26,12377.215
2007-02-27,12132.278
2007-02-28,11713.658
2007-03-01,11572.07
2007-03-02,11617.969
2007-03-05,11275.801
2007-03-06,11576.083
2007-03-07,11647.568
2007-03-08,11861.237
2007-03-09,11930.062
2007-03-12,12106.162
2007-03-13,11940.773
2007-03-14,11567.008
2007-03-15,11800.575
2007-03-16,11700.413
2007-03-19,11866.407
2007-03-20,11804.862
2007-03-21,11970.667
2007-03-22,12200.11
2007-03-23,12095.224
2007-03-26,12078.74
2007-03-27,12279.304
2007-03-28,12146.624
2007-03-29,12188.744
2007-03-30,12234.894
2007-04-02,12233.641
2007-04-03,12387.615
2007-04-04,12597.809
2007-04-05,12698.484
2007-04-06,12698.484
2007-04-09,12904.965
2007-04-10,13012.548
2007-04-11,12928.242
2007-04-12,12817.012
2007-04-13,12815.822
2007-04-16,13019.927
2007-04-17,13063.854
2007-04-18,13028.256
2007-04-19,12549.584
2007-04-20,12855.258
2007-04-23,12979.755
2007-04-24,12917.829
2007-04-25,12833.109
2007-04-26,12924.559
2007-04-27,12883.908
2007-04-30,12660.788
2007-05-01,12649.551
2007-05-02,12854.114
2007-05-03,13059.734
2007-05-04,13215.278
2007-05-07,13237.302
2007-05-08,13100.07
2007-05-09,13116.734
2007-05-10,13116.071
2007-05-11,13017.292
2007-05-14,13254.646
2007-05-15,13158.948
2007-05-16,13186.484
2007-05-17,13236.143
2007-05-18,13240.02
2007-05-21,13260.939
2007-05-22,13283.749
2007-05-23,13405.306
2007-05-24,13295.372
2007-05-25,13160.613
2007-05-28,13263.841
2007-05-29,13347.955
2007-05-30,13264.008
2007-05-31,13285.256
2007-06-01,13367.648
2007-06-04,13449.303
2007-06-05,13416.275
2007-06-06,13322.851
2007-06-07,13214.561
2007-06-08,12942.455
2007-06-11,13028.738
2007-06-12,13055.266
2007-06-13,13009.358
2007-06-14,13075.299
2007-06-15,13153.118
2007-06-18,13384.338
2007-06-19,13375.023
2007-06-20,13312.392
2007-06-21,13354.967
2007-06-22,13237.125
2007-06-25,13103.753
2007-06-26,12884.763
2007-06-27,12804.776
2007-06-28,12885.521
2007-06-29,12942.954
2007-07-02,13053.162
2007-07-03,13157.365
2007-07-04,13080.591
2007-07-05,13085.093
2007-07-06,13163.825
2007-07-09,13438.169
2007-07-10,13451.957
2007-07-11,13354.335
2007-07-12,13467.631
2007-07-13,13548.981
2007-07-16,13530.563
2007-07-17,13487.133
2007-07-18,13296.407
2007-07-19,13415.856
2007-07-20,13588.048
2007-07-23,13419.688
2007-07-24,13538.684
2007-07-25,13333.96
2007-07-26,13089.63
2007-07-27,12786.977
2007-07-30,12958.286
2007-07-31,13049.22
2007-08-01,12561.606
2007-08-02,12625.78
2007-08-03,12475.345
2007-08-06,11918.144
2007-08-07,11986.564
2007-08-08,12514.077
2007-08-09,12463.758
2007-08-10,12114.008
2007-08-13,12270.641
2007-08-14,12340.592
2007-08-15,11815.844
2007-08-16,11321.637
2007-08-17,11292.382
2007-08-20,12146.598
2007-08-21,11641.07
2007-08-22,12015.665
2007-08-23,12168.695
2007-08-24,12121.19
2007-08-27,12301.526
2007-08-28,12028.19
2007-08-29,11961.419
2007-08-30,11918.583
2007-08-31,12168.349
2007-09-03,12099.792
2007-09-04,12033.941
2007-09-05,12307.962
2007-09-06,12449.165
2007-09-07,12498.086
2007-09-10,12290.381
2007-09-11,12551.502
2007-09-12,12613.441
2007-09-13,12595.635
2007-09-14,12610.221
2007-09-17,12318.776
2007-09-18,12204.004
2007-09-19,12730.378
2007-09-20,12710.182
2007-09-21,12621.687
2007-09-24,12960.886
2007-09-25,12876.593
2007-09-26,12988.175
2007-09-27,13336.078
2007-09-28,13346.273
2007-10-01,13502.496
2007-10-02,13614.141
2007-10-03,13516.172
2007-10-04,13652.652
2007-10-05,13818.521
2007-10-08,13850.372
2007-10-09,13929.712
2007-10-10,13813.071
2007-10-11,14069.761
2007-10-12,13954.099
2007-10-15,13996.718
2007-10-16,13717.848
2007-10-17,13858.957
2007-10-18,13810.967
2007-10-19,13497.778
2007-10-22,13134.921
2007-10-23,13373.094
2007-10-24,13205.831
2007-10-25,13438.889
2007-10-26,13744.134
2007-10-29,13909.276
2007-10-30,13791.923
2007-10-31,13879.557
2007-11-01,13856.321
2007-11-02,13509.523
2007-11-05,13357.159
2007-11-06,13480.848
2007-11-07,13457.056
2007-11-08,13458.459
2007-11-09,13184.119
2007-11-12,12775.579
2007-11-13,12773.609
2007-11-14,12869.634
2007-11-15,12632.662
2007-11-16,12512.668
2007-11-19,12473.272
2007-11-20,12548.594
2007-11-21,12166.717
2007-11-22,12147.401
2007-11-23,12203.269
2007-11-26,12488.593
2007-11-27,12364.744
2007-11-28,12277.499
2007-11-29,12633.204
2007-11-30,12723.33
2007-12-03,12682.646
2007-12-04,12837.596
2007-12-05,12887.084
2007-12-06,12930.038
2007-12-07,13072.03
2007-12-10,13065.935
2007-12-11,13240.533
2007-12-12,13107.172
2007-12-13,12847.426
2007-12-14,12772.474
2007-12-17,12269.186
2007-12-18,12420.57
2007-12-19,12334.416
2007-12-20,12329.774
2007-12-21,12565.768
2007-12-24,12705.335
2007-12-25,12705.335
2007-12-26,12801.254
2007-12-27,12767.935
2007-12-28,12684.582
2007-12-31,12867.921
2008-01-01,12867.921
2008-01-02,12796.764
2008-01-03,12623.165
2008-01-04,12760.432
2008-01-07,12432.411
2008-01-08,12359.283
2008-01-09,12464.96
2008-01-10,12322.792
2008-01-11,12265.213
2008-01-14,12007.683
2008-01-15,11729.349
2008-01-16,11412.3
2008-01-17,11810.189
2008-01-18,11638.352
2008-01-21,10866.412
2008-01-22,10864.925
2008-01-23,11206.78
2008-01-24,11499.681
2008-01-25,11937.588
2008-01-28,11549.769
2008-01-29,11525.919
2008-01-30,11412.327
2008-01-31,11372.037
2008-02-01,11585.594
2008-02-04,11876.854
2008-02-05,11633.406
2008-02-06,11305.114
2008-02-07,11291.152
2008-02-08,11284.78
2008-02-11,11033.163
2008-02-12,11180.412
2008-02-13,11186.341
2008-02-14,11568.965
2008-02-15,11822.851
2008-02-18,11840.239
2008-02-19,11906.938
2008-02-20,11739.023
2008-02-21,11878.522
2008-02-22,11967.654
2008-02-25,12011.886
2008-02-26,12037.43
2008-02-27,12080.749
2008-02-28,12017.072
2008-02-29,11874.637
2008-03-03,11647.336
2008-03-04,11719.526
2008-03-05,11696.938
2008-03-06,11717.728
2008-03-07,11542.859
2008-03-10,11488.468
2008-03-11,11551.168
2008-03-12,11744.33
2008-03-13,11438.394
2008-03-14,11488.098
2008-03-17,11374.154
2008-03-18,11627.598
2008-03-19,11735.731
2008-03-20,11666.255
2008-03-21,11666.255
2008-03-24,12046.081
2008-03-25,12383.761
2008-03-26,12464.616
2008-03-27,12597.159
2008-03-28,12563.482
2008-03-31,12521.954
2008-04-01,12719.337
2008-04-02,13061.497
2008-04-03,13090.886
2008-04-04,13059.824
2008-04-07,13135.587
2008-04-08,12959.654
2008-04-09,12859.352
2008-04-10,13088.812
2008-04-11,13369.878
2008-04-14,13033.892
2008-04-15,12998.582
2008-04-16,13104.222
2008-04-17,13248.523
2008-04-18,13147.163
2008-04-21,13372.154
2008-04-22,13422.173
2008-04-23,13418.392
2008-04-24,13246.79
2008-04-25,13325.286
2008-04-28,13408.016
2008-04-29,13390.047
2008-04-30,13428.556
2008-05-01,13396.98
2008-05-02,13702.574
2008-05-05,13820.364
2008-05-06,13789.075
2008-05-07,13658.584
2008-05-08,13378.179
2008-05-09,13411.184
2008-05-12,13408.71
2008-05-13,13403.669
2008-05-14,13340.638
2008-05-15,13386.342
2008-05-16,13585.278
2008-05-19,13575.866
2008-05-20,13458.949
2008-05-21,13509.401
2008-05-22,13354.312
2008-05-23,13167.144
2008-05-26,13126.253
2008-05-27,13145.011
2008-05-28,13191.336
2008-05-29,13235.636
2008-05-30,13296.879
2008-06-02,13349.865
2008-06-03,13236.173
2008-06-04,13186.868
2008-06-05,13157.268
2008-06-06,13186.882
2008-06-09,12925.226
2008-06-10,12634.844
2008-06-11,12727.545
2008-06-12,12609.977
2008-06-13,12424.036
2008-06-16,12687.39
2008-06-17,12737.447
2008-06-18,12758.585
2008-06-19,12544.335
2008-06-20,12558.646
2008-06-23,12440.552
2008-06-24,12375.282
2008-06-25,12538.314
2008-06-26,12624.824
2008-06-27,12550.473
2008-06-30,12452.909
2008-07-01,12327.104
2008-07-02,12397.504
2008-07-03,12282.306
2008-07-04,12297.969
2008-07-07,12360.177
2008-07-08,12158.135
2008-07-09,12412.351
2008-07-10,12347.071
2008-07-11,12533.694
2008-07-14,12469.946
2008-07-15,12274.895
2008-07-16,12281.729
2008-07-17,12486.384
2008-07-18,12471.13
2008-07-21,12775.218
2008-07-22,12658.171
2008-07-23,12929.986
2008-07-24,13022.805
2008-07-25,12796.868
2008-07-28,12796.548
2008-07-29,12609.06
2008-07-30,12785.659
2008-07-31,12782.187
2008-08-01,12655.545
2008-08-04,12556.337
2008-08-05,12602.94
2008-08-06,12700.261
2008-08-07,12474.229
2008-08-08,12223.402
2008-08-11,12194.836
2008-08-12,12203.947
2008-08-13,12225.214
2008-08-14,12184.309
2008-08-15,12076.577
2008-08-18,12076.885
2008-08-19,11852.956
2008-08-20,11980.95
2008-08-21,11884.368
2008-08-22,11892.12
2008-08-25,11966.72
2008-08-26,11719.025
2008-08-27,11758.889
2008-08-28,11723.867
2008-08-29,11958.798
2008-09-01,11736.617
2008-09-02,11894.177
2008-09-03,11684.745
2008-09-04,11444.288
2008-09-05,11203.518
2008-09-08,11794.909
2008-09-09,11714.317
2008-09-10,11582.757
2008-09-11,11075.651
2008-09-12,11260.382
2008-09-15,10884.354
2008-09-16,10719.402
2008-09-17,10596.128
2008-09-18,10565.598
2008-09-19,11143.052
2008-09-22,11134.86
2008-09-23,10894.121
2008-09-24,10821.646
2008-09-25,10758.544
2008-09-26,10597.636
2008-09-29,10442.447
2008-09-30,10462.386
2008-10-01,10406.702
2008-10-02,10371.446
2008-10-03,10186.007
2008-10-06,9474.569
2008-10-07,9586.585
2008-10-08,9006.058
2008-10-09,9251.94
2008-10-10,8477.102
2008-10-13,9020.224
2008-10-14,9394.175
2008-10-15,9102.035
2008-10-16,8665.281
2008-10-17,8382.609
2008-10-20,8696.165
2008-10-21,8552.425
2008-10-22,7982.809
2008-10-23,7499.012
2008-10-24,6711.86
2008-10-27,6679.664
2008-10-28,6954.884
2008-10-29,6931.67
2008-10-30,7588.314
2008-10-31,7320.043
2008-11-03,7836.132
2008-11-04,7706.458
2008-11-05,7912.066
2008-11-06,7592.07
2008-11-07,7683.371
2008-11-10,7805.284
2008-11-11,7409.257
2008-11-12,7242.668
2008-11-13,6999.575
2008-11-14,6986.599
2008-11-17,6914.397
2008-11-18,6718.584
2008-11-19,6617.233
2008-11-20,6333.239
2008-11-21,6536.06
2008-11-24,6448.153
2008-11-25,6659.321
2008-11-26,6905.463
2008-11-27,6916.175
2008-11-28,7062.38
2008-12-01,6741.865
2008-12-02,6532.873
2008-12-03,6551.091
2008-12-04,6567.23
2008-12-05,6604.859
2008-12-08,6683.557
2008-12-09,7177.639
2008-12-10,7434.342
2008-12-11,7411.33
2008-12-12,7227.942
2008-12-15,7443.502
2008-12-16,7468.701
2008-12-17,7554.484
2008-12-18,7765.85
2008-12-19,7682.849
2008-12-22,7388.264
2008-12-23,7297.288
2008-12-24,7382.939
2008-12-25,7382.939
2008-12-26,7293.229
2008-12-29,7699.48
2008-12-30,7635.054
2008-12-31,7593.891
2009-01-01,7593.891
2009-01-02,7838.988
2009-01-05,8139.262
2009-01-06,8042.857
2009-01-07,7889.004
2009-01-08,7624.355
2009-01-09,7444.906
2009-01-12,7291.367
2009-01-13,7233.783
2009-01-14,7222.222
2009-01-15,6939.224
2009-01-16,7169.01
2009-01-19,7181.534
2009-01-20,7041.437
2009-01-21,7043.152
2009-01-22,7060.577
2009-01-23,6862.008
2009-01-26,6899.267
2009-01-27,6874.535
2009-01-28,7315.425
2009-01-29,7268.643
2009-01-30,7132.237
2009-02-02,6896.35
2009-02-03,6938.146
2009-02-04,6958.188
2009-02-05,6913.577
2009-02-06,6939.278
2009-02-09,6802.778
2009-02-10,6866.426
2009-02-11,6922.451
2009-02-12,6743.331
2009-02-13,6931.487
2009-02-16,6765.507
2009-02-17,6518.506
2009-02-18,6554.089
2009-02-19,6477.157
2009-02-20,6276.043
2009-02-23,6444.618
2009-02-24,6368.922
2009-02-25,6386.325
2009-02-26,6394.708
2009-02-27,6202.86
2009-03-02,5874.062
2009-03-03,5885.567
2009-03-04,5941.739
2009-03-05,5819.358
2009-03-06,5756.321
2009-03-09,5479.115
2009-03-10,5665.805
2009-03-11,5761.273
2009-03-12,5693.727
2009-03-13,6024.006
2009-03-16,6128.125
2009-03-17,5942.047
2009-03-18,6048.631
2009-03-19,6202.705
2009-03-20,6208.852
2009-03-23,6508.136
2009-03-24,6744.708
2009-03-25,6720.663
2009-03-26,7001.956
2009-03-27,6879.979
2009-03-30,6505.38
2009-03-31,6659.195
2009-04-01,6671.447
2009-04-02,7175.872
2009-04-03,7190.157
2009-04-06,7346.956
2009-04-07,7093.114
2009-04-08,6934.382
2009-04-09,7193.67
2009-04-10,7193.67
2009-04-13,7366.713
2009-04-14,7525.873
2009-04-15,7614.712
2009-04-16,7590.674
2009-04-17,7626.316
2009-04-20,7474.452
2009-04-21,7475.282
2009-04-22,7338.22
2009-04-23,7386.732
2009-04-24,7411.3
2009-04-27,7247.598
2009-04-28,7176.927
2009-04-29,7406.427
2009-04-30,7741.726
2009-05-01,7717.954
2009-05-04,8331.953
2009-05-05,8614.899
2009-05-06,9235.215
2009-05-07,9663.016
2009-05-08,9583.213
2009-05-11,9200.859
2009-05-12,9291.205
2009-05-13,9329.845
2009-05-14,9012.43
2009-05-15,9110.521
2009-05-18,9272.489
2009-05-19,9769.161
2009-05-20,9789.919
2009-05-21,9413.589
2009-05-22,9687.457
2009-05-25,9675.751
2009-05-26,9499.914
2009-05-27,9827.11
2009-05-28,9721.862
2009-05-29,9910.111
2009-06-01,10182.708
2009-06-02,10250.727
2009-06-03,10293.946
2009-06-04,10256.543
2009-06-05,10393.047
2009-06-08,10091.317
2009-06-09,10154.265
2009-06-10,10369.142
2009-06-11,10321.093
2009-06-12,10222.17
2009-06-15,9931.712
2009-06-16,9797.817
2009-06-17,9710.956
2009-06-18,9576.792
2009-06-19,9761.702
2009-06-22,9658.353
2009-06-23,9536.454
2009-06-24,9789.412
2009-06-25,9861.887
2009-06-26,9901.888
2009-06-29,9932.19
2009-06-30,10049.324
2009-07-01,10150.622
2009-07-02,9925.488
2009-07-03,9802.036
2009-07-06,9598.043
2009-07-07,9624.728
2009-07-08,9534.868
2009-07-09,9775.459
2009-07-10,9750.102
2009-07-13,9560.233
2009-07-14,9792.157
2009-07-15,10276.547
2009-07-16,10259.986
2009-07-17,10420.883
2009-07-20,10596.298
2009-07-21,10488.066
2009-07-22,10475.257
2009-07-23,10674.109
2009-07-24,10827.541
2009-07-27,11080.757
2009-07-28,11374.974
2009-07-29,11136.011
2009-07-30,11378.807
2009-07-31,11443.496
2009-08-03,11587.386
2009-08-04,11381.336
2009-08-05,11157.727
2009-08-06,11132.022
2009-08-07,10876.794
2009-08-10,10860.577
2009-08-11,11001.227
2009-08-12,10831.045
2009-08-13,10999.934
2009-08-14,11090.391
2009-08-17,10687.591
2009-08-18,10829.021
2009-08-19,10718.014
2009-08-20,10925.523
2009-08-21,10928.883
2009-08-24,11176.433
2009-08-25,11232.772
2009-08-26,11222.185
2009-08-27,11255.273
2009-08-28,11330.268
2009-08-31,11047.98
2009-09-01,11100.283
2009-09-02,11036.317
2009-09-03,11165.693
2009-09-04,11255.883
2009-09-07,11438.958
2009-09-08,11538.952
2009-09-09,11498.086
2009-09-10,11531.477
2009-09-11,11561.315
2009-09-14,11359.804
2009-09-15,11416.362
2009-09-16,11654.615
2009-09-17,11710.834
2009-09-18,11508.807
2009-09-21,11503.122
2009-09-22,11647.901
2009-09-23,11555.679
2009-09-24,11485.651
2009-09-25,11530.565
2009-09-28,11396.829
2009-09-29,11497.115
2009-09-30,11720.114
2009-10-01,11533.192
2009-10-02,11320.438
2009-10-05,11278.266
2009-10-06,11436.222
2009-10-07,11538.042
2009-10-08,11683.034
2009-10-09,11665.146
2009-10-12,11762.839
2009-10-13,11719.01
2009-10-14,11999.79
2009-10-15,12097.184
2009-10-16,12034.95
2009-10-19,12093.12
2009-10-20,12092.251
2009-10-21,11996.305
2009-10-22,11885.525
2009-10-23,12037.064
2009-10-26,12049.815
2009-10-27,11907.526
2009-10-28,11663.585
2009-10-29,11573.892
2009-10-30,11686.131
2009-11-02,11721.097
2009-11-03,11605.387
2009-11-04,11777.61
2009-11-05,11661.958
2009-11-06,11882.708
2009-11-09,12110.209
2009-11-10,12180.808
2009-11-11,12382.029
2009-11-12,12384.634
2009-11-13,12419.693
2009-11-16,12758.189
2009-11-17,12674.29
2009-11-18,12648.424
2009-11-19,12628.938
2009-11-20,12704.015
2009-11-23,12945.262
2009-11-24,12796.858
2009-11-25,12906.503
2009-11-26,12663.391
2009-11-27,12641.027
