Date,SINGAPORE VALUE Standard (Large+Mid Cap)
2005-06-14,6731.959
2005-06-15,6781.741
2005-06-16,6751.423
2005-06-17,6816.387
2005-06-20,6744.236
2005-06-21,6733.063
2005-06-22,6738.85
2005-06-23,6785.522
2005-06-24,6768.369
2005-06-27,6712.835
2005-06-28,6658.412
2005-06-29,6642.165
2005-06-30,6691.363
2005-07-01,6654.675
2005-07-04,6679.085
2005-07-05,6662.359
2005-07-06,6683.905
2005-07-07,6594.379
2005-07-08,6596.508
2005-07-11,6686.04
2005-07-12,6717.748
2005-07-13,6716.865
2005-07-14,6785.888
2005-07-15,6806.582
2005-07-18,6790.996
2005-07-19,6968.988
2005-07-20,7028.368
2005-07-21,7167.841
2005-07-22,7203.765
2005-07-25,7105.9
2005-07-26,7119.708
2005-07-27,7149.918
2005-07-28,7199.827
2005-07-29,7271.335
2005-08-01,7305.223
2005-08-02,7359.015
2005-08-03,7327.021
2005-08-04,7301.573
2005-08-05,7285.775
2005-08-08,7302.424
2005-08-09,7293.9
2005-08-10,7279.278
2005-08-11,7202.591
2005-08-12,7186.173
2005-08-15,7062.068
2005-08-16,7163.143
2005-08-17,7058.554
2005-08-18,7029.49
2005-08-19,6992.65
2005-08-22,7045.858
2005-08-23,7017.31
2005-08-24,6981.307
2005-08-25,6983.872
2005-08-26,7040.05
2005-08-29,6959.071
2005-08-30,6939.287
2005-08-31,6967.907
2005-09-01,7044.387
2005-09-02,7067.501
2005-09-05,7083.684
2005-09-06,7042.328
2005-09-07,7059.445
2005-09-08,7081.426
2005-09-09,7098.502
2005-09-12,7157.579
2005-09-13,7070.425
2005-09-14,7093.252
2005-09-15,7099.769
2005-09-16,7038.744
2005-09-19,7034.029
2005-09-20,7059.278
2005-09-21,7036.274
2005-09-22,6993.157
2005-09-23,6989.043
2005-09-26,7026.681
2005-09-27,6994.613
2005-09-28,6967.029
2005-09-29,6978.148
2005-09-30,7002.084
2005-10-03,6956.026
2005-10-04,7019.243
2005-10-05,7032.453
2005-10-06,6984.722
2005-10-07,7011.135
2005-10-10,7131.395
2005-10-11,7200.021
2005-10-12,7107.669
2005-10-13,7116.444
2005-10-14,7073.923
2005-10-17,6998.698
2005-10-18,6980.29
2005-10-19,6775.434
2005-10-20,6812.378
2005-10-21,6852.379
2005-10-24,6801.783
2005-10-25,6821.373
2005-10-26,6805.125
2005-10-27,6735.753
2005-10-28,6707.142
2005-10-31,6770.085
2005-11-01,6769.69
2005-11-02,6911.787
2005-11-03,6903.111
2005-11-04,6907.582
2005-11-07,6871.98
2005-11-08,6922.842
2005-11-09,6940.199
2005-11-10,6909.122
2005-11-11,6947.885
2005-11-14,6915.507
2005-11-15,6882.897
2005-11-16,6941.024
2005-11-17,6969.224
2005-11-18,7061.566
2005-11-21,7052.222
2005-11-22,7041.309
2005-11-23,7105.466
2005-11-24,7125.201
2005-11-25,7079.159
2005-11-28,7114.664
2005-11-29,7106.374
2005-11-30,7104.09
2005-12-01,7137.668
2005-12-02,7209.065
2005-12-05,7230.159
2005-12-06,7164.346
2005-12-07,7169.81
2005-12-08,7122.764
2005-12-09,7168.991
2005-12-12,7210.101
2005-12-13,7243.886
2005-12-14,7233.19
2005-12-15,7241.004
2005-12-16,7259.17
2005-12-19,7268.464
2005-12-20,7274.68
2005-12-21,7277.084
2005-12-22,7262.611
2005-12-23,7287.452
2005-12-26,7287.452
2005-12-27,7317.878
2005-12-28,7337.035
2005-12-29,7358.321
2005-12-30,7382.671
2006-01-02,7382.671
2006-01-03,7476.989
2006-01-04,7532.259
2006-01-05,7579.043
2006-01-06,7706.609
2006-01-09,7754.91
2006-01-10,7763.136
2006-01-11,7780.172
2006-01-12,7731.889
2006-01-13,7718.374
2006-01-16,7658.79
2006-01-17,7584.333
2006-01-18,7584.601
2006-01-19,7603.356
2006-01-20,7640.274
2006-01-23,7572.268
2006-01-24,7554.267
2006-01-25,7614.586
2006-01-26,7655.618
2006-01-27,7754.666
2006-01-30,7727.14
2006-01-31,7763.649
2006-02-01,7780.534
2006-02-02,7763.592
2006-02-03,7692.249
2006-02-06,7729.936
2006-02-07,7746.544
2006-02-08,7654.643
2006-02-09,7666.083
2006-02-10,7642.846
2006-02-13,7644.796
2006-02-14,7694.93
2006-02-15,7643.48
2006-02-16,7676.152
2006-02-17,7662.175
2006-02-20,7646.186
2006-02-21,7682.5
2006-02-22,7644.786
2006-02-23,7711.291
2006-02-24,7729.47
2006-02-27,7809.902
2006-02-28,7874.567
2006-03-01,7863.681
2006-03-02,7845.738
2006-03-03,7800.509
2006-03-06,7854.155
2006-03-07,7763.177
2006-03-08,7850.413
2006-03-09,7874.581
2006-03-10,7829.808
2006-03-13,7895.862
2006-03-14,7882.8
2006-03-15,7868.467
2006-03-16,7866.997
2006-03-17,7840.514
2006-03-20,7912.77
2006-03-21,7890.983
2006-03-22,7879.942
2006-03-23,7875.362
2006-03-24,7884.372
2006-03-27,7897.501
2006-03-28,7910.132
2006-03-29,7877.962
2006-03-30,7917.417
2006-03-31,7948.727
2006-04-03,8005.14
2006-04-04,7973.21
2006-04-05,8023.217
2006-04-06,8045.36
2006-04-07,8125.094
2006-04-10,8123.759
2006-04-11,8080.042
2006-04-12,8078.404
2006-04-13,8069.073
2006-04-14,8069.073
2006-04-17,8124.572
2006-04-18,8140.778
2006-04-19,8276.351
2006-04-20,8281.741
2006-04-21,8341.638
2006-04-24,8345.967
2006-04-25,8300.374
2006-04-26,8350.935
2006-04-27,8371.727
2006-04-28,8530.585
2006-05-01,8549.01
2006-05-02,8682.165
2006-05-03,8819.722
2006-05-04,8731.817
2006-05-05,8726.248
2006-05-08,8879.852
2006-05-09,8782.414
2006-05-10,8813.827
2006-05-11,8757.823
2006-05-12,8740.985
2006-05-15,8384.504
2006-05-16,8385.934
2006-05-17,8544.98
2006-05-18,8372.824
2006-05-19,8267.154
2006-05-22,8030.762
2006-05-23,8151.679
2006-05-24,8076.909
2006-05-25,8038.998
2006-05-26,8162.698
2006-05-29,8187.339
2006-05-30,8170.005
2006-05-31,7962.896
2006-06-01,7956.473
2006-06-02,8097.285
2006-06-05,8066.582
2006-06-06,8020.099
2006-06-07,7899.303
2006-06-08,7707.037
2006-06-09,7817.068
2006-06-12,7815.505
2006-06-13,7661.464
2006-06-14,7655.68
2006-06-15,7733.788
2006-06-16,7913.553
2006-06-19,7858.376
2006-06-20,7759.279
2006-06-21,7802.074
2006-06-22,7850.165
2006-06-23,7802.079
2006-06-26,7864.865
2006-06-27,7881.193
2006-06-28,7803.592
2006-06-29,7944.56
2006-06-30,8190.531
2006-07-03,8154.831
2006-07-04,8228.699
2006-07-05,8074.591
2006-07-06,8173.621
2006-07-07,8216.15
2006-07-10,8197.545
2006-07-11,8119.688
2006-07-12,8114.087
2006-07-13,8036.808
2006-07-14,7891.792
2006-07-17,7707.028
2006-07-18,7763.482
2006-07-19,7824.181
2006-07-20,7980.424
2006-07-21,8006.74
2006-07-24,8032.972
2006-07-25,8106.599
2006-07-26,8133.253
2006-07-27,8243.15
2006-07-28,8175.926
2006-07-31,8221.976
2006-08-01,8168.241
2006-08-02,8216.3
2006-08-03,8260.168
2006-08-04,8363.459
2006-08-07,8389.782
2006-08-08,8456.301
2006-08-09,8462.711
2006-08-10,8398.711
2006-08-11,8381.264
2006-08-14,8367.764
2006-08-15,8314.164
2006-08-16,8366.2
2006-08-17,8403.713
2006-08-18,8450.656
2006-08-21,8400.939
2006-08-22,8441.517
2006-08-23,8406.61
2006-08-24,8305.331
2006-08-25,8333.161
2006-08-28,8240.976
2006-08-29,8346.268
2006-08-30,8425.982
2006-08-31,8453.284
2006-09-01,8526.737
2006-09-04,8651.654
2006-09-05,8673.066
2006-09-06,8697.355
2006-09-07,8623.3
2006-09-08,8627.374
2006-09-11,8547.114
2006-09-12,8601.609
2006-09-13,8637.161
2006-09-14,8642.979
2006-09-15,8650.744
2006-09-18,8763.574
2006-09-19,8730.63
2006-09-20,8727.243
2006-09-21,8795.699
2006-09-22,8697.549
2006-09-25,8726.932
2006-09-26,8721.611
2006-09-27,8826.068
2006-09-28,8859.125
2006-09-29,8879.39
2006-10-02,9052.661
2006-10-03,9077.437
2006-10-04,9104.164
2006-10-05,9260.964
2006-10-06,9239.332
2006-10-09,9101.618
2006-10-10,9224.355
2006-10-11,9246.303
2006-10-12,9262.256
2006-10-13,9389.899
2006-10-16,9395.202
2006-10-17,9288.602
2006-10-18,9309.733
2006-10-19,9393.193
2006-10-20,9496.791
2006-10-23,9498.761
2006-10-24,9502.648
2006-10-25,9637.084
2006-10-26,9804.392
2006-10-27,9796.45
2006-10-30,9591.259
2006-10-31,9606.522
2006-11-01,9687.512
2006-11-02,9620.25
2006-11-03,9591.955
2006-11-06,9609.265
2006-11-07,9681.012
2006-11-08,9616.671
2006-11-09,9603.57
2006-11-10,9616.551
2006-11-13,9651.596
2006-11-14,9727.918
2006-11-15,9755.541
2006-11-16,9881.48
2006-11-17,9935.791
2006-11-20,9788.943
2006-11-21,9899.978
2006-11-22,9992.407
2006-11-23,10025.835
2006-11-24,9950.288
2006-11-27,10030.34
2006-11-28,9844.734
2006-11-29,10041.446
2006-11-30,10098.035
2006-12-01,10094.49
2006-12-04,10159.591
2006-12-05,10428.124
2006-12-06,10306.884
2006-12-07,10376.848
2006-12-08,10275.713
2006-12-11,10441.637
2006-12-12,10541.543
2006-12-13,10405.002
2006-12-14,10488.937
2006-12-15,10579.635
2006-12-18,10735.48
2006-12-19,10568.075
2006-12-20,10550.764
2006-12-21,10572.385
2006-12-22,10689.039
2006-12-25,10689.039
2006-12-26,10688.403
2006-12-27,10735.394
2006-12-28,10799.33
2006-12-29,10918.209
2007-01-01,10918.209
2007-01-02,10947.463
2007-01-03,11093.527
2007-01-04,11099.556
2007-01-05,11034.638
2007-01-08,10813.232
2007-01-09,10870.999
2007-01-10,10771.08
2007-01-11,10777.509
2007-01-12,10913.219
2007-01-15,11047.185
2007-01-16,11055.574
2007-01-17,11038.025
2007-01-18,11088.573
2007-01-19,11162.99
2007-01-22,11342.742
2007-01-23,11225.151
2007-01-24,11367.172
2007-01-25,11217.088
2007-01-26,11201.814
2007-01-29,11318.368
2007-01-30,11330.329
2007-01-31,11345.053
2007-02-01,11482.002
2007-02-02,11770.553
2007-02-05,11801.664
2007-02-06,11739.084
2007-02-07,11812.41
2007-02-08,11737.602
2007-02-09,11752.807
2007-02-12,11439.743
2007-02-13,11353.757
2007-02-14,11540.127
2007-02-15,11886.171
2007-02-16,11826.462
2007-02-19,11820.288
2007-02-20,11803.343
2007-02-21,11982.474
2007-02-22,11949.862
2007-02-23,12012.512
2007-02-26,12010.957
2007-02-27,11773.268
2007-02-28,11367.035
2007-03-01,11229.637
2007-03-02,11274.179
2007-03-05,10942.135
2007-03-06,11233.532
2007-03-07,11302.902
2007-03-08,11510.248
2007-03-09,11577.036
2007-03-12,11747.925
2007-03-13,11587.43
2007-03-14,11224.726
2007-03-15,11451.38
2007-03-16,11354.183
2007-03-19,11515.265
2007-03-20,11455.541
2007-03-21,11616.439
2007-03-22,11839.093
2007-03-23,11737.31
2007-03-26,11721.314
2007-03-27,11915.943
2007-03-28,11787.19
2007-03-29,11828.063
2007-03-30,11872.847
2007-04-02,11871.632
2007-04-03,12021.049
2007-04-04,12225.023
2007-04-05,12322.719
2007-04-06,12322.719
2007-04-09,12523.09
2007-04-10,12627.489
2007-04-11,12545.678
2007-04-12,12437.74
2007-04-13,12436.585
2007-04-16,12634.651
2007-04-17,12677.277
2007-04-18,12642.733
2007-04-19,12178.225
2007-04-20,12474.854
2007-04-23,12595.667
2007-04-24,12535.574
2007-04-25,12453.361
2007-04-26,12541.404
2007-04-27,12501.958
2007-04-30,12285.453
2007-05-01,12274.549
2007-05-02,12473.047
2007-05-03,12672.572
2007-05-04,12823.278
2007-05-07,12844.649
2007-05-08,12711.488
2007-05-09,12727.657
2007-05-10,12727.014
2007-05-11,12631.165
2007-05-14,12861.478
2007-05-15,12768.619
2007-05-16,12795.338
2007-05-17,12843.524
2007-05-18,12847.286
2007-05-21,12867.585
2007-05-22,12889.718
2007-05-23,13007.669
2007-05-24,12900.996
2007-05-25,12770.235
2007-05-28,12870.401
2007-05-29,12952.019
2007-05-30,12870.563
2007-05-31,12891.18
2007-06-01,12971.128
2007-06-04,13050.361
2007-06-05,13018.313
2007-06-06,12927.66
2007-06-07,12822.582
2007-06-08,12558.548
2007-06-11,12642.271
2007-06-12,12668.013
2007-06-13,12623.466
2007-06-14,12687.451
2007-06-15,12762.962
2007-06-18,12987.324
2007-06-19,12978.285
2007-06-20,12917.511
2007-06-21,12958.823
2007-06-22,12844.477
2007-06-25,12715.061
2007-06-26,12502.567
2007-06-27,12424.953
2007-06-28,12503.302
2007-06-29,12559.032
2007-07-02,12665.971
2007-07-03,12767.083
2007-07-04,12692.586
2007-07-05,12696.955
2007-07-06,12773.351
2007-07-09,13039.557
2007-07-10,13052.937
2007-07-11,12958.211
2007-07-12,13068.146
2007-07-13,13147.083
2007-07-16,13129.211
2007-07-17,13087.069
2007-07-18,12902.001
2007-07-19,13017.906
2007-07-20,13184.991
2007-07-23,13021.624
2007-07-24,13137.091
2007-07-25,12938.44
2007-07-26,12701.357
2007-07-27,12406.883
2007-07-30,12573.1
2007-07-31,12661.331
2007-08-01,12188.212
2007-08-02,12250.308
2007-08-03,12104.122
2007-08-06,11563.501
2007-08-07,11629.885
2007-08-08,12141.701
2007-08-09,12092.88
2007-08-10,11753.537
2007-08-13,11905.509
2007-08-14,11973.379
2007-08-15,11464.245
2007-08-16,10984.744
2007-08-17,10956.359
2007-08-20,11785.157
2007-08-21,11294.671
2007-08-22,11658.12
2007-08-23,11806.597
2007-08-24,11760.505
2007-08-27,11935.475
2007-08-28,11670.273
2007-08-29,11605.489
2007-08-30,11563.927
2007-08-31,11806.261
2007-09-03,11739.744
2007-09-04,11675.852
2007-09-05,11941.72
2007-09-06,12078.721
2007-09-07,12126.186
2007-09-10,11924.662
2007-09-11,12178.012
2007-09-12,12238.108
2007-09-13,12220.832
2007-09-14,12234.984
2007-09-17,11952.211
2007-09-18,11840.855
2007-09-19,12351.565
2007-09-20,12331.971
2007-09-21,12246.109
2007-09-24,12575.215
2007-09-25,12493.43
2007-09-26,12601.691
2007-09-27,12939.242
2007-09-28,12949.133
2007-10-01,13100.708
2007-10-02,13209.031
2007-10-03,13113.978
2007-10-04,13246.396
2007-10-05,13407.329
2007-10-08,13438.232
2007-10-09,13515.212
2007-10-10,13402.041
2007-10-11,13651.094
2007-10-12,13538.873
2007-10-15,13580.224
2007-10-16,13309.652
2007-10-17,13446.563
2007-10-18,13400.0
2007-10-19,13096.131
2007-10-22,12744.071
2007-10-23,12975.157
2007-10-24,12812.871
2007-10-25,13038.994
2007-10-26,13335.156
2007-10-29,13494.986
2007-10-30,13381.129
2007-10-31,13466.152
2007-11-01,13443.608
2007-11-02,13106.859
2007-11-05,12958.794
2007-11-06,13078.795
2007-11-07,13055.713
2007-11-08,13057.074
2007-11-09,12790.915
2007-11-12,12394.56
2007-11-13,12392.648
2007-11-14,12485.809
2007-11-15,12255.905
2007-11-16,12139.49
2007-11-19,12101.265
2007-11-20,12174.341
2007-11-21,11803.861
2007-11-22,11785.121
2007-11-23,11839.324
2007-11-26,12116.138
2007-11-27,11995.982
2007-11-28,11911.339
2007-11-29,12256.436
2007-11-30,12343.874
2007-12-03,12304.403
2007-12-04,12454.732
2007-12-05,12502.744
2007-12-06,12544.417
2007-12-07,12682.174
2007-12-10,12676.262
2007-12-11,12845.652
2007-12-12,12716.268
2007-12-13,12464.269
2007-12-14,12391.552
2007-12-17,11903.275
2007-12-18,12050.143
2007-12-19,11966.559
2007-12-20,11962.056
2007-12-21,12191.011
2007-12-24,12326.416
2007-12-25,12326.416
2007-12-26,12419.475
2007-12-27,12387.149
2007-12-28,12306.281
2007-12-31,12484.153
2008-01-01,12484.153
2008-01-02,12415.118
2008-01-03,12246.696
2008-01-04,12379.87
2008-01-07,12061.631
2008-01-08,11990.684
2008-01-09,12093.21
2008-01-10,11955.281
2008-01-11,11899.42
2008-01-14,11649.57
2008-01-15,11379.537
2008-01-16,11071.944
2008-01-17,11457.966
2008-01-18,11291.254
2008-01-21,10542.336
2008-01-22,10540.894
2008-01-23,10872.553
2008-01-24,11156.719
2008-01-25,11581.566
2008-01-28,11204.605
2008-01-29,11181.468
2008-01-30,11070.78
2008-01-31,11031.696
2008-02-01,11238.861
2008-02-04,11521.404
2008-02-05,11285.242
2008-02-06,10966.775
2008-02-07,10953.231
2008-02-08,10947.05
2008-02-11,10702.963
2008-02-12,10845.805
2008-02-13,10851.557
2008-02-14,11222.729
2008-02-15,11469.017
2008-02-18,11485.884
2008-02-19,11550.587
2008-02-20,11387.698
2008-02-21,11523.022
2008-02-22,11609.486
2008-02-25,11652.394
2008-02-26,11677.174
2008-02-27,11719.197
2008-02-28,11657.425
2008-02-29,11519.253
2008-03-03,11298.755
2008-03-04,11368.784
2008-03-05,11346.872
2008-03-06,11367.04
2008-03-07,11197.405
2008-03-10,11144.642
2008-03-11,11205.465
2008-03-12,11392.847
2008-03-13,11096.066
2008-03-14,11144.283
2008-03-17,11033.748
2008-03-18,11279.607
2008-03-19,11384.505
2008-03-20,11317.108
2008-03-21,11317.108
2008-03-24,11685.566
2008-03-25,12013.14
2008-03-26,12091.576
2008-03-27,12220.151
2008-03-28,12187.483
2008-03-31,12147.198
2008-04-01,12338.673
2008-04-02,12670.593
2008-04-03,12699.103
2008-04-04,12668.97
2008-04-07,12742.466
2008-04-08,12571.798
2008-04-09,12474.498
2008-04-10,12697.091
2008-04-11,12969.745
2008-04-14,12643.814
2008-04-15,12609.561
2008-04-16,12712.039
2008-04-17,12852.022
2008-04-18,12753.695
2008-04-21,12971.953
2008-04-22,13020.475
2008-04-23,13016.807
2008-04-24,12850.341
2008-04-25,12926.487
2008-04-28,13005.83
2008-04-29,12988.4
2008-04-30,13025.754
2008-05-01,12995.126
2008-05-02,13291.552
2008-05-05,13405.809
2008-05-06,13375.458
2008-05-07,13248.882
2008-05-08,12976.888
2008-05-09,13008.903
2008-05-12,13006.503
2008-05-13,13001.614
2008-05-14,12940.473
2008-05-15,12984.806
2008-05-16,13177.775
2008-05-19,13168.645
2008-05-20,13055.235
2008-05-21,13104.174
2008-05-22,12953.737
2008-05-23,12772.183
2008-05-26,12732.519
2008-05-27,12750.714
2008-05-28,12795.649
2008-05-29,12838.62
2008-05-30,12898.026
2008-06-02,12949.424
2008-06-03,12839.141
2008-06-04,12791.315
2008-06-05,12762.604
2008-06-06,12791.329
2008-06-09,12537.522
2008-06-10,12255.851
2008-06-11,12345.77
2008-06-12,12231.729
2008-06-13,12051.366
2008-06-16,12306.82
2008-06-17,12355.376
2008-06-18,12375.879
2008-06-19,12168.056
2008-06-20,12181.938
2008-06-23,12067.386
2008-06-24,12004.074
2008-06-25,12162.215
2008-06-26,12246.13
2008-06-27,12174.01
2008-06-30,12079.373
2008-07-01,11957.341
2008-07-02,12025.629
2008-07-03,11913.887
2008-07-04,11929.08
2008-07-07,11989.422
2008-07-08,11793.441
2008-07-09,12040.031
2008-07-10,11976.709
2008-07-11,12157.734
2008-07-14,12095.898
2008-07-15,11906.698
2008-07-16,11913.327
2008-07-17,12111.843
2008-07-18,12097.046
2008-07-21,12392.013
2008-07-22,12278.477
2008-07-23,12541.635
2008-07-24,12631.666
2008-07-25,12412.515
2008-07-28,12411.728
2008-07-29,12229.878
2008-07-30,12400.95
2008-07-31,12397.583
2008-08-01,12274.751
2008-08-04,12178.528
2008-08-05,12223.729
2008-08-06,12318.122
2008-08-07,12098.89
2008-08-08,11855.611
2008-08-11,11827.905
2008-08-12,11836.741
2008-08-13,11857.368
2008-08-14,11817.694
2008-08-15,11713.204
2008-08-18,11713.502
2008-08-19,11496.311
2008-08-20,11620.454
2008-08-21,11526.778
2008-08-22,11534.297
2008-08-25,11606.652
2008-08-26,11366.41
2008-08-27,11405.075
2008-08-28,11371.106
2008-08-29,11598.969
2008-09-01,11383.473
2008-09-02,11536.291
2008-09-03,11333.161
2008-09-04,11099.94
2008-09-05,10866.415
2008-09-08,11440.01
2008-09-09,11361.843
2008-09-10,11234.243
2008-09-11,10742.394
2008-09-12,10921.567
2008-09-15,10556.854
2008-09-16,10396.865
2008-09-17,10277.3
2008-09-18,10247.689
2008-09-19,10807.767
2008-09-22,10799.822
2008-09-23,10566.326
2008-09-24,10496.032
2008-09-25,10434.829
2008-09-26,10278.762
2008-09-29,10128.243
2008-09-30,10147.582
2008-10-01,10093.574
2008-10-02,10059.378
2008-10-03,9879.519
2008-10-06,9189.487
2008-10-07,9298.133
2008-10-08,8735.074
2008-10-09,8973.557
2008-10-10,8222.033
2008-10-13,8748.814
2008-10-14,9111.513
2008-10-15,8828.163
2008-10-16,8404.551
2008-10-17,8130.384
2008-10-20,8434.505
2008-10-21,8295.09
2008-10-22,7742.16
2008-10-23,7272.947
2008-10-24,6509.524
2008-10-27,6478.299
2008-10-28,6744.742
2008-10-29,6722.229
2008-10-30,7359.032
2008-10-31,7098.867
2008-11-03,7599.363
2008-11-04,7473.606
2008-11-05,7673.002
2008-11-06,7362.674
2008-11-07,7451.217
2008-11-10,7569.447
2008-11-11,7185.385
2008-11-12,7023.83
2008-11-13,6788.082
2008-11-14,6775.498
2008-11-17,6705.477
2008-11-18,6515.581
2008-11-19,6417.292
2008-11-20,6141.88
2008-11-21,6338.572
2008-11-24,6253.321
2008-11-25,6458.109
2008-11-26,6696.814
2008-11-27,6707.202
2008-11-28,6848.99
2008-12-01,6538.159
2008-12-02,6335.482
2008-12-03,6353.149
2008-12-04,6368.8
2008-12-05,6405.293
2008-12-08,6481.612
2008-12-09,6960.766
2008-12-10,7209.712
2008-12-11,7187.396
2008-12-12,7009.549
2008-12-15,7218.595
2008-12-16,7243.033
2008-12-17,7326.224
2008-12-18,7531.204
2008-12-19,7450.711
2008-12-22,7165.027
2008-12-23,7076.799
2008-12-24,7159.863
2008-12-25,7159.863
2008-12-26,7072.863
2008-12-29,7466.839
2008-12-30,7404.36
2008-12-31,7364.441
2009-01-01,7364.441
2009-01-02,7602.132
2009-01-05,7893.333
2009-01-06,7799.841
2009-01-07,7650.637
2009-01-08,7393.984
2009-01-09,7219.957
2009-01-12,7071.057
2009-01-13,7015.214
2009-01-14,7004.002
2009-01-15,6729.555
2009-01-16,6952.398
2009-01-19,6964.544
2009-01-20,6828.679
2009-01-21,6829.809
2009-01-22,6846.706
2009-01-23,6654.152
2009-01-26,6690.282
2009-01-27,6666.299
2009-01-28,7093.834
2009-01-29,7048.469
2009-01-30,6915.888
2009-02-02,6687.156
2009-02-03,6727.684
2009-02-04,6747.118
2009-02-05,6703.86
2009-02-06,6728.782
2009-02-09,6596.422
2009-02-10,6658.14
2009-02-11,6712.466
2009-02-12,6538.778
2009-02-13,6721.227
2009-02-16,6560.282
2009-02-17,6320.774
2009-02-18,6355.277
2009-02-19,6280.679
2009-02-20,6085.666
2009-02-23,6249.126
2009-02-24,6175.727
2009-02-25,6192.602
2009-02-26,6200.731
2009-02-27,6014.702
2009-03-02,5695.878
2009-03-03,5707.034
2009-03-04,5761.503
2009-03-05,5642.833
2009-03-06,5581.709
2009-03-09,5312.912
2009-03-10,5493.939
2009-03-11,5586.51
2009-03-12,5521.013
2009-03-13,5841.273
2009-03-16,5942.235
2009-03-17,5761.8
2009-03-18,5865.152
2009-03-19,6014.551
2009-03-20,6020.513
2009-03-23,6310.717
2009-03-24,6540.114
2009-03-25,6516.798
2009-03-26,6789.558
2009-03-27,6671.281
2009-03-30,6308.045
2009-03-31,6457.194
2009-04-01,6469.075
2009-04-02,6958.199
2009-04-03,6972.051
2009-04-06,7124.093
2009-04-07,6877.951
2009-04-08,6724.034
2009-04-09,6975.457
2009-04-10,6975.457
2009-04-13,7143.251
2009-04-14,7297.583
2009-04-15,7383.727
2009-04-16,7360.418
2009-04-17,7394.979
2009-04-20,7247.722
2009-04-21,7248.526
2009-04-22,7115.622
2009-04-23,7162.352
2009-04-24,7186.173
2009-04-27,7027.076
2009-04-28,6958.555
2009-04-29,7181.073
2009-04-30,7506.169
2009-05-01,7483.12
2009-05-04,8078.437
2009-05-05,8352.774
2009-05-06,8954.216
2009-05-07,9369.0
2009-05-08,9291.626
2009-05-11,8920.905
2009-05-12,9008.502
2009-05-13,9045.967
2009-05-14,8738.21
2009-05-15,8833.315
2009-05-18,8990.356
2009-05-19,9471.916
2009-05-20,9492.042
2009-05-21,9127.162
2009-05-22,9392.697
2009-05-25,9381.348
2009-05-26,9210.861
2009-05-27,9528.101
2009-05-28,9426.056
2009-05-29,9608.577
2009-06-01,9872.88
2009-06-02,9938.829
2009-06-03,9980.733
2009-06-04,9944.468
2009-06-05,10076.818
2009-06-08,9784.27
2009-06-09,9845.302
2009-06-10,10053.641
2009-06-11,10007.054
2009-06-12,9911.141
2009-06-15,9629.52
2009-06-16,9499.7
2009-06-17,9415.481
2009-06-18,9285.4
2009-06-19,9464.683
2009-06-22,9364.48
2009-06-23,9246.289
2009-06-24,9491.551
2009-06-25,9561.82
2009-06-26,9600.604
2009-06-29,9629.984
2009-06-30,9743.554
2009-07-01,9841.77
2009-07-02,9623.486
2009-07-03,9503.791
2009-07-06,9306.004
2009-07-07,9331.877
2009-07-08,9244.751
2009-07-09,9478.022
2009-07-10,9453.436
2009-07-13,9269.344
2009-07-14,9494.212
2009-07-15,9963.863
2009-07-16,9947.806
2009-07-17,10103.807
2009-07-20,10273.886
2009-07-21,10168.946
2009-07-22,10156.527
2009-07-23,10349.328
2009-07-24,10498.092
2009-07-27,10743.071
2009-07-28,11028.321
2009-07-29,10796.641
2009-07-30,11031.486
2009-07-31,11094.201
2009-08-03,11233.7
2009-08-04,11033.939
2009-08-05,10817.155
2009-08-06,10792.235
2009-08-07,10544.797
2009-08-10,10529.076
2009-08-11,10665.431
2009-08-12,10500.444
2009-08-13,10664.178
2009-08-14,10751.874
2009-08-17,10361.086
2009-08-18,10498.195
2009-08-19,10390.58
2009-08-20,10591.75
2009-08-21,10595.006
2009-08-24,10834.994
2009-08-25,10889.612
2009-08-26,10879.348
2009-08-27,10911.426
2009-08-28,10984.129
2009-08-31,10710.465
2009-09-01,10761.171
2009-09-02,10699.158
2009-09-03,10824.582
2009-09-04,10912.016
2009-09-07,11089.207
2009-09-08,11186.144
2009-09-09,11146.528
2009-09-10,11178.898
2009-09-11,11207.823
2009-09-14,11012.474
2009-09-15,11067.594
2009-09-16,11298.568
2009-09-17,11353.071
2009-09-18,11157.215
2009-09-21,11151.704
2009-09-22,11292.06
2009-09-23,11202.655
2009-09-24,11134.767
2009-09-25,11178.309
2009-09-28,11048.658
2009-09-29,11145.88
2009-09-30,11362.067
2009-10-01,11180.855
2009-10-02,10974.6
2009-10-05,10933.717
2009-10-06,11086.848
2009-10-07,11185.557
2009-10-08,11326.119
2009-10-09,11308.778
2009-10-12,11403.487
2009-10-13,11360.996
2009-10-14,11633.199
2009-10-15,11727.618
2009-10-16,11667.284
2009-10-19,11723.678
2009-10-20,11722.835
2009-10-21,11629.82
2009-10-22,11522.425
2009-10-23,11669.334
2009-10-26,11681.695
2009-10-27,11543.473
2009-10-28,11306.355
2009-10-29,11219.409
2009-10-30,11328.21
2009-11-02,11362.106
2009-11-03,11249.94
2009-11-04,11416.888
2009-11-05,11304.777
2009-11-06,11518.766
2009-11-09,11739.3
2009-11-10,11807.737
2009-11-11,12002.795
2009-11-12,12005.32
2009-11-13,12039.305
2009-11-16,12367.433
2009-11-17,12286.104
2009-11-18,12261.03
2009-11-19,12242.142
2009-11-20,12314.919
2009-11-23,12548.777
2009-11-24,12404.918
2009-11-25,12511.205
2009-11-26,12275.54
2009-11-27,12253.86
