Date,ISRAEL SMALL GROWTH Small Cap
2007-04-11,952.909
2007-04-12,956.125
2007-04-13,954.259
2007-04-16,980.132
2007-04-17,978.351
2007-04-18,980.849
2007-04-19,978.634
2007-04-20,978.283
2007-04-23,988.382
2007-04-24,991.432
2007-04-25,1008.132
2007-04-26,1015.948
2007-04-27,1018.91
2007-04-30,1001.937
2007-05-01,1022.169
2007-05-02,1012.002
2007-05-03,1010.474
2007-05-04,1012.909
2007-05-07,1021.602
2007-05-08,1011.793
2007-05-09,1014.535
2007-05-10,1008.534
2007-05-11,1007.779
2007-05-14,1014.763
2007-05-15,1007.9
2007-05-16,1001.052
2007-05-17,991.093
2007-05-18,986.443
2007-05-21,982.353
2007-05-22,991.197
2007-05-23,992.127
2007-05-24,981.134
2007-05-25,982.586
2007-05-28,992.316
2007-05-29,1004.211
2007-05-30,997.685
2007-05-31,1000.0
2007-06-01,1002.024
2007-06-04,1004.805
2007-06-05,1016.028
2007-06-06,998.697
2007-06-07,976.146
2007-06-08,979.809
2007-06-11,965.034
2007-06-12,944.501
2007-06-13,968.212
2007-06-14,983.067
2007-06-15,988.747
2007-06-18,993.141
2007-06-19,991.977
2007-06-20,988.738
2007-06-21,987.129
2007-06-22,989.409
2007-06-25,983.329
2007-06-26,978.811
2007-06-27,977.875
2007-06-28,990.088
2007-06-29,995.654
2007-07-02,1030.952
2007-07-03,1051.202
2007-07-04,1054.889
2007-07-05,1047.9
2007-07-06,1041.318
2007-07-09,1046.556
2007-07-10,1041.493
2007-07-11,1037.773
2007-07-12,1051.545
2007-07-13,1050.43
2007-07-16,1047.239
2007-07-17,1050.181
2007-07-18,1054.044
2007-07-19,1069.212
2007-07-20,1064.182
2007-07-23,1065.206
2007-07-24,1064.398
2007-07-25,1045.588
2007-07-26,1024.418
2007-07-27,1016.496
2007-07-30,997.756
2007-07-31,1008.123
2007-08-01,990.178
2007-08-02,1003.526
2007-08-03,984.648
2007-08-06,969.967
2007-08-07,986.858
2007-08-08,1021.413
2007-08-09,984.093
2007-08-10,980.469
2007-08-13,1005.852
2007-08-14,991.337
2007-08-15,971.573
2007-08-16,936.838
2007-08-17,951.522
2007-08-20,982.006
2007-08-21,982.588
2007-08-22,997.482
2007-08-23,998.006
2007-08-24,998.008
2007-08-27,1004.998
2007-08-28,993.144
2007-08-29,999.175
2007-08-30,998.494
2007-08-31,1003.814
2007-09-03,1015.579
2007-09-04,1039.019
2007-09-05,1034.285
2007-09-06,1024.134
2007-09-07,1021.539
2007-09-10,1008.235
2007-09-11,1019.347
2007-09-12,1022.96
2007-09-13,1019.033
2007-09-14,1014.924
2007-09-17,1023.211
2007-09-18,1038.147
2007-09-19,1056.178
2007-09-20,1055.239
2007-09-21,1059.572
2007-09-24,1072.973
2007-09-25,1073.209
2007-09-26,1073.156
2007-09-27,1085.25
2007-09-28,1088.786
2007-10-01,1098.003
2007-10-02,1108.674
2007-10-03,1102.985
2007-10-04,1105.383
2007-10-05,1107.309
2007-10-08,1105.215
2007-10-09,1110.415
2007-10-10,1111.384
2007-10-11,1103.633
2007-10-12,1101.634
2007-10-15,1079.851
2007-10-16,1081.611
2007-10-17,1108.167
2007-10-18,1106.424
2007-10-19,1097.523
2007-10-22,1085.884
2007-10-23,1106.522
2007-10-24,1087.018
2007-10-25,1098.459
2007-10-26,1107.104
2007-10-29,1123.225
2007-10-30,1127.572
2007-10-31,1126.555
2007-11-01,1078.359
2007-11-02,1075.483
2007-11-05,1075.509
2007-11-06,1095.943
2007-11-07,1077.902
2007-11-08,1067.39
2007-11-09,1056.835
2007-11-12,1031.325
2007-11-13,1054.871
2007-11-14,1056.194
2007-11-15,1035.668
2007-11-16,1037.439
2007-11-19,1024.737
2007-11-20,1024.384
2007-11-21,999.417
2007-11-22,1003.415
2007-11-23,1004.21
2007-11-26,1002.437
2007-11-27,1002.821
2007-11-28,1021.982
2007-11-29,1040.636
2007-11-30,1039.928
2007-12-03,1043.906
2007-12-04,1035.737
2007-12-05,1043.125
2007-12-06,1050.409
2007-12-07,1051.107
2007-12-10,1062.303
2007-12-11,1042.226
2007-12-12,1040.355
2007-12-13,1034.125
2007-12-14,1018.923
2007-12-17,973.75
2007-12-18,986.109
2007-12-19,982.163
2007-12-20,982.03
2007-12-21,988.594
2007-12-24,990.599
2007-12-25,1001.857
2007-12-26,1011.816
2007-12-27,1009.014
2007-12-28,1015.005
2007-12-31,1017.944
2008-01-01,1026.415
2008-01-02,1021.664
2008-01-03,1000.695
2008-01-04,986.79
2008-01-07,976.962
2008-01-08,978.638
2008-01-09,967.834
2008-01-10,960.57
2008-01-11,951.77
2008-01-14,967.968
2008-01-15,940.297
2008-01-16,927.567
2008-01-17,914.427
2008-01-18,904.839
2008-01-21,894.04
2008-01-22,880.065
2008-01-23,869.481
2008-01-24,898.826
2008-01-25,898.314
2008-01-28,897.239
2008-01-29,926.141
2008-01-30,934.438
2008-01-31,936.624
2008-02-01,947.108
2008-02-04,957.037
2008-02-05,933.671
2008-02-06,913.884
2008-02-07,899.122
2008-02-08,898.011
2008-02-11,910.886
2008-02-12,928.097
2008-02-13,954.048
2008-02-14,950.854
2008-02-15,949.246
2008-02-18,940.34
2008-02-19,943.542
2008-02-20,924.857
2008-02-21,939.022
2008-02-22,940.061
2008-02-25,944.043
2008-02-26,938.043
2008-02-27,940.905
2008-02-28,936.838
2008-02-29,923.12
2008-03-03,903.352
2008-03-04,898.92
2008-03-05,911.407
2008-03-06,893.316
2008-03-07,886.498
2008-03-10,855.605
2008-03-11,866.634
2008-03-12,874.966
2008-03-13,874.795
2008-03-14,866.766
2008-03-17,823.081
2008-03-18,828.186
2008-03-19,835.89
2008-03-20,831.687
2008-03-21,831.687
2008-03-24,857.483
2008-03-25,885.128
2008-03-26,880.243
2008-03-27,883.645
2008-03-28,877.559
2008-03-31,869.358
2008-04-01,884.842
2008-04-02,891.292
2008-04-03,884.296
2008-04-04,882.208
2008-04-07,882.107
2008-04-08,884.585
2008-04-09,880.839
2008-04-10,881.913
2008-04-11,876.076
2008-04-14,875.522
2008-04-15,884.108
2008-04-16,898.691
2008-04-17,895.227
2008-04-18,902.782
2008-04-21,898.375
2008-04-22,892.158
2008-04-23,892.666
2008-04-24,896.694
2008-04-25,895.285
2008-04-28,876.563
2008-04-29,867.293
2008-04-30,878.354
2008-05-01,874.549
2008-05-02,878.523
2008-05-05,906.677
2008-05-06,910.169
2008-05-07,914.374
2008-05-08,914.683
2008-05-09,909.427
2008-05-12,919.138
2008-05-13,927.772
2008-05-14,937.762
2008-05-15,944.532
2008-05-16,954.172
2008-05-19,940.568
2008-05-20,932.257
2008-05-21,945.037
2008-05-22,942.582
2008-05-23,942.526
2008-05-26,934.497
2008-05-27,946.922
2008-05-28,944.96
2008-05-29,967.788
2008-05-30,960.363
2008-06-02,949.95
2008-06-03,951.228
2008-06-04,924.399
2008-06-05,924.343
2008-06-06,922.507
2008-06-09,921.231
2008-06-10,902.748
2008-06-11,900.851
2008-06-12,903.211
2008-06-13,901.747
2008-06-16,909.485
2008-06-17,923.106
2008-06-18,910.365
2008-06-19,913.29
2008-06-20,912.918
2008-06-23,884.259
2008-06-24,863.749
2008-06-25,874.167
2008-06-26,854.437
2008-06-27,848.79
2008-06-30,839.873
2008-07-01,841.014
2008-07-02,811.622
2008-07-03,791.962
2008-07-04,793.387
2008-07-07,796.53
2008-07-08,791.784
2008-07-09,804.044
2008-07-10,776.237
2008-07-11,771.727
2008-07-14,765.105
2008-07-15,755.016
2008-07-16,757.854
2008-07-17,776.558
2008-07-18,771.735
2008-07-21,789.155
2008-07-22,787.783
2008-07-23,800.592
2008-07-24,782.067
2008-07-25,790.957
2008-07-28,780.759
2008-07-29,788.689
2008-07-30,790.688
2008-07-31,787.016
2008-08-01,784.338
2008-08-04,767.292
2008-08-05,775.384
2008-08-06,768.506
2008-08-07,773.693
2008-08-08,777.814
2008-08-11,792.162
2008-08-12,783.952
2008-08-13,762.776
2008-08-14,769.287
2008-08-15,775.931
2008-08-18,773.892
2008-08-19,761.476
2008-08-20,773.194
2008-08-21,774.7
2008-08-22,776.534
2008-08-25,771.365
2008-08-26,761.569
2008-08-27,760.607
2008-08-28,762.398
2008-08-29,767.164
2008-09-01,752.025
2008-09-02,774.247
2008-09-03,765.893
2008-09-04,759.666
2008-09-05,754.552
2008-09-08,764.997
2008-09-09,747.936
2008-09-10,744.842
2008-09-11,727.368
2008-09-12,731.47
2008-09-15,701.864
2008-09-16,680.726
2008-09-17,658.794
2008-09-18,641.421
2008-09-19,660.324
2008-09-22,686.253
2008-09-23,676.794
2008-09-24,680.072
2008-09-25,701.112
2008-09-26,699.889
2008-09-29,669.813
2008-09-30,675.324
2008-10-01,667.493
2008-10-02,628.502
2008-10-03,624.777
2008-10-06,564.272
2008-10-07,576.325
2008-10-08,561.109
2008-10-09,545.081
2008-10-10,532.658
2008-10-13,544.744
2008-10-14,543.77
2008-10-15,518.965
2008-10-16,509.104
2008-10-17,507.924
2008-10-20,513.48
2008-10-21,503.667
2008-10-22,483.968
2008-10-23,478.015
2008-10-24,475.348
2008-10-27,444.038
2008-10-28,450.551
2008-10-29,450.532
2008-10-30,459.592
2008-10-31,469.612
2008-11-03,480.933
2008-11-04,498.884
2008-11-05,483.887
2008-11-06,458.393
2008-11-07,462.008
2008-11-10,471.787
2008-11-11,440.246
2008-11-12,409.367
2008-11-13,392.159
2008-11-14,389.814
2008-11-17,381.083
2008-11-18,388.534
2008-11-19,387.84
2008-11-20,366.791
2008-11-21,370.981
2008-11-24,393.162
2008-11-25,413.804
2008-11-26,395.833
2008-11-27,410.934
2008-11-28,416.508
2008-12-01,392.311
2008-12-02,409.849
2008-12-03,401.366
2008-12-04,412.176
2008-12-05,418.624
2008-12-08,444.922
2008-12-09,441.218
2008-12-10,443.375
2008-12-11,428.12
2008-12-12,432.786
2008-12-15,416.737
2008-12-16,432.997
2008-12-17,435.335
2008-12-18,440.64
2008-12-19,436.906
2008-12-22,411.389
2008-12-23,400.204
2008-12-24,391.078
2008-12-25,391.604
2008-12-26,394.3
2008-12-29,383.425
2008-12-30,394.04
2008-12-31,400.682
2009-01-01,428.214
2009-01-02,441.658
2009-01-05,429.989
2009-01-06,450.617
2009-01-07,441.341
2009-01-08,432.918
2009-01-09,429.063
2009-01-12,437.494
2009-01-13,440.797
2009-01-14,430.22
2009-01-15,439.055
2009-01-16,446.595
2009-01-19,456.415
2009-01-20,458.517
2009-01-21,452.624
2009-01-22,441.708
2009-01-23,439.472
2009-01-26,450.768
2009-01-27,452.102
2009-01-28,462.33
2009-01-29,452.19
2009-01-30,450.83
2009-02-02,444.213
2009-02-03,450.539
2009-02-04,457.268
2009-02-05,460.105
2009-02-06,465.335
2009-02-09,466.455
2009-02-10,465.889
2009-02-11,457.274
2009-02-12,454.223
2009-02-13,454.695
2009-02-16,450.446
2009-02-17,442.859
2009-02-18,442.87
2009-02-19,438.623
2009-02-20,437.966
2009-02-23,422.484
2009-02-24,414.757
2009-02-25,412.635
2009-02-26,416.204
2009-02-27,416.898
2009-03-02,398.471
2009-03-03,399.805
2009-03-04,407.764
2009-03-05,388.612
2009-03-06,389.925
2009-03-09,383.019
2009-03-10,387.61
2009-03-11,396.562
2009-03-12,400.678
2009-03-13,402.476
2009-03-16,410.259
2009-03-17,412.056
2009-03-18,410.8
2009-03-19,421.267
2009-03-20,418.833
2009-03-23,439.989
2009-03-24,435.595
2009-03-25,438.806
2009-03-26,451.375
2009-03-27,447.069
2009-03-30,433.457
2009-03-31,447.257
2009-04-01,455.148
2009-04-02,470.431
2009-04-03,471.316
2009-04-06,471.753
2009-04-07,467.924
2009-04-08,469.902
2009-04-09,477.002
2009-04-10,477.002
2009-04-13,485.907
2009-04-14,483.72
2009-04-15,482.31
2009-04-16,495.39
2009-04-17,498.4
2009-04-20,471.889
2009-04-21,470.074
2009-04-22,475.76
2009-04-23,485.022
2009-04-24,490.236
2009-04-27,494.283
2009-04-28,493.216
2009-04-29,500.26
2009-04-30,514.25
2009-05-01,515.112
2009-05-04,519.82
2009-05-05,527.216
2009-05-06,520.026
2009-05-07,523.039
2009-05-08,532.611
2009-05-11,530.082
2009-05-12,531.5
2009-05-13,515.861
2009-05-14,517.28
2009-05-15,515.496
2009-05-18,526.26
2009-05-19,544.518
2009-05-20,557.016
2009-05-21,549.772
2009-05-22,555.552
2009-05-25,552.34
2009-05-26,552.883
2009-05-27,556.389
2009-05-28,556.503
2009-05-29,565.682
2009-06-01,584.586
2009-06-02,583.632
2009-06-03,569.928
2009-06-04,573.399
2009-06-05,569.125
2009-06-08,576.125
2009-06-09,595.511
2009-06-10,597.896
2009-06-11,599.032
2009-06-12,598.471
2009-06-15,581.286
2009-06-16,585.639
2009-06-17,572.725
2009-06-18,577.539
2009-06-19,578.15
2009-06-22,589.676
2009-06-23,591.863
2009-06-24,606.893
2009-06-25,596.439
2009-06-26,599.212
2009-06-29,624.45
2009-06-30,613.289
2009-07-01,632.051
2009-07-02,624.437
2009-07-03,623.16
2009-07-06,592.569
2009-07-07,603.081
2009-07-08,591.422
2009-07-09,585.377
2009-07-10,584.317
2009-07-13,596.366
2009-07-14,612.107
2009-07-15,627.43
2009-07-16,637.629
2009-07-17,636.218
2009-07-20,646.628
2009-07-21,657.573
2009-07-22,652.038
2009-07-23,666.887
2009-07-24,668.493
2009-07-27,691.584
2009-07-28,698.436
2009-07-29,700.533
2009-07-30,705.184
2009-07-31,706.359
2009-08-03,726.134
2009-08-04,711.809
2009-08-05,706.57
2009-08-06,711.178
2009-08-07,713.268
2009-08-10,701.538
2009-08-11,694.209
2009-08-12,696.975
2009-08-13,717.463
2009-08-14,715.869
2009-08-17,676.126
2009-08-18,690.086
2009-08-19,691.22
2009-08-20,705.382
2009-08-21,708.415
2009-08-24,717.243
2009-08-25,720.291
2009-08-26,718.143
2009-08-27,715.489
2009-08-28,716.761
2009-08-31,707.336
2009-09-01,708.269
2009-09-02,699.501
2009-09-03,702.634
2009-09-04,711.255
2009-09-07,706.65
2009-09-08,702.332
2009-09-09,704.972
2009-09-10,698.998
2009-09-11,701.9
2009-09-14,681.441
2009-09-15,699.769
2009-09-16,724.595
2009-09-17,727.482
2009-09-18,731.974
2009-09-21,733.142
2009-09-22,747.33
2009-09-23,746.023
2009-09-24,741.759
2009-09-25,737.615
2009-09-28,741.723
2009-09-29,747.132
2009-09-30,730.12
2009-10-01,740.966
2009-10-02,738.975
2009-10-05,744.705
2009-10-06,752.71
2009-10-07,751.089
2009-10-08,754.31
2009-10-09,754.811
2009-10-12,784.213
2009-10-13,782.419
2009-10-14,794.793
2009-10-15,791.862
2009-10-16,791.746
2009-10-19,799.624
2009-10-20,803.264
2009-10-21,798.084
2009-10-22,794.906
2009-10-23,791.84
2009-10-26,824.175
2009-10-27,816.392
2009-10-28,795.131
2009-10-29,802.895
2009-10-30,796.888
2009-11-02,779.014
2009-11-03,765.316
2009-11-04,786.177
2009-11-05,797.212
2009-11-06,799.171
2009-11-09,819.149
2009-11-10,816.539
2009-11-11,822.676
2009-11-12,812.742
2009-11-13,815.209
2009-11-16,831.94
2009-11-17,840.08
2009-11-18,833.543
2009-11-19,816.938
2009-11-20,814.89
2009-11-23,824.202
2009-11-24,820.14
2009-11-25,824.543
2009-11-26,806.872
2009-11-27,805.001
2009-11-30,802.326
2009-12-01,827.241
2009-12-02,834.202
2009-12-03,836.551
2009-12-04,833.812
2009-12-07,819.435
2009-12-08,805.842
2009-12-09,809.264
2009-12-10,820.582
2009-12-11,818.626
2009-12-14,816.11
2009-12-15,816.966
2009-12-16,816.4
2009-12-17,802.697
2009-12-18,798.904
2009-12-21,814.069
2009-12-22,825.938
2009-12-23,836.584
2009-12-24,848.615
2009-12-25,848.615
2009-12-28,849.288
2009-12-29,842.707
2009-12-30,843.207
2009-12-31,850.756
2010-01-01,850.756
2010-01-04,904.886
2010-01-05,909.799
2010-01-06,916.523
2010-01-07,913.885
2010-01-08,916.402
2010-01-11,929.376
2010-01-12,900.778
2010-01-13,913.276
2010-01-14,914.891
2010-01-15,912.897
2010-01-18,918.769
2010-01-19,927.496
2010-01-20,915.496
2010-01-21,911.142
2010-01-22,905.129
2010-01-25,898.575
2010-01-26,891.088
2010-01-27,891.016
2010-01-28,899.821
2010-01-29,899.743
2010-02-01,898.773
2010-02-02,912.013
2010-02-03,912.761
2010-02-04,896.542
2010-02-05,894.797
2010-02-08,883.026
2010-02-09,880.494
2010-02-10,881.007
2010-02-11,888.066
2010-02-12,885.452
2010-02-15,901.232
2010-02-16,915.592
2010-02-17,923.787
2010-02-18,913.291
2010-02-19,906.655
2010-02-22,918.977
2010-02-23,910.198
2010-02-24,914.163
2010-02-25,893.142
2010-02-26,898.152
2010-03-01,911.019
2010-03-02,921.663
2010-03-03,926.964
2010-03-04,934.995
2010-03-05,938.306
2010-03-08,932.241
2010-03-09,928.144
2010-03-10,942.98
2010-03-11,945.942
2010-03-12,947.358
2010-03-15,946.045
2010-03-16,946.682
2010-03-17,961.255
2010-03-18,955.758
2010-03-19,952.484
2010-03-22,948.834
2010-03-23,963.864
2010-03-24,969.677
2010-03-25,968.79
2010-03-26,967.653
2010-03-29,976.395
2010-03-30,977.8
2010-03-31,970.451
2010-04-01,970.934
2010-04-02,970.934
2010-04-05,975.201
2010-04-06,973.0
2010-04-07,956.557
2010-04-08,946.922
2010-04-09,950.928
2010-04-12,977.974
2010-04-13,981.231
2010-04-14,988.171
2010-04-15,977.836
2010-04-16,971.216
2010-04-19,953.254
2010-04-20,958.303
2010-04-21,962.724
2010-04-22,966.193
2010-04-23,969.201
2010-04-26,982.868
2010-04-27,976.895
2010-04-28,962.758
2010-04-29,949.285
2010-04-30,946.982
2010-05-03,954.648
2010-05-04,924.003
2010-05-05,892.273
2010-05-06,877.714
2010-05-07,871.761
2010-05-10,918.781
2010-05-11,896.873
2010-05-12,907.675
2010-05-13,894.895
2010-05-14,886.881
2010-05-17,853.257
2010-05-18,849.274
2010-05-19,840.585
2010-05-20,802.812
2010-05-21,809.101
2010-05-24,810.697
2010-05-25,780.046
2010-05-26,810.998
2010-05-27,808.406
2010-05-28,810.958
2010-05-31,806.564
2010-06-01,800.451
2010-06-02,799.9
2010-06-03,825.689
2010-06-04,823.179
2010-06-07,810.587
2010-06-08,809.036
2010-06-09,809.443
2010-06-10,801.262
2010-06-11,800.742
2010-06-14,830.21
2010-06-15,838.705
2010-06-16,829.399
2010-06-17,834.959
2010-06-18,836.161
2010-06-21,855.843
2010-06-22,842.199
2010-06-23,828.372
2010-06-24,815.324
2010-06-25,814.164
2010-06-28,809.6
2010-06-29,782.757
2010-06-30,772.736
2010-07-01,773.021
2010-07-02,772.296
2010-07-05,793.377
2010-07-06,809.848
2010-07-07,791.745
2010-07-08,802.47
2010-07-09,802.937
2010-07-12,811.13
2010-07-13,820.876
2010-07-14,814.661
2010-07-15,816.886
2010-07-16,819.693
2010-07-19,811.745
2010-07-20,810.251
2010-07-21,815.487
2010-07-22,790.594
2010-07-23,792.255
2010-07-26,800.581
2010-07-27,811.728
2010-07-28,812.595
2010-07-29,819.607
2010-07-30,819.932
2010-08-02,841.145
2010-08-03,836.224
2010-08-04,842.942
2010-08-05,848.192
2010-08-06,850.141
2010-08-09,854.596
2010-08-10,838.738
2010-08-11,821.462
2010-08-12,816.995
2010-08-13,815.438
2010-08-16,823.854
2010-08-17,837.628
2010-08-18,836.611
2010-08-19,827.585
2010-08-20,823.346
2010-08-23,829.875
2010-08-24,808.048
2010-08-25,796.564
2010-08-26,811.313
2010-08-27,808.186
2010-08-30,822.294
2010-08-31,825.086
2010-09-01,849.572
2010-09-02,851.96
2010-09-03,853.312
2010-09-06,872.471
2010-09-07,869.715
2010-09-08,873.011
2010-09-09,873.729
2010-09-10,874.1
2010-09-13,879.431
2010-09-14,873.8
2010-09-15,872.045
2010-09-16,881.705
2010-09-17,881.942
2010-09-20,907.111
2010-09-21,921.332
2010-09-22,925.748
2010-09-23,924.059
2010-09-24,931.232
2010-09-27,935.681
2010-09-28,936.961
2010-09-29,945.713
2010-09-30,947.144
2010-10-01,947.013
2010-10-04,949.157
2010-10-05,966.247
2010-10-06,968.209
2010-10-07,947.834
2010-10-08,945.727
2010-10-11,974.692
2010-10-12,972.659
2010-10-13,992.167
2010-10-14,994.095
2010-10-15,996.309
2010-10-18,1008.656
2010-10-19,990.475
2010-10-20,995.455
2010-10-21,1011.065
2010-10-22,1006.462
2010-10-25,1024.601
2010-10-26,998.148
2010-10-27,1000.539
2010-10-28,1016.209
2010-10-29,1018.029
2010-11-01,1025.618
2010-11-02,1019.139
2010-11-03,1003.042
2010-11-04,1020.324
2010-11-05,1017.381
2010-11-08,988.203
2010-11-09,995.422
2010-11-10,987.744
2010-11-11,962.11
2010-11-12,957.07
2010-11-15,955.214
2010-11-16,951.519
2010-11-17,954.049
2010-11-18,979.103
2010-11-19,982.734
2010-11-22,988.781
2010-11-23,976.782
2010-11-24,983.295
2010-11-25,996.687
2010-11-26,990.037
2010-11-29,985.742
2010-11-30,969.168
2010-12-01,978.831
2010-12-02,995.969
2010-12-03,1002.859
2010-12-06,1031.023
2010-12-07,1036.754
2010-12-08,1030.852
2010-12-09,1037.235
2010-12-10,1039.545
2010-12-13,1038.295
2010-12-14,1038.956
2010-12-15,1041.118
2010-12-16,1047.459
2010-12-17,1048.931
2010-12-20,1059.58
2010-12-21,1062.676
2010-12-22,1062.843
2010-12-23,1058.931
2010-12-24,1060.258
2010-12-27,1058.793
2010-12-28,1069.695
2010-12-29,1073.961
2010-12-30,1082.555
2010-12-31,1083.166
2011-01-03,1111.408
2011-01-04,1114.46
2011-01-05,1110.995
2011-01-06,1102.212
2011-01-07,1099.363
2011-01-10,1085.156
2011-01-11,1114.946
2011-01-12,1119.371
2011-01-13,1118.531
2011-01-14,1118.374
2011-01-17,1128.877
2011-01-18,1124.477
2011-01-19,1124.394
2011-01-20,1099.375
2011-01-21,1098.586
2011-01-24,1088.6
2011-01-25,1085.715
2011-01-26,1087.76
2011-01-27,1079.165
2011-01-28,1063.089
2011-01-31,1020.364
2011-02-01,1020.677
2011-02-02,1033.902
2011-02-03,1021.648
2011-02-04,1014.058
2011-02-07,1045.702
2011-02-08,1056.893
2011-02-09,1046.942
2011-02-10,1028.93
2011-02-11,1028.258
2011-02-14,1047.961
2011-02-15,1045.635
2011-02-16,1063.856
2011-02-17,1059.491
2011-02-18,1060.924
2011-02-21,1061.535
2011-02-22,1040.03
2011-02-23,1028.537
2011-02-24,1002.098
2011-02-25,1004.433
2011-02-28,1029.39
2011-03-01,1012.08
2011-03-02,997.221
2011-03-03,1010.321
2011-03-04,1011.147
2011-03-07,1022.002
2011-03-08,1020.527
2011-03-09,1018.83
2011-03-10,1022.003
2011-03-11,1022.074
2011-03-14,1003.895
2011-03-15,978.56
2011-03-16,992.497
2011-03-17,1002.012
2011-03-18,1007.28
2011-03-21,1028.544
2011-03-22,1040.966
2011-03-23,1027.462
2011-03-24,1020.999
2011-03-25,1022.796
2011-03-28,1032.982
2011-03-29,1038.805
2011-03-30,1055.714
2011-03-31,1072.261
2011-04-01,1071.737
2011-04-04,1075.43
2011-04-05,1069.585
2011-04-06,1075.171
2011-04-07,1070.497
2011-04-08,1075.249
2011-04-11,1091.947
2011-04-12,1078.367
2011-04-13,1087.659
2011-04-14,1081.69
2011-04-15,1081.674
2011-04-18,1073.165
2011-04-19,1082.16
2011-04-20,1095.311
2011-04-21,1112.209
2011-04-22,1112.209
2011-04-25,1109.354
2011-04-26,1106.316
2011-04-27,1099.414
2011-04-28,1096.528
2011-04-29,1105.56
2011-05-02,1092.154
2011-05-03,1072.254
2011-05-04,1079.073
2011-05-05,1055.929
2011-05-06,1049.82
2011-05-09,1051.992
2011-05-10,1053.317
2011-05-11,1069.657
2011-05-12,1046.981
2011-05-13,1046.996
2011-05-16,1035.406
2011-05-17,1020.666
2011-05-18,1031.713
2011-05-19,1042.198
2011-05-20,1043.842
2011-05-23,1014.88
2011-05-24,1013.044
2011-05-25,994.703
2011-05-26,1008.27
2011-05-27,1011.709
2011-05-30,1028.163
2011-05-31,1038.23
2011-06-01,1026.399
2011-06-02,1022.276
2011-06-03,1028.575
2011-06-06,1025.646
2011-06-07,1030.191
2011-06-08,1028.509
2011-06-09,1002.318
2011-06-10,996.041
2011-06-13,986.534
2011-06-14,1002.457
2011-06-15,980.698
2011-06-16,970.443
2011-06-17,980.624
2011-06-20,956.945
2011-06-21,975.841
2011-06-22,989.045
2011-06-23,952.955
2011-06-24,956.996
2011-06-27,961.706
2011-06-28,979.411
2011-06-29,997.917
2011-06-30,993.2
2011-07-01,995.981
2011-07-04,1025.682
2011-07-05,1018.082
2011-07-06,1008.509
2011-07-07,1024.033
2011-07-08,1020.309
2011-07-11,997.502
2011-07-12,994.261
2011-07-13,1000.342
2011-07-14,1005.732
2011-07-15,998.232
2011-07-18,981.611
2011-07-19,989.947
2011-07-20,1001.001
2011-07-21,1015.619
2011-07-22,1017.261
2011-07-25,1027.248
2011-07-26,1033.827
2011-07-27,1020.057
2011-07-28,1000.047
2011-07-29,1004.189
2011-08-01,977.735
2011-08-02,953.909
2011-08-03,943.731
2011-08-04,918.528
2011-08-05,909.521
2011-08-08,858.068
2011-08-09,847.604
2011-08-10,816.324
2011-08-11,816.915
2011-08-12,815.59
2011-08-15,854.953
2011-08-16,839.95
2011-08-17,847.471
2011-08-18,814.066
2011-08-19,814.556
2011-08-22,824.918
2011-08-23,816.748
2011-08-24,810.138
2011-08-25,797.068
2011-08-26,794.535
2011-08-29,822.978
2011-08-30,819.293
2011-08-31,839.705
2011-09-01,846.547
2011-09-02,840.385
2011-09-05,797.099
2011-09-06,766.088
2011-09-07,776.311
2011-09-08,772.802
2011-09-09,768.791
2011-09-12,724.266
2011-09-13,742.946
2011-09-14,761.365
2011-09-15,795.288
2011-09-16,799.692
2011-09-19,771.461
2011-09-20,790.632
2011-09-21,792.473
2011-09-22,755.366
2011-09-23,760.196
2011-09-26,769.081
2011-09-27,788.616
2011-09-28,785.649
2011-09-29,784.722
2011-09-30,778.744
2011-10-03,768.449
2011-10-04,753.303
2011-10-05,766.209
2011-10-06,774.679
2011-10-07,776.772
2011-10-10,809.87
2011-10-11,819.309
2011-10-12,826.775
2011-10-13,823.671
2011-10-14,824.91
2011-10-17,865.895
2011-10-18,858.101
2011-10-19,861.006
2011-10-20,852.605
2011-10-21,860.497
2011-10-24,855.469
2011-10-25,847.832
2011-10-26,844.01
2011-10-27,868.644
2011-10-28,875.22
2011-10-31,843.66
2011-11-01,813.422
2011-11-02,825.901
2011-11-03,830.962
2011-11-04,832.891
2011-11-07,828.451
2011-11-08,846.18
2011-11-09,823.533
2011-11-10,822.007
2011-11-11,824.647
2011-11-14,835.205
2011-11-15,825.344
2011-11-16,828.714
2011-11-17,829.788
2011-11-18,830.29
2011-11-21,788.184
2011-11-22,782.974
2011-11-23,767.693
2011-11-24,760.676
2011-11-25,760.766
2011-11-28,793.501
2011-11-29,775.843
2011-11-30,803.53
2011-12-01,818.734
2011-12-02,817.642
2011-12-05,829.085
2011-12-06,812.715
2011-12-07,799.949
2011-12-08,799.255
2011-12-09,798.883
2011-12-12,788.715
2011-12-13,788.339
2011-12-14,784.333
2011-12-15,788.245
2011-12-16,791.505
2011-12-19,785.313
2011-12-20,790.096
2011-12-21,779.483
2011-12-22,768.249
2011-12-23,768.351
2011-12-26,782.424
2011-12-27,789.348
2011-12-28,782.627
2011-12-29,778.046
2011-12-30,775.553
2012-01-02,796.205
2012-01-03,804.915
2012-01-04,795.236
2012-01-05,797.061
2012-01-06,796.316
2012-01-09,800.543
2012-01-10,809.091
2012-01-11,802.071
2012-01-12,809.819
2012-01-13,805.645
2012-01-16,804.598
