Date,AUSTRIA SMALL CAP Small Cap
2010-09-23,511.442
2010-09-24,522.473
2010-09-27,524.742
2010-09-28,527.503
2010-09-29,531.78
2010-09-30,532.704
2010-10-01,538.945
2010-10-04,536.559
2010-10-05,546.934
2010-10-06,554.416
2010-10-07,558.069
2010-10-08,555.875
2010-10-11,556.82
2010-10-12,552.984
2010-10-13,564.911
2010-10-14,571.973
2010-10-15,567.339
2010-10-18,567.126
2010-10-19,560.407
2010-10-20,565.847
2010-10-21,570.819
2010-10-22,564.802
2010-10-25,569.896
2010-10-26,565.412
2010-10-27,558.021
2010-10-28,564.586
2010-10-29,563.617
2010-11-01,563.171
2010-11-02,568.497
2010-11-03,560.262
2010-11-04,581.122
2010-11-05,576.187
2010-11-08,575.43
2010-11-09,577.266
2010-11-10,566.114
2010-11-11,557.111
2010-11-12,557.227
2010-11-15,560.703
2010-11-16,549.621
2010-11-17,555.18
2010-11-18,565.153
2010-11-19,569.377
2010-11-22,570.11
2010-11-23,552.811
2010-11-24,558.756
2010-11-25,559.105
2010-11-26,552.913
2010-11-29,542.426
2010-11-30,535.159
2010-12-01,552.207
2010-12-02,571.074
2010-12-03,584.117
2010-12-06,585.712
2010-12-07,598.029
2010-12-08,592.203
2010-12-09,587.706
2010-12-10,590.282
2010-12-13,592.051
2010-12-14,590.159
2010-12-15,584.807
2010-12-16,577.229
2010-12-17,579.61
2010-12-20,581.648
2010-12-21,589.56
2010-12-22,591.011
2010-12-23,585.805
2010-12-24,588.113
2010-12-27,589.464
2010-12-28,591.97
2010-12-29,597.784
2010-12-30,603.755
2010-12-31,609.823
2011-01-03,613.018
2011-01-04,607.046
2011-01-05,587.867
2011-01-06,582.992
2011-01-07,584.055
2011-01-10,580.061
2011-01-11,587.598
2011-01-12,597.917
2011-01-13,603.969
2011-01-14,601.584
2011-01-17,595.588
2011-01-18,602.097
2011-01-19,604.502
2011-01-20,581.926
2011-01-21,594.888
2011-01-24,594.938
2011-01-25,599.944
2011-01-26,602.52
2011-01-27,608.901
2011-01-28,606.321
2011-01-31,603.077
2011-02-01,612.5
2011-02-02,612.3
2011-02-03,599.782
2011-02-04,601.279
2011-02-07,604.996
2011-02-08,614.428
2011-02-09,615.767
2011-02-10,606.731
2011-02-11,608.689
2011-02-14,610.813
2011-02-15,605.297
2011-02-16,604.919
2011-02-17,602.571
2011-02-18,604.755
2011-02-21,597.763
2011-02-22,599.408
2011-02-23,591.738
2011-02-24,592.415
2011-02-25,597.069
2011-02-28,603.194
2011-03-01,607.712
2011-03-02,604.728
2011-03-03,613.1
2011-03-04,614.303
2011-03-07,616.903
2011-03-08,611.638
2011-03-09,611.382
2011-03-10,600.612
2011-03-11,597.227
2011-03-14,592.844
2011-03-15,576.626
2011-03-16,576.446
2011-03-17,594.199
2011-03-18,608.133
2011-03-21,619.388
2011-03-22,621.016
2011-03-23,617.655
2011-03-24,634.486
2011-03-25,636.32
2011-03-28,632.879
2011-03-29,634.682
2011-03-30,636.633
2011-03-31,636.08
2011-04-01,643.399
2011-04-04,647.622
2011-04-05,641.256
2011-04-06,648.984
2011-04-07,641.063
2011-04-08,650.718
2011-04-11,643.656
2011-04-12,637.613
2011-04-13,642.794
2011-04-14,638.151
2011-04-15,638.454
2011-04-18,617.469
2011-04-19,626.393
2011-04-20,651.643
2011-04-21,656.862
2011-04-22,656.862
2011-04-25,656.389
2011-04-26,659.196
2011-04-27,659.788
2011-04-28,666.312
2011-04-29,670.442
2011-05-02,676.003
2011-05-03,673.951
2011-05-04,668.278
2011-05-05,650.727
2011-05-06,647.966
2011-05-09,640.442
2011-05-10,654.964
2011-05-11,652.073
2011-05-12,638.479
2011-05-13,632.789
2011-05-16,632.952
2011-05-17,623.5
2011-05-18,634.306
2011-05-19,634.259
2011-05-20,628.178
2011-05-23,613.917
2011-05-24,621.472
2011-05-25,618.542
2011-05-26,620.055
2011-05-27,630.062
2011-05-30,634.985
2011-05-31,642.204
2011-06-01,644.22
2011-06-02,644.868
2011-06-03,646.83
2011-06-06,643.887
2011-06-07,643.425
2011-06-08,625.97
2011-06-09,620.924
2011-06-10,614.289
2011-06-13,615.017
2011-06-14,621.509
2011-06-15,610.473
2011-06-16,596.944
2011-06-17,608.352
2011-06-20,596.363
2011-06-21,611.742
2011-06-22,607.646
2011-06-23,595.627
2011-06-24,583.472
2011-06-27,581.574
2011-06-28,587.184
2011-06-29,599.178
2011-06-30,607.281
2011-07-01,614.388
2011-07-04,624.124
2011-07-05,618.641
2011-07-06,607.315
2011-07-07,612.814
2011-07-08,606.643
2011-07-11,582.073
2011-07-12,573.481
2011-07-13,594.172
2011-07-14,585.589
2011-07-15,583.21
2011-07-18,563.118
2011-07-19,572.826
2011-07-20,572.193
2011-07-21,584.073
2011-07-22,588.507
2011-07-25,591.697
2011-07-26,597.182
2011-07-27,586.396
2011-07-28,575.075
2011-07-29,573.588
2011-08-01,560.207
2011-08-02,545.85
2011-08-03,534.218
2011-08-04,508.776
2011-08-05,498.975
2011-08-08,465.916
2011-08-09,478.682
2011-08-10,476.025
2011-08-11,486.243
2011-08-12,502.39
2011-08-15,510.518
2011-08-16,507.932
2011-08-17,515.496
2011-08-18,489.579
2011-08-19,483.709
2011-08-22,485.12
2011-08-23,484.757
2011-08-24,492.434
2011-08-25,493.343
2011-08-26,494.065
2011-08-29,512.49
2011-08-30,512.259
2011-08-31,531.609
2011-09-01,529.734
2011-09-02,514.281
2011-09-05,491.416
2011-09-06,483.217
2011-09-07,492.89
2011-09-08,489.134
2011-09-09,470.96
2011-09-12,454.491
2011-09-13,459.374
2011-09-14,462.286
2011-09-15,480.068
2011-09-16,485.416
2011-09-19,470.056
2011-09-20,478.565
2011-09-21,477.986
2011-09-22,453.104
2011-09-23,447.263
2011-09-26,448.609
2011-09-27,480.219
2011-09-28,473.694
2011-09-29,481.242
2011-09-30,463.351
2011-10-03,447.917
2011-10-04,428.078
2011-10-05,443.119
2011-10-06,458.91
2011-10-07,466.912
2011-10-10,478.127
2011-10-11,475.033
2011-10-12,490.028
2011-10-13,483.737
2011-10-14,495.003
2011-10-17,488.195
2011-10-18,482.901
2011-10-19,481.679
2011-10-20,470.414
2011-10-21,483.591
2011-10-24,491.192
2011-10-25,491.691
2011-10-26,488.685
2011-10-27,514.354
2011-10-28,511.962
2011-10-31,495.842
2011-11-01,486.172
2011-11-02,489.0
2011-11-03,491.755
2011-11-04,494.085
2011-11-07,489.152
2011-11-08,502.69
2011-11-09,482.518
2011-11-10,475.982
2011-11-11,489.93
2011-11-14,482.792
2011-11-15,471.217
2011-11-16,466.691
2011-11-17,454.411
2011-11-18,453.28
2011-11-21,435.0
2011-11-22,427.538
2011-11-23,423.896
2011-11-24,421.223
2011-11-25,420.943
2011-11-28,439.427
2011-11-29,442.5
2011-11-30,458.328
2011-12-01,451.292
2011-12-02,455.265
2011-12-05,457.779
2011-12-06,454.957
2011-12-07,460.436
2011-12-08,457.737
2011-12-09,456.134
2011-12-12,436.393
2011-12-13,433.522
2011-12-14,420.908
2011-12-15,423.539
2011-12-16,424.841
2011-12-19,424.933
2011-12-20,436.396
2011-12-21,434.912
2011-12-22,439.825
2011-12-23,440.14
2011-12-26,440.14
2011-12-27,441.568
2011-12-28,435.432
2011-12-29,439.583
2011-12-30,441.864
2012-01-02,450.04
2012-01-03,459.453
2012-01-04,452.069
2012-01-05,444.557
2012-01-06,441.811
2012-01-09,436.807
2012-01-10,442.845
2012-01-11,440.374
2012-01-12,444.891
2012-01-13,442.669
2012-01-16,443.484
2012-01-17,447.92
2012-01-18,455.501
2012-01-19,461.188
2012-01-20,466.088
2012-01-23,474.855
2012-01-24,469.014
2012-01-25,468.603
2012-01-26,484.35
2012-01-27,484.772
2012-01-30,473.387
2012-01-31,477.186
2012-02-01,489.093
2012-02-02,488.424
2012-02-03,498.03
2012-02-06,500.614
2012-02-07,503.911
2012-02-08,506.767
2012-02-09,508.975
2012-02-10,496.89
2012-02-13,502.728
2012-02-14,494.867
2012-02-15,494.43
2012-02-16,487.316
2012-02-17,497.043
2012-02-20,504.842
2012-02-21,499.964
2012-02-22,495.627
2012-02-23,496.537
2012-02-24,509.396
2012-02-27,504.959
2012-02-28,505.541
2012-02-29,505.627
2012-03-01,504.376
2012-03-02,498.608
2012-03-05,495.161
2012-03-06,476.069
2012-03-07,480.1
2012-03-08,490.441
2012-03-09,487.092
2012-03-12,486.224
2012-03-13,490.393
2012-03-14,492.742
2012-03-15,496.592
2012-03-16,504.1
2012-03-19,508.798
2012-03-20,502.199
2012-03-21,500.854
2012-03-22,493.15
2012-03-23,497.141
2012-03-26,507.173
2012-03-27,507.511
2012-03-28,506.531
2012-03-29,508.433
2012-03-30,510.712
2012-04-02,513.488
2012-04-03,517.242
2012-04-04,500.141
2012-04-05,494.923
2012-04-06,494.923
2012-04-09,495.207
2012-04-10,487.922
2012-04-11,491.86
2012-04-12,502.19
2012-04-13,492.843
2012-04-16,494.758
2012-04-17,502.326
2012-04-18,503.518
2012-04-19,504.53
2012-04-20,510.118
2012-04-23,497.955
2012-04-24,505.645
2012-04-25,511.161
2012-04-26,512.729
2012-04-27,519.722
2012-04-30,517.946
2012-05-01,517.535
2012-05-02,515.606
2012-05-03,512.924
2012-05-04,508.096
2012-05-07,509.948
2012-05-08,502.087
2012-05-09,492.08
2012-05-10,492.463
2012-05-11,492.916
2012-05-14,477.67
2012-05-15,470.606
2012-05-16,474.69
2012-05-17,473.461
2012-05-18,468.616
2012-05-21,474.322
2012-05-22,488.082
2012-05-23,474.072
2012-05-24,475.279
2012-05-25,473.349
2012-05-28,474.333
2012-05-29,479.244
2012-05-30,468.79
2012-05-31,472.585
2012-06-01,464.473
2012-06-04,463.656
2012-06-05,459.489
2012-06-06,471.221
2012-06-07,473.672
2012-06-08,466.044
2012-06-11,466.716
2012-06-12,462.746
2012-06-13,465.551
2012-06-14,463.906
2012-06-15,470.255
2012-06-18,470.843
2012-06-19,479.034
2012-06-20,483.438
2012-06-21,478.885
2012-06-22,471.224
2012-06-25,464.541
2012-06-26,458.956
2012-06-27,459.607
2012-06-28,458.938
2012-06-29,482.336
2012-07-02,487.062
2012-07-03,487.014
2012-07-04,479.881
2012-07-05,477.083
2012-07-06,472.71
2012-07-09,468.149
2012-07-10,468.544
2012-07-11,465.733
2012-07-12,459.076
2012-07-13,463.733
2012-07-16,466.002
2012-07-17,467.288
2012-07-18,472.966
2012-07-19,477.984
2012-07-20,468.478
2012-07-23,456.25
2012-07-24,453.181
2012-07-25,451.633
2012-07-26,462.256
2012-07-27,464.962
2012-07-30,467.067
2012-07-31,470.176
2012-08-01,469.037
2012-08-02,457.384
2012-08-03,472.86
2012-08-06,479.079
2012-08-07,480.769
2012-08-08,481.157
2012-08-09,480.767
2012-08-10,482.627
2012-08-13,484.327
2012-08-14,483.522
2012-08-15,481.972
2012-08-16,487.68
2012-08-17,490.384
2012-08-20,489.643
2012-08-21,493.289
2012-08-22,490.963
2012-08-23,496.651
2012-08-24,492.731
2012-08-27,491.72
2012-08-28,492.05
2012-08-29,489.839
2012-08-30,484.37
2012-08-31,489.633
2012-09-03,493.455
2012-09-04,491.425
2012-09-05,493.657
2012-09-06,504.338
2012-09-07,514.72
2012-09-10,513.498
2012-09-11,513.841
2012-09-12,518.971
2012-09-13,518.553
2012-09-14,534.215
2012-09-17,531.561
2012-09-18,527.116
2012-09-19,527.479
2012-09-20,519.426
2012-09-21,527.042
2012-09-24,520.91
2012-09-25,521.066
2012-09-26,510.317
2012-09-27,514.936
2012-09-28,513.249
2012-10-01,517.183
2012-10-02,521.789
2012-10-03,521.69
2012-10-04,526.217
2012-10-05,534.868
2012-10-08,529.91
2012-10-09,520.868
2012-10-10,516.826
2012-10-11,519.88
2012-10-12,523.641
2012-10-15,524.603
2012-10-16,531.921
2012-10-17,536.756
2012-10-18,538.165
2012-10-19,532.171
2012-10-22,534.169
2012-10-23,523.746
2012-10-24,524.56
2012-10-25,529.012
2012-10-26,527.869
2012-10-29,520.341
2012-10-30,524.383
2012-10-31,524.361
2012-11-01,523.511
2012-11-02,526.245
2012-11-05,523.23
2012-11-06,523.605
2012-11-07,521.062
2012-11-08,514.52
2012-11-09,514.608
2012-11-12,514.434
2012-11-13,511.938
2012-11-14,510.605
2012-11-15,512.225
2012-11-16,506.898
2012-11-19,513.4
2012-11-20,515.211
2012-11-21,513.463
2012-11-22,522.032
2012-11-23,529.535
2012-11-26,529.087
2012-11-27,533.789
2012-11-28,536.411
2012-11-29,546.01
2012-11-30,546.87
2012-12-03,551.524
2012-12-04,552.952
2012-12-05,557.779
2012-12-06,556.891
2012-12-07,554.54
2012-12-10,554.767
2012-12-11,558.613
2012-12-12,562.11
2012-12-13,561.71
2012-12-14,562.754
2012-12-17,565.579
2012-12-18,572.418
2012-12-19,581.195
2012-12-20,580.535
2012-12-21,577.762
2012-12-24,578.661
2012-12-25,578.661
2012-12-26,579.845
2012-12-27,579.115
2012-12-28,577.238
2012-12-31,575.623
2013-01-01,575.623
2013-01-02,590.539
2013-01-03,583.102
2013-01-04,584.828
2013-01-07,589.422
2013-01-08,584.417
2013-01-09,582.777
2013-01-10,590.269
2013-01-11,593.334
2013-01-14,592.129
2013-01-15,587.096
2013-01-16,589.808
2013-01-17,598.245
2013-01-18,594.896
2013-01-21,595.571
2013-01-22,596.64
2013-01-23,597.13
2013-01-24,602.433
2013-01-25,610.48
2013-01-28,613.194
2013-01-29,612.218
2013-01-30,618.809
2013-01-31,615.968
2013-02-01,623.305
2013-02-04,608.028
2013-02-05,602.654
2013-02-06,605.23
2013-02-07,600.915
2013-02-08,603.932
2013-02-11,609.864
2013-02-12,610.274
2013-02-13,612.015
2013-02-14,606.233
2013-02-15,605.342
2013-02-18,600.818
2013-02-19,602.74
2013-02-20,602.109
2013-02-21,585.382
2013-02-22,590.577
2013-02-25,594.303
2013-02-26,579.541
2013-02-27,587.409
2013-02-28,589.053
2013-03-01,586.867
2013-03-04,581.771
2013-03-05,586.751
2013-03-06,588.634
2013-03-07,596.564
2013-03-08,598.401
2013-03-11,595.458
2013-03-12,596.789
2013-03-13,595.04
2013-03-14,599.352
2013-03-15,600.68
2013-03-18,595.074
2013-03-19,590.11
2013-03-20,590.926
2013-03-21,589.969
2013-03-22,584.468
2013-03-25,576.891
2013-03-26,571.517
2013-03-27,571.716
2013-03-28,573.132
2013-03-29,573.132
2013-04-01,573.4
2013-04-02,578.734
2013-04-03,578.984
2013-04-04,573.509
2013-04-05,570.494
2013-04-08,572.15
2013-04-09,574.433
2013-04-10,581.887
2013-04-11,587.177
2013-04-12,584.833
2013-04-15,576.304
2013-04-16,576.422
2013-04-17,567.399
2013-04-18,564.863
2013-04-19,568.349
2013-04-22,567.688
2013-04-23,570.786
2013-04-24,575.98
2013-04-25,578.685
2013-04-26,577.538
2013-04-29,580.238
2013-04-30,585.76
2013-05-01,586.16
2013-05-02,584.159
2013-05-03,587.805
2013-05-06,584.806
2013-05-07,588.233
2013-05-08,594.97
2013-05-09,591.425
2013-05-10,598.306
2013-05-13,600.103
2013-05-14,599.641
2013-05-15,593.198
2013-05-16,588.773
2013-05-17,588.483
2013-05-20,589.975
2013-05-21,592.937
2013-05-22,591.479
2013-05-23,578.695
2013-05-24,582.482
2013-05-27,586.166
2013-05-28,585.988
2013-05-29,586.624
2013-05-30,590.582
2013-05-31,591.944
2013-06-03,588.683
2013-06-04,590.39
2013-06-05,588.49
2013-06-06,587.848
2013-06-07,594.242
2013-06-10,594.494
2013-06-11,594.366
2013-06-12,591.664
2013-06-13,582.895
2013-06-14,588.46
2013-06-17,588.757
2013-06-18,591.288
2013-06-19,590.374
2013-06-20,569.538
2013-06-21,564.262
2013-06-24,545.413
2013-06-25,543.267
2013-06-26,543.218
2013-06-27,553.49
2013-06-28,551.425
2013-07-01,554.636
2013-07-02,553.319
2013-07-03,542.849
2013-07-04,545.139
2013-07-05,546.658
2013-07-08,550.675
2013-07-09,554.13
2013-07-10,553.681
2013-07-11,563.587
2013-07-12,565.294
2013-07-15,568.2
2013-07-16,572.512
2013-07-17,569.952
2013-07-18,571.263
2013-07-19,574.421
2013-07-22,572.111
2013-07-23,573.112
2013-07-24,577.712
2013-07-25,578.511
2013-07-26,580.543
2013-07-29,583.151
2013-07-30,583.87
2013-07-31,588.737
2013-08-01,599.698
2013-08-02,603.566
2013-08-05,605.374
2013-08-06,605.149
2013-08-07,602.137
2013-08-08,607.257
2013-08-09,606.972
2013-08-12,608.939
2013-08-13,605.679
2013-08-14,609.981
2013-08-15,609.292
2013-08-16,615.558
2013-08-19,620.963
2013-08-20,617.22
2013-08-21,610.933
2013-08-22,610.541
2013-08-23,614.224
2013-08-26,613.59
2013-08-27,604.727
2013-08-28,596.761
2013-08-29,593.612
2013-08-30,590.663
2013-09-02,595.098
2013-09-03,593.128
2013-09-04,601.334
2013-09-05,600.45
2013-09-06,607.053
2013-09-09,616.476
2013-09-10,628.571
2013-09-11,632.42
2013-09-12,634.45
2013-09-13,627.448
2013-09-16,635.03
2013-09-17,629.985
2013-09-18,631.949
2013-09-19,640.725
2013-09-20,641.686
2013-09-23,640.453
2013-09-24,646.059
2013-09-25,655.031
2013-09-26,655.712
2013-09-27,658.801
2013-09-30,658.664
2013-10-01,665.045
2013-10-02,665.234
2013-10-03,665.407
2013-10-04,662.626
2013-10-07,654.101
2013-10-08,652.642
2013-10-09,646.248
2013-10-10,653.293
2013-10-11,657.249
2013-10-14,656.448
2013-10-15,656.283
2013-10-16,654.506
2013-10-17,663.789
2013-10-18,674.851
2013-10-21,679.02
2013-10-22,684.19
2013-10-23,685.604
2013-10-24,682.244
2013-10-25,679.832
2013-10-28,679.797
2013-10-29,686.485
2013-10-30,688.665
2013-10-31,681.581
2013-11-01,676.192
2013-11-04,681.15
2013-11-05,679.542
2013-11-06,685.125
2013-11-07,679.911
2013-11-08,676.215
2013-11-11,680.654
2013-11-12,683.809
2013-11-13,680.856
2013-11-14,681.06
2013-11-15,678.79
2013-11-18,681.779
2013-11-19,677.798
2013-11-20,673.038
2013-11-21,672.158
2013-11-22,676.67
2013-11-25,675.481
2013-11-26,678.573
2013-11-27,684.466
2013-11-28,681.358
2013-11-29,683.04
2013-12-02,679.045
2013-12-03,671.838
2013-12-04,657.22
2013-12-05,660.278
2013-12-06,663.983
2013-12-09,674.339
2013-12-10,679.411
2013-12-11,678.123
2013-12-12,669.936
2013-12-13,667.683
2013-12-16,662.663
2013-12-17,660.046
2013-12-18,662.699
2013-12-19,664.776
2013-12-20,667.9
2013-12-23,672.983
2013-12-24,671.044
2013-12-25,671.044
2013-12-26,672.296
2013-12-27,680.202
2013-12-30,681.769
2013-12-31,680.042
2014-01-01,680.042
2014-01-02,677.913
2014-01-03,683.522
2014-01-06,684.978
2014-01-07,694.117
2014-01-08,696.324
2014-01-09,697.357
2014-01-10,712.512
2014-01-13,713.704
2014-01-14,716.089
2014-01-15,716.788
2014-01-16,713.226
2014-01-17,711.733
2014-01-20,711.224
2014-01-21,712.594
2014-01-22,714.71
2014-01-23,707.625
2014-01-24,689.013
2014-01-27,695.913
2014-01-28,700.899
2014-01-29,697.76
2014-01-30,693.165
2014-01-31,685.16
2014-02-03,683.169
2014-02-04,680.113
2014-02-05,683.439
2014-02-06,689.491
2014-02-07,698.867
2014-02-10,698.842
2014-02-11,715.096
2014-02-12,711.044
2014-02-13,711.791
2014-02-14,716.639
2014-02-17,722.351
2014-02-18,728.948
2014-02-19,729.077
2014-02-20,726.225
2014-02-21,734.324
2014-02-24,735.848
2014-02-25,744.76
2014-02-26,735.562
2014-02-27,736.361
2014-02-28,744.75
2014-03-03,721.061
2014-03-04,733.515
2014-03-05,733.633
2014-03-06,745.295
2014-03-07,744.709
2014-03-10,741.333
2014-03-11,739.685
2014-03-12,731.509
2014-03-13,723.415
2014-03-14,717.524
2014-03-17,725.892
2014-03-18,731.739
2014-03-19,735.765
2014-03-20,726.772
2014-03-21,720.675
2014-03-24,712.756
2014-03-25,722.101
2014-03-26,723.532
2014-03-27,721.326
2014-03-28,727.105
2014-03-31,736.598
2014-04-01,743.979
2014-04-02,742.987
2014-04-03,741.039
2014-04-04,742.314
2014-04-07,736.143
2014-04-08,736.559
2014-04-09,744.722
2014-04-10,744.277
2014-04-11,740.784
2014-04-14,726.488
2014-04-15,725.623
2014-04-16,734.744
2014-04-17,741.727
2014-04-18,741.727
2014-04-21,740.038
2014-04-22,743.666
2014-04-23,746.433
2014-04-24,749.911
2014-04-25,744.076
2014-04-28,740.575
2014-04-29,742.806
2014-04-30,747.939
2014-05-01,747.939
2014-05-02,752.69
2014-05-05,750.128
2014-05-06,752.781
2014-05-07,745.628
2014-05-08,744.851
2014-05-09,739.069
2014-05-12,744.867
2014-05-13,741.698
2014-05-14,736.318
2014-05-15,725.358
2014-05-16,717.427
2014-05-19,721.464
2014-05-20,722.958
2014-05-21,719.74
2014-05-22,726.872
2014-05-23,726.898
2014-05-26,734.197
2014-05-27,740.586
2014-05-28,736.968
2014-05-29,737.944
2014-05-30,733.094
2014-06-02,735.872
2014-06-03,736.688
2014-06-04,737.534
2014-06-05,745.503
2014-06-06,749.437
2014-06-09,746.909
2014-06-10,747.335
2014-06-11,743.313
2014-06-12,747.415
2014-06-13,743.575
2014-06-16,744.787
2014-06-17,740.64
2014-06-18,741.205
2014-06-19,744.482
2014-06-20,743.239
2014-06-23,733.702
2014-06-24,729.526
2014-06-25,732.1
2014-06-26,734.248
2014-06-27,737.965
2014-06-30,744.306
2014-07-01,747.297
2014-07-02,749.37
2014-07-03,752.65
2014-07-04,756.675
2014-07-07,755.187
2014-07-08,746.425
2014-07-09,750.365
2014-07-10,743.925
2014-07-11,744.64
2014-07-14,756.463
2014-07-15,746.388
2014-07-16,745.147
2014-07-17,746.499
2014-07-18,740.631
2014-07-21,743.648
2014-07-22,739.782
2014-07-23,742.346
2014-07-24,740.47
2014-07-25,732.721
2014-07-28,725.601
2014-07-29,726.058
2014-07-30,719.541
2014-07-31,711.938
2014-08-01,704.879
2014-08-04,695.391
2014-08-05,694.641
2014-08-06,691.14
2014-08-07,692.914
2014-08-08,690.638
2014-08-11,701.26
2014-08-12,702.618
2014-08-13,708.082
2014-08-14,709.071
2014-08-15,709.204
2014-08-18,712.449
2014-08-19,710.798
2014-08-20,708.631
2014-08-21,712.618
2014-08-22,705.722
2014-08-25,709.706
2014-08-26,708.414
2014-08-27,713.02
2014-08-28,701.931
2014-08-29,701.463
2014-09-01,702.956
2014-09-02,700.298
2014-09-03,703.121
2014-09-04,693.211
2014-09-05,694.649
2014-09-08,692.949
2014-09-09,687.98
2014-09-10,687.14
2014-09-11,688.303
2014-09-12,685.053
2014-09-15,682.145
2014-09-16,676.232
2014-09-17,683.251
2014-09-18,684.809
2014-09-19,678.625
2014-09-22,674.965
2014-09-23,671.234
2014-09-24,667.918
2014-09-25,664.541
2014-09-26,658.513
2014-09-29,661.621
2014-09-30,660.75
2014-10-01,658.858
2014-10-02,656.77
2014-10-03,650.952
2014-10-06,650.679
2014-10-07,646.155
2014-10-08,642.673
2014-10-09,643.238
2014-10-10,625.357
2014-10-13,633.29
2014-10-14,632.17
2014-10-15,623.025
2014-10-16,617.334
2014-10-17,631.853
2014-10-20,629.61
2014-10-21,634.615
2014-10-22,637.91
2014-10-23,641.807
2014-10-24,640.722
2014-10-27,636.067
2014-10-28,642.083
2014-10-29,645.235
2014-10-30,638.593
2014-10-31,638.981
2014-11-03,639.911
2014-11-04,646.088
2014-11-05,640.353
2014-11-06,635.353
2014-11-07,633.763
2014-11-10,640.167
2014-11-11,640.714
2014-11-12,639.913
2014-11-13,637.601
2014-11-14,636.998
2014-11-17,637.26
2014-11-18,643.334
2014-11-19,645.133
2014-11-20,643.774
2014-11-21,645.934
2014-11-24,651.205
2014-11-25,655.629
2014-11-26,655.416
2014-11-27,651.14
2014-11-28,652.878
2014-12-01,649.482
2014-12-02,649.215
2014-12-03,647.168
2014-12-04,652.793
2014-12-05,652.081
2014-12-08,651.79
2014-12-09,649.473
2014-12-10,651.005
2014-12-11,643.665
2014-12-12,636.019
2014-12-15,626.068
2014-12-16,628.262
2014-12-17,626.651
2014-12-18,633.142
2014-12-19,638.034
2014-12-22,646.795
2014-12-23,645.47
2014-12-24,646.159
2014-12-25,646.159
2014-12-26,645.152
2014-12-29,649.755
2014-12-30,645.823
2014-12-31,642.425
2015-01-01,642.425
2015-01-02,643.817
2015-01-05,636.304
2015-01-06,635.371
2015-01-07,635.569
2015-01-08,640.31
2015-01-09,640.994
2015-01-12,641.509
2015-01-13,639.845
2015-01-14,637.195
2015-01-15,632.334
2015-01-16,626.311
2015-01-19,635.349
2015-01-20,637.78
2015-01-21,640.626
2015-01-22,639.558
2015-01-23,638.924
2015-01-26,643.096
2015-01-27,643.634
2015-01-28,638.545
2015-01-29,640.48
2015-01-30,640.585
2015-02-02,647.123
2015-02-03,659.419
2015-02-04,660.524
2015-02-05,663.176
2015-02-06,659.178
2015-02-09,658.519
2015-02-10,662.577
2015-02-11,660.487
2015-02-12,671.687
2015-02-13,671.852
2015-02-16,676.64
2015-02-17,676.927
2015-02-18,680.606
2015-02-19,684.1
2015-02-20,688.169
2015-02-23,683.861
2015-02-24,690.46
2015-02-25,690.222
2015-02-26,683.208
2015-02-27,689.766
2015-03-02,685.589
2015-03-03,689.628
2015-03-04,680.731
2015-03-05,687.033
2015-03-06,681.304
2015-03-09,676.864
2015-03-10,659.981
2015-03-11,656.018
2015-03-12,661.373
2015-03-13,657.832
2015-03-16,665.275
2015-03-17,663.289
2015-03-18,664.456
2015-03-19,665.065
2015-03-20,674.959
2015-03-23,683.203
2015-03-24,683.59
2015-03-25,686.134
2015-03-26,672.994
2015-03-27,670.686
2015-03-30,674.514
2015-03-31,669.151
2015-04-01,674.921
2015-04-02,683.159
2015-04-03,683.159
2015-04-06,692.639
2015-04-07,684.641
2015-04-08,679.891
2015-04-09,674.841
2015-04-10,674.376
2015-04-13,673.702
2015-04-14,679.621
2015-04-15,676.275
2015-04-16,677.473
2015-04-17,671.625
2015-04-20,674.574
2015-04-21,678.025
2015-04-22,670.867
2015-04-23,672.884
2015-04-24,680.003
2015-04-27,683.033
2015-04-28,684.624
2015-04-29,691.681
2015-04-30,690.458
2015-05-01,691.506
2015-05-04,697.296
2015-05-05,694.219
2015-05-06,698.407
2015-05-07,698.507
2015-05-08,710.22
2015-05-11,705.747
2015-05-12,703.739
2015-05-13,715.146
2015-05-14,716.878
2015-05-15,724.194
2015-05-18,718.079
2015-05-19,706.792
2015-05-20,704.465
2015-05-21,708.279
2015-05-22,703.588
2015-05-25,703.588
2015-05-26,688.165
2015-05-27,690.333
2015-05-28,690.581
2015-05-29,692.926
2015-06-01,691.555
2015-06-02,706.034
2015-06-03,719.385
2015-06-04,720.439
2015-06-05,696.627
2015-06-08,695.29
2015-06-09,693.845
2015-06-10,705.966
2015-06-11,700.119
2015-06-12,694.17
2015-06-15,681.988
2015-06-16,681.016
2015-06-17,675.378
2015-06-18,684.538
2015-06-19,682.63
2015-06-22,702.774
2015-06-23,695.362
2015-06-24,690.74
2015-06-25,686.724
2015-06-26,687.052
2015-06-29,670.475
2015-06-30,667.296
2015-07-01,674.518
2015-07-02,667.234
2015-07-03,667.871
2015-07-06,658.933
2015-07-07,641.889
2015-07-08,654.669
2015-07-09,661.188
2015-07-10,678.988
2015-07-13,682.172
2015-07-14,682.943
2015-07-15,679.144
2015-07-16,683.134
2015-07-17,680.896
2015-07-20,686.027
2015-07-21,689.657
2015-07-22,682.765
2015-07-23,686.703
2015-07-24,685.896
2015-07-27,683.883
2015-07-28,682.615
2015-07-29,680.674
2015-07-30,679.907
2015-07-31,690.083
2015-08-03,683.276
2015-08-04,679.4
2015-08-05,677.015
