Date,ITALY SMID CAP SMID (Small+Mid Cap)
2005-11-09,575.683
2005-11-10,574.834
2005-11-11,576.857
2005-11-14,575.809
2005-11-15,574.193
2005-11-16,573.426
2005-11-17,580.896
2005-11-18,581.072
2005-11-21,581.991
2005-11-22,582.062
2005-11-23,589.426
2005-11-24,589.317
2005-11-25,587.32
2005-11-28,587.098
2005-11-29,585.29
2005-11-30,586.62
2005-12-01,588.752
2005-12-02,589.648
2005-12-05,593.043
2005-12-06,596.791
2005-12-07,592.584
2005-12-08,599.801
2005-12-09,599.735
2005-12-12,605.532
2005-12-13,602.774
2005-12-14,604.961
2005-12-15,595.702
2005-12-16,601.687
2005-12-19,606.082
2005-12-20,602.743
2005-12-21,602.625
2005-12-22,605.679
2005-12-23,605.525
2005-12-26,605.525
2005-12-27,603.724
2005-12-28,608.266
2005-12-29,605.153
2005-12-30,599.861
2006-01-02,603.017
2006-01-03,618.387
2006-01-04,631.303
2006-01-05,628.861
2006-01-06,634.531
2006-01-09,629.25
2006-01-10,626.954
2006-01-11,634.315
2006-01-12,634.915
2006-01-13,633.19
2006-01-16,639.554
2006-01-17,637.543
2006-01-18,635.89
2006-01-19,642.006
2006-01-20,635.63
2006-01-23,646.603
2006-01-24,648.453
2006-01-25,654.48
2006-01-26,659.765
2006-01-27,653.641
2006-01-30,652.554
2006-01-31,653.53
2006-02-01,656.145
2006-02-02,651.601
2006-02-03,647.173
2006-02-06,657.704
2006-02-07,657.602
2006-02-08,660.058
2006-02-09,665.462
2006-02-10,661.081
2006-02-13,662.039
2006-02-14,659.949
2006-02-15,662.539
2006-02-16,665.206
2006-02-17,673.562
2006-02-20,680.114
2006-02-21,677.445
2006-02-22,680.906
2006-02-23,683.478
2006-02-24,686.362
2006-02-27,693.217
2006-02-28,687.158
2006-03-01,692.583
2006-03-02,690.677
2006-03-03,694.925
2006-03-06,697.579
2006-03-07,684.288
2006-03-08,679.634
2006-03-09,687.149
2006-03-10,691.382
2006-03-13,699.012
2006-03-14,709.739
2006-03-15,712.661
2006-03-16,723.311
2006-03-17,725.753
2006-03-20,728.324
2006-03-21,724.972
2006-03-22,725.72
2006-03-23,714.197
2006-03-24,714.526
2006-03-27,708.935
2006-03-28,702.669
2006-03-29,701.661
2006-03-30,718.754
2006-03-31,714.058
2006-04-03,722.957
2006-04-04,730.528
2006-04-05,734.926
2006-04-06,733.297
2006-04-07,718.839
2006-04-10,724.618
2006-04-11,712.813
2006-04-12,712.627
2006-04-13,712.901
2006-04-14,712.901
2006-04-17,724.224
2006-04-18,722.128
2006-04-19,733.036
2006-04-20,736.418
2006-04-21,741.422
2006-04-24,742.843
2006-04-25,744.725
2006-04-26,752.467
2006-04-27,754.041
2006-04-28,751.913
2006-05-01,753.227
2006-05-02,759.054
2006-05-03,753.761
2006-05-04,765.76
2006-05-05,773.611
2006-05-08,773.529
2006-05-09,779.303
2006-05-10,782.997
2006-05-11,783.618
2006-05-12,773.021
2006-05-15,758.562
2006-05-16,752.437
2006-05-17,733.66
2006-05-18,730.616
2006-05-19,723.693
2006-05-22,709.829
2006-05-23,726.909
2006-05-24,721.133
2006-05-25,728.956
2006-05-26,735.922
2006-05-29,734.62
2006-05-30,730.792
2006-05-31,738.784
2006-06-01,739.588
2006-06-02,751.419
2006-06-05,749.047
2006-06-06,726.357
2006-06-07,725.127
2006-06-08,699.505
2006-06-09,707.517
2006-06-12,695.548
2006-06-13,680.301
2006-06-14,684.467
2006-06-15,701.799
2006-06-16,696.23
2006-06-19,696.318
2006-06-20,697.14
2006-06-21,702.311
2006-06-22,701.289
2006-06-23,700.036
2006-06-26,705.703
2006-06-27,705.791
2006-06-28,703.447
2006-06-29,711.455
2006-06-30,735.517
2006-07-03,741.327
2006-07-04,743.641
2006-07-05,730.759
2006-07-06,735.706
2006-07-07,739.721
2006-07-10,739.654
2006-07-11,731.958
2006-07-12,731.325
2006-07-13,724.38
2006-07-14,720.479
2006-07-17,707.012
2006-07-18,703.415
2006-07-19,722.184
2006-07-20,729.462
2006-07-21,726.794
2006-07-24,732.325
2006-07-25,731.51
2006-07-26,734.973
2006-07-27,747.995
2006-07-28,754.79
2006-07-31,752.942
2006-08-01,751.09
2006-08-02,760.564
2006-08-03,754.641
2006-08-04,764.604
2006-08-07,759.001
2006-08-08,759.433
2006-08-09,760.898
2006-08-10,749.032
2006-08-11,748.351
2006-08-14,750.782
2006-08-15,753.256
2006-08-16,763.003
2006-08-17,764.482
2006-08-18,764.325
2006-08-21,768.16
2006-08-22,763.38
2006-08-23,760.152
2006-08-24,764.275
2006-08-25,763.25
2006-08-28,769.32
2006-08-29,769.447
2006-08-30,780.041
2006-08-31,780.731
2006-09-01,783.792
2006-09-04,792.325
2006-09-05,785.312
2006-09-06,779.327
2006-09-07,770.938
2006-09-08,771.182
2006-09-11,772.706
2006-09-12,774.824
2006-09-13,772.713
2006-09-14,777.341
2006-09-15,771.925
2006-09-18,773.983
2006-09-19,769.718
2006-09-20,775.273
2006-09-21,777.373
2006-09-22,776.342
2006-09-25,772.093
2006-09-26,773.658
2006-09-27,779.663
2006-09-28,778.905
2006-09-29,778.625
2006-10-02,783.495
2006-10-03,784.809
2006-10-04,787.451
2006-10-05,794.963
2006-10-06,788.493
2006-10-09,792.561
2006-10-10,795.557
2006-10-11,794.771
2006-10-12,796.527
2006-10-13,795.52
2006-10-16,796.339
2006-10-17,784.705
2006-10-18,789.018
2006-10-19,796.027
2006-10-20,797.739
2006-10-23,794.963
2006-10-24,797.06
2006-10-25,802.689
2006-10-26,805.978
2006-10-27,809.264
2006-10-30,810.213
2006-10-31,820.185
2006-11-01,826.432
2006-11-02,824.053
2006-11-03,821.735
2006-11-06,828.076
2006-11-07,832.846
2006-11-08,830.108
2006-11-09,832.674
2006-11-10,838.897
2006-11-13,837.666
2006-11-14,830.192
2006-11-15,831.272
2006-11-16,834.259
2006-11-17,833.635
2006-11-20,834.22
2006-11-21,838.315
2006-11-22,849.034
2006-11-23,849.638
2006-11-24,854.851
2006-11-27,845.54
2006-11-28,844.827
2006-11-29,857.899
2006-11-30,859.076
2006-12-01,866.095
2006-12-04,868.493
2006-12-05,873.041
2006-12-06,874.788
2006-12-07,877.076
2006-12-08,882.41
2006-12-11,878.155
2006-12-12,879.495
2006-12-13,880.721
2006-12-14,876.409
2006-12-15,873.723
2006-12-18,874.169
2006-12-19,878.159
2006-12-20,886.343
2006-12-21,886.249
2006-12-22,878.37
2006-12-25,878.37
2006-12-26,877.001
2006-12-27,885.374
2006-12-28,885.657
2006-12-29,889.665
2007-01-01,889.665
2007-01-02,907.368
2007-01-03,903.986
2007-01-04,891.622
2007-01-05,886.238
2007-01-08,888.086
2007-01-09,889.603
2007-01-10,883.603
2007-01-11,887.422
2007-01-12,893.579
2007-01-15,895.887
2007-01-16,893.789
2007-01-17,890.831
2007-01-18,892.157
2007-01-19,897.29
2007-01-22,898.245
2007-01-23,902.626
2007-01-24,908.11
2007-01-25,907.717
2007-01-26,901.033
2007-01-29,903.908
2007-01-30,905.671
2007-01-31,913.347
2007-02-01,920.954
2007-02-02,922.173
2007-02-05,917.603
2007-02-06,918.167
2007-02-07,930.96
2007-02-08,927.199
2007-02-09,930.396
2007-02-12,924.689
2007-02-13,933.303
2007-02-14,947.17
2007-02-15,951.037
2007-02-16,949.63
2007-02-19,958.162
2007-02-20,951.512
2007-02-21,943.011
2007-02-22,944.405
2007-02-23,947.901
2007-02-26,953.667
2007-02-27,924.673
2007-02-28,916.631
2007-03-01,900.931
2007-03-02,902.981
2007-03-05,888.014
2007-03-06,893.346
2007-03-07,900.751
2007-03-08,913.747
2007-03-09,915.543
2007-03-12,919.787
2007-03-13,912.981
2007-03-14,894.869
2007-03-15,910.46
2007-03-16,911.932
2007-03-19,923.266
2007-03-20,923.77
2007-03-21,929.627
2007-03-22,943.437
2007-03-23,944.097
2007-03-26,937.356
2007-03-27,939.367
2007-03-28,937.881
2007-03-29,947.565
2007-03-30,950.799
2007-04-02,957.221
2007-04-03,965.927
2007-04-04,966.931
2007-04-05,972.53
2007-04-06,972.53
2007-04-09,967.463
2007-04-10,980.615
2007-04-11,977.258
2007-04-12,978.268
2007-04-13,986.143
2007-04-16,999.231
2007-04-17,998.502
2007-04-18,997.556
2007-04-19,998.103
2007-04-20,1005.607
2007-04-23,1008.236
2007-04-24,1005.13
2007-04-25,1019.528
2007-04-26,1015.179
2007-04-27,1015.908
2007-04-30,1018.867
2007-05-01,1015.06
2007-05-02,1018.317
2007-05-03,1005.643
2007-05-04,1010.166
2007-05-07,1014.649
2007-05-08,1000.138
2007-05-09,1005.695
2007-05-10,998.462
2007-05-11,1000.884
2007-05-14,1000.307
2007-05-15,1003.485
2007-05-16,999.51
2007-05-17,999.132
2007-05-18,1009.101
2007-05-21,1004.95
2007-05-22,1001.244
2007-05-23,1011.561
2007-05-24,997.636
2007-05-25,997.86
2007-05-28,1000.554
2007-05-29,1002.06
2007-05-30,992.147
2007-05-31,1000.0
2007-06-01,990.701
2007-06-04,986.116
2007-06-05,993.418
2007-06-06,974.468
2007-06-07,958.808
2007-06-08,944.557
2007-06-11,954.178
2007-06-12,947.997
2007-06-13,945.737
2007-06-14,957.894
2007-06-15,968.234
2007-06-18,972.453
2007-06-19,973.812
2007-06-20,974.336
2007-06-21,963.814
2007-06-22,961.758
2007-06-25,960.734
2007-06-26,950.54
2007-06-27,945.647
2007-06-28,954.91
2007-06-29,964.087
2007-07-02,972.174
2007-07-03,974.784
2007-07-04,978.575
2007-07-05,970.47
2007-07-06,976.172
2007-07-09,978.952
2007-07-10,976.52
2007-07-11,977.744
2007-07-12,985.496
2007-07-13,988.342
2007-07-16,988.666
2007-07-17,983.709
2007-07-18,977.557
2007-07-19,983.067
2007-07-20,977.941
2007-07-23,976.789
2007-07-24,962.611
2007-07-25,939.961
2007-07-26,920.265
2007-07-27,912.175
2007-07-30,913.47
2007-07-31,924.075
2007-08-01,906.149
2007-08-02,910.343
2007-08-03,910.158
2007-08-06,899.232
2007-08-07,904.792
2007-08-08,921.228
2007-08-09,902.79
2007-08-10,882.53
2007-08-13,882.302
2007-08-14,878.067
2007-08-15,871.467
2007-08-16,835.948
2007-08-17,847.912
2007-08-20,852.86
2007-08-21,852.853
2007-08-22,871.484
2007-08-23,876.008
2007-08-24,884.475
2007-08-27,887.845
2007-08-28,877.621
2007-08-29,884.254
2007-08-30,892.726
2007-08-31,902.149
2007-09-03,906.6
2007-09-04,910.285
2007-09-05,896.353
2007-09-06,896.263
2007-09-07,885.675
2007-09-10,880.361
2007-09-11,888.657
2007-09-12,888.44
2007-09-13,887.515
2007-09-14,877.828
2007-09-17,863.182
2007-09-18,871.94
2007-09-19,891.328
2007-09-20,892.674
2007-09-21,897.776
2007-09-24,897.875
2007-09-25,890.725
2007-09-26,897.663
2007-09-27,904.887
2007-09-28,907.045
2007-10-01,915.486
2007-10-02,915.939
2007-10-03,918.454
2007-10-04,921.492
2007-10-05,926.65
2007-10-08,923.035
2007-10-09,934.376
2007-10-10,938.595
2007-10-11,946.975
2007-10-12,941.05
2007-10-15,940.006
2007-10-16,929.615
2007-10-17,937.504
2007-10-18,931.921
2007-10-19,925.597
2007-10-22,906.436
2007-10-23,922.213
2007-10-24,911.671
2007-10-25,929.751
2007-10-26,934.521
2007-10-29,940.803
2007-10-30,940.633
2007-10-31,952.306
2007-11-01,937.254
2007-11-02,939.516
2007-11-05,926.752
2007-11-06,932.415
2007-11-07,925.59
2007-11-08,916.594
2007-11-09,896.125
2007-11-12,891.983
2007-11-13,901.311
2007-11-14,916.341
2007-11-15,899.267
2007-11-16,891.987
2007-11-19,863.93
2007-11-20,872.005
2007-11-21,848.718
2007-11-22,852.103
2007-11-23,865.88
2007-11-26,865.433
2007-11-27,869.049
2007-11-28,876.424
2007-11-29,878.342
2007-11-30,883.087
2007-12-03,880.273
2007-12-04,874.039
2007-12-05,880.829
2007-12-06,876.5
2007-12-07,884.153
2007-12-10,895.942
2007-12-11,893.14
2007-12-12,893.284
2007-12-13,871.018
2007-12-14,861.136
2007-12-17,839.652
2007-12-18,841.356
2007-12-19,832.452
2007-12-20,826.767
2007-12-21,834.915
2007-12-24,836.774
2007-12-25,836.774
2007-12-26,842.525
2007-12-27,849.706
2007-12-28,865.514
2007-12-31,860.57
2008-01-01,860.57
2008-01-02,858.867
2008-01-03,850.948
2008-01-04,830.564
2008-01-07,816.222
2008-01-08,814.988
2008-01-09,796.329
2008-01-10,793.808
2008-01-11,797.522
2008-01-14,811.736
2008-01-15,791.995
2008-01-16,780.219
2008-01-17,778.421
2008-01-18,764.755
2008-01-21,728.442
2008-01-22,743.828
2008-01-23,719.529
2008-01-24,745.687
2008-01-25,756.826
2008-01-28,756.122
2008-01-29,771.232
2008-01-30,767.617
2008-01-31,769.887
2008-02-01,785.697
2008-02-04,790.614
2008-02-05,759.048
2008-02-06,764.669
2008-02-07,742.782
2008-02-08,741.86
2008-02-11,731.612
2008-02-12,754.253
2008-02-13,759.255
2008-02-14,760.161
2008-02-15,756.81
2008-02-18,761.784
2008-02-19,771.95
2008-02-20,762.378
2008-02-21,775.079
2008-02-22,770.538
2008-02-25,782.896
2008-02-26,795.436
2008-02-27,805.077
2008-02-28,801.705
2008-02-29,791.007
2008-03-03,782.034
2008-03-04,771.589
2008-03-05,785.915
2008-03-06,779.505
2008-03-07,765.71
2008-03-10,753.885
2008-03-11,759.3
2008-03-12,770.623
2008-03-13,765.359
2008-03-14,760.231
2008-03-17,741.101
2008-03-18,753.662
2008-03-19,731.212
2008-03-20,712.805
2008-03-21,712.805
2008-03-24,711.788
2008-03-25,747.225
2008-03-26,755.12
2008-03-27,775.066
2008-03-28,771.719
2008-03-31,782.093
2008-04-01,788.491
2008-04-02,795.468
2008-04-03,790.038
2008-04-04,798.771
2008-04-07,802.003
2008-04-08,796.019
2008-04-09,798.577
2008-04-10,793.211
2008-04-11,792.682
2008-04-14,790.109
2008-04-15,783.308
2008-04-16,802.763
2008-04-17,795.465
2008-04-18,797.276
2008-04-21,801.113
2008-04-22,796.179
2008-04-23,794.187
2008-04-24,783.705
2008-04-25,785.574
2008-04-28,786.394
2008-04-29,782.795
2008-04-30,788.513
2008-05-01,782.511
2008-05-02,789.76
2008-05-05,798.079
2008-05-06,801.757
2008-05-07,801.062
2008-05-08,797.197
2008-05-09,790.756
2008-05-12,798.879
2008-05-13,798.439
2008-05-14,800.407
2008-05-15,798.393
2008-05-16,803.891
2008-05-19,809.499
2008-05-20,799.319
2008-05-21,802.531
2008-05-22,802.3
2008-05-23,799.887
2008-05-26,798.639
2008-05-27,790.704
2008-05-28,788.176
2008-05-29,784.404
2008-05-30,790.99
2008-06-02,779.533
2008-06-03,783.605
2008-06-04,778.901
2008-06-05,786.168
2008-06-06,780.545
2008-06-09,771.292
2008-06-10,750.479
2008-06-11,742.816
2008-06-12,738.807
2008-06-13,735.349
2008-06-16,742.57
2008-06-17,750.549
2008-06-18,736.278
2008-06-19,729.173
2008-06-20,719.86
2008-06-23,710.363
2008-06-24,707.055
2008-06-25,716.692
2008-06-26,710.054
2008-06-27,705.023
2008-06-30,703.174
2008-07-01,687.961
2008-07-02,697.969
2008-07-03,690.293
2008-07-04,682.688
2008-07-07,688.101
2008-07-08,677.029
2008-07-09,688.996
2008-07-10,681.304
2008-07-11,667.136
2008-07-14,669.275
2008-07-15,655.932
2008-07-16,659.22
2008-07-17,676.026
2008-07-18,690.232
2008-07-21,698.069
2008-07-22,696.889
2008-07-23,703.453
2008-07-24,692.747
2008-07-25,689.953
2008-07-28,685.009
2008-07-29,676.291
2008-07-30,685.016
2008-07-31,684.535
2008-08-01,677.399
2008-08-04,676.778
2008-08-05,690.495
2008-08-06,692.184
2008-08-07,689.068
2008-08-08,682.212
2008-08-11,690.46
2008-08-12,689.713
2008-08-13,676.685
2008-08-14,676.796
2008-08-15,667.346
2008-08-18,672.647
2008-08-19,655.943
2008-08-20,651.572
2008-08-21,653.147
2008-08-22,662.215
2008-08-25,658.168
2008-08-26,656.041
2008-08-27,658.124
2008-08-28,669.71
2008-08-29,676.592
2008-09-01,671.501
2008-09-02,679.995
2008-09-03,674.73
2008-09-04,651.374
2008-09-05,635.309
2008-09-08,644.745
2008-09-09,636.845
2008-09-10,630.673
2008-09-11,618.014
2008-09-12,633.479
2008-09-15,614.106
2008-09-16,602.683
2008-09-17,589.64
2008-09-18,587.347
2008-09-19,616.795
2008-09-22,622.274
2008-09-23,612.308
2008-09-24,606.815
2008-09-25,615.055
2008-09-26,603.36
2008-09-29,572.548
2008-09-30,563.459
2008-10-01,555.945
2008-10-02,541.64
2008-10-03,544.969
2008-10-06,494.241
2008-10-07,483.909
2008-10-08,461.933
2008-10-09,457.187
2008-10-10,432.356
2008-10-13,475.083
2008-10-14,490.329
2008-10-15,473.416
2008-10-16,455.24
2008-10-17,463.684
2008-10-20,468.737
2008-10-21,461.277
2008-10-22,441.175
2008-10-23,432.804
2008-10-24,416.496
2008-10-27,395.756
2008-10-28,398.487
2008-10-29,423.819
2008-10-30,430.183
2008-10-31,433.625
2008-11-03,449.81
2008-11-04,473.401
2008-11-05,474.643
2008-11-06,449.477
2008-11-07,451.466
2008-11-10,454.993
2008-11-11,432.042
2008-11-12,420.842
2008-11-13,420.617
2008-11-14,424.337
2008-11-17,416.913
2008-11-18,415.785
2008-11-19,406.226
2008-11-20,396.14
2008-11-21,387.566
2008-11-24,409.955
2008-11-25,412.82
2008-11-26,412.356
2008-11-27,413.385
2008-11-28,407.106
2008-12-01,390.754
2008-12-02,398.062
2008-12-03,397.416
2008-12-04,399.668
2008-12-05,387.693
2008-12-08,404.268
2008-12-09,406.496
2008-12-10,414.742
2008-12-11,423.557
2008-12-12,420.388
2008-12-15,427.115
2008-12-16,430.834
2008-12-17,446.73
2008-12-18,457.53
2008-12-19,442.084
2008-12-22,439.945
2008-12-23,438.467
2008-12-24,439.867
2008-12-25,439.867
2008-12-26,441.99
2008-12-29,449.022
2008-12-30,448.326
2008-12-31,440.592
2009-01-01,440.592
2009-01-02,450.488
2009-01-05,448.83
2009-01-06,450.604
2009-01-07,454.964
2009-01-08,456.919
2009-01-09,447.325
2009-01-12,439.552
2009-01-13,426.406
2009-01-14,416.054
2009-01-15,409.317
2009-01-16,416.718
2009-01-19,410.063
2009-01-20,399.74
2009-01-21,394.134
2009-01-22,388.707
2009-01-23,380.106
2009-01-26,395.321
2009-01-27,397.877
2009-01-28,407.108
2009-01-29,400.572
2009-01-30,394.024
2009-02-02,383.563
2009-02-03,392.837
2009-02-04,394.562
2009-02-05,395.178
2009-02-06,402.045
2009-02-09,411.83
2009-02-10,406.801
2009-02-11,401.508
2009-02-12,394.632
2009-02-13,396.763
2009-02-16,392.088
2009-02-17,375.184
2009-02-18,371.12
2009-02-19,375.066
2009-02-20,361.941
2009-02-23,357.749
2009-02-24,354.379
2009-02-25,350.641
2009-02-26,356.553
2009-02-27,351.204
2009-03-02,333.349
2009-03-03,328.116
2009-03-04,334.066
2009-03-05,320.33
2009-03-06,316.549
2009-03-09,306.448
2009-03-10,320.752
2009-03-11,319.521
2009-03-12,325.159
2009-03-13,326.479
2009-03-16,338.83
2009-03-17,337.729
2009-03-18,342.812
2009-03-19,363.977
2009-03-20,360.318
2009-03-23,373.446
2009-03-24,375.128
2009-03-25,383.859
2009-03-26,386.654
2009-03-27,378.295
2009-03-30,363.196
2009-03-31,375.27
2009-04-01,380.341
2009-04-02,396.278
2009-04-03,400.352
2009-04-06,395.339
2009-04-07,391.923
2009-04-08,396.249
2009-04-09,403.261
2009-04-10,403.261
2009-04-13,406.681
2009-04-14,408.069
2009-04-15,409.141
2009-04-16,415.523
2009-04-17,416.554
2009-04-20,401.121
2009-04-21,402.595
2009-04-22,413.705
2009-04-23,416.557
2009-04-24,434.167
2009-04-27,430.633
2009-04-28,422.632
2009-04-29,439.754
2009-04-30,441.084
2009-05-01,441.15
2009-05-04,455.102
2009-05-05,457.176
2009-05-06,462.488
2009-05-07,461.305
2009-05-08,472.332
2009-05-11,468.927
2009-05-12,470.038
2009-05-13,451.556
2009-05-14,455.301
2009-05-15,460.465
2009-05-18,467.02
2009-05-19,475.972
2009-05-20,490.025
2009-05-21,481.78
2009-05-22,491.872
2009-05-25,490.99
2009-05-26,493.036
2009-05-27,494.628
2009-05-28,492.192
2009-05-29,494.412
2009-06-01,504.677
2009-06-02,512.592
2009-06-03,500.876
2009-06-04,497.366
2009-06-05,490.542
2009-06-08,477.961
2009-06-09,488.528
2009-06-10,492.345
2009-06-11,497.769
2009-06-12,492.375
2009-06-15,479.983
2009-06-16,477.937
2009-06-17,461.6
2009-06-18,468.058
2009-06-19,466.089
2009-06-22,452.244
2009-06-23,454.851
2009-06-24,466.245
2009-06-25,462.179
2009-06-26,468.661
2009-06-29,474.303
2009-06-30,474.639
2009-07-01,484.335
2009-07-02,470.396
2009-07-03,470.046
2009-07-06,458.658
2009-07-07,459.027
2009-07-08,446.23
2009-07-09,449.193
2009-07-10,442.012
2009-07-13,448.689
2009-07-14,452.594
2009-07-15,470.518
2009-07-16,472.643
2009-07-17,474.667
2009-07-20,483.811
2009-07-21,488.8
2009-07-22,489.512
2009-07-23,498.235
2009-07-24,496.624
2009-07-27,500.48
2009-07-28,494.428
2009-07-29,493.968
2009-07-30,502.62
2009-07-31,504.853
2009-08-03,520.932
2009-08-04,517.653
2009-08-05,517.12
2009-08-06,519.597
2009-08-07,517.194
2009-08-10,519.932
2009-08-11,514.089
2009-08-12,522.102
2009-08-13,530.088
2009-08-14,527.745
2009-08-17,509.82
2009-08-18,517.656
2009-08-19,518.741
2009-08-20,524.654
2009-08-21,535.732
2009-08-24,545.295
2009-08-25,548.448
2009-08-26,550.206
2009-08-27,546.088
2009-08-28,553.541
2009-08-31,547.529
2009-09-01,537.849
2009-09-02,527.484
2009-09-03,530.556
2009-09-04,535.538
2009-09-07,548.797
2009-09-08,557.018
2009-09-09,566.989
2009-09-10,568.547
2009-09-11,571.744
2009-09-14,571.993
2009-09-15,575.68
2009-09-16,588.132
2009-09-17,590.475
2009-09-18,588.824
2009-09-21,575.705
2009-09-22,585.817
2009-09-23,586.389
2009-09-24,578.969
2009-09-25,577.593
2009-09-28,584.314
2009-09-29,580.161
2009-09-30,582.861
2009-10-01,573.424
2009-10-02,567.037
2009-10-05,572.097
2009-10-06,589.72
2009-10-07,587.289
2009-10-08,598.012
2009-10-09,602.203
2009-10-12,616.572
2009-10-13,619.649
2009-10-14,643.566
2009-10-15,636.031
2009-10-16,628.944
2009-10-19,633.591
2009-10-20,630.112
2009-10-21,626.484
2009-10-22,615.822
2009-10-23,606.941
2009-10-26,594.527
2009-10-27,579.006
2009-10-28,559.083
2009-10-29,577.966
2009-10-30,560.956
2009-11-02,562.463
2009-11-03,548.841
2009-11-04,567.96
2009-11-05,573.497
2009-11-06,574.692
2009-11-09,587.414
2009-11-10,582.962
2009-11-11,589.359
2009-11-12,586.335
2009-11-13,588.064
2009-11-16,595.6
2009-11-17,587.406
2009-11-18,593.133
2009-11-19,578.24
2009-11-20,570.989
2009-11-23,588.631
2009-11-24,582.548
2009-11-25,586.22
2009-11-26,565.898
2009-11-27,574.257
2009-11-30,568.993
2009-12-01,587.696
2009-12-02,587.056
2009-12-03,589.364
2009-12-04,585.3
2009-12-07,581.783
2009-12-08,570.073
2009-12-09,565.683
2009-12-10,567.222
2009-12-11,564.443
2009-12-14,570.091
2009-12-15,564.771
2009-12-16,571.003
2009-12-17,557.618
2009-12-18,548.781
2009-12-21,554.795
2009-12-22,555.979
2009-12-23,561.43
2009-12-24,562.39
2009-12-25,562.39
2009-12-28,568.774
2009-12-29,571.187
2009-12-30,565.94
2009-12-31,567.78
2010-01-01,567.78
2010-01-04,580.933
2010-01-05,581.82
2010-01-06,582.229
2010-01-07,580.305
2010-01-08,581.34
2010-01-11,586.125
2010-01-12,584.077
2010-01-13,585.394
2010-01-14,586.772
2010-01-15,577.755
2010-01-18,579.787
2010-01-19,580.602
2010-01-20,564.428
2010-01-21,555.949
2010-01-22,551.184
2010-01-25,553.549
2010-01-26,550.704
2010-01-27,544.655
2010-01-28,536.874
2010-01-29,534.747
2010-02-01,538.421
2010-02-02,546.067
2010-02-03,541.484
2010-02-04,521.198
2010-02-05,502.572
2010-02-08,501.342
2010-02-09,502.659
2010-02-10,507.787
2010-02-11,500.78
2010-02-12,498.537
2010-02-15,499.267
2010-02-16,507.605
2010-02-17,512.874
2010-02-18,512.264
2010-02-19,510.532
2010-02-22,513.0
2010-02-23,505.594
2010-02-24,506.869
2010-02-25,496.526
2010-02-26,508.108
2010-03-01,508.158
2010-03-02,514.895
2010-03-03,524.517
2010-03-04,524.702
2010-03-05,531.852
2010-03-08,535.203
2010-03-09,531.834
2010-03-10,540.899
2010-03-11,540.097
2010-03-12,544.759
2010-03-15,537.558
2010-03-16,546.366
2010-03-17,548.315
2010-03-18,543.11
2010-03-19,540.494
2010-03-22,540.878
2010-03-23,543.557
2010-03-24,540.092
2010-03-25,546.018
2010-03-26,548.532
2010-03-29,553.368
2010-03-30,548.816
2010-03-31,548.684
2010-04-01,554.408
2010-04-02,554.408
2010-04-05,553.138
2010-04-06,550.977
2010-04-07,548.284
2010-04-08,543.065
2010-04-09,552.619
2010-04-12,559.99
2010-04-13,556.473
2010-04-14,565.116
2010-04-15,564.135
2010-04-16,554.482
2010-04-19,544.988
2010-04-20,555.517
2010-04-21,550.08
2010-04-22,537.107
2010-04-23,544.068
2010-04-26,542.711
2010-04-27,528.48
2010-04-28,513.154
2010-04-29,521.842
2010-04-30,522.101
2010-05-03,521.313
2010-05-04,495.564
2010-05-05,478.723
2010-05-06,459.719
2010-05-07,443.818
2010-05-10,482.511
2010-05-11,473.31
2010-05-12,481.001
2010-05-13,473.297
2010-05-14,447.777
2010-05-17,442.067
2010-05-18,451.116
2010-05-19,438.312
2010-05-20,430.99
2010-05-21,443.015
2010-05-24,431.952
2010-05-25,415.351
2010-05-26,423.571
2010-05-27,438.066
2010-05-28,440.484
2010-05-31,441.078
2010-06-01,437.42
2010-06-02,433.423
2010-06-03,437.248
2010-06-04,419.162
2010-06-07,411.365
2010-06-08,408.508
2010-06-09,419.214
2010-06-10,431.035
2010-06-11,435.823
2010-06-14,450.925
2010-06-15,456.593
2010-06-16,454.0
2010-06-17,454.925
2010-06-18,459.846
2010-06-21,460.427
2010-06-22,453.798
2010-06-23,446.505
2010-06-24,439.46
2010-06-25,437.995
2010-06-28,444.914
2010-06-29,423.56
2010-06-30,427.468
2010-07-01,427.068
2010-07-02,432.936
2010-07-05,428.239
2010-07-06,443.379
2010-07-07,453.45
2010-07-08,458.342
2010-07-09,457.83
2010-07-12,455.357
2010-07-13,464.704
2010-07-14,465.726
2010-07-15,467.346
2010-07-16,464.102
2010-07-19,461.8
2010-07-20,456.577
2010-07-21,458.248
2010-07-22,471.456
2010-07-23,467.257
2010-07-26,476.411
2010-07-27,481.199
2010-07-28,480.799
2010-07-29,484.535
2010-07-30,478.626
2010-08-02,492.635
2010-08-03,491.429
2010-08-04,489.189
2010-08-05,488.374
2010-08-06,489.754
2010-08-09,492.798
2010-08-10,482.987
2010-08-11,462.877
2010-08-12,459.41
2010-08-13,455.449
2010-08-16,458.144
2010-08-17,464.766
2010-08-18,462.4
2010-08-19,455.989
2010-08-20,443.358
2010-08-23,444.871
2010-08-24,439.192
2010-08-25,434.476
2010-08-26,442.106
2010-08-27,444.56
2010-08-30,442.858
2010-08-31,443.76
2010-09-01,460.767
2010-09-02,461.498
2010-09-03,463.444
2010-09-06,465.727
2010-09-07,455.531
2010-09-08,460.186
2010-09-09,464.915
2010-09-10,464.405
2010-09-13,472.918
2010-09-14,477.27
2010-09-15,476.958
2010-09-16,477.046
2010-09-17,473.065
