Date,ITALY SMID CAP SMID (Small+Mid Cap)
2010-09-20,494.802
2010-09-21,498.575
2010-09-22,502.942
2010-09-23,497.988
2010-09-24,510.275
2010-09-27,509.691
2010-09-28,512.553
2010-09-29,510.168
2010-09-30,514.054
2010-10-01,516.026
2010-10-04,509.232
2010-10-05,524.688
2010-10-06,527.094
2010-10-07,531.014
2010-10-08,530.161
2010-10-11,531.801
2010-10-12,528.725
2010-10-13,541.976
2010-10-14,545.792
2010-10-15,542.11
2010-10-18,544.006
2010-10-19,535.917
2010-10-20,545.118
2010-10-21,551.474
2010-10-22,548.66
2010-10-25,549.189
2010-10-26,543.419
2010-10-27,536.599
2010-10-28,544.81
2010-10-29,545.226
2010-11-01,540.555
2010-11-02,546.551
2010-11-03,542.078
2010-11-04,556.273
2010-11-05,544.45
2010-11-08,536.565
2010-11-09,542.341
2010-11-10,522.39
2010-11-11,515.085
2010-11-12,516.26
2010-11-15,514.437
2010-11-16,500.849
2010-11-17,504.951
2010-11-18,510.688
2010-11-19,512.618
2010-11-22,503.87
2010-11-23,488.133
2010-11-24,489.208
2010-11-25,488.454
2010-11-26,482.295
2010-11-29,466.552
2010-11-30,458.938
2010-12-01,469.72
2010-12-02,484.9
2010-12-03,492.703
2010-12-06,485.238
2010-12-07,489.636
2010-12-08,491.666
2010-12-09,492.679
2010-12-10,495.576
2010-12-13,503.414
2010-12-14,504.242
2010-12-15,498.28
2010-12-16,491.991
2010-12-17,486.607
2010-12-20,489.736
2010-12-21,496.322
2010-12-22,495.983
2010-12-23,496.094
2010-12-24,498.049
2010-12-27,494.577
2010-12-28,493.046
2010-12-29,494.791
2010-12-30,495.988
2010-12-31,500.973
2011-01-03,503.561
2011-01-04,503.433
2011-01-05,496.689
2011-01-06,493.395
2011-01-07,489.745
2011-01-10,478.311
2011-01-11,485.954
2011-01-12,501.919
2011-01-13,513.712
2011-01-14,516.604
2011-01-17,512.142
2011-01-18,520.433
2011-01-19,524.901
2011-01-20,518.042
2011-01-21,530.959
2011-01-24,535.081
2011-01-25,532.174
2011-01-26,534.673
2011-01-27,541.149
2011-01-28,533.498
2011-01-31,538.141
2011-02-01,546.937
2011-02-02,546.604
2011-02-03,536.926
2011-02-04,536.704
2011-02-07,541.983
2011-02-08,547.684
2011-02-09,548.554
2011-02-10,540.881
2011-02-11,540.202
2011-02-14,536.322
2011-02-15,537.924
2011-02-16,543.842
2011-02-17,545.581
2011-02-18,545.879
2011-02-21,531.373
2011-02-22,528.9
2011-02-23,529.473
2011-02-24,529.192
2011-02-25,534.498
2011-02-28,539.735
2011-03-01,538.647
2011-03-02,540.009
2011-03-03,539.559
2011-03-04,538.12
2011-03-07,547.347
2011-03-08,544.668
2011-03-09,551.278
2011-03-10,540.184
2011-03-11,536.673
2011-03-14,540.618
2011-03-15,532.465
2011-03-16,524.649
2011-03-17,534.195
2011-03-18,543.355
2011-03-21,550.364
2011-03-22,547.5
2011-03-23,546.178
2011-03-24,554.603
2011-03-25,553.907
2011-03-28,551.575
2011-03-29,542.522
2011-03-30,549.147
2011-03-31,549.891
2011-04-01,553.353
2011-04-04,558.964
2011-04-05,557.294
2011-04-06,568.308
2011-04-07,563.37
2011-04-08,572.403
2011-04-11,572.096
2011-04-12,567.575
2011-04-13,569.845
2011-04-14,563.492
2011-04-15,561.569
2011-04-18,541.529
2011-04-19,550.085
2011-04-20,562.765
2011-04-21,570.145
2011-04-22,570.145
2011-04-25,569.734
2011-04-26,580.183
2011-04-27,584.038
2011-04-28,594.342
2011-04-29,595.886
2011-05-02,599.62
2011-05-03,596.198
2011-05-04,591.183
2011-05-05,577.506
2011-05-06,578.891
2011-05-09,564.43
2011-05-10,574.881
2011-05-11,573.849
2011-05-12,566.933
2011-05-13,561.478
2011-05-16,561.146
2011-05-17,552.862
2011-05-18,556.045
2011-05-19,557.989
2011-05-20,548.146
2011-05-23,535.258
2011-05-24,540.028
2011-05-25,543.655
2011-05-26,541.731
2011-05-27,550.069
2011-05-30,551.773
2011-05-31,560.242
2011-06-01,558.503
2011-06-02,553.599
2011-06-03,560.067
2011-06-06,557.424
2011-06-07,557.762
2011-06-08,544.271
2011-06-09,544.371
2011-06-10,532.988
2011-06-13,533.212
2011-06-14,542.594
2011-06-15,526.363
2011-06-16,516.385
2011-06-17,524.901
2011-06-20,520.127
2011-06-21,530.747
2011-06-22,529.614
2011-06-23,504.681
2011-06-24,501.994
2011-06-27,507.685
2011-06-28,512.686
2011-06-29,524.801
2011-06-30,537.601
2011-07-01,541.877
2011-07-04,546.624
2011-07-05,538.89
2011-07-06,522.06
2011-07-07,525.699
2011-07-08,507.128
2011-07-11,480.065
2011-07-12,485.459
2011-07-13,497.369
2011-07-14,490.704
2011-07-15,486.549
2011-07-18,469.409
2011-07-19,479.643
2011-07-20,490.399
2011-07-21,508.7
2011-07-22,512.853
2011-07-25,503.025
2011-07-26,503.511
2011-07-27,488.465
2011-07-28,484.119
2011-07-29,484.07
2011-08-01,462.016
2011-08-02,445.47
2011-08-03,443.348
2011-08-04,421.857
2011-08-05,420.336
2011-08-08,403.633
2011-08-09,410.746
2011-08-10,389.486
2011-08-11,406.553
2011-08-12,422.702
2011-08-15,429.541
2011-08-16,423.184
2011-08-17,426.872
2011-08-18,398.609
2011-08-19,397.903
2011-08-22,400.715
2011-08-23,396.4
2011-08-24,405.137
2011-08-25,404.676
2011-08-26,401.75
2011-08-29,415.528
2011-08-30,412.251
2011-08-31,423.795
2011-09-01,420.196
2011-09-02,405.191
2011-09-05,383.926
2011-09-06,375.86
2011-09-07,390.846
2011-09-08,391.55
2011-09-09,369.466
2011-09-12,356.516
2011-09-13,364.397
2011-09-14,377.367
2011-09-15,390.416
2011-09-16,396.271
2011-09-19,383.282
2011-09-20,391.949
2011-09-21,386.168
2011-09-22,363.486
2011-09-23,365.086
2011-09-26,371.106
2011-09-27,389.424
2011-09-28,389.346
2011-09-29,393.343
2011-09-30,381.684
2011-10-03,374.17
2011-10-04,362.323
2011-10-05,372.572
2011-10-06,386.796
2011-10-07,388.65
2011-10-10,404.034
2011-10-11,402.752
2011-10-12,416.434
2011-10-13,404.69
2011-10-14,416.551
2011-10-17,405.436
2011-10-18,405.901
2011-10-19,410.663
2011-10-20,395.963
2011-10-21,409.016
2011-10-24,412.495
2011-10-25,410.478
2011-10-26,406.64
2011-10-27,430.733
2011-10-28,422.798
2011-10-31,402.764
2011-11-01,373.902
2011-11-02,381.024
2011-11-03,391.746
2011-11-04,383.455
2011-11-07,385.165
2011-11-08,385.489
2011-11-09,364.343
2011-11-10,368.475
2011-11-11,385.805
2011-11-14,375.35
2011-11-15,366.641
2011-11-16,366.941
2011-11-17,360.477
2011-11-18,359.821
2011-11-21,342.676
2011-11-22,339.545
2011-11-23,325.825
2011-11-24,325.591
2011-11-25,321.178
2011-11-28,333.984
2011-11-29,335.035
2011-11-30,354.262
2011-12-01,352.658
2011-12-02,357.161
2011-12-05,371.391
2011-12-06,365.255
2011-12-07,362.247
2011-12-08,347.459
2011-12-09,356.751
2011-12-12,338.032
2011-12-13,333.944
2011-12-14,322.443
2011-12-15,325.822
2011-12-16,329.703
2011-12-19,326.573
2011-12-20,340.189
2011-12-21,333.43
2011-12-22,338.321
2011-12-23,338.606
2011-12-26,338.606
2011-12-27,336.396
2011-12-28,330.632
2011-12-29,330.053
2011-12-30,334.116
2012-01-02,343.347
2012-01-03,350.119
2012-01-04,341.16
2012-01-05,327.508
2012-01-06,324.363
2012-01-09,317.801
2012-01-10,324.763
2012-01-11,324.062
2012-01-12,334.073
2012-01-13,327.96
2012-01-16,332.25
2012-01-17,334.581
2012-01-18,336.268
2012-01-19,347.229
2012-01-20,351.423
2012-01-23,362.072
2012-01-24,360.741
2012-01-25,364.336
2012-01-26,376.706
2012-01-27,372.735
2012-01-30,365.315
2012-01-31,368.179
2012-02-01,384.732
2012-02-02,388.748
2012-02-03,391.756
2012-02-06,392.096
2012-02-07,395.399
2012-02-08,398.458
2012-02-09,399.283
2012-02-10,390.019
2012-02-13,390.909
2012-02-14,388.455
2012-02-15,389.344
2012-02-16,386.524
2012-02-17,396.432
2012-02-20,405.053
2012-02-21,409.756
2012-02-22,404.253
2012-02-23,398.012
2012-02-24,404.813
2012-02-27,396.541
2012-02-28,397.92
2012-02-29,397.258
2012-03-01,407.716
2012-03-02,406.027
2012-03-05,403.157
2012-03-06,384.613
2012-03-07,389.534
2012-03-08,403.464
2012-03-09,394.633
2012-03-12,393.303
2012-03-13,400.644
2012-03-14,400.419
2012-03-15,402.532
2012-03-16,403.471
2012-03-19,406.594
2012-03-20,402.035
2012-03-21,399.512
2012-03-22,391.038
2012-03-23,397.213
2012-03-26,402.037
2012-03-27,401.25
2012-03-28,396.726
2012-03-29,382.787
2012-03-30,386.364
2012-04-02,384.723
2012-04-03,380.574
2012-04-04,361.771
2012-04-05,358.941
2012-04-06,358.941
2012-04-09,359.148
2012-04-10,343.837
2012-04-11,349.696
2012-04-12,357.973
2012-04-13,345.035
2012-04-16,341.19
2012-04-17,356.641
2012-04-18,347.659
2012-04-19,342.128
2012-04-20,343.888
2012-04-23,330.455
2012-04-24,340.192
2012-04-25,348.82
2012-04-26,345.434
2012-04-27,353.402
2012-04-30,352.027
2012-05-01,351.747
2012-05-02,341.326
2012-05-03,338.088
2012-05-04,333.463
2012-05-07,340.511
2012-05-08,330.158
2012-05-09,323.24
2012-05-10,329.355
2012-05-11,331.567
2012-05-14,322.287
2012-05-15,312.521
2012-05-16,309.526
2012-05-17,304.319
2012-05-18,302.761
2012-05-21,312.177
2012-05-22,322.554
2012-05-23,306.88
2012-05-24,308.538
2012-05-25,307.986
2012-05-28,305.956
2012-05-29,308.755
2012-05-30,299.144
2012-05-31,296.441
2012-06-01,291.987
2012-06-04,298.37
2012-06-05,299.105
2012-06-06,310.387
2012-06-07,316.196
2012-06-08,310.701
2012-06-11,303.509
2012-06-12,297.469
2012-06-13,297.038
2012-06-14,301.001
2012-06-15,309.436
2012-06-18,304.681
2012-06-19,314.215
2012-06-20,323.76
2012-06-21,322.743
2012-06-22,320.117
2012-06-25,306.189
2012-06-26,299.846
2012-06-27,305.393
2012-06-28,303.473
2012-06-29,326.828
2012-07-02,324.285
2012-07-03,328.283
2012-07-04,325.368
2012-07-05,316.916
2012-07-06,306.336
2012-07-09,305.815
2012-07-10,306.726
2012-07-11,304.536
2012-07-12,297.502
2012-07-13,301.129
2012-07-16,307.697
2012-07-17,310.441
2012-07-18,304.692
2012-07-19,309.086
2012-07-20,297.352
2012-07-23,288.022
2012-07-24,281.244
2012-07-25,284.299
2012-07-26,300.059
2012-07-27,302.655
2012-07-30,306.007
2012-07-31,305.877
2012-08-01,305.572
2012-08-02,288.276
2012-08-03,307.601
2012-08-06,314.432
2012-08-07,317.717
2012-08-08,315.298
2012-08-09,315.648
2012-08-10,314.413
2012-08-13,315.238
2012-08-14,315.67
2012-08-15,314.658
2012-08-16,322.371
2012-08-17,328.952
2012-08-20,326.656
2012-08-21,338.603
2012-08-22,336.585
2012-08-23,336.964
2012-08-24,333.628
2012-08-27,336.704
2012-08-28,338.647
2012-08-29,336.664
2012-08-30,332.663
2012-08-31,341.006
2012-09-03,345.477
2012-09-04,345.13
2012-09-05,346.813
2012-09-06,360.379
2012-09-07,370.792
2012-09-10,372.046
2012-09-11,375.604
2012-09-12,381.232
2012-09-13,377.237
2012-09-14,393.056
2012-09-17,390.942
2012-09-18,382.534
2012-09-19,382.211
2012-09-20,372.764
2012-09-21,377.593
2012-09-24,374.339
2012-09-25,377.299
2012-09-26,361.673
2012-09-27,363.391
2012-09-28,357.703
2012-10-01,367.999
2012-10-02,370.222
2012-10-03,370.857
2012-10-04,375.56
2012-10-05,383.564
2012-10-08,373.677
2012-10-09,369.673
2012-10-10,366.791
2012-10-11,372.532
2012-10-12,371.435
2012-10-15,372.151
2012-10-16,380.916
2012-10-17,389.593
2012-10-18,387.231
2012-10-19,379.166
2012-10-22,381.73
2012-10-23,371.971
2012-10-24,374.912
2012-10-25,373.262
2012-10-26,372.559
2012-10-29,365.424
2012-10-30,368.633
2012-10-31,366.678
2012-11-01,372.022
2012-11-02,369.193
2012-11-05,362.288
2012-11-06,365.501
2012-11-07,356.128
2012-11-08,351.866
2012-11-09,349.36
2012-11-12,345.513
2012-11-13,347.205
2012-11-14,344.02
2012-11-15,342.784
2012-11-16,333.981
2012-11-19,346.263
2012-11-20,343.326
2012-11-21,346.224
2012-11-22,352.32
2012-11-23,355.333
2012-11-26,354.114
2012-11-27,352.926
2012-11-28,352.257
2012-11-29,364.544
2012-11-30,364.496
2012-12-03,367.295
2012-12-04,371.198
2012-12-05,371.131
2012-12-06,366.481
2012-12-07,362.874
2012-12-10,354.459
2012-12-11,361.815
2012-12-12,367.165
2012-12-13,373.641
2012-12-14,375.635
2012-12-17,381.331
2012-12-18,387.297
2012-12-19,393.306
2012-12-20,395.4
2012-12-21,391.001
2012-12-24,391.609
2012-12-25,391.609
2012-12-26,392.411
2012-12-27,395.857
2012-12-28,394.103
2012-12-31,393.0
2013-01-01,393.0
2013-01-02,406.515
2013-01-03,403.906
2013-01-04,406.768
2013-01-07,411.069
2013-01-08,411.218
2013-01-09,420.076
2013-01-10,429.739
2013-01-11,433.876
2013-01-14,434.681
2013-01-15,435.101
2013-01-16,430.285
2013-01-17,441.179
2013-01-18,440.117
2013-01-21,444.249
2013-01-22,445.581
2013-01-23,440.681
2013-01-24,446.569
2013-01-25,450.416
2013-01-28,454.123
2013-01-29,453.396
2013-01-30,445.865
2013-01-31,448.461
2013-02-01,453.815
2013-02-04,430.944
2013-02-05,430.505
2013-02-06,431.876
2013-02-07,426.472
2013-02-08,434.07
2013-02-11,434.053
2013-02-12,438.859
2013-02-13,440.246
2013-02-14,434.293
2013-02-15,432.618
2013-02-18,431.08
2013-02-19,437.727
2013-02-20,436.486
2013-02-21,419.325
2013-02-22,420.029
2013-02-25,424.368
2013-02-26,402.034
2013-02-27,408.911
2013-02-28,411.621
2013-03-01,402.683
2013-03-04,401.062
2013-03-05,407.619
2013-03-06,405.283
2013-03-07,409.233
2013-03-08,413.605
2013-03-11,412.116
2013-03-12,408.787
2013-03-13,401.387
2013-03-14,409.668
2013-03-15,414.949
2013-03-18,409.97
2013-03-19,401.835
2013-03-20,410.435
2013-03-21,409.888
2013-03-22,413.618
2013-03-25,402.925
2013-03-26,398.823
2013-03-27,391.999
2013-03-28,393.824
2013-03-29,393.824
2013-04-01,394.008
2013-04-02,394.657
2013-04-03,389.25
2013-04-04,387.493
2013-04-05,395.24
2013-04-08,391.493
2013-04-09,396.891
2013-04-10,412.27
2013-04-11,416.229
2013-04-12,410.336
2013-04-15,405.977
2013-04-16,407.341
2013-04-17,400.455
2013-04-18,401.673
2013-04-19,409.21
2013-04-22,413.509
2013-04-23,424.655
2013-04-24,424.038
2013-04-25,428.052
2013-04-26,425.64
2013-04-29,435.756
2013-04-30,436.318
2013-05-01,436.616
2013-05-02,434.643
2013-05-03,439.417
2013-05-06,438.387
2013-05-07,447.018
2013-05-08,455.353
2013-05-09,447.9
2013-05-10,447.732
2013-05-13,447.514
2013-05-14,449.022
2013-05-15,451.43
2013-05-16,454.603
2013-05-17,452.634
2013-05-20,459.057
2013-05-21,456.851
2013-05-22,458.769
2013-05-23,446.554
2013-05-24,446.745
2013-05-27,454.02
2013-05-28,457.555
2013-05-29,456.606
2013-05-30,463.505
2013-05-31,459.726
2013-06-03,459.688
2013-06-04,463.659
2013-06-05,462.221
2013-06-06,454.2
2013-06-07,459.466
2013-06-10,455.613
2013-06-11,451.622
2013-06-12,447.57
2013-06-13,447.117
2013-06-14,449.8
2013-06-17,455.332
2013-06-18,458.348
2013-06-19,456.119
2013-06-20,437.266
2013-06-21,427.733
2013-06-24,422.426
2013-06-25,420.058
2013-06-26,424.862
2013-06-27,428.02
2013-06-28,424.355
2013-07-01,430.631
2013-07-02,429.016
2013-07-03,422.085
2013-07-04,434.369
2013-07-05,429.654
2013-07-08,436.689
2013-07-09,432.538
2013-07-10,436.556
2013-07-11,442.004
2013-07-12,436.872
2013-07-15,441.512
2013-07-16,442.637
2013-07-17,443.385
2013-07-18,453.359
2013-07-19,455.572
2013-07-22,460.184
2013-07-23,462.837
2013-07-24,468.515
2013-07-25,468.528
2013-07-26,469.13
2013-07-29,466.594
2013-07-30,470.19
2013-07-31,469.321
2013-08-01,476.728
2013-08-02,478.344
2013-08-05,479.886
2013-08-06,480.678
2013-08-07,482.153
2013-08-08,491.669
2013-08-09,492.933
2013-08-12,495.131
2013-08-13,496.976
2013-08-14,502.247
2013-08-15,501.679
2013-08-16,506.535
2013-08-19,497.892
2013-08-20,490.718
2013-08-21,486.694
2013-08-22,496.144
2013-08-23,495.485
2013-08-26,483.287
2013-08-27,474.321
2013-08-28,475.047
2013-08-29,477.321
2013-08-30,469.696
2013-09-02,476.6
2013-09-03,475.016
2013-09-04,469.884
2013-09-05,470.381
2013-09-06,474.165
2013-09-09,484.505
2013-09-10,485.89
2013-09-11,494.819
2013-09-12,494.22
2013-09-13,492.383
2013-09-16,500.449
2013-09-17,502.104
2013-09-18,503.21
2013-09-19,513.635
2013-09-20,513.047
2013-09-23,514.138
2013-09-24,518.422
2013-09-25,519.191
2013-09-26,512.183
2013-09-27,508.973
2013-09-30,503.218
2013-10-01,516.886
2013-10-02,522.722
2013-10-03,524.942
2013-10-04,536.21
2013-10-07,540.681
2013-10-08,541.036
2013-10-09,540.983
2013-10-10,548.004
2013-10-11,551.374
2013-10-14,555.509
2013-10-15,557.031
2013-10-16,560.062
2013-10-17,567.434
2013-10-18,571.161
2013-10-21,571.831
2013-10-22,581.674
2013-10-23,567.271
2013-10-24,576.095
2013-10-25,565.341
2013-10-28,563.605
2013-10-29,574.698
2013-10-30,570.05
2013-10-31,567.358
2013-11-01,557.077
2013-11-04,561.48
2013-11-05,558.782
2013-11-06,565.697
2013-11-07,554.5
2013-11-08,554.742
2013-11-11,561.215
2013-11-12,562.652
2013-11-13,551.161
2013-11-14,550.776
2013-11-15,552.223
2013-11-18,565.935
2013-11-19,558.699
2013-11-20,554.452
2013-11-21,556.852
2013-11-22,562.086
2013-11-25,559.15
2013-11-26,561.242
2013-11-27,566.992
2013-11-28,571.629
2013-11-29,570.728
2013-12-02,561.834
2013-12-03,553.386
2013-12-04,550.997
2013-12-05,547.581
2013-12-06,551.439
2013-12-09,559.851
2013-12-10,562.776
2013-12-11,555.879
2013-12-12,549.283
2013-12-13,548.734
2013-12-16,556.429
2013-12-17,551.025
2013-12-18,557.101
2013-12-19,563.239
2013-12-20,566.107
2013-12-23,572.605
2013-12-24,570.955
2013-12-25,570.955
2013-12-26,572.02
2013-12-27,582.614
2013-12-30,585.658
2013-12-31,584.174
2014-01-01,584.174
2014-01-02,584.958
2014-01-03,587.756
2014-01-06,591.774
2014-01-07,593.792
2014-01-08,588.354
2014-01-09,592.384
2014-01-10,598.976
2014-01-13,605.61
2014-01-14,609.336
2014-01-15,613.844
2014-01-16,612.546
2014-01-17,617.123
2014-01-20,614.604
2014-01-21,613.387
2014-01-22,608.085
2014-01-23,609.811
2014-01-24,598.451
2014-01-27,588.853
2014-01-28,596.083
2014-01-29,593.749
2014-01-30,592.243
2014-01-31,588.644
2014-02-03,575.339
2014-02-04,577.974
2014-02-05,583.639
2014-02-06,599.575
2014-02-07,604.278
2014-02-10,606.5
2014-02-11,614.999
2014-02-12,617.287
2014-02-13,620.828
2014-02-14,631.119
2014-02-17,633.512
2014-02-18,635.158
2014-02-19,636.438
2014-02-20,634.588
2014-02-21,636.757
2014-02-24,637.151
2014-02-25,638.901
2014-02-26,638.563
2014-02-27,640.106
2014-02-28,651.107
2014-03-03,629.335
2014-03-04,649.844
2014-03-05,660.314
2014-03-06,667.501
2014-03-07,665.747
2014-03-10,667.539
2014-03-11,667.171
2014-03-12,664.799
2014-03-13,662.355
2014-03-14,654.334
2014-03-17,668.314
2014-03-18,669.402
2014-03-19,667.536
2014-03-20,663.588
2014-03-21,658.95
2014-03-24,649.608
2014-03-25,653.483
2014-03-26,662.86
2014-03-27,663.667
2014-03-28,674.187
2014-03-31,688.31
2014-04-01,699.796
2014-04-02,690.435
2014-04-03,694.718
2014-04-04,700.058
2014-04-07,698.407
2014-04-08,687.393
2014-04-09,692.289
2014-04-10,686.277
2014-04-11,678.933
2014-04-14,672.66
2014-04-15,655.005
2014-04-16,676.571
2014-04-17,681.596
2014-04-18,681.596
2014-04-21,680.044
2014-04-22,690.555
2014-04-23,683.519
2014-04-24,686.311
2014-04-25,677.594
2014-04-28,679.494
2014-04-29,687.635
2014-04-30,685.896
2014-05-01,685.896
2014-05-02,688.8
2014-05-05,683.591
2014-05-06,681.973
2014-05-07,660.859
2014-05-08,669.476
2014-05-09,650.423
2014-05-12,652.781
2014-05-13,642.647
2014-05-14,635.192
2014-05-15,612.037
2014-05-16,615.359
2014-05-19,617.116
2014-05-20,618.685
2014-05-21,620.144
2014-05-22,611.712
2014-05-23,623.36
2014-05-26,646.106
2014-05-27,643.915
2014-05-28,648.109
2014-05-29,646.854
2014-05-30,655.251
2014-06-02,661.083
2014-06-03,655.538
2014-06-04,655.788
2014-06-05,661.336
2014-06-06,673.362
2014-06-09,674.599
2014-06-10,680.496
2014-06-11,660.539
2014-06-12,659.488
2014-06-13,656.622
2014-06-16,661.662
2014-06-17,668.335
2014-06-18,666.779
2014-06-19,663.497
2014-06-20,657.308
2014-06-23,650.736
2014-06-24,640.923
2014-06-25,629.57
2014-06-26,627.766
2014-06-27,626.951
2014-06-30,623.448
2014-07-01,634.924
2014-07-02,638.707
2014-07-03,643.929
2014-07-04,634.459
2014-07-07,626.445
2014-07-08,610.345
2014-07-09,616.146
2014-07-10,601.028
2014-07-11,604.243
2014-07-14,604.1
2014-07-15,597.006
2014-07-16,611.214
2014-07-17,602.019
2014-07-18,603.418
2014-07-21,594.558
2014-07-22,600.682
2014-07-23,598.542
2014-07-24,613.413
2014-07-25,609.172
2014-07-28,603.061
2014-07-29,602.713
2014-07-30,598.387
2014-07-31,586.728
2014-08-01,580.9
2014-08-04,578.261
2014-08-05,565.213
2014-08-06,545.831
2014-08-07,533.853
2014-08-08,539.232
2014-08-11,548.085
2014-08-12,549.763
2014-08-13,550.815
2014-08-14,550.413
2014-08-15,550.516
2014-08-18,555.98
2014-08-19,554.992
2014-08-20,553.217
2014-08-21,564.639
2014-08-22,562.52
2014-08-25,572.268
2014-08-26,580.678
2014-08-27,587.644
2014-08-28,575.69
2014-08-29,576.84
2014-09-01,571.315
2014-09-02,572.539
2014-09-03,581.407
2014-09-04,585.882
2014-09-05,588.685
2014-09-08,584.525
2014-09-09,578.44
2014-09-10,577.612
2014-09-11,577.735
2014-09-12,578.642
2014-09-15,571.061
2014-09-16,566.863
2014-09-17,575.069
2014-09-18,571.557
2014-09-19,564.922
2014-09-22,555.876
2014-09-23,551.103
2014-09-24,550.546
2014-09-25,541.34
2014-09-26,546.094
2014-09-29,539.345
2014-09-30,544.227
2014-10-01,539.135
2014-10-02,522.507
2014-10-03,524.566
2014-10-06,526.441
2014-10-07,521.269
2014-10-08,520.035
2014-10-09,511.665
2014-10-10,505.07
2014-10-13,506.951
2014-10-14,506.197
2014-10-15,488.709
2014-10-16,484.429
2014-10-17,503.315
2014-10-20,500.601
2014-10-21,512.938
2014-10-22,514.989
2014-10-23,518.418
2014-10-24,522.541
2014-10-27,508.105
2014-10-28,517.75
2014-10-29,513.082
2014-10-30,505.524
2014-10-31,513.616
2014-11-03,505.147
2014-11-04,498.774
2014-11-05,504.956
2014-11-06,499.123
2014-11-07,495.413
2014-11-10,496.13
2014-11-11,496.87
2014-11-12,489.892
2014-11-13,493.73
2014-11-14,498.766
2014-11-17,503.717
2014-11-18,512.213
2014-11-19,512.278
2014-11-20,508.447
2014-11-21,516.633
2014-11-24,520.183
2014-11-25,525.477
2014-11-26,526.485
2014-11-27,529.302
2014-11-28,527.567
2014-12-01,521.726
2014-12-02,520.489
2014-12-03,523.693
2014-12-04,517.277
2014-12-05,526.557
2014-12-08,525.594
2014-12-09,516.321
2014-12-10,509.464
2014-12-11,502.683
2014-12-12,493.187
2014-12-15,480.0
2014-12-16,496.167
2014-12-17,488.485
2014-12-18,493.487
2014-12-19,491.599
2014-12-22,494.192
2014-12-23,497.37
2014-12-24,497.901
2014-12-25,497.901
2014-12-26,497.125
2014-12-29,495.817
2014-12-30,493.512
2014-12-31,490.915
2015-01-01,490.915
2015-01-02,492.769
2015-01-05,475.646
2015-01-06,468.964
2015-01-07,463.007
2015-01-08,475.14
2015-01-09,466.283
2015-01-12,466.573
2015-01-13,473.138
2015-01-14,468.601
2015-01-15,467.022
2015-01-16,470.439
2015-01-19,488.191
2015-01-20,492.383
2015-01-21,500.444
2015-01-22,504.039
2015-01-23,499.535
2015-01-26,508.579
2015-01-27,512.296
2015-01-28,507.824
2015-01-29,509.661
2015-01-30,507.934
2015-02-02,512.541
2015-02-03,528.933
2015-02-04,531.256
2015-02-05,531.117
2015-02-06,527.198
2015-02-09,518.196
2015-02-10,526.78
2015-02-11,523.008
2015-02-12,539.709
2015-02-13,539.701
2015-02-16,541.289
2015-02-17,543.123
2015-02-18,549.163
2015-02-19,556.605
2015-02-20,557.804
2015-02-23,561.529
2015-02-24,563.877
2015-02-25,559.059
2015-02-26,559.366
2015-02-27,562.542
2015-03-02,561.998
2015-03-03,551.028
2015-03-04,550.673
2015-03-05,557.569
2015-03-06,553.068
2015-03-09,554.489
2015-03-10,545.734
2015-03-11,549.946
2015-03-12,555.287
2015-03-13,554.602
2015-03-16,562.043
2015-03-17,555.095
2015-03-18,553.801
2015-03-19,558.749
2015-03-20,571.314
2015-03-23,579.371
2015-03-24,584.914
2015-03-25,587.756
2015-03-26,578.452
2015-03-27,577.318
2015-03-30,581.675
2015-03-31,576.163
2015-04-01,579.628
2015-04-02,588.637
2015-04-03,588.637
2015-04-06,596.804
2015-04-07,593.967
2015-04-08,590.664
2015-04-09,591.042
2015-04-10,590.03
2015-04-13,591.095
2015-04-14,591.795
2015-04-15,590.846
2015-04-16,585.17
2015-04-17,574.963
2015-04-20,579.762
2015-04-21,577.483
2015-04-22,576.441
2015-04-23,575.654
2015-04-24,585.406
2015-04-27,597.406
2015-04-28,596.885
2015-04-29,589.854
2015-04-30,592.902
2015-05-01,593.802
2015-05-04,593.325
2015-05-05,583.276
2015-05-06,592.407
2015-05-07,595.661
2015-05-08,603.936
2015-05-11,602.978
2015-05-12,601.963
2015-05-13,610.046
2015-05-14,617.029
2015-05-15,621.057
2015-05-18,618.917
2015-05-19,615.85
2015-05-20,615.099
2015-05-21,615.308
2015-05-22,609.722
2015-05-25,597.003
2015-05-26,591.604
2015-05-27,600.465
2015-05-28,602.328
2015-05-29,600.538
2015-06-01,596.809
2015-06-02,613.036
2015-06-03,622.165
2015-06-04,617.395
2015-06-05,593.947
2015-06-08,593.141
2015-06-09,592.46
2015-06-10,606.284
2015-06-11,603.112
2015-06-12,598.821
2015-06-15,584.201
2015-06-16,585.934
2015-06-17,583.224
2015-06-18,594.185
2015-06-19,595.385
2015-06-22,620.993
2015-06-23,614.197
2015-06-24,612.256
2015-06-25,617.427
2015-06-26,617.995
2015-06-29,588.61
2015-06-30,587.838
2015-07-01,597.902
2015-07-02,589.551
2015-07-03,586.759
2015-07-06,564.011
2015-07-07,540.928
2015-07-08,559.567
2015-07-09,576.861
2015-07-10,597.461
2015-07-13,595.144
2015-07-14,590.77
2015-07-15,594.291
2015-07-16,603.036
2015-07-17,601.107
2015-07-20,610.754
2015-07-21,608.209
2015-07-22,609.052
2015-07-23,615.053
2015-07-24,611.132
2015-07-27,601.544
2015-07-28,608.32
2015-07-29,614.248
2015-07-30,609.922
2015-07-31,620.127
