Date,ISRAEL VALUE Standard (Large+Mid Cap)
2016-03-21,403.305
2016-03-22,403.277
2016-03-23,405.144
2016-03-24,405.709
2016-03-25,405.709
2016-03-28,402.398
2016-03-29,401.946
2016-03-30,405.509
2016-03-31,402.919
2016-04-01,401.265
2016-04-04,402.318
2016-04-05,398.97
2016-04-06,406.133
2016-04-07,407.982
2016-04-08,409.062
2016-04-11,411.23
2016-04-12,406.573
2016-04-13,408.433
2016-04-14,409.168
2016-04-15,410.377
2016-04-18,412.749
2016-04-19,420.035
2016-04-20,417.635
2016-04-21,420.78
2016-04-22,420.725
2016-04-25,422.143
2016-04-26,417.481
2016-04-27,412.233
2016-04-28,412.244
2016-04-29,414.955
2016-05-02,403.837
2016-05-03,400.235
2016-05-04,396.815
2016-05-05,398.196
2016-05-06,397.597
2016-05-09,395.111
2016-05-10,399.055
2016-05-11,401.417
2016-05-12,399.914
2016-05-13,397.375
2016-05-16,381.15
2016-05-17,386.992
2016-05-18,387.919
2016-05-19,384.167
2016-05-20,382.373
2016-05-23,387.59
2016-05-24,389.857
2016-05-25,390.179
2016-05-26,386.407
2016-05-27,385.492
2016-05-30,392.098
2016-05-31,393.056
2016-06-01,392.942
2016-06-02,398.547
2016-06-03,401.03
2016-06-06,405.865
2016-06-07,404.966
2016-06-08,400.056
2016-06-09,397.492
2016-06-10,395.679
2016-06-13,393.79
2016-06-14,392.778
2016-06-15,391.799
2016-06-16,387.934
2016-06-17,389.278
2016-06-20,391.706
2016-06-21,388.927
2016-06-22,388.767
2016-06-23,393.043
2016-06-24,387.971
2016-06-27,372.06
2016-06-28,376.4
2016-06-29,381.438
2016-06-30,382.0
2016-07-01,381.634
2016-07-04,383.195
2016-07-05,376.522
2016-07-06,375.614
2016-07-07,378.412
2016-07-08,377.682
2016-07-11,385.518
2016-07-12,388.884
2016-07-13,400.484
2016-07-14,405.697
2016-07-15,403.66
2016-07-18,405.23
2016-07-19,404.196
2016-07-20,405.951
2016-07-21,408.793
2016-07-22,409.939
2016-07-25,405.511
2016-07-26,403.021
2016-07-27,404.483
2016-07-28,404.72
2016-07-29,406.403
2016-08-01,401.018
2016-08-02,397.041
2016-08-03,398.451
2016-08-04,400.789
2016-08-05,399.182
2016-08-08,400.581
2016-08-09,400.192
2016-08-10,399.539
2016-08-11,400.422
2016-08-12,400.501
2016-08-15,405.83
2016-08-16,407.22
2016-08-17,403.369
2016-08-18,408.533
2016-08-19,409.06
2016-08-22,407.014
2016-08-23,408.696
2016-08-24,408.664
2016-08-25,401.176
2016-08-26,400.952
2016-08-29,394.281
2016-08-30,392.439
2016-08-31,394.591
2016-09-01,394.319
2016-09-02,395.536
2016-09-05,401.061
2016-09-06,403.408
2016-09-07,404.208
2016-09-08,402.916
2016-09-09,402.021
2016-09-12,394.842
2016-09-13,396.719
2016-09-14,401.246
2016-09-15,401.629
2016-09-16,400.545
2016-09-19,401.012
2016-09-20,395.458
2016-09-21,396.06
2016-09-22,401.956
2016-09-23,401.721
2016-09-26,399.849
2016-09-27,395.486
2016-09-28,390.489
2016-09-29,385.091
2016-09-30,385.188
2016-10-03,384.001
2016-10-04,382.548
2016-10-05,372.122
2016-10-06,373.519
2016-10-07,372.82
2016-10-10,378.953
2016-10-11,376.402
2016-10-12,375.663
2016-10-13,369.63
2016-10-14,368.175
2016-10-17,367.391
2016-10-18,362.446
2016-10-19,366.54
2016-10-20,365.874
2016-10-21,364.42
2016-10-24,364.453
2016-10-25,367.241
2016-10-26,367.119
2016-10-27,362.525
2016-10-28,362.055
2016-10-31,357.136
2016-11-01,358.454
2016-11-02,358.457
2016-11-03,341.891
2016-11-04,346.95
2016-11-07,353.938
2016-11-08,345.744
2016-11-09,352.199
2016-11-10,350.361
2016-11-11,352.841
2016-11-14,355.598
2016-11-15,341.286
2016-11-16,342.208
2016-11-17,345.215
2016-11-18,342.565
2016-11-21,344.697
2016-11-22,344.968
2016-11-23,346.16
2016-11-24,344.793
2016-11-25,345.262
2016-11-28,347.061
2016-11-29,346.045
2016-11-30,345.97
2016-12-01,340.473
2016-12-02,340.687
2016-12-05,345.212
2016-12-06,336.334
2016-12-07,337.218
2016-12-08,340.457
2016-12-09,341.628
2016-12-12,346.436
2016-12-13,348.763
2016-12-14,343.614
2016-12-15,339.65
2016-12-16,337.518
2016-12-19,338.805
2016-12-20,340.869
2016-12-21,341.592
2016-12-22,344.759
2016-12-23,344.595
2016-12-26,344.581
2016-12-27,341.993
2016-12-28,341.928
2016-12-29,342.116
2016-12-30,342.82
2017-01-02,342.119
2017-01-03,346.303
2017-01-04,349.447
2017-01-05,353.217
2017-01-06,339.046
2017-01-09,338.38
2017-01-10,338.91
2017-01-11,335.051
2017-01-12,335.173
2017-01-13,335.182
2017-01-16,335.382
2017-01-17,334.626
2017-01-18,335.5
2017-01-19,327.555
2017-01-20,327.302
2017-01-23,325.495
2017-01-24,326.745
2017-01-25,333.374
2017-01-26,334.129
2017-01-27,338.304
2017-01-30,334.158
2017-01-31,329.249
2017-02-01,334.48
2017-02-02,331.827
2017-02-03,333.414
2017-02-06,333.222
2017-02-07,323.427
2017-02-08,324.63
2017-02-09,325.621
2017-02-10,325.127
2017-02-13,336.539
2017-02-14,340.298
2017-02-15,348.645
2017-02-16,346.028
2017-02-17,343.822
2017-02-20,341.606
2017-02-21,348.394
2017-02-22,343.809
2017-02-23,343.343
2017-02-24,341.381
2017-02-27,343.176
2017-02-28,342.919
2017-03-01,345.073
2017-03-02,342.533
2017-03-03,341.142
2017-03-06,334.873
2017-03-07,335.372
2017-03-08,335.786
2017-03-09,337.903
2017-03-10,340.75
2017-03-13,342.226
2017-03-14,342.456
2017-03-15,346.578
2017-03-16,343.59
2017-03-17,341.863
2017-03-20,341.622
2017-03-21,335.836
2017-03-22,335.923
2017-03-23,335.728
2017-03-24,336.358
2017-03-27,336.522
2017-03-28,335.052
2017-03-29,333.49
2017-03-30,331.836
2017-03-31,328.291
2017-04-03,327.794
2017-04-04,325.935
2017-04-05,326.683
2017-04-06,327.828
2017-04-07,327.606
2017-04-10,325.038
2017-04-11,323.473
2017-04-12,326.532
2017-04-13,324.175
2017-04-14,324.175
2017-04-17,324.825
2017-04-18,320.709
2017-04-19,321.297
2017-04-20,322.837
2017-04-21,324.381
2017-04-24,328.799
2017-04-25,325.803
2017-04-26,328.173
2017-04-27,329.192
2017-04-28,329.285
2017-05-01,328.52
2017-05-02,331.614
2017-05-03,326.604
2017-05-04,327.652
2017-05-05,330.194
2017-05-08,329.188
2017-05-09,329.72
2017-05-10,330.385
2017-05-11,332.411
2017-05-12,332.531
2017-05-15,335.567
2017-05-16,332.338
2017-05-17,323.084
2017-05-18,320.994
2017-05-19,323.039
2017-05-22,322.548
2017-05-23,317.2
2017-05-24,317.793
2017-05-25,319.442
2017-05-26,318.178
2017-05-29,320.579
2017-05-30,318.034
2017-05-31,318.447
2017-06-01,327.738
2017-06-02,328.028
2017-06-05,329.616
2017-06-06,327.793
2017-06-07,327.462
2017-06-08,332.987
2017-06-09,337.683
2017-06-12,339.586
2017-06-13,341.555
2017-06-14,344.425
2017-06-15,342.719
2017-06-16,346.366
2017-06-19,350.513
2017-06-20,348.086
2017-06-21,346.493
2017-06-22,355.454
2017-06-23,356.625
2017-06-26,358.008
2017-06-27,351.801
2017-06-28,356.946
2017-06-29,358.146
2017-06-30,360.782
2017-07-03,361.173
2017-07-04,361.855
2017-07-05,357.374
2017-07-06,350.829
2017-07-07,348.976
2017-07-10,347.63
2017-07-11,346.993
2017-07-12,356.296
2017-07-13,363.871
2017-07-14,354.265
2017-07-17,351.683
2017-07-18,352.778
2017-07-19,351.967
2017-07-20,355.53
2017-07-21,356.539
2017-07-24,354.824
2017-07-25,357.07
2017-07-26,358.349
2017-07-27,355.196
2017-07-28,354.048
2017-07-31,351.97
2017-08-01,349.649
2017-08-02,345.783
2017-08-03,292.11
2017-08-04,268.826
2017-08-07,256.096
2017-08-08,253.951
2017-08-09,246.859
2017-08-10,242.458
2017-08-11,243.228
2017-08-14,245.773
2017-08-15,251.143
2017-08-16,247.846
2017-08-17,244.22
2017-08-18,245.734
2017-08-21,245.692
2017-08-22,246.234
2017-08-23,239.311
2017-08-24,239.577
2017-08-25,239.354
2017-08-28,237.591
2017-08-29,235.272
2017-08-30,233.017
2017-08-31,236.532
2017-09-01,237.181
2017-09-04,235.324
2017-09-05,232.507
2017-09-06,233.899
2017-09-07,234.301
2017-09-08,234.779
2017-09-11,255.174
2017-09-12,260.58
2017-09-13,256.957
2017-09-14,253.734
2017-09-15,252.169
2017-09-18,246.305
2017-09-19,248.163
2017-09-20,248.159
2017-09-21,247.839
2017-09-22,249.08
2017-09-25,249.713
2017-09-26,248.107
2017-09-27,249.656
2017-09-28,248.035
2017-09-29,251.013
2017-10-02,256.832
2017-10-03,259.65
2017-10-04,240.826
2017-10-05,237.862
2017-10-06,239.678
2017-10-09,239.71
2017-10-10,241.258
2017-10-11,240.272
2017-10-12,235.812
2017-10-13,234.452
2017-10-16,233.667
2017-10-17,231.995
2017-10-18,232.148
2017-10-19,234.836
2017-10-20,234.541
2017-10-23,231.64
2017-10-24,229.823
2017-10-25,227.368
2017-10-26,225.093
2017-10-27,221.894
2017-10-30,223.428
2017-10-31,226.663
2017-11-01,228.106
2017-11-02,208.668
2017-11-03,209.659
2017-11-06,216.093
2017-11-07,210.602
2017-11-08,211.538
2017-11-09,209.027
2017-11-10,207.687
2017-11-13,207.016
2017-11-14,207.321
2017-11-15,212.636
2017-11-16,214.612
2017-11-17,222.249
2017-11-20,215.581
2017-11-21,217.387
2017-11-22,216.722
2017-11-23,219.626
2017-11-24,221.39
2017-11-27,228.003
2017-11-28,230.306
2017-11-29,232.687
2017-11-30,231.937
2017-12-01,235.028
2017-12-04,235.473
2017-12-05,235.352
2017-12-06,229.4
2017-12-07,234.702
2017-12-08,240.863
2017-12-11,241.365
2017-12-12,240.006
2017-12-13,234.83
2017-12-14,244.231
2017-12-15,252.763
2017-12-18,254.43
2017-12-19,252.664
2017-12-20,250.426
2017-12-21,258.769
2017-12-22,260.411
2017-12-25,262.72
2017-12-26,263.291
2017-12-27,265.636
2017-12-28,265.654
2017-12-29,265.493
2018-01-01,266.434
2018-01-02,269.703
2018-01-03,269.662
2018-01-04,273.012
2018-01-05,271.341
2018-01-08,269.153
2018-01-09,269.146
2018-01-10,273.682
2018-01-11,284.979
2018-01-12,287.877
2018-01-15,288.713
2018-01-16,283.588
2018-01-17,285.012
2018-01-18,282.097
2018-01-19,281.949
2018-01-22,282.885
2018-01-23,282.474
2018-01-24,280.013
2018-01-25,286.095
2018-01-26,286.728
2018-01-29,287.306
2018-01-30,279.744
2018-01-31,279.382
2018-02-01,281.662
2018-02-02,277.102
2018-02-05,270.726
2018-02-06,272.003
2018-02-07,275.71
2018-02-08,259.257
2018-02-09,257.94
2018-02-12,260.166
2018-02-13,255.225
2018-02-14,261.635
2018-02-15,269.682
2018-02-16,269.705
2018-02-19,271.455
2018-02-20,266.209
2018-02-21,267.698
2018-02-22,265.733
2018-02-23,267.352
2018-02-26,270.351
2018-02-27,267.893
2018-02-28,262.046
2018-03-01,262.582
2018-03-02,266.052
2018-03-05,264.387
2018-03-06,265.681
2018-03-07,264.25
2018-03-08,264.447
2018-03-09,265.555
2018-03-12,269.665
2018-03-13,270.068
2018-03-14,266.061
2018-03-15,262.288
2018-03-16,263.67
2018-03-19,258.527
2018-03-20,256.522
2018-03-21,253.062
2018-03-22,250.895
2018-03-23,248.727
2018-03-26,245.184
2018-03-27,245.932
2018-03-28,245.972
2018-03-29,245.887
2018-03-30,245.887
2018-04-02,242.74
2018-04-03,243.55
2018-04-04,241.283
2018-04-05,241.532
2018-04-06,239.205
2018-04-09,244.917
2018-04-10,252.813
2018-04-11,252.136
2018-04-12,254.506
2018-04-13,253.217
2018-04-16,254.62
2018-04-17,253.31
2018-04-18,253.959
2018-04-19,252.571
2018-04-20,252.693
2018-04-23,253.366
2018-04-24,251.29
2018-04-25,248.601
2018-04-26,252.838
2018-04-27,253.507
2018-04-30,251.711
2018-05-01,255.468
2018-05-02,255.659
2018-05-03,251.022
2018-05-04,251.506
2018-05-07,257.571
2018-05-08,259.126
2018-05-09,263.288
2018-05-10,262.716
2018-05-11,263.399
2018-05-14,270.437
2018-05-15,269.595
2018-05-16,274.203
2018-05-17,276.745
2018-05-18,277.385
2018-05-21,279.06
2018-05-22,278.487
2018-05-23,278.845
2018-05-24,281.516
2018-05-25,285.261
2018-05-28,284.488
2018-05-29,276.673
2018-05-30,277.741
2018-05-31,277.362
2018-06-01,280.466
2018-06-04,279.681
2018-06-05,278.563
2018-06-06,280.153
2018-06-07,281.349
2018-06-08,289.529
2018-06-11,290.575
2018-06-12,295.409
2018-06-13,297.36
2018-06-14,293.874
2018-06-15,292.655
2018-06-18,294.798
2018-06-19,292.542
2018-06-20,295.011
2018-06-21,291.813
2018-06-22,292.259
2018-06-25,289.534
2018-06-26,289.675
2018-06-27,289.926
2018-06-28,296.197
2018-06-29,293.328
2018-07-02,293.077
2018-07-03,296.171
2018-07-04,296.793
2018-07-05,292.876
2018-07-06,294.852
2018-07-09,296.52
2018-07-10,295.638
2018-07-11,291.804
2018-07-12,291.64
2018-07-13,288.613
2018-07-16,288.773
2018-07-17,287.458
2018-07-18,289.95
2018-07-19,286.538
2018-07-20,286.287
2018-07-23,287.245
2018-07-24,288.664
2018-07-25,293.856
2018-07-26,294.863
2018-07-27,290.68
2018-07-30,294.848
2018-07-31,295.04
2018-08-01,294.148
2018-08-02,279.538
2018-08-03,283.376
2018-08-06,284.732
2018-08-07,293.765
2018-08-08,286.467
2018-08-09,284.725
2018-08-10,285.086
2018-08-13,280.353
2018-08-14,282.8
2018-08-15,285.711
2018-08-16,298.262
2018-08-17,299.249
2018-08-20,310.252
2018-08-21,307.391
2018-08-22,303.308
2018-08-23,301.83
2018-08-24,296.871
2018-08-27,301.167
2018-08-28,303.535
2018-08-29,302.998
2018-08-30,302.816
2018-08-31,301.807
2018-09-03,300.303
2018-09-04,295.744
2018-09-05,293.37
2018-09-06,288.39
2018-09-07,286.416
2018-09-10,283.567
2018-09-11,289.417
2018-09-12,291.636
2018-09-13,293.592
2018-09-14,298.097
2018-09-17,305.117
2018-09-18,312.262
2018-09-19,313.486
2018-09-20,316.448
2018-09-21,313.418
2018-09-24,309.728
2018-09-25,305.257
2018-09-26,295.731
2018-09-27,290.056
2018-09-28,291.18
2018-10-01,290.592
2018-10-02,293.49
2018-10-03,293.23
2018-10-04,293.656
2018-10-05,291.531
2018-10-08,287.746
2018-10-09,288.425
2018-10-10,285.897
2018-10-11,279.703
2018-10-12,286.42
2018-10-15,287.788
2018-10-16,292.499
2018-10-17,285.706
2018-10-18,286.32
2018-10-19,287.537
2018-10-22,286.025
2018-10-23,282.427
2018-10-24,271.483
2018-10-25,272.746
2018-10-26,268.051
2018-10-29,269.454
2018-10-30,270.445
2018-10-31,272.292
2018-11-01,295.143
2018-11-02,292.529
2018-11-05,294.73
2018-11-06,298.606
2018-11-07,307.076
2018-11-08,310.063
2018-11-09,307.125
2018-11-12,306.096
2018-11-13,305.487
2018-11-14,298.777
2018-11-15,298.058
2018-11-16,295.796
2018-11-19,294.806
2018-11-20,286.733
2018-11-21,289.556
2018-11-22,287.585
2018-11-23,287.016
2018-11-26,290.003
2018-11-27,289.523
2018-11-28,290.222
2018-11-29,289.263
2018-11-30,286.074
2018-12-03,287.594
2018-12-04,278.159
2018-12-05,276.96
2018-12-06,272.318
2018-12-07,266.286
2018-12-10,257.713
2018-12-11,256.733
2018-12-12,260.335
2018-12-13,262.007
2018-12-14,257.728
2018-12-17,252.088
2018-12-18,248.0
2018-12-19,245.14
2018-12-20,241.707
2018-12-21,236.06
2018-12-24,223.158
2018-12-25,227.151
2018-12-26,236.147
2018-12-27,232.211
2018-12-28,232.77
2018-12-31,231.731
2019-01-01,234.241
2019-01-02,235.455
2019-01-03,239.677
2019-01-04,246.54
2019-01-07,250.893
2019-01-08,250.498
2019-01-09,254.115
2019-01-10,255.328
2019-01-11,257.221
2019-01-14,255.916
2019-01-15,259.227
2019-01-16,257.67
2019-01-17,259.565
2019-01-18,260.201
2019-01-21,258.965
2019-01-22,260.468
2019-01-23,267.32
2019-01-24,267.494
2019-01-25,269.271
2019-01-28,270.452
2019-01-29,271.289
2019-01-30,273.205
2019-01-31,273.814
2019-02-01,272.574
2019-02-04,273.357
2019-02-05,276.073
2019-02-06,269.107
2019-02-07,262.032
2019-02-08,260.643
2019-02-11,265.358
2019-02-12,268.481
2019-02-13,257.941
2019-02-14,253.815
2019-02-15,260.213
2019-02-18,260.134
2019-02-19,260.244
2019-02-20,257.354
2019-02-21,255.566
2019-02-22,255.852
2019-02-25,258.65
2019-02-26,254.094
2019-02-27,253.576
2019-02-28,252.915
2019-03-01,254.46
2019-03-04,252.381
2019-03-05,252.294
2019-03-06,248.517
2019-03-07,246.681
2019-03-08,244.662
2019-03-11,244.694
2019-03-12,244.918
2019-03-13,251.642
2019-03-14,251.999
2019-03-15,252.698
2019-03-18,254.057
2019-03-19,257.229
2019-03-20,257.253
2019-03-21,259.245
2019-03-22,253.068
2019-03-25,246.476
2019-03-26,247.008
2019-03-27,245.009
2019-03-28,241.372
2019-03-29,242.007
2019-04-01,243.54
2019-04-02,238.647
2019-04-03,240.855
2019-04-04,242.87
2019-04-05,243.685
2019-04-08,243.34
2019-04-09,240.086
2019-04-10,242.294
2019-04-11,241.092
2019-04-12,240.842
2019-04-15,242.622
2019-04-16,244.711
2019-04-17,238.764
2019-04-18,238.815
2019-04-19,238.815
2019-04-22,241.434
2019-04-23,242.638
2019-04-24,244.756
2019-04-25,245.331
2019-04-26,247.322
2019-04-29,249.991
2019-04-30,247.888
2019-05-01,252.068
2019-05-02,247.773
2019-05-03,250.364
2019-05-06,245.595
2019-05-07,244.14
2019-05-08,244.696
2019-05-09,243.926
2019-05-10,243.545
2019-05-13,224.131
2019-05-14,225.263
2019-05-15,218.841
2019-05-16,220.853
2019-05-17,222.38
2019-05-20,220.167
2019-05-21,221.358
2019-05-22,218.768
2019-05-23,214.795
2019-05-24,213.851
2019-05-27,217.938
2019-05-28,208.002
2019-05-29,206.473
2019-05-30,200.395
2019-05-31,199.424
2019-06-03,200.393
2019-06-04,204.452
2019-06-05,206.166
2019-06-06,204.912
2019-06-07,204.869
2019-06-10,206.933
2019-06-11,204.744
2019-06-12,201.57
2019-06-13,202.366
2019-06-14,200.076
2019-06-17,199.336
2019-06-18,200.604
2019-06-19,200.81
2019-06-20,201.389
2019-06-21,201.773
2019-06-24,201.904
2019-06-25,205.656
2019-06-26,207.901
2019-06-27,210.911
2019-06-28,212.068
2019-07-01,211.503
2019-07-02,213.179
2019-07-03,215.759
2019-07-04,215.765
2019-07-05,214.555
2019-07-08,212.88
2019-07-09,215.394
2019-07-10,214.216
2019-07-11,213.074
2019-07-12,214.587
2019-07-15,210.154
2019-07-16,205.941
2019-07-17,205.079
2019-07-18,202.977
2019-07-19,203.595
2019-07-22,202.746
2019-07-23,203.607
2019-07-24,207.563
2019-07-25,205.459
2019-07-26,205.25
2019-07-29,208.031
2019-07-30,208.281
2019-07-31,209.092
2019-08-01,209.308
2019-08-02,210.403
2019-08-05,208.178
2019-08-06,205.558
2019-08-07,206.538
2019-08-08,208.566
2019-08-09,206.82
2019-08-12,205.731
2019-08-13,205.341
2019-08-14,195.478
2019-08-15,190.616
2019-08-16,191.52
2019-08-19,197.765
2019-08-20,198.687
2019-08-21,202.358
2019-08-22,200.98
2019-08-23,200.016
2019-08-26,199.322
2019-08-27,194.284
2019-08-28,193.335
2019-08-29,194.355
2019-08-30,193.962
2019-09-02,193.405
2019-09-03,192.836
2019-09-04,195.414
2019-09-05,195.891
2019-09-06,196.521
2019-09-09,199.317
2019-09-10,202.372
2019-09-11,205.178
2019-09-12,205.73
2019-09-13,204.603
2019-09-16,202.551
2019-09-17,201.659
2019-09-18,204.688
2019-09-19,203.624
2019-09-20,202.765
2019-09-23,199.689
2019-09-24,200.237
2019-09-25,201.007
2019-09-26,200.411
2019-09-27,203.418
2019-09-30,203.46
2019-10-01,202.334
2019-10-02,200.675
2019-10-03,201.118
2019-10-04,201.564
2019-10-07,201.942
2019-10-08,199.293
2019-10-09,199.384
2019-10-10,200.26
2019-10-11,201.387
2019-10-14,200.12
2019-10-15,202.917
2019-10-16,202.315
2019-10-17,207.294
2019-10-18,205.426
2019-10-21,209.607
2019-10-22,209.584
2019-10-23,209.343
2019-10-24,212.156
2019-10-25,211.253
2019-10-28,214.342
2019-10-29,214.91
2019-10-30,212.786
2019-10-31,212.877
2019-11-01,213.981
2019-11-04,217.616
2019-11-05,217.919
2019-11-06,215.703
2019-11-07,217.846
2019-11-08,223.066
2019-11-11,221.448
2019-11-12,222.876
2019-11-13,223.836
2019-11-14,222.317
2019-11-15,227.869
2019-11-18,227.792
2019-11-19,226.529
2019-11-20,225.531
2019-11-21,223.663
2019-11-22,223.061
2019-11-25,227.205
2019-11-26,221.694
2019-11-27,225.214
2019-11-28,228.536
2019-11-29,228.685
2019-12-02,223.354
2019-12-03,222.564
2019-12-04,223.743
2019-12-05,221.163
2019-12-06,221.473
2019-12-09,222.6
2019-12-10,221.609
2019-12-11,221.508
2019-12-12,221.847
2019-12-13,220.802
2019-12-16,221.045
2019-12-17,222.097
2019-12-18,220.976
2019-12-19,222.533
2019-12-20,223.71
2019-12-23,222.517
2019-12-24,225.113
2019-12-25,225.081
2019-12-26,226.277
2019-12-27,225.846
2019-12-30,224.438
2019-12-31,226.089
2020-01-01,226.263
2020-01-02,227.122
2020-01-03,223.268
2020-01-06,222.058
2020-01-07,220.885
2020-01-08,220.16
2020-01-09,220.945
2020-01-10,221.046
2020-01-13,221.478
2020-01-14,227.281
2020-01-15,228.173
2020-01-16,228.789
2020-01-17,226.367
2020-01-20,227.326
2020-01-21,225.932
2020-01-22,228.724
2020-01-23,229.79
2020-01-24,228.173
2020-01-27,225.122
2020-01-28,225.049
2020-01-29,227.349
2020-01-30,229.093
2020-01-31,229.967
2020-02-03,229.913
2020-02-04,235.548
2020-02-05,237.793
2020-02-06,240.027
2020-02-07,240.336
2020-02-10,239.115
2020-02-11,240.844
2020-02-12,245.215
2020-02-13,240.506
2020-02-14,238.34
2020-02-17,238.987
2020-02-18,237.695
2020-02-19,245.476
2020-02-20,242.673
2020-02-21,242.386
2020-02-24,233.813
2020-02-25,237.081
2020-02-26,237.88
2020-02-27,227.023
2020-02-28,221.619
2020-03-02,219.765
2020-03-03,221.466
2020-03-04,218.241
2020-03-05,211.06
2020-03-06,206.576
2020-03-09,182.12
2020-03-10,184.374
2020-03-11,176.946
2020-03-12,163.068
2020-03-13,167.163
2020-03-16,152.375
2020-03-17,150.055
2020-03-18,142.172
2020-03-19,155.878
2020-03-20,157.817
2020-03-23,145.495
2020-03-24,162.778
2020-03-25,159.576
2020-03-26,164.455
2020-03-27,162.936
2020-03-30,170.192
2020-03-31,177.275
2020-04-01,167.031
2020-04-02,162.442
2020-04-03,164.357
2020-04-06,170.221
2020-04-07,174.364
2020-04-08,175.625
2020-04-09,178.057
2020-04-10,178.057
2020-04-13,178.974
2020-04-14,179.93
2020-04-15,176.297
2020-04-16,175.232
2020-04-17,174.74
2020-04-20,183.311
2020-04-21,177.644
2020-04-22,179.149
2020-04-23,184.3
2020-04-24,184.748
2020-04-27,192.948
2020-04-28,193.725
2020-04-29,195.113
2020-04-30,193.344
2020-05-01,188.452
2020-05-04,182.549
2020-05-05,187.663
2020-05-06,190.272
2020-05-07,196.915
2020-05-08,195.617
2020-05-11,195.935
2020-05-12,192.882
2020-05-13,185.447
2020-05-14,178.73
2020-05-15,180.408
2020-05-18,190.819
2020-05-19,194.39
2020-05-20,196.125
2020-05-21,193.447
2020-05-22,192.591
2020-05-25,194.811
2020-05-26,196.867
2020-05-27,199.969
2020-05-28,199.596
2020-05-29,197.718
2020-06-01,199.877
2020-06-02,201.314
2020-06-03,201.848
2020-06-04,203.676
2020-06-05,203.493
2020-06-08,208.135
2020-06-09,208.024
2020-06-10,205.54
2020-06-11,198.241
2020-06-12,196.931
2020-06-15,194.285
2020-06-16,200.139
2020-06-17,198.564
2020-06-18,198.272
2020-06-19,200.291
2020-06-22,199.481
2020-06-23,197.114
2020-06-24,193.697
2020-06-25,195.8
2020-06-26,192.932
2020-06-29,188.678
2020-06-30,189.068
2020-07-01,189.341
2020-07-02,191.956
2020-07-03,192.188
2020-07-06,191.143
2020-07-07,189.96
2020-07-08,188.942
2020-07-09,187.995
2020-07-10,188.521
2020-07-13,188.504
2020-07-14,187.433
2020-07-15,195.948
2020-07-16,191.922
2020-07-17,192.443
2020-07-20,193.854
2020-07-21,191.784
2020-07-22,190.957
2020-07-23,188.697
2020-07-24,187.266
2020-07-27,186.918
2020-07-28,185.803
2020-07-29,189.547
2020-07-30,187.73
2020-07-31,187.832
2020-08-03,191.05
2020-08-04,187.559
2020-08-05,193.848
2020-08-06,190.635
2020-08-07,189.128
2020-08-10,188.801
2020-08-11,189.849
2020-08-12,191.412
2020-08-13,189.453
2020-08-14,188.935
2020-08-17,192.507
2020-08-18,186.991
2020-08-19,183.964
2020-08-20,179.919
2020-08-21,179.938
2020-08-24,180.751
2020-08-25,179.271
2020-08-26,181.902
2020-08-27,181.496
2020-08-28,182.724
2020-08-31,182.943
2020-09-01,181.13
2020-09-02,179.001
2020-09-03,172.476
2020-09-04,172.528
2020-09-07,173.374
2020-09-08,169.458
2020-09-09,168.519
2020-09-10,164.757
2020-09-11,163.475
2020-09-14,169.466
2020-09-15,169.758
2020-09-16,168.263
2020-09-17,168.29
2020-09-18,169.702
2020-09-21,163.876
2020-09-22,163.492
2020-09-23,158.921
2020-09-24,157.22
2020-09-25,157.965
2020-09-28,158.94
2020-09-29,159.649
2020-09-30,162.32
2020-10-01,164.524
2020-10-02,164.109
2020-10-05,170.945
2020-10-06,170.624
2020-10-07,172.9
2020-10-08,175.818
2020-10-09,175.772
2020-10-12,173.286
2020-10-13,171.574
2020-10-14,172.917
2020-10-15,171.923
2020-10-16,172.915
2020-10-19,171.392
2020-10-20,171.068
2020-10-21,172.765
2020-10-22,173.654
2020-10-23,173.297
2020-10-26,172.166
2020-10-27,168.338
2020-10-28,164.581
2020-10-29,165.809
2020-10-30,166.19
2020-11-02,168.257
2020-11-03,169.703
2020-11-04,172.618
2020-11-05,170.674
2020-11-06,173.598
2020-11-09,182.758
2020-11-10,182.769
2020-11-11,183.562
2020-11-12,181.439
2020-11-13,181.379
2020-11-16,184.539
2020-11-17,186.742
2020-11-18,186.359
2020-11-19,186.228
2020-11-20,187.344
2020-11-23,189.371
2020-11-24,195.196
2020-11-25,195.52
2020-11-26,197.226
2020-11-27,197.913
2020-11-30,191.892
2020-12-01,191.239
2020-12-02,190.393
2020-12-03,193.836
2020-12-04,195.189
2020-12-07,196.218
2020-12-08,201.597
2020-12-09,200.75
2020-12-10,199.483
2020-12-11,198.495
2020-12-14,200.736
2020-12-15,200.341
2020-12-16,198.053
2020-12-17,198.366
2020-12-18,197.865
2020-12-21,192.13
2020-12-22,195.427
2020-12-23,198.011
2020-12-24,201.116
2020-12-25,201.116
2020-12-28,203.496
2020-12-29,201.877
2020-12-30,203.305
2020-12-31,203.152
2021-01-01,203.152
2021-01-04,205.734
2021-01-05,208.509
2021-01-06,209.403
2021-01-07,213.316
2021-01-08,213.178
2021-01-11,219.137
2021-01-12,222.305
2021-01-13,225.069
2021-01-14,221.746
2021-01-15,220.005
2021-01-18,221.465
2021-01-19,224.602
2021-01-20,222.908
2021-01-21,221.04
2021-01-22,224.147
2021-01-25,220.061
2021-01-26,219.742
2021-01-27,221.086
2021-01-28,219.626
2021-01-29,216.813
