Date,ISRAEL VALUE Standard (Large+Mid Cap)
2005-11-09,117.196
2005-11-10,116.681
2005-11-11,116.118
2005-11-14,113.939
2005-11-15,113.387
2005-11-16,113.272
2005-11-17,116.046
2005-11-18,116.295
2005-11-21,114.947
2005-11-22,114.754
2005-11-23,117.042
2005-11-24,117.781
2005-11-25,117.916
2005-11-28,119.35
2005-11-29,120.298
2005-11-30,120.407
2005-12-01,120.978
2005-12-02,121.253
2005-12-05,121.978
2005-12-06,122.431
2005-12-07,122.112
2005-12-08,121.88
2005-12-09,121.474
2005-12-12,122.957
2005-12-13,123.6
2005-12-14,123.917
2005-12-15,124.756
2005-12-16,124.392
2005-12-19,122.388
2005-12-20,124.016
2005-12-21,125.579
2005-12-22,125.734
2005-12-23,126.173
2005-12-26,126.289
2005-12-27,125.831
2005-12-28,124.524
2005-12-29,125.378
2005-12-30,124.608
2006-01-02,127.058
2006-01-03,128.503
2006-01-04,130.337
2006-01-05,124.575
2006-01-06,125.683
2006-01-09,125.93
2006-01-10,123.999
2006-01-11,125.78
2006-01-12,126.91
2006-01-13,127.003
2006-01-16,129.664
2006-01-17,128.186
2006-01-18,127.418
2006-01-19,129.504
2006-01-20,128.829
2006-01-23,129.455
2006-01-24,130.017
2006-01-25,131.583
2006-01-26,131.038
2006-01-27,131.611
2006-01-30,127.929
2006-01-31,125.971
2006-02-01,126.28
2006-02-02,125.687
2006-02-03,125.346
2006-02-06,123.446
2006-02-07,122.571
2006-02-08,123.079
2006-02-09,124.082
2006-02-10,124.148
2006-02-13,124.177
2006-02-14,121.897
2006-02-15,122.011
2006-02-16,121.524
2006-02-17,121.586
2006-02-20,121.073
2006-02-21,119.976
2006-02-22,119.911
2006-02-23,119.252
2006-02-24,119.67
2006-02-27,122.287
2006-02-28,122.43
2006-03-01,124.155
2006-03-02,123.967
2006-03-03,123.942
2006-03-06,125.077
2006-03-07,123.613
2006-03-08,122.932
2006-03-09,123.945
2006-03-10,124.064
2006-03-13,125.353
2006-03-14,125.8
2006-03-15,126.204
2006-03-16,127.616
2006-03-17,128.46
2006-03-20,128.895
2006-03-21,128.371
2006-03-22,128.861
2006-03-23,129.262
2006-03-24,128.418
2006-03-27,127.329
2006-03-28,127.041
2006-03-29,124.945
2006-03-30,124.531
2006-03-31,124.202
2006-04-03,124.799
2006-04-04,126.557
2006-04-05,126.859
2006-04-06,127.443
2006-04-07,127.188
2006-04-10,128.089
2006-04-11,128.355
2006-04-12,128.154
2006-04-13,127.981
2006-04-14,127.981
2006-04-17,128.051
2006-04-18,128.78
2006-04-19,129.232
2006-04-20,131.46
2006-04-21,131.785
2006-04-24,131.13
2006-04-25,131.783
2006-04-26,131.542
2006-04-27,132.34
2006-04-28,133.012
2006-05-01,134.704
2006-05-02,134.602
2006-05-03,134.278
2006-05-04,134.558
2006-05-05,135.094
2006-05-08,138.591
2006-05-09,139.008
2006-05-10,139.618
2006-05-11,139.805
2006-05-12,139.245
2006-05-15,136.798
2006-05-16,139.043
2006-05-17,137.54
2006-05-18,136.672
2006-05-19,136.749
2006-05-22,130.364
2006-05-23,133.053
2006-05-24,131.425
2006-05-25,131.337
2006-05-26,131.427
2006-05-29,132.848
2006-05-30,131.404
2006-05-31,130.103
2006-06-01,129.85
2006-06-02,130.016
2006-06-05,130.95
2006-06-06,128.082
2006-06-07,129.554
2006-06-08,128.627
2006-06-09,128.995
2006-06-12,127.85
2006-06-13,126.038
2006-06-14,127.05
2006-06-15,127.499
2006-06-16,128.062
2006-06-19,126.14
2006-06-20,125.229
2006-06-21,124.65
2006-06-22,121.01
2006-06-23,120.681
2006-06-26,120.594
2006-06-27,120.028
2006-06-28,119.005
2006-06-29,118.881
2006-06-30,119.188
2006-07-03,122.697
2006-07-04,125.265
2006-07-05,122.458
2006-07-06,123.877
2006-07-07,124.141
2006-07-10,124.172
2006-07-11,123.204
2006-07-12,117.569
2006-07-13,112.206
2006-07-14,111.718
2006-07-17,114.35
2006-07-18,116.579
2006-07-19,116.164
2006-07-20,117.188
2006-07-21,116.552
2006-07-24,113.963
2006-07-25,116.741
2006-07-26,115.62
2006-07-27,116.564
2006-07-28,116.645
2006-07-31,119.555
2006-08-01,118.006
2006-08-02,120.394
2006-08-03,120.361
2006-08-04,120.541
2006-08-07,120.201
2006-08-08,122.743
2006-08-09,121.693
2006-08-10,118.708
2006-08-11,118.938
2006-08-14,121.632
2006-08-15,122.222
2006-08-16,122.938
2006-08-17,125.603
2006-08-18,125.576
2006-08-21,124.468
2006-08-22,123.731
2006-08-23,123.44
2006-08-24,123.288
2006-08-25,122.663
2006-08-28,121.158
2006-08-29,122.277
2006-08-30,123.02
2006-08-31,123.732
2006-09-01,123.803
2006-09-04,123.652
2006-09-05,123.966
2006-09-06,122.92
2006-09-07,121.365
2006-09-08,121.654
2006-09-11,121.158
2006-09-12,122.965
2006-09-13,125.542
2006-09-14,125.874
2006-09-15,125.995
2006-09-18,127.024
2006-09-19,127.095
2006-09-20,128.406
2006-09-21,126.564
2006-09-22,126.376
2006-09-25,127.128
2006-09-26,127.658
2006-09-27,127.089
2006-09-28,127.485
2006-09-29,127.121
2006-10-02,126.905
2006-10-03,128.193
2006-10-04,130.373
2006-10-05,132.037
2006-10-06,132.522
2006-10-09,133.493
2006-10-10,133.626
2006-10-11,133.923
2006-10-12,134.3
2006-10-13,134.668
2006-10-16,133.95
2006-10-17,133.468
2006-10-18,132.944
2006-10-19,133.059
2006-10-20,132.828
2006-10-23,132.698
2006-10-24,131.01
2006-10-25,131.624
2006-10-26,133.512
2006-10-27,132.952
2006-10-30,133.088
2006-10-31,132.691
2006-11-01,133.973
2006-11-02,131.859
2006-11-03,131.666
2006-11-06,133.419
2006-11-07,133.243
2006-11-08,133.022
2006-11-09,133.104
2006-11-10,133.913
2006-11-13,134.116
2006-11-14,135.0
2006-11-15,133.038
2006-11-16,134.637
2006-11-17,134.281
2006-11-20,133.821
2006-11-21,134.322
2006-11-22,135.58
2006-11-23,134.783
2006-11-24,134.725
2006-11-27,135.752
2006-11-28,136.066
2006-11-29,137.587
2006-11-30,136.92
2006-12-01,136.792
2006-12-04,136.156
2006-12-05,137.161
2006-12-06,137.138
2006-12-07,137.596
2006-12-08,137.617
2006-12-11,136.9
2006-12-12,136.82
2006-12-13,137.507
2006-12-14,138.492
2006-12-15,138.065
2006-12-18,139.592
2006-12-19,138.615
2006-12-20,139.523
2006-12-21,139.101
2006-12-22,138.999
2006-12-25,136.702
2006-12-26,136.378
2006-12-27,136.406
2006-12-28,135.636
2006-12-29,135.307
2007-01-01,136.707
2007-01-02,137.365
2007-01-03,139.036
2007-01-04,137.409
2007-01-05,137.121
2007-01-08,137.334
2007-01-09,137.066
2007-01-10,134.729
2007-01-11,136.624
2007-01-12,137.595
2007-01-15,138.825
2007-01-16,138.722
2007-01-17,139.155
2007-01-18,139.497
2007-01-19,139.593
2007-01-22,140.57
2007-01-23,140.679
2007-01-24,141.599
2007-01-25,140.141
2007-01-26,140.015
2007-01-29,139.964
2007-01-30,139.675
2007-01-31,139.652
2007-02-01,141.359
2007-02-02,141.805
2007-02-05,142.283
2007-02-06,142.733
2007-02-07,143.236
2007-02-08,143.196
2007-02-09,143.023
2007-02-12,142.426
2007-02-13,146.135
2007-02-14,149.02
2007-02-15,149.326
2007-02-16,149.563
2007-02-19,149.7
2007-02-20,147.692
2007-02-21,148.895
2007-02-22,148.755
2007-02-23,148.578
2007-02-26,146.371
2007-02-27,142.578
2007-02-28,141.193
2007-03-01,139.786
2007-03-02,139.822
2007-03-05,137.923
2007-03-06,139.922
2007-03-07,139.646
2007-03-08,140.985
2007-03-09,141.099
2007-03-12,142.442
2007-03-13,141.044
2007-03-14,139.06
2007-03-15,139.034
2007-03-16,139.231
2007-03-19,139.492
2007-03-20,140.519
2007-03-21,140.921
2007-03-22,141.871
2007-03-23,142.023
2007-03-26,142.655
2007-03-27,144.734
2007-03-28,143.019
2007-03-29,144.67
2007-03-30,144.781
2007-04-02,145.62
2007-04-03,145.738
2007-04-04,150.206
2007-04-05,150.064
2007-04-06,150.064
2007-04-09,150.225
2007-04-10,150.475
2007-04-11,151.136
2007-04-12,151.617
2007-04-13,151.587
2007-04-16,152.904
2007-04-17,151.457
2007-04-18,151.869
2007-04-19,151.352
2007-04-20,151.331
2007-04-23,152.366
2007-04-24,152.427
2007-04-25,153.628
2007-04-26,155.603
2007-04-27,155.948
2007-04-30,153.597
2007-05-01,154.579
2007-05-02,155.819
2007-05-03,156.273
2007-05-04,156.499
2007-05-07,158.314
2007-05-08,159.476
2007-05-09,161.726
2007-05-10,162.707
2007-05-11,162.443
2007-05-14,164.254
2007-05-15,165.163
2007-05-16,166.005
2007-05-17,164.25
2007-05-18,163.175
2007-05-21,161.582
2007-05-22,162.824
2007-05-23,162.692
2007-05-24,160.016
2007-05-25,159.811
2007-05-28,161.979
2007-05-29,162.346
2007-05-30,160.148
2007-05-31,160.213
2007-06-01,160.206
2007-06-04,161.32
2007-06-05,162.378
2007-06-06,159.928
2007-06-07,157.049
2007-06-08,156.295
2007-06-11,155.723
2007-06-12,153.698
2007-06-13,155.072
2007-06-14,156.984
2007-06-15,158.555
2007-06-18,159.424
2007-06-19,158.429
2007-06-20,157.689
2007-06-21,156.646
2007-06-22,156.389
2007-06-25,155.699
2007-06-26,154.885
2007-06-27,155.132
2007-06-28,156.442
2007-06-29,156.648
2007-07-02,158.934
2007-07-03,161.069
2007-07-04,160.715
2007-07-05,159.278
2007-07-06,159.07
2007-07-09,160.907
2007-07-10,159.32
2007-07-11,158.628
2007-07-12,160.465
2007-07-13,160.336
2007-07-16,161.411
2007-07-17,162.378
2007-07-18,163.062
2007-07-19,164.27
2007-07-20,164.324
2007-07-23,162.769
2007-07-24,165.7
2007-07-25,163.763
2007-07-26,160.095
2007-07-27,158.151
2007-07-30,155.323
2007-07-31,157.923
2007-08-01,153.301
2007-08-02,154.965
2007-08-03,154.178
2007-08-06,151.162
2007-08-07,152.579
2007-08-08,155.84
2007-08-09,153.321
2007-08-10,153.969
2007-08-13,156.525
2007-08-14,155.324
2007-08-15,154.066
2007-08-16,150.376
2007-08-17,150.997
2007-08-20,152.011
2007-08-21,150.719
2007-08-22,153.222
2007-08-23,153.98
2007-08-24,153.92
2007-08-27,156.258
2007-08-28,156.569
2007-08-29,156.703
2007-08-30,156.393
2007-08-31,156.962
2007-09-03,156.972
2007-09-04,158.061
2007-09-05,158.177
2007-09-06,157.809
2007-09-07,157.663
2007-09-10,155.963
2007-09-11,157.625
2007-09-12,157.645
2007-09-13,157.639
2007-09-14,157.516
2007-09-17,158.759
2007-09-18,160.364
2007-09-19,165.161
2007-09-20,165.505
2007-09-21,165.647
2007-09-24,167.731
2007-09-25,168.615
2007-09-26,168.843
2007-09-27,168.83
2007-09-28,169.17
2007-10-01,171.541
2007-10-02,172.024
2007-10-03,171.928
2007-10-04,172.068
2007-10-05,172.6
2007-10-08,172.863
2007-10-09,173.15
2007-10-10,171.154
2007-10-11,172.8
2007-10-12,172.814
2007-10-15,172.287
2007-10-16,172.485
2007-10-17,173.802
2007-10-18,173.447
2007-10-19,173.154
2007-10-22,170.747
2007-10-23,172.704
2007-10-24,170.755
2007-10-25,172.925
2007-10-26,174.668
2007-10-29,176.344
2007-10-30,175.089
2007-10-31,176.602
2007-11-01,174.248
2007-11-02,174.62
2007-11-05,174.4
2007-11-06,176.536
2007-11-07,174.368
2007-11-08,171.997
2007-11-09,171.369
2007-11-12,168.457
2007-11-13,171.176
2007-11-14,171.397
2007-11-15,169.727
2007-11-16,170.284
2007-11-19,169.353
2007-11-20,171.463
2007-11-21,168.399
2007-11-22,168.775
2007-11-23,168.477
2007-11-26,167.96
2007-11-27,166.478
2007-11-28,168.769
2007-11-29,170.774
2007-11-30,170.864
2007-12-03,171.196
2007-12-04,170.393
2007-12-05,171.81
2007-12-06,172.073
2007-12-07,172.012
2007-12-10,173.505
2007-12-11,170.505
2007-12-12,172.285
2007-12-13,170.971
2007-12-14,168.604
2007-12-17,164.38
2007-12-18,166.081
2007-12-19,166.559
2007-12-20,166.344
2007-12-21,168.061
2007-12-24,173.71
2007-12-25,175.273
2007-12-26,175.05
2007-12-27,174.758
2007-12-28,175.765
2007-12-31,175.598
2008-01-01,177.268
2008-01-02,177.371
2008-01-03,177.663
2008-01-04,177.327
2008-01-07,175.689
2008-01-08,178.793
2008-01-09,179.298
2008-01-10,172.436
2008-01-11,172.952
2008-01-14,176.789
2008-01-15,172.438
2008-01-16,171.85
2008-01-17,172.583
2008-01-18,171.611
2008-01-21,168.849
2008-01-22,170.347
2008-01-23,166.337
2008-01-24,164.679
2008-01-25,164.66
2008-01-28,163.19
2008-01-29,166.476
2008-01-30,166.029
2008-01-31,167.842
2008-02-01,169.479
2008-02-04,171.24
2008-02-05,168.504
2008-02-06,168.304
2008-02-07,167.969
2008-02-08,167.826
2008-02-11,168.849
2008-02-12,170.231
2008-02-13,172.945
2008-02-14,173.516
2008-02-15,173.676
2008-02-18,173.345
2008-02-19,173.174
2008-02-20,171.961
2008-02-21,174.474
2008-02-22,175.562
2008-02-25,176.907
2008-02-26,175.409
2008-02-27,177.277
2008-02-28,175.962
2008-02-29,173.374
2008-03-03,170.864
2008-03-04,170.565
2008-03-05,173.262
2008-03-06,171.445
2008-03-07,171.178
2008-03-10,169.09
2008-03-11,170.937
2008-03-12,174.077
2008-03-13,169.712
2008-03-14,168.407
2008-03-17,160.965
2008-03-18,164.962
2008-03-19,167.937
2008-03-20,166.711
2008-03-21,166.711
2008-03-24,167.7
2008-03-25,170.179
2008-03-26,168.355
2008-03-27,165.968
2008-03-28,164.89
2008-03-31,162.69
2008-04-01,163.174
2008-04-02,166.612
2008-04-03,164.466
2008-04-04,162.86
2008-04-07,163.044
2008-04-08,163.474
2008-04-09,164.442
2008-04-10,164.987
2008-04-11,164.482
2008-04-14,165.034
2008-04-15,166.945
2008-04-16,169.749
2008-04-17,170.628
2008-04-18,172.487
2008-04-21,175.027
2008-04-22,174.932
2008-04-23,173.931
2008-04-24,174.253
2008-04-25,173.225
2008-04-28,172.381
2008-04-29,171.977
2008-04-30,174.784
2008-05-01,174.38
2008-05-02,173.867
2008-05-05,176.318
2008-05-06,174.302
2008-05-07,172.855
2008-05-08,173.029
2008-05-09,172.012
2008-05-12,172.058
2008-05-13,172.844
2008-05-14,174.86
2008-05-15,175.456
2008-05-16,178.213
2008-05-19,179.629
2008-05-20,177.18
2008-05-21,180.521
2008-05-22,179.256
2008-05-23,178.894
2008-05-26,176.43
2008-05-27,177.845
2008-05-28,177.858
2008-05-29,179.781
2008-05-30,181.026
2008-06-02,178.867
2008-06-03,178.818
2008-06-04,175.4
2008-06-05,176.493
2008-06-06,177.166
2008-06-09,177.998
2008-06-10,171.917
2008-06-11,171.304
2008-06-12,171.39
2008-06-13,170.709
2008-06-16,173.985
2008-06-17,177.463
2008-06-18,175.084
2008-06-19,175.417
2008-06-20,175.554
2008-06-23,173.884
2008-06-24,171.758
2008-06-25,173.524
2008-06-26,171.553
2008-06-27,171.601
2008-06-30,171.73
2008-07-01,173.862
2008-07-02,173.626
2008-07-03,170.547
2008-07-04,171.043
2008-07-07,167.198
2008-07-08,166.553
2008-07-09,169.379
2008-07-10,162.615
2008-07-11,161.845
2008-07-14,160.059
2008-07-15,159.463
2008-07-16,157.557
2008-07-17,161.03
2008-07-18,159.079
2008-07-21,161.637
2008-07-22,160.971
2008-07-23,162.72
2008-07-24,162.714
2008-07-25,164.175
2008-07-28,163.82
2008-07-29,163.622
2008-07-30,162.868
2008-07-31,162.482
2008-08-01,160.587
2008-08-04,158.322
2008-08-05,162.333
2008-08-06,162.034
2008-08-07,162.436
2008-08-08,161.672
2008-08-11,163.151
2008-08-12,161.907
2008-08-13,159.342
2008-08-14,161.398
2008-08-15,162.059
2008-08-18,163.675
2008-08-19,162.246
2008-08-20,162.764
2008-08-21,163.992
2008-08-22,164.735
2008-08-25,163.431
2008-08-26,162.451
2008-08-27,160.759
2008-08-28,158.735
2008-08-29,160.165
2008-09-01,155.374
2008-09-02,158.768
2008-09-03,157.216
2008-09-04,157.479
2008-09-05,156.481
2008-09-08,158.85
2008-09-09,155.881
2008-09-10,154.796
2008-09-11,151.559
2008-09-12,152.806
2008-09-15,150.422
2008-09-16,145.57
2008-09-17,139.839
2008-09-18,139.318
2008-09-19,140.161
2008-09-22,145.998
2008-09-23,144.466
2008-09-24,144.452
2008-09-25,149.79
2008-09-26,148.005
2008-09-29,145.697
2008-09-30,145.965
2008-10-01,145.283
2008-10-02,143.035
2008-10-03,142.521
2008-10-06,131.262
2008-10-07,133.293
2008-10-08,130.844
2008-10-09,130.884
2008-10-10,130.662
2008-10-13,130.84
2008-10-14,131.913
2008-10-15,125.447
2008-10-16,120.078
2008-10-17,119.668
2008-10-20,119.656
2008-10-21,118.289
2008-10-22,121.611
2008-10-23,122.7
2008-10-24,122.264
2008-10-27,115.453
2008-10-28,115.954
2008-10-29,116.972
2008-10-30,118.21
2008-10-31,119.588
2008-11-03,124.84
2008-11-04,128.149
2008-11-05,124.782
2008-11-06,120.158
2008-11-07,120.764
2008-11-10,126.013
2008-11-11,121.589
2008-11-12,118.259
2008-11-13,115.624
2008-11-14,115.456
2008-11-17,113.305
2008-11-18,114.021
2008-11-19,113.039
2008-11-20,108.977
2008-11-21,110.454
2008-11-24,109.08
2008-11-25,114.064
2008-11-26,115.373
2008-11-27,113.132
2008-11-28,113.004
2008-12-01,112.539
2008-12-02,112.797
2008-12-03,110.629
2008-12-04,113.486
2008-12-05,113.801
2008-12-08,122.089
2008-12-09,122.87
2008-12-10,122.339
2008-12-11,122.249
2008-12-12,121.758
2008-12-15,117.898
2008-12-16,120.684
2008-12-17,125.854
2008-12-18,126.601
2008-12-19,125.981
2008-12-22,118.21
2008-12-23,116.018
2008-12-24,112.862
2008-12-25,112.945
2008-12-26,113.513
2008-12-29,113.71
2008-12-30,116.565
2008-12-31,118.284
2009-01-01,120.066
2009-01-02,120.626
2009-01-05,121.804
2009-01-06,124.517
2009-01-07,122.95
2009-01-08,121.278
2009-01-09,121.439
2009-01-12,123.193
2009-01-13,121.762
2009-01-14,117.82
2009-01-15,119.38
2009-01-16,121.035
2009-01-19,120.732
2009-01-20,119.968
2009-01-21,117.149
2009-01-22,115.065
2009-01-23,114.143
2009-01-26,115.741
2009-01-27,115.086
2009-01-28,117.371
2009-01-29,115.35
2009-01-30,114.877
2009-02-02,114.449
2009-02-03,117.196
2009-02-04,120.107
2009-02-05,120.243
2009-02-06,121.692
2009-02-09,125.0
2009-02-10,125.381
2009-02-11,122.806
2009-02-12,123.08
2009-02-13,123.36
2009-02-16,122.563
2009-02-17,121.535
2009-02-18,124.058
2009-02-19,124.092
2009-02-20,123.671
2009-02-23,121.75
2009-02-24,119.126
2009-02-25,120.635
2009-02-26,121.251
2009-02-27,122.442
2009-03-02,116.146
2009-03-03,116.006
2009-03-04,117.617
2009-03-05,115.166
2009-03-06,114.998
2009-03-09,115.755
2009-03-10,116.517
2009-03-11,117.651
2009-03-12,117.517
2009-03-13,117.523
2009-03-16,121.962
2009-03-17,122.06
2009-03-18,121.373
2009-03-19,122.185
2009-03-20,122.322
2009-03-23,126.398
2009-03-24,127.281
2009-03-25,127.645
2009-03-26,130.619
2009-03-27,129.586
2009-03-30,126.188
2009-03-31,126.612
2009-04-01,127.443
2009-04-02,133.922
2009-04-03,133.963
2009-04-06,132.908
2009-04-07,133.011
2009-04-08,133.063
2009-04-09,134.145
2009-04-10,134.145
2009-04-13,137.489
2009-04-14,136.778
2009-04-15,136.371
2009-04-16,137.202
2009-04-17,137.595
2009-04-20,132.528
2009-04-21,129.346
2009-04-22,129.805
2009-04-23,130.613
2009-04-24,131.434
2009-04-27,133.471
2009-04-28,133.353
2009-04-29,134.742
2009-04-30,136.616
2009-05-01,136.784
2009-05-04,140.087
2009-05-05,140.964
2009-05-06,141.516
2009-05-07,142.403
2009-05-08,143.654
2009-05-11,142.624
2009-05-12,144.025
2009-05-13,140.82
2009-05-14,141.087
2009-05-15,140.847
2009-05-18,141.362
2009-05-19,145.773
2009-05-20,149.85
2009-05-21,149.033
2009-05-22,150.679
2009-05-25,150.491
2009-05-26,148.364
2009-05-27,150.466
2009-05-28,150.714
2009-05-29,152.683
2009-06-01,156.51
2009-06-02,155.764
2009-06-03,151.832
2009-06-04,153.679
2009-06-05,152.562
2009-06-08,153.523
2009-06-09,156.435
2009-06-10,155.926
2009-06-11,156.167
2009-06-12,155.911
2009-06-15,151.848
2009-06-16,153.031
2009-06-17,149.577
2009-06-18,149.052
2009-06-19,149.105
2009-06-22,148.551
2009-06-23,148.158
2009-06-24,151.619
2009-06-25,148.604
2009-06-26,149.128
2009-06-29,154.441
2009-06-30,154.097
2009-07-01,157.184
2009-07-02,156.702
2009-07-03,156.322
2009-07-06,152.877
2009-07-07,154.513
2009-07-08,152.846
2009-07-09,151.714
2009-07-10,151.041
2009-07-13,152.151
2009-07-14,153.584
2009-07-15,155.989
2009-07-16,157.907
2009-07-17,157.292
2009-07-20,158.349
2009-07-21,160.852
2009-07-22,160.44
2009-07-23,161.287
2009-07-24,161.438
2009-07-27,166.419
2009-07-28,170.352
2009-07-29,171.368
2009-07-30,172.267
2009-07-31,172.675
2009-08-03,174.052
2009-08-04,171.116
2009-08-05,172.102
2009-08-06,171.404
2009-08-07,171.741
2009-08-10,168.304
2009-08-11,166.847
2009-08-12,168.186
2009-08-13,172.868
2009-08-14,172.27
2009-08-17,165.849
2009-08-18,167.427
2009-08-19,167.002
2009-08-20,169.251
2009-08-21,169.833
2009-08-24,173.427
2009-08-25,176.685
2009-08-26,174.756
2009-08-27,170.896
2009-08-28,171.038
2009-08-31,169.372
2009-09-01,170.873
2009-09-02,168.698
2009-09-03,171.107
2009-09-04,172.759
2009-09-07,171.688
2009-09-08,172.123
2009-09-09,173.444
2009-09-10,172.55
2009-09-11,173.433
2009-09-14,169.099
2009-09-15,171.708
2009-09-16,173.163
2009-09-17,173.601
2009-09-18,174.048
2009-09-21,172.884
2009-09-22,175.619
2009-09-23,174.078
2009-09-24,173.702
2009-09-25,173.033
2009-09-28,173.416
2009-09-29,175.068
2009-09-30,171.558
2009-10-01,173.553
2009-10-02,173.028
2009-10-05,174.405
2009-10-06,176.915
2009-10-07,176.997
2009-10-08,178.058
2009-10-09,177.926
2009-10-12,179.097
2009-10-13,177.577
2009-10-14,179.322
2009-10-15,179.548
2009-10-16,179.266
2009-10-19,177.867
2009-10-20,179.428
2009-10-21,180.621
2009-10-22,179.817
2009-10-23,179.965
2009-10-26,180.122
2009-10-27,178.747
2009-10-28,174.782
2009-10-29,174.752
2009-10-30,174.632
2009-11-02,173.099
2009-11-03,169.423
2009-11-04,172.652
2009-11-05,174.643
2009-11-06,175.619
2009-11-09,179.723
2009-11-10,180.498
2009-11-11,182.385
2009-11-12,180.064
2009-11-13,180.448
2009-11-16,182.385
2009-11-17,182.799
2009-11-18,182.216
2009-11-19,181.54
2009-11-20,181.043
2009-11-23,184.581
2009-11-24,185.729
2009-11-25,186.998
2009-11-26,182.812
2009-11-27,182.995
2009-11-30,184.715
2009-12-01,186.532
2009-12-02,187.055
2009-12-03,189.295
2009-12-04,188.347
2009-12-07,189.123
2009-12-08,187.532
2009-12-09,185.974
2009-12-10,188.367
2009-12-11,187.788
2009-12-14,188.566
2009-12-15,189.323
2009-12-16,189.421
2009-12-17,186.496
2009-12-18,185.775
2009-12-21,189.017
2009-12-22,192.022
2009-12-23,194.673
2009-12-24,196.82
2009-12-25,196.82
2009-12-28,196.209
2009-12-29,195.149
2009-12-30,194.747
2009-12-31,196.559
2010-01-01,196.559
2010-01-04,201.59
2010-01-05,204.579
2010-01-06,203.047
2010-01-07,202.122
2010-01-08,202.576
2010-01-11,206.622
2010-01-12,202.043
2010-01-13,203.308
2010-01-14,202.876
2010-01-15,202.945
2010-01-18,203.962
2010-01-19,203.234
2010-01-20,200.02
2010-01-21,202.142
2010-01-22,202.221
2010-01-25,197.282
2010-01-26,196.91
2010-01-27,195.791
2010-01-28,197.107
2010-01-29,197.645
2010-02-01,195.585
2010-02-02,196.777
2010-02-03,199.022
2010-02-04,197.872
2010-02-05,197.525
2010-02-08,195.289
2010-02-09,196.341
2010-02-10,196.692
2010-02-11,197.2
2010-02-12,196.518
2010-02-15,202.347
2010-02-16,202.482
2010-02-17,200.851
2010-02-18,199.983
2010-02-19,198.199
2010-02-22,201.652
2010-02-23,203.106
2010-02-24,203.791
2010-02-25,201.086
2010-02-26,202.201
2010-03-01,205.056
2010-03-02,205.957
2010-03-03,207.798
2010-03-04,209.217
2010-03-05,209.28
2010-03-08,210.521
2010-03-09,208.116
2010-03-10,211.309
2010-03-11,210.845
2010-03-12,211.256
2010-03-15,209.459
2010-03-16,208.347
2010-03-17,210.051
2010-03-18,211.744
2010-03-19,211.393
2010-03-22,213.259
2010-03-23,215.614
2010-03-24,215.229
2010-03-25,215.293
2010-03-26,215.091
2010-03-29,216.909
2010-03-30,217.329
2010-03-31,216.92
2010-04-01,216.585
2010-04-02,216.585
2010-04-05,216.629
2010-04-06,218.129
2010-04-07,216.74
2010-04-08,213.973
2010-04-09,214.582
2010-04-12,215.219
2010-04-13,213.44
2010-04-14,214.453
2010-04-15,211.748
2010-04-16,211.148
2010-04-19,208.473
2010-04-20,208.901
2010-04-21,209.853
2010-04-22,208.347
2010-04-23,209.257
2010-04-26,206.588
2010-04-27,204.731
2010-04-28,202.722
2010-04-29,198.895
2010-04-30,199.323
2010-05-03,200.905
2010-05-04,199.192
2010-05-05,194.326
2010-05-06,197.775
2010-05-07,197.267
2010-05-10,200.148
2010-05-11,196.59
2010-05-12,198.745
2010-05-13,196.544
2010-05-14,195.84
2010-05-17,193.552
2010-05-18,192.848
2010-05-19,191.593
2010-05-20,185.879
2010-05-21,186.986
2010-05-24,186.121
2010-05-25,185.957
2010-05-26,184.766
2010-05-27,183.742
2010-05-28,184.322
2010-05-31,178.361
2010-06-01,178.494
2010-06-02,179.21
2010-06-03,181.816
2010-06-04,181.263
2010-06-07,176.714
2010-06-08,174.518
2010-06-09,175.654
2010-06-10,176.733
2010-06-11,176.619
2010-06-14,180.815
2010-06-15,180.728
2010-06-16,180.517
2010-06-17,181.146
2010-06-18,181.407
2010-06-21,183.649
2010-06-22,180.171
2010-06-23,178.855
2010-06-24,175.791
2010-06-25,175.541
2010-06-28,174.972
2010-06-29,172.457
2010-06-30,174.037
2010-07-01,172.644
2010-07-02,172.482
2010-07-05,176.472
2010-07-06,178.569
2010-07-07,177.359
2010-07-08,179.552
2010-07-09,179.656
2010-07-12,182.673
2010-07-13,182.864
2010-07-14,181.921
2010-07-15,183.086
2010-07-16,183.716
2010-07-19,179.675
2010-07-20,179.345
2010-07-21,182.288
2010-07-22,183.787
2010-07-23,184.173
2010-07-26,179.012
2010-07-27,180.794
2010-07-28,178.721
2010-07-29,177.16
2010-07-30,177.23
2010-08-02,181.802
2010-08-03,182.403
2010-08-04,182.727
2010-08-05,181.236
2010-08-06,181.653
2010-08-09,184.766
2010-08-10,183.051
2010-08-11,181.979
2010-08-12,180.294
2010-08-13,179.95
2010-08-16,181.682
2010-08-17,184.024
2010-08-18,184.643
2010-08-19,183.658
2010-08-20,182.717
2010-08-23,182.892
2010-08-24,179.725
2010-08-25,177.761
2010-08-26,180.196
2010-08-27,179.502
2010-08-30,180.146
2010-08-31,180.124
2010-09-01,183.791
2010-09-02,184.073
2010-09-03,184.365
2010-09-06,187.744
2010-09-07,186.617
2010-09-08,187.324
2010-09-09,187.478
2010-09-10,187.557
2010-09-13,191.2
2010-09-14,191.12
2010-09-15,190.5
2010-09-16,188.262
2010-09-17,188.312
2010-09-20,194.412
2010-09-21,199.043
