Date,NETHERLANDS MID VALUE Mid Cap
2005-11-10,595.003
2005-11-11,596.336
2005-11-14,597.136
2005-11-15,597.059
2005-11-16,593.287
2005-11-17,603.675
2005-11-18,604.182
2005-11-21,603.869
2005-11-22,605.606
2005-11-23,606.637
2005-11-24,601.833
2005-11-25,600.866
2005-11-28,602.748
2005-11-29,604.055
2005-11-30,607.483
2005-12-01,611.58
2005-12-02,617.881
2005-12-05,618.857
2005-12-06,624.142
2005-12-07,621.318
2005-12-08,629.556
2005-12-09,643.272
2005-12-12,653.003
2005-12-13,652.772
2005-12-14,659.015
2005-12-15,656.151
2005-12-16,659.73
2005-12-19,658.98
2005-12-20,647.714
2005-12-21,645.104
2005-12-22,646.816
2005-12-23,648.193
2005-12-26,648.193
2005-12-27,648.813
2005-12-28,651.635
2005-12-29,647.3
2005-12-30,644.352
2006-01-02,647.26
2006-01-03,656.664
2006-01-04,663.396
2006-01-05,659.647
2006-01-06,667.547
2006-01-09,661.617
2006-01-10,659.539
2006-01-11,665.684
2006-01-12,665.236
2006-01-13,666.425
2006-01-16,674.798
2006-01-17,667.247
2006-01-18,668.609
2006-01-19,666.315
2006-01-20,665.904
2006-01-23,672.825
2006-01-24,670.732
2006-01-25,673.073
2006-01-26,675.3
2006-01-27,675.61
2006-01-30,675.027
2006-01-31,680.02
2006-02-01,685.778
2006-02-02,679.79
2006-02-03,675.616
2006-02-06,677.584
2006-02-07,673.863
2006-02-08,668.737
2006-02-09,658.687
2006-02-10,654.476
2006-02-13,656.33
2006-02-14,661.924
2006-02-15,662.395
2006-02-16,658.742
2006-02-17,659.661
2006-02-20,663.082
2006-02-21,661.836
2006-02-22,665.012
2006-02-23,664.338
2006-02-24,661.645
2006-02-27,665.035
2006-02-28,664.095
2006-03-01,671.571
2006-03-02,677.397
2006-03-03,676.751
2006-03-06,682.163
2006-03-07,675.377
2006-03-08,674.785
2006-03-09,677.208
2006-03-10,680.182
2006-03-13,688.594
2006-03-14,693.647
2006-03-15,694.514
2006-03-16,701.053
2006-03-17,705.323
2006-03-20,708.692
2006-03-21,709.169
2006-03-22,713.302
2006-03-23,707.444
2006-03-24,716.61
2006-03-27,717.608
2006-03-28,715.556
2006-03-29,708.385
2006-03-30,717.358
2006-03-31,711.28
2006-04-03,711.88
2006-04-04,728.299
2006-04-05,728.24
2006-04-06,731.274
2006-04-07,721.336
2006-04-10,721.962
2006-04-11,711.536
2006-04-12,702.903
2006-04-13,704.732
2006-04-14,704.732
2006-04-17,715.925
2006-04-18,719.553
2006-04-19,728.983
2006-04-20,735.233
2006-04-21,745.428
2006-04-24,745.357
2006-04-25,739.745
2006-04-26,745.8
2006-04-27,752.943
2006-04-28,744.815
2006-05-01,746.116
2006-05-02,747.499
2006-05-03,748.502
2006-05-04,756.652
2006-05-05,774.866
2006-05-08,772.314
2006-05-09,775.416
2006-05-10,778.311
2006-05-11,778.276
2006-05-12,770.852
2006-05-15,757.422
2006-05-16,757.985
2006-05-17,744.291
2006-05-18,737.269
2006-05-19,727.665
2006-05-22,708.664
2006-05-23,723.95
2006-05-24,723.253
2006-05-25,724.102
2006-05-26,735.488
2006-05-29,734.087
2006-05-30,730.174
2006-05-31,733.861
2006-06-01,734.769
2006-06-02,739.982
2006-06-05,740.515
2006-06-06,723.31
2006-06-07,729.928
2006-06-08,708.203
2006-06-09,705.899
2006-06-12,699.038
2006-06-13,681.815
2006-06-14,684.685
2006-06-15,700.117
2006-06-16,694.209
2006-06-19,697.567
2006-06-20,693.1
2006-06-21,701.814
2006-06-22,699.747
2006-06-23,700.827
2006-06-26,700.909
2006-06-27,700.069
2006-06-28,699.04
2006-06-29,710.267
2006-06-30,732.921
2006-07-03,738.276
2006-07-04,743.195
2006-07-05,734.684
2006-07-06,733.42
2006-07-07,733.376
2006-07-10,730.472
2006-07-11,727.83
2006-07-12,727.771
2006-07-13,720.696
2006-07-14,708.49
2006-07-17,696.498
2006-07-18,699.409
2006-07-19,712.571
2006-07-20,721.871
2006-07-21,720.088
2006-07-24,726.761
2006-07-25,728.145
2006-07-26,733.814
2006-07-27,730.566
2006-07-28,733.734
2006-07-31,730.262
2006-08-01,720.199
2006-08-02,721.181
2006-08-03,721.333
2006-08-04,732.538
2006-08-07,722.867
2006-08-08,722.144
2006-08-09,723.527
2006-08-10,720.179
2006-08-11,732.254
2006-08-14,735.361
2006-08-15,741.49
2006-08-16,750.157
2006-08-17,751.381
2006-08-18,750.442
2006-08-21,753.286
2006-08-22,751.106
2006-08-23,746.37
2006-08-24,748.64
2006-08-25,746.457
2006-08-28,751.298
2006-08-29,754.454
2006-08-30,761.72
2006-08-31,764.715
2006-09-01,766.443
2006-09-04,775.929
2006-09-05,770.706
2006-09-06,763.946
2006-09-07,760.37
2006-09-08,758.59
2006-09-11,758.642
2006-09-12,771.359
2006-09-13,774.803
2006-09-14,782.154
2006-09-15,780.39
2006-09-18,785.285
2006-09-19,776.594
2006-09-20,784.058
2006-09-21,791.961
2006-09-22,794.517
2006-09-25,789.216
2006-09-26,794.525
2006-09-27,804.509
2006-09-28,812.442
2006-09-29,813.321
2006-10-02,826.71
2006-10-03,830.042
2006-10-04,831.825
2006-10-05,832.379
2006-10-06,829.857
2006-10-09,828.143
2006-10-10,819.411
2006-10-11,819.414
2006-10-12,821.675
2006-10-13,818.322
2006-10-16,821.111
2006-10-17,816.564
2006-10-18,819.747
2006-10-19,827.742
2006-10-20,826.94
2006-10-23,826.768
2006-10-24,835.527
2006-10-25,841.856
2006-10-26,843.791
2006-10-27,841.479
2006-10-30,833.604
2006-10-31,841.552
2006-11-01,844.372
2006-11-02,842.647
2006-11-03,839.992
2006-11-06,842.435
2006-11-07,851.572
2006-11-08,854.311
2006-11-09,856.859
2006-11-10,861.111
2006-11-13,862.269
2006-11-14,861.624
2006-11-15,868.561
2006-11-16,859.321
2006-11-17,852.988
2006-11-20,855.493
2006-11-21,859.66
2006-11-22,863.283
2006-11-23,863.205
2006-11-24,870.22
2006-11-27,856.367
2006-11-28,857.01
2006-11-29,864.29
2006-11-30,859.82
2006-12-01,859.88
2006-12-04,862.672
2006-12-05,867.843
2006-12-06,866.945
2006-12-07,867.549
2006-12-08,869.311
2006-12-11,870.605
2006-12-12,877.954
2006-12-13,884.783
2006-12-14,885.865
2006-12-15,883.912
2006-12-18,887.464
2006-12-19,885.877
2006-12-20,893.77
2006-12-21,896.154
2006-12-22,891.366
2006-12-25,891.366
2006-12-26,889.977
2006-12-27,905.432
2006-12-28,911.067
2006-12-29,921.033
2007-01-01,921.033
2007-01-02,934.895
2007-01-03,916.268
2007-01-04,907.264
2007-01-05,891.704
2007-01-08,889.327
2007-01-09,898.302
2007-01-10,887.204
2007-01-11,897.596
2007-01-12,904.591
2007-01-15,911.28
2007-01-16,911.88
2007-01-17,912.342
2007-01-18,921.551
2007-01-19,937.543
2007-01-22,941.518
2007-01-23,945.129
2007-01-24,950.936
2007-01-25,942.606
2007-01-26,929.714
2007-01-29,939.293
2007-01-30,937.58
2007-01-31,934.05
2007-02-01,947.356
2007-02-02,956.5
2007-02-05,955.856
2007-02-06,966.328
2007-02-07,984.908
2007-02-08,963.123
2007-02-09,968.405
2007-02-12,960.832
2007-02-13,963.735
2007-02-14,937.367
2007-02-15,950.224
2007-02-16,946.127
2007-02-19,967.617
2007-02-20,966.087
2007-02-21,977.459
2007-02-22,970.959
2007-02-23,973.665
2007-02-26,948.568
2007-02-27,911.443
2007-02-28,909.584
2007-03-01,882.564
2007-03-02,890.938
2007-03-05,868.376
2007-03-06,859.991
2007-03-07,886.121
2007-03-08,894.244
2007-03-09,904.634
2007-03-12,906.249
2007-03-13,891.094
2007-03-14,872.627
2007-03-15,896.052
2007-03-16,899.149
2007-03-19,919.58
2007-03-20,926.657
2007-03-21,943.565
2007-03-22,955.768
2007-03-23,945.248
2007-03-26,937.397
2007-03-27,926.064
2007-03-28,911.2
2007-03-29,921.847
2007-03-30,924.181
2007-04-02,932.58
2007-04-03,934.683
2007-04-04,931.941
2007-04-05,955.273
2007-04-06,955.273
2007-04-09,950.296
2007-04-10,999.144
2007-04-11,983.739
2007-04-12,969.287
2007-04-13,971.522
2007-04-16,986.666
2007-04-17,986.311
2007-04-18,987.017
2007-04-19,989.206
2007-04-20,1006.694
2007-04-23,1003.273
2007-04-24,997.07
2007-04-25,995.521
2007-04-26,983.1
2007-04-27,981.989
2007-04-30,979.312
2007-05-01,975.653
2007-05-02,980.931
2007-05-03,980.823
2007-05-04,981.588
2007-05-07,983.06
2007-05-08,954.461
2007-05-09,949.842
2007-05-10,956.369
2007-05-11,965.221
2007-05-14,953.37
2007-05-15,956.857
2007-05-16,939.606
2007-05-17,937.775
2007-05-18,954.811
2007-05-21,958.331
2007-05-22,980.9
2007-05-23,984.01
2007-05-24,973.171
2007-05-25,970.886
2007-05-28,968.139
2007-05-29,974.492
2007-05-30,968.099
2007-05-31,1000.0
2007-06-01,1004.523
2007-06-04,1024.942
2007-06-05,1027.845
2007-06-06,994.256
2007-06-07,978.712
2007-06-08,982.375
2007-06-11,991.054
2007-06-12,978.541
2007-06-13,981.953
2007-06-14,995.165
2007-06-15,981.579
2007-06-18,989.965
2007-06-19,988.145
2007-06-20,985.647
2007-06-21,969.918
2007-06-22,968.629
2007-06-25,965.366
2007-06-26,952.335
2007-06-27,943.351
2007-06-28,966.391
2007-06-29,963.39
2007-07-02,967.192
2007-07-03,968.518
2007-07-04,976.431
2007-07-05,973.094
2007-07-06,983.02
2007-07-09,984.156
2007-07-10,984.122
2007-07-11,990.364
2007-07-12,993.955
2007-07-13,1003.737
2007-07-16,1002.706
2007-07-17,994.089
2007-07-18,991.062
2007-07-19,1001.115
2007-07-20,1002.981
2007-07-23,1000.997
2007-07-24,979.236
2007-07-25,966.476
2007-07-26,969.814
2007-07-27,942.758
2007-07-30,956.9
2007-07-31,982.184
2007-08-01,971.02
2007-08-02,975.6
2007-08-03,976.046
2007-08-06,965.825
2007-08-07,974.349
2007-08-08,990.707
2007-08-09,952.664
2007-08-10,948.128
2007-08-13,956.284
2007-08-14,948.86
2007-08-15,939.898
2007-08-16,904.808
2007-08-17,915.32
2007-08-20,933.256
2007-08-21,953.237
2007-08-22,964.533
2007-08-23,972.211
2007-08-24,981.53
2007-08-27,985.278
2007-08-28,967.825
2007-08-29,979.252
2007-08-30,980.631
2007-08-31,990.94
2007-09-03,990.487
2007-09-04,991.17
2007-09-05,980.611
2007-09-06,990.229
2007-09-07,963.073
2007-09-10,961.654
2007-09-11,963.928
2007-09-12,965.286
2007-09-13,973.615
2007-09-14,966.909
2007-09-17,952.203
2007-09-18,970.243
2007-09-19,998.126
2007-09-20,1003.903
2007-09-21,1011.268
2007-09-24,1005.058
2007-09-25,1003.202
2007-09-26,1021.039
2007-09-27,1055.129
2007-09-28,1054.502
2007-10-01,1080.42
2007-10-02,1084.845
2007-10-03,1077.42
2007-10-04,1072.782
2007-10-05,1090.184
2007-10-08,1081.134
2007-10-09,1085.668
2007-10-10,1093.474
2007-10-11,1096.336
2007-10-12,1094.639
2007-10-15,1088.14
2007-10-16,1075.293
2007-10-17,1083.174
2007-10-18,1086.837
2007-10-19,1075.159
2007-10-22,1043.888
2007-10-23,1068.828
2007-10-24,1073.071
2007-10-25,1070.343
2007-10-26,1073.101
2007-10-29,1079.309
2007-10-30,1079.959
2007-10-31,1101.465
2007-11-01,1080.585
2007-11-02,1074.086
2007-11-05,1066.338
2007-11-06,1077.941
2007-11-07,1072.102
2007-11-08,1049.62
2007-11-09,1025.261
2007-11-12,1011.794
2007-11-13,1006.859
2007-11-14,1011.01
2007-11-15,992.611
2007-11-16,980.146
2007-11-19,956.89
2007-11-20,976.217
2007-11-21,953.664
2007-11-22,964.801
2007-11-23,985.157
2007-11-26,961.164
2007-11-27,978.072
2007-11-28,987.662
2007-11-29,998.58
2007-11-30,1000.683
2007-12-03,1007.475
2007-12-04,999.235
2007-12-05,1012.647
2007-12-06,1015.823
2007-12-07,1023.397
2007-12-10,1038.394
2007-12-11,1040.497
2007-12-12,1048.492
2007-12-13,1021.538
2007-12-14,1005.199
2007-12-17,986.529
2007-12-18,973.732
2007-12-19,963.543
2007-12-20,958.836
2007-12-21,956.339
2007-12-24,962.462
2007-12-25,962.462
2007-12-26,969.077
2007-12-27,969.187
2007-12-28,976.413
2007-12-31,980.945
2008-01-01,980.945
2008-01-02,981.425
2008-01-03,980.156
2008-01-04,963.349
2008-01-07,942.497
2008-01-08,938.353
2008-01-09,931.251
2008-01-10,921.63
2008-01-11,919.603
2008-01-14,938.741
2008-01-15,898.646
2008-01-16,879.186
2008-01-17,882.886
2008-01-18,870.441
2008-01-21,802.37
2008-01-22,834.26
2008-01-23,821.67
2008-01-24,870.197
2008-01-25,872.645
2008-01-28,861.796
2008-01-29,891.713
2008-01-30,874.784
2008-01-31,886.472
2008-02-01,904.5
2008-02-04,908.208
2008-02-05,866.843
2008-02-06,889.325
2008-02-07,852.533
2008-02-08,834.298
2008-02-11,828.307
2008-02-12,865.121
2008-02-13,880.657
2008-02-14,872.487
2008-02-15,883.317
2008-02-18,890.057
2008-02-19,919.195
2008-02-20,906.884
2008-02-21,915.721
2008-02-22,927.828
2008-02-25,938.403
2008-02-26,951.638
2008-02-27,942.619
2008-02-28,922.652
2008-02-29,919.459
2008-03-03,903.485
2008-03-04,880.259
2008-03-05,915.759
2008-03-06,911.461
2008-03-07,894.678
2008-03-10,871.552
2008-03-11,892.024
2008-03-12,912.261
2008-03-13,918.261
2008-03-14,901.117
2008-03-17,883.634
2008-03-18,907.333
2008-03-19,883.435
2008-03-20,854.42
2008-03-21,854.42
2008-03-24,853.201
2008-03-25,892.564
2008-03-26,940.593
2008-03-27,945.24
2008-03-28,951.113
2008-03-31,958.686
2008-04-01,966.996
2008-04-02,981.263
2008-04-03,979.058
2008-04-04,995.846
2008-04-07,1003.799
2008-04-08,1008.852
2008-04-09,1019.969
2008-04-10,1014.982
2008-04-11,1016.561
2008-04-14,1013.715
2008-04-15,1009.012
2008-04-16,1026.456
2008-04-17,1013.759
2008-04-18,1026.107
2008-04-21,1036.188
2008-04-22,1039.97
2008-04-23,1031.014
2008-04-24,1010.928
2008-04-25,1015.143
2008-04-28,1018.235
2008-04-29,1029.921
2008-04-30,1036.582
2008-05-01,1028.692
2008-05-02,1040.896
2008-05-05,1052.133
2008-05-06,1058.804
2008-05-07,1057.975
2008-05-08,1061.667
2008-05-09,1052.499
2008-05-12,1059.784
2008-05-13,1060.322
2008-05-14,1068.483
2008-05-15,1069.035
2008-05-16,1078.81
2008-05-19,1089.467
2008-05-20,1088.287
2008-05-21,1100.692
2008-05-22,1097.419
2008-05-23,1095.353
2008-05-26,1087.194
2008-05-27,1071.935
2008-05-28,1095.863
2008-05-29,1102.797
2008-05-30,1112.392
2008-06-02,1093.74
2008-06-03,1110.526
2008-06-04,1103.0
2008-06-05,1110.858
2008-06-06,1091.785
2008-06-09,1084.386
2008-06-10,1065.409
2008-06-11,1051.518
2008-06-12,1069.896
2008-06-13,1076.992
2008-06-16,1089.664
2008-06-17,1102.089
2008-06-18,1066.426
2008-06-19,1046.259
2008-06-20,1032.145
2008-06-23,1010.183
2008-06-24,1011.782
2008-06-25,1022.803
2008-06-26,1012.509
2008-06-27,1018.464
2008-06-30,1009.935
2008-07-01,984.098
2008-07-02,984.632
2008-07-03,972.436
2008-07-04,977.919
2008-07-07,977.702
2008-07-08,946.781
2008-07-09,959.039
2008-07-10,937.208
2008-07-11,909.487
2008-07-14,908.843
2008-07-15,891.179
2008-07-16,876.608
2008-07-17,929.314
2008-07-18,930.484
2008-07-21,967.427
2008-07-22,954.265
2008-07-23,943.923
2008-07-24,915.493
2008-07-25,918.796
2008-07-28,931.954
2008-07-29,961.56
2008-07-30,983.745
2008-07-31,988.614
2008-08-01,980.644
2008-08-04,981.401
2008-08-05,1013.766
2008-08-06,1024.051
2008-08-07,994.236
2008-08-08,979.122
2008-08-11,990.861
2008-08-12,975.707
2008-08-13,943.686
2008-08-14,946.183
2008-08-15,937.793
2008-08-18,937.937
2008-08-19,903.737
2008-08-20,913.509
2008-08-21,913.526
2008-08-22,938.193
2008-08-25,924.49
2008-08-26,916.428
2008-08-27,927.818
2008-08-28,956.976
2008-08-29,968.302
2008-09-01,964.715
2008-09-02,977.272
2008-09-03,960.029
2008-09-04,918.069
2008-09-05,906.626
2008-09-08,921.591
2008-09-09,915.088
2008-09-10,916.583
2008-09-11,896.412
2008-09-12,913.175
2008-09-15,902.75
2008-09-16,884.388
2008-09-17,865.111
2008-09-18,862.516
2008-09-19,911.267
2008-09-22,898.142
2008-09-23,886.075
2008-09-24,884.532
2008-09-25,900.674
2008-09-26,869.713
2008-09-29,791.712
2008-09-30,799.631
2008-10-01,786.903
2008-10-02,765.627
2008-10-03,784.5
2008-10-06,719.062
2008-10-07,706.731
2008-10-08,656.188
2008-10-09,643.706
2008-10-10,608.98
2008-10-13,662.648
2008-10-14,681.16
2008-10-15,637.575
2008-10-16,607.945
2008-10-17,620.241
2008-10-20,626.607
2008-10-21,632.322
2008-10-22,582.419
2008-10-23,574.074
2008-10-24,542.761
2008-10-27,475.865
2008-10-28,473.395
2008-10-29,517.804
2008-10-30,525.958
2008-10-31,531.181
2008-11-03,536.072
2008-11-04,579.318
2008-11-05,575.261
2008-11-06,527.647
2008-11-07,531.021
2008-11-10,533.998
2008-11-11,503.091
2008-11-12,488.945
2008-11-13,489.094
2008-11-14,492.983
2008-11-17,478.788
2008-11-18,478.709
2008-11-19,442.42
2008-11-20,415.868
2008-11-21,404.673
2008-11-24,440.183
2008-11-25,455.148
2008-11-26,455.917
2008-11-27,465.808
2008-11-28,457.299
2008-12-01,421.107
2008-12-02,432.27
2008-12-03,434.778
2008-12-04,421.326
2008-12-05,399.744
2008-12-08,428.573
2008-12-09,435.424
2008-12-10,441.938
2008-12-11,446.576
2008-12-12,446.325
2008-12-15,465.432
2008-12-16,466.14
2008-12-17,483.107
2008-12-18,490.845
2008-12-19,468.943
2008-12-22,454.653
2008-12-23,463.111
2008-12-24,462.088
2008-12-25,462.088
2008-12-26,464.318
2008-12-29,463.862
2008-12-30,471.762
2008-12-31,467.27
2009-01-01,467.27
2009-01-02,494.209
2009-01-05,489.506
2009-01-06,485.401
2009-01-07,496.664
2009-01-08,499.078
2009-01-09,495.911
2009-01-12,484.399
2009-01-13,476.829
2009-01-14,454.837
2009-01-15,444.597
2009-01-16,458.189
2009-01-19,451.397
2009-01-20,436.545
2009-01-21,430.381
2009-01-22,442.491
2009-01-23,429.619
2009-01-26,461.243
2009-01-27,461.211
2009-01-28,473.625
2009-01-29,459.25
2009-01-30,441.423
2009-02-02,429.764
2009-02-03,439.976
2009-02-04,449.108
2009-02-05,445.392
2009-02-06,466.546
2009-02-09,479.326
2009-02-10,460.812
2009-02-11,460.603
2009-02-12,448.356
2009-02-13,453.286
2009-02-16,445.429
2009-02-17,415.724
2009-02-18,413.874
2009-02-19,424.428
2009-02-20,408.957
2009-02-23,402.475
2009-02-24,404.084
2009-02-25,402.636
2009-02-26,403.168
2009-02-27,399.963
2009-03-02,374.278
2009-03-03,366.13
2009-03-04,376.932
2009-03-05,351.822
2009-03-06,353.915
2009-03-09,351.055
2009-03-10,373.655
2009-03-11,371.0
2009-03-12,380.426
2009-03-13,382.916
2009-03-16,396.191
2009-03-17,393.471
2009-03-18,399.107
2009-03-19,424.789
2009-03-20,423.222
2009-03-23,435.483
2009-03-24,432.747
2009-03-25,445.476
2009-03-26,449.6
2009-03-27,429.116
2009-03-30,408.669
2009-03-31,423.721
2009-04-01,426.566
2009-04-02,457.262
2009-04-03,451.508
2009-04-06,451.051
2009-04-07,438.252
2009-04-08,441.572
2009-04-09,450.422
2009-04-10,450.422
2009-04-13,454.242
2009-04-14,457.427
2009-04-15,458.274
2009-04-16,472.675
2009-04-17,486.872
2009-04-20,461.626
2009-04-21,469.647
2009-04-22,479.229
2009-04-23,476.466
2009-04-24,495.867
2009-04-27,489.325
2009-04-28,482.482
2009-04-29,497.728
2009-04-30,506.563
2009-05-01,506.639
2009-05-04,531.684
2009-05-05,535.393
2009-05-06,548.144
2009-05-07,558.681
2009-05-08,570.513
2009-05-11,565.659
2009-05-12,560.746
2009-05-13,541.589
2009-05-14,531.945
2009-05-15,543.966
2009-05-18,558.965
2009-05-19,575.867
2009-05-20,589.35
2009-05-21,577.24
2009-05-22,583.519
2009-05-25,588.52
2009-05-26,587.044
2009-05-27,587.088
2009-05-28,577.787
2009-05-29,583.431
2009-06-01,603.874
2009-06-02,613.618
2009-06-03,595.315
2009-06-04,588.679
2009-06-05,584.781
2009-06-08,562.634
2009-06-09,569.812
2009-06-10,574.899
2009-06-11,576.779
2009-06-12,576.297
2009-06-15,556.176
2009-06-16,553.854
2009-06-17,540.539
2009-06-18,542.39
2009-06-19,550.23
2009-06-22,533.436
2009-06-23,538.503
2009-06-24,555.4
2009-06-25,550.097
2009-06-26,557.712
2009-06-29,566.6
2009-06-30,563.736
2009-07-01,580.186
2009-07-02,570.671
2009-07-03,573.386
2009-07-06,558.698
2009-07-07,559.03
2009-07-08,544.714
2009-07-09,551.973
2009-07-10,544.116
2009-07-13,556.295
2009-07-14,557.322
2009-07-15,578.882
2009-07-16,583.202
2009-07-17,591.266
2009-07-20,597.375
2009-07-21,601.062
2009-07-22,604.996
2009-07-23,611.621
2009-07-24,607.85
2009-07-27,610.726
2009-07-28,607.136
2009-07-29,614.383
2009-07-30,628.16
2009-07-31,640.525
2009-08-03,659.878
2009-08-04,652.68
2009-08-05,645.76
2009-08-06,646.349
2009-08-07,644.994
2009-08-10,640.342
2009-08-11,628.726
2009-08-12,641.155
2009-08-13,645.328
2009-08-14,640.872
2009-08-17,624.459
2009-08-18,630.88
2009-08-19,640.892
2009-08-20,656.029
2009-08-21,668.479
2009-08-24,686.946
2009-08-25,693.163
2009-08-26,683.67
2009-08-27,682.216
2009-08-28,698.254
2009-08-31,686.953
2009-09-01,675.208
2009-09-02,659.654
2009-09-03,661.846
2009-09-04,667.572
2009-09-07,686.753
2009-09-08,700.037
2009-09-09,709.81
2009-09-10,717.913
2009-09-11,720.976
2009-09-14,725.067
2009-09-15,735.164
2009-09-16,749.979
2009-09-17,754.391
2009-09-18,759.418
2009-09-21,751.163
2009-09-22,758.694
2009-09-23,754.981
2009-09-24,750.89
2009-09-25,745.794
2009-09-28,752.64
2009-09-29,747.709
2009-09-30,753.474
2009-10-01,735.282
2009-10-02,724.503
2009-10-05,733.671
2009-10-06,761.279
2009-10-07,757.878
2009-10-08,768.249
2009-10-09,774.102
2009-10-12,785.005
2009-10-13,784.277
2009-10-14,797.897
2009-10-15,798.225
2009-10-16,794.2
2009-10-19,812.362
2009-10-20,811.703
2009-10-21,822.98
2009-10-22,814.408
2009-10-23,807.822
2009-10-26,797.017
2009-10-27,786.036
2009-10-28,746.542
2009-10-29,771.185
2009-10-30,748.43
2009-11-02,758.85
2009-11-03,750.098
2009-11-04,771.517
2009-11-05,775.567
2009-11-06,777.14
2009-11-09,795.556
2009-11-10,789.198
2009-11-11,800.625
2009-11-12,803.848
2009-11-13,803.504
2009-11-16,823.088
2009-11-17,816.11
2009-11-18,826.189
2009-11-19,795.406
2009-11-20,789.31
2009-11-23,815.791
2009-11-24,815.653
2009-11-25,823.527
2009-11-26,791.504
2009-11-27,800.34
2009-11-30,795.121
2009-12-01,827.36
2009-12-02,831.221
2009-12-03,827.814
2009-12-04,822.567
2009-12-07,823.533
2009-12-08,805.774
2009-12-09,798.143
2009-12-10,795.03
2009-12-11,797.886
2009-12-14,805.864
2009-12-15,801.108
2009-12-16,813.604
2009-12-17,796.435
2009-12-18,787.435
2009-12-21,800.138
2009-12-22,797.995
2009-12-23,804.818
2009-12-24,805.634
2009-12-25,805.634
2009-12-28,811.38
2009-12-29,812.835
2009-12-30,805.994
2009-12-31,810.931
2010-01-01,810.931
2010-01-04,828.118
2010-01-05,826.59
2010-01-06,822.87
2010-01-07,812.878
2010-01-08,817.763
2010-01-11,826.286
2010-01-12,817.627
2010-01-13,823.304
2010-01-14,826.32
2010-01-15,817.383
2010-01-18,819.407
2010-01-19,817.303
2010-01-20,803.719
2010-01-21,792.691
2010-01-22,786.187
2010-01-25,786.466
2010-01-26,785.636
2010-01-27,777.647
2010-01-28,771.726
2010-01-29,774.15
2010-02-01,782.233
2010-02-02,789.275
2010-02-03,786.172
2010-02-04,761.652
2010-02-05,739.007
2010-02-08,740.732
2010-02-09,740.197
2010-02-10,739.537
2010-02-11,735.798
2010-02-12,737.207
2010-02-15,732.271
2010-02-16,737.846
2010-02-17,743.633
2010-02-18,734.442
2010-02-19,734.74
2010-02-22,736.753
2010-02-23,734.327
2010-02-24,722.413
2010-02-25,713.142
2010-02-26,719.898
2010-03-01,721.173
2010-03-02,733.453
2010-03-03,746.817
2010-03-04,745.324
2010-03-05,757.708
2010-03-08,757.756
2010-03-09,757.3
2010-03-10,766.686
2010-03-11,763.464
2010-03-12,767.169
2010-03-15,758.086
2010-03-16,771.238
2010-03-17,776.927
2010-03-18,764.648
2010-03-19,752.189
2010-03-22,750.065
2010-03-23,758.294
2010-03-24,747.317
2010-03-25,754.566
2010-03-26,761.598
2010-03-29,771.76
2010-03-30,773.952
2010-03-31,782.512
2010-04-01,794.625
2010-04-02,794.625
2010-04-05,792.805
2010-04-06,793.392
2010-04-07,792.694
2010-04-08,786.976
2010-04-09,811.219
2010-04-12,817.045
2010-04-13,818.946
2010-04-14,822.386
2010-04-15,821.748
2010-04-16,810.274
2010-04-19,801.14
2010-04-20,811.174
2010-04-21,807.609
2010-04-22,798.043
2010-04-23,816.32
2010-04-26,815.966
2010-04-27,799.004
2010-04-28,779.732
2010-04-29,789.67
2010-04-30,791.928
2010-05-03,790.991
2010-05-04,761.466
2010-05-05,740.778
2010-05-06,727.583
2010-05-07,690.713
2010-05-10,734.298
2010-05-11,721.368
2010-05-12,741.13
2010-05-13,736.487
2010-05-14,708.013
2010-05-17,702.771
2010-05-18,706.915
2010-05-19,684.491
2010-05-20,664.039
2010-05-21,675.802
2010-05-24,667.379
2010-05-25,643.515
2010-05-26,659.752
2010-05-27,679.264
2010-05-28,686.303
2010-05-31,682.894
2010-06-01,686.575
2010-06-02,685.079
2010-06-03,694.223
2010-06-04,676.611
2010-06-07,666.329
2010-06-08,662.435
2010-06-09,679.098
2010-06-10,691.982
2010-06-11,695.848
2010-06-14,711.912
2010-06-15,722.196
2010-06-16,721.563
2010-06-17,726.146
2010-06-18,734.066
2010-06-21,740.003
2010-06-22,733.097
2010-06-23,732.357
2010-06-24,726.766
2010-06-25,721.395
2010-06-28,729.598
2010-06-29,699.902
2010-06-30,701.541
2010-07-01,702.218
2010-07-02,709.205
2010-07-05,702.283
2010-07-06,716.525
2010-07-07,721.909
2010-07-08,734.003
2010-07-09,731.409
2010-07-12,732.474
2010-07-13,751.016
2010-07-14,757.048
2010-07-15,761.375
2010-07-16,750.941
2010-07-19,747.629
2010-07-20,737.073
2010-07-21,750.283
2010-07-22,770.71
2010-07-23,776.699
2010-07-26,784.612
2010-07-27,793.351
2010-07-28,793.315
2010-07-29,803.365
2010-07-30,793.355
2010-08-02,820.358
2010-08-03,819.54
2010-08-04,820.836
2010-08-05,823.603
2010-08-06,819.883
2010-08-09,822.257
2010-08-10,803.935
2010-08-11,775.441
2010-08-12,770.907
2010-08-13,767.708
2010-08-16,768.208
2010-08-17,779.808
2010-08-18,777.408
2010-08-19,768.145
2010-08-20,748.668
2010-08-23,739.443
2010-08-24,733.342
2010-08-25,721.454
2010-08-26,730.861
2010-08-27,734.614
2010-08-30,728.436
2010-08-31,735.303
2010-09-01,760.087
2010-09-02,766.387
2010-09-03,770.383
2010-09-06,772.968
2010-09-07,760.622
