Date,NETHERLANDS MID VALUE Mid Cap
2010-09-08,783.295
2010-09-09,787.88
2010-09-10,787.753
2010-09-13,800.348
2010-09-14,815.435
2010-09-15,816.996
2010-09-16,820.234
2010-09-17,818.57
2010-09-20,833.646
2010-09-21,836.868
2010-09-22,844.044
2010-09-23,833.127
2010-09-24,847.4
2010-09-27,845.19
2010-09-28,852.473
2010-09-29,852.067
2010-09-30,855.626
2010-10-01,859.858
2010-10-04,851.543
2010-10-05,879.758
2010-10-06,892.794
2010-10-07,892.095
2010-10-08,890.241
2010-10-11,891.065
2010-10-12,887.973
2010-10-13,907.213
2010-10-14,914.386
2010-10-15,918.645
2010-10-18,917.813
2010-10-19,905.412
2010-10-20,915.838
2010-10-21,921.899
2010-10-22,915.787
2010-10-25,918.288
2010-10-26,911.158
2010-10-27,900.084
2010-10-28,905.733
2010-10-29,898.205
2010-11-01,899.377
2010-11-02,899.593
2010-11-03,899.361
2010-11-04,913.892
2010-11-05,900.669
2010-11-08,894.102
2010-11-09,894.089
2010-11-10,883.587
2010-11-11,877.41
2010-11-12,877.59
2010-11-15,877.607
2010-11-16,861.557
2010-11-17,864.366
2010-11-18,871.635
2010-11-19,878.164
2010-11-22,874.895
2010-11-23,855.474
2010-11-24,853.909
2010-11-25,852.824
2010-11-26,840.199
2010-11-29,818.578
2010-11-30,806.298
2010-12-01,827.217
2010-12-02,842.356
2010-12-03,860.544
2010-12-06,851.259
2010-12-07,856.732
2010-12-08,850.256
2010-12-09,865.011
2010-12-10,865.785
2010-12-13,874.869
2010-12-14,876.884
2010-12-15,873.134
2010-12-16,869.799
2010-12-17,873.949
2010-12-20,875.658
2010-12-21,889.19
2010-12-22,886.34
2010-12-23,884.588
2010-12-24,888.442
2010-12-27,892.736
2010-12-28,893.652
2010-12-29,892.489
2010-12-30,901.584
2010-12-31,907.02
2011-01-03,912.662
2011-01-04,909.389
2011-01-05,897.77
2011-01-06,888.68
2011-01-07,879.221
2011-01-10,882.77
2011-01-11,892.646
2011-01-12,916.049
2011-01-13,924.277
2011-01-14,938.113
2011-01-17,940.381
2011-01-18,951.927
2011-01-19,937.128
2011-01-20,921.517
2011-01-21,943.154
2011-01-24,951.156
2011-01-25,959.207
2011-01-26,965.334
2011-01-27,969.044
2011-01-28,956.076
2011-01-31,957.423
2011-02-01,982.686
2011-02-02,987.127
2011-02-03,970.934
2011-02-04,967.913
2011-02-07,979.226
2011-02-08,992.731
2011-02-09,995.973
2011-02-10,988.569
2011-02-11,991.847
2011-02-14,987.102
2011-02-15,986.941
2011-02-16,985.496
2011-02-17,982.94
2011-02-18,989.125
2011-02-21,979.555
2011-02-22,976.216
2011-02-23,959.771
2011-02-24,958.436
2011-02-25,959.815
2011-02-28,973.436
2011-03-01,975.971
2011-03-02,978.016
2011-03-03,992.021
2011-03-04,1003.189
2011-03-07,998.25
2011-03-08,986.629
2011-03-09,988.255
2011-03-10,956.904
2011-03-11,951.435
2011-03-14,954.3
2011-03-15,927.251
2011-03-16,913.054
2011-03-17,935.946
2011-03-18,949.811
2011-03-21,966.05
2011-03-22,967.969
2011-03-23,969.716
2011-03-24,978.367
2011-03-25,976.862
2011-03-28,978.41
2011-03-29,981.037
2011-03-30,998.954
2011-03-31,1003.678
2011-04-01,1011.094
2011-04-04,1018.826
2011-04-05,1014.19
2011-04-06,1018.718
2011-04-07,1005.79
2011-04-08,1016.906
2011-04-11,1017.758
2011-04-12,1002.419
2011-04-13,1002.345
2011-04-14,993.178
2011-04-15,987.801
2011-04-18,958.309
2011-04-19,967.336
2011-04-20,1000.457
2011-04-21,1009.316
2011-04-22,1009.316
2011-04-25,1008.588
2011-04-26,1009.977
2011-04-27,1024.915
2011-04-28,1047.061
2011-04-29,1048.38
2011-05-02,1064.314
2011-05-03,1053.099
2011-05-04,1044.045
2011-05-05,1025.527
2011-05-06,1026.66
2011-05-09,1011.56
2011-05-10,1032.892
2011-05-11,1032.293
2011-05-12,1022.435
2011-05-13,1023.092
2011-05-16,1020.845
2011-05-17,1001.512
2011-05-18,1008.195
2011-05-19,1015.335
2011-05-20,1006.531
2011-05-23,974.193
2011-05-24,979.33
2011-05-25,980.266
2011-05-26,980.1
2011-05-27,997.738
2011-05-30,1001.663
2011-05-31,1018.195
2011-06-01,1011.509
2011-06-02,998.438
2011-06-03,1007.815
2011-06-06,1008.138
2011-06-07,1004.377
2011-06-08,988.519
2011-06-09,983.118
2011-06-10,955.17
2011-06-13,956.921
2011-06-14,970.808
2011-06-15,950.428
2011-06-16,925.984
2011-06-17,928.934
2011-06-20,923.411
2011-06-21,937.907
2011-06-22,940.021
2011-06-23,900.385
2011-06-24,900.454
2011-06-27,908.227
2011-06-28,914.766
2011-06-29,938.2
2011-06-30,956.141
2011-07-01,964.077
2011-07-04,969.028
2011-07-05,960.288
2011-07-06,947.581
2011-07-07,957.374
2011-07-08,942.611
2011-07-11,912.08
2011-07-12,907.014
2011-07-13,912.448
2011-07-14,904.522
2011-07-15,901.732
2011-07-18,878.663
2011-07-19,895.574
2011-07-20,902.779
2011-07-21,928.78
2011-07-22,931.497
2011-07-25,928.888
2011-07-26,940.314
2011-07-27,917.899
2011-07-28,898.315
2011-07-29,895.348
2011-08-01,869.829
2011-08-02,863.117
2011-08-03,849.094
2011-08-04,806.009
2011-08-05,800.477
2011-08-08,765.586
2011-08-09,773.719
2011-08-10,742.65
2011-08-11,762.729
2011-08-12,793.891
2011-08-15,813.776
2011-08-16,795.775
2011-08-17,803.029
2011-08-18,753.864
2011-08-19,752.681
2011-08-22,754.232
2011-08-23,759.23
2011-08-24,773.223
2011-08-25,765.128
2011-08-26,759.325
2011-08-29,783.54
2011-08-30,780.783
2011-08-31,804.04
2011-09-01,798.131
2011-09-02,781.036
2011-09-05,744.173
2011-09-06,733.576
2011-09-07,753.651
2011-09-08,756.053
2011-09-09,718.844
2011-09-12,688.76
2011-09-13,690.324
2011-09-14,701.735
2011-09-15,721.706
2011-09-16,732.293
2011-09-19,707.013
2011-09-20,718.43
2011-09-21,710.302
2011-09-22,663.819
2011-09-23,660.728
2011-09-26,672.104
2011-09-27,711.23
2011-09-28,704.937
2011-09-29,713.516
2011-09-30,691.097
2011-10-03,673.234
2011-10-04,655.295
2011-10-05,671.211
2011-10-06,699.202
2011-10-07,718.728
2011-10-10,740.167
2011-10-11,738.967
2011-10-12,761.989
2011-10-13,751.084
2011-10-14,770.028
2011-10-17,751.299
2011-10-18,747.51
2011-10-19,759.219
2011-10-20,741.512
2011-10-21,772.143
2011-10-24,776.841
2011-10-25,775.723
2011-10-26,771.691
2011-10-27,811.831
2011-10-28,810.22
2011-10-31,787.695
2011-11-01,745.3
2011-11-02,753.761
2011-11-03,772.385
2011-11-04,763.674
2011-11-07,760.361
2011-11-08,759.117
2011-11-09,730.14
2011-11-10,725.244
2011-11-11,750.383
2011-11-14,734.502
2011-11-15,719.257
2011-11-16,715.252
2011-11-17,702.311
2011-11-18,697.619
2011-11-21,673.009
2011-11-22,668.72
2011-11-23,652.054
2011-11-24,648.552
2011-11-25,649.018
2011-11-28,683.242
2011-11-29,684.564
2011-11-30,722.351
2011-12-01,717.31
2011-12-02,723.575
2011-12-05,729.151
2011-12-06,723.737
2011-12-07,718.21
2011-12-08,703.846
2011-12-09,719.649
2011-12-12,694.093
2011-12-13,687.689
2011-12-14,669.123
2011-12-15,671.52
2011-12-16,676.788
2011-12-19,672.505
2011-12-20,698.956
2011-12-21,691.472
2011-12-22,694.897
2011-12-23,700.559
2011-12-26,700.559
2011-12-27,708.815
2011-12-28,693.929
2011-12-29,697.596
2011-12-30,708.025
2012-01-02,716.99
2012-01-03,723.468
2012-01-04,709.925
2012-01-05,690.487
2012-01-06,682.656
2012-01-09,681.474
2012-01-10,698.759
2012-01-11,695.099
2012-01-12,705.248
2012-01-13,697.245
2012-01-16,700.881
2012-01-17,711.331
2012-01-18,716.043
2012-01-19,732.163
2012-01-20,735.955
2012-01-23,749.694
2012-01-24,749.343
2012-01-25,748.439
2012-01-26,767.099
2012-01-27,758.875
2012-01-30,745.167
2012-01-31,749.593
2012-02-01,765.136
2012-02-02,765.734
2012-02-03,771.517
2012-02-06,766.011
2012-02-07,774.359
2012-02-08,778.775
2012-02-09,790.293
2012-02-10,769.826
2012-02-13,774.37
2012-02-14,763.494
2012-02-15,760.81
2012-02-16,771.029
2012-02-17,783.442
2012-02-20,795.083
2012-02-21,786.371
2012-02-22,783.476
2012-02-23,786.446
2012-02-24,802.943
2012-02-27,795.833
2012-02-28,792.337
2012-02-29,787.489
2012-03-01,787.528
2012-03-02,787.371
2012-03-05,788.727
2012-03-06,759.706
2012-03-07,765.35
2012-03-08,784.566
2012-03-09,779.171
2012-03-12,780.303
2012-03-13,791.31
2012-03-14,789.06
2012-03-15,792.983
2012-03-16,804.572
2012-03-19,805.551
2012-03-20,802.041
2012-03-21,799.622
2012-03-22,799.482
2012-03-23,802.674
2012-03-26,820.059
2012-03-27,818.036
2012-03-28,813.875
2012-03-29,799.262
2012-03-30,809.354
2012-04-02,813.213
2012-04-03,808.495
2012-04-04,769.425
2012-04-05,766.823
2012-04-06,766.823
2012-04-09,767.263
2012-04-10,754.1
2012-04-11,756.504
2012-04-12,771.938
2012-04-13,751.452
2012-04-16,752.136
2012-04-17,767.544
2012-04-18,758.068
2012-04-19,758.342
2012-04-20,765.985
2012-04-23,743.701
2012-04-24,762.525
2012-04-25,773.925
2012-04-26,773.202
2012-04-27,785.202
2012-04-30,781.504
2012-05-01,780.884
2012-05-02,780.817
2012-05-03,784.835
2012-05-04,763.531
2012-05-07,763.361
2012-05-08,753.984
2012-05-09,748.727
2012-05-10,753.418
2012-05-11,759.891
2012-05-14,734.303
2012-05-15,723.833
2012-05-16,721.235
2012-05-17,711.537
2012-05-18,705.588
2012-05-21,706.73
2012-05-22,718.153
2012-05-23,692.265
2012-05-24,697.52
2012-05-25,692.642
2012-05-28,698.491
2012-05-29,704.636
2012-05-30,682.477
2012-05-31,672.587
2012-06-01,657.425
2012-06-04,662.236
2012-06-05,660.328
2012-06-06,677.599
2012-06-07,687.642
2012-06-08,681.217
2012-06-11,680.257
2012-06-12,674.772
2012-06-13,669.766
2012-06-14,675.66
2012-06-15,685.238
2012-06-18,685.401
2012-06-19,705.275
2012-06-20,714.428
2012-06-21,705.709
2012-06-22,693.519
2012-06-25,682.235
2012-06-26,682.549
2012-06-27,688.969
2012-06-28,687.755
2012-06-29,723.315
2012-07-02,729.425
2012-07-03,743.44
2012-07-04,737.531
2012-07-05,726.295
2012-07-06,715.455
2012-07-09,711.701
2012-07-10,710.475
2012-07-11,708.485
2012-07-12,702.159
2012-07-13,719.647
2012-07-16,722.384
2012-07-17,720.884
2012-07-18,721.475
2012-07-19,729.957
2012-07-20,720.445
2012-07-23,697.588
2012-07-24,692.215
2012-07-25,705.837
2012-07-26,736.782
2012-07-27,746.584
2012-07-30,739.683
2012-07-31,735.788
2012-08-01,742.042
2012-08-02,720.642
2012-08-03,749.843
2012-08-06,751.75
2012-08-07,749.761
2012-08-08,745.65
2012-08-09,746.972
2012-08-10,741.66
2012-08-13,739.396
2012-08-14,742.119
2012-08-15,741.15
2012-08-16,751.605
2012-08-17,751.339
2012-08-20,751.305
2012-08-21,763.788
2012-08-22,755.739
2012-08-23,759.762
2012-08-24,757.49
2012-08-27,760.305
2012-08-28,759.548
2012-08-29,766.381
2012-08-30,757.588
2012-08-31,768.679
2012-09-03,774.465
2012-09-04,770.061
2012-09-05,778.895
2012-09-06,790.301
2012-09-07,803.077
2012-09-10,800.818
2012-09-11,806.555
2012-09-12,813.584
2012-09-13,813.677
2012-09-14,829.641
2012-09-17,828.763
2012-09-18,821.329
2012-09-19,827.9
2012-09-20,821.877
2012-09-21,826.543
2012-09-24,811.312
2012-09-25,820.998
2012-09-26,804.674
2012-09-27,808.33
2012-09-28,798.794
2012-10-01,810.077
2012-10-02,809.027
2012-10-03,805.647
2012-10-04,812.997
2012-10-05,823.14
2012-10-08,811.235
2012-10-09,804.484
2012-10-10,800.874
2012-10-11,808.135
2012-10-12,808.587
2012-10-15,813.047
2012-10-16,826.805
2012-10-17,840.095
2012-10-18,837.596
2012-10-19,835.059
2012-10-22,829.377
2012-10-23,806.198
2012-10-24,810.475
2012-10-25,810.327
2012-10-26,808.647
2012-10-29,806.574
2012-10-30,819.056
2012-10-31,818.643
2012-11-01,822.772
2012-11-02,819.609
2012-11-05,808.9
2012-11-06,821.332
2012-11-07,812.072
2012-11-08,800.343
2012-11-09,801.159
2012-11-12,800.916
2012-11-13,803.524
2012-11-14,803.03
2012-11-15,794.717
2012-11-16,776.855
2012-11-19,790.928
2012-11-20,794.081
2012-11-21,802.301
2012-11-22,811.51
2012-11-23,827.245
2012-11-26,827.211
2012-11-27,828.983
2012-11-28,834.181
2012-11-29,850.728
2012-11-30,849.472
2012-12-03,858.548
2012-12-04,856.384
2012-12-05,860.213
2012-12-06,863.024
2012-12-07,859.72
2012-12-10,859.994
2012-12-11,865.834
2012-12-12,865.9
2012-12-13,870.119
2012-12-14,872.499
2012-12-17,874.493
2012-12-18,885.979
2012-12-19,896.739
2012-12-20,899.362
2012-12-21,889.641
2012-12-24,894.227
2012-12-25,894.227
2012-12-26,896.056
2012-12-27,895.891
2012-12-28,890.987
2012-12-31,892.539
2013-01-01,892.539
2013-01-02,910.523
2013-01-03,904.043
2013-01-04,903.829
2013-01-07,901.441
2013-01-08,897.799
2013-01-09,900.056
2013-01-10,915.621
2013-01-11,927.785
2013-01-14,924.334
2013-01-15,924.5
2013-01-16,919.251
2013-01-17,930.373
2013-01-18,928.399
2013-01-21,927.385
2013-01-22,929.694
2013-01-23,928.285
2013-01-24,937.972
2013-01-25,950.005
2013-01-28,940.371
2013-01-29,940.444
2013-01-30,946.092
2013-01-31,940.965
2013-02-01,964.567
2013-02-04,941.019
2013-02-05,935.942
2013-02-06,936.463
2013-02-07,922.134
2013-02-08,925.836
2013-02-11,920.768
2013-02-12,926.699
2013-02-13,930.569
2013-02-14,926.912
2013-02-15,931.191
2013-02-18,934.011
2013-02-19,949.792
2013-02-20,945.709
2013-02-21,911.703
2013-02-22,916.533
2013-02-25,915.637
2013-02-26,896.171
2013-02-27,903.58
2013-02-28,915.228
2013-03-01,913.036
2013-03-04,913.608
2013-03-05,934.729
2013-03-06,932.869
2013-03-07,940.465
2013-03-08,940.339
2013-03-11,942.923
2013-03-12,947.601
2013-03-13,947.761
2013-03-14,957.628
2013-03-15,966.589
2013-03-18,963.588
2013-03-19,956.385
2013-03-20,968.192
2013-03-21,961.052
2013-03-22,969.283
2013-03-25,954.945
2013-03-26,960.988
2013-03-27,942.753
2013-03-28,955.497
2013-03-29,955.497
2013-04-01,955.943
2013-04-02,964.822
2013-04-03,965.334
2013-04-04,954.964
2013-04-05,949.614
2013-04-08,954.912
2013-04-09,957.644
2013-04-10,973.785
2013-04-11,988.08
2013-04-12,982.45
2013-04-15,976.776
2013-04-16,975.211
2013-04-17,956.789
2013-04-18,956.279
2013-04-19,956.419
2013-04-22,956.408
2013-04-23,980.739
2013-04-24,986.818
2013-04-25,1005.234
2013-04-26,998.878
2013-04-29,1001.076
2013-04-30,1001.325
2013-05-01,1002.008
2013-05-02,999.273
2013-05-03,1006.492
2013-05-06,1004.673
2013-05-07,1007.06
2013-05-08,1014.777
2013-05-09,1011.37
2013-05-10,1011.393
2013-05-13,1013.105
2013-05-14,1019.457
2013-05-15,1015.308
2013-05-16,1016.922
2013-05-17,1009.281
2013-05-20,1018.694
2013-05-21,1024.941
2013-05-22,1028.413
2013-05-23,1006.569
2013-05-24,1003.012
2013-05-27,1009.771
2013-05-28,1024.415
2013-05-29,1023.001
2013-05-30,1034.455
2013-05-31,1018.397
2013-06-03,1011.253
2013-06-04,1015.906
2013-06-05,1001.964
2013-06-06,1011.128
2013-06-07,1033.606
2013-06-10,1027.224
2013-06-11,1031.731
2013-06-12,1033.167
2013-06-13,1034.346
2013-06-14,1037.997
2013-06-17,1058.471
2013-06-18,1064.324
2013-06-19,1058.14
2013-06-20,1011.699
2013-06-21,995.557
2013-06-24,968.706
2013-06-25,977.007
2013-06-26,987.078
2013-06-27,1009.216
2013-06-28,1008.612
2013-07-01,1021.181
2013-07-02,1029.169
2013-07-03,1031.318
2013-07-04,1034.772
2013-07-05,1021.864
2013-07-08,1041.417
2013-07-09,1042.978
2013-07-10,1048.647
2013-07-11,1069.127
2013-07-12,1065.19
2013-07-15,1075.077
2013-07-16,1071.873
2013-07-17,1069.282
2013-07-18,1090.831
2013-07-19,1101.975
2013-07-22,1126.133
2013-07-23,1127.608
2013-07-24,1150.32
2013-07-25,1141.858
2013-07-26,1138.556
2013-07-29,1147.705
2013-07-30,1154.219
2013-07-31,1151.895
2013-08-01,1167.414
2013-08-02,1162.829
2013-08-05,1159.773
2013-08-06,1180.183
2013-08-07,1178.317
2013-08-08,1189.269
2013-08-09,1227.819
2013-08-12,1224.925
2013-08-13,1225.95
2013-08-14,1228.803
2013-08-15,1214.658
2013-08-16,1218.615
2013-08-19,1218.769
2013-08-20,1216.006
2013-08-21,1217.262
2013-08-22,1226.252
2013-08-23,1235.394
2013-08-26,1233.293
2013-08-27,1210.923
2013-08-28,1198.333
2013-08-29,1196.79
2013-08-30,1175.131
2013-09-02,1190.332
2013-09-03,1186.969
2013-09-04,1190.963
2013-09-05,1188.101
2013-09-06,1194.486
2013-09-09,1197.328
2013-09-10,1218.082
2013-09-11,1223.149
2013-09-12,1225.195
2013-09-13,1231.733
2013-09-16,1247.748
2013-09-17,1248.291
2013-09-18,1254.75
2013-09-19,1276.989
2013-09-20,1280.318
2013-09-23,1272.744
2013-09-24,1279.806
2013-09-25,1280.081
2013-09-26,1260.226
2013-09-27,1273.46
2013-09-30,1270.302
2013-10-01,1278.341
2013-10-02,1282.665
2013-10-03,1278.311
2013-10-04,1276.51
2013-10-07,1267.466
2013-10-08,1268.598
2013-10-09,1246.41
2013-10-10,1257.108
2013-10-11,1263.402
2013-10-14,1261.654
2013-10-15,1268.449
2013-10-16,1274.982
2013-10-17,1265.711
2013-10-18,1276.914
2013-10-21,1270.785
2013-10-22,1298.155
2013-10-23,1307.128
2013-10-24,1317.167
2013-10-25,1314.75
2013-10-28,1313.547
2013-10-29,1312.154
2013-10-30,1308.073
2013-10-31,1309.159
2013-11-01,1297.273
2013-11-04,1306.308
2013-11-05,1309.341
2013-11-06,1342.105
2013-11-07,1326.627
2013-11-08,1330.956
2013-11-11,1342.242
2013-11-12,1343.338
2013-11-13,1337.008
2013-11-14,1355.256
2013-11-15,1352.752
2013-11-18,1350.927
2013-11-19,1361.623
2013-11-20,1339.721
2013-11-21,1344.322
2013-11-22,1347.759
2013-11-25,1347.05
2013-11-26,1346.964
2013-11-27,1348.376
2013-11-28,1353.039
2013-11-29,1352.425
2013-12-02,1345.624
2013-12-03,1331.519
2013-12-04,1314.516
2013-12-05,1318.898
2013-12-06,1331.663
2013-12-09,1330.983
2013-12-10,1333.127
2013-12-11,1327.599
2013-12-12,1317.582
2013-12-13,1313.397
2013-12-16,1319.757
2013-12-17,1315.452
2013-12-18,1327.887
2013-12-19,1329.504
2013-12-20,1338.157
2013-12-23,1350.843
2013-12-24,1353.848
2013-12-25,1353.848
2013-12-26,1356.374
2013-12-27,1369.841
2013-12-30,1376.188
2013-12-31,1374.904
2014-01-01,1374.904
2014-01-02,1358.66
2014-01-03,1363.715
2014-01-06,1373.706
2014-01-07,1378.6
2014-01-08,1388.294
2014-01-09,1391.3
2014-01-10,1401.7
2014-01-13,1402.997
2014-01-14,1417.263
2014-01-15,1409.938
2014-01-16,1412.885
2014-01-17,1408.798
2014-01-20,1408.492
2014-01-21,1365.501
2014-01-22,1358.016
2014-01-23,1369.956
2014-01-24,1338.691
2014-01-27,1325.579
2014-01-28,1337.744
2014-01-29,1336.754
2014-01-30,1330.81
2014-01-31,1319.217
2014-02-03,1305.526
2014-02-04,1290.248
2014-02-05,1295.701
2014-02-06,1319.51
2014-02-07,1319.935
2014-02-10,1325.38
2014-02-11,1338.139
2014-02-12,1329.596
2014-02-13,1343.694
2014-02-14,1346.048
2014-02-17,1352.444
2014-02-18,1357.302
2014-02-19,1346.677
2014-02-20,1328.916
2014-02-21,1340.256
2014-02-24,1342.227
2014-02-25,1340.619
2014-02-26,1330.249
2014-02-27,1323.308
2014-02-28,1345.023
2014-03-03,1322.594
2014-03-04,1344.03
2014-03-05,1344.945
2014-03-06,1359.813
2014-03-07,1352.095
2014-03-10,1349.001
2014-03-11,1350.546
2014-03-12,1347.391
2014-03-13,1334.508
2014-03-14,1320.502
2014-03-17,1331.182
2014-03-18,1334.144
2014-03-19,1331.603
2014-03-20,1313.345
2014-03-21,1313.286
2014-03-24,1302.249
2014-03-25,1311.749
2014-03-26,1325.39
2014-03-27,1320.866
2014-03-28,1332.102
2014-03-31,1338.932
2014-04-01,1355.765
2014-04-02,1354.718
2014-04-03,1338.61
2014-04-04,1332.456
2014-04-07,1325.513
2014-04-08,1317.249
2014-04-09,1326.988
2014-04-10,1329.958
2014-04-11,1309.397
2014-04-14,1296.095
2014-04-15,1287.011
2014-04-16,1303.808
2014-04-17,1323.294
2014-04-18,1323.294
2014-04-21,1320.281
2014-04-22,1338.216
2014-04-23,1344.658
2014-04-24,1350.383
2014-04-25,1343.489
2014-04-28,1339.964
2014-04-29,1353.209
2014-04-30,1358.827
2014-05-01,1358.827
2014-05-02,1359.966
2014-05-05,1358.087
2014-05-06,1379.697
2014-05-07,1378.814
2014-05-08,1378.795
2014-05-09,1366.168
2014-05-12,1382.021
2014-05-13,1386.034
2014-05-14,1389.932
2014-05-15,1373.373
2014-05-16,1365.297
2014-05-19,1377.767
2014-05-20,1382.686
2014-05-21,1385.484
2014-05-22,1382.68
2014-05-23,1390.151
2014-05-26,1400.136
2014-05-27,1399.745
2014-05-28,1402.559
2014-05-29,1403.878
2014-05-30,1411.706
2014-06-02,1404.807
2014-06-03,1404.161
2014-06-04,1403.705
2014-06-05,1404.93
2014-06-06,1419.447
2014-06-09,1420.567
2014-06-10,1413.988
2014-06-11,1405.032
2014-06-12,1410.068
2014-06-13,1406.043
2014-06-16,1410.254
2014-06-17,1418.84
2014-06-18,1417.969
2014-06-19,1426.344
2014-06-20,1413.952
2014-06-23,1408.207
2014-06-24,1420.996
2014-06-25,1413.677
2014-06-26,1405.534
2014-06-27,1405.817
2014-06-30,1418.471
2014-07-01,1421.105
2014-07-02,1410.146
2014-07-03,1413.553
2014-07-04,1406.497
2014-07-07,1387.914
2014-07-08,1371.281
2014-07-09,1374.648
2014-07-10,1319.56
2014-07-11,1308.588
2014-07-14,1322.771
2014-07-15,1309.954
2014-07-16,1325.412
2014-07-17,1309.956
2014-07-18,1322.862
2014-07-21,1324.281
2014-07-22,1320.723
2014-07-23,1321.185
2014-07-24,1329.597
2014-07-25,1306.334
2014-07-28,1303.567
2014-07-29,1310.911
2014-07-30,1303.691
2014-07-31,1292.171
2014-08-01,1286.058
2014-08-04,1276.767
2014-08-05,1275.055
2014-08-06,1267.223
2014-08-07,1262.44
2014-08-08,1257.57
2014-08-11,1274.77
2014-08-12,1261.474
2014-08-13,1264.773
2014-08-14,1263.709
2014-08-15,1262.002
2014-08-18,1269.48
2014-08-19,1276.242
2014-08-20,1278.061
2014-08-21,1290.571
2014-08-22,1285.759
2014-08-25,1288.609
2014-08-26,1299.854
2014-08-27,1301.072
2014-08-28,1294.498
2014-08-29,1297.386
2014-09-01,1292.987
2014-09-02,1291.034
2014-09-03,1303.355
2014-09-04,1288.722
2014-09-05,1278.748
2014-09-08,1279.765
2014-09-09,1271.234
2014-09-10,1262.718
2014-09-11,1264.295
2014-09-12,1261.957
2014-09-15,1255.585
2014-09-16,1249.753
2014-09-17,1252.039
2014-09-18,1261.373
2014-09-19,1257.032
2014-09-22,1250.422
2014-09-23,1231.89
2014-09-24,1227.505
2014-09-25,1215.512
2014-09-26,1210.237
2014-09-29,1214.626
2014-09-30,1217.537
2014-10-01,1197.555
2014-10-02,1183.357
2014-10-03,1183.226
2014-10-06,1195.266
2014-10-07,1186.046
2014-10-08,1186.324
2014-10-09,1175.048
2014-10-10,1154.663
2014-10-13,1150.833
2014-10-14,1145.52
2014-10-15,1112.854
2014-10-16,1098.044
2014-10-17,1124.462
2014-10-20,1128.801
2014-10-21,1151.553
2014-10-22,1153.116
2014-10-23,1156.113
2014-10-24,1155.6
2014-10-27,1158.163
2014-10-28,1177.459
2014-10-29,1167.362
2014-10-30,1167.247
2014-10-31,1171.2
2014-11-03,1158.477
2014-11-04,1162.904
2014-11-05,1170.514
2014-11-06,1179.61
2014-11-07,1181.152
2014-11-10,1218.957
2014-11-11,1215.635
2014-11-12,1214.94
2014-11-13,1217.287
2014-11-14,1233.879
2014-11-17,1232.39
2014-11-18,1247.952
2014-11-19,1251.058
2014-11-20,1249.601
2014-11-21,1241.592
2014-11-24,1238.725
2014-11-25,1243.159
2014-11-26,1258.593
2014-11-27,1267.127
2014-11-28,1262.753
2014-12-01,1269.208
2014-12-02,1269.523
2014-12-03,1267.646
2014-12-04,1273.63
2014-12-05,1273.058
2014-12-08,1268.106
2014-12-09,1261.5
2014-12-10,1264.963
2014-12-11,1261.098
2014-12-12,1246.567
2014-12-15,1217.984
2014-12-16,1242.043
2014-12-17,1226.507
2014-12-18,1243.711
2014-12-19,1249.147
2014-12-22,1259.662
2014-12-23,1261.177
2014-12-24,1263.689
2014-12-25,1263.689
2014-12-26,1261.719
2014-12-29,1258.211
2014-12-30,1247.139
2014-12-31,1247.187
2015-01-01,1247.187
2015-01-02,1233.249
2015-01-05,1200.516
2015-01-06,1191.16
2015-01-07,1162.645
2015-01-08,1178.158
2015-01-09,1181.623
2015-01-12,1180.391
2015-01-13,1188.02
2015-01-14,1186.732
2015-01-15,1148.258
2015-01-16,1156.46
2015-01-19,1178.532
2015-01-20,1166.823
2015-01-21,1174.677
2015-01-22,1165.781
2015-01-23,1156.792
2015-01-26,1168.683
2015-01-27,1176.37
2015-01-28,1172.36
2015-01-29,1174.531
2015-01-30,1164.555
2015-02-02,1163.49
2015-02-03,1185.646
2015-02-04,1187.022
2015-02-05,1187.449
2015-02-06,1183.634
2015-02-09,1172.179
2015-02-10,1183.603
2015-02-11,1199.342
2015-02-12,1215.488
2015-02-13,1223.622
2015-02-16,1224.957
2015-02-17,1220.647
2015-02-18,1229.568
2015-02-19,1241.286
2015-02-20,1234.655
2015-02-23,1244.593
2015-02-24,1244.275
2015-02-25,1255.821
2015-02-26,1239.448
2015-02-27,1242.833
2015-03-02,1249.088
2015-03-03,1239.187
2015-03-04,1233.269
2015-03-05,1245.312
2015-03-06,1233.745
2015-03-09,1238.919
2015-03-10,1215.986
2015-03-11,1216.742
2015-03-12,1233.251
2015-03-13,1218.745
2015-03-16,1235.088
2015-03-17,1225.788
2015-03-18,1235.342
2015-03-19,1231.331
2015-03-20,1262.364
2015-03-23,1270.042
2015-03-24,1281.929
2015-03-25,1283.036
2015-03-26,1272.764
2015-03-27,1272.691
2015-03-30,1282.776
2015-03-31,1255.368
2015-04-01,1258.941
2015-04-02,1284.116
2015-04-03,1284.116
2015-04-06,1301.934
2015-04-07,1302.495
2015-04-08,1289.903
2015-04-09,1290.045
2015-04-10,1295.33
2015-04-13,1298.749
2015-04-14,1305.7
2015-04-15,1290.561
2015-04-16,1284.376
2015-04-17,1265.501
2015-04-20,1278.714
2015-04-21,1291.748
2015-04-22,1279.616
2015-04-23,1280.961
2015-04-24,1295.682
2015-04-27,1303.668
2015-04-28,1293.745
2015-04-29,1284.57
2015-04-30,1298.353
2015-05-01,1300.322
2015-05-04,1306.978
2015-05-05,1289.417
2015-05-06,1294.768
2015-05-07,1287.174
2015-05-08,1311.001
2015-05-11,1306.424
