Date,GERMANY LARGE GROWTH Large Cap
2005-11-10,551.618
2005-11-11,559.006
2005-11-14,559.504
2005-11-15,561.486
2005-11-16,554.924
2005-11-17,558.944
2005-11-18,559.787
2005-11-21,566.468
2005-11-22,566.495
2005-11-23,571.913
2005-11-24,572.8
2005-11-25,572.726
2005-11-28,573.893
2005-11-29,578.378
2005-11-30,582.679
2005-12-01,586.766
2005-12-02,588.821
2005-12-05,587.631
2005-12-06,590.713
2005-12-07,582.831
2005-12-08,591.457
2005-12-09,588.842
2005-12-12,595.831
2005-12-13,596.735
2005-12-14,600.492
2005-12-15,599.889
2005-12-16,606.324
2005-12-19,604.713
2005-12-20,599.267
2005-12-21,602.399
2005-12-22,605.487
2005-12-23,606.835
2005-12-26,606.835
2005-12-27,609.496
2005-12-28,611.443
2005-12-29,608.424
2005-12-30,602.213
2006-01-02,605.352
2006-01-03,613.208
2006-01-04,621.121
2006-01-05,624.989
2006-01-06,628.009
2006-01-09,625.121
2006-01-10,617.699
2006-01-11,617.404
2006-01-12,615.374
2006-01-13,615.365
2006-01-16,626.785
2006-01-17,620.051
2006-01-18,617.676
2006-01-19,618.955
2006-01-20,608.206
2006-01-23,617.795
2006-01-24,616.289
2006-01-25,637.399
2006-01-26,643.41
2006-01-27,646.352
2006-01-30,645.152
2006-01-31,655.048
2006-02-01,662.042
2006-02-02,653.043
2006-02-03,646.951
2006-02-06,643.929
2006-02-07,640.371
2006-02-08,639.949
2006-02-09,646.956
2006-02-10,638.929
2006-02-13,638.265
2006-02-14,638.111
2006-02-15,642.997
2006-02-16,647.964
2006-02-17,649.61
2006-02-20,653.827
2006-02-21,653.245
2006-02-22,663.151
2006-02-23,663.341
2006-02-24,665.294
2006-02-27,670.228
2006-02-28,659.921
2006-03-01,665.753
2006-03-02,663.532
2006-03-03,660.99
2006-03-06,661.038
2006-03-07,653.049
2006-03-08,650.346
2006-03-09,658.862
2006-03-10,661.386
2006-03-13,680.968
2006-03-14,685.873
2006-03-15,688.368
2006-03-16,697.432
2006-03-17,697.094
2006-03-20,699.978
2006-03-21,694.903
2006-03-22,694.087
2006-03-23,692.428
2006-03-24,696.68
2006-03-27,688.105
2006-03-28,687.411
2006-03-29,682.712
2006-03-30,702.395
2006-03-31,704.557
2006-04-03,709.706
2006-04-04,714.37
2006-04-05,713.553
2006-04-06,718.775
2006-04-07,707.097
2006-04-10,715.398
2006-04-11,706.915
2006-04-12,708.242
2006-04-13,710.755
2006-04-14,710.755
2006-04-17,722.044
2006-04-18,720.4
2006-04-19,732.557
2006-04-20,736.438
2006-04-21,741.877
2006-04-24,738.697
2006-04-25,738.323
2006-04-26,737.521
2006-04-27,737.953
2006-04-28,735.068
2006-05-01,736.352
2006-05-02,743.64
2006-05-03,733.59
2006-05-04,748.348
2006-05-05,754.968
2006-05-08,754.114
2006-05-09,756.397
2006-05-10,755.194
2006-05-11,748.63
2006-05-12,736.743
2006-05-15,733.899
2006-05-16,735.583
2006-05-17,711.497
2006-05-18,717.114
2006-05-19,711.198
2006-05-22,709.999
2006-05-23,726.645
2006-05-24,711.725
2006-05-25,727.265
2006-05-26,733.12
2006-05-29,729.347
2006-05-30,724.401
2006-05-31,725.707
2006-06-01,724.74
2006-06-02,726.274
2006-06-05,717.525
2006-06-06,699.211
2006-06-07,703.083
2006-06-08,677.001
2006-06-09,685.426
2006-06-12,674.868
2006-06-13,666.706
2006-06-14,668.532
2006-06-15,683.031
2006-06-16,681.113
2006-06-19,693.499
2006-06-20,702.826
2006-06-21,707.83
2006-06-22,703.235
2006-06-23,699.817
2006-06-26,695.731
2006-06-27,690.967
2006-06-28,686.243
2006-06-29,700.225
2006-06-30,724.858
2006-07-03,728.861
2006-07-04,730.49
2006-07-05,714.306
2006-07-06,725.189
2006-07-07,724.922
2006-07-10,721.412
2006-07-11,709.624
2006-07-12,708.019
2006-07-13,691.646
2006-07-14,676.479
2006-07-17,670.334
2006-07-18,666.18
2006-07-19,682.157
2006-07-20,685.819
2006-07-21,674.944
2006-07-24,683.915
2006-07-25,683.699
2006-07-26,684.491
2006-07-27,693.235
2006-07-28,699.3
2006-07-31,699.224
2006-08-01,690.302
2006-08-02,703.355
2006-08-03,696.174
2006-08-04,709.609
2006-08-07,694.932
2006-08-08,694.124
2006-08-09,705.903
2006-08-10,694.123
2006-08-11,695.009
2006-08-14,702.993
2006-08-15,719.88
2006-08-16,730.563
2006-08-17,731.455
2006-08-18,726.946
2006-08-21,729.585
2006-08-22,727.612
2006-08-23,720.316
2006-08-24,723.475
2006-08-25,718.158
2006-08-28,727.163
2006-08-29,724.419
2006-08-30,733.837
2006-08-31,728.193
2006-09-01,728.79
2006-09-04,738.105
2006-09-05,732.412
2006-09-06,721.623
2006-09-07,712.869
2006-09-08,710.61
2006-09-11,710.245
2006-09-12,723.293
2006-09-13,727.482
2006-09-14,729.883
2006-09-15,732.21
2006-09-18,735.778
2006-09-19,731.255
2006-09-20,738.57
2006-09-21,738.14
2006-09-22,733.365
2006-09-25,730.363
2006-09-26,738.4
2006-09-27,749.225
2006-09-28,751.67
2006-09-29,749.759
2006-10-02,752.067
2006-10-03,749.127
2006-10-04,751.868
2006-10-05,758.313
2006-10-06,754.831
2006-10-09,755.516
2006-10-10,751.352
2006-10-11,750.24
2006-10-12,752.632
2006-10-13,751.162
2006-10-16,754.206
2006-10-17,750.247
2006-10-18,754.838
2006-10-19,757.82
2006-10-20,764.197
2006-10-23,764.091
2006-10-24,763.669
2006-10-25,764.537
2006-10-26,769.558
2006-10-27,767.818
2006-10-30,766.937
2006-10-31,767.543
2006-11-01,768.178
2006-11-02,759.752
2006-11-03,757.861
2006-11-06,767.231
2006-11-07,778.4
2006-11-08,776.744
2006-11-09,787.984
2006-11-10,794.55
2006-11-13,792.553
2006-11-14,791.751
2006-11-15,797.446
2006-11-16,800.048
2006-11-17,800.984
2006-11-20,806.193
2006-11-21,809.152
2006-11-22,814.836
2006-11-23,819.162
2006-11-24,826.795
2006-11-27,815.333
2006-11-28,810.162
2006-11-29,816.892
2006-11-30,819.398
2006-12-01,816.193
2006-12-04,823.154
2006-12-05,834.874
2006-12-06,831.778
2006-12-07,835.229
2006-12-08,839.914
2006-12-11,836.869
2006-12-12,839.757
2006-12-13,842.719
2006-12-14,842.209
2006-12-15,841.402
2006-12-18,839.427
2006-12-19,839.425
2006-12-20,841.717
2006-12-21,838.482
2006-12-22,828.878
2006-12-25,828.878
2006-12-26,827.586
2006-12-27,839.432
2006-12-28,841.6
2006-12-29,843.812
2007-01-01,843.812
2007-01-02,861.82
2007-01-03,854.51
2007-01-04,844.031
2007-01-05,829.442
2007-01-08,835.347
2007-01-09,838.964
2007-01-10,832.47
2007-01-11,843.274
2007-01-12,840.904
2007-01-15,845.678
2007-01-16,843.617
2007-01-17,842.949
2007-01-18,842.26
2007-01-19,846.232
2007-01-22,840.416
2007-01-23,844.644
2007-01-24,842.065
2007-01-25,851.566
2007-01-26,843.918
2007-01-29,849.749
2007-01-30,862.735
2007-01-31,862.211
2007-02-01,870.851
2007-02-02,867.505
2007-02-05,862.139
2007-02-06,858.508
2007-02-07,870.743
2007-02-08,866.149
2007-02-09,867.231
2007-02-12,860.895
2007-02-13,869.494
2007-02-14,880.511
2007-02-15,879.451
2007-02-16,877.78
2007-02-19,881.692
2007-02-20,879.792
2007-02-21,873.692
2007-02-22,873.367
2007-02-23,875.618
2007-02-26,877.457
2007-02-27,860.705
2007-02-28,847.646
2007-03-01,840.954
2007-03-02,839.432
2007-03-05,826.942
2007-03-06,834.126
2007-03-07,838.169
2007-03-08,849.766
2007-03-09,847.66
2007-03-12,853.069
2007-03-13,843.076
2007-03-14,826.082
2007-03-15,844.152
2007-03-16,847.947
2007-03-19,855.857
2007-03-20,859.958
2007-03-21,861.034
2007-03-22,881.051
2007-03-23,876.633
2007-03-26,871.917
2007-03-27,873.898
2007-03-28,869.537
2007-03-29,874.435
2007-03-30,876.369
2007-04-02,881.204
2007-04-03,892.943
2007-04-04,899.562
2007-04-05,907.848
2007-04-06,907.848
2007-04-09,903.119
2007-04-10,919.926
2007-04-11,916.559
2007-04-12,915.073
2007-04-13,928.127
2007-04-16,950.467
2007-04-17,952.928
2007-04-18,943.656
2007-04-19,943.482
2007-04-20,958.028
2007-04-23,959.809
2007-04-24,950.61
2007-04-25,956.662
2007-04-26,956.1
2007-04-27,957.415
2007-04-30,957.411
2007-05-01,953.833
2007-05-02,960.579
2007-05-03,962.164
2007-05-04,961.702
2007-05-07,965.377
2007-05-08,947.02
2007-05-09,956.295
2007-05-10,943.501
2007-05-11,952.519
2007-05-14,951.756
2007-05-15,959.434
2007-05-16,955.402
2007-05-17,951.636
2007-05-18,970.701
2007-05-21,967.093
2007-05-22,972.257
2007-05-23,979.956
2007-05-24,980.284
2007-05-25,987.658
2007-05-28,987.658
2007-05-29,995.535
2007-05-30,986.603
2007-05-31,1000.0
2007-06-01,1007.291
2007-06-04,1014.516
2007-06-05,1014.005
2007-06-06,988.096
2007-06-07,971.351
2007-06-08,959.819
2007-06-11,973.612
2007-06-12,971.204
2007-06-13,972.693
2007-06-14,995.722
2007-06-15,1026.271
2007-06-18,1028.324
2007-06-19,1031.084
2007-06-20,1035.755
2007-06-21,1019.928
2007-06-22,1019.728
2007-06-25,1018.991
2007-06-26,1008.404
2007-06-27,1000.02
2007-06-28,1020.591
2007-06-29,1035.031
2007-07-02,1040.92
2007-07-03,1055.03
2007-07-04,1062.015
2007-07-05,1054.46
2007-07-06,1062.307
2007-07-09,1067.188
2007-07-10,1056.778
2007-07-11,1053.475
2007-07-12,1077.85
2007-07-13,1082.768
2007-07-16,1081.804
2007-07-17,1074.145
2007-07-18,1058.201
2007-07-19,1080.101
2007-07-20,1065.201
2007-07-23,1074.007
2007-07-24,1059.081
2007-07-25,1028.297
2007-07-26,999.358
2007-07-27,988.112
2007-07-30,999.267
2007-07-31,1008.294
2007-08-01,994.73
2007-08-02,997.662
2007-08-03,991.855
2007-08-06,1001.433
2007-08-07,1003.19
2007-08-08,1021.495
2007-08-09,997.441
2007-08-10,983.242
2007-08-13,987.876
2007-08-14,977.911
2007-08-15,974.502
2007-08-16,940.86
2007-08-17,960.39
2007-08-20,963.379
2007-08-21,971.644
2007-08-22,980.951
2007-08-23,990.369
2007-08-24,997.869
2007-08-27,992.755
2007-08-28,984.765
2007-08-29,985.5
2007-08-30,1000.744
2007-08-31,1016.319
2007-09-03,1012.409
2007-09-04,1018.691
2007-09-05,1006.048
2007-09-06,1013.038
2007-09-07,991.202
2007-09-10,983.986
2007-09-11,1000.761
2007-09-12,1008.008
2007-09-13,1019.594
2007-09-14,1011.557
2007-09-17,1010.327
2007-09-18,1025.508
2007-09-19,1057.665
2007-09-20,1069.163
2007-09-21,1076.578
2007-09-24,1078.489
2007-09-25,1075.354
2007-09-26,1077.563
2007-09-27,1084.037
2007-09-28,1087.725
2007-10-01,1101.993
2007-10-02,1096.467
2007-10-03,1097.469
2007-10-04,1093.541
2007-10-05,1106.632
2007-10-08,1094.928
2007-10-09,1096.957
2007-10-10,1104.858
2007-10-11,1119.726
2007-10-12,1118.409
2007-10-15,1109.494
2007-10-16,1098.878
2007-10-17,1111.421
2007-10-18,1108.43
2007-10-19,1104.791
2007-10-22,1082.544
2007-10-23,1099.879
2007-10-24,1094.53
2007-10-25,1112.75
2007-10-26,1123.612
2007-10-29,1135.992
2007-10-30,1128.105
2007-10-31,1135.917
2007-11-01,1116.445
2007-11-02,1122.689
2007-11-05,1120.996
2007-11-06,1131.734
2007-11-07,1140.454
2007-11-08,1152.949
2007-11-09,1152.827
2007-11-12,1128.406
2007-11-13,1128.78
2007-11-14,1131.753
2007-11-15,1106.865
2007-11-16,1101.799
2007-11-19,1087.034
2007-11-20,1120.059
2007-11-21,1110.146
2007-11-22,1117.843
2007-11-23,1121.772
2007-11-26,1121.118
2007-11-27,1117.077
2007-11-28,1136.449
2007-11-29,1144.3
2007-11-30,1151.506
2007-12-03,1143.525
2007-12-04,1151.995
2007-12-05,1167.749
2007-12-06,1166.363
2007-12-07,1171.147
2007-12-10,1176.953
2007-12-11,1172.593
2007-12-12,1183.996
2007-12-13,1160.906
2007-12-14,1151.285
2007-12-17,1126.866
2007-12-18,1134.036
2007-12-19,1133.553
2007-12-20,1136.515
2007-12-21,1160.414
2007-12-24,1162.998
2007-12-25,1162.998
2007-12-26,1170.991
2007-12-27,1177.064
2007-12-28,1193.868
2007-12-31,1187.048
2008-01-01,1187.048
2008-01-02,1175.56
2008-01-03,1169.443
2008-01-04,1161.353
2008-01-07,1157.006
2008-01-08,1168.972
2008-01-09,1153.144
2008-01-10,1146.337
2008-01-11,1147.465
2008-01-14,1158.084
2008-01-15,1138.455
2008-01-16,1105.489
2008-01-17,1101.892
2008-01-18,1090.361
2008-01-21,1000.738
2008-01-22,1008.502
2008-01-23,958.347
2008-01-24,1017.314
2008-01-25,1020.713
2008-01-28,1025.277
2008-01-29,1037.284
2008-01-30,1031.693
2008-01-31,1033.108
2008-02-01,1052.18
2008-02-04,1061.642
2008-02-05,1014.847
2008-02-06,1029.286
2008-02-07,996.62
2008-02-08,1004.117
2008-02-11,1005.261
2008-02-12,1050.464
2008-02-13,1048.793
2008-02-14,1052.042
2008-02-15,1033.303
2008-02-18,1047.049
2008-02-19,1058.405
2008-02-20,1037.836
2008-02-21,1043.014
2008-02-22,1033.546
2008-02-25,1042.526
2008-02-26,1055.812
2008-02-27,1073.75
2008-02-28,1053.244
2008-02-29,1036.15
2008-03-03,1032.161
2008-03-04,1013.069
2008-03-05,1038.81
2008-03-06,1035.302
2008-03-07,1022.11
2008-03-10,1014.004
2008-03-11,1024.948
2008-03-12,1042.98
2008-03-13,1037.061
2008-03-14,1032.979
2008-03-17,995.998
2008-03-18,1030.435
2008-03-19,1017.767
2008-03-20,991.664
2008-03-21,991.664
2008-03-24,990.249
2008-03-25,1025.55
2008-03-26,1032.224
2008-03-27,1046.754
2008-03-28,1034.953
2008-03-31,1038.71
2008-04-01,1043.106
2008-04-02,1046.066
2008-04-03,1048.669
2008-04-04,1060.975
2008-04-07,1068.101
2008-04-08,1061.567
2008-04-09,1062.577
2008-04-10,1059.075
2008-04-11,1045.022
2008-04-14,1041.84
2008-04-15,1045.893
2008-04-16,1069.627
2008-04-17,1063.806
2008-04-18,1073.785
2008-04-21,1083.16
2008-04-22,1082.512
2008-04-23,1092.933
2008-04-24,1087.35
2008-04-25,1095.289
2008-04-28,1094.402
2008-04-29,1090.298
2008-04-30,1100.541
2008-05-01,1092.165
2008-05-02,1099.968
2008-05-05,1107.277
2008-05-06,1105.433
2008-05-07,1100.132
2008-05-08,1102.722
2008-05-09,1091.737
2008-05-12,1102.531
2008-05-13,1110.172
2008-05-14,1111.808
2008-05-15,1113.892
2008-05-16,1133.255
2008-05-19,1144.4
2008-05-20,1134.844
2008-05-21,1139.542
2008-05-22,1137.847
2008-05-23,1117.272
2008-05-26,1121.918
2008-05-27,1120.239
2008-05-28,1126.974
2008-05-29,1126.095
2008-05-30,1133.088
2008-06-02,1119.125
2008-06-03,1115.335
2008-06-04,1104.926
2008-06-05,1109.23
2008-06-06,1105.982
2008-06-09,1110.767
2008-06-10,1088.372
2008-06-11,1070.261
2008-06-12,1067.32
2008-06-13,1066.527
2008-06-16,1069.249
2008-06-17,1082.261
2008-06-18,1076.025
2008-06-19,1077.885
2008-06-20,1059.51
2008-06-23,1055.552
2008-06-24,1053.376
2008-06-25,1065.148
2008-06-26,1055.548
2008-06-27,1058.204
2008-06-30,1061.452
2008-07-01,1048.15
2008-07-02,1048.473
2008-07-03,1043.417
2008-07-04,1029.992
2008-07-07,1053.64
2008-07-08,1034.925
2008-07-09,1051.543
2008-07-10,1041.178
2008-07-11,1024.683
2008-07-14,1037.633
2008-07-15,1032.438
2008-07-16,1041.01
2008-07-17,1050.633
2008-07-18,1054.565
2008-07-21,1061.198
2008-07-22,1070.817
2008-07-23,1068.097
2008-07-24,1057.622
2008-07-25,1067.658
2008-07-28,1065.586
2008-07-29,1066.157
2008-07-30,1075.665
2008-07-31,1084.486
2008-08-01,1065.264
2008-08-04,1058.633
2008-08-05,1067.906
2008-08-06,1068.432
2008-08-07,1064.149
2008-08-08,1036.951
2008-08-11,1037.038
2008-08-12,1025.641
2008-08-13,1006.875
2008-08-14,1016.839
2008-08-15,1003.018
2008-08-18,1003.734
2008-08-19,987.063
2008-08-20,992.601
2008-08-21,992.016
2008-08-22,999.097
2008-08-25,987.901
2008-08-26,987.182
2008-08-27,988.242
2008-08-28,1002.838
2008-08-29,1002.016
2008-09-01,994.471
2008-09-02,1000.523
2008-09-03,986.793
2008-09-04,955.414
2008-09-05,927.08
2008-09-08,937.342
2008-09-09,921.996
2008-09-10,914.12
2008-09-11,903.003
2008-09-12,931.856
2008-09-15,924.661
2008-09-16,920.302
2008-09-17,915.918
2008-09-18,945.252
2008-09-19,971.826
2008-09-22,978.98
2008-09-23,975.502
2008-09-24,961.568
2008-09-25,974.333
2008-09-26,959.002
2008-09-29,933.544
2008-09-30,916.944
2008-10-01,906.626
2008-10-02,863.063
2008-10-03,873.672
2008-10-06,803.345
2008-10-07,809.109
2008-10-08,771.344
2008-10-09,749.438
2008-10-10,713.728
2008-10-13,787.165
2008-10-14,805.179
2008-10-15,761.902
2008-10-16,720.93
2008-10-17,737.413
2008-10-20,729.029
2008-10-21,708.636
2008-10-22,667.408
2008-10-23,655.56
2008-10-24,614.626
2008-10-27,676.743
2008-10-28,839.295
2008-10-29,773.067
2008-10-30,768.19
2008-10-31,779.671
2008-11-03,759.352
2008-11-04,799.054
2008-11-05,788.076
2008-11-06,732.708
2008-11-07,746.156
2008-11-10,756.427
2008-11-11,703.654
2008-11-12,686.498
2008-11-13,698.124
2008-11-14,707.221
2008-11-17,675.964
2008-11-18,685.002
2008-11-19,660.756
2008-11-20,628.072
2008-11-21,618.283
2008-11-24,678.458
2008-11-25,669.795
2008-11-26,672.926
2008-11-27,681.751
2008-11-28,659.295
2008-12-01,627.973
2008-12-02,647.122
2008-12-03,655.931
2008-12-04,654.576
2008-12-05,621.042
2008-12-08,678.574
2008-12-09,682.763
2008-12-10,685.012
2008-12-11,689.309
2008-12-12,686.814
2008-12-15,702.06
2008-12-16,716.299
2008-12-17,745.885
2008-12-18,764.226
2008-12-19,724.973
2008-12-22,710.291
2008-12-23,704.345
2008-12-24,706.593
2008-12-25,706.593
2008-12-26,710.003
2008-12-29,724.22
2008-12-30,730.846
2008-12-31,718.238
2009-01-01,718.238
2009-01-02,748.539
2009-01-05,732.888
2009-01-06,744.083
2009-01-07,753.807
2009-01-08,753.006
2009-01-09,720.822
2009-01-12,693.356
2009-01-13,671.916
2009-01-14,639.293
2009-01-15,633.506
2009-01-16,646.048
2009-01-19,641.195
2009-01-20,618.457
2009-01-21,624.055
2009-01-22,623.334
2009-01-23,608.722
2009-01-26,645.774
2009-01-27,649.932
2009-01-28,676.965
2009-01-29,658.191
2009-01-30,633.615
2009-02-02,631.033
2009-02-03,647.902
2009-02-04,654.977
2009-02-05,656.806
2009-02-06,675.993
2009-02-09,687.879
2009-02-10,668.339
2009-02-11,668.238
2009-02-12,642.034
2009-02-13,648.481
2009-02-16,641.507
2009-02-17,612.7
2009-02-18,611.932
2009-02-19,616.534
2009-02-20,589.311
2009-02-23,585.484
2009-02-24,579.996
2009-02-25,571.968
2009-02-26,574.565
2009-02-27,555.136
2009-03-02,537.137
2009-03-03,533.65
2009-03-04,555.666
2009-03-05,538.076
2009-03-06,532.483
2009-03-09,538.351
2009-03-10,569.028
2009-03-11,569.646
2009-03-12,576.79
2009-03-13,580.045
2009-03-16,591.035
2009-03-17,578.982
2009-03-18,587.606
2009-03-19,614.039
2009-03-20,618.507
2009-03-23,628.131
2009-03-24,631.386
2009-03-25,635.674
2009-03-26,645.795
2009-03-27,624.029
2009-03-30,593.678
2009-03-31,610.498
2009-04-01,612.063
2009-04-02,645.061
2009-04-03,641.765
2009-04-06,635.469
2009-04-07,626.975
2009-04-08,627.201
2009-04-09,639.288
2009-04-10,639.288
2009-04-13,644.709
2009-04-14,649.56
2009-04-15,645.297
2009-04-16,651.49
2009-04-17,651.48
2009-04-20,625.462
2009-04-21,633.428
2009-04-22,647.725
2009-04-23,642.976
2009-04-24,672.618
2009-04-27,667.511
2009-04-28,654.0
2009-04-29,673.298
2009-04-30,674.235
2009-05-01,674.336
2009-05-04,690.133
2009-05-05,678.511
2009-05-06,681.669
2009-05-07,677.56
2009-05-08,695.218
2009-05-11,701.244
2009-05-12,701.926
2009-05-13,692.91
2009-05-14,695.447
2009-05-15,696.027
2009-05-18,705.267
2009-05-19,726.219
2009-05-20,748.403
2009-05-21,729.517
2009-05-22,741.236
2009-05-25,743.917
2009-05-26,747.314
2009-05-27,741.097
2009-05-28,732.76
2009-05-29,745.931
2009-06-01,772.518
2009-06-02,787.668
2009-06-03,769.936
2009-06-04,778.156
2009-06-05,766.813
2009-06-08,752.753
2009-06-09,762.223
2009-06-10,767.647
2009-06-11,780.159
2009-06-12,767.083
2009-06-15,731.766
2009-06-16,735.455
2009-06-17,726.378
2009-06-18,734.256
2009-06-19,727.478
2009-06-22,706.041
2009-06-23,715.008
2009-06-24,739.047
2009-06-25,724.569
2009-06-26,733.186
2009-06-29,743.194
2009-06-30,730.85
2009-07-01,747.709
2009-07-02,714.457
2009-07-03,714.398
2009-07-06,700.774
2009-07-07,696.256
2009-07-08,687.57
2009-07-09,701.337
2009-07-10,692.176
2009-07-13,714.603
2009-07-14,721.695
2009-07-15,752.172
2009-07-16,758.596
2009-07-17,763.703
2009-07-20,769.026
2009-07-21,782.289
2009-07-22,788.267
2009-07-23,807.294
2009-07-24,802.912
2009-07-27,801.8
2009-07-28,788.074
2009-07-29,794.204
2009-07-30,813.419
2009-07-31,818.66
2009-08-03,848.532
2009-08-04,841.827
2009-08-05,823.444
2009-08-06,826.562
2009-08-07,831.018
2009-08-10,814.828
2009-08-11,793.906
2009-08-12,804.857
2009-08-13,813.988
2009-08-14,786.413
2009-08-17,761.299
2009-08-18,767.881
2009-08-19,763.427
2009-08-20,772.694
2009-08-21,790.809
2009-08-24,795.6
2009-08-25,796.844
2009-08-26,787.409
2009-08-27,775.027
2009-08-28,787.987
2009-08-31,782.61
2009-09-01,761.789
2009-09-02,758.419
2009-09-03,756.354
2009-09-04,766.134
2009-09-07,785.067
2009-09-08,794.379
2009-09-09,815.964
2009-09-10,819.922
2009-09-11,830.437
2009-09-14,836.57
2009-09-15,834.128
2009-09-16,845.946
2009-09-17,851.392
2009-09-18,842.172
2009-09-21,835.192
2009-09-22,847.14
2009-09-23,842.597
2009-09-24,829.266
2009-09-25,826.423
2009-09-28,839.865
2009-09-29,835.628
2009-09-30,830.136
2009-10-01,811.419
2009-10-02,804.442
2009-10-05,813.195
2009-10-06,836.112
2009-10-07,830.968
2009-10-08,847.692
2009-10-09,846.335
2009-10-12,862.845
2009-10-13,853.081
2009-10-14,877.001
2009-10-15,879.992
2009-10-16,866.687
2009-10-19,893.903
2009-10-20,883.323
2009-10-21,890.148
2009-10-22,880.99
2009-10-23,880.317
2009-10-26,864.659
2009-10-27,858.559
2009-10-28,826.375
2009-10-29,844.113
2009-10-30,818.332
2009-11-02,824.576
2009-11-03,808.905
2009-11-04,827.08
2009-11-05,837.216
2009-11-06,838.841
2009-11-09,861.58
2009-11-10,855.947
2009-11-11,867.326
2009-11-12,861.564
2009-11-13,865.942
2009-11-16,888.888
2009-11-17,880.797
2009-11-18,883.876
2009-11-19,864.558
2009-11-20,861.492
2009-11-23,887.213
2009-11-24,879.51
2009-11-25,885.171
2009-11-26,852.104
2009-11-27,862.871
2009-11-30,853.873
2009-12-01,879.511
2009-12-02,876.554
2009-12-03,881.304
2009-12-04,877.907
2009-12-07,870.967
2009-12-08,848.899
2009-12-09,844.981
2009-12-10,849.86
2009-12-11,855.247
2009-12-14,864.373
2009-12-15,859.625
2009-12-16,873.185
2009-12-17,853.52
2009-12-18,850.627
2009-12-21,863.849
2009-12-22,858.216
2009-12-23,867.332
2009-12-24,868.815
2009-12-25,868.815
2009-12-28,873.608
2009-12-29,875.547
2009-12-30,865.588
2009-12-31,868.402
2010-01-01,868.402
2010-01-04,880.527
2010-01-05,869.999
2010-01-06,871.346
2010-01-07,865.086
2010-01-08,861.615
2010-01-11,878.54
2010-01-12,865.375
2010-01-13,871.139
2010-01-14,880.066
2010-01-15,855.696
2010-01-18,864.528
2010-01-19,863.719
2010-01-20,837.805
2010-01-21,813.1
2010-01-22,809.738
2010-01-25,798.843
2010-01-26,797.652
2010-01-27,786.857
2010-01-28,768.158
2010-01-29,779.937
2010-02-01,783.35
2010-02-02,792.544
2010-02-03,788.655
2010-02-04,765.957
2010-02-05,745.211
2010-02-08,751.95
2010-02-09,754.138
2010-02-10,755.04
2010-02-11,744.359
2010-02-12,746.172
2010-02-15,742.399
2010-02-16,759.496
2010-02-17,763.518
2010-02-18,759.665
2010-02-19,762.828
2010-02-22,758.881
2010-02-23,749.145
2010-02-24,752.675
2010-02-25,737.152
2010-02-26,750.063
2010-03-01,759.372
2010-03-02,774.873
2010-03-03,786.221
2010-03-04,781.123
2010-03-05,791.145
2010-03-08,790.961
2010-03-09,787.792
2010-03-10,797.466
2010-03-11,795.574
2010-03-12,799.473
2010-03-15,789.719
2010-03-16,804.752
2010-03-17,807.541
2010-03-18,799.066
2010-03-19,790.794
2010-03-22,794.43
2010-03-23,798.078
2010-03-24,787.614
2010-03-25,796.027
2010-03-26,794.266
2010-03-29,801.35
2010-03-30,795.579
2010-03-31,805.367
2010-04-01,816.107
2010-04-02,816.107
2010-04-05,814.238
2010-04-06,802.952
2010-04-07,797.87
2010-04-08,795.645
2010-04-09,808.484
2010-04-12,816.386
2010-04-13,818.322
2010-04-14,828.314
2010-04-15,823.462
2010-04-16,813.9
2010-04-19,808.387
2010-04-20,828.588
2010-04-21,822.732
2010-04-22,811.926
2010-04-23,836.583
2010-04-26,843.032
2010-04-27,822.076
2010-04-28,804.491
2010-04-29,812.808
2010-04-30,813.712
2010-05-03,808.284
2010-05-04,778.871
2010-05-05,764.377
2010-05-06,753.574
2010-05-07,727.894
2010-05-10,769.048
2010-05-11,765.602
2010-05-12,781.653
2010-05-13,786.353
2010-05-14,758.972
2010-05-17,755.953
2010-05-18,766.968
2010-05-19,745.333
2010-05-20,727.146
2010-05-21,735.185
2010-05-24,725.108
2010-05-25,699.23
2010-05-26,710.701
2010-05-27,732.815
2010-05-28,738.803
2010-05-31,741.814
2010-06-01,746.043
2010-06-02,742.924
2010-06-03,753.444
2010-06-04,729.731
2010-06-07,718.779
2010-06-08,719.09
2010-06-09,745.648
2010-06-10,761.673
2010-06-11,755.189
2010-06-14,775.294
2010-06-15,780.047
2010-06-16,778.045
2010-06-17,787.206
2010-06-18,791.804
2010-06-21,804.304
2010-06-22,795.453
2010-06-23,783.7
2010-06-24,776.873
2010-06-25,768.476
2010-06-28,782.879
2010-06-29,749.114
2010-06-30,756.004
2010-07-01,751.363
2010-07-02,755.393
2010-07-05,748.752
2010-07-06,771.229
2010-07-07,775.92
2010-07-08,778.029
2010-07-09,778.639
2010-07-12,777.75
2010-07-13,802.37
2010-07-14,807.609
2010-07-15,811.536
2010-07-16,806.82
2010-07-19,802.155
2010-07-20,787.98
2010-07-21,787.225
2010-07-22,811.397
2010-07-23,808.804
2010-07-26,818.377
2010-07-27,815.021
2010-07-28,812.67
2010-07-29,809.686
2010-07-30,805.071
2010-08-02,829.88
2010-08-03,835.066
2010-08-04,831.454
2010-08-05,836.265
2010-08-06,830.254
2010-08-09,841.61
2010-08-10,822.687
2010-08-11,794.526
2010-08-12,785.368
2010-08-13,778.65
2010-08-16,787.808
2010-08-17,802.6
