Date,BELGIUM VALUE Standard (Large+Mid Cap)
2009-11-13,8299.88
2009-11-16,8401.038
2009-11-17,8306.235
2009-11-18,8348.506
2009-11-19,8136.411
2009-11-20,8119.17
2009-11-23,8365.046
2009-11-24,8223.077
2009-11-25,8243.836
2009-11-26,7945.846
2009-11-27,8069.28
2009-11-30,7980.095
2009-12-01,8260.284
2009-12-02,8307.021
2009-12-03,8374.683
2009-12-04,8289.62
2009-12-07,8237.264
2009-12-08,8110.622
2009-12-09,7919.514
2009-12-10,7937.84
2009-12-11,7857.105
2009-12-14,7942.862
2009-12-15,7923.866
2009-12-16,8020.794
2009-12-17,7745.235
2009-12-18,7563.987
2009-12-21,7678.104
2009-12-22,7656.647
2009-12-23,7716.249
2009-12-24,7731.544
2009-12-25,7731.544
2009-12-28,7823.291
2009-12-29,7842.192
2009-12-30,7737.723
2009-12-31,7751.233
2010-01-01,7751.233
2010-01-04,7986.45
2010-01-05,8115.083
2010-01-06,8160.416
2010-01-07,8160.235
2010-01-08,8179.07
2010-01-11,8279.614
2010-01-12,8207.453
2010-01-13,8210.984
2010-01-14,8191.749
2010-01-15,8024.227
2010-01-18,8056.308
2010-01-19,7969.885
2010-01-20,7806.482
2010-01-21,7678.985
2010-01-22,7663.171
2010-01-25,7728.985
2010-01-26,7755.67
2010-01-27,7678.372
2010-01-28,7640.14
2010-01-29,7635.429
2010-02-01,7761.736
2010-02-02,7795.351
2010-02-03,7706.191
2010-02-04,7398.233
2010-02-05,7170.791
2010-02-08,7181.203
2010-02-09,7227.865
2010-02-10,7329.448
2010-02-11,7303.392
2010-02-12,7311.529
2010-02-15,7265.161
2010-02-16,7412.143
2010-02-17,7483.976
2010-02-18,7476.613
2010-02-19,7454.203
2010-02-22,7497.874
2010-02-23,7405.152
2010-02-24,7448.941
2010-02-25,7308.99
2010-02-26,7471.468
2010-03-01,7442.885
2010-03-02,7553.489
2010-03-03,7744.222
2010-03-04,7727.059
2010-03-05,7831.654
2010-03-08,7828.165
2010-03-09,7765.766
2010-03-10,7905.145
2010-03-11,7820.808
2010-03-12,7916.375
2010-03-15,7795.771
2010-03-16,7909.193
2010-03-17,8045.505
2010-03-18,7904.036
2010-03-19,7801.574
2010-03-22,7781.565
2010-03-23,7828.041
2010-03-24,7715.547
2010-03-25,7773.902
2010-03-26,7771.172
2010-03-29,7796.791
2010-03-30,7729.068
2010-03-31,7776.652
2010-04-01,7883.029
2010-04-02,7883.029
2010-04-05,7864.978
2010-04-06,7819.574
2010-04-07,7799.629
2010-04-08,7710.091
2010-04-09,7872.629
2010-04-12,8008.856
2010-04-13,8023.229
2010-04-14,8101.072
2010-04-15,8095.166
2010-04-16,7997.431
2010-04-19,7908.225
2010-04-20,7963.942
2010-04-21,7868.264
2010-04-22,7691.012
2010-04-23,7759.408
2010-04-26,7772.518
2010-04-27,7444.105
2010-04-28,7163.654
2010-04-29,7347.188
2010-04-30,7379.123
2010-05-03,7377.229
2010-05-04,7110.445
2010-05-05,6799.785
2010-05-06,6517.251
2010-05-07,6186.986
2010-05-10,6970.869
2010-05-11,6795.166
2010-05-12,6968.163
2010-05-13,6877.887
2010-05-14,6557.448
2010-05-17,6459.557
2010-05-18,6594.608
2010-05-19,6437.4
2010-05-20,6320.485
2010-05-21,6465.106
2010-05-24,6387.703
2010-05-25,6110.654
2010-05-26,6281.608
2010-05-27,6531.23
2010-05-28,6545.637
2010-05-31,6528.567
2010-06-01,6574.378
2010-06-02,6507.492
2010-06-03,6547.924
2010-06-04,6308.359
2010-06-07,6201.411
2010-06-08,6135.597
2010-06-09,6284.174
2010-06-10,6416.703
2010-06-11,6409.602
2010-06-14,6603.574
2010-06-15,6645.279
2010-06-16,6640.247
2010-06-17,6698.787
2010-06-18,6740.369
2010-06-21,6779.055
2010-06-22,6690.371
2010-06-23,6551.095
2010-06-24,6483.598
2010-06-25,6446.123
2010-06-28,6499.03
2010-06-29,6195.964
2010-06-30,6250.368
2010-07-01,6224.798
2010-07-02,6281.365
2010-07-05,6227.458
2010-07-06,6415.229
2010-07-07,6489.976
2010-07-08,6639.703
2010-07-09,6625.005
2010-07-12,6607.88
2010-07-13,6778.552
2010-07-14,6841.081
2010-07-15,6850.283
2010-07-16,6729.62
2010-07-19,6688.851
2010-07-20,6604.163
2010-07-21,6662.735
2010-07-22,6835.909
2010-07-23,6783.123
2010-07-26,6946.707
2010-07-27,7109.29
2010-07-28,7103.674
2010-07-29,7125.399
2010-07-30,7001.457
2010-08-02,7283.634
2010-08-03,7345.583
2010-08-04,7270.849
2010-08-05,7283.961
2010-08-06,7250.629
2010-08-09,7267.904
2010-08-10,7167.933
2010-08-11,6861.51
2010-08-12,6789.451
2010-08-13,6603.693
2010-08-16,6603.768
2010-08-17,6774.354
2010-08-18,6754.012
2010-08-19,6665.327
2010-08-20,6505.548
2010-08-23,6549.235
2010-08-24,6478.427
2010-08-25,6425.629
2010-08-26,6541.078
2010-08-27,6582.871
2010-08-30,6526.255
2010-08-31,6529.002
2010-09-01,6760.158
2010-09-02,6774.089
2010-09-03,6850.229
2010-09-06,6870.445
2010-09-07,6696.565
2010-09-08,6726.988
2010-09-09,6786.542
2010-09-10,6769.766
2010-09-13,7005.618
2010-09-14,7056.745
2010-09-15,7077.419
2010-09-16,7070.199
2010-09-17,7011.339
2010-09-20,7101.537
2010-09-21,7146.468
2010-09-22,7208.912
2010-09-23,7117.001
2010-09-24,7277.066
2010-09-27,7254.485
2010-09-28,7283.706
2010-09-29,7291.694
2010-09-30,7288.063
2010-10-01,7316.32
2010-10-04,7226.661
2010-10-05,7418.63
2010-10-06,7476.282
2010-10-07,7431.935
2010-10-08,7431.223
2010-10-11,7438.053
2010-10-12,7358.115
2010-10-13,7535.552
2010-10-14,7600.394
2010-10-15,7534.504
2010-10-18,7560.034
2010-10-19,7451.142
2010-10-20,7511.309
2010-10-21,7555.531
2010-10-22,7505.333
2010-10-25,7557.486
2010-10-26,7477.501
2010-10-27,7402.23
2010-10-28,7442.398
2010-10-29,7407.337
2010-11-01,7427.907
2010-11-02,7526.127
2010-11-03,7453.009
2010-11-04,7698.811
2010-11-05,7507.807
2010-11-08,7413.916
2010-11-09,7476.281
2010-11-10,7336.582
2010-11-11,7167.398
2010-11-12,7191.764
2010-11-15,7191.891
2010-11-16,7078.825
2010-11-17,7101.313
2010-11-18,7225.766
2010-11-19,7225.024
2010-11-22,7088.895
2010-11-23,6828.259
2010-11-24,6835.179
2010-11-25,6852.187
2010-11-26,6716.304
2010-11-29,6514.83
2010-11-30,6403.548
2010-12-01,6582.334
2010-12-02,6753.33
2010-12-03,6846.409
2010-12-06,6741.421
2010-12-07,6803.409
2010-12-08,6724.235
2010-12-09,6776.728
2010-12-10,6770.548
2010-12-13,6859.345
2010-12-14,6863.449
2010-12-15,6793.524
2010-12-16,6697.903
2010-12-17,6631.221
2010-12-20,6640.601
2010-12-21,6705.578
2010-12-22,6678.594
2010-12-23,6666.311
2010-12-24,6680.273
2010-12-27,6622.134
2010-12-28,6606.342
2010-12-29,6655.355
2010-12-30,6667.155
2010-12-31,6702.318
2011-01-03,6869.111
2011-01-04,6931.823
2011-01-05,6796.611
2011-01-06,6719.143
2011-01-07,6641.667
2011-01-10,6474.029
2011-01-11,6511.653
2011-01-12,6721.42
2011-01-13,6902.616
2011-01-14,6905.96
2011-01-17,6896.729
2011-01-18,7052.558
2011-01-19,7086.492
2011-01-20,7057.236
2011-01-21,7265.389
2011-01-24,7359.258
2011-01-25,7343.103
2011-01-26,7326.702
2011-01-27,7404.797
2011-01-28,7279.083
2011-01-31,7295.719
2011-02-01,7481.722
2011-02-02,7504.445
2011-02-03,7397.318
2011-02-04,7399.642
2011-02-07,7455.124
2011-02-08,7549.246
2011-02-09,7566.758
2011-02-10,7460.013
2011-02-11,7437.48
2011-02-14,7433.091
2011-02-15,7488.716
2011-02-16,7642.741
2011-02-17,7778.748
2011-02-18,7765.099
2011-02-21,7639.977
2011-02-22,7620.405
2011-02-23,7599.6
2011-02-24,7547.15
2011-02-25,7586.439
2011-02-28,7647.105
2011-03-01,7641.58
2011-03-02,7668.721
2011-03-03,7632.213
2011-03-04,7741.382
2011-03-07,7685.452
2011-03-08,7643.432
2011-03-09,7619.123
2011-03-10,7571.519
2011-03-11,7552.418
2011-03-14,7654.253
2011-03-15,7392.714
2011-03-16,7201.752
2011-03-17,7355.924
2011-03-18,7437.699
2011-03-21,7637.701
2011-03-22,7589.924
2011-03-23,7605.08
2011-03-24,7707.579
2011-03-25,7653.996
2011-03-28,7639.059
2011-03-29,7646.754
2011-03-30,7667.265
2011-03-31,7638.101
2011-04-01,7684.247
2011-04-04,7795.052
2011-04-05,7773.328
2011-04-06,7948.725
2011-04-07,8006.271
2011-04-08,8112.739
2011-04-11,8133.603
2011-04-12,8083.773
2011-04-13,8152.861
2011-04-14,8076.982
2011-04-15,8089.247
2011-04-18,7884.171
2011-04-19,7972.959
2011-04-20,8182.889
2011-04-21,8208.298
2011-04-22,8208.298
2011-04-25,8202.383
2011-04-26,8304.238
2011-04-27,8347.528
2011-04-28,8497.298
2011-04-29,8500.174
2011-05-02,8605.204
2011-05-03,8500.071
2011-05-04,8455.897
2011-05-05,8324.603
2011-05-06,8255.801
2011-05-09,8121.852
2011-05-10,8340.004
2011-05-11,8285.874
2011-05-12,8303.179
2011-05-13,8333.06
2011-05-16,8341.82
2011-05-17,8184.278
2011-05-18,8214.528
2011-05-19,8256.048
2011-05-20,8192.686
2011-05-23,7963.587
2011-05-24,8020.544
2011-05-25,7990.846
2011-05-26,7993.629
2011-05-27,8066.672
2011-05-30,8061.287
2011-05-31,8217.347
2011-06-01,8171.106
2011-06-02,8037.736
2011-06-03,8196.781
2011-06-06,8188.793
2011-06-07,8272.679
2011-06-08,8171.515
2011-06-09,8156.951
2011-06-10,7978.497
2011-06-13,7980.517
2011-06-14,8111.402
2011-06-15,7914.903
2011-06-16,7765.186
2011-06-17,7932.848
2011-06-20,7863.456
2011-06-21,8001.38
2011-06-22,7974.94
2011-06-23,7675.54
2011-06-24,7648.264
2011-06-27,7654.002
2011-06-28,7681.902
2011-06-29,7856.521
2011-06-30,8030.373
2011-07-01,8058.332
2011-07-04,8115.005
2011-07-05,7989.05
2011-07-06,7799.216
2011-07-07,7895.394
2011-07-08,7704.459
2011-07-11,7313.657
2011-07-12,7255.327
2011-07-13,7445.664
2011-07-14,7337.499
2011-07-15,7346.243
2011-07-18,7077.454
2011-07-19,7207.03
2011-07-20,7422.264
2011-07-21,7753.618
2011-07-22,7762.856
2011-07-25,7660.452
2011-07-26,7698.179
2011-07-27,7491.69
2011-07-28,7455.885
2011-07-29,7469.957
2011-08-01,7216.206
2011-08-02,7053.086
2011-08-03,6993.691
2011-08-04,6741.094
2011-08-05,6599.908
2011-08-08,6340.001
2011-08-09,6522.572
2011-08-10,6283.326
2011-08-11,6453.339
2011-08-12,6793.803
2011-08-15,6979.555
2011-08-16,6833.961
2011-08-17,6860.53
2011-08-18,6494.788
2011-08-19,6406.271
2011-08-22,6380.1
2011-08-23,6341.378
2011-08-24,6614.081
2011-08-25,6532.049
2011-08-26,6481.589
2011-08-29,6629.96
2011-08-30,6605.212
2011-08-31,6749.134
2011-09-01,6701.188
2011-09-02,6509.507
2011-09-05,6144.13
2011-09-06,6059.454
2011-09-07,6220.864
2011-09-08,6269.68
2011-09-09,5895.068
2011-09-12,5630.874
2011-09-13,5732.616
2011-09-14,5784.688
2011-09-15,5995.627
2011-09-16,5994.497
2011-09-19,5764.089
2011-09-20,5868.556
2011-09-21,5831.977
2011-09-22,5421.222
2011-09-23,5477.901
2011-09-26,5607.537
2011-09-27,5904.428
2011-09-28,5878.036
2011-09-29,6004.079
2011-09-30,5826.067
2011-10-03,5590.484
2011-10-04,5398.068
2011-10-05,5692.525
2011-10-06,5890.537
2011-10-07,5894.201
2011-10-10,6075.276
2011-10-11,6038.108
2011-10-12,6215.584
2011-10-13,6116.365
2011-10-14,6218.648
2011-10-17,6064.781
2011-10-18,5953.265
2011-10-19,6019.986
2011-10-20,5826.538
2011-10-21,6033.626
2011-10-24,6073.993
2011-10-25,5999.749
2011-10-26,6003.714
2011-10-27,6421.504
2011-10-28,6383.614
2011-10-31,6106.024
2011-11-01,5678.787
2011-11-02,5760.271
2011-11-03,5886.617
2011-11-04,5769.74
2011-11-07,5724.561
2011-11-08,5783.731
2011-11-09,5600.345
2011-11-10,5536.849
2011-11-11,5769.605
2011-11-14,5657.075
2011-11-15,5524.816
2011-11-16,5492.82
2011-11-17,5408.998
2011-11-18,5296.566
2011-11-21,5096.841
2011-11-22,5044.026
2011-11-23,4918.901
2011-11-24,4888.229
2011-11-25,4891.705
2011-11-28,5161.348
2011-11-29,5140.708
2011-11-30,5344.981
2011-12-01,5291.718
2011-12-02,5379.175
2011-12-05,5519.484
2011-12-06,5393.249
2011-12-07,5366.736
2011-12-08,5226.878
2011-12-09,5335.363
2011-12-12,5141.602
2011-12-13,5074.482
2011-12-14,4919.594
2011-12-15,4946.532
2011-12-16,4990.126
2011-12-19,4958.533
2011-12-20,5133.365
2011-12-21,5042.454
2011-12-22,5066.663
2011-12-23,5077.997
2011-12-26,5077.997
2011-12-27,5071.659
2011-12-28,5000.975
2011-12-29,5024.244
2011-12-30,5090.609
2012-01-02,5142.568
2012-01-03,5303.451
2012-01-04,5186.749
2012-01-05,5055.485
2012-01-06,5043.957
2012-01-09,4995.576
2012-01-10,5117.273
2012-01-11,5149.027
2012-01-12,5152.129
2012-01-13,5105.611
2012-01-16,5096.439
2012-01-17,5202.818
2012-01-18,5247.526
2012-01-19,5418.551
2012-01-20,5472.365
2012-01-23,5619.363
2012-01-24,5544.432
2012-01-25,5544.55
2012-01-26,5803.896
2012-01-27,5773.059
2012-01-30,5647.035
2012-01-31,5637.989
2012-02-01,5847.401
2012-02-02,5851.378
2012-02-03,5931.601
2012-02-06,5876.023
2012-02-07,5941.77
2012-02-08,5905.161
2012-02-09,5968.425
2012-02-10,5820.111
2012-02-13,5929.801
2012-02-14,5790.439
2012-02-15,5720.16
2012-02-16,5838.818
2012-02-17,5973.829
2012-02-20,6114.764
2012-02-21,6071.752
2012-02-22,5951.959
2012-02-23,5941.82
2012-02-24,6062.444
2012-02-27,6001.119
2012-02-28,6056.578
2012-02-29,6085.642
2012-03-01,6082.943
2012-03-02,6053.381
2012-03-05,6007.932
2012-03-06,5735.24
2012-03-07,5827.412
2012-03-08,5908.512
2012-03-09,5880.447
2012-03-12,5871.93
2012-03-13,5966.062
2012-03-14,5942.59
2012-03-15,6043.029
2012-03-16,6161.352
2012-03-19,6233.292
2012-03-20,6159.175
2012-03-21,6085.965
2012-03-22,6012.382
2012-03-23,6134.009
2012-03-26,6232.667
2012-03-27,6175.74
2012-03-28,6087.626
2012-03-29,5987.241
2012-03-30,6085.835
2012-04-02,6153.237
2012-04-03,6087.561
2012-04-04,5763.788
2012-04-05,5696.417
2012-04-06,5696.417
2012-04-09,5699.688
2012-04-10,5567.78
2012-04-11,5634.878
2012-04-12,5721.075
2012-04-13,5588.87
2012-04-16,5541.761
2012-04-17,5733.302
2012-04-18,5573.175
2012-04-19,5518.972
2012-04-20,5551.046
2012-04-23,5375.93
2012-04-24,5537.204
2012-04-25,5684.167
2012-04-26,5614.693
2012-04-27,5699.531
2012-04-30,5677.268
2012-05-01,5672.764
2012-05-02,5612.058
2012-05-03,5498.796
2012-05-04,5413.491
2012-05-07,5407.742
2012-05-08,5468.817
2012-05-09,5404.69
2012-05-10,5523.239
2012-05-11,5494.059
2012-05-14,5288.576
2012-05-15,5150.422
2012-05-16,5139.686
2012-05-17,5045.837
2012-05-18,5050.49
2012-05-21,5137.696
2012-05-22,5281.1
2012-05-23,5050.36
2012-05-24,5097.156
2012-05-25,5071.325
2012-05-28,5092.58
2012-05-29,5135.186
2012-05-30,5007.618
2012-05-31,4957.384
2012-06-01,4865.517
2012-06-04,4923.577
2012-06-05,4932.021
2012-06-06,5086.368
2012-06-07,5153.236
2012-06-08,5065.677
2012-06-11,5099.224
2012-06-12,5067.998
2012-06-13,5055.268
2012-06-14,5099.211
2012-06-15,5162.336
2012-06-18,5099.402
2012-06-19,5290.174
2012-06-20,5318.557
2012-06-21,5254.062
2012-06-22,5167.202
2012-06-25,5050.681
2012-06-26,5023.4
2012-06-27,5063.524
2012-06-28,5083.662
2012-06-29,5413.263
2012-07-02,5434.98
2012-07-03,5517.712
2012-07-04,5472.743
2012-07-05,5346.378
2012-07-06,5217.74
2012-07-09,5187.128
2012-07-10,5237.905
2012-07-11,5233.291
2012-07-12,5146.334
2012-07-13,5224.234
2012-07-16,5237.756
2012-07-17,5245.932
2012-07-18,5356.731
2012-07-19,5422.478
2012-07-20,5266.135
2012-07-23,5077.239
2012-07-24,5036.32
2012-07-25,5078.855
2012-07-26,5323.092
2012-07-27,5478.096
2012-07-30,5501.362
2012-07-31,5411.455
2012-08-01,5430.582
2012-08-02,5218.351
2012-08-03,5470.835
2012-08-06,5615.389
2012-08-07,5639.703
2012-08-08,5583.133
2012-08-09,5618.718
2012-08-10,5607.974
2012-08-13,5614.363
2012-08-14,5652.608
2012-08-15,5636.059
2012-08-16,5745.784
2012-08-17,5763.402
2012-08-20,5730.956
2012-08-21,5825.55
2012-08-22,5776.807
2012-08-23,5788.758
2012-08-24,5725.544
2012-08-27,5796.552
2012-08-28,5750.162
2012-08-29,5731.062
2012-08-30,5640.005
2012-08-31,5743.574
2012-09-03,5773.562
2012-09-04,5727.086
2012-09-05,5745.656
2012-09-06,5925.701
2012-09-07,6104.461
2012-09-10,6093.839
2012-09-11,6143.423
2012-09-12,6283.307
2012-09-13,6255.357
2012-09-14,6504.52
2012-09-17,6505.165
2012-09-18,6344.047
2012-09-19,6356.689
2012-09-20,6285.333
2012-09-21,6343.521
2012-09-24,6285.57
2012-09-25,6318.469
2012-09-26,6094.285
2012-09-27,6152.529
2012-09-28,6048.901
2012-10-01,6163.794
2012-10-02,6177.033
2012-10-03,6155.326
2012-10-04,6220.899
2012-10-05,6319.436
2012-10-08,6179.927
2012-10-09,6084.624
2012-10-10,6032.49
2012-10-11,6124.083
2012-10-12,6121.143
2012-10-15,6144.063
2012-10-16,6230.074
2012-10-17,6318.637
2012-10-18,6283.128
2012-10-19,6171.785
2012-10-22,6155.398
2012-10-23,6007.928
2012-10-24,6035.9
2012-10-25,6018.762
2012-10-26,6062.344
2012-10-29,5997.69
2012-10-30,6111.805
2012-10-31,6098.994
2012-11-01,6145.45
2012-11-02,6120.706
2012-11-05,6045.134
2012-11-06,6132.433
2012-11-07,6015.483
2012-11-08,6022.915
2012-11-09,5985.261
2012-11-12,5980.173
2012-11-13,5997.794
2012-11-14,5981.791
2012-11-15,5968.876
2012-11-16,5839.518
2012-11-19,6033.562
2012-11-20,6060.285
2012-11-21,6148.022
2012-11-22,6245.882
2012-11-23,6356.621
2012-11-26,6345.823
2012-11-27,6374.796
2012-11-28,6384.962
2012-11-29,6573.575
2012-11-30,6502.9
2012-12-03,6534.859
2012-12-04,6578.164
2012-12-05,6579.643
2012-12-06,6536.357
2012-12-07,6550.905
2012-12-10,6532.277
2012-12-11,6581.223
2012-12-12,6666.047
2012-12-13,6726.787
2012-12-14,6775.323
2012-12-17,6841.582
2012-12-18,6909.159
2012-12-19,6973.811
2012-12-20,6954.952
2012-12-21,6896.191
2012-12-24,6905.867
2012-12-25,6905.867
2012-12-26,6919.998
2012-12-27,6971.224
2012-12-28,6905.266
2012-12-31,6911.354
2013-01-01,6911.354
2013-01-02,7053.229
2013-01-03,7009.331
2013-01-04,6953.654
2013-01-07,6983.299
2013-01-08,6971.454
2013-01-09,7035.243
2013-01-10,7153.07
2013-01-11,7198.102
2013-01-14,7212.315
2013-01-15,7201.99
2013-01-16,7201.611
2013-01-17,7384.459
2013-01-18,7379.343
2013-01-21,7404.938
2013-01-22,7390.271
2013-01-23,7324.121
2013-01-24,7447.764
2013-01-25,7577.818
2013-01-28,7617.31
2013-01-29,7595.941
2013-01-30,7620.28
2013-01-31,7598.978
2013-02-01,7767.26
2013-02-04,7524.356
2013-02-05,7530.836
2013-02-06,7468.875
2013-02-07,7380.59
2013-02-08,7458.641
2013-02-11,7426.906
2013-02-12,7517.139
2013-02-13,7574.259
2013-02-14,7516.529
2013-02-15,7426.313
2013-02-18,7383.802
2013-02-19,7513.94
2013-02-20,7537.664
2013-02-21,7268.59
2013-02-22,7348.555
2013-02-25,7408.253
2013-02-26,7171.778
2013-02-27,7286.172
2013-02-28,7332.269
2013-03-01,7177.66
2013-03-04,7164.077
2013-03-05,7354.793
2013-03-06,7344.815
2013-03-07,7455.48
2013-03-08,7500.744
2013-03-11,7528.796
2013-03-12,7550.391
2013-03-13,7537.427
2013-03-14,7600.278
2013-03-15,7592.857
2013-03-18,7475.474
2013-03-19,7363.682
2013-03-20,7404.876
2013-03-21,7338.521
2013-03-22,7363.284
2013-03-25,7219.836
2013-03-26,7223.583
2013-03-27,7132.981
2013-03-28,7204.065
2013-03-29,7204.065
2013-04-01,7207.431
2013-04-02,7301.12
2013-04-03,7176.05
2013-04-04,7147.517
2013-04-05,7109.81
2013-04-08,7110.925
2013-04-09,7182.874
2013-04-10,7400.388
2013-04-11,7468.265
2013-04-12,7376.335
2013-04-15,7297.865
2013-04-16,7288.59
2013-04-17,7096.895
2013-04-18,7135.103
2013-04-19,7161.435
2013-04-22,7282.496
2013-04-23,7506.067
2013-04-24,7536.007
2013-04-25,7565.001
2013-04-26,7565.496
2013-04-29,7755.558
2013-04-30,7832.28
2013-05-01,7837.626
2013-05-02,7782.283
2013-05-03,7935.467
2013-05-06,7910.695
2013-05-07,8039.346
2013-05-08,8143.18
2013-05-09,8078.496
2013-05-10,7982.538
2013-05-13,7973.067
2013-05-14,7982.61
2013-05-15,7914.732
2013-05-16,8007.539
2013-05-17,7977.351
2013-05-20,8019.935
2013-05-21,8018.36
2013-05-22,8069.337
2013-05-23,7948.059
2013-05-24,7945.753
2013-05-27,8014.824
2013-05-28,8028.991
2013-05-29,8019.265
2013-05-30,8077.671
2013-05-31,7924.154
2013-06-03,7963.019
2013-06-04,7999.158
2013-06-05,7927.949
2013-06-06,7896.361
2013-06-07,8012.157
2013-06-10,7995.48
2013-06-11,7946.428
2013-06-12,7941.764
2013-06-13,7952.529
2013-06-14,7993.2
2013-06-17,8090.81
2013-06-18,8185.699
2013-06-19,8228.533
2013-06-20,7825.08
2013-06-21,7674.054
2013-06-24,7458.428
2013-06-25,7548.887
2013-06-26,7617.327
2013-06-27,7697.123
2013-06-28,7619.315
2013-07-01,7707.978
2013-07-02,7631.647
2013-07-03,7576.204
2013-07-04,7680.143
2013-07-05,7567.138
2013-07-08,7694.958
2013-07-09,7707.808
2013-07-10,7793.388
2013-07-11,8001.328
2013-07-12,8025.496
2013-07-15,8075.49
2013-07-16,8101.947
2013-07-17,8070.34
2013-07-18,8183.699
2013-07-19,8231.252
2013-07-22,8218.205
2013-07-23,8217.266
2013-07-24,8319.644
2013-07-25,8266.91
2013-07-26,8324.409
2013-07-29,8316.302
2013-07-30,8319.993
2013-07-31,8361.294
2013-08-01,8439.249
2013-08-02,8575.247
2013-08-05,8515.024
2013-08-06,8441.759
2013-08-07,8409.172
2013-08-08,8710.791
2013-08-09,8698.917
2013-08-12,8661.787
2013-08-13,8661.016
2013-08-14,8699.378
2013-08-15,8629.183
2013-08-16,8739.956
2013-08-19,8665.903
2013-08-20,8627.397
2013-08-21,8519.234
2013-08-22,8592.115
2013-08-23,8654.202
2013-08-26,8614.212
2013-08-27,8378.167
2013-08-28,8355.381
2013-08-29,8354.377
2013-08-30,8175.693
2013-09-02,8299.821
2013-09-03,8300.651
2013-09-04,8186.224
2013-09-05,8201.728
2013-09-06,8225.998
2013-09-09,8308.423
2013-09-10,8406.627
2013-09-11,8453.891
2013-09-12,8431.141
2013-09-13,8408.227
2013-09-16,8520.761
2013-09-17,8468.719
2013-09-18,8513.301
2013-09-19,8645.673
2013-09-20,8625.34
2013-09-23,8515.822
2013-09-24,8546.779
2013-09-25,8593.267
2013-09-26,8582.383
2013-09-27,8678.94
2013-09-30,8526.294
2013-10-01,8625.438
2013-10-02,8663.992
2013-10-03,8657.863
2013-10-04,8675.608
2013-10-07,8576.987
2013-10-08,8612.67
2013-10-09,8554.831
2013-10-10,8753.062
2013-10-11,8689.643
2013-10-14,8694.69
2013-10-15,8785.157
2013-10-16,8857.43
2013-10-17,8934.327
2013-10-18,9030.131
2013-10-21,9065.881
2013-10-22,9120.051
2013-10-23,9115.736
2013-10-24,9125.191
2013-10-25,8989.744
2013-10-28,8969.99
2013-10-29,9067.988
2013-10-30,8966.183
2013-10-31,8860.618
2013-11-01,8750.783
2013-11-04,8828.771
2013-11-05,8769.091
2013-11-06,8872.927
2013-11-07,8660.183
2013-11-08,8514.351
2013-11-11,8567.069
2013-11-12,8610.942
2013-11-13,8513.279
2013-11-14,8556.565
2013-11-15,8585.634
2013-11-18,8596.785
2013-11-19,8643.482
2013-11-20,8570.014
2013-11-21,8589.506
2013-11-22,8611.671
2013-11-25,8604.341
2013-11-26,8643.273
2013-11-27,8765.719
2013-11-28,8781.543
2013-11-29,8818.063
2013-12-02,8700.992
2013-12-03,8552.059
2013-12-04,8458.712
2013-12-05,8401.051
2013-12-06,8502.398
2013-12-09,8572.89
2013-12-10,8578.633
2013-12-11,8570.539
2013-12-12,8446.423
2013-12-13,8408.922
2013-12-16,8536.769
2013-12-17,8402.648
2013-12-18,8500.521
2013-12-19,8652.291
2013-12-20,8757.601
2013-12-23,8860.669
2013-12-24,8897.873
2013-12-25,8897.873
2013-12-26,8914.474
2013-12-27,9028.827
2013-12-30,8993.139
2013-12-31,8986.487
2014-01-01,8986.487
2014-01-02,8764.386
2014-01-03,8823.164
2014-01-06,8887.296
2014-01-07,8970.31
2014-01-08,9169.499
2014-01-09,9211.372
2014-01-10,9279.456
2014-01-13,9380.457
2014-01-14,9413.428
2014-01-15,9461.675
2014-01-16,9460.36
2014-01-17,9431.783
2014-01-20,9396.947
2014-01-21,9369.347
2014-01-22,9364.807
2014-01-23,9520.657
2014-01-24,9319.374
2014-01-27,9301.59
2014-01-28,9445.482
2014-01-29,9299.894
2014-01-30,9301.4
2014-01-31,9170.617
2014-02-03,8992.263
2014-02-04,9041.134
2014-02-05,9025.24
2014-02-06,9208.116
2014-02-07,9306.487
2014-02-10,9355.812
2014-02-11,9481.069
2014-02-12,9477.231
2014-02-13,9506.256
2014-02-14,9509.909
2014-02-17,9546.073
2014-02-18,9598.209
2014-02-19,9621.929
2014-02-20,9586.514
2014-02-21,9640.522
2014-02-24,9739.955
2014-02-25,9789.256
2014-02-26,9727.683
2014-02-27,9726.64
2014-02-28,9907.069
2014-03-03,9588.467
2014-03-04,9824.267
2014-03-05,9837.329
2014-03-06,9956.986
2014-03-07,9827.499
2014-03-10,9899.164
2014-03-11,9867.972
2014-03-12,9895.696
2014-03-13,9637.23
2014-03-14,9422.885
2014-03-17,9605.031
2014-03-18,9769.092
2014-03-19,9785.364
2014-03-20,9665.891
2014-03-21,9681.363
2014-03-24,9540.623
2014-03-25,9598.126
2014-03-26,9642.305
2014-03-27,9626.858
2014-03-28,9702.103
2014-03-31,9825.284
2014-04-01,9944.746
2014-04-02,9937.908
2014-04-03,9921.498
2014-04-04,9900.984
2014-04-07,9827.718
2014-04-08,9672.841
2014-04-09,9752.081
2014-04-10,9710.992
2014-04-11,9631.863
2014-04-14,9515.23
2014-04-15,9407.891
2014-04-16,9586.564
2014-04-17,9703.511
2014-04-18,9703.511
2014-04-21,9681.419
2014-04-22,9837.166
2014-04-23,9809.655
2014-04-24,9857.004
2014-04-25,9754.561
2014-04-28,9733.408
2014-04-29,9844.047
2014-04-30,9874.765
