Date,BELGIUM VALUE Standard (Large+Mid Cap)
2005-06-15,8959.981
2005-06-16,8994.421
2005-06-17,9084.91
2005-06-20,8945.174
2005-06-21,9022.858
2005-06-22,9089.776
2005-06-23,9032.537
2005-06-24,8972.034
2005-06-27,8920.022
2005-06-28,8906.796
2005-06-29,8983.852
2005-06-30,9042.066
2005-07-01,9014.484
2005-07-04,8973.479
2005-07-05,8934.85
2005-07-06,8933.614
2005-07-07,8856.741
2005-07-08,8918.586
2005-07-11,9110.643
2005-07-12,9186.577
2005-07-13,9151.714
2005-07-14,9221.322
2005-07-15,9181.282
2005-07-18,9154.472
2005-07-19,9227.335
2005-07-20,9218.682
2005-07-21,9376.463
2005-07-22,9294.918
2005-07-25,9274.187
2005-07-26,9305.878
2005-07-27,9348.402
2005-07-28,9430.15
2005-07-29,9467.534
2005-08-01,9537.695
2005-08-02,9572.226
2005-08-03,9700.026
2005-08-04,9647.941
2005-08-05,9556.402
2005-08-08,9596.443
2005-08-09,9657.857
2005-08-10,9792.759
2005-08-11,9758.703
2005-08-12,9678.537
2005-08-15,9610.913
2005-08-16,9591.31
2005-08-17,9595.651
2005-08-18,9410.469
2005-08-19,9448.847
2005-08-22,9505.695
2005-08-23,9387.325
2005-08-24,9372.219
2005-08-25,9407.471
2005-08-26,9374.178
2005-08-29,9338.154
2005-08-30,9279.828
2005-08-31,9412.1
2005-09-01,9552.623
2005-09-02,9584.725
2005-09-05,9613.119
2005-09-06,9673.82
2005-09-07,9719.567
2005-09-08,9630.54
2005-09-09,9666.434
2005-09-12,9591.526
2005-09-13,9543.213
2005-09-14,9587.15
2005-09-15,9508.355
2005-09-16,9525.246
2005-09-19,9513.826
2005-09-20,9599.813
2005-09-21,9585.444
2005-09-22,9521.234
2005-09-23,9496.756
2005-09-26,9609.288
2005-09-27,9545.04
2005-09-28,9596.357
2005-09-29,9539.27
2005-09-30,9625.719
2005-10-03,9568.134
2005-10-04,9651.084
2005-10-05,9601.62
2005-10-06,9674.991
2005-10-07,9642.335
2005-10-10,9590.394
2005-10-11,9541.652
2005-10-12,9508.429
2005-10-13,9390.191
2005-10-14,9592.933
2005-10-17,9501.555
2005-10-18,9396.201
2005-10-19,9343.885
2005-10-20,9388.42
2005-10-21,9368.928
2005-10-24,9418.171
2005-10-25,9516.821
2005-10-26,9499.267
2005-10-27,9444.629
2005-10-28,9363.205
2005-10-31,9376.32
2005-11-01,9393.835
2005-11-02,9466.153
2005-11-03,9489.687
2005-11-04,9315.951
2005-11-07,9382.69
2005-11-08,9377.064
2005-11-09,9323.948
2005-11-10,9397.581
2005-11-11,9496.695
2005-11-14,9503.053
2005-11-15,9486.73
2005-11-16,9480.459
2005-11-17,9557.891
2005-11-18,9583.738
2005-11-21,9656.876
2005-11-22,9687.0
2005-11-23,9722.901
2005-11-24,9670.607
2005-11-25,9664.177
2005-11-28,9688.343
2005-11-29,9706.68
2005-11-30,9686.296
2005-12-01,9777.873
2005-12-02,9804.776
2005-12-05,9828.847
2005-12-06,9876.77
2005-12-07,9863.19
2005-12-08,9956.172
2005-12-09,9941.438
2005-12-12,10096.843
2005-12-13,10067.93
2005-12-14,10135.582
2005-12-15,10017.979
2005-12-16,10213.678
2005-12-19,10210.092
2005-12-20,10136.769
2005-12-21,10192.955
2005-12-22,10285.073
2005-12-23,10287.07
2005-12-26,10287.07
2005-12-27,10340.983
2005-12-28,10387.546
2005-12-29,10354.85
2005-12-30,10240.729
2006-01-02,10322.855
2006-01-03,10486.606
2006-01-04,10650.406
2006-01-05,10674.358
2006-01-06,10730.174
2006-01-09,10690.987
2006-01-10,10708.821
2006-01-11,10842.297
2006-01-12,10813.408
2006-01-13,10769.068
2006-01-16,10847.438
2006-01-17,10700.127
2006-01-18,10648.166
2006-01-19,10726.439
2006-01-20,10625.958
2006-01-23,10739.553
2006-01-24,10704.262
2006-01-25,10784.297
2006-01-26,10990.372
2006-01-27,11079.209
2006-01-30,11021.422
2006-01-31,11051.054
2006-02-01,11135.04
2006-02-02,11062.195
2006-02-03,10954.564
2006-02-06,11039.67
2006-02-07,10988.582
2006-02-08,10941.994
2006-02-09,11073.434
2006-02-10,10995.605
2006-02-13,11028.423
2006-02-14,10998.698
2006-02-15,11033.78
2006-02-16,11076.974
2006-02-17,11124.568
2006-02-20,11198.897
2006-02-21,11276.902
2006-02-22,11392.645
2006-02-23,11417.204
2006-02-24,11347.193
2006-02-27,11382.87
2006-02-28,11206.24
2006-03-01,11291.374
2006-03-02,11237.104
2006-03-03,11100.058
2006-03-06,11124.481
2006-03-07,10921.788
2006-03-08,10869.768
2006-03-09,10934.933
2006-03-10,11037.834
2006-03-13,11189.611
2006-03-14,11280.216
2006-03-15,11271.632
2006-03-16,11338.591
2006-03-17,11415.713
2006-03-20,11431.517
2006-03-21,11293.632
2006-03-22,11354.148
2006-03-23,11281.531
2006-03-24,11360.413
2006-03-27,11286.853
2006-03-28,11283.441
2006-03-29,11233.44
2006-03-30,11486.841
2006-03-31,11349.138
2006-04-03,11395.28
2006-04-04,11536.995
2006-04-05,11548.489
2006-04-06,11519.076
2006-04-07,11401.936
2006-04-10,11345.348
2006-04-11,11180.123
2006-04-12,11166.057
2006-04-13,11147.211
2006-04-14,11147.211
2006-04-17,11324.261
2006-04-18,11303.806
2006-04-19,11484.714
2006-04-20,11529.937
2006-04-21,11618.671
2006-04-24,11583.106
2006-04-25,11775.138
2006-04-26,11825.068
2006-04-27,11871.474
2006-04-28,11881.851
2006-05-01,11902.603
2006-05-02,11973.958
2006-05-03,11884.35
2006-05-04,11963.919
2006-05-05,12125.511
2006-05-08,12174.363
2006-05-09,12250.104
2006-05-10,12243.114
2006-05-11,12206.289
2006-05-12,12023.06
2006-05-15,11770.081
2006-05-16,11808.758
2006-05-17,11287.109
2006-05-18,11316.007
2006-05-19,11418.011
2006-05-22,11187.966
2006-05-23,11474.503
2006-05-24,11388.688
2006-05-25,11554.546
2006-05-26,11650.952
2006-05-29,11621.826
2006-05-30,11424.073
2006-05-31,11517.561
2006-06-01,11447.806
2006-06-02,11484.966
2006-06-05,11354.475
2006-06-06,10962.023
2006-06-07,10973.461
2006-06-08,10542.55
2006-06-09,10672.219
2006-06-12,10504.004
2006-06-13,10259.989
2006-06-14,10278.605
2006-06-15,10548.645
2006-06-16,10427.986
2006-06-19,10483.163
2006-06-20,10531.084
2006-06-21,10580.642
2006-06-22,10647.56
2006-06-23,10578.748
2006-06-26,10598.088
2006-06-27,10509.857
2006-06-28,10458.763
2006-06-29,10688.321
2006-06-30,11082.0
2006-07-03,11264.758
2006-07-04,11273.275
2006-07-05,11112.577
2006-07-06,11263.314
2006-07-07,11283.099
2006-07-10,11336.583
2006-07-11,11198.578
2006-07-12,11225.967
2006-07-13,10953.278
2006-07-14,10759.982
2006-07-17,10683.382
2006-07-18,10553.414
2006-07-19,10905.257
2006-07-20,11046.241
2006-07-21,11055.533
2006-07-24,11202.562
2006-07-25,11113.317
2006-07-26,11129.441
2006-07-27,11387.2
2006-07-28,11502.492
2006-07-31,11471.148
2006-08-01,11334.758
2006-08-02,11588.418
2006-08-03,11527.173
2006-08-04,11774.491
2006-08-07,11587.752
2006-08-08,11614.678
2006-08-09,11722.447
2006-08-10,11795.165
2006-08-11,11933.593
2006-08-14,12072.651
2006-08-15,12332.273
2006-08-16,12337.44
2006-08-17,12367.566
2006-08-18,12343.006
2006-08-21,12438.465
2006-08-22,12314.68
2006-08-23,12217.478
2006-08-24,12197.257
2006-08-25,12167.087
2006-08-28,12324.081
2006-08-29,12289.551
2006-08-30,12449.806
2006-08-31,12418.452
2006-09-01,12430.743
2006-09-04,12534.86
2006-09-05,12448.722
2006-09-06,12245.859
2006-09-07,12102.306
2006-09-08,12059.592
2006-09-11,12044.944
2006-09-12,12263.325
2006-09-13,12375.581
2006-09-14,12489.942
2006-09-15,12475.376
2006-09-18,12521.047
2006-09-19,12489.623
2006-09-20,12682.056
2006-09-21,12754.494
2006-09-22,12689.218
2006-09-25,12761.94
2006-09-26,12745.978
2006-09-27,12844.384
2006-09-28,12818.255
2006-09-29,12848.507
2006-10-02,12948.377
2006-10-03,12939.519
2006-10-04,13021.657
2006-10-05,13119.807
2006-10-06,12972.824
2006-10-09,13035.732
2006-10-10,13057.421
2006-10-11,13044.48
2006-10-12,13220.663
2006-10-13,13195.669
2006-10-16,13191.042
2006-10-17,12918.479
2006-10-18,13109.626
2006-10-19,13166.963
2006-10-20,13185.92
2006-10-23,13229.31
2006-10-24,13232.416
2006-10-25,13217.823
2006-10-26,13230.164
2006-10-27,13232.642
2006-10-30,13159.071
2006-10-31,13271.166
2006-11-01,13288.514
2006-11-02,13141.45
2006-11-03,13246.069
2006-11-06,13320.648
2006-11-07,13426.131
2006-11-08,13450.434
2006-11-09,13329.677
2006-11-10,13270.706
2006-11-13,13381.516
2006-11-14,13344.378
2006-11-15,13439.501
2006-11-16,13375.807
2006-11-17,13265.186
2006-11-20,13173.961
2006-11-21,13161.569
2006-11-22,13245.753
2006-11-23,13188.068
2006-11-24,13179.133
2006-11-27,13053.909
2006-11-28,13081.1
2006-11-29,13154.995
2006-11-30,13129.138
2006-12-01,13087.586
2006-12-04,13125.707
2006-12-05,13162.71
2006-12-06,13176.257
2006-12-07,13224.164
2006-12-08,13209.809
2006-12-11,13276.972
2006-12-12,13370.678
2006-12-13,13422.072
2006-12-14,13525.964
2006-12-15,13403.773
2006-12-18,13492.286
2006-12-19,13546.075
2006-12-20,13623.488
2006-12-21,13586.0
2006-12-22,13499.653
2006-12-25,13499.653
2006-12-26,13478.616
2006-12-27,13578.383
2006-12-28,13631.638
2006-12-29,13566.144
2007-01-01,13566.144
2007-01-02,13969.748
2007-01-03,13972.112
2007-01-04,13786.021
2007-01-05,13490.813
2007-01-08,13593.34
2007-01-09,13632.323
2007-01-10,13472.062
2007-01-11,13565.405
2007-01-12,13592.103
2007-01-15,13668.926
2007-01-16,13636.467
2007-01-17,13608.904
2007-01-18,13648.55
2007-01-19,13713.333
2007-01-22,13684.562
2007-01-23,13731.109
2007-01-24,13755.947
2007-01-25,13671.766
2007-01-26,13415.776
2007-01-29,13544.142
2007-01-30,13633.264
2007-01-31,13670.729
2007-02-01,13846.543
2007-02-02,13933.433
2007-02-05,13799.212
2007-02-06,13904.86
2007-02-07,14031.314
2007-02-08,13971.377
2007-02-09,13970.158
2007-02-12,13968.879
2007-02-13,14270.997
2007-02-14,14427.092
2007-02-15,14397.139
2007-02-16,14398.191
2007-02-19,14505.854
2007-02-20,14490.133
2007-02-21,14397.232
2007-02-22,14421.365
2007-02-23,14443.652
2007-02-26,14476.14
2007-02-27,14236.552
2007-02-28,13845.371
2007-03-01,13420.402
2007-03-02,13401.577
2007-03-05,13219.297
2007-03-06,13383.657
2007-03-07,13489.133
2007-03-08,13710.989
2007-03-09,13721.924
2007-03-12,13693.471
2007-03-13,13434.371
2007-03-14,13117.309
2007-03-15,13397.756
2007-03-16,13363.575
2007-03-19,13817.208
2007-03-20,13824.547
2007-03-21,13871.809
2007-03-22,14450.005
2007-03-23,14514.868
2007-03-26,14311.373
2007-03-27,14430.855
2007-03-28,14389.9
2007-03-29,14574.201
2007-03-30,14511.808
2007-04-02,14604.595
2007-04-03,14793.534
2007-04-04,14848.085
2007-04-05,14911.24
2007-04-06,14911.24
2007-04-09,14833.557
2007-04-10,15134.481
2007-04-11,15016.085
2007-04-12,14965.813
2007-04-13,14987.512
2007-04-16,14994.88
2007-04-17,15022.206
2007-04-18,14988.564
2007-04-19,14811.858
2007-04-20,15159.332
2007-04-23,15025.471
2007-04-24,15149.755
2007-04-25,15072.407
2007-04-26,15110.742
2007-04-27,14983.671
2007-04-30,14828.615
2007-05-01,14773.201
2007-05-02,14955.506
2007-05-03,14835.322
2007-05-04,14807.033
2007-05-07,14960.061
2007-05-08,14783.763
2007-05-09,14939.819
2007-05-10,14809.371
2007-05-11,14653.977
2007-05-14,14533.98
2007-05-15,14661.915
2007-05-16,14490.792
2007-05-17,14458.538
2007-05-18,14614.013
2007-05-21,14593.906
2007-05-22,14635.182
2007-05-23,14746.392
2007-05-24,14406.704
2007-05-25,14318.945
2007-05-28,14449.476
2007-05-29,14430.802
2007-05-30,14305.649
2007-05-31,14314.523
2007-06-01,14355.36
2007-06-04,14403.77
2007-06-05,14479.593
2007-06-06,14255.667
2007-06-07,14030.885
2007-06-08,13881.109
2007-06-11,14020.261
2007-06-12,13891.241
2007-06-13,13962.688
2007-06-14,14145.625
2007-06-15,14246.034
2007-06-18,14170.026
2007-06-19,14177.911
2007-06-20,14311.312
2007-06-21,14316.628
2007-06-22,14286.025
2007-06-25,14404.702
2007-06-26,14206.796
2007-06-27,14068.76
2007-06-28,14258.759
2007-06-29,14436.739
2007-07-02,14475.31
2007-07-03,14479.401
2007-07-04,14446.437
2007-07-05,14251.161
2007-07-06,14364.845
2007-07-09,14364.416
2007-07-10,14429.663
2007-07-11,14393.837
2007-07-12,14521.347
2007-07-13,14590.462
2007-07-16,14408.116
2007-07-17,14245.685
2007-07-18,14125.233
2007-07-19,14248.485
2007-07-20,14229.468
2007-07-23,14271.363
2007-07-24,14097.546
2007-07-25,13888.806
2007-07-26,13596.589
2007-07-27,13483.971
2007-07-30,13396.366
2007-07-31,13500.751
2007-08-01,13291.827
2007-08-02,13257.72
2007-08-03,13261.307
2007-08-06,13173.374
2007-08-07,13276.636
2007-08-08,13361.859
2007-08-09,12927.581
2007-08-10,12703.725
2007-08-13,12866.599
2007-08-14,12582.231
2007-08-15,12385.368
2007-08-16,12071.565
2007-08-17,12468.219
2007-08-20,12515.401
2007-08-21,12461.332
2007-08-22,12685.311
2007-08-23,12711.687
2007-08-24,12880.263
2007-08-27,12832.114
2007-08-28,12610.06
2007-08-29,12636.966
2007-08-30,12726.983
2007-08-31,12880.69
2007-09-03,12892.496
2007-09-04,13108.252
2007-09-05,12963.792
2007-09-06,13037.371
2007-09-07,12792.156
2007-09-10,12602.178
2007-09-11,12803.365
2007-09-12,12802.297
2007-09-13,12825.137
2007-09-14,12716.288
2007-09-17,12497.165
2007-09-18,12643.938
2007-09-19,13146.478
2007-09-20,13253.717
2007-09-21,13288.814
2007-09-24,12845.865
2007-09-25,12452.03
2007-09-26,12592.051
2007-09-27,12863.274
2007-09-28,12766.147
2007-10-01,12836.14
2007-10-02,13008.438
2007-10-03,12877.247
2007-10-04,13374.71
2007-10-05,13682.951
2007-10-08,13514.097
2007-10-09,13657.495
2007-10-10,13974.494
2007-10-11,14171.342
2007-10-12,14095.184
2007-10-15,13940.118
2007-10-16,13675.365
2007-10-17,13699.34
2007-10-18,13573.642
2007-10-19,13606.107
2007-10-22,13115.893
2007-10-23,13336.847
2007-10-24,13098.686
2007-10-25,13332.877
2007-10-26,13463.795
2007-10-29,13400.008
2007-10-30,13342.498
2007-10-31,13575.206
2007-11-01,13091.125
2007-11-02,12656.288
2007-11-05,12376.564
2007-11-06,12434.225
2007-11-07,12410.75
2007-11-08,11827.176
2007-11-09,11408.446
2007-11-12,11487.634
2007-11-13,11640.678
2007-11-14,11867.255
2007-11-15,11885.705
2007-11-16,11512.857
2007-11-19,11110.622
2007-11-20,11164.716
2007-11-21,10700.43
2007-11-22,10771.414
2007-11-23,11204.546
2007-11-26,11357.786
2007-11-27,11583.657
2007-11-28,11742.871
2007-11-29,11914.247
2007-11-30,11819.534
2007-12-03,11697.633
2007-12-04,11569.208
2007-12-05,11715.097
2007-12-06,11770.363
2007-12-07,11912.047
2007-12-10,12116.142
2007-12-11,11977.376
2007-12-12,11913.616
2007-12-13,11628.103
2007-12-14,11541.997
2007-12-17,11189.875
2007-12-18,11240.346
2007-12-19,11162.513
2007-12-20,11140.67
2007-12-21,11262.107
2007-12-24,11396.27
2007-12-25,11396.27
2007-12-26,11474.6
2007-12-27,11561.272
2007-12-28,11675.756
2007-12-31,11550.136
2008-01-01,11550.136
2008-01-02,11616.958
2008-01-03,11542.526
2008-01-04,11465.255
2008-01-07,11338.75
2008-01-08,11299.659
2008-01-09,11187.314
2008-01-10,11189.742
2008-01-11,11325.341
2008-01-14,11398.313
2008-01-15,11038.189
2008-01-16,10605.57
2008-01-17,10476.792
2008-01-18,10087.219
2008-01-21,9394.706
2008-01-22,9789.569
2008-01-23,9470.605
2008-01-24,10125.103
2008-01-25,9703.753
2008-01-28,10064.074
2008-01-29,10416.279
2008-01-30,10506.1
2008-01-31,10268.968
2008-02-01,10514.793
2008-02-04,10455.634
2008-02-05,9885.902
2008-02-06,9934.293
2008-02-07,9644.777
2008-02-08,9486.341
2008-02-11,9294.652
2008-02-12,9768.544
2008-02-13,9830.911
2008-02-14,9948.513
2008-02-15,9729.001
2008-02-18,9915.852
2008-02-19,10113.144
2008-02-20,10033.445
2008-02-21,10154.999
2008-02-22,9905.536
2008-02-25,10170.642
2008-02-26,10513.13
2008-02-27,10593.083
2008-02-28,10487.244
2008-02-29,10343.841
2008-03-03,10264.563
2008-03-04,10094.04
2008-03-05,10317.215
2008-03-06,10154.97
2008-03-07,10200.365
2008-03-10,10009.138
2008-03-11,10282.827
2008-03-12,10665.01
2008-03-13,10489.47
2008-03-14,10444.128
2008-03-17,10119.646
2008-03-18,10536.299
2008-03-19,10464.233
2008-03-20,10353.439
2008-03-21,10353.439
2008-03-24,10338.664
2008-03-25,10856.409
2008-03-26,10894.707
2008-03-27,11009.462
2008-03-28,10987.276
2008-03-31,11053.11
2008-04-01,11203.525
2008-04-02,11293.114
2008-04-03,11087.745
2008-04-04,11271.084
2008-04-07,11452.425
2008-04-08,11436.585
2008-04-09,11377.102
2008-04-10,11338.506
2008-04-11,11275.997
2008-04-14,11205.185
2008-04-15,11196.716
2008-04-16,11500.368
2008-04-17,11492.418
2008-04-18,11714.798
2008-04-21,11778.062
2008-04-22,11779.095
2008-04-23,11803.545
2008-04-24,11569.884
2008-04-25,11629.665
2008-04-28,11752.61
2008-04-29,11679.006
2008-04-30,11796.849
2008-05-01,11707.06
2008-05-02,11827.729
2008-05-05,11888.322
2008-05-06,11681.168
2008-05-07,11662.126
2008-05-08,11644.533
2008-05-09,11579.243
2008-05-12,11614.921
2008-05-13,11476.597
2008-05-14,11513.057
2008-05-15,11492.243
2008-05-16,11539.8
2008-05-19,11510.759
2008-05-20,11481.204
2008-05-21,11384.472
2008-05-22,11334.69
2008-05-23,11172.199
2008-05-26,11147.014
2008-05-27,11044.978
2008-05-28,11112.588
2008-05-29,11006.576
2008-05-30,11072.302
2008-06-02,10927.941
2008-06-03,10942.187
2008-06-04,10899.51
2008-06-05,11083.167
2008-06-06,10905.78
2008-06-09,10625.928
2008-06-10,10302.263
2008-06-11,10119.928
2008-06-12,10211.158
2008-06-13,10190.59
2008-06-16,10211.461
2008-06-17,10301.258
2008-06-18,9995.316
2008-06-19,9708.294
2008-06-20,9506.339
2008-06-23,9258.321
2008-06-24,9385.872
2008-06-25,9573.711
2008-06-26,8781.752
2008-06-27,8804.874
2008-06-30,8658.605
2008-07-01,8455.558
2008-07-02,8551.878
2008-07-03,8534.229
2008-07-04,8280.626
2008-07-07,8315.189
2008-07-08,8160.299
2008-07-09,8483.423
2008-07-10,8338.893
2008-07-11,8086.434
2008-07-14,8161.747
2008-07-15,7677.486
2008-07-16,7761.891
2008-07-17,8196.729
2008-07-18,8416.224
2008-07-21,8544.169
2008-07-22,8249.303
2008-07-23,8446.159
2008-07-24,8364.07
2008-07-25,8130.948
2008-07-28,7971.078
2008-07-29,7800.461
2008-07-30,7864.43
2008-07-31,7810.151
2008-08-01,7867.563
2008-08-04,7748.242
2008-08-05,8068.866
2008-08-06,8302.067
2008-08-07,7908.936
2008-08-08,7879.091
2008-08-11,7995.723
2008-08-12,8111.825
2008-08-13,7801.836
2008-08-14,7805.145
2008-08-15,7763.688
2008-08-18,7779.271
2008-08-19,7504.909
2008-08-20,7455.626
2008-08-21,7370.863
2008-08-22,7544.929
2008-08-25,7409.1
2008-08-26,7374.392
2008-08-27,7423.756
2008-08-28,7622.136
2008-08-29,7801.625
2008-09-01,7747.633
2008-09-02,7962.839
2008-09-03,7843.435
2008-09-04,7536.612
2008-09-05,7315.76
2008-09-08,7678.094
2008-09-09,7588.296
2008-09-10,7430.038
2008-09-11,7224.738
2008-09-12,7453.249
2008-09-15,7087.51
2008-09-16,6665.38
2008-09-17,6392.527
2008-09-18,6550.291
2008-09-19,7428.878
2008-09-22,7279.695
2008-09-23,7103.753
2008-09-24,6992.789
2008-09-25,6971.113
2008-09-26,6451.421
2008-09-29,5550.475
2008-09-30,5630.001
2008-10-01,5859.668
2008-10-02,5982.348
2008-10-03,6048.965
2008-10-06,5575.068
2008-10-07,5402.16
2008-10-08,5121.799
2008-10-09,5027.7
2008-10-10,4783.484
2008-10-13,5126.179
2008-10-14,4109.27
2008-10-15,3813.499
2008-10-16,3433.558
2008-10-17,3593.373
2008-10-20,3683.025
2008-10-21,3610.424
2008-10-22,3349.291
2008-10-23,3296.641
2008-10-24,3155.818
2008-10-27,2983.919
2008-10-28,2979.458
2008-10-29,3272.175
2008-10-30,3364.622
2008-10-31,3436.52
2008-11-03,3614.462
2008-11-04,3778.703
2008-11-05,3819.638
2008-11-06,3619.68
2008-11-07,3634.765
2008-11-10,3688.711
2008-11-11,3527.79
2008-11-12,3402.541
2008-11-13,3368.425
2008-11-14,3377.905
2008-11-17,3323.849
2008-11-18,3238.988
2008-11-19,3081.37
2008-11-20,2986.091
2008-11-21,2913.179
2008-11-24,3104.86
2008-11-25,3164.842
2008-11-26,3115.548
2008-11-27,3229.922
2008-11-28,3220.677
2008-12-01,3071.172
2008-12-02,3148.375
2008-12-03,3212.7
2008-12-04,3234.333
2008-12-05,3172.862
2008-12-08,3399.625
2008-12-09,3349.734
2008-12-10,3397.453
2008-12-11,3425.161
2008-12-12,3419.026
2008-12-15,3510.79
2008-12-16,3490.315
2008-12-17,3599.626
2008-12-18,3644.878
2008-12-19,3473.068
2008-12-22,3414.885
2008-12-23,3418.833
2008-12-24,3379.294
2008-12-25,3379.294
2008-12-26,3395.602
2008-12-29,3484.696
2008-12-30,3492.908
2008-12-31,3412.172
2009-01-01,3412.172
2009-01-02,3590.092
2009-01-05,3573.539
2009-01-06,3544.551
2009-01-07,3620.624
2009-01-08,3574.06
2009-01-09,3512.98
2009-01-12,3486.386
2009-01-13,3455.819
2009-01-14,3333.996
2009-01-15,3251.134
2009-01-16,3266.111
2009-01-19,3120.572
2009-01-20,2965.897
2009-01-21,2987.76
2009-01-22,3064.608
2009-01-23,3048.944
2009-01-26,3238.264
2009-01-27,3226.838
2009-01-28,3348.828
2009-01-29,3281.21
2009-01-30,3238.948
2009-02-02,3174.348
2009-02-03,3219.753
2009-02-04,3180.329
2009-02-05,3169.046
2009-02-06,3246.885
2009-02-09,3328.411
2009-02-10,3213.89
2009-02-11,3185.595
2009-02-12,3080.999
2009-02-13,3098.432
2009-02-16,3042.913
2009-02-17,2871.306
2009-02-18,2837.721
2009-02-19,2908.072
2009-02-20,2826.834
2009-02-23,2789.234
2009-02-24,2741.764
2009-02-25,2702.086
2009-02-26,2737.713
2009-02-27,2731.661
2009-03-02,2577.131
2009-03-03,2517.318
2009-03-04,2521.785
2009-03-05,2405.299
2009-03-06,2416.627
2009-03-09,2470.98
2009-03-10,2614.712
2009-03-11,2634.407
2009-03-12,2745.536
2009-03-13,2739.248
2009-03-16,2829.977
2009-03-17,2825.125
2009-03-18,2882.195
2009-03-19,3029.524
2009-03-20,3042.227
2009-03-23,3126.563
2009-03-24,3127.917
2009-03-25,3112.629
2009-03-26,3168.052
2009-03-27,3094.124
2009-03-30,2949.957
2009-03-31,3072.661
2009-04-01,3116.899
2009-04-02,3270.738
2009-04-03,3263.658
2009-04-06,3207.989
2009-04-07,3090.801
2009-04-08,3107.012
2009-04-09,3233.741
2009-04-10,3233.741
2009-04-13,3261.163
2009-04-14,3281.543
2009-04-15,3297.732
2009-04-16,3373.012
2009-04-17,3451.541
2009-04-20,3259.8
2009-04-21,3315.736
2009-04-22,3385.572
2009-04-23,3406.552
2009-04-24,3574.718
2009-04-27,3477.293
2009-04-28,3417.945
2009-04-29,3517.014
2009-04-30,3500.582
2009-05-01,3501.11
2009-05-04,3586.705
2009-05-05,3576.716
2009-05-06,3687.914
2009-05-07,3847.478
2009-05-08,3999.806
2009-05-11,3938.148
2009-05-12,3866.485
2009-05-13,3736.758
2009-05-14,3656.143
2009-05-15,3749.896
2009-05-18,3818.756
2009-05-19,3934.796
2009-05-20,4041.791
2009-05-21,3911.769
2009-05-22,4027.047
2009-05-25,4061.698
2009-05-26,4028.276
2009-05-27,4038.696
2009-05-28,3987.725
2009-05-29,4067.197
2009-06-01,4108.756
2009-06-02,4145.158
2009-06-03,4086.37
2009-06-04,4079.427
2009-06-05,4025.071
2009-06-08,3930.744
2009-06-09,4005.425
2009-06-10,4016.238
2009-06-11,4026.351
2009-06-12,4049.814
2009-06-15,3861.058
2009-06-16,3832.865
2009-06-17,3707.825
2009-06-18,3788.225
2009-06-19,3820.935
2009-06-22,3691.546
2009-06-23,3739.024
2009-06-24,3872.727
2009-06-25,3823.512
2009-06-26,3870.592
2009-06-29,3918.312
2009-06-30,3901.166
2009-07-01,3992.433
2009-07-02,3862.377
2009-07-03,3860.163
2009-07-06,3776.419
2009-07-07,3777.153
2009-07-08,3643.219
2009-07-09,3705.136
2009-07-10,3692.519
2009-07-13,3768.157
2009-07-14,3827.271
2009-07-15,4018.272
2009-07-16,4032.765
2009-07-17,4044.825
2009-07-20,4126.039
2009-07-21,4144.914
2009-07-22,4179.646
2009-07-23,4223.722
2009-07-24,4193.861
2009-07-27,4206.016
2009-07-28,4100.156
2009-07-29,4092.311
2009-07-30,4174.245
2009-07-31,4264.708
2009-08-03,4391.795
2009-08-04,4426.486
2009-08-05,4393.361
2009-08-06,4544.037
2009-08-07,4540.037
2009-08-10,4650.912
2009-08-11,4539.693
2009-08-12,4556.12
2009-08-13,4682.013
2009-08-14,4661.37
2009-08-17,4471.389
2009-08-18,4537.015
2009-08-19,4558.163
2009-08-20,4677.183
2009-08-21,4774.862
2009-08-24,4904.878
2009-08-25,4959.367
2009-08-26,4866.68
2009-08-27,4799.774
2009-08-28,4884.879
2009-08-31,4758.258
2009-09-01,4685.239
2009-09-02,4546.91
2009-09-03,4669.726
2009-09-04,4750.443
2009-09-07,4899.396
2009-09-08,5004.65
2009-09-09,5071.796
2009-09-10,5061.436
2009-09-11,5071.869
2009-09-14,4992.806
2009-09-15,5084.155
2009-09-16,5193.032
2009-09-17,5241.398
2009-09-18,5208.137
2009-09-21,5128.3
2009-09-22,5179.453
2009-09-23,5251.231
2009-09-24,5182.836
2009-09-25,5184.35
2009-09-28,5191.379
2009-09-29,5166.157
2009-09-30,5176.573
2009-10-01,5091.973
2009-10-02,5051.488
2009-10-05,5092.182
2009-10-06,5357.722
2009-10-07,5278.539
2009-10-08,5374.69
2009-10-09,5399.719
2009-10-12,5439.181
2009-10-13,5379.869
2009-10-14,5511.059
2009-10-15,5515.334
2009-10-16,5437.479
2009-10-19,5536.824
2009-10-20,5490.707
2009-10-21,5454.967
2009-10-22,5377.363
2009-10-23,5381.857
2009-10-26,5189.311
2009-10-27,5004.459
2009-10-28,4776.655
2009-10-29,5002.702
2009-10-30,4873.932
2009-11-02,4884.341
2009-11-03,4729.128
2009-11-04,4917.206
2009-11-05,4962.553
2009-11-06,5013.835
2009-11-09,5189.469
2009-11-10,5156.683
2009-11-11,5198.178
2009-11-12,5146.766
2009-11-13,5173.794
2009-11-16,5236.852
2009-11-17,5177.755
2009-11-18,5204.105
2009-11-19,5071.894
2009-11-20,5061.147
2009-11-23,5214.416
2009-11-24,5125.918
2009-11-25,5138.858
2009-11-26,4953.104
2009-11-27,5030.048
2009-11-30,4974.454
