Date,GERMANY LARGE VALUE Large Cap
2010-09-09,623.661
2010-09-10,622.056
2010-09-13,634.099
2010-09-14,639.893
2010-09-15,640.672
2010-09-16,641.159
2010-09-17,631.014
2010-09-20,641.041
2010-09-21,640.068
2010-09-22,647.372
2010-09-23,641.3
2010-09-24,659.176
2010-09-27,656.82
2010-09-28,659.457
2010-09-29,656.749
2010-09-30,657.968
2010-10-01,661.708
2010-10-04,651.162
2010-10-05,666.494
2010-10-06,676.699
2010-10-07,679.536
2010-10-08,680.012
2010-10-11,679.944
2010-10-12,674.005
2010-10-13,695.783
2010-10-14,705.312
2010-10-15,705.684
2010-10-18,706.861
2010-10-19,696.127
2010-10-20,708.998
2010-10-21,719.677
2010-10-22,714.281
2010-10-25,720.398
2010-10-26,712.475
2010-10-27,705.099
2010-10-28,715.469
2010-10-29,714.828
2010-11-01,713.819
2010-11-02,727.665
2010-11-03,722.746
2010-11-04,746.869
2010-11-05,739.852
2010-11-08,731.807
2010-11-09,736.038
2010-11-10,716.686
2010-11-11,713.804
2010-11-12,716.389
2010-11-15,719.392
2010-11-16,703.823
2010-11-17,708.468
2010-11-18,725.099
2010-11-19,729.898
2010-11-22,724.822
2010-11-23,701.197
2010-11-24,710.192
2010-11-25,713.551
2010-11-26,700.389
2010-11-29,677.77
2010-11-30,672.088
2010-12-01,691.661
2010-12-02,706.586
2010-12-03,714.205
2010-12-06,708.856
2010-12-07,718.032
2010-12-08,712.343
2010-12-09,714.479
2010-12-10,719.753
2010-12-13,731.633
2010-12-14,731.728
2010-12-15,726.417
2010-12-16,720.177
2010-12-17,711.752
2010-12-20,711.82
2010-12-21,719.735
2010-12-22,716.572
2010-12-23,714.233
2010-12-24,717.048
2010-12-27,711.438
2010-12-28,711.493
2010-12-29,714.154
2010-12-30,713.582
2010-12-31,720.754
2011-01-03,726.283
2011-01-04,722.147
2011-01-05,711.004
2011-01-06,709.552
2011-01-07,702.465
2011-01-10,691.596
2011-01-11,695.835
2011-01-12,719.075
2011-01-13,739.345
2011-01-14,741.559
2011-01-17,736.772
2011-01-18,750.962
2011-01-19,750.406
2011-01-20,745.869
2011-01-21,763.199
2011-01-24,767.702
2011-01-25,762.627
2011-01-26,766.645
2011-01-27,773.723
2011-01-28,760.879
2011-01-31,763.766
2011-02-01,783.139
2011-02-02,783.667
2011-02-03,774.405
2011-02-04,773.641
2011-02-07,779.277
2011-02-08,788.814
2011-02-09,790.273
2011-02-10,784.754
2011-02-11,782.269
2011-02-14,778.431
2011-02-15,785.543
2011-02-16,789.332
2011-02-17,792.848
2011-02-18,800.207
2011-02-21,789.511
2011-02-22,788.269
2011-02-23,781.231
2011-02-24,773.448
2011-02-25,773.717
2011-02-28,785.235
2011-03-01,778.54
2011-03-02,777.847
2011-03-03,785.407
2011-03-04,783.257
2011-03-07,783.572
2011-03-08,776.998
2011-03-09,774.116
2011-03-10,759.963
2011-03-11,754.432
2011-03-14,745.868
2011-03-15,721.581
2011-03-16,704.264
2011-03-17,726.702
2011-03-18,730.997
2011-03-21,752.549
2011-03-22,751.778
2011-03-23,749.264
2011-03-24,765.935
2011-03-25,763.547
2011-03-28,761.891
2011-03-29,758.381
2011-03-30,772.857
2011-03-31,776.403
2011-04-01,789.38
2011-04-04,793.475
2011-04-05,791.318
2011-04-06,805.216
2011-04-07,800.637
2011-04-08,815.603
2011-04-11,816.438
2011-04-12,807.155
2011-04-13,815.912
2011-04-14,807.735
2011-04-15,807.759
2011-04-18,774.74
2011-04-19,780.436
2011-04-20,814.484
2011-04-21,820.932
2011-04-22,820.932
2011-04-25,820.341
2011-04-26,832.016
2011-04-27,839.446
2011-04-28,863.55
2011-04-29,868.443
2011-05-02,870.709
2011-05-03,865.461
2011-05-04,853.01
2011-05-05,834.555
2011-05-06,841.15
2011-05-09,814.024
2011-05-10,829.601
2011-05-11,824.842
2011-05-12,810.791
2011-05-13,804.443
2011-05-16,803.112
2011-05-17,786.142
2011-05-18,795.812
2011-05-19,801.395
2011-05-20,784.546
2011-05-23,761.268
2011-05-24,767.279
2011-05-25,769.241
2011-05-26,764.895
2011-05-27,779.031
2011-05-30,778.069
2011-05-31,800.379
2011-06-01,793.248
2011-06-02,777.139
2011-06-03,788.683
2011-06-06,785.916
2011-06-07,794.646
2011-06-08,785.886
2011-06-09,791.118
2011-06-10,774.051
2011-06-13,775.434
2011-06-14,795.428
2011-06-15,772.639
2011-06-16,764.097
2011-06-17,781.072
2011-06-20,778.2
2011-06-21,798.948
2011-06-22,802.936
2011-06-23,771.91
2011-06-24,766.253
2011-06-27,769.123
2011-06-28,780.416
2011-06-29,797.783
2011-06-30,815.4
2011-07-01,821.128
2011-07-04,823.582
2011-07-05,819.316
2011-07-06,808.679
2011-07-07,813.868
2011-07-08,797.785
2011-07-11,761.536
2011-07-12,754.509
2011-07-13,773.1
2011-07-14,768.192
2011-07-15,762.563
2011-07-18,744.711
2011-07-19,763.384
2011-07-20,769.409
2011-07-21,791.801
2011-07-22,793.984
2011-07-25,791.836
2011-07-26,800.698
2011-07-27,782.704
2011-07-28,772.548
2011-07-29,772.581
2011-08-01,739.249
2011-08-02,724.831
2011-08-03,711.977
2011-08-04,683.643
2011-08-05,664.224
2011-08-08,633.501
2011-08-09,628.568
2011-08-10,586.741
2011-08-11,609.144
2011-08-12,631.047
2011-08-15,646.414
2011-08-16,640.447
2011-08-17,638.227
2011-08-18,594.708
2011-08-19,583.723
2011-08-22,583.378
2011-08-23,588.304
2011-08-24,604.826
2011-08-25,590.541
2011-08-26,581.225
2011-08-29,605.146
2011-08-30,596.824
2011-08-31,609.272
2011-09-01,595.683
2011-09-02,571.005
2011-09-05,534.743
2011-09-06,524.186
2011-09-07,544.633
2011-09-08,545.808
2011-09-09,507.661
2011-09-12,488.114
2011-09-13,504.163
2011-09-14,520.896
2011-09-15,548.055
2011-09-16,551.574
2011-09-19,527.904
2011-09-20,546.704
2011-09-21,530.602
2011-09-22,493.671
2011-09-23,501.448
2011-09-26,521.958
2011-09-27,560.98
2011-09-28,553.496
2011-09-29,567.894
2011-09-30,544.045
2011-10-03,526.417
2011-10-04,511.35
2011-10-05,541.626
2011-10-06,565.233
2011-10-07,568.872
2011-10-10,594.503
2011-10-11,593.574
2011-10-12,615.69
2011-10-13,599.172
2011-10-14,609.705
2011-10-17,592.249
2011-10-18,587.832
2011-10-19,599.816
2011-10-20,574.823
2011-10-21,605.874
2011-10-24,615.07
2011-10-25,614.763
2011-10-26,606.286
2011-10-27,663.444
2011-10-28,662.517
2011-10-31,627.69
2011-11-01,579.453
2011-11-02,597.182
2011-11-03,613.21
2011-11-04,593.025
2011-11-07,589.536
2011-11-08,593.501
2011-11-09,569.01
2011-11-10,575.03
2011-11-11,603.961
2011-11-14,591.352
2011-11-15,579.062
2011-11-16,579.122
2011-11-17,571.264
2011-11-18,568.527
2011-11-21,545.31
2011-11-22,537.388
2011-11-23,522.741
2011-11-24,518.762
2011-11-25,524.045
2011-11-28,555.604
2011-11-29,561.975
2011-11-30,598.266
2011-12-01,592.619
2011-12-02,596.775
2011-12-05,603.303
2011-12-06,590.308
2011-12-07,586.521
2011-12-08,569.248
2011-12-09,587.255
2011-12-12,557.651
2011-12-13,549.891
2011-12-14,533.998
2011-12-15,541.96
2011-12-16,539.697
2011-12-19,534.523
2011-12-20,557.459
2011-12-21,552.77
2011-12-22,561.153
2011-12-23,563.322
2011-12-26,563.322
2011-12-27,564.263
2011-12-28,544.684
2011-12-29,552.039
2011-12-30,560.283
2012-01-02,579.654
2012-01-03,591.155
2012-01-04,575.273
2012-01-05,565.081
2012-01-06,556.902
2012-01-09,551.644
2012-01-10,571.892
2012-01-11,567.304
2012-01-12,576.195
2012-01-13,565.701
2012-01-16,573.914
2012-01-17,587.716
2012-01-18,591.044
2012-01-19,604.091
2012-01-20,604.37
2012-01-23,613.23
2012-01-24,607.935
2012-01-25,606.766
2012-01-26,627.611
2012-01-27,623.436
2012-01-30,614.408
2012-01-31,615.291
2012-02-01,638.174
2012-02-02,639.587
2012-02-03,647.949
2012-02-06,645.378
2012-02-07,654.123
2012-02-08,656.127
2012-02-09,662.47
2012-02-10,645.963
2012-02-13,652.98
2012-02-14,647.319
2012-02-15,645.151
2012-02-16,643.339
2012-02-17,660.869
2012-02-20,676.052
2012-02-21,670.525
2012-02-22,662.438
2012-02-23,660.88
2012-02-24,675.996
2012-02-27,670.77
2012-02-28,674.182
2012-02-29,668.664
2012-03-01,674.53
2012-03-02,666.181
2012-03-05,661.333
2012-03-06,631.963
2012-03-07,635.9
2012-03-08,660.242
2012-03-09,655.297
2012-03-12,658.883
2012-03-13,666.927
2012-03-14,673.464
2012-03-15,680.761
2012-03-16,686.434
2012-03-19,691.83
2012-03-20,680.029
2012-03-21,681.05
2012-03-22,672.564
2012-03-23,678.394
2012-03-26,690.033
2012-03-27,690.02
2012-03-28,679.615
2012-03-29,664.477
2012-03-30,672.942
2012-04-02,681.621
2012-04-03,676.454
2012-04-04,647.238
2012-04-05,642.196
2012-04-06,642.196
2012-04-09,642.564
2012-04-10,625.076
2012-04-11,634.179
2012-04-12,641.272
2012-04-13,620.123
2012-04-16,622.666
2012-04-17,646.404
2012-04-18,637.769
2012-04-19,630.614
2012-04-20,642.241
2012-04-23,615.602
2012-04-24,627.736
2012-04-25,636.689
2012-04-26,642.393
2012-04-27,650.268
2012-04-30,642.524
2012-05-01,642.014
2012-05-02,633.548
2012-05-03,632.221
2012-05-04,618.659
2012-05-07,618.433
2012-05-08,605.213
2012-05-09,604.441
2012-05-10,609.614
2012-05-11,613.503
2012-05-14,594.181
2012-05-15,585.327
2012-05-16,581.862
2012-05-17,572.53
2012-05-18,571.388
2012-05-21,578.703
2012-05-22,588.37
2012-05-23,566.268
2012-05-24,569.909
2012-05-25,570.49
2012-05-28,568.177
2012-05-29,572.275
2012-05-30,555.742
2012-05-31,553.214
2012-06-01,534.276
2012-06-04,536.518
2012-06-05,532.502
2012-06-06,545.18
2012-06-07,550.157
2012-06-08,545.709
2012-06-11,546.934
2012-06-12,547.032
2012-06-13,550.893
2012-06-14,552.498
2012-06-15,564.108
2012-06-18,561.29
2012-06-19,575.739
2012-06-20,583.093
2012-06-21,574.697
2012-06-22,567.61
2012-06-25,550.94
2012-06-26,551.583
2012-06-27,561.665
2012-06-28,554.178
2012-06-29,591.836
2012-07-02,595.567
2012-07-03,603.213
2012-07-04,595.81
2012-07-05,586.012
2012-07-06,571.6
2012-07-09,570.749
2012-07-10,573.123
2012-07-11,574.604
2012-07-12,566.376
2012-07-13,581.109
2012-07-16,581.821
2012-07-17,579.985
2012-07-18,591.578
2012-07-19,596.022
2012-07-20,576.652
2012-07-23,554.961
2012-07-24,547.659
2012-07-25,551.225
2012-07-26,575.175
2012-07-27,588.024
2012-07-30,590.989
2012-07-31,595.436
2012-08-01,594.226
2012-08-02,573.019
2012-08-03,609.441
2012-08-06,618.498
2012-08-07,625.5
2012-08-08,622.138
2012-08-09,618.32
2012-08-10,618.15
2012-08-13,616.248
2012-08-14,619.482
2012-08-15,614.738
2012-08-16,624.902
2012-08-17,627.012
2012-08-20,627.821
2012-08-21,640.714
2012-08-22,635.103
2012-08-23,634.298
2012-08-24,632.293
2012-08-27,639.506
2012-08-28,638.233
2012-08-29,636.246
2012-08-30,624.247
2012-08-31,637.478
2012-09-03,639.639
2012-09-04,632.299
2012-09-05,635.936
2012-09-06,657.199
2012-09-07,673.136
2012-09-10,674.07
2012-09-11,687.152
2012-09-12,691.983
2012-09-13,689.604
2012-09-14,714.567
2012-09-17,711.969
2012-09-18,697.978
2012-09-19,703.224
2012-09-20,695.819
2012-09-21,704.063
2012-09-24,696.261
2012-09-25,699.667
2012-09-26,676.881
2012-09-27,678.843
2012-09-28,671.272
2012-10-01,682.517
2012-10-02,683.761
2012-10-03,684.532
2012-10-04,688.865
2012-10-05,699.051
2012-10-08,683.367
2012-10-09,673.341
2012-10-10,672.341
2012-10-11,680.883
2012-10-12,676.754
2012-10-15,677.056
2012-10-16,694.211
2012-10-17,704.401
2012-10-18,708.564
2012-10-19,698.164
2012-10-22,697.494
2012-10-23,678.801
2012-10-24,677.863
2012-10-25,674.984
2012-10-26,677.014
2012-10-29,669.785
2012-10-30,682.274
2012-10-31,681.203
2012-11-01,687.165
2012-11-02,683.243
2012-11-05,676.877
2012-11-06,682.889
2012-11-07,665.904
2012-11-08,662.357
2012-11-09,656.197
2012-11-12,656.515
2012-11-13,653.348
2012-11-14,646.018
2012-11-15,644.962
2012-11-16,629.748
2012-11-19,650.031
2012-11-20,651.654
2012-11-21,652.243
2012-11-22,660.399
2012-11-23,669.58
2012-11-26,666.851
2012-11-27,667.859
2012-11-28,666.665
2012-11-29,677.064
2012-11-30,678.61
2012-12-03,683.193
2012-12-04,685.436
2012-12-05,688.326
2012-12-06,688.115
2012-12-07,684.272
2012-12-10,683.663
2012-12-11,694.75
2012-12-12,700.431
2012-12-13,699.623
2012-12-14,701.327
2012-12-17,705.854
2012-12-18,714.553
2012-12-19,719.285
2012-12-20,718.893
2012-12-21,712.237
2012-12-24,713.345
2012-12-25,713.345
2012-12-26,714.805
2012-12-27,718.151
2012-12-28,713.328
2012-12-31,711.331
2013-01-01,711.331
2013-01-02,733.293
2013-01-03,724.391
2013-01-04,724.828
2013-01-07,726.48
2013-01-08,720.744
2013-01-09,721.891
2013-01-10,732.6
2013-01-11,740.818
2013-01-14,742.085
2013-01-15,736.922
2013-01-16,731.457
2013-01-17,739.199
2013-01-18,732.077
2013-01-21,737.665
2013-01-22,729.696
2013-01-23,727.24
2013-01-24,736.986
2013-01-25,748.2
2013-01-28,745.284
2013-01-29,750.583
2013-01-30,751.661
2013-01-31,748.085
2013-02-01,756.461
2013-02-04,728.555
2013-02-05,730.691
2013-02-06,726.092
2013-02-07,718.684
2013-02-08,725.348
2013-02-11,725.004
2013-02-12,732.185
2013-02-13,734.809
2013-02-14,722.456
2013-02-15,716.905
2013-02-18,721.613
2013-02-19,730.477
2013-02-20,724.616
2013-02-21,700.477
2013-02-22,705.085
2013-02-25,720.086
2013-02-26,694.657
2013-02-27,705.053
2013-02-28,707.918
2013-03-01,697.384
2013-03-04,695.47
2013-03-05,714.106
2013-03-06,716.166
2013-03-07,722.081
2013-03-08,723.461
2013-03-11,723.806
2013-03-12,721.629
2013-03-13,715.826
2013-03-14,724.938
2013-03-15,727.124
2013-03-18,717.774
2013-03-19,706.631
2013-03-20,716.18
2013-03-21,715.468
2013-03-22,718.751
2013-03-25,706.455
2013-03-26,703.34
2013-03-27,688.965
2013-03-28,689.399
2013-03-29,689.399
2013-04-01,689.721
2013-04-02,704.882
2013-04-03,695.338
2013-04-04,692.679
2013-04-05,691.057
2013-04-08,689.363
2013-04-09,691.73
2013-04-10,713.521
2013-04-11,719.566
2013-04-12,705.249
2013-04-15,698.453
2013-04-16,698.138
2013-04-17,678.825
2013-04-18,673.855
2013-04-19,673.524
2013-04-22,674.254
2013-04-23,691.126
2013-04-24,700.368
2013-04-25,707.45
2013-04-26,703.09
2013-04-29,713.854
2013-04-30,723.736
2013-05-01,724.23
2013-05-02,722.635
2013-05-03,739.322
2013-05-06,733.173
2013-05-07,741.003
2013-05-08,751.782
2013-05-09,747.875
2013-05-10,741.916
2013-05-13,742.166
2013-05-14,747.551
2013-05-15,745.091
2013-05-16,748.936
2013-05-17,750.364
2013-05-20,761.087
2013-05-21,760.403
2013-05-22,767.483
2013-05-23,750.309
2013-05-24,749.55
2013-05-27,757.753
2013-05-28,760.529
2013-05-29,756.231
2013-05-30,770.054
2013-05-31,759.637
2013-06-03,758.137
2013-06-04,760.585
2013-06-05,750.742
2013-06-06,745.449
2013-06-07,762.062
2013-06-10,764.914
2013-06-11,760.757
2013-06-12,754.117
2013-06-13,747.396
2013-06-14,753.761
2013-06-17,761.011
2013-06-18,765.407
2013-06-19,761.042
2013-06-20,721.988
2013-06-21,705.148
2013-06-24,695.658
2013-06-25,706.25
2013-06-26,711.421
2013-06-27,713.727
2013-06-28,712.582
2013-07-01,718.075
2013-07-02,711.874
2013-07-03,700.627
2013-07-04,714.575
2013-07-05,693.2
2013-07-08,710.204
2013-07-09,712.631
2013-07-10,717.31
2013-07-11,736.923
2013-07-12,742.542
2013-07-15,744.646
2013-07-16,747.364
2013-07-17,750.324
2013-07-18,759.028
2013-07-19,763.547
2013-07-22,768.644
2013-07-23,769.623
2013-07-24,777.996
2013-07-25,766.848
2013-07-26,764.521
2013-07-29,764.611
2013-07-30,765.295
2013-07-31,765.005
2013-08-01,775.512
2013-08-02,777.195
2013-08-05,772.589
2013-08-06,766.17
2013-08-07,765.457
2013-08-08,777.97
2013-08-09,778.533
2013-08-12,778.813
2013-08-13,781.677
2013-08-14,784.42
2013-08-15,777.093
2013-08-16,784.303
2013-08-19,780.889
2013-08-20,776.685
2013-08-21,771.913
2013-08-22,781.143
2013-08-23,787.364
2013-08-26,786.256
2013-08-27,767.384
2013-08-28,758.082
2013-08-29,754.941
2013-08-30,744.935
2013-09-02,759.653
2013-09-03,753.336
2013-09-04,759.419
2013-09-05,763.775
2013-09-06,772.919
2013-09-09,779.568
2013-09-10,797.763
2013-09-11,806.521
2013-09-12,807.682
2013-09-13,805.773
2013-09-16,822.602
2013-09-17,821.252
2013-09-18,824.189
2013-09-19,840.597
2013-09-20,835.116
2013-09-23,831.183
2013-09-24,835.034
2013-09-25,834.352
2013-09-26,832.657
2013-09-27,835.319
2013-09-30,827.796
2013-10-01,838.097
2013-10-02,836.96
2013-10-03,834.765
2013-10-04,837.834
2013-10-07,835.925
2013-10-08,834.924
2013-10-09,827.923
2013-10-10,846.527
2013-10-11,848.872
2013-10-14,851.776
2013-10-15,854.993
2013-10-16,859.232
2013-10-17,865.435
2013-10-18,871.165
2013-10-21,867.136
2013-10-22,879.899
2013-10-23,875.793
2013-10-24,886.755
2013-10-25,885.668
2013-10-28,883.051
2013-10-29,887.287
2013-10-30,886.595
2013-10-31,880.246
2013-11-01,870.818
2013-11-04,873.544
2013-11-05,865.478
2013-11-06,871.131
2013-11-07,865.703
2013-11-08,861.834
2013-11-11,867.195
2013-11-12,865.139
2013-11-13,861.553
2013-11-14,872.901
2013-11-15,875.216
2013-11-18,886.68
2013-11-19,883.147
2013-11-20,879.133
2013-11-21,877.94
2013-11-22,885.027
2013-11-25,890.623
2013-11-26,893.078
2013-11-27,899.33
2013-11-28,903.643
2013-11-29,905.293
2013-12-02,902.092
2013-12-03,884.8
2013-12-04,874.329
2013-12-05,872.222
2013-12-06,883.904
2013-12-09,888.481
2013-12-10,884.335
2013-12-11,881.043
2013-12-12,873.15
2013-12-13,870.319
2013-12-16,889.782
2013-12-17,880.686
2013-12-18,889.657
2013-12-19,898.254
2013-12-20,905.296
2013-12-23,914.875
2013-12-24,912.238
2013-12-25,912.238
2013-12-26,913.94
2013-12-27,930.894
2013-12-30,928.866
2013-12-31,926.513
2014-01-01,926.513
2014-01-02,903.512
2014-01-03,902.339
2014-01-06,903.619
2014-01-07,912.816
2014-01-08,908.666
2014-01-09,901.965
2014-01-10,913.289
2014-01-13,917.818
2014-01-14,924.282
2014-01-15,938.204
2014-01-16,935.757
2014-01-17,935.746
2014-01-20,933.105
2014-01-21,932.694
2014-01-22,931.559
2014-01-23,931.59
2014-01-24,909.958
2014-01-27,905.578
2014-01-28,914.482
2014-01-29,902.561
2014-01-30,900.226
2014-01-31,889.216
2014-02-03,876.664
2014-02-04,871.221
2014-02-05,874.322
2014-02-06,893.669
2014-02-07,901.167
2014-02-10,901.316
2014-02-11,920.662
2014-02-12,921.731
2014-02-13,932.98
2014-02-14,939.804
2014-02-17,940.397
2014-02-18,943.515
2014-02-19,943.164
2014-02-20,938.643
2014-02-21,945.316
2014-02-24,947.287
2014-02-25,948.152
2014-02-26,940.03
2014-02-27,932.459
2014-02-28,948.753
2014-03-03,914.533
2014-03-04,935.315
2014-03-05,933.371
2014-03-06,938.924
2014-03-07,921.213
2014-03-10,912.616
2014-03-11,919.017
2014-03-12,910.629
2014-03-13,895.437
2014-03-14,895.927
2014-03-17,911.042
2014-03-18,916.417
2014-03-19,918.06
2014-03-20,911.703
2014-03-21,915.273
2014-03-24,900.485
2014-03-25,913.922
2014-03-26,926.782
2014-03-27,922.86
2014-03-28,938.15
2014-03-31,937.729
2014-04-01,945.709
2014-04-02,943.844
2014-04-03,940.208
2014-04-04,947.653
2014-04-07,933.282
2014-04-08,936.221
2014-04-09,942.172
2014-04-10,939.762
2014-04-11,929.358
2014-04-14,924.985
2014-04-15,907.791
2014-04-16,921.388
2014-04-17,935.657
2014-04-18,935.657
2014-04-21,933.527
2014-04-22,951.61
2014-04-23,946.427
2014-04-24,945.949
2014-04-25,933.227
2014-04-28,935.361
2014-04-29,945.177
2014-04-30,948.695
2014-05-01,948.695
2014-05-02,943.607
2014-05-05,941.935
2014-05-06,938.462
2014-05-07,943.913
2014-05-08,948.078
2014-05-09,938.238
2014-05-12,948.738
2014-05-13,950.259
2014-05-14,948.12
2014-05-15,939.2
2014-05-16,934.243
2014-05-19,938.752
2014-05-20,936.057
2014-05-21,941.061
2014-05-22,943.178
2014-05-23,947.314
2014-05-26,960.277
2014-05-27,959.81
2014-05-28,959.578
2014-05-29,960.916
2014-05-30,962.055
2014-06-02,960.468
2014-06-03,959.788
2014-06-04,959.637
2014-06-05,962.705
2014-06-06,970.256
2014-06-09,970.072
2014-06-10,967.203
2014-06-11,961.005
2014-06-12,961.446
2014-06-13,958.101
2014-06-16,956.956
2014-06-17,958.683
2014-06-18,962.614
2014-06-19,977.013
2014-06-20,970.522
2014-06-23,965.384
2014-06-24,965.905
2014-06-25,961.66
2014-06-26,951.404
2014-06-27,954.709
2014-06-30,959.719
2014-07-01,964.381
2014-07-02,962.718
2014-07-03,970.86
2014-07-04,967.68
2014-07-07,956.855
2014-07-08,944.957
2014-07-09,951.445
2014-07-10,934.918
2014-07-11,934.914
2014-07-14,949.01
2014-07-15,941.625
2014-07-16,953.473
2014-07-17,938.572
2014-07-18,933.435
2014-07-21,923.577
2014-07-22,933.283
2014-07-23,934.127
2014-07-24,937.611
2014-07-25,922.103
2014-07-28,917.292
2014-07-29,921.399
2014-07-30,908.407
2014-07-31,893.156
2014-08-01,879.396
2014-08-04,874.018
2014-08-05,868.903
2014-08-06,861.331
2014-08-07,852.026
2014-08-08,853.182
2014-08-11,866.239
2014-08-12,855.13
2014-08-13,871.408
2014-08-14,872.721
2014-08-15,862.857
2014-08-18,873.616
2014-08-19,876.095
2014-08-20,873.241
2014-08-21,882.82
2014-08-22,873.045
2014-08-25,886.991
2014-08-26,893.894
2014-08-27,893.313
2014-08-28,881.396
2014-08-29,881.344
2014-09-01,879.039
2014-09-02,881.442
2014-09-03,894.537
2014-09-04,890.789
2014-09-05,891.58
2014-09-08,889.634
2014-09-09,882.616
2014-09-10,881.526
2014-09-11,881.74
2014-09-12,878.227
2014-09-15,878.977
2014-09-16,877.326
2014-09-17,880.978
2014-09-18,885.42
2014-09-19,884.583
2014-09-22,879.941
2014-09-23,868.227
2014-09-24,869.343
2014-09-25,851.75
2014-09-26,843.319
2014-09-29,836.713
2014-09-30,837.545
2014-10-01,825.532
2014-10-02,812.544
2014-10-03,803.425
2014-10-06,806.995
2014-10-07,799.69
2014-10-08,796.997
2014-10-09,797.223
2014-10-10,770.903
2014-10-13,779.001
2014-10-14,778.276
2014-10-15,761.551
2014-10-16,761.445
2014-10-17,783.801
2014-10-20,774.788
2014-10-21,786.861
2014-10-22,788.378
2014-10-23,795.432
2014-10-24,791.782
2014-10-27,784.373
2014-10-28,801.967
2014-10-29,804.231
2014-10-30,797.514
2014-10-31,811.158
2014-11-03,801.187
2014-11-04,798.942
2014-11-05,806.964
2014-11-06,807.95
2014-11-07,801.767
2014-11-10,809.004
2014-11-11,809.991
2014-11-12,799.479
2014-11-13,800.055
2014-11-14,801.37
2014-11-17,804.299
2014-11-18,822.942
2014-11-19,824.847
2014-11-20,823.932
2014-11-21,838.264
2014-11-24,846.259
2014-11-25,857.795
2014-11-26,867.651
2014-11-27,867.248
2014-11-28,865.032
2014-12-01,863.599
2014-12-02,857.604
2014-12-03,855.92
2014-12-04,854.048
2014-12-05,864.788
2014-12-08,857.578
2014-12-09,847.531
2014-12-10,846.637
2014-12-11,848.958
2014-12-12,829.743
2014-12-15,803.654
2014-12-16,829.391
2014-12-17,822.359
2014-12-18,839.409
2014-12-19,832.84
2014-12-22,838.426
2014-12-23,839.579
2014-12-24,840.476
2014-12-25,840.476
2014-12-26,839.166
2014-12-29,838.748
2014-12-30,825.615
2014-12-31,821.272
2015-01-01,821.272
2015-01-02,813.207
2015-01-05,779.932
2015-01-06,777.731
2015-01-07,776.183
2015-01-08,800.692
2015-01-09,786.823
2015-01-12,792.711
2015-01-13,802.845
2015-01-14,793.053
2015-01-15,795.902
2015-01-16,800.315
2015-01-19,815.873
2015-01-20,816.542
2015-01-21,822.161
2015-01-22,823.774
2015-01-23,826.416
2015-01-26,836.931
2015-01-27,833.142
2015-01-28,832.928
2015-01-29,836.167
2015-01-30,826.821
2015-02-02,845.537
2015-02-03,858.824
2015-02-04,857.135
2015-02-05,858.876
2015-02-06,850.925
2015-02-09,836.327
2015-02-10,841.054
2015-02-11,840.027
2015-02-12,857.322
2015-02-13,866.254
2015-02-16,863.116
2015-02-17,860.105
2015-02-18,862.848
2015-02-19,868.351
2015-02-20,870.877
2015-02-23,874.249
2015-02-24,879.803
2015-02-25,882.936
2015-02-26,877.15
2015-02-27,883.041
2015-03-02,881.387
2015-03-03,868.788
2015-03-04,868.83
2015-03-05,874.425
2015-03-06,863.888
2015-03-09,864.21
2015-03-10,845.077
2015-03-11,858.352
2015-03-12,862.703
2015-03-13,860.911
2015-03-16,884.681
2015-03-17,874.07
2015-03-18,872.826
2015-03-19,867.141
2015-03-20,893.548
2015-03-23,894.344
2015-03-24,901.7
2015-03-25,900.536
2015-03-26,895.068
2015-03-27,893.364
2015-03-30,903.893
2015-03-31,887.539
2015-04-01,892.341
2015-04-02,899.899
2015-04-03,899.899
2015-04-06,912.386
2015-04-07,910.957
2015-04-08,898.02
2015-04-09,896.663
2015-04-10,905.064
2015-04-13,898.838
2015-04-14,900.846
2015-04-15,894.36
2015-04-16,882.766
2015-04-17,867.796
2015-04-20,880.688
2015-04-21,878.744
2015-04-22,871.921
2015-04-23,869.074
2015-04-24,878.604
2015-04-27,894.688
2015-04-28,888.29
2015-04-29,874.753
2015-04-30,880.206
2015-05-01,881.541
2015-05-04,887.76
2015-05-05,867.265
2015-05-06,883.45
2015-05-07,875.956
2015-05-08,894.046
2015-05-11,884.919
2015-05-12,876.17
2015-05-13,873.565
2015-05-14,891.226
2015-05-15,885.617
2015-05-18,889.749
2015-05-19,892.18
2015-05-20,889.99
2015-05-21,892.324
2015-05-22,880.418
2015-05-25,880.418
2015-05-26,854.327
2015-05-27,861.262
2015-05-28,854.868
2015-05-29,838.594
2015-06-01,833.187
2015-06-02,846.791
2015-06-03,866.148
2015-06-04,860.301
2015-06-05,837.795
2015-06-08,835.883
2015-06-09,834.603
2015-06-10,857.531
2015-06-11,857.478
2015-06-12,848.687
2015-06-15,831.462
2015-06-16,830.918
2015-06-17,825.762
2015-06-18,846.397
2015-06-19,835.465
2015-06-22,872.653
2015-06-23,861.75
2015-06-24,855.738
2015-06-25,854.946
2015-06-26,851.83
2015-06-29,820.94
2015-06-30,809.504
2015-07-01,825.25
2015-07-02,821.126
2015-07-03,818.536
2015-07-06,801.574
2015-07-07,774.102
2015-07-08,786.526
2015-07-09,802.321
2015-07-10,834.423
2015-07-13,834.985
2015-07-14,835.032
2015-07-15,833.513
2015-07-16,842.61
2015-07-17,835.35
2015-07-20,841.179
2015-07-21,838.274
2015-07-22,829.486
