Date,GERMANY LARGE VALUE Large Cap
2005-11-10,560.663
2005-11-11,566.694
2005-11-14,566.4
2005-11-15,567.058
2005-11-16,563.684
2005-11-17,569.3
2005-11-18,571.258
2005-11-21,578.475
2005-11-22,577.113
2005-11-23,583.5
2005-11-24,582.529
2005-11-25,580.49
2005-11-28,581.389
2005-11-29,582.099
2005-11-30,581.966
2005-12-01,586.771
2005-12-02,590.285
2005-12-05,588.514
2005-12-06,593.607
2005-12-07,587.025
2005-12-08,593.236
2005-12-09,593.357
2005-12-12,601.729
2005-12-13,601.833
2005-12-14,603.59
2005-12-15,600.234
2005-12-16,611.869
2005-12-19,610.998
2005-12-20,606.453
2005-12-21,606.771
2005-12-22,609.212
2005-12-23,612.209
2005-12-26,612.209
2005-12-27,614.776
2005-12-28,618.067
2005-12-29,615.715
2005-12-30,606.533
2006-01-02,611.348
2006-01-03,622.496
2006-01-04,636.451
2006-01-05,634.527
2006-01-06,639.678
2006-01-09,635.924
2006-01-10,631.636
2006-01-11,639.196
2006-01-12,636.187
2006-01-13,629.885
2006-01-16,634.508
2006-01-17,624.551
2006-01-18,617.959
2006-01-19,623.122
2006-01-20,612.108
2006-01-23,621.648
2006-01-24,619.662
2006-01-25,627.627
2006-01-26,643.428
2006-01-27,648.423
2006-01-30,646.471
2006-01-31,649.579
2006-02-01,652.875
2006-02-02,642.545
2006-02-03,639.2
2006-02-06,639.778
2006-02-07,640.535
2006-02-08,639.822
2006-02-09,649.739
2006-02-10,643.388
2006-02-13,651.125
2006-02-14,650.008
2006-02-15,650.701
2006-02-16,651.922
2006-02-17,655.241
2006-02-20,655.524
2006-02-21,652.669
2006-02-22,657.671
2006-02-23,660.378
2006-02-24,657.775
2006-02-27,662.291
2006-02-28,652.088
2006-03-01,660.674
2006-03-02,653.38
2006-03-03,646.17
2006-03-06,650.301
2006-03-07,641.901
2006-03-08,635.941
2006-03-09,642.34
2006-03-10,649.188
2006-03-13,654.02
2006-03-14,661.35
2006-03-15,665.446
2006-03-16,670.093
2006-03-17,668.688
2006-03-20,670.571
2006-03-21,667.178
2006-03-22,671.04
2006-03-23,665.31
2006-03-24,670.536
2006-03-27,664.832
2006-03-28,665.199
2006-03-29,664.105
2006-03-30,679.072
2006-03-31,673.307
2006-04-03,680.895
2006-04-04,688.42
2006-04-05,691.638
2006-04-06,688.237
2006-04-07,670.805
2006-04-10,675.424
2006-04-11,665.5
2006-04-12,663.223
2006-04-13,663.282
2006-04-14,663.282
2006-04-17,673.816
2006-04-18,671.997
2006-04-19,684.718
2006-04-20,692.418
2006-04-21,697.496
2006-04-24,697.299
2006-04-25,699.738
2006-04-26,707.009
2006-04-27,707.931
2006-04-28,703.511
2006-05-01,704.74
2006-05-02,709.908
2006-05-03,697.754
2006-05-04,710.172
2006-05-05,722.798
2006-05-08,722.603
2006-05-09,727.068
2006-05-10,727.151
2006-05-11,719.547
2006-05-12,705.567
2006-05-15,695.988
2006-05-16,697.192
2006-05-17,668.05
2006-05-18,671.209
2006-05-19,666.1
2006-05-22,657.925
2006-05-23,674.163
2006-05-24,658.946
2006-05-25,673.664
2006-05-26,679.436
2006-05-29,677.261
2006-05-30,667.228
2006-05-31,675.591
2006-06-01,674.989
2006-06-02,678.76
2006-06-05,671.931
2006-06-06,650.549
2006-06-07,653.792
2006-06-08,627.981
2006-06-09,638.41
2006-06-12,626.604
2006-06-13,611.987
2006-06-14,616.5
2006-06-15,629.521
2006-06-16,623.957
2006-06-19,623.75
2006-06-20,630.889
2006-06-21,635.337
2006-06-22,636.619
2006-06-23,633.282
2006-06-26,634.203
2006-06-27,629.862
2006-06-28,627.082
2006-06-29,642.899
2006-06-30,669.0
2006-07-03,673.248
2006-07-04,674.997
2006-07-05,657.687
2006-07-06,667.578
2006-07-07,671.0
2006-07-10,669.712
2006-07-11,660.15
2006-07-12,659.453
2006-07-13,648.818
2006-07-14,633.473
2006-07-17,626.971
2006-07-18,623.029
2006-07-19,644.851
2006-07-20,649.955
2006-07-21,642.385
2006-07-24,655.794
2006-07-25,653.15
2006-07-26,655.271
2006-07-27,674.448
2006-07-28,682.287
2006-07-31,677.542
2006-08-01,664.257
2006-08-02,678.525
2006-08-03,673.498
2006-08-04,689.95
2006-08-07,677.055
2006-08-08,679.917
2006-08-09,687.347
2006-08-10,671.492
2006-08-11,669.273
2006-08-14,675.251
2006-08-15,685.544
2006-08-16,692.221
2006-08-17,695.775
2006-08-18,691.612
2006-08-21,694.659
2006-08-22,690.958
2006-08-23,685.238
2006-08-24,690.607
2006-08-25,688.364
2006-08-28,695.071
2006-08-29,691.588
2006-08-30,696.874
2006-08-31,695.223
2006-09-01,698.115
2006-09-04,704.591
2006-09-05,698.34
2006-09-06,689.006
2006-09-07,681.764
2006-09-08,681.881
2006-09-11,684.114
2006-09-12,690.912
2006-09-13,694.06
2006-09-14,698.287
2006-09-15,694.223
2006-09-18,694.929
2006-09-19,689.482
2006-09-20,700.575
2006-09-21,702.781
2006-09-22,697.733
2006-09-25,697.795
2006-09-26,698.106
2006-09-27,701.114
2006-09-28,698.746
2006-09-29,699.726
2006-10-02,703.722
2006-10-03,702.679
2006-10-04,707.747
2006-10-05,710.218
2006-10-06,704.189
2006-10-09,703.687
2006-10-10,705.895
2006-10-11,707.682
2006-10-12,712.65
2006-10-13,712.2
2006-10-16,714.794
2006-10-17,706.888
2006-10-18,713.815
2006-10-19,719.208
2006-10-20,721.163
2006-10-23,722.944
2006-10-24,723.247
2006-10-25,729.373
2006-10-26,738.234
2006-10-27,741.104
2006-10-30,739.95
2006-10-31,745.47
2006-11-01,749.503
2006-11-02,740.851
2006-11-03,739.104
2006-11-06,751.102
2006-11-07,758.869
2006-11-08,754.291
2006-11-09,756.875
2006-11-10,759.108
2006-11-13,761.985
2006-11-14,761.282
2006-11-15,767.319
2006-11-16,768.483
2006-11-17,763.43
2006-11-20,767.2
2006-11-21,768.059
2006-11-22,776.163
2006-11-23,776.508
2006-11-24,774.106
2006-11-27,762.421
2006-11-28,764.586
2006-11-29,776.058
2006-11-30,773.757
2006-12-01,768.784
2006-12-04,774.66
2006-12-05,783.855
2006-12-06,785.721
2006-12-07,789.9
2006-12-08,791.648
2006-12-11,792.424
2006-12-12,794.573
2006-12-13,798.882
2006-12-14,801.15
2006-12-15,801.417
2006-12-18,802.247
2006-12-19,804.981
2006-12-20,811.627
2006-12-21,808.924
2006-12-22,799.326
2006-12-25,799.326
2006-12-26,798.08
2006-12-27,811.283
2006-12-28,812.831
2006-12-29,812.512
2007-01-01,812.512
2007-01-02,827.659
2007-01-03,824.461
2007-01-04,816.006
2007-01-05,799.477
2007-01-08,800.407
2007-01-09,797.726
2007-01-10,786.503
2007-01-11,797.178
2007-01-12,805.663
2007-01-15,808.621
2007-01-16,806.419
2007-01-17,804.973
2007-01-18,803.028
2007-01-19,811.473
2007-01-22,805.278
2007-01-23,808.568
2007-01-24,816.662
2007-01-25,808.369
2007-01-26,799.547
2007-01-29,805.542
2007-01-30,812.859
2007-01-31,817.103
2007-02-01,826.197
2007-02-02,828.924
2007-02-05,824.869
2007-02-06,829.021
2007-02-07,834.019
2007-02-08,830.126
2007-02-09,832.743
2007-02-12,823.152
2007-02-13,830.481
2007-02-14,847.69
2007-02-15,850.138
2007-02-16,848.399
2007-02-19,853.988
2007-02-20,857.26
2007-02-21,850.758
2007-02-22,855.496
2007-02-23,865.122
2007-02-26,872.527
2007-02-27,849.068
2007-02-28,833.914
2007-03-01,817.83
2007-03-02,812.116
2007-03-05,799.458
2007-03-06,808.573
2007-03-07,814.488
2007-03-08,824.719
2007-03-09,825.208
2007-03-12,829.035
2007-03-13,818.344
2007-03-14,796.707
2007-03-15,815.871
2007-03-16,819.038
2007-03-19,830.728
2007-03-20,832.584
2007-03-21,835.574
2007-03-22,858.817
2007-03-23,865.264
2007-03-26,855.528
2007-03-27,862.072
2007-03-28,857.466
2007-03-29,867.317
2007-03-30,867.587
2007-04-02,875.257
2007-04-03,889.832
2007-04-04,891.208
2007-04-05,897.68
2007-04-06,897.68
2007-04-09,893.003
2007-04-10,904.651
2007-04-11,902.429
2007-04-12,907.275
2007-04-13,914.932
2007-04-16,931.172
2007-04-17,934.622
2007-04-18,928.427
2007-04-19,922.969
2007-04-20,934.18
2007-04-23,929.033
2007-04-24,926.499
2007-04-25,940.771
2007-04-26,943.366
2007-04-27,946.212
2007-04-30,951.484
2007-05-01,947.928
2007-05-02,953.567
2007-05-03,955.105
2007-05-04,964.1
2007-05-07,966.218
2007-05-08,947.926
2007-05-09,953.302
2007-05-10,943.734
2007-05-11,953.157
2007-05-14,951.661
2007-05-15,962.639
2007-05-16,957.989
2007-05-17,954.668
2007-05-18,966.56
2007-05-21,967.222
2007-05-22,973.68
2007-05-23,988.813
2007-05-24,974.762
2007-05-25,980.736
2007-05-28,980.736
2007-05-29,987.556
2007-05-30,982.682
2007-05-31,1000.0
2007-06-01,1013.393
2007-06-04,1014.285
2007-06-05,1008.422
2007-06-06,981.744
2007-06-07,965.257
2007-06-08,954.847
2007-06-11,969.125
2007-06-12,961.497
2007-06-13,959.469
2007-06-14,979.964
2007-06-15,1003.355
2007-06-18,1007.284
2007-06-19,1006.284
2007-06-20,1015.789
2007-06-21,995.96
2007-06-22,997.786
2007-06-25,997.599
2007-06-26,990.343
2007-06-27,978.775
2007-06-28,994.581
2007-06-29,1007.916
2007-07-02,1008.643
2007-07-03,1017.632
2007-07-04,1019.722
2007-07-05,1002.892
2007-07-06,1015.16
2007-07-09,1018.282
2007-07-10,1013.031
2007-07-11,1006.155
2007-07-12,1021.978
2007-07-13,1027.319
2007-07-16,1031.386
2007-07-17,1022.299
2007-07-18,1004.659
2007-07-19,1011.364
2007-07-20,997.531
2007-07-23,1006.203
2007-07-24,986.826
2007-07-25,967.568
2007-07-26,947.828
2007-07-27,937.702
2007-07-30,933.625
2007-07-31,958.137
2007-08-01,942.717
2007-08-02,955.186
2007-08-03,949.086
2007-08-06,948.32
2007-08-07,959.411
2007-08-08,973.693
2007-08-09,943.987
2007-08-10,926.76
2007-08-13,945.415
2007-08-14,937.277
2007-08-15,930.922
2007-08-16,909.443
2007-08-17,932.42
2007-08-20,932.291
2007-08-21,931.398
2007-08-22,944.931
2007-08-23,946.952
2007-08-24,948.847
2007-08-27,948.102
2007-08-28,941.176
2007-08-29,942.633
2007-08-30,947.994
2007-08-31,961.787
2007-09-03,964.964
2007-09-04,973.584
2007-09-05,961.297
2007-09-06,968.242
2007-09-07,950.871
2007-09-10,945.624
2007-09-11,957.512
2007-09-12,963.048
2007-09-13,969.436
2007-09-14,965.904
2007-09-17,961.86
2007-09-18,972.331
2007-09-19,999.735
2007-09-20,1003.63
2007-09-21,1013.904
2007-09-24,1011.992
2007-09-25,1014.272
2007-09-26,1021.105
2007-09-27,1031.619
2007-09-28,1038.696
2007-10-01,1045.598
2007-10-02,1043.591
2007-10-03,1045.017
2007-10-04,1045.357
2007-10-05,1053.849
2007-10-08,1046.649
2007-10-09,1050.646
2007-10-10,1055.705
2007-10-11,1067.854
2007-10-12,1062.587
2007-10-15,1058.867
2007-10-16,1053.968
2007-10-17,1054.633
2007-10-18,1052.503
2007-10-19,1043.617
2007-10-22,1027.084
2007-10-23,1037.456
2007-10-24,1038.338
2007-10-25,1059.78
2007-10-26,1068.78
2007-10-29,1077.259
2007-10-30,1079.477
2007-10-31,1091.845
2007-11-01,1067.753
2007-11-02,1061.127
2007-11-05,1050.603
2007-11-06,1057.132
2007-11-07,1057.987
2007-11-08,1054.788
2007-11-09,1050.991
2007-11-12,1046.741
2007-11-13,1047.838
2007-11-14,1059.224
2007-11-15,1043.313
2007-11-16,1034.711
2007-11-19,1021.579
2007-11-20,1042.336
2007-11-21,1026.111
2007-11-22,1032.701
2007-11-23,1036.12
2007-11-26,1031.765
2007-11-27,1029.008
2007-11-28,1050.244
2007-11-29,1055.838
2007-11-30,1063.767
2007-12-03,1057.929
2007-12-04,1054.18
2007-12-05,1060.494
2007-12-06,1055.761
2007-12-07,1070.736
2007-12-10,1083.916
2007-12-11,1077.986
2007-12-12,1081.645
2007-12-13,1051.01
2007-12-14,1040.176
2007-12-17,1022.523
2007-12-18,1026.917
2007-12-19,1018.956
2007-12-20,1018.597
2007-12-21,1036.695
2007-12-24,1039.004
2007-12-25,1039.004
2007-12-26,1046.145
2007-12-27,1058.201
2007-12-28,1070.117
2007-12-31,1064.004
2008-01-01,1064.004
2008-01-02,1058.832
2008-01-03,1051.241
2008-01-04,1036.647
2008-01-07,1035.39
2008-01-08,1033.328
2008-01-09,1024.146
2008-01-10,1024.039
2008-01-11,1030.98
2008-01-14,1038.177
2008-01-15,1014.162
2008-01-16,998.412
2008-01-17,985.729
2008-01-18,959.295
2008-01-21,887.132
2008-01-22,891.041
2008-01-23,843.625
2008-01-24,910.677
2008-01-25,905.247
2008-01-28,916.712
2008-01-29,920.798
2008-01-30,920.003
2008-01-31,913.625
2008-02-01,928.848
2008-02-04,928.232
2008-02-05,886.489
2008-02-06,896.098
2008-02-07,877.727
2008-02-08,878.85
2008-02-11,870.021
2008-02-12,901.8
2008-02-13,901.492
2008-02-14,903.026
2008-02-15,894.557
2008-02-18,913.721
2008-02-19,923.709
2008-02-20,903.526
2008-02-21,919.006
2008-02-22,904.172
2008-02-25,917.853
2008-02-26,939.76
2008-02-27,954.93
2008-02-28,947.223
2008-02-29,931.87
2008-03-03,924.027
2008-03-04,905.472
2008-03-05,925.597
2008-03-06,914.465
2008-03-07,904.223
2008-03-10,895.848
2008-03-11,901.658
2008-03-12,925.856
2008-03-13,913.126
2008-03-14,904.336
2008-03-17,880.548
2008-03-18,913.19
2008-03-19,900.008
2008-03-20,886.573
2008-03-21,886.573
2008-03-24,885.308
2008-03-25,932.2
2008-03-26,937.312
2008-03-27,953.671
2008-03-28,954.543
2008-03-31,953.541
2008-04-01,970.278
2008-04-02,983.274
2008-04-03,974.535
2008-04-04,983.102
2008-04-07,987.514
2008-04-08,980.13
2008-04-09,974.93
2008-04-10,975.941
2008-04-11,962.872
2008-04-14,953.63
2008-04-15,953.556
2008-04-16,978.034
2008-04-17,972.282
2008-04-18,987.219
2008-04-21,984.858
2008-04-22,978.443
2008-04-23,974.055
2008-04-24,962.816
2008-04-25,972.246
2008-04-28,979.481
2008-04-29,968.689
2008-04-30,972.255
2008-05-01,964.855
2008-05-02,979.607
2008-05-05,985.333
2008-05-06,984.774
2008-05-07,985.931
2008-05-08,986.336
2008-05-09,979.345
2008-05-12,987.701
2008-05-13,983.197
2008-05-14,985.536
2008-05-15,984.677
2008-05-16,996.536
2008-05-19,1003.061
2008-05-20,996.574
2008-05-21,986.37
2008-05-22,988.889
2008-05-23,977.241
2008-05-26,976.322
2008-05-27,972.227
2008-05-28,974.156
2008-05-29,971.271
2008-05-30,976.647
2008-06-02,963.0
2008-06-03,960.698
2008-06-04,952.627
2008-06-05,953.466
2008-06-06,942.35
2008-06-09,941.636
2008-06-10,918.493
2008-06-11,905.868
2008-06-12,910.224
2008-06-13,914.489
2008-06-16,915.761
2008-06-17,928.281
2008-06-18,918.489
2008-06-19,913.806
2008-06-20,906.604
2008-06-23,896.278
2008-06-24,894.042
2008-06-25,903.408
2008-06-26,891.471
2008-06-27,880.411
2008-06-30,878.764
2008-07-01,863.318
2008-07-02,871.824
2008-07-03,871.563
2008-07-04,858.546
2008-07-07,868.229
2008-07-08,860.895
2008-07-09,873.201
2008-07-10,866.818
2008-07-11,852.355
2008-07-14,851.769
2008-07-15,832.585
2008-07-16,831.183
2008-07-17,858.643
2008-07-18,878.446
2008-07-21,886.774
2008-07-22,883.155
2008-07-23,895.36
2008-07-24,874.102
2008-07-25,865.236
2008-07-28,854.207
2008-07-29,848.663
2008-07-30,852.969
2008-07-31,856.63
2008-08-01,843.985
2008-08-04,842.221
2008-08-05,862.246
2008-08-06,864.045
2008-08-07,859.483
2008-08-08,848.282
2008-08-11,856.375
2008-08-12,850.477
2008-08-13,820.385
2008-08-14,821.35
2008-08-15,810.638
2008-08-18,809.079
2008-08-19,787.147
2008-08-20,793.845
2008-08-21,791.029
2008-08-22,804.158
2008-08-25,797.702
2008-08-26,795.35
2008-08-27,796.634
2008-08-28,809.841
2008-08-29,811.051
2008-09-01,802.055
2008-09-02,811.433
2008-09-03,803.096
2008-09-04,775.549
2008-09-05,748.342
2008-09-08,765.848
2008-09-09,761.808
2008-09-10,753.221
2008-09-11,741.06
2008-09-12,759.52
2008-09-15,723.516
2008-09-16,698.209
2008-09-17,685.084
2008-09-18,677.759
2008-09-19,738.652
2008-09-22,737.086
2008-09-23,737.822
2008-09-24,737.087
2008-09-25,757.626
2008-09-26,739.157
2008-09-29,689.209
2008-09-30,670.332
2008-10-01,667.13
2008-10-02,647.438
2008-10-03,668.907
2008-10-06,604.476
2008-10-07,598.34
2008-10-08,556.626
2008-10-09,542.423
2008-10-10,484.389
2008-10-13,548.444
2008-10-14,573.311
2008-10-15,530.603
2008-10-16,492.653
2008-10-17,518.007
2008-10-20,523.039
2008-10-21,517.101
2008-10-22,480.107
2008-10-23,474.035
2008-10-24,444.846
2008-10-27,388.426
2008-10-28,377.599
2008-10-29,450.725
2008-10-30,468.147
2008-10-31,472.767
2008-11-03,488.876
2008-11-04,526.279
2008-11-05,519.662
2008-11-06,468.129
2008-11-07,483.298
2008-11-10,495.073
2008-11-11,460.067
2008-11-12,441.399
2008-11-13,444.542
2008-11-14,457.017
2008-11-17,441.758
2008-11-18,441.76
2008-11-19,415.522
2008-11-20,401.02
2008-11-21,391.099
2008-11-24,451.722
2008-11-25,461.415
2008-11-26,455.001
2008-11-27,466.87
2008-11-28,466.607
2008-12-01,430.613
2008-12-02,450.769
2008-12-03,451.547
2008-12-04,454.867
2008-12-05,436.222
2008-12-08,480.387
2008-12-09,485.632
2008-12-10,495.07
2008-12-11,502.663
2008-12-12,494.938
2008-12-15,504.119
2008-12-16,515.482
2008-12-17,533.673
2008-12-18,542.665
2008-12-19,516.301
2008-12-22,512.312
2008-12-23,514.295
2008-12-24,515.937
2008-12-25,515.937
2008-12-26,518.427
2008-12-29,537.32
2008-12-30,548.004
2008-12-31,538.55
2009-01-01,538.55
2009-01-02,556.551
2009-01-05,545.703
2009-01-06,530.683
2009-01-07,526.763
2009-01-08,522.165
2009-01-09,508.208
2009-01-12,500.382
2009-01-13,483.895
2009-01-14,462.654
2009-01-15,444.412
2009-01-16,453.721
2009-01-19,443.193
2009-01-20,428.366
2009-01-21,425.633
2009-01-22,422.854
2009-01-23,414.007
2009-01-26,440.778
2009-01-27,440.98
2009-01-28,463.802
2009-01-29,449.022
2009-01-30,431.425
2009-02-02,419.995
2009-02-03,439.035
2009-02-04,448.738
2009-02-05,447.599
2009-02-06,460.491
2009-02-09,471.694
2009-02-10,452.137
2009-02-11,448.172
2009-02-12,432.646
2009-02-13,437.668
2009-02-16,426.715
2009-02-17,403.349
2009-02-18,399.736
2009-02-19,408.665
2009-02-20,384.249
2009-02-23,379.273
2009-02-24,375.731
2009-02-25,367.87
2009-02-26,385.591
2009-02-27,376.652
2009-03-02,357.249
2009-03-03,354.921
2009-03-04,376.406
2009-03-05,352.7
2009-03-06,355.499
2009-03-09,354.68
2009-03-10,377.19
2009-03-11,383.358
2009-03-12,388.733
2009-03-13,391.764
2009-03-16,408.052
2009-03-17,402.771
2009-03-18,407.291
2009-03-19,434.801
2009-03-20,428.345
2009-03-23,442.372
2009-03-24,440.226
2009-03-25,445.853
2009-03-26,449.361
2009-03-27,437.261
2009-03-30,406.464
2009-03-31,420.777
2009-04-01,426.18
2009-04-02,466.298
2009-04-03,466.502
2009-04-06,462.835
2009-04-07,455.402
2009-04-08,459.801
2009-04-09,475.043
2009-04-10,475.043
2009-04-13,479.071
2009-04-14,484.35
2009-04-15,479.572
2009-04-16,487.605
2009-04-17,491.125
2009-04-20,463.973
2009-04-21,464.124
2009-04-22,476.73
2009-04-23,471.304
2009-04-24,493.168
2009-04-27,491.4
2009-04-28,479.23
2009-04-29,498.6
2009-04-30,508.852
2009-05-01,508.929
2009-05-04,529.02
2009-05-05,527.578
2009-05-06,528.438
2009-05-07,523.099
2009-05-08,537.997
2009-05-11,534.531
2009-05-12,532.286
2009-05-13,511.37
2009-05-14,512.325
2009-05-15,512.633
2009-05-18,520.987
2009-05-19,537.298
2009-05-20,551.193
2009-05-21,535.224
2009-05-22,546.446
2009-05-25,546.227
2009-05-26,555.527
2009-05-27,557.495
2009-05-28,549.284
2009-05-29,558.339
2009-06-01,583.577
2009-06-02,586.278
2009-06-03,570.752
2009-06-04,570.704
2009-06-05,566.591
2009-06-08,551.265
2009-06-09,555.144
2009-06-10,561.886
2009-06-11,570.412
2009-06-12,564.754
2009-06-15,538.355
2009-06-16,540.152
2009-06-17,528.485
2009-06-18,537.705
2009-06-19,538.566
2009-06-22,520.096
2009-06-23,526.144
2009-06-24,539.531
2009-06-25,532.275
2009-06-26,534.002
2009-06-29,548.641
2009-06-30,539.045
2009-07-01,553.798
2009-07-02,528.49
2009-07-03,525.492
2009-07-06,516.764
2009-07-07,513.072
2009-07-08,506.924
2009-07-09,516.028
2009-07-10,508.71
2009-07-13,526.304
2009-07-14,534.454
2009-07-15,556.237
2009-07-16,560.469
2009-07-17,561.653
2009-07-20,573.282
2009-07-21,580.391
2009-07-22,581.926
2009-07-23,598.178
2009-07-24,594.226
2009-07-27,598.052
2009-07-28,587.99
2009-07-29,594.125
2009-07-30,602.55
2009-07-31,603.735
2009-08-03,623.976
2009-08-04,623.856
2009-08-05,617.403
2009-08-06,617.613
2009-08-07,620.512
2009-08-10,616.231
2009-08-11,601.46
2009-08-12,613.865
2009-08-13,624.957
2009-08-14,616.628
2009-08-17,597.495
2009-08-18,605.897
2009-08-19,614.287
2009-08-20,624.476
2009-08-21,648.375
2009-08-24,657.245
2009-08-25,664.535
2009-08-26,655.08
2009-08-27,652.078
2009-08-28,664.683
2009-08-31,656.112
2009-09-01,636.413
2009-09-02,632.75
2009-09-03,631.171
2009-09-04,639.87
2009-09-07,652.287
2009-09-08,662.034
2009-09-09,672.595
2009-09-10,674.107
2009-09-11,678.479
2009-09-14,676.47
2009-09-15,676.735
2009-09-16,690.07
2009-09-17,697.105
2009-09-18,693.875
2009-09-21,685.485
2009-09-22,697.283
2009-09-23,696.984
2009-09-24,681.248
2009-09-25,677.824
2009-09-28,696.239
2009-09-29,688.37
2009-09-30,688.735
2009-10-01,670.558
2009-10-02,661.765
2009-10-05,667.099
2009-10-06,693.042
2009-10-07,687.866
2009-10-08,702.152
2009-10-09,700.929
2009-10-12,709.887
2009-10-13,702.782
2009-10-14,723.046
2009-10-15,720.335
2009-10-16,704.246
2009-10-19,719.219
2009-10-20,715.384
2009-10-21,721.578
2009-10-22,713.026
2009-10-23,709.538
2009-10-26,693.336
2009-10-27,686.15
2009-10-28,669.875
2009-10-29,683.382
2009-10-30,658.519
2009-11-02,662.356
2009-11-03,644.641
2009-11-04,663.912
2009-11-05,671.109
2009-11-06,670.653
2009-11-09,695.17
2009-11-10,690.501
2009-11-11,697.43
2009-11-12,690.65
2009-11-13,693.074
2009-11-16,712.519
2009-11-17,700.159
2009-11-18,710.214
2009-11-19,695.269
2009-11-20,687.587
2009-11-23,711.517
2009-11-24,705.428
2009-11-25,716.15
2009-11-26,688.895
2009-11-27,697.279
2009-11-30,692.213
2009-12-01,715.786
2009-12-02,717.556
2009-12-03,713.911
2009-12-04,709.716
2009-12-07,702.332
2009-12-08,687.294
2009-12-09,681.96
2009-12-10,689.463
2009-12-11,689.438
2009-12-14,696.301
2009-12-15,692.932
2009-12-16,704.943
2009-12-17,685.357
2009-12-18,679.179
2009-12-21,693.683
2009-12-22,692.938
2009-12-23,698.907
2009-12-24,700.102
2009-12-25,700.102
2009-12-28,708.469
2009-12-29,711.115
2009-12-30,697.95
2009-12-31,700.219
2010-01-01,700.219
2010-01-04,716.704
2010-01-05,714.988
2010-01-06,712.64
2010-01-07,707.559
2010-01-08,712.116
2010-01-11,722.172
2010-01-12,710.375
2010-01-13,709.373
2010-01-14,707.294
2010-01-15,689.066
2010-01-18,694.316
2010-01-19,696.961
2010-01-20,673.55
2010-01-21,661.705
2010-01-22,659.393
2010-01-25,654.368
2010-01-26,654.964
2010-01-27,653.703
2010-01-28,637.579
2010-01-29,640.113
2010-02-01,645.549
2010-02-02,655.269
2010-02-03,647.874
2010-02-04,624.469
2010-02-05,608.56
2010-02-08,616.432
2010-02-09,619.987
2010-02-10,623.221
2010-02-11,615.107
2010-02-12,613.549
2010-02-15,615.963
2010-02-16,629.58
2010-02-17,634.681
2010-02-18,638.804
2010-02-19,636.234
2010-02-22,637.811
2010-02-23,626.984
2010-02-24,629.837
2010-02-25,616.259
2010-02-26,630.449
2010-03-01,633.616
2010-03-02,643.357
2010-03-03,655.661
2010-03-04,648.054
2010-03-05,657.854
2010-03-08,661.455
2010-03-09,658.867
2010-03-10,669.555
2010-03-11,670.521
2010-03-12,676.842
2010-03-15,666.588
2010-03-16,679.504
2010-03-17,686.246
2010-03-18,677.458
2010-03-19,669.979
2010-03-22,669.392
2010-03-23,672.411
2010-03-24,665.636
2010-03-25,676.664
2010-03-26,679.741
2010-03-29,688.599
2010-03-30,685.483
2010-03-31,692.216
2010-04-01,702.719
2010-04-02,702.719
2010-04-05,701.11
2010-04-06,698.968
2010-04-07,692.775
2010-04-08,686.042
2010-04-09,700.739
2010-04-12,710.652
2010-04-13,702.598
2010-04-14,711.198
2010-04-15,710.311
2010-04-16,692.368
2010-04-19,688.727
2010-04-20,697.858
2010-04-21,689.234
2010-04-22,676.354
2010-04-23,685.384
2010-04-26,692.064
2010-04-27,670.698
2010-04-28,657.516
2010-04-29,667.082
2010-04-30,669.449
2010-05-03,667.019
2010-05-04,643.703
2010-05-05,629.794
2010-05-06,614.281
2010-05-07,590.402
2010-05-10,635.877
2010-05-11,629.621
2010-05-12,645.478
2010-05-13,645.835
2010-05-14,615.707
2010-05-17,611.715
2010-05-18,624.924
2010-05-19,605.287
2010-05-20,593.342
2010-05-21,599.732
2010-05-24,588.227
2010-05-25,568.758
2010-05-26,576.288
2010-05-27,598.135
2010-05-28,602.054
2010-05-31,599.599
2010-06-01,601.878
2010-06-02,596.767
2010-06-03,603.423
2010-06-04,583.18
2010-06-07,574.436
2010-06-08,570.269
2010-06-09,585.074
2010-06-10,593.341
2010-06-11,592.789
2010-06-14,609.799
2010-06-15,616.857
2010-06-16,620.366
2010-06-17,625.17
2010-06-18,624.438
2010-06-21,631.931
2010-06-22,623.693
2010-06-23,615.03
2010-06-24,610.514
2010-06-25,604.823
2010-06-28,615.732
2010-06-29,587.131
2010-06-30,592.104
2010-07-01,591.945
2010-07-02,596.782
2010-07-05,591.689
2010-07-06,609.828
2010-07-07,615.112
2010-07-08,623.91
2010-07-09,624.392
2010-07-12,623.449
2010-07-13,638.3
2010-07-14,643.345
2010-07-15,644.919
2010-07-16,634.331
2010-07-19,631.924
2010-07-20,624.448
2010-07-21,623.491
2010-07-22,644.865
2010-07-23,642.44
2010-07-26,651.876
2010-07-27,657.669
2010-07-28,656.18
2010-07-29,656.104
2010-07-30,655.089
2010-08-02,680.277
2010-08-03,683.37
2010-08-04,682.396
2010-08-05,682.139
2010-08-06,681.641
2010-08-09,689.368
2010-08-10,674.552
2010-08-11,650.803
2010-08-12,646.978
2010-08-13,639.022
2010-08-16,641.776
2010-08-17,652.278
2010-08-18,648.913
2010-08-19,637.684
2010-08-20,621.617
2010-08-23,620.857
2010-08-24,614.28
2010-08-25,607.846
2010-08-26,614.791
2010-08-27,618.772
2010-08-30,613.649
2010-08-31,616.381
2010-09-01,637.35
2010-09-02,636.994
2010-09-03,644.48
2010-09-06,647.56
2010-09-07,636.081
2010-09-08,641.173
