Date,FRANCE SMALL CAP Small Cap
2010-09-23,178.676
2010-09-24,183.372
2010-09-27,184.558
2010-09-28,186.073
2010-09-29,186.408
2010-09-30,186.655
2010-10-01,188.242
2010-10-04,186.572
2010-10-05,191.545
2010-10-06,193.239
2010-10-07,194.022
2010-10-08,193.771
2010-10-11,195.018
2010-10-12,194.002
2010-10-13,199.104
2010-10-14,200.74
2010-10-15,199.676
2010-10-18,199.352
2010-10-19,196.605
2010-10-20,199.946
2010-10-21,203.205
2010-10-22,203.433
2010-10-25,205.535
2010-10-26,203.686
2010-10-27,201.68
2010-10-28,203.125
2010-10-29,203.885
2010-11-01,205.734
2010-11-02,208.156
2010-11-03,207.288
2010-11-04,211.923
2010-11-05,209.003
2010-11-08,207.243
2010-11-09,208.965
2010-11-10,202.898
2010-11-11,200.892
2010-11-12,200.514
2010-11-15,201.869
2010-11-16,196.572
2010-11-17,197.87
2010-11-18,201.361
2010-11-19,202.201
2010-11-22,201.009
2010-11-23,194.109
2010-11-24,195.21
2010-11-25,195.79
2010-11-26,192.723
2010-11-29,187.686
2010-11-30,185.44
2010-12-01,191.7
2010-12-02,197.866
2010-12-03,202.49
2010-12-06,201.831
2010-12-07,205.252
2010-12-08,203.44
2010-12-09,201.826
2010-12-10,202.505
2010-12-13,206.315
2010-12-14,205.889
2010-12-15,205.446
2010-12-16,203.26
2010-12-17,202.321
2010-12-20,202.675
2010-12-21,205.037
2010-12-22,205.656
2010-12-23,205.111
2010-12-24,204.625
2010-12-27,203.686
2010-12-28,203.488
2010-12-29,205.475
2010-12-30,207.881
2010-12-31,210.51
2011-01-03,211.756
2011-01-04,211.502
2011-01-05,208.687
2011-01-06,207.936
2011-01-07,206.39
2011-01-10,204.17
2011-01-11,207.767
2011-01-12,211.08
2011-01-13,214.61
2011-01-14,214.805
2011-01-17,213.638
2011-01-18,217.447
2011-01-19,216.729
2011-01-20,211.275
2011-01-21,215.398
2011-01-24,215.584
2011-01-25,215.943
2011-01-26,220.155
2011-01-27,221.794
2011-01-28,219.118
2011-01-31,218.729
2011-02-01,222.769
2011-02-02,221.601
2011-02-03,217.683
2011-02-04,217.155
2011-02-07,219.872
2011-02-08,224.029
2011-02-09,223.608
2011-02-10,219.936
2011-02-11,220.642
2011-02-14,221.043
2011-02-15,221.163
2011-02-16,221.614
2011-02-17,221.461
2011-02-18,222.823
2011-02-21,220.929
2011-02-22,218.847
2011-02-23,217.351
2011-02-24,215.932
2011-02-25,220.411
2011-02-28,223.998
2011-03-01,224.588
2011-03-02,224.12
2011-03-03,226.244
2011-03-04,225.644
2011-03-07,226.603
2011-03-08,225.302
2011-03-09,225.25
2011-03-10,220.298
2011-03-11,218.004
2011-03-14,217.574
2011-03-15,212.582
2011-03-16,208.455
2011-03-17,214.504
2011-03-18,219.216
2011-03-21,224.999
2011-03-22,223.986
2011-03-23,222.905
2011-03-24,227.725
2011-03-25,228.722
2011-03-28,229.004
2011-03-29,229.389
2011-03-30,231.211
2011-03-31,231.647
2011-04-01,234.198
2011-04-04,241.305
2011-04-05,240.883
2011-04-06,243.847
2011-04-07,241.398
2011-04-08,244.807
2011-04-11,244.507
2011-04-12,241.139
2011-04-13,243.611
2011-04-14,242.267
2011-04-15,241.864
2011-04-18,234.396
2011-04-19,238.397
2011-04-20,246.257
2011-04-21,247.762
2011-04-22,247.762
2011-04-25,247.583
2011-04-26,251.042
2011-04-27,251.375
2011-04-28,254.964
2011-04-29,255.845
2011-05-02,258.161
2011-05-03,255.141
2011-05-04,253.304
2011-05-05,249.218
2011-05-06,249.699
2011-05-09,246.335
2011-05-10,250.027
2011-05-11,248.833
2011-05-12,245.389
2011-05-13,245.36
2011-05-16,244.904
2011-05-17,241.248
2011-05-18,243.268
2011-05-19,244.307
2011-05-20,242.106
2011-05-23,236.133
2011-05-24,238.676
2011-05-25,237.937
2011-05-26,238.773
2011-05-27,243.532
2011-05-30,244.367
2011-05-31,248.605
2011-06-01,249.872
2011-06-02,248.022
2011-06-03,250.654
2011-06-06,250.619
2011-06-07,251.778
2011-06-08,247.738
2011-06-09,247.666
2011-06-10,242.477
2011-06-13,242.002
2011-06-14,245.82
2011-06-15,241.034
2011-06-16,236.09
2011-06-17,238.335
2011-06-20,236.549
2011-06-21,242.118
2011-06-22,242.73
2011-06-23,234.385
2011-06-24,235.014
2011-06-27,236.332
2011-06-28,239.061
2011-06-29,243.241
2011-06-30,248.246
2011-07-01,249.49
2011-07-04,251.837
2011-07-05,249.553
2011-07-06,246.875
2011-07-07,249.561
2011-07-08,245.217
2011-07-11,235.167
2011-07-12,233.959
2011-07-13,238.683
2011-07-14,236.394
2011-07-15,234.23
2011-07-18,227.629
2011-07-19,233.545
2011-07-20,236.891
2011-07-21,243.188
2011-07-22,243.995
2011-07-25,243.469
2011-07-26,243.14
2011-07-27,237.667
2011-07-28,234.022
2011-07-29,232.429
2011-08-01,227.144
2011-08-02,220.73
2011-08-03,215.666
2011-08-04,203.456
2011-08-05,200.84
2011-08-08,187.34
2011-08-09,192.567
2011-08-10,188.875
2011-08-11,195.423
2011-08-12,202.107
2011-08-15,208.047
2011-08-16,205.181
2011-08-17,207.121
2011-08-18,193.638
2011-08-19,192.566
2011-08-22,192.561
2011-08-23,193.464
2011-08-24,198.188
2011-08-25,198.599
2011-08-26,198.438
2011-08-29,205.373
2011-08-30,205.56
2011-08-31,211.359
2011-09-01,208.831
2011-09-02,202.6
2011-09-05,193.112
2011-09-06,189.7
2011-09-07,195.584
2011-09-08,196.473
2011-09-09,187.334
2011-09-12,178.725
2011-09-13,179.607
2011-09-14,182.51
2011-09-15,188.556
2011-09-16,190.439
2011-09-19,183.296
2011-09-20,186.065
2011-09-21,184.421
2011-09-22,172.589
2011-09-23,172.584
2011-09-26,172.287
2011-09-27,182.621
2011-09-28,180.489
2011-09-29,181.657
2011-09-30,176.238
2011-10-03,170.222
2011-10-04,163.792
2011-10-05,168.913
2011-10-06,175.965
2011-10-07,177.61
2011-10-10,184.095
2011-10-11,184.26
2011-10-12,190.345
2011-10-13,187.762
2011-10-14,191.237
2011-10-17,187.185
2011-10-18,185.231
2011-10-19,186.126
2011-10-20,180.514
2011-10-21,186.579
2011-10-24,189.95
2011-10-25,189.661
2011-10-26,188.575
2011-10-27,199.279
2011-10-28,198.766
2011-10-31,191.567
2011-11-01,179.44
2011-11-02,182.264
2011-11-03,186.114
2011-11-04,184.789
2011-11-07,183.626
2011-11-08,184.916
2011-11-09,178.492
2011-11-10,176.702
2011-11-11,182.922
2011-11-14,180.195
2011-11-15,175.618
2011-11-16,174.577
2011-11-17,170.989
2011-11-18,169.914
2011-11-21,163.87
2011-11-22,162.167
2011-11-23,158.255
2011-11-24,158.97
2011-11-25,159.263
2011-11-28,166.545
2011-11-29,167.159
2011-11-30,175.107
2011-12-01,173.745
2011-12-02,174.876
2011-12-05,178.275
2011-12-06,175.451
2011-12-07,175.302
2011-12-08,170.252
2011-12-09,173.272
2011-12-12,167.378
2011-12-13,165.645
2011-12-14,159.524
2011-12-15,160.992
2011-12-16,160.246
2011-12-19,159.69
2011-12-20,164.671
2011-12-21,163.504
2011-12-22,165.475
2011-12-23,166.403
2011-12-26,166.403
2011-12-27,166.991
2011-12-28,164.807
2011-12-29,165.639
2011-12-30,168.612
2012-01-02,171.719
2012-01-03,174.563
2012-01-04,170.902
2012-01-05,167.835
2012-01-06,166.825
2012-01-09,166.634
2012-01-10,170.103
2012-01-11,170.066
2012-01-12,174.099
2012-01-13,170.995
2012-01-16,172.504
2012-01-17,175.605
2012-01-18,178.871
2012-01-19,182.675
2012-01-20,182.847
2012-01-23,185.902
2012-01-24,183.581
2012-01-25,183.567
2012-01-26,189.523
2012-01-27,188.906
2012-01-30,185.677
2012-01-31,188.405
2012-02-01,194.064
2012-02-02,194.837
2012-02-03,196.348
2012-02-06,195.845
2012-02-07,197.348
2012-02-08,198.475
2012-02-09,200.159
2012-02-10,196.764
2012-02-13,197.841
2012-02-14,195.753
2012-02-15,195.815
2012-02-16,193.984
2012-02-17,198.581
2012-02-20,201.638
2012-02-21,200.445
2012-02-22,199.132
2012-02-23,198.912
2012-02-24,204.125
2012-02-27,202.171
2012-02-28,203.415
2012-02-29,203.176
2012-03-01,204.385
2012-03-02,203.032
2012-03-05,201.812
2012-03-06,193.61
2012-03-07,195.492
2012-03-08,203.036
2012-03-09,201.626
2012-03-12,202.793
2012-03-13,205.925
2012-03-14,205.002
2012-03-15,206.426
2012-03-16,208.206
2012-03-19,209.599
2012-03-20,206.84
2012-03-21,206.03
2012-03-22,202.444
2012-03-23,204.577
2012-03-26,208.788
2012-03-27,208.873
2012-03-28,206.244
2012-03-29,203.091
2012-03-30,205.89
2012-04-02,206.854
2012-04-03,206.443
2012-04-04,197.033
2012-04-05,196.049
2012-04-06,196.049
2012-04-09,196.162
2012-04-10,191.294
2012-04-11,193.73
2012-04-12,197.599
2012-04-13,194.376
2012-04-16,192.763
2012-04-17,197.126
2012-04-18,195.312
2012-04-19,192.642
2012-04-20,193.18
2012-04-23,186.372
2012-04-24,190.728
2012-04-25,195.18
2012-04-26,196.608
2012-04-27,198.323
2012-04-30,197.265
2012-05-01,197.109
2012-05-02,196.558
2012-05-03,195.768
2012-05-04,190.682
2012-05-07,192.032
2012-05-08,187.142
2012-05-09,185.71
2012-05-10,187.848
2012-05-11,188.177
2012-05-14,183.226
2012-05-15,181.032
2012-05-16,180.329
2012-05-17,178.147
2012-05-18,175.448
2012-05-21,177.17
2012-05-22,180.59
2012-05-23,174.191
2012-05-24,174.261
2012-05-25,172.98
2012-05-28,174.639
2012-05-29,177.008
2012-05-30,171.781
2012-05-31,170.961
2012-06-01,167.261
2012-06-04,167.54
2012-06-05,168.166
2012-06-06,172.159
2012-06-07,176.414
2012-06-08,173.617
2012-06-11,173.531
2012-06-12,170.672
2012-06-13,170.206
2012-06-14,169.148
2012-06-15,172.011
2012-06-18,171.883
2012-06-19,175.513
2012-06-20,177.581
2012-06-21,176.232
2012-06-22,173.251
2012-06-25,168.851
2012-06-26,167.238
2012-06-27,169.517
2012-06-28,168.203
2012-06-29,177.434
2012-07-02,179.617
2012-07-03,181.781
2012-07-04,181.279
2012-07-05,178.117
2012-07-06,173.963
2012-07-09,172.851
2012-07-10,173.0
2012-07-11,172.193
2012-07-12,169.697
2012-07-13,171.931
2012-07-16,173.035
2012-07-17,172.824
2012-07-18,175.925
2012-07-19,178.704
2012-07-20,175.83
2012-07-23,170.328
2012-07-24,169.736
2012-07-25,170.885
2012-07-26,177.047
2012-07-27,179.794
2012-07-30,180.028
2012-07-31,180.829
2012-08-01,180.633
2012-08-02,175.818
2012-08-03,181.292
2012-08-06,185.784
2012-08-07,186.791
2012-08-08,185.727
2012-08-09,185.36
2012-08-10,184.617
2012-08-13,184.401
2012-08-14,184.384
2012-08-15,183.797
2012-08-16,186.518
2012-08-17,187.564
2012-08-20,186.974
2012-08-21,190.721
2012-08-22,189.334
2012-08-23,190.234
2012-08-24,187.733
2012-08-27,188.878
2012-08-28,189.019
2012-08-29,188.484
2012-08-30,186.681
2012-08-31,189.396
2012-09-03,188.964
2012-09-04,187.419
2012-09-05,187.294
2012-09-06,191.354
2012-09-07,195.915
2012-09-10,195.88
2012-09-11,197.162
2012-09-12,200.059
2012-09-13,198.75
2012-09-14,206.024
2012-09-17,205.539
2012-09-18,202.288
2012-09-19,202.375
2012-09-20,199.082
2012-09-21,200.427
2012-09-24,197.265
2012-09-25,199.541
2012-09-26,194.408
2012-09-27,195.188
2012-09-28,194.75
2012-10-01,196.507
2012-10-02,196.986
2012-10-03,196.019
2012-10-04,197.769
2012-10-05,200.43
2012-10-08,197.422
2012-10-09,195.741
2012-10-10,194.121
2012-10-11,195.175
2012-10-12,194.822
2012-10-15,194.484
2012-10-16,197.699
2012-10-17,201.009
2012-10-18,200.861
2012-10-19,199.199
2012-10-22,198.722
2012-10-23,194.62
2012-10-24,195.397
2012-10-25,195.504
2012-10-26,195.091
2012-10-29,193.537
2012-10-30,196.484
2012-10-31,196.579
2012-11-01,198.519
2012-11-02,198.186
2012-11-05,195.908
2012-11-06,197.131
2012-11-07,195.177
2012-11-08,193.349
2012-11-09,193.142
2012-11-12,192.804
2012-11-13,192.219
2012-11-14,191.597
2012-11-15,190.765
2012-11-16,188.116
2012-11-19,193.036
2012-11-20,193.81
2012-11-21,194.968
2012-11-22,198.588
2012-11-23,201.7
2012-11-26,200.52
2012-11-27,201.081
2012-11-28,200.82
2012-11-29,204.515
2012-11-30,205.052
2012-12-03,205.907
2012-12-04,206.091
2012-12-05,206.706
2012-12-06,207.263
2012-12-07,206.802
2012-12-10,207.507
2012-12-11,210.837
2012-12-12,212.06
2012-12-13,213.203
2012-12-14,214.127
2012-12-17,216.55
2012-12-18,219.028
2012-12-19,220.536
2012-12-20,219.645
2012-12-21,217.256
2012-12-24,216.606
2012-12-25,216.606
2012-12-26,217.049
2012-12-27,219.439
2012-12-28,218.001
2012-12-31,218.009
2013-01-01,218.009
2013-01-02,223.661
2013-01-03,223.375
2013-01-04,223.28
2013-01-07,226.575
2013-01-08,224.75
2013-01-09,225.1
2013-01-10,228.29
2013-01-11,231.025
2013-01-14,233.131
2013-01-15,231.789
2013-01-16,230.579
2013-01-17,234.587
2013-01-18,234.113
2013-01-21,236.146
2013-01-22,235.463
2013-01-23,236.453
2013-01-24,238.9
2013-01-25,241.029
2013-01-28,240.781
2013-01-29,239.882
2013-01-30,239.39
2013-01-31,239.115
2013-02-01,246.542
2013-02-04,240.301
2013-02-05,240.378
2013-02-06,240.788
2013-02-07,237.352
2013-02-08,240.139
2013-02-11,240.057
2013-02-12,242.753
2013-02-13,242.672
2013-02-14,240.479
2013-02-15,241.704
2013-02-18,241.37
2013-02-19,244.253
2013-02-20,242.675
2013-02-21,235.675
2013-02-22,235.888
2013-02-25,237.451
2013-02-26,231.013
2013-02-27,234.591
2013-02-28,233.97
2013-03-01,230.732
2013-03-04,230.78
2013-03-05,235.788
2013-03-06,234.635
2013-03-07,237.186
2013-03-08,236.929
2013-03-11,237.132
2013-03-12,237.881
2013-03-13,236.113
2013-03-14,238.797
2013-03-15,240.081
2013-03-18,237.843
2013-03-19,234.395
2013-03-20,236.477
2013-03-21,234.307
2013-03-22,234.143
2013-03-25,230.404
2013-03-26,230.268
2013-03-27,226.49
2013-03-28,227.876
2013-03-29,227.876
2013-04-01,227.983
2013-04-02,228.498
2013-04-03,227.405
2013-04-04,226.729
2013-04-05,224.616
2013-04-08,223.796
2013-04-09,226.19
2013-04-10,230.56
2013-04-11,233.052
2013-04-12,230.464
2013-04-15,227.231
2013-04-16,226.163
2013-04-17,219.954
2013-04-18,219.711
2013-04-19,221.072
2013-04-22,220.996
2013-04-23,225.678
2013-04-24,227.864
2013-04-25,230.537
2013-04-26,230.572
2013-04-29,234.01
2013-04-30,235.328
2013-05-01,235.488
2013-05-02,233.352
2013-05-03,235.802
2013-05-06,235.479
2013-05-07,237.934
2013-05-08,241.766
2013-05-09,241.154
2013-05-10,239.885
2013-05-13,239.958
2013-05-14,241.078
2013-05-15,240.116
2013-05-16,241.541
2013-05-17,241.415
2013-05-20,244.326
2013-05-21,245.443
2013-05-22,245.018
2013-05-23,240.103
2013-05-24,240.247
2013-05-27,243.134
2013-05-28,245.275
2013-05-29,245.336
2013-05-30,249.532
2013-05-31,248.422
2013-06-03,247.862
2013-06-04,249.779
2013-06-05,247.817
2013-06-06,249.367
2013-06-07,252.072
2013-06-10,251.813
2013-06-11,251.108
2013-06-12,250.697
2013-06-13,249.235
2013-06-14,252.761
2013-06-17,254.764
2013-06-18,256.215
2013-06-19,256.62
2013-06-20,247.403
2013-06-21,243.149
2013-06-24,236.606
2013-06-25,238.635
2013-06-26,239.996
2013-06-27,244.513
2013-06-28,243.837
2013-07-01,246.044
2013-07-02,245.386
2013-07-03,243.091
2013-07-04,247.577
2013-07-05,244.897
2013-07-08,248.217
2013-07-09,248.1
2013-07-10,249.695
2013-07-11,254.596
2013-07-12,256.441
2013-07-15,256.339
2013-07-16,258.127
2013-07-17,257.687
2013-07-18,261.966
2013-07-19,263.657
2013-07-22,266.679
2013-07-23,266.314
2013-07-24,268.041
2013-07-25,268.394
2013-07-26,267.179
2013-07-29,268.541
2013-07-30,273.561
2013-07-31,275.653
2013-08-01,276.152
2013-08-02,277.922
2013-08-05,280.615
2013-08-06,280.106
2013-08-07,278.904
2013-08-08,283.571
2013-08-09,284.819
2013-08-12,283.654
2013-08-13,283.986
2013-08-14,286.004
2013-08-15,281.701
2013-08-16,285.565
2013-08-19,285.974
2013-08-20,283.187
2013-08-21,283.597
2013-08-22,286.66
2013-08-23,288.515
2013-08-26,285.948
2013-08-27,280.564
2013-08-28,277.584
2013-08-29,277.982
2013-08-30,273.143
2013-09-02,278.009
2013-09-03,279.53
2013-09-04,282.048
2013-09-05,284.031
2013-09-06,286.582
2013-09-09,290.951
2013-09-10,297.081
2013-09-11,297.463
2013-09-12,298.241
2013-09-13,296.824
2013-09-16,300.625
2013-09-17,297.888
2013-09-18,298.092
2013-09-19,304.42
2013-09-20,303.711
2013-09-23,299.968
2013-09-24,302.02
2013-09-25,302.805
2013-09-26,304.522
2013-09-27,306.95
2013-09-30,304.419
2013-10-01,308.888
2013-10-02,310.482
2013-10-03,310.727
2013-10-04,311.363
2013-10-07,310.591
2013-10-08,308.757
2013-10-09,304.179
2013-10-10,310.131
2013-10-11,312.382
2013-10-14,311.931
2013-10-15,311.849
2013-10-16,308.942
2013-10-17,315.68
2013-10-18,320.499
2013-10-21,320.269
2013-10-22,320.956
2013-10-23,320.043
2013-10-24,319.841
2013-10-25,318.198
2013-10-28,314.28
2013-10-29,315.979
2013-10-30,315.724
2013-10-31,319.272
2013-11-01,318.448
2013-11-04,318.857
2013-11-05,318.432
2013-11-06,321.79
2013-11-07,317.398
2013-11-08,315.352
2013-11-11,319.333
2013-11-12,318.587
2013-11-13,316.144
2013-11-14,320.157
2013-11-15,321.564
2013-11-18,323.589
2013-11-19,321.788
2013-11-20,317.663
2013-11-21,317.275
2013-11-22,319.826
2013-11-25,322.407
2013-11-26,327.795
2013-11-27,329.032
2013-11-28,329.972
2013-11-29,330.072
2013-12-02,326.504
2013-12-03,321.77
2013-12-04,321.426
2013-12-05,322.532
2013-12-06,325.887
2013-12-09,327.867
2013-12-10,326.938
2013-12-11,328.013
2013-12-12,322.779
2013-12-13,319.533
2013-12-16,319.967
2013-12-17,318.002
2013-12-18,320.827
2013-12-19,322.152
2013-12-20,323.398
2013-12-23,325.579
2013-12-24,325.378
2013-12-25,325.378
2013-12-26,325.985
2013-12-27,331.327
2013-12-30,333.818
2013-12-31,334.266
2014-01-01,334.266
2014-01-02,331.219
2014-01-03,332.634
2014-01-06,333.8
2014-01-07,335.449
2014-01-08,335.655
2014-01-09,334.196
2014-01-10,338.514
2014-01-13,341.647
2014-01-14,342.007
2014-01-15,344.951
2014-01-16,344.879
2014-01-17,345.651
2014-01-20,343.879
2014-01-21,342.96
2014-01-22,343.893
2014-01-23,344.086
2014-01-24,336.035
2014-01-27,332.717
2014-01-28,337.924
2014-01-29,336.862
2014-01-30,334.969
2014-01-31,332.354
2014-02-03,330.075
2014-02-04,329.717
2014-02-05,329.594
2014-02-06,337.221
2014-02-07,340.701
2014-02-10,342.53
2014-02-11,345.707
2014-02-12,347.067
2014-02-13,349.736
2014-02-14,352.772
2014-02-17,356.764
2014-02-18,357.399
2014-02-19,358.505
2014-02-20,357.648
2014-02-21,362.098
2014-02-24,363.857
2014-02-25,364.781
2014-02-26,363.346
2014-02-27,363.568
2014-02-28,369.79
2014-03-03,361.887
2014-03-04,364.888
2014-03-05,366.05
2014-03-06,371.862
2014-03-07,370.92
2014-03-10,368.828
2014-03-11,367.437
2014-03-12,364.512
2014-03-13,363.433
2014-03-14,360.235
2014-03-17,368.306
2014-03-18,371.738
2014-03-19,374.879
2014-03-20,368.488
2014-03-21,365.247
2014-03-24,360.073
2014-03-25,360.416
2014-03-26,363.941
2014-03-27,364.375
2014-03-28,366.979
2014-03-31,370.646
2014-04-01,373.761
2014-04-02,374.778
2014-04-03,373.411
2014-04-04,373.563
2014-04-07,372.76
2014-04-08,369.905
2014-04-09,375.574
2014-04-10,375.786
2014-04-11,370.823
2014-04-14,362.262
2014-04-15,359.61
2014-04-16,364.694
2014-04-17,368.556
2014-04-18,368.556
2014-04-21,367.717
2014-04-22,371.873
2014-04-23,373.056
2014-04-24,373.535
2014-04-25,371.1
2014-04-28,372.261
2014-04-29,374.222
2014-04-30,375.993
2014-05-01,375.993
2014-05-02,377.742
2014-05-05,376.346
2014-05-06,376.461
2014-05-07,376.763
2014-05-08,378.26
2014-05-09,376.363
2014-05-12,378.921
2014-05-13,376.504
2014-05-14,375.659
2014-05-15,370.165
2014-05-16,365.106
2014-05-19,367.435
2014-05-20,367.734
2014-05-21,369.219
2014-05-22,371.682
2014-05-23,372.522
2014-05-26,376.373
2014-05-27,378.406
2014-05-28,377.57
2014-05-29,379.457
2014-05-30,380.861
2014-06-02,380.665
2014-06-03,378.942
2014-06-04,379.755
2014-06-05,381.601
2014-06-06,383.391
2014-06-09,384.127
2014-06-10,382.66
2014-06-11,377.983
2014-06-12,379.317
2014-06-13,376.845
2014-06-16,375.264
2014-06-17,376.522
2014-06-18,379.819
2014-06-19,382.369
2014-06-20,380.002
2014-06-23,377.632
2014-06-24,375.584
2014-06-25,372.559
2014-06-26,371.579
2014-06-27,371.531
2014-06-30,372.415
2014-07-01,373.93
2014-07-02,374.226
2014-07-03,377.687
2014-07-04,376.471
2014-07-07,372.204
2014-07-08,366.929
2014-07-09,367.593
2014-07-10,361.584
2014-07-11,362.977
2014-07-14,367.191
2014-07-15,362.749
2014-07-16,365.263
2014-07-17,363.625
2014-07-18,363.133
2014-07-21,362.213
2014-07-22,362.371
2014-07-23,364.553
2014-07-24,364.126
2014-07-25,361.437
2014-07-28,360.262
2014-07-29,360.629
2014-07-30,356.914
2014-07-31,352.085
2014-08-01,347.749
2014-08-04,345.156
2014-08-05,344.199
2014-08-06,340.051
2014-08-07,337.256
2014-08-08,333.888
2014-08-11,339.971
2014-08-12,339.439
2014-08-13,339.888
2014-08-14,341.316
2014-08-15,340.47
2014-08-18,343.658
2014-08-19,346.389
2014-08-20,345.279
2014-08-21,348.866
2014-08-22,345.068
2014-08-25,346.557
2014-08-26,350.783
2014-08-27,351.746
2014-08-28,348.415
2014-08-29,347.413
2014-09-01,346.309
2014-09-02,345.417
2014-09-03,347.702
2014-09-04,345.185
2014-09-05,347.217
2014-09-08,347.027
2014-09-09,345.661
2014-09-10,343.577
2014-09-11,344.844
2014-09-12,345.708
2014-09-15,345.702
2014-09-16,342.43
2014-09-17,344.728
2014-09-18,343.839
2014-09-19,341.462
2014-09-22,338.591
2014-09-23,336.279
2014-09-24,334.332
2014-09-25,331.46
2014-09-26,329.551
2014-09-29,329.047
2014-09-30,329.148
2014-10-01,325.457
2014-10-02,321.336
2014-10-03,320.518
2014-10-06,321.914
2014-10-07,317.292
2014-10-08,312.309
2014-10-09,310.406
2014-10-10,301.716
2014-10-13,300.497
2014-10-14,302.707
2014-10-15,296.668
2014-10-16,294.04
2014-10-17,302.237
2014-10-20,301.89
2014-10-21,308.844
2014-10-22,311.653
2014-10-23,313.683
2014-10-24,312.884
2014-10-27,311.112
2014-10-28,314.862
2014-10-29,318.291
2014-10-30,316.38
2014-10-31,319.967
2014-11-03,319.743
2014-11-04,319.828
2014-11-05,320.292
2014-11-06,321.777
2014-11-07,319.444
2014-11-10,321.86
2014-11-11,321.483
2014-11-12,320.431
2014-11-13,320.402
2014-11-14,321.01
2014-11-17,320.461
2014-11-18,325.45
2014-11-19,326.326
2014-11-20,327.998
2014-11-21,328.79
2014-11-24,331.701
2014-11-25,334.182
2014-11-26,335.329
2014-11-27,334.615
2014-11-28,335.538
2014-12-01,336.57
2014-12-02,333.523
2014-12-03,332.749
2014-12-04,336.681
2014-12-05,335.959
2014-12-08,333.922
2014-12-09,331.132
2014-12-10,331.011
2014-12-11,327.45
2014-12-12,324.688
2014-12-15,316.743
2014-12-16,320.768
2014-12-17,319.455
2014-12-18,324.051
2014-12-19,324.379
2014-12-22,325.368
2014-12-23,325.05
2014-12-24,325.409
2014-12-25,325.409
2014-12-26,324.902
2014-12-29,325.155
2014-12-30,323.302
2014-12-31,324.783
2015-01-01,324.783
2015-01-02,324.132
2015-01-05,317.947
2015-01-06,314.886
2015-01-07,312.401
2015-01-08,316.922
2015-01-09,318.077
2015-01-12,321.936
2015-01-13,323.81
2015-01-14,321.056
2015-01-15,318.123
2015-01-16,315.473
2015-01-19,321.208
2015-01-20,319.58
2015-01-21,320.89
2015-01-22,319.544
2015-01-23,318.478
2015-01-26,324.282
2015-01-27,325.258
2015-01-28,325.246
2015-01-29,325.642
2015-01-30,324.925
2015-02-02,327.229
2015-02-03,334.794
2015-02-04,334.643
2015-02-05,338.361
2015-02-06,335.19
2015-02-09,332.69
2015-02-10,334.756
2015-02-11,332.689
2015-02-12,339.6
2015-02-13,341.964
2015-02-16,343.38
2015-02-17,343.379
2015-02-18,345.333
2015-02-19,346.84
2015-02-20,347.559
2015-02-23,347.742
2015-02-24,347.833
2015-02-25,348.26
2015-02-26,346.932
2015-02-27,348.303
2015-03-02,346.298
2015-03-03,343.313
2015-03-04,340.643
2015-03-05,343.641
2015-03-06,340.798
2015-03-09,339.716
2015-03-10,332.851
2015-03-11,334.588
2015-03-12,336.477
2015-03-13,335.131
2015-03-16,339.473
2015-03-17,335.387
2015-03-18,336.297
2015-03-19,338.135
2015-03-20,346.37
2015-03-23,349.69
2015-03-24,351.526
2015-03-25,351.488
2015-03-26,343.782
2015-03-27,341.371
2015-03-30,344.555
2015-03-31,338.945
2015-04-01,339.981
2015-04-02,345.862
2015-04-03,345.862
2015-04-06,350.661
2015-04-07,347.452
2015-04-08,346.541
2015-04-09,347.039
2015-04-10,348.156
2015-04-13,345.883
2015-04-14,347.927
2015-04-15,347.582
2015-04-16,350.803
2015-04-17,346.554
2015-04-20,349.597
2015-04-21,354.276
2015-04-22,351.693
2015-04-23,352.9
2015-04-24,358.126
2015-04-27,362.498
2015-04-28,360.98
2015-04-29,361.188
2015-04-30,364.933
2015-05-01,365.487
2015-05-04,369.308
2015-05-05,364.213
2015-05-06,368.443
2015-05-07,364.535
2015-05-08,369.94
2015-05-11,369.283
2015-05-12,368.366
2015-05-13,372.747
2015-05-14,376.106
2015-05-15,377.746
2015-05-18,375.278
2015-05-19,373.294
2015-05-20,372.163
2015-05-21,372.863
2015-05-22,369.508
2015-05-25,369.255
2015-05-26,362.686
2015-05-27,364.43
2015-05-28,364.802
2015-05-29,360.896
2015-06-01,359.652
2015-06-02,368.318
2015-06-03,372.757
2015-06-04,370.968
2015-06-05,360.471
2015-06-08,360.865
2015-06-09,361.979
2015-06-10,369.041
2015-06-11,367.922
2015-06-12,364.473
2015-06-15,357.273
2015-06-16,358.916
2015-06-17,355.739
2015-06-18,359.662
2015-06-19,358.231
2015-06-22,367.942
2015-06-23,366.236
2015-06-24,364.776
2015-06-25,365.824
2015-06-26,365.082
2015-06-29,353.856
2015-06-30,351.373
2015-07-01,357.748
2015-07-02,354.334
2015-07-03,352.235
2015-07-06,348.362
2015-07-07,339.148
2015-07-08,342.907
2015-07-09,349.552
2015-07-10,362.271
2015-07-13,362.584
2015-07-14,363.778
2015-07-15,366.659
2015-07-16,369.003
2015-07-17,368.876
2015-07-20,370.549
2015-07-21,370.415
2015-07-22,368.198
2015-07-23,372.1
2015-07-24,371.599
2015-07-27,369.096
2015-07-28,370.327
2015-07-29,373.878
2015-07-30,367.917
2015-07-31,373.917
2015-08-03,372.811
2015-08-04,372.565
2015-08-05,370.763
