Date,SWITZERLAND IMI IMI (Large+Mid+Small Cap)
2005-11-08,671.266
2005-11-09,668.444
2005-11-10,671.144
2005-11-11,678.152
2005-11-14,673.839
2005-11-15,671.725
2005-11-16,664.684
2005-11-17,673.508
2005-11-18,681.043
2005-11-21,684.836
2005-11-22,684.834
2005-11-23,690.392
2005-11-24,688.782
2005-11-25,689.169
2005-11-28,686.366
2005-11-29,685.197
2005-11-30,682.982
2005-12-01,690.836
2005-12-02,696.151
2005-12-05,700.62
2005-12-06,705.493
2005-12-07,700.409
2005-12-08,704.494
2005-12-09,704.69
2005-12-12,710.849
2005-12-13,709.204
2005-12-14,711.435
2005-12-15,700.855
2005-12-16,704.488
2005-12-19,705.968
2005-12-20,697.653
2005-12-21,696.135
2005-12-22,695.315
2005-12-23,693.385
2005-12-26,693.385
2005-12-27,697.243
2005-12-28,701.048
2005-12-29,703.017
2005-12-30,698.692
2006-01-02,698.692
2006-01-03,716.018
2006-01-04,732.732
2006-01-05,732.546
2006-01-06,739.212
2006-01-09,734.343
2006-01-10,728.578
2006-01-11,737.342
2006-01-12,737.748
2006-01-13,739.462
2006-01-16,744.306
2006-01-17,736.937
2006-01-18,734.035
2006-01-19,737.298
2006-01-20,729.556
2006-01-23,743.504
2006-01-24,742.035
2006-01-25,740.485
2006-01-26,744.426
2006-01-27,740.908
2006-01-30,736.916
2006-01-31,742.434
2006-02-01,743.206
2006-02-02,738.014
2006-02-03,736.974
2006-02-06,735.318
2006-02-07,733.694
2006-02-08,733.696
2006-02-09,736.555
2006-02-10,733.897
2006-02-13,735.366
2006-02-14,731.881
2006-02-15,725.836
2006-02-16,734.329
2006-02-17,735.013
2006-02-20,741.259
2006-02-21,744.348
2006-02-22,744.845
2006-02-23,743.635
2006-02-24,736.429
2006-02-27,738.055
2006-02-28,734.199
2006-03-01,742.508
2006-03-02,741.653
2006-03-03,745.96
2006-03-06,747.301
2006-03-07,734.508
2006-03-08,733.36
2006-03-09,733.875
2006-03-10,739.32
2006-03-13,747.962
2006-03-14,755.262
2006-03-15,754.431
2006-03-16,759.854
2006-03-17,762.899
2006-03-20,765.63
2006-03-21,758.762
2006-03-22,759.202
2006-03-23,747.827
2006-03-24,752.564
2006-03-27,749.372
2006-03-28,753.223
2006-03-29,747.542
2006-03-30,759.972
2006-03-31,754.149
2006-04-03,759.871
2006-04-04,767.607
2006-04-05,773.399
2006-04-06,772.743
2006-04-07,765.576
2006-04-10,765.394
2006-04-11,759.793
2006-04-12,757.672
2006-04-13,760.19
2006-04-14,760.19
2006-04-17,774.001
2006-04-18,771.54
2006-04-19,782.135
2006-04-20,780.36
2006-04-21,786.39
2006-04-24,787.902
2006-04-25,785.856
2006-04-26,789.362
2006-04-27,796.03
2006-04-28,803.939
2006-05-01,808.718
2006-05-02,811.729
2006-05-03,800.327
2006-05-04,807.936
2006-05-05,820.774
2006-05-08,823.318
2006-05-09,830.536
2006-05-10,830.436
2006-05-11,832.395
2006-05-12,825.648
2006-05-15,811.276
2006-05-16,814.199
2006-05-17,788.289
2006-05-18,782.012
2006-05-19,775.276
2006-05-22,764.221
2006-05-23,779.054
2006-05-24,764.666
2006-05-25,764.666
2006-05-26,778.175
2006-05-29,782.145
2006-05-30,776.122
2006-05-31,779.842
2006-06-01,779.058
2006-06-02,791.911
2006-06-05,793.39
2006-06-06,767.368
2006-06-07,768.49
2006-06-08,740.306
2006-06-09,752.485
2006-06-12,739.176
2006-06-13,720.743
2006-06-14,726.273
2006-06-15,741.612
2006-06-16,738.307
2006-06-19,738.417
2006-06-20,743.061
2006-06-21,748.339
2006-06-22,749.517
2006-06-23,746.875
2006-06-26,745.531
2006-06-27,742.476
2006-06-28,741.586
2006-06-29,752.118
2006-06-30,777.735
2006-07-03,785.401
2006-07-04,785.966
2006-07-05,773.131
2006-07-06,779.953
2006-07-07,780.888
2006-07-10,779.747
2006-07-11,777.866
2006-07-12,776.649
2006-07-13,768.229
2006-07-14,756.297
2006-07-17,747.518
2006-07-18,740.38
2006-07-19,757.341
2006-07-20,767.508
2006-07-21,766.699
2006-07-24,775.893
2006-07-25,775.428
2006-07-26,777.947
2006-07-27,791.341
2006-07-28,802.202
2006-07-31,802.389
2006-08-01,799.5
2006-08-02,801.389
2006-08-03,789.783
2006-08-04,804.32
2006-08-07,793.708
2006-08-08,791.519
2006-08-09,802.962
2006-08-10,790.182
2006-08-11,790.874
2006-08-14,794.97
2006-08-15,809.76
2006-08-16,819.266
2006-08-17,821.577
2006-08-18,815.635
2006-08-21,820.457
2006-08-22,815.569
2006-08-23,814.564
2006-08-24,815.834
2006-08-25,812.769
2006-08-28,817.669
2006-08-29,821.403
2006-08-30,829.068
2006-08-31,825.002
2006-09-01,827.049
2006-09-04,834.046
2006-09-05,829.715
2006-09-06,822.954
2006-09-07,814.651
2006-09-08,814.736
2006-09-11,809.833
2006-09-12,817.458
2006-09-13,817.372
2006-09-14,817.974
2006-09-15,815.007
2006-09-18,822.162
2006-09-19,821.92
2006-09-20,832.245
2006-09-21,834.599
2006-09-22,837.993
2006-09-25,833.216
2006-09-26,839.771
2006-09-27,842.87
2006-09-28,840.835
2006-09-29,838.34
2006-10-02,841.875
2006-10-03,841.097
2006-10-04,842.149
2006-10-05,847.214
2006-10-06,842.542
2006-10-09,845.544
2006-10-10,848.008
2006-10-11,848.049
2006-10-12,851.509
2006-10-13,846.478
2006-10-16,847.221
2006-10-17,841.0
2006-10-18,845.569
2006-10-19,853.049
2006-10-20,856.499
2006-10-23,856.237
2006-10-24,852.33
2006-10-25,856.608
2006-10-26,861.635
2006-10-27,868.945
2006-10-30,865.498
2006-10-31,861.459
2006-11-01,866.399
2006-11-02,868.268
2006-11-03,866.504
2006-11-06,874.858
2006-11-07,885.651
2006-11-08,877.386
2006-11-09,879.634
2006-11-10,883.243
2006-11-13,881.36
2006-11-14,879.558
2006-11-15,883.128
2006-11-16,883.158
2006-11-17,881.494
2006-11-20,883.917
2006-11-21,886.249
2006-11-22,896.269
2006-11-23,897.152
2006-11-24,896.163
2006-11-27,884.496
2006-11-28,878.89
2006-11-29,889.57
2006-11-30,889.936
2006-12-01,888.567
2006-12-04,892.244
2006-12-05,891.603
2006-12-06,898.239
2006-12-07,902.953
2006-12-08,901.027
2006-12-11,899.05
2006-12-12,907.328
2006-12-13,906.498
2006-12-14,909.622
2006-12-15,905.351
2006-12-18,906.866
2006-12-19,906.847
2006-12-20,908.113
2006-12-21,908.86
2006-12-22,903.545
2006-12-25,903.545
2006-12-26,902.212
2006-12-27,907.685
2006-12-28,908.476
2006-12-29,908.419
2007-01-01,908.419
2007-01-02,913.771
2007-01-03,919.827
2007-01-04,914.686
2007-01-05,906.858
2007-01-08,903.547
2007-01-09,903.615
2007-01-10,898.715
2007-01-11,908.316
2007-01-12,914.996
2007-01-15,921.954
2007-01-16,919.314
2007-01-17,924.415
2007-01-18,922.391
2007-01-19,926.116
2007-01-22,922.907
2007-01-23,929.048
2007-01-24,928.036
2007-01-25,928.883
2007-01-26,913.454
2007-01-29,919.633
2007-01-30,924.838
2007-01-31,928.354
2007-02-01,940.038
2007-02-02,941.565
2007-02-05,939.87
2007-02-06,943.686
2007-02-07,949.982
2007-02-08,939.391
2007-02-09,942.405
2007-02-12,936.51
2007-02-13,936.356
2007-02-14,949.704
2007-02-15,955.138
2007-02-16,957.879
2007-02-19,960.796
2007-02-20,956.117
2007-02-21,944.057
2007-02-22,945.25
2007-02-23,951.758
2007-02-26,949.465
2007-02-27,923.657
2007-02-28,912.564
2007-03-01,909.585
2007-03-02,913.724
2007-03-05,899.257
2007-03-06,908.656
2007-03-07,920.861
2007-03-08,926.339
2007-03-09,923.624
2007-03-12,926.663
2007-03-13,921.894
2007-03-14,901.712
2007-03-15,914.875
2007-03-16,920.98
2007-03-19,930.734
2007-03-20,934.051
2007-03-21,939.964
2007-03-22,956.12
2007-03-23,953.087
2007-03-26,947.765
2007-03-27,943.229
2007-03-28,937.831
2007-03-29,941.765
2007-03-30,939.577
2007-04-02,943.953
2007-04-03,950.689
2007-04-04,951.369
2007-04-05,959.964
2007-04-06,959.964
2007-04-09,951.066
2007-04-10,963.882
2007-04-11,961.113
2007-04-12,960.739
2007-04-13,967.075
2007-04-16,978.784
2007-04-17,977.466
2007-04-18,986.567
2007-04-19,987.647
2007-04-20,998.683
2007-04-23,1000.577
2007-04-24,1001.675
2007-04-25,1011.684
2007-04-26,1012.28
2007-04-27,1008.855
2007-04-30,1008.394
2007-05-01,1002.083
2007-05-02,1004.206
2007-05-03,998.449
2007-05-04,1008.045
2007-05-07,1009.812
2007-05-08,994.403
2007-05-09,1001.598
2007-05-10,995.058
2007-05-11,1000.418
2007-05-14,996.863
2007-05-15,1001.284
2007-05-16,995.879
2007-05-17,989.383
2007-05-18,995.968
2007-05-21,991.746
2007-05-22,988.365
2007-05-23,999.643
2007-05-24,988.614
2007-05-25,991.678
2007-05-28,991.678
2007-05-29,996.429
2007-05-30,993.135
2007-05-31,1000.0
2007-06-01,1004.0
2007-06-04,1005.45
2007-06-05,1000.956
2007-06-06,988.618
2007-06-07,970.294
2007-06-08,962.29
2007-06-11,965.652
2007-06-12,959.784
2007-06-13,954.973
2007-06-14,968.987
2007-06-15,981.221
2007-06-18,980.423
2007-06-19,977.874
2007-06-20,982.309
2007-06-21,967.989
2007-06-22,967.296
2007-06-25,966.63
2007-06-26,960.782
2007-06-27,955.445
2007-06-28,967.344
2007-06-29,977.146
2007-07-02,987.671
2007-07-03,989.654
2007-07-04,994.95
2007-07-05,986.712
2007-07-06,990.877
2007-07-09,995.373
2007-07-10,997.957
2007-07-11,999.386
2007-07-12,1001.696
2007-07-13,1003.365
2007-07-16,1007.065
2007-07-17,999.725
2007-07-18,987.402
2007-07-19,998.258
2007-07-20,989.944
2007-07-23,986.043
2007-07-24,979.523
2007-07-25,958.088
2007-07-26,939.536
2007-07-27,938.83
2007-07-30,943.777
2007-07-31,961.774
2007-08-01,963.696
2007-08-02,948.828
2007-08-03,946.994
2007-08-06,949.476
2007-08-07,954.999
2007-08-08,976.693
2007-08-09,958.067
2007-08-10,931.269
2007-08-13,936.463
2007-08-14,920.694
2007-08-15,923.548
2007-08-16,895.149
2007-08-17,918.546
2007-08-20,921.557
2007-08-21,925.213
2007-08-22,935.112
2007-08-23,938.19
2007-08-24,948.143
2007-08-27,953.068
2007-08-28,942.31
2007-08-29,943.602
2007-08-30,945.068
2007-08-31,953.222
2007-09-03,953.003
2007-09-04,959.194
2007-09-05,951.509
2007-09-06,953.521
2007-09-07,946.354
2007-09-10,940.871
2007-09-11,952.408
2007-09-12,959.956
2007-09-13,966.136
2007-09-14,953.489
2007-09-17,945.23
2007-09-18,954.203
2007-09-19,982.254
2007-09-20,982.278
2007-09-21,981.419
2007-09-24,981.27
2007-09-25,977.824
2007-09-26,979.084
2007-09-27,980.919
2007-09-28,990.583
2007-10-01,1001.306
2007-10-02,1000.001
2007-10-03,1000.389
2007-10-04,999.141
2007-10-05,1000.888
2007-10-08,997.548
2007-10-09,1002.901
2007-10-10,1010.231
2007-10-11,1015.913
2007-10-12,1008.583
2007-10-15,1010.699
2007-10-16,995.564
2007-10-17,998.834
2007-10-18,1003.862
2007-10-19,992.832
2007-10-22,978.507
2007-10-23,987.628
2007-10-24,982.449
2007-10-25,993.851
2007-10-26,1002.446
2007-10-29,1005.58
2007-10-30,1001.01
2007-10-31,1013.004
2007-11-01,998.33
2007-11-02,989.895
2007-11-05,983.459
2007-11-06,997.534
2007-11-07,999.642
2007-11-08,994.475
2007-11-09,980.09
2007-11-12,976.58
2007-11-13,984.946
2007-11-14,1001.989
2007-11-15,993.897
2007-11-16,986.123
2007-11-19,962.155
2007-11-20,974.2
2007-11-21,953.289
2007-11-22,965.585
2007-11-23,980.071
2007-11-26,978.967
2007-11-27,986.651
2007-11-28,998.715
2007-11-29,1008.545
2007-11-30,1009.428
2007-12-03,997.492
2007-12-04,998.912
2007-12-05,1005.432
2007-12-06,1001.949
2007-12-07,1007.74
2007-12-10,1018.592
2007-12-11,1011.2
2007-12-12,1008.375
2007-12-13,981.65
2007-12-14,974.641
2007-12-17,958.839
2007-12-18,951.864
2007-12-19,942.498
2007-12-20,941.724
2007-12-21,949.26
2007-12-24,947.989
2007-12-25,947.989
2007-12-26,954.211
2007-12-27,966.098
2007-12-28,975.479
2007-12-31,972.765
2008-01-01,972.765
2008-01-02,985.121
2008-01-03,969.039
2008-01-04,954.042
2008-01-07,943.702
2008-01-08,963.08
2008-01-09,962.521
2008-01-10,962.894
2008-01-11,953.868
2008-01-14,965.621
2008-01-15,942.361
2008-01-16,920.199
2008-01-17,910.956
2008-01-18,898.71
2008-01-21,850.208
2008-01-22,879.366
2008-01-23,869.099
2008-01-24,909.931
2008-01-25,905.065
2008-01-28,898.522
2008-01-29,910.415
2008-01-30,907.261
2008-01-31,913.471
2008-02-01,933.233
2008-02-04,921.494
2008-02-05,885.18
2008-02-06,893.322
2008-02-07,871.537
2008-02-08,873.269
2008-02-11,863.775
2008-02-12,889.549
2008-02-13,883.808
2008-02-14,887.18
2008-02-15,878.003
2008-02-18,884.211
2008-02-19,888.962
2008-02-20,873.171
2008-02-21,889.568
2008-02-22,892.182
2008-02-25,907.984
2008-02-26,926.462
2008-02-27,945.988
2008-02-28,943.18
2008-02-29,939.439
2008-03-03,924.58
2008-03-04,916.282
2008-03-05,923.299
2008-03-06,922.076
2008-03-07,915.578
2008-03-10,905.393
2008-03-11,908.256
2008-03-12,927.969
2008-03-13,935.077
2008-03-14,925.056
2008-03-17,898.469
2008-03-18,924.016
2008-03-19,920.255
2008-03-20,902.365
2008-03-21,902.365
2008-03-24,891.734
2008-03-25,933.282
2008-03-26,939.896
2008-03-27,953.511
2008-03-28,945.924
2008-03-31,953.769
2008-04-01,965.373
2008-04-02,975.717
2008-04-03,969.189
2008-04-04,984.493
2008-04-07,982.473
2008-04-08,975.234
2008-04-09,963.13
2008-04-10,957.783
2008-04-11,948.974
2008-04-14,938.857
2008-04-15,939.983
2008-04-16,956.734
2008-04-17,942.218
2008-04-18,953.068
2008-04-21,964.226
2008-04-22,961.53
2008-04-23,952.606
2008-04-24,951.806
2008-04-25,959.516
2008-04-28,967.633
2008-04-29,958.125
2008-04-30,958.198
2008-05-01,952.164
2008-05-02,961.798
2008-05-05,965.397
2008-05-06,958.341
2008-05-07,961.812
2008-05-08,962.259
2008-05-09,954.693
2008-05-12,953.323
2008-05-13,959.844
2008-05-14,957.896
2008-05-15,968.991
2008-05-16,973.137
2008-05-19,981.762
2008-05-20,975.953
2008-05-21,979.422
2008-05-22,976.929
2008-05-23,969.822
2008-05-26,957.836
2008-05-27,959.512
2008-05-28,958.793
2008-05-29,958.909
2008-05-30,958.753
2008-06-02,966.917
2008-06-03,968.778
2008-06-04,963.149
2008-06-05,969.778
2008-06-06,964.479
2008-06-09,955.397
2008-06-10,934.437
2008-06-11,924.82
2008-06-12,922.481
2008-06-13,921.854
2008-06-16,925.658
2008-06-17,927.701
2008-06-18,922.259
2008-06-19,912.666
2008-06-20,910.777
2008-06-23,893.074
2008-06-24,900.172
2008-06-25,903.693
2008-06-26,900.318
2008-06-27,895.355
2008-06-30,906.832
2008-07-01,889.512
2008-07-02,890.726
2008-07-03,881.582
2008-07-04,875.488
2008-07-07,874.203
2008-07-08,870.843
2008-07-09,886.77
2008-07-10,875.472
2008-07-11,862.351
2008-07-14,865.58
2008-07-15,862.095
2008-07-16,854.981
2008-07-17,876.071
2008-07-18,883.271
2008-07-21,888.366
2008-07-22,893.035
2008-07-23,898.041
2008-07-24,896.073
2008-07-25,889.655
2008-07-28,889.421
2008-07-29,883.197
2008-07-30,893.748
2008-07-31,898.035
2008-08-01,897.522
2008-08-04,892.181
2008-08-05,898.602
2008-08-06,898.647
2008-08-07,895.377
2008-08-08,886.272
2008-08-11,896.64
2008-08-12,887.223
2008-08-13,873.643
2008-08-14,875.613
2008-08-15,872.522
2008-08-18,869.816
2008-08-19,858.085
2008-08-20,854.666
2008-08-21,852.792
2008-08-22,856.321
2008-08-25,853.341
2008-08-26,853.133
2008-08-27,853.197
2008-08-28,868.034
2008-08-29,872.162
2008-09-01,867.373
2008-09-02,873.528
2008-09-03,866.544
2008-09-04,845.926
2008-09-05,834.464
2008-09-08,845.333
2008-09-09,842.972
2008-09-10,831.449
2008-09-11,820.73
2008-09-12,842.587
2008-09-15,821.347
2008-09-16,798.353
2008-09-17,792.075
2008-09-18,801.452
2008-09-19,842.402
2008-09-22,841.714
2008-09-23,836.015
2008-09-24,827.225
2008-09-25,846.23
2008-09-26,829.248
2008-09-29,786.744
2008-09-30,784.016
2008-10-01,790.383
2008-10-02,777.318
2008-10-03,795.499
2008-10-06,738.97
2008-10-07,737.119
2008-10-08,703.486
2008-10-09,673.93
2008-10-10,628.961
2008-10-13,691.512
2008-10-14,722.367
2008-10-15,683.454
2008-10-16,662.502
2008-10-17,699.331
2008-10-20,701.311
2008-10-21,696.548
2008-10-22,664.518
2008-10-23,658.789
2008-10-24,640.301
2008-10-27,615.669
2008-10-28,617.964
2008-10-29,669.833
2008-10-30,664.018
2008-10-31,681.397
2008-11-03,692.194
2008-11-04,717.311
2008-11-05,693.101
2008-11-06,656.089
2008-11-07,663.641
2008-11-10,672.784
2008-11-11,645.441
2008-11-12,627.238
2008-11-13,622.694
2008-11-14,633.027
2008-11-17,610.219
2008-11-18,610.934
2008-11-19,591.171
2008-11-20,561.977
2008-11-21,544.969
2008-11-24,588.19
2008-11-25,597.407
2008-11-26,593.104
2008-11-27,608.754
2008-11-28,619.473
2008-12-01,591.313
2008-12-02,595.267
2008-12-03,596.875
2008-12-04,604.568
2008-12-05,584.181
2008-12-08,622.757
2008-12-09,622.611
2008-12-10,619.709
2008-12-11,621.71
2008-12-12,618.548
2008-12-15,618.002
2008-12-16,628.688
2008-12-17,662.067
2008-12-18,674.373
2008-12-19,639.248
2008-12-22,640.716
2008-12-23,646.039
2008-12-24,652.411
2008-12-25,652.411
2008-12-26,655.154
2008-12-29,681.447
2008-12-30,682.327
2008-12-31,674.602
2009-01-01,674.602
2009-01-02,670.413
2009-01-05,678.244
2009-01-06,669.639
2009-01-07,681.327
2009-01-08,683.02
2009-01-09,667.289
2009-01-12,650.991
2009-01-13,639.153
2009-01-14,624.343
2009-01-15,620.345
2009-01-16,629.746
2009-01-19,616.939
2009-01-20,601.529
2009-01-21,598.967
2009-01-22,598.739
2009-01-23,587.121
2009-01-26,610.72
2009-01-27,608.252
2009-01-28,614.264
2009-01-29,599.246
2009-01-30,592.553
2009-02-02,576.987
2009-02-03,592.028
2009-02-04,587.729
2009-02-05,571.912
2009-02-06,572.267
2009-02-09,582.249
2009-02-10,581.606
2009-02-11,575.946
2009-02-12,570.58
2009-02-13,577.576
2009-02-16,571.099
2009-02-17,547.7
2009-02-18,547.162
2009-02-19,554.126
2009-02-20,536.102
2009-02-23,535.738
2009-02-24,526.414
2009-02-25,523.959
2009-02-26,531.232
2009-02-27,528.912
2009-03-02,497.239
2009-03-03,487.001
2009-03-04,498.002
2009-03-05,491.09
2009-03-06,492.018
2009-03-09,487.019
2009-03-10,514.069
2009-03-11,519.406
2009-03-12,512.583
2009-03-13,521.513
2009-03-16,537.268
2009-03-17,536.314
2009-03-18,540.768
2009-03-19,566.22
2009-03-20,563.369
2009-03-23,576.495
2009-03-24,575.881
2009-03-25,584.208
2009-03-26,582.025
2009-03-27,563.954
2009-03-30,545.832
2009-03-31,572.365
2009-04-01,577.178
2009-04-02,602.846
2009-04-03,589.313
2009-04-06,584.64
2009-04-07,578.476
2009-04-08,578.667
2009-04-09,585.79
2009-04-10,585.79
2009-04-13,592.76
2009-04-14,595.409
2009-04-15,588.84
2009-04-16,599.331
2009-04-17,594.063
2009-04-20,577.507
2009-04-21,580.876
2009-04-22,582.548
2009-04-23,580.047
2009-04-24,601.184
2009-04-27,604.138
2009-04-28,594.233
2009-04-29,612.52
2009-04-30,619.813
2009-05-01,620.849
2009-05-04,635.797
2009-05-05,632.675
2009-05-06,635.628
2009-05-07,639.957
2009-05-08,652.158
2009-05-11,656.45
2009-05-12,655.339
2009-05-13,645.384
2009-05-14,653.158
2009-05-15,655.842
2009-05-18,657.126
2009-05-19,669.294
2009-05-20,679.906
2009-05-21,676.825
2009-05-22,674.883
2009-05-25,681.684
2009-05-26,679.0
2009-05-27,676.977
2009-05-28,669.295
2009-05-29,680.665
2009-06-01,677.267
2009-06-02,695.306
2009-06-03,684.61
2009-06-04,689.338
2009-06-05,677.668
2009-06-08,669.635
2009-06-09,676.235
2009-06-10,683.946
2009-06-11,693.808
2009-06-12,693.558
2009-06-15,672.257
2009-06-16,672.338
2009-06-17,661.417
2009-06-18,672.267
2009-06-19,676.29
2009-06-22,661.596
2009-06-23,670.33
2009-06-24,678.626
2009-06-25,660.863
2009-06-26,670.82
2009-06-29,679.551
2009-06-30,673.667
2009-07-01,687.268
2009-07-02,669.893
2009-07-03,666.619
2009-07-06,665.367
2009-07-07,666.467
2009-07-08,656.859
2009-07-09,663.541
2009-07-10,654.141
2009-07-13,662.751
2009-07-14,667.726
2009-07-15,687.562
2009-07-16,695.745
2009-07-17,700.199
2009-07-20,710.11
2009-07-21,714.48
2009-07-22,713.961
2009-07-23,728.244
2009-07-24,724.316
2009-07-27,728.327
2009-07-28,724.973
2009-07-29,721.666
2009-07-30,734.825
2009-07-31,747.217
2009-08-03,763.637
2009-08-04,757.627
2009-08-05,753.224
2009-08-06,758.182
2009-08-07,755.278
2009-08-10,750.671
2009-08-11,745.114
2009-08-12,749.89
2009-08-13,757.771
2009-08-14,757.81
2009-08-17,738.856
2009-08-18,748.81
2009-08-19,759.966
2009-08-20,767.2
2009-08-21,784.02
2009-08-24,791.402
2009-08-25,793.851
2009-08-26,783.509
2009-08-27,781.982
2009-08-28,798.499
2009-08-31,797.613
2009-09-01,784.31
2009-09-02,774.808
2009-09-03,775.853
2009-09-04,778.375
2009-09-07,791.281
2009-09-08,804.769
2009-09-09,809.938
2009-09-10,811.185
2009-09-11,818.345
2009-09-14,818.678
2009-09-15,814.302
2009-09-16,829.075
2009-09-17,835.718
2009-09-18,837.689
2009-09-21,829.565
2009-09-22,842.638
2009-09-23,844.471
2009-09-24,831.735
2009-09-25,825.74
2009-09-28,829.445
2009-09-29,826.353
2009-09-30,828.851
2009-10-01,816.873
2009-10-02,807.548
2009-10-05,810.399
2009-10-06,832.293
2009-10-07,824.295
2009-10-08,834.038
2009-10-09,832.8
2009-10-12,847.144
2009-10-13,839.488
2009-10-14,855.925
2009-10-15,856.57
2009-10-16,846.519
2009-10-19,863.413
2009-10-20,862.332
2009-10-21,867.556
2009-10-22,862.839
2009-10-23,858.57
2009-10-26,843.674
2009-10-27,843.647
2009-10-28,829.493
2009-10-29,842.454
2009-10-30,830.434
2009-11-02,835.306
2009-11-03,816.691
2009-11-04,834.323
2009-11-05,839.603
2009-11-06,840.566
2009-11-09,860.092
2009-11-10,856.442
2009-11-11,858.658
2009-11-12,850.673
2009-11-13,850.809
2009-11-16,866.056
2009-11-17,850.741
2009-11-18,857.544
2009-11-19,838.643
2009-11-20,835.855
2009-11-23,860.879
2009-11-24,856.628
2009-11-25,866.817
2009-11-26,844.977
2009-11-27,852.859
2009-11-30,843.941
2009-12-01,862.585
2009-12-02,864.334
2009-12-03,872.709
2009-12-04,867.811
2009-12-07,859.016
2009-12-08,844.965
2009-12-09,838.413
2009-12-10,844.255
2009-12-11,838.429
2009-12-14,843.719
2009-12-15,838.756
2009-12-16,852.556
2009-12-17,837.52
2009-12-18,834.692
2009-12-21,842.245
2009-12-22,847.595
2009-12-23,856.063
2009-12-24,856.598
2009-12-25,856.598
2009-12-28,861.88
2009-12-29,865.749
2009-12-30,851.071
2009-12-31,857.04
2010-01-01,857.04
2010-01-04,874.577
2010-01-05,867.449
2010-01-06,867.1
2010-01-07,864.372
2010-01-08,872.67
2010-01-11,884.01
2010-01-12,877.516
2010-01-13,875.318
2010-01-14,882.632
2010-01-15,872.892
2010-01-18,877.646
2010-01-19,873.67
2010-01-20,858.593
2010-01-21,855.055
2010-01-22,848.922
2010-01-25,844.169
2010-01-26,841.607
2010-01-27,839.753
2010-01-28,831.357
2010-01-29,830.976
2010-02-01,833.236
2010-02-02,842.653
2010-02-03,840.918
2010-02-04,817.136
2010-02-05,792.766
2010-02-08,805.173
2010-02-09,803.472
2010-02-10,804.142
2010-02-11,806.055
2010-02-12,805.572
2010-02-15,809.609
2010-02-16,821.01
2010-02-17,826.986
2010-02-18,833.645
2010-02-19,836.279
2010-02-22,839.072
2010-02-23,832.458
2010-02-24,840.142
2010-02-25,829.809
2010-02-26,844.896
2010-03-01,844.426
2010-03-02,858.534
2010-03-03,867.911
2010-03-04,865.941
2010-03-05,871.584
2010-03-08,875.464
2010-03-09,872.725
2010-03-10,879.491
2010-03-11,877.746
2010-03-12,883.869
2010-03-15,879.592
2010-03-16,892.796
2010-03-17,896.66
2010-03-18,890.043
2010-03-19,889.188
2010-03-22,890.34
2010-03-23,893.468
2010-03-24,883.246
2010-03-25,885.563
2010-03-26,882.612
2010-03-29,887.2
2010-03-30,886.539
2010-03-31,899.363
2010-04-01,909.392
2010-04-02,909.392
2010-04-05,897.602
2010-04-06,890.584
2010-04-07,882.839
2010-04-08,876.897
2010-04-09,892.623
2010-04-12,904.746
2010-04-13,902.048
2010-04-14,910.137
2010-04-15,913.299
2010-04-16,900.974
2010-04-19,891.692
2010-04-20,895.131
2010-04-21,889.62
2010-04-22,872.403
2010-04-23,881.794
2010-04-26,883.948
2010-04-27,865.79
2010-04-28,846.282
2010-04-29,860.732
2010-04-30,859.188
2010-05-03,850.826
2010-05-04,827.549
2010-05-05,810.462
2010-05-06,807.469
2010-05-07,780.556
2010-05-10,819.287
2010-05-11,821.631
2010-05-12,831.601
2010-05-13,826.527
2010-05-14,798.58
2010-05-17,792.677
2010-05-18,799.857
2010-05-19,773.509
2010-05-20,759.001
2010-05-21,757.396
2010-05-24,751.053
2010-05-25,733.24
2010-05-26,745.433
2010-05-27,761.764
2010-05-28,765.534
2010-05-31,766.164
2010-06-01,767.6
2010-06-02,769.366
2010-06-03,779.611
2010-06-04,761.538
2010-06-07,758.796
2010-06-08,759.808
2010-06-09,775.152
2010-06-10,782.785
2010-06-11,782.977
2010-06-14,798.519
2010-06-15,803.867
2010-06-16,806.38
2010-06-17,815.405
2010-06-18,814.944
2010-06-21,824.642
2010-06-22,819.292
2010-06-23,806.07
2010-06-24,803.556
2010-06-25,803.76
2010-06-28,818.765
2010-06-29,796.42
2010-06-30,799.587
2010-07-01,793.141
2010-07-02,789.752
2010-07-05,788.193
2010-07-06,807.542
2010-07-07,814.954
2010-07-08,825.652
2010-07-09,826.623
2010-07-12,825.631
2010-07-13,841.985
2010-07-14,844.938
2010-07-15,850.701
2010-07-16,831.552
2010-07-19,825.662
2010-07-20,824.126
2010-07-21,824.621
2010-07-22,839.876
2010-07-23,831.587
2010-07-26,837.561
2010-07-27,835.212
2010-07-28,840.092
2010-07-29,846.739
2010-07-30,839.203
2010-08-02,862.474
2010-08-03,863.181
2010-08-04,857.284
2010-08-05,857.85
2010-08-06,861.259
2010-08-09,862.164
2010-08-10,850.478
2010-08-11,834.368
2010-08-12,840.616
2010-08-13,840.69
2010-08-16,851.305
2010-08-17,857.906
2010-08-18,860.157
2010-08-19,860.259
2010-08-20,842.23
2010-08-23,842.531
2010-08-24,839.632
2010-08-25,834.479
2010-08-26,843.454
2010-08-27,847.237
2010-08-30,852.743
2010-08-31,859.204
2010-09-01,876.549
2010-09-02,880.408
2010-09-03,885.718
2010-09-06,891.532
2010-09-07,885.377
2010-09-08,889.741
2010-09-09,893.042
2010-09-10,887.309
2010-09-13,901.389
