Date,SWITZERLAND IMI IMI (Large+Mid+Small Cap)
2010-09-14,887.0
2010-09-15,877.394
2010-09-16,865.232
2010-09-17,863.34
2010-09-20,878.605
2010-09-21,874.71
2010-09-22,882.469
2010-09-23,877.04
2010-09-24,886.146
2010-09-27,882.471
2010-09-28,887.997
2010-09-29,886.742
2010-09-30,883.671
2010-10-01,883.946
2010-10-04,881.482
2010-10-05,897.091
2010-10-06,905.024
2010-10-07,905.87
2010-10-08,909.158
2010-10-11,909.311
2010-10-12,912.559
2010-10-13,923.901
2010-10-14,927.347
2010-10-15,923.352
2010-10-18,929.401
2010-10-19,910.985
2010-10-20,926.256
2010-10-21,927.141
2010-10-22,912.079
2010-10-25,921.494
2010-10-26,903.899
2010-10-27,898.329
2010-10-28,906.225
2010-10-29,905.113
2010-11-01,900.518
2010-11-02,919.737
2010-11-03,915.271
2010-11-04,943.511
2010-11-05,947.289
2010-11-08,940.593
2010-11-09,943.017
2010-11-10,923.844
2010-11-11,921.173
2010-11-12,916.248
2010-11-15,915.997
2010-11-16,901.895
2010-11-17,904.062
2010-11-18,913.177
2010-11-19,907.936
2010-11-22,907.916
2010-11-23,888.638
2010-11-24,896.256
2010-11-25,897.999
2010-11-26,890.991
2010-11-29,881.373
2010-11-30,874.168
2010-12-01,881.438
2010-12-02,900.434
2010-12-03,913.461
2010-12-06,903.256
2010-12-07,912.09
2010-12-08,910.87
2010-12-09,917.545
2010-12-10,919.044
2010-12-13,932.747
2010-12-14,940.294
2010-12-15,942.425
2010-12-16,933.764
2010-12-17,929.986
2010-12-20,934.561
2010-12-21,946.552
2010-12-22,951.106
2010-12-23,949.109
2010-12-24,948.123
2010-12-27,943.515
2010-12-28,954.156
2010-12-29,955.498
2010-12-30,951.962
2010-12-31,956.763
2011-01-03,963.073
2011-01-04,950.136
2011-01-05,933.185
2011-01-06,935.682
2011-01-07,930.767
2011-01-10,918.126
2011-01-11,924.629
2011-01-12,940.879
2011-01-13,939.928
2011-01-14,940.145
2011-01-17,941.699
2011-01-18,951.064
2011-01-19,943.176
2011-01-20,927.528
2011-01-21,943.134
2011-01-24,959.469
2011-01-25,961.577
2011-01-26,965.788
2011-01-27,958.904
2011-01-28,957.926
2011-01-31,952.925
2011-02-01,962.95
2011-02-02,966.048
2011-02-03,954.889
2011-02-04,950.985
2011-02-07,955.372
2011-02-08,958.58
2011-02-09,954.568
2011-02-10,945.62
2011-02-11,947.002
2011-02-14,949.887
2011-02-15,955.341
2011-02-16,957.41
2011-02-17,972.815
2011-02-18,974.328
2011-02-21,973.096
2011-02-22,972.761
2011-02-23,976.608
2011-02-24,972.261
2011-02-25,974.523
2011-02-28,985.037
2011-03-01,984.817
2011-03-02,989.446
2011-03-03,985.758
2011-03-04,982.468
2011-03-07,979.662
2011-03-08,974.192
2011-03-09,969.408
2011-03-10,956.596
2011-03-11,954.45
2011-03-14,946.188
2011-03-15,926.298
2011-03-16,920.363
2011-03-17,940.609
2011-03-18,943.404
2011-03-21,960.147
2011-03-22,962.086
2011-03-23,964.391
2011-03-24,974.203
2011-03-25,970.626
2011-03-28,970.251
2011-03-29,965.756
2011-03-30,969.113
2011-03-31,971.973
2011-04-01,969.722
2011-04-04,978.438
2011-04-05,976.007
2011-04-06,985.145
2011-04-07,986.813
2011-04-08,993.484
2011-04-11,993.375
2011-04-12,995.263
2011-04-13,998.674
2011-04-14,999.414
2011-04-15,1001.479
2011-04-18,981.19
2011-04-19,993.444
2011-04-20,1017.523
2011-04-21,1033.037
2011-04-22,1033.037
2011-04-25,1033.389
2011-04-26,1040.515
2011-04-27,1036.304
2011-04-28,1053.785
2011-04-29,1063.098
2011-05-02,1070.793
2011-05-03,1071.925
2011-05-04,1067.392
2011-05-05,1052.574
2011-05-06,1056.941
2011-05-09,1046.981
2011-05-10,1052.876
2011-05-11,1052.353
2011-05-12,1048.29
2011-05-13,1045.78
2011-05-16,1053.449
2011-05-17,1037.803
2011-05-18,1050.077
2011-05-19,1048.555
2011-05-20,1051.218
2011-05-23,1029.455
2011-05-24,1036.681
2011-05-25,1043.27
2011-05-26,1051.027
2011-05-27,1072.403
2011-05-30,1072.096
2011-05-31,1083.903
2011-06-01,1090.866
2011-06-02,1087.762
2011-06-03,1083.699
2011-06-06,1076.044
2011-06-07,1067.398
2011-06-08,1055.211
2011-06-09,1053.142
2011-06-10,1039.493
2011-06-13,1046.45
2011-06-14,1047.032
2011-06-15,1030.615
2011-06-16,1021.043
2011-06-17,1022.796
2011-06-20,1023.272
2011-06-21,1030.354
2011-06-22,1031.884
2011-06-23,1008.756
2011-06-24,1008.913
2011-06-27,1011.685
2011-06-28,1019.414
2011-06-29,1028.293
2011-06-30,1035.652
2011-07-01,1036.412
2011-07-04,1038.634
2011-07-05,1041.435
2011-07-06,1039.24
2011-07-07,1037.637
2011-07-08,1035.84
2011-07-11,1021.621
2011-07-12,1017.275
2011-07-13,1032.072
2011-07-14,1029.506
2011-07-15,1024.167
2011-07-18,1001.072
2011-07-19,1010.933
2011-07-20,1021.98
2011-07-21,1037.009
2011-07-22,1039.178
2011-07-25,1049.002
2011-07-26,1048.796
2011-07-27,1035.626
2011-07-28,1026.836
2011-07-29,1031.511
2011-08-01,1040.954
2011-08-02,1010.644
2011-08-03,1004.358
2011-08-04,962.722
2011-08-05,951.576
2011-08-08,915.172
2011-08-09,946.331
2011-08-10,924.761
2011-08-11,924.162
2011-08-12,950.933
2011-08-15,954.884
2011-08-16,948.396
2011-08-17,953.339
2011-08-18,915.644
2011-08-19,904.583
2011-08-22,913.804
2011-08-23,923.937
2011-08-24,936.785
2011-08-25,927.377
2011-08-26,916.384
2011-08-29,927.694
2011-08-30,931.003
2011-08-31,960.072
2011-09-01,971.077
2011-09-02,957.762
2011-09-05,913.648
2011-09-06,873.315
2011-09-07,892.465
2011-09-08,886.911
2011-09-09,857.209
2011-09-12,836.472
2011-09-13,849.388
2011-09-14,859.201
2011-09-15,872.613
2011-09-16,871.594
2011-09-19,846.766
2011-09-20,862.924
2011-09-21,852.683
2011-09-22,814.036
2011-09-23,817.827
2011-09-26,832.529
2011-09-27,867.996
2011-09-28,861.545
2011-09-29,874.319
2011-09-30,847.062
2011-10-03,834.542
2011-10-04,821.144
2011-10-05,828.485
2011-10-06,851.095
2011-10-07,858.25
2011-10-10,878.719
2011-10-11,876.093
2011-10-12,898.403
2011-10-13,881.391
2011-10-14,896.46
2011-10-17,886.422
2011-10-18,875.42
2011-10-19,882.026
2011-10-20,876.516
2011-10-21,906.767
2011-10-24,912.233
2011-10-25,904.548
2011-10-26,899.857
2011-10-27,942.118
2011-10-28,947.577
2011-10-31,919.721
2011-11-01,876.254
2011-11-02,888.901
2011-11-03,897.099
2011-11-04,890.812
2011-11-07,877.269
2011-11-08,886.875
2011-11-09,864.034
2011-11-10,857.832
2011-11-11,878.827
2011-11-14,871.461
2011-11-15,861.262
2011-11-16,864.04
2011-11-17,857.291
2011-11-18,853.405
2011-11-21,830.699
2011-11-22,829.865
2011-11-23,815.576
2011-11-24,810.817
2011-11-25,804.927
2011-11-28,833.858
2011-11-29,837.0
2011-11-30,866.2
2011-12-01,868.387
2011-12-02,867.167
2011-12-05,871.947
2011-12-06,866.49
2011-12-07,867.986
2011-12-08,860.072
2011-12-09,871.708
2011-12-12,853.731
2011-12-13,848.538
2011-12-14,830.762
2011-12-15,848.994
2011-12-16,847.911
2011-12-19,851.033
2011-12-20,864.332
2011-12-21,858.798
2011-12-22,863.355
2011-12-23,869.546
2011-12-26,869.546
2011-12-27,871.99
2011-12-28,865.384
2011-12-29,864.806
2011-12-30,878.51
2012-01-02,878.51
2012-01-03,898.995
2012-01-04,888.405
2012-01-05,874.725
2012-01-06,868.783
2012-01-09,868.731
2012-01-10,880.742
2012-01-11,870.186
2012-01-12,881.382
2012-01-13,870.329
2012-01-16,876.515
2012-01-17,884.514
2012-01-18,898.334
2012-01-19,916.73
2012-01-20,909.401
2012-01-23,919.4
2012-01-24,915.608
2012-01-25,906.043
2012-01-26,924.488
2012-01-27,913.9
2012-01-30,904.044
2012-01-31,903.955
2012-02-01,925.738
2012-02-02,923.857
2012-02-03,932.939
2012-02-06,928.471
2012-02-07,940.089
2012-02-08,939.982
2012-02-09,944.314
2012-02-10,931.202
2012-02-13,940.606
2012-02-14,933.209
2012-02-15,935.358
2012-02-16,934.933
2012-02-17,946.526
2012-02-20,956.771
2012-02-21,954.784
2012-02-22,946.755
2012-02-23,953.746
2012-02-24,963.361
2012-02-27,957.16
2012-02-28,956.278
2012-02-29,951.383
2012-03-01,950.498
2012-03-02,944.288
2012-03-05,946.212
2012-03-06,921.227
2012-03-07,929.918
2012-03-08,952.377
2012-03-09,946.741
2012-03-12,947.81
2012-03-13,956.377
2012-03-14,950.485
2012-03-15,963.363
2012-03-16,972.607
2012-03-19,976.256
2012-03-20,969.828
2012-03-21,966.38
2012-03-22,959.506
2012-03-23,964.195
2012-03-26,976.213
2012-03-27,973.849
2012-03-28,968.306
2012-03-29,956.967
2012-03-30,970.091
2012-04-02,980.948
2012-04-03,978.971
2012-04-04,947.823
2012-04-05,944.504
2012-04-06,944.504
2012-04-09,945.788
2012-04-10,930.286
2012-04-11,933.675
2012-04-12,947.874
2012-04-13,933.159
2012-04-16,937.979
2012-04-17,956.772
2012-04-18,951.206
2012-04-19,957.281
2012-04-20,966.954
2012-04-23,946.259
2012-04-24,954.893
2012-04-25,959.205
2012-04-26,959.659
2012-04-27,962.448
2012-04-30,959.47
2012-05-01,958.467
2012-05-02,954.907
2012-05-03,953.849
2012-05-04,943.686
2012-05-07,937.783
2012-05-08,923.609
2012-05-09,913.08
2012-05-10,914.244
2012-05-11,917.409
2012-05-14,897.12
2012-05-15,890.537
2012-05-16,889.59
2012-05-17,887.237
2012-05-18,876.557
2012-05-21,882.719
2012-05-22,895.895
2012-05-23,869.767
2012-05-24,873.64
2012-05-25,871.066
2012-05-28,872.066
2012-05-29,880.311
2012-05-30,867.356
2012-05-31,857.746
2012-06-01,847.025
2012-06-04,846.429
2012-06-05,844.317
2012-06-06,863.195
2012-06-07,875.156
2012-06-08,867.926
2012-06-11,871.205
2012-06-12,873.062
2012-06-13,884.823
2012-06-14,880.718
2012-06-15,883.795
2012-06-18,884.282
2012-06-19,905.028
2012-06-20,905.578
2012-06-21,897.359
2012-06-22,888.189
2012-06-25,877.339
2012-06-26,877.667
2012-06-27,882.167
2012-06-28,877.81
2012-06-29,909.809
2012-07-02,908.419
2012-07-03,922.769
2012-07-04,916.802
2012-07-05,907.34
2012-07-06,898.547
2012-07-09,894.53
2012-07-10,896.377
2012-07-11,892.997
2012-07-12,883.089
2012-07-13,892.344
2012-07-16,893.805
2012-07-17,893.441
2012-07-18,906.254
2012-07-19,914.687
2012-07-20,901.42
2012-07-23,881.671
2012-07-24,878.964
2012-07-25,883.005
2012-07-26,909.783
2012-07-27,926.566
2012-07-30,922.588
2012-07-31,927.496
2012-08-01,925.93
2012-08-02,915.192
2012-08-03,937.324
2012-08-06,944.246
2012-08-07,944.148
2012-08-08,939.8
2012-08-09,942.828
2012-08-10,940.126
2012-08-13,939.821
2012-08-14,943.261
2012-08-15,940.424
2012-08-16,947.958
2012-08-17,944.57
2012-08-20,944.952
2012-08-21,957.266
2012-08-22,950.18
2012-08-23,955.819
2012-08-24,953.318
2012-08-27,955.464
2012-08-28,949.577
2012-08-29,946.875
2012-08-30,938.448
2012-08-31,948.516
2012-09-03,954.21
2012-09-04,941.882
2012-09-05,950.903
2012-09-06,966.854
2012-09-07,980.466
2012-09-10,975.378
2012-09-11,980.486
2012-09-12,981.93
2012-09-13,984.023
2012-09-14,1007.627
2012-09-17,1005.31
2012-09-18,999.142
2012-09-19,1004.806
2012-09-20,995.304
2012-09-21,1003.378
2012-09-24,997.076
2012-09-25,1002.432
2012-09-26,982.798
2012-09-27,985.768
2012-09-28,978.459
2012-10-01,998.1
2012-10-02,1000.761
2012-10-03,996.573
2012-10-04,1006.654
2012-10-05,1016.944
2012-10-08,1007.872
2012-10-09,1000.915
2012-10-10,997.62
2012-10-11,1005.963
2012-10-12,1008.964
2012-10-15,1013.714
2012-10-16,1030.51
2012-10-17,1039.139
2012-10-18,1037.771
2012-10-19,1028.61
2012-10-22,1029.722
2012-10-23,1004.014
2012-10-24,1004.751
2012-10-25,1001.505
2012-10-26,999.363
2012-10-29,997.635
2012-10-30,1008.89
2012-10-31,1003.123
2012-11-01,1011.148
2012-11-02,1009.678
2012-11-05,1005.045
2012-11-06,1011.63
2012-11-07,1002.026
2012-11-08,1001.548
2012-11-09,999.95
2012-11-12,997.601
2012-11-13,1001.845
2012-11-14,996.892
2012-11-15,987.409
2012-11-16,970.69
2012-11-19,999.25
2012-11-20,995.263
2012-11-21,1000.767
2012-11-22,1010.781
2012-11-23,1022.01
2012-11-26,1017.93
2012-11-27,1019.08
2012-11-28,1024.17
2012-11-29,1039.393
2012-11-30,1040.887
2012-12-03,1045.537
2012-12-04,1045.605
2012-12-05,1044.512
2012-12-06,1049.244
2012-12-07,1047.709
2012-12-10,1051.273
2012-12-11,1056.419
2012-12-12,1058.329
2012-12-13,1058.769
2012-12-14,1058.731
2012-12-17,1062.371
2012-12-18,1070.667
2012-12-19,1077.59
2012-12-20,1073.04
2012-12-21,1063.871
2012-12-24,1065.498
2012-12-25,1065.498
2012-12-26,1067.248
2012-12-27,1063.178
2012-12-28,1058.24
2012-12-31,1055.754
2013-01-01,1055.754
2013-01-02,1057.545
2013-01-03,1076.334
2013-01-04,1079.165
2013-01-07,1082.2
2013-01-08,1082.899
2013-01-09,1092.124
2013-01-10,1103.748
2013-01-11,1115.333
2013-01-14,1111.671
2013-01-15,1108.581
2013-01-16,1109.223
2013-01-17,1125.064
2013-01-18,1113.631
2013-01-21,1112.732
2013-01-22,1109.339
2013-01-23,1123.617
2013-01-24,1131.436
2013-01-25,1141.08
2013-01-28,1139.276
2013-01-29,1140.757
2013-01-30,1142.571
2013-01-31,1145.145
2013-02-01,1161.083
2013-02-04,1144.854
2013-02-05,1150.012
2013-02-06,1152.73
2013-02-07,1130.066
2013-02-08,1139.85
2013-02-11,1138.659
2013-02-12,1146.325
2013-02-13,1150.942
2013-02-14,1147.57
2013-02-15,1147.966
2013-02-18,1147.925
2013-02-19,1159.135
2013-02-20,1165.716
2013-02-21,1141.094
2013-02-22,1145.655
2013-02-25,1152.586
2013-02-26,1134.868
2013-02-27,1142.958
2013-02-28,1154.505
2013-03-01,1140.177
2013-03-04,1142.382
2013-03-05,1161.142
2013-03-06,1152.565
2013-03-07,1160.609
2013-03-08,1155.303
2013-03-11,1160.866
2013-03-12,1169.875
2013-03-13,1160.841
2013-03-14,1173.214
2013-03-15,1189.745
2013-03-18,1176.638
2013-03-19,1168.511
2013-03-20,1179.512
2013-03-21,1164.897
2013-03-22,1168.053
2013-03-25,1161.639
2013-03-26,1165.976
2013-03-27,1156.887
2013-03-28,1170.473
2013-03-29,1170.473
2013-04-01,1169.362
2013-04-02,1180.754
2013-04-03,1181.161
2013-04-04,1163.697
2013-04-05,1161.371
2013-04-08,1168.992
2013-04-09,1164.631
2013-04-10,1186.669
2013-04-11,1196.141
2013-04-12,1189.72
2013-04-15,1191.302
2013-04-16,1190.033
2013-04-17,1156.89
2013-04-18,1164.517
2013-04-19,1170.385
2013-04-22,1162.063
2013-04-23,1183.725
2013-04-24,1185.452
2013-04-25,1193.034
2013-04-26,1194.27
2013-04-29,1208.979
2013-04-30,1220.512
2013-05-01,1221.959
2013-05-02,1213.205
2013-05-03,1218.641
2013-05-06,1211.643
2013-05-07,1216.749
2013-05-08,1241.048
2013-05-09,1234.188
2013-05-10,1224.93
2013-05-13,1220.634
2013-05-14,1226.405
2013-05-15,1230.316
2013-05-16,1233.482
2013-05-17,1219.51
2013-05-20,1225.557
2013-05-21,1227.208
2013-05-22,1228.788
2013-05-23,1207.345
2013-05-24,1218.734
2013-05-27,1216.024
2013-05-28,1208.713
2013-05-29,1200.181
2013-05-30,1208.333
2013-05-31,1191.012
2013-06-03,1174.404
2013-06-04,1194.025
2013-06-05,1181.97
2013-06-06,1174.06
2013-06-07,1197.78
2013-06-10,1193.893
2013-06-11,1190.891
2013-06-12,1197.174
2013-06-13,1188.313
2013-06-14,1193.614
2013-06-17,1202.156
2013-06-18,1204.831
2013-06-19,1211.211
2013-06-20,1159.937
2013-06-21,1144.628
2013-06-24,1118.282
2013-06-25,1134.689
2013-06-26,1153.992
2013-06-27,1163.421
2013-06-28,1167.696
2013-07-01,1176.03
2013-07-02,1174.393
2013-07-03,1164.864
2013-07-04,1178.694
2013-07-05,1165.068
2013-07-08,1173.983
2013-07-09,1175.018
2013-07-10,1185.812
2013-07-11,1209.326
2013-07-12,1212.583
2013-07-15,1211.932
2013-07-16,1213.173
2013-07-17,1209.909
2013-07-18,1208.381
2013-07-19,1215.433
2013-07-22,1221.945
2013-07-23,1215.026
2013-07-24,1220.038
2013-07-25,1213.784
2013-07-26,1209.923
2013-07-29,1210.139
2013-07-30,1211.786
2013-07-31,1215.1
2013-08-01,1209.049
2013-08-02,1238.06
2013-08-05,1236.593
2013-08-06,1248.044
2013-08-07,1247.443
2013-08-08,1250.167
2013-08-09,1250.91
2013-08-12,1247.097
2013-08-13,1242.376
2013-08-14,1248.829
2013-08-15,1234.058
2013-08-16,1242.886
2013-08-19,1240.948
2013-08-20,1248.976
2013-08-21,1238.022
2013-08-22,1248.235
2013-08-23,1258.479
2013-08-26,1255.462
2013-08-27,1240.922
2013-08-28,1219.463
2013-08-29,1204.993
2013-08-30,1201.471
2013-09-02,1220.501
2013-09-03,1212.187
2013-09-04,1216.814
2013-09-05,1213.446
2013-09-06,1224.485
2013-09-09,1231.542
2013-09-10,1243.89
2013-09-11,1250.444
2013-09-12,1251.139
2013-09-13,1245.511
2013-09-16,1256.206
2013-09-17,1250.926
2013-09-18,1258.974
2013-09-19,1286.308
2013-09-20,1285.37
2013-09-23,1278.934
2013-09-24,1277.821
2013-09-25,1278.644
2013-09-26,1279.091
2013-09-27,1287.75
2013-09-30,1282.966
2013-10-01,1286.36
2013-10-02,1279.373
2013-10-03,1278.145
2013-10-04,1273.597
2013-10-07,1263.248
2013-10-08,1256.754
2013-10-09,1236.239
2013-10-10,1250.433
2013-10-11,1264.484
2013-10-14,1266.845
2013-10-15,1264.779
2013-10-16,1262.552
2013-10-17,1288.532
2013-10-18,1299.523
2013-10-21,1306.207
2013-10-22,1328.452
2013-10-23,1333.618
2013-10-24,1336.398
2013-10-25,1334.881
2013-10-28,1338.642
2013-10-29,1326.903
2013-10-30,1329.139
2013-10-31,1317.708
2013-11-01,1305.535
2013-11-04,1302.784
2013-11-05,1295.205
2013-11-06,1308.317
2013-11-07,1298.58
2013-11-08,1294.775
2013-11-11,1305.67
2013-11-12,1307.17
2013-11-13,1298.311
2013-11-14,1313.72
2013-11-15,1317.678
2013-11-18,1327.681
2013-11-19,1319.776
2013-11-20,1312.369
2013-11-21,1308.865
2013-11-22,1314.954
2013-11-25,1319.483
2013-11-26,1316.174
2013-11-27,1317.507
2013-11-28,1322.887
2013-11-29,1327.027
2013-12-02,1320.316
2013-12-03,1300.762
2013-12-04,1289.368
2013-12-05,1297.163
2013-12-06,1308.683
2013-12-09,1312.516
2013-12-10,1306.208
2013-12-11,1305.872
2013-12-12,1283.929
2013-12-13,1279.122
2013-12-16,1288.794
2013-12-17,1283.859
2013-12-18,1294.799
2013-12-19,1302.8
2013-12-20,1313.896
2013-12-23,1322.52
2013-12-24,1317.504
2013-12-25,1317.504
2013-12-26,1318.975
2013-12-27,1347.758
2013-12-30,1347.861
2013-12-31,1343.391
2014-01-01,1343.391
2014-01-02,1326.388
2014-01-03,1332.201
2014-01-06,1333.413
2014-01-07,1332.631
2014-01-08,1337.607
2014-01-09,1329.243
2014-01-10,1349.983
2014-01-13,1357.095
2014-01-14,1356.179
2014-01-15,1348.935
2014-01-16,1356.174
2014-01-17,1356.084
2014-01-20,1356.894
2014-01-21,1355.021
2014-01-22,1354.409
2014-01-23,1359.783
2014-01-24,1336.087
2014-01-27,1321.47
2014-01-28,1328.318
2014-01-29,1324.574
2014-01-30,1324.968
2014-01-31,1318.573
2014-02-03,1308.548
2014-02-04,1304.14
2014-02-05,1308.89
2014-02-06,1331.91
2014-02-07,1348.968
2014-02-10,1352.084
2014-02-11,1361.713
2014-02-12,1357.948
2014-02-13,1365.959
2014-02-14,1373.295
2014-02-17,1375.972
2014-02-18,1381.259
2014-02-19,1381.618
2014-02-20,1372.688
2014-02-21,1383.077
2014-02-24,1389.283
2014-02-25,1394.887
2014-02-26,1393.169
2014-02-27,1393.419
2014-02-28,1408.975
2014-03-03,1377.376
2014-03-04,1394.593
2014-03-05,1397.203
2014-03-06,1414.655
2014-03-07,1402.435
2014-03-10,1402.091
2014-03-11,1399.956
2014-03-12,1397.156
2014-03-13,1383.749
2014-03-14,1371.084
2014-03-17,1377.825
2014-03-18,1388.624
2014-03-19,1385.784
2014-03-20,1376.268
2014-03-21,1380.284
2014-03-24,1364.371
2014-03-25,1378.178
2014-03-26,1386.248
2014-03-27,1383.507
2014-03-28,1390.21
2014-03-31,1407.975
2014-04-01,1409.201
2014-04-02,1413.164
2014-04-03,1406.572
2014-04-04,1404.829
2014-04-07,1397.537
2014-04-08,1404.602
2014-04-09,1410.454
2014-04-10,1416.739
2014-04-11,1398.361
2014-04-14,1398.468
2014-04-15,1394.16
2014-04-16,1398.294
2014-04-17,1408.533
2014-04-18,1408.533
2014-04-21,1403.99
2014-04-22,1416.676
2014-04-23,1419.489
2014-04-24,1415.502
2014-04-25,1411.437
2014-04-28,1413.198
2014-04-29,1416.861
2014-04-30,1428.799
2014-05-01,1430.423
2014-05-02,1426.711
2014-05-05,1425.362
2014-05-06,1430.16
2014-05-07,1430.191
2014-05-08,1432.735
2014-05-09,1426.82
2014-05-12,1432.052
2014-05-13,1429.195
2014-05-14,1438.47
2014-05-15,1440.834
2014-05-16,1443.265
2014-05-19,1438.133
2014-05-20,1436.636
2014-05-21,1435.712
2014-05-22,1442.656
2014-05-23,1441.57
2014-05-26,1446.78
2014-05-27,1441.419
2014-05-28,1440.76
2014-05-29,1443.573
2014-05-30,1443.291
2014-06-02,1439.972
2014-06-03,1435.977
2014-06-04,1438.727
2014-06-05,1437.961
2014-06-06,1443.581
2014-06-09,1437.629
2014-06-10,1447.676
2014-06-11,1441.136
2014-06-12,1436.975
2014-06-13,1430.664
2014-06-16,1435.203
2014-06-17,1431.975
2014-06-18,1435.187
2014-06-19,1447.714
2014-06-20,1444.052
2014-06-23,1437.856
2014-06-24,1441.678
2014-06-25,1431.646
2014-06-26,1421.368
2014-06-27,1430.478
2014-06-30,1436.21
2014-07-01,1444.233
2014-07-02,1441.661
2014-07-03,1449.296
2014-07-04,1444.494
2014-07-07,1435.213
2014-07-08,1427.594
2014-07-09,1427.139
2014-07-10,1413.441
2014-07-11,1412.904
2014-07-14,1431.849
2014-07-15,1426.57
2014-07-16,1430.029
2014-07-17,1419.013
2014-07-18,1411.606
2014-07-21,1412.79
2014-07-22,1419.359
2014-07-23,1421.642
2014-07-24,1427.136
2014-07-25,1412.975
2014-07-28,1407.36
2014-07-29,1403.907
2014-07-30,1392.675
2014-07-31,1379.137
2014-08-01,1385.307
2014-08-04,1365.176
2014-08-05,1366.113
2014-08-06,1357.869
2014-08-07,1360.461
2014-08-08,1361.795
2014-08-11,1369.778
2014-08-12,1366.706
2014-08-13,1378.679
2014-08-14,1388.356
2014-08-15,1380.559
2014-08-18,1391.334
2014-08-19,1399.167
2014-08-20,1395.239
2014-08-21,1401.496
2014-08-22,1394.117
2014-08-25,1403.587
2014-08-26,1411.798
2014-08-27,1412.751
2014-08-28,1403.996
2014-08-29,1408.135
2014-09-01,1414.071
2014-09-02,1415.697
2014-09-03,1423.045
2014-09-04,1409.852
2014-09-05,1402.717
2014-09-08,1404.687
2014-09-09,1401.07
2014-09-10,1394.286
2014-09-11,1400.407
2014-09-12,1395.511
2014-09-15,1394.401
2014-09-16,1396.747
2014-09-17,1398.985
2014-09-18,1401.811
2014-09-19,1394.929
2014-09-22,1389.204
2014-09-23,1385.175
2014-09-24,1382.024
2014-09-25,1372.74
2014-09-26,1366.884
2014-09-29,1365.871
2014-09-30,1367.597
2014-10-01,1356.777
2014-10-02,1341.026
2014-10-03,1329.257
2014-10-06,1337.137
2014-10-07,1319.56
2014-10-08,1318.38
2014-10-09,1318.164
2014-10-10,1291.8
2014-10-13,1294.109
2014-10-14,1292.746
2014-10-15,1272.776
2014-10-16,1263.294
2014-10-17,1292.168
2014-10-20,1299.434
2014-10-21,1313.149
2014-10-22,1322.425
2014-10-23,1326.51
2014-10-24,1326.6
2014-10-27,1329.443
2014-10-28,1349.146
2014-10-29,1355.187
2014-10-30,1350.728
2014-10-31,1357.574
2014-11-03,1340.016
2014-11-04,1345.716
2014-11-05,1356.599
2014-11-06,1354.027
2014-11-07,1345.67
2014-11-10,1357.706
2014-11-11,1359.648
2014-11-12,1361.939
2014-11-13,1373.572
2014-11-14,1369.047
2014-11-17,1367.677
2014-11-18,1382.83
2014-11-19,1384.689
2014-11-20,1386.933
2014-11-21,1385.751
2014-11-24,1385.432
2014-11-25,1388.501
2014-11-26,1395.802
2014-11-27,1401.304
2014-11-28,1402.929
2014-12-01,1401.154
2014-12-02,1390.332
2014-12-03,1387.351
2014-12-04,1394.538
2014-12-05,1393.639
2014-12-08,1386.496
2014-12-09,1381.9
2014-12-10,1375.333
2014-12-11,1378.456
2014-12-12,1363.957
2014-12-15,1333.365
2014-12-16,1354.752
2014-12-17,1340.391
2014-12-18,1358.645
2014-12-19,1354.387
2014-12-22,1362.545
2014-12-23,1353.387
2014-12-24,1354.69
2014-12-25,1354.69
2014-12-26,1352.36
2014-12-29,1354.633
2014-12-30,1346.381
2014-12-31,1339.471
2015-01-01,1339.471
2015-01-02,1332.098
2015-01-05,1315.748
2015-01-06,1305.115
2015-01-07,1296.129
2015-01-08,1326.984
2015-01-09,1328.144
2015-01-12,1332.592
2015-01-13,1347.08
2015-01-14,1335.496
2015-01-15,1367.439
2015-01-16,1371.274
2015-01-19,1378.239
2015-01-20,1377.309
2015-01-21,1375.529
2015-01-22,1360.503
2015-01-23,1376.016
2015-01-26,1366.412
2015-01-27,1373.787
2015-01-28,1356.367
2015-01-29,1355.591
2015-01-30,1347.775
2015-02-02,1348.829
2015-02-03,1354.387
2015-02-04,1376.02
2015-02-05,1368.44
2015-02-06,1374.306
2015-02-09,1379.582
2015-02-10,1377.964
2015-02-11,1370.41
2015-02-12,1374.231
2015-02-13,1378.315
2015-02-16,1389.292
2015-02-17,1387.31
2015-02-18,1383.734
2015-02-19,1392.474
2015-02-20,1396.489
2015-02-23,1404.284
2015-02-24,1404.853
2015-02-25,1404.449
2015-02-26,1407.926
2015-02-27,1412.493
2015-03-02,1405.999
2015-03-03,1392.037
2015-03-04,1394.235
2015-03-05,1391.546
2015-03-06,1381.858
2015-03-09,1372.228
2015-03-10,1350.386
2015-03-11,1352.422
2015-03-12,1359.416
2015-03-13,1363.377
2015-03-16,1371.387
2015-03-17,1369.589
2015-03-18,1389.817
2015-03-19,1403.465
2015-03-20,1437.155
2015-03-23,1448.263
2015-03-24,1450.761
2015-03-25,1436.202
2015-03-26,1415.695
2015-03-27,1418.512
2015-03-30,1423.445
2015-03-31,1407.11
2015-04-01,1413.753
2015-04-02,1428.389
2015-04-03,1428.389
2015-04-06,1438.909
2015-04-07,1443.747
2015-04-08,1436.666
2015-04-09,1443.863
2015-04-10,1449.718
2015-04-13,1445.372
2015-04-14,1457.545
2015-04-15,1453.93
2015-04-16,1467.193
2015-04-17,1455.311
2015-04-20,1459.931
2015-04-21,1468.451
2015-04-22,1458.417
