Date,GERMANY Standard (Large+Mid Cap)
2009-12-01,5129.128
2009-12-02,5128.606
2009-12-03,5123.655
2009-12-04,5096.272
2009-12-07,5049.688
2009-12-08,4936.037
2009-12-09,4904.178
2009-12-10,4945.64
2009-12-11,4954.496
2009-12-14,5003.898
2009-12-15,4978.887
2009-12-16,5062.212
2009-12-17,4931.246
2009-12-18,4898.108
2009-12-21,4990.02
2009-12-22,4972.882
2009-12-23,5017.643
2009-12-24,5026.22
2009-12-25,5026.22
2009-12-28,5074.307
2009-12-29,5090.134
2009-12-30,5009.91
2009-12-31,5026.2
2010-01-01,5026.2
2010-01-04,5133.115
2010-01-05,5116.368
2010-01-06,5110.34
2010-01-07,5078.748
2010-01-08,5092.959
2010-01-11,5173.989
2010-01-12,5088.114
2010-01-13,5096.041
2010-01-14,5110.218
2010-01-15,4979.298
2010-01-18,5020.02
2010-01-19,5029.008
2010-01-20,4868.076
2010-01-21,4761.389
2010-01-22,4742.865
2010-01-25,4700.952
2010-01-26,4697.985
2010-01-27,4667.409
2010-01-28,4556.914
2010-01-29,4592.467
2010-02-01,4627.705
2010-02-02,4692.695
2010-02-03,4649.968
2010-02-04,4492.472
2010-02-05,4374.459
2010-02-08,4423.299
2010-02-09,4446.239
2010-02-10,4462.45
2010-02-11,4406.427
2010-02-12,4402.306
2010-02-15,4406.302
2010-02-16,4504.29
2010-02-17,4535.731
2010-02-18,4550.992
2010-02-19,4544.704
2010-02-22,4546.279
2010-02-23,4472.718
2010-02-24,4491.116
2010-02-25,4395.832
2010-02-26,4490.3
2010-03-01,4524.619
2010-03-02,4603.417
2010-03-03,4681.455
2010-03-04,4638.322
2010-03-05,4703.065
2010-03-08,4716.777
2010-03-09,4697.204
2010-03-10,4767.965
2010-03-11,4769.291
2010-03-12,4810.833
2010-03-15,4740.807
2010-03-16,4831.17
2010-03-17,4868.34
2010-03-18,4810.802
2010-03-19,4761.28
2010-03-22,4764.73
2010-03-23,4789.794
2010-03-24,4741.425
2010-03-25,4810.611
2010-03-26,4820.939
2010-03-29,4875.667
2010-03-30,4846.193
2010-03-31,4896.504
2010-04-01,4965.301
2010-04-02,4965.301
2010-04-05,4953.931
2010-04-06,4924.166
2010-04-07,4886.584
2010-04-08,4848.353
2010-04-09,4942.634
2010-04-12,5002.283
2010-04-13,4969.611
2010-04-14,5033.775
2010-04-15,5021.945
2010-04-16,4917.395
2010-04-19,4886.545
2010-04-20,4969.526
2010-04-21,4920.933
2010-04-22,4838.082
2010-04-23,4931.946
2010-04-26,4975.607
2010-04-27,4833.132
2010-04-28,4733.408
2010-04-29,4799.851
2010-04-30,4811.345
2010-05-03,4790.137
2010-05-04,4613.956
2010-05-05,4513.1
2010-05-06,4419.68
2010-05-07,4256.401
2010-05-10,4552.068
2010-05-11,4514.409
2010-05-12,4620.56
2010-05-13,4628.793
2010-05-14,4432.751
2010-05-17,4404.26
2010-05-18,4484.268
2010-05-19,4348.32
2010-05-20,4254.494
2010-05-21,4301.596
2010-05-24,4228.135
2010-05-25,4077.559
2010-05-26,4139.813
2010-05-27,4285.156
2010-05-28,4315.254
2010-05-31,4310.233
2010-06-01,4325.261
2010-06-02,4296.437
2010-06-03,4351.12
2010-06-04,4208.059
2010-06-07,4145.0
2010-06-08,4123.152
2010-06-09,4245.617
2010-06-10,4319.645
2010-06-11,4308.822
2010-06-14,4429.134
2010-06-15,4472.899
2010-06-16,4484.617
2010-06-17,4525.393
2010-06-18,4532.971
2010-06-21,4589.783
2010-06-22,4534.579
2010-06-23,4472.236
2010-06-24,4433.371
2010-06-25,4391.138
2010-06-28,4469.931
2010-06-29,4266.862
2010-06-30,4301.581
2010-07-01,4291.085
2010-07-02,4325.409
2010-07-05,4289.811
2010-07-06,4423.839
2010-07-07,4454.548
2010-07-08,4500.637
2010-07-09,4507.539
2010-07-12,4499.595
2010-07-13,4617.045
2010-07-14,4651.921
2010-07-15,4665.475
2010-07-16,4606.484
2010-07-19,4586.372
2010-07-20,4523.78
2010-07-21,4520.18
2010-07-22,4669.444
2010-07-23,4655.059
2010-07-26,4718.874
2010-07-27,4743.118
2010-07-28,4731.666
2010-07-29,4722.587
2010-07-30,4710.04
2010-08-02,4878.723
2010-08-03,4904.563
2010-08-04,4892.66
2010-08-05,4902.491
2010-08-06,4894.183
2010-08-09,4948.281
2010-08-10,4835.765
2010-08-11,4664.759
2010-08-12,4627.689
2010-08-13,4579.51
2010-08-16,4611.135
2010-08-17,4692.54
2010-08-18,4673.262
2010-08-19,4595.586
2010-08-20,4478.059
2010-08-23,4472.683
2010-08-24,4424.127
2010-08-25,4375.988
2010-08-26,4427.47
2010-08-27,4450.678
2010-08-30,4412.286
2010-08-31,4430.814
2010-09-01,4590.06
2010-09-02,4596.655
2010-09-03,4646.713
2010-09-06,4666.961
2010-09-07,4584.019
2010-09-08,4625.546
2010-09-09,4669.224
2010-09-10,4663.114
2010-09-13,4748.055
2010-09-14,4799.285
2010-09-15,4808.656
2010-09-16,4828.258
2010-09-17,4781.722
2010-09-20,4860.754
2010-09-21,4865.126
2010-09-22,4914.26
2010-09-23,4866.255
2010-09-24,5007.64
2010-09-27,4988.344
2010-09-28,5012.411
2010-09-29,5008.413
2010-09-30,5018.006
2010-10-01,5036.588
2010-10-04,4949.598
2010-10-05,5073.26
2010-10-06,5137.034
2010-10-07,5159.319
2010-10-08,5168.415
2010-10-11,5170.337
2010-10-12,5145.724
2010-10-13,5300.83
2010-10-14,5364.163
2010-10-15,5365.396
2010-10-18,5367.654
2010-10-19,5277.285
2010-10-20,5375.244
2010-10-21,5456.612
2010-10-22,5423.726
2010-10-25,5474.55
2010-10-26,5409.632
2010-10-27,5337.789
2010-10-28,5406.258
2010-10-29,5409.814
2010-11-01,5407.153
2010-11-02,5498.376
2010-11-03,5463.588
2010-11-04,5642.346
2010-11-05,5582.583
2010-11-08,5529.934
2010-11-09,5567.185
2010-11-10,5427.197
2010-11-11,5417.199
2010-11-12,5440.334
2010-11-15,5442.966
2010-11-16,5326.14
2010-11-17,5350.879
2010-11-18,5481.642
2010-11-19,5515.362
2010-11-22,5477.634
2010-11-23,5312.789
2010-11-24,5390.502
2010-11-25,5426.634
2010-11-26,5338.509
2010-11-29,5169.431
2010-11-30,5134.99
2010-12-01,5292.872
2010-12-02,5415.994
2010-12-03,5499.027
2010-12-06,5469.114
2010-12-07,5530.417
2010-12-08,5450.584
2010-12-09,5421.219
2010-12-10,5477.437
2010-12-13,5568.029
2010-12-14,5562.726
2010-12-15,5535.139
2010-12-16,5483.189
2010-12-17,5431.932
2010-12-20,5443.512
2010-12-21,5504.039
2010-12-22,5482.49
2010-12-23,5463.341
2010-12-24,5484.872
2010-12-27,5427.497
2010-12-28,5422.07
2010-12-29,5442.143
2010-12-30,5439.803
2010-12-31,5494.48
2011-01-03,5540.597
2011-01-04,5508.91
2011-01-05,5404.284
2011-01-06,5386.512
2011-01-07,5343.1
2011-01-10,5253.653
2011-01-11,5323.635
2011-01-12,5472.16
2011-01-13,5585.447
2011-01-14,5596.512
2011-01-17,5565.224
2011-01-18,5658.238
2011-01-19,5652.161
2011-01-20,5564.026
2011-01-21,5665.396
2011-01-24,5705.263
2011-01-25,5694.793
2011-01-26,5768.164
2011-01-27,5807.101
2011-01-28,5722.619
2011-01-31,5735.089
2011-02-01,5855.086
2011-02-02,5857.775
2011-02-03,5791.58
2011-02-04,5776.408
2011-02-07,5827.349
2011-02-08,5919.359
2011-02-09,5932.202
2011-02-10,5900.483
2011-02-11,5904.878
2011-02-14,5887.594
2011-02-15,5909.596
2011-02-16,5923.602
2011-02-17,5942.634
2011-02-18,5984.635
2011-02-21,5914.373
2011-02-22,5919.34
2011-02-23,5844.414
2011-02-24,5800.53
2011-02-25,5834.985
2011-02-28,5935.453
2011-03-01,5905.694
2011-03-02,5888.206
2011-03-03,5948.538
2011-03-04,5931.301
2011-03-07,5926.555
2011-03-08,5884.919
2011-03-09,5868.591
2011-03-10,5754.792
2011-03-11,5703.902
2011-03-14,5665.471
2011-03-15,5489.331
2011-03-16,5363.776
2011-03-17,5522.158
2011-03-18,5578.745
2011-03-21,5722.06
2011-03-22,5699.325
2011-03-23,5682.066
2011-03-24,5822.085
2011-03-25,5810.389
2011-03-28,5793.348
2011-03-29,5772.037
2011-03-30,5884.284
2011-03-31,5910.61
2011-04-01,6006.638
2011-04-04,6043.288
2011-04-05,6029.325
2011-04-06,6120.524
2011-04-07,6059.009
2011-04-08,6149.995
2011-04-11,6139.468
2011-04-12,6068.932
2011-04-13,6134.839
2011-04-14,6090.971
2011-04-15,6100.573
2011-04-18,5882.017
2011-04-19,5940.965
2011-04-20,6201.384
2011-04-21,6266.939
2011-04-22,6266.939
2011-04-25,6262.423
2011-04-26,6346.356
2011-04-27,6401.477
2011-04-28,6542.976
2011-04-29,6581.84
2011-05-02,6619.19
2011-05-03,6572.321
2011-05-04,6479.993
2011-05-05,6361.785
2011-05-06,6412.181
2011-05-09,6243.14
2011-05-10,6357.559
2011-05-11,6324.103
2011-05-12,6235.65
2011-05-13,6208.569
2011-05-16,6207.584
2011-05-17,6069.964
2011-05-18,6140.976
2011-05-19,6191.045
2011-05-20,6074.356
2011-05-23,5895.363
2011-05-24,5957.998
2011-05-25,5960.282
2011-05-26,5929.399
2011-05-27,6039.699
2011-05-30,6042.353
2011-05-31,6200.079
2011-06-01,6158.55
2011-06-02,6046.878
2011-06-03,6130.802
2011-06-06,6126.472
2011-06-07,6172.121
2011-06-08,6099.957
2011-06-09,6143.364
2011-06-10,6004.287
2011-06-13,6021.769
2011-06-14,6162.923
2011-06-15,6011.039
2011-06-16,5942.116
2011-06-17,6053.361
2011-06-20,6043.428
2011-06-21,6184.59
2011-06-22,6204.061
2011-06-23,5976.879
2011-06-24,5965.839
2011-06-27,6002.433
2011-06-28,6086.225
2011-06-29,6207.844
2011-06-30,6323.503
2011-07-01,6352.046
2011-07-04,6390.444
2011-07-05,6366.792
2011-07-06,6292.12
2011-07-07,6357.258
2011-07-08,6253.074
2011-07-11,5989.818
2011-07-12,5944.907
2011-07-13,6098.811
2011-07-14,6051.86
2011-07-15,6045.282
2011-07-18,5907.803
2011-07-19,6047.857
2011-07-20,6075.244
2011-07-21,6207.328
2011-07-22,6231.097
2011-07-25,6235.627
2011-07-26,6296.731
2011-07-27,6169.448
2011-07-28,6073.26
2011-07-29,6077.49
2011-08-01,5841.071
2011-08-02,5708.459
2011-08-03,5603.772
2011-08-04,5356.488
2011-08-05,5223.19
2011-08-08,4953.659
2011-08-09,4971.53
2011-08-10,4715.335
2011-08-11,4903.385
2011-08-12,5055.197
2011-08-15,5159.589
2011-08-16,5112.92
2011-08-17,5093.069
2011-08-18,4750.437
2011-08-19,4679.022
2011-08-22,4661.297
2011-08-23,4711.487
2011-08-24,4846.661
2011-08-25,4750.385
2011-08-26,4713.229
2011-08-29,4885.593
2011-08-30,4836.27
2011-08-31,4948.345
2011-09-01,4854.007
2011-09-02,4677.553
2011-09-05,4399.889
2011-09-06,4335.388
2011-09-07,4513.927
2011-09-08,4507.588
2011-09-09,4232.686
2011-09-12,4102.294
2011-09-13,4196.848
2011-09-14,4336.421
2011-09-15,4526.505
2011-09-16,4559.228
2011-09-19,4373.554
2011-09-20,4530.727
2011-09-21,4414.537
2011-09-22,4122.809
2011-09-23,4160.891
2011-09-26,4257.239
2011-09-27,4539.06
2011-09-28,4489.54
2011-09-29,4553.261
2011-09-30,4363.471
2011-10-03,4218.643
2011-10-04,4089.277
2011-10-05,4295.599
2011-10-06,4468.735
2011-10-07,4524.599
2011-10-10,4717.204
2011-10-11,4723.74
2011-10-12,4886.965
2011-10-13,4792.488
2011-10-14,4894.891
2011-10-17,4772.772
2011-10-18,4761.716
2011-10-19,4827.738
2011-10-20,4674.553
2011-10-21,4911.493
2011-10-24,4981.103
2011-10-25,4977.098
2011-10-26,4923.608
2011-10-27,5301.711
2011-10-28,5322.221
2011-10-31,5066.173
2011-11-01,4724.523
2011-11-02,4873.346
2011-11-03,4991.754
2011-11-04,4868.844
2011-11-07,4838.351
2011-11-08,4885.714
2011-11-09,4702.02
2011-11-10,4726.753
2011-11-11,4930.685
2011-11-14,4834.562
2011-11-15,4752.143
2011-11-16,4739.611
2011-11-17,4681.971
2011-11-18,4642.87
2011-11-21,4468.492
2011-11-22,4425.555
2011-11-23,4315.39
2011-11-24,4287.318
2011-11-25,4316.845
2011-11-28,4544.615
2011-11-29,4579.907
2011-11-30,4853.421
2011-12-01,4813.378
2011-12-02,4836.129
2011-12-05,4871.655
2011-12-06,4782.659
2011-12-07,4757.826
2011-12-08,4634.136
2011-12-09,4736.63
2011-12-12,4530.121
2011-12-13,4479.769
2011-12-14,4352.66
2011-12-15,4408.621
2011-12-16,4404.423
2011-12-19,4373.221
2011-12-20,4541.43
2011-12-21,4478.119
2011-12-22,4530.187
2011-12-23,4542.586
2011-12-26,4542.586
2011-12-27,4559.164
2011-12-28,4428.78
2011-12-29,4474.804
2011-12-30,4535.545
2012-01-02,4669.576
2012-01-03,4763.375
2012-01-04,4673.276
2012-01-05,4620.281
2012-01-06,4567.792
2012-01-09,4547.052
2012-01-10,4671.255
2012-01-11,4636.463
2012-01-12,4696.346
2012-01-13,4621.424
2012-01-16,4679.197
2012-01-17,4787.991
2012-01-18,4834.224
2012-01-19,4914.657
2012-01-20,4912.794
2012-01-23,4985.538
2012-01-24,4944.388
2012-01-25,4947.297
2012-01-26,5106.65
2012-01-27,5074.252
2012-01-30,5014.468
2012-01-31,5020.185
2012-02-01,5181.786
2012-02-02,5201.378
2012-02-03,5269.94
2012-02-06,5248.689
2012-02-07,5304.738
2012-02-08,5307.33
2012-02-09,5359.118
2012-02-10,5238.413
2012-02-13,5284.783
2012-02-14,5240.944
2012-02-15,5240.981
2012-02-16,5225.898
2012-02-17,5347.305
2012-02-20,5468.049
2012-02-21,5432.811
2012-02-22,5375.962
2012-02-23,5380.251
2012-02-24,5483.765
2012-02-27,5443.62
2012-02-28,5485.824
2012-02-29,5441.888
2012-03-01,5488.758
2012-03-02,5421.895
2012-03-05,5390.28
2012-03-06,5159.718
2012-03-07,5195.618
2012-03-08,5385.558
2012-03-09,5360.047
2012-03-12,5385.105
2012-03-13,5443.914
2012-03-14,5468.894
2012-03-15,5535.346
2012-03-16,5585.955
2012-03-19,5611.861
2012-03-20,5520.529
2012-03-21,5524.19
2012-03-22,5462.069
2012-03-23,5505.26
2012-03-26,5596.792
2012-03-27,5593.096
2012-03-28,5516.037
2012-03-29,5413.932
2012-03-30,5490.458
2012-04-02,5571.297
2012-04-03,5530.494
2012-04-04,5284.85
2012-04-05,5259.098
2012-04-06,5259.098
2012-04-09,5262.118
2012-04-10,5135.662
2012-04-11,5204.128
2012-04-12,5283.872
2012-04-13,5127.861
2012-04-16,5150.701
2012-04-17,5316.324
2012-04-18,5257.491
2012-04-19,5218.327
2012-04-20,5302.522
2012-04-23,5093.813
2012-04-24,5176.36
2012-04-25,5260.333
2012-04-26,5312.876
2012-04-27,5375.938
2012-04-30,5336.046
2012-05-01,5331.813
2012-05-02,5265.759
2012-05-03,5257.187
2012-05-04,5136.363
2012-05-07,5117.503
2012-05-08,4999.502
2012-05-09,5000.25
2012-05-10,5038.755
2012-05-11,5078.873
2012-05-14,4939.202
2012-05-15,4880.288
2012-05-16,4851.816
2012-05-17,4782.357
2012-05-18,4755.123
2012-05-21,4817.608
2012-05-22,4896.848
2012-05-23,4717.23
2012-05-24,4737.581
2012-05-25,4727.141
2012-05-28,4728.65
2012-05-29,4786.754
2012-05-30,4645.694
2012-05-31,4622.301
2012-06-01,4465.343
2012-06-04,4455.499
2012-06-05,4439.765
2012-06-06,4546.505
2012-06-07,4612.821
2012-06-08,4565.231
2012-06-11,4590.542
2012-06-12,4581.4
2012-06-13,4615.235
2012-06-14,4611.048
2012-06-15,4686.607
2012-06-18,4684.279
2012-06-19,4809.771
2012-06-20,4842.583
2012-06-21,4768.749
2012-06-22,4679.226
2012-06-25,4561.995
2012-06-26,4557.689
2012-06-27,4618.563
2012-06-28,4551.093
2012-06-29,4846.039
2012-07-02,4866.196
2012-07-03,4941.066
2012-07-04,4897.191
2012-07-05,4827.124
2012-07-06,4706.41
2012-07-09,4684.889
2012-07-10,4708.719
2012-07-11,4712.084
2012-07-12,4663.697
2012-07-13,4787.94
2012-07-16,4793.145
2012-07-17,4790.462
2012-07-18,4886.963
2012-07-19,4941.64
2012-07-20,4813.218
2012-07-23,4640.629
2012-07-24,4608.427
2012-07-25,4636.398
2012-07-26,4828.636
2012-07-27,4933.277
2012-07-30,4942.848
2012-07-31,4968.237
2012-08-01,4949.144
2012-08-02,4788.812
2012-08-03,5046.528
2012-08-06,5118.838
2012-08-07,5156.771
2012-08-08,5127.711
2012-08-09,5105.899
2012-08-10,5094.309
2012-08-13,5083.246
2012-08-14,5116.087
2012-08-15,5080.18
2012-08-16,5148.954
2012-08-17,5159.299
2012-08-20,5170.481
2012-08-21,5268.574
2012-08-22,5210.463
2012-08-23,5208.614
2012-08-24,5192.56
2012-08-27,5247.607
2012-08-28,5237.044
2012-08-29,5227.922
2012-08-30,5130.016
2012-08-31,5226.642
2012-09-03,5250.103
2012-09-04,5179.057
2012-09-05,5219.678
2012-09-06,5382.345
2012-09-07,5487.489
2012-09-10,5480.889
2012-09-11,5573.578
2012-09-12,5617.991
2012-09-13,5600.538
2012-09-14,5789.934
2012-09-17,5773.794
2012-09-18,5694.515
2012-09-19,5732.022
2012-09-20,5685.621
2012-09-21,5752.724
2012-09-24,5690.259
2012-09-25,5722.558
2012-09-26,5554.323
2012-09-27,5574.018
2012-09-28,5521.383
2012-10-01,5621.952
2012-10-02,5620.653
2012-10-03,5619.842
2012-10-04,5655.7
2012-10-05,5748.712
2012-10-08,5627.395
2012-10-09,5553.576
2012-10-10,5536.516
2012-10-11,5613.037
2012-10-12,5584.099
2012-10-15,5593.842
2012-10-16,5719.686
2012-10-17,5778.594
2012-10-18,5794.721
2012-10-19,5723.982
2012-10-22,5702.55
2012-10-23,5540.349
2012-10-24,5560.885
2012-10-25,5565.262
2012-10-26,5576.859
2012-10-29,5544.379
2012-10-30,5639.371
2012-10-31,5613.171
2012-11-01,5662.601
2012-11-02,5646.189
2012-11-05,5589.269
2012-11-06,5635.217
2012-11-07,5510.553
2012-11-08,5474.566
2012-11-09,5437.61
2012-11-12,5441.122
2012-11-13,5441.598
2012-11-14,5399.831
2012-11-15,5380.77
2012-11-16,5274.075
2012-11-19,5452.796
2012-11-20,5485.922
2012-11-21,5505.485
2012-11-22,5580.371
2012-11-23,5659.509
2012-11-26,5649.811
2012-11-27,5668.301
2012-11-28,5665.445
2012-11-29,5742.514
2012-11-30,5759.65
2012-12-03,5809.636
2012-12-04,5812.067
2012-12-05,5817.306
2012-12-06,5841.859
2012-12-07,5804.187
2012-12-10,5812.934
2012-12-11,5891.094
2012-12-12,5925.857
2012-12-13,5920.628
2012-12-14,5940.967
2012-12-17,5970.184
2012-12-18,6029.336
2012-12-19,6062.913
2012-12-20,6056.144
2012-12-21,6001.89
2012-12-24,6011.229
2012-12-25,6011.229
2012-12-26,6023.529
2012-12-27,6034.944
2012-12-28,6008.202
2012-12-31,5991.387
2013-01-01,5991.387
2013-01-02,6146.766
2013-01-03,6063.086
2013-01-04,6054.418
2013-01-07,6043.073
2013-01-08,6000.773
2013-01-09,6009.444
2013-01-10,6079.909
2013-01-11,6151.673
2013-01-14,6169.537
2013-01-15,6122.603
2013-01-16,6111.187
2013-01-17,6176.916
2013-01-18,6122.768
2013-01-21,6168.994
2013-01-22,6117.605
2013-01-23,6126.797
2013-01-24,6203.169
2013-01-25,6336.844
2013-01-28,6311.099
2013-01-29,6330.98
2013-01-30,6345.905
2013-01-31,6318.302
2013-02-01,6427.972
2013-02-04,6209.2
2013-02-05,6218.65
2013-02-06,6157.991
2013-02-07,6095.794
2013-02-08,6144.309
2013-02-11,6127.384
2013-02-12,6187.456
2013-02-13,6220.882
2013-02-14,6116.23
2013-02-15,6092.147
2013-02-18,6117.93
2013-02-19,6214.367
2013-02-20,6207.027
2013-02-21,6027.964
2013-02-22,6051.609
2013-02-25,6158.771
2013-02-26,5962.218
2013-02-27,6036.132
2013-02-28,6070.682
2013-03-01,6001.992
2013-03-04,5997.645
2013-03-05,6140.076
2013-03-06,6167.884
2013-03-07,6226.674
2013-03-08,6211.856
2013-03-11,6226.829
2013-03-12,6213.727
2013-03-13,6185.496
2013-03-14,6262.509
2013-03-15,6288.683
2013-03-18,6216.061
2013-03-19,6135.765
2013-03-20,6204.331
2013-03-21,6142.837
2013-03-22,6160.82
2013-03-25,6077.241
2013-03-26,6074.23
2013-03-27,5970.558
2013-03-28,6007.33
2013-03-29,6007.33
2013-04-01,6010.137
2013-04-02,6118.762
2013-04-03,6072.888
2013-04-04,6026.783
2013-04-05,5984.782
2013-04-08,5990.19
2013-04-09,5987.277
2013-04-10,6133.703
2013-04-11,6201.41
2013-04-12,6092.821
2013-04-15,6059.1
2013-04-16,6057.089
2013-04-17,5879.664
2013-04-18,5873.245
2013-04-19,5866.223
2013-04-22,5860.556
2013-04-23,5993.048
2013-04-24,6059.905
2013-04-25,6119.116
2013-04-26,6113.296
2013-04-29,6194.101
2013-04-30,6262.441
2013-05-01,6266.716
2013-05-02,6242.916
2013-05-03,6384.902
2013-05-06,6351.583
2013-05-07,6414.313
2013-05-08,6508.3
2013-05-09,6481.214
2013-05-10,6432.447
2013-05-13,6436.323
2013-05-14,6482.285
2013-05-15,6443.058
2013-05-16,6472.782
2013-05-17,6447.008
2013-05-20,6509.26
2013-05-21,6526.476
2013-05-22,6575.264
2013-05-23,6451.056
2013-05-24,6433.396
2013-05-27,6493.523
2013-05-28,6525.401
2013-05-29,6473.118
2013-05-30,6562.868
2013-05-31,6477.054
2013-06-03,6461.168
2013-06-04,6491.687
2013-06-05,6422.087
2013-06-06,6404.157
2013-06-07,6535.461
2013-06-10,6562.985
2013-06-11,6535.312
2013-06-12,6511.186
2013-06-13,6454.662
2013-06-14,6503.658
2013-06-17,6575.329
2013-06-18,6611.262
2013-06-19,6594.176
2013-06-20,6275.084
2013-06-21,6148.415
2013-06-24,6050.458
2013-06-25,6136.102
2013-06-26,6197.647
2013-06-27,6237.657
2013-06-28,6212.16
2013-07-01,6253.365
2013-07-02,6197.757
2013-07-03,6105.292
2013-07-04,6202.014
2013-07-05,6024.763
2013-07-08,6158.242
2013-07-09,6190.835
2013-07-10,6234.856
2013-07-11,6393.475
2013-07-12,6439.235
2013-07-15,6453.6
2013-07-16,6472.198
2013-07-17,6490.245
2013-07-18,6556.131
2013-07-19,6574.969
2013-07-22,6598.931
2013-07-23,6598.878
2013-07-24,6659.656
2013-07-25,6604.209
2013-07-26,6574.903
2013-07-29,6582.467
2013-07-30,6595.63
2013-07-31,6616.05
2013-08-01,6698.939
2013-08-02,6724.256
2013-08-05,6698.619
2013-08-06,6657.989
2013-08-07,6633.418
2013-08-08,6712.29
2013-08-09,6712.02
2013-08-12,6699.995
2013-08-13,6713.794
2013-08-14,6748.922
2013-08-15,6692.458
2013-08-16,6744.713
2013-08-19,6733.829
2013-08-20,6718.867
2013-08-21,6681.435
2013-08-22,6754.005
2013-08-23,6801.557
2013-08-26,6798.714
2013-08-27,6656.029
2013-08-28,6559.047
2013-08-29,6533.171
2013-08-30,6444.488
2013-09-02,6557.204
2013-09-03,6490.98
2013-09-04,6519.04
2013-09-05,6512.502
2013-09-06,6559.414
2013-09-09,6610.457
2013-09-10,6748.742
2013-09-11,6804.96
2013-09-12,6807.043
2013-09-13,6797.685
2013-09-16,6930.959
2013-09-17,6913.114
2013-09-18,6943.799
2013-09-19,7084.926
2013-09-20,7049.458
2013-09-23,7010.981
2013-09-24,7033.5
2013-09-25,7042.318
2013-09-26,7028.371
2013-09-27,7058.857
2013-09-30,7003.022
2013-10-01,7071.226
2013-10-02,7056.794
2013-10-03,7047.983
2013-10-04,7050.909
2013-10-07,7014.876
2013-10-08,7001.286
2013-10-09,6927.013
2013-10-10,7064.316
2013-10-11,7116.203
2013-10-14,7127.911
2013-10-15,7149.204
2013-10-16,7175.598
2013-10-17,7241.834
2013-10-18,7306.956
2013-10-21,7301.698
2013-10-22,7419.998
2013-10-23,7402.165
2013-10-24,7461.752
2013-10-25,7462.976
2013-10-28,7452.109
2013-10-29,7474.39
2013-10-30,7475.614
2013-10-31,7403.06
2013-11-01,7328.872
2013-11-04,7366.498
2013-11-05,7320.77
2013-11-06,7378.71
2013-11-07,7327.283
2013-11-08,7303.9
2013-11-11,7360.498
2013-11-12,7351.801
2013-11-13,7315.766
2013-11-14,7423.035
2013-11-15,7451.081
2013-11-18,7526.265
2013-11-19,7503.395
2013-11-20,7478.089
2013-11-21,7469.055
2013-11-22,7521.736
2013-11-25,7574.493
2013-11-26,7595.992
2013-11-27,7651.218
2013-11-28,7693.008
2013-11-29,7717.892
2013-12-02,7685.135
2013-12-03,7560.388
2013-12-04,7478.061
2013-12-05,7483.984
2013-12-06,7567.367
2013-12-09,7609.575
2013-12-10,7575.971
2013-12-11,7556.169
2013-12-12,7484.652
2013-12-13,7464.697
2013-12-16,7601.24
2013-12-17,7532.426
2013-12-18,7626.226
2013-12-19,7695.174
2013-12-20,7747.158
2013-12-23,7838.515
2013-12-24,7815.926
2013-12-25,7815.926
2013-12-26,7830.509
2013-12-27,7961.45
2013-12-30,7953.003
2013-12-31,7932.854
2014-01-01,7932.854
2014-01-02,7744.986
2014-01-03,7749.124
2014-01-06,7759.325
2014-01-07,7796.004
2014-01-08,7787.496
2014-01-09,7721.26
2014-01-10,7807.119
2014-01-13,7828.814
2014-01-14,7862.99
2014-01-15,7959.999
2014-01-16,7956.714
2014-01-17,7949.047
2014-01-20,7931.266
2014-01-21,7932.132
2014-01-22,7934.342
2014-01-23,7930.428
2014-01-24,7737.415
2014-01-27,7688.773
2014-01-28,7735.828
2014-01-29,7665.708
2014-01-30,7644.114
2014-01-31,7546.498
2014-02-03,7472.94
2014-02-04,7429.506
2014-02-05,7435.248
2014-02-06,7588.665
2014-02-07,7634.219
2014-02-10,7646.081
2014-02-11,7810.533
2014-02-12,7810.56
2014-02-13,7898.821
2014-02-14,7964.389
2014-02-17,7973.952
2014-02-18,8002.788
2014-02-19,8006.3
2014-02-20,7942.348
2014-02-21,7992.81
2014-02-24,8016.301
2014-02-25,8014.974
2014-02-26,7942.745
2014-02-27,7893.5
2014-02-28,8052.315
2014-03-03,7761.461
2014-03-04,7929.869
2014-03-05,7891.69
2014-03-06,7952.467
2014-03-07,7810.92
2014-03-10,7749.153
2014-03-11,7771.698
2014-03-12,7692.8
2014-03-13,7569.699
2014-03-14,7591.576
2014-03-17,7698.481
2014-03-18,7743.716
2014-03-19,7766.864
2014-03-20,7706.031
2014-03-21,7739.076
2014-03-24,7617.315
2014-03-25,7732.843
2014-03-26,7826.015
2014-03-27,7801.933
2014-03-28,7916.477
2014-03-31,7911.951
2014-04-01,7959.821
2014-04-02,7959.523
2014-04-03,7935.46
2014-04-04,7973.068
2014-04-07,7851.522
2014-04-08,7856.6
2014-04-09,7895.601
2014-04-10,7885.43
2014-04-11,7775.368
2014-04-14,7749.005
2014-04-15,7620.107
2014-04-16,7733.474
2014-04-17,7825.573
2014-04-18,7825.573
2014-04-21,7807.757
2014-04-22,7957.896
2014-04-23,7929.751
2014-04-24,7927.52
2014-04-25,7819.962
2014-04-28,7859.808
2014-04-29,7952.232
2014-04-30,7992.44
2014-05-01,7992.44
2014-05-02,7957.307
2014-05-05,7941.575
2014-05-06,7919.248
2014-05-07,7955.534
2014-05-08,7998.352
2014-05-09,7919.979
2014-05-12,8017.266
2014-05-13,8025.554
2014-05-14,8026.188
2014-05-15,7950.71
2014-05-16,7919.702
