Date,GERMANY Standard (Large+Mid Cap)
2005-06-15,2554.393
2005-06-16,2567.511
2005-06-17,2612.518
2005-06-20,2582.805
2005-06-21,2593.557
2005-06-22,2598.749
2005-06-23,2585.923
2005-06-24,2561.559
2005-06-27,2552.675
2005-06-28,2553.623
2005-06-29,2566.189
2005-06-30,2574.474
2005-07-01,2561.685
2005-07-04,2551.988
2005-07-05,2541.76
2005-07-06,2554.213
2005-07-07,2514.759
2005-07-08,2548.19
2005-07-11,2613.086
2005-07-12,2636.515
2005-07-13,2626.597
2005-07-14,2640.024
2005-07-15,2634.934
2005-07-18,2641.995
2005-07-19,2656.057
2005-07-20,2668.512
2005-07-21,2714.579
2005-07-22,2716.324
2005-07-25,2708.887
2005-07-26,2699.977
2005-07-27,2710.608
2005-07-28,2742.633
2005-07-29,2754.094
2005-08-01,2769.885
2005-08-02,2792.261
2005-08-03,2814.927
2005-08-04,2801.157
2005-08-05,2767.814
2005-08-08,2780.652
2005-08-09,2816.148
2005-08-10,2871.521
2005-08-11,2863.809
2005-08-12,2852.201
2005-08-15,2829.35
2005-08-16,2800.473
2005-08-17,2787.339
2005-08-18,2746.058
2005-08-19,2781.062
2005-08-22,2810.004
2005-08-23,2788.297
2005-08-24,2799.658
2005-08-25,2774.582
2005-08-26,2745.893
2005-08-29,2746.069
2005-08-30,2717.8
2005-08-31,2762.784
2005-09-01,2808.694
2005-09-02,2822.646
2005-09-05,2855.175
2005-09-06,2880.699
2005-09-07,2884.629
2005-09-08,2879.791
2005-09-09,2891.923
2005-09-12,2849.783
2005-09-13,2799.943
2005-09-14,2811.594
2005-09-15,2788.773
2005-09-16,2832.204
2005-09-19,2783.264
2005-09-20,2809.631
2005-09-21,2773.561
2005-09-22,2741.217
2005-09-23,2743.217
2005-09-26,2793.045
2005-09-27,2771.56
2005-09-28,2816.227
2005-09-29,2801.744
2005-09-30,2825.115
2005-10-03,2810.253
2005-10-04,2847.95
2005-10-05,2814.195
2005-10-06,2825.711
2005-10-07,2816.483
2005-10-10,2807.374
2005-10-11,2801.383
2005-10-12,2780.679
2005-10-13,2736.854
2005-10-14,2783.275
2005-10-17,2776.036
2005-10-18,2737.236
2005-10-19,2692.924
2005-10-20,2702.658
2005-10-21,2694.755
2005-10-24,2721.783
2005-10-25,2732.867
2005-10-26,2744.04
2005-10-27,2706.338
2005-10-28,2705.694
2005-10-31,2737.851
2005-11-01,2736.961
2005-11-02,2772.302
2005-11-03,2791.237
2005-11-04,2737.309
2005-11-07,2749.81
2005-11-08,2733.781
2005-11-09,2727.811
2005-11-10,2730.566
2005-11-11,2758.538
2005-11-14,2759.105
2005-11-15,2760.027
2005-11-16,2741.2
2005-11-17,2767.196
2005-11-18,2776.226
2005-11-21,2807.061
2005-11-22,2803.761
2005-11-23,2832.005
2005-11-24,2828.441
2005-11-25,2819.821
2005-11-28,2823.87
2005-11-29,2830.841
2005-11-30,2834.131
2005-12-01,2854.619
2005-12-02,2870.697
2005-12-05,2864.566
2005-12-06,2886.332
2005-12-07,2855.133
2005-12-08,2889.932
2005-12-09,2888.17
2005-12-12,2926.021
2005-12-13,2926.303
2005-12-14,2939.435
2005-12-15,2926.441
2005-12-16,2974.798
2005-12-19,2971.548
2005-12-20,2947.811
2005-12-21,2947.168
2005-12-22,2961.08
2005-12-23,2973.639
2005-12-26,2973.639
2005-12-27,2986.643
2005-12-28,3000.674
2005-12-29,2988.675
2005-12-30,2950.686
2006-01-02,2973.506
2006-01-03,3026.92
2006-01-04,3089.858
2006-01-05,3086.475
2006-01-06,3111.531
2006-01-09,3093.711
2006-01-10,3070.103
2006-01-11,3100.475
2006-01-12,3090.842
2006-01-13,3070.749
2006-01-16,3100.182
2006-01-17,3056.539
2006-01-18,3030.231
2006-01-19,3055.638
2006-01-20,3005.402
2006-01-23,3051.403
2006-01-24,3043.836
2006-01-25,3094.902
2006-01-26,3161.171
2006-01-27,3185.638
2006-01-30,3178.114
2006-01-31,3199.905
2006-02-01,3220.67
2006-02-02,3172.939
2006-02-03,3154.063
2006-02-06,3153.458
2006-02-07,3148.863
2006-02-08,3144.413
2006-02-09,3187.944
2006-02-10,3159.806
2006-02-13,3186.924
2006-02-14,3180.826
2006-02-15,3188.299
2006-02-16,3198.284
2006-02-17,3213.653
2006-02-20,3221.066
2006-02-21,3211.338
2006-02-22,3237.431
2006-02-23,3247.039
2006-02-24,3241.061
2006-02-27,3263.509
2006-02-28,3216.185
2006-03-01,3255.68
2006-03-02,3225.535
2006-03-03,3201.026
2006-03-06,3219.331
2006-03-07,3175.481
2006-03-08,3146.984
2006-03-09,3179.183
2006-03-10,3207.084
2006-03-13,3247.885
2006-03-14,3280.046
2006-03-15,3300.221
2006-03-16,3332.608
2006-03-17,3331.209
2006-03-20,3343.431
2006-03-21,3325.452
2006-03-22,3333.726
2006-03-23,3311.085
2006-03-24,3333.488
2006-03-27,3307.339
2006-03-28,3309.461
2006-03-29,3298.286
2006-03-30,3375.946
2006-03-31,3357.939
2006-04-03,3390.771
2006-04-04,3428.983
2006-04-05,3439.74
2006-04-06,3431.587
2006-04-07,3357.146
2006-04-10,3380.401
2006-04-11,3334.016
2006-04-12,3324.703
2006-04-13,3327.222
2006-04-14,3327.222
2006-04-17,3380.068
2006-04-18,3370.643
2006-04-19,3436.262
2006-04-20,3467.347
2006-04-21,3495.215
2006-04-24,3494.795
2006-04-25,3507.553
2006-04-26,3533.298
2006-04-27,3539.312
2006-04-28,3522.768
2006-05-01,3528.921
2006-05-02,3559.78
2006-05-03,3506.433
2006-05-04,3563.81
2006-05-05,3617.37
2006-05-08,3621.902
2006-05-09,3641.831
2006-05-10,3636.342
2006-05-11,3606.648
2006-05-12,3540.944
2006-05-15,3485.83
2006-05-16,3485.045
2006-05-17,3352.071
2006-05-18,3360.83
2006-05-19,3337.28
2006-05-22,3283.757
2006-05-23,3373.815
2006-05-24,3297.666
2006-05-25,3369.714
2006-05-26,3404.954
2006-05-29,3396.656
2006-05-30,3351.892
2006-05-31,3380.13
2006-06-01,3383.541
2006-06-02,3404.258
2006-06-05,3366.559
2006-06-06,3256.854
2006-06-07,3268.168
2006-06-08,3133.789
2006-06-09,3183.638
2006-06-12,3127.341
2006-06-13,3056.229
2006-06-14,3075.95
2006-06-15,3152.15
2006-06-16,3126.917
2006-06-19,3143.982
2006-06-20,3179.888
2006-06-21,3203.73
2006-06-22,3205.406
2006-06-23,3188.125
2006-06-26,3188.707
2006-06-27,3167.434
2006-06-28,3146.823
2006-06-29,3222.363
2006-06-30,3346.479
2006-07-03,3370.662
2006-07-04,3379.978
2006-07-05,3297.369
2006-07-06,3345.685
2006-07-07,3353.686
2006-07-10,3345.602
2006-07-11,3296.337
2006-07-12,3291.356
2006-07-13,3225.961
2006-07-14,3148.986
2006-07-17,3113.288
2006-07-18,3097.206
2006-07-19,3201.096
2006-07-20,3226.476
2006-07-21,3179.462
2006-07-24,3238.264
2006-07-25,3234.445
2006-07-26,3241.4
2006-07-27,3315.605
2006-07-28,3349.101
2006-07-31,3334.81
2006-08-01,3282.491
2006-08-02,3349.728
2006-08-03,3321.701
2006-08-04,3398.273
2006-08-07,3332.338
2006-08-08,3341.51
2006-08-09,3380.687
2006-08-10,3312.442
2006-08-11,3310.793
2006-08-14,3341.923
2006-08-15,3402.526
2006-08-16,3443.197
2006-08-17,3459.995
2006-08-18,3439.026
2006-08-21,3450.942
2006-08-22,3434.67
2006-08-23,3405.304
2006-08-24,3425.718
2006-08-25,3412.462
2006-08-28,3448.947
2006-08-29,3435.335
2006-08-30,3469.73
2006-08-31,3456.238
2006-09-01,3467.817
2006-09-04,3505.159
2006-09-05,3474.438
2006-09-06,3429.767
2006-09-07,3389.737
2006-09-08,3384.895
2006-09-11,3391.167
2006-09-12,3434.143
2006-09-13,3451.142
2006-09-14,3471.182
2006-09-15,3461.229
2006-09-18,3466.206
2006-09-19,3440.049
2006-09-20,3485.519
2006-09-21,3494.126
2006-09-22,3471.641
2006-09-25,3465.19
2006-09-26,3482.16
2006-09-27,3508.803
2006-09-28,3504.668
2006-09-29,3508.3
2006-10-02,3528.667
2006-10-03,3519.778
2006-10-04,3538.988
2006-10-05,3557.616
2006-10-06,3532.636
2006-10-09,3538.495
2006-10-10,3540.269
2006-10-11,3544.656
2006-10-12,3564.753
2006-10-13,3557.58
2006-10-16,3569.702
2006-10-17,3534.681
2006-10-18,3565.329
2006-10-19,3584.97
2006-10-20,3603.958
2006-10-23,3612.323
2006-10-24,3613.799
2006-10-25,3635.336
2006-10-26,3669.563
2006-10-27,3672.927
2006-10-30,3664.283
2006-10-31,3684.036
2006-11-01,3699.161
2006-11-02,3660.229
2006-11-03,3652.712
2006-11-06,3707.61
2006-11-07,3753.525
2006-11-08,3734.305
2006-11-09,3748.721
2006-11-10,3768.917
2006-11-13,3776.659
2006-11-14,3770.339
2006-11-15,3792.11
2006-11-16,3800.013
2006-11-17,3785.919
2006-11-20,3803.097
2006-11-21,3812.805
2006-11-22,3855.602
2006-11-23,3860.016
2006-11-24,3865.2
2006-11-27,3804.708
2006-11-28,3802.414
2006-11-29,3856.669
2006-11-30,3853.356
2006-12-01,3836.36
2006-12-04,3865.56
2006-12-05,3904.691
2006-12-06,3908.117
2006-12-07,3928.721
2006-12-08,3942.997
2006-12-11,3939.203
2006-12-12,3949.63
2006-12-13,3972.243
2006-12-14,3976.661
2006-12-15,3975.02
2006-12-18,3974.708
2006-12-19,3977.673
2006-12-20,4002.607
2006-12-21,3990.763
2006-12-22,3946.995
2006-12-25,3946.995
2006-12-26,3940.845
2006-12-27,3999.412
2006-12-28,4006.976
2006-12-29,4012.618
2007-01-01,4012.618
2007-01-02,4092.354
2007-01-03,4074.196
2007-01-04,4030.338
2007-01-05,3954.164
2007-01-08,3969.368
2007-01-09,3970.403
2007-01-10,3923.919
2007-01-11,3977.557
2007-01-12,4000.644
2007-01-15,4017.782
2007-01-16,4007.595
2007-01-17,4003.502
2007-01-18,3996.524
2007-01-19,4029.315
2007-01-22,4000.256
2007-01-23,4018.987
2007-01-24,4038.719
2007-01-25,4028.762
2007-01-26,3984.697
2007-01-29,4014.781
2007-01-30,4057.395
2007-01-31,4068.972
2007-02-01,4115.902
2007-02-02,4120.647
2007-02-05,4100.492
2007-02-06,4109.477
2007-02-07,4155.588
2007-02-08,4140.607
2007-02-09,4148.286
2007-02-12,4107.888
2007-02-13,4145.92
2007-02-14,4223.786
2007-02-15,4229.25
2007-02-16,4219.371
2007-02-19,4243.63
2007-02-20,4251.071
2007-02-21,4218.961
2007-02-22,4231.268
2007-02-23,4264.111
2007-02-26,4286.404
2007-02-27,4178.289
2007-02-28,4105.952
2007-03-01,4047.308
2007-03-02,4028.51
2007-03-05,3963.556
2007-03-06,4004.898
2007-03-07,4034.58
2007-03-08,4090.126
2007-03-09,4090.755
2007-03-12,4112.784
2007-03-13,4063.717
2007-03-14,3964.251
2007-03-15,4054.76
2007-03-16,4072.695
2007-03-19,4129.202
2007-03-20,4148.588
2007-03-21,4159.377
2007-03-22,4265.234
2007-03-23,4276.216
2007-03-26,4239.211
2007-03-27,4264.854
2007-03-28,4241.631
2007-03-29,4282.302
2007-03-30,4285.914
2007-04-02,4321.021
2007-04-03,4386.901
2007-04-04,4401.666
2007-04-05,4435.538
2007-04-06,4435.538
2007-04-09,4412.43
2007-04-10,4481.824
2007-04-11,4473.116
2007-04-12,4482.374
2007-04-13,4529.298
2007-04-16,4619.659
2007-04-17,4636.449
2007-04-18,4601.095
2007-04-19,4579.521
2007-04-20,4638.533
2007-04-23,4625.42
2007-04-24,4601.64
2007-04-25,4660.397
2007-04-26,4669.983
2007-04-27,4678.359
2007-04-30,4691.308
2007-05-01,4673.777
2007-05-02,4701.929
2007-05-03,4696.167
2007-05-04,4725.865
2007-05-07,4741.471
2007-05-08,4654.55
2007-05-09,4681.175
2007-05-10,4628.888
2007-05-11,4667.181
2007-05-14,4662.762
2007-05-15,4709.602
2007-05-16,4689.737
2007-05-17,4674.455
2007-05-18,4740.242
2007-05-21,4732.435
2007-05-22,4760.179
2007-05-23,4815.794
2007-05-24,4771.549
2007-05-25,4798.078
2007-05-28,4798.078
2007-05-29,4835.006
2007-05-30,4805.247
2007-05-31,4887.153
2007-06-01,4937.016
2007-06-04,4957.093
2007-06-05,4941.579
2007-06-06,4812.241
2007-06-07,4731.882
2007-06-08,4678.393
2007-06-11,4745.856
2007-06-12,4717.769
2007-06-13,4714.29
2007-06-14,4817.041
2007-06-15,4945.141
2007-06-18,4959.631
2007-06-19,4962.837
2007-06-20,4999.933
2007-06-21,4914.488
2007-06-22,4916.919
2007-06-25,4913.92
2007-06-26,4870.448
2007-06-27,4823.542
2007-06-28,4912.506
2007-06-29,4978.981
2007-07-02,4997.952
2007-07-03,5052.726
2007-07-04,5076.066
2007-07-05,5017.131
2007-07-06,5066.284
2007-07-09,5085.488
2007-07-10,5050.255
2007-07-11,5026.928
2007-07-12,5122.337
2007-07-13,5146.472
2007-07-16,5150.812
2007-07-17,5108.36
2007-07-18,5027.789
2007-07-19,5094.723
2007-07-20,5025.675
2007-07-23,5064.983
2007-07-24,4980.995
2007-07-25,4865.06
2007-07-26,4748.897
2007-07-27,4699.306
2007-07-30,4713.377
2007-07-31,4797.427
2007-08-01,4727.135
2007-08-02,4765.072
2007-08-03,4735.944
2007-08-06,4748.117
2007-08-07,4777.764
2007-08-08,4854.971
2007-08-09,4722.27
2007-08-10,4637.898
2007-08-13,4698.675
2007-08-14,4655.332
2007-08-15,4626.704
2007-08-16,4484.75
2007-08-17,4587.566
2007-08-20,4597.542
2007-08-21,4613.614
2007-08-22,4677.183
2007-08-23,4707.26
2007-08-24,4727.672
2007-08-27,4715.752
2007-08-28,4676.879
2007-08-29,4682.588
2007-08-30,4731.467
2007-08-31,4805.376
2007-09-03,4806.773
2007-09-04,4843.797
2007-09-05,4784.164
2007-09-06,4818.848
2007-09-07,4727.333
2007-09-10,4695.488
2007-09-11,4763.394
2007-09-12,4794.198
2007-09-13,4833.537
2007-09-14,4803.169
2007-09-17,4786.344
2007-09-18,4849.46
2007-09-19,4998.693
2007-09-20,5035.675
2007-09-21,5079.674
2007-09-24,5071.7
2007-09-25,5065.476
2007-09-26,5086.954
2007-09-27,5132.73
2007-09-28,5162.559
2007-10-01,5211.29
2007-10-02,5194.484
2007-10-03,5202.854
2007-10-04,5190.714
2007-10-05,5240.907
2007-10-08,5194.092
2007-10-09,5208.877
2007-10-10,5242.784
2007-10-11,5308.424
2007-10-12,5291.768
2007-10-15,5263.086
2007-10-16,5224.119
2007-10-17,5258.189
2007-10-18,5242.392
2007-10-19,5206.093
2007-10-22,5108.978
2007-10-23,5180.403
2007-10-24,5167.995
2007-10-25,5265.016
2007-10-26,5312.562
2007-10-29,5363.887
2007-10-30,5351.342
2007-10-31,5402.835
2007-11-01,5297.288
2007-11-02,5294.746
2007-11-05,5256.797
2007-11-06,5302.32
2007-11-07,5325.8
2007-11-08,5344.288
2007-11-09,5329.041
2007-11-12,5264.204
2007-11-13,5262.486
2007-11-14,5303.127
2007-11-15,5198.965
2007-11-16,5158.655
2007-11-19,5084.682
2007-11-20,5208.634
2007-11-21,5138.316
2007-11-22,5172.455
2007-11-23,5190.683
2007-11-26,5180.802
2007-11-27,5163.018
2007-11-28,5265.148
2007-11-29,5299.576
2007-11-30,5335.716
2007-12-03,5302.301
2007-12-04,5311.444
2007-12-05,5371.853
2007-12-06,5353.48
2007-12-07,5404.428
2007-12-10,5452.419
2007-12-11,5428.283
2007-12-12,5464.42
2007-12-13,5332.62
2007-12-14,5285.48
2007-12-17,5176.875
2007-12-18,5204.718
2007-12-19,5185.223
2007-12-20,5192.276
2007-12-21,5290.648
2007-12-24,5302.429
2007-12-25,5302.429
2007-12-26,5338.874
2007-12-27,5384.901
2007-12-28,5456.48
2007-12-31,5425.309
2008-01-01,5425.309
2008-01-02,5383.646
2008-01-03,5349.091
2008-01-04,5292.646
2008-01-07,5265.548
2008-01-08,5292.41
2008-01-09,5219.246
2008-01-10,5193.468
2008-01-11,5215.22
2008-01-14,5265.985
2008-01-15,5142.297
2008-01-16,5012.059
2008-01-17,4975.306
2008-01-18,4889.733
2008-01-21,4498.635
2008-01-22,4543.498
2008-01-23,4315.271
2008-01-24,4618.873
2008-01-25,4619.601
2008-01-28,4646.882
2008-01-29,4699.021
2008-01-30,4684.643
2008-01-31,4674.698
2008-02-01,4764.78
2008-02-04,4787.961
2008-02-05,4568.975
2008-02-06,4630.776
2008-02-07,4500.442
2008-02-08,4520.352
2008-02-11,4502.431
2008-02-12,4693.662
2008-02-13,4694.63
2008-02-14,4706.545
2008-02-15,4638.183
2008-02-18,4719.475
2008-02-19,4771.609
2008-02-20,4669.995
2008-02-21,4722.289
2008-02-22,4667.422
2008-02-25,4723.315
2008-02-26,4809.062
2008-02-27,4884.462
2008-02-28,4813.108
2008-02-29,4736.23
2008-03-03,4703.328
2008-03-04,4616.915
2008-03-05,4726.526
2008-03-06,4691.081
2008-03-07,4630.988
2008-03-10,4582.245
2008-03-11,4627.005
2008-03-12,4730.233
2008-03-13,4687.634
2008-03-14,4663.292
2008-03-17,4506.163
2008-03-18,4666.368
2008-03-19,4596.074
2008-03-20,4494.509
2008-03-21,4494.509
2008-03-24,4488.095
2008-03-25,4693.581
2008-03-26,4724.127
2008-03-27,4804.938
2008-03-28,4778.851
2008-03-31,4787.935
2008-04-01,4839.562
2008-04-02,4877.391
2008-04-03,4864.147
2008-04-04,4917.154
2008-04-07,4947.261
2008-04-08,4906.906
2008-04-09,4894.335
2008-04-10,4882.581
2008-04-11,4824.675
2008-04-14,4799.661
2008-04-15,4812.44
2008-04-16,4944.447
2008-04-17,4908.906
2008-04-18,4966.929
2008-04-21,4990.649
2008-04-22,4977.768
2008-04-23,4999.895
2008-04-24,4956.202
2008-04-25,4989.018
2008-04-28,5006.34
2008-04-29,4964.197
2008-04-30,4997.666
2008-05-01,4959.627
2008-05-02,5008.84
2008-05-05,5038.458
2008-05-06,5033.964
2008-05-07,5028.453
2008-05-08,5038.778
2008-05-09,4993.066
2008-05-12,5040.065
2008-05-13,5049.16
2008-05-14,5066.707
2008-05-15,5074.546
2008-05-16,5145.546
2008-05-19,5194.088
2008-05-20,5145.738
2008-05-21,5135.729
2008-05-22,5137.637
2008-05-23,5056.262
2008-05-26,5060.712
2008-05-27,5041.163
2008-05-28,5063.154
2008-05-29,5048.816
2008-05-30,5076.288
2008-06-02,5012.976
2008-06-03,5003.353
2008-06-04,4963.526
2008-06-05,4979.798
2008-06-06,4946.17
2008-06-09,4950.276
2008-06-10,4839.734
2008-06-11,4772.683
2008-06-12,4778.231
2008-06-13,4787.642
2008-06-16,4806.507
2008-06-17,4868.531
2008-06-18,4820.835
2008-06-19,4813.336
2008-06-20,4760.431
2008-06-23,4717.25
2008-06-24,4705.121
2008-06-25,4753.975
2008-06-26,4700.091
2008-06-27,4671.845
2008-06-30,4672.575
2008-07-01,4590.349
2008-07-02,4601.018
2008-07-03,4580.109
2008-07-04,4521.369
2008-07-07,4596.817
2008-07-08,4531.831
2008-07-09,4610.259
2008-07-10,4571.018
2008-07-11,4496.129
2008-07-14,4524.429
2008-07-15,4455.539
2008-07-16,4468.251
2008-07-17,4568.957
2008-07-18,4621.167
2008-07-21,4658.354
2008-07-22,4662.458
2008-07-23,4683.562
2008-07-24,4598.383
2008-07-25,4596.307
2008-07-28,4563.681
2008-07-29,4547.355
2008-07-30,4590.678
2008-07-31,4623.602
2008-08-01,4544.994
2008-08-04,4521.779
2008-08-05,4591.862
2008-08-06,4605.523
2008-08-07,4583.357
2008-08-08,4494.967
2008-08-11,4516.744
2008-08-12,4474.07
2008-08-13,4359.546
2008-08-14,4383.231
2008-08-15,4323.524
2008-08-18,4322.188
2008-08-19,4230.19
2008-08-20,4264.571
2008-08-21,4257.575
2008-08-22,4310.023
2008-08-25,4268.797
2008-08-26,4261.085
2008-08-27,4270.023
2008-08-28,4334.904
2008-08-29,4341.168
2008-09-01,4299.614
2008-09-02,4332.928
2008-09-03,4271.443
2008-09-04,4129.598
2008-09-05,3990.763
2008-09-08,4061.242
2008-09-09,4008.164
2008-09-10,3966.994
2008-09-11,3909.101
2008-09-12,4027.585
2008-09-15,3912.609
2008-09-16,3832.393
2008-09-17,3783.428
2008-09-18,3828.382
2008-09-19,4047.335
2008-09-22,4059.587
2008-09-23,4052.056
2008-09-24,4023.614
2008-09-25,4099.269
2008-09-26,4007.95
2008-09-29,3790.321
2008-09-30,3711.896
2008-10-01,3678.989
2008-10-02,3533.043
2008-10-03,3613.371
2008-10-06,3281.391
2008-10-07,3274.78
2008-10-08,3088.243
2008-10-09,3011.847
2008-10-10,2784.31
2008-10-13,3114.284
2008-10-14,3209.979
2008-10-15,2997.775
2008-10-16,2810.252
2008-10-17,2907.392
2008-10-20,2906.295
2008-10-21,2849.655
2008-10-22,2662.745
2008-10-23,2618.575
2008-10-24,2456.041
2008-10-27,2427.111
2008-10-28,2718.394
2008-10-29,2784.552
2008-10-30,2824.042
2008-10-31,2859.318
2008-11-03,2869.637
2008-11-04,3059.622
2008-11-05,3012.139
2008-11-06,2754.379
2008-11-07,2822.231
2008-11-10,2876.381
2008-11-11,2671.605
2008-11-12,2582.758
2008-11-13,2613.617
2008-11-14,2664.715
2008-11-17,2563.146
2008-11-18,2578.909
2008-11-19,2455.872
2008-11-20,2348.05
2008-11-21,2303.253
2008-11-24,2586.26
2008-11-25,2600.666
2008-11-26,2585.579
2008-11-27,2643.002
2008-11-28,2603.383
2008-12-01,2432.027
2008-12-02,2528.358
2008-12-03,2541.393
2008-12-04,2551.945
2008-12-05,2433.387
2008-12-08,2669.044
2008-12-09,2692.336
2008-12-10,2728.548
2008-12-11,2760.181
2008-12-12,2732.838
2008-12-15,2789.036
2008-12-16,2848.83
2008-12-17,2956.659
2008-12-18,3018.176
2008-12-19,2867.499
2008-12-22,2832.041
2008-12-23,2831.202
2008-12-24,2840.239
2008-12-25,2840.239
2008-12-26,2853.946
2008-12-29,2941.127
2008-12-30,2988.313
2008-12-31,2936.763
2009-01-01,2936.763
2009-01-02,3044.34
2009-01-05,2987.168
2009-01-06,2956.476
2009-01-07,2960.766
2009-01-08,2940.305
2009-01-09,2839.315
2009-01-12,2765.3
2009-01-13,2680.586
2009-01-14,2555.614
2009-01-15,2489.12
2009-01-16,2539.047
2009-01-19,2492.252
2009-01-20,2405.391
2009-01-21,2408.334
2009-01-22,2398.627
2009-01-23,2344.446
2009-01-26,2492.326
2009-01-27,2500.077
2009-01-28,2619.127
2009-01-29,2539.598
2009-01-30,2443.001
2009-02-02,2401.113
2009-02-03,2488.377
2009-02-04,2534.785
2009-02-05,2536.267
2009-02-06,2611.764
2009-02-09,2668.734
2009-02-10,2571.331
2009-02-11,2556.769
2009-02-12,2463.674
2009-02-13,2491.179
2009-02-16,2444.86
2009-02-17,2320.099
2009-02-18,2304.458
2009-02-19,2341.381
2009-02-20,2217.617
2009-02-23,2192.872
2009-02-24,2171.488
2009-02-25,2134.702
2009-02-26,2197.178
2009-02-27,2136.421
2009-03-02,2042.964
2009-03-03,2026.978
2009-03-04,2132.138
2009-03-05,2023.541
2009-03-06,2023.158
2009-03-09,2030.253
2009-03-10,2153.853
2009-03-11,2174.179
2009-03-12,2200.569
2009-03-13,2215.788
2009-03-16,2286.759
2009-03-17,2249.796
2009-03-18,2277.586
2009-03-19,2411.071
2009-03-20,2397.507
2009-03-23,2458.67
2009-03-24,2456.866
2009-03-25,2485.182
2009-03-26,2513.057
2009-03-27,2436.429
2009-03-30,2288.489
2009-03-31,2362.899
2009-04-01,2383.571
2009-04-02,2570.247
2009-04-03,2566.618
2009-04-06,2546.441
2009-04-07,2504.851
2009-04-08,2518.761
2009-04-09,2591.076
2009-04-10,2591.076
2009-04-13,2613.049
2009-04-14,2640.144
2009-04-15,2619.392
2009-04-16,2657.595
2009-04-17,2670.624
2009-04-20,2536.517
2009-04-21,2551.861
2009-04-22,2616.432
2009-04-23,2588.891
2009-04-24,2707.317
2009-04-27,2690.14
2009-04-28,2628.733
2009-04-29,2722.718
2009-04-30,2757.566
2009-05-01,2757.982
2009-05-04,2846.912
2009-05-05,2820.396
2009-05-06,2828.87
2009-05-07,2801.746
2009-05-08,2876.176
2009-05-11,2870.592
2009-05-12,2865.06
2009-05-13,2777.852
2009-05-14,2784.125
2009-05-15,2790.151
2009-05-18,2833.047
2009-05-19,2921.078
2009-05-20,3004.852
2009-05-21,2919.467
2009-05-22,2978.184
2009-05-25,2980.694
2009-05-26,3014.211
2009-05-27,3012.74
2009-05-28,2973.473
2009-05-29,3022.728
2009-06-01,3146.88
2009-06-02,3180.5
2009-06-03,3100.177
2009-06-04,3108.217
2009-06-05,3076.624
2009-06-08,3001.043
2009-06-09,3028.234
2009-06-10,3063.126
2009-06-11,3110.58
2009-06-12,3071.847
2009-06-15,2928.461
2009-06-16,2937.747
2009-06-17,2875.95
2009-06-18,2917.045
2009-06-19,2912.452
2009-06-22,2814.89
2009-06-23,2851.083
2009-06-24,2933.014
2009-06-25,2886.116
2009-06-26,2903.987
2009-06-29,2967.392
2009-06-30,2918.977
2009-07-01,2999.232
2009-07-02,2865.636
2009-07-03,2853.571
2009-07-06,2802.141
2009-07-07,2785.129
2009-07-08,2748.582
2009-07-09,2798.712
2009-07-10,2758.184
2009-07-13,2847.28
2009-07-14,2884.546
2009-07-15,3002.81
2009-07-16,3028.003
2009-07-17,3037.263
2009-07-20,3087.133
2009-07-21,3131.236
2009-07-22,3143.223
2009-07-23,3226.13
2009-07-24,3207.884
2009-07-27,3222.519
2009-07-28,3166.132
2009-07-29,3195.977
2009-07-30,3251.551
2009-07-31,3262.754
2009-08-03,3376.012
2009-08-04,3365.508
2009-08-05,3323.989
2009-08-06,3329.649
2009-08-07,3343.291
2009-08-10,3306.794
2009-08-11,3225.084
2009-08-12,3283.331
2009-08-13,3334.496
2009-08-14,3269.836
2009-08-17,3169.102
2009-08-18,3207.582
2009-08-19,3230.669
2009-08-20,3279.678
2009-08-21,3386.113
2009-08-24,3423.676
2009-08-25,3447.952
2009-08-26,3403.163
2009-08-27,3371.99
2009-08-28,3437.564
2009-08-31,3398.81
2009-09-01,3303.41
2009-09-02,3281.756
2009-09-03,3279.113
2009-09-04,3324.743
2009-09-07,3397.031
2009-09-08,3448.8
2009-09-09,3519.769
2009-09-10,3527.212
2009-09-11,3559.291
2009-09-14,3559.538
2009-09-15,3561.158
2009-09-16,3629.093
2009-09-17,3661.218
2009-09-18,3637.326
2009-09-21,3593.878
2009-09-22,3652.54
2009-09-23,3644.998
2009-09-24,3569.016
2009-09-25,3552.029
2009-09-28,3632.867
2009-09-29,3600.186
2009-09-30,3597.205
2009-10-01,3506.622
2009-10-02,3461.245
2009-10-05,3493.314
2009-10-06,3618.844
2009-10-07,3593.869
2009-10-08,3665.506
2009-10-09,3660.294
2009-10-12,3716.394
2009-10-13,3677.261
2009-10-14,3783.498
2009-10-15,3777.443
2009-10-16,3703.171
2009-10-19,3791.312
2009-10-20,3763.208
2009-10-21,3789.737
2009-10-22,3744.572
2009-10-23,3733.726
2009-10-26,3650.493
2009-10-27,3609.688
2009-10-28,3501.384
2009-10-29,3577.081
2009-10-30,3454.033
2009-11-02,3479.231
2009-11-03,3396.936
2009-11-04,3495.84
2009-11-05,3532.563
2009-11-06,3536.327
2009-11-09,3652.844
2009-11-10,3627.496
2009-11-11,3667.995
2009-11-12,3635.997
2009-11-13,3649.308
2009-11-16,3748.599
2009-11-17,3694.963
2009-11-18,3734.416
2009-11-19,3650.975
2009-11-20,3619.302
2009-11-23,3739.788
2009-11-24,3708.073
2009-11-25,3755.051
2009-11-26,3614.071
2009-11-27,3659.871
2009-11-30,3631.532
