Date,USA GROWTH Standard (Large+Mid Cap)
2005-06-15,2655.163
2005-06-16,2664.564
2005-06-17,2671.824
2005-06-20,2672.598
2005-06-21,2669.473
2005-06-22,2669.943
2005-06-23,2641.202
2005-06-24,2619.873
2005-06-27,2617.181
2005-06-28,2644.366
2005-06-29,2637.004
2005-06-30,2621.54
2005-07-01,2625.901
2005-07-04,2625.901
2005-07-05,2651.242
2005-07-06,2634.013
2005-07-07,2642.69
2005-07-08,2676.853
2005-07-11,2695.317
2005-07-12,2704.348
2005-07-13,2703.742
2005-07-14,2712.219
2005-07-15,2716.928
2005-07-18,2706.221
2005-07-19,2733.174
2005-07-20,2747.311
2005-07-21,2732.133
2005-07-22,2742.339
2005-07-25,2727.922
2005-07-26,2736.976
2005-07-27,2752.21
2005-07-28,2769.67
2005-07-29,2751.705
2005-08-01,2759.35
2005-08-02,2777.229
2005-08-03,2777.996
2005-08-04,2757.07
2005-08-05,2739.685
2005-08-08,2728.559
2005-08-09,2747.14
2005-08-10,2737.678
2005-08-11,2755.339
2005-08-12,2738.053
2005-08-15,2747.728
2005-08-16,2712.458
2005-08-17,2716.341
2005-08-18,2712.145
2005-08-19,2712.962
2005-08-22,2716.04
2005-08-23,2709.008
2005-08-24,2693.994
2005-08-25,2699.664
2005-08-26,2684.948
2005-08-29,2704.592
2005-08-30,2694.572
2005-08-31,2721.63
2005-09-01,2717.839
2005-09-02,2708.109
2005-09-05,2708.109
2005-09-06,2745.162
2005-09-07,2752.657
2005-09-08,2741.523
2005-09-09,2760.305
2005-09-12,2760.52
2005-09-13,2739.858
2005-09-14,2722.264
2005-09-15,2723.592
2005-09-16,2739.245
2005-09-19,2723.242
2005-09-20,2699.151
2005-09-21,2676.193
2005-09-22,2691.927
2005-09-23,2693.663
2005-09-26,2692.628
2005-09-27,2690.655
2005-09-28,2692.802
2005-09-29,2717.509
2005-09-30,2730.419
2005-10-03,2729.275
2005-10-04,2707.708
2005-10-05,2665.899
2005-10-06,2650.346
2005-10-07,2659.441
2005-10-10,2644.866
2005-10-11,2639.002
2005-10-12,2620.241
2005-10-13,2623.575
2005-10-14,2645.477
2005-10-17,2651.875
2005-10-18,2629.157
2005-10-19,2672.388
2005-10-20,2639.691
2005-10-21,2649.698
2005-10-24,2689.798
2005-10-25,2680.547
2005-10-26,2664.3
2005-10-27,2629.209
2005-10-28,2670.856
2005-10-31,2699.727
2005-11-01,2690.116
2005-11-02,2723.274
2005-11-03,2741.148
2005-11-04,2744.245
2005-11-07,2751.69
2005-11-08,2740.431
2005-11-09,2740.07
2005-11-10,2765.449
2005-11-11,2771.64
2005-11-14,2773.204
2005-11-15,2767.785
2005-11-16,2778.207
2005-11-17,2808.597
2005-11-18,2812.594
2005-11-21,2826.991
2005-11-22,2842.38
2005-11-23,2849.005
2005-11-24,2849.005
2005-11-25,2854.936
2005-11-28,2827.267
2005-11-29,2825.835
2005-11-30,2816.47
2005-12-01,2855.821
2005-12-02,2859.674
2005-12-05,2845.952
2005-12-06,2851.522
2005-12-07,2840.915
2005-12-08,2839.171
2005-12-09,2847.217
2005-12-12,2853.206
2005-12-13,2861.521
2005-12-14,2867.961
2005-12-15,2865.243
2005-12-16,2854.449
2005-12-19,2825.443
2005-12-20,2828.102
2005-12-21,2836.367
2005-12-22,2848.062
2005-12-23,2849.885
2005-12-26,2849.885
2005-12-27,2820.597
2005-12-28,2827.079
2005-12-29,2814.195
2005-12-30,2798.362
2006-01-02,2798.362
2006-01-03,2843.878
2006-01-04,2860.268
2006-01-05,2858.917
2006-01-06,2890.77
2006-01-09,2902.458
2006-01-10,2904.103
2006-01-11,2913.893
2006-01-12,2894.806
2006-01-13,2895.427
2006-01-16,2895.427
2006-01-17,2885.925
2006-01-18,2872.464
2006-01-19,2892.217
2006-01-20,2835.119
2006-01-23,2837.383
2006-01-24,2850.911
2006-01-25,2839.18
2006-01-26,2857.375
2006-01-27,2879.985
2006-01-30,2884.27
2006-01-31,2876.804
2006-02-01,2880.538
2006-02-02,2855.145
2006-02-03,2839.472
2006-02-06,2836.834
2006-02-07,2812.25
2006-02-08,2837.453
2006-02-09,2825.778
2006-02-10,2833.787
2006-02-13,2817.047
2006-02-14,2844.831
2006-02-15,2856.521
2006-02-16,2879.512
2006-02-17,2867.741
2006-02-20,2867.741
2006-02-21,2857.182
2006-02-22,2872.854
2006-02-23,2866.165
2006-02-24,2870.677
2006-02-27,2886.631
2006-02-28,2855.66
2006-03-01,2885.63
2006-03-02,2883.776
2006-03-03,2878.441
2006-03-06,2856.016
2006-03-07,2844.328
2006-03-08,2851.796
2006-03-09,2834.091
2006-03-10,2851.282
2006-03-13,2855.727
2006-03-14,2886.768
2006-03-15,2898.891
2006-03-16,2896.244
2006-03-17,2903.885
2006-03-20,2902.472
2006-03-21,2884.137
2006-03-22,2895.244
2006-03-23,2891.334
2006-03-24,2896.18
2006-03-27,2892.954
2006-03-28,2879.027
2006-03-29,2905.97
2006-03-30,2903.98
2006-03-31,2892.124
2006-04-03,2894.223
2006-04-04,2909.213
2006-04-05,2923.446
2006-04-06,2923.521
2006-04-07,2897.009
2006-04-10,2897.971
2006-04-11,2873.477
2006-04-12,2875.598
2006-04-13,2882.457
2006-04-14,2882.457
2006-04-17,2868.793
2006-04-18,2912.957
2006-04-19,2919.277
2006-04-20,2919.94
2006-04-21,2912.064
2006-04-24,2904.301
2006-04-25,2893.193
2006-04-26,2900.434
2006-04-27,2906.008
2006-04-28,2892.821
2006-05-01,2883.683
2006-05-02,2894.38
2006-05-03,2878.869
2006-05-04,2891.527
2006-05-05,2919.074
2006-05-08,2921.43
2006-05-09,2919.13
2006-05-10,2912.775
2006-05-11,2874.06
2006-05-12,2844.036
2006-05-15,2849.073
2006-05-16,2840.354
2006-05-17,2800.492
2006-05-18,2782.545
2006-05-19,2791.893
2006-05-22,2774.544
2006-05-23,2761.261
2006-05-24,2770.193
2006-05-25,2803.042
2006-05-26,2815.604
2006-05-29,2815.604
2006-05-30,2769.123
2006-05-31,2791.2
2006-06-01,2829.359
2006-06-02,2831.278
2006-06-05,2773.22
2006-06-06,2769.089
2006-06-07,2745.876
2006-06-08,2746.027
2006-06-09,2734.086
2006-06-12,2686.111
2006-06-13,2664.406
2006-06-14,2686.597
2006-06-15,2751.875
2006-06-16,2741.647
2006-06-19,2713.127
2006-06-20,2708.548
2006-06-21,2746.554
2006-06-22,2726.825
2006-06-23,2730.499
2006-06-26,2739.27
2006-06-27,2707.638
2006-06-28,2719.513
2006-06-29,2787.799
2006-06-30,2781.644
2006-07-03,2801.278
2006-07-04,2801.278
2006-07-05,2768.759
2006-07-06,2770.389
2006-07-07,2744.295
2006-07-10,2740.906
2006-07-11,2755.664
2006-07-12,2719.944
2006-07-13,2681.874
2006-07-14,2664.12
2006-07-17,2660.452
2006-07-18,2660.46
2006-07-19,2710.381
2006-07-20,2672.539
2006-07-21,2644.476
2006-07-24,2693.293
2006-07-25,2714.361
2006-07-26,2705.992
2006-07-27,2689.832
2006-07-28,2724.21
2006-07-31,2723.653
2006-08-01,2702.315
2006-08-02,2726.983
2006-08-03,2730.828
2006-08-04,2723.328
2006-08-07,2715.512
2006-08-08,2702.378
2006-08-09,2695.032
2006-08-10,2711.217
2006-08-11,2696.109
2006-08-14,2700.437
2006-08-15,2745.482
2006-08-16,2780.374
2006-08-17,2784.395
2006-08-18,2792.527
2006-08-21,2778.564
2006-08-22,2777.889
2006-08-23,2759.364
2006-08-24,2762.338
2006-08-25,2765.382
2006-08-28,2780.795
2006-08-29,2791.062
2006-08-30,2799.242
2006-08-31,2799.641
2006-09-01,2816.433
2006-09-04,2816.433
2006-09-05,2823.373
2006-09-06,2783.969
2006-09-07,2770.313
2006-09-08,2781.795
2006-09-11,2789.362
2006-09-12,2827.547
2006-09-13,2837.508
2006-09-14,2832.273
2006-09-15,2843.137
2006-09-18,2846.365
2006-09-19,2835.803
2006-09-20,2855.816
2006-09-21,2837.615
2006-09-22,2821.171
2006-09-25,2850.24
2006-09-26,2873.206
2006-09-27,2877.926
2006-09-28,2884.152
2006-09-29,2875.352
2006-10-02,2857.472
2006-10-03,2861.916
2006-10-04,2905.122
2006-10-05,2919.357
2006-10-06,2908.929
2006-10-09,2912.379
2006-10-10,2918.017
2006-10-11,2907.886
2006-10-12,2941.698
2006-10-13,2947.207
2006-10-16,2957.689
2006-10-17,2939.859
2006-10-18,2939.695
2006-10-19,2945.996
2006-10-20,2944.567
2006-10-23,2965.373
2006-10-24,2965.368
2006-10-25,2974.477
2006-10-26,3000.984
2006-10-27,2969.951
2006-10-30,2974.568
2006-10-31,2976.494
2006-11-01,2946.638
2006-11-02,2947.407
2006-11-03,2941.749
2006-11-06,2978.131
2006-11-07,2987.043
2006-11-08,2991.808
2006-11-09,2975.552
2006-11-10,2982.005
2006-11-13,2989.715
2006-11-14,3016.735
2006-11-15,3031.235
2006-11-16,3037.832
2006-11-17,3036.218
2006-11-20,3037.322
2006-11-21,3045.44
2006-11-22,3059.658
2006-11-23,3059.658
2006-11-24,3050.154
2006-11-27,2997.579
2006-11-28,3010.352
2006-11-29,3036.923
2006-11-30,3037.317
2006-12-01,3025.936
2006-12-04,3063.032
2006-12-05,3074.127
2006-12-06,3073.163
2006-12-07,3055.855
2006-12-08,3062.414
2006-12-11,3062.947
2006-12-12,3050.544
2006-12-13,3051.138
2006-12-14,3078.232
2006-12-15,3077.226
2006-12-18,3061.98
2006-12-19,3065.166
2006-12-20,3058.747
2006-12-21,3044.257
2006-12-22,3027.07
2006-12-25,3027.07
2006-12-26,3035.964
2006-12-27,3054.432
2006-12-28,3050.595
2006-12-29,3038.962
2007-01-01,3038.962
2007-01-02,3038.962
2007-01-03,3037.368
2007-01-04,3054.009
2007-01-05,3036.587
2007-01-08,3046.612
2007-01-09,3051.529
2007-01-10,3068.508
2007-01-11,3097.973
2007-01-12,3116.17
2007-01-15,3116.17
2007-01-16,3118.991
2007-01-17,3112.89
2007-01-18,3091.383
2007-01-19,3101.242
2007-01-22,3080.327
2007-01-23,3087.9
2007-01-24,3118.893
2007-01-25,3082.521
2007-01-26,3075.932
2007-01-29,3074.796
2007-01-30,3088.996
2007-01-31,3113.316
2007-02-01,3125.146
2007-02-02,3130.352
2007-02-05,3124.293
2007-02-06,3124.624
2007-02-07,3137.217
2007-02-08,3135.479
2007-02-09,3107.886
2007-02-12,3092.184
2007-02-13,3112.48
2007-02-14,3142.18
2007-02-15,3153.009
2007-02-16,3147.91
2007-02-19,3147.91
2007-02-20,3160.655
2007-02-21,3162.276
2007-02-22,3163.362
2007-02-23,3153.983
2007-02-26,3141.688
2007-02-27,3028.891
2007-02-28,3047.626
2007-03-01,3037.745
2007-03-02,2999.798
2007-03-05,2973.144
2007-03-06,3018.347
2007-03-07,3013.715
2007-03-08,3033.634
2007-03-09,3034.573
2007-03-12,3045.368
2007-03-13,2986.412
2007-03-14,3007.62
2007-03-15,3015.27
2007-03-16,3007.42
2007-03-19,3040.183
2007-03-20,3054.931
2007-03-21,3107.123
2007-03-22,3103.739
2007-03-23,3104.406
2007-03-26,3106.403
2007-03-27,3083.106
2007-03-28,3058.543
2007-03-29,3063.326
2007-03-30,3063.507
2007-04-02,3071.878
2007-04-03,3103.891
2007-04-04,3113.753
2007-04-05,3125.78
2007-04-06,3125.78
2007-04-09,3127.87
2007-04-10,3134.146
2007-04-11,3112.36
2007-04-12,3137.29
2007-04-13,3145.59
2007-04-16,3178.628
2007-04-17,3190.141
2007-04-18,3184.161
2007-04-19,3178.832
2007-04-20,3206.833
2007-04-23,3205.16
2007-04-24,3208.05
2007-04-25,3232.728
2007-04-26,3230.972
2007-04-27,3231.124
2007-04-30,3198.214
2007-05-01,3205.233
2007-05-02,3232.381
2007-05-03,3242.135
2007-05-04,3249.232
2007-05-07,3252.228
2007-05-08,3248.82
2007-05-09,3258.798
2007-05-10,3213.153
2007-05-11,3244.113
2007-05-14,3235.425
2007-05-15,3223.229
2007-05-16,3253.25
2007-05-17,3249.884
2007-05-18,3272.54
2007-05-21,3280.468
2007-05-22,3281.426
2007-05-23,3277.058
2007-05-24,3242.23
2007-05-25,3260.899
2007-05-28,3260.899
2007-05-29,3272.051
2007-05-30,3301.731
2007-05-31,3307.766
2007-06-01,3320.257
2007-06-04,3330.673
2007-06-05,3316.552
2007-06-06,3286.584
2007-06-07,3228.0
2007-06-08,3265.663
2007-06-11,3263.488
2007-06-12,3232.185
2007-06-13,3278.513
2007-06-14,3299.057
2007-06-15,3321.411
2007-06-18,3317.769
2007-06-19,3319.231
2007-06-20,3285.971
2007-06-21,3308.01
2007-06-22,3272.989
2007-06-25,3257.342
2007-06-26,3245.854
2007-06-27,3277.25
2007-06-28,3274.634
2007-06-29,3268.783
2007-07-02,3303.517
2007-07-03,3314.302
2007-07-04,3314.302
2007-07-05,3326.495
2007-07-06,3343.496
2007-07-09,3344.727
2007-07-10,3305.226
2007-07-11,3322.721
2007-07-12,3381.397
2007-07-13,3388.951
2007-07-16,3383.237
2007-07-17,3387.921
2007-07-18,3382.995
2007-07-19,3403.045
2007-07-20,3367.614
2007-07-23,3379.224
2007-07-24,3324.587
2007-07-25,3331.366
2007-07-26,3265.414
2007-07-27,3219.733
2007-07-30,3254.445
2007-07-31,3211.508
2007-08-01,3232.458
2007-08-02,3253.856
2007-08-03,3180.129
2007-08-06,3237.167
2007-08-07,3248.739
2007-08-08,3295.622
2007-08-09,3213.148
2007-08-10,3211.244
2007-08-13,3216.769
2007-08-14,3156.81
2007-08-15,3108.766
2007-08-16,3093.743
2007-08-17,3155.603
2007-08-20,3158.825
2007-08-21,3166.273
2007-08-22,3204.887
2007-08-23,3200.625
2007-08-24,3242.228
2007-08-27,3220.109
2007-08-28,3152.434
2007-08-29,3224.256
2007-08-30,3220.25
2007-08-31,3260.493
2007-09-03,3260.493
2007-09-04,3295.27
2007-09-05,3265.841
2007-09-06,3279.773
2007-09-07,3224.439
2007-09-10,3221.472
2007-09-11,3264.927
2007-09-12,3262.527
2007-09-13,3281.082
2007-09-14,3281.914
2007-09-17,3261.251
2007-09-18,3346.681
2007-09-19,3361.82
2007-09-20,3348.136
2007-09-21,3365.699
2007-09-24,3359.683
2007-09-25,3365.497
2007-09-26,3383.48
2007-09-27,3399.049
2007-09-28,3395.804
2007-10-01,3432.848
2007-10-02,3431.409
2007-10-03,3412.599
2007-10-04,3416.924
2007-10-05,3455.507
2007-10-08,3452.567
2007-10-09,3479.261
2007-10-10,3487.088
2007-10-11,3462.869
2007-10-12,3490.859
2007-10-15,3457.609
2007-10-16,3440.704
2007-10-17,3456.28
2007-10-18,3463.221
2007-10-19,3370.169
2007-10-22,3390.106
2007-10-23,3427.594
2007-10-24,3419.514
2007-10-25,3415.681
2007-10-26,3456.495
2007-10-29,3472.648
2007-10-30,3456.307
2007-10-31,3502.929
2007-11-01,3434.68
2007-11-02,3454.933
2007-11-05,3438.243
2007-11-06,3477.985
2007-11-07,3395.853
2007-11-08,3370.365
2007-11-09,3305.772
2007-11-12,3261.843
2007-11-13,3357.524
2007-11-14,3332.027
2007-11-15,3304.165
2007-11-16,3331.677
2007-11-19,3282.748
2007-11-20,3298.215
2007-11-21,3251.554
2007-11-22,3251.554
2007-11-23,3298.917
2007-11-26,3238.349
2007-11-27,3281.637
2007-11-28,3369.438
2007-11-29,3372.963
2007-11-30,3377.614
2007-12-03,3360.852
2007-12-04,3345.891
2007-12-05,3395.933
2007-12-06,3444.923
2007-12-07,3444.181
2007-12-10,3466.601
2007-12-11,3383.679
2007-12-12,3410.473
2007-12-13,3414.434
2007-12-14,3374.388
2007-12-17,3314.6
2007-12-18,3331.48
2007-12-19,3334.144
2007-12-20,3365.295
2007-12-21,3420.221
2007-12-24,3446.589
2007-12-25,3446.589
2007-12-26,3452.59
2007-12-27,3403.756
2007-12-28,3407.857
2007-12-31,3382.317
2008-01-01,3382.317
2008-01-02,3334.835
2008-01-03,3334.535
2008-01-04,3232.919
2008-01-07,3230.284
2008-01-08,3170.837
2008-01-09,3214.006
2008-01-10,3236.661
2008-01-11,3180.123
2008-01-14,3225.549
2008-01-15,3143.786
2008-01-16,3111.678
2008-01-17,3034.399
2008-01-18,3031.13
2008-01-21,3031.13
2008-01-22,2986.069
2008-01-23,3022.643
2008-01-24,3070.103
2008-01-25,3028.507
2008-01-28,3069.743
2008-01-29,3077.924
2008-01-30,3063.822
2008-01-31,3112.394
2008-02-01,3153.875
2008-02-04,3123.61
2008-02-05,3033.806
2008-02-06,3004.534
2008-02-07,3025.227
2008-02-08,3035.163
2008-02-11,3070.687
2008-02-12,3080.864
2008-02-13,3131.262
2008-02-14,3088.398
2008-02-15,3082.006
2008-02-18,3082.006
2008-02-19,3081.538
2008-02-20,3115.225
2008-02-21,3076.343
2008-02-22,3095.066
2008-02-25,3138.224
2008-02-26,3165.322
2008-02-27,3162.875
2008-02-28,3144.693
2008-02-29,3065.283
2008-03-03,3068.031
2008-03-04,3061.481
2008-03-05,3087.81
2008-03-06,3028.332
2008-03-07,2999.745
2008-03-10,2947.984
2008-03-11,3037.399
2008-03-12,3019.956
2008-03-13,3041.93
2008-03-14,2985.225
2008-03-17,2943.118
2008-03-18,3055.701
2008-03-19,2974.577
2008-03-20,3024.487
2008-03-21,3024.487
2008-03-24,3090.755
2008-03-25,3111.196
2008-03-26,3092.461
2008-03-27,3049.941
2008-03-28,3028.786
2008-03-31,3049.79
2008-04-01,3147.985
2008-04-02,3143.214
2008-04-03,3148.934
2008-04-04,3162.525
2008-04-07,3160.402
2008-04-08,3151.292
2008-04-09,3128.414
2008-04-10,3158.863
2008-04-11,3095.673
2008-04-14,3092.45
2008-04-15,3101.775
2008-04-16,3178.126
2008-04-17,3173.692
2008-04-18,3244.439
2008-04-21,3255.425
2008-04-22,3218.102
2008-04-23,3237.31
2008-04-24,3245.074
2008-04-25,3257.797
2008-04-28,3256.455
2008-04-29,3244.02
2008-04-30,3227.744
2008-05-01,3284.945
2008-05-02,3290.053
2008-05-05,3284.286
2008-05-06,3311.847
2008-05-07,3264.776
2008-05-08,3288.436
2008-05-09,3273.045
2008-05-12,3305.418
2008-05-13,3312.786
2008-05-14,3319.437
2008-05-15,3363.217
2008-05-16,3373.132
2008-05-19,3366.046
2008-05-20,3341.424
2008-05-21,3283.649
2008-05-22,3292.517
2008-05-23,3259.412
2008-05-26,3259.412
2008-05-27,3291.058
2008-05-28,3313.27
2008-05-29,3327.888
2008-05-30,3343.413
2008-06-02,3312.342
2008-06-03,3301.213
2008-06-04,3311.252
2008-06-05,3379.222
2008-06-06,3286.369
2008-06-09,3297.676
2008-06-10,3282.069
2008-06-11,3228.043
2008-06-12,3239.039
2008-06-13,3293.686
2008-06-16,3300.856
2008-06-17,3288.79
2008-06-18,3261.274
2008-06-19,3278.058
2008-06-20,3216.16
2008-06-23,3222.85
2008-06-24,3197.564
2008-06-25,3216.767
2008-06-26,3127.37
2008-06-27,3124.129
2008-06-30,3118.341
2008-07-01,3128.59
2008-07-02,3056.287
2008-07-03,3050.619
2008-07-04,3050.619
2008-07-07,3041.184
2008-07-08,3076.653
2008-07-09,3013.039
2008-07-10,3041.977
2008-07-11,3017.894
2008-07-14,3009.869
2008-07-15,2991.232
2008-07-16,3043.293
2008-07-17,3063.822
2008-07-18,3049.325
2008-07-21,3059.163
2008-07-22,3074.24
2008-07-23,3075.282
2008-07-24,3015.355
2008-07-25,3042.155
2008-07-28,2995.53
2008-07-29,3050.03
2008-07-30,3099.587
2008-07-31,3061.826
2008-08-01,3035.017
2008-08-04,2998.099
2008-08-05,3073.277
2008-08-06,3101.115
2008-08-07,3063.088
2008-08-08,3121.497
2008-08-11,3135.213
2008-08-12,3122.68
2008-08-13,3130.091
2008-08-14,3144.851
2008-08-15,3151.324
2008-08-18,3111.061
2008-08-19,3089.491
2008-08-20,3106.795
2008-08-21,3114.922
2008-08-22,3145.338
2008-08-25,3086.881
2008-08-26,3095.589
2008-08-27,3119.521
2008-08-28,3150.446
2008-08-29,3098.933
2008-09-01,3098.933
2008-09-02,3064.444
2008-09-03,3035.707
2008-09-04,2948.987
2008-09-05,2950.659
2008-09-08,2979.686
2008-09-09,2887.973
2008-09-10,2918.893
2008-09-11,2966.258
2008-09-12,2984.841
2008-09-15,2869.445
2008-09-16,2903.196
2008-09-17,2773.42
2008-09-18,2864.356
2008-09-19,2948.291
2008-09-22,2849.798
2008-09-23,2807.154
2008-09-24,2807.836
2008-09-25,2848.295
2008-09-26,2846.589
2008-09-29,2608.703
2008-09-30,2734.064
2008-10-01,2692.317
2008-10-02,2560.799
2008-10-03,2534.348
2008-10-06,2425.861
2008-10-07,2295.723
2008-10-08,2285.13
2008-10-09,2153.518
2008-10-10,2112.574
2008-10-13,2367.828
2008-10-14,2302.934
2008-10-15,2092.731
2008-10-16,2186.315
2008-10-17,2184.311
2008-10-20,2279.526
2008-10-21,2198.914
2008-10-22,2070.955
2008-10-23,2069.856
2008-10-24,2003.502
2008-10-27,1931.477
2008-10-28,2133.706
2008-10-29,2134.291
2008-10-30,2206.034
2008-10-31,2236.088
2008-11-03,2225.164
2008-11-04,2307.193
2008-11-05,2194.96
2008-11-06,2089.072
2008-11-07,2144.133
2008-11-10,2118.249
2008-11-11,2062.872
2008-11-12,1959.45
2008-11-13,2089.127
2008-11-14,1994.635
2008-11-17,1943.607
2008-11-18,1959.292
2008-11-19,1845.513
2008-11-20,1731.057
2008-11-21,1839.807
2008-11-24,1948.208
2008-11-25,1949.387
2008-11-26,2019.098
2008-11-27,2019.098
2008-11-28,2031.245
2008-12-01,1869.458
2008-12-02,1922.11
2008-12-03,1967.001
2008-12-04,1911.282
2008-12-05,1978.02
2008-12-08,2042.616
2008-12-09,2006.994
2008-12-10,2030.143
2008-12-11,1979.441
2008-12-12,1988.479
2008-12-15,1973.107
2008-12-16,2062.637
2008-12-17,2051.043
2008-12-18,2021.034
2008-12-19,2029.741
2008-12-22,1994.412
2008-12-23,1978.335
2008-12-24,1985.655
2008-12-25,1985.655
2008-12-26,1994.626
2008-12-29,1984.329
2008-12-30,2031.162
2008-12-31,2055.794
2009-01-01,2055.794
2009-01-02,2126.024
2009-01-05,2129.116
2009-01-06,2148.574
2009-01-07,2094.364
2009-01-08,2101.647
2009-01-09,2057.145
2009-01-12,2017.522
2009-01-13,2022.851
2009-01-14,1961.234
2009-01-15,1978.944
2009-01-16,1999.36
2009-01-19,1999.36
2009-01-20,1906.497
2009-01-21,1979.977
2009-01-22,1955.945
2009-01-23,1966.055
2009-01-26,1980.884
2009-01-27,1999.353
2009-01-28,2058.045
2009-01-29,2004.755
2009-01-30,1962.595
2009-02-02,1964.141
2009-02-03,2005.489
2009-02-04,2001.29
2009-02-05,2041.023
2009-02-06,2088.14
2009-02-09,2086.299
2009-02-10,2004.64
2009-02-11,2015.161
2009-02-12,2027.882
2009-02-13,2016.384
2009-02-16,2016.384
2009-02-17,1940.936
2009-02-18,1944.862
2009-02-19,1926.049
2009-02-20,1914.941
2009-02-23,1844.581
2009-02-24,1904.248
2009-02-25,1882.113
2009-02-26,1845.216
2009-02-27,1822.302
2009-03-02,1745.845
2009-03-03,1745.07
2009-03-04,1792.028
2009-03-05,1727.701
2009-03-06,1725.291
2009-03-09,1700.32
2009-03-10,1794.326
2009-03-11,1802.665
2009-03-12,1862.349
2009-03-13,1873.957
2009-03-16,1861.53
2009-03-17,1918.17
2009-03-18,1937.973
2009-03-19,1927.573
2009-03-20,1901.152
2009-03-23,2015.945
2009-03-24,1984.478
2009-03-25,1993.436
2009-03-26,2048.048
2009-03-27,2005.43
2009-03-30,1953.579
2009-03-31,1972.267
2009-04-01,1995.171
2009-04-02,2054.023
2009-04-03,2069.484
2009-04-06,2055.509
2009-04-07,2009.415
2009-04-08,2040.423
2009-04-09,2093.946
2009-04-10,2093.946
2009-04-13,2091.436
2009-04-14,2064.961
2009-04-15,2073.36
2009-04-16,2113.874
2009-04-17,2119.955
2009-04-20,2051.138
2009-04-21,2082.683
2009-04-22,2075.154
2009-04-23,2087.424
2009-04-24,2125.368
2009-04-27,2112.244
2009-04-28,2107.518
2009-04-29,2149.674
2009-04-30,2149.816
2009-05-01,2157.546
2009-05-04,2212.435
2009-05-05,2208.343
2009-05-06,2219.895
2009-05-07,2189.074
2009-05-08,2218.651
2009-05-11,2193.114
2009-05-12,2193.844
2009-05-13,2143.011
2009-05-14,2160.378
2009-05-15,2145.137
2009-05-18,2204.658
2009-05-19,2206.524
2009-05-20,2204.19
2009-05-21,2165.382
2009-05-22,2164.203
2009-05-25,2164.203
2009-05-26,2221.291
2009-05-27,2189.293
2009-05-28,2215.88
2009-05-29,2245.407
2009-06-01,2310.382
2009-06-02,2316.529
2009-06-03,2292.883
2009-06-04,2309.434
2009-06-05,2309.241
2009-06-08,2303.447
2009-06-09,2318.253
2009-06-10,2311.501
2009-06-11,2319.153
2009-06-12,2318.606
2009-06-15,2269.453
2009-06-16,2240.964
2009-06-17,2251.995
2009-06-18,2263.234
2009-06-19,2274.451
2009-06-22,2211.53
2009-06-23,2212.022
2009-06-24,2231.585
2009-06-25,2281.66
2009-06-26,2279.873
2009-06-29,2294.136
2009-06-30,2276.964
2009-07-01,2284.751
2009-07-02,2227.584
2009-07-03,2227.584
2009-07-06,2229.262
2009-07-07,2184.535
2009-07-08,2193.448
2009-07-09,2199.908
2009-07-10,2196.173
2009-07-13,2238.047
2009-07-14,2249.99
2009-07-15,2311.919
2009-07-16,2338.523
2009-07-17,2346.616
2009-07-20,2371.618
2009-07-21,2380.885
2009-07-22,2381.441
2009-07-23,2429.781
2009-07-24,2433.442
2009-07-27,2430.191
2009-07-28,2427.941
2009-07-29,2420.857
2009-07-30,2441.378
2009-07-31,2438.089
2009-08-03,2473.561
2009-08-04,2472.516
2009-08-05,2451.874
2009-08-06,2433.359
2009-08-07,2461.337
2009-08-10,2453.943
2009-08-11,2434.303
2009-08-12,2459.204
2009-08-13,2475.334
2009-08-14,2452.128
2009-08-17,2397.65
2009-08-18,2422.65
2009-08-19,2439.297
2009-08-20,2462.917
2009-08-21,2499.988
2009-08-24,2496.453
2009-08-25,2499.627
2009-08-26,2501.042
2009-08-27,2507.211
2009-08-28,2502.662
2009-08-31,2482.705
2009-09-01,2442.753
2009-09-02,2440.377
2009-09-03,2460.049
2009-09-04,2494.686
2009-09-07,2494.686
2009-09-08,2516.891
2009-09-09,2533.606
2009-09-10,2559.953
2009-09-11,2562.042
2009-09-14,2571.212
2009-09-15,2576.923
2009-09-16,2608.033
2009-09-17,2603.511
2009-09-18,2610.274
2009-09-21,2609.119
2009-09-22,2619.709
2009-09-23,2596.115
2009-09-24,2576.338
2009-09-25,2561.772
2009-09-28,2601.467
2009-09-29,2597.368
2009-09-30,2595.691
2009-10-01,2533.468
2009-10-02,2526.029
2009-10-05,2549.906
2009-10-06,2586.692
2009-10-07,2596.292
2009-10-08,2617.511
2009-10-09,2634.104
2009-10-12,2640.104
2009-10-13,2637.225
2009-10-14,2675.244
2009-10-15,2687.619
2009-10-16,2675.019
2009-10-19,2701.381
2009-10-20,2685.839
2009-10-21,2667.096
2009-10-22,2685.627
2009-10-23,2662.763
2009-10-26,2641.244
2009-10-27,2624.364
2009-10-28,2575.142
2009-10-29,2624.751
2009-10-30,2561.879
2009-11-02,2580.306
2009-11-03,2586.247
2009-11-04,2595.869
2009-11-05,2644.162
2009-11-06,2653.632
2009-11-09,2707.715
2009-11-10,2708.376
2009-11-11,2721.89
2009-11-12,2699.28
2009-11-13,2718.218
2009-11-16,2752.826
2009-11-17,2756.451
2009-11-18,2747.894
2009-11-19,2714.87
2009-11-20,2704.55
2009-11-23,2737.396
2009-11-24,2737.848
2009-11-25,2751.008
2009-11-26,2751.008
2009-11-27,2709.772
2009-11-30,2712.088
