Date,USA GROWTH Standard (Large+Mid Cap)
2009-12-01,3441.133
2009-12-02,3443.444
2009-12-03,3415.842
2009-12-04,3431.466
2009-12-07,3421.184
2009-12-08,3387.949
2009-12-09,3403.528
2009-12-10,3429.162
2009-12-11,3433.575
2009-12-14,3469.136
2009-12-15,3455.665
2009-12-16,3461.355
2009-12-17,3418.82
2009-12-18,3446.226
2009-12-21,3483.035
2009-12-22,3500.945
2009-12-23,3521.766
2009-12-24,3541.249
2009-12-25,3541.249
2009-12-28,3548.037
2009-12-29,3542.369
2009-12-30,3544.77
2009-12-31,3505.998
2010-01-01,3505.998
2010-01-04,3561.424
2010-01-05,3570.11
2010-01-06,3570.093
2010-01-07,3573.836
2010-01-08,3596.318
2010-01-11,3593.618
2010-01-12,3558.985
2010-01-13,3590.341
2010-01-14,3599.128
2010-01-15,3562.488
2010-01-18,3562.488
2010-01-19,3606.681
2010-01-20,3560.418
2010-01-21,3506.318
2010-01-22,3418.034
2010-01-25,3432.919
2010-01-26,3425.548
2010-01-27,3438.587
2010-01-28,3379.185
2010-01-29,3335.449
2010-02-01,3386.652
2010-02-02,3423.5
2010-02-03,3416.441
2010-02-04,3310.572
2010-02-05,3324.475
2010-02-08,3303.521
2010-02-09,3348.366
2010-02-10,3338.394
2010-02-11,3380.597
2010-02-12,3377.621
2010-02-15,3377.621
2010-02-16,3434.976
2010-02-17,3455.056
2010-02-18,3478.543
2010-02-19,3481.325
2010-02-22,3471.282
2010-02-23,3429.034
2010-02-24,3459.45
2010-02-25,3458.403
2010-02-26,3462.153
2010-03-01,3504.936
2010-03-02,3512.757
2010-03-03,3516.663
2010-03-04,3527.871
2010-03-05,3574.299
2010-03-08,3574.615
2010-03-09,3582.287
2010-03-10,3598.693
2010-03-11,3613.873
2010-03-12,3618.757
2010-03-15,3617.943
2010-03-16,3642.243
2010-03-17,3659.259
2010-03-18,3655.99
2010-03-19,3633.1
2010-03-22,3658.731
2010-03-23,3682.81
2010-03-24,3658.488
2010-03-25,3651.846
2010-03-26,3654.09
2010-03-29,3673.286
2010-03-30,3681.778
2010-03-31,3665.717
2010-04-01,3688.143
2010-04-02,3688.143
2010-04-05,3721.635
2010-04-06,3724.771
2010-04-07,3708.206
2010-04-08,3719.7
2010-04-09,3744.784
2010-04-12,3750.74
2010-04-13,3755.512
2010-04-14,3797.834
2010-04-15,3804.65
2010-04-16,3753.796
2010-04-19,3763.084
2010-04-20,3792.945
2010-04-21,3793.158
2010-04-22,3806.218
2010-04-23,3833.766
2010-04-26,3821.955
2010-04-27,3735.938
2010-04-28,3750.58
2010-04-29,3795.268
2010-04-30,3728.108
2010-05-03,3772.055
2010-05-04,3675.932
2010-05-05,3651.037
2010-05-06,3540.585
2010-05-07,3468.842
2010-05-10,3626.689
2010-05-11,3613.019
2010-05-12,3674.468
2010-05-13,3628.164
2010-05-14,3556.207
2010-05-17,3559.903
2010-05-18,3514.402
2010-05-19,3490.824
2010-05-20,3359.003
2010-05-21,3404.339
2010-05-24,3373.926
2010-05-25,3372.668
2010-05-26,3349.466
2010-05-27,3459.3
2010-05-28,3418.731
2010-05-31,3418.731
2010-06-01,3359.435
2010-06-02,3450.572
2010-06-03,3476.243
2010-06-04,3355.516
2010-06-07,3303.837
2010-06-08,3324.535
2010-06-09,3306.258
2010-06-10,3405.051
2010-06-11,3428.767
2010-06-14,3426.599
2010-06-15,3510.103
2010-06-16,3508.264
2010-06-17,3510.921
2010-06-18,3514.191
2010-06-21,3499.655
2010-06-22,3443.307
2010-06-23,3437.035
2010-06-24,3377.024
2010-06-25,3380.884
2010-06-28,3373.592
2010-06-29,3257.12
2010-06-30,3223.52
2010-07-01,3221.78
2010-07-02,3210.025
2010-07-05,3210.025
2010-07-06,3223.614
2010-07-07,3325.168
2010-07-08,3356.068
2010-07-09,3377.483
2010-07-12,3382.99
2010-07-13,3434.121
2010-07-14,3444.239
2010-07-15,3447.029
2010-07-16,3351.379
2010-07-19,3374.015
2010-07-20,3421.108
2010-07-21,3374.888
2010-07-22,3451.957
2010-07-23,3480.899
2010-07-26,3512.104
2010-07-27,3498.156
2010-07-28,3473.593
2010-07-29,3453.623
2010-07-30,3458.145
2010-08-02,3529.835
2010-08-03,3512.262
2010-08-04,3543.485
2010-08-05,3536.468
2010-08-06,3527.801
2010-08-09,3547.26
2010-08-10,3521.177
2010-08-11,3424.692
2010-08-12,3399.384
2010-08-13,3383.062
2010-08-16,3386.714
2010-08-17,3436.554
2010-08-18,3444.733
2010-08-19,3392.954
2010-08-20,3385.272
2010-08-23,3363.827
2010-08-24,3308.313
2010-08-25,3323.386
2010-08-26,3295.289
2010-08-27,3346.844
2010-08-30,3302.049
2010-08-31,3292.689
2010-09-01,3389.58
2010-09-02,3426.809
2010-09-03,3474.365
2010-09-06,3474.365
2010-09-07,3441.987
2010-09-08,3463.098
2010-09-09,3468.469
2010-09-10,3487.118
2010-09-13,3528.841
2010-09-14,3534.358
2010-09-15,3552.564
2010-09-16,3557.839
2010-09-17,3567.111
2010-09-20,3618.508
2010-09-21,3613.137
2010-09-22,3602.902
2010-09-23,3587.062
2010-09-24,3663.837
2010-09-27,3647.408
2010-09-28,3666.515
2010-09-29,3663.665
2010-09-30,3649.525
2010-10-01,3657.005
2010-10-04,3624.678
2010-10-05,3700.771
2010-10-06,3692.165
2010-10-07,3687.098
2010-10-08,3717.156
2010-10-11,3718.292
2010-10-12,3731.996
2010-10-13,3768.672
2010-10-14,3762.745
2010-10-15,3800.207
2010-10-18,3814.25
2010-10-19,3748.855
2010-10-20,3786.629
2010-10-21,3799.622
2010-10-22,3818.053
2010-10-25,3831.594
2010-10-26,3838.321
2010-10-27,3833.554
2010-10-28,3836.13
2010-10-29,3840.96
2010-11-01,3850.025
2010-11-02,3887.08
2010-11-03,3897.364
2010-11-04,3964.993
2010-11-05,3972.129
2010-11-08,3971.964
2010-11-09,3948.169
2010-11-10,3966.78
2010-11-11,3945.507
2010-11-12,3887.573
2010-11-15,3881.484
2010-11-16,3819.109
2010-11-17,3827.543
2010-11-18,3890.945
2010-11-19,3909.691
2010-11-22,3919.264
2010-11-23,3863.151
2010-11-24,3930.375
2010-11-25,3930.375
2010-11-26,3905.319
2010-11-29,3896.316
2010-11-30,3870.597
2010-12-01,3955.739
2010-12-02,4001.816
2010-12-03,4014.72
2010-12-06,4012.404
2010-12-07,4011.826
2010-12-08,4017.867
2010-12-09,4023.996
2010-12-10,4043.817
2010-12-13,4042.004
2010-12-14,4046.774
2010-12-15,4028.372
2010-12-16,4054.123
2010-12-17,4061.706
2010-12-20,4070.646
2010-12-21,4090.932
2010-12-22,4093.511
2010-12-23,4086.057
2010-12-24,4086.057
2010-12-27,4085.572
2010-12-28,4082.901
2010-12-29,4095.114
2010-12-30,4090.681
2010-12-31,4085.497
2011-01-03,4127.808
2011-01-04,4107.998
2011-01-05,4130.7
2011-01-06,4127.864
2011-01-07,4125.402
2011-01-10,4127.473
2011-01-11,4144.37
2011-01-12,4179.802
2011-01-13,4175.914
2011-01-14,4202.111
2011-01-17,4202.111
2011-01-18,4217.715
2011-01-19,4171.335
2011-01-20,4155.75
2011-01-21,4143.99
2011-01-24,4178.821
2011-01-25,4182.548
2011-01-26,4212.028
2011-01-27,4217.244
2011-01-28,4130.709
2011-01-31,4165.908
2011-02-01,4227.157
2011-02-02,4218.433
2011-02-03,4229.255
2011-02-04,4248.935
2011-02-07,4270.78
2011-02-08,4291.438
2011-02-09,4282.819
2011-02-10,4283.945
2011-02-11,4311.777
2011-02-14,4321.544
2011-02-15,4306.689
2011-02-16,4334.796
2011-02-17,4344.411
2011-02-18,4346.739
2011-02-21,4346.739
2011-02-22,4239.386
2011-02-23,4201.408
2011-02-24,4205.278
2011-02-25,4261.997
2011-02-28,4273.634
2011-03-01,4203.934
2011-03-02,4217.466
2011-03-03,4293.68
2011-03-04,4266.806
2011-03-07,4222.011
2011-03-08,4253.747
2011-03-09,4241.935
2011-03-10,4165.492
2011-03-11,4196.982
2011-03-14,4175.506
2011-03-15,4131.072
2011-03-16,4051.4
2011-03-17,4099.242
2011-03-18,4106.122
2011-03-21,4175.153
2011-03-22,4160.781
2011-03-23,4180.486
2011-03-24,4230.607
2011-03-25,4243.035
2011-03-28,4230.379
2011-03-29,4268.13
2011-03-30,4292.403
2011-03-31,4289.498
2011-04-01,4310.994
2011-04-04,4311.23
2011-04-05,4309.507
2011-04-06,4312.993
2011-04-07,4307.978
2011-04-08,4286.852
2011-04-11,4275.992
2011-04-12,4244.85
2011-04-13,4261.872
2011-04-14,4260.872
2011-04-15,4272.068
2011-04-18,4231.259
2011-04-19,4255.886
2011-04-20,4323.039
2011-04-21,4354.969
2011-04-22,4354.969
2011-04-25,4345.259
2011-04-26,4378.762
2011-04-27,4403.547
2011-04-28,4415.295
2011-04-29,4422.549
2011-05-02,4416.303
2011-05-03,4393.464
2011-05-04,4364.159
2011-05-05,4334.895
2011-05-06,4354.391
2011-05-09,4382.171
2011-05-10,4418.349
2011-05-11,4371.916
2011-05-12,4397.278
2011-05-13,4358.805
2011-05-16,4319.794
2011-05-17,4314.07
2011-05-18,4357.209
2011-05-19,4370.572
2011-05-20,4344.624
2011-05-23,4289.537
2011-05-24,4282.71
2011-05-25,4302.954
2011-05-26,4330.27
2011-05-27,4346.525
2011-05-30,4346.525
2011-05-31,4393.504
2011-06-01,4297.611
2011-06-02,4296.997
2011-06-03,4250.553
2011-06-06,4205.732
2011-06-07,4203.499
2011-06-08,4180.794
2011-06-09,4207.437
2011-06-10,4140.208
2011-06-13,4131.558
2011-06-14,4193.046
2011-06-15,4122.118
2011-06-16,4115.675
2011-06-17,4120.016
2011-06-20,4145.524
2011-06-21,4215.394
2011-06-22,4190.168
2011-06-23,4193.672
2011-06-24,4143.027
2011-06-27,4183.483
2011-06-28,4253.006
2011-06-29,4285.57
2011-06-30,4331.89
2011-07-01,4395.68
2011-07-04,4395.68
2011-07-05,4404.795
2011-07-06,4419.846
2011-07-07,4470.751
2011-07-08,4443.597
2011-07-11,4359.008
2011-07-12,4335.785
2011-07-13,4352.666
2011-07-14,4313.714
2011-07-15,4360.495
2011-07-18,4329.459
2011-07-19,4418.966
2011-07-20,4407.59
2011-07-21,4455.194
2011-07-22,4471.853
2011-07-25,4450.624
2011-07-26,4433.789
2011-07-27,4333.686
2011-07-28,4330.567
2011-07-29,4309.543
2011-08-01,4288.142
2011-08-02,4172.491
2011-08-03,4203.918
2011-08-04,3992.082
2011-08-05,3984.875
2011-08-08,3725.808
2011-08-09,3904.65
2011-08-10,3750.359
2011-08-11,3920.989
2011-08-12,3958.23
2011-08-15,4028.509
2011-08-16,3989.14
2011-08-17,3980.262
2011-08-18,3784.411
2011-08-19,3720.993
2011-08-22,3727.887
2011-08-23,3870.381
2011-08-24,3914.446
2011-08-25,3846.576
2011-08-26,3927.648
2011-08-29,4035.89
2011-08-30,4055.349
2011-08-31,4071.159
2011-09-01,4027.064
2011-09-02,3928.199
2011-09-05,3928.199
2011-09-06,3912.754
2011-09-07,4021.471
2011-09-08,3984.385
2011-09-09,3875.889
2011-09-12,3901.77
2011-09-13,3945.505
2011-09-14,4007.241
2011-09-15,4070.877
2011-09-16,4094.965
2011-09-19,4071.417
2011-09-20,4057.06
2011-09-21,3950.327
2011-09-22,3817.046
2011-09-23,3839.432
2011-09-26,3916.264
2011-09-27,3958.266
2011-09-28,3872.237
2011-09-29,3869.467
2011-09-30,3765.254
2011-10-03,3662.079
2011-10-04,3747.938
2011-10-05,3825.754
2011-10-06,3902.026
2011-10-07,3873.437
2011-10-10,4004.875
2011-10-11,4016.477
2011-10-12,4045.999
2011-10-13,4054.082
2011-10-14,4136.382
2011-10-17,4056.289
2011-10-18,4123.836
2011-10-19,4054.987
2011-10-20,4062.834
2011-10-21,4144.443
2011-10-24,4213.223
2011-10-25,4127.818
2011-10-26,4154.658
2011-10-27,4293.185
2011-10-28,4305.567
2011-10-31,4211.052
2011-11-01,4102.458
2011-11-02,4165.163
2011-11-03,4248.307
2011-11-04,4231.892
2011-11-07,4252.235
2011-11-08,4300.773
2011-11-09,4143.989
2011-11-10,4168.566
2011-11-11,4252.791
2011-11-14,4222.295
2011-11-15,4252.154
2011-11-16,4187.013
2011-11-17,4103.873
2011-11-18,4094.134
2011-11-21,4021.209
2011-11-22,4016.939
2011-11-23,3929.88
2011-11-24,3929.88
2011-11-25,3914.297
2011-11-28,4039.787
2011-11-29,4041.932
2011-11-30,4204.958
2011-12-01,4208.309
2011-12-02,4202.482
2011-12-05,4241.095
2011-12-06,4234.525
2011-12-07,4230.225
2011-12-08,4153.573
2011-12-09,4221.659
2011-12-12,4166.547
2011-12-13,4118.815
2011-12-14,4056.641
2011-12-15,4062.04
2011-12-16,4078.751
2011-12-19,4037.049
2011-12-20,4159.796
2011-12-21,4143.07
2011-12-22,4165.536
2011-12-23,4203.082
2011-12-26,4203.082
2011-12-27,4209.995
2011-12-28,4156.681
2011-12-29,4197.394
2011-12-30,4182.994
2012-01-02,4182.994
2012-01-03,4245.699
2012-01-04,4250.988
2012-01-05,4264.01
2012-01-06,4261.031
2012-01-09,4263.565
2012-01-10,4301.7
2012-01-11,4299.66
2012-01-12,4313.792
2012-01-13,4294.362
2012-01-16,4294.362
2012-01-17,4320.373
2012-01-18,4371.516
2012-01-19,4400.286
2012-01-20,4389.927
2012-01-23,4396.727
2012-01-24,4401.86
2012-01-25,4463.156
2012-01-26,4440.797
2012-01-27,4442.187
2012-01-30,4439.151
2012-01-31,4443.714
2012-02-01,4480.999
2012-02-02,4492.22
2012-02-03,4557.423
2012-02-06,4556.958
2012-02-07,4563.466
2012-02-08,4571.766
2012-02-09,4590.113
2012-02-10,4561.447
2012-02-13,4595.106
2012-02-14,4600.689
2012-02-15,4576.104
2012-02-16,4622.495
2012-02-17,4621.653
2012-02-20,4621.653
2012-02-21,4623.431
2012-02-22,4619.708
2012-02-23,4643.442
2012-02-24,4657.174
2012-02-27,4658.289
2012-02-28,4677.838
2012-02-29,4657.9
2012-03-01,4688.837
2012-03-02,4674.242
2012-03-05,4647.384
2012-03-06,4579.288
2012-03-07,4613.095
2012-03-08,4668.149
2012-03-09,4686.535
2012-03-12,4678.889
2012-03-13,4757.392
2012-03-14,4759.498
2012-03-15,4782.307
2012-03-16,4787.71
2012-03-19,4814.422
2012-03-20,4796.097
2012-03-21,4794.269
2012-03-22,4765.601
2012-03-23,4775.688
2012-03-26,4844.694
2012-03-27,4836.094
2012-03-28,4811.201
2012-03-29,4805.449
2012-03-30,4817.054
2012-04-02,4862.258
2012-04-03,4856.355
2012-04-04,4801.095
2012-04-05,4813.423
2012-04-06,4813.423
2012-04-09,4763.971
2012-04-10,4681.615
2012-04-11,4715.704
2012-04-12,4781.514
2012-04-13,4728.046
2012-04-16,4697.901
2012-04-17,4780.565
2012-04-18,4767.023
2012-04-19,4728.718
2012-04-20,4729.451
2012-04-23,4683.767
2012-04-24,4678.833
2012-04-25,4771.819
2012-04-26,4803.89
2012-04-27,4828.002
2012-04-30,4804.378
2012-05-01,4818.308
2012-05-02,4820.596
2012-05-03,4777.303
2012-05-04,4687.575
2012-05-07,4688.279
2012-05-08,4667.477
2012-05-09,4643.308
2012-05-10,4640.96
2012-05-11,4633.936
2012-05-14,4582.738
2012-05-15,4562.126
2012-05-16,4541.91
2012-05-17,4455.947
2012-05-18,4418.964
2012-05-21,4522.573
2012-05-22,4519.425
2012-05-23,4541.661
2012-05-24,4535.935
2012-05-25,4524.939
2012-05-28,4524.939
2012-05-29,4580.735
2012-05-30,4518.636
2012-05-31,4495.519
2012-06-01,4371.385
2012-06-04,4382.075
2012-06-05,4406.401
2012-06-06,4507.093
2012-06-07,4496.879
2012-06-08,4532.852
2012-06-11,4467.113
2012-06-12,4519.012
2012-06-13,4475.535
2012-06-14,4513.92
2012-06-15,4565.859
2012-06-18,4592.126
2012-06-19,4638.022
2012-06-20,4628.67
2012-06-21,4514.083
2012-06-22,4551.361
2012-06-25,4477.528
2012-06-26,4500.075
2012-06-27,4531.732
2012-06-28,4508.648
2012-06-29,4635.288
2012-07-02,4650.621
2012-07-03,4691.126
2012-07-04,4691.126
2012-07-05,4686.017
2012-07-06,4633.588
2012-07-09,4626.014
2012-07-10,4584.217
2012-07-11,4568.372
2012-07-12,4544.35
2012-07-13,4613.827
2012-07-16,4599.241
2012-07-17,4625.981
2012-07-18,4665.197
2012-07-19,4702.322
2012-07-20,4647.697
2012-07-23,4602.31
2012-07-24,4559.189
2012-07-25,4553.128
2012-07-26,4631.194
2012-07-27,4727.689
2012-07-30,4725.055
2012-07-31,4702.384
2012-08-01,4681.854
2012-08-02,4660.477
2012-08-03,4750.987
2012-08-06,4768.027
2012-08-07,4799.982
2012-08-08,4796.692
2012-08-09,4802.079
2012-08-10,4809.501
2012-08-13,4810.576
2012-08-14,4812.861
2012-08-15,4826.981
2012-08-16,4870.659
2012-08-17,4889.176
2012-08-20,4886.274
2012-08-21,4867.762
2012-08-22,4877.896
2012-08-23,4840.01
2012-08-24,4870.388
2012-08-27,4871.412
2012-08-28,4867.382
2012-08-29,4872.936
2012-08-30,4830.651
2012-08-31,4859.142
2012-09-03,4859.142
2012-09-04,4856.889
2012-09-05,4848.357
2012-09-06,4947.533
2012-09-07,4967.666
2012-09-10,4929.705
2012-09-11,4941.526
2012-09-12,4956.351
2012-09-13,5032.004
2012-09-14,5063.21
2012-09-17,5054.739
2012-09-18,5048.349
2012-09-19,5058.65
2012-09-20,5044.977
2012-09-21,5042.986
2012-09-24,5020.795
2012-09-25,4959.606
2012-09-26,4927.375
2012-09-27,4986.348
2012-09-28,4963.004
2012-10-01,4971.115
2012-10-02,4974.292
2012-10-03,4998.74
2012-10-04,5025.879
2012-10-05,5017.094
2012-10-08,4991.405
2012-10-09,4929.448
2012-10-10,4905.413
2012-10-11,4904.448
2012-10-12,4904.465
2012-10-15,4941.724
2012-10-16,4999.032
2012-10-17,4997.824
2012-10-18,4964.226
2012-10-19,4871.896
2012-10-22,4883.852
2012-10-23,4820.549
2012-10-24,4803.84
2012-10-25,4807.088
2012-10-26,4810.95
2012-10-29,4810.95
2012-10-30,4810.95
2012-10-31,4811.807
2012-11-01,4872.844
2012-11-02,4825.47
2012-11-05,4844.297
2012-11-06,4876.33
2012-11-07,4779.952
2012-11-08,4712.506
2012-11-09,4727.504
2012-11-12,4731.811
2012-11-13,4719.828
2012-11-14,4656.954
2012-11-15,4650.098
2012-11-16,4675.313
2012-11-19,4782.664
2012-11-20,4787.747
2012-11-21,4798.958
2012-11-22,4798.958
2012-11-23,4865.048
2012-11-26,4860.396
2012-11-27,4840.866
2012-11-28,4879.338
2012-11-29,4908.419
2012-11-30,4906.96
2012-12-03,4884.277
2012-12-04,4873.259
2012-12-05,4854.801
2012-12-06,4875.673
2012-12-07,4880.472
2012-12-10,4881.535
2012-12-11,4914.07
2012-12-12,4906.23
2012-12-13,4876.166
2012-12-14,4848.735
2012-12-17,4906.041
2012-12-18,4963.526
2012-12-19,4930.331
2012-12-20,4949.433
2012-12-21,4909.947
2012-12-24,4902.715
2012-12-25,4902.715
2012-12-26,4863.968
2012-12-27,4865.766
2012-12-28,4815.533
2012-12-31,4906.521
2013-01-01,4906.521
2013-01-02,5032.438
2013-01-03,5021.244
2013-01-04,5035.77
2013-01-07,5025.892
2013-01-08,5015.296
2013-01-09,5034.03
2013-01-10,5063.891
2013-01-11,5067.415
2013-01-14,5052.567
2013-01-15,5051.476
2013-01-16,5055.642
2013-01-17,5086.475
2013-01-18,5103.897
2013-01-21,5103.897
2013-01-22,5120.145
2013-01-23,5137.424
2013-01-24,5119.639
2013-01-25,5144.798
2013-01-28,5136.698
2013-01-29,5145.375
2013-01-30,5127.72
2013-01-31,5117.879
2013-02-01,5167.979
2013-02-04,5102.274
2013-02-05,5161.852
2013-02-06,5159.44
2013-02-07,5161.756
2013-02-08,5201.391
2013-02-11,5188.969
2013-02-12,5180.746
2013-02-13,5185.067
2013-02-14,5191.278
2013-02-15,5189.886
2013-02-18,5189.886
2013-02-19,5216.959
2013-02-20,5147.804
2013-02-21,5113.446
2013-02-22,5161.763
2013-02-25,5076.403
2013-02-26,5108.499
2013-02-27,5170.69
2013-02-28,5167.991
2013-03-01,5180.313
2013-03-04,5202.149
2013-03-05,5258.649
2013-03-06,5256.118
2013-03-07,5266.052
2013-03-08,5290.834
2013-03-11,5306.833
2013-03-12,5288.918
2013-03-13,5299.338
2013-03-14,5325.7
2013-03-15,5311.339
2013-03-18,5284.289
2013-03-19,5268.613
2013-03-20,5307.147
2013-03-21,5261.809
2013-03-22,5303.831
2013-03-25,5287.871
2013-03-26,5330.343
2013-03-27,5332.744
2013-03-28,5357.28
2013-03-29,5357.28
2013-04-01,5320.781
2013-04-02,5352.792
2013-04-03,5300.223
2013-04-04,5314.43
2013-04-05,5285.491
2013-04-08,5324.326
2013-04-09,5334.683
2013-04-10,5404.907
2013-04-11,5432.426
2013-04-12,5422.15
2013-04-15,5286.88
2013-04-16,5372.32
2013-04-17,5290.407
2013-04-18,5234.92
2013-04-19,5274.454
2013-04-22,5301.756
2013-04-23,5351.559
2013-04-24,5347.416
2013-04-25,5376.832
2013-04-26,5363.594
2013-04-29,5402.867
2013-04-30,5428.328
2013-05-01,5387.878
2013-05-02,5445.305
2013-05-03,5505.828
2013-05-06,5517.411
2013-05-07,5542.01
2013-05-08,5572.265
2013-05-09,5562.097
2013-05-10,5593.748
2013-05-13,5589.805
2013-05-14,5637.742
2013-05-15,5657.239
2013-05-16,5622.445
2013-05-17,5678.031
2013-05-20,5668.069
2013-05-21,5678.409
2013-05-22,5621.668
2013-05-23,5604.526
2013-05-24,5601.369
2013-05-27,5601.369
2013-05-28,5633.558
2013-05-29,5585.738
2013-05-30,5608.268
2013-05-31,5535.22
2013-06-03,5551.953
2013-06-04,5516.988
2013-06-05,5438.863
2013-06-06,5486.255
2013-06-07,5563.492
2013-06-10,5557.9
2013-06-11,5500.256
2013-06-12,5447.332
2013-06-13,5528.077
2013-06-14,5503.375
2013-06-17,5542.533
2013-06-18,5590.457
2013-06-19,5518.499
2013-06-20,5376.834
2013-06-21,5375.116
2013-06-24,5312.309
2013-06-25,5358.445
2013-06-26,5411.925
2013-06-27,5444.254
2013-06-28,5428.036
2013-07-01,5472.729
2013-07-02,5473.234
2013-07-03,5485.441
2013-07-04,5485.441
2013-07-05,5538.45
2013-07-08,5563.067
2013-07-09,5600.335
2013-07-10,5607.262
2013-07-11,5687.963
2013-07-12,5708.119
2013-07-15,5710.81
2013-07-16,5691.276
2013-07-17,5710.534
2013-07-18,5736.264
2013-07-19,5746.868
2013-07-22,5754.457
2013-07-23,5733.283
2013-07-24,5723.105
2013-07-25,5754.099
2013-07-26,5757.914
2013-07-29,5733.71
2013-07-30,5750.065
2013-07-31,5750.511
2013-08-01,5835.882
2013-08-02,5851.321
2013-08-05,5854.281
2013-08-06,5815.903
2013-08-07,5789.015
2013-08-08,5812.452
2013-08-09,5792.591
2013-08-12,5790.171
2013-08-13,5814.717
2013-08-14,5782.165
2013-08-15,5700.488
2013-08-16,5689.578
2013-08-19,5667.089
2013-08-20,5693.189
2013-08-21,5669.876
2013-08-22,5723.842
2013-08-23,5733.241
2013-08-26,5728.231
2013-08-27,5631.219
2013-08-28,5650.458
2013-08-29,5672.682
2013-08-30,5646.346
2013-09-02,5646.346
2013-09-03,5689.924
2013-09-04,5741.697
2013-09-05,5753.187
2013-09-06,5757.457
2013-09-09,5821.381
2013-09-10,5858.429
2013-09-11,5875.462
2013-09-12,5863.686
2013-09-13,5871.262
2013-09-16,5892.318
2013-09-17,5922.724
2013-09-18,5999.955
2013-09-19,6000.609
2013-09-20,5965.627
2013-09-23,5939.38
2013-09-24,5932.426
2013-09-25,5908.69
2013-09-26,5948.198
2013-09-27,5927.003
2013-09-30,5893.716
2013-10-01,5951.005
2013-10-02,5943.2
2013-10-03,5885.158
2013-10-04,5930.591
2013-10-07,5875.907
2013-10-08,5786.835
2013-10-09,5779.828
2013-10-10,5908.14
2013-10-11,5946.453
2013-10-14,5975.979
2013-10-15,5936.941
2013-10-16,6020.48
2013-10-17,6050.216
2013-10-18,6107.151
2013-10-21,6104.214
2013-10-22,6135.868
2013-10-23,6109.432
2013-10-24,6143.932
2013-10-25,6159.377
2013-10-28,6160.654
2013-10-29,6190.875
2013-10-30,6159.273
2013-10-31,6140.257
2013-11-01,6155.56
2013-11-04,6169.507
2013-11-05,6154.818
2013-11-06,6161.698
2013-11-07,6069.166
2013-11-08,6147.253
2013-11-11,6153.382
2013-11-12,6147.605
2013-11-13,6209.711
2013-11-14,6244.173
2013-11-15,6271.887
2013-11-18,6232.022
2013-11-19,6213.839
2013-11-20,6189.642
2013-11-21,6246.27
2013-11-22,6284.376
2013-11-25,6276.598
2013-11-26,6300.836
2013-11-27,6321.938
2013-11-28,6321.938
2013-11-29,6327.643
2013-12-02,6308.232
2013-12-03,6290.115
2013-12-04,6280.774
2013-12-05,6274.134
2013-12-06,6327.842
2013-12-09,6337.049
2013-12-10,6323.168
2013-12-11,6257.4
2013-12-12,6242.421
2013-12-13,6248.841
2013-12-16,6285.76
2013-12-17,6272.11
2013-12-18,6367.771
2013-12-19,6360.772
2013-12-20,6404.57
2013-12-23,6451.519
2013-12-24,6463.993
2013-12-25,6463.993
2013-12-26,6490.669
2013-12-27,6481.69
2013-12-30,6482.993
2013-12-31,6515.988
2014-01-01,6515.988
2014-01-02,6464.23
2014-01-03,6450.782
2014-01-06,6426.032
2014-01-07,6472.363
2014-01-08,6486.089
2014-01-09,6485.667
2014-01-10,6502.401
2014-01-13,6408.809
2014-01-14,6495.751
2014-01-15,6526.902
2014-01-16,6518.296
2014-01-17,6497.634
2014-01-20,6497.634
2014-01-21,6528.078
2014-01-22,6543.718
2014-01-23,6490.227
2014-01-24,6339.996
2014-01-27,6299.199
2014-01-28,6334.646
2014-01-29,6252.282
2014-01-30,6344.195
2014-01-31,6306.548
2014-02-03,6160.542
2014-02-04,6223.251
2014-02-05,6213.832
2014-02-06,6297.687
2014-02-07,6395.228
2014-02-10,6409.518
2014-02-11,6475.301
2014-02-12,6483.265
2014-02-13,6529.926
2014-02-14,6550.439
2014-02-17,6550.439
2014-02-18,6574.805
2014-02-19,6527.297
2014-02-20,6563.424
2014-02-21,6553.281
2014-02-24,6600.07
2014-02-25,6597.739
2014-02-26,6601.316
2014-02-27,6640.224
2014-02-28,6645.539
2014-03-03,6597.15
2014-03-04,6701.277
2014-03-05,6707.355
2014-03-06,6714.148
2014-03-07,6705.132
2014-03-10,6701.166
2014-03-11,6670.942
2014-03-12,6674.676
2014-03-13,6585.133
2014-03-14,6563.572
2014-03-17,6627.359
2014-03-18,6676.238
2014-03-19,6633.513
2014-03-20,6658.213
2014-03-21,6618.744
2014-03-24,6560.971
2014-03-25,6571.851
2014-03-26,6510.262
2014-03-27,6492.256
2014-03-28,6510.987
2014-03-31,6558.798
2014-04-01,6630.185
2014-04-02,6650.421
2014-04-03,6626.622
2014-04-04,6511.605
2014-04-07,6424.527
2014-04-08,6458.332
2014-04-09,6550.912
2014-04-10,6389.489
2014-04-11,6314.798
2014-04-14,6371.339
2014-04-15,6412.502
2014-04-16,6489.636
2014-04-17,6499.996
2014-04-18,6499.996
2014-04-21,6531.521
2014-04-22,6575.468
2014-04-23,6547.836
2014-04-24,6571.731
2014-04-25,6491.253
2014-04-28,6492.191
2014-04-29,6535.678
2014-04-30,6558.424
2014-05-01,6574.371
2014-05-02,6575.043
2014-05-05,6601.231
2014-05-06,6532.552
2014-05-07,6545.635
2014-05-08,6534.006
2014-05-09,6558.686
2014-05-12,6637.147
2014-05-13,6635.407
2014-05-14,6599.273
2014-05-15,6536.193
2014-05-16,6570.577
