Date,PORTUGAL SMID CAP SMID (Small+Mid Cap)
2010-09-16,505.114
2010-09-17,499.263
2010-09-20,499.978
2010-09-21,503.994
2010-09-22,510.551
2010-09-23,507.219
2010-09-24,516.41
2010-09-27,519.902
2010-09-28,521.881
2010-09-29,523.828
2010-09-30,526.847
2010-10-01,531.748
2010-10-04,526.141
2010-10-05,540.758
2010-10-06,547.827
2010-10-07,551.353
2010-10-08,551.221
2010-10-11,548.881
2010-10-12,541.052
2010-10-13,551.579
2010-10-14,556.491
2010-10-15,559.421
2010-10-18,562.489
2010-10-19,560.083
2010-10-20,564.744
2010-10-21,571.292
2010-10-22,569.243
2010-10-25,574.346
2010-10-26,573.154
2010-10-27,559.041
2010-10-28,573.556
2010-10-29,575.245
2010-11-01,579.769
2010-11-02,581.347
2010-11-03,571.828
2010-11-04,583.203
2010-11-05,568.46
2010-11-08,560.894
2010-11-09,561.167
2010-11-10,546.874
2010-11-11,536.598
2010-11-12,542.594
2010-11-15,543.603
2010-11-16,538.644
2010-11-17,544.839
2010-11-18,553.437
2010-11-19,553.02
2010-11-22,541.971
2010-11-23,522.993
2010-11-24,522.637
2010-11-25,522.335
2010-11-26,512.682
2010-11-29,492.464
2010-11-30,477.919
2010-12-01,500.704
2010-12-02,515.387
2010-12-03,528.611
2010-12-06,525.138
2010-12-07,533.992
2010-12-08,536.969
2010-12-09,535.504
2010-12-10,538.632
2010-12-13,549.218
2010-12-14,547.393
2010-12-15,541.749
2010-12-16,531.136
2010-12-17,525.666
2010-12-20,525.702
2010-12-21,528.862
2010-12-22,529.626
2010-12-23,526.842
2010-12-24,528.897
2010-12-27,523.803
2010-12-28,520.941
2010-12-29,520.325
2010-12-30,520.953
2010-12-31,523.335
2011-01-03,527.741
2011-01-04,532.142
2011-01-05,522.243
2011-01-06,510.663
2011-01-07,491.514
2011-01-10,474.742
2011-01-11,488.049
2011-01-12,510.387
2011-01-13,520.355
2011-01-14,513.154
2011-01-17,510.827
2011-01-18,522.079
2011-01-19,526.407
2011-01-20,529.185
2011-01-21,535.428
2011-01-24,539.622
2011-01-25,530.688
2011-01-26,532.716
2011-01-27,535.924
2011-01-28,531.927
2011-01-31,539.035
2011-02-01,548.433
2011-02-02,548.915
2011-02-03,537.4
2011-02-04,537.885
2011-02-07,541.674
2011-02-08,556.021
2011-02-09,562.744
2011-02-10,547.598
2011-02-11,544.59
2011-02-14,544.491
2011-02-15,551.182
2011-02-16,557.413
2011-02-17,561.997
2011-02-18,556.291
2011-02-21,545.165
2011-02-22,546.978
2011-02-23,554.784
2011-02-24,557.315
2011-02-25,558.915
2011-02-28,565.818
2011-03-01,562.782
2011-03-02,563.672
2011-03-03,563.475
2011-03-04,565.33
2011-03-07,565.004
2011-03-08,564.417
2011-03-09,562.806
2011-03-10,554.48
2011-03-11,555.919
2011-03-14,571.789
2011-03-15,566.166
2011-03-16,556.122
2011-03-17,559.17
2011-03-18,571.199
2011-03-21,576.919
2011-03-22,568.127
2011-03-23,559.476
2011-03-24,569.672
2011-03-25,565.997
2011-03-28,563.758
2011-03-29,559.392
2011-03-30,562.815
2011-03-31,558.168
2011-04-01,562.069
2011-04-04,564.583
2011-04-05,556.68
2011-04-06,568.261
2011-04-07,573.629
2011-04-08,579.051
2011-04-11,580.216
2011-04-12,573.752
2011-04-13,578.945
2011-04-14,567.526
2011-04-15,562.146
2011-04-18,539.767
2011-04-19,549.159
2011-04-20,554.825
2011-04-21,559.141
2011-04-22,559.141
2011-04-25,558.738
2011-04-26,560.531
2011-04-27,565.823
2011-04-28,576.028
2011-04-29,576.394
2011-05-02,583.658
2011-05-03,581.007
2011-05-04,585.888
2011-05-05,588.917
2011-05-06,591.536
2011-05-09,577.97
2011-05-10,583.744
2011-05-11,581.162
2011-05-12,578.085
2011-05-13,577.087
2011-05-16,578.052
2011-05-17,572.832
2011-05-18,574.498
2011-05-19,577.257
2011-05-20,568.981
2011-05-23,558.887
2011-05-24,561.133
2011-05-25,564.722
2011-05-26,559.91
2011-05-27,565.491
2011-05-30,560.455
2011-05-31,567.623
2011-06-01,559.19
2011-06-02,566.99
2011-06-03,583.146
2011-06-06,573.753
2011-06-07,577.673
2011-06-08,565.95
2011-06-09,561.788
2011-06-10,547.41
2011-06-13,546.415
2011-06-14,553.676
2011-06-15,536.048
2011-06-16,527.338
2011-06-17,542.334
2011-06-20,530.441
2011-06-21,537.086
2011-06-22,533.12
2011-06-23,513.887
2011-06-24,514.485
2011-06-27,516.149
2011-06-28,517.221
2011-06-29,530.628
2011-06-30,547.804
2011-07-01,548.042
2011-07-04,555.538
2011-07-05,550.096
2011-07-06,526.392
2011-07-07,538.919
2011-07-08,528.661
2011-07-11,494.655
2011-07-12,504.824
2011-07-13,512.096
2011-07-14,502.327
2011-07-15,495.777
2011-07-18,478.26
2011-07-19,490.666
2011-07-20,502.629
2011-07-21,523.401
2011-07-22,530.509
2011-07-25,523.506
2011-07-26,529.011
2011-07-27,509.393
2011-07-28,514.122
2011-07-29,515.759
2011-08-01,496.46
2011-08-02,486.558
2011-08-03,483.364
2011-08-04,465.049
2011-08-05,459.128
2011-08-08,442.75
2011-08-09,447.88
2011-08-10,438.855
2011-08-11,451.332
2011-08-12,460.542
2011-08-15,476.095
2011-08-16,466.016
2011-08-17,471.933
2011-08-18,452.541
2011-08-19,454.102
2011-08-22,454.214
2011-08-23,453.593
2011-08-24,455.394
2011-08-25,452.927
2011-08-26,450.438
2011-08-29,465.794
2011-08-30,463.865
2011-08-31,468.833
2011-09-01,464.934
2011-09-02,459.209
2011-09-05,443.957
2011-09-06,430.939
2011-09-07,436.238
2011-09-08,441.065
2011-09-09,418.68
2011-09-12,396.154
2011-09-13,396.959
2011-09-14,401.183
2011-09-15,419.651
2011-09-16,417.561
2011-09-19,402.189
2011-09-20,410.752
2011-09-21,411.163
2011-09-22,385.672
2011-09-23,381.967
2011-09-26,380.425
2011-09-27,396.744
2011-09-28,396.645
2011-09-29,403.652
2011-09-30,392.628
2011-10-03,378.489
2011-10-04,366.089
2011-10-05,378.533
2011-10-06,384.774
2011-10-07,393.158
2011-10-10,407.365
2011-10-11,401.612
2011-10-12,416.248
2011-10-13,406.831
2011-10-14,414.804
2011-10-17,409.379
2011-10-18,403.316
2011-10-19,405.787
2011-10-20,394.679
2011-10-21,407.79
2011-10-24,404.118
2011-10-25,395.793
2011-10-26,393.529
2011-10-27,415.663
2011-10-28,413.466
2011-10-31,402.684
2011-11-01,376.553
2011-11-02,378.431
2011-11-03,388.023
2011-11-04,385.197
2011-11-07,386.062
2011-11-08,386.901
2011-11-09,373.19
2011-11-10,371.038
2011-11-11,378.682
2011-11-14,372.249
2011-11-15,368.067
2011-11-16,368.11
2011-11-17,366.829
2011-11-18,368.783
2011-11-21,360.448
2011-11-22,357.667
2011-11-23,354.44
2011-11-24,349.903
2011-11-25,347.292
2011-11-28,361.876
2011-11-29,363.286
2011-11-30,376.694
2011-12-01,374.349
2011-12-02,380.642
2011-12-05,391.253
2011-12-06,383.137
2011-12-07,382.173
2011-12-08,372.098
2011-12-09,378.36
2011-12-12,363.995
2011-12-13,352.331
2011-12-14,344.33
2011-12-15,347.553
2011-12-16,352.02
2011-12-19,352.309
2011-12-20,357.894
2011-12-21,352.196
2011-12-22,353.114
2011-12-23,359.286
2011-12-26,359.286
2011-12-27,365.131
2011-12-28,364.739
2011-12-29,363.868
2011-12-30,370.132
2012-01-02,375.322
2012-01-03,380.755
2012-01-04,365.645
2012-01-05,356.789
2012-01-06,359.571
2012-01-09,358.072
2012-01-10,357.769
2012-01-11,354.238
2012-01-12,358.178
2012-01-13,351.97
2012-01-16,349.907
2012-01-17,351.584
2012-01-18,352.701
2012-01-19,358.958
2012-01-20,360.584
2012-01-23,363.017
2012-01-24,359.58
2012-01-25,355.89
2012-01-26,363.26
2012-01-27,360.772
2012-01-30,349.922
2012-01-31,351.488
2012-02-01,354.196
2012-02-02,356.556
2012-02-03,364.198
2012-02-06,364.743
2012-02-07,378.018
2012-02-08,388.782
2012-02-09,390.033
2012-02-10,382.413
2012-02-13,386.575
2012-02-14,383.257
2012-02-15,383.329
2012-02-16,376.568
2012-02-17,382.632
2012-02-20,386.901
2012-02-21,385.241
2012-02-22,381.956
2012-02-23,375.156
2012-02-24,382.568
2012-02-27,380.144
2012-02-28,385.384
2012-02-29,382.452
2012-03-01,381.86
2012-03-02,377.73
2012-03-05,379.101
2012-03-06,366.251
2012-03-07,367.758
2012-03-08,372.397
2012-03-09,372.829
2012-03-12,368.878
2012-03-13,374.461
2012-03-14,369.558
2012-03-15,368.829
2012-03-16,371.78
2012-03-19,376.167
2012-03-20,378.147
2012-03-21,379.188
2012-03-22,376.74
2012-03-23,380.202
2012-03-26,385.452
2012-03-27,385.504
2012-03-28,382.215
2012-03-29,378.827
2012-03-30,384.364
2012-04-02,384.166
2012-04-03,382.078
2012-04-04,368.791
2012-04-05,368.357
2012-04-06,368.357
2012-04-09,368.569
2012-04-10,364.363
2012-04-11,364.777
2012-04-12,364.846
2012-04-13,360.385
2012-04-16,356.085
2012-04-17,362.983
2012-04-18,359.512
2012-04-19,360.396
2012-04-20,361.45
2012-04-23,354.441
2012-04-24,357.114
2012-04-25,360.168
2012-04-26,355.491
2012-04-27,358.651
2012-04-30,362.034
2012-05-01,361.746
2012-05-02,355.911
2012-05-03,356.345
2012-05-04,355.549
2012-05-07,356.86
2012-05-08,360.394
2012-05-09,355.483
2012-05-10,356.125
2012-05-11,356.733
2012-05-14,348.845
2012-05-15,340.247
2012-05-16,331.523
2012-05-17,322.799
2012-05-18,324.083
2012-05-21,325.761
2012-05-22,329.238
2012-05-23,318.49
2012-05-24,318.849
2012-05-25,322.198
2012-05-28,319.919
2012-05-29,316.0
2012-05-30,310.23
2012-05-31,310.042
2012-06-01,307.458
2012-06-04,311.421
2012-06-05,315.547
2012-06-06,318.278
2012-06-07,317.758
2012-06-08,316.769
2012-06-11,317.397
2012-06-12,314.415
2012-06-13,314.693
2012-06-14,319.236
2012-06-15,325.517
2012-06-18,324.351
2012-06-19,329.688
2012-06-20,331.239
2012-06-21,327.329
2012-06-22,328.152
2012-06-25,315.568
2012-06-26,307.525
2012-06-27,312.386
2012-06-28,306.34
2012-06-29,318.688
2012-07-02,321.732
2012-07-03,328.317
2012-07-04,327.534
2012-07-05,319.161
2012-07-06,309.077
2012-07-09,309.171
2012-07-10,311.53
2012-07-11,309.897
2012-07-12,308.241
2012-07-13,310.917
2012-07-16,307.748
2012-07-17,311.911
2012-07-18,313.718
2012-07-19,313.149
2012-07-20,301.931
2012-07-23,293.828
2012-07-24,286.695
2012-07-25,282.41
2012-07-26,290.898
2012-07-27,299.023
2012-07-30,300.003
2012-07-31,302.165
2012-08-01,296.817
2012-08-02,289.077
2012-08-03,295.555
2012-08-06,301.488
2012-08-07,310.578
2012-08-08,310.588
2012-08-09,312.832
2012-08-10,313.964
2012-08-13,312.57
2012-08-14,312.366
2012-08-15,309.974
2012-08-16,313.015
2012-08-17,315.682
2012-08-20,320.167
2012-08-21,324.28
2012-08-22,321.235
2012-08-23,320.778
2012-08-24,319.356
2012-08-27,326.792
2012-08-28,327.95
2012-08-29,328.358
2012-08-30,326.904
2012-08-31,332.863
2012-09-03,334.448
2012-09-04,332.852
2012-09-05,333.741
2012-09-06,342.555
2012-09-07,355.582
2012-09-10,353.967
2012-09-11,360.522
2012-09-12,367.049
2012-09-13,361.734
2012-09-14,369.988
2012-09-17,363.168
2012-09-18,353.609
2012-09-19,356.903
2012-09-20,355.295
2012-09-21,363.791
2012-09-24,359.008
2012-09-25,355.344
2012-09-26,343.703
2012-09-27,346.596
2012-09-28,343.671
2012-10-01,346.477
2012-10-02,349.683
2012-10-03,355.193
2012-10-04,361.291
2012-10-05,372.23
2012-10-08,367.974
2012-10-09,366.478
2012-10-10,360.753
2012-10-11,367.936
2012-10-12,368.201
2012-10-15,366.848
2012-10-16,373.023
2012-10-17,377.76
2012-10-18,386.946
2012-10-19,379.256
2012-10-22,384.084
2012-10-23,375.268
2012-10-24,377.268
2012-10-25,377.331
2012-10-26,374.561
2012-10-29,369.858
2012-10-30,374.731
2012-10-31,373.226
2012-11-01,377.126
2012-11-02,375.195
2012-11-05,372.468
2012-11-06,374.001
2012-11-07,370.304
2012-11-08,371.506
2012-11-09,369.481
2012-11-12,368.535
2012-11-13,370.362
2012-11-14,367.708
2012-11-15,366.234
2012-11-16,354.863
2012-11-19,365.675
2012-11-20,366.524
2012-11-21,369.999
2012-11-22,374.045
2012-11-23,376.982
2012-11-26,376.196
2012-11-27,376.459
2012-11-28,373.845
2012-11-29,377.411
2012-11-30,376.081
2012-12-03,378.444
2012-12-04,383.384
2012-12-05,387.583
2012-12-06,386.606
2012-12-07,387.566
2012-12-10,385.035
2012-12-11,396.985
2012-12-12,402.026
2012-12-13,404.948
2012-12-14,405.758
2012-12-17,406.587
2012-12-18,414.727
2012-12-19,420.074
2012-12-20,418.409
2012-12-21,414.727
2012-12-24,416.208
2012-12-25,416.208
2012-12-26,417.059
2012-12-27,418.269
2012-12-28,415.016
2012-12-31,412.13
2013-01-01,412.13
2013-01-02,425.553
2013-01-03,426.472
2013-01-04,424.825
2013-01-07,428.615
2013-01-08,430.183
2013-01-09,446.241
2013-01-10,461.002
2013-01-11,469.774
2013-01-14,474.106
2013-01-15,470.78
2013-01-16,464.366
2013-01-17,475.244
2013-01-18,475.943
2013-01-21,487.23
2013-01-22,479.85
2013-01-23,488.578
2013-01-24,486.066
2013-01-25,491.39
2013-01-28,492.042
2013-01-29,491.776
2013-01-30,493.242
2013-01-31,484.979
2013-02-01,496.585
2013-02-04,480.756
2013-02-05,482.851
2013-02-06,479.441
2013-02-07,471.902
2013-02-08,473.47
2013-02-11,475.94
2013-02-12,482.564
2013-02-13,484.765
2013-02-14,478.476
2013-02-15,475.987
2013-02-18,472.974
2013-02-19,480.675
2013-02-20,481.613
2013-02-21,472.091
2013-02-22,471.833
2013-02-25,477.322
2013-02-26,456.33
2013-02-27,451.967
2013-02-28,449.083
2013-03-01,442.552
2013-03-04,437.878
2013-03-05,450.635
2013-03-06,441.996
2013-03-07,447.868
2013-03-08,451.723
2013-03-11,450.444
2013-03-12,452.49
2013-03-13,450.106
2013-03-14,461.833
2013-03-15,461.157
2013-03-18,451.42
2013-03-19,443.296
2013-03-20,450.414
2013-03-21,446.252
2013-03-22,448.325
2013-03-25,439.328
2013-03-26,427.88
2013-03-27,417.368
2013-03-28,421.526
2013-03-29,421.526
2013-04-01,421.723
2013-04-02,419.964
2013-04-03,404.959
2013-04-04,414.527
2013-04-05,418.274
2013-04-08,413.022
2013-04-09,426.641
2013-04-10,447.82
2013-04-11,446.633
2013-04-12,442.806
2013-04-15,438.901
2013-04-16,433.373
2013-04-17,421.237
2013-04-18,422.014
2013-04-19,431.067
2013-04-22,433.728
2013-04-23,448.414
2013-04-24,459.468
2013-04-25,467.959
2013-04-26,461.888
2013-04-29,471.755
2013-04-30,474.104
2013-05-01,474.427
2013-05-02,469.136
2013-05-03,472.199
2013-05-06,474.067
2013-05-07,481.082
2013-05-08,473.897
2013-05-09,471.214
2013-05-10,466.184
2013-05-13,460.328
2013-05-14,447.228
2013-05-15,448.868
2013-05-16,447.4
2013-05-17,448.787
2013-05-20,452.022
2013-05-21,451.923
2013-05-22,452.201
2013-05-23,447.68
2013-05-24,451.892
2013-05-27,456.376
2013-05-28,454.783
2013-05-29,452.428
2013-05-30,449.798
2013-05-31,440.103
2013-06-03,435.457
2013-06-04,443.906
2013-06-05,440.923
2013-06-06,437.976
2013-06-07,442.721
2013-06-10,437.081
2013-06-11,435.679
2013-06-12,438.462
2013-06-13,432.924
2013-06-14,438.621
2013-06-17,446.541
2013-06-18,451.117
2013-06-19,447.4
2013-06-20,421.792
2013-06-21,405.412
2013-06-24,391.083
2013-06-25,404.178
2013-06-26,408.737
2013-06-27,411.736
2013-06-28,414.835
2013-07-01,420.411
2013-07-02,412.159
2013-07-03,387.591
2013-07-04,402.1
2013-07-05,396.481
2013-07-08,407.743
2013-07-09,404.063
2013-07-10,404.252
2013-07-11,400.47
2013-07-12,397.965
2013-07-15,403.039
2013-07-16,405.506
2013-07-17,405.845
2013-07-18,416.543
2013-07-19,412.835
2013-07-22,427.019
2013-07-23,428.4
2013-07-24,435.34
2013-07-25,434.118
2013-07-26,437.331
2013-07-29,433.964
2013-07-30,434.399
2013-07-31,424.712
2013-08-01,424.619
2013-08-02,427.429
2013-08-05,422.57
2013-08-06,418.672
2013-08-07,420.714
2013-08-08,437.679
2013-08-09,449.567
2013-08-12,446.955
2013-08-13,451.911
2013-08-14,454.807
2013-08-15,452.876
2013-08-16,453.088
2013-08-19,448.002
2013-08-20,441.426
2013-08-21,440.729
2013-08-22,450.413
2013-08-23,454.057
2013-08-26,449.621
2013-08-27,439.952
2013-08-28,432.714
2013-08-29,432.283
2013-08-30,424.901
2013-09-02,432.88
2013-09-03,430.201
2013-09-04,432.361
2013-09-05,435.315
2013-09-06,438.449
2013-09-09,440.153
2013-09-10,448.994
2013-09-11,450.985
2013-09-12,457.134
2013-09-13,455.753
2013-09-16,455.61
2013-09-17,447.709
2013-09-18,451.506
2013-09-19,460.054
2013-09-20,465.254
2013-09-23,460.75
2013-09-24,460.804
2013-09-25,466.498
2013-09-26,465.456
2013-09-27,463.376
2013-09-30,458.68
2013-10-01,457.861
2013-10-02,465.775
2013-10-03,464.757
2013-10-04,468.86
2013-10-07,465.467
2013-10-08,464.417
2013-10-09,470.367
2013-10-10,475.077
2013-10-11,487.081
2013-10-14,493.171
2013-10-15,491.213
2013-10-16,495.477
2013-10-17,500.523
2013-10-18,502.022
2013-10-21,506.171
2013-10-22,503.932
2013-10-23,496.866
2013-10-24,494.292
2013-10-25,484.331
2013-10-28,489.948
2013-10-29,493.164
2013-10-30,499.128
2013-10-31,483.173
2013-11-01,478.539
2013-11-04,487.852
2013-11-05,490.49
2013-11-06,502.72
2013-11-07,498.164
2013-11-08,489.6
2013-11-11,497.974
2013-11-12,498.737
2013-11-13,490.476
2013-11-14,494.821
2013-11-15,495.04
2013-11-18,500.442
2013-11-19,499.841
2013-11-20,490.929
2013-11-21,493.34
2013-11-22,497.843
2013-11-25,498.257
2013-11-26,500.577
2013-11-27,513.899
2013-11-28,519.037
2013-11-29,521.994
2013-12-02,520.566
2013-12-03,518.913
2013-12-04,511.027
2013-12-05,511.417
2013-12-06,511.57
2013-12-09,521.112
2013-12-10,527.742
2013-12-11,525.937
2013-12-12,517.357
2013-12-13,512.701
2013-12-16,518.989
2013-12-17,517.731
2013-12-18,518.571
2013-12-19,519.279
2013-12-20,527.368
2013-12-23,536.854
2013-12-24,536.009
2013-12-25,536.009
2013-12-26,537.009
2013-12-27,542.787
2013-12-30,533.928
2013-12-31,532.789
2014-01-01,532.789
2014-01-02,536.77
2014-01-03,549.755
2014-01-06,551.376
2014-01-07,563.266
2014-01-08,572.478
2014-01-09,573.824
2014-01-10,577.323
2014-01-13,580.433
2014-01-14,573.929
2014-01-15,575.198
2014-01-16,572.49
2014-01-17,569.996
2014-01-20,569.422
2014-01-21,566.507
2014-01-22,544.318
2014-01-23,549.253
2014-01-24,545.847
2014-01-27,537.138
2014-01-28,547.94
2014-01-29,545.304
2014-01-30,539.673
2014-01-31,530.146
2014-02-03,522.539
2014-02-04,534.79
2014-02-05,537.93
2014-02-06,556.782
2014-02-07,562.612
2014-02-10,563.306
2014-02-11,569.16
2014-02-12,565.369
2014-02-13,570.483
2014-02-14,577.149
2014-02-17,590.408
2014-02-18,589.123
2014-02-19,585.078
2014-02-20,579.429
2014-02-21,584.321
2014-02-24,587.868
2014-02-25,591.083
2014-02-26,574.288
2014-02-27,581.358
2014-02-28,590.442
2014-03-03,571.507
2014-03-04,586.214
2014-03-05,589.151
2014-03-06,601.46
2014-03-07,598.234
2014-03-10,606.751
2014-03-11,611.612
2014-03-12,601.615
2014-03-13,588.484
2014-03-14,587.499
2014-03-17,600.167
2014-03-18,602.705
2014-03-19,603.056
2014-03-20,595.096
2014-03-21,595.985
2014-03-24,588.26
2014-03-25,590.649
2014-03-26,595.341
2014-03-27,594.095
2014-03-28,600.618
2014-03-31,603.876
2014-04-01,618.518
2014-04-02,611.001
2014-04-03,614.83
2014-04-04,611.796
2014-04-07,606.969
2014-04-08,600.122
2014-04-09,601.387
2014-04-10,598.773
2014-04-11,589.704
2014-04-14,584.484
2014-04-15,571.409
2014-04-16,584.096
2014-04-17,591.362
2014-04-18,591.362
2014-04-21,590.016
2014-04-22,605.517
2014-04-23,596.265
2014-04-24,592.993
2014-04-25,581.931
2014-04-28,585.403
2014-04-29,594.002
2014-04-30,594.405
2014-05-01,594.405
2014-05-02,599.216
2014-05-05,602.331
2014-05-06,607.517
2014-05-07,593.396
2014-05-08,591.219
2014-05-09,574.247
2014-05-12,579.831
2014-05-13,574.167
2014-05-14,550.948
2014-05-15,530.535
2014-05-16,531.245
2014-05-19,532.325
2014-05-20,530.742
2014-05-21,524.708
2014-05-22,524.94
2014-05-23,526.098
2014-05-26,537.861
2014-05-27,547.914
2014-05-28,557.135
2014-05-29,550.822
2014-05-30,552.71
2014-06-02,554.334
2014-06-03,553.066
2014-06-04,558.942
2014-06-05,564.156
2014-06-06,574.885
2014-06-09,576.516
2014-06-10,580.101
2014-06-11,566.35
2014-06-12,557.942
2014-06-13,552.866
2014-06-16,549.784
2014-06-17,550.106
2014-06-18,545.428
2014-06-19,546.96
2014-06-20,533.696
2014-06-23,526.086
2014-06-24,512.905
2014-06-25,525.958
2014-06-26,523.707
2014-06-27,513.244
2014-06-30,508.602
2014-07-01,549.158
2014-07-02,540.21
2014-07-03,529.15
2014-07-04,518.223
2014-07-07,509.658
2014-07-08,491.805
2014-07-09,484.11
2014-07-10,455.407
2014-07-11,454.413
2014-07-14,455.187
2014-07-15,446.541
2014-07-16,465.479
2014-07-17,457.341
2014-07-18,453.061
2014-07-21,451.706
2014-07-22,454.553
2014-07-23,471.279
2014-07-24,484.742
2014-07-25,477.616
2014-07-28,474.342
2014-07-29,464.557
2014-07-30,445.212
2014-07-31,423.392
2014-08-01,407.759
2014-08-04,417.107
2014-08-05,401.168
2014-08-06,374.427
2014-08-07,366.887
2014-08-08,363.853
2014-08-11,366.138
2014-08-12,366.125
2014-08-13,376.602
2014-08-14,380.411
2014-08-15,380.416
2014-08-18,390.819
2014-08-19,391.544
2014-08-20,386.904
2014-08-21,386.257
2014-08-22,382.732
2014-08-25,386.685
2014-08-26,393.998
2014-08-27,404.274
2014-08-28,396.666
2014-08-29,400.445
2014-09-01,395.679
2014-09-02,396.047
2014-09-03,403.594
2014-09-04,409.973
2014-09-05,409.285
2014-09-08,408.16
2014-09-09,398.435
2014-09-10,397.321
2014-09-11,399.505
2014-09-12,401.761
2014-09-15,396.287
2014-09-16,391.179
2014-09-17,391.702
2014-09-18,392.238
2014-09-19,394.302
2014-09-22,392.091
2014-09-23,388.122
2014-09-24,381.919
2014-09-25,375.397
2014-09-26,375.901
2014-09-29,374.66
2014-09-30,375.976
2014-10-01,372.001
2014-10-02,363.448
2014-10-03,361.591
2014-10-06,360.858
2014-10-07,360.763
2014-10-08,352.003
2014-10-09,340.98
2014-10-10,336.276
2014-10-13,338.571
2014-10-14,337.216
2014-10-15,327.201
2014-10-16,314.527
2014-10-17,321.624
2014-10-20,324.302
2014-10-21,335.802
2014-10-22,336.561
2014-10-23,336.675
2014-10-24,337.06
2014-10-27,332.065
2014-10-28,343.153
2014-10-29,338.363
2014-10-30,326.559
2014-10-31,329.056
2014-11-03,328.344
2014-11-04,319.716
2014-11-05,325.43
2014-11-06,325.415
2014-11-07,317.791
2014-11-10,325.706
2014-11-11,326.365
2014-11-12,314.0
2014-11-13,320.536
2014-11-14,320.447
2014-11-17,324.43
2014-11-18,331.385
2014-11-19,331.462
2014-11-20,326.103
2014-11-21,331.648
2014-11-24,336.15
2014-11-25,339.674
2014-11-26,338.258
2014-11-27,338.645
2014-11-28,332.214
2014-12-01,327.146
2014-12-02,330.756
2014-12-03,328.853
2014-12-04,328.686
2014-12-05,333.525
2014-12-08,330.736
2014-12-09,323.659
2014-12-10,319.443
2014-12-11,314.894
2014-12-12,311.741
2014-12-15,303.28
2014-12-16,305.135
2014-12-17,296.417
2014-12-18,307.28
2014-12-19,302.513
2014-12-22,302.866
2014-12-23,306.11
2014-12-24,303.759
2014-12-25,303.759
2014-12-26,303.286
2014-12-29,298.143
2014-12-30,292.098
2014-12-31,291.599
2015-01-01,291.599
2015-01-02,295.181
2015-01-05,286.712
2015-01-06,283.085
2015-01-07,275.547
2015-01-08,283.32
2015-01-09,281.373
2015-01-12,282.682
2015-01-13,289.261
2015-01-14,298.423
2015-01-15,289.097
2015-01-16,287.401
2015-01-19,296.73
2015-01-20,295.478
2015-01-21,298.926
2015-01-22,302.415
2015-01-23,299.036
2015-01-26,300.563
2015-01-27,298.069
2015-01-28,289.275
2015-01-29,290.161
2015-01-30,287.19
2015-02-02,293.304
2015-02-03,300.467
2015-02-04,298.893
2015-02-05,298.39
2015-02-06,299.672
2015-02-09,294.087
2015-02-10,296.243
2015-02-11,293.07
2015-02-12,300.934
2015-02-13,308.517
2015-02-16,309.003
2015-02-17,317.202
2015-02-18,322.464
2015-02-19,321.149
2015-02-20,319.422
2015-02-23,320.787
2015-02-24,326.152
2015-02-25,325.568
2015-02-26,329.42
2015-02-27,329.657
2015-03-02,327.935
2015-03-03,329.13
2015-03-04,323.206
2015-03-05,326.87
2015-03-06,327.024
2015-03-09,327.216
2015-03-10,316.959
2015-03-11,320.469
2015-03-12,323.875
2015-03-13,322.858
2015-03-16,327.412
2015-03-17,324.942
2015-03-18,327.046
2015-03-19,328.818
2015-03-20,341.953
2015-03-23,347.504
2015-03-24,352.531
2015-03-25,349.361
2015-03-26,343.226
2015-03-27,348.048
2015-03-30,346.912
2015-03-31,342.922
2015-04-01,346.885
2015-04-02,352.921
2015-04-03,352.921
2015-04-06,357.818
2015-04-07,349.103
2015-04-08,352.549
2015-04-09,354.116
2015-04-10,352.51
2015-04-13,347.023
2015-04-14,345.502
2015-04-15,346.718
2015-04-16,339.408
2015-04-17,332.618
2015-04-20,335.399
2015-04-21,338.855
2015-04-22,334.302
2015-04-23,333.658
2015-04-24,340.071
2015-04-27,348.266
2015-04-28,347.684
2015-04-29,347.973
2015-04-30,356.382
2015-05-01,356.923
2015-05-04,364.489
2015-05-05,355.672
2015-05-06,360.641
2015-05-07,356.729
2015-05-08,361.887
2015-05-11,362.629
2015-05-12,364.017
2015-05-13,368.666
2015-05-14,371.171
2015-05-15,372.079
2015-05-18,368.317
2015-05-19,363.182
2015-05-20,359.549
2015-05-21,359.821
2015-05-22,357.867
2015-05-25,350.909
2015-05-26,340.652
2015-05-27,344.529
2015-05-28,347.154
2015-05-29,341.06
2015-06-01,338.904
2015-06-02,348.628
2015-06-03,358.836
2015-06-04,354.558
2015-06-05,344.877
2015-06-08,338.926
2015-06-09,339.408
2015-06-10,349.013
2015-06-11,350.087
2015-06-12,346.019
2015-06-15,334.954
2015-06-16,334.721
2015-06-17,329.336
2015-06-18,335.734
2015-06-19,335.032
2015-06-22,346.341
2015-06-23,350.293
2015-06-24,343.038
2015-06-25,342.613
2015-06-26,343.875
2015-06-29,321.342
2015-06-30,324.427
2015-07-01,329.18
2015-07-02,325.453
2015-07-03,323.463
2015-07-06,309.457
2015-07-07,298.622
2015-07-08,304.71
2015-07-09,318.877
2015-07-10,333.781
2015-07-13,335.212
2015-07-14,331.507
2015-07-15,333.115
2015-07-16,337.035
2015-07-17,333.444
2015-07-20,333.826
2015-07-21,332.339
2015-07-22,330.926
2015-07-23,335.466
2015-07-24,333.188
2015-07-27,331.832
2015-07-28,326.16
