Date,PORTUGAL SMID CAP SMID (Small+Mid Cap)
2005-11-09,461.935
2005-11-10,459.867
2005-11-11,460.155
2005-11-14,460.321
2005-11-15,458.624
2005-11-16,459.511
2005-11-17,464.135
2005-11-18,462.727
2005-11-21,464.579
2005-11-22,464.367
2005-11-23,467.845
2005-11-24,470.538
2005-11-25,471.283
2005-11-28,475.328
2005-11-29,474.51
2005-11-30,472.906
2005-12-01,472.401
2005-12-02,471.119
2005-12-05,473.701
2005-12-06,477.508
2005-12-07,476.713
2005-12-08,480.993
2005-12-09,479.635
2005-12-12,485.353
2005-12-13,484.44
2005-12-14,485.733
2005-12-15,482.259
2005-12-16,487.192
2005-12-19,487.842
2005-12-20,483.772
2005-12-21,493.275
2005-12-22,497.159
2005-12-23,503.047
2005-12-26,503.047
2005-12-27,502.852
2005-12-28,504.22
2005-12-29,503.158
2005-12-30,501.452
2006-01-02,500.026
2006-01-03,512.801
2006-01-04,518.834
2006-01-05,520.675
2006-01-06,526.874
2006-01-09,533.59
2006-01-10,531.669
2006-01-11,540.363
2006-01-12,535.26
2006-01-13,537.556
2006-01-16,537.935
2006-01-17,535.509
2006-01-18,534.24
2006-01-19,533.437
2006-01-20,532.738
2006-01-23,539.602
2006-01-24,537.378
2006-01-25,540.259
2006-01-26,540.92
2006-01-27,535.38
2006-01-30,530.729
2006-01-31,532.536
2006-02-01,535.927
2006-02-02,533.412
2006-02-03,529.23
2006-02-06,532.34
2006-02-07,534.109
2006-02-08,537.657
2006-02-09,538.789
2006-02-10,538.823
2006-02-13,541.242
2006-02-14,539.757
2006-02-15,543.55
2006-02-16,545.064
2006-02-17,548.202
2006-02-20,548.238
2006-02-21,551.566
2006-02-22,553.699
2006-02-23,557.368
2006-02-24,557.603
2006-02-27,558.999
2006-02-28,554.367
2006-03-01,559.9
2006-03-02,559.778
2006-03-03,559.192
2006-03-06,566.54
2006-03-07,558.124
2006-03-08,558.415
2006-03-09,561.995
2006-03-10,562.678
2006-03-13,570.937
2006-03-14,582.253
2006-03-15,599.41
2006-03-16,600.387
2006-03-17,601.312
2006-03-20,599.747
2006-03-21,595.914
2006-03-22,596.525
2006-03-23,592.744
2006-03-24,598.703
2006-03-27,598.079
2006-03-28,599.947
2006-03-29,603.632
2006-03-30,618.647
2006-03-31,615.581
2006-04-03,616.402
2006-04-04,622.398
2006-04-05,627.609
2006-04-06,623.76
2006-04-07,622.16
2006-04-10,622.824
2006-04-11,619.433
2006-04-12,617.643
2006-04-13,618.196
2006-04-14,618.196
2006-04-17,628.015
2006-04-18,626.329
2006-04-19,632.809
2006-04-20,629.97
2006-04-21,631.188
2006-04-24,633.849
2006-04-25,632.551
2006-04-26,633.36
2006-04-27,634.188
2006-04-28,632.891
2006-05-01,633.997
2006-05-02,635.239
2006-05-03,633.425
2006-05-04,639.957
2006-05-05,641.76
2006-05-08,645.498
2006-05-09,643.972
2006-05-10,644.365
2006-05-11,644.014
2006-05-12,640.527
2006-05-15,634.101
2006-05-16,633.98
2006-05-17,619.729
2006-05-18,610.756
2006-05-19,598.646
2006-05-22,596.73
2006-05-23,602.135
2006-05-24,601.34
2006-05-25,606.186
2006-05-26,615.235
2006-05-29,615.781
2006-05-30,612.68
2006-05-31,610.243
2006-06-01,605.727
2006-06-02,618.373
2006-06-05,618.775
2006-06-06,611.715
2006-06-07,613.994
2006-06-08,598.723
2006-06-09,602.95
2006-06-12,595.005
2006-06-13,582.975
2006-06-14,580.565
2006-06-15,589.457
2006-06-16,589.992
2006-06-19,588.643
2006-06-20,588.175
2006-06-21,597.118
2006-06-22,595.244
2006-06-23,594.007
2006-06-26,594.378
2006-06-27,597.761
2006-06-28,595.691
2006-06-29,598.533
2006-06-30,613.4
2006-07-03,615.366
2006-07-04,613.02
2006-07-05,605.769
2006-07-06,608.27
2006-07-07,612.391
2006-07-10,610.403
2006-07-11,609.362
2006-07-12,605.132
2006-07-13,603.401
2006-07-14,596.739
2006-07-17,588.403
2006-07-18,585.036
2006-07-19,595.728
2006-07-20,599.056
2006-07-21,601.254
2006-07-24,600.597
2006-07-25,604.291
2006-07-26,606.456
2006-07-27,613.828
2006-07-28,618.542
2006-07-31,617.801
2006-08-01,616.539
2006-08-02,621.107
2006-08-03,623.618
2006-08-04,630.763
2006-08-07,626.917
2006-08-08,628.549
2006-08-09,633.618
2006-08-10,626.221
2006-08-11,626.357
2006-08-14,629.028
2006-08-15,630.374
2006-08-16,638.5
2006-08-17,638.845
2006-08-18,638.463
2006-08-21,641.341
2006-08-22,638.509
2006-08-23,638.746
2006-08-24,637.552
2006-08-25,634.534
2006-08-28,642.038
2006-08-29,638.986
2006-08-30,644.788
2006-08-31,642.876
2006-09-01,643.72
2006-09-04,649.967
2006-09-05,646.482
2006-09-06,642.852
2006-09-07,636.534
2006-09-08,636.756
2006-09-11,635.181
2006-09-12,638.059
2006-09-13,640.851
2006-09-14,642.903
2006-09-15,642.063
2006-09-18,642.545
2006-09-19,643.964
2006-09-20,645.664
2006-09-21,648.601
2006-09-22,652.375
2006-09-25,649.765
2006-09-26,648.607
2006-09-27,664.2
2006-09-28,662.701
2006-09-29,664.618
2006-10-02,675.432
2006-10-03,671.485
2006-10-04,674.856
2006-10-05,671.549
2006-10-06,666.972
2006-10-09,668.62
2006-10-10,667.553
2006-10-11,667.334
2006-10-12,667.845
2006-10-13,666.194
2006-10-16,665.328
2006-10-17,665.306
2006-10-18,667.683
2006-10-19,671.914
2006-10-20,674.248
2006-10-23,674.292
2006-10-24,671.875
2006-10-25,680.476
2006-10-26,684.883
2006-10-27,687.987
2006-10-30,684.851
2006-10-31,685.473
2006-11-01,685.0
2006-11-02,684.291
2006-11-03,680.629
2006-11-06,688.712
2006-11-07,695.111
2006-11-08,693.091
2006-11-09,697.243
2006-11-10,700.293
2006-11-13,698.099
2006-11-14,694.966
2006-11-15,699.006
2006-11-16,697.565
2006-11-17,696.172
2006-11-20,694.149
2006-11-21,698.074
2006-11-22,702.712
2006-11-23,704.152
2006-11-24,710.885
2006-11-27,714.221
2006-11-28,713.454
2006-11-29,715.736
2006-11-30,724.294
2006-12-01,725.868
2006-12-04,728.94
2006-12-05,727.394
2006-12-06,732.821
2006-12-07,731.382
2006-12-08,734.057
2006-12-11,727.784
2006-12-12,733.643
2006-12-13,737.974
2006-12-14,742.538
2006-12-15,751.331
2006-12-18,746.113
2006-12-19,755.3
2006-12-20,757.375
2006-12-21,756.318
2006-12-22,753.671
2006-12-25,753.671
2006-12-26,752.496
2006-12-27,752.657
2006-12-28,755.977
2006-12-29,761.681
2007-01-01,761.681
2007-01-02,772.128
2007-01-03,770.962
2007-01-04,767.149
2007-01-05,761.456
2007-01-08,766.346
2007-01-09,767.63
2007-01-10,769.484
2007-01-11,769.665
2007-01-12,774.113
2007-01-15,776.611
2007-01-16,778.103
2007-01-17,780.14
2007-01-18,783.317
2007-01-19,784.06
2007-01-22,784.425
2007-01-23,789.327
2007-01-24,788.273
2007-01-25,787.715
2007-01-26,783.303
2007-01-29,789.906
2007-01-30,795.354
2007-01-31,793.433
2007-02-01,798.98
2007-02-02,797.043
2007-02-05,793.29
2007-02-06,801.861
2007-02-07,808.982
2007-02-08,813.637
2007-02-09,817.859
2007-02-12,814.579
2007-02-13,814.699
2007-02-14,824.413
2007-02-15,826.459
2007-02-16,837.749
2007-02-19,845.967
2007-02-20,846.773
2007-02-21,836.817
2007-02-22,836.159
2007-02-23,832.451
2007-02-26,830.627
2007-02-27,815.027
2007-02-28,803.508
2007-03-01,800.058
2007-03-02,793.505
2007-03-05,780.166
2007-03-06,788.132
2007-03-07,789.418
2007-03-08,800.313
2007-03-09,797.363
2007-03-12,806.871
2007-03-13,799.357
2007-03-14,783.631
2007-03-15,790.041
2007-03-16,787.41
2007-03-19,797.419
2007-03-20,796.188
2007-03-21,801.901
2007-03-22,810.839
2007-03-23,815.625
2007-03-26,822.588
2007-03-27,816.33
2007-03-28,808.669
2007-03-29,813.551
2007-03-30,813.803
2007-04-02,823.437
2007-04-03,828.513
2007-04-04,830.434
2007-04-05,836.454
2007-04-06,836.454
2007-04-09,832.097
2007-04-10,840.582
2007-04-11,843.705
2007-04-12,845.572
2007-04-13,847.334
2007-04-16,863.535
2007-04-17,863.413
2007-04-18,866.782
2007-04-19,867.618
2007-04-20,879.309
2007-04-23,873.136
2007-04-24,872.313
2007-04-25,890.111
2007-04-26,889.179
2007-04-27,900.604
2007-04-30,902.701
2007-05-01,899.328
2007-05-02,898.811
2007-05-03,899.267
2007-05-04,907.64
2007-05-07,913.85
2007-05-08,905.549
2007-05-09,911.42
2007-05-10,902.874
2007-05-11,901.066
2007-05-14,909.948
2007-05-15,925.221
2007-05-16,924.732
2007-05-17,918.862
2007-05-18,924.462
2007-05-21,929.795
2007-05-22,942.88
2007-05-23,958.217
2007-05-24,958.191
2007-05-25,960.384
2007-05-28,970.994
2007-05-29,982.993
2007-05-30,976.909
2007-05-31,1000.0
2007-06-01,998.343
2007-06-04,1001.791
2007-06-05,1000.73
2007-06-06,983.338
2007-06-07,972.513
2007-06-08,965.659
2007-06-11,977.331
2007-06-12,970.099
2007-06-13,973.783
2007-06-14,987.252
2007-06-15,988.929
2007-06-18,989.305
2007-06-19,989.116
2007-06-20,991.687
2007-06-21,988.752
2007-06-22,992.518
2007-06-25,991.907
2007-06-26,988.219
2007-06-27,981.359
2007-06-28,990.553
2007-06-29,995.438
2007-07-02,1008.714
2007-07-03,1007.782
2007-07-04,1015.161
2007-07-05,1011.852
2007-07-06,1019.868
2007-07-09,1022.949
2007-07-10,1026.224
2007-07-11,1027.016
2007-07-12,1028.985
2007-07-13,1032.979
2007-07-16,1037.122
2007-07-17,1044.82
2007-07-18,1046.754
2007-07-19,1050.965
2007-07-20,1055.92
2007-07-23,1059.27
2007-07-24,1048.555
2007-07-25,1035.22
2007-07-26,1021.94
2007-07-27,1015.064
2007-07-30,1020.272
2007-07-31,1023.723
2007-08-01,1003.915
2007-08-02,1018.077
2007-08-03,1023.841
2007-08-06,1015.972
2007-08-07,1017.209
2007-08-08,1024.102
2007-08-09,1005.486
2007-08-10,978.113
2007-08-13,972.845
2007-08-14,964.908
2007-08-15,958.071
2007-08-16,907.118
2007-08-17,924.251
2007-08-20,927.466
2007-08-21,920.972
2007-08-22,934.665
2007-08-23,943.384
2007-08-24,949.91
2007-08-27,953.607
2007-08-28,942.627
2007-08-29,943.272
2007-08-30,947.801
2007-08-31,954.742
2007-09-03,962.139
2007-09-04,969.731
2007-09-05,964.357
2007-09-06,967.079
2007-09-07,951.131
2007-09-10,933.002
2007-09-11,940.732
2007-09-12,943.355
2007-09-13,931.864
2007-09-14,925.725
2007-09-17,894.062
2007-09-18,903.392
2007-09-19,939.558
2007-09-20,937.732
2007-09-21,943.587
2007-09-24,933.202
2007-09-25,905.034
2007-09-26,906.243
2007-09-27,921.232
2007-09-28,931.927
2007-10-01,944.978
2007-10-02,953.973
2007-10-03,963.784
2007-10-04,968.402
2007-10-05,979.849
2007-10-08,974.792
2007-10-09,977.974
2007-10-10,983.073
2007-10-11,998.321
2007-10-12,989.501
2007-10-15,986.125
2007-10-16,970.596
2007-10-17,982.759
2007-10-18,986.415
2007-10-19,981.008
2007-10-22,962.751
2007-10-23,979.363
2007-10-24,970.429
2007-10-25,982.445
2007-10-26,993.066
2007-10-29,1000.382
2007-10-30,994.725
2007-10-31,1001.511
2007-11-01,991.529
2007-11-02,986.807
2007-11-05,975.637
2007-11-06,986.495
2007-11-07,989.53
2007-11-08,996.508
2007-11-09,997.376
2007-11-12,989.443
2007-11-13,995.327
2007-11-14,1001.408
2007-11-15,984.547
2007-11-16,979.325
2007-11-19,966.488
2007-11-20,970.03
2007-11-21,961.929
2007-11-22,975.825
2007-11-23,979.167
2007-11-26,978.219
2007-11-27,980.86
2007-11-28,990.219
2007-11-29,993.474
2007-11-30,997.707
2007-12-03,995.032
2007-12-04,997.706
2007-12-05,994.078
2007-12-06,987.178
2007-12-07,993.953
2007-12-10,996.106
2007-12-11,996.031
2007-12-12,992.313
2007-12-13,970.157
2007-12-14,966.059
2007-12-17,954.091
2007-12-18,953.685
2007-12-19,949.302
2007-12-20,938.537
2007-12-21,948.093
2007-12-24,950.706
2007-12-25,950.706
2007-12-26,957.241
2007-12-27,951.178
2007-12-28,956.809
2007-12-31,954.32
2008-01-01,954.32
2008-01-02,954.712
2008-01-03,941.131
2008-01-04,938.515
2008-01-07,920.069
2008-01-08,925.388
2008-01-09,905.294
2008-01-10,888.771
2008-01-11,871.67
2008-01-14,879.037
2008-01-15,859.978
2008-01-16,837.45
2008-01-17,834.076
2008-01-18,830.161
2008-01-21,781.463
2008-01-22,801.948
2008-01-23,784.772
2008-01-24,813.717
2008-01-25,817.977
2008-01-28,821.257
2008-01-29,834.182
2008-01-30,828.269
2008-01-31,821.633
2008-02-01,837.703
2008-02-04,849.247
2008-02-05,817.633
2008-02-06,826.273
2008-02-07,808.381
2008-02-08,812.378
2008-02-11,803.934
2008-02-12,822.386
2008-02-13,824.637
2008-02-14,833.131
2008-02-15,833.429
2008-02-18,838.107
2008-02-19,840.1
2008-02-20,831.809
2008-02-21,837.632
2008-02-22,834.992
2008-02-25,837.846
2008-02-26,842.806
2008-02-27,847.425
2008-02-28,838.417
2008-02-29,836.683
2008-03-03,828.753
2008-03-04,822.6
2008-03-05,838.654
2008-03-06,838.727
2008-03-07,835.608
2008-03-10,819.45
2008-03-11,821.053
2008-03-12,830.059
2008-03-13,815.108
2008-03-14,809.894
2008-03-17,797.77
2008-03-18,816.886
2008-03-19,807.705
2008-03-20,795.183
2008-03-21,795.183
2008-03-24,794.049
2008-03-25,824.648
2008-03-26,828.281
2008-03-27,837.73
2008-03-28,837.128
2008-03-31,842.549
2008-04-01,838.236
2008-04-02,848.881
2008-04-03,855.495
2008-04-04,859.31
2008-04-07,862.894
2008-04-08,866.696
2008-04-09,873.548
2008-04-10,870.348
2008-04-11,870.869
2008-04-14,872.412
2008-04-15,873.9
2008-04-16,897.493
2008-04-17,895.395
2008-04-18,896.085
2008-04-21,908.61
2008-04-22,915.139
2008-04-23,901.49
2008-04-24,887.079
2008-04-25,898.65
2008-04-28,902.302
2008-04-29,891.979
2008-04-30,886.864
2008-05-01,880.114
2008-05-02,893.184
2008-05-05,895.042
2008-05-06,902.738
2008-05-07,902.013
2008-05-08,898.693
2008-05-09,896.296
2008-05-12,900.957
2008-05-13,897.243
2008-05-14,894.355
2008-05-15,885.769
2008-05-16,892.915
2008-05-19,890.193
2008-05-20,883.17
2008-05-21,884.579
2008-05-22,872.581
2008-05-23,869.526
2008-05-26,865.82
2008-05-27,856.714
2008-05-28,849.434
2008-05-29,838.151
2008-05-30,839.286
2008-06-02,834.379
2008-06-03,830.68
2008-06-04,825.378
2008-06-05,831.986
2008-06-06,828.049
2008-06-09,821.444
2008-06-10,803.478
2008-06-11,792.492
2008-06-12,790.417
2008-06-13,789.727
2008-06-16,793.999
2008-06-17,804.515
2008-06-18,795.167
2008-06-19,773.831
2008-06-20,768.8
2008-06-23,754.172
2008-06-24,740.807
2008-06-25,751.314
2008-06-26,732.64
2008-06-27,715.109
2008-06-30,697.651
2008-07-01,649.713
2008-07-02,663.688
2008-07-03,653.979
2008-07-04,647.242
2008-07-07,658.465
2008-07-08,661.491
2008-07-09,686.305
2008-07-10,677.78
2008-07-11,663.757
2008-07-14,659.958
2008-07-15,638.297
2008-07-16,645.51
2008-07-17,680.586
2008-07-18,708.752
2008-07-21,729.911
2008-07-22,721.429
2008-07-23,731.955
2008-07-24,714.038
2008-07-25,712.525
2008-07-28,697.411
2008-07-29,683.726
2008-07-30,676.905
2008-07-31,674.046
2008-08-01,669.623
2008-08-04,669.815
2008-08-05,664.44
2008-08-06,655.724
2008-08-07,654.928
2008-08-08,643.1
2008-08-11,658.122
2008-08-12,658.884
2008-08-13,644.794
2008-08-14,649.002
2008-08-15,641.974
2008-08-18,639.959
2008-08-19,620.37
2008-08-20,619.488
2008-08-21,620.492
2008-08-22,631.138
2008-08-25,627.778
2008-08-26,624.364
2008-08-27,618.214
2008-08-28,623.971
2008-08-29,626.654
2008-09-01,621.223
2008-09-02,625.642
2008-09-03,629.713
2008-09-04,615.069
2008-09-05,599.991
2008-09-08,612.246
2008-09-09,604.224
2008-09-10,588.082
2008-09-11,580.482
2008-09-12,596.921
2008-09-15,583.572
2008-09-16,584.986
2008-09-17,583.811
2008-09-18,562.376
2008-09-19,602.407
2008-09-22,616.02
2008-09-23,599.607
2008-09-24,598.409
2008-09-25,609.663
2008-09-26,606.847
2008-09-29,583.892
2008-09-30,581.851
2008-10-01,587.005
2008-10-02,565.422
2008-10-03,551.862
2008-10-06,493.173
2008-10-07,483.102
2008-10-08,478.686
2008-10-09,487.452
2008-10-10,460.579
2008-10-13,510.671
2008-10-14,531.714
2008-10-15,520.79
2008-10-16,492.648
2008-10-17,499.648
2008-10-20,496.214
2008-10-21,487.116
2008-10-22,457.364
2008-10-23,448.382
2008-10-24,421.987
2008-10-27,408.612
2008-10-28,405.303
2008-10-29,432.583
2008-10-30,437.699
2008-10-31,436.023
2008-11-03,449.781
2008-11-04,477.026
2008-11-05,471.713
2008-11-06,448.561
2008-11-07,460.038
2008-11-10,459.371
2008-11-11,439.653
2008-11-12,432.673
2008-11-13,429.871
2008-11-14,434.613
2008-11-17,426.506
2008-11-18,423.728
2008-11-19,412.758
2008-11-20,394.033
2008-11-21,384.1
2008-11-24,403.446
2008-11-25,403.806
2008-11-26,398.688
2008-11-27,407.4
2008-11-28,405.011
2008-12-01,399.231
2008-12-02,398.551
2008-12-03,396.691
2008-12-04,405.683
2008-12-05,388.771
2008-12-08,407.043
2008-12-09,405.225
2008-12-10,406.007
2008-12-11,411.792
2008-12-12,411.018
2008-12-15,423.254
2008-12-16,426.854
2008-12-17,449.507
2008-12-18,457.948
2008-12-19,443.934
2008-12-22,442.853
2008-12-23,442.777
2008-12-24,444.649
2008-12-25,444.649
2008-12-26,446.794
2008-12-29,455.659
2008-12-30,455.961
2008-12-31,446.789
2009-01-01,446.789
2009-01-02,453.004
2009-01-05,450.159
2009-01-06,451.117
2009-01-07,463.45
2009-01-08,461.079
2009-01-09,450.621
2009-01-12,444.934
2009-01-13,430.06
2009-01-14,414.898
2009-01-15,413.779
2009-01-16,426.526
2009-01-19,415.885
2009-01-20,404.195
2009-01-21,401.906
2009-01-22,406.033
2009-01-23,396.711
2009-01-26,413.143
2009-01-27,412.928
2009-01-28,423.521
2009-01-29,418.197
2009-01-30,411.36
2009-02-02,406.669
2009-02-03,411.531
2009-02-04,409.14
2009-02-05,405.431
2009-02-06,412.366
2009-02-09,422.145
2009-02-10,417.962
2009-02-11,415.288
2009-02-12,405.132
2009-02-13,412.629
2009-02-16,405.841
2009-02-17,389.779
2009-02-18,387.151
2009-02-19,390.75
2009-02-20,376.523
2009-02-23,380.772
2009-02-24,375.247
2009-02-25,370.861
2009-02-26,378.146
2009-02-27,374.019
2009-03-02,363.9
2009-03-03,358.478
2009-03-04,367.81
2009-03-05,362.175
2009-03-06,366.393
2009-03-09,364.304
2009-03-10,376.553
2009-03-11,380.763
2009-03-12,382.95
2009-03-13,392.348
2009-03-16,401.714
2009-03-17,399.938
2009-03-18,410.743
2009-03-19,437.858
2009-03-20,428.126
2009-03-23,434.005
2009-03-24,423.347
2009-03-25,426.481
2009-03-26,423.152
2009-03-27,416.425
2009-03-30,408.099
2009-03-31,421.019
2009-04-01,424.915
2009-04-02,455.545
2009-04-03,450.54
2009-04-06,447.841
2009-04-07,440.575
2009-04-08,441.8
2009-04-09,454.055
2009-04-10,454.055
2009-04-13,457.905
2009-04-14,457.911
2009-04-15,453.38
2009-04-16,456.437
2009-04-17,455.764
2009-04-20,443.02
2009-04-21,443.346
2009-04-22,451.388
2009-04-23,456.858
2009-04-24,468.231
2009-04-27,462.879
2009-04-28,454.794
2009-04-29,470.666
2009-04-30,478.585
2009-05-01,478.657
2009-05-04,491.626
2009-05-05,495.567
2009-05-06,508.0
2009-05-07,520.891
2009-05-08,528.808
2009-05-11,525.695
2009-05-12,513.392
2009-05-13,500.507
2009-05-14,502.432
2009-05-15,507.191
2009-05-18,508.471
2009-05-19,518.619
2009-05-20,530.213
2009-05-21,523.006
2009-05-22,538.738
2009-05-25,542.076
2009-05-26,541.81
2009-05-27,542.554
2009-05-28,536.445
2009-05-29,544.96
2009-06-01,549.54
2009-06-02,552.34
2009-06-03,544.598
2009-06-04,543.166
2009-06-05,535.973
2009-06-08,521.334
2009-06-09,533.989
2009-06-10,537.056
2009-06-11,545.298
2009-06-12,544.127
2009-06-15,534.223
2009-06-16,535.847
2009-06-17,521.369
2009-06-18,526.492
2009-06-19,533.354
2009-06-22,522.298
2009-06-23,520.891
2009-06-24,526.455
2009-06-25,521.263
2009-06-26,527.244
2009-06-29,530.259
2009-06-30,533.005
2009-07-01,545.474
2009-07-02,533.243
2009-07-03,538.095
2009-07-06,529.502
2009-07-07,532.26
2009-07-08,525.41
2009-07-09,530.195
2009-07-10,521.328
2009-07-13,529.589
2009-07-14,531.831
2009-07-15,543.551
2009-07-16,545.825
2009-07-17,545.129
2009-07-20,553.202
2009-07-21,555.772
2009-07-22,557.911
2009-07-23,561.681
2009-07-24,556.952
2009-07-27,562.806
2009-07-28,560.099
2009-07-29,559.572
2009-07-30,563.048
2009-07-31,564.105
2009-08-03,581.676
2009-08-04,586.889
2009-08-05,584.748
2009-08-06,589.563
2009-08-07,580.708
2009-08-10,581.582
2009-08-11,580.1
2009-08-12,584.145
2009-08-13,593.246
2009-08-14,597.601
2009-08-17,578.814
2009-08-18,588.266
2009-08-19,592.682
2009-08-20,603.962
2009-08-21,613.852
2009-08-24,619.784
2009-08-25,617.651
2009-08-26,613.552
2009-08-27,606.686
2009-08-28,615.111
2009-08-31,612.836
2009-09-01,605.688
2009-09-02,593.475
2009-09-03,600.103
2009-09-04,605.102
2009-09-07,620.961
2009-09-08,628.298
2009-09-09,636.507
2009-09-10,643.555
2009-09-11,651.067
2009-09-14,653.256
2009-09-15,662.32
2009-09-16,677.352
2009-09-17,687.243
2009-09-18,685.058
2009-09-21,673.793
2009-09-22,683.54
2009-09-23,685.328
2009-09-24,681.96
2009-09-25,679.309
2009-09-28,682.238
2009-09-29,679.496
2009-09-30,681.715
2009-10-01,677.879
2009-10-02,669.065
2009-10-05,675.229
2009-10-06,689.455
2009-10-07,692.914
2009-10-08,707.018
2009-10-09,707.526
2009-10-12,719.431
2009-10-13,711.063
2009-10-14,723.17
2009-10-15,723.575
2009-10-16,714.545
2009-10-19,723.734
2009-10-20,718.994
2009-10-21,717.303
2009-10-22,706.646
2009-10-23,706.614
2009-10-26,693.539
2009-10-27,681.147
2009-10-28,658.479
2009-10-29,683.9
2009-10-30,668.775
2009-11-02,672.201
2009-11-03,655.99
2009-11-04,672.786
2009-11-05,678.634
2009-11-06,673.869
2009-11-09,687.504
2009-11-10,682.962
2009-11-11,684.563
2009-11-12,675.936
2009-11-13,676.311
2009-11-16,688.299
2009-11-17,676.473
2009-11-18,683.234
2009-11-19,671.017
2009-11-20,668.458
2009-11-23,682.789
2009-11-24,676.864
2009-11-25,678.62
2009-11-26,657.804
2009-11-27,665.649
2009-11-30,658.383
2009-12-01,672.102
2009-12-02,667.313
2009-12-03,667.535
2009-12-04,657.099
2009-12-07,652.567
2009-12-08,641.922
2009-12-09,627.816
2009-12-10,630.72
2009-12-11,630.191
2009-12-14,637.171
2009-12-15,633.551
2009-12-16,640.941
2009-12-17,620.266
2009-12-18,625.637
2009-12-21,637.494
2009-12-22,638.997
2009-12-23,644.591
2009-12-24,647.398
2009-12-25,647.398
2009-12-28,647.841
2009-12-29,653.261
2009-12-30,648.601
2009-12-31,650.481
2010-01-01,650.481
2010-01-04,664.769
2010-01-05,669.831
2010-01-06,671.593
2010-01-07,679.34
2010-01-08,684.421
2010-01-11,693.489
2010-01-12,684.99
2010-01-13,684.153
2010-01-14,677.25
2010-01-15,657.147
2010-01-18,660.892
2010-01-19,653.934
2010-01-20,635.514
2010-01-21,623.991
2010-01-22,618.278
2010-01-25,619.86
2010-01-26,616.796
2010-01-27,609.827
2010-01-28,599.792
2010-01-29,599.325
2010-02-01,610.634
2010-02-02,613.542
2010-02-03,592.65
2010-02-04,552.226
2010-02-05,537.534
2010-02-08,546.616
2010-02-09,553.63
2010-02-10,561.366
2010-02-11,553.15
2010-02-12,550.89
2010-02-15,547.843
2010-02-16,550.186
2010-02-17,551.985
2010-02-18,554.646
2010-02-19,551.352
2010-02-22,554.178
2010-02-23,542.343
2010-02-24,542.559
2010-02-25,530.914
2010-02-26,543.05
2010-03-01,542.336
2010-03-02,549.881
2010-03-03,558.089
2010-03-04,557.297
2010-03-05,568.341
2010-03-08,567.47
2010-03-09,562.63
2010-03-10,574.882
2010-03-11,575.523
2010-03-12,578.813
2010-03-15,568.339
2010-03-16,582.383
2010-03-17,590.872
2010-03-18,580.743
2010-03-19,574.16
2010-03-22,568.594
2010-03-23,573.922
2010-03-24,560.839
2010-03-25,564.826
2010-03-26,571.124
2010-03-29,577.273
2010-03-30,574.2
2010-03-31,574.019
2010-04-01,581.102
2010-04-02,581.102
2010-04-05,579.772
2010-04-06,574.33
2010-04-07,569.339
2010-04-08,565.031
2010-04-09,581.79
2010-04-12,590.987
2010-04-13,587.468
2010-04-14,595.176
2010-04-15,589.675
2010-04-16,573.472
2010-04-19,566.74
2010-04-20,572.973
2010-04-21,556.939
2010-04-22,541.344
2010-04-23,549.235
2010-04-26,531.184
2010-04-27,501.481
2010-04-28,485.594
2010-04-29,512.438
2010-04-30,524.304
2010-05-03,518.955
2010-05-04,492.28
2010-05-05,476.709
2010-05-06,459.343
2010-05-07,444.729
2010-05-10,498.433
2010-05-11,481.192
2010-05-12,489.968
2010-05-13,480.042
2010-05-14,455.114
2010-05-17,449.838
2010-05-18,456.531
2010-05-19,444.771
2010-05-20,433.317
2010-05-21,445.24
2010-05-24,437.771
2010-05-25,418.903
2010-05-26,427.888
2010-05-27,439.054
2010-05-28,441.547
2010-05-31,440.361
2010-06-01,443.023
2010-06-02,434.752
2010-06-03,441.267
2010-06-04,421.403
2010-06-07,415.216
2010-06-08,411.43
2010-06-09,418.069
2010-06-10,430.806
2010-06-11,436.427
2010-06-14,446.04
2010-06-15,448.522
2010-06-16,449.77
2010-06-17,449.769
2010-06-18,465.206
2010-06-21,472.603
2010-06-22,466.156
2010-06-23,460.744
2010-06-24,455.827
2010-06-25,455.381
2010-06-28,458.796
2010-06-29,438.227
2010-06-30,446.271
2010-07-01,447.412
2010-07-02,455.024
2010-07-05,455.429
2010-07-06,471.581
2010-07-07,480.874
2010-07-08,490.651
2010-07-09,480.567
2010-07-12,477.324
2010-07-13,483.486
2010-07-14,481.255
2010-07-15,484.521
2010-07-16,481.352
2010-07-19,479.995
2010-07-20,477.99
2010-07-21,476.545
2010-07-22,492.553
2010-07-23,484.859
2010-07-26,493.287
2010-07-27,501.717
2010-07-28,506.11
2010-07-29,504.067
2010-07-30,499.922
2010-08-02,517.553
2010-08-03,524.528
2010-08-04,523.046
2010-08-05,521.83
2010-08-06,517.196
2010-08-09,522.147
2010-08-10,514.525
2010-08-11,492.471
2010-08-12,485.819
2010-08-13,481.38
2010-08-16,487.269
2010-08-17,495.666
2010-08-18,492.958
2010-08-19,486.936
2010-08-20,477.959
2010-08-23,476.75
2010-08-24,473.227
2010-08-25,464.283
2010-08-26,474.598
2010-08-27,477.709
2010-08-30,478.595
2010-08-31,480.287
2010-09-01,490.469
2010-09-02,491.798
2010-09-03,491.755
2010-09-06,495.793
2010-09-07,483.484
2010-09-08,480.239
2010-09-09,484.606
2010-09-10,483.055
2010-09-13,494.391
2010-09-14,499.553
2010-09-15,496.392
