Date,GERMANY SMID GROWTH SMID (Small+Mid Cap)
2005-11-09,508.326
2005-11-10,508.291
2005-11-11,511.478
2005-11-14,512.784
2005-11-15,509.813
2005-11-16,507.344
2005-11-17,512.718
2005-11-18,514.646
2005-11-21,517.408
2005-11-22,516.782
2005-11-23,519.751
2005-11-24,518.726
2005-11-25,516.375
2005-11-28,517.348
2005-11-29,518.739
2005-11-30,519.68
2005-12-01,520.831
2005-12-02,524.56
2005-12-05,525.506
2005-12-06,527.883
2005-12-07,522.852
2005-12-08,530.084
2005-12-09,531.033
2005-12-12,535.833
2005-12-13,534.68
2005-12-14,539.208
2005-12-15,536.191
2005-12-16,541.907
2005-12-19,543.159
2005-12-20,539.099
2005-12-21,533.596
2005-12-22,536.672
2005-12-23,538.349
2005-12-26,538.349
2005-12-27,540.417
2005-12-28,541.883
2005-12-29,539.996
2005-12-30,536.416
2006-01-02,541.194
2006-01-03,553.036
2006-01-04,563.95
2006-01-05,563.716
2006-01-06,570.279
2006-01-09,566.941
2006-01-10,564.33
2006-01-11,570.579
2006-01-12,572.632
2006-01-13,573.12
2006-01-16,578.348
2006-01-17,573.151
2006-01-18,569.987
2006-01-19,577.785
2006-01-20,572.554
2006-01-23,580.122
2006-01-24,579.174
2006-01-25,588.547
2006-01-26,596.802
2006-01-27,600.585
2006-01-30,600.313
2006-01-31,603.11
2006-02-01,609.023
2006-02-02,604.673
2006-02-03,601.715
2006-02-06,603.845
2006-02-07,602.289
2006-02-08,599.052
2006-02-09,605.365
2006-02-10,605.842
2006-02-13,608.944
2006-02-14,605.244
2006-02-15,606.207
2006-02-16,608.856
2006-02-17,612.518
2006-02-20,615.637
2006-02-21,615.719
2006-02-22,617.538
2006-02-23,619.057
2006-02-24,619.456
2006-02-27,624.453
2006-02-28,620.198
2006-03-01,626.77
2006-03-02,621.17
2006-03-03,623.55
2006-03-06,627.485
2006-03-07,616.539
2006-03-08,609.169
2006-03-09,615.804
2006-03-10,618.953
2006-03-13,629.244
2006-03-14,635.852
2006-03-15,642.213
2006-03-16,650.927
2006-03-17,653.88
2006-03-20,658.544
2006-03-21,655.408
2006-03-22,656.498
2006-03-23,652.956
2006-03-24,656.635
2006-03-27,654.881
2006-03-28,656.403
2006-03-29,651.821
2006-03-30,665.965
2006-03-31,665.23
2006-04-03,670.685
2006-04-04,679.94
2006-04-05,682.067
2006-04-06,678.484
2006-04-07,666.505
2006-04-10,667.999
2006-04-11,663.437
2006-04-12,658.659
2006-04-13,660.593
2006-04-14,660.593
2006-04-17,671.085
2006-04-18,670.873
2006-04-19,684.496
2006-04-20,688.724
2006-04-21,694.073
2006-04-24,695.332
2006-04-25,698.794
2006-04-26,705.345
2006-04-27,706.706
2006-04-28,706.542
2006-05-01,707.776
2006-05-02,716.793
2006-05-03,711.351
2006-05-04,719.934
2006-05-05,731.05
2006-05-08,736.24
2006-05-09,740.405
2006-05-10,738.149
2006-05-11,737.741
2006-05-12,720.751
2006-05-15,698.519
2006-05-16,695.326
2006-05-17,674.697
2006-05-18,667.109
2006-05-19,662.453
2006-05-22,634.273
2006-05-23,657.799
2006-05-24,643.436
2006-05-25,653.789
2006-05-26,668.343
2006-05-29,670.439
2006-05-30,661.025
2006-05-31,662.224
2006-06-01,668.408
2006-06-02,681.025
2006-06-05,673.125
2006-06-06,643.595
2006-06-07,639.225
2006-06-08,609.124
2006-06-09,620.183
2006-06-12,608.108
2006-06-13,585.65
2006-06-14,590.564
2006-06-15,616.127
2006-06-16,610.79
2006-06-19,612.85
2006-06-20,618.21
2006-06-21,622.89
2006-06-22,627.116
2006-06-23,623.427
2006-06-26,626.673
2006-06-27,624.783
2006-06-28,616.532
2006-06-29,630.671
2006-06-30,653.373
2006-07-03,661.276
2006-07-04,664.534
2006-07-05,648.859
2006-07-06,656.929
2006-07-07,655.387
2006-07-10,654.287
2006-07-11,648.905
2006-07-12,649.383
2006-07-13,634.804
2006-07-14,619.023
2006-07-17,606.226
2006-07-18,604.544
2006-07-19,625.508
2006-07-20,632.718
2006-07-21,620.292
2006-07-24,629.466
2006-07-25,634.77
2006-07-26,633.805
2006-07-27,645.641
2006-07-28,649.344
2006-07-31,649.494
2006-08-01,647.696
2006-08-02,658.626
2006-08-03,653.215
2006-08-04,666.681
2006-08-07,654.972
2006-08-08,657.037
2006-08-09,662.018
2006-08-10,652.53
2006-08-11,657.481
2006-08-14,661.662
2006-08-15,671.516
2006-08-16,682.342
2006-08-17,688.197
2006-08-18,686.383
2006-08-21,686.603
2006-08-22,682.509
2006-08-23,678.005
2006-08-24,678.935
2006-08-25,677.57
2006-08-28,682.268
2006-08-29,681.485
2006-08-30,689.823
2006-08-31,688.132
2006-09-01,691.343
2006-09-04,699.769
2006-09-05,692.588
2006-09-06,687.105
2006-09-07,677.146
2006-09-08,675.402
2006-09-11,674.333
2006-09-12,681.908
2006-09-13,685.898
2006-09-14,692.509
2006-09-15,688.626
2006-09-18,687.096
2006-09-19,683.443
2006-09-20,687.774
2006-09-21,690.254
2006-09-22,689.361
2006-09-25,688.18
2006-09-26,695.435
2006-09-27,700.474
2006-09-28,699.881
2006-09-29,703.55
2006-10-02,709.958
2006-10-03,707.523
2006-10-04,706.635
2006-10-05,710.076
2006-10-06,705.179
2006-10-09,713.032
2006-10-10,714.022
2006-10-11,714.698
2006-10-12,716.544
2006-10-13,713.453
2006-10-16,715.214
2006-10-17,706.565
2006-10-18,712.644
2006-10-19,717.424
2006-10-20,722.81
2006-10-23,725.406
2006-10-24,726.831
2006-10-25,731.507
2006-10-26,733.463
2006-10-27,731.08
2006-10-30,725.861
2006-10-31,731.457
2006-11-01,735.281
2006-11-02,731.733
2006-11-03,731.372
2006-11-06,740.015
2006-11-07,752.154
2006-11-08,744.647
2006-11-09,738.791
2006-11-10,744.444
2006-11-13,747.797
2006-11-14,744.796
2006-11-15,743.054
2006-11-16,745.658
2006-11-17,743.774
2006-11-20,742.966
2006-11-21,748.153
2006-11-22,763.241
2006-11-23,761.334
2006-11-24,762.571
2006-11-27,750.346
2006-11-28,746.926
2006-11-29,762.607
2006-11-30,763.113
2006-12-01,766.54
2006-12-04,768.468
2006-12-05,770.76
2006-12-06,775.365
2006-12-07,781.186
2006-12-08,782.731
2006-12-11,782.345
2006-12-12,784.063
2006-12-13,793.632
2006-12-14,793.097
2006-12-15,792.44
2006-12-18,793.149
2006-12-19,787.546
2006-12-20,795.035
2006-12-21,793.494
2006-12-22,788.251
2006-12-25,788.251
2006-12-26,787.022
2006-12-27,794.391
2006-12-28,795.149
2006-12-29,799.702
2007-01-01,799.702
2007-01-02,814.176
2007-01-03,814.748
2007-01-04,804.858
2007-01-05,792.949
2007-01-08,797.511
2007-01-09,802.136
2007-01-10,794.763
2007-01-11,804.297
2007-01-12,810.218
2007-01-15,815.814
2007-01-16,815.503
2007-01-17,815.925
2007-01-18,816.601
2007-01-19,819.366
2007-01-22,818.879
2007-01-23,824.87
2007-01-24,827.979
2007-01-25,824.54
2007-01-26,815.051
2007-01-29,823.52
2007-01-30,826.423
2007-01-31,829.265
2007-02-01,840.034
2007-02-02,843.463
2007-02-05,843.634
2007-02-06,848.564
2007-02-07,862.738
2007-02-08,863.148
2007-02-09,865.348
2007-02-12,859.088
2007-02-13,866.778
2007-02-14,884.958
2007-02-15,884.124
2007-02-16,880.287
2007-02-19,887.014
2007-02-20,888.645
2007-02-21,883.889
2007-02-22,882.886
2007-02-23,887.739
2007-02-26,888.36
2007-02-27,856.781
2007-02-28,845.434
2007-03-01,833.538
2007-03-02,832.538
2007-03-05,813.584
2007-03-06,821.417
2007-03-07,831.089
2007-03-08,846.933
2007-03-09,846.64
2007-03-12,854.123
2007-03-13,847.652
2007-03-14,826.279
2007-03-15,842.783
2007-03-16,847.211
2007-03-19,863.144
2007-03-20,873.83
2007-03-21,879.212
2007-03-22,895.55
2007-03-23,894.645
2007-03-26,891.262
2007-03-27,897.961
2007-03-28,891.079
2007-03-29,899.622
2007-03-30,901.504
2007-04-02,909.937
2007-04-03,918.928
2007-04-04,923.204
2007-04-05,929.26
2007-04-06,929.26
2007-04-09,924.418
2007-04-10,940.809
2007-04-11,939.567
2007-04-12,937.94
2007-04-13,946.337
2007-04-16,960.422
2007-04-17,964.23
2007-04-18,958.277
2007-04-19,953.184
2007-04-20,959.851
2007-04-23,960.313
2007-04-24,956.125
2007-04-25,970.665
2007-04-26,974.324
2007-04-27,975.562
2007-04-30,977.327
2007-05-01,973.675
2007-05-02,978.009
2007-05-03,965.305
2007-05-04,978.183
2007-05-07,981.844
2007-05-08,969.296
2007-05-09,973.139
2007-05-10,967.462
2007-05-11,969.227
2007-05-14,970.006
2007-05-15,977.824
2007-05-16,976.823
2007-05-17,974.577
2007-05-18,979.764
2007-05-21,973.979
2007-05-22,976.141
2007-05-23,982.79
2007-05-24,972.064
2007-05-25,974.502
2007-05-28,974.502
2007-05-29,986.445
2007-05-30,981.149
2007-05-31,1000.0
2007-06-01,1006.252
2007-06-04,1006.551
2007-06-05,1006.972
2007-06-06,975.808
2007-06-07,958.776
2007-06-08,953.96
2007-06-11,967.201
2007-06-12,956.207
2007-06-13,956.737
2007-06-14,976.549
2007-06-15,993.704
2007-06-18,997.498
2007-06-19,994.452
2007-06-20,1002.278
2007-06-21,987.742
2007-06-22,988.635
2007-06-25,984.341
2007-06-26,977.575
2007-06-27,970.585
2007-06-28,991.79
2007-06-29,1004.684
2007-07-02,1024.099
2007-07-03,1034.13
2007-07-04,1040.102
2007-07-05,1032.484
2007-07-06,1044.457
2007-07-09,1047.474
2007-07-10,1046.606
2007-07-11,1043.618
2007-07-12,1059.734
2007-07-13,1058.446
2007-07-16,1054.338
2007-07-17,1046.485
2007-07-18,1033.879
2007-07-19,1045.715
2007-07-20,1034.227
2007-07-23,1032.539
2007-07-24,1017.83
2007-07-25,997.514
2007-07-26,971.161
2007-07-27,963.483
2007-07-30,969.994
2007-07-31,993.186
2007-08-01,974.784
2007-08-02,974.824
2007-08-03,972.773
2007-08-06,958.546
2007-08-07,956.091
2007-08-08,976.533
2007-08-09,951.537
2007-08-10,922.164
2007-08-13,933.689
2007-08-14,925.761
2007-08-15,907.844
2007-08-16,857.568
2007-08-17,866.98
2007-08-20,877.45
2007-08-21,883.539
2007-08-22,915.267
2007-08-23,924.528
2007-08-24,929.42
2007-08-27,931.238
2007-08-28,912.963
2007-08-29,916.123
2007-08-30,931.42
2007-08-31,950.209
2007-09-03,958.734
2007-09-04,967.41
2007-09-05,953.251
2007-09-06,962.136
2007-09-07,948.749
2007-09-10,937.226
2007-09-11,952.64
2007-09-12,958.285
2007-09-13,954.096
2007-09-14,941.518
2007-09-17,928.215
2007-09-18,944.993
2007-09-19,978.85
2007-09-20,981.681
2007-09-21,993.325
2007-09-24,994.353
2007-09-25,983.295
2007-09-26,991.193
2007-09-27,998.239
2007-09-28,1001.068
2007-10-01,1002.441
2007-10-02,1006.837
2007-10-03,1012.08
2007-10-04,1005.923
2007-10-05,1013.147
2007-10-08,1004.767
2007-10-09,1006.715
2007-10-10,1014.491
2007-10-11,1024.761
2007-10-12,1018.374
2007-10-15,1017.195
2007-10-16,1001.909
2007-10-17,1016.51
2007-10-18,1008.868
2007-10-19,995.613
2007-10-22,967.691
2007-10-23,995.111
2007-10-24,985.746
2007-10-25,1008.08
2007-10-26,1007.425
2007-10-29,1018.263
2007-10-30,1009.209
2007-10-31,1027.56
2007-11-01,1016.789
2007-11-02,1012.622
2007-11-05,996.619
2007-11-06,1013.93
2007-11-07,1016.483
2007-11-08,1015.118
2007-11-09,999.407
2007-11-12,986.676
2007-11-13,970.976
2007-11-14,993.479
2007-11-15,963.546
2007-11-16,942.089
2007-11-19,905.84
2007-11-20,921.378
2007-11-21,891.925
2007-11-22,894.827
2007-11-23,906.977
2007-11-26,913.162
2007-11-27,914.154
2007-11-28,940.156
2007-11-29,950.675
2007-11-30,958.402
2007-12-03,950.63
2007-12-04,944.037
2007-12-05,964.371
2007-12-06,956.508
2007-12-07,971.819
2007-12-10,984.074
2007-12-11,984.584
2007-12-12,983.955
2007-12-13,951.929
2007-12-14,947.496
2007-12-17,916.97
2007-12-18,922.994
2007-12-19,920.813
2007-12-20,923.195
2007-12-21,939.329
2007-12-24,941.42
2007-12-25,941.42
2007-12-26,947.891
2007-12-27,959.493
2007-12-28,975.087
2007-12-31,969.517
2008-01-01,969.517
2008-01-02,967.947
2008-01-03,955.531
2008-01-04,938.971
2008-01-07,907.069
2008-01-08,915.759
2008-01-09,881.219
2008-01-10,862.575
2008-01-11,866.192
2008-01-14,884.694
2008-01-15,855.534
2008-01-16,812.277
2008-01-17,812.341
2008-01-18,801.177
2008-01-21,738.422
2008-01-22,773.823
2008-01-23,750.228
2008-01-24,802.802
2008-01-25,817.537
2008-01-28,808.587
2008-01-29,834.041
2008-01-30,833.506
2008-01-31,833.994
2008-02-01,866.959
2008-02-04,878.408
2008-02-05,831.258
2008-02-06,836.635
2008-02-07,800.409
2008-02-08,802.6
2008-02-11,798.806
2008-02-12,841.775
2008-02-13,850.969
2008-02-14,857.829
2008-02-15,845.861
2008-02-18,860.461
2008-02-19,869.317
2008-02-20,849.891
2008-02-21,867.384
2008-02-22,864.099
2008-02-25,877.936
2008-02-26,893.778
2008-02-27,898.065
2008-02-28,884.807
2008-02-29,871.451
2008-03-03,859.124
2008-03-04,847.624
2008-03-05,864.224
2008-03-06,859.39
2008-03-07,839.844
2008-03-10,817.223
2008-03-11,830.954
2008-03-12,854.997
2008-03-13,844.99
2008-03-14,847.063
2008-03-17,809.703
2008-03-18,836.978
2008-03-19,815.25
2008-03-20,791.22
2008-03-21,791.22
2008-03-24,790.091
2008-03-25,840.256
2008-03-26,852.587
2008-03-27,876.622
2008-03-28,876.451
2008-03-31,884.846
2008-04-01,897.533
2008-04-02,902.026
2008-04-03,899.733
2008-04-04,916.74
2008-04-07,923.832
2008-04-08,904.427
2008-04-09,901.106
2008-04-10,894.475
2008-04-11,893.87
2008-04-14,893.729
2008-04-15,901.548
2008-04-16,937.891
2008-04-17,922.417
2008-04-18,933.126
2008-04-21,944.11
2008-04-22,948.84
2008-04-23,962.35
2008-04-24,945.398
2008-04-25,947.586
2008-04-28,959.046
2008-04-29,941.592
2008-04-30,947.734
2008-05-01,940.52
2008-05-02,951.294
2008-05-05,953.832
2008-05-06,957.686
2008-05-07,963.464
2008-05-08,968.833
2008-05-09,956.964
2008-05-12,967.911
2008-05-13,973.459
2008-05-14,992.756
2008-05-15,1000.265
2008-05-16,1011.705
2008-05-19,1030.813
2008-05-20,1005.521
2008-05-21,1009.444
2008-05-22,1018.468
2008-05-23,997.021
2008-05-26,985.511
2008-05-27,975.799
2008-05-28,982.975
2008-05-29,971.901
2008-05-30,982.847
2008-06-02,981.384
2008-06-03,992.445
2008-06-04,993.695
2008-06-05,1004.066
2008-06-06,1001.317
2008-06-09,987.842
2008-06-10,961.955
2008-06-11,961.376
2008-06-12,966.663
2008-06-13,967.501
2008-06-16,987.398
2008-06-17,1006.161
2008-06-18,985.036
2008-06-19,984.79
2008-06-20,985.849
2008-06-23,967.316
2008-06-24,959.818
2008-06-25,968.793
2008-06-26,955.307
2008-06-27,944.589
2008-06-30,941.479
2008-07-01,910.966
2008-07-02,891.493
2008-07-03,871.327
2008-07-04,872.071
2008-07-07,887.678
2008-07-08,867.382
2008-07-09,894.925
2008-07-10,887.144
2008-07-11,871.612
2008-07-14,876.665
2008-07-15,854.714
2008-07-16,853.594
2008-07-17,887.685
2008-07-18,878.626
2008-07-21,892.762
2008-07-22,881.253
2008-07-23,878.117
2008-07-24,849.868
2008-07-25,845.962
2008-07-28,836.605
2008-07-29,824.626
2008-07-30,850.42
2008-07-31,861.433
2008-08-01,842.379
2008-08-04,832.498
2008-08-05,836.487
2008-08-06,852.317
2008-08-07,851.662
2008-08-08,836.599
2008-08-11,839.763
2008-08-12,828.58
2008-08-13,815.985
2008-08-14,822.061
2008-08-15,813.165
2008-08-18,814.976
2008-08-19,804.064
2008-08-20,818.3
2008-08-21,822.194
2008-08-22,832.789
2008-08-25,826.614
2008-08-26,825.971
2008-08-27,832.998
2008-08-28,841.546
2008-08-29,852.108
2008-09-01,840.518
2008-09-02,842.306
2008-09-03,816.715
2008-09-04,788.713
2008-09-05,750.438
2008-09-08,768.452
2008-09-09,740.731
2008-09-10,727.074
2008-09-11,713.895
2008-09-12,750.589
2008-09-15,723.692
2008-09-16,706.034
2008-09-17,693.024
2008-09-18,699.418
2008-09-19,735.126
2008-09-22,738.056
2008-09-23,730.8
2008-09-24,730.212
2008-09-25,735.295
2008-09-26,703.55
2008-09-29,637.001
2008-09-30,633.91
2008-10-01,625.351
2008-10-02,594.392
2008-10-03,597.892
2008-10-06,523.545
2008-10-07,515.859
2008-10-08,490.249
2008-10-09,490.146
2008-10-10,456.155
2008-10-13,521.106
2008-10-14,523.143
2008-10-15,478.567
2008-10-16,448.811
2008-10-17,457.017
2008-10-20,465.158
2008-10-21,464.508
2008-10-22,428.859
2008-10-23,413.774
2008-10-24,386.962
2008-10-27,358.035
2008-10-28,353.258
2008-10-29,395.655
2008-10-30,408.682
2008-10-31,411.705
2008-11-03,433.266
2008-11-04,479.374
2008-11-05,463.357
2008-11-06,417.056
2008-11-07,426.59
2008-11-10,439.242
2008-11-11,409.573
2008-11-12,388.956
2008-11-13,390.971
2008-11-14,396.87
2008-11-17,388.735
2008-11-18,384.682
2008-11-19,358.898
2008-11-20,340.431
2008-11-21,337.661
2008-11-24,374.358
2008-11-25,388.716
2008-11-26,386.448
2008-11-27,402.72
2008-11-28,393.521
2008-12-01,366.595
2008-12-02,376.61
2008-12-03,373.427
2008-12-04,378.312
2008-12-05,359.234
2008-12-08,385.776
2008-12-09,385.715
2008-12-10,394.75
2008-12-11,399.006
2008-12-12,399.079
2008-12-15,411.021
2008-12-16,418.752
2008-12-17,434.787
2008-12-18,446.408
2008-12-19,427.805
2008-12-22,428.469
2008-12-23,429.082
2008-12-24,430.452
2008-12-25,430.452
2008-12-26,432.529
2008-12-29,452.556
2008-12-30,459.565
2008-12-31,451.637
2009-01-01,451.637
2009-01-02,465.234
2009-01-05,461.997
2009-01-06,457.387
2009-01-07,458.744
2009-01-08,448.309
2009-01-09,431.791
2009-01-12,413.434
2009-01-13,407.47
2009-01-14,388.855
2009-01-15,387.026
2009-01-16,396.155
2009-01-19,385.027
2009-01-20,369.312
2009-01-21,372.505
2009-01-22,373.993
2009-01-23,362.0
2009-01-26,381.706
2009-01-27,385.712
2009-01-28,404.044
2009-01-29,391.992
2009-01-30,381.614
2009-02-02,375.641
2009-02-03,383.212
2009-02-04,392.276
2009-02-05,396.395
2009-02-06,408.654
2009-02-09,422.742
2009-02-10,409.068
2009-02-11,403.411
2009-02-12,392.076
2009-02-13,398.485
2009-02-16,392.44
2009-02-17,373.031
2009-02-18,365.712
2009-02-19,370.368
2009-02-20,353.614
2009-02-23,348.145
2009-02-24,343.295
2009-02-25,342.876
2009-02-26,349.229
2009-02-27,340.18
2009-03-02,324.863
2009-03-03,318.739
2009-03-04,334.802
2009-03-05,320.082
2009-03-06,318.15
2009-03-09,318.173
2009-03-10,336.422
2009-03-11,335.899
2009-03-12,335.672
2009-03-13,339.72
2009-03-16,349.682
2009-03-17,342.999
2009-03-18,343.853
2009-03-19,364.662
2009-03-20,364.592
2009-03-23,370.991
2009-03-24,371.654
2009-03-25,378.836
2009-03-26,383.303
2009-03-27,368.919
2009-03-30,353.9
2009-03-31,363.731
2009-04-01,368.54
2009-04-02,395.235
2009-04-03,396.894
2009-04-06,398.173
2009-04-07,385.951
2009-04-08,387.412
2009-04-09,403.956
2009-04-10,403.956
2009-04-13,407.381
2009-04-14,412.456
2009-04-15,414.019
2009-04-16,419.992
2009-04-17,421.972
2009-04-20,399.291
2009-04-21,405.39
2009-04-22,415.303
2009-04-23,413.839
2009-04-24,428.552
2009-04-27,422.856
2009-04-28,414.367
2009-04-29,428.355
2009-04-30,436.318
2009-05-01,436.384
2009-05-04,455.91
2009-05-05,448.152
2009-05-06,450.893
2009-05-07,450.096
2009-05-08,456.846
2009-05-11,451.547
2009-05-12,454.836
2009-05-13,438.566
2009-05-14,441.438
2009-05-15,449.34
2009-05-18,457.122
2009-05-19,471.43
2009-05-20,490.144
2009-05-21,473.877
2009-05-22,487.432
2009-05-25,485.1
2009-05-26,485.167
2009-05-27,489.923
2009-05-28,485.344
2009-05-29,490.78
2009-06-01,506.359
2009-06-02,515.538
2009-06-03,503.968
2009-06-04,500.484
2009-06-05,495.181
2009-06-08,478.847
2009-06-09,484.473
2009-06-10,495.983
2009-06-11,505.032
2009-06-12,498.83
2009-06-15,478.493
2009-06-16,476.992
2009-06-17,456.813
2009-06-18,460.796
2009-06-19,463.774
2009-06-22,444.702
2009-06-23,452.638
2009-06-24,468.103
2009-06-25,460.207
2009-06-26,463.345
2009-06-29,470.709
2009-06-30,467.683
2009-07-01,478.857
2009-07-02,466.44
2009-07-03,460.563
2009-07-06,451.995
2009-07-07,452.244
2009-07-08,444.183
2009-07-09,450.264
2009-07-10,442.656
2009-07-13,448.389
2009-07-14,451.132
2009-07-15,467.725
2009-07-16,472.289
2009-07-17,470.816
2009-07-20,481.999
2009-07-21,489.709
2009-07-22,485.27
2009-07-23,492.541
2009-07-24,491.226
2009-07-27,492.952
2009-07-28,481.427
2009-07-29,484.767
2009-07-30,492.594
2009-07-31,496.234
2009-08-03,511.199
2009-08-04,509.976
2009-08-05,511.282
2009-08-06,512.335
2009-08-07,508.956
2009-08-10,505.691
2009-08-11,497.6
2009-08-12,502.104
2009-08-13,511.986
2009-08-14,511.586
2009-08-17,496.305
2009-08-18,501.539
2009-08-19,506.131
2009-08-20,516.619
2009-08-21,527.728
2009-08-24,532.188
2009-08-25,532.324
2009-08-26,525.832
2009-08-27,516.703
2009-08-28,528.517
2009-08-31,521.163
2009-09-01,508.488
2009-09-02,501.078
2009-09-03,509.201
2009-09-04,517.199
2009-09-07,531.462
2009-09-08,543.371
2009-09-09,552.542
2009-09-10,553.327
2009-09-11,558.055
2009-09-14,556.338
2009-09-15,561.914
2009-09-16,576.746
2009-09-17,584.299
2009-09-18,583.177
2009-09-21,571.918
2009-09-22,582.307
2009-09-23,582.619
2009-09-24,567.761
2009-09-25,565.801
2009-09-28,575.697
2009-09-29,570.491
2009-09-30,578.283
2009-10-01,564.434
2009-10-02,554.456
2009-10-05,562.29
2009-10-06,583.237
2009-10-07,581.02
2009-10-08,590.207
2009-10-09,592.569
2009-10-12,603.143
2009-10-13,595.221
2009-10-14,612.114
2009-10-15,608.158
2009-10-16,600.008
2009-10-19,610.858
2009-10-20,608.115
2009-10-21,604.838
2009-10-22,594.885
2009-10-23,596.84
2009-10-26,581.365
2009-10-27,566.357
2009-10-28,543.478
2009-10-29,560.347
2009-10-30,545.169
2009-11-02,550.456
2009-11-03,541.236
2009-11-04,563.605
2009-11-05,570.051
2009-11-06,573.064
2009-11-09,586.859
2009-11-10,583.787
2009-11-11,591.795
2009-11-12,587.431
2009-11-13,589.8
2009-11-16,604.146
2009-11-17,597.692
2009-11-18,604.709
2009-11-19,584.841
2009-11-20,582.094
2009-11-23,602.721
2009-11-24,600.807
2009-11-25,613.186
2009-11-26,592.177
2009-11-27,604.06
2009-11-30,599.912
2009-12-01,621.422
2009-12-02,619.517
2009-12-03,620.106
2009-12-04,615.802
2009-12-07,613.763
2009-12-08,601.635
2009-12-09,598.005
2009-12-10,600.962
2009-12-11,599.421
2009-12-14,603.877
2009-12-15,599.781
2009-12-16,608.894
2009-12-17,595.123
2009-12-18,591.512
2009-12-21,597.53
2009-12-22,592.239
2009-12-23,596.41
2009-12-24,597.43
2009-12-25,597.43
2009-12-28,599.334
2009-12-29,603.216
2009-12-30,596.393
2009-12-31,598.332
2010-01-01,598.332
2010-01-04,616.692
2010-01-05,627.294
2010-01-06,630.417
2010-01-07,632.365
2010-01-08,635.238
2010-01-11,642.834
2010-01-12,629.888
2010-01-13,633.498
2010-01-14,638.195
2010-01-15,625.176
2010-01-18,625.325
2010-01-19,623.1
2010-01-20,606.111
2010-01-21,593.944
2010-01-22,588.848
2010-01-25,590.716
2010-01-26,586.116
2010-01-27,581.458
2010-01-28,573.076
2010-01-29,574.707
2010-02-01,581.523
2010-02-02,592.193
2010-02-03,587.46
2010-02-04,566.15
2010-02-05,547.55
2010-02-08,549.957
2010-02-09,556.678
2010-02-10,558.828
2010-02-11,557.7
2010-02-12,556.787
2010-02-15,557.542
2010-02-16,569.617
2010-02-17,573.675
2010-02-18,578.727
2010-02-19,576.14
2010-02-22,578.694
2010-02-23,567.196
2010-02-24,564.904
2010-02-25,551.47
2010-02-26,564.686
2010-03-01,569.623
2010-03-02,579.719
2010-03-03,587.62
2010-03-04,583.889
2010-03-05,591.234
2010-03-08,591.973
2010-03-09,590.137
2010-03-10,601.86
2010-03-11,600.562
2010-03-12,608.736
2010-03-15,597.816
2010-03-16,607.948
2010-03-17,610.952
2010-03-18,602.103
2010-03-19,597.559
2010-03-22,596.617
2010-03-23,602.877
2010-03-24,601.75
2010-03-25,609.506
2010-03-26,610.848
2010-03-29,614.404
2010-03-30,606.253
2010-03-31,611.891
2010-04-01,620.065
2010-04-02,620.065
2010-04-05,618.645
2010-04-06,620.067
2010-04-07,617.614
2010-04-08,610.641
2010-04-09,620.725
2010-04-12,626.588
2010-04-13,623.592
2010-04-14,635.252
2010-04-15,635.711
2010-04-16,622.559
2010-04-19,616.229
2010-04-20,626.684
2010-04-21,624.986
2010-04-22,612.779
2010-04-23,626.011
2010-04-26,629.888
2010-04-27,612.712
2010-04-28,596.018
2010-04-29,607.501
2010-04-30,607.412
2010-05-03,607.076
2010-05-04,578.622
2010-05-05,559.784
2010-05-06,549.978
2010-05-07,530.879
2010-05-10,568.909
2010-05-11,562.459
2010-05-12,576.912
2010-05-13,573.255
2010-05-14,550.172
2010-05-17,542.432
2010-05-18,548.708
2010-05-19,529.87
2010-05-20,515.24
2010-05-21,524.525
2010-05-24,514.964
2010-05-25,488.354
2010-05-26,501.587
2010-05-27,518.911
2010-05-28,521.843
2010-05-31,522.975
2010-06-01,520.6
2010-06-02,518.259
2010-06-03,527.406
2010-06-04,509.69
2010-06-07,500.83
2010-06-08,495.496
2010-06-09,511.502
2010-06-10,524.287
2010-06-11,526.932
2010-06-14,542.456
2010-06-15,547.208
2010-06-16,546.618
2010-06-17,551.025
2010-06-18,553.218
2010-06-21,557.053
2010-06-22,551.383
2010-06-23,545.097
2010-06-24,537.367
2010-06-25,533.544
2010-06-28,541.757
2010-06-29,517.005
2010-06-30,519.479
2010-07-01,517.145
2010-07-02,525.461
2010-07-05,522.569
2010-07-06,542.773
2010-07-07,543.559
2010-07-08,550.103
2010-07-09,553.237
2010-07-12,551.18
2010-07-13,563.403
2010-07-14,567.347
2010-07-15,567.827
2010-07-16,562.432
2010-07-19,560.75
2010-07-20,552.594
2010-07-21,556.193
2010-07-22,573.295
2010-07-23,573.085
2010-07-26,584.23
2010-07-27,587.72
2010-07-28,585.667
2010-07-29,580.65
2010-07-30,578.33
2010-08-02,597.706
2010-08-03,600.422
2010-08-04,598.97
2010-08-05,599.614
2010-08-06,603.795
2010-08-09,606.943
2010-08-10,591.058
2010-08-11,566.379
2010-08-12,561.574
2010-08-13,559.76
2010-08-16,564.594
2010-08-17,576.849
2010-08-18,575.518
2010-08-19,569.814
2010-08-20,552.89
2010-08-23,553.316
2010-08-24,544.767
2010-08-25,537.559
2010-08-26,546.347
2010-08-27,546.949
2010-08-30,545.139
2010-08-31,546.672
2010-09-01,565.727
2010-09-02,568.281
2010-09-03,571.776
2010-09-06,574.942
2010-09-07,561.905
2010-09-08,565.223
2010-09-09,571.911
2010-09-10,570.935
2010-09-13,580.634
