Date,GERMANY SMID GROWTH SMID (Small+Mid Cap)
2010-09-14,595.05
2010-09-15,597.47
2010-09-16,599.756
2010-09-17,598.384
2010-09-20,608.467
2010-09-21,610.898
2010-09-22,620.697
2010-09-23,613.532
2010-09-24,630.058
2010-09-27,630.361
2010-09-28,634.447
2010-09-29,637.357
2010-09-30,638.473
2010-10-01,642.697
2010-10-04,633.295
2010-10-05,647.709
2010-10-06,652.932
2010-10-07,656.343
2010-10-08,661.599
2010-10-11,663.399
2010-10-12,661.729
2010-10-13,679.414
2010-10-14,686.334
2010-10-15,686.288
2010-10-18,684.848
2010-10-19,670.619
2010-10-20,680.083
2010-10-21,688.083
2010-10-22,685.745
2010-10-25,694.646
2010-10-26,688.634
2010-10-27,680.899
2010-10-28,690.567
2010-10-29,692.636
2010-11-01,692.398
2010-11-02,703.899
2010-11-03,701.564
2010-11-04,718.061
2010-11-05,709.308
2010-11-08,704.25
2010-11-09,709.836
2010-11-10,690.227
2010-11-11,681.115
2010-11-12,683.178
2010-11-15,680.721
2010-11-16,666.824
2010-11-17,670.947
2010-11-18,687.527
2010-11-19,690.684
2010-11-22,684.837
2010-11-23,665.49
2010-11-24,674.2
2010-11-25,683.064
2010-11-26,675.192
2010-11-29,657.093
2010-11-30,653.307
2010-12-01,671.437
2010-12-02,689.879
2010-12-03,701.572
2010-12-06,702.117
2010-12-07,707.646
2010-12-08,699.784
2010-12-09,692.085
2010-12-10,698.612
2010-12-13,712.16
2010-12-14,710.837
2010-12-15,707.334
2010-12-16,699.978
2010-12-17,696.033
2010-12-20,697.362
2010-12-21,704.671
2010-12-22,705.453
2010-12-23,705.17
2010-12-24,707.949
2010-12-27,704.504
2010-12-28,705.057
2010-12-29,706.979
2010-12-30,712.907
2010-12-31,720.072
2011-01-03,723.778
2011-01-04,719.874
2011-01-05,701.937
2011-01-06,698.692
2011-01-07,695.342
2011-01-10,680.579
2011-01-11,695.246
2011-01-12,711.926
2011-01-13,721.818
2011-01-14,720.989
2011-01-17,714.63
2011-01-18,728.546
2011-01-19,723.474
2011-01-20,705.551
2011-01-21,713.857
2011-01-24,714.981
2011-01-25,717.334
2011-01-26,731.027
2011-01-27,734.405
2011-01-28,725.366
2011-01-31,726.656
2011-02-01,739.955
2011-02-02,742.813
2011-02-03,735.794
2011-02-04,734.1
2011-02-07,746.066
2011-02-08,756.134
2011-02-09,756.344
2011-02-10,746.755
2011-02-11,747.678
2011-02-14,750.107
2011-02-15,750.032
2011-02-16,748.102
2011-02-17,749.045
2011-02-18,752.279
2011-02-21,743.086
2011-02-22,744.344
2011-02-23,732.759
2011-02-24,728.065
2011-02-25,739.903
2011-02-28,750.719
2011-03-01,753.612
2011-03-02,751.975
2011-03-03,759.752
2011-03-04,756.716
2011-03-07,757.364
2011-03-08,754.314
2011-03-09,752.385
2011-03-10,734.651
2011-03-11,725.857
2011-03-14,726.407
2011-03-15,705.656
2011-03-16,698.815
2011-03-17,714.272
2011-03-18,724.993
2011-03-21,743.926
2011-03-22,740.945
2011-03-23,736.978
2011-03-24,753.764
2011-03-25,752.663
2011-03-28,752.068
2011-03-29,748.978
2011-03-30,760.086
2011-03-31,763.616
2011-04-01,770.587
2011-04-04,780.84
2011-04-05,784.17
2011-04-06,792.121
2011-04-07,780.918
2011-04-08,789.116
2011-04-11,784.987
2011-04-12,774.732
2011-04-13,778.355
2011-04-14,773.197
2011-04-15,775.199
2011-04-18,752.687
2011-04-19,762.6
2011-04-20,791.512
2011-04-21,798.579
2011-04-22,798.579
2011-04-25,798.003
2011-04-26,808.672
2011-04-27,811.664
2011-04-28,824.472
2011-04-29,829.561
2011-05-02,837.925
2011-05-03,833.265
2011-05-04,824.607
2011-05-05,812.089
2011-05-06,813.594
2011-05-09,801.067
2011-05-10,813.675
2011-05-11,808.001
2011-05-12,798.871
2011-05-13,798.771
2011-05-16,800.145
2011-05-17,782.677
2011-05-18,789.463
2011-05-19,796.175
2011-05-20,789.291
2011-05-23,765.628
2011-05-24,776.154
2011-05-25,774.21
2011-05-26,772.356
2011-05-27,786.921
2011-05-30,792.525
2011-05-31,808.529
2011-06-01,808.772
2011-06-02,798.618
2011-06-03,805.118
2011-06-06,805.554
2011-06-07,808.149
2011-06-08,793.409
2011-06-09,795.082
2011-06-10,778.065
2011-06-13,780.049
2011-06-14,795.786
2011-06-15,779.189
2011-06-16,764.107
2011-06-17,773.384
2011-06-20,769.175
2011-06-21,786.892
2011-06-22,791.11
2011-06-23,762.402
2011-06-24,764.875
2011-06-27,766.763
2011-06-28,777.79
2011-06-29,796.578
2011-06-30,812.056
2011-07-01,816.468
2011-07-04,826.776
2011-07-05,822.541
2011-07-06,814.28
2011-07-07,824.584
2011-07-08,811.33
2011-07-11,778.933
2011-07-12,770.1
2011-07-13,790.083
2011-07-14,777.171
2011-07-15,773.508
2011-07-18,750.418
2011-07-19,765.509
2011-07-20,767.831
2011-07-21,779.499
2011-07-22,786.215
2011-07-25,787.218
2011-07-26,788.754
2011-07-27,774.991
2011-07-28,756.164
2011-07-29,756.713
2011-08-01,738.05
2011-08-02,712.917
2011-08-03,697.853
2011-08-04,660.845
2011-08-05,656.246
2011-08-08,617.609
2011-08-09,636.902
2011-08-10,619.406
2011-08-11,652.841
2011-08-12,670.33
2011-08-15,687.194
2011-08-16,671.078
2011-08-17,662.403
2011-08-18,619.144
2011-08-19,616.658
2011-08-22,616.365
2011-08-23,622.117
2011-08-24,640.382
2011-08-25,633.809
2011-08-26,632.215
2011-08-29,657.132
2011-08-30,655.369
2011-08-31,672.418
2011-09-01,662.777
2011-09-02,639.006
2011-09-05,604.593
2011-09-06,596.808
2011-09-07,624.452
2011-09-08,626.527
2011-09-09,597.172
2011-09-12,580.438
2011-09-13,591.597
2011-09-14,611.021
2011-09-15,627.753
2011-09-16,630.549
2011-09-19,606.343
2011-09-20,621.574
2011-09-21,609.252
2011-09-22,567.718
2011-09-23,569.953
2011-09-26,571.226
2011-09-27,604.664
2011-09-28,595.453
2011-09-29,595.944
2011-09-30,569.427
2011-10-03,550.558
2011-10-04,529.743
2011-10-05,546.26
2011-10-06,568.62
2011-10-07,577.859
2011-10-10,600.91
2011-10-11,601.755
2011-10-12,621.662
2011-10-13,613.39
2011-10-14,625.44
2011-10-17,615.274
2011-10-18,613.754
2011-10-19,621.863
2011-10-20,606.443
2011-10-21,632.112
2011-10-24,643.822
2011-10-25,640.711
2011-10-26,634.555
2011-10-27,669.666
2011-10-28,670.748
2011-10-31,643.316
2011-11-01,605.571
2011-11-02,622.509
2011-11-03,637.341
2011-11-04,635.072
2011-11-07,629.161
2011-11-08,637.505
2011-11-09,616.551
2011-11-10,611.181
2011-11-11,636.815
2011-11-14,626.696
2011-11-15,612.157
2011-11-16,608.297
2011-11-17,598.389
2011-11-18,591.129
2011-11-21,567.96
2011-11-22,563.249
2011-11-23,553.043
2011-11-24,557.724
2011-11-25,558.624
2011-11-28,582.171
2011-11-29,583.036
2011-11-30,613.431
2011-12-01,609.355
2011-12-02,611.317
2011-12-05,616.938
2011-12-06,608.212
2011-12-07,601.6
2011-12-08,587.504
2011-12-09,590.996
2011-12-12,571.091
2011-12-13,568.112
2011-12-14,551.353
2011-12-15,560.133
2011-12-16,561.942
2011-12-19,555.743
2011-12-20,572.539
2011-12-21,565.816
2011-12-22,571.666
2011-12-23,575.443
2011-12-26,575.443
2011-12-27,577.184
2011-12-28,566.794
2011-12-29,570.305
2011-12-30,577.582
2012-01-02,590.223
2012-01-03,600.198
2012-01-04,592.23
2012-01-05,585.917
2012-01-06,586.073
2012-01-09,584.534
2012-01-10,593.865
2012-01-11,594.236
2012-01-12,601.628
2012-01-13,592.768
2012-01-16,597.938
2012-01-17,610.586
2012-01-18,619.608
2012-01-19,627.529
2012-01-20,625.046
2012-01-23,636.161
2012-01-24,626.037
2012-01-25,631.171
2012-01-26,649.52
2012-01-27,647.203
2012-01-30,634.794
2012-01-31,641.435
2012-02-01,660.737
2012-02-02,664.562
2012-02-03,670.641
2012-02-06,667.944
2012-02-07,672.433
2012-02-08,673.9
2012-02-09,676.745
2012-02-10,666.839
2012-02-13,668.793
2012-02-14,661.279
2012-02-15,667.07
2012-02-16,661.914
2012-02-17,676.632
2012-02-20,694.258
2012-02-21,686.531
2012-02-22,679.374
2012-02-23,683.622
2012-02-24,696.295
2012-02-27,688.958
2012-02-28,697.203
2012-02-29,691.474
2012-03-01,690.486
2012-03-02,685.162
2012-03-05,677.705
2012-03-06,646.591
2012-03-07,653.308
2012-03-08,675.17
2012-03-09,673.241
2012-03-12,674.501
2012-03-13,678.321
2012-03-14,672.103
2012-03-15,680.282
2012-03-16,686.177
2012-03-19,690.203
2012-03-20,679.107
2012-03-21,679.399
2012-03-22,678.289
2012-03-23,688.864
2012-03-26,701.912
2012-03-27,700.406
2012-03-28,693.209
2012-03-29,685.038
2012-03-30,696.6
2012-04-02,707.438
2012-04-03,707.984
2012-04-04,673.894
2012-04-05,675.608
2012-04-06,675.608
2012-04-09,675.995
2012-04-10,658.604
2012-04-11,665.844
2012-04-12,686.261
2012-04-13,671.972
2012-04-16,673.167
2012-04-17,690.256
2012-04-18,687.069
2012-04-19,685.03
2012-04-20,689.714
2012-04-23,660.907
2012-04-24,671.693
2012-04-25,684.976
2012-04-26,698.364
2012-04-27,706.524
2012-04-30,704.66
2012-05-01,704.101
2012-05-02,698.442
2012-05-03,695.396
2012-05-04,678.942
2012-05-07,677.414
2012-05-08,662.454
2012-05-09,657.758
2012-05-10,664.448
2012-05-11,667.163
2012-05-14,649.563
2012-05-15,644.841
2012-05-16,639.345
2012-05-17,631.407
2012-05-18,623.112
2012-05-21,633.161
2012-05-22,646.192
2012-05-23,626.144
2012-05-24,625.433
2012-05-25,619.758
2012-05-28,625.021
2012-05-29,635.666
2012-05-30,617.504
2012-05-31,613.422
2012-06-01,595.461
2012-06-04,590.416
2012-06-05,590.841
2012-06-06,609.875
2012-06-07,623.544
2012-06-08,612.758
2012-06-11,615.234
2012-06-12,608.933
2012-06-13,612.096
2012-06-14,609.126
2012-06-15,615.735
2012-06-18,616.415
2012-06-19,633.053
2012-06-20,640.439
2012-06-21,634.341
2012-06-22,620.598
2012-06-25,607.49
2012-06-26,598.875
2012-06-27,598.777
2012-06-28,591.856
2012-06-29,625.625
2012-07-02,628.77
2012-07-03,640.443
2012-07-04,637.99
2012-07-05,628.55
2012-07-06,614.349
2012-07-09,611.638
2012-07-10,617.953
2012-07-11,612.267
2012-07-12,605.759
2012-07-13,622.378
2012-07-16,624.057
2012-07-17,622.771
2012-07-18,632.21
2012-07-19,642.363
2012-07-20,630.334
2012-07-23,605.7
2012-07-24,604.592
2012-07-25,610.423
2012-07-26,632.331
2012-07-27,640.963
2012-07-30,637.934
2012-07-31,638.024
2012-08-01,635.72
2012-08-02,614.787
2012-08-03,639.339
2012-08-06,651.371
2012-08-07,652.716
2012-08-08,642.557
2012-08-09,641.988
2012-08-10,641.629
2012-08-13,638.86
2012-08-14,640.672
2012-08-15,638.073
2012-08-16,647.426
2012-08-17,651.501
2012-08-20,648.999
2012-08-21,661.925
2012-08-22,653.05
2012-08-23,654.596
2012-08-24,649.095
2012-08-27,652.912
2012-08-28,653.227
2012-08-29,653.347
2012-08-30,646.283
2012-08-31,656.493
2012-09-03,659.181
2012-09-04,650.885
2012-09-05,652.35
2012-09-06,664.871
2012-09-07,681.797
2012-09-10,680.046
2012-09-11,683.847
2012-09-12,689.426
2012-09-13,686.784
2012-09-14,711.066
2012-09-17,707.77
2012-09-18,698.573
2012-09-19,701.743
2012-09-20,696.502
2012-09-21,703.485
2012-09-24,694.035
2012-09-25,697.86
2012-09-26,678.523
2012-09-27,684.657
2012-09-28,683.58
2012-10-01,696.442
2012-10-02,694.941
2012-10-03,694.502
2012-10-04,701.933
2012-10-05,712.781
2012-10-08,702.248
2012-10-09,695.122
2012-10-10,691.27
2012-10-11,699.327
2012-10-12,696.729
2012-10-15,698.711
2012-10-16,712.716
2012-10-17,722.032
2012-10-18,720.936
2012-10-19,711.208
2012-10-22,711.315
2012-10-23,693.563
2012-10-24,698.328
2012-10-25,700.299
2012-10-26,701.263
2012-10-29,701.032
2012-10-30,710.244
2012-10-31,705.85
2012-11-01,714.76
2012-11-02,711.216
2012-11-05,704.731
2012-11-06,709.74
2012-11-07,699.068
2012-11-08,691.065
2012-11-09,688.638
2012-11-12,686.595
2012-11-13,684.124
2012-11-14,685.679
2012-11-15,679.144
2012-11-16,669.695
2012-11-19,691.158
2012-11-20,696.222
2012-11-21,697.743
2012-11-22,709.288
2012-11-23,716.541
2012-11-26,717.085
2012-11-27,720.478
2012-11-28,718.822
2012-11-29,730.123
2012-11-30,731.79
2012-12-03,735.167
2012-12-04,733.285
2012-12-05,734.346
2012-12-06,737.494
2012-12-07,733.118
2012-12-10,732.241
2012-12-11,740.352
2012-12-12,741.29
2012-12-13,741.783
2012-12-14,745.603
2012-12-17,747.282
2012-12-18,753.733
2012-12-19,760.722
2012-12-20,759.949
2012-12-21,752.794
2012-12-24,753.965
2012-12-25,753.965
2012-12-26,755.508
2012-12-27,752.711
2012-12-28,750.889
2012-12-31,748.788
2013-01-01,748.788
2013-01-02,765.98
2013-01-03,761.252
2013-01-04,758.884
2013-01-07,758.935
2013-01-08,753.833
2013-01-09,758.367
2013-01-10,765.069
2013-01-11,770.979
2013-01-14,770.32
2013-01-15,767.433
2013-01-16,769.749
2013-01-17,779.924
2013-01-18,777.743
2013-01-21,781.914
2013-01-22,778.127
2013-01-23,783.149
2013-01-24,793.25
2013-01-25,803.549
2013-01-28,800.794
2013-01-29,795.079
2013-01-30,801.015
2013-01-31,794.997
2013-02-01,815.801
2013-02-04,796.512
2013-02-05,798.464
2013-02-06,800.433
2013-02-07,793.101
2013-02-08,799.622
2013-02-11,796.904
2013-02-12,805.915
2013-02-13,820.363
2013-02-14,812.669
2013-02-15,817.593
2013-02-18,817.398
2013-02-19,827.141
2013-02-20,829.121
2013-02-21,809.776
2013-02-22,811.157
2013-02-25,816.331
2013-02-26,800.624
2013-02-27,804.447
2013-02-28,807.437
2013-03-01,803.183
2013-03-04,799.641
2013-03-05,809.02
2013-03-06,810.712
2013-03-07,813.756
2013-03-08,805.174
2013-03-11,805.085
2013-03-12,808.206
2013-03-13,801.589
2013-03-14,808.151
2013-03-15,815.581
2013-03-18,810.801
2013-03-19,800.98
2013-03-20,805.851
2013-03-21,798.542
2013-03-22,797.827
2013-03-25,791.369
2013-03-26,796.076
2013-03-27,783.494
2013-03-28,792.962
2013-03-29,792.962
2013-04-01,793.332
2013-04-02,802.647
2013-04-03,802.467
2013-04-04,787.518
2013-04-05,778.974
2013-04-08,781.308
2013-04-09,782.243
2013-04-10,801.882
2013-04-11,814.324
2013-04-12,805.366
2013-04-15,795.48
2013-04-16,793.558
2013-04-17,776.271
2013-04-18,777.978
2013-04-19,780.913
2013-04-22,782.508
2013-04-23,795.621
2013-04-24,796.537
2013-04-25,800.652
2013-04-26,799.048
2013-04-29,805.752
2013-04-30,812.374
2013-05-01,812.928
2013-05-02,809.407
2013-05-03,819.055
2013-05-06,817.179
2013-05-07,825.548
2013-05-08,829.995
2013-05-09,824.918
2013-05-10,820.135
2013-05-13,818.904
2013-05-14,824.758
2013-05-15,820.446
2013-05-16,821.217
2013-05-17,816.767
2013-05-20,824.852
2013-05-21,829.287
2013-05-22,832.731
2013-05-23,819.38
2013-05-24,820.31
2013-05-27,826.016
2013-05-28,833.102
2013-05-29,827.779
2013-05-30,837.651
2013-05-31,828.971
2013-06-03,825.95
2013-06-04,834.433
2013-06-05,823.298
2013-06-06,826.671
2013-06-07,830.632
2013-06-10,833.948
2013-06-11,834.819
2013-06-12,842.75
2013-06-13,834.522
2013-06-14,844.646
2013-06-17,848.613
2013-06-18,858.29
2013-06-19,857.791
2013-06-20,821.823
2013-06-21,806.457
2013-06-24,787.365
2013-06-25,799.543
2013-06-26,804.235
2013-06-27,813.047
2013-06-28,808.232
2013-07-01,816.578
2013-07-02,812.007
2013-07-03,800.373
2013-07-04,810.831
2013-07-05,797.588
2013-07-08,808.497
2013-07-09,811.48
2013-07-10,814.811
2013-07-11,832.707
2013-07-12,835.256
2013-07-15,835.686
2013-07-16,839.076
2013-07-17,837.83
2013-07-18,845.739
2013-07-19,845.351
2013-07-22,845.544
2013-07-23,847.184
2013-07-24,852.926
2013-07-25,849.857
2013-07-26,846.803
2013-07-29,849.082
2013-07-30,853.524
2013-07-31,854.215
2013-08-01,861.367
2013-08-02,865.481
2013-08-05,866.522
2013-08-06,868.212
2013-08-07,866.093
2013-08-08,874.203
2013-08-09,872.858
2013-08-12,872.326
2013-08-13,874.833
2013-08-14,881.466
2013-08-15,870.499
2013-08-16,876.145
2013-08-19,876.604
2013-08-20,876.517
2013-08-21,872.886
2013-08-22,881.346
2013-08-23,888.836
2013-08-26,886.314
2013-08-27,870.13
2013-08-28,855.982
2013-08-29,856.698
2013-08-30,849.75
2013-09-02,863.728
2013-09-03,857.398
2013-09-04,859.616
2013-09-05,858.27
2013-09-06,859.482
2013-09-09,869.602
2013-09-10,882.802
2013-09-11,887.624
2013-09-12,888.458
2013-09-13,886.556
2013-09-16,902.777
2013-09-17,896.742
2013-09-18,899.204
2013-09-19,911.384
2013-09-20,905.137
2013-09-23,906.331
2013-09-24,907.085
2013-09-25,910.974
2013-09-26,911.329
2013-09-27,917.158
2013-09-30,913.428
2013-10-01,919.365
2013-10-02,918.704
2013-10-03,918.333
2013-10-04,915.333
2013-10-07,909.553
2013-10-08,907.081
2013-10-09,895.257
2013-10-10,908.814
2013-10-11,915.121
2013-10-14,914.968
2013-10-15,920.094
2013-10-16,917.66
2013-10-17,930.765
2013-10-18,944.719
2013-10-21,951.328
2013-10-22,960.032
2013-10-23,957.484
2013-10-24,960.112
2013-10-25,958.042
2013-10-28,955.101
2013-10-29,954.984
2013-10-30,959.123
2013-10-31,950.087
2013-11-01,944.313
2013-11-04,949.129
2013-11-05,945.878
2013-11-06,955.228
2013-11-07,941.038
2013-11-08,934.845
2013-11-11,947.239
2013-11-12,939.82
2013-11-13,931.127
2013-11-14,944.892
2013-11-15,950.879
2013-11-18,956.269
2013-11-19,953.562
2013-11-20,948.986
2013-11-21,944.31
2013-11-22,950.608
2013-11-25,954.487
2013-11-26,955.577
2013-11-27,959.105
2013-11-28,963.24
2013-11-29,969.159
2013-12-02,966.375
2013-12-03,949.535
2013-12-04,941.71
2013-12-05,944.964
2013-12-06,954.617
2013-12-09,961.954
2013-12-10,960.916
2013-12-11,959.746
2013-12-12,944.598
2013-12-13,942.305
2013-12-16,952.109
2013-12-17,952.467
2013-12-18,962.392
2013-12-19,965.326
2013-12-20,968.902
2013-12-23,979.205
2013-12-24,976.383
2013-12-25,976.383
2013-12-26,978.205
2013-12-27,990.04
2013-12-30,991.578
2013-12-31,989.066
2014-01-01,989.066
2014-01-02,976.912
2014-01-03,983.349
2014-01-06,983.599
2014-01-07,983.586
2014-01-08,986.24
2014-01-09,981.368
2014-01-10,997.006
2014-01-13,1003.527
2014-01-14,1000.858
2014-01-15,1008.399
2014-01-16,1008.982
2014-01-17,1010.054
2014-01-20,1006.872
2014-01-21,1006.378
2014-01-22,1009.132
2014-01-23,1011.367
2014-01-24,986.704
2014-01-27,976.433
2014-01-28,992.485
2014-01-29,986.536
2014-01-30,982.785
2014-01-31,973.018
2014-02-03,964.311
2014-02-04,962.537
2014-02-05,965.624
2014-02-06,984.578
2014-02-07,990.177
2014-02-10,994.471
2014-02-11,1007.623
2014-02-12,1005.484
2014-02-13,1012.709
2014-02-14,1022.351
2014-02-17,1033.026
2014-02-18,1034.356
2014-02-19,1032.432
2014-02-20,1023.219
2014-02-21,1031.952
2014-02-24,1037.806
2014-02-25,1038.523
2014-02-26,1029.75
2014-02-27,1029.486
2014-02-28,1050.147
2014-03-03,1016.942
2014-03-04,1037.893
2014-03-05,1042.39
2014-03-06,1058.069
2014-03-07,1047.078
2014-03-10,1039.301
2014-03-11,1039.711
2014-03-12,1024.574
2014-03-13,1011.921
2014-03-14,1006.123
2014-03-17,1029.252
2014-03-18,1034.365
2014-03-19,1035.436
2014-03-20,1021.537
2014-03-21,1020.738
2014-03-24,1000.109
2014-03-25,1010.934
2014-03-26,1018.451
2014-03-27,1015.232
2014-03-28,1022.078
2014-03-31,1026.985
2014-04-01,1038.968
2014-04-02,1040.958
2014-04-03,1036.28
2014-04-04,1037.497
2014-04-07,1020.087
2014-04-08,1012.804
2014-04-09,1024.245
2014-04-10,1024.204
2014-04-11,1005.471
2014-04-14,987.72
2014-04-15,970.479
2014-04-16,988.963
2014-04-17,1005.86
2014-04-18,1005.86
2014-04-21,1003.57
2014-04-22,1018.893
2014-04-23,1017.98
2014-04-24,1018.228
2014-04-25,1003.884
2014-04-28,1000.434
2014-04-29,1011.492
2014-04-30,1012.468
2014-05-01,1012.468
2014-05-02,1012.615
2014-05-05,1008.803
2014-05-06,1016.427
2014-05-07,1016.587
2014-05-08,1024.802
2014-05-09,1014.507
2014-05-12,1032.692
2014-05-13,1025.286
2014-05-14,1024.337
2014-05-15,1014.205
2014-05-16,999.851
2014-05-19,1008.288
2014-05-20,1007.979
2014-05-21,1011.457
2014-05-22,1018.998
2014-05-23,1022.793
2014-05-26,1038.566
2014-05-27,1044.121
2014-05-28,1042.185
2014-05-29,1041.633
2014-05-30,1046.133
2014-06-02,1045.758
2014-06-03,1040.633
2014-06-04,1045.919
2014-06-05,1049.209
2014-06-06,1059.346
2014-06-09,1058.817
2014-06-10,1054.275
2014-06-11,1041.585
2014-06-12,1046.27
2014-06-13,1033.042
2014-06-16,1034.429
2014-06-17,1039.605
2014-06-18,1046.117
2014-06-19,1053.494
2014-06-20,1050.433
2014-06-23,1042.198
2014-06-24,1040.19
2014-06-25,1030.931
2014-06-26,1028.76
2014-06-27,1034.068
2014-06-30,1040.506
2014-07-01,1048.064
2014-07-02,1048.349
2014-07-03,1053.459
2014-07-04,1047.516
2014-07-07,1036.729
2014-07-08,1021.897
2014-07-09,1022.456
2014-07-10,1003.899
2014-07-11,1008.103
2014-07-14,1021.077
2014-07-15,1004.23
2014-07-16,1014.942
2014-07-17,1009.065
2014-07-18,1004.766
2014-07-21,998.912
2014-07-22,1005.759
2014-07-23,1007.524
2014-07-24,1011.128
2014-07-25,994.647
2014-07-28,990.209
2014-07-29,990.724
2014-07-30,978.408
2014-07-31,956.031
2014-08-01,946.681
2014-08-04,937.981
2014-08-05,937.156
2014-08-06,927.853
2014-08-07,923.653
2014-08-08,926.315
2014-08-11,946.366
2014-08-12,935.855
2014-08-13,943.092
2014-08-14,949.491
2014-08-15,943.423
2014-08-18,955.167
2014-08-19,962.348
2014-08-20,955.933
2014-08-21,962.704
2014-08-22,960.931
2014-08-25,967.567
2014-08-26,971.179
2014-08-27,973.808
2014-08-28,959.86
2014-08-29,959.662
2014-09-01,958.74
2014-09-02,959.809
2014-09-03,965.977
2014-09-04,956.983
2014-09-05,954.985
2014-09-08,955.525
2014-09-09,949.453
2014-09-10,944.346
2014-09-11,946.148
2014-09-12,946.13
2014-09-15,941.39
2014-09-16,932.595
2014-09-17,939.02
2014-09-18,942.206
2014-09-19,936.751
2014-09-22,930.923
2014-09-23,920.97
2014-09-24,917.706
2014-09-25,909.187
2014-09-26,905.364
2014-09-29,904.779
2014-09-30,902.262
2014-10-01,891.47
2014-10-02,880.888
2014-10-03,871.002
2014-10-06,882.351
2014-10-07,874.449
2014-10-08,866.033
2014-10-09,863.467
2014-10-10,837.099
2014-10-13,836.853
2014-10-14,842.006
2014-10-15,830.505
2014-10-16,831.63
2014-10-17,857.069
2014-10-20,849.421
2014-10-21,866.277
2014-10-22,875.175
2014-10-23,878.429
2014-10-24,875.645
2014-10-27,869.071
2014-10-28,879.829
2014-10-29,888.434
2014-10-30,881.527
2014-10-31,891.003
2014-11-03,889.487
2014-11-04,889.143
2014-11-05,895.333
2014-11-06,893.326
2014-11-07,886.765
2014-11-10,899.53
2014-11-11,899.556
2014-11-12,894.021
2014-11-13,896.276
2014-11-14,897.33
2014-11-17,900.659
2014-11-18,916.478
2014-11-19,921.748
2014-11-20,925.56
2014-11-21,929.071
2014-11-24,936.551
2014-11-25,940.922
2014-11-26,944.304
2014-11-27,941.302
2014-11-28,939.564
2014-12-01,940.87
2014-12-02,933.495
2014-12-03,941.578
2014-12-04,946.204
2014-12-05,948.164
2014-12-08,945.056
2014-12-09,938.643
2014-12-10,937.167
2014-12-11,938.037
2014-12-12,927.82
2014-12-15,910.474
2014-12-16,926.028
2014-12-17,920.208
2014-12-18,937.113
2014-12-19,934.588
2014-12-22,943.748
2014-12-23,941.38
2014-12-24,942.386
2014-12-25,942.386
2014-12-26,940.917
2014-12-29,940.75
2014-12-30,938.075
2014-12-31,933.139
2015-01-01,933.139
2015-01-02,929.796
2015-01-05,910.032
2015-01-06,901.041
2015-01-07,896.178
2015-01-08,915.007
2015-01-09,913.502
2015-01-12,919.018
2015-01-13,925.683
2015-01-14,918.096
2015-01-15,912.958
2015-01-16,906.835
2015-01-19,927.158
2015-01-20,927.71
2015-01-21,931.729
2015-01-22,926.085
2015-01-23,928.338
2015-01-26,944.214
2015-01-27,942.157
2015-01-28,950.671
2015-01-29,949.916
2015-01-30,948.36
2015-02-02,953.331
2015-02-03,965.694
2015-02-04,971.535
2015-02-05,979.499
2015-02-06,965.974
2015-02-09,948.438
2015-02-10,957.672
2015-02-11,956.527
2015-02-12,977.049
2015-02-13,979.99
2015-02-16,980.212
2015-02-17,974.993
2015-02-18,985.917
2015-02-19,993.844
2015-02-20,994.035
2015-02-23,1002.47
2015-02-24,1002.041
2015-02-25,1003.459
2015-02-26,994.705
2015-02-27,995.495
2015-03-02,992.317
2015-03-03,979.999
2015-03-04,973.55
2015-03-05,984.043
2015-03-06,971.487
2015-03-09,967.572
2015-03-10,953.849
2015-03-11,960.941
2015-03-12,965.271
2015-03-13,965.081
2015-03-16,982.877
2015-03-17,969.275
2015-03-18,965.845
2015-03-19,970.522
2015-03-20,993.763
2015-03-23,996.96
2015-03-24,1000.922
2015-03-25,997.368
2015-03-26,977.062
2015-03-27,979.522
2015-03-30,988.6
2015-03-31,973.973
2015-04-01,980.601
2015-04-02,992.615
2015-04-03,992.615
2015-04-06,1006.388
2015-04-07,1002.302
2015-04-08,994.968
2015-04-09,996.95
2015-04-10,1006.272
2015-04-13,1002.646
2015-04-14,1009.702
2015-04-15,1001.746
2015-04-16,994.297
2015-04-17,979.932
2015-04-20,991.656
2015-04-21,999.941
2015-04-22,992.907
2015-04-23,987.403
2015-04-24,993.974
2015-04-27,1010.66
2015-04-28,999.719
2015-04-29,984.465
2015-04-30,987.619
2015-05-01,989.117
2015-05-04,1001.595
2015-05-05,984.469
2015-05-06,995.851
2015-05-07,1000.103
2015-05-08,1019.668
2015-05-11,1017.226
2015-05-12,1015.263
2015-05-13,1023.039
2015-05-14,1039.702
2015-05-15,1046.919
2015-05-18,1043.731
2015-05-19,1042.36
2015-05-20,1038.96
2015-05-21,1039.515
2015-05-22,1026.861
2015-05-25,1026.861
2015-05-26,1004.428
2015-05-27,1013.048
2015-05-28,1018.232
2015-05-29,1006.732
2015-06-01,1006.447
2015-06-02,1020.769
2015-06-03,1035.009
2015-06-04,1027.634
2015-06-05,996.361
2015-06-08,995.371
2015-06-09,991.73
2015-06-10,1011.168
2015-06-11,1014.335
2015-06-12,1007.148
2015-06-15,989.412
2015-06-16,995.421
2015-06-17,987.528
2015-06-18,1004.802
2015-06-19,997.14
2015-06-22,1027.711
2015-06-23,1021.232
2015-06-24,1017.025
2015-06-25,1020.084
2015-06-26,1017.732
2015-06-29,991.333
2015-06-30,981.551
2015-07-01,998.994
2015-07-02,990.347
2015-07-03,990.699
2015-07-06,980.625
