Date,DENMARK MID CAP Mid Cap
2005-11-11,363.805
2005-11-14,365.715
2005-11-15,370.062
2005-11-16,373.363
2005-11-17,385.895
2005-11-18,384.029
2005-11-21,383.442
2005-11-22,382.193
2005-11-23,387.771
2005-11-24,379.744
2005-11-25,373.873
2005-11-28,371.257
2005-11-29,378.145
2005-11-30,396.445
2005-12-01,392.314
2005-12-02,391.151
2005-12-05,392.959
2005-12-06,393.038
2005-12-07,390.776
2005-12-08,395.264
2005-12-09,396.58
2005-12-12,399.513
2005-12-13,399.318
2005-12-14,402.512
2005-12-15,399.232
2005-12-16,401.013
2005-12-19,401.601
2005-12-20,397.948
2005-12-21,395.392
2005-12-22,396.633
2005-12-23,397.633
2005-12-26,397.633
2005-12-27,397.393
2005-12-28,399.186
2005-12-29,396.872
2005-12-30,395.303
2006-01-02,396.35
2006-01-03,401.758
2006-01-04,406.043
2006-01-05,406.261
2006-01-06,407.673
2006-01-09,396.642
2006-01-10,398.605
2006-01-11,403.832
2006-01-12,406.562
2006-01-13,407.852
2006-01-16,409.807
2006-01-17,407.413
2006-01-18,408.086
2006-01-19,407.989
2006-01-20,413.184
2006-01-23,427.873
2006-01-24,430.343
2006-01-25,432.003
2006-01-26,431.457
2006-01-27,422.123
2006-01-30,417.003
2006-01-31,420.123
2006-02-01,418.584
2006-02-02,419.195
2006-02-03,416.169
2006-02-06,412.168
2006-02-07,414.361
2006-02-08,414.358
2006-02-09,412.357
2006-02-10,411.523
2006-02-13,415.066
2006-02-14,412.821
2006-02-15,411.559
2006-02-16,413.166
2006-02-17,416.607
2006-02-20,414.474
2006-02-21,412.835
2006-02-22,409.994
2006-02-23,408.386
2006-02-24,410.338
2006-02-27,407.3
2006-02-28,406.283
2006-03-01,410.366
2006-03-02,407.34
2006-03-03,410.374
2006-03-06,417.879
2006-03-07,405.163
2006-03-08,408.445
2006-03-09,417.472
2006-03-10,415.492
2006-03-13,418.135
2006-03-14,417.034
2006-03-15,417.582
2006-03-16,422.298
2006-03-17,417.442
2006-03-20,420.194
2006-03-21,415.246
2006-03-22,414.595
2006-03-23,411.588
2006-03-24,411.545
2006-03-27,414.779
2006-03-28,415.557
2006-03-29,412.087
2006-03-30,416.423
2006-03-31,417.71
2006-04-03,420.318
2006-04-04,425.362
2006-04-05,424.55
2006-04-06,437.307
2006-04-07,443.762
2006-04-10,443.485
2006-04-11,458.494
2006-04-12,448.407
2006-04-13,447.579
2006-04-14,447.579
2006-04-17,454.701
2006-04-18,456.006
2006-04-19,459.161
2006-04-20,460.537
2006-04-21,459.301
2006-04-24,456.778
2006-04-25,460.624
2006-04-26,460.798
2006-04-27,461.982
2006-04-28,466.571
2006-05-01,467.499
2006-05-02,466.012
2006-05-03,467.234
2006-05-04,470.1
2006-05-05,481.919
2006-05-08,481.135
2006-05-09,493.963
2006-05-10,491.606
2006-05-11,488.747
2006-05-12,491.319
2006-05-15,468.093
2006-05-16,476.151
2006-05-17,471.46
2006-05-18,474.303
2006-05-19,468.387
2006-05-22,475.52
2006-05-23,483.081
2006-05-24,474.092
2006-05-25,474.721
2006-05-26,477.467
2006-05-29,472.609
2006-05-30,478.795
2006-05-31,485.286
2006-06-01,481.054
2006-06-02,489.01
2006-06-05,489.418
2006-06-06,472.764
2006-06-07,477.063
2006-06-08,447.58
2006-06-09,459.564
2006-06-12,454.498
2006-06-13,432.772
2006-06-14,438.96
2006-06-15,463.325
2006-06-16,459.188
2006-06-19,462.658
2006-06-20,456.918
2006-06-21,459.508
2006-06-22,458.495
2006-06-23,460.645
2006-06-26,467.03
2006-06-27,466.649
2006-06-28,468.925
2006-06-29,482.325
2006-06-30,503.587
2006-07-03,514.54
2006-07-04,513.915
2006-07-05,506.884
2006-07-06,506.839
2006-07-07,514.984
2006-07-10,507.624
2006-07-11,504.486
2006-07-12,505.906
2006-07-13,494.5
2006-07-14,485.504
2006-07-17,472.928
2006-07-18,473.531
2006-07-19,482.623
2006-07-20,489.766
2006-07-21,486.322
2006-07-24,488.543
2006-07-25,487.942
2006-07-26,490.684
2006-07-27,498.423
2006-07-28,500.894
2006-07-31,502.033
2006-08-01,501.295
2006-08-02,520.3
2006-08-03,524.378
2006-08-04,529.055
2006-08-07,520.553
2006-08-08,516.579
2006-08-09,529.196
2006-08-10,517.743
2006-08-11,517.354
2006-08-14,529.552
2006-08-15,533.083
2006-08-16,534.578
2006-08-17,537.215
2006-08-18,535.298
2006-08-21,534.614
2006-08-22,533.965
2006-08-23,525.858
2006-08-24,500.109
2006-08-25,500.131
2006-08-28,510.677
2006-08-29,506.418
2006-08-30,515.241
2006-08-31,517.18
2006-09-01,522.852
2006-09-04,528.269
2006-09-05,520.268
2006-09-06,519.122
2006-09-07,509.503
2006-09-08,514.423
2006-09-11,509.886
2006-09-12,508.037
2006-09-13,509.054
2006-09-14,519.137
2006-09-15,514.267
2006-09-18,519.064
2006-09-19,518.53
2006-09-20,515.169
2006-09-21,514.709
2006-09-22,512.839
2006-09-25,510.843
2006-09-26,511.881
2006-09-27,515.797
2006-09-28,515.799
2006-09-29,520.98
2006-10-02,520.534
2006-10-03,521.798
2006-10-04,521.886
2006-10-05,527.314
2006-10-06,520.638
2006-10-09,524.578
2006-10-10,522.11
2006-10-11,518.569
2006-10-12,516.643
2006-10-13,516.487
2006-10-16,526.986
2006-10-17,530.235
2006-10-18,532.857
2006-10-19,537.405
2006-10-20,533.462
2006-10-23,533.413
2006-10-24,544.05
2006-10-25,550.52
2006-10-26,552.37
2006-10-27,553.994
2006-10-30,548.67
2006-10-31,548.103
2006-11-01,552.193
2006-11-02,549.742
2006-11-03,550.837
2006-11-06,551.574
2006-11-07,562.4
2006-11-08,547.47
2006-11-09,553.811
2006-11-10,553.351
2006-11-13,558.823
2006-11-14,562.511
2006-11-15,573.086
2006-11-16,575.868
2006-11-17,568.179
2006-11-20,576.785
2006-11-21,570.616
2006-11-22,640.186
2006-11-23,646.794
2006-11-24,646.773
2006-11-27,638.518
2006-11-28,644.446
2006-11-29,653.694
2006-11-30,659.181
2006-12-01,669.66
2006-12-04,670.504
2006-12-05,676.063
2006-12-06,677.505
2006-12-07,674.421
2006-12-08,672.86
2006-12-11,685.904
2006-12-12,699.164
2006-12-13,693.526
2006-12-14,693.486
2006-12-15,684.822
2006-12-18,692.307
2006-12-19,683.289
2006-12-20,686.193
2006-12-21,682.958
2006-12-22,680.404
2006-12-25,680.404
2006-12-26,679.277
2006-12-27,684.616
2006-12-28,692.794
2006-12-29,695.651
2007-01-01,695.651
2007-01-02,709.112
2007-01-03,709.595
2007-01-04,693.995
2007-01-05,687.123
2007-01-08,687.788
2007-01-09,694.154
2007-01-10,688.353
2007-01-11,692.177
2007-01-12,696.939
2007-01-15,702.077
2007-01-16,697.471
2007-01-17,699.394
2007-01-18,697.822
2007-01-19,690.249
2007-01-22,716.048
2007-01-23,726.43
2007-01-24,737.347
2007-01-25,724.777
2007-01-26,705.087
2007-01-29,706.246
2007-01-30,706.585
2007-01-31,715.381
2007-02-01,730.59
2007-02-02,739.081
2007-02-05,739.673
2007-02-06,736.448
2007-02-07,748.694
2007-02-08,739.752
2007-02-09,772.908
2007-02-12,763.327
2007-02-13,759.307
2007-02-14,773.743
2007-02-15,778.906
2007-02-16,780.759
2007-02-19,789.355
2007-02-20,773.612
2007-02-21,759.997
2007-02-22,761.938
2007-02-23,760.905
2007-02-26,759.895
2007-02-27,741.355
2007-02-28,734.705
2007-03-01,726.759
2007-03-02,742.258
2007-03-05,714.75
2007-03-06,723.952
2007-03-07,725.46
2007-03-08,744.827
2007-03-09,752.253
2007-03-12,764.72
2007-03-13,763.441
2007-03-14,742.955
2007-03-15,754.973
2007-03-16,767.786
2007-03-19,791.302
2007-03-20,793.38
2007-03-21,800.257
2007-03-22,812.724
2007-03-23,813.848
2007-03-26,814.365
2007-03-27,802.986
2007-03-28,794.719
2007-03-29,819.937
2007-03-30,825.632
2007-04-02,823.979
2007-04-03,836.674
2007-04-04,841.791
2007-04-05,845.652
2007-04-06,845.652
2007-04-09,841.187
2007-04-10,884.811
2007-04-11,862.722
2007-04-12,864.083
2007-04-13,861.278
2007-04-16,881.827
2007-04-17,897.734
2007-04-18,901.483
2007-04-19,923.789
2007-04-20,927.437
2007-04-23,925.471
2007-04-24,909.787
2007-04-25,944.046
2007-04-26,944.198
2007-04-27,939.656
2007-04-30,945.959
2007-05-01,932.916
2007-05-02,941.043
2007-05-03,933.861
2007-05-04,935.36
2007-05-07,950.391
2007-05-08,946.97
2007-05-09,958.002
2007-05-10,955.433
2007-05-11,972.162
2007-05-14,982.436
2007-05-15,996.022
2007-05-16,982.874
2007-05-17,976.949
2007-05-18,986.132
2007-05-21,981.847
2007-05-22,992.087
2007-05-23,1013.686
2007-05-24,995.936
2007-05-25,991.247
2007-05-28,991.247
2007-05-29,1000.468
2007-05-30,981.532
2007-05-31,1000.0
2007-06-01,991.418
2007-06-04,995.815
2007-06-05,998.699
2007-06-06,978.338
2007-06-07,950.322
2007-06-08,940.029
2007-06-11,955.697
2007-06-12,944.729
2007-06-13,942.223
2007-06-14,961.729
2007-06-15,969.232
2007-06-18,968.589
2007-06-19,964.115
2007-06-20,966.23
2007-06-21,949.502
2007-06-22,943.812
2007-06-25,940.149
2007-06-26,937.204
2007-06-27,928.045
2007-06-28,939.386
2007-06-29,952.723
2007-07-02,966.428
2007-07-03,974.03
2007-07-04,984.198
2007-07-05,984.047
2007-07-06,982.955
2007-07-09,984.461
2007-07-10,992.247
2007-07-11,998.08
2007-07-12,1000.228
2007-07-13,1006.417
2007-07-16,1017.61
2007-07-17,1018.006
2007-07-18,1021.27
2007-07-19,1034.059
2007-07-20,1032.047
2007-07-23,1038.072
2007-07-24,1037.445
2007-07-25,1019.389
2007-07-26,1005.12
2007-07-27,983.688
2007-07-30,990.292
2007-07-31,1004.371
2007-08-01,992.606
2007-08-02,999.652
2007-08-03,995.818
2007-08-06,980.009
2007-08-07,987.286
2007-08-08,1026.675
2007-08-09,997.15
2007-08-10,976.658
2007-08-13,977.488
2007-08-14,964.726
2007-08-15,932.782
2007-08-16,882.024
2007-08-17,912.747
2007-08-20,938.302
2007-08-21,945.383
2007-08-22,980.655
2007-08-23,975.518
2007-08-24,987.976
2007-08-27,995.906
2007-08-28,970.612
2007-08-29,969.904
2007-08-30,974.862
2007-08-31,995.497
2007-09-03,999.143
2007-09-04,1003.959
2007-09-05,988.828
2007-09-06,990.016
2007-09-07,969.359
2007-09-10,947.407
2007-09-11,976.987
2007-09-12,981.889
2007-09-13,981.955
2007-09-14,977.687
2007-09-17,961.306
2007-09-18,976.125
2007-09-19,1017.842
2007-09-20,1027.674
2007-09-21,1038.914
2007-09-24,1037.002
2007-09-25,1035.426
2007-09-26,1054.049
2007-09-27,1067.925
2007-09-28,1061.183
2007-10-01,1069.93
2007-10-02,1070.171
2007-10-03,1072.301
2007-10-04,1078.335
2007-10-05,1091.92
2007-10-08,1092.379
2007-10-09,1107.868
2007-10-10,1107.058
2007-10-11,1116.386
2007-10-12,1105.363
2007-10-15,1106.711
2007-10-16,1076.446
2007-10-17,1090.794
2007-10-18,1086.131
2007-10-19,1078.56
2007-10-22,1049.69
2007-10-23,1081.575
2007-10-24,1070.11
2007-10-25,1095.617
2007-10-26,1097.004
2007-10-29,1102.861
2007-10-30,1098.806
2007-10-31,1106.658
2007-11-01,1094.372
2007-11-02,1088.367
2007-11-05,1083.416
2007-11-06,1135.859
2007-11-07,1151.897
2007-11-08,1136.571
2007-11-09,1120.209
2007-11-12,1107.163
2007-11-13,1087.529
2007-11-14,1096.364
2007-11-15,1061.115
2007-11-16,1036.388
2007-11-19,998.094
2007-11-20,1031.508
2007-11-21,1002.124
2007-11-22,1014.22
2007-11-23,1029.951
2007-11-26,1044.706
2007-11-27,1038.781
2007-11-28,1063.874
2007-11-29,1076.513
2007-11-30,1087.508
2007-12-03,1089.869
2007-12-04,1083.626
2007-12-05,1100.115
2007-12-06,1102.261
2007-12-07,1119.45
2007-12-10,1126.747
2007-12-11,1125.965
2007-12-12,1136.774
2007-12-13,1115.117
2007-12-14,1093.746
2007-12-17,1060.444
2007-12-18,1064.313
2007-12-19,1066.592
2007-12-20,1067.462
2007-12-21,1071.698
2007-12-24,1074.211
2007-12-25,1074.211
2007-12-26,1081.792
2007-12-27,1101.856
2007-12-28,1121.852
2007-12-31,1115.583
2008-01-01,1115.583
2008-01-02,1122.504
2008-01-03,1115.162
2008-01-04,1086.896
2008-01-07,1055.324
2008-01-08,1064.121
2008-01-09,1038.096
2008-01-10,1009.429
2008-01-11,1013.557
2008-01-14,1034.838
2008-01-15,991.247
2008-01-16,946.642
2008-01-17,950.37
2008-01-18,946.819
2008-01-21,879.913
2008-01-22,916.578
2008-01-23,914.142
2008-01-24,957.178
2008-01-25,964.316
2008-01-28,954.346
2008-01-29,968.072
2008-01-30,968.551
2008-01-31,947.838
2008-02-01,980.624
2008-02-04,1019.394
2008-02-05,975.251
2008-02-06,982.865
2008-02-07,955.091
2008-02-08,951.258
2008-02-11,943.005
2008-02-12,994.443
2008-02-13,996.207
2008-02-14,1007.405
2008-02-15,994.233
2008-02-18,1014.936
2008-02-19,1025.181
2008-02-20,1008.568
2008-02-21,1024.606
2008-02-22,1015.308
2008-02-25,1030.554
2008-02-26,1048.441
2008-02-27,1051.9
2008-02-28,1040.251
2008-02-29,1030.478
2008-03-03,1029.541
2008-03-04,1030.323
2008-03-05,1058.987
2008-03-06,1068.928
2008-03-07,1055.323
2008-03-10,1032.204
2008-03-11,1029.031
2008-03-12,1051.982
2008-03-13,1037.484
2008-03-14,1040.608
2008-03-17,1025.45
2008-03-18,1057.408
2008-03-19,1025.798
2008-03-20,1010.947
2008-03-21,1010.947
2008-03-24,1009.507
2008-03-25,1051.763
2008-03-26,1061.911
2008-03-27,1078.232
2008-03-28,1082.657
2008-03-31,1091.132
2008-04-01,1093.784
2008-04-02,1084.48
2008-04-03,1070.701
2008-04-04,1087.748
2008-04-07,1105.073
2008-04-08,1096.559
2008-04-09,1097.473
2008-04-10,1101.432
2008-04-11,1086.041
2008-04-14,1080.333
2008-04-15,1086.797
2008-04-16,1112.928
2008-04-17,1093.679
2008-04-18,1081.771
2008-04-21,1094.844
2008-04-22,1102.643
2008-04-23,1106.608
2008-04-24,1101.928
2008-04-25,1107.276
2008-04-28,1109.535
2008-04-29,1094.225
2008-04-30,1110.021
2008-05-01,1101.621
2008-05-02,1112.097
2008-05-05,1124.685
2008-05-06,1118.425
2008-05-07,1103.882
2008-05-08,1147.683
2008-05-09,1148.95
2008-05-12,1153.998
2008-05-13,1158.396
2008-05-14,1178.013
2008-05-15,1189.792
2008-05-16,1214.568
2008-05-19,1229.049
2008-05-20,1219.658
2008-05-21,1230.837
2008-05-22,1214.516
2008-05-23,1225.757
2008-05-26,1227.266
2008-05-27,1201.884
2008-05-28,1192.567
2008-05-29,1197.704
2008-05-30,1240.687
2008-06-02,1234.766
2008-06-03,1229.091
2008-06-04,1213.244
2008-06-05,1220.131
2008-06-06,1207.216
2008-06-09,1200.134
2008-06-10,1176.956
2008-06-11,1162.533
2008-06-12,1165.383
2008-06-13,1155.601
2008-06-16,1178.166
2008-06-17,1208.706
2008-06-18,1179.059
2008-06-19,1169.928
2008-06-20,1159.592
2008-06-23,1140.919
2008-06-24,1123.097
2008-06-25,1134.003
2008-06-26,1116.689
2008-06-27,1122.762
2008-06-30,1103.006
2008-07-01,1075.496
2008-07-02,1084.649
2008-07-03,1058.892
2008-07-04,1052.547
2008-07-07,1054.111
2008-07-08,1030.742
2008-07-09,1060.571
2008-07-10,1052.286
2008-07-11,1029.123
2008-07-14,1022.116
2008-07-15,1007.602
2008-07-16,992.434
2008-07-17,1035.603
2008-07-18,1052.927
2008-07-21,1088.566
2008-07-22,1082.873
2008-07-23,1113.392
2008-07-24,1093.733
2008-07-25,1076.613
2008-07-28,1074.176
2008-07-29,1058.11
2008-07-30,1073.201
2008-07-31,1075.321
2008-08-01,1051.124
2008-08-04,1034.06
2008-08-05,1049.009
2008-08-06,1054.918
2008-08-07,1051.071
2008-08-08,1030.678
2008-08-11,1046.336
2008-08-12,1034.675
2008-08-13,1019.387
2008-08-14,1023.704
2008-08-15,1017.625
2008-08-18,1015.01
2008-08-19,990.438
2008-08-20,984.196
2008-08-21,973.446
2008-08-22,993.253
2008-08-25,984.556
2008-08-26,980.662
2008-08-27,979.186
2008-08-28,984.552
2008-08-29,986.683
2008-09-01,975.288
2008-09-02,992.97
2008-09-03,973.731
2008-09-04,931.883
2008-09-05,907.163
2008-09-08,916.865
2008-09-09,907.321
2008-09-10,894.908
2008-09-11,873.773
2008-09-12,897.89
2008-09-15,870.983
2008-09-16,865.591
2008-09-17,856.107
2008-09-18,889.877
2008-09-19,954.855
2008-09-22,969.609
2008-09-23,944.252
2008-09-24,938.67
2008-09-25,936.561
2008-09-26,913.484
2008-09-29,851.775
2008-09-30,828.809
2008-10-01,814.774
2008-10-02,782.945
2008-10-03,795.894
2008-10-06,717.089
2008-10-07,703.501
2008-10-08,670.7
2008-10-09,689.154
2008-10-10,657.159
2008-10-13,704.301
2008-10-14,736.901
2008-10-15,698.979
2008-10-16,668.616
2008-10-17,680.833
2008-10-20,695.647
2008-10-21,690.085
2008-10-22,635.373
2008-10-23,608.368
2008-10-24,567.89
2008-10-27,530.306
2008-10-28,537.146
2008-10-29,604.978
2008-10-30,635.801
2008-10-31,637.325
2008-11-03,646.283
2008-11-04,701.487
2008-11-05,688.364
2008-11-06,628.588
2008-11-07,624.736
2008-11-10,635.853
2008-11-11,593.101
2008-11-12,574.195
2008-11-13,573.221
2008-11-14,587.92
2008-11-17,572.422
2008-11-18,564.241
2008-11-19,552.364
2008-11-20,515.694
2008-11-21,512.57
2008-11-24,545.05
2008-11-25,568.923
2008-11-26,572.413
2008-11-27,588.65
2008-11-28,588.073
2008-12-01,569.156
2008-12-02,571.893
2008-12-03,564.798
2008-12-04,578.625
2008-12-05,545.683
2008-12-08,593.743
2008-12-09,595.183
2008-12-10,593.073
2008-12-11,601.461
2008-12-12,603.256
2008-12-15,613.033
2008-12-16,609.104
2008-12-17,636.011
2008-12-18,634.108
2008-12-19,608.85
2008-12-22,604.317
2008-12-23,602.762
2008-12-24,604.889
2008-12-25,604.889
2008-12-26,607.758
2008-12-29,622.949
2008-12-30,628.686
2008-12-31,618.624
2009-01-01,618.624
2009-01-02,644.841
2009-01-05,658.57
2009-01-06,657.586
2009-01-07,648.844
2009-01-08,650.875
2009-01-09,631.072
2009-01-12,617.476
2009-01-13,596.048
2009-01-14,574.514
2009-01-15,574.006
2009-01-16,594.625
2009-01-19,579.991
2009-01-20,557.421
2009-01-21,563.801
2009-01-22,572.716
2009-01-23,560.652
2009-01-26,589.724
2009-01-27,578.922
2009-01-28,589.87
2009-01-29,581.906
2009-01-30,581.101
2009-02-02,566.342
2009-02-03,580.607
2009-02-04,587.633
2009-02-05,593.647
2009-02-06,601.773
2009-02-09,604.643
2009-02-10,593.658
2009-02-11,591.464
2009-02-12,579.622
2009-02-13,592.098
2009-02-16,591.878
2009-02-17,570.617
2009-02-18,562.208
2009-02-19,570.282
2009-02-20,554.055
2009-02-23,558.538
2009-02-24,541.086
2009-02-25,527.71
2009-02-26,534.878
2009-02-27,519.379
2009-03-02,498.06
2009-03-03,473.833
2009-03-04,477.657
2009-03-05,463.748
2009-03-06,449.364
2009-03-09,443.58
2009-03-10,470.623
2009-03-11,480.058
2009-03-12,485.707
2009-03-13,490.172
2009-03-16,506.914
2009-03-17,511.892
2009-03-18,511.951
2009-03-19,547.767
2009-03-20,530.09
2009-03-23,533.06
2009-03-24,522.284
2009-03-25,522.609
2009-03-26,529.442
2009-03-27,517.278
2009-03-30,501.656
2009-03-31,517.858
2009-04-01,512.462
2009-04-02,544.214
2009-04-03,534.57
2009-04-06,543.772
2009-04-07,532.218
2009-04-08,523.537
2009-04-09,522.684
2009-04-10,522.684
2009-04-13,527.136
2009-04-14,532.704
2009-04-15,537.529
2009-04-16,568.106
2009-04-17,582.254
2009-04-20,557.115
2009-04-21,557.614
2009-04-22,575.363
2009-04-23,579.917
2009-04-24,604.378
2009-04-27,590.969
2009-04-28,582.373
2009-04-29,584.874
2009-04-30,596.221
2009-05-01,599.402
2009-05-04,626.941
2009-05-05,616.707
2009-05-06,633.576
2009-05-07,633.476
2009-05-08,636.859
2009-05-11,644.336
2009-05-12,643.372
2009-05-13,631.726
2009-05-14,624.578
2009-05-15,637.739
2009-05-18,645.618
2009-05-19,657.765
2009-05-20,668.534
2009-05-21,667.805
2009-05-22,678.545
2009-05-25,674.502
2009-05-26,658.53
2009-05-27,662.702
2009-05-28,651.141
2009-05-29,655.35
2009-06-01,655.437
2009-06-02,669.205
2009-06-03,657.648
2009-06-04,664.673
2009-06-05,656.239
2009-06-08,633.92
2009-06-09,642.02
2009-06-10,645.226
2009-06-11,655.377
2009-06-12,661.038
2009-06-15,644.548
2009-06-16,642.676
2009-06-17,632.585
2009-06-18,635.282
2009-06-19,639.879
2009-06-22,629.523
2009-06-23,633.145
2009-06-24,640.69
2009-06-25,629.314
2009-06-26,634.94
2009-06-29,646.578
2009-06-30,641.055
2009-07-01,649.672
2009-07-02,635.721
2009-07-03,633.88
2009-07-06,623.326
2009-07-07,630.139
2009-07-08,631.63
2009-07-09,634.536
2009-07-10,630.312
2009-07-13,625.83
2009-07-14,626.198
2009-07-15,643.607
2009-07-16,649.802
2009-07-17,659.769
2009-07-20,666.405
2009-07-21,679.428
2009-07-22,677.524
2009-07-23,687.419
2009-07-24,685.009
2009-07-27,691.659
2009-07-28,695.222
2009-07-29,688.779
2009-07-30,701.032
2009-07-31,708.786
2009-08-03,742.589
2009-08-04,730.265
2009-08-05,736.119
2009-08-06,735.573
2009-08-07,725.872
2009-08-10,720.829
2009-08-11,715.537
2009-08-12,717.89
2009-08-13,732.362
2009-08-14,727.721
2009-08-17,704.749
2009-08-18,697.63
2009-08-19,694.766
2009-08-20,702.225
2009-08-21,717.2
2009-08-24,726.214
2009-08-25,729.679
2009-08-26,722.477
2009-08-27,718.496
2009-08-28,729.41
2009-08-31,722.132
2009-09-01,723.362
2009-09-02,706.153
2009-09-03,703.891
2009-09-04,709.824
2009-09-07,728.089
2009-09-08,746.314
2009-09-09,762.21
2009-09-10,766.374
2009-09-11,770.732
2009-09-14,774.139
2009-09-15,778.089
2009-09-16,802.521
2009-09-17,810.239
2009-09-18,807.223
2009-09-21,804.02
2009-09-22,822.428
2009-09-23,828.083
2009-09-24,812.927
2009-09-25,810.071
2009-09-28,810.53
2009-09-29,804.922
2009-09-30,811.862
2009-10-01,807.837
2009-10-02,792.864
2009-10-05,794.6
2009-10-06,815.177
2009-10-07,799.175
2009-10-08,812.252
2009-10-09,815.835
2009-10-12,825.114
2009-10-13,817.148
2009-10-14,835.08
2009-10-15,832.155
2009-10-16,816.601
2009-10-19,825.567
2009-10-20,818.015
2009-10-21,826.432
2009-10-22,812.249
2009-10-23,814.446
2009-10-26,799.266
2009-10-27,789.33
2009-10-28,781.161
2009-10-29,785.209
2009-10-30,770.705
2009-11-02,773.817
2009-11-03,762.716
2009-11-04,776.577
2009-11-05,783.324
2009-11-06,783.115
2009-11-09,805.153
2009-11-10,795.957
2009-11-11,795.743
2009-11-12,799.628
2009-11-13,808.833
2009-11-16,832.874
2009-11-17,819.802
2009-11-18,830.78
2009-11-19,818.882
2009-11-20,816.039
2009-11-23,830.801
2009-11-24,823.994
2009-11-25,832.156
2009-11-26,814.222
2009-11-27,816.205
2009-11-30,817.336
2009-12-01,825.507
2009-12-02,825.11
2009-12-03,825.681
2009-12-04,819.794
2009-12-07,828.474
2009-12-08,817.495
2009-12-09,813.786
2009-12-10,811.371
2009-12-11,808.812
2009-12-14,819.06
2009-12-15,815.55
2009-12-16,830.481
2009-12-17,822.252
2009-12-18,816.926
2009-12-21,809.036
2009-12-22,807.233
2009-12-23,813.982
2009-12-24,815.356
2009-12-25,815.356
2009-12-28,816.599
2009-12-29,820.856
2009-12-30,816.334
2009-12-31,819.049
2010-01-01,819.049
2010-01-04,844.604
2010-01-05,842.525
2010-01-06,839.115
2010-01-07,848.391
2010-01-08,841.414
2010-01-11,861.891
2010-01-12,856.292
2010-01-13,842.28
2010-01-14,842.176
2010-01-15,833.473
2010-01-18,836.115
2010-01-19,831.45
2010-01-20,820.401
2010-01-21,810.067
2010-01-22,809.289
2010-01-25,810.708
2010-01-26,804.332
2010-01-27,804.149
2010-01-28,823.339
2010-01-29,825.549
2010-02-01,827.515
2010-02-02,827.927
2010-02-03,825.453
2010-02-04,806.589
2010-02-05,786.827
2010-02-08,781.282
2010-02-09,780.274
2010-02-10,772.036
2010-02-11,774.734
2010-02-12,771.467
2010-02-15,777.638
2010-02-16,797.353
2010-02-17,793.655
2010-02-18,794.834
2010-02-19,782.949
2010-02-22,790.183
2010-02-23,785.885
2010-02-24,790.25
2010-02-25,783.367
2010-02-26,797.995
2010-03-01,802.608
2010-03-02,816.279
2010-03-03,833.217
2010-03-04,822.068
2010-03-05,832.755
2010-03-08,836.39
2010-03-09,826.423
2010-03-10,834.298
2010-03-11,835.022
2010-03-12,838.996
2010-03-15,829.307
2010-03-16,844.121
2010-03-17,840.144
2010-03-18,835.999
2010-03-19,829.994
2010-03-22,826.138
2010-03-23,835.584
2010-03-24,825.616
2010-03-25,831.522
2010-03-26,835.137
2010-03-29,838.432
2010-03-30,835.761
2010-03-31,847.464
2010-04-01,847.773
2010-04-02,847.773
2010-04-05,845.727
2010-04-06,846.435
2010-04-07,857.392
2010-04-08,846.566
2010-04-09,859.64
2010-04-12,871.947
2010-04-13,861.339
2010-04-14,873.13
2010-04-15,873.302
2010-04-16,861.441
2010-04-19,855.461
2010-04-20,859.327
2010-04-21,861.51
2010-04-22,847.826
2010-04-23,861.99
2010-04-26,858.768
2010-04-27,848.885
2010-04-28,822.406
2010-04-29,851.792
2010-04-30,855.148
2010-05-03,843.722
2010-05-04,828.611
2010-05-05,804.152
2010-05-06,800.82
2010-05-07,760.096
2010-05-10,811.478
2010-05-11,792.705
2010-05-12,810.119
2010-05-13,803.044
2010-05-14,793.997
2010-05-17,784.55
2010-05-18,791.186
2010-05-19,778.333
2010-05-20,760.968
2010-05-21,765.237
2010-05-24,754.374
2010-05-25,732.695
2010-05-26,748.479
2010-05-27,775.428
2010-05-28,764.056
2010-05-31,764.027
2010-06-01,758.082
2010-06-02,752.96
2010-06-03,768.885
2010-06-04,750.742
2010-06-07,745.428
2010-06-08,748.24
2010-06-09,765.568
2010-06-10,784.88
2010-06-11,783.403
2010-06-14,804.685
2010-06-15,810.472
2010-06-16,805.488
2010-06-17,805.73
2010-06-18,812.028
2010-06-21,813.064
2010-06-22,805.77
2010-06-23,795.915
2010-06-24,787.867
2010-06-25,775.405
2010-06-28,782.491
2010-06-29,744.551
2010-06-30,757.839
2010-07-01,755.675
2010-07-02,771.604
2010-07-05,776.158
2010-07-06,802.077
2010-07-07,800.796
2010-07-08,804.376
2010-07-09,809.551
2010-07-12,804.414
2010-07-13,818.872
2010-07-14,829.976
2010-07-15,844.204
2010-07-16,842.869
2010-07-19,836.363
2010-07-20,820.787
2010-07-21,832.679
2010-07-22,842.201
2010-07-23,838.968
2010-07-26,857.15
2010-07-27,866.206
2010-07-28,864.375
2010-07-29,867.776
2010-07-30,866.208
2010-08-02,896.149
2010-08-03,902.836
2010-08-04,908.965
2010-08-05,889.639
2010-08-06,889.838
2010-08-09,901.954
2010-08-10,885.194
2010-08-11,855.71
2010-08-12,853.473
2010-08-13,840.026
2010-08-16,845.294
2010-08-17,862.347
2010-08-18,855.995
2010-08-19,850.385
2010-08-20,828.013
2010-08-23,826.472
2010-08-24,817.526
2010-08-25,803.312
