Date,SWEDEN IMI IMI (Large+Mid+Small Cap)
2005-11-09,536.354
2005-11-10,535.428
2005-11-11,544.45
2005-11-14,544.078
2005-11-15,538.098
2005-11-16,538.74
2005-11-17,543.814
2005-11-18,545.712
2005-11-21,552.366
2005-11-22,550.106
2005-11-23,557.203
2005-11-24,555.62
2005-11-25,556.068
2005-11-28,561.148
2005-11-29,554.884
2005-11-30,550.833
2005-12-01,558.225
2005-12-02,565.28
2005-12-05,563.858
2005-12-06,574.565
2005-12-07,570.998
2005-12-08,576.605
2005-12-09,578.5
2005-12-12,581.072
2005-12-13,581.853
2005-12-14,583.014
2005-12-15,576.037
2005-12-16,584.777
2005-12-19,586.597
2005-12-20,582.224
2005-12-21,582.123
2005-12-22,583.972
2005-12-23,588.592
2005-12-26,588.592
2005-12-27,592.06
2005-12-28,595.883
2005-12-29,594.955
2005-12-30,591.536
2006-01-02,592.34
2006-01-03,606.016
2006-01-04,616.236
2006-01-05,617.211
2006-01-06,620.665
2006-01-09,624.268
2006-01-10,616.477
2006-01-11,622.208
2006-01-12,619.836
2006-01-13,617.247
2006-01-16,620.027
2006-01-17,612.772
2006-01-18,602.172
2006-01-19,605.341
2006-01-20,602.993
2006-01-23,614.405
2006-01-24,610.112
2006-01-25,616.122
2006-01-26,621.714
2006-01-27,624.797
2006-01-30,623.398
2006-01-31,628.777
2006-02-01,631.452
2006-02-02,629.544
2006-02-03,620.888
2006-02-06,621.188
2006-02-07,615.181
2006-02-08,619.657
2006-02-09,626.903
2006-02-10,619.405
2006-02-13,617.416
2006-02-14,619.598
2006-02-15,622.007
2006-02-16,622.367
2006-02-17,625.557
2006-02-20,629.606
2006-02-21,629.551
2006-02-22,631.837
2006-02-23,632.638
2006-02-24,634.789
2006-02-27,635.225
2006-02-28,626.079
2006-03-01,633.613
2006-03-02,635.31
2006-03-03,641.085
2006-03-06,644.503
2006-03-07,631.289
2006-03-08,626.802
2006-03-09,634.232
2006-03-10,635.032
2006-03-13,640.611
2006-03-14,648.695
2006-03-15,653.157
2006-03-16,665.696
2006-03-17,670.942
2006-03-20,677.124
2006-03-21,671.845
2006-03-22,673.95
2006-03-23,674.404
2006-03-24,679.41
2006-03-27,677.469
2006-03-28,677.41
2006-03-29,672.822
2006-03-30,689.212
2006-03-31,680.67
2006-04-03,694.767
2006-04-04,699.732
2006-04-05,706.602
2006-04-06,703.932
2006-04-07,692.985
2006-04-10,692.716
2006-04-11,689.698
2006-04-12,689.718
2006-04-13,691.881
2006-04-14,691.881
2006-04-17,704.265
2006-04-18,702.485
2006-04-19,715.269
2006-04-20,714.756
2006-04-21,713.056
2006-04-24,709.25
2006-04-25,710.4
2006-04-26,716.755
2006-04-27,716.726
2006-04-28,716.201
2006-05-01,718.98
2006-05-02,724.58
2006-05-03,722.511
2006-05-04,732.083
2006-05-05,742.878
2006-05-08,740.542
2006-05-09,742.921
2006-05-10,739.932
2006-05-11,738.263
2006-05-12,720.37
2006-05-15,699.144
2006-05-16,700.08
2006-05-17,667.843
2006-05-18,659.423
2006-05-19,655.719
2006-05-22,626.827
2006-05-23,666.766
2006-05-24,649.057
2006-05-25,649.922
2006-05-26,676.597
2006-05-29,682.194
2006-05-30,667.159
2006-05-31,671.325
2006-06-01,679.003
2006-06-02,684.475
2006-06-05,684.767
2006-06-06,676.743
2006-06-07,659.518
2006-06-08,619.791
2006-06-09,636.828
2006-06-12,623.258
2006-06-13,599.658
2006-06-14,616.344
2006-06-15,639.489
2006-06-16,628.704
2006-06-19,633.036
2006-06-20,637.341
2006-06-21,646.15
2006-06-22,643.022
2006-06-23,640.657
2006-06-26,642.815
2006-06-27,633.708
2006-06-28,631.453
2006-06-29,648.887
2006-06-30,675.346
2006-07-03,677.77
2006-07-04,684.834
2006-07-05,671.401
2006-07-06,679.535
2006-07-07,676.93
2006-07-10,672.88
2006-07-11,665.229
2006-07-12,660.087
2006-07-13,648.009
2006-07-14,633.448
2006-07-17,618.785
2006-07-18,610.506
2006-07-19,640.334
2006-07-20,643.729
2006-07-21,635.887
2006-07-24,641.758
2006-07-25,640.758
2006-07-26,649.612
2006-07-27,665.322
2006-07-28,669.003
2006-07-31,665.667
2006-08-01,655.364
2006-08-02,668.219
2006-08-03,662.109
2006-08-04,670.854
2006-08-07,661.561
2006-08-08,661.046
2006-08-09,670.458
2006-08-10,655.342
2006-08-11,658.48
2006-08-14,660.781
2006-08-15,673.489
2006-08-16,683.744
2006-08-17,694.399
2006-08-18,688.898
2006-08-21,694.689
2006-08-22,693.535
2006-08-23,685.53
2006-08-24,684.463
2006-08-25,679.214
2006-08-28,684.752
2006-08-29,689.106
2006-08-30,697.037
2006-08-31,693.378
2006-09-01,692.713
2006-09-04,708.301
2006-09-05,703.799
2006-09-06,697.821
2006-09-07,685.031
2006-09-08,691.053
2006-09-11,690.836
2006-09-12,704.752
2006-09-13,713.481
2006-09-14,722.398
2006-09-15,717.988
2006-09-18,726.597
2006-09-19,723.902
2006-09-20,728.525
2006-09-21,730.282
2006-09-22,723.846
2006-09-25,710.418
2006-09-26,711.688
2006-09-27,726.188
2006-09-28,726.133
2006-09-29,722.763
2006-10-02,725.266
2006-10-03,718.669
2006-10-04,724.187
2006-10-05,738.33
2006-10-06,733.632
2006-10-09,735.022
2006-10-10,737.693
2006-10-11,744.632
2006-10-12,755.705
2006-10-13,749.023
2006-10-16,752.596
2006-10-17,742.538
2006-10-18,749.665
2006-10-19,754.314
2006-10-20,763.165
2006-10-23,763.14
2006-10-24,761.834
2006-10-25,766.416
2006-10-26,768.802
2006-10-27,768.11
2006-10-30,762.972
2006-10-31,769.101
2006-11-01,777.105
2006-11-02,770.548
2006-11-03,768.951
2006-11-06,782.212
2006-11-07,793.619
2006-11-08,792.486
2006-11-09,798.196
2006-11-10,798.99
2006-11-13,800.02
2006-11-14,801.062
2006-11-15,810.069
2006-11-16,808.046
2006-11-17,798.182
2006-11-20,801.242
2006-11-21,802.163
2006-11-22,811.589
2006-11-23,815.249
2006-11-24,813.127
2006-11-27,792.621
2006-11-28,789.841
2006-11-29,805.968
2006-11-30,803.791
2006-12-01,806.413
2006-12-04,817.88
2006-12-05,825.441
2006-12-06,823.82
2006-12-07,832.62
2006-12-08,832.013
2006-12-11,836.435
2006-12-12,855.017
2006-12-13,850.766
2006-12-14,846.515
2006-12-15,850.305
2006-12-18,848.584
2006-12-19,850.105
2006-12-20,861.462
2006-12-21,867.175
2006-12-22,865.477
2006-12-25,865.477
2006-12-26,861.666
2006-12-27,866.369
2006-12-28,867.326
2006-12-29,872.082
2007-01-01,872.082
2007-01-02,889.062
2007-01-03,878.276
2007-01-04,855.481
2007-01-05,850.39
2007-01-08,848.431
2007-01-09,845.927
2007-01-10,832.468
2007-01-11,847.038
2007-01-12,854.485
2007-01-15,868.241
2007-01-16,868.146
2007-01-17,868.893
2007-01-18,865.095
2007-01-19,869.503
2007-01-22,870.587
2007-01-23,875.119
2007-01-24,875.378
2007-01-25,881.051
2007-01-26,867.707
2007-01-29,876.213
2007-01-30,888.976
2007-01-31,888.325
2007-02-01,895.459
2007-02-02,894.795
2007-02-05,886.494
2007-02-06,895.565
2007-02-07,906.229
2007-02-08,900.91
2007-02-09,905.655
2007-02-12,889.167
2007-02-13,891.964
2007-02-14,916.841
2007-02-15,913.781
2007-02-16,908.458
2007-02-19,916.602
2007-02-20,907.604
2007-02-21,899.624
2007-02-22,899.682
2007-02-23,908.835
2007-02-26,922.012
2007-02-27,891.743
2007-02-28,866.725
2007-03-01,856.547
2007-03-02,864.876
2007-03-05,847.405
2007-03-06,852.871
2007-03-07,867.769
2007-03-08,880.129
2007-03-09,879.985
2007-03-12,887.503
2007-03-13,878.446
2007-03-14,850.134
2007-03-15,876.964
2007-03-16,879.309
2007-03-19,893.718
2007-03-20,900.221
2007-03-21,907.402
2007-03-22,924.372
2007-03-23,921.291
2007-03-26,912.636
2007-03-27,916.548
2007-03-28,907.217
2007-03-29,918.197
2007-03-30,917.816
2007-04-02,928.256
2007-04-03,941.912
2007-04-04,943.974
2007-04-05,954.353
2007-04-06,954.353
2007-04-09,948.003
2007-04-10,967.308
2007-04-11,962.271
2007-04-12,971.018
2007-04-13,976.517
2007-04-16,998.004
2007-04-17,1000.39
2007-04-18,994.699
2007-04-19,992.439
2007-04-20,1004.647
2007-04-23,1003.289
2007-04-24,994.43
2007-04-25,1008.607
2007-04-26,1012.455
2007-04-27,1011.86
2007-04-30,1016.401
2007-05-01,1015.493
2007-05-02,1015.859
2007-05-03,1004.787
2007-05-04,1011.895
2007-05-07,1021.269
2007-05-08,986.916
2007-05-09,984.654
2007-05-10,967.838
2007-05-11,981.524
2007-05-14,993.246
2007-05-15,1001.155
2007-05-16,1000.359
2007-05-17,990.705
2007-05-18,999.59
2007-05-21,993.617
2007-05-22,994.394
2007-05-23,1012.583
2007-05-24,1004.345
2007-05-25,1003.551
2007-05-28,1008.93
2007-05-29,999.127
2007-05-30,984.922
2007-05-31,1000.0
2007-06-01,1005.622
2007-06-04,1002.602
2007-06-05,1005.877
2007-06-06,1001.605
2007-06-07,962.045
2007-06-08,957.451
2007-06-11,963.455
2007-06-12,942.616
2007-06-13,948.012
2007-06-14,963.034
2007-06-15,974.233
2007-06-18,983.264
2007-06-19,978.959
2007-06-20,998.691
2007-06-21,977.583
2007-06-22,982.3
2007-06-25,978.827
2007-06-26,971.38
2007-06-27,967.878
2007-06-28,987.772
2007-06-29,986.585
2007-07-02,995.826
2007-07-03,1014.238
2007-07-04,1024.246
2007-07-05,1018.008
2007-07-06,1023.825
2007-07-09,1030.944
2007-07-10,1032.621
2007-07-11,1038.236
2007-07-12,1054.969
2007-07-13,1057.34
2007-07-16,1061.82
2007-07-17,1050.419
2007-07-18,1045.733
2007-07-19,1054.626
2007-07-20,1040.973
2007-07-23,1045.157
2007-07-24,1026.585
2007-07-25,1002.29
2007-07-26,966.941
2007-07-27,965.199
2007-07-30,978.238
2007-07-31,988.388
2007-08-01,964.397
2007-08-02,978.662
2007-08-03,972.113
2007-08-06,956.493
2007-08-07,963.714
2007-08-08,989.555
2007-08-09,955.759
2007-08-10,921.337
2007-08-13,939.028
2007-08-14,927.248
2007-08-15,907.718
2007-08-16,869.206
2007-08-17,897.766
2007-08-20,902.428
2007-08-21,896.022
2007-08-22,914.982
2007-08-23,923.871
2007-08-24,939.908
2007-08-27,934.002
2007-08-28,910.825
2007-08-29,922.731
2007-08-30,930.672
2007-08-31,939.977
2007-09-03,945.12
2007-09-04,945.673
2007-09-05,927.487
2007-09-06,931.892
2007-09-07,910.963
2007-09-10,899.804
2007-09-11,925.68
2007-09-12,940.873
2007-09-13,953.331
2007-09-14,937.993
2007-09-17,921.169
2007-09-18,935.784
2007-09-19,979.07
2007-09-20,977.499
2007-09-21,983.298
2007-09-24,975.197
2007-09-25,961.364
2007-09-26,968.225
2007-09-27,986.087
2007-09-28,997.692
2007-10-01,1007.347
2007-10-02,1001.986
2007-10-03,1010.125
2007-10-04,1010.0
2007-10-05,1025.979
2007-10-08,1018.389
2007-10-09,1025.244
2007-10-10,1034.732
2007-10-11,1051.525
2007-10-12,1040.767
2007-10-15,1036.449
2007-10-16,985.312
2007-10-17,990.935
2007-10-18,978.836
2007-10-19,960.687
2007-10-22,927.191
2007-10-23,961.607
2007-10-24,945.118
2007-10-25,964.323
2007-10-26,971.525
2007-10-29,973.892
2007-10-30,969.817
2007-10-31,982.374
2007-11-01,963.264
2007-11-02,952.123
2007-11-05,953.746
2007-11-06,965.328
2007-11-07,963.016
2007-11-08,959.774
2007-11-09,931.462
2007-11-12,928.149
2007-11-13,929.85
2007-11-14,942.526
2007-11-15,919.666
2007-11-16,912.271
2007-11-19,885.301
2007-11-20,899.935
2007-11-21,878.663
2007-11-22,879.31
2007-11-23,882.366
2007-11-26,893.899
2007-11-27,885.308
2007-11-28,907.843
2007-11-29,910.765
2007-11-30,911.391
2007-12-03,906.931
2007-12-04,892.693
2007-12-05,906.716
2007-12-06,907.375
2007-12-07,923.183
2007-12-10,934.98
2007-12-11,933.82
2007-12-12,930.684
2007-12-13,899.531
2007-12-14,890.395
2007-12-17,858.675
2007-12-18,855.998
2007-12-19,852.782
2007-12-20,848.255
2007-12-21,865.917
2007-12-24,865.004
2007-12-25,865.004
2007-12-26,875.013
2007-12-27,873.552
2007-12-28,889.398
2007-12-31,884.589
2008-01-01,884.589
2008-01-02,875.074
2008-01-03,872.806
2008-01-04,846.819
2008-01-07,838.305
2008-01-08,845.187
2008-01-09,820.83
2008-01-10,816.382
2008-01-11,815.465
2008-01-14,835.807
2008-01-15,804.04
2008-01-16,787.183
2008-01-17,789.759
2008-01-18,775.572
2008-01-21,734.418
2008-01-22,769.496
2008-01-23,739.848
2008-01-24,781.51
2008-01-25,786.37
2008-01-28,778.87
2008-01-29,788.607
2008-01-30,788.252
2008-01-31,782.05
2008-02-01,807.831
2008-02-04,815.084
2008-02-05,776.23
2008-02-06,780.384
2008-02-07,750.901
2008-02-08,753.716
2008-02-11,744.475
2008-02-12,782.42
2008-02-13,789.833
2008-02-14,796.185
2008-02-15,792.215
2008-02-18,810.264
2008-02-19,821.709
2008-02-20,803.128
2008-02-21,819.034
2008-02-22,808.729
2008-02-25,826.547
2008-02-26,845.018
2008-02-27,859.603
2008-02-28,846.516
2008-02-29,840.726
2008-03-03,833.406
2008-03-04,815.246
2008-03-05,834.609
2008-03-06,828.061
2008-03-07,814.641
2008-03-10,803.113
2008-03-11,815.11
2008-03-12,836.779
2008-03-13,828.742
2008-03-14,819.389
2008-03-17,793.244
2008-03-18,818.846
2008-03-19,806.186
2008-03-20,782.265
2008-03-21,782.265
2008-03-24,780.684
2008-03-25,826.495
2008-03-26,834.099
2008-03-27,855.871
2008-03-28,853.409
2008-03-31,858.825
2008-04-01,873.032
2008-04-02,890.468
2008-04-03,883.401
2008-04-04,880.577
2008-04-07,894.355
2008-04-08,881.829
2008-04-09,883.957
2008-04-10,879.793
2008-04-11,866.513
2008-04-14,860.46
2008-04-15,858.81
2008-04-16,888.181
2008-04-17,871.653
2008-04-18,875.243
2008-04-21,880.295
2008-04-22,883.082
2008-04-23,890.206
2008-04-24,873.866
2008-04-25,895.98
2008-04-28,902.519
2008-04-29,886.149
2008-04-30,884.307
2008-05-01,876.15
2008-05-02,891.916
2008-05-05,898.172
2008-05-06,907.402
2008-05-07,912.156
2008-05-08,913.168
2008-05-09,904.729
2008-05-12,915.369
2008-05-13,915.364
2008-05-14,912.812
2008-05-15,915.41
2008-05-16,926.468
2008-05-19,939.699
2008-05-20,923.393
2008-05-21,923.466
2008-05-22,928.415
2008-05-23,915.24
2008-05-26,917.364
2008-05-27,910.514
2008-05-28,909.301
2008-05-29,904.769
2008-05-30,906.673
2008-06-02,894.231
2008-06-03,896.533
2008-06-04,881.19
2008-06-05,884.979
2008-06-06,896.301
2008-06-09,871.551
2008-06-10,849.832
2008-06-11,838.25
2008-06-12,838.225
2008-06-13,836.602
2008-06-16,847.843
2008-06-17,857.855
2008-06-18,838.257
2008-06-19,829.824
2008-06-20,836.095
2008-06-23,811.862
2008-06-24,800.126
2008-06-25,811.026
2008-06-26,794.278
2008-06-27,778.651
2008-06-30,772.367
2008-07-01,757.827
2008-07-02,764.879
2008-07-03,761.302
2008-07-04,751.904
2008-07-07,761.472
2008-07-08,743.263
2008-07-09,758.561
2008-07-10,746.667
2008-07-11,733.386
2008-07-14,740.116
2008-07-15,730.874
2008-07-16,732.055
2008-07-17,769.522
2008-07-18,788.452
2008-07-21,795.368
2008-07-22,768.026
2008-07-23,775.496
2008-07-24,753.615
2008-07-25,752.58
2008-07-28,751.956
2008-07-29,741.814
2008-07-30,757.54
2008-07-31,757.994
2008-08-01,745.28
2008-08-04,740.802
2008-08-05,762.828
2008-08-06,773.398
2008-08-07,768.175
2008-08-08,754.903
2008-08-11,767.572
2008-08-12,761.345
2008-08-13,741.423
2008-08-14,746.087
2008-08-15,735.933
2008-08-18,737.979
2008-08-19,703.728
2008-08-20,707.73
2008-08-21,712.997
2008-08-22,733.543
2008-08-25,721.417
2008-08-26,719.248
2008-08-27,720.996
2008-08-28,732.918
2008-08-29,726.203
2008-09-01,721.63
2008-09-02,729.661
2008-09-03,717.572
2008-09-04,690.037
2008-09-05,664.947
2008-09-08,687.87
2008-09-09,672.462
2008-09-10,663.042
2008-09-11,644.627
2008-09-12,672.314
2008-09-15,649.859
2008-09-16,629.05
2008-09-17,609.777
2008-09-18,618.953
2008-09-19,677.838
2008-09-22,679.337
2008-09-23,665.248
2008-09-24,656.602
2008-09-25,672.451
2008-09-26,656.248
2008-09-29,609.366
2008-09-30,585.32
2008-10-01,586.605
2008-10-02,571.1
2008-10-03,583.198
2008-10-06,524.901
2008-10-07,523.081
2008-10-08,486.996
2008-10-09,484.902
2008-10-10,456.867
2008-10-13,496.186
2008-10-14,504.666
2008-10-15,464.636
2008-10-16,439.357
2008-10-17,445.065
2008-10-20,460.964
2008-10-21,455.503
2008-10-22,426.668
2008-10-23,420.756
2008-10-24,390.062
2008-10-27,366.06
2008-10-28,372.672
2008-10-29,415.287
2008-10-30,434.183
2008-10-31,425.269
2008-11-03,449.386
2008-11-04,486.331
2008-11-05,475.75
2008-11-06,435.251
2008-11-07,449.087
2008-11-10,455.637
2008-11-11,416.007
2008-11-12,401.323
2008-11-13,407.52
2008-11-14,411.047
2008-11-17,404.064
2008-11-18,396.972
2008-11-19,375.618
2008-11-20,361.169
2008-11-21,344.339
2008-11-24,392.352
2008-11-25,408.605
2008-11-26,398.399
2008-11-27,411.826
2008-11-28,403.128
2008-12-01,370.284
2008-12-02,393.824
2008-12-03,397.631
2008-12-04,393.511
2008-12-05,368.92
2008-12-08,422.211
2008-12-09,427.782
2008-12-10,434.715
2008-12-11,432.691
2008-12-12,420.046
2008-12-15,413.298
2008-12-16,418.99
2008-12-17,441.563
2008-12-18,456.167
2008-12-19,435.809
2008-12-22,424.901
2008-12-23,420.164
2008-12-24,416.641
2008-12-25,416.641
2008-12-26,418.533
2008-12-29,432.398
2008-12-30,437.687
2008-12-31,428.577
2009-01-01,428.577
2009-01-02,456.441
2009-01-05,451.886
2009-01-06,451.198
2009-01-07,464.973
2009-01-08,455.363
2009-01-09,443.448
2009-01-12,425.566
2009-01-13,408.028
2009-01-14,379.473
2009-01-15,378.333
2009-01-16,393.172
2009-01-19,383.655
2009-01-20,362.25
2009-01-21,376.308
2009-01-22,377.961
2009-01-23,371.949
2009-01-26,400.672
2009-01-27,396.55
2009-01-28,412.995
2009-01-29,395.394
2009-01-30,383.237
2009-02-02,370.481
2009-02-03,384.482
2009-02-04,400.387
2009-02-05,399.058
2009-02-06,422.802
2009-02-09,446.298
2009-02-10,430.844
2009-02-11,416.0
2009-02-12,409.733
2009-02-13,419.9
2009-02-16,413.237
2009-02-17,381.781
2009-02-18,384.105
2009-02-19,392.816
2009-02-20,370.682
2009-02-23,363.01
2009-02-24,355.66
2009-02-25,354.605
2009-02-26,370.41
2009-02-27,367.55
2009-03-02,346.327
2009-03-03,337.716
2009-03-04,355.444
2009-03-05,336.766
2009-03-06,337.944
2009-03-09,345.56
2009-03-10,374.265
2009-03-11,387.924
2009-03-12,392.052
2009-03-13,392.949
2009-03-16,411.053
2009-03-17,401.31
2009-03-18,406.769
2009-03-19,439.588
2009-03-20,415.461
2009-03-23,425.844
2009-03-24,413.164
2009-03-25,421.675
2009-03-26,426.117
2009-03-27,412.351
2009-03-30,388.819
2009-03-31,402.811
2009-04-01,420.854
2009-04-02,455.335
2009-04-03,458.25
2009-04-06,458.18
2009-04-07,446.115
2009-04-08,442.965
2009-04-09,451.436
2009-04-10,451.436
2009-04-13,455.429
2009-04-14,476.701
2009-04-15,460.829
2009-04-16,468.328
2009-04-17,476.293
2009-04-20,441.125
2009-04-21,453.136
2009-04-22,479.358
2009-04-23,488.461
2009-04-24,508.415
2009-04-27,509.121
2009-04-28,488.437
2009-04-29,509.176
2009-04-30,505.276
2009-05-01,504.975
2009-05-04,524.539
2009-05-05,527.362
2009-05-06,540.653
2009-05-07,543.345
2009-05-08,553.408
2009-05-11,541.259
2009-05-12,528.16
2009-05-13,507.528
2009-05-14,514.298
2009-05-15,526.205
2009-05-18,535.268
2009-05-19,553.251
2009-05-20,559.978
2009-05-21,554.798
2009-05-22,554.024
2009-05-25,552.989
2009-05-26,548.463
2009-05-27,542.278
2009-05-28,537.301
2009-05-29,550.103
2009-06-01,579.319
2009-06-02,572.713
2009-06-03,541.557
2009-06-04,542.296
2009-06-05,534.529
2009-06-08,528.135
2009-06-09,534.736
2009-06-10,553.307
2009-06-11,562.311
2009-06-12,558.073
2009-06-15,534.408
2009-06-16,539.101
2009-06-17,521.701
2009-06-18,527.132
2009-06-19,525.066
2009-06-22,501.537
2009-06-23,504.127
2009-06-24,531.138
2009-06-25,517.937
2009-06-26,536.883
2009-06-29,552.34
2009-06-30,544.548
2009-07-01,569.969
2009-07-02,543.068
2009-07-03,541.126
2009-07-06,528.124
2009-07-07,527.292
2009-07-08,518.467
2009-07-09,522.167
2009-07-10,517.47
2009-07-13,524.961
2009-07-14,530.808
2009-07-15,557.956
2009-07-16,557.088
2009-07-17,568.041
2009-07-20,575.63
2009-07-21,592.977
2009-07-22,594.239
2009-07-23,617.574
2009-07-24,617.296
2009-07-27,608.603
2009-07-28,605.58
2009-07-29,606.915
2009-07-30,627.542
2009-07-31,641.212
2009-08-03,669.249
2009-08-04,652.715
2009-08-05,650.075
2009-08-06,649.218
2009-08-07,661.174
2009-08-10,651.204
2009-08-11,627.307
2009-08-12,648.922
2009-08-13,664.09
2009-08-14,650.862
2009-08-17,628.105
2009-08-18,643.418
2009-08-19,643.817
2009-08-20,662.076
2009-08-21,693.899
2009-08-24,698.917
2009-08-25,695.152
2009-08-26,676.692
2009-08-27,671.385
2009-08-28,695.237
2009-08-31,679.3
2009-09-01,661.543
2009-09-02,644.342
2009-09-03,648.982
2009-09-04,659.568
2009-09-07,680.312
2009-09-08,692.981
2009-09-09,706.451
2009-09-10,700.07
2009-09-11,706.581
2009-09-14,701.487
2009-09-15,705.142
2009-09-16,717.997
2009-09-17,726.257
2009-09-18,723.274
2009-09-21,709.496
2009-09-22,729.679
2009-09-23,729.491
2009-09-24,704.801
2009-09-25,698.469
2009-09-28,704.937
2009-09-29,692.206
2009-09-30,691.864
2009-10-01,675.773
2009-10-02,666.191
2009-10-05,669.935
2009-10-06,696.303
2009-10-07,681.046
2009-10-08,694.363
2009-10-09,696.452
2009-10-12,706.124
2009-10-13,699.377
2009-10-14,725.903
2009-10-15,723.507
2009-10-16,720.007
2009-10-19,732.313
2009-10-20,731.879
2009-10-21,740.523
2009-10-22,728.66
2009-10-23,739.424
2009-10-26,726.957
2009-10-27,719.2
2009-10-28,704.357
2009-10-29,724.791
2009-10-30,724.188
2009-11-02,720.454
2009-11-03,697.259
2009-11-04,720.68
2009-11-05,731.809
2009-11-06,726.28
2009-11-09,759.192
2009-11-10,757.617
2009-11-11,767.846
2009-11-12,765.091
2009-11-13,765.927
2009-11-16,779.022
2009-11-17,760.703
2009-11-18,768.533
2009-11-19,745.942
2009-11-20,742.113
2009-11-23,771.829
2009-11-24,757.24
2009-11-25,764.531
2009-11-26,727.343
2009-11-27,743.898
2009-11-30,728.113
2009-12-01,750.846
2009-12-02,761.797
2009-12-03,758.041
2009-12-04,755.885
2009-12-07,745.957
2009-12-08,728.747
2009-12-09,724.333
2009-12-10,727.779
2009-12-11,726.441
2009-12-14,733.364
2009-12-15,718.971
2009-12-16,726.952
2009-12-17,704.22
2009-12-18,697.148
2009-12-21,707.923
2009-12-22,708.134
2009-12-23,716.07
2009-12-24,713.565
2009-12-25,713.565
2009-12-28,724.972
2009-12-29,730.388
2009-12-30,721.219
2009-12-31,724.886
2010-01-01,724.886
2010-01-04,746.285
2010-01-05,746.547
2010-01-06,745.316
2010-01-07,743.458
2010-01-08,746.365
2010-01-11,762.211
2010-01-12,752.918
2010-01-13,757.178
2010-01-14,761.215
2010-01-15,751.459
2010-01-18,759.293
2010-01-19,754.859
2010-01-20,730.908
2010-01-21,723.715
2010-01-22,719.714
2010-01-25,717.156
2010-01-26,706.628
2010-01-27,707.598
2010-01-28,697.946
2010-01-29,709.364
2010-02-01,725.631
2010-02-02,733.526
2010-02-03,731.694
2010-02-04,703.685
2010-02-05,688.313
2010-02-08,692.044
2010-02-09,700.735
2010-02-10,700.293
2010-02-11,708.022
2010-02-12,701.722
2010-02-15,696.744
2010-02-16,707.744
2010-02-17,719.463
2010-02-18,721.072
2010-02-19,718.348
2010-02-22,725.074
2010-02-23,714.857
2010-02-24,721.038
2010-02-25,713.054
2010-02-26,728.938
2010-03-01,731.276
2010-03-02,739.336
2010-03-03,751.963
2010-03-04,754.407
2010-03-05,767.277
2010-03-08,773.965
2010-03-09,765.307
2010-03-10,779.244
2010-03-11,780.037
2010-03-12,791.293
2010-03-15,780.082
2010-03-16,792.813
2010-03-17,795.346
2010-03-18,781.511
2010-03-19,781.103
2010-03-22,777.723
2010-03-23,788.068
2010-03-24,775.71
2010-03-25,784.914
2010-03-26,779.498
2010-03-29,778.468
2010-03-30,775.371
2010-03-31,782.516
2010-04-01,796.656
2010-04-02,796.656
2010-04-05,798.241
2010-04-06,798.545
2010-04-07,793.165
2010-04-08,792.108
2010-04-09,800.069
2010-04-12,808.292
2010-04-13,804.788
2010-04-14,815.538
2010-04-15,817.742
2010-04-16,809.018
2010-04-19,801.777
2010-04-20,817.673
2010-04-21,803.521
2010-04-22,793.862
2010-04-23,825.685
2010-04-26,826.746
2010-04-27,801.936
2010-04-28,791.271
2010-04-29,811.276
2010-04-30,811.367
2010-05-03,810.386
2010-05-04,777.829
2010-05-05,742.077
2010-05-06,712.735
2010-05-07,677.019
2010-05-10,741.942
2010-05-11,724.049
2010-05-12,747.294
2010-05-13,740.523
2010-05-14,711.005
2010-05-17,709.702
2010-05-18,722.817
2010-05-19,689.301
2010-05-20,662.535
2010-05-21,679.233
2010-05-24,677.045
2010-05-25,644.264
2010-05-26,669.332
2010-05-27,688.579
2010-05-28,694.832
2010-05-31,697.744
2010-06-01,702.148
2010-06-02,702.071
2010-06-03,716.045
2010-06-04,689.523
2010-06-07,670.8
2010-06-08,665.663
2010-06-09,693.244
2010-06-10,715.142
2010-06-11,709.745
2010-06-14,733.066
2010-06-15,745.865
2010-06-16,741.585
2010-06-17,745.481
2010-06-18,756.078
2010-06-21,762.951
2010-06-22,754.128
2010-06-23,743.784
2010-06-24,725.842
2010-06-25,726.477
2010-06-28,735.426
2010-06-29,702.954
2010-06-30,712.305
2010-07-01,698.76
2010-07-02,711.562
2010-07-05,704.335
2010-07-06,731.636
2010-07-07,738.953
2010-07-08,741.531
2010-07-09,754.885
2010-07-12,754.906
2010-07-13,785.889
2010-07-14,794.355
2010-07-15,793.272
2010-07-16,777.74
2010-07-19,774.775
2010-07-20,766.436
2010-07-21,779.309
2010-07-22,802.488
2010-07-23,789.23
2010-07-26,797.099
2010-07-27,799.967
2010-07-28,794.295
2010-07-29,798.924
2010-07-30,798.45
2010-08-02,834.558
2010-08-03,833.546
2010-08-04,826.423
2010-08-05,828.724
2010-08-06,828.917
2010-08-09,834.598
2010-08-10,813.935
2010-08-11,775.348
2010-08-12,768.312
2010-08-13,764.284
2010-08-16,781.057
2010-08-17,794.923
2010-08-18,791.181
2010-08-19,776.734
2010-08-20,755.794
2010-08-23,757.97
2010-08-24,739.886
2010-08-25,731.107
2010-08-26,749.042
2010-08-27,759.034
2010-08-30,750.517
2010-08-31,752.71
2010-09-01,792.052
2010-09-02,790.116
2010-09-03,796.849
2010-09-06,802.837
2010-09-07,789.28
2010-09-08,804.444
2010-09-09,811.482
2010-09-10,816.095
2010-09-13,835.61
2010-09-14,845.488
