Date,SWEDEN IMI IMI (Large+Mid+Small Cap)
2005-11-09,527.528
2005-11-10,526.618
2005-11-11,535.492
2005-11-14,535.125
2005-11-15,529.244
2005-11-16,529.875
2005-11-17,534.866
2005-11-18,536.733
2005-11-21,543.278
2005-11-22,541.054
2005-11-23,548.035
2005-11-24,546.477
2005-11-25,546.918
2005-11-28,551.914
2005-11-29,545.754
2005-11-30,541.769
2005-12-01,549.04
2005-12-02,555.978
2005-12-05,554.58
2005-12-06,565.111
2005-12-07,561.602
2005-12-08,567.117
2005-12-09,568.981
2005-12-12,571.511
2005-12-13,572.283
2005-12-14,573.425
2005-12-15,566.563
2005-12-16,575.159
2005-12-19,576.949
2005-12-20,572.648
2005-12-21,572.549
2005-12-22,574.367
2005-12-23,578.911
2005-12-26,578.911
2005-12-27,582.322
2005-12-28,586.082
2005-12-29,585.17
2005-12-30,581.807
2006-01-02,582.598
2006-01-03,596.049
2006-01-04,606.101
2006-01-05,607.06
2006-01-06,610.456
2006-01-09,614.0
2006-01-10,606.337
2006-01-11,611.975
2006-01-12,609.641
2006-01-13,607.095
2006-01-16,609.83
2006-01-17,602.694
2006-01-18,592.268
2006-01-19,595.385
2006-01-20,593.076
2006-01-23,604.3
2006-01-24,600.077
2006-01-25,605.988
2006-01-26,611.488
2006-01-27,614.521
2006-01-30,613.145
2006-01-31,618.435
2006-02-01,621.067
2006-02-02,619.19
2006-02-03,610.677
2006-02-06,610.971
2006-02-07,605.063
2006-02-08,609.465
2006-02-09,616.592
2006-02-10,609.217
2006-02-13,607.261
2006-02-14,609.407
2006-02-15,611.777
2006-02-16,612.131
2006-02-17,615.268
2006-02-20,619.251
2006-02-21,619.197
2006-02-22,621.445
2006-02-23,622.233
2006-02-24,624.349
2006-02-27,624.778
2006-02-28,615.782
2006-03-01,623.192
2006-03-02,624.861
2006-03-03,630.541
2006-03-06,633.902
2006-03-07,620.906
2006-03-08,616.493
2006-03-09,623.801
2006-03-10,624.609
2006-03-13,630.11
2006-03-14,638.062
2006-03-15,642.451
2006-03-16,654.784
2006-03-17,659.944
2006-03-20,666.025
2006-03-21,660.833
2006-03-22,663.069
2006-03-23,663.516
2006-03-24,668.514
2006-03-27,666.604
2006-03-28,666.546
2006-03-29,662.077
2006-03-30,678.22
2006-03-31,670.023
2006-04-03,683.901
2006-04-04,688.872
2006-04-05,695.896
2006-04-06,694.372
2006-04-07,683.837
2006-04-10,683.572
2006-04-11,681.154
2006-04-12,681.173
2006-04-13,683.316
2006-04-14,683.316
2006-04-17,695.547
2006-04-18,693.789
2006-04-19,706.415
2006-04-20,705.908
2006-04-21,704.317
2006-04-24,700.613
2006-04-25,701.927
2006-04-26,709.019
2006-04-27,709.008
2006-04-28,709.307
2006-05-01,712.059
2006-05-02,717.605
2006-05-03,715.818
2006-05-04,725.725
2006-05-05,736.617
2006-05-08,734.3
2006-05-09,736.659
2006-05-10,733.696
2006-05-11,732.092
2006-05-12,714.383
2006-05-15,693.333
2006-05-16,694.262
2006-05-17,662.293
2006-05-18,653.953
2006-05-19,650.28
2006-05-22,621.649
2006-05-23,661.258
2006-05-24,643.696
2006-05-25,644.553
2006-05-26,671.008
2006-05-29,676.559
2006-05-30,661.651
2006-05-31,665.782
2006-06-01,673.397
2006-06-02,678.824
2006-06-05,679.113
2006-06-06,671.156
2006-06-07,654.073
2006-06-08,614.674
2006-06-09,631.57
2006-06-12,618.112
2006-06-13,594.707
2006-06-14,611.255
2006-06-15,634.209
2006-06-16,623.513
2006-06-19,627.81
2006-06-20,632.079
2006-06-21,640.815
2006-06-22,637.713
2006-06-23,635.368
2006-06-26,637.508
2006-06-27,628.5
2006-06-28,626.264
2006-06-29,643.554
2006-06-30,669.796
2006-07-03,672.2
2006-07-04,679.206
2006-07-05,665.883
2006-07-06,673.951
2006-07-07,671.367
2006-07-10,667.35
2006-07-11,659.762
2006-07-12,654.662
2006-07-13,642.683
2006-07-14,628.242
2006-07-17,613.699
2006-07-18,605.489
2006-07-19,635.071
2006-07-20,638.439
2006-07-21,630.662
2006-07-24,636.484
2006-07-25,635.492
2006-07-26,644.274
2006-07-27,659.854
2006-07-28,663.505
2006-07-31,660.196
2006-08-01,649.978
2006-08-02,662.727
2006-08-03,656.668
2006-08-04,665.34
2006-08-07,656.124
2006-08-08,655.613
2006-08-09,664.948
2006-08-10,649.956
2006-08-11,653.068
2006-08-14,655.35
2006-08-15,667.954
2006-08-16,678.125
2006-08-17,688.692
2006-08-18,683.237
2006-08-21,688.98
2006-08-22,687.835
2006-08-23,679.896
2006-08-24,678.838
2006-08-25,673.64
2006-08-28,679.133
2006-08-29,683.451
2006-08-30,691.317
2006-08-31,687.688
2006-09-01,687.028
2006-09-04,702.489
2006-09-05,698.023
2006-09-06,692.095
2006-09-07,679.409
2006-09-08,685.382
2006-09-11,685.177
2006-09-12,698.98
2006-09-13,707.637
2006-09-14,716.481
2006-09-15,712.107
2006-09-18,720.646
2006-09-19,717.973
2006-09-20,722.557
2006-09-21,724.307
2006-09-22,717.924
2006-09-25,704.606
2006-09-26,705.866
2006-09-27,720.247
2006-09-28,720.193
2006-09-29,716.851
2006-10-02,719.333
2006-10-03,712.79
2006-10-04,718.263
2006-10-05,732.29
2006-10-06,727.63
2006-10-09,729.009
2006-10-10,731.658
2006-10-11,738.541
2006-10-12,749.523
2006-10-13,742.896
2006-10-16,746.439
2006-10-17,736.463
2006-10-18,743.532
2006-10-19,748.143
2006-10-20,756.922
2006-10-23,756.897
2006-10-24,755.622
2006-10-25,760.167
2006-10-26,762.533
2006-10-27,761.847
2006-10-30,756.75
2006-10-31,762.83
2006-11-01,770.769
2006-11-02,764.265
2006-11-03,762.681
2006-11-06,775.834
2006-11-07,787.148
2006-11-08,786.024
2006-11-09,791.688
2006-11-10,792.475
2006-11-13,793.507
2006-11-14,794.54
2006-11-15,803.474
2006-11-16,801.467
2006-11-17,791.684
2006-11-20,794.719
2006-11-21,795.632
2006-11-22,804.982
2006-11-23,808.612
2006-11-24,806.507
2006-11-27,786.168
2006-11-28,783.41
2006-11-29,799.406
2006-11-30,797.247
2006-12-01,799.847
2006-12-04,811.221
2006-12-05,818.729
2006-12-06,817.121
2006-12-07,825.849
2006-12-08,825.247
2006-12-11,829.633
2006-12-12,848.064
2006-12-13,843.848
2006-12-14,839.632
2006-12-15,843.391
2006-12-18,841.684
2006-12-19,843.192
2006-12-20,854.485
2006-12-21,860.151
2006-12-22,858.477
2006-12-25,858.477
2006-12-26,854.697
2006-12-27,859.362
2006-12-28,860.312
2006-12-29,865.029
2007-01-01,865.029
2007-01-02,881.872
2007-01-03,871.173
2007-01-04,848.562
2007-01-05,843.512
2007-01-08,841.569
2007-01-09,839.085
2007-01-10,825.736
2007-01-11,840.188
2007-01-12,847.574
2007-01-15,861.219
2007-01-16,861.124
2007-01-17,861.866
2007-01-18,858.098
2007-01-19,862.471
2007-01-22,863.546
2007-01-23,868.042
2007-01-24,868.298
2007-01-25,873.928
2007-01-26,860.692
2007-01-29,869.129
2007-01-30,881.788
2007-01-31,881.143
2007-02-01,888.219
2007-02-02,887.56
2007-02-05,879.327
2007-02-06,888.324
2007-02-07,898.902
2007-02-08,893.626
2007-02-09,898.333
2007-02-12,881.978
2007-02-13,884.753
2007-02-14,909.428
2007-02-15,906.393
2007-02-16,901.113
2007-02-19,909.191
2007-02-20,900.266
2007-02-21,892.35
2007-02-22,892.408
2007-02-23,901.487
2007-02-26,914.557
2007-02-27,884.533
2007-02-28,859.717
2007-03-01,849.621
2007-03-02,857.883
2007-03-05,840.553
2007-03-06,845.976
2007-03-07,860.752
2007-03-08,873.012
2007-03-09,872.927
2007-03-12,880.385
2007-03-13,871.4
2007-03-14,843.315
2007-03-15,869.93
2007-03-16,872.256
2007-03-19,886.549
2007-03-20,893.0
2007-03-21,900.124
2007-03-22,916.96
2007-03-23,913.967
2007-03-26,905.399
2007-03-27,909.281
2007-03-28,900.336
2007-03-29,911.577
2007-03-30,911.513
2007-04-02,922.02
2007-04-03,935.601
2007-04-04,937.953
2007-04-05,949.036
2007-04-06,949.036
2007-04-09,942.721
2007-04-10,961.919
2007-04-11,956.91
2007-04-12,966.346
2007-04-13,971.901
2007-04-16,994.231
2007-04-17,996.717
2007-04-18,991.154
2007-04-19,989.066
2007-04-20,1001.272
2007-04-23,999.92
2007-04-24,991.246
2007-04-25,1006.371
2007-04-26,1010.291
2007-04-27,1010.542
2007-04-30,1015.387
2007-05-01,1014.48
2007-05-02,1014.846
2007-05-03,1003.811
2007-05-04,1011.651
2007-05-07,1021.023
2007-05-08,986.678
2007-05-09,984.425
2007-05-10,967.713
2007-05-11,981.44
2007-05-14,993.165
2007-05-15,1001.073
2007-05-16,1000.285
2007-05-17,990.631
2007-05-18,999.529
2007-05-21,993.557
2007-05-22,994.383
2007-05-23,1012.572
2007-05-24,1004.335
2007-05-25,1003.551
2007-05-28,1008.93
2007-05-29,999.127
2007-05-30,984.922
2007-05-31,1000.0
2007-06-01,1005.622
2007-06-04,1002.602
2007-06-05,1005.877
2007-06-06,1001.605
2007-06-07,962.045
2007-06-08,957.451
2007-06-11,963.455
2007-06-12,942.616
2007-06-13,948.012
2007-06-14,963.034
2007-06-15,974.233
2007-06-18,983.264
2007-06-19,978.959
2007-06-20,998.691
2007-06-21,977.583
2007-06-22,982.3
2007-06-25,978.827
2007-06-26,971.38
2007-06-27,967.878
2007-06-28,987.772
2007-06-29,986.586
2007-07-02,995.827
2007-07-03,1014.24
2007-07-04,1024.247
2007-07-05,1018.009
2007-07-06,1023.826
2007-07-09,1030.945
2007-07-10,1032.623
2007-07-11,1038.237
2007-07-12,1054.97
2007-07-13,1057.341
2007-07-16,1061.821
2007-07-17,1050.42
2007-07-18,1045.734
2007-07-19,1054.627
2007-07-20,1040.975
2007-07-23,1045.158
2007-07-24,1026.586
2007-07-25,1002.291
2007-07-26,966.942
2007-07-27,965.2
2007-07-30,978.239
2007-07-31,988.389
2007-08-01,964.398
2007-08-02,978.663
2007-08-03,972.114
2007-08-06,956.494
2007-08-07,963.715
2007-08-08,989.556
2007-08-09,955.76
2007-08-10,921.338
2007-08-13,939.029
2007-08-14,927.249
2007-08-15,907.719
2007-08-16,869.207
2007-08-17,897.767
2007-08-20,902.429
2007-08-21,896.023
2007-08-22,914.983
2007-08-23,923.872
2007-08-24,939.909
2007-08-27,934.003
2007-08-28,910.826
2007-08-29,922.732
2007-08-30,930.673
2007-08-31,939.988
2007-09-03,945.131
2007-09-04,945.685
2007-09-05,927.498
2007-09-06,931.909
2007-09-07,910.981
2007-09-10,899.822
2007-09-11,925.717
2007-09-12,940.911
2007-09-13,953.369
2007-09-14,938.031
2007-09-17,921.206
2007-09-18,935.822
2007-09-19,979.109
2007-09-20,977.538
2007-09-21,983.337
2007-09-24,975.237
2007-09-25,961.403
2007-09-26,968.273
2007-09-27,986.135
2007-09-28,997.742
2007-10-01,1007.397
2007-10-02,1002.036
2007-10-03,1010.175
2007-10-04,1010.05
2007-10-05,1026.03
2007-10-08,1018.44
2007-10-09,1025.295
2007-10-10,1034.783
2007-10-11,1051.577
2007-10-12,1040.818
2007-10-15,1036.5
2007-10-16,985.36
2007-10-17,990.984
2007-10-18,978.884
2007-10-19,960.734
2007-10-22,927.237
2007-10-23,961.654
2007-10-24,945.165
2007-10-25,964.371
2007-10-26,971.573
2007-10-29,973.941
2007-10-30,969.865
2007-10-31,982.422
2007-11-01,963.312
2007-11-02,952.17
2007-11-05,953.793
2007-11-06,965.375
2007-11-07,963.063
2007-11-08,959.821
2007-11-09,931.508
2007-11-12,928.195
2007-11-13,929.896
2007-11-14,942.572
2007-11-15,919.712
2007-11-16,912.316
2007-11-19,885.345
2007-11-20,899.979
2007-11-21,878.706
2007-11-22,879.353
2007-11-23,882.41
2007-11-26,893.944
2007-11-27,885.352
2007-11-28,907.888
2007-11-29,910.81
2007-11-30,911.436
2007-12-03,906.976
2007-12-04,892.737
2007-12-05,906.761
2007-12-06,907.42
2007-12-07,923.228
2007-12-10,935.027
2007-12-11,933.866
2007-12-12,930.739
2007-12-13,899.584
2007-12-14,890.447
2007-12-17,858.725
2007-12-18,856.049
2007-12-19,852.832
2007-12-20,848.305
2007-12-21,865.969
2007-12-24,865.055
2007-12-25,865.055
2007-12-26,875.065
2007-12-27,873.604
2007-12-28,889.451
2007-12-31,884.641
2008-01-01,884.641
2008-01-02,875.125
2008-01-03,872.858
2008-01-04,846.869
2008-01-07,838.354
2008-01-08,845.236
2008-01-09,820.878
2008-01-10,816.431
2008-01-11,815.513
2008-01-14,835.857
2008-01-15,804.088
2008-01-16,787.23
2008-01-17,789.806
2008-01-18,775.618
2008-01-21,734.461
2008-01-22,769.542
2008-01-23,739.892
2008-01-24,781.556
2008-01-25,786.417
2008-01-28,778.916
2008-01-29,788.653
2008-01-30,788.307
2008-01-31,782.104
2008-02-01,807.888
2008-02-04,815.141
2008-02-05,776.284
2008-02-06,780.439
2008-02-07,750.954
2008-02-08,753.769
2008-02-11,744.527
2008-02-12,782.475
2008-02-13,789.888
2008-02-14,796.241
2008-02-15,792.271
2008-02-18,810.321
2008-02-19,821.766
2008-02-20,803.184
2008-02-21,819.091
2008-02-22,808.786
2008-02-25,826.605
2008-02-26,845.078
2008-02-27,859.663
2008-02-28,846.575
2008-02-29,840.785
2008-03-03,833.464
2008-03-04,815.303
2008-03-05,834.667
2008-03-06,828.158
2008-03-07,814.737
2008-03-10,803.207
2008-03-11,815.205
2008-03-12,836.877
2008-03-13,828.839
2008-03-14,819.485
2008-03-17,793.337
2008-03-18,818.941
2008-03-19,806.28
2008-03-20,782.357
2008-03-21,782.357
2008-03-24,780.776
2008-03-25,826.592
2008-03-26,834.197
2008-03-27,855.971
2008-03-28,853.581
2008-03-31,859.152
2008-04-01,874.396
2008-04-02,892.028
2008-04-03,885.022
2008-04-04,884.031
2008-04-07,897.912
2008-04-08,885.405
2008-04-09,888.267
2008-04-10,886.082
2008-04-11,872.73
2008-04-14,866.634
2008-04-15,864.972
2008-04-16,894.619
2008-04-17,878.214
2008-04-18,882.159
2008-04-21,887.251
2008-04-22,890.078
2008-04-23,897.532
2008-04-24,881.983
2008-04-25,904.892
2008-04-28,911.884
2008-04-29,895.415
2008-04-30,894.052
2008-05-01,885.805
2008-05-02,901.744
2008-05-05,908.07
2008-05-06,917.66
2008-05-07,922.489
2008-05-08,923.652
2008-05-09,916.047
2008-05-12,926.82
2008-05-13,926.814
2008-05-14,924.23
2008-05-15,927.077
2008-05-16,938.355
2008-05-19,951.756
2008-05-20,935.472
2008-05-21,935.551
2008-05-22,940.578
2008-05-23,927.23
2008-05-26,929.383
2008-05-27,922.443
2008-05-28,921.214
2008-05-29,916.736
2008-05-30,918.665
2008-06-02,906.058
2008-06-03,908.391
2008-06-04,892.845
2008-06-05,896.685
2008-06-06,908.156
2008-06-09,883.078
2008-06-10,861.072
2008-06-11,849.338
2008-06-12,849.312
2008-06-13,847.668
2008-06-16,859.057
2008-06-17,869.201
2008-06-18,849.344
2008-06-19,840.8
2008-06-20,847.154
2008-06-23,822.6
2008-06-24,810.709
2008-06-25,821.753
2008-06-26,804.785
2008-06-27,788.951
2008-06-30,782.584
2008-07-01,767.852
2008-07-02,774.997
2008-07-03,771.373
2008-07-04,761.851
2008-07-07,771.545
2008-07-08,753.095
2008-07-09,768.595
2008-07-10,756.544
2008-07-11,743.087
2008-07-14,749.906
2008-07-15,740.542
2008-07-16,741.739
2008-07-17,779.702
2008-07-18,798.882
2008-07-21,805.889
2008-07-22,778.186
2008-07-23,785.754
2008-07-24,763.584
2008-07-25,762.535
2008-07-28,761.903
2008-07-29,751.627
2008-07-30,767.561
2008-07-31,768.021
2008-08-01,755.139
2008-08-04,750.602
2008-08-05,772.919
2008-08-06,783.629
2008-08-07,778.336
2008-08-08,764.889
2008-08-11,777.725
2008-08-12,771.416
2008-08-13,751.23
2008-08-14,755.956
2008-08-15,745.669
2008-08-18,747.741
2008-08-19,713.037
2008-08-20,717.092
2008-08-21,722.428
2008-08-22,743.247
2008-08-25,730.96
2008-08-26,728.762
2008-08-27,730.534
2008-08-28,742.616
2008-08-29,735.813
2008-09-01,731.18
2008-09-02,739.316
2008-09-03,727.067
2008-09-04,699.173
2008-09-05,673.751
2008-09-08,696.977
2008-09-09,681.365
2008-09-10,671.821
2008-09-11,653.162
2008-09-12,681.215
2008-09-15,658.48
2008-09-16,637.396
2008-09-17,617.867
2008-09-18,627.164
2008-09-19,686.848
2008-09-22,688.367
2008-09-23,674.09
2008-09-24,665.329
2008-09-25,681.39
2008-09-26,664.971
2008-09-29,617.466
2008-09-30,593.1
2008-10-01,594.403
2008-10-02,578.691
2008-10-03,590.95
2008-10-06,531.879
2008-10-07,530.034
2008-10-08,493.469
2008-10-09,491.347
2008-10-10,462.94
2008-10-13,502.781
2008-10-14,511.374
2008-10-15,470.812
2008-10-16,445.197
2008-10-17,450.981
2008-10-20,467.091
2008-10-21,461.558
2008-10-22,432.339
2008-10-23,426.349
2008-10-24,395.247
2008-10-27,370.926
2008-10-28,377.626
2008-10-29,420.808
2008-10-30,439.954
2008-10-31,430.921
2008-11-03,455.359
2008-11-04,492.795
2008-11-05,482.073
2008-11-06,441.036
2008-11-07,455.057
2008-11-10,461.694
2008-11-11,421.537
2008-11-12,406.657
2008-11-13,412.937
2008-11-14,416.511
2008-11-17,409.435
2008-11-18,402.249
2008-11-19,380.611
2008-11-20,365.97
2008-11-21,348.916
2008-11-24,397.567
2008-11-25,414.036
2008-11-26,403.695
2008-11-27,417.3
2008-11-28,408.487
2008-12-01,375.206
2008-12-02,399.058
2008-12-03,402.916
2008-12-04,398.742
2008-12-05,373.824
2008-12-08,427.823
2008-12-09,433.468
2008-12-10,440.501
2008-12-11,438.45
2008-12-12,425.637
2008-12-15,418.799
2008-12-16,424.567
2008-12-17,447.44
2008-12-18,462.261
2008-12-19,441.631
2008-12-22,430.578
2008-12-23,425.777
2008-12-24,422.207
2008-12-25,422.207
2008-12-26,424.125
2008-12-29,438.174
2008-12-30,443.534
2008-12-31,434.302
2009-01-01,434.302
2009-01-02,462.538
2009-01-05,457.923
2009-01-06,457.225
2009-01-07,471.185
2009-01-08,461.446
2009-01-09,449.372
2009-01-12,431.251
2009-01-13,413.479
2009-01-14,384.542
2009-01-15,383.387
2009-01-16,398.425
2009-01-19,388.781
2009-01-20,367.09
2009-01-21,381.335
2009-01-22,383.01
2009-01-23,376.918
2009-01-26,406.025
2009-01-27,401.847
2009-01-28,418.513
2009-01-29,400.676
2009-01-30,388.357
2009-02-02,375.431
2009-02-03,389.618
2009-02-04,405.736
2009-02-05,404.389
2009-02-06,428.45
2009-02-09,452.26
2009-02-10,436.6
2009-02-11,421.557
2009-02-12,415.206
2009-02-13,425.509
2009-02-16,418.757
2009-02-17,386.881
2009-02-18,389.237
2009-02-19,398.064
2009-02-20,375.633
2009-02-23,367.86
2009-02-24,360.412
2009-02-25,359.342
2009-02-26,375.358
2009-02-27,372.46
2009-03-02,350.953
2009-03-03,342.227
2009-03-04,360.192
2009-03-05,341.265
2009-03-06,342.459
2009-03-09,350.176
2009-03-10,379.264
2009-03-11,393.123
2009-03-12,397.307
2009-03-13,398.215
2009-03-16,416.562
2009-03-17,406.688
2009-03-18,412.221
2009-03-19,445.48
2009-03-20,421.03
2009-03-23,431.552
2009-03-24,418.702
2009-03-25,427.369
2009-03-26,431.87
2009-03-27,417.975
2009-03-30,394.123
2009-03-31,408.313
2009-04-01,426.869
2009-04-02,462.465
2009-04-03,466.093
2009-04-06,466.03
2009-04-07,453.946
2009-04-08,450.763
2009-04-09,459.382
2009-04-10,459.382
2009-04-13,463.445
2009-04-14,485.092
2009-04-15,468.941
2009-04-16,476.571
2009-04-17,484.703
2009-04-20,448.914
2009-04-21,461.206
2009-04-22,488.086
2009-04-23,497.878
2009-04-24,518.335
2009-04-27,519.055
2009-04-28,498.256
2009-04-29,519.789
2009-04-30,516.12
2009-05-01,515.812
2009-05-04,535.796
2009-05-05,539.409
2009-05-06,553.025
2009-05-07,555.802
2009-05-08,566.255
2009-05-11,553.825
2009-05-12,540.626
2009-05-13,519.507
2009-05-14,526.44
2009-05-15,538.673
2009-05-18,547.95
2009-05-19,566.36
2009-05-20,573.308
2009-05-21,568.004
2009-05-22,567.212
2009-05-25,566.153
2009-05-26,561.519
2009-05-27,555.186
2009-05-28,550.091
2009-05-29,563.198
2009-06-01,593.109
2009-06-02,586.345
2009-06-03,554.448
2009-06-04,555.205
2009-06-05,547.253
2009-06-08,540.707
2009-06-09,547.465
2009-06-10,566.478
2009-06-11,575.696
2009-06-12,571.358
2009-06-15,547.129
2009-06-16,551.934
2009-06-17,534.119
2009-06-18,539.68
2009-06-19,537.565
2009-06-22,513.476
2009-06-23,516.127
2009-06-24,543.781
2009-06-25,530.266
2009-06-26,549.663
2009-06-29,565.487
2009-06-30,557.51
2009-07-01,583.536
2009-07-02,555.995
2009-07-03,554.007
2009-07-06,540.696
2009-07-07,539.844
2009-07-08,530.808
2009-07-09,534.596
2009-07-10,529.787
2009-07-13,537.458
2009-07-14,543.443
2009-07-15,571.238
2009-07-16,570.349
2009-07-17,581.563
2009-07-20,589.333
2009-07-21,607.092
2009-07-22,608.384
2009-07-23,632.275
2009-07-24,631.99
2009-07-27,623.09
2009-07-28,619.995
2009-07-29,621.362
2009-07-30,642.48
2009-07-31,656.476
2009-08-03,685.18
2009-08-04,668.252
2009-08-05,665.55
2009-08-06,664.672
2009-08-07,676.912
2009-08-10,666.706
2009-08-11,642.239
2009-08-12,664.369
2009-08-13,679.898
2009-08-14,666.355
2009-08-17,643.057
2009-08-18,658.734
2009-08-19,659.143
2009-08-20,677.836
2009-08-21,710.417
2009-08-24,715.554
2009-08-25,711.7
2009-08-26,692.8
2009-08-27,687.366
2009-08-28,711.786
2009-08-31,695.471
2009-09-01,677.29
2009-09-02,659.68
2009-09-03,664.43
2009-09-04,675.268
2009-09-07,696.506
2009-09-08,709.477
2009-09-09,723.267
2009-09-10,716.735
2009-09-11,723.4
2009-09-14,718.196
2009-09-15,721.938
2009-09-16,735.118
2009-09-17,743.575
2009-09-18,740.521
2009-09-21,726.414
2009-09-22,747.078
2009-09-23,746.885
2009-09-24,721.607
2009-09-25,715.125
2009-09-28,721.746
2009-09-29,708.712
2009-09-30,708.362
2009-10-01,691.887
2009-10-02,682.076
2009-10-05,685.909
2009-10-06,712.906
2009-10-07,697.286
2009-10-08,710.92
2009-10-09,713.059
2009-10-12,722.961
2009-10-13,716.054
2009-10-14,743.213
2009-10-15,740.759
2009-10-16,737.176
2009-10-19,749.775
2009-10-20,749.33
2009-10-21,758.181
2009-10-22,746.035
2009-10-23,757.056
2009-10-26,744.291
2009-10-27,736.35
2009-10-28,721.152
2009-10-29,742.074
2009-10-30,741.456
2009-11-02,737.633
2009-11-03,713.885
2009-11-04,737.865
2009-11-05,749.259
2009-11-06,743.598
2009-11-09,777.296
2009-11-10,775.682
2009-11-11,786.155
2009-11-12,783.335
2009-11-13,784.191
2009-11-16,797.598
2009-11-17,778.842
2009-11-18,786.859
2009-11-19,763.729
2009-11-20,759.809
2009-11-23,790.233
2009-11-24,775.296
2009-11-25,782.762
2009-11-26,744.693
2009-11-27,761.643
2009-11-30,745.481
2009-12-01,768.757
2009-12-02,779.969
2009-12-03,776.124
2009-12-04,773.916
2009-12-07,763.752
2009-12-08,746.131
2009-12-09,741.612
2009-12-10,745.139
2009-12-11,743.77
2009-12-14,750.869
2009-12-15,736.131
2009-12-16,744.303
2009-12-17,721.029
2009-12-18,713.788
2009-12-21,724.82
2009-12-22,725.069
2009-12-23,733.194
2009-12-24,730.63
2009-12-25,730.63
2009-12-28,742.31
2009-12-29,747.855
2009-12-30,738.467
2009-12-31,742.222
2010-01-01,742.222
2010-01-04,764.133
2010-01-05,764.401
2010-01-06,763.14
2010-01-07,761.238
2010-01-08,764.215
2010-01-11,780.439
2010-01-12,770.924
2010-01-13,775.286
2010-01-14,779.42
2010-01-15,769.43
2010-01-18,777.452
2010-01-19,772.912
2010-01-20,748.388
2010-01-21,741.023
2010-01-22,736.926
2010-01-25,734.306
2010-01-26,723.527
2010-01-27,724.521
2010-01-28,714.637
2010-01-29,726.329
2010-02-01,742.985
2010-02-02,751.069
2010-02-03,749.192
2010-02-04,720.514
2010-02-05,704.774
2010-02-08,708.594
2010-02-09,717.493
2010-02-10,717.041
2010-02-11,724.954
2010-02-12,718.504
2010-02-15,713.407
2010-02-16,724.67
2010-02-17,736.669
2010-02-18,738.317
2010-02-19,735.527
2010-02-22,742.414
2010-02-23,731.953
2010-02-24,738.282
2010-02-25,730.107
2010-02-26,746.37
2010-03-01,748.765
2010-03-02,757.017
2010-03-03,769.946
2010-03-04,772.449
2010-03-05,785.626
2010-03-08,792.474
2010-03-09,783.609
2010-03-10,797.879
2010-03-11,798.715
2010-03-12,810.241
2010-03-15,798.761
2010-03-16,811.797
2010-03-17,814.39
2010-03-18,800.225
2010-03-19,799.807
2010-03-22,796.346
2010-03-23,806.939
2010-03-24,794.306
2010-03-25,803.792
2010-03-26,799.11
2010-03-29,798.08
2010-03-30,794.905
2010-03-31,802.324
2010-04-01,816.822
2010-04-02,816.822
2010-04-05,818.447
2010-04-06,818.759
2010-04-07,813.243
2010-04-08,812.668
2010-04-09,820.835
2010-04-12,829.271
2010-04-13,825.677
2010-04-14,837.567
2010-04-15,840.101
2010-04-16,831.266
2010-04-19,823.826
2010-04-20,840.16
2010-04-21,825.653
2010-04-22,815.832
2010-04-23,848.655
2010-04-26,849.746
2010-04-27,824.546
2010-04-28,813.825
2010-04-29,834.812
2010-04-30,836.257
2010-05-03,835.247
2010-05-04,801.69
2010-05-05,765.033
2010-05-06,734.836
2010-05-07,698.053
2010-05-10,764.995
2010-05-11,746.546
2010-05-12,770.7
2010-05-13,763.716
2010-05-14,733.274
2010-05-17,731.93
2010-05-18,745.723
2010-05-19,711.146
2010-05-20,683.555
2010-05-21,700.783
2010-05-24,698.536
2010-05-25,664.722
2010-05-26,690.624
2010-05-27,710.483
2010-05-28,716.935
2010-05-31,719.939
2010-06-01,724.484
2010-06-02,724.405
2010-06-03,738.823
2010-06-04,711.457
2010-06-07,692.139
2010-06-08,686.838
2010-06-09,715.296
2010-06-10,737.891
2010-06-11,732.322
2010-06-14,756.385
2010-06-15,769.591
2010-06-16,765.175
2010-06-17,769.195
2010-06-18,780.129
2010-06-21,787.221
2010-06-22,778.118
2010-06-23,767.444
2010-06-24,748.932
2010-06-25,749.586
2010-06-28,758.82
2010-06-29,725.315
2010-06-30,734.963
2010-07-01,720.988
2010-07-02,734.197
2010-07-05,726.74
2010-07-06,754.91
2010-07-07,762.459
2010-07-08,765.119
2010-07-09,778.898
2010-07-12,778.92
2010-07-13,810.889
2010-07-14,819.624
2010-07-15,818.506
2010-07-16,802.48
2010-07-19,799.421
2010-07-20,790.817
2010-07-21,804.099
2010-07-22,828.016
2010-07-23,814.336
2010-07-26,822.455
2010-07-27,825.414
2010-07-28,819.562
2010-07-29,824.338
2010-07-30,823.85
2010-08-02,861.105
2010-08-03,860.061
2010-08-04,852.712
2010-08-05,855.086
2010-08-06,855.285
2010-08-09,861.147
2010-08-10,839.827
2010-08-11,800.012
2010-08-12,792.752
2010-08-13,788.596
2010-08-16,805.903
2010-08-17,820.21
2010-08-18,816.349
2010-08-19,801.443
2010-08-20,779.836
2010-08-23,782.082
2010-08-24,763.422
2010-08-25,754.364
2010-08-26,772.876
2010-08-27,783.186
2010-08-30,774.398
2010-08-31,776.66
2010-09-01,817.254
2010-09-02,815.257
2010-09-03,822.204
2010-09-06,828.383
2010-09-07,814.394
2010-09-08,830.041
2010-09-09,837.303
2010-09-10,842.062
2010-09-13,862.212
2010-09-14,872.405
