Date,PORTUGAL IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,515.46
2005-11-09,519.002
2005-11-10,516.464
2005-11-11,516.989
2005-11-14,517.604
2005-11-15,514.228
2005-11-16,516.265
2005-11-17,520.1
2005-11-18,517.432
2005-11-21,520.773
2005-11-22,518.848
2005-11-23,522.75
2005-11-24,522.83
2005-11-25,522.829
2005-11-28,524.895
2005-11-29,524.879
2005-11-30,522.319
2005-12-01,523.178
2005-12-02,520.599
2005-12-05,525.188
2005-12-06,531.147
2005-12-07,528.423
2005-12-08,532.527
2005-12-09,534.027
2005-12-12,538.611
2005-12-13,536.62
2005-12-14,536.508
2005-12-15,530.621
2005-12-16,538.64
2005-12-19,539.768
2005-12-20,536.299
2005-12-21,532.557
2005-12-22,536.523
2005-12-23,537.15
2005-12-26,537.15
2005-12-27,540.604
2005-12-28,552.727
2005-12-29,550.448
2005-12-30,550.782
2006-01-02,547.675
2006-01-03,562.551
2006-01-04,568.031
2006-01-05,568.502
2006-01-06,575.091
2006-01-09,573.343
2006-01-10,576.405
2006-01-11,586.164
2006-01-12,578.46
2006-01-13,579.553
2006-01-16,583.471
2006-01-17,577.251
2006-01-18,574.567
2006-01-19,577.158
2006-01-20,573.809
2006-01-23,581.421
2006-01-24,581.586
2006-01-25,579.42
2006-01-26,581.473
2006-01-27,575.097
2006-01-30,570.243
2006-01-31,571.332
2006-02-01,573.719
2006-02-02,567.847
2006-02-03,561.987
2006-02-06,561.616
2006-02-07,569.73
2006-02-08,571.958
2006-02-09,573.376
2006-02-10,569.665
2006-02-13,581.53
2006-02-14,581.423
2006-02-15,592.05
2006-02-16,595.159
2006-02-17,599.624
2006-02-20,596.664
2006-02-21,594.495
2006-02-22,598.259
2006-02-23,601.338
2006-02-24,598.62
2006-02-27,599.044
2006-02-28,597.187
2006-03-01,600.153
2006-03-02,600.204
2006-03-03,604.84
2006-03-06,610.747
2006-03-07,600.473
2006-03-08,605.6
2006-03-09,609.851
2006-03-10,604.417
2006-03-13,611.283
2006-03-14,619.129
2006-03-15,624.467
2006-03-16,631.644
2006-03-17,633.031
2006-03-20,632.097
2006-03-21,627.243
2006-03-22,626.315
2006-03-23,622.847
2006-03-24,629.431
2006-03-27,629.788
2006-03-28,631.318
2006-03-29,628.195
2006-03-30,639.953
2006-03-31,638.26
2006-04-03,640.815
2006-04-04,650.396
2006-04-05,651.475
2006-04-06,649.682
2006-04-07,648.898
2006-04-10,649.682
2006-04-11,646.026
2006-04-12,644.957
2006-04-13,646.227
2006-04-14,646.227
2006-04-17,656.491
2006-04-18,653.163
2006-04-19,657.702
2006-04-20,655.435
2006-04-21,658.379
2006-04-24,668.587
2006-04-25,670.318
2006-04-26,668.972
2006-04-27,673.372
2006-04-28,671.655
2006-05-01,672.828
2006-05-02,674.577
2006-05-03,675.503
2006-05-04,684.945
2006-05-05,686.742
2006-05-08,698.889
2006-05-09,695.674
2006-05-10,698.535
2006-05-11,698.204
2006-05-12,692.832
2006-05-15,683.667
2006-05-16,681.166
2006-05-17,674.555
2006-05-18,662.716
2006-05-19,651.372
2006-05-22,647.079
2006-05-23,650.169
2006-05-24,637.721
2006-05-25,651.001
2006-05-26,659.841
2006-05-29,659.445
2006-05-30,658.005
2006-05-31,651.535
2006-06-01,649.053
2006-06-02,664.112
2006-06-05,665.511
2006-06-06,660.259
2006-06-07,663.156
2006-06-08,644.544
2006-06-09,650.346
2006-06-12,639.057
2006-06-13,630.181
2006-06-14,628.954
2006-06-15,636.101
2006-06-16,641.116
2006-06-19,638.274
2006-06-20,636.444
2006-06-21,645.375
2006-06-22,641.975
2006-06-23,640.683
2006-06-26,647.818
2006-06-27,652.765
2006-06-28,653.147
2006-06-29,655.365
2006-06-30,673.49
2006-07-03,670.623
2006-07-04,669.622
2006-07-05,657.361
2006-07-06,659.822
2006-07-07,661.486
2006-07-10,665.453
2006-07-11,661.382
2006-07-12,657.891
2006-07-13,653.699
2006-07-14,648.265
2006-07-17,637.783
2006-07-18,634.131
2006-07-19,649.251
2006-07-20,651.685
2006-07-21,650.215
2006-07-24,651.806
2006-07-25,655.066
2006-07-26,659.561
2006-07-27,667.241
2006-07-28,674.074
2006-07-31,673.806
2006-08-01,674.01
2006-08-02,677.882
2006-08-03,684.478
2006-08-04,690.335
2006-08-07,684.955
2006-08-08,690.065
2006-08-09,695.741
2006-08-10,685.977
2006-08-11,686.328
2006-08-14,689.342
2006-08-15,690.787
2006-08-16,697.047
2006-08-17,696.724
2006-08-18,692.914
2006-08-21,697.082
2006-08-22,692.18
2006-08-23,692.01
2006-08-24,690.457
2006-08-25,685.029
2006-08-28,695.892
2006-08-29,691.707
2006-08-30,695.598
2006-08-31,693.522
2006-09-01,695.401
2006-09-04,699.573
2006-09-05,692.578
2006-09-06,688.573
2006-09-07,681.19
2006-09-08,682.101
2006-09-11,679.485
2006-09-12,681.757
2006-09-13,684.132
2006-09-14,686.184
2006-09-15,688.691
2006-09-18,687.016
2006-09-19,690.461
2006-09-20,692.478
2006-09-21,695.879
2006-09-22,700.525
2006-09-25,696.901
2006-09-26,698.422
2006-09-27,725.567
2006-09-28,722.723
2006-09-29,725.944
2006-10-02,742.646
2006-10-03,734.428
2006-10-04,736.703
2006-10-05,731.31
2006-10-06,728.718
2006-10-09,728.945
2006-10-10,724.431
2006-10-11,724.423
2006-10-12,722.926
2006-10-13,722.981
2006-10-16,722.183
2006-10-17,724.087
2006-10-18,728.283
2006-10-19,734.208
2006-10-20,736.578
2006-10-23,738.715
2006-10-24,734.122
2006-10-25,748.178
2006-10-26,753.415
2006-10-27,757.522
2006-10-30,752.496
2006-10-31,750.796
2006-11-01,749.832
2006-11-02,747.696
2006-11-03,743.653
2006-11-06,755.658
2006-11-07,761.108
2006-11-08,760.311
2006-11-09,763.085
2006-11-10,766.005
2006-11-13,762.808
2006-11-14,759.89
2006-11-15,764.041
2006-11-16,762.63
2006-11-17,761.309
2006-11-20,759.844
2006-11-21,762.491
2006-11-22,767.738
2006-11-23,767.29
2006-11-24,773.01
2006-11-27,778.718
2006-11-28,777.074
2006-11-29,777.597
2006-11-30,788.061
2006-12-01,791.725
2006-12-04,793.89
2006-12-05,801.889
2006-12-06,813.882
2006-12-07,809.887
2006-12-08,812.915
2006-12-11,807.65
2006-12-12,809.963
2006-12-13,811.989
2006-12-14,808.592
2006-12-15,805.242
2006-12-18,814.292
2006-12-19,819.788
2006-12-20,810.105
2006-12-21,809.182
2006-12-22,808.748
2006-12-25,808.748
2006-12-26,807.488
2006-12-27,809.165
2006-12-28,813.725
2006-12-29,821.894
2007-01-01,821.894
2007-01-02,827.577
2007-01-03,821.894
2007-01-04,818.306
2007-01-05,811.301
2007-01-08,819.329
2007-01-09,825.729
2007-01-10,830.102
2007-01-11,839.939
2007-01-12,841.685
2007-01-15,842.295
2007-01-16,845.37
2007-01-17,859.419
2007-01-18,859.303
2007-01-19,842.557
2007-01-22,836.948
2007-01-23,840.961
2007-01-24,841.248
2007-01-25,841.42
2007-01-26,838.226
2007-01-29,839.491
2007-01-30,846.283
2007-01-31,843.03
2007-02-01,850.94
2007-02-02,848.334
2007-02-05,849.034
2007-02-06,853.065
2007-02-07,870.119
2007-02-08,873.815
2007-02-09,883.947
2007-02-12,878.485
2007-02-13,878.754
2007-02-14,888.707
2007-02-15,897.736
2007-02-16,927.552
2007-02-19,937.685
2007-02-20,937.522
2007-02-21,925.123
2007-02-22,933.867
2007-02-23,922.642
2007-02-26,921.617
2007-02-27,906.798
2007-02-28,896.341
2007-03-01,892.989
2007-03-02,890.839
2007-03-05,880.932
2007-03-06,891.517
2007-03-07,883.317
2007-03-08,887.797
2007-03-09,883.255
2007-03-12,892.647
2007-03-13,886.482
2007-03-14,872.784
2007-03-15,885.043
2007-03-16,878.761
2007-03-19,893.538
2007-03-20,892.185
2007-03-21,895.272
2007-03-22,910.387
2007-03-23,906.69
2007-03-26,910.131
2007-03-27,916.603
2007-03-28,903.211
2007-03-29,902.619
2007-03-30,896.15
2007-04-02,911.371
2007-04-03,921.762
2007-04-04,922.889
2007-04-05,924.929
2007-04-06,924.929
2007-04-09,920.111
2007-04-10,933.539
2007-04-11,931.437
2007-04-12,932.954
2007-04-13,939.247
2007-04-16,945.746
2007-04-17,942.672
2007-04-18,943.139
2007-04-19,947.002
2007-04-20,955.85
2007-04-23,948.647
2007-04-24,949.35
2007-04-25,955.846
2007-04-26,952.478
2007-04-27,954.551
2007-04-30,960.157
2007-05-01,956.569
2007-05-02,953.859
2007-05-03,946.475
2007-05-04,957.006
2007-05-07,964.836
2007-05-08,953.479
2007-05-09,957.483
2007-05-10,953.104
2007-05-11,950.769
2007-05-14,953.45
2007-05-15,955.901
2007-05-16,953.569
2007-05-17,971.093
2007-05-18,974.626
2007-05-21,967.439
2007-05-22,978.253
2007-05-23,991.724
2007-05-24,993.185
2007-05-25,998.022
2007-05-28,1002.575
2007-05-29,1005.24
2007-05-30,990.567
2007-05-31,1000.0
2007-06-01,1004.851
2007-06-04,1003.103
2007-06-05,996.762
2007-06-06,981.152
2007-06-07,964.945
2007-06-08,961.004
2007-06-11,968.552
2007-06-12,961.922
2007-06-13,966.352
2007-06-14,978.702
2007-06-15,984.242
2007-06-18,986.956
2007-06-19,983.221
2007-06-20,989.996
2007-06-21,984.849
2007-06-22,988.166
2007-06-25,988.616
2007-06-26,985.54
2007-06-27,986.741
2007-06-28,986.306
2007-06-29,987.263
2007-07-02,998.074
2007-07-03,1002.639
2007-07-04,1007.319
2007-07-05,997.466
2007-07-06,1001.961
2007-07-09,1002.998
2007-07-10,1011.151
2007-07-11,1011.456
2007-07-12,1015.286
2007-07-13,1021.864
2007-07-16,1028.242
2007-07-17,1026.023
2007-07-18,1023.832
2007-07-19,1026.166
2007-07-20,1031.464
2007-07-23,1039.058
2007-07-24,1033.846
2007-07-25,1021.724
2007-07-26,1014.442
2007-07-27,1005.872
2007-07-30,1001.801
2007-07-31,1011.608
2007-08-01,996.626
2007-08-02,1004.323
2007-08-03,1008.049
2007-08-06,1005.867
2007-08-07,1006.396
2007-08-08,1021.251
2007-08-09,1005.198
2007-08-10,984.735
2007-08-13,980.738
2007-08-14,969.022
2007-08-15,960.729
2007-08-16,918.332
2007-08-17,923.805
2007-08-20,931.645
2007-08-21,931.678
2007-08-22,946.787
2007-08-23,956.772
2007-08-24,961.956
2007-08-27,962.484
2007-08-28,955.568
2007-08-29,958.106
2007-08-30,957.38
2007-08-31,960.913
2007-09-03,963.978
2007-09-04,969.514
2007-09-05,966.958
2007-09-06,966.475
2007-09-07,947.124
2007-09-10,939.247
2007-09-11,954.074
2007-09-12,953.253
2007-09-13,945.498
2007-09-14,938.896
2007-09-17,916.883
2007-09-18,924.614
2007-09-19,958.97
2007-09-20,959.331
2007-09-21,969.522
2007-09-24,963.468
2007-09-25,943.468
2007-09-26,947.292
2007-09-27,958.888
2007-09-28,970.754
2007-10-01,984.109
2007-10-02,986.7
2007-10-03,993.655
2007-10-04,992.166
2007-10-05,1004.544
2007-10-08,995.894
2007-10-09,1009.198
2007-10-10,1013.745
2007-10-11,1036.766
2007-10-12,1022.84
2007-10-15,1021.482
2007-10-16,1008.755
2007-10-17,1023.687
2007-10-18,1034.022
2007-10-19,1026.019
2007-10-22,1014.064
2007-10-23,1034.413
2007-10-24,1022.472
2007-10-25,1035.709
2007-10-26,1041.338
2007-10-29,1050.145
2007-10-30,1046.788
2007-10-31,1058.255
2007-11-01,1061.226
2007-11-02,1056.408
2007-11-05,1049.298
2007-11-06,1071.358
2007-11-07,1096.912
2007-11-08,1123.251
2007-11-09,1122.788
2007-11-12,1115.707
2007-11-13,1095.051
2007-11-14,1097.922
2007-11-15,1096.741
2007-11-16,1091.535
2007-11-19,1069.873
2007-11-20,1069.187
2007-11-21,1075.681
2007-11-22,1092.321
2007-11-23,1098.676
2007-11-26,1103.844
2007-11-27,1090.444
2007-11-28,1102.498
2007-11-29,1091.147
2007-11-30,1091.307
2007-12-03,1099.687
2007-12-04,1102.416
2007-12-05,1092.559
2007-12-06,1087.197
2007-12-07,1085.023
2007-12-10,1083.966
2007-12-11,1091.432
2007-12-12,1079.402
2007-12-13,1049.702
2007-12-14,1055.445
2007-12-17,1058.851
2007-12-18,1056.685
2007-12-19,1046.568
2007-12-20,1035.421
2007-12-21,1041.973
2007-12-24,1051.503
2007-12-25,1051.503
2007-12-26,1058.73
2007-12-27,1048.471
2007-12-28,1057.328
2007-12-31,1054.557
2008-01-01,1054.557
2008-01-02,1047.236
2008-01-03,1041.285
2008-01-04,1042.636
2008-01-07,1037.283
2008-01-08,1039.8
2008-01-09,1017.08
2008-01-10,1012.138
2008-01-11,998.969
2008-01-14,1009.794
2008-01-15,985.254
2008-01-16,940.697
2008-01-17,937.083
2008-01-18,925.781
2008-01-21,861.723
2008-01-22,868.351
2008-01-23,844.777
2008-01-24,888.256
2008-01-25,896.423
2008-01-28,896.206
2008-01-29,924.811
2008-01-30,920.721
2008-01-31,916.105
2008-02-01,926.955
2008-02-04,929.464
2008-02-05,884.727
2008-02-06,891.09
2008-02-07,872.629
2008-02-08,868.189
2008-02-11,861.709
2008-02-12,883.104
2008-02-13,889.439
2008-02-14,901.241
2008-02-15,889.469
2008-02-18,891.373
2008-02-19,893.493
2008-02-20,874.309
2008-02-21,880.619
2008-02-22,870.328
2008-02-25,877.271
2008-02-26,890.837
2008-02-27,908.673
2008-02-28,892.896
2008-02-29,881.524
2008-03-03,869.219
2008-03-04,865.776
2008-03-05,882.417
2008-03-06,883.595
2008-03-07,882.287
2008-03-10,865.458
2008-03-11,867.658
2008-03-12,878.787
2008-03-13,861.642
2008-03-14,854.004
2008-03-17,847.08
2008-03-18,868.904
2008-03-19,868.165
2008-03-20,857.526
2008-03-21,857.526
2008-03-24,856.302
2008-03-25,898.724
2008-03-26,904.143
2008-03-27,912.724
2008-03-28,919.306
2008-03-31,918.081
2008-04-01,918.559
2008-04-02,931.601
2008-04-03,932.819
2008-04-04,934.583
2008-04-07,946.783
2008-04-08,955.815
2008-04-09,954.688
2008-04-10,958.644
2008-04-11,963.524
2008-04-14,960.824
2008-04-15,959.613
2008-04-16,963.936
2008-04-17,956.308
2008-04-18,952.906
2008-04-21,972.882
2008-04-22,976.32
2008-04-23,962.4
2008-04-24,953.965
2008-04-25,957.453
2008-04-28,962.301
2008-04-29,945.709
2008-04-30,938.772
2008-05-01,931.627
2008-05-02,941.753
2008-05-05,944.538
2008-05-06,963.09
2008-05-07,967.369
2008-05-08,961.709
2008-05-09,954.126
2008-05-12,951.09
2008-05-13,952.49
2008-05-14,947.433
2008-05-15,930.991
2008-05-16,933.144
2008-05-19,937.864
2008-05-20,933.594
2008-05-21,937.512
2008-05-22,935.179
2008-05-23,929.508
2008-05-26,925.636
2008-05-27,917.751
2008-05-28,909.317
2008-05-29,902.033
2008-05-30,901.318
2008-06-02,890.121
2008-06-03,890.481
2008-06-04,873.942
2008-06-05,876.86
2008-06-06,873.779
2008-06-09,866.003
2008-06-10,853.649
2008-06-11,848.348
2008-06-12,848.017
2008-06-13,843.721
2008-06-16,848.463
2008-06-17,856.423
2008-06-18,852.36
2008-06-19,832.026
2008-06-20,823.614
2008-06-23,806.061
2008-06-24,790.081
2008-06-25,800.928
2008-06-26,786.071
2008-06-27,764.521
2008-06-30,753.551
2008-07-01,716.985
2008-07-02,742.316
2008-07-03,733.294
2008-07-04,720.845
2008-07-07,733.13
2008-07-08,744.394
2008-07-09,765.755
2008-07-10,759.483
2008-07-11,742.312
2008-07-14,730.682
2008-07-15,707.841
2008-07-16,715.903
2008-07-17,741.674
2008-07-18,759.855
2008-07-21,764.303
2008-07-22,756.672
2008-07-23,762.448
2008-07-24,753.464
2008-07-25,752.505
2008-07-28,741.706
2008-07-29,732.55
2008-07-30,732.496
2008-07-31,738.575
2008-08-01,726.998
2008-08-04,725.711
2008-08-05,718.2
2008-08-06,700.653
2008-08-07,698.885
2008-08-08,687.187
2008-08-11,699.325
2008-08-12,699.823
2008-08-13,689.803
2008-08-14,694.731
2008-08-15,692.348
2008-08-18,686.574
2008-08-19,674.959
2008-08-20,673.794
2008-08-21,680.606
2008-08-22,689.556
2008-08-25,686.682
2008-08-26,684.229
2008-08-27,684.284
2008-08-28,694.464
2008-08-29,697.631
2008-09-01,694.603
2008-09-02,690.469
2008-09-03,695.79
2008-09-04,681.291
2008-09-05,659.387
2008-09-08,669.313
2008-09-09,656.006
2008-09-10,637.2
2008-09-11,624.155
2008-09-12,645.128
2008-09-15,628.18
2008-09-16,618.419
2008-09-17,610.915
2008-09-18,588.263
2008-09-19,642.346
2008-09-22,641.842
2008-09-23,641.139
2008-09-24,642.621
2008-09-25,641.782
2008-09-26,636.617
2008-09-29,608.245
2008-09-30,605.019
2008-10-01,595.269
2008-10-02,570.977
2008-10-03,563.484
2008-10-06,487.283
2008-10-07,491.266
2008-10-08,476.842
2008-10-09,481.205
2008-10-10,458.28
2008-10-13,518.081
2008-10-14,554.433
2008-10-15,536.638
2008-10-16,503.018
2008-10-17,511.335
2008-10-20,515.698
2008-10-21,495.934
2008-10-22,461.841
2008-10-23,457.724
2008-10-24,429.292
2008-10-27,412.252
2008-10-28,419.382
2008-10-29,466.295
2008-10-30,465.901
2008-10-31,464.078
2008-11-03,478.08
2008-11-04,508.763
2008-11-05,496.703
2008-11-06,468.884
2008-11-07,478.883
2008-11-10,476.922
2008-11-11,456.447
2008-11-12,447.843
2008-11-13,445.425
2008-11-14,453.483
2008-11-17,443.93
2008-11-18,449.049
2008-11-19,443.634
2008-11-20,419.006
2008-11-21,409.986
2008-11-24,440.483
2008-11-25,441.576
2008-11-26,437.657
2008-11-27,443.174
2008-11-28,439.256
2008-12-01,425.816
2008-12-02,424.72
2008-12-03,423.491
2008-12-04,420.508
2008-12-05,400.576
2008-12-08,423.087
2008-12-09,423.69
2008-12-10,424.132
2008-12-11,431.539
2008-12-12,428.67
2008-12-15,441.416
2008-12-16,450.025
2008-12-17,475.762
2008-12-18,492.16
2008-12-19,466.793
2008-12-22,464.987
2008-12-23,466.697
2008-12-24,467.587
2008-12-25,467.587
2008-12-26,469.844
2008-12-29,479.595
2008-12-30,482.407
2008-12-31,471.622
2009-01-01,471.622
2009-01-02,477.871
2009-01-05,480.182
2009-01-06,479.712
2009-01-07,482.202
2009-01-08,482.16
2009-01-09,473.954
2009-01-12,462.162
2009-01-13,456.766
2009-01-14,441.963
2009-01-15,449.05
2009-01-16,464.111
2009-01-19,456.585
2009-01-20,445.664
2009-01-21,439.174
2009-01-22,447.962
2009-01-23,445.455
2009-01-26,460.871
2009-01-27,456.861
2009-01-28,467.556
2009-01-29,464.305
2009-01-30,460.159
2009-02-02,452.782
2009-02-03,460.013
2009-02-04,461.119
2009-02-05,459.72
2009-02-06,466.499
2009-02-09,473.041
2009-02-10,465.488
2009-02-11,462.268
2009-02-12,451.314
2009-02-13,454.329
2009-02-16,442.141
2009-02-17,422.533
2009-02-18,422.131
2009-02-19,431.142
2009-02-20,421.939
2009-02-23,428.198
2009-02-24,424.148
2009-02-25,416.823
2009-02-26,425.279
2009-02-27,427.122
2009-03-02,415.424
2009-03-03,404.652
2009-03-04,413.023
2009-03-05,402.684
2009-03-06,414.627
2009-03-09,416.04
2009-03-10,427.179
2009-03-11,433.199
2009-03-12,433.956
2009-03-13,439.009
2009-03-16,444.103
2009-03-17,445.664
2009-03-18,457.192
2009-03-19,488.122
2009-03-20,487.095
2009-03-23,499.509
2009-03-24,490.189
2009-03-25,491.764
2009-03-26,479.883
2009-03-27,462.667
2009-03-30,454.352
2009-03-31,470.589
2009-04-01,469.423
2009-04-02,488.027
2009-04-03,483.215
2009-04-06,487.247
2009-04-07,484.566
2009-04-08,484.586
2009-04-09,489.471
2009-04-10,489.471
2009-04-13,493.622
2009-04-14,492.852
2009-04-15,488.243
2009-04-16,490.99
2009-04-17,487.3
2009-04-20,475.035
2009-04-21,473.202
2009-04-22,479.117
2009-04-23,478.2
2009-04-24,491.355
2009-04-27,486.262
2009-04-28,481.17
2009-04-29,500.212
2009-04-30,506.46
2009-05-01,506.536
2009-05-04,524.116
2009-05-05,522.985
2009-05-06,528.38
2009-05-07,536.508
2009-05-08,547.273
2009-05-11,553.109
2009-05-12,543.863
2009-05-13,541.833
2009-05-14,538.69
2009-05-15,539.427
2009-05-18,540.26
2009-05-19,555.787
2009-05-20,567.198
2009-05-21,559.173
2009-05-22,573.749
2009-05-25,576.243
2009-05-26,576.574
2009-05-27,578.056
2009-05-28,575.72
2009-05-29,583.627
2009-06-01,588.303
2009-06-02,591.844
2009-06-03,582.0
2009-06-04,579.478
2009-06-05,569.921
2009-06-08,555.775
2009-06-09,572.719
2009-06-10,565.06
2009-06-11,576.028
2009-06-12,570.775
2009-06-15,556.702
2009-06-16,557.221
2009-06-17,543.024
2009-06-18,553.121
2009-06-19,563.792
2009-06-22,552.666
2009-06-23,565.303
2009-06-24,571.239
2009-06-25,569.2
2009-06-26,576.339
2009-06-29,581.739
2009-06-30,580.064
2009-07-01,592.478
2009-07-02,577.592
2009-07-03,577.77
2009-07-06,569.576
2009-07-07,570.781
2009-07-08,565.9
2009-07-09,570.454
2009-07-10,560.998
2009-07-13,567.933
2009-07-14,569.214
2009-07-15,584.623
2009-07-16,578.654
2009-07-17,579.252
2009-07-20,587.512
2009-07-21,587.698
2009-07-22,584.82
2009-07-23,590.085
2009-07-24,588.213
2009-07-27,592.061
2009-07-28,590.312
2009-07-29,587.113
2009-07-30,585.991
2009-07-31,588.187
2009-08-03,607.181
2009-08-04,608.44
2009-08-05,608.443
2009-08-06,603.74
2009-08-07,601.178
2009-08-10,597.006
2009-08-11,595.257
2009-08-12,602.707
2009-08-13,608.195
2009-08-14,603.644
2009-08-17,586.523
2009-08-18,590.709
2009-08-19,599.408
2009-08-20,605.139
2009-08-21,617.978
2009-08-24,628.914
2009-08-25,632.682
2009-08-26,629.24
2009-08-27,627.698
2009-08-28,631.683
2009-08-31,629.94
2009-09-01,623.106
2009-09-02,611.237
2009-09-03,617.872
2009-09-04,622.522
2009-09-07,636.755
2009-09-08,643.325
2009-09-09,648.763
2009-09-10,651.297
2009-09-11,655.822
2009-09-14,657.518
2009-09-15,660.156
2009-09-16,670.631
2009-09-17,688.764
2009-09-18,685.686
2009-09-21,676.167
2009-09-22,685.982
2009-09-23,683.113
2009-09-24,673.915
2009-09-25,669.855
2009-09-28,676.039
2009-09-29,674.091
2009-09-30,680.541
2009-10-01,675.36
2009-10-02,670.391
2009-10-05,677.829
2009-10-06,698.546
2009-10-07,698.179
2009-10-08,707.094
2009-10-09,706.907
2009-10-12,713.528
2009-10-13,704.705
2009-10-14,721.344
2009-10-15,715.474
2009-10-16,707.764
2009-10-19,713.818
2009-10-20,711.6
2009-10-21,713.295
2009-10-22,704.397
2009-10-23,701.323
2009-10-26,690.168
2009-10-27,689.543
2009-10-28,674.491
2009-10-29,689.924
2009-10-30,675.844
2009-11-02,683.161
2009-11-03,671.609
2009-11-04,693.407
2009-11-05,698.325
2009-11-06,698.374
2009-11-09,708.968
2009-11-10,705.88
2009-11-11,706.376
2009-11-12,700.179
2009-11-13,703.994
2009-11-16,712.175
2009-11-17,702.208
2009-11-18,711.905
2009-11-19,698.076
2009-11-20,699.084
2009-11-23,711.312
2009-11-24,706.929
2009-11-25,714.285
2009-11-26,699.042
2009-11-27,704.529
2009-11-30,699.915
2009-12-01,717.473
2009-12-02,717.992
2009-12-03,721.829
2009-12-04,715.092
2009-12-07,709.915
2009-12-08,698.871
2009-12-09,689.1
2009-12-10,692.584
2009-12-11,693.538
2009-12-14,695.5
2009-12-15,691.389
2009-12-16,696.166
2009-12-17,678.668
2009-12-18,675.587
2009-12-21,687.052
2009-12-22,688.17
2009-12-23,697.79
2009-12-24,699.002
2009-12-25,699.002
2009-12-28,697.114
2009-12-29,701.467
2009-12-30,698.264
2009-12-31,695.997
2010-01-01,695.997
2010-01-04,708.074
2010-01-05,708.645
2010-01-06,707.901
2010-01-07,708.867
2010-01-08,712.667
2010-01-11,720.24
2010-01-12,713.866
2010-01-13,714.441
2010-01-14,710.265
2010-01-15,687.156
2010-01-18,691.788
2010-01-19,683.52
2010-01-20,664.016
2010-01-21,655.717
2010-01-22,648.02
2010-01-25,648.155
2010-01-26,643.63
2010-01-27,639.017
2010-01-28,627.01
2010-01-29,622.919
2010-02-01,624.084
2010-02-02,633.0
2010-02-03,617.98
2010-02-04,586.643
2010-02-05,575.744
2010-02-08,582.837
2010-02-09,586.416
2010-02-10,596.913
2010-02-11,592.281
2010-02-12,584.874
2010-02-15,583.293
2010-02-16,591.14
2010-02-17,592.178
2010-02-18,600.437
2010-02-19,603.242
2010-02-22,609.213
2010-02-23,603.243
2010-02-24,600.288
2010-02-25,588.782
2010-02-26,599.587
2010-03-01,602.03
2010-03-02,606.942
2010-03-03,615.81
2010-03-04,613.558
2010-03-05,626.002
2010-03-08,626.69
2010-03-09,618.866
2010-03-10,628.763
2010-03-11,628.927
2010-03-12,633.031
2010-03-15,626.085
2010-03-16,636.791
2010-03-17,645.414
2010-03-18,635.272
2010-03-19,631.094
2010-03-22,625.427
2010-03-23,633.125
2010-03-24,617.871
2010-03-25,621.887
2010-03-26,626.649
2010-03-29,635.452
2010-03-30,632.108
2010-03-31,634.281
2010-04-01,638.496
2010-04-02,638.496
2010-04-05,637.034
2010-04-06,633.21
2010-04-07,627.841
2010-04-08,624.522
2010-04-09,639.356
2010-04-12,652.166
2010-04-13,649.707
2010-04-14,658.239
2010-04-15,654.642
2010-04-16,639.055
2010-04-19,630.295
2010-04-20,638.301
2010-04-21,633.263
2010-04-22,613.833
2010-04-23,617.468
2010-04-26,596.505
2010-04-27,565.681
2010-04-28,552.039
2010-04-29,574.825
2010-04-30,581.747
2010-05-03,579.247
2010-05-04,551.748
2010-05-05,537.197
2010-05-06,519.688
2010-05-07,493.609
2010-05-10,563.143
2010-05-11,560.785
2010-05-12,579.553
2010-05-13,576.438
2010-05-14,548.778
2010-05-17,543.708
2010-05-18,546.282
2010-05-19,531.496
2010-05-20,522.009
2010-05-21,533.603
2010-05-24,527.861
2010-05-25,511.885
2010-05-26,528.628
2010-05-27,557.704
2010-05-28,559.737
2010-05-31,557.693
2010-06-01,562.252
2010-06-02,558.788
2010-06-03,561.987
2010-06-04,546.095
2010-06-07,537.327
2010-06-08,530.984
2010-06-09,538.579
2010-06-10,555.573
2010-06-11,555.745
2010-06-14,568.39
2010-06-15,570.986
2010-06-16,576.837
2010-06-17,577.981
2010-06-18,590.949
2010-06-21,595.68
2010-06-22,592.246
2010-06-23,584.846
2010-06-24,574.81
2010-06-25,571.477
2010-06-28,571.99
2010-06-29,553.013
2010-06-30,560.146
2010-07-01,570.922
2010-07-02,581.273
2010-07-05,583.176
2010-07-06,598.636
2010-07-07,603.535
2010-07-08,607.291
2010-07-09,595.42
2010-07-12,594.373
2010-07-13,596.929
2010-07-14,596.217
2010-07-15,609.598
2010-07-16,597.52
2010-07-19,596.982
2010-07-20,597.204
2010-07-21,590.511
2010-07-22,602.594
2010-07-23,597.236
2010-07-26,602.251
2010-07-27,609.65
2010-07-28,616.362
2010-07-29,618.868
2010-07-30,613.729
2010-08-02,630.583
2010-08-03,631.766
2010-08-04,633.783
2010-08-05,628.694
2010-08-06,625.509
2010-08-09,633.025
2010-08-10,623.156
2010-08-11,606.2
2010-08-12,609.846
2010-08-13,607.461
2010-08-16,617.316
2010-08-17,631.564
2010-08-18,629.812
2010-08-19,628.691
2010-08-20,624.199
2010-08-23,621.514
2010-08-24,620.806
2010-08-25,611.069
2010-08-26,619.071
2010-08-27,621.876
2010-08-30,621.917
2010-08-31,625.976
2010-09-01,632.518
2010-09-02,627.68
2010-09-03,626.813
2010-09-06,633.856
