Date,DENMARK MID GROWTH Mid Cap
2005-06-20,2545.038
2006-05-31,485.205
2006-06-01,480.973
2006-06-02,488.929
2006-06-05,489.336
2006-06-06,472.685
2006-06-07,476.984
2006-06-08,447.505
2006-06-09,459.487
2006-06-12,454.422
2006-06-13,432.7
2006-06-14,438.886
2006-06-15,463.247
2006-06-16,459.111
2006-06-19,462.581
2006-06-20,456.842
2006-06-21,459.431
2006-06-22,458.419
2006-06-23,460.568
2006-06-26,466.952
2006-06-27,466.571
2006-06-28,468.847
2006-06-29,482.244
2006-06-30,503.503
2006-07-03,514.454
2006-07-04,513.829
2006-07-05,506.799
2006-07-06,506.755
2006-07-07,514.898
2006-07-10,507.465
2006-07-11,504.284
2006-07-12,505.753
2006-07-13,494.078
2006-07-14,485.132
2006-07-17,472.408
2006-07-18,472.918
2006-07-19,482.002
2006-07-20,489.191
2006-07-21,485.802
2006-07-24,487.975
2006-07-25,487.375
2006-07-26,490.076
2006-07-27,497.845
2006-07-28,500.312
2006-07-31,501.324
2006-08-01,500.663
2006-08-02,519.578
2006-08-03,523.786
2006-08-04,528.545
2006-08-07,519.936
2006-08-08,516.031
2006-08-09,528.746
2006-08-10,517.268
2006-08-11,516.802
2006-08-14,528.919
2006-08-15,532.545
2006-08-16,534.013
2006-08-17,536.642
2006-08-18,534.685
2006-08-21,533.983
2006-08-22,533.383
2006-08-23,525.113
2006-08-24,498.779
2006-08-25,498.993
2006-08-28,509.675
2006-08-29,505.491
2006-08-30,514.353
2006-08-31,516.316
2006-09-01,521.941
2006-09-04,527.511
2006-09-05,519.204
2006-09-06,517.964
2006-09-07,508.302
2006-09-08,513.229
2006-09-11,508.499
2006-09-12,506.793
2006-09-13,507.889
2006-09-14,517.823
2006-09-15,512.798
2006-09-18,517.655
2006-09-19,517.145
2006-09-20,513.67
2006-09-21,513.185
2006-09-22,511.22
2006-09-25,509.229
2006-09-26,510.319
2006-09-27,514.178
2006-09-28,514.198
2006-09-29,519.19
2006-10-02,518.83
2006-10-03,520.285
2006-10-04,520.245
2006-10-05,525.623
2006-10-06,518.888
2006-10-09,522.964
2006-10-10,520.506
2006-10-11,516.591
2006-10-12,514.888
2006-10-13,514.62
2006-10-16,525.297
2006-10-17,528.672
2006-10-18,531.268
2006-10-19,535.688
2006-10-20,531.763
2006-10-23,531.527
2006-10-24,542.466
2006-10-25,548.956
2006-10-26,550.788
2006-10-27,552.467
2006-10-30,546.998
2006-10-31,546.514
2006-11-01,550.611
2006-11-02,547.942
2006-11-03,549.297
2006-11-06,550.067
2006-11-07,560.951
2006-11-08,545.969
2006-11-09,552.208
2006-11-10,551.817
2006-11-13,557.22
2006-11-14,561.069
2006-11-15,571.771
2006-11-16,574.428
2006-11-17,566.598
2006-11-20,575.224
2006-11-21,568.672
2006-11-22,639.586
2006-11-23,646.159
2006-11-24,645.944
2006-11-27,637.687
2006-11-28,643.934
2006-11-29,653.119
2006-11-30,658.479
2006-12-01,668.947
2006-12-04,669.791
2006-12-05,675.343
2006-12-06,676.783
2006-12-07,673.703
2006-12-08,672.143
2006-12-11,685.173
2006-12-12,698.419
2006-12-13,692.787
2006-12-14,692.748
2006-12-15,684.093
2006-12-18,691.57
2006-12-19,682.561
2006-12-20,685.462
2006-12-21,682.231
2006-12-22,679.68
2006-12-25,679.68
2006-12-26,678.554
2006-12-27,683.887
2006-12-28,692.056
2006-12-29,694.91
2007-01-01,694.91
2007-01-02,708.357
2007-01-03,708.839
2007-01-04,693.256
2007-01-05,686.392
2007-01-08,687.055
2007-01-09,693.415
2007-01-10,687.62
2007-01-11,691.44
2007-01-12,696.197
2007-01-15,701.329
2007-01-16,696.728
2007-01-17,698.65
2007-01-18,697.079
2007-01-19,689.514
2007-01-22,715.286
2007-01-23,725.656
2007-01-24,736.562
2007-01-25,724.006
2007-01-26,704.337
2007-01-29,705.494
2007-01-30,705.833
2007-01-31,714.619
2007-02-01,729.812
2007-02-02,738.294
2007-02-05,738.886
2007-02-06,735.664
2007-02-07,747.897
2007-02-08,738.964
2007-02-09,772.086
2007-02-12,762.514
2007-02-13,758.499
2007-02-14,772.919
2007-02-15,778.077
2007-02-16,779.928
2007-02-19,788.515
2007-02-20,772.788
2007-02-21,759.187
2007-02-22,761.127
2007-02-23,760.095
2007-02-26,759.086
2007-02-27,740.566
2007-02-28,733.923
2007-03-01,725.985
2007-03-02,741.468
2007-03-05,713.989
2007-03-06,723.182
2007-03-07,724.688
2007-03-08,744.034
2007-03-09,751.864
2007-03-12,764.325
2007-03-13,763.046
2007-03-14,742.955
2007-03-15,754.973
2007-03-16,767.786
2007-03-19,791.302
2007-03-20,793.38
2007-03-21,800.257
2007-03-22,812.724
2007-03-23,813.848
2007-03-26,814.365
2007-03-27,802.986
2007-03-28,794.719
2007-03-29,819.937
2007-03-30,825.632
2007-04-02,823.979
2007-04-03,836.674
2007-04-04,841.791
2007-04-05,845.652
2007-04-06,845.652
2007-04-09,841.187
2007-04-10,884.811
2007-04-11,862.722
2007-04-12,864.083
2007-04-13,861.278
2007-04-16,881.827
2007-04-17,897.734
2007-04-18,901.483
2007-04-19,923.789
2007-04-20,927.437
2007-04-23,925.471
2007-04-24,909.787
2007-04-25,944.046
2007-04-26,944.198
2007-04-27,939.656
2007-04-30,945.959
2007-05-01,932.916
2007-05-02,941.043
2007-05-03,933.861
2007-05-04,935.36
2007-05-07,950.391
2007-05-08,946.97
2007-05-09,958.002
2007-05-10,955.433
2007-05-11,972.162
2007-05-14,982.436
2007-05-15,996.022
2007-05-16,982.874
2007-05-17,976.949
2007-05-18,986.132
2007-05-21,981.847
2007-05-22,992.087
2007-05-23,1013.686
2007-05-24,995.936
2007-05-25,991.247
2007-05-28,991.247
2007-05-29,1000.468
2007-05-30,981.532
2007-05-31,1000.0
2007-06-01,991.901
2007-06-04,996.257
2007-06-05,999.142
2007-06-06,977.933
2007-06-07,949.941
2007-06-08,940.884
2007-06-11,957.329
2007-06-12,945.651
2007-06-13,942.91
2007-06-14,962.955
2007-06-15,970.738
2007-06-18,969.91
2007-06-19,964.528
2007-06-20,969.901
2007-06-21,953.355
2007-06-22,948.529
2007-06-25,944.655
2007-06-26,941.808
2007-06-27,932.525
2007-06-28,944.636
2007-06-29,959.0
2007-07-02,973.313
2007-07-03,981.383
2007-07-04,991.541
2007-07-05,991.489
2007-07-06,991.409
2007-07-09,993.18
2007-07-10,1001.021
2007-07-11,1007.041
2007-07-12,1009.259
2007-07-13,1016.216
2007-07-16,1027.568
2007-07-17,1027.692
2007-07-18,1031.666
2007-07-19,1045.093
2007-07-20,1042.982
2007-07-23,1049.305
2007-07-24,1049.265
2007-07-25,1030.898
2007-07-26,1016.485
2007-07-27,994.105
2007-07-30,1000.458
2007-07-31,1014.757
2007-08-01,1002.197
2007-08-02,1009.898
2007-08-03,1006.851
2007-08-06,990.172
2007-08-07,997.58
2007-08-08,1037.413
2007-08-09,1005.373
2007-08-10,983.401
2007-08-13,985.589
2007-08-14,972.279
2007-08-15,939.32
2007-08-16,885.458
2007-08-17,917.236
2007-08-20,943.84
2007-08-21,952.758
2007-08-22,990.117
2007-08-23,983.593
2007-08-24,997.358
2007-08-27,1005.906
2007-08-28,979.24
2007-08-29,978.37
2007-08-30,983.964
2007-08-31,1006.003
2007-09-03,1010.201
2007-09-04,1015.377
2007-09-05,999.08
2007-09-06,1000.218
2007-09-07,978.606
2007-09-10,956.352
2007-09-11,987.531
2007-09-12,991.907
2007-09-13,992.76
2007-09-14,988.853
2007-09-17,971.936
2007-09-18,987.207
2007-09-19,1029.813
2007-09-20,1040.833
2007-09-21,1053.319
2007-09-24,1051.203
2007-09-25,1050.235
2007-09-26,1067.944
2007-09-27,1082.039
2007-09-28,1075.633
2007-10-01,1085.442
2007-10-02,1086.19
2007-10-03,1088.264
2007-10-04,1094.604
2007-10-05,1108.751
2007-10-08,1109.391
2007-10-09,1125.941
2007-10-10,1123.462
2007-10-11,1132.557
2007-10-12,1121.203
2007-10-15,1123.42
2007-10-16,1091.595
2007-10-17,1107.448
2007-10-18,1102.52
2007-10-19,1095.918
2007-10-22,1066.005
2007-10-23,1099.49
2007-10-24,1087.241
2007-10-25,1114.909
2007-10-26,1115.783
2007-10-29,1122.11
2007-10-30,1118.148
2007-10-31,1126.753
2007-11-01,1113.983
2007-11-02,1107.407
2007-11-05,1103.073
2007-11-06,1160.996
2007-11-07,1178.088
2007-11-08,1161.428
2007-11-09,1145.131
2007-11-12,1130.832
2007-11-13,1108.817
2007-11-14,1116.435
2007-11-15,1078.813
2007-11-16,1051.556
2007-11-19,1011.639
2007-11-20,1047.309
2007-11-21,1017.192
2007-11-22,1031.469
2007-11-23,1046.748
2007-11-26,1061.77
2007-11-27,1053.881
2007-11-28,1080.762
2007-11-29,1095.854
2007-11-30,1107.915
2007-12-03,1111.132
2007-12-04,1102.92
2007-12-05,1119.703
2007-12-06,1121.784
2007-12-07,1141.25
2007-12-10,1149.568
2007-12-11,1149.935
2007-12-12,1161.637
2007-12-13,1139.358
2007-12-14,1118.192
2007-12-17,1079.678
2007-12-18,1085.477
2007-12-19,1090.25
2007-12-20,1091.223
2007-12-21,1095.979
2007-12-24,1098.549
2007-12-25,1098.549
2007-12-26,1106.301
2007-12-27,1129.4
2007-12-28,1150.79
2007-12-31,1144.359
2008-01-01,1144.359
2008-01-02,1151.061
2008-01-03,1141.558
2008-01-04,1111.848
2008-01-07,1077.361
2008-01-08,1086.714
2008-01-09,1060.543
2008-01-10,1028.296
2008-01-11,1034.322
2008-01-14,1055.613
2008-01-15,1009.908
2008-01-16,960.511
2008-01-17,961.974
2008-01-18,957.059
2008-01-21,886.446
2008-01-22,925.044
2008-01-23,925.545
2008-01-24,970.569
2008-01-25,979.115
2008-01-28,967.948
2008-01-29,984.632
2008-01-30,983.755
2008-01-31,962.3
2008-02-01,997.894
2008-02-04,1041.145
2008-02-05,994.039
2008-02-06,1001.87
2008-02-07,973.108
2008-02-08,969.344
2008-02-11,959.53
2008-02-12,1016.127
2008-02-13,1017.267
2008-02-14,1030.24
2008-02-15,1015.825
2008-02-18,1037.275
2008-02-19,1047.579
2008-02-20,1029.908
2008-02-21,1046.451
2008-02-22,1035.008
2008-02-25,1050.687
2008-02-26,1070.345
2008-02-27,1071.113
2008-02-28,1058.511
2008-02-29,1047.87
2008-03-03,1048.533
2008-03-04,1044.322
2008-03-05,1076.415
2008-03-06,1085.254
2008-03-07,1071.793
2008-03-10,1046.627
2008-03-11,1042.838
2008-03-12,1066.363
2008-03-13,1050.02
2008-03-14,1054.072
2008-03-17,1037.843
2008-03-18,1071.588
2008-03-19,1039.805
2008-03-20,1024.751
2008-03-21,1024.751
2008-03-24,1023.292
2008-03-25,1068.865
2008-03-26,1078.188
2008-03-27,1096.332
2008-03-28,1100.862
2008-03-31,1108.278
2008-04-01,1112.466
2008-04-02,1101.311
2008-04-03,1086.979
2008-04-04,1106.974
2008-04-07,1126.622
2008-04-08,1117.807
2008-04-09,1120.251
2008-04-10,1124.309
2008-04-11,1107.561
2008-04-14,1099.364
2008-04-15,1107.096
2008-04-16,1133.659
2008-04-17,1114.227
2008-04-18,1102.095
2008-04-21,1117.253
2008-04-22,1126.431
2008-04-23,1130.913
2008-04-24,1127.309
2008-04-25,1132.979
2008-04-28,1136.175
2008-04-29,1119.715
2008-04-30,1136.178
2008-05-01,1127.58
2008-05-02,1137.514
2008-05-05,1150.823
2008-05-06,1143.911
2008-05-07,1129.144
2008-05-08,1179.251
2008-05-09,1182.114
2008-05-12,1187.308
2008-05-13,1192.314
2008-05-14,1212.26
2008-05-15,1223.928
2008-05-16,1247.811
2008-05-19,1265.567
2008-05-20,1256.351
2008-05-21,1269.442
2008-05-22,1251.632
2008-05-23,1264.114
2008-05-26,1266.126
2008-05-27,1239.45
2008-05-28,1225.55
2008-05-29,1231.688
2008-05-30,1276.646
2008-06-02,1267.253
2008-06-03,1262.791
2008-06-04,1243.776
2008-06-05,1250.836
2008-06-06,1234.991
2008-06-09,1229.366
2008-06-10,1206.059
2008-06-11,1192.82
2008-06-12,1193.913
2008-06-13,1184.977
2008-06-16,1209.404
2008-06-17,1242.342
2008-06-18,1210.94
2008-06-19,1203.334
2008-06-20,1196.265
2008-06-23,1182.781
2008-06-24,1164.362
2008-06-25,1175.698
2008-06-26,1158.442
2008-06-27,1169.389
2008-06-30,1144.695
2008-07-01,1118.286
2008-07-02,1127.845
2008-07-03,1099.644
2008-07-04,1089.644
2008-07-07,1093.852
2008-07-08,1068.451
2008-07-09,1097.523
2008-07-10,1089.575
2008-07-11,1063.482
2008-07-14,1058.296
2008-07-15,1039.832
2008-07-16,1025.507
2008-07-17,1071.83
2008-07-18,1092.397
2008-07-21,1120.492
2008-07-22,1114.561
2008-07-23,1142.641
2008-07-24,1121.583
2008-07-25,1101.148
2008-07-28,1096.886
2008-07-29,1081.015
2008-07-30,1093.841
2008-07-31,1098.912
2008-08-01,1071.366
2008-08-04,1051.634
2008-08-05,1067.802
2008-08-06,1070.431
2008-08-07,1067.823
2008-08-08,1046.854
2008-08-11,1061.679
2008-08-12,1049.286
2008-08-13,1033.527
2008-08-14,1035.545
2008-08-15,1028.486
2008-08-18,1025.018
2008-08-19,1005.572
2008-08-20,998.196
2008-08-21,983.596
2008-08-22,1008.859
2008-08-25,1000.301
2008-08-26,994.026
2008-08-27,994.151
2008-08-28,998.223
2008-08-29,996.06
2008-09-01,982.334
2008-09-02,1002.263
2008-09-03,980.777
2008-09-04,939.705
2008-09-05,914.581
2008-09-08,925.897
2008-09-09,915.269
2008-09-10,901.363
2008-09-11,882.808
2008-09-12,909.402
2008-09-15,881.01
2008-09-16,873.651
2008-09-17,861.962
2008-09-18,894.344
2008-09-19,962.242
2008-09-22,978.537
2008-09-23,949.571
2008-09-24,941.138
2008-09-25,941.331
2008-09-26,917.263
2008-09-29,852.745
2008-09-30,832.65
2008-10-01,817.84
2008-10-02,784.715
2008-10-03,796.862
2008-10-06,714.927
2008-10-07,703.752
2008-10-08,664.864
2008-10-09,687.806
2008-10-10,653.365
2008-10-13,702.624
2008-10-14,733.447
2008-10-15,688.704
2008-10-16,656.336
2008-10-17,665.106
2008-10-20,677.053
2008-10-21,679.206
2008-10-22,622.037
2008-10-23,591.011
2008-10-24,551.028
2008-10-27,514.141
2008-10-28,518.538
2008-10-29,591.223
2008-10-30,622.692
2008-10-31,626.31
2008-11-03,632.763
2008-11-04,689.268
2008-11-05,670.304
2008-11-06,605.444
2008-11-07,602.343
2008-11-10,613.791
2008-11-11,576.481
2008-11-12,554.485
2008-11-13,553.207
2008-11-14,565.156
2008-11-17,549.35
2008-11-18,539.748
2008-11-19,524.417
2008-11-20,485.633
2008-11-21,480.759
2008-11-24,511.902
2008-11-25,537.213
2008-11-26,542.076
2008-11-27,560.247
2008-11-28,560.544
2008-12-01,539.576
2008-12-02,541.924
2008-12-03,533.967
2008-12-04,549.366
2008-12-05,519.531
2008-12-08,567.374
2008-12-09,568.791
2008-12-10,566.98
2008-12-11,572.291
2008-12-12,573.913
2008-12-15,584.063
2008-12-16,583.587
2008-12-17,612.603
2008-12-18,612.183
2008-12-19,588.379
2008-12-22,583.778
2008-12-23,581.932
2008-12-24,583.985
2008-12-25,583.985
2008-12-26,586.755
2008-12-29,600.846
2008-12-30,609.368
2008-12-31,599.616
2009-01-01,599.616
2009-01-02,626.546
2009-01-05,639.752
2009-01-06,637.32
2009-01-07,630.302
2009-01-08,632.6
2009-01-09,613.571
2009-01-12,602.025
2009-01-13,579.896
2009-01-14,556.779
2009-01-15,555.378
2009-01-16,576.243
2009-01-19,561.588
2009-01-20,537.906
2009-01-21,545.147
2009-01-22,554.635
2009-01-23,541.53
2009-01-26,569.888
2009-01-27,558.03
2009-01-28,569.831
2009-01-29,562.648
2009-01-30,562.58
2009-02-02,546.57
2009-02-03,561.103
2009-02-04,569.524
2009-02-05,576.596
2009-02-06,583.492
2009-02-09,584.834
2009-02-10,572.912
2009-02-11,570.508
2009-02-12,559.29
2009-02-13,571.428
2009-02-16,569.378
2009-02-17,548.44
2009-02-18,540.144
2009-02-19,548.742
2009-02-20,532.676
2009-02-23,536.391
2009-02-24,520.984
2009-02-25,510.303
2009-02-26,517.315
2009-02-27,500.824
2009-03-02,478.24
2009-03-03,459.716
2009-03-04,464.208
2009-03-05,450.935
2009-03-06,437.504
2009-03-09,433.51
2009-03-10,460.506
2009-03-11,470.497
2009-03-12,475.306
2009-03-13,480.987
2009-03-16,498.44
2009-03-17,504.446
2009-03-18,505.248
2009-03-19,538.254
2009-03-20,520.492
2009-03-23,522.368
2009-03-24,510.937
2009-03-25,511.329
2009-03-26,519.268
2009-03-27,507.597
2009-03-30,492.16
2009-03-31,507.888
2009-04-01,501.049
2009-04-02,532.862
2009-04-03,523.843
2009-04-06,534.835
2009-04-07,524.008
2009-04-08,516.014
2009-04-09,515.173
2009-04-10,515.173
2009-04-13,519.562
2009-04-14,526.98
2009-04-15,531.813
2009-04-16,560.334
2009-04-17,572.937
2009-04-20,549.207
2009-04-21,548.758
2009-04-22,566.885
2009-04-23,571.05
2009-04-24,595.856
2009-04-27,583.9
2009-04-28,575.343
2009-04-29,576.153
2009-04-30,588.151
2009-05-01,592.438
2009-05-04,619.602
2009-05-05,609.027
2009-05-06,628.464
2009-05-07,628.278
2009-05-08,631.633
2009-05-11,637.384
2009-05-12,636.32
2009-05-13,622.692
2009-05-14,617.228
2009-05-15,632.279
2009-05-18,640.675
2009-05-19,651.853
2009-05-20,662.737
2009-05-21,662.014
2009-05-22,672.662
2009-05-25,669.705
2009-05-26,654.355
2009-05-27,653.054
2009-05-28,643.842
2009-05-29,645.387
2009-06-01,645.473
2009-06-02,659.046
2009-06-03,645.252
2009-06-04,654.161
2009-06-05,645.861
2009-06-08,634.742
2009-06-09,642.511
2009-06-10,646.098
2009-06-11,656.169
2009-06-12,662.695
2009-06-15,645.175
2009-06-16,643.531
2009-06-17,631.813
2009-06-18,634.06
2009-06-19,638.453
2009-06-22,628.005
2009-06-23,630.518
2009-06-24,639.976
2009-06-25,626.269
2009-06-26,634.072
2009-06-29,646.674
2009-06-30,640.252
2009-07-01,648.39
2009-07-02,633.198
2009-07-03,630.639
2009-07-06,620.167
2009-07-07,627.232
2009-07-08,625.826
2009-07-09,630.87
2009-07-10,626.959
2009-07-13,622.42
2009-07-14,622.188
2009-07-15,640.285
2009-07-16,644.969
2009-07-17,656.618
2009-07-20,663.483
2009-07-21,677.231
2009-07-22,674.997
2009-07-23,686.456
2009-07-24,684.961
2009-07-27,690.361
2009-07-28,694.811
2009-07-29,688.794
2009-07-30,703.572
2009-07-31,712.586
2009-08-03,745.549
2009-08-04,730.79
2009-08-05,738.014
2009-08-06,737.544
2009-08-07,726.772
2009-08-10,721.128
2009-08-11,716.762
2009-08-12,717.619
2009-08-13,732.965
2009-08-14,728.651
2009-08-17,706.314
2009-08-18,700.045
2009-08-19,696.331
2009-08-20,703.476
2009-08-21,720.52
2009-08-24,730.804
2009-08-25,735.902
2009-08-26,728.092
2009-08-27,723.943
2009-08-28,735.735
2009-08-31,728.651
2009-09-01,730.734
2009-09-02,712.998
2009-09-03,710.403
2009-09-04,717.316
2009-09-07,737.169
2009-09-08,755.861
2009-09-09,773.407
2009-09-10,776.835
2009-09-11,781.111
2009-09-14,784.98
2009-09-15,789.142
2009-09-16,813.209
2009-09-17,820.896
2009-09-18,817.223
2009-09-21,813.63
2009-09-22,832.519
2009-09-23,839.715
2009-09-24,822.562
2009-09-25,819.384
2009-09-28,819.692
2009-09-29,812.644
2009-09-30,821.059
2009-10-01,817.431
2009-10-02,801.779
2009-10-05,804.284
2009-10-06,825.328
2009-10-07,806.906
2009-10-08,820.09
2009-10-09,824.715
2009-10-12,834.201
2009-10-13,826.982
2009-10-14,846.535
2009-10-15,843.569
2009-10-16,826.216
2009-10-19,835.511
2009-10-20,828.07
2009-10-21,836.09
2009-10-22,821.247
2009-10-23,823.604
2009-10-26,808.126
2009-10-27,797.538
2009-10-28,790.647
2009-10-29,794.711
2009-10-30,780.01
2009-11-02,783.066
2009-11-03,772.673
2009-11-04,787.185
2009-11-05,793.775
2009-11-06,793.964
2009-11-09,817.701
2009-11-10,810.07
2009-11-11,810.799
2009-11-12,814.3
2009-11-13,824.946
2009-11-16,851.194
2009-11-17,839.603
2009-11-18,850.933
2009-11-19,839.137
2009-11-20,835.751
2009-11-23,849.532
2009-11-24,844.112
2009-11-25,852.434
2009-11-26,832.887
2009-11-27,835.551
2009-11-30,838.383
2009-12-01,846.255
2009-12-02,847.453
2009-12-03,848.344
2009-12-04,842.795
2009-12-07,852.087
2009-12-08,840.097
2009-12-09,835.988
2009-12-10,833.589
2009-12-11,831.163
2009-12-14,841.218
2009-12-15,838.049
2009-12-16,853.286
2009-12-17,846.515
2009-12-18,840.207
2009-12-21,831.844
2009-12-22,830.2
2009-12-23,836.627
2009-12-24,838.039
2009-12-25,838.039
2009-12-28,839.559
2009-12-29,844.008
2009-12-30,839.611
2009-12-31,842.404
2010-01-01,842.404
2010-01-04,869.911
2010-01-05,866.853
2010-01-06,863.192
2010-01-07,872.456
2010-01-08,864.507
2010-01-11,883.056
2010-01-12,877.417
2010-01-13,864.103
2010-01-14,863.119
2010-01-15,853.841
2010-01-18,856.075
2010-01-19,851.988
2010-01-20,839.809
2010-01-21,830.651
2010-01-22,829.575
2010-01-25,830.491
2010-01-26,823.089
2010-01-27,822.899
2010-01-28,844.523
2010-01-29,848.022
2010-02-01,849.964
2010-02-02,850.005
2010-02-03,847.56
2010-02-04,827.877
2010-02-05,808.315
2010-02-08,802.362
2010-02-09,800.783
2010-02-10,792.657
2010-02-11,795.787
2010-02-12,791.839
2010-02-15,799.087
2010-02-16,819.189
2010-02-17,815.44
2010-02-18,816.71
2010-02-19,803.702
2010-02-22,811.323
2010-02-23,806.832
2010-02-24,811.439
2010-02-25,805.347
2010-02-26,821.073
2010-03-01,827.647
2010-03-02,841.706
2010-03-03,859.828
2010-03-04,847.595
2010-03-05,859.554
2010-03-08,863.024
2010-03-09,853.063
2010-03-10,861.352
2010-03-11,861.028
2010-03-12,864.921
2010-03-15,854.421
2010-03-16,870.218
2010-03-17,865.447
2010-03-18,861.945
2010-03-19,855.404
2010-03-22,851.349
2010-03-23,860.115
2010-03-24,849.62
2010-03-25,856.302
2010-03-26,860.042
2010-03-29,862.933
2010-03-30,860.007
2010-03-31,872.557
2010-04-01,872.875
2010-04-02,872.875
2010-04-05,870.769
2010-04-06,872.503
2010-04-07,884.481
2010-04-08,872.924
2010-04-09,887.014
2010-04-12,899.502
2010-04-13,888.272
2010-04-14,901.117
2010-04-15,901.282
2010-04-16,890.567
2010-04-19,884.923
2010-04-20,889.11
2010-04-21,892.013
2010-04-22,877.794
2010-04-23,892.62
2010-04-26,889.559
2010-04-27,879.626
2010-04-28,851.531
2010-04-29,884.875
2010-04-30,888.361
2010-05-03,875.506
2010-05-04,858.808
2010-05-05,832.896
2010-05-06,830.777
2010-05-07,788.373
2010-05-10,842.082
2010-05-11,822.402
2010-05-12,840.508
2010-05-13,833.168
2010-05-14,823.781
2010-05-17,815.176
2010-05-18,822.297
2010-05-19,809.427
2010-05-20,790.906
2010-05-21,795.254
2010-05-24,783.965
2010-05-25,761.623
2010-05-26,778.662
2010-05-27,807.072
2010-05-28,795.453
2010-05-31,795.476
2010-06-01,789.157
2010-06-02,784.045
2010-06-03,800.981
2010-06-04,781.684
2010-06-07,776.592
2010-06-08,779.494
2010-06-09,797.436
2010-06-10,817.541
2010-06-11,815.892
2010-06-14,838.417
2010-06-15,844.59
2010-06-16,839.328
2010-06-17,839.816
2010-06-18,846.405
2010-06-21,847.499
2010-06-22,840.306
2010-06-23,830.009
2010-06-24,821.402
2010-06-25,808.111
2010-06-28,815.703
2010-06-29,775.578
2010-06-30,789.55
2010-07-01,787.183
2010-07-02,803.796
2010-07-05,808.688
2010-07-06,836.006
2010-07-07,834.502
2010-07-08,837.999
2010-07-09,843.526
2010-07-12,837.988
2010-07-13,853.13
2010-07-14,864.945
2010-07-15,879.902
2010-07-16,878.443
2010-07-19,871.574
2010-07-20,855.008
2010-07-21,867.581
2010-07-22,877.036
2010-07-23,873.289
2010-07-26,892.362
2010-07-27,901.644
2010-07-28,899.959
2010-07-29,903.448
2010-07-30,902.364
2010-08-02,933.152
2010-08-03,940.252
2010-08-04,946.933
2010-08-05,926.203
2010-08-06,926.235
2010-08-09,939.462
2010-08-10,922.06
2010-08-11,891.165
2010-08-12,888.705
2010-08-13,874.524
2010-08-16,880.399
2010-08-17,900.049
2010-08-18,893.587
2010-08-19,887.453
2010-08-20,864.378
2010-08-23,862.311
2010-08-24,853.113
2010-08-25,838.711
2010-08-26,854.858
2010-08-27,842.419
2010-08-30,839.23
2010-08-31,838.896
2010-09-01,883.241
2010-09-02,882.438
2010-09-03,888.795
2010-09-06,890.323
2010-09-07,878.882
2010-09-08,891.104
2010-09-09,900.112
2010-09-10,901.894
2010-09-13,917.912
2010-09-14,923.67
2010-09-15,919.892
2010-09-16,922.015
2010-09-17,909.762
2010-09-20,906.798
2010-09-21,915.92
2010-09-22,939.193
2010-09-23,930.67
2010-09-24,953.97
2010-09-27,947.66
2010-09-28,949.709
2010-09-29,955.719
2010-09-30,957.536
2010-10-01,956.277
2010-10-04,929.81
2010-10-05,945.361
2010-10-06,958.111
2010-10-07,963.495
2010-10-08,955.036
2010-10-11,966.786
2010-10-12,965.377
2010-10-13,998.439
2010-10-14,1001.769
2010-10-15,982.46
2010-10-18,976.399
2010-10-19,965.669
2010-10-20,982.784
2010-10-21,992.459
2010-10-22,978.241
2010-10-25,988.488
2010-10-26,969.799
2010-10-27,963.431
2010-10-28,986.058
2010-10-29,970.746
2010-11-01,973.161
2010-11-02,984.725
2010-11-03,996.038
2010-11-04,1031.955
2010-11-05,1013.274
2010-11-08,1013.636
2010-11-09,1019.387
2010-11-10,998.701
2010-11-11,996.578
2010-11-12,1007.573
2010-11-15,1003.631
2010-11-16,986.567
2010-11-17,983.784
2010-11-18,996.763
2010-11-19,1001.744
2010-11-22,1000.453
2010-11-23,982.43
2010-11-24,977.849
2010-11-25,980.479
2010-11-26,970.648
2010-11-29,951.421
2010-11-30,954.59
2010-12-01,967.089
2010-12-02,995.548
2010-12-03,1005.606
2010-12-06,998.002
2010-12-07,1010.5
2010-12-08,991.977
2010-12-09,978.251
2010-12-10,1003.351
2010-12-13,1020.859
2010-12-14,1033.63
2010-12-15,1031.593
2010-12-16,1011.706
2010-12-17,1015.189
2010-12-20,995.875
2010-12-21,1014.615
2010-12-22,1006.425
2010-12-23,1004.444
2010-12-24,1008.431
2010-12-27,1010.101
2010-12-28,1013.794
2010-12-29,1014.551
2010-12-30,1026.186
2010-12-31,1036.873
2011-01-03,1057.721
2011-01-04,1047.994
2011-01-05,1020.637
2011-01-06,1017.088
2011-01-07,1012.855
2011-01-10,1021.895
2011-01-11,1040.55
2011-01-12,1047.069
2011-01-13,1056.596
2011-01-14,1070.341
2011-01-17,1065.15
2011-01-18,1084.736
2011-01-19,1088.453
2011-01-20,1055.428
2011-01-21,1080.818
2011-01-24,1096.726
2011-01-25,1074.936
2011-01-26,1073.336
2011-01-27,1082.163
2011-01-28,1057.355
2011-01-31,1064.216
2011-02-01,1077.898
2011-02-02,1071.948
2011-02-03,1054.733
2011-02-04,1041.641
2011-02-07,1044.827
2011-02-08,1042.656
2011-02-09,1060.332
2011-02-10,1034.397
2011-02-11,1027.673
2011-02-14,1029.289
2011-02-15,1032.489
2011-02-16,1031.318
2011-02-17,1026.164
2011-02-18,1034.37
2011-02-21,1042.455
2011-02-22,1041.163
2011-02-23,1034.599
2011-02-24,1049.832
2011-02-25,1069.287
2011-02-28,1088.72
2011-03-01,1080.102
