Date,DENMARK MID GROWTH Mid Cap
2006-06-01,481.486
2006-06-02,489.45
2006-06-05,489.857
2006-06-06,473.188
2006-06-07,477.492
2006-06-08,447.982
2006-06-09,459.977
2006-06-12,454.906
2006-06-13,433.161
2006-06-14,439.354
2006-06-15,463.741
2006-06-16,459.601
2006-06-19,463.074
2006-06-20,457.329
2006-06-21,459.92
2006-06-22,458.907
2006-06-23,461.059
2006-06-26,467.45
2006-06-27,467.069
2006-06-28,469.347
2006-06-29,482.758
2006-06-30,504.04
2006-07-03,515.003
2006-07-04,514.377
2006-07-05,507.339
2006-07-06,507.295
2006-07-07,515.447
2006-07-10,508.006
2006-07-11,504.821
2006-07-12,506.292
2006-07-13,494.605
2006-07-14,485.649
2006-07-17,472.911
2006-07-18,473.422
2006-07-19,482.515
2006-07-20,489.712
2006-07-21,486.32
2006-07-24,488.495
2006-07-25,487.894
2006-07-26,490.599
2006-07-27,498.376
2006-07-28,500.846
2006-07-31,501.859
2006-08-01,501.196
2006-08-02,520.132
2006-08-03,524.345
2006-08-04,529.108
2006-08-07,520.491
2006-08-08,516.581
2006-08-09,529.309
2006-08-10,517.819
2006-08-11,517.353
2006-08-14,529.483
2006-08-15,533.112
2006-08-16,534.583
2006-08-17,537.214
2006-08-18,535.255
2006-08-21,534.552
2006-08-22,533.952
2006-08-23,525.673
2006-08-24,499.31
2006-08-25,499.524
2006-08-28,510.219
2006-08-29,506.03
2006-08-30,514.901
2006-08-31,516.866
2006-09-01,522.497
2006-09-04,528.073
2006-09-05,519.758
2006-09-06,518.516
2006-09-07,508.844
2006-09-08,513.776
2006-09-11,509.041
2006-09-12,507.333
2006-09-13,508.431
2006-09-14,518.375
2006-09-15,513.344
2006-09-18,518.207
2006-09-19,517.696
2006-09-20,514.218
2006-09-21,513.732
2006-09-22,511.765
2006-09-25,509.772
2006-09-26,510.863
2006-09-27,514.726
2006-09-28,514.746
2006-09-29,519.744
2006-10-02,519.383
2006-10-03,520.84
2006-10-04,520.8
2006-10-05,526.183
2006-10-06,519.441
2006-10-09,523.521
2006-10-10,521.061
2006-10-11,517.141
2006-10-12,515.437
2006-10-13,515.169
2006-10-16,525.857
2006-10-17,529.236
2006-10-18,531.834
2006-10-19,536.259
2006-10-20,532.33
2006-10-23,532.093
2006-10-24,543.044
2006-10-25,549.541
2006-10-26,551.375
2006-10-27,553.056
2006-10-30,547.581
2006-10-31,547.097
2006-11-01,551.198
2006-11-02,548.526
2006-11-03,549.882
2006-11-06,550.654
2006-11-07,561.549
2006-11-08,546.551
2006-11-09,552.797
2006-11-10,552.405
2006-11-13,557.814
2006-11-14,561.667
2006-11-15,572.381
2006-11-16,575.04
2006-11-17,567.202
2006-11-20,575.837
2006-11-21,569.279
2006-11-22,640.268
2006-11-23,646.847
2006-11-24,646.633
2006-11-27,638.367
2006-11-28,644.621
2006-11-29,653.815
2006-11-30,659.181
2006-12-01,669.66
2006-12-04,670.504
2006-12-05,676.063
2006-12-06,677.505
2006-12-07,674.421
2006-12-08,672.86
2006-12-11,685.904
2006-12-12,699.164
2006-12-13,693.526
2006-12-14,693.486
2006-12-15,684.822
2006-12-18,692.307
2006-12-19,683.289
2006-12-20,686.193
2006-12-21,682.958
2006-12-22,680.404
2006-12-25,680.404
2006-12-26,679.277
2006-12-27,684.616
2006-12-28,692.794
2006-12-29,695.651
2007-01-01,695.651
2007-01-02,709.112
2007-01-03,709.595
2007-01-04,693.995
2007-01-05,687.123
2007-01-08,687.788
2007-01-09,694.154
2007-01-10,688.353
2007-01-11,692.177
2007-01-12,696.939
2007-01-15,702.077
2007-01-16,697.471
2007-01-17,699.394
2007-01-18,697.822
2007-01-19,690.249
2007-01-22,716.048
2007-01-23,726.43
2007-01-24,737.347
2007-01-25,724.777
2007-01-26,705.087
2007-01-29,706.246
2007-01-30,706.585
2007-01-31,715.381
2007-02-01,730.59
2007-02-02,739.081
2007-02-05,739.673
2007-02-06,736.448
2007-02-07,748.694
2007-02-08,739.752
2007-02-09,772.908
2007-02-12,763.327
2007-02-13,759.307
2007-02-14,773.743
2007-02-15,778.906
2007-02-16,780.759
2007-02-19,789.355
2007-02-20,773.612
2007-02-21,759.997
2007-02-22,761.938
2007-02-23,760.905
2007-02-26,759.895
2007-02-27,741.355
2007-02-28,734.705
2007-03-01,726.759
2007-03-02,742.258
2007-03-05,714.75
2007-03-06,723.952
2007-03-07,725.46
2007-03-08,744.827
2007-03-09,752.253
2007-03-12,764.72
2007-03-13,763.441
2007-03-14,742.955
2007-03-15,754.973
2007-03-16,767.786
2007-03-19,791.302
2007-03-20,793.38
2007-03-21,800.257
2007-03-22,812.724
2007-03-23,813.848
2007-03-26,814.365
2007-03-27,802.986
2007-03-28,794.719
2007-03-29,819.937
2007-03-30,825.632
2007-04-02,823.979
2007-04-03,836.674
2007-04-04,841.791
2007-04-05,845.652
2007-04-06,845.652
2007-04-09,841.187
2007-04-10,884.811
2007-04-11,862.722
2007-04-12,864.083
2007-04-13,861.278
2007-04-16,881.827
2007-04-17,897.734
2007-04-18,901.483
2007-04-19,923.789
2007-04-20,927.437
2007-04-23,925.471
2007-04-24,909.787
2007-04-25,944.046
2007-04-26,944.198
2007-04-27,939.656
2007-04-30,945.959
2007-05-01,932.916
2007-05-02,941.043
2007-05-03,933.861
2007-05-04,935.36
2007-05-07,950.391
2007-05-08,946.97
2007-05-09,958.002
2007-05-10,955.433
2007-05-11,972.162
2007-05-14,982.436
2007-05-15,996.022
2007-05-16,982.874
2007-05-17,976.949
2007-05-18,986.132
2007-05-21,981.847
2007-05-22,992.087
2007-05-23,1013.686
2007-05-24,995.936
2007-05-25,991.247
2007-05-28,991.247
2007-05-29,1000.468
2007-05-30,981.532
2007-05-31,1000.0
2007-06-01,991.901
2007-06-04,996.257
2007-06-05,999.142
2007-06-06,977.933
2007-06-07,949.941
2007-06-08,940.884
2007-06-11,957.329
2007-06-12,945.651
2007-06-13,942.91
2007-06-14,962.955
2007-06-15,970.738
2007-06-18,969.91
2007-06-19,964.528
2007-06-20,969.901
2007-06-21,953.355
2007-06-22,948.529
2007-06-25,944.655
2007-06-26,941.808
2007-06-27,932.525
2007-06-28,944.636
2007-06-29,959.0
2007-07-02,973.313
2007-07-03,981.383
2007-07-04,991.541
2007-07-05,991.489
2007-07-06,991.409
2007-07-09,993.18
2007-07-10,1001.021
2007-07-11,1007.041
2007-07-12,1009.259
2007-07-13,1016.216
2007-07-16,1027.568
2007-07-17,1027.692
2007-07-18,1031.666
2007-07-19,1045.093
2007-07-20,1042.982
2007-07-23,1049.305
2007-07-24,1049.265
2007-07-25,1030.898
2007-07-26,1016.485
2007-07-27,994.105
2007-07-30,1000.458
2007-07-31,1014.757
2007-08-01,1002.197
2007-08-02,1009.898
2007-08-03,1006.851
2007-08-06,990.172
2007-08-07,997.58
2007-08-08,1037.413
2007-08-09,1005.373
2007-08-10,983.401
2007-08-13,985.589
2007-08-14,972.279
2007-08-15,939.32
2007-08-16,885.458
2007-08-17,917.236
2007-08-20,943.84
2007-08-21,952.758
2007-08-22,990.117
2007-08-23,983.593
2007-08-24,997.358
2007-08-27,1005.906
2007-08-28,979.24
2007-08-29,978.37
2007-08-30,983.827
2007-08-31,1005.863
2007-09-03,1010.061
2007-09-04,1015.236
2007-09-05,998.941
2007-09-06,1000.079
2007-09-07,978.47
2007-09-10,956.219
2007-09-11,987.393
2007-09-12,991.769
2007-09-13,992.622
2007-09-14,988.715
2007-09-17,971.8
2007-09-18,987.07
2007-09-19,1029.67
2007-09-20,1040.688
2007-09-21,1053.173
2007-09-24,1051.057
2007-09-25,1050.089
2007-09-26,1067.795
2007-09-27,1081.888
2007-09-28,1075.483
2007-10-01,1085.291
2007-10-02,1086.039
2007-10-03,1088.113
2007-10-04,1094.452
2007-10-05,1108.597
2007-10-08,1109.236
2007-10-09,1125.784
2007-10-10,1123.306
2007-10-11,1132.399
2007-10-12,1121.047
2007-10-15,1123.263
2007-10-16,1091.443
2007-10-17,1107.294
2007-10-18,1102.366
2007-10-19,1095.765
2007-10-22,1065.856
2007-10-23,1099.337
2007-10-24,1087.089
2007-10-25,1114.754
2007-10-26,1115.628
2007-10-29,1121.953
2007-10-30,1117.993
2007-10-31,1126.596
2007-11-01,1113.828
2007-11-02,1107.253
2007-11-05,1102.92
2007-11-06,1160.834
2007-11-07,1177.924
2007-11-08,1161.266
2007-11-09,1144.972
2007-11-12,1130.674
2007-11-13,1108.662
2007-11-14,1116.28
2007-11-15,1078.663
2007-11-16,1051.409
2007-11-19,1011.498
2007-11-20,1047.163
2007-11-21,1017.05
2007-11-22,1031.325
2007-11-23,1046.602
2007-11-26,1061.622
2007-11-27,1053.734
2007-11-28,1080.611
2007-11-29,1095.701
2007-11-30,1107.761
2007-12-03,1110.977
2007-12-04,1102.766
2007-12-05,1119.547
2007-12-06,1121.628
2007-12-07,1141.091
2007-12-10,1149.408
2007-12-11,1149.775
2007-12-12,1161.476
2007-12-13,1139.2
2007-12-14,1118.037
2007-12-17,1079.528
2007-12-18,1085.325
2007-12-19,1089.831
2007-12-20,1090.804
2007-12-21,1095.557
2007-12-24,1098.127
2007-12-25,1098.127
2007-12-26,1105.876
2007-12-27,1128.966
2007-12-28,1150.348
2007-12-31,1143.919
2008-01-01,1143.919
2008-01-02,1150.618
2008-01-03,1141.119
2008-01-04,1111.42
2008-01-07,1076.947
2008-01-08,1086.296
2008-01-09,1060.136
2008-01-10,1027.9
2008-01-11,1033.925
2008-01-14,1055.207
2008-01-15,1009.52
2008-01-16,960.142
2008-01-17,961.604
2008-01-18,956.692
2008-01-21,886.106
2008-01-22,924.689
2008-01-23,925.189
2008-01-24,970.196
2008-01-25,978.739
2008-01-28,967.576
2008-01-29,984.254
2008-01-30,983.377
2008-01-31,961.931
2008-02-01,997.511
2008-02-04,1040.745
2008-02-05,993.657
2008-02-06,1001.485
2008-02-07,972.734
2008-02-08,968.972
2008-02-11,959.161
2008-02-12,1015.736
2008-02-13,1016.876
2008-02-14,1029.844
2008-02-15,1015.435
2008-02-18,1036.877
2008-02-19,1047.176
2008-02-20,1029.512
2008-02-21,1046.049
2008-02-22,1034.61
2008-02-25,1050.284
2008-02-26,1069.934
2008-02-27,1070.702
2008-02-28,1058.104
2008-02-29,1047.244
2008-03-03,1047.907
2008-03-04,1043.699
2008-03-05,1075.773
2008-03-06,1084.329
2008-03-07,1070.88
2008-03-10,1045.735
2008-03-11,1041.703
2008-03-12,1065.203
2008-03-13,1048.878
2008-03-14,1052.926
2008-03-17,1036.715
2008-03-18,1070.422
2008-03-19,1038.674
2008-03-20,1023.636
2008-03-21,1023.636
2008-03-24,1022.179
2008-03-25,1067.702
2008-03-26,1077.015
2008-03-27,1095.14
2008-03-28,1099.665
2008-03-31,1107.072
2008-04-01,1111.257
2008-04-02,1100.113
2008-04-03,1085.797
2008-04-04,1105.77
2008-04-07,1125.396
2008-04-08,1116.591
2008-04-09,1119.033
2008-04-10,1123.086
2008-04-11,1106.356
2008-04-14,1098.168
2008-04-15,1105.892
2008-04-16,1132.426
2008-04-17,1113.016
2008-04-18,1100.897
2008-04-21,1115.574
2008-04-22,1124.737
2008-04-23,1129.213
2008-04-24,1125.48
2008-04-25,1131.141
2008-04-28,1134.332
2008-04-29,1117.899
2008-04-30,1134.335
2008-05-01,1125.751
2008-05-02,1135.608
2008-05-05,1148.895
2008-05-06,1141.995
2008-05-07,1127.252
2008-05-08,1177.275
2008-05-09,1180.134
2008-05-12,1185.319
2008-05-13,1190.317
2008-05-14,1210.229
2008-05-15,1221.877
2008-05-16,1245.72
2008-05-19,1263.447
2008-05-20,1254.246
2008-05-21,1267.315
2008-05-22,1249.535
2008-05-23,1261.996
2008-05-26,1264.005
2008-05-27,1237.373
2008-05-28,1223.497
2008-05-29,1229.624
2008-05-30,1274.507
2008-06-02,1265.129
2008-06-03,1260.675
2008-06-04,1241.692
2008-06-05,1248.741
2008-06-06,1232.922
2008-06-09,1227.307
2008-06-10,1204.038
2008-06-11,1190.822
2008-06-12,1191.912
2008-06-13,1182.991
2008-06-16,1207.378
2008-06-17,1240.261
2008-06-18,1208.912
2008-06-19,1201.317
2008-06-20,1194.261
2008-06-23,1180.799
2008-06-24,1162.411
2008-06-25,1173.728
2008-06-26,1156.501
2008-06-27,1167.43
2008-06-30,1142.778
2008-07-01,1116.413
2008-07-02,1125.955
2008-07-03,1097.801
2008-07-04,1087.819
2008-07-07,1092.02
2008-07-08,1066.661
2008-07-09,1095.685
2008-07-10,1087.75
2008-07-11,1061.7
2008-07-14,1056.523
2008-07-15,1038.09
2008-07-16,1023.789
2008-07-17,1070.035
2008-07-18,1090.566
2008-07-21,1118.615
2008-07-22,1112.694
2008-07-23,1140.726
2008-07-24,1119.704
2008-07-25,1099.304
2008-07-28,1095.048
2008-07-29,1079.204
2008-07-30,1092.008
2008-07-31,1097.071
2008-08-01,1069.571
2008-08-04,1049.872
2008-08-05,1066.013
2008-08-06,1068.638
2008-08-07,1066.034
2008-08-08,1045.1
2008-08-11,1059.9
2008-08-12,1047.528
2008-08-13,1031.796
2008-08-14,1033.81
2008-08-15,1026.762
2008-08-18,1023.3
2008-08-19,1003.887
2008-08-20,996.524
2008-08-21,981.948
2008-08-22,1007.168
2008-08-25,998.625
2008-08-26,992.36
2008-08-27,992.485
2008-08-28,996.55
2008-08-29,994.391
2008-09-01,980.688
2008-09-02,1000.583
2008-09-03,979.134
2008-09-04,938.13
2008-09-05,913.048
2008-09-08,924.346
2008-09-09,913.736
2008-09-10,899.853
2008-09-11,881.329
2008-09-12,907.879
2008-09-15,879.534
2008-09-16,872.188
2008-09-17,860.518
2008-09-18,892.845
2008-09-19,960.63
2008-09-22,976.897
2008-09-23,947.98
2008-09-24,939.561
2008-09-25,939.754
2008-09-26,915.726
2008-09-29,851.316
2008-09-30,831.255
2008-10-01,816.469
2008-10-02,783.4
2008-10-03,795.527
2008-10-06,713.729
2008-10-07,702.573
2008-10-08,663.75
2008-10-09,686.654
2008-10-10,652.27
2008-10-13,701.447
2008-10-14,732.219
2008-10-15,687.55
2008-10-16,655.237
2008-10-17,663.991
2008-10-20,675.919
2008-10-21,678.068
2008-10-22,620.995
2008-10-23,590.021
2008-10-24,550.105
2008-10-27,513.28
2008-10-28,517.67
2008-10-29,590.233
2008-10-30,621.649
2008-10-31,625.26
2008-11-03,631.703
2008-11-04,688.113
2008-11-05,669.181
2008-11-06,604.429
2008-11-07,601.334
2008-11-10,612.763
2008-11-11,575.515
2008-11-12,553.556
2008-11-13,552.28
2008-11-14,564.209
2008-11-17,548.43
2008-11-18,538.844
2008-11-19,523.538
2008-11-20,484.819
2008-11-21,479.953
2008-11-24,511.044
2008-11-25,536.313
2008-11-26,541.168
2008-11-27,559.308
2008-11-28,559.605
2008-12-01,538.672
2008-12-02,541.016
2008-12-03,533.072
2008-12-04,548.445
2008-12-05,518.661
2008-12-08,566.423
2008-12-09,567.838
2008-12-10,566.03
2008-12-11,571.332
2008-12-12,572.951
2008-12-15,583.085
2008-12-16,582.61
2008-12-17,611.576
2008-12-18,610.829
2008-12-19,587.077
2008-12-22,582.486
2008-12-23,580.644
2008-12-24,582.693
2008-12-25,582.693
2008-12-26,585.457
2008-12-29,599.517
2008-12-30,608.02
2008-12-31,598.289
2009-01-01,598.289
2009-01-02,625.16
2009-01-05,638.336
2009-01-06,635.91
2009-01-07,628.908
2009-01-08,631.201
2009-01-09,612.213
2009-01-12,600.693
2009-01-13,578.613
2009-01-14,555.547
2009-01-15,554.149
2009-01-16,574.968
2009-01-19,560.345
2009-01-20,536.716
2009-01-21,543.94
2009-01-22,553.408
2009-01-23,540.332
2009-01-26,568.627
2009-01-27,556.795
2009-01-28,568.57
2009-01-29,561.403
2009-01-30,561.335
2009-02-02,545.361
2009-02-03,559.861
2009-02-04,568.264
2009-02-05,575.32
2009-02-06,582.201
2009-02-09,583.539
2009-02-10,571.644
2009-02-11,569.245
2009-02-12,558.052
2009-02-13,570.164
2009-02-16,568.118
2009-02-17,547.227
2009-02-18,538.949
2009-02-19,547.528
2009-02-20,531.497
2009-02-23,535.204
2009-02-24,519.831
2009-02-25,509.174
2009-02-26,516.17
2009-02-27,499.716
2009-03-02,477.182
2009-03-03,458.698
2009-03-04,463.181
2009-03-05,449.461
2009-03-06,436.075
2009-03-09,432.094
2009-03-10,459.001
2009-03-11,468.96
2009-03-12,473.753
2009-03-13,479.416
2009-03-16,496.811
2009-03-17,502.797
2009-03-18,503.597
2009-03-19,536.495
2009-03-20,518.791
2009-03-23,520.662
2009-03-24,509.267
2009-03-25,509.658
2009-03-26,517.571
2009-03-27,505.939
2009-03-30,490.552
2009-03-31,506.228
2009-04-01,499.412
2009-04-02,531.121
2009-04-03,522.132
2009-04-06,533.088
2009-04-07,522.295
2009-04-08,514.328
2009-04-09,513.489
2009-04-10,513.489
2009-04-13,517.864
2009-04-14,525.258
2009-04-15,530.075
2009-04-16,558.503
2009-04-17,571.065
2009-04-20,547.412
2009-04-21,546.965
2009-04-22,565.033
2009-04-23,569.057
2009-04-24,593.777
2009-04-27,581.863
2009-04-28,573.335
2009-04-29,574.142
2009-04-30,586.099
2009-05-01,590.371
2009-05-04,617.44
2009-05-05,606.902
2009-05-06,626.271
2009-05-07,626.086
2009-05-08,629.429
2009-05-11,635.16
2009-05-12,634.1
2009-05-13,620.519
2009-05-14,615.074
2009-05-15,630.073
2009-05-18,638.44
2009-05-19,649.579
2009-05-20,660.425
2009-05-21,659.704
2009-05-22,670.314
2009-05-25,667.368
2009-05-26,652.071
2009-05-27,650.775
2009-05-28,641.595
2009-05-29,643.135
2009-06-01,643.221
2009-06-02,656.746
2009-06-03,643.001
2009-06-04,651.878
2009-06-05,643.607
2009-06-08,632.527
2009-06-09,640.269
2009-06-10,643.844
2009-06-11,653.879
2009-06-12,660.383
2009-06-15,642.923
2009-06-16,641.285
2009-06-17,629.608
2009-06-18,631.848
2009-06-19,636.225
2009-06-22,625.814
2009-06-23,628.318
2009-06-24,637.743
2009-06-25,624.083
2009-06-26,631.859
2009-06-29,644.418
2009-06-30,638.017
2009-07-01,646.128
2009-07-02,630.988
2009-07-03,628.438
2009-07-06,618.003
2009-07-07,625.043
2009-07-08,623.642
2009-07-09,628.668
2009-07-10,624.772
2009-07-13,620.248
2009-07-14,620.016
2009-07-15,638.051
2009-07-16,642.719
2009-07-17,654.327
2009-07-20,661.168
2009-07-21,674.868
2009-07-22,672.641
2009-07-23,684.06
2009-07-24,682.571
2009-07-27,687.952
2009-07-28,692.387
2009-07-29,686.39
2009-07-30,701.117
2009-07-31,710.1
2009-08-03,742.948
2009-08-04,728.24
2009-08-05,735.439
2009-08-06,734.97
2009-08-07,724.236
2009-08-10,718.611
2009-08-11,714.261
2009-08-12,715.115
2009-08-13,730.407
2009-08-14,726.108
2009-08-17,703.85
2009-08-18,697.602
2009-08-19,693.901
2009-08-20,701.021
2009-08-21,718.005
2009-08-24,728.254
2009-08-25,733.334
2009-08-26,725.551
2009-08-27,721.416
2009-08-28,733.167
2009-08-31,726.108
2009-09-01,728.184
2009-09-02,710.51
2009-09-03,707.924
2009-09-04,714.813
2009-09-07,734.596
2009-09-08,753.223
2009-09-09,770.708
2009-09-10,774.124
2009-09-11,778.385
2009-09-14,782.241
2009-09-15,786.389
2009-09-16,810.372
2009-09-17,818.032
2009-09-18,814.371
2009-09-21,810.791
2009-09-22,829.614
2009-09-23,836.785
2009-09-24,819.692
2009-09-25,816.525
2009-09-28,816.832
2009-09-29,809.808
2009-09-30,818.194
2009-10-01,814.579
2009-10-02,798.981
2009-10-05,801.477
2009-10-06,822.448
2009-10-07,804.09
2009-10-08,817.228
2009-10-09,821.837
2009-10-12,831.29
2009-10-13,824.096
2009-10-14,843.581
2009-10-15,840.625
2009-10-16,823.333
2009-10-19,832.596
2009-10-20,825.18
2009-10-21,833.173
2009-10-22,818.381
2009-10-23,820.73
2009-10-26,805.306
2009-10-27,794.755
2009-10-28,787.888
2009-10-29,791.938
2009-10-30,777.288
2009-11-02,780.334
2009-11-03,769.976
2009-11-04,784.438
2009-11-05,791.005
2009-11-06,791.193
2009-11-09,814.848
2009-11-10,807.243
2009-11-11,807.97
2009-11-12,811.458
2009-11-13,822.067
2009-11-16,848.224
2009-11-17,836.673
2009-11-18,847.963
2009-11-19,836.208
2009-11-20,832.834
2009-11-23,846.568
2009-11-24,841.167
2009-11-25,849.459
2009-11-26,829.98
2009-11-27,832.635
2009-11-30,835.457
2009-12-01,843.302
2009-12-02,844.024
2009-12-03,844.912
2009-12-04,839.385
2009-12-07,848.639
2009-12-08,836.699
2009-12-09,832.606
2009-12-10,830.217
2009-12-11,827.8
2009-12-14,837.815
2009-12-15,834.659
2009-12-16,849.834
2009-12-17,843.09
2009-12-18,836.808
2009-12-21,828.479
2009-12-22,826.842
2009-12-23,833.243
2009-12-24,834.649
2009-12-25,834.649
2009-12-28,836.163
2009-12-29,840.593
2009-12-30,836.215
2009-12-31,838.996
2010-01-01,838.996
2010-01-04,866.392
2010-01-05,863.346
2010-01-06,859.7
2010-01-07,868.927
2010-01-08,861.01
2010-01-11,879.484
2010-01-12,873.867
2010-01-13,860.607
2010-01-14,859.627
2010-01-15,850.387
2010-01-18,852.612
2010-01-19,848.541
2010-01-20,836.411
2010-01-21,827.291
2010-01-22,826.219
2010-01-25,827.132
2010-01-26,819.759
2010-01-27,819.57
2010-01-28,841.107
2010-01-29,844.592
2010-02-01,846.526
2010-02-02,846.566
2010-02-03,844.131
2010-02-04,824.528
2010-02-05,805.045
2010-02-08,799.116
2010-02-09,797.543
2010-02-10,789.451
2010-02-11,792.568
2010-02-12,788.635
2010-02-15,795.854
2010-02-16,815.875
2010-02-17,812.142
2010-02-18,813.406
2010-02-19,800.451
2010-02-22,808.041
2010-02-23,803.568
2010-02-24,808.157
2010-02-25,802.089
2010-02-26,817.751
2010-03-01,824.299
2010-03-02,838.301
2010-03-03,856.349
2010-03-04,843.458
2010-03-05,855.359
2010-03-08,858.812
2010-03-09,848.899
2010-03-10,857.148
2010-03-11,856.826
2010-03-12,860.7
2010-03-15,850.25
2010-03-16,865.971
2010-03-17,861.223
2010-03-18,857.738
2010-03-19,851.229
2010-03-22,847.194
2010-03-23,855.917
2010-03-24,845.473
2010-03-25,852.123
2010-03-26,855.844
2010-03-29,858.583
2010-03-30,855.671
2010-03-31,868.159
2010-04-01,868.474
2010-04-02,868.474
2010-04-05,866.379
2010-04-06,868.104
2010-04-07,880.023
2010-04-08,868.524
2010-04-09,882.542
2010-04-12,894.967
2010-04-13,883.794
2010-04-14,896.574
2010-04-15,896.739
2010-04-16,885.024
2010-04-19,879.415
2010-04-20,883.576
2010-04-21,886.461
2010-04-22,872.331
2010-04-23,887.064
2010-04-26,884.023
2010-04-27,874.152
2010-04-28,846.231
2010-04-29,879.368
2010-04-30,882.832
2010-05-03,870.057
2010-05-04,853.463
2010-05-05,827.712
2010-05-06,825.606
2010-05-07,783.467
2010-05-10,836.841
2010-05-11,817.283
2010-05-12,835.277
2010-05-13,827.982
2010-05-14,818.654
2010-05-17,810.102
2010-05-18,817.179
2010-05-19,804.389
2010-05-20,785.983
2010-05-21,790.305
2010-05-24,779.085
2010-05-25,756.883
2010-05-26,773.816
2010-05-27,802.049
2010-05-28,790.502
2010-05-31,790.525
2010-06-01,784.246
2010-06-02,779.165
2010-06-03,795.996
2010-06-04,776.819
2010-06-07,771.758
2010-06-08,774.643
2010-06-09,792.473
2010-06-10,812.452
2010-06-11,810.814
2010-06-14,833.198
2010-06-15,839.333
2010-06-16,834.104
2010-06-17,834.589
2010-06-18,841.137
2010-06-21,842.225
2010-06-22,835.076
2010-06-23,824.843
2010-06-24,816.29
2010-06-25,803.081
2010-06-28,810.626
2010-06-29,770.751
2010-06-30,784.636
2010-07-01,782.284
2010-07-02,798.793
2010-07-05,803.655
2010-07-06,830.803
2010-07-07,829.308
2010-07-08,832.783
2010-07-09,838.276
2010-07-12,832.772
2010-07-13,847.82
2010-07-14,859.562
2010-07-15,874.426
2010-07-16,872.976
2010-07-19,866.149
2010-07-20,849.687
2010-07-21,862.181
2010-07-22,871.577
2010-07-23,867.854
2010-07-26,886.808
2010-07-27,896.032
2010-07-28,894.357
2010-07-29,897.825
2010-07-30,896.747
2010-08-02,927.344
2010-08-03,934.4
2010-08-04,941.04
2010-08-05,920.438
2010-08-06,920.47
2010-08-09,933.615
2010-08-10,916.321
2010-08-11,885.618
2010-08-12,883.174
2010-08-13,869.081
2010-08-16,874.919
2010-08-17,894.447
2010-08-18,888.025
2010-08-19,881.93
2010-08-20,858.999
2010-08-23,856.944
2010-08-24,847.803
2010-08-25,833.491
2010-08-26,849.537
2010-08-27,837.176
2010-08-30,834.007
2010-08-31,833.675
2010-09-01,877.744
2010-09-02,876.946
2010-09-03,883.263
2010-09-06,884.781
2010-09-07,873.412
2010-09-08,885.558
2010-09-09,894.509
2010-09-10,896.28
2010-09-13,912.199
2010-09-14,917.921
2010-09-15,914.167
2010-09-16,916.276
2010-09-17,904.1
2010-09-20,901.154
2010-09-21,910.22
2010-09-22,933.348
2010-09-23,924.878
2010-09-24,948.033
2010-09-27,941.762
2010-09-28,943.798
2010-09-29,949.77
2010-09-30,951.577
2010-10-01,950.326
2010-10-04,924.023
2010-10-05,939.477
2010-10-06,952.148
2010-10-07,957.498
2010-10-08,949.092
2010-10-11,960.769
2010-10-12,959.368
2010-10-13,992.225
2010-10-14,995.534
2010-10-15,976.346
2010-10-18,970.322
2010-10-19,959.659
2010-10-20,976.668
2010-10-21,986.281
2010-10-22,972.152
2010-10-25,982.336
2010-10-26,963.763
2010-10-27,957.435
2010-10-28,979.921
2010-10-29,964.704
2010-11-01,967.104
2010-11-02,978.596
2010-11-03,989.838
2010-11-04,1025.532
2010-11-05,1006.968
2010-11-08,1007.328
2010-11-09,1013.043
2010-11-10,992.485
2010-11-11,990.376
2010-11-12,1001.302
2010-11-15,997.384
2010-11-16,980.427
2010-11-17,977.661
2010-11-18,990.559
2010-11-19,995.509
2010-11-22,994.226
2010-11-23,976.315
2010-11-24,971.763
2010-11-25,974.376
2010-11-26,964.607
2010-11-29,945.499
2010-11-30,948.649
2010-12-01,961.07
2010-12-02,988.834
2010-12-03,998.824
2010-12-06,991.272
2010-12-07,1003.685
2010-12-08,985.287
2010-12-09,971.654
2010-12-10,996.585
2010-12-13,1013.974
2010-12-14,1026.659
2010-12-15,1024.636
2010-12-16,1004.883
2010-12-17,1008.342
2010-12-20,989.159
2010-12-21,1007.773
2010-12-22,999.638
2010-12-23,997.67
2010-12-24,1001.63
2010-12-27,1003.289
2010-12-28,1006.957
2010-12-29,1007.709
2010-12-30,1019.265
2010-12-31,1029.88
2011-01-03,1050.588
2011-01-04,1040.926
2011-01-05,1013.754
2011-01-06,1010.229
2011-01-07,1006.024
2011-01-10,1015.004
2011-01-11,1033.532
2011-01-12,1040.007
2011-01-13,1049.47
2011-01-14,1063.123
2011-01-17,1057.967
2011-01-18,1077.42
2011-01-19,1081.113
2011-01-20,1048.31
2011-01-21,1073.53
2011-01-24,1089.329
2011-01-25,1067.687
2011-01-26,1066.097
2011-01-27,1074.865
2011-01-28,1050.224
2011-01-31,1057.039
2011-02-01,1070.629
2011-02-02,1064.719
2011-02-03,1047.62
2011-02-04,1034.617
2011-02-07,1037.78
2011-02-08,1035.624
2011-02-09,1053.182
2011-02-10,1027.421
2011-02-11,1020.742
2011-02-14,1022.347
2011-02-15,1025.526
2011-02-16,1024.363
2011-02-17,1019.244
2011-02-18,1027.394
2011-02-21,1035.425
2011-02-22,1034.141
2011-02-23,1027.622
2011-02-24,1042.752
2011-02-25,1062.076
2011-02-28,1081.378
2011-03-01,1072.818
2011-03-02,1071.422
2011-03-03,1091.088
2011-03-04,1101.606
