Date,ISRAEL SMID VALUE SMID (Small+Mid Cap)
2013-07-03,871.363
2013-07-04,874.861
2013-07-05,868.951
2013-07-08,872.185
2013-07-09,874.458
2013-07-10,880.949
2013-07-11,902.759
2013-07-12,904.83
2013-07-15,918.01
2013-07-16,921.939
2013-07-17,924.72
2013-07-18,926.796
2013-07-19,930.236
2013-07-22,934.178
2013-07-23,931.592
2013-07-24,930.806
2013-07-25,923.226
2013-07-26,924.748
2013-07-29,926.087
2013-07-30,930.485
2013-07-31,937.919
2013-08-01,948.507
2013-08-02,947.257
2013-08-05,952.293
2013-08-06,955.518
2013-08-07,957.966
2013-08-08,957.546
2013-08-09,957.343
2013-08-12,950.109
2013-08-13,961.496
2013-08-14,956.568
2013-08-15,952.253
2013-08-16,954.257
2013-08-19,959.249
2013-08-20,963.023
2013-08-21,952.895
2013-08-22,941.678
2013-08-23,941.992
2013-08-26,917.193
2013-08-27,872.925
2013-08-28,888.093
2013-08-29,909.474
2013-08-30,911.472
2013-09-02,923.512
2013-09-03,912.488
2013-09-04,911.285
2013-09-05,908.728
2013-09-06,910.411
2013-09-09,918.894
2013-09-10,942.555
2013-09-11,950.49
2013-09-12,956.164
2013-09-13,955.476
2013-09-16,990.599
2013-09-17,1000.536
2013-09-18,1002.461
2013-09-19,1015.738
2013-09-20,1008.366
2013-09-23,1013.05
2013-09-24,1017.77
2013-09-25,1013.119
2013-09-26,1012.023
2013-09-27,1012.734
2013-09-30,1037.014
2013-10-01,1042.311
2013-10-02,1032.337
2013-10-03,1007.756
2013-10-04,1008.239
2013-10-07,1021.711
2013-10-08,1024.881
2013-10-09,1024.51
2013-10-10,1026.533
2013-10-11,1029.254
2013-10-14,1034.654
2013-10-15,1028.473
2013-10-16,1036.119
2013-10-17,1041.3
2013-10-18,1041.064
2013-10-21,1045.231
2013-10-22,1057.606
2013-10-23,1033.605
2013-10-24,1027.871
2013-10-25,1027.244
2013-10-28,1024.908
2013-10-29,1038.181
2013-10-30,1033.147
2013-10-31,1038.244
2013-11-01,1033.443
2013-11-04,1042.383
2013-11-05,1038.592
2013-11-06,1057.49
2013-11-07,1059.695
2013-11-08,1060.893
2013-11-11,1050.757
2013-11-12,1046.324
2013-11-13,1047.872
2013-11-14,1058.447
2013-11-15,1057.981
2013-11-18,1073.868
2013-11-19,1071.054
2013-11-20,1056.645
2013-11-21,1038.24
2013-11-22,1038.444
2013-11-25,1041.062
2013-11-26,1031.218
2013-11-27,1034.763
2013-11-28,1045.966
2013-11-29,1046.841
2013-12-02,1063.71
2013-12-03,1050.169
2013-12-04,1045.322
2013-12-05,1054.307
2013-12-06,1058.96
2013-12-09,1059.196
2013-12-10,1042.651
2013-12-11,1036.925
2013-12-12,1033.879
2013-12-13,1035.253
2013-12-16,1037.207
2013-12-17,1030.816
2013-12-18,1034.709
2013-12-19,1033.847
2013-12-20,1032.877
2013-12-23,1067.187
2013-12-24,1059.539
2013-12-25,1058.471
2013-12-26,1047.502
2013-12-27,1052.11
2013-12-30,1043.233
2013-12-31,1051.702
2014-01-01,1059.455
2014-01-02,1035.345
2014-01-03,1030.755
2014-01-06,1040.166
2014-01-07,1048.794
2014-01-08,1045.649
2014-01-09,1037.344
2014-01-10,1041.2
2014-01-13,1052.976
2014-01-14,1056.145
2014-01-15,1050.706
2014-01-16,1034.295
2014-01-17,1032.977
2014-01-20,1010.979
2014-01-21,1016.153
2014-01-22,1019.616
2014-01-23,1018.495
2014-01-24,1014.982
2014-01-27,1008.179
2014-01-28,1002.344
2014-01-29,992.527
2014-01-30,989.184
2014-01-31,981.611
2014-02-03,973.746
2014-02-04,978.531
2014-02-05,984.882
2014-02-06,987.749
2014-02-07,987.162
2014-02-10,995.826
2014-02-11,1006.083
2014-02-12,1002.598
2014-02-13,1004.806
2014-02-14,1003.389
2014-02-17,1008.985
2014-02-18,1007.854
2014-02-19,1011.153
2014-02-20,1011.917
2014-02-21,1014.302
2014-02-24,1016.738
2014-02-25,1018.178
2014-02-26,1024.702
2014-02-27,1031.348
2014-02-28,1036.39
2014-03-03,1037.603
2014-03-04,1050.133
2014-03-05,1048.694
2014-03-06,1052.655
2014-03-07,1051.531
2014-03-10,1042.602
2014-03-11,1054.832
2014-03-12,1048.396
2014-03-13,1054.321
2014-03-14,1054.839
2014-03-17,1058.297
2014-03-18,1056.04
2014-03-19,1064.767
2014-03-20,1051.427
2014-03-21,1052.153
2014-03-24,1064.113
2014-03-25,1075.284
2014-03-26,1069.982
2014-03-27,1071.011
2014-03-28,1070.613
2014-03-31,1071.784
2014-04-01,1085.101
2014-04-02,1092.996
2014-04-03,1089.907
2014-04-04,1087.371
2014-04-07,1085.182
2014-04-08,1086.584
2014-04-09,1085.745
2014-04-10,1090.755
2014-04-11,1091.464
2014-04-14,1087.818
2014-04-15,1087.347
2014-04-16,1101.316
2014-04-17,1089.734
2014-04-18,1089.734
2014-04-21,1088.716
2014-04-22,1087.041
2014-04-23,1083.434
2014-04-24,1081.888
2014-04-25,1083.867
2014-04-28,1081.008
2014-04-29,1083.506
2014-04-30,1079.758
2014-05-01,1081.042
2014-05-02,1081.277
2014-05-05,1075.459
2014-05-06,1078.626
2014-05-07,1087.418
2014-05-08,1087.182
2014-05-09,1084.13
2014-05-12,1081.44
2014-05-13,1084.555
2014-05-14,1092.669
2014-05-15,1091.946
2014-05-16,1090.446
2014-05-19,1093.949
2014-05-20,1083.45
2014-05-21,1080.929
2014-05-22,1075.765
2014-05-23,1076.569
2014-05-26,1090.124
2014-05-27,1087.607
2014-05-28,1088.054
2014-05-29,1084.104
2014-05-30,1083.917
2014-06-02,1087.556
2014-06-03,1085.915
2014-06-04,1085.525
2014-06-05,1086.233
2014-06-06,1089.231
2014-06-09,1095.809
2014-06-10,1090.363
2014-06-11,1085.553
2014-06-12,1082.146
2014-06-13,1083.4
2014-06-16,1085.556
2014-06-17,1088.405
2014-06-18,1089.391
2014-06-19,1101.736
2014-06-20,1099.498
2014-06-23,1103.052
2014-06-24,1104.435
2014-06-25,1092.187
2014-06-26,1085.963
2014-06-27,1085.441
2014-06-30,1088.121
2014-07-01,1085.313
2014-07-02,1077.84
2014-07-03,1088.113
2014-07-04,1088.224
2014-07-07,1066.773
2014-07-08,1058.553
2014-07-09,1071.282
2014-07-10,1073.226
2014-07-11,1074.291
2014-07-14,1094.975
2014-07-15,1093.595
2014-07-16,1094.849
2014-07-17,1100.668
2014-07-18,1095.004
2014-07-21,1087.697
2014-07-22,1089.861
2014-07-23,1084.043
2014-07-24,1085.132
2014-07-25,1080.931
2014-07-28,1079.632
2014-07-29,1082.555
2014-07-30,1084.292
2014-07-31,1082.581
2014-08-01,1083.498
2014-08-04,1090.59
2014-08-05,1089.554
2014-08-06,1085.958
2014-08-07,1072.171
2014-08-08,1071.599
2014-08-11,1076.054
2014-08-12,1070.136
2014-08-13,1072.253
2014-08-14,1074.145
2014-08-15,1069.233
2014-08-18,1053.649
2014-08-19,1046.966
2014-08-20,1040.876
2014-08-21,1048.463
2014-08-22,1044.252
2014-08-25,1035.977
2014-08-26,1041.546
2014-08-27,1063.611
2014-08-28,1062.05
2014-08-29,1060.725
2014-09-01,1061.283
2014-09-02,1066.932
2014-09-03,1075.403
2014-09-04,1074.335
2014-09-05,1071.264
2014-09-08,1081.486
2014-09-09,1068.381
2014-09-10,1071.247
2014-09-11,1066.841
2014-09-12,1066.753
2014-09-15,1065.201
2014-09-16,1059.378
2014-09-17,1067.296
2014-09-18,1072.205
2014-09-19,1070.207
2014-09-22,1076.093
2014-09-23,1077.692
2014-09-24,1074.917
2014-09-25,1074.638
2014-09-26,1071.559
2014-09-29,1061.925
2014-09-30,1058.691
2014-10-01,1062.631
2014-10-02,1054.146
2014-10-03,1047.431
2014-10-06,1062.08
2014-10-07,1057.102
2014-10-08,1053.326
2014-10-09,1060.72
2014-10-10,1051.716
2014-10-13,1037.312
2014-10-14,1030.315
2014-10-15,1041.446
2014-10-16,1042.219
2014-10-17,1035.927
2014-10-20,1025.44
2014-10-21,1030.583
2014-10-22,1026.179
2014-10-23,1014.53
2014-10-24,1012.759
2014-10-27,1014.165
2014-10-28,1019.792
2014-10-29,1012.128
2014-10-30,985.839
2014-10-31,979.301
2014-11-03,985.461
2014-11-04,992.94
2014-11-05,988.112
2014-11-06,993.56
2014-11-07,990.298
2014-11-10,990.165
2014-11-11,969.507
2014-11-12,974.101
2014-11-13,974.445
2014-11-14,970.14
2014-11-17,964.682
2014-11-18,960.507
2014-11-19,965.615
2014-11-20,962.548
2014-11-21,959.738
2014-11-24,946.378
2014-11-25,953.785
2014-11-26,968.983
2014-11-27,969.857
2014-11-28,969.708
2014-12-01,960.843
2014-12-02,945.695
2014-12-03,950.127
2014-12-04,960.625
2014-12-05,954.654
2014-12-08,965.8
2014-12-09,961.513
2014-12-10,960.006
2014-12-11,964.351
2014-12-12,968.62
2014-12-15,952.238
2014-12-16,944.503
2014-12-17,945.308
2014-12-18,943.998
2014-12-19,950.106
2014-12-22,945.52
2014-12-23,932.277
2014-12-24,922.954
2014-12-25,925.673
2014-12-26,927.446
2014-12-29,915.49
2014-12-30,914.776
2014-12-31,930.243
2015-01-01,934.383
2015-01-02,923.772
2015-01-05,908.865
2015-01-06,909.783
2015-01-07,905.639
2015-01-08,911.11
2015-01-09,914.276
2015-01-12,917.03
2015-01-13,922.174
2015-01-14,934.29
2015-01-15,923.237
2015-01-16,922.191
2015-01-19,915.333
2015-01-20,908.09
2015-01-21,904.136
2015-01-22,900.75
2015-01-23,887.109
2015-01-26,890.048
2015-01-27,902.77
2015-01-28,902.049
2015-01-29,906.29
2015-01-30,906.556
2015-02-02,907.827
2015-02-03,932.044
2015-02-04,924.243
2015-02-05,934.614
2015-02-06,928.357
2015-02-09,924.645
2015-02-10,930.494
2015-02-11,928.658
2015-02-12,926.375
2015-02-13,925.709
2015-02-16,953.811
2015-02-17,952.724
2015-02-18,959.319
2015-02-19,965.107
2015-02-20,961.194
2015-02-23,958.753
2015-02-24,937.78
2015-02-25,943.867
2015-02-26,948.139
2015-02-27,940.352
2015-03-02,948.664
2015-03-03,955.569
2015-03-04,954.964
2015-03-05,954.832
2015-03-06,947.124
2015-03-09,954.398
2015-03-10,939.407
2015-03-11,952.489
2015-03-12,953.862
2015-03-13,945.739
2015-03-16,944.016
2015-03-17,944.688
2015-03-18,943.912
2015-03-19,959.885
2015-03-20,953.852
2015-03-23,988.594
2015-03-24,1004.129
2015-03-25,1001.325
2015-03-26,990.785
2015-03-27,989.035
2015-03-30,999.469
2015-03-31,990.78
2015-04-01,1006.532
2015-04-02,1015.212
2015-04-03,1015.212
2015-04-06,1030.29
2015-04-07,1032.04
2015-04-08,1027.88
2015-04-09,1023.158
2015-04-10,1013.412
2015-04-13,1012.28
2015-04-14,1012.172
2015-04-15,1013.56
2015-04-16,1024.819
2015-04-17,1029.647
2015-04-20,1025.366
2015-04-21,1024.466
2015-04-22,1027.066
2015-04-23,1027.941
2015-04-24,1033.851
2015-04-27,1044.514
2015-04-28,1045.352
2015-04-29,1035.483
2015-04-30,1030.839
2015-05-01,1026.336
2015-05-04,1018.459
2015-05-05,1016.668
2015-05-06,1010.124
2015-05-07,1009.652
2015-05-08,1009.574
2015-05-11,1017.159
2015-05-12,1006.307
2015-05-13,1021.089
2015-05-14,1018.014
2015-05-15,1021.62
2015-05-18,1036.465
2015-05-19,1036.509
2015-05-20,1033.677
2015-05-21,1033.091
2015-05-22,1028.325
2015-05-25,1022.7
2015-05-26,1011.061
2015-05-27,1011.72
2015-05-28,1006.232
2015-05-29,1006.349
2015-06-01,1022.427
2015-06-02,1025.031
2015-06-03,1028.641
2015-06-04,1022.977
2015-06-05,1014.75
2015-06-08,1035.865
2015-06-09,1031.498
2015-06-10,1028.837
2015-06-11,1041.703
2015-06-12,1036.892
2015-06-15,1025.004
2015-06-16,1031.894
2015-06-17,1035.672
2015-06-18,1042.288
2015-06-19,1041.211
2015-06-22,1071.683
2015-06-23,1065.408
2015-06-24,1072.408
2015-06-25,1060.245
2015-06-26,1056.749
2015-06-29,1024.913
2015-06-30,1034.335
2015-07-01,1043.478
2015-07-02,1045.063
2015-07-03,1047.313
2015-07-06,1044.038
2015-07-07,1032.749
2015-07-08,1024.097
2015-07-09,1034.255
2015-07-10,1040.298
2015-07-13,1058.269
2015-07-14,1055.264
2015-07-15,1057.273
2015-07-16,1067.894
2015-07-17,1059.504
2015-07-20,1077.683
2015-07-21,1089.441
2015-07-22,1064.594
2015-07-23,1060.888
2015-07-24,1062.235
2015-07-27,1069.653
2015-07-28,1079.935
2015-07-29,1083.528
2015-07-30,1074.043
2015-07-31,1080.862
2015-08-03,1093.171
2015-08-04,1079.262
2015-08-05,1076.309
2015-08-06,1080.242
2015-08-07,1080.582
2015-08-10,1097.195
2015-08-11,1093.647
2015-08-12,1096.444
2015-08-13,1102.417
2015-08-14,1108.725
2015-08-17,1104.051
2015-08-18,1096.564
2015-08-19,1079.533
2015-08-20,1060.882
2015-08-21,1061.54
2015-08-24,991.233
2015-08-25,1020.565
2015-08-26,991.007
2015-08-27,995.22
2015-08-28,990.93
2015-08-31,980.322
2015-09-01,978.877
2015-09-02,1000.309
2015-09-03,998.274
2015-09-04,1000.381
2015-09-07,1007.982
2015-09-08,1025.888
2015-09-09,1028.056
2015-09-10,1032.502
2015-09-11,1039.652
2015-09-14,1035.398
2015-09-15,1035.851
2015-09-16,1041.084
2015-09-17,1023.837
2015-09-18,1019.494
2015-09-21,1002.041
2015-09-22,1000.275
2015-09-23,996.145
2015-09-24,977.426
2015-09-25,975.067
2015-09-28,974.881
2015-09-29,971.43
2015-09-30,970.528
2015-10-01,963.435
2015-10-02,965.129
2015-10-05,978.561
2015-10-06,999.162
2015-10-07,1031.933
2015-10-08,1016.256
2015-10-09,1024.339
2015-10-12,1018.837
2015-10-13,988.227
2015-10-14,1009.265
2015-10-15,1026.07
2015-10-16,1023.178
2015-10-19,1015.045
2015-10-20,1021.95
2015-10-21,1038.676
2015-10-22,1038.05
2015-10-23,1032.852
2015-10-26,1047.806
2015-10-27,1045.33
2015-10-28,1039.195
2015-10-29,1029.694
2015-10-30,1032.534
2015-11-02,1040.742
2015-11-03,1040.369
2015-11-04,1031.326
2015-11-05,1033.39
2015-11-06,1023.721
2015-11-09,1012.186
2015-11-10,1018.797
2015-11-11,1025.134
2015-11-12,1017.448
2015-11-13,1016.558
2015-11-16,1015.45
2015-11-17,1020.594
2015-11-18,1034.313
2015-11-19,1034.335
2015-11-20,1035.134
2015-11-23,1024.552
2015-11-24,1023.348
2015-11-25,1014.815
2015-11-26,1011.977
2015-11-27,1010.635
2015-11-30,1017.645
2015-12-01,1024.662
2015-12-02,1018.411
2015-12-03,1020.729
2015-12-04,1031.018
2015-12-07,1010.946
2015-12-08,999.168
2015-12-09,1006.056
2015-12-10,1000.152
2015-12-11,1004.596
2015-12-14,972.321
2015-12-15,982.69
2015-12-16,971.132
2015-12-17,981.661
2015-12-18,978.473
2015-12-21,968.323
2015-12-22,955.185
2015-12-23,960.496
2015-12-24,972.248
2015-12-25,972.248
2015-12-28,986.233
2015-12-29,984.559
2015-12-30,975.312
2015-12-31,983.667
2016-01-01,983.667
2016-01-04,978.32
2016-01-05,984.873
2016-01-06,972.702
2016-01-07,958.686
2016-01-08,959.971
2016-01-11,960.596
2016-01-12,962.653
2016-01-13,955.279
2016-01-14,932.399
2016-01-15,927.73
2016-01-18,924.815
2016-01-19,925.144
2016-01-20,909.494
2016-01-21,905.628
2016-01-22,903.197
2016-01-25,908.27
2016-01-26,907.743
2016-01-27,904.022
2016-01-28,922.723
2016-01-29,922.532
2016-02-01,931.552
2016-02-02,909.627
2016-02-03,914.195
2016-02-04,925.676
2016-02-05,930.592
2016-02-08,912.797
2016-02-09,917.377
2016-02-10,916.552
2016-02-11,897.371
2016-02-12,897.764
2016-02-15,911.73
2016-02-16,906.462
2016-02-17,924.363
2016-02-18,917.426
2016-02-19,916.281
2016-02-22,935.343
2016-02-23,934.201
2016-02-24,927.559
2016-02-25,932.677
2016-02-26,932.21
2016-02-29,938.556
2016-03-01,955.557
2016-03-02,956.367
2016-03-03,952.749
2016-03-04,947.533
2016-03-07,947.438
2016-03-08,949.407
2016-03-09,954.188
2016-03-10,959.048
2016-03-11,961.916
2016-03-14,964.479
2016-03-15,964.558
2016-03-16,969.22
2016-03-17,986.564
2016-03-18,988.43
2016-03-21,989.23
2016-03-22,986.981
2016-03-23,980.513
2016-03-24,981.695
2016-03-25,981.695
2016-03-28,981.229
2016-03-29,984.389
2016-03-30,999.186
2016-03-31,998.808
2016-04-01,994.579
2016-04-04,987.053
2016-04-05,970.507
2016-04-06,969.877
2016-04-07,966.714
2016-04-08,969.247
2016-04-11,987.345
2016-04-12,990.491
2016-04-13,1003.884
2016-04-14,1001.572
2016-04-15,1004.675
2016-04-18,1021.999
2016-04-19,1031.612
2016-04-20,1027.914
2016-04-21,1027.38
2016-04-22,1027.174
2016-04-25,1026.458
2016-04-26,1031.891
2016-04-27,1011.969
2016-04-28,1011.682
2016-04-29,1018.004
2016-05-02,1017.815
2016-05-03,1001.097
2016-05-04,985.957
2016-05-05,991.103
2016-05-06,989.425
2016-05-09,996.559
2016-05-10,1005.302
2016-05-11,1011.203
2016-05-12,1007.765
2016-05-13,1001.414
2016-05-16,985.298
2016-05-17,984.045
2016-05-18,975.467
2016-05-19,959.073
2016-05-20,955.529
2016-05-23,963.734
2016-05-24,979.279
2016-05-25,986.504
2016-05-26,985.18
2016-05-27,983.074
2016-05-30,996.433
2016-05-31,999.013
2016-06-01,991.377
2016-06-02,989.967
2016-06-03,996.02
2016-06-06,1003.883
2016-06-07,997.833
2016-06-08,991.937
2016-06-09,979.842
2016-06-10,975.315
2016-06-13,962.871
2016-06-14,959.774
2016-06-15,961.964
2016-06-16,968.391
2016-06-17,971.861
2016-06-20,993.484
2016-06-21,988.735
2016-06-22,995.015
2016-06-23,1007.194
2016-06-24,994.151
2016-06-27,949.007
2016-06-28,968.995
2016-06-29,974.699
2016-06-30,977.512
2016-07-01,976.704
2016-07-04,987.5
2016-07-05,968.376
2016-07-06,956.172
2016-07-07,966.544
2016-07-08,964.956
2016-07-11,984.132
2016-07-12,994.098
2016-07-13,993.983
2016-07-14,1010.252
2016-07-15,1005.344
2016-07-18,1010.653
2016-07-19,1012.991
2016-07-20,1020.986
2016-07-21,1018.96
2016-07-22,1021.803
2016-07-25,1023.52
2016-07-26,1019.44
2016-07-27,1020.036
2016-07-28,1010.732
2016-07-29,1015.126
2016-08-01,1030.897
2016-08-02,1018.489
2016-08-03,1010.637
2016-08-04,1010.365
2016-08-05,1006.354
2016-08-08,1027.259
2016-08-09,1033.899
2016-08-10,1042.99
2016-08-11,1047.728
2016-08-12,1048.552
2016-08-15,1048.297
2016-08-16,1051.276
2016-08-17,1047.855
2016-08-18,1061.211
2016-08-19,1062.413
2016-08-22,1060.386
2016-08-23,1069.671
2016-08-24,1070.299
2016-08-25,1069.523
2016-08-26,1068.893
2016-08-29,1054.372
2016-08-30,1052.717
2016-08-31,1054.818
2016-09-01,1057.404
2016-09-02,1060.606
2016-09-05,1071.54
2016-09-06,1077.976
2016-09-07,1089.825
2016-09-08,1080.087
2016-09-09,1077.608
2016-09-12,1055.926
2016-09-13,1041.124
2016-09-14,1036.766
2016-09-15,1049.528
2016-09-16,1046.773
2016-09-19,1062.799
2016-09-20,1056.444
2016-09-21,1059.669
2016-09-22,1081.704
2016-09-23,1080.941
2016-09-26,1069.307
2016-09-27,1067.662
2016-09-28,1066.548
2016-09-29,1063.239
2016-09-30,1063.634
2016-10-03,1060.373
2016-10-04,1056.336
2016-10-05,1060.348
2016-10-06,1058.324
2016-10-07,1056.338
2016-10-10,1082.653
2016-10-11,1075.249
2016-10-12,1072.96
2016-10-13,1056.571
2016-10-14,1052.588
2016-10-17,1050.268
2016-10-18,1071.972
2016-10-19,1067.191
2016-10-20,1063.414
2016-10-21,1059.19
2016-10-24,1059.467
2016-10-25,1062.788
2016-10-26,1060.863
2016-10-27,1053.508
2016-10-28,1052.167
2016-10-31,1047.375
2016-11-01,1045.486
2016-11-02,1039.616
2016-11-03,1043.217
2016-11-04,1046.688
2016-11-07,1071.392
2016-11-08,1073.931
2016-11-09,1072.925
2016-11-10,1060.35
2016-11-11,1060.544
2016-11-14,1064.094
2016-11-15,1071.654
2016-11-16,1070.658
2016-11-17,1070.917
2016-11-18,1063.483
2016-11-21,1071.698
2016-11-22,1088.387
2016-11-23,1086.37
2016-11-24,1079.061
2016-11-25,1079.238
2016-11-28,1091.576
2016-11-29,1096.659
2016-11-30,1101.868
2016-12-01,1094.266
2016-12-02,1097.206
2016-12-05,1112.665
2016-12-06,1122.782
2016-12-07,1121.762
2016-12-08,1122.536
2016-12-09,1117.821
2016-12-12,1117.69
2016-12-13,1120.569
2016-12-14,1110.341
2016-12-15,1093.053
2016-12-16,1086.109
2016-12-19,1093.759
2016-12-20,1113.413
2016-12-21,1116.177
2016-12-22,1118.636
2016-12-23,1121.023
2016-12-26,1116.748
2016-12-27,1116.44
2016-12-28,1126.436
2016-12-29,1124.78
2016-12-30,1123.857
2017-01-02,1128.367
2017-01-03,1117.61
2017-01-04,1131.02
2017-01-05,1142.77
2017-01-06,1143.926
2017-01-09,1140.471
2017-01-10,1140.507
2017-01-11,1143.37
2017-01-12,1158.785
2017-01-13,1157.801
2017-01-16,1158.074
2017-01-17,1162.577
2017-01-18,1160.435
2017-01-19,1132.702
2017-01-20,1139.21
2017-01-23,1139.36
2017-01-24,1154.464
2017-01-25,1165.206
2017-01-26,1162.728
2017-01-27,1169.05
2017-01-30,1149.005
2017-01-31,1156.499
2017-02-01,1152.851
2017-02-02,1151.223
2017-02-03,1154.072
2017-02-06,1157.248
2017-02-07,1164.936
2017-02-08,1166.169
2017-02-09,1177.419
2017-02-10,1176.628
2017-02-13,1194.497
2017-02-14,1193.308
2017-02-15,1186.851
2017-02-16,1201.711
2017-02-17,1207.231
2017-02-20,1201.823
2017-02-21,1199.353
2017-02-22,1193.454
2017-02-23,1197.801
2017-02-24,1200.113
2017-02-27,1200.192
2017-02-28,1212.884
2017-03-01,1229.486
2017-03-02,1224.862
2017-03-03,1218.486
2017-03-06,1220.761
2017-03-07,1225.785
2017-03-08,1234.066
2017-03-09,1239.157
2017-03-10,1244.263
2017-03-13,1256.78
2017-03-14,1248.289
2017-03-15,1254.353
2017-03-16,1248.697
2017-03-17,1246.865
2017-03-20,1251.957
2017-03-21,1243.862
2017-03-22,1238.789
2017-03-23,1236.871
2017-03-24,1239.892
2017-03-27,1231.134
2017-03-28,1231.604
2017-03-29,1222.349
2017-03-30,1226.265
2017-03-31,1224.518
2017-04-03,1227.745
2017-04-04,1220.536
2017-04-05,1227.883
2017-04-06,1224.131
2017-04-07,1223.513
2017-04-10,1204.95
2017-04-11,1207.646
2017-04-12,1216.441
2017-04-13,1198.542
2017-04-14,1198.542
2017-04-17,1200.538
2017-04-18,1206.154
2017-04-19,1221.839
2017-04-20,1226.723
2017-04-21,1223.858
2017-04-24,1237.934
2017-04-25,1246.926
2017-04-26,1243.951
2017-04-27,1239.438
2017-04-28,1245.27
2017-05-01,1240.342
2017-05-02,1242.238
2017-05-03,1255.166
2017-05-04,1255.449
2017-05-05,1263.722
2017-05-08,1282.714
2017-05-09,1282.996
2017-05-10,1277.358
2017-05-11,1271.055
2017-05-12,1274.773
2017-05-15,1275.212
2017-05-16,1274.71
2017-05-17,1259.964
2017-05-18,1261.539
2017-05-19,1268.793
2017-05-22,1286.515
2017-05-23,1279.6
2017-05-24,1276.688
2017-05-25,1292.719
2017-05-26,1290.834
2017-05-29,1303.619
2017-05-30,1309.92
2017-05-31,1312.498
2017-06-01,1301.821
2017-06-02,1303.755
2017-06-05,1313.587
2017-06-06,1311.752
2017-06-07,1310.734
2017-06-08,1310.76
2017-06-09,1308.114
2017-06-12,1297.116
2017-06-13,1314.149
2017-06-14,1329.107
2017-06-15,1315.812
2017-06-16,1317.215
2017-06-19,1333.725
2017-06-20,1313.024
2017-06-21,1315.257
2017-06-22,1304.939
2017-06-23,1310.571
2017-06-26,1308.934
2017-06-27,1304.239
2017-06-28,1310.603
2017-06-29,1319.07
2017-06-30,1318.335
2017-07-03,1318.095
2017-07-04,1319.702
2017-07-05,1319.1
2017-07-06,1314.978
2017-07-07,1312.829
2017-07-10,1322.039
2017-07-11,1321.317
2017-07-12,1335.811
2017-07-13,1337.628
2017-07-14,1332.647
2017-07-17,1321.645
2017-07-18,1324.866
2017-07-19,1321.434
2017-07-20,1321.412
2017-07-21,1316.982
2017-07-24,1310.766
2017-07-25,1314.439
2017-07-26,1310.421
2017-07-27,1321.205
2017-07-28,1317.534
2017-07-31,1309.677
2017-08-01,1308.562
2017-08-02,1306.917
2017-08-03,1304.582
2017-08-04,1294.121
2017-08-07,1302.056
2017-08-08,1305.246
2017-08-09,1294.937
2017-08-10,1269.551
2017-08-11,1269.813
2017-08-14,1303.192
2017-08-15,1294.059
2017-08-16,1291.504
2017-08-17,1283.659
2017-08-18,1284.708
2017-08-21,1296.242
2017-08-22,1307.557
2017-08-23,1291.563
2017-08-24,1302.158
2017-08-25,1304.503
2017-08-28,1307.431
2017-08-29,1296.408
2017-08-30,1301.806
2017-08-31,1308.668
2017-09-01,1312.362
2017-09-04,1301.626
2017-09-05,1309.773
2017-09-06,1315.913
2017-09-07,1323.2
2017-09-08,1325.858
2017-09-11,1318.456
2017-09-12,1309.853
2017-09-13,1308.863
2017-09-14,1319.609
2017-09-15,1322.156
2017-09-18,1343.351
2017-09-19,1348.768
2017-09-20,1354.534
2017-09-21,1348.158
2017-09-22,1358.325
2017-09-25,1349.827
2017-09-26,1336.378
2017-09-27,1328.291
2017-09-28,1341.853
2017-09-29,1340.744
2017-10-02,1341.749
2017-10-03,1346.329
2017-10-04,1353.517
2017-10-05,1352.107
2017-10-06,1351.822
2017-10-09,1361.771
2017-10-10,1367.461
2017-10-11,1367.0
2017-10-12,1365.992
2017-10-13,1364.269
2017-10-16,1376.433
2017-10-17,1363.087
2017-10-18,1375.239
2017-10-19,1373.492
2017-10-20,1372.63
2017-10-23,1370.712
2017-10-24,1368.781
2017-10-25,1369.21
2017-10-26,1367.425
2017-10-27,1361.596
2017-10-30,1364.527
2017-10-31,1377.384
2017-11-01,1378.227
2017-11-02,1383.895
2017-11-03,1382.178
2017-11-06,1376.975
2017-11-07,1373.145
2017-11-08,1375.826
2017-11-09,1354.51
2017-11-10,1345.518
2017-11-13,1348.577
2017-11-14,1357.136
2017-11-15,1350.569
2017-11-16,1359.982
2017-11-17,1361.516
2017-11-20,1359.593
2017-11-21,1363.273
2017-11-22,1357.713
2017-11-23,1375.355
2017-11-24,1377.586
2017-11-27,1375.449
2017-11-28,1391.667
2017-11-29,1386.088
2017-11-30,1405.482
2017-12-01,1408.446
2017-12-04,1413.606
2017-12-05,1412.182
2017-12-06,1393.983
2017-12-07,1395.271
2017-12-08,1390.07
2017-12-11,1378.856
2017-12-12,1364.775
2017-12-13,1364.754
2017-12-14,1361.053
2017-12-15,1363.29
2017-12-18,1380.134
2017-12-19,1394.782
2017-12-20,1405.766
2017-12-21,1416.174
2017-12-22,1416.981
2017-12-25,1433.93
2017-12-26,1430.401
2017-12-27,1440.493
2017-12-28,1448.324
2017-12-29,1449.712
2018-01-01,1460.798
2018-01-02,1478.795
2018-01-03,1478.785
2018-01-04,1486.438
2018-01-05,1492.181
2018-01-08,1486.415
2018-01-09,1480.903
2018-01-10,1478.834
2018-01-11,1487.779
2018-01-12,1496.245
2018-01-15,1499.734
2018-01-16,1481.943
2018-01-17,1482.098
2018-01-18,1494.879
2018-01-19,1494.146
2018-01-22,1491.014
2018-01-23,1494.241
