Date,CANADA SMID GROWTH SMID (Small+Mid Cap)
2005-11-09,598.064
2005-11-10,593.144
2005-11-11,596.062
2005-11-14,594.141
2005-11-15,592.077
2005-11-16,602.073
2005-11-17,604.537
2005-11-18,605.686
2005-11-21,618.172
2005-11-22,622.475
2005-11-23,624.668
2005-11-24,629.595
2005-11-25,629.537
2005-11-28,625.045
2005-11-29,626.541
2005-11-30,622.04
2005-12-01,634.749
2005-12-02,637.458
2005-12-05,642.158
2005-12-06,652.378
2005-12-07,656.192
2005-12-08,660.445
2005-12-09,657.846
2005-12-12,657.517
2005-12-13,662.437
2005-12-14,655.28
2005-12-15,655.478
2005-12-16,658.561
2005-12-19,655.321
2005-12-20,650.545
2005-12-21,653.477
2005-12-22,663.043
2005-12-23,664.587
2005-12-26,664.587
2005-12-27,661.046
2005-12-28,669.949
2005-12-29,674.587
2005-12-30,670.729
2006-01-02,670.729
2006-01-03,691.847
2006-01-04,702.323
2006-01-05,694.101
2006-01-06,702.036
2006-01-09,698.824
2006-01-10,704.782
2006-01-11,709.703
2006-01-12,710.071
2006-01-13,710.376
2006-01-16,724.323
2006-01-17,717.532
2006-01-18,699.982
2006-01-19,718.038
2006-01-20,720.517
2006-01-23,732.907
2006-01-24,725.922
2006-01-25,732.013
2006-01-26,735.522
2006-01-27,747.337
2006-01-30,758.011
2006-01-31,760.07
2006-02-01,762.896
2006-02-02,759.296
2006-02-03,755.833
2006-02-06,769.2
2006-02-07,740.022
2006-02-08,734.508
2006-02-09,739.747
2006-02-10,722.069
2006-02-13,704.411
2006-02-14,713.896
2006-02-15,707.934
2006-02-16,720.277
2006-02-17,730.972
2006-02-20,745.65
2006-02-21,745.487
2006-02-22,738.276
2006-02-23,730.651
2006-02-24,734.695
2006-02-27,730.657
2006-02-28,734.87
2006-03-01,744.927
2006-03-02,760.015
2006-03-03,760.726
2006-03-06,750.835
2006-03-07,733.45
2006-03-08,718.641
2006-03-09,716.309
2006-03-10,722.084
2006-03-13,728.495
2006-03-14,738.395
2006-03-15,746.046
2006-03-16,746.501
2006-03-17,740.162
2006-03-20,730.043
2006-03-21,727.025
2006-03-22,731.19
2006-03-23,736.4
2006-03-24,745.455
2006-03-27,745.918
2006-03-28,742.061
2006-03-29,753.71
2006-03-30,769.185
2006-03-31,760.096
2006-04-03,763.559
2006-04-04,767.848
2006-04-05,780.869
2006-04-06,793.637
2006-04-07,787.687
2006-04-10,793.38
2006-04-11,783.426
2006-04-12,785.83
2006-04-13,787.584
2006-04-14,787.584
2006-04-17,801.346
2006-04-18,814.03
2006-04-19,823.821
2006-04-20,803.409
2006-04-21,819.342
2006-04-24,812.603
2006-04-25,815.489
2006-04-26,820.964
2006-04-27,805.572
2006-04-28,819.586
2006-05-01,830.095
2006-05-02,841.005
2006-05-03,832.79
2006-05-04,835.999
2006-05-05,845.385
2006-05-08,842.04
2006-05-09,861.692
2006-05-10,860.164
2006-05-11,849.172
2006-05-12,825.463
2006-05-15,785.893
2006-05-16,782.911
2006-05-17,767.565
2006-05-18,750.569
2006-05-19,746.355
2006-05-22,750.685
2006-05-23,758.477
2006-05-24,738.833
2006-05-25,769.327
2006-05-26,778.657
2006-05-29,792.857
2006-05-30,781.021
2006-05-31,787.399
2006-06-01,788.695
2006-06-02,796.254
2006-06-05,778.861
2006-06-06,757.399
2006-06-07,747.72
2006-06-08,730.006
2006-06-09,738.806
2006-06-12,717.855
2006-06-13,685.071
2006-06-14,694.384
2006-06-15,721.058
2006-06-16,719.672
2006-06-19,699.075
2006-06-20,706.563
2006-06-21,728.657
2006-06-22,723.027
2006-06-23,731.532
2006-06-26,738.471
2006-06-27,726.293
2006-06-28,722.011
2006-06-29,747.351
2006-06-30,759.842
2006-07-03,760.252
2006-07-04,777.209
2006-07-05,763.054
2006-07-06,765.072
2006-07-07,759.981
2006-07-10,748.818
2006-07-11,754.762
2006-07-12,750.938
2006-07-13,741.196
2006-07-14,745.427
2006-07-17,729.516
2006-07-18,726.483
2006-07-19,737.71
2006-07-20,721.545
2006-07-21,711.911
2006-07-24,726.318
2006-07-25,743.991
2006-07-26,753.182
2006-07-27,750.64
2006-07-28,759.774
2006-07-31,764.209
2006-08-01,769.948
2006-08-02,787.177
2006-08-03,780.036
2006-08-04,778.547
2006-08-07,784.283
2006-08-08,781.869
2006-08-09,781.009
2006-08-10,772.391
2006-08-11,772.247
2006-08-14,760.483
2006-08-15,770.215
2006-08-16,780.555
2006-08-17,775.23
2006-08-18,770.707
2006-08-21,788.085
2006-08-22,789.933
2006-08-23,794.061
2006-08-24,787.517
2006-08-25,790.337
2006-08-28,790.282
2006-08-29,788.772
2006-08-30,793.22
2006-08-31,801.337
2006-09-01,813.299
2006-09-04,812.858
2006-09-05,817.339
2006-09-06,812.973
2006-09-07,800.29
2006-09-08,789.26
2006-09-11,756.521
2006-09-12,755.98
2006-09-13,760.146
2006-09-14,750.572
2006-09-15,746.636
2006-09-18,758.039
2006-09-19,742.742
2006-09-20,732.896
2006-09-21,733.278
2006-09-22,731.764
2006-09-25,725.324
2006-09-26,735.52
2006-09-27,749.262
2006-09-28,753.119
2006-09-29,748.054
2006-10-02,742.648
2006-10-03,715.624
2006-10-04,714.178
2006-10-05,730.543
2006-10-06,727.789
2006-10-09,730.999
2006-10-10,733.735
2006-10-11,724.614
2006-10-12,736.414
2006-10-13,752.438
2006-10-16,760.821
2006-10-17,753.378
2006-10-18,753.756
2006-10-19,766.721
2006-10-20,767.77
2006-10-23,765.357
2006-10-24,768.139
2006-10-25,785.092
2006-10-26,783.877
2006-10-27,787.474
2006-10-30,786.617
2006-10-31,794.267
2006-11-01,773.444
2006-11-02,775.719
2006-11-03,789.665
2006-11-06,793.213
2006-11-07,795.332
2006-11-08,800.002
2006-11-09,807.049
2006-11-10,801.605
2006-11-13,793.691
2006-11-14,785.111
2006-11-15,790.355
2006-11-16,781.35
2006-11-17,778.998
2006-11-20,781.4
2006-11-21,796.774
2006-11-22,803.073
2006-11-23,810.217
2006-11-24,819.239
2006-11-27,811.032
2006-11-28,810.776
2006-11-29,821.668
2006-11-30,831.82
2006-12-01,831.828
2006-12-04,837.035
2006-12-05,838.95
2006-12-06,834.346
2006-12-07,835.588
2006-12-08,830.701
2006-12-11,829.877
2006-12-12,823.298
2006-12-13,828.865
2006-12-14,834.66
2006-12-15,822.039
2006-12-18,818.929
2006-12-19,824.757
2006-12-20,827.346
2006-12-21,812.08
2006-12-22,812.252
2006-12-25,812.252
2006-12-26,810.467
2006-12-27,821.603
2006-12-28,827.187
2006-12-29,827.058
2007-01-01,827.058
2007-01-02,829.36
2007-01-03,801.821
2007-01-04,784.467
2007-01-05,783.299
2007-01-08,787.24
2007-01-09,782.525
2007-01-10,787.103
2007-01-11,797.731
2007-01-12,816.707
2007-01-15,822.509
2007-01-16,816.905
2007-01-17,816.089
2007-01-18,809.794
2007-01-19,817.532
2007-01-22,815.328
2007-01-23,829.737
2007-01-24,836.556
2007-01-25,834.183
2007-01-26,832.643
2007-01-29,827.808
2007-01-30,832.756
2007-01-31,838.994
2007-02-01,846.984
2007-02-02,838.753
2007-02-05,840.928
2007-02-06,843.629
2007-02-07,839.941
2007-02-08,844.017
2007-02-09,846.729
2007-02-12,840.152
2007-02-13,853.18
2007-02-14,857.547
2007-02-15,869.101
2007-02-16,869.661
2007-02-19,872.723
2007-02-20,867.321
2007-02-21,877.179
2007-02-22,883.112
2007-02-23,888.683
2007-02-26,893.211
2007-02-27,853.009
2007-02-28,852.413
2007-03-01,846.56
2007-03-02,832.084
2007-03-05,812.304
2007-03-06,834.584
2007-03-07,844.446
2007-03-08,845.37
2007-03-09,846.095
2007-03-12,852.503
2007-03-13,831.945
2007-03-14,828.141
2007-03-15,837.741
2007-03-16,835.736
2007-03-19,844.258
2007-03-20,849.236
2007-03-21,865.694
2007-03-22,871.549
2007-03-23,874.65
2007-03-26,880.525
2007-03-27,872.484
2007-03-28,874.91
2007-03-29,879.375
2007-03-30,881.957
2007-04-02,885.959
2007-04-03,897.407
2007-04-04,910.857
2007-04-05,917.531
2007-04-06,917.531
2007-04-09,920.625
2007-04-10,918.308
2007-04-11,914.527
2007-04-12,926.523
2007-04-13,939.309
2007-04-16,950.101
2007-04-17,947.381
2007-04-18,945.764
2007-04-19,929.05
2007-04-20,941.924
2007-04-23,941.71
2007-04-24,931.556
2007-04-25,942.094
2007-04-26,929.16
2007-04-27,940.937
2007-04-30,933.626
2007-05-01,929.906
2007-05-02,946.486
2007-05-03,963.938
2007-05-04,967.355
2007-05-07,973.438
2007-05-08,970.846
2007-05-09,973.91
2007-05-10,964.028
2007-05-11,968.634
2007-05-14,961.322
2007-05-15,967.315
2007-05-16,963.08
2007-05-17,966.732
2007-05-18,980.896
2007-05-21,986.143
2007-05-22,985.418
2007-05-23,991.196
2007-05-24,967.597
2007-05-25,978.907
2007-05-28,985.483
2007-05-29,981.677
2007-05-30,983.338
2007-05-31,1000.0
2007-06-01,1010.841
2007-06-04,1024.903
2007-06-05,1021.708
2007-06-06,1012.907
2007-06-07,989.245
2007-06-08,989.099
2007-06-11,994.148
2007-06-12,981.519
2007-06-13,986.11
2007-06-14,1000.322
2007-06-15,1019.208
2007-06-18,1013.129
2007-06-19,1019.934
2007-06-20,1010.547
2007-06-21,1007.231
2007-06-22,1004.949
2007-06-25,988.87
2007-06-26,972.66
2007-06-27,979.367
2007-06-28,989.063
2007-06-29,994.847
2007-07-02,1004.574
2007-07-03,1016.442
2007-07-04,1026.819
2007-07-05,1029.953
2007-07-06,1053.9
2007-07-09,1055.763
2007-07-10,1046.16
2007-07-11,1045.406
2007-07-12,1068.783
2007-07-13,1075.352
2007-07-16,1064.239
2007-07-17,1062.406
2007-07-18,1079.243
2007-07-19,1085.471
2007-07-20,1081.433
2007-07-23,1068.821
2007-07-24,1041.775
2007-07-25,1026.556
2007-07-26,995.349
2007-07-27,988.164
2007-07-30,993.234
2007-07-31,995.988
2007-08-01,984.353
2007-08-02,998.967
2007-08-03,990.4
2007-08-06,991.435
2007-08-07,980.299
2007-08-08,1005.023
2007-08-09,974.952
2007-08-10,969.553
2007-08-13,976.456
2007-08-14,941.107
2007-08-15,901.788
2007-08-16,870.566
2007-08-17,894.125
2007-08-20,907.291
2007-08-21,907.669
2007-08-22,933.484
2007-08-23,937.399
2007-08-24,946.53
2007-08-27,947.912
2007-08-28,918.032
2007-08-29,935.628
2007-08-30,935.365
2007-08-31,955.9
2007-09-03,961.078
2007-09-04,973.591
2007-09-05,965.764
2007-09-06,983.37
2007-09-07,973.259
2007-09-10,964.24
2007-09-11,985.935
2007-09-12,993.473
2007-09-13,1006.708
2007-09-14,1007.145
2007-09-17,1009.864
2007-09-18,1033.428
2007-09-19,1037.344
2007-09-20,1054.723
2007-09-21,1062.881
2007-09-24,1060.273
2007-09-25,1055.955
2007-09-26,1050.639
2007-09-27,1068.764
2007-09-28,1080.183
2007-10-01,1089.363
2007-10-02,1081.041
2007-10-03,1068.277
2007-10-04,1072.329
2007-10-05,1105.878
2007-10-08,1100.828
2007-10-09,1112.489
2007-10-10,1124.211
2007-10-11,1130.864
2007-10-12,1137.15
2007-10-15,1139.078
2007-10-16,1125.28
2007-10-17,1131.471
2007-10-18,1144.308
2007-10-19,1132.244
2007-10-22,1105.38
2007-10-23,1130.173
2007-10-24,1129.928
2007-10-25,1141.509
2007-10-26,1164.243
2007-10-29,1191.348
2007-10-30,1178.153
2007-10-31,1206.317
2007-11-01,1187.101
2007-11-02,1199.342
2007-11-05,1188.3
2007-11-06,1201.72
2007-11-07,1181.927
2007-11-08,1169.254
2007-11-09,1137.007
2007-11-12,1072.777
2007-11-13,1086.957
2007-11-14,1112.363
2007-11-15,1072.328
2007-11-16,1073.041
2007-11-19,1035.672
2007-11-20,1042.051
2007-11-21,1013.068
2007-11-22,1025.233
2007-11-23,1041.224
2007-11-26,1026.946
2007-11-27,1011.796
2007-11-28,1032.669
2007-11-29,1037.855
2007-11-30,1034.785
2007-12-03,1034.212
2007-12-04,1017.666
2007-12-05,1027.546
2007-12-06,1048.479
2007-12-07,1060.361
2007-12-10,1057.747
2007-12-11,1039.975
2007-12-12,1045.441
2007-12-13,1020.971
2007-12-14,1014.683
2007-12-17,990.306
2007-12-18,989.519
2007-12-19,1001.088
2007-12-20,1011.1
2007-12-21,1048.406
2007-12-24,1057.437
2007-12-25,1057.437
2007-12-26,1062.653
2007-12-27,1069.448
2007-12-28,1086.62
2007-12-31,1079.058
2008-01-01,1079.058
2008-01-02,1080.729
2008-01-03,1088.266
2008-01-04,1061.265
2008-01-07,1043.963
2008-01-08,1047.857
2008-01-09,1033.187
2008-01-10,1035.034
2008-01-11,1020.347
2008-01-14,1030.117
2008-01-15,1000.485
2008-01-16,967.134
2008-01-17,940.954
2008-01-18,932.626
2008-01-21,865.82
2008-01-22,914.279
2008-01-23,909.424
2008-01-24,954.516
2008-01-25,960.722
2008-01-28,969.299
2008-01-29,977.337
2008-01-30,978.537
2008-01-31,979.897
2008-02-01,1013.288
2008-02-04,1012.166
2008-02-05,967.549
2008-02-06,970.173
2008-02-07,967.202
2008-02-08,991.584
2008-02-11,996.829
2008-02-12,997.956
2008-02-13,1016.05
2008-02-14,1019.039
2008-02-15,1013.076
2008-02-18,1007.747
2008-02-19,1019.556
2008-02-20,1018.95
2008-02-21,1024.099
2008-02-22,1022.71
2008-02-25,1056.325
2008-02-26,1076.411
2008-02-27,1089.14
2008-02-28,1105.059
2008-02-29,1078.455
2008-03-03,1069.955
2008-03-04,1050.946
2008-03-05,1068.803
2008-03-06,1056.757
2008-03-07,1045.013
2008-03-10,1001.985
2008-03-11,1031.75
2008-03-12,1040.525
2008-03-13,1061.076
2008-03-14,1046.989
2008-03-17,1012.645
2008-03-18,1014.122
2008-03-19,967.775
2008-03-20,944.827
2008-03-21,944.827
2008-03-24,966.161
2008-03-25,995.163
2008-03-26,1005.461
2008-03-27,1005.037
2008-03-28,990.286
2008-03-31,980.182
2008-04-01,969.331
2008-04-02,991.826
2008-04-03,1007.155
2008-04-04,1028.183
2008-04-07,1029.755
2008-04-08,1021.129
2008-04-09,1018.011
2008-04-10,1030.673
2008-04-11,1013.532
2008-04-14,1021.747
2008-04-15,1036.241
2008-04-16,1078.377
2008-04-17,1064.916
2008-04-18,1063.812
2008-04-21,1067.453
2008-04-22,1057.729
2008-04-23,1026.202
2008-04-24,1013.942
2008-04-25,1034.603
2008-04-28,1025.821
2008-04-29,996.84
2008-04-30,1011.99
2008-05-01,1001.45
2008-05-02,1025.552
2008-05-05,1037.773
2008-05-06,1053.924
2008-05-07,1052.285
2008-05-08,1058.276
2008-05-09,1059.772
2008-05-12,1057.847
2008-05-13,1061.693
2008-05-14,1054.448
2008-05-15,1072.175
2008-05-16,1082.168
2008-05-19,1087.893
2008-05-20,1093.524
2008-05-21,1086.657
2008-05-22,1083.035
2008-05-23,1073.237
2008-05-26,1071.402
2008-05-27,1048.968
2008-05-28,1070.219
2008-05-29,1066.41
2008-05-30,1072.735
2008-06-02,1072.081
2008-06-03,1060.46
2008-06-04,1047.632
2008-06-05,1058.898
2008-06-06,1068.692
2008-06-09,1059.606
2008-06-10,1040.344
2008-06-11,1050.508
2008-06-12,1039.995
2008-06-13,1048.299
2008-06-16,1064.068
2008-06-17,1082.108
2008-06-18,1080.365
2008-06-19,1070.791
2008-06-20,1051.102
2008-06-23,1064.704
2008-06-24,1051.596
2008-06-25,1045.392
2008-06-26,1050.441
2008-06-27,1064.439
2008-06-30,1069.467
2008-07-01,1060.581
2008-07-02,1031.928
2008-07-03,1014.455
2008-07-04,1012.858
2008-07-07,988.683
2008-07-08,975.924
2008-07-09,980.473
2008-07-10,998.065
2008-07-11,1000.19
2008-07-14,1021.522
2008-07-15,1001.365
2008-07-16,990.262
2008-07-17,976.441
2008-07-18,970.874
2008-07-21,991.951
2008-07-22,977.493
2008-07-23,947.572
2008-07-24,923.131
2008-07-25,927.895
2008-07-28,927.931
2008-07-29,914.686
2008-07-30,948.193
2008-07-31,946.419
2008-08-01,933.907
2008-08-04,930.467
2008-08-05,879.591
2008-08-06,892.765
2008-08-07,886.65
2008-08-08,851.687
2008-08-11,832.913
2008-08-12,837.409
2008-08-13,866.484
2008-08-14,864.697
2008-08-15,843.143
2008-08-18,850.802
2008-08-19,851.47
2008-08-20,868.309
2008-08-21,906.474
2008-08-22,890.905
2008-08-25,883.491
2008-08-26,887.203
2008-08-27,896.554
2008-08-28,903.959
2008-08-29,903.203
2008-09-01,895.556
2008-09-02,851.155
2008-09-03,835.145
2008-09-04,806.178
2008-09-05,804.779
2008-09-08,779.245
2008-09-09,733.214
2008-09-10,754.993
2008-09-11,748.659
2008-09-12,790.12
2008-09-15,743.027
2008-09-16,727.933
2008-09-17,717.16
2008-09-18,729.081
2008-09-19,803.349
2008-09-22,808.246
2008-09-23,788.285
2008-09-24,786.829
2008-09-25,776.825
2008-09-26,747.637
2008-09-29,682.041
2008-09-30,685.815
2008-10-01,682.51
2008-10-02,607.789
2008-10-03,601.759
2008-10-06,545.969
2008-10-07,525.104
2008-10-08,530.251
2008-10-09,502.13
2008-10-10,448.673
2008-10-13,460.375
2008-10-14,504.515
2008-10-15,459.648
2008-10-16,445.021
2008-10-17,466.75
2008-10-20,499.99
2008-10-21,468.655
2008-10-22,414.698
2008-10-23,403.485
2008-10-24,396.931
2008-10-27,362.246
2008-10-28,382.314
2008-10-29,429.308
2008-10-30,451.051
2008-10-31,449.596
2008-11-03,459.234
2008-11-04,508.186
2008-11-05,490.77
2008-11-06,458.335
2008-11-07,458.547
2008-11-10,458.094
2008-11-11,431.049
2008-11-12,400.46
2008-11-13,422.392
2008-11-14,414.785
2008-11-17,396.093
2008-11-18,396.609
2008-11-19,371.444
2008-11-20,333.054
2008-11-21,359.328
2008-11-24,382.456
2008-11-25,382.631
2008-11-26,394.345
2008-11-27,401.666
2008-11-28,416.638
2008-12-01,378.307
2008-12-02,377.667
2008-12-03,367.48
2008-12-04,354.708
2008-12-05,342.957
2008-12-08,377.084
2008-12-09,376.965
2008-12-10,397.339
2008-12-11,400.219
2008-12-12,401.948
2008-12-15,404.883
2008-12-16,421.489
2008-12-17,431.577
2008-12-18,416.974
2008-12-19,419.907
2008-12-22,400.358
2008-12-23,404.399
2008-12-24,406.223
2008-12-25,406.223
2008-12-26,404.343
2008-12-29,429.695
2008-12-30,436.847
2008-12-31,442.946
2009-01-01,442.946
2009-01-02,465.294
2009-01-05,469.508
2009-01-06,486.243
2009-01-07,459.445
2009-01-08,469.231
2009-01-09,459.66
2009-01-12,435.444
2009-01-13,436.96
2009-01-14,416.299
2009-01-15,419.705
2009-01-16,431.688
2009-01-19,429.591
2009-01-20,418.116
2009-01-21,422.279
2009-01-22,418.991
2009-01-23,431.974
2009-01-26,440.41
2009-01-27,435.303
2009-01-28,445.819
2009-01-29,442.645
2009-01-30,435.469
2009-02-02,429.792
2009-02-03,431.55
2009-02-04,439.38
2009-02-05,445.682
2009-02-06,449.509
2009-02-09,456.965
2009-02-10,449.182
2009-02-11,447.192
2009-02-12,445.633
2009-02-13,447.064
2009-02-16,445.931
2009-02-17,435.149
2009-02-18,427.162
2009-02-19,424.84
2009-02-20,417.2
2009-02-23,410.162
2009-02-24,409.157
2009-02-25,405.894
2009-02-26,419.384
2009-02-27,411.524
2009-03-02,386.089
2009-03-03,381.855
2009-03-04,392.926
2009-03-05,390.674
2009-03-06,387.029
2009-03-09,378.878
2009-03-10,389.781
2009-03-11,396.078
2009-03-12,404.28
2009-03-13,408.314
2009-03-16,413.129
2009-03-17,415.989
2009-03-18,424.395
2009-03-19,446.658
2009-03-20,439.089
2009-03-23,457.052
2009-03-24,460.516
2009-03-25,461.668
2009-03-26,465.441
2009-03-27,456.027
2009-03-30,440.288
2009-03-31,446.237
2009-04-01,452.999
2009-04-02,468.23
2009-04-03,466.223
2009-04-06,458.396
2009-04-07,450.799
2009-04-08,455.661
2009-04-09,470.448
2009-04-10,470.448
2009-04-13,481.167
2009-04-14,486.458
2009-04-15,487.564
2009-04-16,490.888
2009-04-17,485.206
2009-04-20,465.249
2009-04-21,466.271
2009-04-22,474.458
2009-04-23,486.755
2009-04-24,505.14
2009-04-27,500.597
2009-04-28,494.644
2009-04-29,508.885
2009-04-30,509.484
2009-05-01,522.018
2009-05-04,544.278
2009-05-05,543.988
2009-05-06,555.571
2009-05-07,551.439
2009-05-08,567.846
2009-05-11,560.176
2009-05-12,562.491
2009-05-13,540.072
2009-05-14,541.032
2009-05-15,542.89
2009-05-18,544.473
2009-05-19,570.535
2009-05-20,584.113
2009-05-21,567.953
2009-05-22,581.208
2009-05-25,580.402
2009-05-26,584.975
2009-05-27,587.813
2009-05-28,599.607
2009-05-29,611.803
2009-06-01,633.77
2009-06-02,634.152
2009-06-03,603.46
2009-06-04,611.84
2009-06-05,609.908
2009-06-08,603.078
2009-06-09,620.495
2009-06-10,622.657
2009-06-11,638.812
2009-06-12,623.271
2009-06-15,595.625
2009-06-16,590.227
2009-06-17,575.752
2009-06-18,581.596
2009-06-19,593.693
2009-06-22,553.078
2009-06-23,560.373
2009-06-24,578.762
2009-06-25,586.273
2009-06-26,593.58
2009-06-29,588.975
2009-06-30,580.485
2009-07-01,587.21
2009-07-02,580.025
2009-07-03,582.293
2009-07-06,560.482
2009-07-07,554.957
2009-07-08,539.181
2009-07-09,547.714
2009-07-10,544.484
2009-07-13,553.723
2009-07-14,570.967
2009-07-15,593.363
2009-07-16,599.136
2009-07-17,603.97
2009-07-20,624.206
2009-07-21,624.661
2009-07-22,623.029
2009-07-23,640.348
2009-07-24,640.472
2009-07-27,640.828
2009-07-28,626.029
2009-07-29,616.769
2009-07-30,633.073
2009-07-31,641.471
2009-08-03,650.802
2009-08-04,667.021
2009-08-05,670.538
2009-08-06,669.57
2009-08-07,668.208
2009-08-10,666.354
2009-08-11,651.804
2009-08-12,659.765
2009-08-13,678.527
2009-08-14,673.727
2009-08-17,639.591
2009-08-18,653.708
2009-08-19,654.037
2009-08-20,660.033
2009-08-21,677.052
2009-08-24,681.236
2009-08-25,682.034
2009-08-26,667.072
2009-08-27,665.666
2009-08-28,681.825
2009-08-31,661.741
2009-09-01,652.819
2009-09-02,656.115
2009-09-03,676.376
2009-09-04,690.318
2009-09-07,699.651
2009-09-08,712.689
2009-09-09,708.432
2009-09-10,713.368
2009-09-11,722.214
2009-09-14,711.19
2009-09-15,728.598
2009-09-16,744.432
2009-09-17,740.823
2009-09-18,729.792
2009-09-21,719.266
2009-09-22,738.521
2009-09-23,732.687
2009-09-24,704.051
2009-09-25,704.942
2009-09-28,713.115
2009-09-29,718.117
2009-09-30,733.513
2009-10-01,707.769
2009-10-02,700.852
2009-10-05,716.806
2009-10-06,747.454
2009-10-07,752.26
2009-10-08,770.088
2009-10-09,779.21
2009-10-12,785.122
2009-10-13,789.719
2009-10-14,795.486
2009-10-15,790.377
2009-10-16,783.641
2009-10-19,790.524
2009-10-20,784.002
2009-10-21,785.078
2009-10-22,785.058
2009-10-23,773.82
2009-10-26,751.086
2009-10-27,742.008
2009-10-28,707.922
2009-10-29,740.455
2009-10-30,722.595
2009-11-02,723.047
2009-11-03,745.265
2009-11-04,763.428
2009-11-05,769.904
2009-11-06,772.847
2009-11-09,796.188
2009-11-10,793.551
2009-11-11,800.897
2009-11-12,786.19
2009-11-13,794.657
2009-11-16,811.109
2009-11-17,803.876
2009-11-18,815.4
2009-11-19,800.923
2009-11-20,796.731
2009-11-23,814.467
2009-11-24,805.439
2009-11-25,823.71
2009-11-26,802.855
2009-11-27,801.704
2009-11-30,806.047
2009-12-01,838.091
2009-12-02,846.472
2009-12-03,827.846
2009-12-04,817.788
2009-12-07,811.494
2009-12-08,793.918
2009-12-09,803.55
2009-12-10,811.31
2009-12-11,808.53
2009-12-14,816.826
2009-12-15,816.561
2009-12-16,828.321
2009-12-17,800.16
2009-12-18,804.94
2009-12-21,813.687
2009-12-22,816.925
2009-12-23,835.165
2009-12-24,841.959
2009-12-25,841.959
2009-12-28,846.115
2009-12-29,846.179
2009-12-30,835.942
2009-12-31,841.613
2010-01-01,841.613
2010-01-04,866.852
2010-01-05,871.493
2010-01-06,888.829
2010-01-07,889.645
2010-01-08,900.232
2010-01-11,909.664
2010-01-12,886.172
2010-01-13,894.617
2010-01-14,898.439
2010-01-15,890.554
2010-01-18,897.838
2010-01-19,895.315
2010-01-20,866.296
2010-01-21,839.235
2010-01-22,833.641
2010-01-25,825.408
2010-01-26,820.257
2010-01-27,809.903
2010-01-28,804.888
2010-01-29,786.796
2010-02-01,813.281
2010-02-02,828.927
2010-02-03,818.991
2010-02-04,784.204
2010-02-05,795.136
2010-02-08,785.024
2010-02-09,800.923
2010-02-10,804.84
2010-02-11,828.219
2010-02-12,832.226
2010-02-15,836.307
2010-02-16,855.637
2010-02-17,850.63
2010-02-18,857.016
2010-02-19,849.676
2010-02-22,848.899
2010-02-23,832.091
2010-02-24,829.121
2010-02-25,828.218
2010-02-26,840.396
2010-03-01,853.034
2010-03-02,872.95
2010-03-03,882.976
2010-03-04,875.388
2010-03-05,896.413
2010-03-08,890.085
2010-03-09,885.105
2010-03-10,893.683
2010-03-11,890.816
2010-03-12,904.439
2010-03-15,899.846
2010-03-16,914.641
2010-03-17,921.175
2010-03-18,908.716
2010-03-19,896.297
2010-03-22,890.635
2010-03-23,900.731
2010-03-24,881.385
2010-03-25,884.77
2010-03-26,883.566
2010-03-29,901.585
2010-03-30,894.855
2010-03-31,897.742
2010-04-01,917.588
2010-04-02,917.588
2010-04-05,934.251
2010-04-06,932.714
2010-04-07,933.891
2010-04-08,928.968
2010-04-09,940.284
2010-04-12,940.027
2010-04-13,928.34
2010-04-14,942.968
2010-04-15,942.807
2010-04-16,919.368
2010-04-19,913.759
2010-04-20,931.234
2010-04-21,935.317
2010-04-22,934.534
2010-04-23,941.493
2010-04-26,948.818
2010-04-27,937.306
2010-04-28,931.574
2010-04-29,943.764
2010-04-30,940.433
2010-05-03,927.457
2010-05-04,899.231
2010-05-05,891.745
2010-05-06,883.125
2010-05-07,855.988
2010-05-10,897.444
2010-05-11,913.232
2010-05-12,935.442
2010-05-13,928.122
2010-05-14,907.349
2010-05-17,882.161
2010-05-18,873.323
2010-05-19,838.451
2010-05-20,801.228
2010-05-21,820.897
2010-05-24,822.445
2010-05-25,811.135
2010-05-26,833.633
2010-05-27,861.259
2010-05-28,858.058
2010-05-31,865.163
2010-06-01,853.623
2010-06-02,864.767
2010-06-03,869.043
2010-06-04,846.825
2010-06-07,838.718
2010-06-08,842.73
2010-06-09,852.877
2010-06-10,870.306
2010-06-11,875.789
2010-06-14,882.653
2010-06-15,894.52
2010-06-16,900.169
2010-06-17,902.003
2010-06-18,908.763
2010-06-21,907.632
2010-06-22,895.268
2010-06-23,879.481
2010-06-24,870.067
2010-06-25,886.167
2010-06-28,884.998
2010-06-29,844.682
2010-06-30,837.26
2010-07-01,836.355
2010-07-02,823.456
2010-07-05,810.796
2010-07-06,824.042
2010-07-07,841.862
2010-07-08,850.677
2010-07-09,873.76
2010-07-12,865.02
2010-07-13,878.369
2010-07-14,873.94
2010-07-15,875.793
2010-07-16,855.802
2010-07-19,850.651
2010-07-20,858.206
2010-07-21,867.299
2010-07-22,885.977
2010-07-23,892.133
2010-07-26,896.092
2010-07-27,884.376
2010-07-28,885.8
2010-07-29,889.58
2010-07-30,893.933
2010-08-02,900.931
2010-08-03,909.114
2010-08-04,922.962
2010-08-05,926.439
2010-08-06,921.854
2010-08-09,928.039
2010-08-10,913.708
2010-08-11,889.066
2010-08-12,893.501
2010-08-13,903.955
2010-08-16,902.896
2010-08-17,922.241
2010-08-18,928.896
2010-08-19,922.165
2010-08-20,909.861
2010-08-23,904.152
2010-08-24,891.286
