Date,WORLD ex USA SMALL CAP Small Cap
2010-09-23,234.673
2010-09-24,237.044
2010-09-27,238.63
2010-09-28,239.503
2010-09-29,241.051
2010-09-30,240.066
2010-10-01,241.407
2010-10-04,239.897
2010-10-05,243.634
2010-10-06,246.242
2010-10-07,246.983
2010-10-08,246.902
2010-10-11,247.855
2010-10-12,245.678
2010-10-13,249.802
2010-10-14,252.347
2010-10-15,250.207
2010-10-18,250.181
2010-10-19,246.242
2010-10-20,248.749
2010-10-21,249.699
2010-10-22,249.147
2010-10-25,251.952
2010-10-26,250.286
2010-10-27,246.804
2010-10-28,248.863
2010-10-29,249.987
2010-11-01,250.725
2010-11-02,252.194
2010-11-03,251.539
2010-11-04,257.678
2010-11-05,257.772
2010-11-08,257.607
2010-11-09,258.524
2010-11-10,253.977
2010-11-11,253.533
2010-11-12,251.579
2010-11-15,251.436
2010-11-16,246.497
2010-11-17,247.144
2010-11-18,251.312
2010-11-19,251.758
2010-11-22,252.066
2010-11-23,247.816
2010-11-24,248.895
2010-11-25,250.15
2010-11-26,247.197
2010-11-29,244.479
2010-11-30,243.458
2010-12-01,247.217
2010-12-02,253.123
2010-12-03,257.16
2010-12-06,258.101
2010-12-07,259.955
2010-12-08,257.779
2010-12-09,258.059
2010-12-10,258.608
2010-12-13,262.545
2010-12-14,263.618
2010-12-15,262.899
2010-12-16,260.666
2010-12-17,260.907
2010-12-20,260.986
2010-12-21,263.146
2010-12-22,263.229
2010-12-23,263.953
2010-12-24,263.88
2010-12-27,263.545
2010-12-28,264.814
2010-12-29,267.432
2010-12-30,268.254
2010-12-31,271.047
2011-01-03,270.857
2011-01-04,271.434
2011-01-05,268.246
2011-01-06,267.593
2011-01-07,267.259
2011-01-10,265.851
2011-01-11,268.254
2011-01-12,271.645
2011-01-13,274.445
2011-01-14,273.906
2011-01-17,273.699
2011-01-18,275.968
2011-01-19,276.428
2011-01-20,270.118
2011-01-21,271.226
2011-01-24,272.346
2011-01-25,271.981
2011-01-26,274.283
2011-01-27,274.598
2011-01-28,272.848
2011-01-31,272.492
2011-02-01,277.413
2011-02-02,278.282
2011-02-03,277.066
2011-02-04,277.775
2011-02-07,280.086
2011-02-08,281.439
2011-02-09,280.079
2011-02-10,277.028
2011-02-11,276.81
2011-02-14,278.638
2011-02-15,278.744
2011-02-16,279.129
2011-02-17,280.709
2011-02-18,281.834
2011-02-21,280.162
2011-02-22,277.02
2011-02-23,275.498
2011-02-24,273.32
2011-02-25,276.914
2011-02-28,280.255
2011-03-01,281.48
2011-03-02,279.914
2011-03-03,280.879
2011-03-04,282.668
2011-03-07,282.057
2011-03-08,279.731
2011-03-09,280.101
2011-03-10,273.766
2011-03-11,272.287
2011-03-14,266.642
2011-03-15,255.719
2011-03-16,258.335
2011-03-17,263.216
2011-03-18,267.568
2011-03-21,272.143
2011-03-22,275.258
2011-03-23,274.399
2011-03-24,276.969
2011-03-25,277.173
2011-03-28,276.426
2011-03-29,275.989
2011-03-30,279.193
2011-03-31,280.14
2011-04-01,280.081
2011-04-04,282.559
2011-04-05,281.614
2011-04-06,282.534
2011-04-07,280.867
2011-04-08,284.463
2011-04-11,284.068
2011-04-12,279.667
2011-04-13,281.932
2011-04-14,282.969
2011-04-15,282.297
2011-04-18,277.781
2011-04-19,279.534
2011-04-20,285.523
2011-04-21,288.73
2011-04-22,288.908
2011-04-25,288.024
2011-04-26,288.815
2011-04-27,288.419
2011-04-28,293.352
2011-04-29,294.147
2011-05-02,295.341
2011-05-03,292.524
2011-05-04,290.36
2011-05-05,287.024
2011-05-06,287.578
2011-05-09,285.654
2011-05-10,288.552
2011-05-11,287.9
2011-05-12,283.825
2011-05-13,283.03
2011-05-16,281.408
2011-05-17,278.56
2011-05-18,281.004
2011-05-19,281.732
2011-05-20,281.435
2011-05-23,275.998
2011-05-24,277.134
2011-05-25,276.957
2011-05-26,278.91
2011-05-27,282.666
2011-05-30,283.53
2011-05-31,286.249
2011-06-01,286.573
2011-06-02,283.54
2011-06-03,283.453
2011-06-06,282.363
2011-06-07,283.19
2011-06-08,279.243
2011-06-09,279.633
2011-06-10,276.249
2011-06-13,275.522
2011-06-14,278.773
2011-06-15,275.317
2011-06-16,269.557
2011-06-17,270.819
2011-06-20,268.925
2011-06-21,273.502
2011-06-22,274.819
2011-06-23,268.636
2011-06-24,268.998
2011-06-27,267.891
2011-06-28,270.404
2011-06-29,275.71
2011-06-30,280.188
2011-07-01,281.544
2011-07-04,284.277
2011-07-05,284.049
2011-07-06,282.642
2011-07-07,284.222
2011-07-08,283.019
2011-07-11,276.608
2011-07-12,275.056
2011-07-13,280.074
2011-07-14,278.054
2011-07-15,277.407
2011-07-18,273.544
2011-07-19,276.823
2011-07-20,279.386
2011-07-21,282.709
2011-07-22,285.07
2011-07-25,284.008
2011-07-26,285.617
2011-07-27,281.817
2011-07-28,279.305
2011-07-29,278.701
2011-08-01,277.67
2011-08-02,272.03
2011-08-03,267.331
2011-08-04,255.932
2011-08-05,249.088
2011-08-08,238.118
2011-08-09,241.228
2011-08-10,241.632
2011-08-11,245.022
2011-08-12,249.154
2011-08-15,254.581
2011-08-16,252.824
2011-08-17,254.595
2011-08-18,244.518
2011-08-19,241.797
2011-08-22,240.6
2011-08-23,243.154
2011-08-24,243.708
2011-08-25,243.211
2011-08-26,244.043
2011-08-29,249.544
2011-08-30,251.991
2011-08-31,256.724
2011-09-01,255.767
2011-09-02,252.003
2011-09-05,244.586
2011-09-06,240.501
2011-09-07,245.652
2011-09-08,246.983
2011-09-09,240.833
2011-09-12,234.368
2011-09-13,236.423
2011-09-14,236.167
2011-09-15,241.336
2011-09-16,244.59
2011-09-19,239.442
2011-09-20,239.959
2011-09-21,237.47
2011-09-22,225.938
2011-09-23,224.485
2011-09-26,221.864
2011-09-27,231.086
2011-09-28,230.975
2011-09-29,231.245
2011-09-30,227.334
2011-10-03,221.918
2011-10-04,215.877
2011-10-05,218.532
2011-10-06,224.965
2011-10-07,227.973
2011-10-10,231.731
2011-10-11,233.863
2011-10-12,238.271
2011-10-13,237.449
2011-10-14,239.42
2011-10-17,238.978
2011-10-18,236.714
2011-10-19,238.092
2011-10-20,233.945
2011-10-21,239.112
2011-10-24,243.812
2011-10-25,242.661
2011-10-26,242.038
2011-10-27,251.841
2011-10-28,253.09
2011-10-31,245.811
2011-11-01,236.409
2011-11-02,238.194
2011-11-03,240.515
2011-11-04,241.635
2011-11-07,240.915
2011-11-08,241.76
2011-11-09,237.944
2011-11-10,234.67
2011-11-11,240.083
2011-11-14,238.776
2011-11-15,236.074
2011-11-16,234.662
2011-11-17,232.368
2011-11-18,230.591
2011-11-21,224.681
2011-11-22,224.132
2011-11-23,219.534
2011-11-24,218.79
2011-11-25,217.692
2011-11-28,223.52
2011-11-29,226.632
2011-11-30,233.498
2011-12-01,232.797
2011-12-02,234.109
2011-12-05,236.906
2011-12-06,233.989
2011-12-07,235.404
2011-12-08,231.609
2011-12-09,231.652
2011-12-12,228.099
2011-12-13,226.272
2011-12-14,220.9
2011-12-15,221.175
2011-12-16,222.331
2011-12-19,220.178
2011-12-20,224.951
2011-12-21,225.128
2011-12-22,225.658
2011-12-23,227.043
2011-12-26,227.109
2011-12-27,227.446
2011-12-28,224.928
2011-12-29,225.533
2011-12-30,229.03
2012-01-02,230.089
2012-01-03,234.825
2012-01-04,234.257
2012-01-05,231.239
2012-01-06,230.321
2012-01-09,230.471
2012-01-10,233.196
2012-01-11,232.875
2012-01-12,234.187
2012-01-13,233.471
2012-01-16,234.253
2012-01-17,236.744
2012-01-18,238.658
2012-01-19,241.712
2012-01-20,243.043
2012-01-23,245.738
2012-01-24,242.676
2012-01-25,243.813
2012-01-26,248.312
2012-01-27,248.401
2012-01-30,246.242
2012-01-31,247.972
2012-02-01,252.451
2012-02-02,253.954
2012-02-03,254.828
2012-02-06,255.545
2012-02-07,255.966
2012-02-08,256.975
2012-02-09,257.84
2012-02-10,254.719
2012-02-13,256.464
2012-02-14,254.142
2012-02-15,255.35
2012-02-16,253.563
2012-02-17,256.522
2012-02-20,259.576
2012-02-21,259.302
2012-02-22,258.78
2012-02-23,260.056
2012-02-24,262.296
2012-02-27,261.225
2012-02-28,262.235
2012-02-29,262.045
2012-03-01,261.788
2012-03-02,261.067
2012-03-05,258.967
2012-03-06,252.64
2012-03-07,253.897
2012-03-08,258.736
2012-03-09,258.585
2012-03-12,257.455
2012-03-13,259.857
2012-03-14,258.429
2012-03-15,259.537
2012-03-16,261.805
2012-03-19,262.662
2012-03-20,259.792
2012-03-21,258.754
2012-03-22,257.281
2012-03-23,258.731
2012-03-26,261.458
2012-03-27,262.108
2012-03-28,259.833
2012-03-29,258.12
2012-03-30,260.463
2012-04-02,262.138
2012-04-03,261.269
2012-04-04,254.474
2012-04-05,253.765
2012-04-06,253.487
2012-04-09,252.995
2012-04-10,249.658
2012-04-11,250.784
2012-04-12,255.029
2012-04-13,253.382
2012-04-16,251.677
2012-04-17,254.9
2012-04-18,256.152
2012-04-19,255.078
2012-04-20,256.209
2012-04-23,251.79
2012-04-24,253.194
2012-04-25,255.606
2012-04-26,257.26
2012-04-27,259.019
2012-04-30,259.228
2012-05-01,258.844
2012-05-02,258.496
2012-05-03,257.338
2012-05-04,253.323
2012-05-07,250.533
2012-05-08,247.285
2012-05-09,243.995
2012-05-10,246.545
2012-05-11,245.694
2012-05-14,240.558
2012-05-15,236.924
2012-05-16,233.851
2012-05-17,233.957
2012-05-18,230.054
2012-05-21,231.329
2012-05-22,234.819
2012-05-23,230.08
2012-05-24,230.532
2012-05-25,229.662
2012-05-28,230.728
2012-05-29,233.267
2012-05-30,229.212
2012-05-31,228.962
2012-06-01,224.508
2012-06-04,222.658
2012-06-05,224.546
2012-06-06,229.117
2012-06-07,232.139
2012-06-08,228.901
2012-06-11,229.782
2012-06-12,228.341
2012-06-13,228.525
2012-06-14,228.209
2012-06-15,231.275
2012-06-18,232.866
2012-06-19,235.222
2012-06-20,237.237
2012-06-21,234.427
2012-06-22,231.819
2012-06-25,228.9
2012-06-26,227.778
2012-06-27,229.73
2012-06-28,229.149
2012-06-29,236.997
2012-07-02,238.586
2012-07-03,241.066
2012-07-04,241.161
2012-07-05,239.553
2012-07-06,237.198
2012-07-09,235.354
2012-07-10,235.151
2012-07-11,234.097
2012-07-12,231.001
2012-07-13,234.423
2012-07-16,235.544
2012-07-17,234.924
2012-07-18,235.567
2012-07-19,239.292
2012-07-20,236.627
2012-07-23,230.341
2012-07-24,229.906
2012-07-25,229.463
2012-07-26,235.069
2012-07-27,237.468
2012-07-30,239.011
2012-07-31,238.869
2012-08-01,238.109
2012-08-02,235.467
2012-08-03,238.089
2012-08-06,241.277
2012-08-07,242.765
2012-08-08,242.94
2012-08-09,243.467
2012-08-10,243.846
2012-08-13,243.196
2012-08-14,243.802
2012-08-15,243.525
2012-08-16,245.464
2012-08-17,246.711
2012-08-20,246.754
2012-08-21,249.542
2012-08-22,247.721
2012-08-23,249.226
2012-08-24,247.357
2012-08-27,247.422
2012-08-28,246.256
2012-08-29,245.987
2012-08-30,243.674
2012-08-31,245.762
2012-09-03,246.361
2012-09-04,245.079
2012-09-05,244.447
2012-09-06,247.75
2012-09-07,253.053
2012-09-10,253.45
2012-09-11,254.28
2012-09-12,256.251
2012-09-13,257.004
2012-09-14,262.663
2012-09-17,261.406
2012-09-18,259.948
2012-09-19,261.291
2012-09-20,259.127
2012-09-21,260.872
2012-09-24,259.125
2012-09-25,260.447
2012-09-26,256.173
2012-09-27,257.968
2012-09-28,257.495
2012-10-01,258.314
2012-10-02,258.454
2012-10-03,256.272
2012-10-04,259.352
2012-10-05,261.803
2012-10-08,259.969
2012-10-09,257.9
2012-10-10,255.678
2012-10-11,256.117
2012-10-12,256.435
2012-10-15,256.335
2012-10-16,259.2
2012-10-17,262.739
2012-10-18,263.263
2012-10-19,261.424
2012-10-22,261.315
2012-10-23,257.974
2012-10-24,258.125
2012-10-25,259.521
2012-10-26,258.685
2012-10-29,257.613
2012-10-30,258.398
2012-10-31,258.772
2012-11-01,260.483
2012-11-02,260.379
2012-11-05,258.7
2012-11-06,259.088
2012-11-07,257.781
2012-11-08,255.984
2012-11-09,254.737
2012-11-12,253.413
2012-11-13,252.346
2012-11-14,250.799
2012-11-15,249.348
2012-11-16,248.245
2012-11-19,253.412
2012-11-20,253.392
2012-11-21,253.552
2012-11-22,256.205
2012-11-23,258.043
2012-11-26,258.036
2012-11-27,258.293
2012-11-28,257.442
2012-11-29,260.186
2012-11-30,260.145
2012-12-03,260.885
2012-12-04,261.391
2012-12-05,261.485
2012-12-06,262.525
2012-12-07,262.414
2012-12-10,262.613
2012-12-11,263.952
2012-12-12,265.308
2012-12-13,265.156
2012-12-14,265.669
2012-12-17,266.283
2012-12-18,268.214
2012-12-19,270.858
2012-12-20,270.629
2012-12-21,268.752
2012-12-24,268.288
2012-12-25,268.555
2012-12-26,268.924
2012-12-27,269.691
2012-12-28,269.601
2012-12-31,270.095
2013-01-01,270.16
2013-01-02,274.903
2013-01-03,274.457
2013-01-04,275.024
2013-01-07,276.355
2013-01-08,275.301
2013-01-09,276.287
2013-01-10,278.798
2013-01-11,279.623
2013-01-14,278.945
2013-01-15,279.377
2013-01-16,278.175
2013-01-17,279.176
2013-01-18,279.749
2013-01-21,280.623
2013-01-22,281.339
2013-01-23,280.626
2013-01-24,280.877
2013-01-25,282.248
2013-01-28,281.917
2013-01-29,282.218
2013-01-30,282.991
2013-01-31,283.125
2013-02-01,285.43
2013-02-04,282.937
2013-02-05,281.56
2013-02-06,283.688
2013-02-07,283.017
2013-02-08,284.39
2013-02-11,282.623
2013-02-12,285.074
2013-02-13,284.994
2013-02-14,284.22
2013-02-15,282.932
2013-02-18,283.547
2013-02-19,286.087
2013-02-20,285.663
2013-02-21,281.347
2013-02-22,282.404
2013-02-25,283.003
2013-02-26,280.769
2013-02-27,282.112
2013-02-28,284.155
2013-03-01,281.987
2013-03-04,281.493
2013-03-05,284.416
2013-03-06,285.552
2013-03-07,285.544
2013-03-08,284.941
2013-03-11,286.236
2013-03-12,286.154
2013-03-13,284.976
2013-03-14,287.62
2013-03-15,291.656
2013-03-18,289.166
2013-03-19,288.293
2013-03-20,288.742
2013-03-21,290.114
2013-03-22,289.741
2013-03-25,289.335
2013-03-26,289.816
2013-03-27,289.356
2013-03-28,290.194
2013-03-29,289.859
2013-04-01,287.038
2013-04-02,286.87
2013-04-03,287.163
2013-04-04,284.182
2013-04-05,284.08
2013-04-08,285.139
2013-04-09,286.988
2013-04-10,290.08
2013-04-11,292.77
2013-04-12,291.462
2013-04-15,286.828
2013-04-16,285.655
2013-04-17,283.516
2013-04-18,282.67
2013-04-19,283.666
2013-04-22,285.103
2013-04-23,287.812
2013-04-24,290.911
2013-04-25,294.369
2013-04-26,294.508
2013-04-29,295.56
2013-04-30,298.426
2013-05-01,298.047
2013-05-02,296.019
2013-05-03,297.761
2013-05-06,297.225
2013-05-07,299.964
2013-05-08,303.737
2013-05-09,302.56
2013-05-10,300.093
2013-05-13,300.269
2013-05-14,300.043
2013-05-15,298.577
2013-05-16,299.272
2013-05-17,298.944
2013-05-20,301.46
2013-05-21,301.385
2013-05-22,299.891
2013-05-23,292.14
2013-05-24,293.187
2013-05-27,291.877
2013-05-28,292.653
2013-05-29,293.804
2013-05-30,292.741
2013-05-31,291.632
2013-06-03,290.204
2013-06-04,291.165
2013-06-05,287.922
2013-06-06,285.443
2013-06-07,286.045
2013-06-10,288.222
2013-06-11,287.032
2013-06-12,288.074
2013-06-13,285.226
2013-06-14,287.901
2013-06-17,291.163
2013-06-18,290.62
2013-06-19,292.592
2013-06-20,280.331
2013-06-21,278.64
2013-06-24,273.419
2013-06-25,274.817
2013-06-26,275.408
2013-06-27,278.368
2013-06-28,280.246
2013-07-01,283.146
2013-07-02,283.92
2013-07-03,283.325
2013-07-04,285.754
2013-07-05,283.907
2013-07-08,285.168
2013-07-09,287.284
2013-07-10,288.673
2013-07-11,294.427
2013-07-12,294.724
2013-07-15,294.807
2013-07-16,296.215
2013-07-17,296.179
2013-07-18,297.674
2013-07-19,297.953
2013-07-22,301.158
2013-07-23,301.727
2013-07-24,301.57
2013-07-25,300.568
2013-07-26,300.03
2013-07-29,297.564
2013-07-30,299.193
2013-07-31,297.799
2013-08-01,300.117
2013-08-02,303.488
2013-08-05,304.342
2013-08-06,305.205
2013-08-07,303.481
2013-08-08,306.398
2013-08-09,307.001
2013-08-12,306.339
2013-08-13,306.515
2013-08-14,308.746
2013-08-15,305.22
2013-08-16,307.13
2013-08-19,307.482
2013-08-20,305.652
2013-08-21,303.822
2013-08-22,303.839
2013-08-23,306.794
2013-08-26,305.992
2013-08-27,302.95
2013-08-28,299.39
2013-08-29,299.468
2013-08-30,297.31
2013-09-02,300.917
2013-09-03,302.391
2013-09-04,304.322
2013-09-05,304.145
2013-09-06,306.255
2013-09-09,309.92
2013-09-10,313.238
2013-09-11,314.758
2013-09-12,314.734
2013-09-13,314.782
2013-09-16,318.136
2013-09-17,317.02
2013-09-18,318.555
2013-09-19,323.931
2013-09-20,321.585
2013-09-23,321.184
2013-09-24,321.969
2013-09-25,321.811
2013-09-26,322.23
2013-09-27,323.566
2013-09-30,322.357
2013-10-01,323.444
2013-10-02,322.837
2013-10-03,322.274
2013-10-04,321.407
2013-10-07,318.854
2013-10-08,318.518
2013-10-09,317.257
2013-10-10,320.241
2013-10-11,322.815
2013-10-14,323.768
2013-10-15,324.423
2013-10-16,324.21
2013-10-17,329.521
2013-10-18,332.488
2013-10-21,334.498
2013-10-22,336.102
2013-10-23,333.921
2013-10-24,335.243
2013-10-25,333.762
2013-10-28,333.147
2013-10-29,332.666
2013-10-30,333.558
2013-10-31,331.907
2013-11-01,328.464
2013-11-04,329.487
2013-11-05,329.312
2013-11-06,331.869
2013-11-07,328.718
2013-11-08,326.67
2013-11-11,328.338
2013-11-12,327.737
2013-11-13,325.656
2013-11-14,328.605
2013-11-15,330.295
2013-11-18,331.992
2013-11-19,330.235
2013-11-20,329.064
2013-11-21,327.672
2013-11-22,328.823
2013-11-25,329.601
2013-11-26,330.288
2013-11-27,330.19
2013-11-28,331.71
2013-11-29,332.382
2013-12-02,330.432
2013-12-03,328.57
2013-12-04,325.962
2013-12-05,326.129
2013-12-06,327.479
2013-12-09,329.278
2013-12-10,330.123
2013-12-11,328.728
2013-12-12,324.764
2013-12-13,324.62
2013-12-16,325.524
2013-12-17,325.507
2013-12-18,327.323
2013-12-19,328.408
2013-12-20,329.862
2013-12-23,332.318
2013-12-24,332.042
2013-12-25,332.148
2013-12-26,333.892
2013-12-27,337.267
2013-12-30,339.717
2013-12-31,340.295
2014-01-01,340.324
2014-01-02,339.051
2014-01-03,340.569
2014-01-06,340.764
2014-01-07,340.469
2014-01-08,341.477
2014-01-09,340.428
2014-01-10,344.892
2014-01-13,346.18
2014-01-14,344.107
2014-01-15,345.154
2014-01-16,344.931
2014-01-17,346.229
2014-01-20,346.342
2014-01-21,345.906
2014-01-22,346.425
2014-01-23,344.342
2014-01-24,338.935
2014-01-27,333.913
2014-01-28,335.765
2014-01-29,338.352
2014-01-30,335.212
2014-01-31,334.46
2014-02-03,330.705
2014-02-04,325.893
2014-02-05,327.693
2014-02-06,332.333
2014-02-07,335.773
2014-02-10,337.442
2014-02-11,340.443
2014-02-12,342.116
2014-02-13,342.411
2014-02-14,344.044
2014-02-17,346.496
2014-02-18,348.087
2014-02-19,347.898
2014-02-20,345.789
2014-02-21,348.636
2014-02-24,350.078
2014-02-25,351.561
2014-02-26,349.427
2014-02-27,349.542
2014-02-28,353.476
2014-03-03,347.51
2014-03-04,351.457
2014-03-05,353.072
2014-03-06,355.792
2014-03-07,354.999
2014-03-10,352.877
2014-03-11,353.123
2014-03-12,349.48
2014-03-13,349.505
2014-03-14,345.386
2014-03-17,347.403
2014-03-18,350.16
2014-03-19,349.578
2014-03-20,343.93
2014-03-21,343.404
2014-03-24,342.563
2014-03-25,344.395
2014-03-26,346.386
2014-03-27,347.807
2014-03-28,349.365
2014-03-31,352.365
2014-04-01,353.934
2014-04-02,354.776
2014-04-03,353.978
2014-04-04,355.263
2014-04-07,352.201
2014-04-08,350.276
2014-04-09,352.015
2014-04-10,352.321
2014-04-11,347.039
2014-04-14,343.288
2014-04-15,341.501
2014-04-16,346.131
2014-04-17,348.758
2014-04-18,349.343
2014-04-21,348.622
2014-04-22,350.847
2014-04-23,351.236
2014-04-24,351.792
2014-04-25,351.022
2014-04-28,348.753
2014-04-29,350.254
2014-04-30,351.416
2014-05-01,352.949
2014-05-02,354.496
2014-05-05,354.25
2014-05-06,356.293
2014-05-07,352.314
2014-05-08,353.563
2014-05-09,351.243
2014-05-12,352.513
2014-05-13,353.096
2014-05-14,352.922
2014-05-15,348.869
2014-05-16,345.383
2014-05-19,344.954
2014-05-20,345.145
2014-05-21,346.197
2014-05-22,348.963
2014-05-23,350.089
2014-05-26,353.172
2014-05-27,353.724
2014-05-28,354.536
2014-05-29,355.525
2014-05-30,356.1
2014-06-02,357.667
2014-06-03,356.467
2014-06-04,357.014
2014-06-05,357.901
2014-06-06,361.073
2014-06-09,361.488
2014-06-10,360.496
2014-06-11,360.003
2014-06-12,361.027
2014-06-13,359.522
2014-06-16,358.548
2014-06-17,357.927
2014-06-18,359.675
2014-06-19,363.379
2014-06-20,362.525
2014-06-23,362.534
2014-06-24,360.644
2014-06-25,359.338
2014-06-26,361.094
2014-06-27,361.35
2014-06-30,364.335
2014-07-01,366.206
2014-07-02,367.201
2014-07-03,368.403
2014-07-04,368.647
2014-07-07,366.138
2014-07-08,363.298
2014-07-09,362.473
2014-07-10,358.783
2014-07-11,358.585
2014-07-14,360.775
2014-07-15,358.644
2014-07-16,360.829
2014-07-17,359.89
2014-07-18,358.743
2014-07-21,358.09
2014-07-22,360.429
2014-07-23,361.742
2014-07-24,361.691
2014-07-25,361.033
2014-07-28,360.486
2014-07-29,360.595
2014-07-30,358.229
2014-07-31,354.951
2014-08-01,352.302
2014-08-04,351.074
2014-08-05,348.925
2014-08-06,346.476
2014-08-07,346.029
2014-08-08,343.681
2014-08-11,348.788
2014-08-12,349.159
2014-08-13,349.908
2014-08-14,351.373
2014-08-15,351.555
2014-08-18,353.71
2014-08-19,355.289
2014-08-20,354.015
2014-08-21,355.508
2014-08-22,354.205
2014-08-25,355.489
2014-08-26,356.613
2014-08-27,358.04
2014-08-28,355.895
2014-08-29,355.872
2014-09-01,355.73
2014-09-02,354.358
2014-09-03,355.875
2014-09-04,353.888
2014-09-05,352.896
2014-09-08,350.496
2014-09-09,348.286
2014-09-10,347.01
2014-09-11,346.764
2014-09-12,346.14
2014-09-15,344.925
2014-09-16,343.446
2014-09-17,344.184
2014-09-18,344.57
2014-09-19,344.109
2014-09-22,341.349
2014-09-23,339.922
2014-09-24,339.236
2014-09-25,338.042
2014-09-26,336.037
2014-09-29,335.593
2014-09-30,334.437
2014-10-01,331.901
2014-10-02,327.135
2014-10-03,325.713
2014-10-06,328.593
2014-10-07,326.317
2014-10-08,323.716
2014-10-09,321.789
2014-10-10,315.033
2014-10-13,314.407
2014-10-14,312.921
2014-10-15,311.03
2014-10-16,309.836
2014-10-17,313.508
2014-10-20,316.798
2014-10-21,319.957
2014-10-22,322.43
2014-10-23,321.886
2014-10-24,322.261
2014-10-27,321.875
2014-10-28,323.927
2014-10-29,326.149
2014-10-30,323.776
2014-10-31,326.005
2014-11-03,323.382
2014-11-04,324.171
2014-11-05,323.867
2014-11-06,322.18
2014-11-07,322.43
2014-11-10,324.682
2014-11-11,324.457
2014-11-12,324.431
2014-11-13,323.635
2014-11-14,324.107
2014-11-17,322.652
2014-11-18,325.892
2014-11-19,324.151
2014-11-20,324.504
2014-11-21,326.799
2014-11-24,326.762
2014-11-25,328.717
2014-11-26,329.342
2014-11-27,327.332
2014-11-28,325.733
2014-12-01,324.68
2014-12-02,324.404
2014-12-03,325.252
2014-12-04,325.41
2014-12-05,324.55
2014-12-08,323.504
2014-12-09,322.842
2014-12-10,320.688
2014-12-11,318.712
2014-12-12,316.809
2014-12-15,312.472
2014-12-16,314.337
2014-12-17,314.416
2014-12-18,318.103
2014-12-19,320.945
2014-12-22,321.232
2014-12-23,320.819
2014-12-24,322.285
2014-12-25,321.918
2014-12-26,322.683
2014-12-29,323.116
2014-12-30,323.068
2014-12-31,323.304
2015-01-01,323.304
2015-01-02,322.221
2015-01-05,318.784
2015-01-06,314.889
2015-01-07,312.365
2015-01-08,316.335
2015-01-09,317.37
2015-01-12,316.384
2015-01-13,317.296
2015-01-14,315.608
2015-01-15,316.891
2015-01-16,315.18
2015-01-19,318.31
2015-01-20,318.523
2015-01-21,319.205
2015-01-22,318.892
2015-01-23,319.039
2015-01-26,320.006
2015-01-27,322.551
2015-01-28,322.172
2015-01-29,319.493
2015-01-30,320.469
2015-02-02,322.102
2015-02-03,324.533
2015-02-04,326.061
2015-02-05,328.56
2015-02-06,326.68
2015-02-09,326.188
2015-02-10,326.417
2015-02-11,324.193
2015-02-12,330.0
2015-02-13,332.297
2015-02-16,333.339
2015-02-17,333.27
2015-02-18,336.015
2015-02-19,337.057
2015-02-20,337.619
2015-02-23,338.098
2015-02-24,338.658
2015-02-25,340.989
2015-02-26,339.895
2015-02-27,341.015
2015-03-02,339.463
2015-03-03,338.74
2015-03-04,336.596
2015-03-05,337.737
2015-03-06,334.573
2015-03-09,332.62
2015-03-10,328.259
2015-03-11,327.573
2015-03-12,330.408
2015-03-13,329.587
2015-03-16,331.246
2015-03-17,330.064
2015-03-18,332.259
2015-03-19,333.211
2015-03-20,339.098
2015-03-23,342.398
2015-03-24,343.275
2015-03-25,343.716
2015-03-26,339.167
2015-03-27,338.073
2015-03-30,337.731
2015-03-31,336.615
2015-04-01,336.627
2015-04-02,340.641
2015-04-03,341.345
2015-04-06,345.45
2015-04-07,345.102
2015-04-08,346.499
2015-04-09,346.375
2015-04-10,347.825
2015-04-13,346.872
2015-04-14,350.911
2015-04-15,349.893
2015-04-16,351.841
2015-04-17,348.957
2015-04-20,348.179
2015-04-21,350.035
2015-04-22,349.427
2015-04-23,350.686
2015-04-24,353.653
2015-04-27,356.169
2015-04-28,356.552
2015-04-29,356.15
2015-04-30,353.89
2015-05-01,351.904
2015-05-04,352.784
2015-05-05,351.893
2015-05-06,353.038
2015-05-07,350.637
2015-05-08,356.528
2015-05-11,358.17
2015-05-12,358.329
2015-05-13,362.662
2015-05-14,363.706
2015-05-15,366.234
2015-05-18,364.937
2015-05-19,362.785
2015-05-20,362.731
2015-05-21,363.958
2015-05-22,362.372
2015-05-25,362.38
2015-05-26,357.197
2015-05-27,357.238
2015-05-28,356.849
2015-05-29,356.281
2015-06-01,356.025
2015-06-02,359.609
2015-06-03,361.29
2015-06-04,359.115
2015-06-05,353.096
2015-06-08,352.852
2015-06-09,352.343
2015-06-10,357.82
2015-06-11,357.651
2015-06-12,357.196
2015-06-15,353.296
2015-06-16,353.678
2015-06-17,352.616
2015-06-18,355.8
2015-06-19,356.466
2015-06-22,360.288
2015-06-23,360.187
2015-06-24,359.054
2015-06-25,359.058
2015-06-26,357.253
2015-06-29,350.648
2015-06-30,351.167
2015-07-01,353.51
2015-07-02,352.826
2015-07-03,351.151
2015-07-06,345.668
2015-07-07,341.371
2015-07-08,338.262
2015-07-09,340.928
2015-07-10,344.764
2015-07-13,347.685
2015-07-14,349.908
2015-07-15,349.92
2015-07-16,352.308
2015-07-17,351.583
2015-07-20,351.567
2015-07-21,353.061
2015-07-22,350.18
2015-07-23,350.568
2015-07-24,348.749
2015-07-27,344.625
2015-07-28,345.549
2015-07-29,348.499
2015-07-30,346.943
2015-07-31,350.684
2015-08-03,350.658
2015-08-04,350.98
2015-08-05,349.848
