Date,WORLD ex USA SMALL CAP Small Cap
2010-09-23,225.989
2010-09-24,228.268
2010-09-27,229.793
2010-09-28,230.602
2010-09-29,232.092
2010-09-30,231.143
2010-10-01,232.434
2010-10-04,230.979
2010-10-05,234.577
2010-10-06,237.088
2010-10-07,237.801
2010-10-08,237.723
2010-10-11,238.638
2010-10-12,236.54
2010-10-13,240.51
2010-10-14,242.96
2010-10-15,240.899
2010-10-18,240.875
2010-10-19,237.082
2010-10-20,239.493
2010-10-21,240.406
2010-10-22,239.875
2010-10-25,242.574
2010-10-26,240.971
2010-10-27,237.612
2010-10-28,239.589
2010-10-29,240.67
2010-11-01,241.38
2010-11-02,242.794
2010-11-03,242.163
2010-11-04,248.071
2010-11-05,248.162
2010-11-08,248.002
2010-11-09,248.885
2010-11-10,244.506
2010-11-11,244.079
2010-11-12,242.197
2010-11-15,242.059
2010-11-16,237.304
2010-11-17,237.925
2010-11-18,241.937
2010-11-19,242.366
2010-11-22,242.662
2010-11-23,238.568
2010-11-24,239.604
2010-11-25,240.812
2010-11-26,237.962
2010-11-29,235.345
2010-11-30,234.361
2010-12-01,237.978
2010-12-02,243.664
2010-12-03,247.549
2010-12-06,248.454
2010-12-07,250.239
2010-12-08,248.142
2010-12-09,248.411
2010-12-10,248.94
2010-12-13,252.727
2010-12-14,253.76
2010-12-15,253.066
2010-12-16,250.916
2010-12-17,251.145
2010-12-20,251.219
2010-12-21,253.298
2010-12-22,253.376
2010-12-23,254.044
2010-12-24,253.973
2010-12-27,253.65
2010-12-28,254.868
2010-12-29,257.379
2010-12-30,258.17
2010-12-31,260.858
2011-01-03,260.674
2011-01-04,261.229
2011-01-05,258.16
2011-01-06,257.532
2011-01-07,257.21
2011-01-10,255.855
2011-01-11,258.167
2011-01-12,261.428
2011-01-13,264.123
2011-01-14,263.603
2011-01-17,263.402
2011-01-18,265.586
2011-01-19,266.027
2011-01-20,259.954
2011-01-21,261.019
2011-01-24,262.096
2011-01-25,261.742
2011-01-26,263.956
2011-01-27,264.253
2011-01-28,262.569
2011-01-31,262.226
2011-02-01,266.961
2011-02-02,267.797
2011-02-03,266.627
2011-02-04,267.309
2011-02-07,269.533
2011-02-08,270.834
2011-02-09,269.526
2011-02-10,266.589
2011-02-11,266.378
2011-02-14,268.138
2011-02-15,268.239
2011-02-16,268.609
2011-02-17,270.129
2011-02-18,271.211
2011-02-21,269.603
2011-02-22,266.577
2011-02-23,265.112
2011-02-24,263.008
2011-02-25,266.467
2011-02-28,269.682
2011-03-01,270.86
2011-03-02,269.349
2011-03-03,270.274
2011-03-04,271.991
2011-03-07,271.403
2011-03-08,269.162
2011-03-09,269.515
2011-03-10,263.419
2011-03-11,261.992
2011-03-14,256.556
2011-03-15,246.042
2011-03-16,248.555
2011-03-17,253.246
2011-03-18,257.429
2011-03-21,261.83
2011-03-22,264.826
2011-03-23,263.992
2011-03-24,266.458
2011-03-25,266.643
2011-03-28,265.921
2011-03-29,265.452
2011-03-30,268.53
2011-03-31,269.433
2011-04-01,269.369
2011-04-04,271.751
2011-04-05,270.842
2011-04-06,271.725
2011-04-07,270.118
2011-04-08,273.571
2011-04-11,273.19
2011-04-12,268.955
2011-04-13,271.131
2011-04-14,272.117
2011-04-15,271.459
2011-04-18,267.106
2011-04-19,268.787
2011-04-20,274.538
2011-04-21,277.616
2011-04-22,277.787
2011-04-25,276.936
2011-04-26,277.69
2011-04-27,277.301
2011-04-28,282.038
2011-04-29,282.792
2011-05-02,283.927
2011-05-03,281.215
2011-05-04,279.122
2011-05-05,275.903
2011-05-06,276.425
2011-05-09,274.557
2011-05-10,277.323
2011-05-11,276.684
2011-05-12,272.749
2011-05-13,271.979
2011-05-16,270.412
2011-05-17,267.674
2011-05-18,270.018
2011-05-19,270.71
2011-05-20,270.416
2011-05-23,265.165
2011-05-24,266.251
2011-05-25,266.067
2011-05-26,267.937
2011-05-27,271.527
2011-05-30,272.351
2011-05-31,274.96
2011-06-01,275.261
2011-06-02,272.348
2011-06-03,272.261
2011-06-06,271.207
2011-06-07,272.001
2011-06-08,268.204
2011-06-09,268.572
2011-06-10,265.318
2011-06-13,264.617
2011-06-14,267.736
2011-06-15,264.415
2011-06-16,258.882
2011-06-17,260.089
2011-06-20,258.263
2011-06-21,262.659
2011-06-22,263.921
2011-06-23,257.981
2011-06-24,258.3
2011-06-27,257.237
2011-06-28,259.631
2011-06-29,264.722
2011-06-30,269.011
2011-07-01,270.307
2011-07-04,272.927
2011-07-05,272.705
2011-07-06,271.353
2011-07-07,272.867
2011-07-08,271.71
2011-07-11,265.556
2011-07-12,264.064
2011-07-13,268.881
2011-07-14,266.941
2011-07-15,266.318
2011-07-18,262.608
2011-07-19,265.756
2011-07-20,268.215
2011-07-21,271.404
2011-07-22,273.669
2011-07-25,272.649
2011-07-26,274.193
2011-07-27,270.536
2011-07-28,268.124
2011-07-29,267.544
2011-08-01,266.55
2011-08-02,261.135
2011-08-03,256.623
2011-08-04,245.681
2011-08-05,239.112
2011-08-08,228.58
2011-08-09,231.565
2011-08-10,231.953
2011-08-11,235.205
2011-08-12,239.172
2011-08-15,244.381
2011-08-16,242.687
2011-08-17,244.387
2011-08-18,234.713
2011-08-19,232.1
2011-08-22,230.95
2011-08-23,233.401
2011-08-24,233.932
2011-08-25,233.454
2011-08-26,234.252
2011-08-29,239.522
2011-08-30,241.87
2011-08-31,246.409
2011-09-01,245.487
2011-09-02,241.874
2011-09-05,234.754
2011-09-06,230.833
2011-09-07,235.773
2011-09-08,237.051
2011-09-09,231.146
2011-09-12,224.935
2011-09-13,226.904
2011-09-14,226.653
2011-09-15,231.613
2011-09-16,234.735
2011-09-19,229.794
2011-09-20,230.289
2011-09-21,227.898
2011-09-22,216.83
2011-09-23,215.435
2011-09-26,212.916
2011-09-27,221.758
2011-09-28,221.614
2011-09-29,221.871
2011-09-30,218.119
2011-10-03,212.922
2011-10-04,207.125
2011-10-05,209.672
2011-10-06,215.844
2011-10-07,218.729
2011-10-10,222.335
2011-10-11,224.38
2011-10-12,228.609
2011-10-13,227.82
2011-10-14,229.71
2011-10-17,229.287
2011-10-18,227.114
2011-10-19,228.436
2011-10-20,224.456
2011-10-21,229.412
2011-10-24,233.921
2011-10-25,232.816
2011-10-26,232.218
2011-10-27,241.614
2011-10-28,242.813
2011-10-31,235.827
2011-11-01,226.806
2011-11-02,228.518
2011-11-03,230.742
2011-11-04,231.817
2011-11-07,231.125
2011-11-08,231.935
2011-11-09,228.274
2011-11-10,225.13
2011-11-11,230.324
2011-11-14,229.069
2011-11-15,226.477
2011-11-16,225.121
2011-11-17,222.92
2011-11-18,221.214
2011-11-21,215.542
2011-11-22,215.015
2011-11-23,210.603
2011-11-24,209.888
2011-11-25,208.834
2011-11-28,214.415
2011-11-29,217.398
2011-11-30,223.98
2011-12-01,223.308
2011-12-02,224.567
2011-12-05,227.249
2011-12-06,224.451
2011-12-07,225.807
2011-12-08,222.166
2011-12-09,222.207
2011-12-12,218.797
2011-12-13,217.043
2011-12-14,211.886
2011-12-15,212.138
2011-12-16,213.248
2011-12-19,211.179
2011-12-20,215.756
2011-12-21,215.925
2011-12-22,216.407
2011-12-23,217.732
2011-12-26,217.796
2011-12-27,218.119
2011-12-28,215.688
2011-12-29,216.268
2011-12-30,219.621
2012-01-02,220.637
2012-01-03,225.177
2012-01-04,224.632
2012-01-05,221.737
2012-01-06,220.857
2012-01-09,221.001
2012-01-10,223.613
2012-01-11,223.305
2012-01-12,224.56
2012-01-13,223.873
2012-01-16,224.623
2012-01-17,227.012
2012-01-18,228.847
2012-01-19,231.775
2012-01-20,233.048
2012-01-23,235.632
2012-01-24,232.692
2012-01-25,233.782
2012-01-26,238.097
2012-01-27,238.173
2012-01-30,236.103
2012-01-31,237.76
2012-02-01,242.055
2012-02-02,243.496
2012-02-03,244.333
2012-02-06,245.02
2012-02-07,245.423
2012-02-08,246.39
2012-02-09,247.219
2012-02-10,244.226
2012-02-13,245.897
2012-02-14,243.67
2012-02-15,244.828
2012-02-16,243.113
2012-02-17,245.951
2012-02-20,248.879
2012-02-21,248.614
2012-02-22,248.114
2012-02-23,249.336
2012-02-24,251.483
2012-02-27,250.446
2012-02-28,251.414
2012-02-29,251.228
2012-03-01,250.982
2012-03-02,250.287
2012-03-05,248.271
2012-03-06,242.205
2012-03-07,243.407
2012-03-08,248.046
2012-03-09,247.897
2012-03-12,246.813
2012-03-13,249.111
2012-03-14,247.735
2012-03-15,248.789
2012-03-16,250.958
2012-03-19,251.778
2012-03-20,249.023
2012-03-21,248.023
2012-03-22,246.604
2012-03-23,247.981
2012-03-26,250.587
2012-03-27,251.208
2012-03-28,248.972
2012-03-29,247.324
2012-03-30,249.564
2012-04-02,251.165
2012-04-03,250.331
2012-04-04,243.819
2012-04-05,243.131
2012-04-06,242.866
2012-04-09,242.394
2012-04-10,239.194
2012-04-11,240.27
2012-04-12,244.335
2012-04-13,242.754
2012-04-16,241.118
2012-04-17,244.2
2012-04-18,245.397
2012-04-19,244.363
2012-04-20,245.431
2012-04-23,241.191
2012-04-24,242.535
2012-04-25,244.835
2012-04-26,246.409
2012-04-27,248.078
2012-04-30,248.266
2012-05-01,247.897
2012-05-02,247.554
2012-05-03,246.442
2012-05-04,242.586
2012-05-07,239.898
2012-05-08,236.784
2012-05-09,233.629
2012-05-10,236.045
2012-05-11,235.215
2012-05-14,230.288
2012-05-15,226.798
2012-05-16,223.843
2012-05-17,223.936
2012-05-18,220.196
2012-05-21,221.402
2012-05-22,224.735
2012-05-23,220.194
2012-05-24,220.623
2012-05-25,219.779
2012-05-28,220.796
2012-05-29,223.216
2012-05-30,219.333
2012-05-31,219.091
2012-06-01,214.822
2012-06-04,213.048
2012-06-05,214.851
2012-06-06,219.215
2012-06-07,222.102
2012-06-08,218.998
2012-06-11,219.84
2012-06-12,218.456
2012-06-13,218.626
2012-06-14,218.321
2012-06-15,221.252
2012-06-18,222.772
2012-06-19,225.024
2012-06-20,226.948
2012-06-21,224.258
2012-06-22,221.759
2012-06-25,218.947
2012-06-26,217.869
2012-06-27,219.708
2012-06-28,219.151
2012-06-29,226.651
2012-07-02,228.168
2012-07-03,230.539
2012-07-04,230.623
2012-07-05,229.085
2012-07-06,226.831
2012-07-09,225.067
2012-07-10,224.868
2012-07-11,223.858
2012-07-12,220.896
2012-07-13,224.167
2012-07-16,225.239
2012-07-17,224.646
2012-07-18,225.261
2012-07-19,228.822
2012-07-20,226.274
2012-07-23,220.262
2012-07-24,219.846
2012-07-25,219.422
2012-07-26,224.782
2012-07-27,227.065
2012-07-30,228.539
2012-07-31,228.402
2012-08-01,227.675
2012-08-02,225.147
2012-08-03,227.654
2012-08-06,230.702
2012-08-07,232.124
2012-08-08,232.292
2012-08-09,232.795
2012-08-10,233.157
2012-08-13,232.535
2012-08-14,233.111
2012-08-15,232.846
2012-08-16,234.699
2012-08-17,235.89
2012-08-20,235.929
2012-08-21,238.595
2012-08-22,236.854
2012-08-23,238.291
2012-08-24,236.504
2012-08-27,236.565
2012-08-28,235.449
2012-08-29,235.18
2012-08-30,232.965
2012-08-31,234.961
2012-09-03,235.53
2012-09-04,234.303
2012-09-05,233.695
2012-09-06,236.851
2012-09-07,241.92
2012-09-10,242.293
2012-09-11,243.085
2012-09-12,244.964
2012-09-13,245.68
2012-09-14,251.09
2012-09-17,249.886
2012-09-18,248.492
2012-09-19,249.774
2012-09-20,247.705
2012-09-21,249.371
2012-09-24,247.7
2012-09-25,248.964
2012-09-26,244.83
2012-09-27,246.544
2012-09-28,246.092
2012-10-01,246.875
2012-10-02,247.008
2012-10-03,244.923
2012-10-04,247.866
2012-10-05,250.208
2012-10-08,248.456
2012-10-09,246.478
2012-10-10,244.352
2012-10-11,244.77
2012-10-12,245.075
2012-10-15,244.979
2012-10-16,247.716
2012-10-17,251.099
2012-10-18,251.599
2012-10-19,249.841
2012-10-22,249.736
2012-10-23,246.542
2012-10-24,246.685
2012-10-25,248.019
2012-10-26,247.219
2012-10-29,246.186
2012-10-30,246.935
2012-10-31,247.291
2012-11-01,248.925
2012-11-02,248.826
2012-11-05,247.221
2012-11-06,247.592
2012-11-07,246.342
2012-11-08,244.621
2012-11-09,243.43
2012-11-12,242.165
2012-11-13,241.143
2012-11-14,239.663
2012-11-15,238.276
2012-11-16,237.221
2012-11-19,242.155
2012-11-20,242.134
2012-11-21,242.286
2012-11-22,244.82
2012-11-23,246.573
2012-11-26,246.565
2012-11-27,246.81
2012-11-28,245.981
2012-11-29,248.602
2012-11-30,248.563
2012-12-03,249.27
2012-12-04,249.753
2012-12-05,249.841
2012-12-06,250.834
2012-12-07,250.728
2012-12-10,250.917
2012-12-11,252.196
2012-12-12,253.489
2012-12-13,253.34
2012-12-14,253.83
2012-12-17,254.416
2012-12-18,256.259
2012-12-19,258.785
2012-12-20,258.564
2012-12-21,256.749
2012-12-24,256.305
2012-12-25,256.56
2012-12-26,256.908
2012-12-27,257.619
2012-12-28,257.532
2012-12-31,258.004
2013-01-01,258.066
2013-01-02,262.597
2013-01-03,262.17
2013-01-04,262.711
2013-01-07,263.982
2013-01-08,262.975
2013-01-09,263.917
2013-01-10,266.314
2013-01-11,267.101
2013-01-14,266.453
2013-01-15,266.865
2013-01-16,265.718
2013-01-17,266.673
2013-01-18,267.215
2013-01-21,268.05
2013-01-22,268.73
2013-01-23,268.048
2013-01-24,268.287
2013-01-25,269.596
2013-01-28,269.28
2013-01-29,269.557
2013-01-30,270.295
2013-01-31,270.422
2013-02-01,272.624
2013-02-04,270.242
2013-02-05,268.927
2013-02-06,270.959
2013-02-07,270.319
2013-02-08,271.63
2013-02-11,269.942
2013-02-12,272.283
2013-02-13,272.205
2013-02-14,271.465
2013-02-15,270.235
2013-02-18,270.822
2013-02-19,273.247
2013-02-20,272.842
2013-02-21,268.718
2013-02-22,269.727
2013-02-25,270.299
2013-02-26,268.152
2013-02-27,269.434
2013-02-28,271.382
2013-03-01,269.309
2013-03-04,268.836
2013-03-05,271.628
2013-03-06,272.706
2013-03-07,272.698
2013-03-08,272.119
2013-03-11,273.355
2013-03-12,273.276
2013-03-13,272.142
2013-03-14,274.664
2013-03-15,278.517
2013-03-18,276.132
2013-03-19,275.294
2013-03-20,275.721
2013-03-21,277.026
2013-03-22,276.647
2013-03-25,276.258
2013-03-26,276.694
2013-03-27,276.205
2013-03-28,277.002
2013-03-29,276.682
2013-04-01,273.991
2013-04-02,273.827
2013-04-03,274.101
2013-04-04,271.253
2013-04-05,271.155
2013-04-08,272.159
2013-04-09,273.92
2013-04-10,276.861
2013-04-11,279.422
2013-04-12,278.171
2013-04-15,273.741
2013-04-16,272.621
2013-04-17,270.574
2013-04-18,269.759
2013-04-19,270.7
2013-04-22,272.067
2013-04-23,274.648
2013-04-24,277.598
2013-04-25,280.877
2013-04-26,280.988
2013-04-29,281.98
2013-04-30,284.71
2013-05-01,284.347
2013-05-02,282.4
2013-05-03,284.059
2013-05-06,283.534
2013-05-07,286.142
2013-05-08,289.729
2013-05-09,288.598
2013-05-10,286.238
2013-05-13,286.401
2013-05-14,286.184
2013-05-15,284.762
2013-05-16,285.421
2013-05-17,285.096
2013-05-20,287.468
2013-05-21,287.39
2013-05-22,285.956
2013-05-23,278.563
2013-05-24,279.55
2013-05-27,278.293
2013-05-28,279.027
2013-05-29,280.101
2013-05-30,279.084
2013-05-31,278.025
2013-06-03,276.655
2013-06-04,277.569
2013-06-05,274.467
2013-06-06,272.096
2013-06-07,272.665
2013-06-10,274.736
2013-06-11,273.6
2013-06-12,274.589
2013-06-13,271.871
2013-06-14,274.42
2013-06-17,277.525
2013-06-18,277.007
2013-06-19,278.881
2013-06-20,267.191
2013-06-21,265.572
2013-06-24,260.575
2013-06-25,261.903
2013-06-26,262.434
2013-06-27,265.254
2013-06-28,267.035
2013-07-01,269.795
2013-07-02,270.529
2013-07-03,269.962
2013-07-04,272.276
2013-07-05,270.514
2013-07-08,271.714
2013-07-09,273.728
2013-07-10,275.051
2013-07-11,280.531
2013-07-12,280.814
2013-07-15,280.893
2013-07-16,282.235
2013-07-17,282.201
2013-07-18,283.624
2013-07-19,283.888
2013-07-22,286.941
2013-07-23,287.483
2013-07-24,287.332
2013-07-25,286.377
2013-07-26,285.863
2013-07-29,283.502
2013-07-30,285.053
2013-07-31,283.724
2013-08-01,285.928
2013-08-02,289.139
2013-08-05,289.952
2013-08-06,290.775
2013-08-07,289.132
2013-08-08,291.91
2013-08-09,292.485
2013-08-12,291.854
2013-08-13,292.021
2013-08-14,294.145
2013-08-15,290.786
2013-08-16,292.604
2013-08-19,292.94
2013-08-20,291.195
2013-08-21,289.451
2013-08-22,289.467
2013-08-23,292.28
2013-08-26,291.516
2013-08-27,288.617
2013-08-28,285.212
2013-08-29,285.283
2013-08-30,283.227
2013-09-02,286.659
2013-09-03,288.063
2013-09-04,289.899
2013-09-05,289.73
2013-09-06,291.74
2013-09-09,295.225
2013-09-10,298.385
2013-09-11,299.829
2013-09-12,299.801
2013-09-13,299.845
2013-09-16,303.039
2013-09-17,301.973
2013-09-18,303.433
2013-09-19,308.553
2013-09-20,306.319
2013-09-23,305.935
2013-09-24,306.682
2013-09-25,306.528
2013-09-26,306.88
2013-09-27,308.151
2013-09-30,307.0
2013-10-01,308.035
2013-10-02,307.457
2013-10-03,306.92
2013-10-04,306.094
2013-10-07,303.662
2013-10-08,303.341
2013-10-09,302.14
2013-10-10,304.98
2013-10-11,307.43
2013-10-14,308.338
2013-10-15,308.961
2013-10-16,308.758
2013-10-17,313.817
2013-10-18,316.641
2013-10-21,318.555
2013-10-22,320.082
2013-10-23,318.004
2013-10-24,319.263
2013-10-25,317.853
2013-10-28,317.266
2013-10-29,316.798
2013-10-30,317.646
2013-10-31,316.073
2013-11-01,312.794
2013-11-04,313.767
2013-11-05,313.598
2013-11-06,316.033
2013-11-07,313.03
2013-11-08,311.08
2013-11-11,312.668
2013-11-12,312.096
2013-11-13,310.108
2013-11-14,312.915
2013-11-15,314.524
2013-11-18,316.136
2013-11-19,314.463
2013-11-20,313.346
2013-11-21,312.019
2013-11-22,313.114
2013-11-25,313.852
2013-11-26,314.506
2013-11-27,314.39
2013-11-28,315.836
2013-11-29,316.476
2013-12-02,314.62
2013-12-03,312.846
2013-12-04,310.361
2013-12-05,310.52
2013-12-06,311.805
2013-12-09,313.509
2013-12-10,314.313
2013-12-11,312.984
2013-12-12,309.208
2013-12-13,309.068
2013-12-16,309.927
2013-12-17,309.911
2013-12-18,311.639
2013-12-19,312.672
2013-12-20,314.055
2013-12-23,316.372
2013-12-24,316.109
2013-12-25,316.209
2013-12-26,317.859
2013-12-27,321.049
2013-12-30,323.38
2013-12-31,323.93
2014-01-01,323.958
2014-01-02,322.746
2014-01-03,324.19
2014-01-06,324.375
2014-01-07,324.094
2014-01-08,325.04
2014-01-09,324.041
2014-01-10,328.29
2014-01-13,329.515
2014-01-14,327.542
2014-01-15,328.537
2014-01-16,328.324
2014-01-17,329.559
2014-01-20,329.666
2014-01-21,329.247
2014-01-22,329.741
2014-01-23,327.758
2014-01-24,322.61
2014-01-27,317.829
2014-01-28,319.592
2014-01-29,322.037
2014-01-30,319.047
2014-01-31,318.332
2014-02-03,314.758
2014-02-04,310.177
2014-02-05,311.886
2014-02-06,316.302
2014-02-07,319.576
2014-02-10,321.165
2014-02-11,324.022
2014-02-12,325.611
2014-02-13,325.89
2014-02-14,327.443
2014-02-17,329.777
2014-02-18,331.29
2014-02-19,331.107
2014-02-20,329.099
2014-02-21,331.808
2014-02-24,333.18
2014-02-25,334.586
2014-02-26,332.535
2014-02-27,332.638
2014-02-28,336.382
2014-03-03,330.703
2014-03-04,334.458
2014-03-05,335.992
2014-03-06,338.58
2014-03-07,337.816
2014-03-10,335.795
2014-03-11,336.029
2014-03-12,332.555
2014-03-13,332.574
2014-03-14,328.654
2014-03-17,330.571
2014-03-18,333.192
2014-03-19,332.631
2014-03-20,327.245
2014-03-21,326.734
2014-03-24,325.931
2014-03-25,327.669
2014-03-26,329.559
2014-03-27,330.794
2014-03-28,332.266
2014-03-31,335.117
2014-04-01,336.606
2014-04-02,337.404
2014-04-03,336.637
2014-04-04,337.857
2014-04-07,334.94
2014-04-08,333.103
2014-04-09,334.747
2014-04-10,335.032
2014-04-11,330.003
2014-04-14,326.424
2014-04-15,324.722
2014-04-16,329.123
2014-04-17,331.62
2014-04-18,332.177
2014-04-21,331.49
2014-04-22,333.606
2014-04-23,333.974
2014-04-24,334.484
2014-04-25,333.738
2014-04-28,331.569
2014-04-29,332.982
2014-04-30,334.072
2014-05-01,335.53
2014-05-02,336.994
2014-05-05,336.75
2014-05-06,338.681
2014-05-07,334.889
2014-05-08,336.062
2014-05-09,333.835
2014-05-12,335.031
2014-05-13,335.574
2014-05-14,335.382
2014-05-15,331.523
2014-05-16,328.2
2014-05-19,327.746
2014-05-20,327.92
2014-05-21,328.915
2014-05-22,331.53
2014-05-23,332.583
2014-05-26,335.509
2014-05-27,336.032
2014-05-28,336.78
2014-05-29,337.715
2014-05-30,338.258
2014-06-02,339.737
2014-06-03,338.593
2014-06-04,339.103
2014-06-05,339.938
2014-06-06,342.943
2014-06-09,343.333
2014-06-10,342.386
2014-06-11,341.916
2014-06-12,342.884
2014-06-13,341.452
2014-06-16,340.523
2014-06-17,339.934
2014-06-18,341.589
2014-06-19,345.102
2014-06-20,344.288
2014-06-23,344.293
2014-06-24,342.497
2014-06-25,341.255
2014-06-26,342.867
2014-06-27,343.106
2014-06-30,345.939
2014-07-01,347.708
2014-07-02,348.651
2014-07-03,349.789
2014-07-04,350.019
2014-07-07,347.635
2014-07-08,344.934
2014-07-09,344.15
2014-07-10,340.646
2014-07-11,340.457
2014-07-14,342.536
2014-07-15,340.512
2014-07-16,342.585
2014-07-17,341.693
2014-07-18,340.601
2014-07-21,339.981
2014-07-22,342.201
2014-07-23,343.448
2014-07-24,343.399
2014-07-25,342.772
2014-07-28,342.253
2014-07-29,342.34
2014-07-30,340.093
2014-07-31,336.981
2014-08-01,334.466
2014-08-04,333.294
2014-08-05,331.254
2014-08-06,328.928
2014-08-07,328.503
2014-08-08,326.274
2014-08-11,331.122
2014-08-12,331.474
2014-08-13,332.182
2014-08-14,333.573
2014-08-15,333.745
2014-08-18,335.789
2014-08-19,337.288
2014-08-20,336.077
2014-08-21,337.493
2014-08-22,336.254
2014-08-25,337.474
2014-08-26,338.54
2014-08-27,339.873
2014-08-28,337.835
2014-08-29,337.811
2014-09-01,337.671
2014-09-02,336.368
2014-09-03,337.803
2014-09-04,335.915
2014-09-05,334.973
2014-09-08,332.693
2014-09-09,330.594
2014-09-10,329.376
2014-09-11,329.139
2014-09-12,328.544
2014-09-15,327.388
2014-09-16,325.983
2014-09-17,326.681
2014-09-18,327.047
2014-09-19,326.61
2014-09-22,323.989
2014-09-23,322.635
2014-09-24,321.983
2014-09-25,320.849
2014-09-26,318.86
2014-09-29,318.437
2014-09-30,317.341
2014-10-01,314.932
2014-10-02,310.409
2014-10-03,309.06
2014-10-06,311.792
2014-10-07,309.633
2014-10-08,307.164
2014-10-09,305.334
2014-10-10,298.922
2014-10-13,298.328
2014-10-14,296.917
2014-10-15,295.121
2014-10-16,293.988
2014-10-17,297.471
2014-10-20,300.592
2014-10-21,303.588
2014-10-22,305.934
2014-10-23,305.418
2014-10-24,305.773
2014-10-27,305.404
2014-10-28,307.35
2014-10-29,309.445
2014-10-30,307.191
2014-10-31,309.305
2014-11-03,306.814
2014-11-04,307.563
2014-11-05,307.274
2014-11-06,305.67
2014-11-07,305.906
2014-11-10,308.042
2014-11-11,307.828
2014-11-12,307.801
2014-11-13,307.043
2014-11-14,307.49
2014-11-17,306.108
2014-11-18,309.18
2014-11-19,307.527
2014-11-20,307.862
2014-11-21,310.038
2014-11-24,309.999
2014-11-25,311.853
2014-11-26,312.43
2014-11-27,310.52
2014-11-28,309.0
2014-12-01,308.0
2014-12-02,307.739
2014-12-03,308.541
2014-12-04,308.689
2014-12-05,307.873
2014-12-08,306.876
2014-12-09,306.248
2014-12-10,304.204
2014-12-11,302.328
2014-12-12,300.521
2014-12-15,296.405
2014-12-16,298.174
2014-12-17,298.246
2014-12-18,301.741
2014-12-19,304.436
2014-12-22,304.708
2014-12-23,304.313
2014-12-24,305.703
2014-12-25,305.355
2014-12-26,306.068
2014-12-29,306.439
2014-12-30,306.392
2014-12-31,306.616
2015-01-01,306.616
2015-01-02,305.589
2015-01-05,302.329
2015-01-06,298.635
2015-01-07,296.241
2015-01-08,300.005
2015-01-09,300.987
2015-01-12,300.052
2015-01-13,300.916
2015-01-14,299.316
2015-01-15,300.53
2015-01-16,298.907
2015-01-19,301.873
2015-01-20,302.072
2015-01-21,302.719
2015-01-22,302.42
2015-01-23,302.559
2015-01-26,303.476
2015-01-27,305.889
2015-01-28,305.517
2015-01-29,302.976
2015-01-30,303.901
2015-02-02,305.449
2015-02-03,307.754
2015-02-04,309.202
2015-02-05,311.573
2015-02-06,309.787
2015-02-09,309.319
2015-02-10,309.537
2015-02-11,307.427
2015-02-12,312.931
2015-02-13,315.11
2015-02-16,316.097
2015-02-17,316.031
2015-02-18,318.632
2015-02-19,319.617
2015-02-20,320.15
2015-02-23,320.604
2015-02-24,321.135
2015-02-25,323.327
2015-02-26,322.284
2015-02-27,323.344
2015-03-02,321.869
2015-03-03,321.183
2015-03-04,319.148
2015-03-05,320.23
2015-03-06,317.229
2015-03-09,315.375
2015-03-10,311.24
2015-03-11,310.588
2015-03-12,313.27
2015-03-13,312.483
2015-03-16,314.056
2015-03-17,312.932
2015-03-18,315.01
2015-03-19,315.905
2015-03-20,321.47
2015-03-23,324.598
2015-03-24,325.425
2015-03-25,325.838
2015-03-26,321.521
2015-03-27,320.363
2015-03-30,320.035
2015-03-31,318.975
2015-04-01,318.985
2015-04-02,322.779
2015-04-03,323.446
2015-04-06,327.335
2015-04-07,327.003
2015-04-08,328.325
2015-04-09,328.203
2015-04-10,329.573
2015-04-13,328.667
2015-04-14,332.486
2015-04-15,331.518
2015-04-16,333.353
2015-04-17,330.61
2015-04-20,329.865
2015-04-21,331.619
2015-04-22,331.031
2015-04-23,332.216
2015-04-24,335.032
2015-04-27,337.404
2015-04-28,337.746
2015-04-29,337.358
2015-04-30,335.203
2015-05-01,333.321
2015-05-04,334.145
2015-05-05,333.289
2015-05-06,334.365
2015-05-07,332.074
2015-05-08,337.632
2015-05-11,339.171
2015-05-12,339.313
2015-05-13,343.406
2015-05-14,344.387
2015-05-15,346.77
2015-05-18,345.508
2015-05-19,343.466
2015-05-20,343.405
2015-05-21,344.559
2015-05-22,343.036
2015-05-25,343.037
2015-05-26,338.121
2015-05-27,338.138
2015-05-28,337.761
2015-05-29,337.22
2015-06-01,336.971
2015-06-02,340.358
2015-06-03,341.943
2015-06-04,339.879
2015-06-05,334.181
2015-06-08,333.942
2015-06-09,333.459
2015-06-10,338.641
2015-06-11,338.475
2015-06-12,338.043
2015-06-15,334.35
2015-06-16,334.71
2015-06-17,333.699
2015-06-18,336.707
2015-06-19,337.333
2015-06-22,340.936
2015-06-23,340.839
2015-06-24,339.768
2015-06-25,339.762
2015-06-26,338.011
2015-06-29,331.759
2015-06-30,332.247
2015-07-01,334.46
2015-07-02,333.81
2015-07-03,332.223
2015-07-06,327.031
2015-07-07,322.959
2015-07-08,320.016
2015-07-09,322.537
2015-07-10,326.166
2015-07-13,328.929
2015-07-14,331.031
2015-07-15,331.041
2015-07-16,333.3
2015-07-17,332.613
2015-07-20,332.598
2015-07-21,334.011
2015-07-22,331.284
2015-07-23,331.652
2015-07-24,329.93
2015-07-27,326.027
2015-07-28,326.901
2015-07-29,329.678
2015-07-30,328.206
2015-07-31,331.744
2015-08-03,331.72
2015-08-04,332.02
2015-08-05,330.948
