Date,ACWI MID GROWTH Mid Cap
2005-11-10,693.116
2005-11-11,695.809
2005-11-14,694.624
2005-11-15,692.464
2005-11-16,693.774
2005-11-17,703.243
2005-11-18,705.648
2005-11-21,711.576
2005-11-22,713.952
2005-11-23,718.052
2005-11-24,717.816
2005-11-25,718.277
2005-11-28,713.335
2005-11-29,714.712
2005-11-30,714.416
2005-12-01,723.826
2005-12-02,727.165
2005-12-05,728.106
2005-12-06,729.828
2005-12-07,727.268
2005-12-08,729.223
2005-12-09,733.011
2005-12-12,738.494
2005-12-13,739.128
2005-12-14,742.501
2005-12-15,738.618
2005-12-16,739.686
2005-12-19,736.309
2005-12-20,736.992
2005-12-21,739.96
2005-12-22,744.216
2005-12-23,745.563
2005-12-26,746.152
2005-12-27,741.423
2005-12-28,745.195
2005-12-29,745.307
2005-12-30,740.937
2006-01-02,741.884
2006-01-03,754.762
2006-01-04,765.67
2006-01-05,765.906
2006-01-06,775.333
2006-01-09,778.638
2006-01-10,777.27
2006-01-11,782.261
2006-01-12,780.846
2006-01-13,780.932
2006-01-16,782.175
2006-01-17,774.254
2006-01-18,767.701
2006-01-19,779.435
2006-01-20,771.573
2006-01-23,773.142
2006-01-24,777.97
2006-01-25,778.13
2006-01-26,785.508
2006-01-27,791.998
2006-01-30,792.024
2006-01-31,794.34
2006-02-01,794.969
2006-02-02,789.297
2006-02-03,784.524
2006-02-06,789.421
2006-02-07,782.212
2006-02-08,780.132
2006-02-09,781.098
2006-02-10,777.954
2006-02-13,770.78
2006-02-14,773.409
2006-02-15,775.312
2006-02-16,780.317
2006-02-17,779.664
2006-02-20,779.642
2006-02-21,781.37
2006-02-22,784.752
2006-02-23,787.633
2006-02-24,788.851
2006-02-27,791.543
2006-02-28,786.024
2006-03-01,792.175
2006-03-02,792.719
2006-03-03,789.856
2006-03-06,786.195
2006-03-07,774.412
2006-03-08,769.503
2006-03-09,773.329
2006-03-10,776.909
2006-03-13,782.578
2006-03-14,790.968
2006-03-15,796.065
2006-03-16,797.873
2006-03-17,800.944
2006-03-20,801.081
2006-03-21,794.846
2006-03-22,797.768
2006-03-23,796.471
2006-03-24,801.551
2006-03-27,802.274
2006-03-28,801.807
2006-03-29,806.628
2006-03-30,814.263
2006-03-31,811.722
2006-04-03,816.029
2006-04-04,821.331
2006-04-05,826.041
2006-04-06,829.354
2006-04-07,821.745
2006-04-10,820.927
2006-04-11,813.091
2006-04-12,810.951
2006-04-13,813.343
2006-04-14,813.465
2006-04-17,816.123
2006-04-18,826.096
2006-04-19,835.408
2006-04-20,834.281
2006-04-21,837.03
2006-04-24,833.822
2006-04-25,832.471
2006-04-26,835.125
2006-04-27,834.749
2006-04-28,834.835
2006-05-01,837.426
2006-05-02,844.205
2006-05-03,842.834
2006-05-04,850.203
2006-05-05,859.665
2006-05-08,863.319
2006-05-09,863.901
2006-05-10,862.284
2006-05-11,853.994
2006-05-12,840.352
2006-05-15,825.363
2006-05-16,820.96
2006-05-17,806.56
2006-05-18,798.352
2006-05-19,797.065
2006-05-22,780.779
2006-05-23,787.5
2006-05-24,778.847
2006-05-25,787.653
2006-05-26,797.507
2006-05-29,799.75
2006-05-30,788.889
2006-05-31,793.097
2006-06-01,799.056
2006-06-02,806.077
2006-06-05,793.361
2006-06-06,776.883
2006-06-07,768.481
2006-06-08,752.774
2006-06-09,758.136
2006-06-12,745.44
2006-06-13,726.481
2006-06-14,733.283
2006-06-15,756.834
2006-06-16,758.242
2006-06-19,750.247
2006-06-20,747.802
2006-06-21,757.15
2006-06-22,757.548
2006-06-23,758.743
2006-06-26,761.979
2006-06-27,757.4
2006-06-28,755.987
2006-06-29,774.211
2006-06-30,788.661
2006-07-03,794.311
2006-07-04,796.543
2006-07-05,783.63
2006-07-06,786.061
2006-07-07,781.91
2006-07-10,779.334
2006-07-11,779.133
2006-07-12,772.397
2006-07-13,759.322
2006-07-14,748.757
2006-07-17,739.904
2006-07-18,734.759
2006-07-19,751.854
2006-07-20,748.929
2006-07-21,738.832
2006-07-24,749.703
2006-07-25,757.649
2006-07-26,756.843
2006-07-27,762.093
2006-07-28,770.712
2006-07-31,773.734
2006-08-01,768.546
2006-08-02,777.761
2006-08-03,777.521
2006-08-04,779.867
2006-08-07,773.605
2006-08-08,771.719
2006-08-09,771.757
2006-08-10,769.829
2006-08-11,767.168
2006-08-14,768.936
2006-08-15,780.297
2006-08-16,793.418
2006-08-17,795.02
2006-08-18,794.158
2006-08-21,792.129
2006-08-22,792.273
2006-08-23,788.119
2006-08-24,785.935
2006-08-25,784.562
2006-08-28,787.388
2006-08-29,790.314
2006-08-30,794.808
2006-08-31,796.762
2006-09-01,801.803
2006-09-04,807.354
2006-09-05,807.165
2006-09-06,796.566
2006-09-07,788.294
2006-09-08,789.489
2006-09-11,783.98
2006-09-12,792.003
2006-09-13,796.525
2006-09-14,797.473
2006-09-15,796.935
2006-09-18,800.274
2006-09-19,797.214
2006-09-20,799.358
2006-09-21,798.91
2006-09-22,793.689
2006-09-25,796.186
2006-09-26,801.045
2006-09-27,807.613
2006-09-28,809.008
2006-09-29,807.803
2006-10-02,807.692
2006-10-03,802.063
2006-10-04,806.706
2006-10-05,815.508
2006-10-06,810.169
2006-10-09,812.569
2006-10-10,815.102
2006-10-11,811.581
2006-10-12,818.879
2006-10-13,822.788
2006-10-16,830.471
2006-10-17,824.482
2006-10-18,825.464
2006-10-19,829.571
2006-10-20,828.753
2006-10-23,830.07
2006-10-24,832.163
2006-10-25,835.922
2006-10-26,843.327
2006-10-27,839.698
2006-10-30,837.464
2006-10-31,840.268
2006-11-01,836.135
2006-11-02,834.924
2006-11-03,834.565
2006-11-06,842.592
2006-11-07,848.545
2006-11-08,846.815
2006-11-09,844.793
2006-11-10,848.609
2006-11-13,848.417
2006-11-14,853.166
2006-11-15,856.953
2006-11-16,857.249
2006-11-17,855.01
2006-11-20,853.014
2006-11-21,858.506
2006-11-22,867.893
2006-11-23,868.82
2006-11-24,868.479
2006-11-27,857.768
2006-11-28,856.283
2006-11-29,868.516
2006-11-30,872.964
2006-12-01,873.64
2006-12-04,880.166
2006-12-05,882.804
2006-12-06,884.618
2006-12-07,884.696
2006-12-08,884.5
2006-12-11,883.112
2006-12-12,881.521
2006-12-13,884.51
2006-12-14,889.637
2006-12-15,888.471
2006-12-18,884.643
2006-12-19,883.887
2006-12-20,886.983
2006-12-21,883.721
2006-12-22,879.811
2006-12-25,879.568
2006-12-26,880.31
2006-12-27,887.476
2006-12-28,887.853
2006-12-29,886.619
2007-01-01,886.63
2007-01-02,893.33
2007-01-03,888.291
2007-01-04,883.423
2007-01-05,875.726
2007-01-08,878.585
2007-01-09,879.909
2007-01-10,877.077
2007-01-11,883.562
2007-01-12,891.391
2007-01-15,896.068
2007-01-16,894.006
2007-01-17,895.044
2007-01-18,891.255
2007-01-19,894.385
2007-01-22,893.464
2007-01-23,898.706
2007-01-24,905.014
2007-01-25,897.51
2007-01-26,892.901
2007-01-29,893.179
2007-01-30,897.15
2007-01-31,900.466
2007-02-01,909.958
2007-02-02,913.002
2007-02-05,911.644
2007-02-06,915.213
2007-02-07,919.119
2007-02-08,916.935
2007-02-09,913.273
2007-02-12,906.79
2007-02-13,912.93
2007-02-14,926.385
2007-02-15,932.289
2007-02-16,930.977
2007-02-19,933.13
2007-02-20,934.299
2007-02-21,933.84
2007-02-22,937.436
2007-02-23,939.382
2007-02-26,939.801
2007-02-27,913.283
2007-02-28,906.526
2007-03-01,899.173
2007-03-02,891.006
2007-03-05,871.389
2007-03-06,885.476
2007-03-07,889.7
2007-03-08,900.578
2007-03-09,902.494
2007-03-12,907.416
2007-03-13,894.609
2007-03-14,885.785
2007-03-15,896.473
2007-03-16,897.124
2007-03-19,907.138
2007-03-20,913.846
2007-03-21,924.077
2007-03-22,931.807
2007-03-23,932.965
2007-03-26,932.769
2007-03-27,928.919
2007-03-28,923.735
2007-03-29,926.619
2007-03-30,927.515
2007-04-02,931.638
2007-04-03,939.815
2007-04-04,944.301
2007-04-05,947.115
2007-04-06,946.957
2007-04-09,946.431
2007-04-10,951.95
2007-04-11,947.783
2007-04-12,951.708
2007-04-13,954.023
2007-04-16,964.051
2007-04-17,963.93
2007-04-18,964.832
2007-04-19,959.813
2007-04-20,967.554
2007-04-23,969.182
2007-04-24,968.102
2007-04-25,975.03
2007-04-26,975.086
2007-04-27,972.772
2007-04-30,967.42
2007-05-01,965.77
2007-05-02,974.232
2007-05-03,975.364
2007-05-04,982.216
2007-05-07,985.926
2007-05-08,980.464
2007-05-09,985.894
2007-05-10,975.912
2007-05-11,981.272
2007-05-14,979.182
2007-05-15,977.134
2007-05-16,978.587
2007-05-17,977.645
2007-05-18,982.628
2007-05-21,985.799
2007-05-22,987.889
2007-05-23,991.538
2007-05-24,979.399
2007-05-25,981.572
2007-05-28,983.14
2007-05-29,986.981
2007-05-30,989.476
2007-05-31,1000.0
2007-06-01,1004.722
2007-06-04,1008.754
2007-06-05,1005.25
2007-06-06,992.201
2007-06-07,977.041
2007-06-08,976.736
2007-06-11,981.728
2007-06-12,974.869
2007-06-13,981.455
2007-06-14,992.214
2007-06-15,1002.914
2007-06-18,1004.593
2007-06-19,1003.718
2007-06-20,1000.219
2007-06-21,1001.582
2007-06-22,996.05
2007-06-25,989.487
2007-06-26,984.64
2007-06-27,986.121
2007-06-28,992.701
2007-06-29,996.431
2007-07-02,1007.784
2007-07-03,1012.796
2007-07-04,1016.066
2007-07-05,1016.396
2007-07-06,1022.481
2007-07-09,1026.476
2007-07-10,1020.33
2007-07-11,1022.16
2007-07-12,1034.072
2007-07-13,1039.866
2007-07-16,1037.133
2007-07-17,1035.553
2007-07-18,1032.202
2007-07-19,1041.0
2007-07-20,1035.585
2007-07-23,1036.492
2007-07-24,1020.805
2007-07-25,1012.126
2007-07-26,987.963
2007-07-27,970.68
2007-07-30,977.816
2007-07-31,980.619
2007-08-01,971.387
2007-08-02,976.235
2007-08-03,963.488
2007-08-06,963.324
2007-08-07,969.212
2007-08-08,987.355
2007-08-09,970.113
2007-08-10,955.74
2007-08-13,960.398
2007-08-14,944.526
2007-08-15,924.189
2007-08-16,897.564
2007-08-17,909.937
2007-08-20,921.192
2007-08-21,924.653
2007-08-22,942.281
2007-08-23,946.683
2007-08-24,954.606
2007-08-27,953.493
2007-08-28,935.954
2007-08-29,946.993
2007-08-30,950.558
2007-08-31,966.367
2007-09-03,968.187
2007-09-04,975.75
2007-09-05,966.538
2007-09-06,971.768
2007-09-07,957.344
2007-09-10,947.9
2007-09-11,962.087
2007-09-12,963.076
2007-09-13,966.035
2007-09-14,964.395
2007-09-17,955.235
2007-09-18,971.227
2007-09-19,990.76
2007-09-20,991.839
2007-09-21,996.605
2007-09-24,995.817
2007-09-25,993.556
2007-09-26,1000.546
2007-09-27,1012.41
2007-09-28,1013.937
2007-10-01,1024.187
2007-10-02,1027.109
2007-10-03,1024.721
2007-10-04,1024.669
2007-10-05,1036.679
2007-10-08,1034.075
2007-10-09,1041.697
2007-10-10,1047.106
2007-10-11,1047.608
2007-10-12,1047.882
2007-10-15,1044.345
2007-10-16,1032.941
2007-10-17,1039.687
2007-10-18,1041.69
2007-10-19,1021.916
2007-10-22,1012.752
2007-10-23,1028.262
2007-10-24,1023.918
2007-10-25,1030.706
2007-10-26,1040.804
2007-10-29,1050.458
2007-10-30,1043.783
2007-10-31,1056.351
2007-11-01,1041.501
2007-11-02,1039.706
2007-11-05,1029.942
2007-11-06,1042.363
2007-11-07,1029.482
2007-11-08,1022.52
2007-11-09,1008.993
2007-11-12,984.863
2007-11-13,996.45
2007-11-14,1003.456
2007-11-15,987.519
2007-11-16,982.807
2007-11-19,962.657
2007-11-20,969.391
2007-11-21,949.371
2007-11-22,950.703
2007-11-23,961.609
2007-11-26,960.028
2007-11-27,961.003
2007-11-28,981.77
2007-11-29,988.629
2007-11-30,993.977
2007-12-03,993.073
2007-12-04,986.151
2007-12-05,997.979
2007-12-06,1005.756
2007-12-07,1013.38
2007-12-10,1016.718
2007-12-11,1004.461
2007-12-12,1006.952
2007-12-13,993.457
2007-12-14,983.647
2007-12-17,959.982
2007-12-18,962.992
2007-12-19,963.695
2007-12-20,967.979
2007-12-21,982.652
2007-12-24,989.931
2007-12-25,991.446
2007-12-26,995.948
2007-12-27,991.279
2007-12-28,995.779
2007-12-31,994.286
2008-01-01,994.347
2008-01-02,987.539
2008-01-03,984.002
2008-01-04,960.763
2008-01-07,946.594
2008-01-08,940.531
2008-01-09,936.69
2008-01-10,933.7
2008-01-11,922.574
2008-01-14,933.754
2008-01-15,907.864
2008-01-16,887.543
2008-01-17,874.346
2008-01-18,873.34
2008-01-21,847.967
2008-01-22,845.377
2008-01-23,849.775
2008-01-24,876.647
2008-01-25,881.187
2008-01-28,882.463
2008-01-29,893.094
2008-01-30,886.778
2008-01-31,894.644
2008-02-01,913.966
2008-02-04,917.959
2008-02-05,888.446
2008-02-06,878.984
2008-02-07,873.159
2008-02-08,875.988
2008-02-11,877.932
2008-02-12,888.043
2008-02-13,897.477
2008-02-14,899.874
2008-02-15,895.593
2008-02-18,899.89
2008-02-19,906.501
2008-02-20,903.091
2008-02-21,904.704
2008-02-22,905.04
2008-02-25,920.175
2008-02-26,930.196
2008-02-27,935.338
2008-02-28,929.298
2008-02-29,910.665
2008-03-03,901.926
2008-03-04,895.75
2008-03-05,906.976
2008-03-06,898.564
2008-03-07,884.029
2008-03-10,864.033
2008-03-11,882.293
2008-03-12,888.581
2008-03-13,886.784
2008-03-14,876.183
2008-03-17,848.884
2008-03-18,873.114
2008-03-19,855.817
2008-03-20,854.556
2008-03-21,856.388
2008-03-24,868.07
2008-03-25,890.696
2008-03-26,892.345
2008-03-27,891.368
2008-03-28,887.283
2008-03-31,889.94
2008-04-01,905.352
2008-04-02,914.371
2008-04-03,916.439
2008-04-04,924.288
2008-04-07,928.03
2008-04-08,920.315
2008-04-09,914.341
2008-04-10,918.189
2008-04-11,908.094
2008-04-14,903.516
2008-04-15,906.227
2008-04-16,930.942
2008-04-17,928.368
2008-04-18,937.683
2008-04-21,943.46
2008-04-22,938.55
2008-04-23,941.49
2008-04-24,936.66
2008-04-25,946.303
2008-04-28,949.624
2008-04-29,940.901
2008-04-30,944.057
2008-05-01,945.64
2008-05-02,955.827
2008-05-05,957.912
2008-05-06,965.313
2008-05-07,958.327
2008-05-08,964.168
2008-05-09,958.302
2008-05-12,964.39
2008-05-13,968.638
2008-05-14,970.87
2008-05-15,983.077
2008-05-16,991.951
2008-05-19,994.916
2008-05-20,986.274
2008-05-21,977.883
2008-05-22,976.918
2008-05-23,967.121
2008-05-26,962.426
2008-05-27,963.077
2008-05-28,968.587
2008-05-29,968.207
2008-05-30,977.103
2008-06-02,971.825
2008-06-03,968.546
2008-06-04,968.463
2008-06-05,978.652
2008-06-06,967.731
2008-06-09,962.555
2008-06-10,945.055
2008-06-11,933.94
2008-06-12,928.987
2008-06-13,936.875
2008-06-16,945.785
2008-06-17,949.777
2008-06-18,942.361
2008-06-19,939.028
2008-06-20,927.037
2008-06-23,925.353
2008-06-24,917.364
2008-06-25,921.512
2008-06-26,906.569
2008-06-27,905.593
2008-06-30,904.506
2008-07-01,895.423
2008-07-02,875.511
2008-07-03,865.108
2008-07-04,862.281
2008-07-07,862.142
2008-07-08,858.431
2008-07-09,858.691
2008-07-10,859.535
2008-07-11,853.59
2008-07-14,855.328
2008-07-15,841.655
2008-07-16,848.812
2008-07-17,859.026
2008-07-18,858.325
2008-07-21,868.507
2008-07-22,866.497
2008-07-23,867.503
2008-07-24,849.876
2008-07-25,850.679
2008-07-28,844.259
2008-07-29,844.72
2008-07-30,858.539
2008-07-31,851.373
2008-08-01,840.388
2008-08-04,825.836
2008-08-05,832.84
2008-08-06,843.485
2008-08-07,835.959
2008-08-08,835.435
2008-08-11,841.828
2008-08-12,834.099
2008-08-13,830.834
2008-08-14,835.511
2008-08-15,831.906
2008-08-18,825.777
2008-08-19,816.152
2008-08-20,823.514
2008-08-21,827.199
2008-08-22,830.709
2008-08-25,822.619
2008-08-26,821.618
2008-08-27,828.297
2008-08-28,836.696
2008-08-29,835.608
2008-09-01,828.068
2008-09-02,817.785
2008-09-03,804.862
2008-09-04,782.511
2008-09-05,773.748
2008-09-08,783.064
2008-09-09,755.982
2008-09-10,758.202
2008-09-11,756.011
2008-09-12,772.891
2008-09-15,743.218
2008-09-16,736.088
2008-09-17,716.925
2008-09-18,730.126
2008-09-19,770.697
2008-09-22,759.926
2008-09-23,747.239
2008-09-24,742.197
2008-09-25,746.695
2008-09-26,732.777
2008-09-29,680.21
2008-09-30,691.928
2008-10-01,685.13
2008-10-02,650.567
2008-10-03,644.003
2008-10-06,601.335
2008-10-07,581.675
2008-10-08,562.965
2008-10-09,544.928
2008-10-10,517.938
2008-10-13,568.509
2008-10-14,578.048
2008-10-15,531.72
2008-10-16,524.073
2008-10-17,528.795
2008-10-20,549.459
2008-10-21,538.411
2008-10-22,500.923
2008-10-23,490.572
2008-10-24,467.502
2008-10-27,445.27
2008-10-28,471.856
2008-10-29,494.766
2008-10-30,517.819
2008-10-31,522.822
2008-11-03,527.156
2008-11-04,555.403
2008-11-05,540.739
2008-11-06,506.331
2008-11-07,514.262
2008-11-10,516.093
2008-11-11,495.232
2008-11-12,473.541
2008-11-13,486.099
2008-11-14,476.108
2008-11-17,465.962
2008-11-18,462.836
2008-11-19,441.288
2008-11-20,413.445
2008-11-21,427.018
2008-11-24,455.449
2008-11-25,465.209
2008-11-26,476.489
2008-11-27,480.836
2008-11-28,484.047
2008-12-01,452.274
2008-12-02,457.856
2008-12-03,464.425
2008-12-04,453.987
2008-12-05,456.731
2008-12-08,479.921
2008-12-09,479.663
2008-12-10,490.242
2008-12-11,486.708
2008-12-12,485.426
2008-12-15,489.07
2008-12-16,502.132
2008-12-17,513.03
2008-12-18,509.357
2008-12-19,503.825
2008-12-22,493.33
2008-12-23,491.27
2008-12-24,491.214
2008-12-25,491.828
2008-12-26,494.658
2008-12-29,499.139
2008-12-30,507.612
2008-12-31,510.8
2009-01-01,510.909
2009-01-02,525.498
2009-01-05,528.357
2009-01-06,532.741
2009-01-07,524.363
2009-01-08,524.233
2009-01-09,514.811
2009-01-12,501.859
2009-01-13,496.789
2009-01-14,482.944
2009-01-15,481.879
2009-01-16,490.758
2009-01-19,487.422
2009-01-20,467.069
2009-01-21,476.315
2009-01-22,472.478
2009-01-23,470.601
2009-01-26,478.656
2009-01-27,485.919
2009-01-28,497.819
2009-01-29,487.982
2009-01-30,480.118
2009-02-02,472.63
2009-02-03,480.707
2009-02-04,485.921
2009-02-05,490.481
2009-02-06,501.024
2009-02-09,503.284
2009-02-10,489.913
2009-02-11,487.695
2009-02-12,485.64
2009-02-13,488.138
2009-02-16,485.167
2009-02-17,465.897
2009-02-18,461.058
2009-02-19,460.514
2009-02-20,452.335
2009-02-23,443.185
2009-02-24,447.268
2009-02-25,445.422
2009-02-26,444.509
2009-02-27,441.973
2009-03-02,420.186
2009-03-03,417.355
2009-03-04,430.374
2009-03-05,420.526
2009-03-06,419.178
2009-03-09,414.555
2009-03-10,433.639
2009-03-11,436.367
2009-03-12,443.37
2009-03-13,449.213
2009-03-16,452.526
2009-03-17,459.125
2009-03-18,464.626
2009-03-19,475.7
2009-03-20,467.271
2009-03-23,486.249
2009-03-24,483.401
2009-03-25,486.125
2009-03-26,495.121
2009-03-27,485.379
2009-03-30,469.898
2009-03-31,476.222
2009-04-01,481.997
2009-04-02,504.306
2009-04-03,505.736
2009-04-06,502.54
2009-04-07,491.864
2009-04-08,495.616
2009-04-09,511.154
2009-04-10,511.404
2009-04-13,512.537
2009-04-14,512.592
2009-04-15,512.298
2009-04-16,520.801
2009-04-17,523.286
2009-04-20,506.113
2009-04-21,509.965
2009-04-22,515.926
2009-04-23,520.251
2009-04-24,531.007
2009-04-27,525.887
2009-04-28,520.319
2009-04-29,533.301
2009-04-30,538.849
2009-05-01,540.216
2009-05-04,557.549
2009-05-05,558.988
2009-05-06,561.994
2009-05-07,557.726
2009-05-08,566.766
2009-05-11,562.748
2009-05-12,561.541
2009-05-13,547.506
2009-05-14,549.135
2009-05-15,552.391
2009-05-18,562.549
2009-05-19,571.928
2009-05-20,576.829
2009-05-21,565.975
2009-05-22,569.077
2009-05-25,570.421
2009-05-26,578.27
2009-05-27,577.875
2009-05-28,578.368
2009-05-29,587.477
2009-06-01,605.392
2009-06-02,607.677
2009-06-03,597.2
2009-06-04,597.415
2009-06-05,594.439
2009-06-08,588.094
2009-06-09,595.774
2009-06-10,599.786
2009-06-11,605.273
2009-06-12,602.532
2009-06-15,587.373
2009-06-16,581.406
2009-06-17,577.578
2009-06-18,577.732
2009-06-19,581.853
2009-06-22,566.962
2009-06-23,565.832
2009-06-24,575.385
2009-06-25,581.015
2009-06-26,586.566
2009-06-29,588.273
2009-06-30,586.632
2009-07-01,591.678
2009-07-02,579.682
2009-07-03,578.919
2009-07-06,572.83
2009-07-07,566.742
2009-07-08,560.749
2009-07-09,565.09
2009-07-10,562.584
2009-07-13,564.076
2009-07-14,571.738
2009-07-15,586.717
2009-07-16,592.538
2009-07-17,594.526
2009-07-20,603.988
2009-07-21,610.81
2009-07-22,612.798
2009-07-23,623.199
2009-07-24,625.569
2009-07-27,627.128
2009-07-28,625.393
2009-07-29,621.187
2009-07-30,628.245
2009-07-31,633.021
2009-08-03,646.64
2009-08-04,647.456
2009-08-05,644.244
2009-08-06,641.649
2009-08-07,643.296
2009-08-10,642.52
2009-08-11,637.823
2009-08-12,642.715
2009-08-13,652.285
2009-08-14,647.543
2009-08-17,629.031
2009-08-18,635.648
2009-08-19,638.707
2009-08-20,646.459
2009-08-21,655.899
2009-08-24,659.898
2009-08-25,660.805
2009-08-26,657.67
2009-08-27,656.655
2009-08-28,662.977
2009-08-31,656.359
2009-09-01,647.804
2009-09-02,642.259
2009-09-03,647.946
2009-09-04,655.406
2009-09-07,662.328
2009-09-08,673.239
2009-09-09,678.822
2009-09-10,685.38
2009-09-11,688.771
2009-09-14,686.757
2009-09-15,689.772
2009-09-16,701.445
2009-09-17,703.387
2009-09-18,700.401
2009-09-21,696.518
2009-09-22,704.5
2009-09-23,700.713
2009-09-24,691.0
2009-09-25,688.392
2009-09-28,693.564
2009-09-29,693.207
2009-09-30,695.442
2009-10-01,679.774
2009-10-02,671.174
2009-10-05,678.16
2009-10-06,692.178
2009-10-07,692.488
2009-10-08,703.221
2009-10-09,705.054
2009-10-12,709.025
2009-10-13,707.05
2009-10-14,718.267
2009-10-15,720.923
2009-10-16,715.699
2009-10-19,724.327
2009-10-20,720.692
2009-10-21,717.593
2009-10-22,715.903
2009-10-23,710.135
2009-10-26,703.548
2009-10-27,694.778
2009-10-28,676.408
2009-10-29,686.524
2009-10-30,675.373
2009-11-02,676.211
2009-11-03,676.427
2009-11-04,685.994
2009-11-05,692.847
2009-11-06,695.571
2009-11-09,710.891
2009-11-10,709.553
2009-11-11,713.03
2009-11-12,706.251
2009-11-13,710.879
2009-11-16,722.126
2009-11-17,717.06
2009-11-18,716.65
2009-11-19,703.635
2009-11-20,699.986
2009-11-23,709.785
2009-11-24,706.463
2009-11-25,713.82
2009-11-26,704.88
2009-11-27,698.476
2009-11-30,701.815
2009-12-01,717.475
2009-12-02,720.685
2009-12-03,719.188
2009-12-04,719.333
2009-12-07,719.455
2009-12-08,711.962
2009-12-09,709.576
2009-12-10,712.465
2009-12-11,714.586
2009-12-14,723.506
2009-12-15,720.22
2009-12-16,725.636
2009-12-17,713.406
2009-12-18,713.064
2009-12-21,719.547
2009-12-22,723.29
2009-12-23,729.562
2009-12-24,733.102
2009-12-25,732.788
2009-12-28,735.294
2009-12-29,736.238
2009-12-30,733.316
2009-12-31,732.764
2010-01-01,732.764
2010-01-04,747.578
2010-01-05,751.962
2010-01-06,754.663
2010-01-07,753.892
2010-01-08,757.96
2010-01-11,763.913
2010-01-12,755.966
2010-01-13,757.971
2010-01-14,761.315
2010-01-15,753.166
2010-01-18,754.063
2010-01-19,755.946
2010-01-20,744.787
2010-01-21,734.089
2010-01-22,722.832
2010-01-25,722.139
2010-01-26,716.033
2010-01-27,712.216
2010-01-28,705.824
2010-01-29,699.122
2010-02-01,707.495
2010-02-02,717.826
2010-02-03,715.319
2010-02-04,693.209
2010-02-05,683.765
2010-02-08,681.76
2010-02-09,689.94
2010-02-10,690.575
2010-02-11,697.56
2010-02-12,697.259
2010-02-15,697.269
2010-02-16,707.216
2010-02-17,713.375
2010-02-18,715.919
2010-02-19,713.545
2010-02-22,718.359
2010-02-23,711.306
2010-02-24,714.04
2010-02-25,709.358
2010-02-26,716.297
2010-03-01,725.25
2010-03-02,731.651
2010-03-03,736.783
2010-03-04,735.073
2010-03-05,745.01
2010-03-08,747.589
2010-03-09,746.598
2010-03-10,752.654
2010-03-11,753.581
2010-03-12,757.603
2010-03-15,751.06
2010-03-16,759.649
2010-03-17,765.61
2010-03-18,760.059
2010-03-19,755.314
2010-03-22,758.454
2010-03-23,763.692
2010-03-24,757.499
2010-03-25,756.672
2010-03-26,758.849
2010-03-29,764.997
2010-03-30,764.421
2010-03-31,764.539
2010-04-01,773.563
2010-04-02,773.716
2010-04-05,779.828
2010-04-06,780.686
2010-04-07,778.843
2010-04-08,776.301
2010-04-09,784.958
2010-04-12,787.35
2010-04-13,785.001
2010-04-14,794.475
2010-04-15,796.133
2010-04-16,784.344
2010-04-19,776.495
2010-04-20,786.493
2010-04-21,787.47
2010-04-22,788.195
2010-04-23,795.228
2010-04-26,798.614
2010-04-27,780.944
2010-04-28,773.543
2010-04-29,785.016
2010-04-30,779.041
2010-05-03,781.813
2010-05-04,760.83
2010-05-05,748.869
2010-05-06,730.219
2010-05-07,709.537
2010-05-10,747.378
2010-05-11,741.172
2010-05-12,754.667
2010-05-13,751.261
2010-05-14,732.595
2010-05-17,725.757
2010-05-18,721.69
2010-05-19,707.994
2010-05-20,685.166
2010-05-21,693.993
2010-05-24,689.14
2010-05-25,676.22
2010-05-26,685.167
2010-05-27,707.996
2010-05-28,706.783
2010-05-31,707.837
2010-06-01,697.917
2010-06-02,705.517
2010-06-03,716.379
2010-06-04,695.77
2010-06-07,680.169
2010-06-08,681.207
2010-06-09,688.357
2010-06-10,707.385
2010-06-11,712.425
2010-06-14,722.066
2010-06-15,733.822
2010-06-16,734.865
2010-06-17,735.31
2010-06-18,737.335
2010-06-21,741.411
2010-06-22,730.246
2010-06-23,725.738
2010-06-24,716.403
2010-06-25,716.333
2010-06-28,717.644
2010-06-29,692.275
2010-06-30,687.883
2010-07-01,685.164
2010-07-02,685.216
2010-07-05,683.669
2010-07-06,694.252
2010-07-07,705.733
2010-07-08,714.039
2010-07-09,719.357
2010-07-12,717.309
2010-07-13,730.362
2010-07-14,733.677
2010-07-15,734.058
2010-07-16,719.672
2010-07-19,718.99
2010-07-20,723.838
2010-07-21,723.061
2010-07-22,737.125
2010-07-23,744.154
2010-07-26,751.426
2010-07-27,747.024
2010-07-28,744.614
2010-07-29,743.787
2010-07-30,743.207
2010-08-02,760.798
2010-08-03,760.334
2010-08-04,762.444
2010-08-05,762.328
2010-08-06,761.812
2010-08-09,765.863
2010-08-10,754.093
2010-08-11,732.111
2010-08-12,727.496
2010-08-13,727.315
2010-08-16,730.523
2010-08-17,741.253
2010-08-18,743.12
2010-08-19,738.261
2010-08-20,730.428
2010-08-23,727.78
2010-08-24,718.215
2010-08-25,714.236
2010-08-26,717.834
2010-08-27,725.974
2010-08-30,722.301
2010-08-31,720.438
2010-09-01,742.236
2010-09-02,750.17
2010-09-03,757.962
2010-09-06,761.36
2010-09-07,752.523
2010-09-08,757.016
2010-09-09,760.912
2010-09-10,762.762
2010-09-13,774.219
2010-09-14,777.818
