Date,ACWI MID GROWTH Mid Cap
2010-09-08,763.668
2010-09-09,767.599
2010-09-10,769.466
2010-09-13,781.033
2010-09-14,784.666
2010-09-15,786.767
2010-09-16,785.001
2010-09-17,786.938
2010-09-20,797.281
2010-09-21,795.751
2010-09-22,796.786
2010-09-23,793.492
2010-09-24,807.344
2010-09-27,806.878
2010-09-28,812.065
2010-09-29,814.847
2010-09-30,812.534
2010-10-01,815.266
2010-10-04,809.464
2010-10-05,824.315
2010-10-06,825.5
2010-10-07,825.547
2010-10-08,829.248
2010-10-11,831.088
2010-10-12,828.695
2010-10-13,839.64
2010-10-14,842.079
2010-10-15,841.192
2010-10-18,839.171
2010-10-19,824.638
2010-10-20,833.946
2010-10-21,836.928
2010-10-22,837.586
2010-10-25,844.308
2010-10-26,841.032
2010-10-27,835.207
2010-10-28,838.998
2010-10-29,842.816
2010-11-01,845.711
2010-11-02,852.54
2010-11-03,851.907
2010-11-04,870.86
2010-11-05,873.128
2010-11-08,872.315
2010-11-09,871.669
2010-11-10,865.692
2010-11-11,864.743
2010-11-12,854.398
2010-11-15,853.581
2010-11-16,837.63
2010-11-17,840.021
2010-11-18,854.355
2010-11-19,858.826
2010-11-22,860.213
2010-11-23,846.233
2010-11-24,856.983
2010-11-25,859.298
2010-11-26,851.189
2010-11-29,843.599
2010-11-30,840.868
2010-12-01,857.637
2010-12-02,872.882
2010-12-03,881.599
2010-12-06,881.925
2010-12-07,884.685
2010-12-08,878.544
2010-12-09,878.082
2010-12-10,882.081
2010-12-13,886.966
2010-12-14,888.197
2010-12-15,883.392
2010-12-16,884.67
2010-12-17,886.823
2010-12-20,887.057
2010-12-21,895.234
2010-12-22,894.524
2010-12-23,893.616
2010-12-24,893.734
2010-12-27,892.545
2010-12-28,893.66
2010-12-29,897.795
2010-12-30,898.62
2010-12-31,900.501
2011-01-03,907.014
2011-01-04,904.543
2011-01-05,900.803
2011-01-06,899.108
2011-01-07,898.89
2011-01-10,896.132
2011-01-11,903.302
2011-01-12,912.575
2011-01-13,915.01
2011-01-14,916.202
2011-01-17,914.333
2011-01-18,921.85
2011-01-19,913.827
2011-01-20,898.699
2011-01-21,901.392
2011-01-24,906.722
2011-01-25,905.048
2011-01-26,915.546
2011-01-27,917.346
2011-01-28,904.143
2011-01-31,907.454
2011-02-01,922.558
2011-02-02,922.562
2011-02-03,922.601
2011-02-04,925.454
2011-02-07,931.276
2011-02-08,935.238
2011-02-09,930.434
2011-02-10,927.952
2011-02-11,932.008
2011-02-14,937.866
2011-02-15,934.962
2011-02-16,939.053
2011-02-17,942.624
2011-02-18,944.759
2011-02-21,941.461
2011-02-22,923.887
2011-02-23,914.88
2011-02-24,913.816
2011-02-25,929.151
2011-02-28,935.859
2011-03-01,929.632
2011-03-02,930.575
2011-03-03,943.341
2011-03-04,942.81
2011-03-07,935.68
2011-03-08,935.699
2011-03-09,934.183
2011-03-10,914.565
2011-03-11,914.847
2011-03-14,909.33
2011-03-15,890.41
2011-03-16,886.131
2011-03-17,898.269
2011-03-18,905.255
2011-03-21,920.307
2011-03-22,921.035
2011-03-23,922.798
2011-03-24,934.161
2011-03-25,936.835
2011-03-28,931.927
2011-03-29,936.686
2011-03-30,948.49
2011-03-31,950.593
2011-04-01,956.49
2011-04-04,961.53
2011-04-05,962.326
2011-04-06,964.084
2011-04-07,959.91
2011-04-08,963.688
2011-04-11,959.452
2011-04-12,946.633
2011-04-13,953.407
2011-04-14,952.452
2011-04-15,955.926
2011-04-18,941.161
2011-04-19,948.352
2011-04-20,969.744
2011-04-21,977.901
2011-04-22,978.255
2011-04-25,975.607
2011-04-26,980.213
2011-04-27,981.943
2011-04-28,987.375
2011-04-29,990.715
2011-05-02,992.061
2011-05-03,980.78
2011-05-04,971.994
2011-05-05,963.241
2011-05-06,968.097
2011-05-09,968.388
2011-05-10,978.9
2011-05-11,973.232
2011-05-12,968.231
2011-05-13,964.215
2011-05-16,958.254
2011-05-17,950.302
2011-05-18,961.53
2011-05-19,963.95
2011-05-20,960.131
2011-05-23,941.571
2011-05-24,944.096
2011-05-25,947.27
2011-05-26,954.757
2011-05-27,965.323
2011-05-30,966.79
2011-05-31,978.543
2011-06-01,965.951
2011-06-02,961.45
2011-06-03,955.218
2011-06-06,947.221
2011-06-07,949.003
2011-06-08,938.123
2011-06-09,942.169
2011-06-10,927.389
2011-06-13,924.142
2011-06-14,938.011
2011-06-15,923.321
2011-06-16,911.691
2011-06-17,914.835
2011-06-20,915.52
2011-06-21,934.229
2011-06-22,934.372
2011-06-23,924.741
2011-06-24,921.145
2011-06-27,924.426
2011-06-28,936.405
2011-06-29,948.715
2011-06-30,961.009
2011-07-01,970.593
2011-07-04,974.972
2011-07-05,974.957
2011-07-06,972.816
2011-07-07,982.44
2011-07-08,975.706
2011-07-11,953.446
2011-07-12,947.122
2011-07-13,959.087
2011-07-14,949.824
2011-07-15,954.319
2011-07-18,940.898
2011-07-19,957.05
2011-07-20,960.414
2011-07-21,971.281
2011-07-22,977.704
2011-07-25,972.57
2011-07-26,971.738
2011-07-27,953.43
2011-07-28,946.855
2011-07-29,944.265
2011-08-01,938.553
2011-08-02,913.129
2011-08-03,908.087
2011-08-04,861.964
2011-08-05,848.245
2011-08-08,797.333
2011-08-09,823.983
2011-08-10,809.606
2011-08-11,835.987
2011-08-12,847.701
2011-08-15,865.676
2011-08-16,857.487
2011-08-17,857.318
2011-08-18,816.12
2011-08-19,804.096
2011-08-22,801.636
2011-08-23,823.647
2011-08-24,829.981
2011-08-25,818.838
2011-08-26,829.421
2011-08-29,854.442
2011-08-30,862.76
2011-08-31,875.665
2011-09-01,869.056
2011-09-02,849.561
2011-09-05,834.3
2011-09-06,827.208
2011-09-07,852.129
2011-09-08,849.689
2011-09-09,825.043
2011-09-12,815.433
2011-09-13,823.389
2011-09-14,830.971
2011-09-15,844.386
2011-09-16,849.246
2011-09-19,834.885
2011-09-20,835.375
2011-09-21,818.265
2011-09-22,778.313
2011-09-23,778.461
2011-09-26,784.273
2011-09-27,809.253
2011-09-28,793.745
2011-09-29,793.023
2011-09-30,772.436
2011-10-03,746.896
2011-10-04,748.272
2011-10-05,764.379
2011-10-06,786.401
2011-10-07,788.012
2011-10-10,809.644
2011-10-11,812.547
2011-10-12,824.703
2011-10-13,824.645
2011-10-14,836.652
2011-10-17,825.805
2011-10-18,830.34
2011-10-19,826.186
2011-10-20,818.755
2011-10-21,840.734
2011-10-24,860.971
2011-10-25,849.954
2011-10-26,852.694
2011-10-27,889.329
2011-10-28,893.63
2011-10-31,867.04
2011-11-01,837.838
2011-11-02,849.605
2011-11-03,862.804
2011-11-04,863.958
2011-11-07,862.299
2011-11-08,867.517
2011-11-09,840.845
2011-11-10,836.266
2011-11-11,856.543
2011-11-14,849.557
2011-11-15,847.297
2011-11-16,838.272
2011-11-17,823.252
2011-11-18,817.345
2011-11-21,799.613
2011-11-22,797.87
2011-11-23,779.116
2011-11-24,778.729
2011-11-25,775.585
2011-11-28,801.676
2011-11-29,806.875
2011-11-30,839.08
2011-12-01,840.582
2011-12-02,842.157
2011-12-05,849.632
2011-12-06,842.751
2011-12-07,842.821
2011-12-08,826.428
2011-12-09,833.237
2011-12-12,820.493
2011-12-13,810.852
2011-12-14,792.784
2011-12-15,794.494
2011-12-16,800.909
2011-12-19,791.711
2011-12-20,814.39
2011-12-21,813.455
2011-12-22,819.055
2011-12-23,824.304
2011-12-26,824.728
2011-12-27,826.304
2011-12-28,815.603
2011-12-29,821.604
2011-12-30,825.686
2012-01-02,827.479
2012-01-03,840.769
2012-01-04,838.656
2012-01-05,835.701
2012-01-06,832.39
2012-01-09,834.503
2012-01-10,846.007
2012-01-11,843.396
2012-01-12,848.08
2012-01-13,842.902
2012-01-16,843.495
2012-01-17,851.052
2012-01-18,861.824
2012-01-19,869.655
2012-01-20,867.414
2012-01-23,872.821
2012-01-24,868.919
2012-01-25,876.577
2012-01-26,881.936
2012-01-27,881.541
2012-01-30,875.11
2012-01-31,880.051
2012-02-01,893.302
2012-02-02,897.185
2012-02-03,905.955
2012-02-06,905.054
2012-02-07,906.186
2012-02-08,909.632
2012-02-09,912.942
2012-02-10,903.62
2012-02-13,909.387
2012-02-14,907.085
2012-02-15,909.785
2012-02-16,912.339
2012-02-17,916.557
2012-02-20,922.792
2012-02-21,920.178
2012-02-22,918.137
2012-02-23,923.233
2012-02-24,927.986
2012-02-27,925.011
2012-02-28,927.643
2012-02-29,926.286
2012-03-01,930.702
2012-03-02,926.546
2012-03-05,918.649
2012-03-06,898.482
2012-03-07,904.722
2012-03-08,921.036
2012-03-09,923.315
2012-03-12,918.986
2012-03-13,930.579
2012-03-14,924.738
2012-03-15,929.906
2012-03-16,933.739
2012-03-19,936.162
2012-03-20,927.296
2012-03-21,927.968
2012-03-22,920.978
2012-03-23,925.076
2012-03-26,936.272
2012-03-27,935.237
2012-03-28,927.142
2012-03-29,924.944
2012-03-30,932.451
2012-04-02,941.324
2012-04-03,938.139
2012-04-04,918.026
2012-04-05,919.085
2012-04-06,918.62
2012-04-09,911.316
2012-04-10,896.205
2012-04-11,902.951
2012-04-12,917.652
2012-04-13,908.605
2012-04-16,906.051
2012-04-17,919.413
2012-04-18,917.604
2012-04-19,915.428
2012-04-20,916.494
2012-04-23,901.648
2012-04-24,903.117
2012-04-25,915.44
2012-04-26,923.479
2012-04-27,929.013
2012-04-30,926.923
2012-05-01,929.077
2012-05-02,928.539
2012-05-03,922.13
2012-05-04,907.418
2012-05-07,904.03
2012-05-08,893.902
2012-05-09,886.753
2012-05-10,889.266
2012-05-11,887.908
2012-05-14,872.7
2012-05-15,864.593
2012-05-16,856.846
2012-05-17,843.984
2012-05-18,832.991
2012-05-21,846.697
2012-05-22,853.231
2012-05-23,845.409
2012-05-24,847.699
2012-05-25,848.428
2012-05-28,851.294
2012-05-29,860.909
2012-05-30,844.963
2012-05-31,840.317
2012-06-01,818.851
2012-06-04,816.279
2012-06-05,824.38
2012-06-06,841.846
2012-06-07,845.491
2012-06-08,844.183
2012-06-11,839.387
2012-06-12,844.542
2012-06-13,840.246
2012-06-14,841.628
2012-06-15,851.355
2012-06-18,857.893
2012-06-19,869.202
2012-06-20,871.542
2012-06-21,851.95
2012-06-22,849.11
2012-06-25,837.001
2012-06-26,838.655
2012-06-27,845.158
2012-06-28,840.982
2012-06-29,868.699
2012-07-02,871.55
2012-07-03,881.92
2012-07-04,881.976
2012-07-05,879.234
2012-07-06,867.052
2012-07-09,861.398
2012-07-10,857.007
2012-07-11,853.749
2012-07-12,846.475
2012-07-13,858.763
2012-07-16,857.573
2012-07-17,860.043
2012-07-18,866.984
2012-07-19,876.077
2012-07-20,864.457
2012-07-23,848.777
2012-07-24,842.51
2012-07-25,844.107
2012-07-26,864.023
2012-07-27,879.452
2012-07-30,879.655
2012-07-31,875.483
2012-08-01,872.175
2012-08-02,864.222
2012-08-03,881.987
2012-08-06,889.424
2012-08-07,897.132
2012-08-08,896.66
2012-08-09,899.125
2012-08-10,899.709
2012-08-13,896.493
2012-08-14,896.396
2012-08-15,899.004
2012-08-16,907.413
2012-08-17,909.406
2012-08-20,906.499
2012-08-21,911.146
2012-08-22,907.701
2012-08-23,907.131
2012-08-24,906.312
2012-08-27,905.625
2012-08-28,904.22
2012-08-29,904.617
2012-08-30,896.924
2012-08-31,903.569
2012-09-03,904.797
2012-09-04,901.133
2012-09-05,899.602
2012-09-06,915.852
2012-09-07,927.546
2012-09-10,923.247
2012-09-11,925.166
2012-09-12,930.126
2012-09-13,937.045
2012-09-14,953.044
2012-09-17,947.815
2012-09-18,943.039
2012-09-19,946.994
2012-09-20,941.472
2012-09-21,944.993
2012-09-24,938.549
2012-09-25,934.039
2012-09-26,923.108
2012-09-27,932.233
2012-09-28,930.971
2012-10-01,934.052
2012-10-02,934.672
2012-10-03,933.042
2012-10-04,940.187
2012-10-05,944.019
2012-10-08,937.305
2012-10-09,926.959
2012-10-10,920.944
2012-10-11,924.632
2012-10-12,923.17
2012-10-15,926.795
2012-10-16,937.086
2012-10-17,942.761
2012-10-18,941.973
2012-10-19,930.395
2012-10-22,928.553
2012-10-23,916.331
2012-10-24,914.662
2012-10-25,918.208
2012-10-26,916.971
2012-10-29,915.86
2012-10-30,918.873
2012-10-31,920.853
2012-11-01,932.803
2012-11-02,926.903
2012-11-05,926.897
2012-11-06,932.472
2012-11-07,920.919
2012-11-08,910.973
2012-11-09,910.217
2012-11-12,908.303
2012-11-13,908.061
2012-11-14,898.268
2012-11-15,894.923
2012-11-16,894.72
2012-11-19,911.687
2012-11-20,912.985
2012-11-21,914.779
2012-11-22,919.322
2012-11-23,929.285
2012-11-26,926.713
2012-11-27,925.923
2012-11-28,928.104
2012-11-29,934.985
2012-11-30,935.817
2012-12-03,934.74
2012-12-04,935.075
2012-12-05,936.249
2012-12-06,939.544
2012-12-07,940.441
2012-12-10,942.656
2012-12-11,947.765
2012-12-12,949.537
2012-12-13,944.665
2012-12-14,944.58
2012-12-17,949.494
2012-12-18,958.65
2012-12-19,961.477
2012-12-20,964.214
2012-12-21,957.1
2012-12-24,955.857
2012-12-25,956.361
2012-12-26,953.062
2012-12-27,954.544
2012-12-28,949.568
2012-12-31,958.533
2013-01-01,958.612
2013-01-02,978.088
2013-01-03,976.962
2013-01-04,980.137
2013-01-07,977.938
2013-01-08,974.804
2013-01-09,978.092
2013-01-10,982.795
2013-01-11,983.756
2013-01-14,983.134
2013-01-15,986.175
2013-01-16,984.171
2013-01-17,989.76
2013-01-18,991.878
2013-01-21,993.225
2013-01-22,995.824
2013-01-23,994.115
2013-01-24,997.383
2013-01-25,1005.484
2013-01-28,1002.04
2013-01-29,1003.939
2013-01-30,1002.46
2013-01-31,1001.579
2013-02-01,1010.785
2013-02-04,1001.697
2013-02-05,1004.99
2013-02-06,1008.469
2013-02-07,1004.32
2013-02-08,1009.956
2013-02-11,1005.427
2013-02-12,1009.961
2013-02-13,1011.565
2013-02-14,1013.269
2013-02-15,1011.423
2013-02-18,1010.937
2013-02-19,1017.094
2013-02-20,1007.815
2013-02-21,995.003
2013-02-22,1003.927
2013-02-25,994.388
2013-02-26,993.617
2013-02-27,1004.794
2013-02-28,1009.923
2013-03-01,1008.116
2013-03-04,1009.711
2013-03-05,1020.176
2013-03-06,1022.198
2013-03-07,1023.791
2013-03-08,1026.685
2013-03-11,1028.519
2013-03-12,1027.138
2013-03-13,1026.5
2013-03-14,1032.677
2013-03-15,1032.922
2013-03-18,1025.754
2013-03-19,1022.492
2013-03-20,1028.586
2013-03-21,1022.896
2013-03-22,1023.669
2013-03-25,1020.707
2013-03-26,1025.627
2013-03-27,1025.597
2013-03-28,1033.565
2013-03-29,1034.305
2013-04-01,1025.81
2013-04-02,1026.463
2013-04-03,1018.63
2013-04-04,1015.231
2013-04-05,1012.763
2013-04-08,1018.323
2013-04-09,1022.188
2013-04-10,1035.928
2013-04-11,1043.039
2013-04-12,1037.578
2013-04-15,1013.451
2013-04-16,1021.755
2013-04-17,1008.161
2013-04-18,1003.391
2013-04-19,1012.152
2013-04-22,1015.578
2013-04-23,1027.685
2013-04-24,1033.551
2013-04-25,1041.963
2013-04-26,1039.213
2013-04-29,1045.062
2013-04-30,1053.246
2013-05-01,1046.157
2013-05-02,1048.873
2013-05-03,1058.236
2013-05-06,1060.413
2013-05-07,1066.961
2013-05-08,1076.697
2013-05-09,1074.869
2013-05-10,1076.993
2013-05-13,1075.905
2013-05-14,1083.116
2013-05-15,1085.081
2013-05-16,1082.634
2013-05-17,1085.687
2013-05-20,1088.063
2013-05-21,1090.038
2013-05-22,1081.96
2013-05-23,1070.068
2013-05-24,1069.738
2013-05-27,1068.61
2013-05-28,1073.728
2013-05-29,1068.937
2013-05-30,1072.563
2013-05-31,1061.691
2013-06-03,1058.004
2013-06-04,1057.631
2013-06-05,1043.422
2013-06-06,1046.547
2013-06-07,1055.451
2013-06-10,1057.261
2013-06-11,1048.182
2013-06-12,1045.021
2013-06-13,1049.958
2013-06-14,1052.523
2013-06-17,1063.009
2013-06-18,1067.64
2013-06-19,1063.268
2013-06-20,1024.958
2013-06-21,1019.557
2013-06-24,1005.066
2013-06-25,1013.246
2013-06-26,1022.057
2013-06-27,1032.849
2013-06-28,1033.505
2013-07-01,1044.99
2013-07-02,1043.66
2013-07-03,1040.594
2013-07-04,1045.134
2013-07-05,1046.853
2013-07-08,1049.326
2013-07-09,1055.97
2013-07-10,1061.639
2013-07-11,1079.652
2013-07-12,1081.967
2013-07-15,1083.442
2013-07-16,1082.924
2013-07-17,1084.073
2013-07-18,1090.079
2013-07-19,1091.671
2013-07-22,1095.372
2013-07-23,1094.151
2013-07-24,1091.811
2013-07-25,1093.077
2013-07-26,1090.194
2013-07-29,1084.634
2013-07-30,1088.769
2013-07-31,1088.798
2013-08-01,1103.52
2013-08-02,1109.086
2013-08-05,1108.755
2013-08-06,1106.425
2013-08-07,1097.186
2013-08-08,1105.43
2013-08-09,1106.099
2013-08-12,1104.101
2013-08-13,1105.89
2013-08-14,1104.493
2013-08-15,1089.098
2013-08-16,1089.735
2013-08-19,1083.916
2013-08-20,1086.458
2013-08-21,1078.946
2013-08-22,1085.364
2013-08-23,1092.153
2013-08-26,1090.535
2013-08-27,1073.243
2013-08-28,1069.51
2013-08-29,1073.823
2013-08-30,1069.139
2013-09-02,1075.435
2013-09-03,1079.068
2013-09-04,1087.957
2013-09-05,1090.408
2013-09-06,1092.99
2013-09-09,1106.758
2013-09-10,1117.856
2013-09-11,1122.298
2013-09-12,1119.281
2013-09-13,1119.554
2013-09-16,1129.853
2013-09-17,1131.152
2013-09-18,1139.849
2013-09-19,1149.799
2013-09-20,1141.829
2013-09-23,1138.089
2013-09-24,1137.515
2013-09-25,1135.191
2013-09-26,1137.351
2013-09-27,1137.283
2013-09-30,1132.386
2013-10-01,1141.235
2013-10-02,1138.42
2013-10-03,1133.093
2013-10-04,1136.726
2013-10-07,1127.349
2013-10-08,1116.292
2013-10-09,1110.948
2013-10-10,1127.669
2013-10-11,1135.652
2013-10-14,1139.03
2013-10-15,1134.281
2013-10-16,1142.519
2013-10-17,1153.898
2013-10-18,1163.46
2013-10-21,1165.772
2013-10-22,1172.1
2013-10-23,1163.513
2013-10-24,1168.22
2013-10-25,1166.434
2013-10-28,1165.173
2013-10-29,1167.726
2013-10-30,1164.717
2013-10-31,1160.67
2013-11-01,1153.723
2013-11-04,1159.417
2013-11-05,1153.881
2013-11-06,1155.874
2013-11-07,1141.021
2013-11-08,1144.781
2013-11-11,1148.398
2013-11-12,1146.952
2013-11-13,1148.752
2013-11-14,1156.898
2013-11-15,1163.076
2013-11-18,1161.461
2013-11-19,1155.23
2013-11-20,1151.889
2013-11-21,1155.877
2013-11-22,1160.038
2013-11-25,1160.355
2013-11-26,1162.331
2013-11-27,1163.52
2013-11-28,1166.54
2013-11-29,1167.005
2013-12-02,1163.054
2013-12-03,1156.979
2013-12-04,1149.735
2013-12-05,1149.405
2013-12-06,1155.903
2013-12-09,1160.87
2013-12-10,1160.707
2013-12-11,1150.184
2013-12-12,1142.528
2013-12-13,1144.165
2013-12-16,1150.15
2013-12-17,1149.585
2013-12-18,1160.268
2013-12-19,1161.612
2013-12-20,1168.644
2013-12-23,1176.166
2013-12-24,1179.015
2013-12-25,1178.983
2013-12-26,1182.136
2013-12-27,1186.879
2013-12-30,1190.954
2013-12-31,1195.232
2014-01-01,1195.281
2014-01-02,1185.175
2014-01-03,1186.105
2014-01-06,1181.459
2014-01-07,1185.2
2014-01-08,1190.034
2014-01-09,1186.362
2014-01-10,1194.088
2014-01-13,1188.085
2014-01-14,1193.071
2014-01-15,1197.1
2014-01-16,1196.7
2014-01-17,1195.556
2014-01-20,1194.934
2014-01-21,1197.505
2014-01-22,1201.968
2014-01-23,1194.268
2014-01-24,1169.581
2014-01-27,1157.579
2014-01-28,1166.774
2014-01-29,1164.892
2014-01-30,1165.219
2014-01-31,1160.353
2014-02-03,1141.505
2014-02-04,1141.189
2014-02-05,1141.908
2014-02-06,1158.475
2014-02-07,1172.693
2014-02-10,1175.561
2014-02-11,1187.636
2014-02-12,1192.838
2014-02-13,1197.431
2014-02-14,1201.838
2014-02-17,1205.497
2014-02-18,1211.004
2014-02-19,1209.828
2014-02-20,1211.12
2014-02-21,1215.929
2014-02-24,1222.663
2014-02-25,1224.394
2014-02-26,1223.106
2014-02-27,1227.794
2014-02-28,1231.888
2014-03-03,1217.254
2014-03-04,1232.792
2014-03-05,1233.84
2014-03-06,1240.786
2014-03-07,1237.468
2014-03-10,1230.752
2014-03-11,1228.177
2014-03-12,1221.355
2014-03-13,1211.761
2014-03-14,1205.159
2014-03-17,1213.943
2014-03-18,1223.493
2014-03-19,1218.703
2014-03-20,1211.468
2014-03-21,1208.512
2014-03-24,1199.469
2014-03-25,1203.327
2014-03-26,1202.467
2014-03-27,1203.377
2014-03-28,1209.603
2014-03-31,1221.417
2014-04-01,1232.052
2014-04-02,1235.525
2014-04-03,1229.46
2014-04-04,1221.692
2014-04-07,1206.054
2014-04-08,1209.069
2014-04-09,1220.023
2014-04-10,1205.052
2014-04-11,1188.657
2014-04-14,1187.314
2014-04-15,1186.958
2014-04-16,1201.745
2014-04-17,1209.366
2014-04-18,1210.399
2014-04-21,1211.011
2014-04-22,1219.937
2014-04-23,1217.676
2014-04-24,1218.389
2014-04-25,1207.237
2014-04-28,1202.786
2014-04-29,1209.991
2014-04-30,1217.393
2014-05-01,1220.723
2014-05-02,1224.311
2014-05-05,1224.967
2014-05-06,1221.277
2014-05-07,1216.625
2014-05-08,1216.899
2014-05-09,1215.639
2014-05-12,1228.037
2014-05-13,1229.782
2014-05-14,1226.56
2014-05-15,1216.834
2014-05-16,1216.681
2014-05-19,1221.579
2014-05-20,1215.241
2014-05-21,1221.553
2014-05-22,1229.548
2014-05-23,1234.295
2014-05-26,1238.404
2014-05-27,1242.124
2014-05-28,1243.186
2014-05-29,1247.804
2014-05-30,1248.056
2014-06-02,1250.666
2014-06-03,1249.736
2014-06-04,1253.674
2014-06-05,1260.251
2014-06-06,1269.146
2014-06-09,1269.754
2014-06-10,1268.491
2014-06-11,1264.93
2014-06-12,1261.46
2014-06-13,1261.078
2014-06-16,1260.809
2014-06-17,1263.861
2014-06-18,1268.249
2014-06-19,1273.92
2014-06-20,1274.678
2014-06-23,1272.945
2014-06-24,1267.986
2014-06-25,1266.438
2014-06-26,1268.994
2014-06-27,1271.765
2014-06-30,1276.918
2014-07-01,1286.011
2014-07-02,1287.113
2014-07-03,1293.157
2014-07-04,1292.781
2014-07-07,1283.887
2014-07-08,1273.371
2014-07-09,1277.14
2014-07-10,1266.708
2014-07-11,1265.747
2014-07-14,1273.95
2014-07-15,1267.822
2014-07-16,1274.498
2014-07-17,1263.474
2014-07-18,1269.736
2014-07-21,1266.892
2014-07-22,1276.921
2014-07-23,1278.474
2014-07-24,1279.613
2014-07-25,1274.971
2014-07-28,1272.956
2014-07-29,1270.372
2014-07-30,1267.863
2014-07-31,1249.654
2014-08-01,1245.519
2014-08-04,1249.948
2014-08-05,1241.684
2014-08-06,1237.831
2014-08-07,1232.524
2014-08-08,1236.804
2014-08-11,1248.381
2014-08-12,1247.168
2014-08-13,1254.024
2014-08-14,1258.938
2014-08-15,1257.789
2014-08-18,1268.079
2014-08-19,1273.926
2014-08-20,1275.336
2014-08-21,1276.883
2014-08-22,1275.904
2014-08-25,1281.959
2014-08-26,1285.75
2014-08-27,1287.4
2014-08-28,1282.592
2014-08-29,1285.767
2014-09-01,1285.588
2014-09-02,1285.739
2014-09-03,1289.405
2014-09-04,1285.342
2014-09-05,1285.574
2014-09-08,1281.052
2014-09-09,1271.394
2014-09-10,1271.405
2014-09-11,1271.385
2014-09-12,1264.964
2014-09-15,1258.178
2014-09-16,1259.089
2014-09-17,1261.968
2014-09-18,1266.252
2014-09-19,1262.793
2014-09-22,1250.162
2014-09-23,1241.262
2014-09-24,1245.904
2014-09-25,1233.863
2014-09-26,1236.861
2014-09-29,1234.797
2014-09-30,1229.484
2014-10-01,1213.245
2014-10-02,1206.556
2014-10-03,1211.973
2014-10-06,1215.623
2014-10-07,1201.918
2014-10-08,1206.798
2014-10-09,1192.222
2014-10-10,1168.129
2014-10-13,1155.03
2014-10-14,1157.422
2014-10-15,1153.004
2014-10-16,1154.168
2014-10-17,1168.128
2014-10-20,1179.761
2014-10-21,1200.51
2014-10-22,1197.093
2014-10-23,1206.713
2014-10-24,1213.244
2014-10-27,1211.782
2014-10-28,1227.248
2014-10-29,1228.084
2014-10-30,1229.315
2014-10-31,1241.834
2014-11-03,1236.542
2014-11-04,1233.81
2014-11-05,1237.376
2014-11-06,1241.105
2014-11-07,1241.719
2014-11-10,1246.096
2014-11-11,1247.89
2014-11-12,1249.649
2014-11-13,1248.502
2014-11-14,1250.346
2014-11-17,1245.76
2014-11-18,1258.248
2014-11-19,1255.024
2014-11-20,1257.951
2014-11-21,1266.007
2014-11-24,1269.454
2014-11-25,1272.66
2014-11-26,1273.887
2014-11-27,1270.744
2014-11-28,1264.435
2014-12-01,1253.986
2014-12-02,1256.774
2014-12-03,1264.118
2014-12-04,1262.618
2014-12-05,1263.319
2014-12-08,1251.616
2014-12-09,1249.734
2014-12-10,1232.401
2014-12-11,1230.726
2014-12-12,1218.361
2014-12-15,1207.398
2014-12-16,1207.175
2014-12-17,1219.104
2014-12-18,1241.184
2014-12-19,1250.079
2014-12-22,1253.705
2014-12-23,1255.466
2014-12-24,1257.451
2014-12-25,1257.059
2014-12-26,1259.351
2014-12-29,1261.251
2014-12-30,1255.197
2014-12-31,1250.287
2015-01-01,1250.269
2015-01-02,1247.131
2015-01-05,1225.304
2015-01-06,1210.352
2015-01-07,1215.001
2015-01-08,1236.967
2015-01-09,1234.5
2015-01-12,1226.35
2015-01-13,1228.367
2015-01-14,1220.603
2015-01-15,1215.613
2015-01-16,1220.952
2015-01-19,1226.998
2015-01-20,1229.088
2015-01-21,1238.56
2015-01-22,1247.347
2015-01-23,1247.673
2015-01-26,1254.257
2015-01-27,1254.482
2015-01-28,1245.31
2015-01-29,1247.369
2015-01-30,1237.218
2015-02-02,1243.989
2015-02-03,1258.785
2015-02-04,1258.532
2015-02-05,1268.254
2015-02-06,1262.633
2015-02-09,1257.537
2015-02-10,1266.859
2015-02-11,1263.879
2015-02-12,1282.244
2015-02-13,1291.054
2015-02-16,1290.435
2015-02-17,1291.555
2015-02-18,1299.187
2015-02-19,1302.927
2015-02-20,1308.359
2015-02-23,1311.183
2015-02-24,1312.757
2015-02-25,1318.32
2015-02-26,1314.815
2015-02-27,1315.271
2015-03-02,1319.761
2015-03-03,1313.496
2015-03-04,1305.907
2015-03-05,1310.013
2015-03-06,1297.042
2015-03-09,1294.114
2015-03-10,1276.086
2015-03-11,1278.652
2015-03-12,1292.148
2015-03-13,1285.741
2015-03-16,1298.489
2015-03-17,1297.707
2015-03-18,1309.077
2015-03-19,1310.079
2015-03-20,1324.62
2015-03-23,1326.277
2015-03-24,1325.242
2015-03-25,1313.968
2015-03-26,1303.946
2015-03-27,1308.519
2015-03-30,1317.153
2015-03-31,1309.676
2015-04-01,1307.637
2015-04-02,1318.833
2015-04-03,1320.28
2015-04-06,1332.302
2015-04-07,1331.323
2015-04-08,1338.971
2015-04-09,1342.816
2015-04-10,1345.919
2015-04-13,1341.3
2015-04-14,1346.663
2015-04-15,1348.675
2015-04-16,1351.202
2015-04-17,1336.498
2015-04-20,1339.781
2015-04-21,1348.116
2015-04-22,1349.82
2015-04-23,1355.715
2015-04-24,1357.157
2015-04-27,1357.719
2015-04-28,1355.716
2015-04-29,1350.286
2015-04-30,1339.409
2015-05-01,1345.785
2015-05-04,1348.647
2015-05-05,1337.041
2015-05-06,1336.815
2015-05-07,1333.694
