Date,NORWAY IMI IMI (Large+Mid+Small Cap)
2010-08-25,649.078
2010-08-26,665.362
2010-08-27,669.193
2010-08-30,672.672
2010-08-31,673.075
2010-09-01,709.0
2010-09-02,707.6
2010-09-03,721.161
2010-09-06,724.575
2010-09-07,706.482
2010-09-08,715.095
2010-09-09,719.571
2010-09-10,721.642
2010-09-13,739.98
2010-09-14,744.963
2010-09-15,740.6
2010-09-16,737.764
2010-09-17,739.431
2010-09-20,750.504
2010-09-21,760.021
2010-09-22,767.244
2010-09-23,762.075
2010-09-24,773.33
2010-09-27,773.697
2010-09-28,775.078
2010-09-29,780.966
2010-09-30,782.36
2010-10-01,786.359
2010-10-04,779.025
2010-10-05,796.434
2010-10-06,806.07
2010-10-07,799.659
2010-10-08,802.978
2010-10-11,800.858
2010-10-12,790.69
2010-10-13,819.506
2010-10-14,831.225
2010-10-15,822.765
2010-10-18,819.033
2010-10-19,797.874
2010-10-20,813.67
2010-10-21,826.506
2010-10-22,822.847
2010-10-25,832.789
2010-10-26,824.369
2010-10-27,810.576
2010-10-28,819.116
2010-10-29,823.472
2010-11-01,835.407
2010-11-02,845.326
2010-11-03,826.877
2010-11-04,860.89
2010-11-05,855.174
2010-11-08,846.619
2010-11-09,857.976
2010-11-10,836.341
2010-11-11,838.713
2010-11-12,829.347
2010-11-15,826.905
2010-11-16,794.565
2010-11-17,800.707
2010-11-18,815.014
2010-11-19,818.033
2010-11-22,810.999
2010-11-23,783.807
2010-11-24,793.765
2010-11-25,794.117
2010-11-26,776.918
2010-11-29,762.983
2010-11-30,761.159
2010-12-01,786.972
2010-12-02,817.452
2010-12-03,833.571
2010-12-06,836.038
2010-12-07,840.277
2010-12-08,835.218
2010-12-09,829.271
2010-12-10,831.538
2010-12-13,847.405
2010-12-14,848.053
2010-12-15,845.792
2010-12-16,842.223
2010-12-17,848.83
2010-12-20,854.144
2010-12-21,869.841
2010-12-22,871.293
2010-12-23,874.684
2010-12-24,877.151
2010-12-27,877.882
2010-12-28,885.54
2010-12-29,886.381
2010-12-30,891.999
2010-12-31,903.769
2011-01-03,908.854
2011-01-04,894.315
2011-01-05,888.627
2011-01-06,884.925
2011-01-07,882.928
2011-01-10,877.707
2011-01-11,885.546
2011-01-12,903.439
2011-01-13,906.234
2011-01-14,902.419
2011-01-17,896.429
2011-01-18,909.836
2011-01-19,900.448
2011-01-20,865.545
2011-01-21,889.454
2011-01-24,891.795
2011-01-25,879.807
2011-01-26,891.339
2011-01-27,897.004
2011-01-28,889.119
2011-01-31,894.809
2011-02-01,931.587
2011-02-02,932.967
2011-02-03,924.617
2011-02-04,919.766
2011-02-07,921.456
2011-02-08,923.091
2011-02-09,915.149
2011-02-10,897.91
2011-02-11,908.254
2011-02-14,917.808
2011-02-15,916.619
2011-02-16,924.204
2011-02-17,922.619
2011-02-18,927.669
2011-02-21,918.042
2011-02-22,920.85
2011-02-23,925.815
2011-02-24,935.377
2011-02-25,940.707
2011-02-28,955.556
2011-03-01,958.842
2011-03-02,956.119
2011-03-03,957.754
2011-03-04,968.196
2011-03-07,969.043
2011-03-08,961.421
2011-03-09,956.988
2011-03-10,923.219
2011-03-11,917.152
2011-03-14,915.023
2011-03-15,890.175
2011-03-16,889.889
2011-03-17,914.002
2011-03-18,931.278
2011-03-21,949.823
2011-03-22,944.115
2011-03-23,942.205
2011-03-24,958.185
2011-03-25,958.758
2011-03-28,956.289
2011-03-29,949.32
2011-03-30,957.892
2011-03-31,965.634
2011-04-01,982.285
2011-04-04,992.239
2011-04-05,995.478
2011-04-06,1004.205
2011-04-07,989.13
2011-04-08,1007.161
2011-04-11,1002.157
2011-04-12,975.21
2011-04-13,986.099
2011-04-14,972.343
2011-04-15,973.325
2011-04-18,932.046
2011-04-19,952.492
2011-04-20,987.898
2011-04-21,988.663
2011-04-22,988.663
2011-04-25,986.95
2011-04-26,998.647
2011-04-27,995.607
2011-04-28,1009.937
2011-04-29,1022.489
2011-05-02,1023.824
2011-05-03,999.752
2011-05-04,966.617
2011-05-05,943.223
2011-05-06,948.662
2011-05-09,937.911
2011-05-10,956.187
2011-05-11,949.991
2011-05-12,928.438
2011-05-13,934.555
2011-05-16,937.499
2011-05-17,924.83
2011-05-18,931.724
2011-05-19,940.999
2011-05-20,931.424
2011-05-23,903.476
2011-05-24,915.96
2011-05-25,920.04
2011-05-26,925.147
2011-05-27,952.613
2011-05-30,954.211
2011-05-31,971.657
2011-06-01,967.316
2011-06-02,965.332
2011-06-03,961.052
2011-06-06,955.348
2011-06-07,956.769
2011-06-08,932.482
2011-06-09,932.994
2011-06-10,912.099
2011-06-13,918.969
2011-06-14,934.616
2011-06-15,895.44
2011-06-16,876.014
2011-06-17,879.285
2011-06-20,871.304
2011-06-21,898.775
2011-06-22,902.987
2011-06-23,865.02
2011-06-24,864.71
2011-06-27,870.116
2011-06-28,884.497
2011-06-29,913.012
2011-06-30,929.93
2011-07-01,937.468
2011-07-04,945.076
2011-07-05,947.66
2011-07-06,927.773
2011-07-07,944.359
2011-07-08,918.456
2011-07-11,888.653
2011-07-12,875.905
2011-07-13,900.587
2011-07-14,884.814
2011-07-15,887.255
2011-07-18,868.323
2011-07-19,892.185
2011-07-20,912.352
2011-07-21,931.379
2011-07-22,934.098
2011-07-25,933.989
2011-07-26,943.818
2011-07-27,924.454
2011-07-28,924.974
2011-07-29,917.954
2011-08-01,901.151
2011-08-02,883.813
2011-08-03,868.542
2011-08-04,811.262
2011-08-05,785.3
2011-08-08,740.787
2011-08-09,745.967
2011-08-10,736.463
2011-08-11,763.581
2011-08-12,782.833
2011-08-15,811.753
2011-08-16,811.669
2011-08-17,831.685
2011-08-18,769.271
2011-08-19,769.123
2011-08-22,767.527
2011-08-23,768.348
2011-08-24,795.278
2011-08-25,785.76
2011-08-26,792.842
2011-08-29,824.168
2011-08-30,821.839
2011-08-31,843.677
2011-09-01,840.195
2011-09-02,816.827
2011-09-05,775.206
2011-09-06,782.288
2011-09-07,807.366
2011-09-08,814.628
2011-09-09,780.476
2011-09-12,744.888
2011-09-13,738.507
2011-09-14,748.913
2011-09-15,780.488
2011-09-16,784.095
2011-09-19,749.727
2011-09-20,774.616
2011-09-21,763.268
2011-09-22,704.158
2011-09-23,699.2
2011-09-26,696.356
2011-09-27,731.087
2011-09-28,717.528
2011-09-29,721.586
2011-09-30,705.024
2011-10-03,677.151
2011-10-04,650.7
2011-10-05,679.898
2011-10-06,701.772
2011-10-07,708.351
2011-10-10,752.436
2011-10-11,742.956
2011-10-12,774.56
2011-10-13,757.953
2011-10-14,789.642
2011-10-17,778.593
2011-10-18,778.536
2011-10-19,785.464
2011-10-20,773.271
2011-10-21,814.647
2011-10-24,830.401
2011-10-25,823.951
2011-10-26,826.007
2011-10-27,871.884
2011-10-28,858.742
2011-10-31,829.135
2011-11-01,772.84
2011-11-02,791.693
2011-11-03,818.128
2011-11-04,809.283
2011-11-07,821.322
2011-11-08,826.219
2011-11-09,794.695
2011-11-10,790.81
2011-11-11,819.209
2011-11-14,807.72
2011-11-15,797.386
2011-11-16,799.837
2011-11-17,778.544
2011-11-18,775.055
2011-11-21,745.275
2011-11-22,741.116
2011-11-23,709.549
2011-11-24,703.904
2011-11-25,710.891
2011-11-28,741.83
2011-11-29,745.094
2011-11-30,785.347
2011-12-01,777.708
2011-12-02,780.383
2011-12-05,791.727
2011-12-06,793.14
2011-12-07,785.586
2011-12-08,765.869
2011-12-09,782.666
2011-12-12,750.619
2011-12-13,744.286
2011-12-14,710.608
2011-12-15,723.251
2011-12-16,731.507
2011-12-19,729.542
2011-12-20,758.135
2011-12-21,748.159
2011-12-22,758.85
2011-12-23,762.561
2011-12-26,762.561
2011-12-27,767.103
2011-12-28,751.896
2011-12-29,758.031
2011-12-30,768.628
2012-01-02,777.089
2012-01-03,793.662
2012-01-04,782.24
2012-01-05,779.426
2012-01-06,775.729
2012-01-09,770.772
2012-01-10,787.422
2012-01-11,776.508
2012-01-12,790.355
2012-01-13,772.646
2012-01-16,778.281
2012-01-17,785.048
2012-01-18,788.183
2012-01-19,801.826
2012-01-20,796.223
2012-01-23,810.314
2012-01-24,797.463
2012-01-25,796.288
2012-01-26,820.805
2012-01-27,818.29
2012-01-30,807.854
2012-01-31,810.243
2012-02-01,834.909
2012-02-02,831.105
2012-02-03,840.692
2012-02-06,840.437
2012-02-07,844.059
2012-02-08,852.523
2012-02-09,862.724
2012-02-10,863.53
2012-02-13,868.14
2012-02-14,861.837
2012-02-15,864.909
2012-02-16,866.581
2012-02-17,879.854
2012-02-20,897.562
2012-02-21,893.904
2012-02-22,899.995
2012-02-23,900.257
2012-02-24,918.368
2012-02-27,917.635
2012-02-28,926.159
2012-02-29,927.067
2012-03-01,919.815
2012-03-02,914.855
2012-03-05,905.93
2012-03-06,862.343
2012-03-07,877.936
2012-03-08,909.093
2012-03-09,896.257
2012-03-12,888.348
2012-03-13,900.591
2012-03-14,888.349
2012-03-15,892.755
2012-03-16,905.36
2012-03-19,913.121
2012-03-20,890.63
2012-03-21,887.579
2012-03-22,875.475
2012-03-23,891.438
2012-03-26,913.778
2012-03-27,900.648
2012-03-28,886.765
2012-03-29,873.84
2012-03-30,895.011
2012-04-02,907.301
2012-04-03,899.104
2012-04-04,873.93
2012-04-05,872.653
2012-04-06,872.653
2012-04-09,869.272
2012-04-10,842.782
2012-04-11,848.448
2012-04-12,866.704
2012-04-13,855.139
2012-04-16,854.609
2012-04-17,882.295
2012-04-18,877.739
2012-04-19,877.088
2012-04-20,881.054
2012-04-23,851.692
2012-04-24,869.221
2012-04-25,878.62
2012-04-26,880.73
2012-04-27,875.281
2012-04-30,878.447
2012-05-01,879.521
2012-05-02,872.645
2012-05-03,880.184
2012-05-04,852.688
2012-05-07,851.649
2012-05-08,820.925
2012-05-09,819.915
2012-05-10,832.294
2012-05-11,832.809
2012-05-14,804.944
2012-05-15,801.998
2012-05-16,799.247
2012-05-17,795.686
2012-05-18,769.602
2012-05-21,787.677
2012-05-22,804.202
2012-05-23,766.113
2012-05-24,773.218
2012-05-25,771.201
2012-05-28,773.738
2012-05-29,779.32
2012-05-30,757.394
2012-05-31,743.856
2012-06-01,725.488
2012-06-04,720.954
2012-06-05,726.858
2012-06-06,749.027
2012-06-07,761.971
2012-06-08,754.932
2012-06-11,755.979
2012-06-12,756.077
2012-06-13,752.534
2012-06-14,757.537
2012-06-15,777.768
2012-06-18,768.968
2012-06-19,788.873
2012-06-20,799.743
2012-06-21,779.925
2012-06-22,762.526
2012-06-25,748.548
2012-06-26,748.725
2012-06-27,765.376
2012-06-28,764.142
2012-06-29,808.328
2012-07-02,812.02
2012-07-03,831.062
2012-07-04,817.353
2012-07-05,807.407
2012-07-06,786.178
2012-07-09,785.458
2012-07-10,800.841
2012-07-11,798.001
2012-07-12,786.916
2012-07-13,808.659
2012-07-16,810.429
2012-07-17,813.376
2012-07-18,824.509
2012-07-19,834.267
2012-07-20,826.999
2012-07-23,804.358
2012-07-24,800.868
2012-07-25,804.862
2012-07-26,829.81
2012-07-27,835.802
2012-07-30,835.141
2012-07-31,835.334
2012-08-01,834.473
2012-08-02,818.169
2012-08-03,848.002
2012-08-06,856.493
2012-08-07,869.53
2012-08-08,863.21
2012-08-09,868.11
2012-08-10,865.192
2012-08-13,862.148
2012-08-14,868.054
2012-08-15,868.746
2012-08-16,871.531
2012-08-17,879.195
2012-08-20,875.308
2012-08-21,890.737
2012-08-22,882.699
2012-08-23,881.193
2012-08-24,879.701
2012-08-27,885.883
2012-08-28,884.1
2012-08-29,885.564
2012-08-30,876.426
2012-08-31,890.487
2012-09-03,896.819
2012-09-04,887.75
2012-09-05,887.341
2012-09-06,898.717
2012-09-07,916.597
2012-09-10,917.297
2012-09-11,916.81
2012-09-12,923.019
2012-09-13,921.196
2012-09-14,964.474
2012-09-17,956.214
2012-09-18,945.575
2012-09-19,941.817
2012-09-20,928.241
2012-09-21,941.193
2012-09-24,931.369
2012-09-25,943.781
2012-09-26,911.849
2012-09-27,923.623
2012-09-28,920.933
2012-10-01,934.276
2012-10-02,936.421
2012-10-03,921.922
2012-10-04,924.853
2012-10-05,945.425
2012-10-08,930.746
2012-10-09,928.893
2012-10-10,921.175
2012-10-11,932.488
2012-10-12,927.857
2012-10-15,925.529
2012-10-16,940.355
2012-10-17,945.849
2012-10-18,945.019
2012-10-19,935.809
2012-10-22,929.489
2012-10-23,893.332
2012-10-24,903.604
2012-10-25,908.366
2012-10-26,901.497
2012-10-29,903.602
2012-10-30,911.249
2012-10-31,911.515
2012-11-01,923.766
2012-11-02,912.625
2012-11-05,905.235
2012-11-06,911.393
2012-11-07,900.529
2012-11-08,896.617
2012-11-09,892.762
2012-11-12,890.259
2012-11-13,879.081
2012-11-14,882.976
2012-11-15,877.509
2012-11-16,867.697
2012-11-19,897.637
2012-11-20,899.033
2012-11-21,900.952
2012-11-22,915.998
2012-11-23,919.429
2012-11-26,914.925
2012-11-27,909.324
2012-11-28,894.571
2012-11-29,911.391
2012-11-30,915.534
2012-12-03,920.273
2012-12-04,913.889
2012-12-05,912.295
2012-12-06,920.219
2012-12-07,913.748
2012-12-10,912.927
2012-12-11,925.234
2012-12-12,933.717
2012-12-13,931.238
2012-12-14,927.95
2012-12-17,928.62
2012-12-18,935.061
2012-12-19,949.831
2012-12-20,943.225
2012-12-21,945.141
2012-12-24,938.799
2012-12-25,938.799
2012-12-26,940.326
2012-12-27,940.873
2012-12-28,932.437
2012-12-31,935.973
2013-01-01,935.973
2013-01-02,965.475
2013-01-03,959.17
2013-01-04,956.282
2013-01-07,953.375
2013-01-08,955.197
2013-01-09,960.161
2013-01-10,972.995
2013-01-11,973.229
2013-01-14,979.364
2013-01-15,967.568
2013-01-16,971.195
2013-01-17,982.774
2013-01-18,975.191
2013-01-21,978.465
2013-01-22,976.08
2013-01-23,985.693
2013-01-24,990.088
2013-01-25,996.743
2013-01-28,987.06
2013-01-29,993.967
2013-01-30,996.274
2013-01-31,994.944
2013-02-01,1012.655
2013-02-04,1000.379
2013-02-05,993.287
2013-02-06,986.904
2013-02-07,990.058
2013-02-08,997.042
2013-02-11,992.041
2013-02-12,1003.193
2013-02-13,1005.483
2013-02-14,995.469
2013-02-15,990.728
2013-02-18,988.777
2013-02-19,998.61
2013-02-20,1001.273
2013-02-21,970.54
2013-02-22,968.451
2013-02-25,978.147
2013-02-26,965.366
2013-02-27,967.79
2013-02-28,964.765
2013-03-01,953.343
2013-03-04,962.454
2013-03-05,979.559
2013-03-06,976.677
2013-03-07,978.809
2013-03-08,975.725
2013-03-11,977.36
2013-03-12,983.588
2013-03-13,972.571
2013-03-14,970.592
2013-03-15,973.051
2013-03-18,968.522
2013-03-19,957.652
2013-03-20,951.668
2013-03-21,949.165
2013-03-22,955.653
2013-03-25,943.811
2013-03-26,945.275
2013-03-27,940.558
2013-03-28,944.38
2013-03-29,944.38
2013-04-01,946.782
2013-04-02,955.571
2013-04-03,959.933
2013-04-04,947.738
2013-04-05,943.629
2013-04-08,947.403
2013-04-09,954.897
2013-04-10,961.385
2013-04-11,969.621
2013-04-12,958.5
2013-04-15,941.57
2013-04-16,939.171
2013-04-17,918.256
2013-04-18,922.647
2013-04-19,932.272
2013-04-22,921.984
2013-04-23,928.986
2013-04-24,932.48
2013-04-25,950.288
2013-04-26,955.93
2013-04-29,953.793
2013-04-30,969.107
2013-05-01,968.249
2013-05-02,954.635
2013-05-03,968.381
2013-05-06,965.418
2013-05-07,967.13
2013-05-08,987.622
2013-05-09,984.887
2013-05-10,976.941
2013-05-13,980.634
2013-05-14,977.761
2013-05-15,965.639
2013-05-16,972.22
2013-05-17,964.352
2013-05-20,969.17
2013-05-21,985.634
2013-05-22,985.806
2013-05-23,962.732
2013-05-24,966.961
2013-05-27,975.027
2013-05-28,979.934
2013-05-29,972.26
2013-05-30,979.347
2013-05-31,969.587
2013-06-03,972.156
2013-06-04,972.077
2013-06-05,963.819
2013-06-06,962.826
2013-06-07,966.836
2013-06-10,960.557
2013-06-11,940.729
2013-06-12,955.608
2013-06-13,949.733
2013-06-14,961.906
2013-06-17,968.48
2013-06-18,971.465
2013-06-19,968.818
2013-06-20,910.439
2013-06-21,902.55
2013-06-24,865.431
2013-06-25,882.982
2013-06-26,896.02
2013-06-27,901.02
2013-06-28,892.702
2013-07-01,906.904
2013-07-02,911.963
2013-07-03,895.934
2013-07-04,911.006
2013-07-05,891.887
2013-07-08,912.226
2013-07-09,906.482
2013-07-10,923.336
2013-07-11,942.394
2013-07-12,943.189
2013-07-15,945.994
2013-07-16,958.683
2013-07-17,959.246
2013-07-18,954.608
2013-07-19,966.84
2013-07-22,975.025
2013-07-23,982.339
2013-07-24,979.371
2013-07-25,972.096
2013-07-26,969.347
2013-07-29,968.492
2013-07-30,964.513
2013-07-31,972.056
2013-08-01,972.288
2013-08-02,973.552
2013-08-05,971.817
2013-08-06,970.516
2013-08-07,970.303
2013-08-08,983.278
2013-08-09,995.111
2013-08-12,990.058
2013-08-13,984.165
2013-08-14,994.214
2013-08-15,975.585
2013-08-16,984.855
2013-08-19,990.348
2013-08-20,972.394
2013-08-21,954.452
2013-08-22,956.543
2013-08-23,965.747
2013-08-26,962.856
2013-08-27,959.306
2013-08-28,963.735
2013-08-29,959.451
2013-08-30,946.468
2013-09-02,965.864
2013-09-03,966.507
2013-09-04,969.148
2013-09-05,959.238
2013-09-06,964.48
2013-09-09,976.73
2013-09-10,993.754
2013-09-11,1002.02
2013-09-12,999.495
2013-09-13,994.809
2013-09-16,1001.082
2013-09-17,999.217
2013-09-18,1000.168
2013-09-19,1022.309
2013-09-20,1004.693
2013-09-23,1000.467
2013-09-24,991.673
2013-09-25,988.06
2013-09-26,990.446
2013-09-27,985.11
2013-09-30,969.773
2013-10-01,976.669
2013-10-02,976.435
2013-10-03,993.4
2013-10-04,990.448
2013-10-07,981.622
2013-10-08,972.796
2013-10-09,962.529
2013-10-10,969.74
2013-10-11,978.791
2013-10-14,986.321
2013-10-15,991.008
2013-10-16,990.32
2013-10-17,1005.175
2013-10-18,1020.262
2013-10-21,1029.446
2013-10-22,1039.273
2013-10-23,1031.875
2013-10-24,1045.101
2013-10-25,1055.37
2013-10-28,1048.205
2013-10-29,1056.125
2013-10-30,1055.233
2013-10-31,1035.398
2013-11-01,1036.194
2013-11-04,1043.302
2013-11-05,1032.844
2013-11-06,1052.774
2013-11-07,1033.235
2013-11-08,1009.126
2013-11-11,1022.902
2013-11-12,1000.355
2013-11-13,993.714
2013-11-14,1007.007
2013-11-15,1025.012
2013-11-18,1029.827
2013-11-19,1030.019
2013-11-20,1023.095
2013-11-21,1012.794
2013-11-22,1022.143
2013-11-25,1008.977
2013-11-26,1007.422
2013-11-27,1018.657
2013-11-28,1023.821
2013-11-29,1018.253
2013-12-02,1016.261
2013-12-03,1013.059
2013-12-04,998.469
2013-12-05,995.101
2013-12-06,993.182
2013-12-09,998.108
2013-12-10,1003.172
2013-12-11,994.609
2013-12-12,976.152
2013-12-13,977.219
2013-12-16,986.762
2013-12-17,990.962
2013-12-18,988.044
2013-12-19,984.824
2013-12-20,996.525
2013-12-23,1011.71
2013-12-24,1009.867
2013-12-25,1009.867
2013-12-26,1009.736
2013-12-27,1026.859
2013-12-30,1033.344
2013-12-31,1035.243
2014-01-01,1035.243
2014-01-02,1020.907
2014-01-03,1021.813
2014-01-06,1014.476
2014-01-07,1014.132
2014-01-08,1015.119
2014-01-09,1018.587
2014-01-10,1031.362
2014-01-13,1040.816
2014-01-14,1043.546
2014-01-15,1045.972
2014-01-16,1042.202
2014-01-17,1042.426
2014-01-20,1037.884
2014-01-21,1044.746
2014-01-22,1042.247
2014-01-23,1037.858
2014-01-24,1014.909
2014-01-27,1005.245
2014-01-28,1007.943
2014-01-29,988.914
2014-01-30,981.233
2014-01-31,966.76
2014-02-03,968.924
2014-02-04,966.455
2014-02-05,969.518
2014-02-06,984.788
2014-02-07,1006.217
2014-02-10,1012.418
2014-02-11,1020.742
2014-02-12,1015.732
2014-02-13,1009.267
2014-02-14,1016.221
2014-02-17,1020.034
2014-02-18,1021.616
2014-02-19,1027.751
2014-02-20,1021.261
2014-02-21,1031.054
2014-02-24,1043.286
2014-02-25,1030.739
2014-02-26,1027.081
2014-02-27,1031.84
2014-02-28,1048.697
2014-03-03,1039.231
2014-03-04,1051.876
2014-03-05,1051.924
2014-03-06,1054.478
2014-03-07,1051.531
2014-03-10,1045.956
2014-03-11,1052.588
2014-03-12,1036.711
2014-03-13,1033.332
2014-03-14,1023.167
2014-03-17,1032.425
2014-03-18,1032.538
2014-03-19,1028.244
2014-03-20,1019.781
2014-03-21,1031.593
2014-03-24,1030.237
2014-03-25,1038.258
2014-03-26,1048.593
2014-03-27,1051.598
2014-03-28,1051.927
2014-03-31,1058.566
2014-04-01,1056.365
2014-04-02,1057.324
2014-04-03,1050.527
2014-04-04,1056.97
2014-04-07,1040.62
2014-04-08,1035.584
2014-04-09,1051.748
2014-04-10,1056.259
2014-04-11,1028.999
2014-04-14,1029.299
2014-04-15,1034.962
2014-04-16,1038.557
2014-04-17,1038.27
2014-04-18,1038.27
2014-04-21,1035.353
2014-04-22,1055.604
2014-04-23,1050.695
2014-04-24,1055.531
2014-04-25,1062.436
2014-04-28,1063.476
2014-04-29,1082.247
2014-04-30,1092.959
2014-05-01,1096.337
2014-05-02,1104.454
2014-05-05,1099.52
2014-05-06,1107.703
2014-05-07,1112.758
2014-05-08,1128.547
2014-05-09,1120.749
2014-05-12,1131.034
2014-05-13,1129.519
2014-05-14,1133.944
2014-05-15,1121.762
2014-05-16,1120.287
2014-05-19,1123.365
2014-05-20,1115.122
2014-05-21,1120.131
2014-05-22,1128.358
2014-05-23,1130.745
2014-05-26,1130.368
2014-05-27,1133.888
2014-05-28,1137.44
2014-05-29,1141.561
2014-05-30,1135.625
2014-06-02,1141.668
2014-06-03,1143.63
2014-06-04,1140.217
2014-06-05,1152.802
2014-06-06,1169.621
2014-06-09,1166.751
2014-06-10,1168.156
2014-06-11,1157.838
2014-06-12,1167.473
2014-06-13,1168.225
2014-06-16,1167.189
2014-06-17,1153.42
2014-06-18,1164.699
2014-06-19,1158.198
2014-06-20,1154.425
2014-06-23,1161.64
2014-06-24,1154.107
2014-06-25,1132.016
2014-06-26,1126.996
2014-06-27,1133.036
2014-06-30,1134.297
2014-07-01,1136.719
2014-07-02,1137.198
2014-07-03,1143.117
2014-07-04,1142.384
2014-07-07,1147.073
2014-07-08,1126.496
2014-07-09,1132.932
2014-07-10,1107.308
2014-07-11,1108.16
2014-07-14,1123.322
2014-07-15,1119.549
2014-07-16,1133.363
2014-07-17,1128.211
2014-07-18,1116.874
2014-07-21,1120.228
2014-07-22,1132.615
2014-07-23,1137.106
2014-07-24,1128.902
2014-07-25,1120.151
2014-07-28,1108.537
2014-07-29,1110.128
2014-07-30,1100.03
2014-07-31,1086.566
2014-08-01,1080.303
2014-08-04,1083.911
2014-08-05,1083.997
2014-08-06,1072.575
2014-08-07,1062.526
2014-08-08,1056.617
2014-08-11,1089.618
2014-08-12,1076.17
2014-08-13,1080.359
2014-08-14,1084.75
2014-08-15,1090.84
2014-08-18,1093.306
2014-08-19,1096.618
2014-08-20,1098.445
2014-08-21,1104.413
2014-08-22,1097.22
2014-08-25,1102.519
2014-08-26,1112.59
2014-08-27,1111.698
2014-08-28,1107.902
2014-08-29,1102.696
2014-09-01,1105.293
2014-09-02,1108.056
2014-09-03,1104.895
2014-09-04,1104.48
2014-09-05,1089.846
2014-09-08,1083.614
2014-09-09,1072.934
2014-09-10,1072.166
2014-09-11,1062.803
2014-09-12,1066.288
2014-09-15,1056.226
2014-09-16,1056.284
2014-09-17,1063.398
2014-09-18,1080.027
2014-09-19,1071.53
2014-09-22,1066.329
2014-09-23,1055.938
2014-09-24,1051.666
2014-09-25,1040.214
2014-09-26,1035.679
2014-09-29,1035.584
2014-09-30,1044.086
2014-10-01,1027.59
2014-10-02,997.023
2014-10-03,983.526
2014-10-06,986.491
2014-10-07,974.582
2014-10-08,970.805
2014-10-09,960.412
2014-10-10,931.532
2014-10-13,939.271
2014-10-14,935.249
2014-10-15,915.526
2014-10-16,889.262
2014-10-17,927.52
2014-10-20,915.08
2014-10-21,947.245
2014-10-22,955.395
2014-10-23,957.254
2014-10-24,954.751
2014-10-27,946.87
2014-10-28,958.862
2014-10-29,964.588
2014-10-30,946.537
2014-10-31,945.338
2014-11-03,941.205
2014-11-04,917.838
2014-11-05,933.68
2014-11-06,929.957
2014-11-07,937.164
2014-11-10,953.158
2014-11-11,950.135
2014-11-12,953.743
2014-11-13,942.604
2014-11-14,960.905
2014-11-17,958.713
2014-11-18,970.538
2014-11-19,963.017
2014-11-20,964.93
2014-11-21,970.83
2014-11-24,972.694
2014-11-25,965.483
2014-11-26,946.151
2014-11-27,903.737
2014-11-28,862.826
2014-12-01,866.243
2014-12-02,867.912
2014-12-03,869.185
2014-12-04,858.197
2014-12-05,841.812
2014-12-08,829.256
2014-12-09,824.909
2014-12-10,817.626
2014-12-11,801.862
2014-12-12,782.172
2014-12-15,769.308
2014-12-16,755.76
2014-12-17,783.655
2014-12-18,820.281
2014-12-19,830.08
2014-12-22,830.838
2014-12-23,829.423
2014-12-24,824.859
2014-12-25,824.859
2014-12-26,823.812
2014-12-29,824.302
2014-12-30,820.334
2014-12-31,810.821
2015-01-01,810.821
2015-01-02,810.049
2015-01-05,784.139
2015-01-06,781.707
2015-01-07,780.194
2015-01-08,799.904
2015-01-09,800.039
2015-01-12,777.889
2015-01-13,789.777
2015-01-14,789.903
2015-01-15,796.79
2015-01-16,798.812
2015-01-19,816.491
2015-01-20,804.891
2015-01-21,818.74
2015-01-22,824.515
2015-01-23,813.857
2015-01-26,814.117
2015-01-27,809.183
2015-01-28,807.233
2015-01-29,802.099
2015-01-30,808.851
2015-02-02,832.732
2015-02-03,861.081
2015-02-04,847.005
2015-02-05,860.962
2015-02-06,860.755
2015-02-09,862.645
2015-02-10,862.188
2015-02-11,833.206
2015-02-12,839.782
2015-02-13,860.362
2015-02-16,869.217
2015-02-17,863.259
2015-02-18,872.659
2015-02-19,854.752
2015-02-20,860.425
2015-02-23,849.645
2015-02-24,850.061
2015-02-25,858.103
2015-02-26,852.143
2015-02-27,848.165
2015-03-02,837.988
2015-03-03,840.025
2015-03-04,816.743
2015-03-05,834.804
2015-03-06,823.006
2015-03-09,810.689
2015-03-10,779.222
2015-03-11,776.376
2015-03-12,790.316
2015-03-13,779.353
2015-03-16,770.45
2015-03-17,768.366
2015-03-18,771.163
2015-03-19,791.827
2015-03-20,809.363
2015-03-23,826.054
2015-03-24,825.495
2015-03-25,823.291
2015-03-26,812.135
2015-03-27,807.198
2015-03-30,805.877
2015-03-31,800.343
2015-04-01,805.251
2015-04-02,812.862
2015-04-03,812.862
2015-04-06,819.896
2015-04-07,839.55
2015-04-08,835.455
2015-04-09,832.863
2015-04-10,850.473
2015-04-13,850.416
2015-04-14,868.872
2015-04-15,878.523
2015-04-16,890.743
2015-04-17,875.643
2015-04-20,873.384
2015-04-21,876.996
2015-04-22,860.81
2015-04-23,873.682
2015-04-24,879.155
2015-04-27,889.211
2015-04-28,886.785
2015-04-29,887.244
2015-04-30,896.083
2015-05-01,890.881
2015-05-04,904.123
2015-05-05,909.353
2015-05-06,926.6
2015-05-07,905.689
2015-05-08,915.702
2015-05-11,914.673
2015-05-12,920.103
2015-05-13,944.043
2015-05-14,943.083
2015-05-15,940.394
2015-05-18,932.046
2015-05-19,905.808
2015-05-20,901.459
2015-05-21,906.568
2015-05-22,897.95
2015-05-25,897.95
2015-05-26,872.061
2015-05-27,870.886
2015-05-28,861.011
2015-05-29,865.915
2015-06-01,844.873
2015-06-02,868.503
2015-06-03,886.896
2015-06-04,877.789
