Date,FRANCE LARGE CAP Large Cap
2005-11-10,621.248
2005-11-11,626.79
2005-11-14,628.681
2005-11-15,626.824
2005-11-16,621.423
2005-11-17,626.113
2005-11-18,629.649
2005-11-21,636.054
2005-11-22,634.301
2005-11-23,642.06
2005-11-24,639.211
2005-11-25,637.755
2005-11-28,637.445
2005-11-29,637.216
2005-11-30,635.527
2005-12-01,641.476
2005-12-02,644.142
2005-12-05,645.996
2005-12-06,650.688
2005-12-07,645.443
2005-12-08,652.529
2005-12-09,651.062
2005-12-12,659.16
2005-12-13,661.483
2005-12-14,664.121
2005-12-15,659.175
2005-12-16,666.478
2005-12-19,664.49
2005-12-20,660.172
2005-12-21,662.756
2005-12-22,665.462
2005-12-23,666.493
2005-12-26,666.493
2005-12-27,667.616
2005-12-28,668.799
2005-12-29,667.04
2005-12-30,656.096
2006-01-02,661.826
2006-01-03,675.162
2006-01-04,690.411
2006-01-05,689.996
2006-01-06,697.508
2006-01-09,694.843
2006-01-10,692.254
2006-01-11,697.273
2006-01-12,694.116
2006-01-13,690.519
2006-01-16,693.889
2006-01-17,683.652
2006-01-18,680.205
2006-01-19,686.94
2006-01-20,679.804
2006-01-23,687.459
2006-01-24,686.411
2006-01-25,692.001
2006-01-26,704.189
2006-01-27,709.921
2006-01-30,703.736
2006-01-31,708.954
2006-02-01,714.113
2006-02-02,702.842
2006-02-03,698.597
2006-02-06,696.364
2006-02-07,695.11
2006-02-08,688.798
2006-02-09,698.085
2006-02-10,689.078
2006-02-13,695.581
2006-02-14,694.393
2006-02-15,691.887
2006-02-16,696.575
2006-02-17,702.475
2006-02-20,701.3
2006-02-21,700.4
2006-02-22,705.653
2006-02-23,707.743
2006-02-24,709.403
2006-02-27,709.444
2006-02-28,701.902
2006-03-01,710.56
2006-03-02,707.154
2006-03-03,705.806
2006-03-06,708.408
2006-03-07,698.952
2006-03-08,698.84
2006-03-09,704.408
2006-03-10,710.789
2006-03-13,718.866
2006-03-14,725.937
2006-03-15,728.397
2006-03-16,735.267
2006-03-17,737.882
2006-03-20,737.088
2006-03-21,733.523
2006-03-22,740.694
2006-03-23,733.649
2006-03-24,738.714
2006-03-27,731.607
2006-03-28,733.346
2006-03-29,732.98
2006-03-30,750.544
2006-03-31,745.343
2006-04-03,751.377
2006-04-04,753.147
2006-04-05,755.907
2006-04-06,753.601
2006-04-07,739.306
2006-04-10,741.149
2006-04-11,731.55
2006-04-12,726.606
2006-04-13,727.747
2006-04-14,727.747
2006-04-17,739.306
2006-04-18,738.72
2006-04-19,750.955
2006-04-20,755.977
2006-04-21,764.19
2006-04-24,761.467
2006-04-25,765.26
2006-04-26,770.366
2006-04-27,770.718
2006-04-28,770.438
2006-05-01,771.784
2006-05-02,781.184
2006-05-03,771.896
2006-05-04,783.4
2006-05-05,794.699
2006-05-08,793.601
2006-05-09,801.472
2006-05-10,798.848
2006-05-11,798.558
2006-05-12,786.14
2006-05-15,770.548
2006-05-16,775.787
2006-05-17,747.379
2006-05-18,748.984
2006-05-19,748.448
2006-05-22,735.694
2006-05-23,756.14
2006-05-24,741.456
2006-05-25,755.438
2006-05-26,766.51
2006-05-29,765.445
2006-05-30,754.685
2006-05-31,759.382
2006-06-01,760.829
2006-06-02,769.465
2006-06-05,763.528
2006-06-06,739.393
2006-06-07,742.168
2006-06-08,712.97
2006-06-09,726.43
2006-06-12,715.913
2006-06-13,698.606
2006-06-14,701.615
2006-06-15,719.04
2006-06-16,715.182
2006-06-19,715.419
2006-06-20,723.035
2006-06-21,727.43
2006-06-22,728.003
2006-06-23,727.217
2006-06-26,728.106
2006-06-27,726.147
2006-06-28,722.778
2006-06-29,739.403
2006-06-30,767.29
2006-07-03,770.313
2006-07-04,770.16
2006-07-05,755.481
2006-07-06,765.164
2006-07-07,768.132
2006-07-10,767.52
2006-07-11,758.332
2006-07-12,759.34
2006-07-13,746.999
2006-07-14,733.543
2006-07-17,721.926
2006-07-18,718.413
2006-07-19,740.013
2006-07-20,747.696
2006-07-21,743.188
2006-07-24,753.741
2006-07-25,756.446
2006-07-26,758.226
2006-07-27,772.995
2006-07-28,779.377
2006-07-31,776.406
2006-08-01,766.03
2006-08-02,781.501
2006-08-03,774.408
2006-08-04,788.7
2006-08-07,773.83
2006-08-08,774.148
2006-08-09,785.395
2006-08-10,771.225
2006-08-11,771.36
2006-08-14,779.583
2006-08-15,792.664
2006-08-16,800.275
2006-08-17,801.895
2006-08-18,797.297
2006-08-21,798.758
2006-08-22,795.855
2006-08-23,787.7
2006-08-24,792.813
2006-08-25,789.625
2006-08-28,797.913
2006-08-29,796.634
2006-08-30,804.441
2006-08-31,799.69
2006-09-01,803.263
2006-09-04,810.189
2006-09-05,801.815
2006-09-06,791.823
2006-09-07,779.339
2006-09-08,777.266
2006-09-11,776.114
2006-09-12,786.055
2006-09-13,787.454
2006-09-14,789.421
2006-09-15,786.855
2006-09-18,789.501
2006-09-19,785.716
2006-09-20,797.624
2006-09-21,801.235
2006-09-22,796.039
2006-09-25,792.674
2006-09-26,800.182
2006-09-27,805.773
2006-09-28,805.667
2006-09-29,804.379
2006-10-02,808.234
2006-10-03,804.189
2006-10-04,806.642
2006-10-05,811.643
2006-10-06,803.969
2006-10-09,805.524
2006-10-10,805.024
2006-10-11,806.376
2006-10-12,812.696
2006-10-13,808.271
2006-10-16,810.948
2006-10-17,803.952
2006-10-18,810.929
2006-10-19,815.815
2006-10-20,818.763
2006-10-23,820.912
2006-10-24,819.944
2006-10-25,825.257
2006-10-26,832.246
2006-10-27,829.563
2006-10-30,823.399
2006-10-31,824.259
2006-11-01,828.324
2006-11-02,818.358
2006-11-03,818.411
2006-11-06,829.031
2006-11-07,840.528
2006-11-08,837.613
2006-11-09,842.021
2006-11-10,846.009
2006-11-13,848.854
2006-11-14,846.385
2006-11-15,851.146
2006-11-16,849.748
2006-11-17,842.304
2006-11-20,844.321
2006-11-21,845.526
2006-11-22,851.184
2006-11-23,847.873
2006-11-24,851.28
2006-11-27,840.773
2006-11-28,842.272
2006-11-29,854.209
2006-11-30,851.893
2006-12-01,844.875
2006-12-04,850.97
2006-12-05,860.451
2006-12-06,859.598
2006-12-07,862.909
2006-12-08,864.844
2006-12-11,865.288
2006-12-12,866.67
2006-12-13,873.39
2006-12-14,875.361
2006-12-15,875.105
2006-12-18,871.633
2006-12-19,870.816
2006-12-20,876.22
2006-12-21,873.827
2006-12-22,864.407
2006-12-25,864.407
2006-12-26,863.06
2006-12-27,876.341
2006-12-28,876.5
2006-12-29,880.675
2007-01-01,880.675
2007-01-02,899.271
2007-01-03,892.974
2007-01-04,880.5
2007-01-05,865.014
2007-01-08,865.582
2007-01-09,867.664
2007-01-10,859.078
2007-01-11,872.416
2007-01-12,876.47
2007-01-15,878.788
2007-01-16,872.271
2007-01-17,868.478
2007-01-18,867.305
2007-01-19,876.281
2007-01-22,871.014
2007-01-23,875.156
2007-01-24,880.42
2007-01-25,877.092
2007-01-26,867.943
2007-01-29,875.704
2007-01-30,881.45
2007-01-31,877.976
2007-02-01,888.349
2007-02-02,887.31
2007-02-05,884.48
2007-02-06,885.851
2007-02-07,894.085
2007-02-08,889.529
2007-02-09,891.074
2007-02-12,880.87
2007-02-13,890.045
2007-02-14,903.912
2007-02-15,903.756
2007-02-16,900.455
2007-02-19,906.196
2007-02-20,903.034
2007-02-21,898.467
2007-02-22,898.75
2007-02-23,904.418
2007-02-26,912.321
2007-02-27,890.153
2007-02-28,876.002
2007-03-01,863.63
2007-03-02,858.562
2007-03-05,847.837
2007-03-06,856.714
2007-03-07,862.538
2007-03-08,871.872
2007-03-09,873.463
2007-03-12,871.27
2007-03-13,862.665
2007-03-14,842.556
2007-03-15,858.572
2007-03-16,861.107
2007-03-19,872.49
2007-03-20,879.009
2007-03-21,879.631
2007-03-22,898.579
2007-03-23,900.425
2007-03-26,892.693
2007-03-27,895.581
2007-03-28,890.588
2007-03-29,900.632
2007-03-30,899.909
2007-04-02,905.816
2007-04-03,916.228
2007-04-04,920.999
2007-04-05,926.055
2007-04-06,926.055
2007-04-09,921.23
2007-04-10,930.186
2007-04-11,927.907
2007-04-12,931.366
2007-04-13,939.352
2007-04-16,953.622
2007-04-17,954.943
2007-04-18,952.093
2007-04-19,952.431
2007-04-20,968.479
2007-04-23,962.983
2007-04-24,962.663
2007-04-25,974.731
2007-04-26,971.854
2007-04-27,973.173
2007-04-30,977.692
2007-05-01,974.039
2007-05-02,979.446
2007-05-03,979.407
2007-05-04,991.584
2007-05-07,995.381
2007-05-08,982.535
2007-05-09,987.924
2007-05-10,979.37
2007-05-11,986.275
2007-05-14,984.064
2007-05-15,993.373
2007-05-16,986.489
2007-05-17,981.922
2007-05-18,996.78
2007-05-21,995.383
2007-05-22,995.763
2007-05-23,1002.727
2007-05-24,988.992
2007-05-25,992.777
2007-05-28,995.075
2007-05-29,995.08
2007-05-30,988.57
2007-05-31,1000.0
2007-06-01,1007.684
2007-06-04,1005.722
2007-06-05,1000.73
2007-06-06,981.623
2007-06-07,967.302
2007-06-08,958.678
2007-06-11,967.319
2007-06-12,957.621
2007-06-13,962.835
2007-06-14,981.784
2007-06-15,995.182
2007-06-18,994.638
2007-06-19,993.165
2007-06-20,997.182
2007-06-21,985.678
2007-06-22,986.651
2007-06-25,985.005
2007-06-26,977.495
2007-06-27,973.476
2007-06-28,986.593
2007-06-29,997.583
2007-07-02,1002.198
2007-07-03,1008.381
2007-07-04,1013.934
2007-07-05,1006.021
2007-07-06,1015.402
2007-07-09,1015.829
2007-07-10,1007.976
2007-07-11,1009.285
2007-07-12,1025.589
2007-07-13,1028.624
2007-07-16,1029.301
2007-07-17,1025.455
2007-07-18,1009.605
2007-07-19,1022.162
2007-07-20,1004.874
2007-07-23,1012.643
2007-07-24,996.416
2007-07-25,975.74
2007-07-26,949.577
2007-07-27,940.18
2007-07-30,942.961
2007-07-31,961.555
2007-08-01,944.497
2007-08-02,948.938
2007-08-03,940.736
2007-08-06,931.329
2007-08-07,943.952
2007-08-08,970.255
2007-08-09,942.001
2007-08-10,910.714
2007-08-13,926.183
2007-08-14,908.29
2007-08-15,895.28
2007-08-16,860.974
2007-08-17,884.727
2007-08-20,888.616
2007-08-21,892.629
2007-08-22,910.665
2007-08-23,915.435
2007-08-24,928.009
2007-08-27,931.732
2007-08-28,912.143
2007-08-29,919.88
2007-08-30,931.852
2007-08-31,943.189
2007-09-03,939.921
2007-09-04,941.742
2007-09-05,925.608
2007-09-06,932.589
2007-09-07,912.791
2007-09-10,907.187
2007-09-11,925.57
2007-09-12,933.651
2007-09-13,943.151
2007-09-14,937.947
2007-09-17,920.682
2007-09-18,939.825
2007-09-19,977.141
2007-09-20,978.907
2007-09-21,982.012
2007-09-24,980.6
2007-09-25,973.941
2007-09-26,981.917
2007-09-27,991.46
2007-09-28,993.725
2007-10-01,1004.846
2007-10-02,1002.262
2007-10-03,1003.294
2007-10-04,1002.14
2007-10-05,1010.074
2007-10-08,1002.305
2007-10-09,1009.496
2007-10-10,1010.353
2007-10-11,1019.941
2007-10-12,1011.727
2007-10-15,1009.586
2007-10-16,998.658
2007-10-17,1009.085
2007-10-18,1006.046
2007-10-19,999.638
2007-10-22,978.505
2007-10-23,993.126
2007-10-24,986.974
2007-10-25,1007.566
2007-10-26,1019.739
2007-10-29,1028.617
2007-10-30,1023.78
2007-10-31,1034.428
2007-11-01,1011.519
2007-11-02,1013.034
2007-11-05,1006.268
2007-11-06,1015.623
2007-11-07,1018.952
2007-11-08,1011.933
2007-11-09,991.827
2007-11-12,983.705
2007-11-13,988.885
2007-11-14,1008.617
2007-11-15,994.405
2007-11-16,990.137
2007-11-19,975.527
2007-11-20,997.639
2007-11-21,977.778
2007-11-22,986.053
2007-11-23,1002.343
2007-11-26,993.726
2007-11-27,990.337
2007-11-28,1006.989
2007-11-29,1014.72
2007-11-30,1021.464
2007-12-03,1012.932
2007-12-04,1005.002
2007-12-05,1018.664
2007-12-06,1018.708
2007-12-07,1029.181
2007-12-10,1038.596
2007-12-11,1032.572
2007-12-12,1035.547
2007-12-13,1002.708
2007-12-14,993.816
2007-12-17,973.588
2007-12-18,974.149
2007-12-19,971.092
2007-12-20,970.76
2007-12-21,989.162
2007-12-24,992.531
2007-12-25,992.531
2007-12-26,999.353
2007-12-27,1007.203
2007-12-28,1016.485
2007-12-31,1008.432
2008-01-01,1008.432
2008-01-02,1004.302
2008-01-03,1002.911
2008-01-04,987.549
2008-01-07,984.198
2008-01-08,991.788
2008-01-09,977.127
2008-01-10,974.926
2008-01-11,973.766
2008-01-14,986.174
2008-01-15,956.668
2008-01-16,941.313
2008-01-17,929.824
2008-01-18,914.235
2008-01-21,843.523
2008-01-22,869.736
2008-01-23,828.979
2008-01-24,888.705
2008-01-25,880.782
2008-01-28,881.062
2008-01-29,895.535
2008-01-30,884.172
2008-01-31,884.618
2008-02-01,905.335
2008-02-04,904.67
2008-02-05,858.554
2008-02-06,866.245
2008-02-07,841.16
2008-02-08,838.011
2008-02-11,833.644
2008-02-12,867.286
2008-02-13,867.893
2008-02-14,871.675
2008-02-15,859.646
2008-02-18,873.65
2008-02-19,883.366
2008-02-20,865.504
2008-02-21,882.973
2008-02-22,878.923
2008-02-25,897.123
2008-02-26,910.355
2008-02-27,922.355
2008-02-28,908.145
2008-02-29,894.175
2008-03-03,887.199
2008-03-04,876.737
2008-03-05,894.289
2008-03-06,884.007
2008-03-07,872.167
2008-03-10,862.537
2008-03-11,872.185
2008-03-12,895.147
2008-03-13,887.034
2008-03-14,881.185
2008-03-17,858.586
2008-03-18,889.477
2008-03-19,875.757
2008-03-20,858.343
2008-03-21,858.343
2008-03-24,857.119
2008-03-25,899.295
2008-03-26,906.238
2008-03-27,916.842
2008-03-28,909.903
2008-03-31,916.754
2008-04-01,932.517
2008-04-02,943.239
2008-04-03,939.189
2008-04-04,948.39
2008-04-07,955.08
2008-04-08,949.046
2008-04-09,945.4
2008-04-10,942.85
2008-04-11,932.392
2008-04-14,927.857
2008-04-15,928.565
2008-04-16,952.016
2008-04-17,950.776
2008-04-18,960.001
2008-04-21,961.602
2008-04-22,957.578
2008-04-23,965.73
2008-04-24,953.567
2008-04-25,961.696
2008-04-28,968.141
2008-04-29,959.031
2008-04-30,960.071
2008-05-01,952.763
2008-05-02,964.641
2008-05-05,968.453
2008-05-06,969.584
2008-05-07,966.572
2008-05-08,964.391
2008-05-09,950.12
2008-05-12,958.624
2008-05-13,961.354
2008-05-14,971.831
2008-05-15,974.563
2008-05-16,985.218
2008-05-19,995.135
2008-05-20,987.618
2008-05-21,990.682
2008-05-22,988.903
2008-05-23,974.438
2008-05-26,977.851
2008-05-27,969.12
2008-05-28,976.199
2008-05-29,973.652
2008-05-30,980.999
2008-06-02,965.474
2008-06-03,970.089
2008-06-04,955.448
2008-06-05,959.506
2008-06-06,950.096
2008-06-09,950.833
2008-06-10,928.157
2008-06-11,912.445
2008-06-12,908.817
2008-06-13,906.966
2008-06-16,909.745
2008-06-17,918.479
2008-06-18,905.699
2008-06-19,899.201
2008-06-20,892.08
2008-06-23,884.226
2008-06-24,882.86
2008-06-25,893.729
2008-06-26,883.327
2008-06-27,877.366
2008-06-30,884.863
2008-07-01,865.854
2008-07-02,862.943
2008-07-03,863.912
2008-07-04,846.932
2008-07-07,860.512
2008-07-08,848.479
2008-07-09,863.671
2008-07-10,845.873
2008-07-11,826.615
2008-07-14,834.618
2008-07-15,821.819
2008-07-16,823.452
2008-07-17,849.941
2008-07-18,862.202
2008-07-21,868.688
2008-07-22,869.436
2008-07-23,876.704
2008-07-24,863.662
2008-07-25,868.709
2008-07-28,861.719
2008-07-29,853.354
2008-07-30,867.96
2008-07-31,868.983
2008-08-01,851.05
2008-08-04,846.658
2008-08-05,859.765
2008-08-06,868.024
2008-08-07,867.623
2008-08-08,854.18
2008-08-11,862.06
2008-08-12,852.295
2008-08-13,827.838
2008-08-14,833.034
2008-08-15,827.205
2008-08-18,827.588
2008-08-19,805.692
2008-08-20,812.888
2008-08-21,809.801
2008-08-22,823.907
2008-08-25,813.009
2008-08-26,808.402
2008-08-27,812.999
2008-08-28,828.981
2008-08-29,833.603
2008-09-01,823.55
2008-09-02,831.328
2008-09-03,811.064
2008-09-04,780.988
2008-09-05,755.147
2008-09-08,778.544
2008-09-09,766.21
2008-09-10,760.978
2008-09-11,747.447
2008-09-12,776.023
2008-09-15,747.519
2008-09-16,730.181
2008-09-17,718.548
2008-09-18,719.971
2008-09-19,788.068
2008-09-22,781.686
2008-09-23,771.148
2008-09-24,762.505
2008-09-25,782.843
2008-09-26,767.78
2008-09-29,721.195
2008-09-30,715.691
2008-10-01,716.47
2008-10-02,688.979
2008-10-03,709.89
2008-10-06,631.711
2008-10-07,642.505
2008-10-08,602.183
2008-10-09,594.35
2008-10-10,542.503
2008-10-13,606.853
2008-10-14,626.108
2008-10-15,581.338
2008-10-16,539.467
2008-10-17,566.744
2008-10-20,579.534
2008-10-21,578.396
2008-10-22,536.931
2008-10-23,536.837
2008-10-24,511.134
2008-10-27,480.242
2008-10-28,489.468
2008-10-29,551.081
2008-10-30,552.478
2008-10-31,557.444
2008-11-03,567.334
2008-11-04,603.602
2008-11-05,594.153
2008-11-06,544.145
2008-11-07,557.37
2008-11-10,565.453
2008-11-11,526.994
2008-11-12,510.392
2008-11-13,517.305
2008-11-14,527.333
2008-11-17,508.053
2008-11-18,514.286
2008-11-19,493.592
2008-11-20,471.669
2008-11-21,455.714
2008-11-24,516.176
2008-11-25,528.939
2008-11-26,518.632
2008-11-27,531.348
2008-11-28,525.472
2008-12-01,492.757
2008-12-02,509.322
2008-12-03,510.68
2008-12-04,512.355
2008-12-05,482.254
2008-12-08,534.608
2008-12-09,541.988
2008-12-10,549.083
2008-12-11,556.996
2008-12-12,547.639
2008-12-15,555.069
2008-12-16,570.051
2008-12-17,592.175
2008-12-18,596.669
2008-12-19,572.619
2008-12-22,558.952
2008-12-23,555.212
2008-12-24,554.288
2008-12-25,554.288
2008-12-26,556.963
2008-12-29,567.46
2008-12-30,578.982
2008-12-31,568.638
2009-01-01,568.638
2009-01-02,593.788
2009-01-05,582.014
2009-01-06,578.432
2009-01-07,581.014
2009-01-08,580.021
2009-01-09,566.395
2009-01-12,550.24
2009-01-13,534.726
2009-01-14,510.317
2009-01-15,497.12
2009-01-16,507.98
2009-01-19,499.373
2009-01-20,480.482
2009-01-21,475.392
2009-01-22,472.604
2009-01-23,462.533
2009-01-26,492.456
2009-01-27,493.343
2009-01-28,515.834
2009-01-29,499.525
2009-01-30,483.725
2009-02-02,476.577
2009-02-03,491.396
2009-02-04,502.396
2009-02-05,500.597
2009-02-06,511.037
2009-02-09,522.096
2009-02-10,501.438
2009-02-11,498.272
2009-02-12,483.484
2009-02-13,494.516
2009-02-16,484.253
2009-02-17,461.42
2009-02-18,459.548
2009-02-19,465.27
2009-02-20,443.046
2009-02-23,443.816
2009-02-24,440.816
2009-02-25,437.291
2009-02-26,446.558
2009-02-27,438.117
2009-03-02,415.089
2009-03-03,410.021
2009-03-04,429.901
2009-03-05,412.641
2009-03-06,410.887
2009-03-09,407.274
2009-03-10,434.553
2009-03-11,437.067
2009-03-12,441.148
2009-03-13,446.258
2009-03-16,463.632
2009-03-17,458.293
2009-03-18,462.19
2009-03-19,487.008
2009-03-20,483.647
2009-03-23,497.255
2009-03-24,496.672
2009-03-25,500.453
2009-03-26,500.756
2009-03-27,483.131
2009-03-30,457.738
2009-03-31,476.698
2009-04-01,480.429
2009-04-02,514.659
2009-04-03,507.989
2009-04-06,502.038
2009-04-07,492.175
2009-04-08,493.474
2009-04-09,502.182
2009-04-10,502.291
2009-04-13,506.55
2009-04-14,508.384
2009-04-15,502.84
2009-04-16,512.134
2009-04-17,514.891
2009-04-20,490.232
2009-04-21,492.237
2009-04-22,503.208
2009-04-23,503.162
2009-04-24,527.274
2009-04-27,522.106
2009-04-28,511.434
2009-04-29,530.315
2009-04-30,537.305
2009-05-01,537.386
2009-05-04,555.916
2009-05-05,554.102
2009-05-06,561.883
2009-05-07,561.904
2009-05-08,575.571
2009-05-11,570.864
2009-05-12,569.865
2009-05-13,555.044
2009-05-14,554.538
2009-05-15,556.861
2009-05-18,565.801
2009-05-19,577.903
2009-05-20,591.168
2009-05-21,575.279
2009-05-22,586.805
2009-05-25,589.05
2009-05-26,593.985
2009-05-27,597.044
2009-05-28,592.111
2009-05-29,603.518
2009-06-01,622.746
2009-06-02,629.422
2009-06-03,611.765
2009-06-04,612.096
2009-06-05,609.135
2009-06-08,593.573
2009-06-09,601.346
2009-06-10,604.379
2009-06-11,610.854
2009-06-12,606.314
2009-06-15,580.657
2009-06-16,582.27
2009-06-17,571.751
2009-06-18,581.738
2009-06-19,585.551
2009-06-22,565.831
2009-06-23,570.214
2009-06-24,583.663
2009-06-25,574.574
2009-06-26,575.386
2009-06-29,586.856
2009-06-30,575.783
2009-07-01,594.343
2009-07-02,571.413
2009-07-03,571.741
2009-07-06,561.68
2009-07-07,559.083
2009-07-08,547.834
2009-07-09,553.749
2009-07-10,544.567
2009-07-13,557.364
2009-07-14,562.576
2009-07-15,584.56
2009-07-16,591.25
2009-07-17,594.476
2009-07-20,608.432
2009-07-21,615.365
2009-07-22,614.852
2009-07-23,629.537
2009-07-24,626.195
2009-07-27,628.463
2009-07-28,619.121
2009-07-29,619.86
2009-07-30,632.847
2009-07-31,635.859
2009-08-03,656.018
2009-08-04,654.587
2009-08-05,649.9
2009-08-06,652.245
2009-08-07,653.124
2009-08-10,647.672
2009-08-11,637.824
2009-08-12,650.478
2009-08-13,657.026
2009-08-14,649.248
2009-08-17,627.922
2009-08-18,634.794
2009-08-19,640.038
2009-08-20,650.672
2009-08-21,674.475
2009-08-24,681.998
2009-08-25,687.948
2009-08-26,681.189
2009-08-27,678.037
2009-08-28,693.87
2009-08-31,685.372
2009-09-01,670.432
2009-09-02,665.911
2009-09-03,662.825
2009-09-04,669.706
2009-09-07,684.769
2009-09-08,694.975
2009-09-09,707.136
2009-09-10,705.098
2009-09-11,712.597
2009-09-14,713.222
2009-09-15,715.309
2009-09-16,731.249
2009-09-17,738.081
2009-09-18,735.782
2009-09-21,729.801
2009-09-22,738.561
2009-09-23,737.435
2009-09-24,721.656
2009-09-25,717.348
2009-09-28,730.816
2009-09-29,724.206
2009-09-30,724.5
2009-10-01,707.412
2009-10-02,696.519
2009-10-05,702.299
2009-10-06,725.727
2009-10-07,719.762
2009-10-08,733.186
2009-10-09,731.305
2009-10-12,742.057
2009-10-13,734.327
2009-10-14,754.149
2009-10-15,756.327
2009-10-16,741.826
2009-10-19,757.948
2009-10-20,754.041
2009-10-21,758.406
2009-10-22,748.821
2009-10-23,747.028
2009-10-26,731.155
2009-10-27,725.652
2009-10-28,707.911
2009-10-29,719.814
2009-10-30,696.951
2009-11-02,706.129
2009-11-03,688.855
2009-11-04,712.626
2009-11-05,723.525
2009-11-06,722.381
2009-11-09,744.253
2009-11-10,742.67
2009-11-11,749.142
2009-11-12,742.193
2009-11-13,744.071
2009-11-16,759.804
2009-11-17,746.114
2009-11-18,752.66
2009-11-19,734.211
2009-11-20,727.791
2009-11-23,751.161
2009-11-24,744.289
2009-11-25,754.968
2009-11-26,726.155
2009-11-27,733.995
2009-11-30,727.54
2009-12-01,750.458
2009-12-02,753.659
2009-12-03,755.292
2009-12-04,754.673
2009-12-07,749.969
2009-12-08,734.382
2009-12-09,729.808
2009-12-10,736.461
2009-12-11,732.576
2009-12-14,739.302
2009-12-15,735.877
2009-12-16,744.886
2009-12-17,724.387
2009-12-18,713.847
2009-12-21,730.638
2009-12-22,731.329
2009-12-23,738.866
2009-12-24,740.191
2009-12-25,740.191
2009-12-28,748.517
2009-12-29,752.149
2009-12-30,741.847
2009-12-31,744.208
2010-01-01,744.208
2010-01-04,763.538
2010-01-05,761.949
2010-01-06,761.009
2010-01-07,758.829
2010-01-08,762.906
2010-01-11,774.412
2010-01-12,765.953
2010-01-13,764.26
2010-01-14,764.744
2010-01-15,747.672
2010-01-18,753.077
2010-01-19,753.953
2010-01-20,729.776
2010-01-21,714.165
2010-01-22,710.144
2010-01-25,704.653
2010-01-26,704.379
2010-01-27,694.904
2010-01-28,677.707
2010-01-29,683.825
2010-02-01,687.726
2010-02-02,699.352
2010-02-03,693.853
2010-02-04,668.197
2010-02-05,640.075
2010-02-08,649.911
2010-02-09,652.524
2010-02-10,654.948
2010-02-11,647.523
2010-02-12,644.851
2010-02-15,646.12
2010-02-16,661.639
2010-02-17,669.571
2010-02-18,672.047
2010-02-19,670.166
2010-02-22,671.567
2010-02-23,662.055
2010-02-24,664.843
2010-02-25,647.407
2010-02-26,665.456
2010-03-01,667.886
2010-03-02,679.384
2010-03-03,691.326
2010-03-04,684.545
2010-03-05,699.163
2010-03-08,700.234
2010-03-09,697.752
2010-03-10,707.874
2010-03-11,706.02
2010-03-12,709.879
2010-03-15,697.974
2010-03-16,712.068
2010-03-17,714.426
2010-03-18,703.991
2010-03-19,698.01
2010-03-22,698.299
2010-03-23,702.392
2010-03-24,692.161
2010-03-25,700.607
2010-03-26,701.39
2010-03-29,707.089
2010-03-30,702.709
2010-03-31,706.096
2010-04-01,716.897
2010-04-02,716.897
2010-04-05,715.256
2010-04-06,711.91
2010-04-07,705.367
2010-04-08,697.441
2010-04-09,714.937
2010-04-12,724.003
2010-04-13,717.731
2010-04-14,725.324
2010-04-15,723.42
2010-04-16,706.442
2010-04-19,700.949
2010-04-20,710.439
2010-04-21,697.871
2010-04-22,684.064
2010-04-23,691.985
2010-04-26,698.147
2010-04-27,671.281
2010-04-28,655.748
2010-04-29,666.975
2010-04-30,665.374
2010-05-03,661.852
2010-05-04,632.374
2010-05-05,616.782
2010-05-06,596.986
2010-05-07,567.528
2010-05-10,632.27
2010-05-11,620.334
2010-05-12,627.3
2010-05-13,620.445
2010-05-14,585.814
2010-05-17,579.161
2010-05-18,592.919
2010-05-19,574.746
2010-05-20,564.299
2010-05-21,574.273
2010-05-24,565.855
2010-05-25,544.222
2010-05-26,555.825
2010-05-27,578.715
2010-05-28,579.996
2010-05-31,576.252
2010-06-01,576.74
2010-06-02,572.807
2010-06-03,581.743
2010-06-04,556.74
2010-06-07,545.655
2010-06-08,541.233
2010-06-09,557.201
2010-06-10,570.868
2010-06-11,576.476
2010-06-14,597.824
2010-06-15,604.968
2010-06-16,608.155
2010-06-17,611.426
2010-06-18,613.06
2010-06-21,621.143
2010-06-22,611.121
2010-06-23,598.401
2010-06-24,587.908
2010-06-25,581.0
2010-06-28,592.42
2010-06-29,561.607
2010-06-30,566.789
2010-07-01,559.455
2010-07-02,567.508
2010-07-05,561.66
2010-07-06,582.485
2010-07-07,592.078
2010-07-08,603.473
2010-07-09,604.211
2010-07-12,603.857
2010-07-13,619.747
2010-07-14,621.685
2010-07-15,621.048
2010-07-16,609.308
2010-07-19,608.004
2010-07-20,601.568
2010-07-21,602.919
2010-07-22,625.544
2010-07-23,622.366
2010-07-26,633.517
2010-07-27,640.973
2010-07-28,644.002
2010-07-29,644.387
2010-07-30,639.935
2010-08-02,667.358
2010-08-03,668.382
2010-08-04,667.012
2010-08-05,668.215
2010-08-06,666.929
2010-08-09,675.831
2010-08-10,659.691
2010-08-11,632.478
2010-08-12,628.726
2010-08-13,623.017
2010-08-16,624.735
2010-08-17,637.049
2010-08-18,633.597
2010-08-19,620.962
2010-08-20,604.388
2010-08-23,608.079
2010-08-24,598.724
2010-08-25,589.319
2010-08-26,599.141
2010-08-27,604.256
2010-08-30,599.986
2010-08-31,601.522
2010-09-01,630.125
2010-09-02,631.868
2010-09-03,640.78
2010-09-06,644.152
2010-09-07,629.734
2010-09-08,636.751
2010-09-09,643.973
2010-09-10,644.252
2010-09-13,658.835
2010-09-14,665.281
